energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-0.03301651,3.18532339,0.01110355,0.09173256,0.32060947,0.75010581,0.41986693,0.00000000,0.36797784,1.77937466
-0.02701351,3.22378285,0.01042525,0.09321545,0.32658485,0.74134850,0.42154905,0.00000000,0.37117072,1.83269514
-0.02101051,3.25390066,0.00972260,0.09446871,0.33152218,0.73040486,0.42206412,0.00000000,0.37346926,1.88164137
-0.01500750,3.27532969,0.00900730,0.09549653,0.33534398,0.71738313,0.42136185,0.00000000,0.37484601,1.92567156
-0.00900450,3.28784419,0.00829051,0.09630645,0.33799531,0.70240979,0.41940646,0.00000000,0.37528527,1.96433052
-0.00300150,3.29135001,0.00758257,0.09690893,0.33944538,0.68562829,0.41617894,0.00000000,0.37478480,1.99726219
0.00300150,3.28589208,0.00689277,0.09731698,0.33968839,0.66719794,0.41167912,0.00000000,0.37335752,2.02421896
0.00900450,3.27165816,0.00622926,0.09754554,0.33874342,0.64729295,0.40592745,0.00000000,0.37103305,2.04506719
0.01500750,3.24897815,0.00559885,0.09761083,0.33665336,0.62610158,0.39896637,0.00000000,0.36785887,2.05978842
0.02101051,3.21831872,0.00500705,0.09752962,0.33348299,0.60382500,0.39086099,0.00000000,0.36390107,2.06847617
0.02701351,3.18027292,0.00445800,0.09731844,0.32931616,0.58067593,0.38169917,0.00000000,0.35924457,2.07132838
0.03301651,3.13554504,0.00395458,0.09699278,0.32425225,0.55687692,0.37159076,0.00000000,0.35399261,2.06863592
0.03901951,3.08493145,0.00349845,0.09656631,0.31840216,0.53265806,0.36066602,0.00000000,0.34826569,2.06076784
0.04502251,3.02929802,0.00309016,0.09605023,0.31188391,0.50825430,0.34907328,0.00000000,0.34219976,2.04815412
0.05102551,2.96955537,0.00272933,0.09545267,0.30481824,0.48390224,0.33697589,0.00000000,0.33594374,2.03126715
0.05702851,2.90663316,0.00241474,0.09477830,0.29732436,0.45983650,0.32454852,0.00000000,0.32965650,2.01060283
0.06303152,2.84145479,0.00214451,0.09402819,0.28951606,0.43628583,0.31197296,0.00000000,0.32350333,1.98666252
0.06903452,2.77491367,0.00191625,0.09319978,0.28149850,0.41346904,0.29943373,0.00000000,0.31765200,1.95993682
0.07503752,2.70785234,0.00172722,0.09228722,0.27336571,0.39159093,0.28711337,0.00000000,0.31226857,1.93089204
0.08104052,2.64104524,0.00157440,0.09128188,0.26519904,0.37083841,0.27518797,0.00000000,0.30751313,1.89995993
0.08704352,2.57518582,0.00145465,0.09017309,0.25706647,0.35137689,0.26382279,0.00000000,0.30353549,1.86753110
0.09304652,2.51087829,0.00136481,0.08894911,0.24902289,0.33334715,0.25316829,0.00000000,0.30047099,1.83395212
0.09904952,2.44863387,0.00130173,0.08759815,0.24111118,0.31686282,0.24335669,0.00000000,0.29843667,1.79952618
0.10505253,2.38887141,0.00126236,0.08610958,0.23336401,0.30200846,0.23449905,0.00000000,0.29752766,1.76451679
0.11105553,2.33192160,0.00124379,0.08447503,0.22580622,0.28883839,0.22668311,0.00000000,0.29781417,1.72915384
0.11705853,2.27803399,0.00124326,0.08268955,0.21845749,0.27737618,0.21997175,0.00000000,0.29933891,1.69364129
0.12306153,2.22738606,0.00125816,0.08075254,0.21133517,0.26761498,0.21440219,0.00000000,0.30211521,1.65816566
0.12906453,2.18009329,0.00128606,0.07866856,0.20445700,0.25951840,0.20998588,0.00000000,0.30612575,1.62290424
0.13506753,2.13621933,0.00132468,0.07644783,0.19784357,0.25302210,0.20670908,0.00000000,0.31132211,1.58803261
0.14107054,2.09578572,0.00137186,0.07410655,0.19152028,0.24803598,0.20453400,0.00000000,0.31762506,1.55373053
0.14707354,2.05878032,0.00142558,0.07166678,0.18551875,0.24444684,0.20340055,0.00000000,0.32492568,1.52018583
0.15307654,2.02516433,0.00148393,0.06915616,0.17987751,0.24212148,0.20322857,0.00000000,0.33308735,1.48759617
0.15907954,1.99487752,0.00154509,0.06660724,0.17464200,0.24091020,0.20392047,0.00000000,0.34194851,1.45616839
0.16508254,1.96784188,0.00160734,0.06405654,0.16986377,0.24065058,0.20536422,0.00000000,0.35132638,1.42611577
0.17108554,1.94396371,0.00166902,0.06154350,0.16559915,0.24117145,0.20743666,0.00000000,0.36102124,1.39765345
0.17708854,1.92313464,0.00172858,0.05910910,0.16190712,0.24229704,0.21000693,0.00000000,0.37082151,1.37099233
0.18309155,1.90523168,0.00178456,0.05679455,0.15884691,0.24385111,0.21294008,0.00000000,0.38050935,1.34633210
0.18909455,1.89011690,0.00183560,0.05463979,0.15647514,0.24566114,0.21610063,0.00000000,0.38986652,1.32385380
0.19509755,1.87763700,0.00188047,0.05268211,0.15484284,0.24756220,0.21935613,0.00000000,0.39868054,1.30371247
0.20110055,1.86762290,0.00191809,0.05095484,0.15399236,0.24940072,0.22258046,0.00000000,0.40675074,1.28603029
0.20710355,1.85988982,0.00194753,0.04948614,0.15395457,0.25103782,0.22565691,0.00000000,0.41389405,1.27089067
0.21310655,1.85423762,0.00196807,0.04829807,0.15474615,0.25235217,0.22848094,0.00000000,0.41995030,1.25833341
0.21910955,1.85045166,0.00197916,0.04740577,0.15636740,0.25324234,0.23096243,0.00000000,0.42478682,1.24835127
0.22511256,1.84830396,0.00198049,0.04681702,0.15880058,0.25362841,0.23302747,0.00000000,0.42830208,1.24088797
0.23111556,1.84755470,0.00197195,0.04653195,0.16200874,0.25345300,0.23461960,0.00000000,0.43042841,1.23583755
0.23711856,1.84795375,0.00195367,0.04654312,0.16593531,0.25268150,0.23570049,0.00000000,0.43113344,1.23304521
0.24312156,1.84924244,0.00192599,0.04683576,0.17050439,0.25130154,0.23625001,0.00000000,0.43042049,1.23230936
0.24912456,1.85115522,0.00188944,0.04738837,0.17562164,0.24932187,0.23626576,0.00000000,0.42832765,1.23338491
0.25512756,1.85342141,0.00184475,0.04817342,0.18117602,0.24677051,0.23576211,0.00000000,0.42492591,1.23598765
0.26113057,1.85576703,0.00179279,0.04915832,0.18704200,0.24369238,0.23476876,0.00000000,0.42031623,1.23979953
0.26713357,1.85791678,0.00173457,0.05030656,0.19308250,0.24014655,0.23332898,0.00000000,0.41462578,1.24447488
0.27313657,1.85959638,0.00167116,0.05157884,0.19915217,0.23620312,0.23149755,0.00000000,0.40800367,1.24964732
0.27913957,1.86053534,0.00160370,0.05293443,0.20510121,0.23194004,0.22933854,0.00000000,0.40061613,1.25493740
0.28514257,1.86047034,0.00153332,0.05433246,0.21077928,0.22743987,0.22692300,0.00000000,0.39264155,1.25996074
0.29114557,1.85914921,0.00146115,0.05573323,0.21603961,0.22278664,0.22432668,0.00000000,0.38426551,1.26433664
0.29714857,1.85633561,0.00138824,0.05709948,0.22074305,0.21806304,0.22162782,0.00000000,0.37567596,1.26769693
0.30315158,1.85181437,0.00131556,0.05839753,0.22476195,0.21334787,0.21890508,0.00000000,0.36705859,1.26969486
0.30915458,1.84539715,0.00124395,0.05959841,0.22798370,0.20871394,0.21623566,0.00000000,0.35859277,1.27001387
0.31515758,1.83692843,0.00117415,0.06067868,0.23031380,0.20422639,0.21369365,0.00000000,0.35044779,1.26837588
0.32116058,1.82629127,0.00110673,0.06162124,0.23167838,0.19994153,0.21134856,0.00000000,0.34277969,1.26454891
0.32716358,1.81341273,0.00104212,0.06241581,0.23202607,0.19590603,0.20926409,0.00000000,0.33572853,1.25835361
0.33316658,1.79826833,0.00098063,0.06305931,0.23132904,0.19215657,0.20749708,0.00000000,0.32941621,1.24966857
0.33916958,1.78088537,0.00092241,0.06355594,0.22958342,0.18871992,0.20609666,0.00000000,0.32394469,1.23843400
0.34517259,1.76134465,0.00086752,0.06391709,0.22680874,0.18561313,0.20510353,0.00000000,0.31939464,1.22465367
0.35117559,1.73978044,0.00081588,0.06416101,0.22304684,0.18284415,0.20454941,0.00000000,0.31582454,1.20839497
0.35717859,1.71637847,0.00076735,0.06431229,0.21835988,0.18041244,0.20445660,0.00000000,0.31327014,1.18978696
0.36318159,1.69137196,0.00072174,0.06440109,0.21282788,0.17830981,0.20483764,0.00000000,0.31174421,1.16901649
0.36918459,1.66503573,0.00067880,0.06446224,0.20654570,0.17652120,0.20569518,0.00000000,0.31123681,1.14632252
0.37518759,1.63767863,0.00063827,0.06453418,0.19961966,0.17502556,0.20702189,0.00000000,0.31171583,1.12198887
0.38119060,1.60963463,0.00059989,0.06465771,0.19216397,0.17379664,0.20880063,0.00000000,0.31312798,1.09633564
0.38719360,1.58125287,0.00056344,0.06487470,0.18429703,0.17280386,0.21100468,0.00000000,0.31540018,1.06970967
0.39319660,1.55288730,0.00052869,0.06522671,0.17613786,0.17201302,0.21359833,0.00000000,0.31844142,1.04247456
0.39919960,1.52488629,0.00049550,0.06575354,0.16780269,0.17138712,0.21653750,0.00000000,0.32214498,1.01500048
0.40520260,1.49758276,0.00046374,0.06649181,0.15940195,0.17088710,0.21977074,0.00000000,0.32639110,0.98765443
0.41120560,1.47128526,0.00043336,0.06747358,0.15103764,0.17047261,0.22324029,0.00000000,0.33104996,0.96079112
0.41720860,1.44627049,0.00040435,0.06872506,0.14280127,0.17010281,0.22688346,0.00000000,0.33598498,0.93474502
0.42321161,1.42277745,0.00037678,0.07026537,0.13477239,0.16973712,0.23063410,0.00000000,0.34105624,0.90982374
0.42921461,1.40100353,0.00035075,0.07210558,0.12701764,0.16933613,0.23442413,0.00000000,0.34612399,0.88630303
0.43521761,1.38110262,0.00032640,0.07424780,0.11959057,0.16886234,0.23818523,0.00000000,0.35105206,0.86442343
0.44122061,1.36318518,0.00030392,0.07668461,0.11253185,0.16828105,0.24185038,0.00000000,0.35571113,0.84438870
0.44722361,1.34732018,0.00028353,0.07939871,0.10587012,0.16756108,0.24535547,0.00000000,0.35998155,0.82636590
0.45322661,1.33353881,0.00026546,0.08236284,0.09962331,0.16667553,0.24864058,0.00000000,0.36375580,0.81048700
0.45922961,1.32183942,0.00024998,0.08554005,0.09380022,0.16560236,0.25165123,0.00000000,0.36694034,0.79685184
0.46523262,1.31219366,0.00023735,0.08888422,0.08840243,0.16432491,0.25433926,0.00000000,0.36945687,0.78553212
0.47123562,1.30455330,0.00022782,0.09234095,0.08342639,0.16283220,0.25666348,0.00000000,0.37124295,0.77657622
0.47723862,1.29885733,0.00022164,0.09584876,0.07886549,0.16111909,0.25859004,0.00000000,0.37225195,0.77001450
0.48324162,1.29503920,0.00021907,0.09934051,0.07471214,0.15918629,0.26009253,0.00000000,0.37245256,0.76586474
0.48924462,1.29303365,0.00022032,0.10274517,0.07095965,0.15704008,0.26115182,0.00000000,0.37182767,0.76413750
0.49524762,1.29278304,0.00022558,0.10598969,0.06760394,0.15469197,0.26175574,0.00000000,0.37037298,0.76484110
0.50125063,1.29424288,0.00023502,0.10900113,0.06464492,0.15215812,0.26189864,0.00000000,0.36809541,0.76798595
0.50725363,1.29738642,0.00024877,0.11170881,0.06208754,0.14945870,0.26158077,0.00000000,0.36501137,0.77358817
0.51325663,1.30220813,0.00026692,0.11404648,0.05994250,0.14661712,0.26080787,0.00000000,0.36114517,0.78167222
0.51925963,1.30872603,0.00028953,0.11595442,0.05822648,0.14365922,0.25959057,0.00000000,0.35652757,0.79227246
0.52526263,1.31698285,0.00031660,0.11738147,0.05696213,0.14061243,0.25794409,0.00000000,0.35119466,0.80543376
0.53126563,1.32704585,0.00034811,0.11828668,0.05617756,0.13750500,0.25588800,0.00000000,0.34518713,0.82121082
0.53726863,1.33900554,0.00038396,0.11864083,0.05590557,0.13436525,0.25344606,0.00000000,0.33854982,0.83966660
0.54327164,1.35297311,0.00042404,0.11842748,0.05618257,0.13122093,0.25064631,0.00000000,0.33133179,0.86086955
0.54927464,1.36907671,0.00046818,0.11764363,0.05704724,0.12809866,0.24752114,0.00000000,0.32358659,0.88489012
0.55527764,1.38745668,0.00051617,0.11629993,0.05853899,0.12502344,0.24410751,0.00000000,0.31537278,0.91179630
0.56128064,1.40825980,0.00056776,0.11442046,0.06069635,0.12201840,0.24044709,0.00000000,0.30675459,0.94164864
0.56728364,1.43163263,0.00062268,0.11204199,0.06355517,0.11910445,0.23658634,0.00000000,0.29780250,0.97449478
0.57328664,1.45771427,0.00068063,0.10921286,0.06714692,0.11630019,0.23257641,0.00000000,0.28859369,1.01036374
0.57928964,1.48662856,0.00074131,0.10599136,0.07149698,0.11362176,0.22847292,0.00000000,0.27921220,1.04926020
0.58529265,1.51847610,0.00080438,0.10244394,0.07662300,0.11108284,0.22433536,0.00000000,0.26974864,1.09115901
0.59129565,1.55332630,0.00086954,0.09864298,0.08253348,0.10869458,0.22022630,0.00000000,0.26029951,1.13600012
0.59729865,1.59120981,0.00093649,0.09466448,0.08922649,0.10646561,0.21621026,0.00000000,0.25096594,1.18368423
0.60330165,1.63211160,0.00100495,0.09058568,0.09668863,0.10440202,0.21235230,0.00000000,0.24185190,1.23406931
0.60930465,1.67596497,0.00107468,0.08648267,0.10489432,0.10250742,0.20871646,0.00000000,0.23306205,1.28696819
0.61530765,1.72264688,0.00114549,0.08242805,0.11380535,0.10078283,0.20536395,0.00000000,0.22469911,1.34214736
0.62131066,1.77197478,0.00121722,0.07848890,0.12337074,0.09922682,0.20235130,0.00000000,0.21686105,1.39932706
0.62731366,1.82370514,0.00128979,0.07472497,0.13352699,0.09783544,0.19972854,0.00000000,0.20963814,1.45818273
0.63331666,1.87753381,0.00136319,0.07118716,0.14419866,0.09660233,0.19753747,0.00000000,0.20311008,1.51834774
0.63931966,1.93309843,0.00143748,0.06791652,0.15529931,0.09551884,0.19581025,0.00000000,0.19734343,1.57941743
0.64532266,1.98998262,0.00151278,0.06494350,0.16673270,0.09457419,0.19456815,0.00000000,0.19238936,1.64095422
0.65132566,2.04772215,0.00158933,0.06228781,0.17839443,0.09375575,0.19382086,0.00000000,0.18828201,1.70249379
0.65732866,2.10581283,0.00166741,0.05995855,0.19017374,0.09304931,0.19356616,0.00000000,0.18503756,1.76355207
0.66333167,2.16371987,0.00174744,0.05795483,0.20195563,0.09243955,0.19379012,0.00000000,0.18265401,1.82363290
0.66933467,2.22088863,0.00182989,0.05626673,0.21362309,0.09191052,0.19446778,0.00000000,0.18111181,1.88223615
0.67533767,2.27675637,0.00191535,0.05487653,0.22505952,0.09144616,0.19556435,0.00000000,0.18037522,1.93886620
0.68134067,2.33076474,0.00200451,0.05376024,0.23615116,0.09103093,0.19703679,0.00000000,0.18039454,1.99304053
0.68734367,2.38237270,0.00209814,0.05288924,0.24678955,0.09065042,0.19883580,0.00000000,0.18110887,2.04429843
0.69334667,2.43106957,0.00219712,0.05223206,0.25687384,0.09029201,0.20090806,0.00000000,0.18244944,2.09220949
0.69934967,2.47638775,0.00230243,0.05175607,0.26631300,0.08994545,0.20319863,0.00000000,0.18434328,2.13638207
0.70535268,2.51791500,0.00241513,0.05142927,0.27502772,0.08960338,0.20565338,0.00000000,0.18671706,2.17647124
0.71135568,2.55530567,0.00253636,0.05122175,0.28295202,0.08926184,0.20822139,0.00000000,0.18950082,2.21218646
0.71735868,2.58829071,0.00266732,0.05110713,0.29003455,0.08892053,0.21085709,0.00000000,0.19263151,2.24329851
0.72336168,2.61668604,0.00280924,0.05106358,0.29623934,0.08858306,0.21352209,0.00000000,0.19605601,2.26964575
0.72936468,2.64039894,0.00296335,0.05107469,0.30154621,0.08825691,0.21618664,0.00000000,0.19973356,2.29113925
0.73536768,2.65943211,0.00313085,0.05112991,0.30595065,0.08795333,0.21883054,0.00000000,0.20363741,2.30776686
0.74137069,2.67388526,0.00331284,0.05122476,0.30946322,0.08768694,0.22144350,0.00000000,0.20775559,2.31959566
0.74737369,2.68395379,0.00351031,0.05136062,0.31210851,0.08747527,0.22402502,0.00000000,0.21209074,2.32677273
0.75337669,2.68992469,0.00372402,0.05154431,0.31392373,0.08733802,0.22658358,0.00000000,0.21665901,2.32952410
0.75937969,2.69216940,0.00395447,0.05178734,0.31495692,0.08729625,0.22913539,0.00000000,0.22148812,2.32815144
0.76538269,2.69113399,0.00420183,0.05210494,0.31526490,0.08737144,0.23170264,0.00000000,0.22661458,2.32302674
0.77138569,2.68732670,0.00446589,0.05251500,0.31491115,0.08758443,0.23431142,0.00000000,0.23208034,2.31458481
0.77738869,2.68130345,0.00474598,0.05303677,0.31396352,0.08795443,0.23698940,0.00000000,0.23792898,2.30331377
0.78339170,2.67365172,0.00504096,0.05368971,0.31249219,0.08849796,0.23976339,0.00000000,0.24420172,2.28974390
0.78939470,2.66497370,0.00534914,0.05449217,0.31056766,0.08922792,0.24265697,0.00000000,0.25093338,2.27443511
0.79539770,2.65586920,0.00566833,0.05546034,0.30825918,0.09015275,0.24568833,0.00000000,0.25814871,2.25796369
0.80140070,2.64691946,0.00599582,0.05660724,0.30563352,0.09127584,0.24886845,0.00000000,0.26585916,2.24090876
0.80740370,2.63867254,0.00632844,0.05794199,0.30275423,0.09259506,0.25219974,0.00000000,0.27406033,2.22383926
0.81340670,2.63163104,0.00666262,0.05946925,0.29968141,0.09410266,0.25567532,0.00000000,0.28273041,2.20730187
0.81940970,2.62624284,0.00699445,0.06118895,0.29647200,0.09578534,0.25927885,0.00000000,0.29182948,2.19181061
0.82541271,2.62289546,0.00731987,0.06309633,0.29318056,0.09762470,0.26298508,0.00000000,0.30129993,2.17783864
0.83141571,2.62191398,0.00763474,0.06518216,0.28986050,0.09959785,0.26676111,0.00000000,0.31106797,2.16581238
0.83741871,2.62356290,0.00793505,0.06743325,0.28656560,0.10167840,0.27056820,0.00000000,0.32104604,2.15610844
0.84342171,2.62805133,0.00821704,0.06983316,0.28335174,0.10383755,0.27436410,0.00000000,0.33113616,2.14905299
0.84942471,2.63554128,0.00847742,0.07236301,0.28027862,0.10604538,0.27810578,0.00000000,0.34123395,2.14492377
0.85542771,2.64615804,0.00871350,0.07500250,0.27741142,0.10827227,0.28175237,0.00000000,0.35123305,2.14395388
0.86143072,2.66000188,0.00892334,0.07773081,0.27482206,0.11049029,0.28526820,0.00000000,0.36102981,2.14633723
0.86743372,2.67715999,0.00910592,0.08052762,0.27259000,0.11267455,0.28862556,0.00000000,0.37052786,2.15223461
0.87343672,2.69771745,0.00926120,0.08337397,0.27080243,0.11480442,0.29180732,0.00000000,0.37964239,2.16177996
0.87943972,2.72176629,0.00939021,0.08625299,0.26955368,0.11686460,0.29480887,0.00000000,0.38830377,2.17508580
0.88544272,2.74941167,0.00949508,0.08915044,0.26894380,0.11884589,0.29763954,0.00000000,0.39646040,2.19224733
0.89144572,2.78077430,0.00957902,0.09205506,0.26907633,0.12074567,0.30032324,0.00000000,0.40408062,2.21334459
0.89744872,2.81598886,0.00964625,0.09495867,0.27005520,0.12256805,0.30289826,0.00000000,0.41115341,2.23844215
0.90345173,2.85519785,0.00970191,0.09785601,0.27198095,0.12432367,0.30541626,0.00000000,0.41768809,2.26758622
0.90945473,2.89854140,0.00975194,0.10074436,0.27494634,0.12602921,0.30794047,0.00000000,0.42371278,2.30079919
0.91545773,2.94614315,0.00980286,0.10362295,0.27903158,0.12770646,0.31054312,0.00000000,0.42927188,2.33807166
0.92146073,2.99809311,0.00986158,0.10649220,0.28429941,0.12938126,0.31330234,0.00000000,0.43442267,2.37935264
0.92746373,3.05442844,0.00993520,0.10935287,0.29079032,0.13108213,0.31629852,0.00000000,0.43923116,2.42453837
0.93346673,3.11511343,0.01003075,0.11220508,0.29851809,0.13283874,0.31961047,0.00000000,0.44376754,2.47346062
0.93946973,3.18001977,0.01015493,0.11504740,0.30746607,0.13468031,0.32331142,0.00000000,0.44810136,2.52587532
0.94547274,3.24890879,0.01031392,0.11787594,0.31758436,0.13663406,0.32746516,0.00000000,0.45229682,2.58145243
0.95147574,3.32141658,0.01051314,0.12068362,0.32878811,0.13872360,0.33212250,0.00000000,0.45640833,2.63976797
0.95747874,3.39704352,0.01075705,0.12345952,0.34095720,0.14096758,0.33731814,0.00000000,0.46047664,2.70029900
0.96348174,3.47514879,0.01104901,0.12618857,0.35393726,0.14337844,0.34306816,0.00000000,0.46452572,2.76242216
0.96948474,3.55495095,0.01139114,0.12885134,0.36754220,0.14596151,0.34936816,0.00000000,0.46856051,2.82541642
0.97548774,3.63553455,0.01178425,0.13142420,0.38155819,0.14871430,0.35619226,0.00000000,0.47256569,2.88847008
0.98149075,3.71586320,0.01222783,0.13387971,0.39574888,0.15162615,0.36349283,0.00000000,0.47650547,2.95069223
0.98749375,3.79479850,0.01272003,0.13618718,0.40986179,0.15467819,0.37120097,0.00000000,0.48032445,3.01112848
0.99349675,3.87112443,0.01325777,0.13831358,0.42363553,0.15784363,0.37922789,0.00000000,0.48394938,3.06878034
0.99949975,3.94357620,0.01383683,0.14022454,0.43680765,0.16108826,0.38746676,0.00000000,0.48729188,3.12262788
1.00550275,4.01087258,0.01445201,0.14188551,0.44912267,0.16437133,0.39579535,0.00000000,0.49025176,3.17165458
1.01150575,4.07175025,0.01509735,0.14326304,0.46033998,0.16764658,0.40407903,0.00000000,0.49272094,3.21487373
1.01750875,4.12499903,0.01576633,0.14432602,0.47024136,0.17086344,0.41217413,0.00000000,0.49458777,3.25135507
1.02351176,4.16949637,0.01645214,0.14504701,0.47863756,0.17396842,0.41993165,0.00000000,0.49574140,3.28025085
1.02951476,4.20423997,0.01714792,0.14540340,0.48537398,0.17690650,0.42720101,0.00000000,0.49607618,3.30082020
1.03551776,4.22837703,0.01784705,0.14537847,0.49033481,0.17962267,0.43383385,0.00000000,0.49549584,3.31245080
1.04152076,4.24122930,0.01854336,0.14496240,0.49344588,0.18206331,0.43968777,0.00000000,0.49391728,3.31467717
1.04752376,4.24231283,0.01923141,0.14415295,0.49467579,0.18417766,0.44462991,0.00000000,0.49127388,3.30719472
1.05352676,4.23135190,0.01990661,0.14295606,0.49403547,0.18591906,0.44854023,0.00000000,0.48751812,3.28986914
1.05952976,4.20828661,0.02056544,0.14138617,0.49157622,0.18724620,0.45131456,0.00000000,0.48262361,3.26274083
1.06553277,4.17327403,0.02120551,0.13946630,0.48738628,0.18812407,0.45286717,0.00000000,0.47658626,3.22602413
1.07153577,4.12668295,0.02182556,0.13722798,0.48158623,0.18852487,0.45313299,0.00000000,0.46942475,3.18010151
1.07753877,4.06908251,0.02242551,0.13471083,0.47432335,0.18842860,0.45206926,0.00000000,0.46118023,3.12551296
1.08354177,4.00122520,0.02300629,0.13196201,0.46576534,0.18782348,0.44965669,0.00000000,0.45191526,3.06294092
1.08954477,3.92402499,0.02356972,0.12903542,0.45609360,0.18670619,0.44590004,0.00000000,0.44171209,2.99319138
1.09554777,3.83853125,0.02411828,0.12599062,0.44549641,0.18508183,0.44082807,0.00000000,0.43067031,2.91717185
1.10155078,3.74589942,0.02465486,0.12289165,0.43416240,0.18296363,0.43449292,0.00000000,0.41890398,2.83586683
1.10755378,3.64735942,0.02518246,0.11980556,0.42227437,0.18037254,0.42696878,0.00000000,0.40653835,2.75031177
1.11355678,3.54418289,0.02570386,0.11680083,0.41000395,0.17733652,0.41835004,0.00000000,0.39370621,2.66156621
1.11955978,3.43765010,0.02622134,0.11394561,0.39750706,0.17388969,0.40874885,0.00000000,0.38054416,2.57068711
1.12556278,3.32901771,0.02673631,0.11130586,0.38492053,0.17007134,0.39829208,0.00000000,0.36718873,2.47870302
1.13156578,3.21948826,0.02724907,0.10894339,0.37235973,0.16592479,0.38711800,0.00000000,0.35377262,2.38659005
1.13756878,3.11018229,0.02775859,0.10691393,0.35991742,0.16149618,0.37537248,0.00000000,0.34042112,2.29525016
1.14357179,3.00211393,0.02826231,0.10526519,0.34766373,0.15683323,0.36320513,0.00000000,0.32724894,2.20549254
1.14957479,2.89617058,0.02875607,0.10403503,0.33564718,0.15198401,0.35076522,0.00000000,0.31435742,2.11801846
1.15557779,2.79309729,0.02923407,0.10324986,0.32389659,0.14699570,0.33819782,0.00000000,0.30183231,2.03341006
1.16158079,2.69348620,0.02968896,0.10292324,0.31242381,0.14191354,0.32564013,0.00000000,0.28974225,1.95212327
1.16758379,2.59777139,0.03011200,0.10305483,0.30122705,0.13677985,0.31321812,0.00000000,0.27813787,1.87448505
1.17358679,2.50622908,0.03049329,0.10362978,0.29029457,0.13163322,0.30104383,0.00000000,0.26705166,1.80069483
1.17958979,2.41898313,0.03082208,0.10461849,0.27960862,0.12650794,0.28921313,0.00000000,0.25649857,1.73083011
1.18559280,2.33601568,0.03108713,0.10597697,0.26914935,0.12143359,0.27780435,0.00000000,0.24647725,1.66485587
1.19159580,2.25718223,0.03127714,0.10764767,0.25889857,0.11643488,0.26687752,0.00000000,0.23697195,1.60263732
1.19759880,2.18223088,0.03138120,0.10956083,0.24884321,0.11153173,0.25647451,0.00000000,0.22795496,1.54395561
1.20360180,2.11082466,0.03138922,0.11163638,0.23897819,0.10673950,0.24661990,0.00000000,0.21938943,1.48852572
1.20960480,2.04256629,0.03129237,0.11378623,0.22930889,0.10206948,0.23732244,0.00000000,0.21123250,1.43601599
1.21560780,1.97702439,0.03108349,0.11591702,0.21985278,0.09752943,0.22857727,0.00000000,0.20343858,1.38606843
1.22161081,1.91376001,0.03075745,0.11793306,0.21064053,0.09312440,0.22036850,0.00000000,0.19596254,1.33831911
1.22761381,1.85235263,0.03031145,0.11973957,0.20171627,0.08885745,0.21267216,0.00000000,0.18876286,1.29241788
1.23361681,1.79242457,0.02974525,0.12124580,0.19313721,0.08473053,0.20545928,0.00000000,0.18180441,1.24804667
1.23961981,1.73366285,0.02906132,0.12236826,0.18497265,0.08074527,0.19869904,0.00000000,0.17506085,1.20493576
1.24562281,1.67583777,0.02826490,0.12303357,0.17730239,0.07690381,0.19236168,0.00000000,0.16851655,1.16287742
1.25162581,1.61881758,0.02736400,0.12318109,0.17021456,0.07320944,0.18642113,0.00000000,0.16216796,1.12173654
1.25762881,1.56257864,0.02636930,0.12276501,0.16380321,0.06966721,0.18085719,0.00000000,0.15602436,1.08145784
1.26363182,1.50721094,0.02529401,0.12175603,0.15816547,0.06628432,0.17565718,0.00000000,0.15010801,1.04206962
1.26963482,1.45291882,0.02415366,0.12014231,0.15339865,0.06307047,0.17081696,0.00000000,0.14445379,1.00368391
1.27563782,1.40001703,0.02296583,0.11792992,0.14959718,0.06003789,0.16634133,0.00000000,0.13910825,0.96649333
1.28164082,1.34892249,0.02174990,0.11514252,0.14684969,0.05720139,0.16224382,0.00000000,0.13412815,0.93076464
1.28764382,1.30014219,0.02052674,0.11182058,0.14523624,0.05457810,0.15854587,0.00000000,0.12957877,0.89682973
1.29364682,1.25425795,0.01931840,0.10801994,0.14482579,0.05218724,0.15527555,0.00000000,0.12553174,0.86507414
1.29964982,1.21190860,0.01814782,0.10380993,0.14567401,0.05004962,0.15246582,0.00000000,0.12206282,0.83592403
1.30565283,1.17377061,0.01703856,0.09927107,0.14782160,0.04818718,0.15015262,0.00000000,0.11924944,0.80983179
1.31165583,1.14053759,0.01601452,0.09449256,0.15129292,0.04662240,0.14837271,0.00000000,0.11716832,0.78726117
1.31765883,1.11289978,0.01509972,0.08956949,0.15609533,0.04537771,0.14716160,0.00000000,0.11589303,0.76867228
1.32366183,1.09152381,0.01431804,0.08460010,0.16221879,0.04447487,0.14655153,0.00000000,0.11549173,0.75450691
1.32966483,1.07703355,0.01369301,0.07968300,0.16963618,0.04393432,0.14656970,0.00000000,0.11602496,0.74517475
1.33566783,1.06999233,0.01324757,0.07491456,0.17830392,0.04377458,0.14723682,0.00000000,0.11754369,0.74104055
1.34167084,1.07088674,0.01300387,0.07038652,0.18816299,0.04401170,0.14856601,0.00000000,0.12008749,0.74241265
1.34767384,1.08011227,0.01298296,0.06618384,0.19914033,0.04465863,0.15056204,0.00000000,0.12368290,0.74953282
1.35367684,1.09796084,0.01320453,0.06238290,0.21115034,0.04572474,0.15322103,0.00000000,0.12834204,0.76256760
