energy_ev,total_up,Au_p_up,Au_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.48724362,2.05847878,0.29326876,1.40977019,0.02920098,0.03846755,0.04158679,0.03127149,0.46242335
-4.48124062,2.12806946,0.30120193,1.46988184,0.03068864,0.03735446,0.04397513,0.03180845,0.46931560
-4.47523762,2.19151854,0.30794221,1.52613952,0.03216843,0.03605935,0.04624243,0.03225220,0.47455891
-4.46923462,2.24801997,0.31339410,1.57772414,0.03361164,0.03461164,0.04835496,0.03260667,0.47815944
-4.46323162,2.29691508,0.31748371,1.62393293,0.03498917,0.03304294,0.05028023,0.03287691,0.48014808
-4.45722861,2.33771370,0.32016043,1.66420477,0.03627225,0.03138594,0.05198783,0.03306878,0.48057765
-4.45122561,2.37011062,0.32139797,1.69814115,0.03743313,0.02967338,0.05345031,0.03318849,0.47951955
-4.44522261,2.39399662,0.32119468,1.72552223,0.03844577,0.02793702,0.05464396,0.03324231,0.47706006
-4.43921961,2.40946376,0.31957326,1.74631703,0.03928658,0.02620672,0.05554956,0.03323610,0.47329644
-4.43321661,2.41680475,0.31657964,1.76068753,0.03993501,0.02450961,0.05615298,0.03317511,0.46833304
-4.42721361,2.41650619,0.31228142,1.76898626,0.04037420,0.02286943,0.05644563,0.03306362,0.46227770
-4.42121061,2.40923620,0.30676563,1.77174762,0.04059139,0.02130606,0.05642486,0.03290479,0.45523834
-4.41520760,2.39582660,0.30013605,1.76967306,0.04057833,0.01983519,0.05609407,0.03270058,0.44732021
-4.40920460,2.37725041,0.29251029,1.76361068,0.04033151,0.01846822,0.05546272,0.03245172,0.43862368
-4.40320160,2.35459545,0.28401651,1.75453009,0.03985225,0.01721225,0.05454613,0.03215777,0.42924267
-4.39719860,2.32903480,0.27479017,1.74349322,0.03914668,0.01607038,0.05336516,0.03181734,0.41926389
-4.39119560,2.30179528,0.26497076,1.73162234,0.03822548,0.01504195,0.05194569,0.03142829,0.40876665
-4.38519260,2.27412476,0.25469865,1.72006629,0.03710359,0.01412309,0.05031797,0.03098808,0.39782340
-4.37918959,2.24725961,0.24411227,1.70996606,0.03579976,0.01330722,0.04851591,0.03049410,0.38650077
-4.37318659,2.22239288,0.23334554,1.70242097,0.03433592,0.01258564,0.04657623,0.02994405,0.37486105
-4.36718359,2.20064455,0.22252566,1.69845652,0.03273660,0.01194820,0.04453758,0.02933635,0.36296398
-4.36118059,2.18303432,0.21177145,1.69899482,0.03102822,0.01138388,0.04243964,0.02867046,0.35086865
-4.35517759,2.17045786,0.20119197,1.70482866,0.02923829,0.01088137,0.04032221,0.02794721,0.33863542
-4.34917459,2.16366697,0.19088561,1.71659984,0.02739480,0.01042968,0.03822435,0.02716907,0.32632766
-4.34317159,2.16325403,0.18093963,1.73478227,0.02552542,0.01001855,0.03618352,0.02634030,0.31401316
-4.33716858,2.16964120,0.17143003,1.75967039,0.02365693,0.00963885,0.03423489,0.02546703,0.30176523
-4.33116558,2.18307414,0.16242163,1.79137297,0.02181462,0.00928295,0.03241060,0.02455724,0.28966326
-4.32516258,2.20362064,0.15396858,1.82981226,0.02002183,0.00894485,0.03073924,0.02362067,0.27779271
-4.31915958,2.23117356,0.14611487,1.87472852,0.01829955,0.00862038,0.02924534,0.02266858,0.26624464
-4.31315658,2.26545823,0.13889513,1.92568934,0.01666617,0.00830722,0.02794906,0.02171345,0.25511470
-4.30715358,2.30604356,0.13233537,1.98210356,0.01513731,0.00800485,0.02686585,0.02076863,0.24450155
-4.30115058,2.35235665,0.12645387,2.04323901,0.01372573,0.00771448,0.02600636,0.01984791,0.23450501
-4.29514757,2.40370032,0.12126194,2.10824356,0.01244139,0.00743888,0.02537636,0.01896505,0.22522382
-4.28914457,2.45927295,0.11676471,2.17616871,0.01129150,0.00718218,0.02497679,0.01813332,0.21675321
-4.28314157,2.51819018,0.11296183,2.24599508,0.01028075,0.00694970,0.02480387,0.01736502,0.20918240
-4.27713857,2.57950774,0.10984806,2.31665890,0.00941147,0.00674765,0.02484933,0.01667108,0.20259207
-4.27113557,2.64224513,0.10741376,2.38707913,0.00868391,0.00658292,0.02510071,0.01606062,0.19705207
-4.26513257,2.70540934,0.10564538,2.45618416,0.00809651,0.00646284,0.02554173,0.01554068,0.19261927
-4.25912956,2.76801836,0.10452571,2.52293786,0.00764620,0.00639499,0.02615274,0.01511593,0.18933577
-4.25312656,2.82912399,0.10403422,2.58636426,0.00732866,0.00638697,0.02691122,0.01478854,0.18722750
-4.24712356,2.88783343,0.10414725,2.64557035,0.00713862,0.00644621,0.02779235,0.01455810,0.18630325
-4.24112056,2.94332955,0.10483815,2.69976682,0.00707011,0.00657988,0.02876964,0.01442163,0.18655420
-4.23511756,2.99488919,0.10607753,2.74828606,0.00711669,0.00679472,0.02981556,0.01437374,0.18795389
-4.22911456,3.04189943,0.10783335,2.79059739,0.00727165,0.00709696,0.03090226,0.01440676,0.19045874
-4.22311156,3.08387127,0.11007119,2.82631903,0.00752822,0.00749222,0.03200225,0.01451108,0.19400897
-4.21710855,3.12045058,0.11275440,2.85522658,0.00787973,0.00798547,0.03308910,0.01467545,0.19852997
-4.21110555,3.15142588,0.11584445,2.87725784,0.00831967,0.00858095,0.03413813,0.01488736,0.20393399
-4.20510255,3.17673258,0.11930114,2.89251360,0.00884186,0.00928212,0.03512704,0.01513350,0.21012220
-4.19909955,3.19645350,0.12308304,2.90125437,0.00944049,0.01009160,0.03603651,0.01540016,0.21698690
-4.19309655,3.21081526,0.12714776,2.90389274,0.01011013,0.01101110,0.03685066,0.01567368,0.22441389
-4.18709355,3.22018043,0.13145237,2.90098142,0.01084575,0.01204131,0.03755751,0.01594090,0.23228490
-4.18109055,3.22503527,0.13595373,2.89319698,0.01164271,0.01318184,0.03814921,0.01618955,0.24047993
-4.17508754,3.22597307,0.14060879,2.88131947,0.01249670,0.01443107,0.03862223,0.01640859,0.24887954
-4.16908454,3.22367344,0.14537485,2.86620811,0.01340365,0.01578606,0.03897737,0.01658855,0.25736682
-4.16308154,3.21887767,0.15020977,2.84877381,0.01435965,0.01724236,0.03921960,0.01672176,0.26582926
-4.15707854,3.21236103,0.15507200,2.82994889,0.01536079,0.01879393,0.03935781,0.01680254,0.27416012
-4.15107554,3.20490254,0.15992067,2.81065506,0.01640309,0.02043293,0.03940438,0.01682727,0.28225964
-4.14507254,3.19725343,0.16471547,2.79177066,0.01748229,0.02214970,0.03937466,0.01679445,0.29003576
-4.13906953,3.19010529,0.16941656,2.77409813,0.01859371,0.02393257,0.03928625,0.01670464,0.29740460
-4.13306653,3.18405931,0.17398436,2.75833325,0.01973216,0.02576790,0.03915834,0.01656037,0.30429063
-4.12706353,3.17959783,0.17837943,2.74503714,0.02089175,0.02764003,0.03901084,0.01636592,0.31062654
-4.12106053,3.17705971,0.18256232,2.73461245,0.02206580,0.02953137,0.03886361,0.01612710,0.31635298
-4.11505753,3.17662061,0.18649350,2.72728481,0.02324679,0.03142255,0.03873560,0.01585098,0.32141820
-4.10905453,3.17827950,0.19013340,2.72309064,0.02442632,0.03329261,0.03864409,0.01554559,0.32577757
-4.10305153,3.18185203,0.19344262,2.72187191,0.02559508,0.03511936,0.03860399,0.01521951,0.32939321
-4.09704852,3.18697168,0.19638228,2.72327850,0.02674295,0.03687968,0.03862724,0.01488163,0.33223369
-4.09104552,3.19309860,0.19891455,2.72677829,0.02785911,0.03855007,0.03872232,0.01454071,0.33427383
-4.08504252,3.19953635,0.20100335,2.73167469,0.02893219,0.04010710,0.03889396,0.01420513,0.33549470
-4.07903952,3.20545582,0.20261526,2.73713119,0.02995047,0.04152797,0.03914300,0.01388254,0.33588377
-4.07303652,3.20992561,0.20372051,2.74220213,0.03090216,0.04279118,0.03946637,0.01357962,0.33543526
-4.06703352,3.21194764,0.20429406,2.74586824,0.03177569,0.04387706,0.03985734,0.01330186,0.33415051
-4.06103052,3.21049662,0.20431679,2.74707589,0.03256001,0.04476838,0.04030587,0.01305341,0.33203860
-4.05502751,3.20456158,0.20377661,2.74477822,0.03324493,0.04545092,0.04079913,0.01283694,0.32911685
-4.04902451,3.19318796,0.20266953,2.73797655,0.03382150,0.04591394,0.04132217,0.01265359,0.32541139
-4.04302151,3.17551819,0.20100060,2.72576038,0.03428230,0.04615059,0.04185867,0.01250300,0.32095760
-4.03701851,3.15082933,0.19878468,2.70734431,0.03462177,0.04615819,0.04239178,0.01238335,0.31580045
-4.03101551,3.11856608,0.19604697,2.68210043,0.03483652,0.04593847,0.04290500,0.01229149,0.30999462
-4.02501251,3.07836786,0.19282335,2.64958496,0.03492559,0.04549756,0.04338306,0.01222307,0.30360449
-4.01900950,3.03008902,0.18916040,2.60955805,0.03489065,0.04484596,0.04381277,0.01217275,0.29670380
-4.01300650,2.97381142,0.18511525,2.56199626,0.03473616,0.04399831,0.04418387,0.01213444,0.28937524
-4.00700350,2.90984917,0.18075514,2.50709725,0.03446952,0.04297309,0.04448967,0.01210154,0.28170972
-4.00100050,2.83874541,0.17615679,2.44527681,0.03410110,0.04179218,0.04472773,0.01206720,0.27380556
-3.99499750,2.76126172,0.17140566,2.37715859,0.03364425,0.04048032,0.04490028,0.01202457,0.26576753
-3.98899450,2.67836066,0.16659509,2.30355713,0.03311527,0.03906451,0.04501463,0.01196713,0.25770578
-3.98299150,2.59118252,0.16182534,2.22545524,0.03253328,0.03757336,0.04508334,0.01188883,0.24973482
-3.97698849,2.50101729,0.15720275,2.14397664,0.03192010,0.03603645,0.04512432,0.01178438,0.24197242
-3.97098549,2.40927324,0.15283887,2.06035531,0.03130003,0.03448358,0.04516076,0.01164943,0.23453860
-3.96498249,2.31744330,0.14884972,1.97590262,0.03069961,0.03294415,0.04522101,0.01148071,0.22755470
-3.95897949,2.22707058,0.14535521,1.89197379,0.03014736,0.03144654,0.04533825,0.01127610,0.22114250
-3.95297649,2.13971426,0.14247864,1.80993459,0.02967340,0.03001753,0.04555022,0.01103476,0.21542343
-3.94697349,2.05691684,0.14034642,1.73112965,0.02930913,0.02868178,0.04589879,0.01075711,0.21051790
-3.94097049,1.98017369,0.13908781,1.65685306,0.02908683,0.02746148,0.04642948,0.01044481,0.20654458
-3.93496748,1.91090564,0.13883479,1.58832228,0.02903919,0.02637593,0.04719103,0.01010068,0.20361983
-3.92896448,1.85043489,0.13972183,1.52665546,0.02919886,0.02544133,0.04823481,0.00972860,0.20185690
-3.92296148,1.79996459,0.14188564,1.47285291,0.02959795,0.02467063,0.04961427,0.00933339,0.20136526
-3.91695848,1.76056208,0.14546465,1.42778238,0.03026746,0.02407340,0.05138434,0.00892065,0.20224957
-3.91095548,1.73314546,0.15059815,1.39216834,0.03123677,0.02365579,0.05360072,0.00849653,0.20460863
-3.90495248,1.71847328,0.15742503,1.36658474,0.03253295,0.02342063,0.05631912,0.00806762,0.20853389
-3.89894947,1.71713675,0.16608189,1.35145102,0.03418023,0.02336743,0.05959432,0.00764068,0.21410783
-3.89294647,1.72955395,0.17670053,1.34703067,0.03619928,0.02349254,0.06347921,0.00722254,0.22140184
-3.88694347,1.75596556,0.18940463,1.35343201,0.03860657,0.02378927,0.06802349,0.00681983,0.23047387
-3.88094047,1.79643141,0.20430577,1.37061050,0.04141370,0.02424810,0.07327233,0.00643890,0.24136567
-3.87493747,1.85082764,0.22149854,1.39837219,0.04462675,0.02485680,0.07926473,0.00608561,0.25409973
-3.86893447,1.91884413,0.24105505,1.43637787,0.04824560,0.02560067,0.08603177,0.00576525,0.26867602
-3.86293147,1.99998202,0.26301883,1.48414773,0.05226337,0.02646274,0.09359462,0.00548244,0.28506857
-3.85692846,2.09355166,0.28739840,1.54106632,0.05666588,0.02742396,0.10196247,0.00524101,0.30322204
-3.85092546,2.19867106,0.31416064,1.60638790,0.06143119,0.02846352,0.11113045,0.00504397,0.32304853
-3.84492246,2.31426570,0.34322452,1.67924230,0.06652934,0.02955902,0.12107749,0.00489347,0.34442471
-3.83891946,2.43907011,0.37445527,1.75864164,0.07192214,0.03068687,0.13176444,0.00479079,0.36718961
-3.83291646,2.57163226,0.40765965,1.84348827,0.07756323,0.03182252,0.14313238,0.00473628,0.39114315
-3.82691346,2.71032167,0.44258257,1.93258436,0.08339835,0.03294091,0.15510139,0.00472946,0.41604586
-3.82091046,2.85334194,0.47890554,2.02464368,0.08936583,0.03401681,0.16756988,0.00476896,0.44161973
-3.81490745,2.99874872,0.51624726,2.11830593,0.09539737,0.03502532,0.18041450,0.00485261,0.46755064
-3.80890445,3.14447365,0.55416666,2.21215403,0.10141912,0.03594230,0.19349093,0.00497748,0.49349219
-3.80290145,3.28835452,0.59216857,2.30473444,0.10735302,0.03674487,0.20663548,0.00513994,0.51907134
-3.79689845,3.42817182,0.62971204,2.39458069,0.11311838,0.03741192,0.21966757,0.00533574,0.54389544
-3.79089545,3.56169116,0.66622135,2.48023980,0.11863381,0.03792457,0.23239313,0.00556010,0.56756091
-3.78489245,3.68671084,0.70109932,2.56030115,0.12381923,0.03826670,0.24460886,0.00580782,0.58966304
-3.77888944,3.80111342,0.73374269,2.63342727,0.12859809,0.03842530,0.25610717,0.00607336,0.60980691
-3.77288644,3.90291949,0.76355895,2.69838538,0.13289962,0.03839086,0.26668173,0.00635104,0.62761878
-3.76688344,3.99034197,0.78998405,2.75407893,0.13666111,0.03815767,0.27613346,0.00663510,0.64275771
-3.76088044,4.06183853,0.81250026,2.79957761,0.13982999,0.03772395,0.28427653,0.00691986,0.65492681
-3.75487744,4.11616001,0.83065334,2.83414473,0.14236582,0.03709194,0.29094440,0.00719988,0.66388372
-3.74887444,4.15239241,0.84406832,2.85726057,0.14424180,0.03626789,0.29599539,0.00747008,0.66944961
-3.74287144,4.16999034,0.85246303,2.86864039,0.14544606,0.03526182,0.29931761,0.00772589,0.67151652
-3.73686843,4.16880001,0.85565888,2.86824620,0.14598236,0.03408729,0.30083301,0.00796332,0.67005245
-3.73086543,4.14907018,0.85358805,2.85629119,0.14587029,0.03276101,0.30050038,0.00817913,0.66510389
-3.72486243,4.11145012,0.84629705,2.83323641,0.14514487,0.03130232,0.29831700,0.00837084,0.65679576
-3.71885943,4.05697417,0.83394613,2.79977930,0.14385565,0.02973267,0.29431905,0.00853683,0.64532848
-3.71285643,3.98703293,0.81680472,2.75683436,0.14206514,0.02807501,0.28858059,0.00867633,0.63097246
-3.70685343,3.90333215,0.79524296,2.70550627,0.13984683,0.02635311,0.28121121,0.00878940,0.61405997
-3.70085043,3.80784046,0.76971986,2.64705643,0.13728270,0.02459099,0.27235246,0.00887693,0.59497493
-3.69484742,3.70272825,0.74076837,2.58286404,0.13446041,0.02281222,0.26217324,0.00894053,0.57414090
-3.68884442,3.59029985,0.70897827,2.51438327,0.13147027,0.02103941,0.25086435,0.00898242,0.55200783
-3.68284142,3.47292188,0.67497756,2.44309810,0.12840210,0.01929365,0.23863240,0.00900534,0.52903813
-3.67683842,3.35295069,0.63941313,2.37047661,0.12534214,0.01759410,0.22569352,0.00901239,0.50569258
-3.67083542,3.23266185,0.60293152,2.29792668,0.12237010,0.01595764,0.21226694,0.00900685,0.48241680
-3.66483242,3.11418442,0.56616066,2.22675473,0.11955653,0.01439861,0.19856885,0.00899208,0.45962855
-3.65882941,2.99944269,0.52969315,2.15812912,0.11696059,0.01292867,0.18480682,0.00897129,0.43770664
-3.65282641,2.89010742,0.49407174,2.09304972,0.11462827,0.01155678,0.17117480,0.00894749,0.41698161
-3.64682341,2.78755828,0.45977739,2.03232461,0.11259121,0.01028915,0.15784905,0.00892326,0.39772851
-3.64082041,2.69285870,0.42722033,1.97655471,0.11086612,0.00912948,0.14498501,0.00890073,0.38016202
-3.63481741,2.60674343,0.39673411,1.92612681,0.10945475,0.00807903,0.13271522,0.00888148,0.36443390
-3.62881441,2.52961891,0.36857270,1.88121474,0.10834449,0.00713694,0.12114818,0.00886646,0.35063279
-3.62281141,2.46157574,0.34291057,1.84178865,0.10750947,0.00630049,0.11036822,0.00885603,0.33878614
-3.61680840,2.40241207,0.31984529,1.80763142,0.10691219,0.00556539,0.10043622,0.00884995,0.32886411
-3.61080540,2.35166635,0.29940257,1.77836124,0.10650543,0.00492611,0.09139108,0.00884740,0.32078520
-3.60480240,2.30865758,0.28154305,1.75345935,0.10623460,0.00437618,0.08325171,0.00884712,0.31442311
-3.59879940,2.27253086,0.26617061,1.73230113,0.10604014,0.00390853,0.07601952,0.00884743,0.30961469
-3.59279640,2.24230611,0.25314158,1.71418948,0.10586006,0.00351573,0.06968109,0.00884637,0.30616839
-3.58679340,2.21692766,0.24227452,1.69838871,0.10563244,0.00319023,0.06421098,0.00884181,0.30387309
-3.58079040,2.19531269,0.23336002,1.68415752,0.10529782,0.00292465,0.05957446,0.00883158,0.30250668
-3.57478739,2.17639649,0.22617030,1.67077989,0.10480136,0.00271186,0.05573005,0.00881356,0.30184436
-3.56878439,2.15917290,0.22046819,1.65759251,0.10409472,0.00254521,0.05263184,0.00878581,0.30166625
-3.56278139,2.14272874,0.21601521,1.64400791,0.10313763,0.00241858,0.05023141,0.00874666,0.30176403
-3.55677839,2.12627094,0.21257868,1.62953259,0.10189903,0.00232645,0.04847937,0.00869476,0.30194664
-3.55077539,2.10914605,0.20993768,1.61377962,0.10035787,0.00226397,0.04732655,0.00862918,0.30204476
-3.54477239,2.09085170,0.20788774,1.59647555,0.09850348,0.00222691,0.04672470,0.00854939,0.30191402
-3.53876938,2.07104020,0.20624436,1.57746177,0.09633554,0.00221168,0.04662695,0.00845534,0.30143705
-3.53276638,2.04951468,0.20484529,1.55669054,0.09386374,0.00221525,0.04698786,0.00834738,0.30052428
-3.52676338,2.02621869,0.20355177,1.53421629,0.09110702,0.00223513,0.04776322,0.00822628,0.29911357
-3.52076038,2.00121998,0.20224875,1.51018291,0.08809266,0.00226925,0.04890975,0.00809319,0.29716896
-3.51475738,1.97469002,0.20084423,1.48480793,0.08485504,0.00231587,0.05038458,0.00794954,0.29467841
-3.50875438,1.94688034,0.19926798,1.45836447,0.08143431,0.00237355,0.05214474,0.00779700,0.29165094
-3.50275138,1.91809730,0.19746960,1.43116214,0.07787496,0.00244100,0.05414672,0.00763740,0.28811330
-3.49674837,1.88867659,0.19541633,1.40352788,0.07422433,0.00251705,0.05634598,0.00747268,0.28410625
-3.49074537,1.85895905,0.19309059,1.37578767,0.07053119,0.00260052,0.05869680,0.00730477,0.27968084
-3.48474237,1.82926885,0.19048743,1.34825020,0.06684439,0.00269021,0.06115213,0.00713557,0.27489478
-3.47873937,1.79989529,0.18761213,1.32119311,0.06321165,0.00278483,0.06366374,0.00696689,0.26980905
-3.47273637,1.77107905,0.18447791,1.29485256,0.05967852,0.00288300,0.06618260,0.00680038,0.26448500
-3.46673337,1.74300336,0.18110399,1.26941639,0.05628755,0.00298317,0.06865947,0.00663752,0.25898196
-3.46073037,1.71579052,0.17751398,1.24502127,0.05307769,0.00308370,0.07104568,0.00647961,0.25335553
-3.45472736,1.68950367,0.17373461,1.22175364,0.05008384,0.00318286,0.07329410,0.00632777,0.24765650
-3.44872436,1.66415337,0.16979497,1.19965418,0.04733673,0.00327884,0.07536028,0.00618293,0.24193052
-3.44272136,1.63970851,0.16572601,1.17872546,0.04486286,0.00336983,0.07720368,0.00604588,0.23621833
-3.43671836,1.61611049,0.16156049,1.15894198,0.04268470,0.00345406,0.07878886,0.00591728,0.23055657
-3.43071536,1.59328969,0.15733313,1.14026194,0.04082094,0.00352990,0.08008676,0.00579771,0.22497903
-3.42471236,1.57118291,0.15308103,1.12263970,0.03928686,0.00359588,0.08107578,0.00568767,0.21951819
-3.41870935,1.54975057,0.14884418,1.10603809,0.03809472,0.00365077,0.08174276,0.00558769,0.21420686
-3.41270635,1.52899233,0.14466594,1.09043978,0.03725409,0.00369364,0.08208371,0.00549825,0.20907989
-3.40670335,1.50896010,0.14059361,1.07585663,0.03677219,0.00372392,0.08210430,0.00541988,0.20417555
-3.40070035,1.48976733,0.13667864,1.06233657,0.03665407,0.00374139,0.08182004,0.00535313,0.19953678
-3.39469735,1.47159406,0.13297681,1.04996750,0.03690272,0.00374622,0.08125612,0.00529857,0.19521185
-3.38869435,1.45468709,0.12954807,1.03887769,0.03751899,0.00373896,0.08044691,0.00525677,0.19125468
-3.38269135,1.43935539,0.12645609,1.02923290,0.03850145,0.00372053,0.07943520,0.00522825,0.18772446
-3.37668834,1.42596072,0.12376754,1.02123024,0.03984599,0.00369213,0.07827104,0.00521345,0.18468490
-3.37068534,1.41490430,0.12155112,1.01508910,0.04154548,0.00365527,0.07701040,0.00521269,0.18220288
-3.36468234,1.40660997,0.11987630,1.01103988,0.04358920,0.00361161,0.07571361,0.00522607,0.18034671
-3.35867934,1.40150510,0.11881200,1.00931108,0.04596238,0.00356298,0.07444367,0.00525344,0.17918414
-3.35267634,1.40000029,0.11842504,1.01011559,0.04864562,0.00351119,0.07326446,0.00529436,0.17878010
-3.34667334,1.40246896,0.11877865,1.01363709,0.05161454,0.00345806,0.07223902,0.00534801,0.17919448
-3.34067034,1.40922815,0.11993104,1.02001732,0.05483942,0.00340527,0.07142781,0.00541317,0.18047994
-3.33466733,1.42052139,0.12193401,1.02934489,0.05828509,0.00335429,0.07088721,0.00548823,0.18267993
-3.32866433,1.43650476,0.12483182,1.04164640,0.06191102,0.00330638,0.07066817,0.00557113,0.18582708
-3.32266133,1.45723650,0.12866022,1.05688021,0.06567164,0.00326251,0.07081505,0.00565946,0.18994195
-3.31665833,1.48267086,0.13344576,1.07493318,0.06951695,0.00322330,0.07136478,0.00575041,0.19503220
-3.31065533,1.51265612,0.13920532,1.09562042,0.07339335,0.00318907,0.07234626,0.00584092,0.20109223
-3.30465233,1.54693673,0.14594587,1.11868799,0.07724469,0.00315984,0.07378001,0.00592768,0.20810325
