energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.60330165,1.49055961,-0.95746448,0.20809182,-0.11789525,0.06547179,-0.07003824,0.12310060,-0.18954168,0.88194422,-0.55107921,0.03021233,-0.00006563,0.07357612,-0.05551748,0.08415709,-0.00255662,0.24902905,-0.36007945
-0.59729865,1.50380054,-0.90734867,0.22058836,-0.11156801,0.06553006,-0.06673585,0.12883955,-0.18155224,0.89325597,-0.51471359,0.03117576,-0.00007988,0.07184557,-0.05367063,0.08263510,-0.00265778,0.24829217,-0.34841075
-0.59129565,1.52420492,-0.86006631,0.23496729,-0.10547941,0.06596523,-0.06372451,0.13530202,-0.17409563,0.90850916,-0.47987411,0.03228389,-0.00009782,0.07038989,-0.05194284,0.08158082,-0.00281154,0.24855823,-0.33780002
-0.58529265,1.55238534,-0.81594942,0.25131866,-0.09967363,0.06681852,-0.06102655,0.14250580,-0.16722216,0.92800160,-0.44673734,0.03353344,-0.00012003,0.06925641,-0.05035693,0.08106148,-0.00302673,0.24991584,-0.32836180
-0.57928964,1.58877598,-0.77530045,0.26970300,-0.09419139,0.06812436,-0.05865990,0.15045396,-0.16096942,0.95192274,-0.41548438,0.03491741,-0.00014715,0.06848357,-0.04893141,0.08113479,-0.00331300,0.25242639,-0.32017613
-0.57328664,1.63362229,-0.73838122,0.29014845,-0.08906891,0.06990961,-0.05663748,0.15913438,-0.15536026,0.98034781,-0.38629408,0.03642539,-0.00017987,0.06810032,-0.04767980,0.08184779,-0.00368064,0.25612410,-0.31328479
-0.56728364,1.68697711,-0.70540308,0.31264853,-0.08433695,0.07219304,-0.05496672,0.16851970,-0.15040122,1.01323603,-0.35933625,0.03804409,-0.00021892,0.06812594,-0.04661020,0.08323589,-0.00414047,0.26101706,-0.30768893
-0.56128064,1.74870285,-0.67651895,0.33716089,-0.08002001,0.07498501,-0.05364920,0.17856794,-0.14608171,1.05043294,-0.33476529,0.03975788,-0.00026506,0.06857012,-0.04572494,0.08532220,-0.00470355,0.26708909,-0.30334828
-0.55527764,1.81847957,-0.65181744,0.36360679,-0.07613586,0.07828732,-0.05268053,0.18922351,-0.14237392,1.09167660,-0.31271444,0.04154960,-0.00031908,0.06943328,-0.04502059,0.08811705,-0.00538090,0.27430228,-0.30018196
-0.54927464,1.89581816,-0.63131951,0.39187152,-0.07269519,0.08209319,-0.05205038,0.20041878,-0.13923345,1.13660714,-0.29329086,0.04340124,-0.00038173,0.07070721,-0.04448810,0.09161780,-0.00618321,0.28260014,-0.29807096
-0.54327164,1.98007774,-0.61497752,0.42180563,-0.06970171,0.08638751,-0.05174268,0.21207603,-0.13660070,1.18477930,-0.27657173,0.04529477,-0.00045378,0.07237585,-0.04411322,0.09580877,-0.00712040,0.29191091,-0.29686227
-0.53726863,2.07048633,-0.60267687,0.45322685,-0.06715249,0.09114713,-0.05173605,0.22410965,-0.13440300,1.23567711,-0.26260139,0.04721279,-0.00053592,0.07441626,-0.04387713,0.10066151,-0.00820121,0.30215114,-0.29637437
-0.53126563,2.16616375,-0.59423998,0.48592276,-0.06503873,0.09634130,-0.05200433,0.23642855,-0.13255732,1.28873008,-0.25138967,0.04913925,-0.00062881,0.07679966,-0.04375721,0.10613510,-0.00943276,0.31322900,-0.29640395
-0.52526263,2.26614546,-0.58943237,0.51965393,-0.06334674,0.10193221,-0.05251727,0.24893862,-0.13097337,1.34333005,-0.24291135,0.05105986,-0.00073297,0.07949255,-0.04372802,0.11217679,-0.01082009,0.32504742,-0.29673360
-0.51925963,2.36940641,-0.58797062,0.55415758,-0.06205935,0.10787555,-0.05324134,0.26154510,-0.12955721,1.39884806,-0.23710671,0.05296250,-0.00084887,0.08245777,-0.04376236,0.11872271,-0.01236567,0.33750661,-0.29713995
-0.51325663,2.47488378,-0.58953174,0.58915147,-0.06115753,0.11412120,-0.05414056,0.27415473,-0.12821487,1.45465023,-0.23388326,0.05483738,-0.00097681,0.08565558,-0.04383240,0.12569878,-0.01406905,0.35050606,-0.29740214
-0.50725363,2.58149785,-0.59376364,0.62433801,-0.06062224,0.12061386,-0.05517742,0.28667760,-0.12685601,1.51011236,-0.23311838,0.05667697,-0.00111699,0.08904461,-0.04391078,0.13302182,-0.01592646,0.36394577,-0.29731008
-0.50125063,2.68817016,-0.60029643,0.65940849,-0.06043652,0.12729374,-0.05631375,0.29902853,-0.12539747,1.56463240,-0.23466296,0.05847583,-0.00126947,0.09258267,-0.04397175,0.14060072,-0.01793057,0.37772680,-0.29667212
-0.49524762,2.79383867,-0.60875403,0.69404710,-0.06058772,0.13409725,-0.05751164,0.31112799,-0.12376643,1.61764059,-0.23834601,0.06023020,-0.00143421,0.09622744,-0.04399219,0.14833786,-0.02007035,0.39175107,-0.29532198
-0.48924462,2.89746955,-0.61876598,0.72793506,-0.06106978,0.14095768,-0.05873424,0.32290252,-0.12190317,1.66860693,-0.24397995,0.06193748,-0.00161107,0.09993701,-0.04395249,0.15613059,-0.02233106,0.40592047,-0.29312446
-0.48324162,2.99806571,-0.62997916,0.76075434,-0.06188567,0.14780591,-0.05994658,0.33428451,-0.11976322,1.71704593,-0.25136682,0.06359562,-0.00179987,0.10367019,-0.04383734,0.16387286,-0.02469441,0.42013558,-0.28997989
-0.47723862,3.09467221,-0.64206921,0.79219133,-0.06304973,0.15457105,-0.06111627,0.34521161,-0.11731897,1.76251883,-0.26030506,0.06520241,-0.00200043,0.10738681,-0.04363637,0.17145694,-0.02713889,0.43429390,-0.28582702
-0.47123562,3.18637913,-0.65475153,0.82194016,-0.06458996,0.16118117,-0.06221415,0.35562564,-0.11456052,1.80463333,-0.27059695,0.06675478,-0.00221263,0.11104770,-0.04334452,0.17877525,-0.02964033,0.44828800,-0.28064452
-0.46523262,3.27232244,-0.66779171,0.84970586,-0.06655027,0.16756404,-0.06321485,0.36547119,-0.11149598,1.84304148,-0.28205647,0.06824820,-0.00243652,0.11461475,-0.04296237,0.18572220,-0.03217254,0.46200376,-0.27445083
-0.45922961,3.35168352,-0.68101523,0.87520733,-0.06899242,0.17364787,-0.06409732,0.37469409,-0.10815100,1.87743602,-0.29451744,0.06967609,-0.00267238,0.11805075,-0.04249618,0.19219608,-0.03470822,0.47531879,-0.26730271
-0.45322661,3.42368841,-0.69431625,0.89818017,-0.07199772,0.17936212,-0.06484525,0.38323976,-0.10456785,1.90754586,-0.30784178,0.07102942,-0.00292080,0.12131932,-0.04195786,0.19810092,-0.03721993,0.48810145,-0.25929243
-0.44722361,3.48760732,-0.70766530,0.91837942,-0.07566835,0.18463837,-0.06544743,0.39105179,-0.10080387,1.93313125,-0.32192749,0.07229654,-0.00318280,0.12438474,-0.04136471,0.20334830,-0.03968125,0.50021044,-0.25054395
-0.44122061,3.54275525,-0.72111558,0.93558232,-0.08012811,0.18941123,-0.06589802,0.39807075,-0.09692957,1.95397927,-0.33671611,0.07346310,-0.00345993,0.12721197,-0.04073910,0.20785904,-0.04206785,0.51149531,-0.24120820
-0.43521761,3.58849450,-0.73480750,0.94959097,-0.08552258,0.19361935,-0.06619680,0.40423345,-0.09302641,1.96990018,-0.35219920,0.07451229,-0.00375428,0.12976660,-0.04010797,0.21156483,-0.04435873,0.52179774,-0.23145775
-0.42921461,3.62423919,-0.74897106,0.96023520,-0.09201842,0.19720642,-0.06634922,0.40947279,-0.08918424,1.98072509,-0.36842353,0.07542525,-0.00406861,0.13201506,-0.03950226,0.21440952,-0.04653725,0.53095387,-0.22148112
-0.42321161,3.64946244,-0.76392561,0.96737531,-0.09980184,0.20012222,-0.06636642,0.41371826,-0.08549872,1.98630523,-0.38549435,0.07618167,-0.00440632,0.13392489,-0.03895626,0.21635035,-0.04859213,0.53879748,-0.21147692
-0.41720860,3.66370586,-0.78007657,0.97090490,-0.10907593,0.20232375,-0.06626511,0.41689706,-0.08206858,1.98651315,-0.40357640,0.07676062,-0.00477146,0.13546518,-0.03850679,0.21735880,-0.05051819,0.54516402,-0.20164798
-0.41120560,3.66659130,-0.79790855,0.97075361,-0.12005678,0.20377623,-0.06606722,0.41893604,-0.07899292,1.98124571,-0.42289232,0.07714138,-0.00516868,0.13660714,-0.03819240,0.21742121,-0.05231688,0.54989530,-0.19219575
-0.40520260,3.65783436,-0.81797465,0.96688969,-0.13296846,0.20445410,-0.06579953,0.41976422,-0.07636852,1.97042882,-0.44371792,0.07730449,-0.00560314,0.13732488,-0.03805243,0.21653902,-0.05399648,0.55284470,-0.18331499
-0.39919960,3.63725877,-0.84088147,0.95932230,-0.14803650,0.20434193,-0.06549294,0.41931580,-0.07428728,1.95402363,-0.46637423,0.07723271,-0.00608031,0.13759619,-0.03812599,0.21472873,-0.05557194,0.55388254,-0.17518886
-0.39319660,3.60481110,-0.86726993,0.94810335,-0.16548027,0.20343511,-0.06518167,0.41753372,-0.07283375,1.93203368,-0.49121620,0.07691201,-0.00660586,0.13740347,-0.03845091,0.21202148,-0.05706445,0.55290158,-0.16798452
-0.38719360,3.56057440,-0.89779186,0.93332879,-0.18550401,0.20174040,-0.06490220,0.41437333,-0.07208275,1.90451254,-0.51861805,0.07633241,-0.00718532,0.13673463,-0.03906255,0.20846230,-0.05850050,0.54982211,-0.16184918
-0.38119060,3.50478016,-0.93308288,0.91513911,-0.20828692,0.19927625,-0.06469208,0.40980612,-0.07209725,1.87157128,-0.54895559,0.07548870,-0.00782386,0.13558404,-0.03999266,0.20410899,-0.05991074,0.54459657,-0.15690672
-0.37518759,3.43781720,-0.97373207,0.89371911,-0.23397248,0.19607277,-0.06458853,0.40382331,-0.07292629,1.83338517,-0.58258600,0.07438094,-0.00852594,0.13395336,-0.04126812,0.19903077,-0.06132842,0.53721336,-0.15325479
-0.36918459,3.36023704,-1.02024947,0.86929652,-0.26265734,0.19217147,-0.06462695,0.39643904,-0.07460322,1.79019907,-0.61982568,0.07301478,-0.00929496,0.13185222,-0.04290969,0.19330665,-0.06278766,0.52769966,-0.15096245
-0.36318159,3.27275459,-1.07303260,0.84213979,-0.29438032,0.18762471,-0.06483939,0.38769293,-0.07714403,1.74233081,-0.66092705,0.07140153,-0.01013293,0.12929880,-0.04493085,0.18702348,-0.06432150,0.51612311,-0.15006832
-0.35717859,3.17624413,-1.13233343,0.81255465,-0.32911190,0.18249471,-0.06525292,0.37765201,-0.08054610,1.69017237,-0.70605533,0.06955788,-0.01104009,0.12632019,-0.04733664,0.18027403,-0.06595994,0.50259219,-0.15057928
-0.35117559,3.07173006,-1.19822747,0.78087985,-0.36674493,0.17685243,-0.06588823,0.36641170,-0.08478711,1.63418839,-0.75526654,0.06750556,-0.01201467,0.12295247,-0.05012269,0.17315481,-0.06772791,0.48725539,-0.15246974
-0.34517259,2.96037278,-1.27058667,0.74748186,-0.40708698,0.17077609,-0.06675819,0.35409584,-0.08982446,1.57491203,-0.80848782,0.06527062,-0.01305259,0.11924063,-0.05327443,0.16576397,-0.06964348,0.47029899,-0.15568152
-0.33916958,2.84344989,-1.34905792,0.71274885,-0.44985514,0.16434950,-0.06786678,0.34085586,-0.09559505,1.51293814,-0.86550134,0.06288262,-0.01414724,0.11523820,-0.05676650,0.15819919,-0.07171625,0.45194379,-0.16012443
-0.33316658,2.72233354,-1.43304874,0.67708410,-0.49467356,0.15766030,-0.06920827,0.32686885,-0.10201560,1.44891407,-0.92593310,0.06037367,-0.01528944,0.11100664,-0.06056252,0.15055577,-0.07394607,0.43244067,-0.16567755
-0.32716358,2.59846476,-1.52172173,0.64089909,-0.54107446,0.15079802,-0.07076668,0.31233487,-0.10898353,1.38352835,-0.98924740,0.05777733,-0.01646739,0.10661458,-0.06461522,0.14292481,-0.07632227,0.41206533,-0.17219124
-0.32116058,2.47332583,-1.61399872,0.60460636,-0.58850278,0.14385222,-0.07251582,0.29747337,-0.11637844,1.31749788,-1.05474805,0.05512757,-0.01766681,0.10213686,-0.06886690,0.13539167,-0.07882327,0.39111244,-0.17949007
-0.31515758,2.34841181,-1.70857550,0.56861264,-0.63632468,0.13691067,-0.07441957,0.28251908,-0.12406421,1.25155409,-1.12158663,0.05245769,-0.01887112,0.09765338,-0.07325036,0.12803478,-0.08141681,0.36988928,-0.18737646
-0.30915458,2.22520241,-1.80394723,0.53331230,-0.68384000,0.13005768,-0.07643282,0.26771727,-0.13189179,1.18642873,-1.18877817,0.04979933,-0.02006181,0.09324793,-0.07769027,0.12092469,-0.08406067,0.34870925,-0.19563514
-0.30315158,2.10513529,-1.89844425,0.49908131,-0.73029837,0.12337258,-0.07850265,0.25331885,-0.13970249,1.12283985,-1.25522386,0.04718160,-0.02121886,0.08900691,-0.08210486,0.11412344,-0.08670398,0.32788550,-0.20403841
-0.29714857,1.98958167,-1.99027730,0.46627208,-0.77491858,0.11692856,-0.08057008,0.23957513,-0.14733191,1.06147862,-1.31974048,0.04463041,-0.02232131,0.08501804,-0.08640811,0.10768437,-0.08928898,0.30772471,-0.21235192
-0.29114557,1.87982508,-2.07759083,0.43520909,-0.81691068,0.11079164,-0.08257204,0.22673269,-0.15461419,1.00299730,-1.38109534,0.04216794,-0.02334785,0.08136905,-0.09051211,0.10165207,-0.09175321,0.28852146,-0.22034099
-0.28514257,1.77704371,-2.15852224,0.40618548,-0.85549985,0.10502009,-0.08444370,0.21502839,-0.16138662,0.94799894,-1.43804555,0.03981235,-0.02427747,0.07814643,-0.09432972,0.09606279,-0.09403199,0.27055304,-0.22777718
-0.27913957,1.68229662,-2.23126470,0.37946074,-0.88995126,0.09966405,-0.08612086,0.20468449,-0.16749438,0.89702880,-1.48938000,0.03757766,-0.02509022,0.07543418,-0.09777739,0.09094493,-0.09606118,0.25407511,-0.23444496
-0.27313657,1.59651387,-2.29413090,0.35525916,-0.91959476,0.09476543,-0.08754249,0.19590425,-0.17279518,0.85056787,-1.53396224,0.03547393,-0.02576782,0.07331260,-0.10077783,0.08631976,-0.09777991,0.23931795,-0.24014808
-0.26713357,1.52049028,-2.34561476,0.33376934,-0.94384824,0.09035813,-0.08865312,0.18886785,-0.17716369,0.80902822,-1.57077226,0.03350750,-0.02629432,0.07185715,-0.10326281,0.08220224,-0.09913332,0.22648354,-0.24471562
-0.26113057,1.45488250,-2.38444824,0.31514436,-0.96223874,0.08646839,-0.08940515,0.18372878,-0.18049557,0.77275023,-1.59894527,0.03168148,-0.02665674,0.07113730,-0.10517547,0.07860190,-0.10007510,0.21574336,-0.24800717
-0.25512756,1.40020879,-2.40965054,0.29950267,-0.97442015,0.08311535,-0.08976074,0.18061071,-0.18271075,0.74200140,-1.61780561,0.02999638,-0.02684545,0.07121541,-0.10647248,0.07552363,-0.10056964,0.20723686,-0.24991719
-0.24912456,1.35685094,-2.42056722,0.28692941,-0.98018652,0.08031163,-0.08969344,0.17960484,-0.18375608,0.71697650,-1.62689407,0.02845075,-0.02685463,0.07214567,-0.10712564,0.07296847,-0.10059380,0.20107052,-0.25037813
-0.24312156,1.32505773,-2.41689738,0.27747810,-0.97948064,0.07806408,-0.08918929,0.18076786,-0.18360697,0.69779879,-1.62598740,0.02704192,-0.02668241,0.07397295,-0.10712300,0.07093422,-0.10013813,0.19731745,-0.24936223
-0.23711856,1.30494926,-2.39870748,0.27117260,-0.97239695,0.07637439,-0.08824742,0.18412034,-0.18226806,0.68452198,-1.61510890,0.02576677,-0.02633100,0.07673180,-0.10646935,0.06941594,-0.09920750,0.19601749,-0.24688196
-0.23111556,1.29652185,-2.36643114,0.26800913,-0.95917904,0.07523976,-0.08688009,0.18964581,-0.17977283,0.67713270,-1.59452956,0.02462245,-0.02580661,0.08044537,-0.10518612,0.06840623,-0.09782113,0.19717759,-0.24298901
-0.22511256,1.29965301,-2.32085481,0.26795831,-0.94021144,0.07465346,-0.08511226,0.19729041,-0.17618229,0.67555333,-1.56475992,0.02360698,-0.02511919,0.08512444,-0.10331066,0.06789538,-0.09601196,0.20077265,-0.23777181
-0.21910955,1.31410639,-2.26309026,0.27096717,-0.91600642,0.07460526,-0.08298052,0.20696316,-0.17158253,0.67964502,-1.52653269,0.02271982,-0.02428210,0.09076654,-0.10089490,0.06787131,-0.09382549,0.20674656,-0.23135186
-0.21310655,1.33953666,-2.19453494,0.27696110,-0.88718603,0.07508182,-0.08053172,0.21853705,-0.16608162,0.68921078,-1.48077731,0.02196230,-0.02331166,0.09735515,-0.09800353,0.06831940,-0.09131801,0.21501361,-0.22387889
-0.20710355,1.37549443,-2.11682247,0.28584571,-0.85446060,0.07606696,-0.07782107,0.23185072,-0.15980564,0.70399881,-1.42858763,0.02133793,-0.02222652,0.10485918,-0.09471170,0.06922222,-0.08855453,0.22546011,-0.21552512
-0.20110055,1.42143138,-2.03176546,0.29750858,-0.81860435,0.07754176,-0.07491005,0.24671106,-0.15289429,0.72370598,-1.37118414,0.02085245,-0.02104708,0.11323263,-0.09110242,0.07055914,-0.08560627,0.23794640,-0.20647890
-0.19509755,1.47670599,-1.94129337,0.31182108,-0.78042952,0.07948475,-0.07186408,0.26289653,-0.14549619,0.74798170,-1.30987270,0.02051392,-0.01979482,0.12241456,-0.08726371,0.07230605,-0.08254794,0.25230913,-0.19693805
-0.18909455,1.54059010,-1.84738847,0.32864005,-0.74075992,0.08187188,-0.06875020,0.28016135,-0.13776399,0.77643216,-1.24600167,0.02033248,-0.01849160,0.13232942,-0.08328569,0.07443491,-0.07945510,0.26836399,-0.18710313
-0.18309155,1.61227665,-1.75202257,0.34780952,-0.70040526,0.08467659,-0.06563463,0.29824033,-0.12984972,0.80862513,-1.18091926,0.02032006,-0.01715903,0.14288779,-0.07925768,0.07691359,-0.07640138,0.28590875,-0.17717092
-0.17708854,1.69088876,-1.65709729,0.36916252,-0.66013719,0.08786979,-0.06258071,0.31685451,-0.12190032,0.84409546,-1.11593299,0.02048996,-0.01581785,0.15398752,-0.07526547,0.07970564,-0.07345602,0.30472668,-0.16732858
-0.17108554,1.77549033,-1.56439038,0.39252277,-0.62066803,0.09141993,-0.05964684,0.33571727,-0.11405378,0.88235115,-1.05227294,0.02085632,-0.01448746,0.16551534,-0.07138888,0.08277029,-0.07068166,0.32459042,-0.15774835
-0.16508254,1.86509808,-1.47550994,0.41770645,-0.58263297,0.09529302,-0.05688493,0.35454089,-0.10643579,0.92288012,-0.99106005,0.02143346,-0.01318541,0.17734884,-0.06769964,0.08606261,-0.06813248,0.34526605,-0.14858343
-0.15907954,1.95869491,-1.39185817,0.44452384,-0.54657627,0.09945278,-0.05433910,0.37304334,-0.09915715,0.96515750,-0.93328058,0.02223523,-0.01192710,0.18935890,-0.06425973,0.08953375,-0.06585287,0.36651750,-0.13996471
-0.15307654,2.05524424,-1.31460554,0.47278088,-0.51294183,0.10386073,-0.05204486,0.39095499,-0.09231203,1.00865328,-0.87976746,0.02327429,-0.01072554,0.20141236,-0.06112014,0.09313149,-0.06387653,0.38811103,-0.13199884
-0.14707354,2.15370488,-1.24467575,0.50228050,-0.48206822,0.10847640,-0.05002870,0.40802513,-0.08597690,1.05284017,-0.83118867,0.02456134,-0.00959125,0.21337498,-0.05832017,0.09680075,-0.06222612,0.40981967,-0.12476732
-0.14107054,2.25304595,-1.18274146,0.53282364,-0.45418810,0.11325754,-0.04830807,0.42402792,-0.08021036,1.09720126,-0.78804287,0.02610443,-0.00853218,0.22511454,-0.05588721,0.10048445,-0.06091336,0.43142759,-0.11832672
-0.13506753,2.35226120,-1.12922987,0.56421000,-0.42943161,0.11816033,-0.04689181,0.43876758,-0.07505361,1.14123737,-0.75066153,0.02790825,-0.00755383,0.23650387,-0.05383692,0.10412429,-0.05993968,0.45273402,-0.11270992
-0.12906453,2.45038212,-1.08433727,0.59623824,-0.40783353,0.12313962,-0.04578084,0.45208259,-0.07053155,1.18447367,-0.71921720,0.02997353,-0.00665936,0.24742383,-0.05217392,0.10766177,-0.05929723,0.47355675,-0.10792822
-0.12306153,2.54648933,-1.04805098,0.62870589,-0.38934323,0.12814924,-0.04496918,0.46384865,-0.06665439,1.22646530,-0.69373682,0.03229648,-0.00584985,0.25776601,-0.05089272,0.11103910,-0.05897021,0.49373492,-0.10397403
-0.11705853,2.63972179,-1.02017696,0.66140869,-0.37383707,0.13314217,-0.04444518,0.47398033,-0.06341963,1.26680186,-0.67411896,0.03486834,-0.00512447,0.26743499,-0.04997901,0.11420030,-0.05893649,0.51313102,-0.10082412
-0.11105553,2.72928331,-1.00037122,0.69413962,-0.36113229,0.13807080,-0.04419282,0.48243125,-0.06081427,1.30511056,-0.66015392,0.03767507,-0.00448088,0.27635016,-0.04941107,0.11709213,-0.05916934,0.53163194,-0.09844306
-0.10505253,2.81444645,-0.98817318,0.72668753,-0.35100167,0.14288722,-0.04419307,0.48919279,-0.05881705,1.34105787,-0.65154529,0.04069716,-0.00391542,0.28444695,-0.04916138,0.11966512,-0.05963922,0.54914908,-0.09678674
-0.09904952,2.89455362,-0.98303904,0.75883567,-0.34318829,0.14754339,-0.04442523,0.49429142,-0.05740075,1.37434982,-0.64793189,0.04390959,-0.00342350,0.29167737,-0.04919817,0.12187437,-0.06031552,0.56561746,-0.09580568
-0.09304652,2.96901552,-0.98437352,0.79036012,-0.33741964,0.15199147,-0.04486817,0.49778472,-0.05653418,1.40473097,-0.64890899,0.04728194,-0.00299986,0.29800989,-0.04948696,0.12368044,-0.06116812,0.58099387,-0.09544804
-0.08704352,3.03730756,-0.99155847,0.82102846,-0.33342052,0.15618405,-0.04550128,0.49975631,-0.05618405,1.43198221,-0.65404774,0.05077866,-0.00263881,0.30342870,-0.04999199,0.12504999,-0.06216877,0.59525413,-0.09566214
-0.08104052,3.09896449,-1.00397725,0.85059878,-0.33092429,0.16007453,-0.04630535,0.50030993,-0.05631635,1.45591779,-0.66291209,0.05435954,-0.00233450,0.30793232,-0.05067745,0.12595635,-0.06329215,0.60838964,-0.09639839
-0.07503752,3.15357403,-1.02103385,0.87881942,-0.32968198,0.16361745,-0.04726306,0.49956302,-0.05689749,1.47638166,-0.67507266,0.05798031,-0.00208113,0.31153170,-0.05150858,0.12638000,-0.06451656,0.62040344,-0.09761055
-0.06903452,3.20077027,-1.04216656,0.90542942,-0.32946926,0.16676898,-0.04835924,0.49764007,-0.05789490,1.49324377,-0.69011719,0.06159337,-0.00187305,0.31424795,-0.05245244,0.12630885,-0.06582435,0.63130592,-0.09925638
-0.06303152,3.24022753,-1.06685586,0.93016008,-0.33009090,0.16948744,-0.04958088,0.49466602,-0.05927734,1.50639650,-0.70765734,0.06514873,-0.00170496,0.31610979,-0.05347847,0.12573844,-0.06720185,0.64111045,-0.10129763
-0.05702851,3.27165540,-1.09462681,0.95273775,-0.33138300,0.17173386,-0.05091684,0.49076026,-0.06101480,1.51575158,-0.72733223,0.06859499,-0.00157193,0.31715096,-0.05455888,0.12467194,-0.06863912,0.64982931,-0.10369942
-0.05102551,3.29479573,-1.12504672,0.97288775,-0.33321297,0.17347267,-0.05235736,0.48603131,-0.06307807,1.52123796,-0.74880864,0.07188052,-0.00146948,0.31740766,-0.05566872,0.12312009,-0.07012926,0.65746995,-0.10642925
-0.04502251,3.30942191,-1.15771861,0.99033966,-0.33547759,0.17467239,-0.05389339,0.48057250,-0.06543817,1.52280074,-0.77177880,0.07495458,-0.00139358,0.31691628,-0.05678587,0.12110096,-0.07166760,0.66403205,-0.10945562
-0.03901951,3.31534099,-1.19227192,1.00483383,-0.33809947,0.17530642,-0.05551584,0.47445896,-0.06806552,1.52040135,-0.79595600,0.07776861,-0.00134067,0.31571152,-0.05789079,0.11863964,-0.07325065,0.66950543,-0.11274649
-0.03301651,3.31239861,-1.22835137,1.01612879,-0.34102231,0.17535376,-0.05721473,0.46774594,-0.07092915,1.51401924,-0.82106900,0.08027742,-0.00130761,0.31382499,-0.05896621,0.11576774,-0.07487504,0.67386902,-0.11626781
-0.02701351,3.30048683,-1.26560547,1.02400966,-0.34420537,0.17479977,-0.05897845,0.46046847,-0.07399595,1.50365466,-0.84685593,0.08244043,-0.00129163,0.31128449,-0.05999685,0.11252288,-0.07653642,0.67709101,-0.11998209
-0.02101051,3.27955441,-1.30367586,1.02829681,-0.34761762,0.17363688,-0.06079307,0.45264252,-0.07723001,1.48933291,-0.87305845,0.08422272,-0.00129031,0.30811387,-0.06096900,0.10894804,-0.07822851,0.67913022,-0.12384741
-0.01500750,3.24961925,-1.34218869,1.02885482,-0.35123200,0.17186517,-0.06264183,0.44426736,-0.08059220,1.47110932,-0.89941685,0.08559607,-0.00130151,0.30433357,-0.06187023,0.10509087,-0.07994231,0.67993856,-0.12781680
-0.00900450,3.21078204,-1.38074903,1.02560093,-0.35502016,0.16949291,-0.06450483,0.43532899,-0.08404004,1.44907508,-0.92566679,0.08653980,-0.00132331,0.29996183,-0.06268925,0.10100283,-0.08166558,0.67946473,-0.13183820
-0.00300150,3.16324060,-1.41893908,1.01851277,-0.35894807,0.16653687,-0.06635904,0.42580453,-0.08752789,1.42336317,-0.95153812,0.08704137,-0.00135400,0.29501636,-0.06341569,0.09673846,-0.08338257,0.67765872,-0.13585500
0.00300150,3.10730373,-1.45632071,1.00763487,-0.36297277,0.16302251,-0.06817851,0.41566709,-0.09100741,1.39415429,-0.97675609,0.08709685,-0.00139199,0.28951650,-0.06404024,0.09235443,-0.08507417,0.67447714,-0.13980730
0.00900450,3.04340379,-1.49244242,0.99308342,-0.36704035,0.15898403,-0.06993494,0.40489096,-0.09442847,1.36168205,-1.00104502,0.08671106,-0.00143584,0.28348561,-0.06455479,0.08790870,-0.08671835,0.66988901,-0.14363361
0.01500750,2.97210703,-1.52685059,0.97504914,-0.37108543,0.15446409,-0.07159848,0.39345678,-0.09774026,1.32623724,-1.02413450,0.08589748,-0.00148420,0.27695360,-0.06495271,0.08345957,-0.08829091,0.66388178,-0.14727329
0.02101051,2.89412072,-1.55910453,0.95379777,-0.37503195,0.14951352,-0.07313879,0.38135634,-0.10089271,1.28817053,-1.04576764,0.08467789,-0.00153583,0.26995945,-0.06522932,0.07906481,-0.08976660,0.65646723,-0.15066922
0.02701351,2.81029653,-1.58879437,0.92966814,-0.37879539,0.14419065,-0.07452627,0.36859683,-0.10383805,1.24789353,-1.06571103,0.08308178,-0.00158961,0.26255341,-0.06538237,0.07478074,-0.09112041,0.64768702,-0.15377089
0.03301651,2.72162939,-1.61556100,0.90306774,-0.38228598,0.13856062,-0.07573343,0.35520419,-0.10653252,1.20587770,-1.08376581,0.08114543,-0.00164454,0.25479894,-0.06541260,0.07066138,-0.09232903,0.63761752,-0.15653750
0.03901951,2.62925166,-1.63911650,0.87446584,-0.38541294,0.13269443,-0.07673630,0.34122551,-0.10893807,1.16265115,-1.09977896,0.07891087,-0.00169975,0.24677402,-0.06532432,0.06675766,-0.09337239,0.62637368,-0.15894101
0.04502251,2.53442235,-1.65926381,0.84438435,-0.38808925,0.12666789,-0.07751578,0.32673035,-0.11102391,1.11879317,-1.11365418,0.07642459,-0.00175457,0.23857193,-0.06512590,0.06311656,-0.09423519,0.61411177,-0.16096890
0.05102551,2.43851152,-1.67591432,0.81338677,-0.39023665,0.12056051,-0.07805892,0.31181086,-0.11276795,1.07492660,-1.12536141,0.07373613,-0.00180853,0.23030126,-0.06483019,0.05978049,-0.09490826,0.60103066,-0.16262638
0.05702851,2.34298025,-1.68910176,0.78206552,-0.39179058,0.11445425,-0.07835990,0.29658081,-0.11415792,1.03170818,-1.13494415,0.07089662,-0.00186140,0.22208522,-0.06445479,0.05678659,-0.09538971,0.58737159,-0.16393800
