energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,2.43525644,0.45178875,0.51293740,0.47305357,1.37559018,0.00161998,0.05552886,0.79113966,0.00000000
-4.63131566,2.39873228,0.43848069,0.50185561,0.46504965,1.37030205,0.00162648,0.05481575,0.76151873,0.00000000
-4.62531266,2.35777361,0.42398078,0.49180398,0.45596160,1.35993913,0.00162418,0.05389977,0.73258859,0.00000000
-4.61930965,2.31297543,0.40847934,0.48304624,0.44584662,1.34459623,0.00161305,0.05279830,0.70475055,0.00000000
-4.61330665,2.26503167,0.39218950,0.47583159,0.43479212,1.32446672,0.00159322,0.05153467,0.67839817,0.00000000
-4.60730365,2.21470996,0.37534057,0.47038579,0.42291304,1.29983454,0.00156502,0.05013719,0.65390487,0.00000000
-4.60130065,2.16282344,0.35817082,0.46690240,0.41034813,1.27106334,0.00152887,0.04863798,0.63161158,0.00000000
-4.59529765,2.11020058,0.34092012,0.46553440,0.39725521,1.23858335,0.00148535,0.04707166,0.61181506,0.00000000
-4.58929465,2.05765445,0.32382265,0.46638667,0.38380560,1.20287649,0.00143516,0.04547401,0.59475717,0.00000000
-4.58329165,2.00595268,0.30709986,0.46950956,0.37017812,1.16446039,0.00137906,0.04388066,0.58061558,0.00000000
-4.57728864,1.95578939,0.29095418,0.47489397,0.35655279,1.12387206,0.00131787,0.04232575,0.56949642,0.00000000
-4.57128564,1.90776039,0.27556342,0.48246825,0.34310448,1.08165167,0.00125250,0.04084074,0.56142901,0.00000000
-4.56528264,1.86234251,0.26107624,0.49209703,0.32999691,1.03832733,0.00118383,0.03945332,0.55636307,0.00000000
-4.55927964,1.81987814,0.24760882,0.50358226,0.31737706,0.99440110,0.00111277,0.03818649,0.55416858,0.00000000
-4.55327664,1.78056536,0.23524268,0.51666644,0.30537035,0.95033704,0.00104021,0.03705789,0.55463823,0.00000000
-4.54727364,1.74445428,0.22402384,0.53103809,0.29407670,0.90655129,0.00096700,0.03607925,0.55749265,0.00000000
-4.54127064,1.71144937,0.21396328,0.54633924,0.28356770,0.86340477,0.00089396,0.03525617,0.56238800,0.00000000
-4.53526763,1.68131794,0.20503853,0.56217483,0.27388488,0.82119842,0.00082183,0.03458806,0.56892602,0.00000000
-4.52926463,1.65370399,0.19719641,0.57812362,0.26503922,0.78017099,0.00075128,0.03406834,0.57666582,0.00000000
-4.52326163,1.62814689,0.19035671,0.59375025,0.25701186,0.74049947,0.00068292,0.03368485,0.58513737,0.00000000
-4.51725863,1.60410412,0.18441664,0.60861803,0.24975603,0.70230174,0.00061726,0.03342046,0.59385592,0.00000000
-4.51125563,1.58097667,0.17925584,0.62230189,0.24320004,0.66564127,0.00055472,0.03325382,0.60233693,0.00000000
-4.50525263,1.55813628,0.17474181,0.63440111,0.23725117,0.63053349,0.00049565,0.03316028,0.61011099,0.00000000
-4.49924962,1.53495312,0.17073544,0.64455112,0.23180042,0.59695341,0.00044030,0.03311291,0.61673811,0.00000000
-4.49324662,1.51082269,0.16709649,0.65243413,0.22672770,0.56484412,0.00038885,0.03308353,0.62182087,0.00000000
-4.48724362,1.48519094,0.16368884,0.65778797,0.22190744,0.53412557,0.00034138,0.03304381,0.62501596,0.00000000
-4.48124062,1.45757637,0.16038523,0.66041297,0.21721426,0.50470336,0.00029792,0.03296633,0.62604370,0.00000000
-4.47523762,1.42758843,0.15707149,0.66017652,0.21252837,0.47647708,0.00025844,0.03282555,0.62469519,0.00000000
-4.46923462,1.39494150,0.15364994,0.65701522,0.20774074,0.44934779,0.00022283,0.03259872,0.62083693,0.00000000
-4.46323162,1.35946401,0.15004211,0.65093458,0.20275748,0.42322450,0.00019096,0.03226662,0.61441270,0.00000000
-4.45722861,1.32110247,0.14619042,0.64200648,0.19750352,0.39802928,0.00016264,0.03181413,0.60544286,0.00000000
-4.45122561,1.27992065,0.14205908,0.63036436,0.19192533,0.37370100,0.00013766,0.03123069,0.59402099,0.00000000
-4.44522261,1.23609391,0.13763408,0.61619669,0.18599257,0.35019754,0.00011579,0.03051047,0.58030826,0.00000000
-4.43921961,1.18989945,0.13292228,0.59973888,0.17969871,0.32749667,0.00009678,0.02965246,0.56452571,0.00000000
-4.43321661,1.14170299,0.12794985,0.58126415,0.17306049,0.30559545,0.00008038,0.02866023,0.54694491,0.00000000
-4.42721361,1.09194259,0.12275996,0.56107378,0.16611651,0.28450857,0.00006633,0.02754170,0.52787730,0.00000000
-4.42121061,1.04111069,0.11740995,0.53948720,0.15892474,0.26426566,0.00005438,0.02630859,0.50766280,0.00000000
-4.41520760,0.98973502,0.11196816,0.51683221,0.15155942,0.24490788,0.00004430,0.02497589,0.48665805,0.00000000
-4.40920460,0.93835937,0.10651047,0.49343593,0.14410727,0.22648402,0.00003585,0.02356117,0.46522473,0.00000000
-4.40320160,0.88752502,0.10111670,0.46961658,0.13666333,0.20904635,0.00002882,0.02208382,0.44371841,0.00000000
-4.39719860,0.83775344,0.09586713,0.44567639,0.12932663,0.19264654,0.00002302,0.02056435,0.42247819,0.00000000
-4.39119560,0.78953099,0.09083919,0.42189585,0.12219583,0.17733172,0.00001826,0.01902365,0.40181764,0.00000000
-4.38519260,0.74329596,0.08610435,0.39852937,0.11536508,0.16314106,0.00001440,0.01748230,0.38201693,0.00000000
-4.37918959,0.69942825,0.08172558,0.37580223,0.10892024,0.15010278,0.00001127,0.01595997,0.36331671,0.00000000
-4.37318659,0.65824199,0.07775517,0.35390892,0.10293562,0.13823194,0.00000877,0.01447491,0.34591352,0.00000000
-4.36718359,0.61998097,0.07423317,0.33301264,0.09747138,0.12752889,0.00000679,0.01304353,0.32995692,0.00000000
-4.36118059,0.58481690,0.07118644,0.31324593,0.09257156,0.11797854,0.00000522,0.01168015,0.31554828,0.00000000
-4.35517759,0.55285029,0.06862825,0.29471201,0.08826297,0.10955029,0.00000400,0.01039676,0.30274123,0.00000000
-4.34917459,0.52411373,0.06655863,0.27748692,0.08455477,0.10219876,0.00000306,0.00920301,0.29154343,0.00000000
-4.34317159,0.49857723,0.06496516,0.26162208,0.08143883,0.09586514,0.00000234,0.00810624,0.28191988,0.00000000
-4.33716858,0.47615535,0.06382449,0.24714711,0.07889076,0.09047911,0.00000182,0.00711160,0.27379716,0.00000000
-4.33116558,0.45671562,0.06310422,0.23407287,0.07687159,0.08596121,0.00000144,0.00622229,0.26706885,0.00000000
-4.32516258,0.44008808,0.06276532,0.22239438,0.07532993,0.08222567,0.00000119,0.00543978,0.26160149,0.00000000
-4.31915958,0.42607547,0.06276485,0.21209370,0.07420459,0.07918342,0.00000105,0.00476420,0.25724126,0.00000000
-4.31315658,0.41446373,0.06305901,0.20314258,0.07342742,0.07674534,0.00000102,0.00419460,0.25382082,0.00000000
-4.30715358,0.40503255,0.06360627,0.19550485,0.07292639,0.07482557,0.00000108,0.00372935,0.25116634,0.00000000
-4.30115058,0.39756564,0.06437062,0.18913858,0.07262863,0.07334476,0.00000124,0.00336645,0.24910434,0.00000000
-4.29514757,0.39186044,0.06532481,0.18399783,0.07246350,0.07223324,0.00000152,0.00310388,0.24746819,0.00000000
-4.28914457,0.38773707,0.06645335,0.18003424,0.07236535,0.07143398,0.00000192,0.00293991,0.24610411,0.00000000
-4.28314157,0.38504624,0.06775533,0.17719823,0.07227609,0.07090526,0.00000248,0.00287333,0.24487641,0.00000000
-4.27713857,0.38367599,0.06924679,0.17544010,0.07214739,0.07062300,0.00000322,0.00290370,0.24367190,0.00000000
-4.27113557,0.38355715,0.07096272,0.17471077,0.07194241,0.07058264,0.00000419,0.00303153,0.24240333,0.00000000
-4.26513257,0.38466719,0.07295840,0.17496245,0.07163711,0.07080055,0.00000544,0.00325844,0.24101168,0.00000000
-4.25912956,0.38703268,0.07531017,0.17614918,0.07122112,0.07131494,0.00000702,0.00358719,0.23946749,0.00000000
-4.25312656,0.39073005,0.07811540,0.17822720,0.07069801,0.07218614,0.00000900,0.00402175,0.23777097,0.00000000
-4.24712356,0.39588470,0.08149169,0.18115539,0.07008519,0.07349625,0.00001147,0.00456729,0.23595106,0.00000000
-4.24112056,0.40266857,0.08557534,0.18489552,0.06941335,0.07534820,0.00001451,0.00523008,0.23406355,0.00000000
-4.23511756,0.41129598,0.09051879,0.18941259,0.06872554,0.07786406,0.00001824,0.00601736,0.23218829,0.00000000
-4.22911456,0.42201806,0.09648734,0.19467512,0.06807581,0.08118273,0.00002276,0.00693716,0.23042566,0.00000000
-4.22311156,0.43511564,0.10365495,0.20065537,0.06752773,0.08545685,0.00002819,0.00799810,0.22889255,0.00000000
-4.21710855,0.45089089,0.11219932,0.20732954,0.06715264,0.09084917,0.00003468,0.00920901,0.22771782,0.00000000
-4.21110555,0.46965772,0.12229619,0.21467790,0.06702772,0.09752820,0.00004235,0.01057866,0.22703774,0.00000000
-4.20510255,0.49173118,0.13411311,0.22268476,0.06723413,0.10566332,0.00005134,0.01211535,0.22699124,0.00000000
-4.19909955,0.51741611,0.14780273,0.23133829,0.06785497,0.11541944,0.00006180,0.01382645,0.22771544,0.00000000
-4.19309655,0.54699519,0.16349581,0.24063008,0.06897342,0.12695125,0.00007385,0.01571799,0.22934139,0.00000000
-4.18709355,0.58071675,0.18129424,0.25055455,0.07067092,0.14039729,0.00008762,0.01779418,0.23199030,0.00000000
-4.18109055,0.61878268,0.20126420,0.26110794,0.07302541,0.15587401,0.00010321,0.02005691,0.23577024,0.00000000
-4.17508754,0.66133670,0.22342980,0.27228713,0.07610982,0.17346988,0.00012070,0.02250536,0.24077345,0.00000000
-4.16908454,0.70845359,0.24776743,0.28408809,0.07999056,0.19324011,0.00014014,0.02513553,0.24707425,0.00000000
-4.16308154,0.76012958,0.27420122,0.29650413,0.08472632,0.21520178,0.00016155,0.02793994,0.25472762,0.00000000
-4.15707854,0.81627459,0.30259965,0.30952402,0.09036690,0.23933012,0.00018489,0.03090732,0.26376832,0.00000000
-4.15107554,0.87670661,0.33277384,0.32312990,0.09695227,0.26555580,0.00021008,0.03402246,0.27421060,0.00000000
-4.14507254,0.94114862,0.36447753,0.33729536,0.10451167,0.29376376,0.00023700,0.03726616,0.28604844,0.00000000
-4.13906953,1.00922862,0.39740899,0.35198356,0.11306297,0.32379360,0.00026544,0.04061526,0.29925615,0.00000000
-4.13306653,1.08048280,0.43121492,0.36714570,0.12261207,0.35544184,0.00029516,0.04404290,0.31378933,0.00000000
-4.12706353,1.15436220,0.46549641,0.38271991,0.13315241,0.38846604,0.00032584,0.04751881,0.32958610,0.00000000
-4.12106053,1.23024283,0.49981679,0.39863061,0.14466472,0.42259084,0.00035714,0.05100984,0.34656846,0.00000000
-4.11505753,1.30743918,0.53371128,0.41478859,0.15711682,0.45751582,0.00038864,0.05448054,0.36464380,0.00000000
-4.10905453,1.38522073,0.56669815,0.43109171,0.17046357,0.49292506,0.00041988,0.05789391,0.38370634,0.00000000
-4.10305153,1.46283122,0.59829104,0.44742639,0.18464709,0.52849800,0.00045037,0.06121218,0.40363873,0.00000000
-4.09704852,1.53950974,0.62801201,0.46366972,0.19959707,0.56392129,0.00047961,0.06439773,0.42431344,0.00000000
-4.09104552,1.61451325,0.65540493,0.47969234,0.21523143,0.59890113,0.00050709,0.06741397,0.44559423,0.00000000
-4.08504252,1.68713929,0.68004854,0.49536167,0.23145708,0.63317555,0.00053229,0.07022631,0.46733758,0.00000000
-4.07903952,1.75674822,0.70156888,0.51054573,0.24817113,0.66652598,0.00055474,0.07280303,0.48939417,0.00000000
-4.07303652,1.82278375,0.71965039,0.52511704,0.26526224,0.69878755,0.00057399,0.07511610,0.51161031,0.00000000
-4.06703352,1.88479099,0.73404527,0.53895661,0.28261230,0.72985744,0.00058965,0.07714200,0.53382967,0.00000000
-4.06103052,1.94243093,0.74458085,0.55195773,0.30009841,0.75970082,0.00060140,0.07886228,0.55589499,0.00000000
-4.05502751,1.99549075,0.75116442,0.56402939,0.31759505,0.78835376,0.00060899,0.08026409,0.57765010,0.00000000
-4.04902451,2.04388916,0.75378554,0.57509915,0.33497645,0.81592288,0.00061226,0.08134051,0.59894210,0.00000000
-4.04302151,2.08767648,0.75251555,0.58511525,0.35211905,0.84258149,0.00061114,0.08209074,0.61962371,0.00000000
-4.03701851,2.12702922,0.74750445,0.59404791,0.36890402,0.86856210,0.00060566,0.08252003,0.63955582,0.00000000
-4.03101551,2.16223925,0.73897523,0.60188966,0.38521966,0.89414559,0.00059594,0.08263953,0.65861002,0.00000000
-4.02501251,2.19369782,0.72721590,0.60865469,0.40096357,0.91964717,0.00058220,0.08246593,0.67667109,0.00000000
-4.01900950,2.22187507,0.71256956,0.61437728,0.41604451,0.94539986,0.00056471,0.08202089,0.69363927,0.00000000
-4.01300650,2.24729571,0.69542294,0.61910923,0.43038387,0.97173590,0.00054386,0.08133039,0.70943212,0.00000000
-4.00700350,2.27051197,0.67619388,0.62291656,0.44391647,0.99896706,0.00052007,0.08042392,0.72398583,0.00000000
-4.00100050,2.29207484,0.65531825,0.62587555,0.45659085,1.02736469,0.00049380,0.07933355,0.73725584,0.00000000
-3.99499750,2.31250486,0.63323679,0.62806825,0.46836880,1.05714039,0.00046556,0.07809297,0.74921649,0.00000000
-3.98899450,2.33226378,0.61038241,0.62957778,0.47922425,1.08842840,0.00043587,0.07673645,0.75985985,0.00000000
-3.98299150,2.35172844,0.58716837,0.63048361,0.48914149,1.12127044,0.00040526,0.07529780,0.76919350,0.00000000
-3.97698849,2.37116791,0.56397774,0.63085704,0.49811281,1.15560400,0.00037423,0.07380941,0.77723742,0.00000000
-3.97098549,2.39072531,0.54115450,0.63075718,0.50613572,1.19125466,0.00034327,0.07230127,0.78402003,0.00000000
-3.96498249,2.41040500,0.51899654,0.63022768,0.51320994,1.22793313,0.00031285,0.07080017,0.78957369,0.00000000
-3.95897949,2.43006617,0.49775068,0.62929432,0.51933428,1.26523710,0.00028338,0.06932902,0.79392985,0.00000000
-3.95297649,2.44942310,0.47760996,0.62796377,0.52450366,1.30265835,0.00025522,0.06790631,0.79711419,0.00000000
-3.94697349,2.46805260,0.45871295,0.62622362,0.52870667,1.33959467,0.00022870,0.06654577,0.79914214,0.00000000
-3.94097049,2.48540830,0.44114534,0.62404373,0.53192352,1.37536650,0.00020411,0.06525631,0.80001511,0.00000000
-3.93496748,2.50084166,0.42494336,0.62137895,0.53412505,1.40923764,0.00018167,0.06404206,0.79971780,0.00000000
-3.92896448,2.51362888,0.41009902,0.61817314,0.53527246,1.44043923,0.00016157,0.06290274,0.79821687,0.00000000
-3.92296148,2.52300281,0.39656685,0.61436443,0.53531827,1.46819610,0.00014397,0.06183416,0.79546120,0.00000000
-3.91695848,2.52818854,0.38427181,0.60989147,0.53420820,1.49175454,0.00012900,0.06082897,0.79138381,0.00000000
-3.91095548,2.52844135,0.37311800,0.60470038,0.53188415,1.51041013,0.00011677,0.05987750,0.78590546,0.00000000
-3.90495248,2.52308522,0.36299786,0.59875219,0.52828802,1.52353472,0.00010737,0.05896875,0.77893985,0.00000000
-3.89894947,2.51155041,0.35380138,0.59203027,0.52336623,1.53060126,0.00010089,0.05809144,0.77040007,0.00000000
-3.89294647,2.49340809,0.34542501,0.58454743,0.51707463,1.53120548,0.00009742,0.05723506,0.76020600,0.00000000
-3.88694347,2.46840063,0.33777989,0.57635230,0.50938357,1.52508347,0.00009706,0.05639090,0.74829224,0.00000000
-3.88094047,2.43646579,0.33079887,0.56753440,0.50028276,1.51212442,0.00009989,0.05555288,0.73461600,0.00000000
-3.87493747,2.39775363,0.32444236,0.55822779,0.48978561,1.49237795,0.00010604,0.05471837,0.71916448,0.00000000
-3.86893447,2.35263504,0.31870233,0.54861275,0.47793271,1.46605567,0.00011561,0.05388867,0.70196122,0.00000000
-3.86293147,2.30170126,0.31360461,0.53891529,0.46479426,1.43352699,0.00012873,0.05306930,0.68307095,0.00000000
-3.85692846,2.24575411,0.30920917,0.52940436,0.45047113,1.39530921,0.00014552,0.05227006,0.66260254,0.00000000
-3.85092546,2.18578706,0.30560841,0.52038670,0.43509456,1.35205245,0.00016610,0.05150471,0.64070987,0.00000000
-3.84492246,2.12295769,0.30292346,0.51219929,0.41882425,1.30451990,0.00019055,0.05079051,0.61759040,0.00000000
-3.83891946,2.05855256,0.30129872,0.50519968,0.40184513,1.25356436,0.00021894,0.05014738,0.59348147,0.00000000
-3.83291646,1.99394577,0.30089469,0.49975438,0.38436270,1.20010187,0.00025132,0.04959690,0.56865452,0.00000000
-3.82691346,1.93055297,0.30187962,0.49622586,0.36659728,1.14508372,0.00028765,0.04916116,0.54340751,0.00000000
-3.82091046,1.86978258,0.30442016,0.49495852,0.34877745,1.08946769,0.00032785,0.04886145,0.51805577,0.00000000
-3.81490745,1.81298642,0.30867152,0.49626424,0.33113286,1.03418991,0.00037176,0.04871692,0.49292210,0.00000000
-3.80890445,1.76141173,0.31476766,0.50040828,0.31388694,0.98013826,0.00041915,0.04874325,0.46832620,0.00000000
-3.80290145,1.71615683,0.32281191,0.50759598,0.29724982,0.92812833,0.00046968,0.04895148,0.44457439,0.00000000
-3.79689845,1.67813225,0.33286870,0.51796118,0.28141167,0.87888276,0.00052293,0.04934691,0.42194988,0.00000000
-3.79089545,1.64802905,0.34495662,0.53155680,0.26653702,0.83301476,0.00057838,0.04992830,0.40070416,0.00000000
-3.78489245,1.62629593,0.35904350,0.54834822,0.25276019,0.79101609,0.00063543,0.05068732,0.38104991,0.00000000
-3.77888944,1.61312599,0.37504374,0.56820995,0.24018204,0.75324991,0.00069338,0.05160833,0.36315573,0.00000000
-3.77288644,1.60845384,0.39281819,0.59092595,0.22886825,0.71994860,0.00075147,0.05266847,0.34714285,0.00000000
-3.76688344,1.61196330,0.41217671,0.61619372,0.21884914,0.69121622,0.00080891,0.05383815,0.33308393,0.00000000
-3.76088044,1.62310522,0.43288351,0.64363219,0.21012106,0.66703548,0.00086485,0.05508182,0.32100383,0.00000000
-3.75487744,1.64112489,0.45466514,0.67279326,0.20264919,0.64727851,0.00091846,0.05635903,0.31088227,0.00000000
-3.74887444,1.66509749,0.47722078,0.70317673,0.19637167,0.63172097,0.00096890,0.05762581,0.30265810,0.00000000
-3.74287144,1.69397042,0.50023466,0.73424780,0.19120479,0.62005860,0.00101543,0.05883622,0.29623474,0.00000000
-3.73686843,1.72661014,0.52338985,0.76545681,0.18704893,0.61192543,0.00105735,0.05994395,0.29148668,0.00000000
-3.73086543,1.76185182,0.54638300,0.79626007,0.18379504,0.60691279,0.00109409,0.06090409,0.28826636,0.00000000
-3.72486243,1.79854923,0.56893915,0.82614105,0.18133129,0.60458838,0.00112523,0.06167479,0.28641119,0.00000000
-3.71885943,1.83562275,0.59082608,0.85463082,0.17954954,0.60451438,0.00115048,0.06221882,0.28575042,0.00000000
-3.71285643,1.87210325,0.61186712,0.88132686,0.17835138,0.60626418,0.00116976,0.06250497,0.28611133,0.00000000
-3.70685343,1.90716987,0.63195198,0.90590917,0.17765338,0.60943693,0.00118316,0.06250920,0.28732472,0.00000000
-3.70085043,1.94017997,0.65104470,0.92815292,0.17739143,0.61366953,0.00119097,0.06221547,0.28922941,0.00000000
-3.69484742,1.97068995,0.66918828,0.94793695,0.17752386,0.61864573,0.00119369,0.06161631,0.29167564,0.00000000
-3.68884442,1.99846606,0.68650544,0.96524748,0.17803328,0.62410223,0.00119199,0.06071296,0.29452749,0.00000000
-3.68284142,2.02348476,0.70319546,0.98017696,0.17892705,0.62983175,0.00118672,0.05951525,0.29766420,0.00000000
-3.67683842,2.04592287,0.71952675,0.99291780,0.18023641,0.63568317,0.00117886,0.05804112,0.30098061,0.00000000
-3.67083542,2.06613801,0.73582563,1.00375138,0.18201429,0.64155906,0.00116953,0.05631580,0.30438688,0.00000000
-3.66483242,2.08464044,0.75246142,1.01303265,0.18433193,0.64741097,0.00115993,0.05437089,0.30780767,0.00000000
-3.65882941,2.10205794,0.76982859,1.02117116,0.18727460,0.65323289,0.00115127,0.05224306,0.31118091,0.00000000
-3.65282641,2.11909537,0.78832666,1.02860935,0.19093643,0.65905346,0.00114482,0.04997280,0.31445649,0.00000000
-3.64682341,2.13649113,0.80833877,1.03579904,0.19541484,0.66492731,0.00114176,0.04760297,0.31759486,0.00000000
-3.64082041,2.15497271,0.83020992,1.04317756,0.20080466,0.67092621,0.00114322,0.04517748,0.32056587,0.00000000
-3.63481741,2.17521343,0.85422595,1.05114440,0.20719231,0.67713032,0.00115020,0.04273990,0.32334779,0.00000000
-3.62881441,2.19779269,0.88059438,1.06003970,0.21465039,0.68362017,0.00116357,0.04033228,0.32592662,0.00000000
-3.62281141,2.22316142,0.90942807,1.07012572,0.22323267,0.69046940,0.00118398,0.03799408,0.32829572,0.00000000
-3.61680840,2.25161451,0.94073262,1.08157210,0.23297006,0.69773888,0.00121191,0.03576129,0.33045561,0.00000000
-3.61080540,2.28327136,0.97439820,1.09444571,0.24386738,0.70547204,0.00124761,0.03366572,0.33241399,0.00000000
-3.60480240,2.31806537,1.01019649,1.10870567,0.25590130,0.71369162,0.00129109,0.03173457,0.33418575,0.00000000
-3.59879940,2.35574265,1.04778279,1.12420368,0.26901941,0.72239783,0.00134213,0.02999007,0.33579302,0.00000000
-3.59279640,2.39586981,1.08670344,1.14068975,0.28314035,0.73156774,0.00140030,0.02844943,0.33726487,0.00000000
-3.58679340,2.43785033,1.12640835,1.15782295,0.29815515,0.74115576,0.00146493,0.02712484,0.33863688,0.00000000
-3.58079040,2.48094820,1.16626794,1.17518668,0.31392941,0.75109502,0.00153518,0.02602368,0.33995021,0.00000000
-3.57478739,2.52431776,1.20559390,1.19230763,0.33030642,0.76129946,0.00161004,0.02514880,0.34125028,0.00000000
