energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
2.98049025,0.02982899,0.00086826,0.00025750,0.02247292,0.00003612,0.00436966,0.00011231,0.00213346,0.00391057
2.98649325,0.03714777,0.00108129,0.00032068,0.02798687,0.00004498,0.00544179,0.00013987,0.00265692,0.00487006
2.99249625,0.04593006,0.00133692,0.00039649,0.03460345,0.00005561,0.00672830,0.00017293,0.00328505,0.00602140
2.99849925,0.05638084,0.00164112,0.00048672,0.04247712,0.00006826,0.00825922,0.00021228,0.00403251,0.00739148
3.00450225,0.06871258,0.00200006,0.00059318,0.05176797,0.00008319,0.01006568,0.00025871,0.00491449,0.00900814
3.01050525,0.08314023,0.00242001,0.00071774,0.06263800,0.00010066,0.01217914,0.00031304,0.00594638,0.01089956
3.01650825,0.09987494,0.00290711,0.00086222,0.07524636,0.00012092,0.01463053,0.00037605,0.00714325,0.01309341
3.02251126,0.11911663,0.00346716,0.00102836,0.08974378,0.00014422,0.01744913,0.00044850,0.00851941,0.01561588
3.02851426,0.14104539,0.00410542,0.00121771,0.10626609,0.00017077,0.02066129,0.00053106,0.01008772,0.01849057
3.03451726,0.16581212,0.00482626,0.00143159,0.12492720,0.00020075,0.02428908,0.00062432,0.01185896,0.02173723
3.04052026,0.19352842,0.00563293,0.00167096,0.14581154,0.00023431,0.02834880,0.00072868,0.01384109,0.02537046
3.04652326,0.22425633,0.00652721,0.00193640,0.16896631,0.00027151,0.03284948,0.00084439,0.01603851,0.02939832
3.05252626,0.25799813,0.00750916,0.00222793,0.19439390,0.00031236,0.03779135,0.00097145,0.01845134,0.03382105
3.05852926,0.29468694,0.00857678,0.00254503,0.22204485,0.00035677,0.04316447,0.00110961,0.02107471,0.03862975
3.06453227,0.33417844,0.00972585,0.00288648,0.25181174,0.00040458,0.04894752,0.00125834,0.02389823,0.04380535
3.07053527,0.37624445,0.01094967,0.00325040,0.28352446,0.00045549,0.05510680,0.00141677,0.02690544,0.04931773
3.07653827,0.42056888,0.01223896,0.00363415,0.31694732,0.00050914,0.06159566,0.00158373,0.03007355,0.05512515
3.08254127,0.46674654,0.01358182,0.00403435,0.35177837,0.00056502,0.06835425,0.00175770,0.03337335,0.06117409
3.08854427,0.51428520,0.01496379,0.00444692,0.38765122,0.00062254,0.07530982,0.00193683,0.03676930,0.06739948
3.09454727,0.56261137,0.01636798,0.00486715,0.42413973,0.00068099,0.08237750,0.00211898,0.04021997,0.07372543
3.10055028,0.61107978,0.01777539,0.00528976,0.46076558,0.00073960,0.08946162,0.00230174,0.04367864,0.08006642
3.10655328,0.65898661,0.01916519,0.00570906,0.49700872,0.00079750,0.09645760,0.00248249,0.04709424,0.08632893
3.11255628,0.70558627,0.02051530,0.00611913,0.53232061,0.00085377,0.10325428,0.00265844,0.05041248,0.09241366
3.11855928,0.75011132,0.02180283,0.00651397,0.56614002,0.00090749,0.10973678,0.00282676,0.05357726,0.09821795
3.12456228,0.79179486,0.02300480,0.00688781,0.59791062,0.00095770,0.11578963,0.00298460,0.05653218,0.10363869
3.13056528,0.82989464,0.02409878,0.00723524,0.62710022,0.00100350,0.12130016,0.00312925,0.05922221,0.10857533
3.13656828,0.86371800,0.02506355,0.00755159,0.65322060,0.00104400,0.12616202,0.00325817,0.06159539,0.11293303
3.14257129,0.89264657,0.02587985,0.00783310,0.67584728,0.00107845,0.13027857,0.00336913,0.06360450,0.11662577
3.14857429,0.91615966,0.02653094,0.00807719,0.69463847,0.00110617,0.13356619,0.00346031,0.06520866,0.11957922
3.15457729,0.93385531,0.02700325,0.00828272,0.70935223,0.00112663,0.13595713,0.00353033,0.06637475,0.12173338
3.16058029,0.94546803,0.02728680,0.00845018,0.71986119,0.00113946,0.13740191,0.00357838,0.06707853,0.12304474
3.16658329,0.95088231,0.02737557,0.00858184,0.72616396,0.00114447,0.13787115,0.00360423,0.06730558,0.12348788
3.17258629,0.95014126,0.02726774,0.00868188,0.72839281,0.00114163,0.13735661,0.00360828,0.06705178,0.12305649
3.17858929,0.94344988,0.02696571,0.00875646,0.72681703,0.00113111,0.13587160,0.00359161,0.06632354,0.12176368
3.18459230,0.93117277,0.02647606,0.00881370,0.72184167,0.00111327,0.13345054,0.00355588,0.06513753,0.11964160
3.19059530,0.91382618,0.02580931,0.00886364,0.71400167,0.00108862,0.13014779,0.00350342,0.06352016,0.11674043
3.19659830,0.89206479,0.02497952,0.00891807,0.70395130,0.00105786,0.12603580,0.00343707,0.06150666,0.11312669
3.20260130,0.86666357,0.02400384,0.00899036,0.69244915,0.00102178,0.12120264,0.00336020,0.05913986,0.10888102
3.20860430,0.83849547,0.02290192,0.00909516,0.68033914,0.00098133,0.11574906,0.00327653,0.05646878,0.10409553
3.21460730,0.80850572,0.02169525,0.00924806,0.66852792,0.00093751,0.10978519,0.00319011,0.05354701,0.09887081
3.22061031,0.77768369,0.02040648,0.00946518,0.65795944,0.00089137,0.10342704,0.00310515,0.05043102,0.09331276
3.22661331,0.74703334,0.01905875,0.00976270,0.64958716,0.00084401,0.09679297,0.00302592,0.04717840,0.08752936
3.23261631,0.71754315,0.01767496,0.01015640,0.64434498,0.00079647,0.09000022,0.00295660,0.04384623,0.08162751
3.23861931,0.69015671,0.01627722,0.01066105,0.64311745,0.00074979,0.08316172,0.00290117,0.04048948,0.07571010
3.24462231,0.66574473,0.01488623,0.01128988,0.64671015,0.00070492,0.07638322,0.00286327,0.03715965,0.06987333
3.25062531,0.64507934,0.01352087,0.01205399,0.65582128,0.00066271,0.06976086,0.00284612,0.03390356,0.06420448
3.25662831,0.62881156,0.01219782,0.01296184,0.67101505,0.00062389,0.06337923,0.00285232,0.03076246,0.05878004
3.26263132,0.61745230,0.01093129,0.01401865,0.69269788,0.00058907,0.05731003,0.00288387,0.02777134,0.05366443
3.26863432,0.61135762,0.00973288,0.01522597,0.72109818,0.00055871,0.05161118,0.00294200,0.02495852,0.04890912
3.27463732,0.61071847,0.00861157,0.01658128,0.75625047,0.00053312,0.04632654,0.00302717,0.02234550,0.04455226
3.28064032,0.61555528,0.00757370,0.01807767,0.79798459,0.00051245,0.04148604,0.00313900,0.01994710,0.04061881
3.28664332,0.62571735,0.00662318,0.01970368,0.84592052,0.00049671,0.03710632,0.00327628,0.01777169,0.03712098
3.29264632,0.64088733,0.00576164,0.02144320,0.89946945,0.00048576,0.03319169,0.00343695,0.01582171,0.03405917
3.29864932,0.66059038,0.00498870,0.02327565,0.95784128,0.00047934,0.02973538,0.00361817,0.01409428,0.03142301
3.30465233,0.68420805,0.00430228,0.02517616,1.02005881,0.00047705,0.02672097,0.00381636,0.01258188,0.02919281
3.31065533,0.71099640,0.00369889,0.02711606,1.08497861,0.00047841,0.02412404,0.00402730,0.01127318,0.02734105
3.31665833,0.74010793,0.00317395,0.02906347,1.15131798,0.00048285,0.02191378,0.00424624,0.01015377,0.02583400
3.32266133,0.77061680,0.00272215,0.03098400,1.21768780,0.00048975,0.02005463,0.00446802,0.00920702,0.02463342
3.32866433,0.80154655,0.00233769,0.03284167,1.28263006,0.00049844,0.01850791,0.00468720,0.00841478,0.02369814
3.33466733,0.83189958,0.00201465,0.03459989,1.34465913,0.00050826,0.01723326,0.00489827,0.00775817,0.02298571
3.34067034,0.86068741,0.00174715,0.03622250,1.40230542,0.00051855,0.01618998,0.00509578,0.00721815,0.02245387
3.34667334,0.88696089,0.00152969,0.03767488,1.45415971,0.00052867,0.01533826,0.00527450,0.00677613,0.02206193
3.35267634,0.90983918,0.00135727,0.03892501,1.49891676,0.00053807,0.01464012,0.00542963,0.00641442,0.02177202
3.35867934,0.92853666,0.00122561,0.03994454,1.53541616,0.00054624,0.01406026,0.00555691,0.00611665,0.02155014
3.36468234,0.94238667,0.00113129,0.04070966,1.56267906,0.00055281,0.01356668,0.00565279,0.00586805,0.02136705
3.37068534,0.95086133,0.00107190,0.04120193,1.57993899,0.00055747,0.01313114,0.00571452,0.00565568,0.02119903
3.37668834,0.95358674,0.00104610,0.04140887,1.58666559,0.00056009,0.01272943,0.00574028,0.00546857,0.02102842
3.38269135,0.95035284,0.00105377,0.04132436,1.58258022,0.00056062,0.01234148,0.00572921,0.00529778,0.02084397
3.38869435,0.94111785,0.00109601,0.04094883,1.56766274,0.00055919,0.01195141,0.00568145,0.00513644,0.02064105
3.39469735,0.92600705,0.00117528,0.04028920,1.54214927,0.00055606,0.01154731,0.00559815,0.00497964,0.02042171
3.40070035,0.90530600,0.00129533,0.03935860,1.50652109,0.00055163,0.01112111,0.00548140,0.00482439,0.02019451
3.40670335,0.87944873,0.00146132,0.03817592,1.46148533,0.00054643,0.01066818,0.00533420,0.00466945,0.01997429
3.41270635,0.84900137,0.00167973,0.03676506,1.40794826,0.00054115,0.01018705,0.00516035,0.00451519,0.01978173
3.41870935,0.81464203,0.00195835,0.03515416,1.34698280,0.00053655,0.00967894,0.00496432,0.00436338,0.01964282
3.42471236,0.77713779,0.00230620,0.03337466,1.27979142,0.00053354,0.00914741,0.00475115,0.00421699,0.01958820
3.43071536,0.73731990,0.00273343,0.03146028,1.20766648,0.00053309,0.00859796,0.00452624,0.00407999,0.01965235
3.43671836,0.69605803,0.00325112,0.02944601,1.13194958,0.00053622,0.00803763,0.00429525,0.00395714,0.01987277
3.44272136,0.65423475,0.00387107,0.02736712,1.05399172,0.00054403,0.00747471,0.00406388,0.00385375,0.02028895
3.44872436,0.61272103,0.00460557,0.02525827,0.97511589,0.00055760,0.00691848,0.00383778,0.00377550,0.02094132
3.45472736,0.57235368,0.00546699,0.02315269,0.89658346,0.00057800,0.00637909,0.00362235,0.00372825,0.02187017
3.46073037,0.53391535,0.00646747,0.02108153,0.81956558,0.00060629,0.00586741,0.00342263,0.00371783,0.02311440
3.46673337,0.49811765,0.00761839,0.01907341,0.74512028,0.00064344,0.00539515,0.00324314,0.00374993,0.02471035
3.47273637,0.46558777,0.00892998,0.01715407,0.67417595,0.00069029,0.00497497,0.00308785,0.00382995,0.02669054
3.47873937,0.43685879,0.01041070,0.01534628,0.60752129,0.00074761,0.00462080,0.00296000,0.00396287,0.02908246
3.48474237,0.41236370,0.01206681,0.01366991,0.54580168,0.00081596,0.00434822,0.00286212,0.00415321,0.03190742
3.49074537,0.39243320,0.01390179,0.01214220,0.48952144,0.00089575,0.00417500,0.00279593,0.00440495,0.03517949
3.49674837,0.37729697,0.01591591,0.01077811,0.43905166,0.00098718,0.00412178,0.00276236,0.00472157,0.03890459
3.50275138,0.36708824,0.01810580,0.00959092,0.39464253,0.00109022,0.00421280,0.00276150,0.00510603,0.04307974
3.50875438,0.36185132,0.02046416,0.00859280,0.35643947,0.00120463,0.00447680,0.00279265,0.00556089,0.04769265
3.51475738,0.36155171,0.02297958,0.00779557,0.32450211,0.00132992,0.00494793,0.00285436,0.00608841,0.05272147
3.52076038,0.36608847,0.02563656,0.00721140,0.29882501,0.00146540,0.00566675,0.00294443,0.00669069,0.05813503
3.52676338,0.37530837,0.02841563,0.00685357,0.27935927,0.00161015,0.00668120,0.00306006,0.00736990,0.06389335
3.53276638,0.38902128,0.03129380,0.00673716,0.26603407,0.00176307,0.00804759,0.00319785,0.00812849,0.06994856
3.53876938,0.40701653,0.03424505,0.00687968,0.25877733,0.00192293,0.00983146,0.00335396,0.00896949,0.07624628
3.54477239,0.42907950,0.03724118,0.00730156,0.25753458,0.00208838,0.01210828,0.00352420,0.00989672,0.08272726
3.55077539,0.45500794,0.04025277,0.00802653,0.26228541,0.00225801,0.01496396,0.00370415,0.01091514,0.08932944
3.55677839,0.48462749,0.04325026,0.00908175,0.27305690,0.00243043,0.01849507,0.00388928,0.01203108,0.09599025
3.56278139,0.51780565,0.04620526,0.01049782,0.28993342,0.00260431,0.02280867,0.00407509,0.01325245,0.10264900
3.56878439,0.55446365,0.04909183,0.01230845,0.31306234,0.00277843,0.02802167,0.00425725,0.01458897,0.10924945
3.57478739,0.59458537,0.05188776,0.01454993,0.34265538,0.00295175,0.03425969,0.00443172,0.01605219,0.11574223
3.58079040,0.63822301,0.05457589,0.01726034,0.37898534,0.00312348,0.04165536,0.00459487,0.01765553,0.12208708
3.58679340,0.68549867,0.05714517,0.02047848,0.42237800,0.00329309,0.05034591,0.00474358,0.01941413,0.12825480
3.59279640,0.73660159,0.05959158,0.02424247,0.47319951,0.00346032,0.06047016,0.00487535,0.02134456,0.13422871
3.59879940,0.79178077,0.06191877,0.02858828,0.53183920,0.00362527,0.07216481,0.00498834,0.02346441,0.14000559
3.60480240,0.85133284,0.06413837,0.03354790,0.59868851,0.00378830,0.08556012,0.00508146,0.02579173,0.14559600
3.61080540,0.91558561,0.06626993,0.03914749,0.67411648,0.00395009,0.10077502,0.00515436,0.02834423,0.15102396
3.61680840,0.98487741,0.06834048,0.04540544,0.75844287,0.00411154,0.11791178,0.00520742,0.03113850,0.15632596
3.62281141,1.05953340,0.07038367,0.05233044,0.85190976,0.00427373,0.13705042,0.00524176,0.03418897,0.16154933
3.62881441,1.13983941,0.07243856,0.05991969,0.95465310,0.00443789,0.15824296,0.00525911,0.03750690,0.16675016
3.63481741,1.22601494,0.07454805,0.06815737,1.06667541,0.00460523,0.18150792,0.00526183,0.04109925,0.17199070
3.64082041,1.31818649,0.07675703,0.07701336,1.18782127,0.00477697,0.20682509,0.00525273,0.04496764,0.17733658
3.64682341,1.41636275,0.07911032,0.08644252,1.31775703,0.00495414,0.23413106,0.00523501,0.04910735,0.18285390
3.65282641,1.52041345,0.08165050,0.09638439,1.45595614,0.00513758,0.26331569,0.00521214,0.05350647,0.18860639
3.65882941,1.63005289,0.08441572,0.10676360,1.60169137,0.00532783,0.29421977,0.00518771,0.05814523,0.19465283
3.66483242,1.74482988,0.08743759,0.11749085,1.75403497,0.00552509,0.32663417,0.00516538,0.06299558,0.20104485
3.67083542,1.86412478,0.09073930,0.12846463,1.91186729,0.00572915,0.36030062,0.00514871,0.06802110,0.20782531
3.67683842,1.98715441,0.09433400,0.13957353,2.07389427,0.00593942,0.39491431,0.00514110,0.07317720,0.21502718
3.68284142,2.11298502,0.09822359,0.15069923,2.23867333,0.00615489,0.43012831,0.00514571,0.07841171,0.22267310
3.68884442,2.24055300,0.10239794,0.16171993,2.40464708,0.00637420,0.46555982,0.00516538,0.08366580,0.23077563
3.69484742,2.36869269,0.10683465,0.17251418,2.57018355,0.00659566,0.50079816,0.00520263,0.08887533,0.23933784
3.70085043,2.49616993,0.11149929,0.18296491,2.73362119,0.00681733,0.53541417,0.00525959,0.09397239,0.24835453
3.70685343,2.62171992,0.11634624,0.19296345,2.89331671,0.00703711,0.56897094,0.00533798,0.09888720,0.25781357
3.71285643,2.74408727,0.12131996,0.20241344,3.04769329,0.00725281,0.60103523,0.00543917,0.10355023,0.26769737
3.71885943,2.86206630,0.12635678,0.21123424,3.19528675,0.00746228,0.63118939,0.00556412,0.10789437,0.27798422
3.72486243,2.97453931,0.13138698,0.21936384,3.33478734,0.00766348,0.65904311,0.00571341,0.11185719,0.28864940
3.73086543,3.08051067,0.13633729,0.22676098,3.46507478,0.00785457,0.68424464,0.00588729,0.11538310,0.29966574
3.73686843,3.17913502,0.14113339,0.23340633,3.58524459,0.00803395,0.70649092,0.00608562,0.11842541,0.31100374
3.74287144,3.26973778,0.14570264,0.23930276,3.69462455,0.00820037,0.72553619,0.00630793,0.12094807,0.32263097
3.74887444,3.35182714,0.14997663,0.24447451,3.79278003,0.00835289,0.74119868,0.00655340,0.12292711,0.33451093
3.75487744,3.42509684,0.15389362,0.24896538,3.87950832,0.00849094,0.75336512,0.00682083,0.12435167,0.34660132
3.76088044,3.48941982,0.15740064,0.25283597,3.95482231,0.00861427,0.76199276,0.00710866,0.12522457,0.35885193
3.76688344,3.54483332,0.16045530,0.25616010,4.01892465,0.00872290,0.76710893,0.00741493,0.12556238,0.37120227
3.77288644,3.59151664,0.16302706,0.25902062,4.07217408,0.00881713,0.76880812,0.00773725,0.12539501,0.38357927
3.77888944,3.62976310,0.16509807,0.26150478,4.11504638,0.00889736,0.76724666,0.00807284,0.12476473,0.39589523
3.78489245,3.65994824,0.16666346,0.26369945,4.14809219,0.00896411,0.76263541,0.00841844,0.12372484,0.40804636
3.79089545,3.68249626,0.16773110,0.26568635,4.17189465,0.00901791,0.75523061,0.00877039,0.12233786,0.41991202
3.79689845,3.69784722,0.16832091,0.26753765,4.18702953,0.00905920,0.74532360,0.00912464,0.12067336,0.43135513
3.80290145,3.70642677,0.16846363,0.26931212,4.19403032,0.00908829,0.73322956,0.00947674,0.11880565,0.44222365
3.80890445,3.70862071,0.16819931,0.27105195,4.19336046,0.00910531,0.71927611,0.00982196,0.11681117,0.45235336
3.81490745,3.70475565,0.16757544,0.27278055,4.18539437,0.00911016,0.70379199,0.01015536,0.11476595,0.46157189
3.82091046,3.69508695,0.16664485,0.27450127,4.17040838,0.00910254,0.68709658,0.01047190,0.11274304,0.46970397
3.82691346,3.67979469,0.16546351,0.27619725,4.14858177,0.00908190,0.66949047,0.01076653,0.11081016,0.47657757
3.83291646,3.65898745,0.16408837,0.27783217,4.12000787,0.00904753,0.65124751,0.01103438,0.10902747,0.48203091
3.83891946,3.63271365,0.16257514,0.27935216,4.08471404,0.00899858,0.63260868,0.01127090,0.10744582,0.48591975
3.84492246,3.60097941,0.16097635,0.28068845,4.04268917,0.00893411,0.61377790,0.01147199,0.10610520,0.48812479
3.85092546,3.56377153,0.15933957,0.28176077,3.99391667,0.00885321,0.59491977,0.01163417,0.10503380,0.48855872
3.85692846,3.52108396,0.15770589,0.28248133,3.93841065,0.00875506,0.57615939,0.01175472,0.10424734,0.48717244
3.86293147,3.47294591,0.15610882,0.28275913,3.87625281,0.00863899,0.55758393,0.01183181,0.10374903,0.48396029
3.86893447,3.41944962,0.15457340,0.28250437,3.80762757,0.00850459,0.53924591,0.01186460,0.10352987,0.47896366
3.87493747,3.36077596,0.15311582,0.28163288,3.73285306,0.00835178,0.52116778,0.01185329,0.10356941,0.47227306
3.88094047,3.29721596,0.15174328,0.28007013,3.65240580,0.00818084,0.50334753,0.01179920,0.10383691,0.46402824
3.88694347,3.22918701,0.15045425,0.27775499,3.56693743,0.00799247,0.48576499,0.01170475,0.10429282,0.45441634
3.89294647,3.15724234,0.14923903,0.27464270,3.47728202,0.00778778,0.46838834,0.01157341,0.10489046,0.44366810
3.89894947,3.08207300,0.14808058,0.27070725,3.38445339,0.00756835,0.45118062,0.01140964,0.10557797,0.43205222
3.90495248,3.00450201,0.14695558,0.26594294,3.28963187,0.00733612,0.43410571,0.01121879,0.10630029,0.41986808
3.91095548,2.92547055,0.14583571,0.26036499,3.19414102,0.00709344,0.41713364,0.01100692,0.10700119,0.40743694
3.91695848,2.84601665,0.14468895,0.25400942,3.09941483,0.00684293,0.40024495,0.01078066,0.10762523,0.39509216
3.92296148,2.76724702,0.14348109,0.24693202,3.00695677,0.00658746,0.38343384,0.01054696,0.10811961,0.38316863
3.92896448,2.69030328,0.14217715,0.23920655,2.91829216,0.00633005,0.36671011,0.01031292,0.10843580,0.37199178
3.93496748,2.61632370,0.14074280,0.23092224,2.83491578,0.00607376,0.35009983,0.01008551,0.10853097,0.36186678
3.94097049,2.54640228,0.13914573,0.22218077,2.75823695,0.00582162,0.33364475,0.00987137,0.10836903,0.35306801
3.94697349,2.48154674,0.13735681,0.21309274,2.68952435,0.00557651,0.31740057,0.00967657,0.10792152,0.34582947
3.95297649,2.42263734,0.13535114,0.20377394,2.62985292,0.00534107,0.30143427,0.00950636,0.10716802,0.34033628
3.95897949,2.37038842,0.13310888,0.19434145,2.58005535,0.00511762,0.28582069,0.00936503,0.10609635,0.33671771
3.96498249,2.32531437,0.13061587,0.18490978,2.54068024,0.00490810,0.27063853,0.00925571,0.10470240,0.33504187
3.97098549,2.28770180,0.12786399,0.17558725,2.51195915,0.00471398,0.25596623,0.00918025,0.10298972,0.33531243
3.97698849,2.25758936,0.12485130,0.16647268,2.49378419,0.00453623,0.24187774,0.00913915,0.10096882,0.33746739
3.98299150,2.23475643,0.12158194,0.15765260,2.48569766,0.00437531,0.22843859,0.00913148,0.09865639,0.34137998
3.98899450,2.21872151,0.11806585,0.14919900,2.48689450,0.00423114,0.21570251,0.00915492,0.09607426,0.34686184
3.99499750,2.20875081,0.11431826,0.14116780,2.49623816,0.00410312,0.20370864,0.00920585,0.09324832,0.35366826
4.00100050,2.20387704,0.11035904,0.13359795,2.51228953,0.00399018,0.19247960,0.00927941,0.09020743,0.36150538
4.00700350,2.20292796,0.10621196,0.12651133,2.53334847,0.00389081,0.18202047,0.00936969,0.08698233,0.37003921
4.01300650,2.20456387,0.10190384,0.11991326,2.55750624,0.00380311,0.17231861,0.00946994,0.08360461,0.37890610
4.01900950,2.20732249,0.09746368,0.11379376,2.58270732,0.00372492,0.16334457,0.00957278,0.08010581,0.38772432
4.02501251,2.20966970,0.09292183,0.10812923,2.60681801,0.00365384,0.15505358,0.00967050,0.07651660,0.39610635
4.03101551,2.21005392,0.08830914,0.10288475,2.62769922,0.00358740,0.14738799,0.00975530,0.07286616,0.40367152
4.03701851,2.20696194,0.08365622,0.09801653,2.64328029,0.00352307,0.14028006,0.00981961,0.06918171,0.41005836
4.04302151,2.19897364,0.07899282,0.09347472,2.65163085,0.00345843,0.13365528,0.00985633,0.06548820,0.41493628
4.04902451,2.18481334,0.07434728,0.08920614,2.65102757,0.00339121,0.12743576,0.00985913,0.06180811,0.41801619
4.05502751,2.16339545,0.06974609,0.08515702,2.64001289,0.00331940,0.12154364,0.00982263,0.05816143,0.41905948
4.06103052,2.13386236,0.06521364,0.08127551,2.61744328,0.00324129,0.11590437,0.00974259,0.05456576,0.41788521
4.06703352,2.09561309,0.06077200,0.07751389,2.58252495,0.00315552,0.11044953,0.00961609,0.05103642,0.41437498
4.07303652,2.04832141,0.05644085,0.07383035,2.53483571,0.00306118,0.10511925,0.00944159,0.04758672,0.40847562
4.07903952,1.99194282,0.05223745,0.07019041,2.47433206,0.00295771,0.09986405,0.00921892,0.04422815,0.40019933
4.08504252,1.92671038,0.04817671,0.06656779,2.40134182,0.00284503,0.09464602,0.00894932,0.04097065,0.38962156
4.09104552,1.85311988,0.04427131,0.06294480,2.31654270,0.00272343,0.08943936,0.00863534,0.03782286,0.37687658
4.09704852,1.77190522,0.04053178,0.05931237,2.22092850,0.00259356,0.08423038,0.00828070,0.03479229,0.36215118
4.10305153,1.68400563,0.03696667,0.05566950,2.11576459,0.00245643,0.07901676,0.00789014,0.03188547,0.34567664
4.10905453,1.59052641,0.03358265,0.05202253,2.00253533,0.00231328,0.07380652,0.00746920,0.02910807,0.32771956
4.11505753,1.49269527,0.03038469,0.04838403,1.88288592,0.00216558,0.06861646,0.00702405,0.02646497,0.30857187
4.12106053,1.39181648,0.02737607,0.04477148,1.75856157,0.00201495,0.06347038,0.00656121,0.02396021,0.28854049
4.12706353,1.28922480,0.02455858,0.04120595,1.63134678,0.00186307,0.05839714,0.00608738,0.02159705,0.26793711
4.13306653,1.18624144,0.02193251,0.03771064,1.50300735,0.00171162,0.05342870,0.00560915,0.01937786,0.24706857
4.13906953,1.08413366,0.01949676,0.03430952,1.37523729,0.00156225,0.04859815,0.00513287,0.01730409,0.22622807
4.14507254,0.98407949,0.01724889,0.03102608,1.24961269,0.00141650,0.04393798,0.00466446,0.01537619,0.20568758
4.15107554,0.88713873,0.01518519,0.02788220,1.12755378,0.00127576,0.03947850,0.00420922,0.01359357,0.18569168
4.15707854,0.79423087,0.01330077,0.02489730,1.01029617,0.00114123,0.03524657,0.00377180,0.01195455,0.16645296
4.16308154,0.70612024,0.01158959,0.02208761,0.89887145,0.00101393,0.03126466,0.00335606,0.01045638,0.14814893
4.16908454,0.62340823,0.01004464,0.01946571,0.79409722,0.00089464,0.02755015,0.00296507,0.00909527,0.13092053
4.17508754,0.54653229,0.00865800,0.01704033,0.69657575,0.00078393,0.02411501,0.00260109,0.00786640,0.11487207
4.18109055,0.47577083,0.00742099,0.01481626,0.60670050,0.00068214,0.02096574,0.00226561,0.00676405,0.10007249
4.18709355,0.41125320,0.00632432,0.01279454,0.52466921,0.00058942,0.01810353,0.00195938,0.00578172,0.08655758
4.19309655,0.35297378,0.00535826,0.01097266,0.45050219,0.00050573,0.01552466,0.00168248,0.00491222,0.07433321
4.19909955,0.30080887,0.00451279,0.00934506,0.38406443,0.00043088,0.01322106,0.00143441,0.00414787,0.06337905
4.20510255,0.25453548,0.00377775,0.00790349,0.32509004,0.00036451,0.01118096,0.00121420,0.00348064,0.05365273
4.21110555,0.21385089,0.00314302,0.00663761,0.27320774,0.00030619,0.00938960,0.00102045,0.00290231,0.04509410
4.21710855,0.17839208,0.00259867,0.00553547,0.22796613,0.00025538,0.00782998,0.00085149,0.00240465,0.03762953
4.22311156,0.14775432,0.00213508,0.00458403,0.18885791,0.00021149,0.00648358,0.00070543,0.00197950,0.03117588
4.22911456,0.12150818,0.00174304,0.00376967,0.15534200,0.00017391,0.00533104,0.00058024,0.00161899,0.02564431
4.23511756,0.09921469,0.00141390,0.00307862,0.12686332,0.00014199,0.00435274,0.00047386,0.00131560,0.02094349
4.24112056,0.08043825,0.00113959,0.00249731,0.10286956,0.00011512,0.00352939,0.00038422,0.00106225,0.01698245
4.24712356,0.06475727,0.00091268,0.00201274,0.08282507,0.00009269,0.00284241,0.00030932,0.00085240,0.01367286
4.25312656,0.05177251,0.00072646,0.00161270,0.06622171,0.00007412,0.00227431,0.00024726,0.00068007,0.01093087
4.25912956,0.04111321,0.00057491,0.00128603,0.05258689,0.00005889,0.00180895,0.00019627,0.00053990,0.00867839
4.26513257,0.03244132,0.00045271,0.00102273,0.04148906,0.00004652,0.00143174,0.00015472,0.00042718,0.00684405
4.27113557,0.02545401,0.00035525,0.00081411,0.03254101,0.00003658,0.00112976,0.00012117,0.00033784,0.00536370
4.27713857,0.01988483,0.00027859,0.00065289,0.02540134,0.00002870,0.00089185,0.00009432,0.00026846,0.00418061
4.28314157,0.01550375,0.00021946,0.00053328,0.01977447,0.00002254,0.00070865,0.00007304,0.00021629,0.00324552
4.28914457,0.01211655,0.00017525,0.00045110,0.01540979,0.00001786,0.00057264,0.00005638,0.00017922,0.00251638
4.29514757,0.00956366,0.00014395,0.00040387,0.01209996,0.00001443,0.00047814,0.00004351,0.00015586,0.00195805
4.30115058,0.00771894,0.00012419,0.00039098,0.00967915,0.00001210,0.00042141,0.00003377,0.00014551,0.00154197
4.30715358,0.00648850,0.00011525,0.00041385,0.00802115,0.00001077,0.00040067,0.00002662,0.00014822,0.00124572
4.31315658,0.00580978,0.00011705,0.00047622,0.00703788,0.00001040,0.00041622,0.00002164,0.00016489,0.00105270
4.31915958,0.00565124,0.00013024,0.00058450,0.00667833,0.00001097,0.00047063,0.00001853,0.00019732,0.00095183
4.32516258,0.00601254,0.00015623,0.00074814,0.00692825,0.00001258,0.00056893,0.00001708,0.00024836,0.00093736
4.33116558,0.00692554,0.00019733,0.00098015,0.00781062,0.00001534,0.00071894,0.00001720,0.00032206,0.00100878
4.33716858,0.00845605,0.00025685,0.00129777,0.00938693,0.00001948,0.00093160,0.00001889,0.00042386,0.00117083
4.34317159,0.01070637,0.00033925,0.00172310,0.01175943,0.00002526,0.00122140,0.00002223,0.00056082,0.00143369
4.34917459,0.01381868,0.00045035,0.00228394,0.01507418,0.00003307,0.00160692,0.00002741,0.00074186,0.00181321
4.35517759,0.01797904,0.00059755,0.00301469,0.01952483,0.00004339,0.00211133,0.00003473,0.00097803,0.00233134
4.36118059,0.02342202,0.00079002,0.00395724,0.02535701,0.00005681,0.00276305,0.00004457,0.00128286,0.00301655
4.36718359,0.03043566,0.00103901,0.00516195,0.03287310,0.00007407,0.00359629,0.00005744,0.00167262,0.00390438
