energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
3.42471236,0.66416316,0.07897370,0.25072915,0.00085165,0.01095962,0.50376359,0.03671709,0.43350170,0.00000000
3.43071536,0.63579535,0.07816658,0.23670498,0.00094509,0.01011270,0.48178682,0.03503358,0.41926206,0.00000000
3.43671836,0.60734710,0.07745109,0.22281308,0.00106044,0.00931925,0.45885762,0.03330460,0.40397096,0.00000000
3.44272136,0.57937348,0.07690325,0.20924175,0.00119966,0.00858584,0.43537178,0.03155865,0.38801658,0.00000000
3.44872436,0.55243421,0.07659992,0.19617399,0.00136451,0.00791855,0.41173402,0.02982514,0.37181320,0.00000000
3.45472736,0.52708102,0.07661586,0.18378418,0.00155643,0.00732288,0.38834896,0.02813374,0.35579131,0.00000000
3.46073037,0.50384490,0.07702083,0.17223505,0.00177650,0.00680364,0.36561224,0.02651372,0.34038713,0.00000000
3.46673337,0.48322364,0.07787663,0.16167491,0.00202533,0.00636488,0.34390172,0.02499327,0.32603201,0.00000000
3.47273637,0.46566983,0.07923433,0.15223504,0.00230298,0.00600984,0.32356933,0.02359897,0.31314185,0.00000000
3.47873937,0.45157979,0.08113162,0.14402756,0.00260890,0.00574086,0.30493353,0.02235513,0.30210697,0.00000000
3.48474237,0.44128350,0.08359064,0.13714341,0.00294182,0.00555938,0.28827281,0.02128337,0.29328251,0.00000000
3.49074537,0.43503593,0.08661613,0.13165090,0.00329974,0.00546585,0.27382019,0.02040212,0.28697978,0.00000000
3.49674837,0.43301000,0.09019417,0.12759444,0.00367987,0.00545968,0.26175904,0.01972627,0.28345858,0.00000000
3.50275138,0.43529139,0.09429157,0.12499389,0.00407860,0.00553918,0.25222014,0.01926689,0.28292079,0.00000000
3.50875438,0.44187537,0.09885587,0.12384415,0.00449156,0.00570150,0.24528018,0.01903101,0.28550525,0.00000000
3.51475738,0.45266583,0.10381612,0.12411540,0.00491362,0.00594261,0.24096152,0.01902152,0.29128412,0.00000000
3.52076038,0.46747656,0.10908428,0.12575368,0.00533897,0.00625723,0.23923340,0.01923713,0.30026076,0.00000000
3.52676338,0.48603478,0.11455743,0.12868209,0.00576127,0.00663882,0.24001428,0.01967245,0.31236916,0.00000000
3.53276638,0.50798701,0.12012047,0.13280233,0.00617374,0.00707959,0.24317544,0.02031809,0.32747493,0.00000000
3.53876938,0.53290699,0.12564951,0.13799687,0.00656934,0.00757057,0.24854551,0.02116094,0.34537787,0.00000000
3.54477239,0.56030558,0.13101558,0.14413141,0.00694096,0.00810165,0.25591591,0.02218443,0.36581603,0.00000000
3.55077539,0.58964240,0.13608867,0.15105780,0.00728164,0.00866172,0.26504697,0.02336889,0.38847127,0.00000000
3.55677839,0.62033876,0.14074194,0.15861729,0.00758474,0.00923884,0.27567452,0.02469204,0.41297603,0.00000000
3.56278139,0.65179164,0.14485584,0.16664398,0.00784421,0.00982047,0.28751681,0.02612939,0.43892133,0.00000000
3.56878439,0.68338820,0.14832206,0.17496836,0.00805472,0.01039367,0.30028151,0.02765482,0.46586577,0.00000000
3.57478739,0.71452033,0.15104717,0.18342102,0.00821191,0.01094545,0.31367255,0.02924107,0.49334517,0.00000000
3.58079040,0.74459888,0.15295566,0.19183614,0.00831251,0.01146305,0.32739675,0.03086032,0.52088278,0.00000000
3.58679340,0.77306698,0.15399245,0.20005486,0.00835445,0.01193426,0.34116988,0.03248470,0.54799970,0.00000000
3.59279640,0.79941210,0.15412462,0.20792831,0.00833699,0.01234779,0.35472208,0.03408686,0.57422513,0.00000000
3.59879940,0.82317635,0.15334245,0.21532030,0.00826071,0.01269355,0.36780261,0.03564044,0.59910633,0.00000000
3.60480240,0.84396496,0.15165956,0.22210947,0.00812756,0.01296298,0.38018359,0.03712050,0.62221788,0.00000000
3.61080540,0.86145241,0.14911244,0.22819094,0.00794076,0.01314929,0.39166297,0.03850396,0.64316997,0.00000000
3.61680840,0.87538641,0.14575915,0.23347741,0.00770473,0.01324770,0.40206654,0.03976990,0.66161569,0.00000000
3.62281141,0.88558956,0.14167755,0.23789969,0.00742501,0.01325560,0.41124905,0.04089984,0.67725689,0.00000000
3.62881441,0.89195883,0.13696294,0.24140675,0.00710804,0.01317260,0.41909461,0.04187795,0.68984870,0.00000000
3.63481741,0.89446325,0.13172545,0.24396521,0.00676107,0.01300063,0.42551641,0.04269123,0.69920263,0.00000000
3.64082041,0.89313982,0.12608720,0.24555858,0.00639191,0.01274387,0.43045588,0.04332953,0.70518812,0.00000000
3.64682341,0.88808827,0.12017945,0.24618607,0.00600881,0.01240865,0.43388158,0.04378566,0.70773289,0.00000000
3.65282641,0.87946499,0.11413983,0.24586139,0.00562024,0.01200334,0.43578781,0.04405535,0.70682187,0.00000000
3.65882941,0.86747648,0.10810981,0.24461134,0.00523478,0.01153810,0.43619331,0.04413725,0.70249519,0.00000000
3.66483242,0.85237273,0.10223244,0.24247453,0.00486094,0.01102475,0.43513989,0.04403285,0.69484514,0.00000000
3.67083542,0.83444097,0.09665044,0.23950022,0.00450705,0.01047648,0.43269140,0.04374648,0.68401250,0.00000000
3.67683842,0.81399993,0.09150475,0.23574731,0.00418121,0.00990760,0.42893285,0.04328518,0.67018228,0.00000000
3.68284142,0.79139482,0.08693331,0.23128366,0.00389118,0.00933340,0.42396977,0.04265866,0.65357914,0.00000000
3.68884442,0.76699316,0.08307026,0.22618558,0.00364437,0.00876985,0.41792781,0.04187924,0.63446256,0.00000000
3.69484742,0.74118146,0.08004530,0.22053762,0.00344781,0.00823351,0.41095239,0.04096174,0.61312201,0.00000000
3.70085043,0.71436251,0.07798320,0.21443246,0.00330814,0.00774136,0.40320828,0.03992341,0.58987199,0.00000000
3.70685343,0.68695330,0.07700328,0.20797105,0.00323164,0.00731069,0.39487910,0.03878383,0.56504729,0.00000000
3.71285643,0.65938322,0.07721888,0.20126261,0.00322420,0.00695909,0.38616631,0.03756477,0.53899819,0.00000000
3.71885943,0.63209214,0.07873643,0.19442471,0.00329133,0.00670437,0.37728772,0.03628998,0.51208588,0.00000000
3.72486243,0.60552841,0.08165435,0.18758303,0.00343813,0.00656453,0.36847536,0.03498505,0.48467786,0.00000000
3.73086543,0.58014610,0.08606148,0.18087090,0.00366928,0.00655776,0.35997241,0.03367705,0.45714344,0.00000000
3.73686843,0.55640153,0.09203506,0.17442848,0.00398892,0.00670240,0.35202939,0.03239426,0.42984928,0.00000000
3.74287144,0.53474870,0.09963829,0.16840136,0.00440063,0.00701682,0.34489933,0.03116571,0.40315488,0.00000000
3.74887444,0.51563362,0.10891752,0.16293880,0.00490723,0.00751934,0.33883219,0.03002079,0.37740812,0.00000000
3.75487744,0.49948732,0.11989904,0.15819132,0.00551071,0.00822794,0.33406848,0.02898863,0.35294070,0.00000000
3.76088044,0.48671779,0.13258579,0.15430781,0.00621201,0.00916004,0.33083232,0.02809758,0.33006368,0.00000000
3.76688344,0.47770079,0.14695397,0.15143219,0.00701084,0.01033205,0.32932422,0.02737454,0.30906291,0.00000000
3.77288644,0.47276982,0.16294991,0.14969953,0.00790554,0.01175889,0.32971375,0.02684431,0.29019468,0.00000000
3.77888944,0.47220553,0.18048720,0.14923202,0.00889281,0.01345340,0.33213244,0.02652889,0.27368133,0.00000000
3.78489245,0.47622497,0.19944457,0.15013464,0.00996764,0.01542567,0.33666729,0.02644681,0.25970726,0.00000000
3.79089545,0.48497105,0.21966450,0.15249080,0.01112309,0.01768229,0.34335512,0.02661247,0.24841508,0.00000000
3.79689845,0.49850272,0.24095287,0.15635823,0.01235022,0.02022559,0.35217813,0.02703551,0.23990234,0.00000000
3.80290145,0.51678645,0.26307984,0.16176503,0.01363805,0.02305287,0.36306093,0.02772034,0.23421873,0.00000000
3.80890445,0.53968927,0.28578191,0.16870643,0.01497359,0.02615572,0.37586914,0.02866563,0.23136396,0.00000000
3.81490745,0.56697424,0.30876547,0.17714210,0.01634189,0.02951936,0.39041000,0.02986407,0.23128654,0.00000000
3.82091046,0.59829850,0.33171160,0.18699442,0.01772623,0.03312221,0.40643472,0.03130218,0.23388354,0.00000000
3.82691346,0.63321435,0.35428219,0.19814787,0.01910834,0.03693560,0.42364297,0.03296035,0.23900135,0.00000000
3.83291646,0.67117388,0.37612719,0.21044951,0.02046876,0.04092381,0.44168907,0.03481302,0.24643785,0.00000000
3.83891946,0.71153706,0.39689273,0.22371082,0.02178717,0.04504427,0.46019009,0.03682908,0.25594578,0.00000000
3.84492246,0.75358347,0.41623006,0.23771087,0.02304291,0.04924816,0.47873541,0.03897251,0.26723756,0.00000000
3.85092546,0.79652770,0.43380462,0.25220089,0.02421538,0.05348135,0.49689758,0.04120314,0.27999151,0.00000000
3.85692846,0.83953791,0.44930536,0.26691005,0.02528466,0.05768557,0.51424407,0.04347770,0.29385943,0.00000000
3.86293147,0.88175740,0.46245353,0.28155249,0.02623200,0.06179994,0.53034963,0.04575094,0.30847542,0.00000000
3.86893447,0.92232832,0.47301092,0.29583528,0.02704036,0.06576279,0.54480876,0.04797697,0.32346584,0.00000000
3.87493747,0.96041708,0.48078699,0.30946721,0.02769489,0.06951357,0.55724787,0.05011065,0.33846003,0.00000000
3.88094047,0.99524030,0.48564472,0.32216787,0.02818345,0.07299503,0.56733677,0.05210908,0.35310157,0.00000000
3.88694347,1.02609050,0.48750496,0.33367703,0.02849692,0.07615528,0.57479903,0.05393303,0.36705973,0.00000000
3.89294647,1.05236051,0.48634892,0.34376357,0.02862954,0.07894996,0.57942084,0.05554842,0.38004057,0.00000000
3.89894947,1.07356538,0.48221899,0.35223388,0.02857912,0.08134408,0.58105806,0.05692754,0.39179733,0.00000000
3.90495248,1.08936102,0.47521759,0.35893915,0.02834713,0.08331374,0.57964123,0.05805024,0.40213963,0.00000000
3.91095548,1.09955847,0.46550424,0.36378132,0.02793869,0.08484743,0.57517829,0.05890476,0.41094100,0.00000000
3.91695848,1.10413317,0.45329098,0.36671735,0.02736245,0.08594687,0.56775500,0.05948840,0.41814435,0.00000000
3.92296148,1.10322850,0.43883627,0.36776149,0.02663037,0.08662740,0.55753298,0.05980781,0.42376501,0.00000000
3.92896448,1.09715346,0.42243763,0.36698553,0.02575740,0.08691786,0.54474542,0.05987890,0.42789117,0.00000000
3.93496748,1.08637409,0.40442335,0.36451683,0.02476108,0.08685978,0.52969073,0.05972649,0.43068135,0.00000000
3.94097049,1.07149911,0.38514347,0.36053419,0.02366107,0.08650619,0.51272423,0.05938351,0.43235922,0.00000000
3.94697349,1.05325997,0.36496049,0.35526173,0.02247865,0.08591977,0.49424824,0.05888994,0.43320543,0.00000000
3.95297649,1.03248608,0.34423998,0.34896094,0.02123617,0.08517065,0.47470091,0.05829136,0.43354706,0.00000000
3.95897949,1.01007614,0.32334153,0.34192118,0.01995648,0.08433382,0.45454412,0.05763735,0.43374486,0.00000000
3.96498249,0.98696668,0.30261020,0.33444908,0.01866244,0.08348622,0.43425092,0.05697965,0.43417869,0.00000000
3.97098549,0.96409889,0.28236875,0.32685719,0.01737638,0.08270379,0.41429280,0.05637016,0.43523195,0.00000000
3.97698849,0.94238531,0.26291082,0.31945240,0.01611961,0.08205843,0.39512729,0.05585894,0.43727537,0.00000000
3.98299150,0.92267737,0.24449531,0.31252459,0.01491203,0.08161509,0.37718614,0.05549231,0.44065106,0.00000000
3.98899450,0.90573546,0.22734185,0.30633597,0.01377177,0.08142918,0.36086443,0.05531096,0.44565735,0.00000000
3.99499750,0.89220239,0.21162765,0.30111153,0.01271485,0.08154421,0.34651096,0.05534831,0.45253528,0.00000000
4.00100050,0.88258153,0.19748558,0.29703110,0.01175502,0.08199007,0.33441993,0.05562922,0.46145720,0.00000000
4.00700350,0.87722034,0.18500352,0.29422313,0.01090352,0.08278168,0.32482435,0.05616890,0.47251804,0.00000000
4.01300650,0.87630014,0.17422491,0.29276071,0.01016901,0.08391840,0.31789107,0.05697231,0.48572990,0.00000000
4.01900950,0.87983218,0.16515048,0.29265978,0.00955752,0.08538402,0.31371761,0.05803391,0.50101992,0.00000000
4.02501251,0.88766055,0.15774090,0.29387960,0.00907242,0.08714737,0.31233077,0.05933787,0.51823192,0.00000000
4.03101551,0.89947138,0.15192044,0.29632565,0.00871452,0.08916363,0.31368707,0.06085871,0.53713154,0.00000000
4.03701851,0.91480817,0.14758134,0.29985449,0.00848209,0.09137611,0.31767486,0.06256225,0.55741490,0.00000000
4.04302151,0.93309258,0.14458889,0.30428071,0.00837100,0.09371863,0.32411809,0.06440705,0.57872026,0.00000000
4.04902451,0.95364957,0.14278690,0.30938534,0.00837492,0.09611817,0.33278172,0.06634603,0.60064244,0.00000000
4.05502751,0.97573620,0.14200368,0.31492568,0.00848543,0.09849785,0.34337840,0.06832840,0.62274904,0.00000000
4.06103052,0.99857251,0.14205813,0.32064580,0.00869229,0.10078009,0.35557659,0.07030163,0.64459810,0.00000000
4.06703352,1.02137355,0.14276594,0.32628753,0.00898366,0.10288965,0.36900966,0.07221360,0.66575612,0.00000000
4.07303652,1.04338090,0.14394576,0.33160133,0.00934638,0.10475669,0.38328600,0.07401465,0.68581578,0.00000000
4.07903952,1.06389276,0.14542518,0.33635662,0.00976628,0.10631940,0.39799975,0.07565945,0.70441250,0.00000000
4.08504252,1.08229112,0.14704634,0.34035115,0.01022852,0.10752641,0.41274207,0.07710877,0.72123894,0.00000000
4.09104552,1.09806507,0.14867126,0.34341905,0.01071794,0.10833862,0.42711257,0.07833089,0.73605703,0.00000000
4.09704852,1.11082938,0.15018648,0.34543713,0.01121946,0.10873057,0.44073065,0.07930271,0.74870665,0.00000000
4.10305153,1.12033764,0.15150723,0.34632940,0.01171847,0.10869115,0.45324658,0.08001039,0.75911081,0.00000000
4.10905453,1.12648962,0.15258084,0.34606941,0.01220124,0.10822376,0.46435174,0.08044971,0.76727693,0.00000000
4.11505753,1.12933257,0.15338943,0.34468053,0.01265537,0.10734587,0.47378811,0.08062589,0.77329430,0.00000000
4.12106053,1.12905679,0.15395183,0.34223415,0.01307011,0.10608802,0.48135631,0.08055309,0.77732777,0.00000000
4.12706353,1.12598554,0.15432466,0.33884589,0.01343680,0.10449239,0.48692229,0.08025351,0.77960811,0.00000000
4.13306653,1.12056027,0.15460255,0.33467008,0.01374917,0.10261088,0.49042215,0.07975617,0.78041942,0.00000000
4.13906953,1.11332153,0.15491760,0.32989278,0.01400361,0.10050299,0.49186509,0.07909544,0.78008440,0.00000000
4.14507254,1.10488693,0.15543786,0.32472370,0.01419936,0.09823346,0.49133426,0.07830946,0.77894807,0.00000000
4.15107554,1.09592674,0.15636502,0.31938735,0.01433865,0.09586983,0.48898546,0.07743834,0.77736078,0.00000000
4.15707854,1.08713861,0.15793126,0.31411387,0.01442673,0.09348006,0.48504362,0.07652248,0.77566146,0.00000000
4.16308154,1.07922209,0.16039512,0.30912994,0.01447177,0.09113026,0.47979722,0.07560088,0.77416172,0.00000000
4.16908454,1.07285418,0.16403656,0.30465008,0.01448470,0.08888263,0.47359065,0.07470960,0.77313166,0.00000000
4.17508754,1.06866659,0.16915114,0.30086881,0.01447897,0.08679370,0.46681467,0.07388046,0.77278801,0.00000000
4.18109055,1.06722554,0.17604320,0.29795380,0.01447007,0.08491285,0.45989538,0.07313992,0.77328502,0.00000000
4.18709355,1.06901451,0.18501831,0.29604035,0.01447518,0.08328126,0.45328171,0.07250833,0.77470850,0.00000000
4.19309655,1.07442042,0.19637468,0.29522728,0.01451251,0.08193114,0.44743190,0.07199940,0.77707320,0.00000000
4.19909955,1.08372325,0.21039397,0.29557442,0.01460075,0.08088535,0.44279937,0.07162004,0.78032339,0.00000000
4.20510255,1.09708922,0.22733133,0.29710147,0.01475835,0.08015734,0.43981816,0.07137042,0.78433670,0.00000000
4.21110555,1.11456735,0.24740496,0.29978843,0.01500284,0.07975137,0.43888851,0.07124436,0.78893065,0.00000000
4.21710855,1.13608909,0.27078539,0.30357731,0.01535010,0.07966295,0.44036284,0.07122986,0.79387171,0.00000000
4.22311156,1.16147075,0.29758491,0.30837503,0.01581369,0.07987947,0.44453272,0.07130995,0.79888605,0.00000000
4.22911456,1.19041835,0.32784723,0.31405715,0.01640417,0.08038098,0.45161694,0.07146350,0.80367168,0.00000000
4.23511756,1.22253449,0.36153818,0.32047253,0.01712856,0.08114105,0.46175144,0.07166623,0.80791119,0.00000000
4.24112056,1.25732695,0.39853755,0.32744825,0.01798977,0.08212762,0.47498114,0.07189173,0.81128449,0.00000000
4.24712356,1.29421866,0.43863292,0.33479504,0.01898629,0.08330395,0.49125422,0.07211242,0.81348108,0.00000000
4.25312656,1.33255889,0.48151571,0.34231257,0.02011191,0.08462951,0.51041911,0.07230051,0.81421122,0.00000000
4.25912956,1.37163546,0.52678007,0.34979480,0.02135563,0.08606079,0.53222443,0.07242888,0.81321563,0.00000000
4.26513257,1.41068789,0.57392499,0.35703504,0.02270173,0.08755222,0.55632199,0.07247178,0.81027350,0.00000000
4.27113557,1.44892138,0.62235991,0.36383059,0.02413001,0.08905688,0.58227310,0.07240550,0.80520846,0.00000000
4.27713857,1.48552172,0.67141399,0.36998711,0.02561621,0.09052734,0.60955800,0.07220885,0.79789247,0.00000000
4.28314157,1.51967087,0.72034906,0.37532240,0.02713255,0.09191642,0.63758839,0.07186354,0.78824783,0.00000000
4.28914457,1.55056336,0.76837602,0.37966981,0.02864849,0.09317790,0.66572269,0.07135447,0.77624710,0.00000000
4.29514757,1.57742322,0.81467436,0.38288110,0.03013157,0.09426736,0.69328374,0.07066984,0.76191147,0.00000000
4.30115058,1.59952119,0.85841415,0.38482891,0.03154835,0.09514290,0.71957831,0.06980122,0.74530762,0.00000000
4.30715358,1.61619204,0.89877976,0.38540881,0.03286544,0.09576597,0.74391789,0.06874356,0.72654346,0.00000000
4.31315658,1.62685137,0.93499443,0.38454082,0.03405055,0.09610209,0.76563989,0.06749514,0.70576308,0.00000000
4.31915958,1.63101157,0.96634466,0.38217071,0.03507353,0.09612172,0.78412854,0.06605741,0.68314118,0.00000000
4.32516258,1.62829618,0.99220333,0.37827072,0.03590736,0.09580090,0.79883471,0.06443490,0.65887730,0.00000000
4.33116558,1.61845223,1.01205052,0.37283995,0.03652900,0.09512197,0.80929369,0.06263501,0.63319009,0.00000000
4.33716858,1.60135982,1.02549107,0.36590429,0.03692019,0.09407411,0.81514031,0.06066791,0.60631189,0.00000000
4.34317159,1.57703842,1.03226797,0.35751591,0.03706801,0.09265383,0.81612076,0.05854626,0.57848359,0.00000000
4.34917459,1.54564951,1.03227097,0.34775225,0.03696527,0.09086521,0.81210049,0.05628507,0.54995016,0.00000000
4.35517759,1.50749512,1.02553998,0.33671449,0.03661071,0.08872007,0.80306793,0.05390144,0.52095661,0.00000000
4.36118059,1.46301226,1.01226302,0.32452554,0.03600896,0.08623781,0.78913395,0.05141434,0.49174457,0.00000000
4.36718359,1.41276323,0.99276889,0.31132759,0.03517034,0.08344517,0.77052701,0.04884432,0.46254940,0.00000000
4.37318659,1.35742193,0.96751494,0.29727909,0.03411035,0.08037570,0.74758431,0.04621322,0.43359777,0.00000000
4.37918959,1.29775696,0.93707044,0.28255147,0.03284914,0.07706904,0.72073941,0.04354387,0.40510568,0.00000000
4.38519260,1.23461167,0.90209656,0.26732543,0.03141072,0.07357006,0.69050695,0.04085970,0.37727679,0.00000000
4.39119560,1.16888235,0.86332371,0.25178713,0.02982208,0.06992776,0.65746510,0.03818441,0.35030107,0.00000000
4.39719860,1.10149512,0.82152748,0.23612416,0.02811232,0.06619418,0.62223664,0.03554154,0.32435365,0.00000000
4.40320160,1.03338258,0.77750424,0.22052165,0.02631166,0.06242314,0.58546946,0.03295414,0.29959387,0.00000000
4.40920460,0.96546097,0.73204736,0.20515844,0.02445052,0.05866895,0.54781729,0.03044432,0.27616443,0.00000000
4.41520760,0.89860886,0.68592519,0.19020358,0.02255862,0.05498521,0.50992138,0.02803294,0.25419071,0.00000000
4.42121061,0.83364792,0.63986141,0.17581316,0.02066423,0.05142356,0.47239389,0.02573918,0.23378019,0.00000000
4.42721361,0.77132639,0.59451862,0.16212766,0.01879346,0.04803259,0.43580336,0.02358032,0.21502197,0.00000000
4.43321661,0.71230568,0.55048537,0.14926971,0.01696970,0.04485683,0.40066269,0.02157141,0.19798639,0.00000000
4.43921961,0.65715033,0.50826697,0.13734251,0.01521327,0.04193588,0.36741989,0.01972504,0.18272480,0.00000000
4.44522261,0.60632134,0.46828010,0.12642874,0.01354110,0.03930371,0.33645157,0.01805123,0.16926936,0.00000000
4.45122561,0.56017271,0.43085096,0.11659005,0.01196666,0.03698808,0.30805922,0.01655726,0.15763300,0.00000000
4.45722861,0.51895106,0.39621658,0.10786704,0.01049997,0.03501011,0.28246795,0.01524765,0.14780945,0.00000000
4.46323162,0.48279786,0.36452902,0.10027963,0.00914773,0.03338404,0.25982749,0.01412411,0.13977338,0.00000000
4.46923462,0.45175390,0.33586171,0.09382793,0.00791358,0.03211708,0.24021519,0.01318562,0.13348055,0.00000000
4.47523762,0.42576551,0.31021737,0.08849329,0.00679837,0.03120944,0.22364047,0.01242849,0.12886819,0.00000000
4.48124062,0.40469216,0.28753718,0.08423968,0.00580059,0.03065437,0.21005053,0.01184646,0.12585540,0.00000000
4.48724362,0.38831500,0.26771031,0.08101521,0.00491676,0.03043845,0.19933691,0.01143091,0.12434367,0.00000000
4.49324662,0.37634603,0.25058365,0.07875385,0.00414183,0.03054188,0.19134257,0.01117098,0.12421763,0.00000000
4.49924962,0.36843765,0.23597125,0.07737712,0.00346963,0.03093891,0.18586934,0.01105381,0.12534599,0.00000000
4.50525263,0.36419236,0.22366312,0.07679602,0.00289324,0.03159831,0.18268544,0.01106478,0.12758274,0.00000000
4.51125563,0.36317259,0.21343338,0.07691289,0.00240541,0.03248405,0.18153298,0.01118775,0.13076862,0.00000000
4.51725863,0.36491062,0.20504751,0.07762336,0.00199886,0.03355595,0.18213538,0.01140535,0.13473305,0.00000000
4.52326163,0.36891846,0.19826877,0.07881845,0.00166658,0.03477051,0.18420463,0.01169930,0.13929629,0.00000000
4.52926463,0.37469780,0.19286377,0.08038656,0.00140209,0.03608176,0.18744827,0.01205073,0.14427217,0.00000000
4.53526763,0.38175005,0.18860732,0.08221567,0.00119961,0.03744232,0.19157624,0.01244050,0.14947104,0.00000000
4.54127064,0.38958636,0.18528663,0.08419547,0.00105427,0.03880434,0.19630743,0.01284960,0.15470324,0.00000000
4.54727364,0.39773757,0.18270490,0.08621959,0.00096213,0.04012067,0.20137585,0.01325950,0.15978272,0.00000000
4.55327664,0.40576397,0.18068445,0.08818774,0.00092034,0.04134594,0.20653655,0.01365252,0.16453089,0.00000000
4.55927964,0.41326469,0.17906942,0.09000785,0.00092710,0.04243770,0.21157097,0.01401222,0.16878062,0.00000000
4.56528264,0.41988645,0.17772804,0.09159800,0.00098167,0.04335747,0.21629165,0.01432369,0.17238003,0.00000000
4.57128564,0.42533140,0.17655450,0.09288828,0.00108436,0.04407174,0.22054635,0.01457394,0.17519614,0.00000000
4.57728864,0.42936384,0.17547034,0.09382227,0.00123639,0.04455288,0.22422115,0.01475213,0.17711811,0.00000000
4.58329165,0.43181531,0.17442539,0.09435827,0.00143982,0.04477981,0.22724259,0.01484980,0.17805994,0.00000000
4.58929465,0.43258808,0.17339811,0.09447011,0.00169743,0.04473861,0.22957864,0.01486105,0.17796250,0.00000000
4.59529765,0.43165660,0.17239534,0.09414759,0.00201251,0.04442284,0.23123850,0.01478261,0.17679473,0.00000000
4.60130065,0.42906689,0.17145144,0.09339634,0.00238867,0.04383367,0.23227104,0.01461390,0.17455403,0.00000000
4.60730365,0.42493379,0.17062676,0.09223737,0.00282966,0.04297981,0.23276201,0.01435694,0.17126579,0.00000000
4.61330665,0.41943620,0.17000542,0.09070602,0.00333909,0.04187718,0.23283005,0.01401625,0.16698193,0.00000000
4.61930965,0.41281035,0.16969261,0.08885056,0.00392018,0.04054843,0.23262160,0.01359863,0.16177871,0.00000000
4.62531266,0.40534148,0.16981131,0.08673047,0.00457553,0.03902226,0.23230493,0.01311296,0.15575381,0.00000000
4.63131566,0.39735425,0.17049869,0.08441431,0.00530676,0.03733257,0.23206349,0.01256984,0.14902278,0.00000000
4.63731866,0.38920228,0.17190226,0.08197752,0.00611436,0.03551758,0.23208890,0.01198130,0.14171502,0.00000000
4.64332166,0.38125723,0.17417595,0.07950001,0.00699736,0.03361882,0.23257382,0.01136044,0.13396963,0.00000000
4.64932466,0.37389802,0.17747632,0.07706385,0.00795315,0.03168014,0.23370507,0.01072107,0.12593104,0.00000000
4.65532766,0.36750042,0.18195904,0.07475095,0.00897730,0.02974670,0.23565726,0.01007733,0.11774482,0.00000000
4.66133067,0.36242767,0.18777567,0.07264101,0.01006346,0.02786401,0.23858717,0.00944340,0.10955376,0.00000000
4.66733367,0.35902220,0.19507110,0.07080963,0.01120328,0.02607709,0.24262914,0.00883318,0.10149427,0.00000000
4.67333667,0.35759884,0.20398140,0.06932676,0.01238644,0.02442964,0.24789170,0.00826000,0.09369344,0.00000000
4.67933967,0.35843957,0.21463235,0.06825551,0.01360079,0.02296338,0.25445530,0.00773644,0.08626655,0.00000000
4.68534267,0.36178992,0.22713851,0.06765117,0.01483248,0.02171743,0.26237147,0.00727409,0.07931532,0.00000000
4.69134567,0.36785680,0.24160270,0.06756074,0.01606627,0.02072781,0.27166312,0.00688346,0.07292672,0.00000000
4.69734867,0.37680772,0.25811595,0.06802250,0.01728587,0.02002700,0.28232588,0.00657382,0.06717243,0.00000000
4.70335168,0.38877109,0.27675765,0.06906608,0.01847436,0.01964357,0.29433048,0.00635315,0.06210890,0.00000000
4.70935468,0.40383727,0.29759578,0.07071249,0.01961464,0.01960187,0.30762564,0.00622810,0.05777782,0.00000000
4.71535768,0.42206028,0.32068715,0.07297439,0.02068997,0.01992170,0.32214152,0.00620395,0.05420703,0.00000000
4.72136068,0.44345955,0.34607747,0.07585644,0.02168447,0.02061801,0.33779321,0.00628458,0.05141177,0.00000000
4.72736368,0.46802183,0.37380128,0.07935557,0.02258366,0.02170067,0.35448422,0.00647250,0.04939610,0.00000000
4.73336668,0.49570281,0.40388158,0.08346134,0.02337492,0.02317418,0.37210962,0.00676882,0.04815445,0.00000000
4.73936968,0.52642859,0.43632940,0.08815616,0.02404797,0.02503744,0.39055871,0.00717328,0.04767330,0.00000000
4.74537269,0.56009679,0.47114326,0.09341559,0.02459521,0.02728355,0.40971719,0.00768428,0.04793279,0.00000000
4.75137569,0.59657769,0.50830873,0.09920852,0.02501204,0.02989969,0.42946866,0.00829890,0.04890830,0.00000000
4.75737869,0.63571531,0.54779833,0.10549744,0.02529700,0.03286710,0.44969574,0.00901294,0.05057200,0.00000000
4.76338169,0.67732889,0.58957198,0.11223869,0.02545191,0.03616116,0.47028055,0.00982106,0.05289423,0.00000000
4.76938469,0.72121488,0.63357808,0.11938291,0.02548181,0.03975170,0.49110511,0.01071679,0.05584487,0.00000000
4.77538769,0.76714991,0.67975558,0.12687564,0.02539484,0.04360342,0.51205159,0.01169277,0.05939451,0.00000000
4.78139070,0.81489471,0.72803699,0.13465805,0.02520205,0.04767658,0.53300260,0.01274083,0.06351556,0.00000000
4.78739370,0.86419931,0.77835230,0.14266808,0.02491705,0.05192788,0.55384191,0.01385229,0.06818321,0.00000000
4.79339670,0.91480941,0.83063381,0.15084165,0.02455566,0.05631156,0.57445553,0.01501816,0.07337626,0.00000000
4.79939970,0.96647383,0.88482137,0.15911426,0.02413549,0.06078068,0.59473326,0.01622940,0.07907776,0.00000000
4.80540270,1.01895263,0.94086785,0.16742271,0.02367549,0.06528855,0.61457088,0.01747725,0.08527546,0.00000000
4.81140570,1.07202558,0.99874405,0.17570692,0.02319542,0.06979025,0.63387265,0.01875350,0.09196198,0.00000000
