energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Na_s_up,S_s_up,S_p_up
3.11255628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.11855928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.12456228,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.13056528,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.13656828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.14257129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.14857429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.15457729,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.16058029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.16658329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.17258629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.17858929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.18459230,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.19059530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.19659830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.20260130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.20860430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.21460730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.22061031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.22661331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.23261631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.23861931,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.24462231,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.25062531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.25662831,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.26263132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.26863432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.27463732,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.28064032,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.28664332,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000
3.29264632,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000
3.29864932,0.00000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000
3.30465233,0.00000007,0.00000001,0.00000000,0.00000001,0.00000000,0.00000003,0.00000000,0.00000000
3.31065533,0.00000011,0.00000001,0.00000000,0.00000001,0.00000000,0.00000004,0.00000000,0.00000001
3.31665833,0.00000017,0.00000002,0.00000000,0.00000002,0.00000000,0.00000006,0.00000000,0.00000001
3.32266133,0.00000027,0.00000003,0.00000000,0.00000003,0.00000000,0.00000010,0.00000000,0.00000001
3.32866433,0.00000043,0.00000004,0.00000000,0.00000005,0.00000000,0.00000016,0.00000000,0.00000002
3.33466733,0.00000066,0.00000007,0.00000000,0.00000007,0.00000000,0.00000025,0.00000001,0.00000003
3.34067034,0.00000103,0.00000010,0.00000000,0.00000011,0.00000001,0.00000039,0.00000001,0.00000005
3.34667334,0.00000158,0.00000016,0.00000000,0.00000018,0.00000001,0.00000060,0.00000002,0.00000008
3.35267634,0.00000241,0.00000024,0.00000000,0.00000027,0.00000001,0.00000091,0.00000002,0.00000012
3.35867934,0.00000366,0.00000036,0.00000000,0.00000041,0.00000002,0.00000138,0.00000004,0.00000018
3.36468234,0.00000550,0.00000055,0.00000000,0.00000061,0.00000003,0.00000207,0.00000005,0.00000028
3.37068534,0.00000822,0.00000082,0.00000000,0.00000091,0.00000005,0.00000309,0.00000008,0.00000042
3.37668834,0.00001219,0.00000121,0.00000000,0.00000136,0.00000007,0.00000458,0.00000012,0.00000062
3.38269135,0.00001795,0.00000179,0.00000000,0.00000200,0.00000011,0.00000675,0.00000018,0.00000091
3.38869435,0.00002624,0.00000261,0.00000000,0.00000292,0.00000016,0.00000986,0.00000026,0.00000133
3.39469735,0.00003809,0.00000379,0.00000000,0.00000423,0.00000023,0.00001431,0.00000038,0.00000193
3.40070035,0.00005489,0.00000546,0.00000000,0.00000610,0.00000033,0.00002061,0.00000054,0.00000278
3.40670335,0.00007854,0.00000781,0.00000000,0.00000872,0.00000047,0.00002948,0.00000078,0.00000397
3.41270635,0.00011158,0.00001109,0.00000001,0.00001239,0.00000067,0.00004186,0.00000111,0.00000564
3.41870935,0.00015739,0.00001564,0.00000001,0.00001747,0.00000095,0.00005902,0.00000157,0.00000796
3.42471236,0.00022043,0.00002190,0.00000002,0.00002446,0.00000133,0.00008261,0.00000221,0.00001115
3.43071536,0.00030651,0.00003044,0.00000003,0.00003400,0.00000185,0.00011480,0.00000308,0.00001550
3.43671836,0.00042320,0.00004201,0.00000004,0.00004691,0.00000255,0.00015839,0.00000427,0.00002140
3.44272136,0.00058016,0.00005756,0.00000006,0.00006428,0.00000349,0.00021696,0.00000589,0.00002934
3.44872436,0.00078971,0.00007831,0.00000009,0.00008744,0.00000475,0.00029508,0.00000806,0.00003994
3.45472736,0.00106735,0.00010578,0.00000014,0.00011810,0.00000642,0.00039844,0.00001095,0.00005398
3.46073037,0.00143243,0.00014188,0.00000020,0.00015838,0.00000861,0.00053415,0.00001480,0.00007244
3.46673337,0.00190884,0.00018893,0.00000030,0.00021088,0.00001147,0.00071097,0.00001986,0.00009653
3.47273637,0.00252583,0.00024980,0.00000044,0.00027879,0.00001516,0.00093955,0.00002649,0.00012773
3.47873937,0.00331883,0.00032793,0.00000064,0.00036594,0.00001991,0.00123274,0.00003511,0.00016783
3.48474237,0.00433031,0.00042746,0.00000093,0.00047692,0.00002595,0.00160587,0.00004626,0.00021897
3.49074537,0.00561069,0.00055326,0.00000134,0.00061716,0.00003359,0.00207698,0.00006058,0.00028372
3.49674837,0.00721915,0.00071102,0.00000191,0.00079297,0.00004317,0.00266713,0.00007885,0.00036505
3.50275138,0.00922443,0.00090732,0.00000271,0.00101167,0.00005510,0.00340053,0.00010203,0.00046645
3.50875438,0.01170547,0.00114967,0.00000381,0.00128157,0.00006983,0.00430468,0.00013128,0.00059190
3.51475738,0.01475188,0.00144653,0.00000532,0.00161203,0.00008788,0.00541042,0.00016795,0.00074593
3.52076038,0.01846415,0.00180730,0.00000738,0.00201345,0.00010983,0.00675179,0.00021368,0.00093363
3.52676338,0.02295362,0.00224229,0.00001016,0.00249719,0.00013629,0.00836581,0.00027039,0.00116062
3.53276638,0.02834197,0.00276261,0.00001389,0.00307549,0.00016796,0.01029204,0.00034033,0.00143305
3.53876938,0.03476044,0.00338006,0.00001884,0.00376127,0.00020556,0.01257198,0.00042615,0.00175754
3.54477239,0.04234845,0.00410693,0.00002539,0.00456798,0.00024985,0.01524818,0.00053091,0.00214116
3.55077539,0.05125187,0.00495578,0.00003397,0.00550926,0.00030160,0.01836326,0.00065813,0.00259126
3.55677839,0.06162066,0.00593911,0.00004512,0.00659862,0.00036158,0.02195857,0.00081187,0.00311542
3.56278139,0.07360618,0.00706905,0.00005949,0.00784905,0.00043057,0.02607273,0.00099676,0.00372127
3.56878439,0.08735792,0.00835693,0.00007788,0.00927255,0.00050925,0.03073997,0.00121805,0.00441637
3.57478739,0.10301998,0.00981291,0.00010122,0.01087965,0.00059830,0.03598836,0.00148163,0.00520798
3.58079040,0.12072719,0.01144546,0.00013062,0.01267888,0.00069824,0.04183791,0.00179410,0.00610290
3.58679340,0.14060116,0.01326096,0.00016735,0.01467628,0.00080952,0.04829874,0.00216278,0.00710726
3.59279640,0.16274616,0.01526323,0.00021285,0.01687485,0.00093241,0.05536929,0.00259570,0.00822630
3.59879940,0.18724526,0.01745313,0.00026879,0.01927413,0.00106701,0.06303473,0.00310160,0.00946419
3.60480240,0.21415659,0.01982818,0.00033700,0.02186981,0.00121324,0.07126563,0.00368986,0.01082383
3.61080540,0.24351008,0.02238232,0.00041948,0.02465335,0.00137080,0.08001699,0.00437045,0.01230671
3.61680840,0.27530459,0.02510567,0.00051839,0.02761188,0.00153914,0.08922777,0.00515378,0.01391271
3.62281141,0.30950570,0.02798449,0.00063602,0.03072806,0.00171753,0.09882092,0.00605054,0.01564006
3.62881441,0.34604410,0.03100119,0.00077475,0.03398021,0.00190496,0.10870396,0.00707147,0.01748520
3.63481741,0.38481457,0.03413451,0.00093696,0.03734250,0.00210022,0.11877028,0.00822708,0.01944276
3.64082041,0.42567565,0.03735978,0.00112499,0.04078536,0.00230191,0.12890092,0.00952727,0.02150556
3.64682341,0.46844982,0.04064934,0.00134105,0.04427597,0.00250840,0.13896705,0.01098101,0.02366456
3.65282641,0.51292416,0.04397303,0.00158713,0.04777891,0.00271794,0.14883286,0.01259577,0.02590896
3.65882941,0.55885141,0.04729874,0.00186488,0.05125691,0.00292863,0.15835894,0.01437713,0.02822623
3.66483242,0.60595125,0.05059312,0.00217550,0.05467164,0.00313849,0.16740594,0.01632819,0.03060216
3.67083542,0.65391177,0.05382219,0.00251963,0.05798456,0.00334548,0.17583833,0.01844902,0.03302097
3.67683842,0.70239114,0.05695200,0.00289723,0.06115778,0.00354754,0.18352817,0.02073616,0.03546537
3.68284142,0.75101925,0.05994933,0.00330751,0.06415486,0.00374263,0.19035877,0.02318215,0.03791666
3.68884442,0.79939961,0.06278224,0.00374877,0.06694157,0.00392876,0.19622786,0.02577503,0.04035482
3.69484742,0.84711140,0.06542065,0.00421839,0.06948653,0.00410402,0.20105048,0.02849809,0.04275862
3.70085043,0.89371193,0.06783672,0.00471274,0.07176173,0.00426661,0.20476107,0.03132965,0.04510575
3.70685343,0.93873959,0.07000524,0.00522723,0.07374300,0.00441484,0.20731503,0.03424299,0.04737295
3.71285643,0.98171761,0.07190395,0.00575624,0.07541022,0.00454717,0.20868947,0.03720657,0.04953621
3.71885943,1.02215870,0.07351361,0.00629326,0.07674753,0.00466225,0.20888322,0.04018430,0.05157102
3.72486243,1.05957090,0.07481824,0.00683098,0.07774334,0.00475885,0.20791613,0.04313615,0.05345264
3.73086543,1.09346460,0.07580507,0.00736140,0.07839026,0.00483594,0.20582767,0.04601888,0.05515648
3.73686843,1.12336095,0.07646461,0.00787604,0.07868498,0.00489267,0.20267503,0.04878700,0.05665847
3.74287144,1.14880147,0.07679065,0.00836613,0.07862806,0.00492838,0.19853071,0.05139392,0.05793561
3.74887444,1.16935875,0.07678020,0.00882291,0.07822372,0.00494260,0.19347980,0.05379320,0.05896647
3.75487744,1.18464796,0.07643352,0.00923781,0.07747959,0.00493507,0.18761715,0.05593988,0.05973174
3.76088044,1.19433875,0.07575407,0.00960276,0.07640648,0.00490572,0.18104438,0.05779192,0.06021489
3.76688344,1.19816699,0.07474856,0.00991044,0.07501816,0.00485473,0.17386713,0.05931152,0.06040274
3.77288644,1.19594587,0.07342694,0.01015453,0.07333116,0.00478249,0.16619234,0.06046643,0.06028596
3.77888944,1.18757567,0.07180238,0.01032991,0.07136460,0.00468963,0.15812592,0.06123105,0.05985966
3.78489245,1.17305158,0.06989129,0.01043286,0.06913997,0.00457701,0.14977077,0.06158743,0.05912372
3.79089545,1.15246909,0.06771326,0.01046117,0.06668103,0.00444574,0.14122506,0.06152591,0.05808305
3.79689845,1.12602644,0.06529094,0.01041422,0.06401357,0.00429716,0.13258104,0.06104551,0.05674780
3.80290145,1.09402379,0.06264988,0.01029304,0.06116521,0.00413283,0.12392413,0.06015411,0.05513322
3.80890445,1.05685900,0.05981831,0.01010020,0.05816514,0.00395452,0.11533236,0.05886816,0.05325954
3.81490745,1.01502000,0.05682675,0.00983981,0.05504389,0.00376419,0.10687619,0.05721222,0.05115154
3.82091046,0.96907398,0.05370768,0.00951729,0.05183289,0.00356395,0.09861846,0.05521815,0.04883805
3.82691346,0.91965375,0.05049499,0.00913923,0.04856417,0.00335600,0.09061465,0.05292407,0.04635126
3.83291646,0.86744195,0.04722347,0.00871317,0.04526988,0.00314265,0.08291328,0.05037318,0.04372596
3.83891946,0.81315352,0.04392822,0.00824731,0.04198186,0.00292619,0.07555635,0.04761239,0.04099865
3.84492246,0.75751750,0.04064402,0.00775031,0.03873117,0.00270893,0.06857994,0.04469087,0.03820666
3.85092546,0.70125869,0.03740478,0.00723095,0.03554764,0.00249307,0.06201481,0.04165866,0.03538724
3.85692846,0.64508009,0.03424291,0.00669794,0.03245943,0.00228071,0.05588702,0.03856529,0.03257673
3.86293147,0.58964679,0.03118888,0.00615967,0.02949267,0.00207379,0.05021862,0.03545848,0.02980973
3.86893447,0.53557190,0.02827076,0.00562398,0.02667114,0.00187405,0.04502820,0.03238306,0.02711846
3.87493747,0.48340501,0.02551389,0.00509800,0.02401602,0.00168299,0.04033161,0.02938004,0.02453216
3.88094047,0.43362356,0.02294067,0.00458802,0.02154576,0.00150187,0.03614248,0.02648589,0.02207671
3.88694347,0.38662717,0.02057042,0.00409941,0.01927602,0.00133169,0.03247286,0.02373204,0.01977435
3.89294647,0.34273498,0.01841941,0.00363653,0.01721969,0.00117320,0.02933369,0.02114462,0.01764356
3.89894947,0.30218590,0.01650089,0.00320275,0.01538700,0.00102685,0.02673528,0.01874441,0.01569904
3.90495248,0.26514134,0.01482528,0.00280046,0.01378567,0.00089289,0.02468765,0.01654694,0.01395191
3.91095548,0.23169011,0.01340037,0.00243111,0.01242114,0.00077130,0.02320083,0.01456278,0.01240983
3.91695848,0.20185511,0.01223159,0.00209532,0.01129676,0.00066187,0.02228490,0.01279791,0.01107740
3.92296148,0.17560105,0.01132217,0.00179294,0.01041405,0.00056421,0.02194997,0.01125429,0.00995639
3.92896448,0.15284304,0.01067347,0.00152318,0.00977291,0.00047780,0.02220591,0.00993027,0.00904617
3.93496748,0.13345520,0.01028508,0.00128472,0.00937175,0.00040197,0.02306189,0.00882125,0.00834400
3.94097049,0.11727924,0.01015497,0.00107580,0.00920766,0.00033598,0.02452569,0.00792017,0.00784534
3.94697349,0.10413226,0.01027953,0.00089439,0.00927637,0.00027905,0.02660278,0.00721798,0.00754414
3.95297649,0.09381386,0.01065353,0.00073823,0.00957229,0.00023034,0.02929525,0.00670414,0.00743297
3.95897949,0.08611214,0.01127003,0.00060496,0.01008841,0.00018902,0.03260056,0.00636692,0.00750322
3.96498249,0.08080851,0.01212017,0.00049219,0.01081608,0.00015427,0.03651012,0.00619373,0.00774516
3.97098549,0.07768151,0.01319296,0.00039757,0.01174488,0.00012531,0.04100791,0.00617135,0.00814789
3.97698849,0.07650940,0.01447504,0.00031883,0.01286234,0.00010138,0.04606906,0.00628603,0.00869940
3.98299150,0.07707193,0.01595036,0.00025385,0.01415371,0.00008179,0.05165858,0.00652362,0.00938646
3.98899450,0.07915130,0.01760000,0.00020066,0.01560177,0.00006592,0.05773028,0.00686960,0.01019452
3.99499750,0.08253258,0.01940197,0.00015748,0.01718663,0.00005319,0.06422598,0.00730912,0.01110773
4.00100050,0.08700380,0.02133112,0.00012270,0.01888569,0.00004308,0.07107513,0.00782697,0.01210883
4.00700350,0.09235591,0.02335915,0.00009492,0.02067361,0.00003514,0.07819489,0.00840765,0.01317922
4.01300650,0.09838287,0.02545481,0.00007290,0.02252249,0.00002900,0.08549066,0.00903537,0.01429900
4.01900950,0.10488190,0.02758416,0.00005558,0.02440209,0.00002431,0.09285731,0.00969413,0.01544715
4.02501251,0.11165419,0.02971110,0.00004208,0.02628030,0.00002077,0.10018080,0.01036782,0.01660176
4.03101551,0.11850593,0.03179792,0.00003163,0.02812364,0.00001816,0.10734049,0.01104040,0.01774033
4.03701851,0.12524997,0.03380613,0.00002360,0.02989792,0.00001627,0.11421181,0.01169606,0.01884017
4.04302151,0.13170773,0.03569731,0.00001748,0.03156909,0.00001493,0.12066943,0.01231950,0.01987888
4.04902451,0.13771160,0.03743408,0.00001286,0.03310398,0.00001399,0.12659064,0.01289614,0.02083481
4.05502751,0.14310754,0.03898108,0.00000939,0.03447131,0.00001336,0.13185895,0.01341248,0.02168763
4.06103052,0.14775779,0.04030606,0.00000681,0.03564246,0.00001294,0.13636758,0.01385633,0.02241885
4.06703352,0.15154354,0.04138079,0.00000490,0.03659245,0.00001265,0.14002290,0.01421712,0.02301234
4.07303652,0.15436734,0.04218192,0.00000350,0.03730062,0.00001244,0.14274751,0.01448616,0.02345480
4.07903952,0.15615519,0.04269181,0.00000249,0.03775131,0.00001227,0.14448275,0.01465687,0.02373614
4.08504252,0.15685800,0.04289899,0.00000175,0.03793438,0.00001211,0.14519080,0.01472490,0.02384980
4.09104552,0.15645250,0.04279861,0.00000123,0.03784554,0.00001192,0.14485586,0.01468827,0.02379292
4.09704852,0.15494136,0.04239252,0.00000085,0.03748640,0.00001170,0.14348477,0.01454740,0.02356643
4.10305153,0.15235249,0.04168922,0.00000059,0.03686447,0.00001143,0.14110662,0.01430502,0.02317495
4.10905453,0.14873767,0.04070350,0.00000041,0.03599284,0.00001111,0.13777180,0.01396608,0.02262664
4.11505753,0.14417035,0.03945592,0.00000028,0.03488969,0.00001073,0.13355009,0.01353754,0.02193289
4.12106053,0.13874284,0.03797206,0.00000019,0.03357766,0.00001031,0.12852828,0.01302811,0.02110789
4.12706353,0.13256297,0.03628168,0.00000014,0.03208307,0.00000983,0.12280715,0.01244795,0.02016815
4.13306653,0.12575036,0.03441768,0.00000010,0.03043504,0.00000932,0.11649814,0.01180832,0.01913195
4.13906953,0.11843245,0.03241502,0.00000008,0.02866455,0.00000877,0.10971971,0.01112119,0.01801872
4.14507254,0.11074053,0.03030970,0.00000008,0.02680348,0.00000820,0.10259369,0.01039891,0.01684846
4.15107554,0.10280578,0.02813764,0.00000008,0.02488371,0.00000761,0.09524170,0.00965379,0.01564115
4.15707854,0.09475573,0.02593369,0.00000011,0.02293621,0.00000702,0.08778177,0.00889782,0.01441617
4.16308154,0.08671095,0.02373078,0.00000015,0.02099031,0.00000643,0.08032537,0.00814230,0.01319186
4.16908454,0.07878239,0.02155914,0.00000021,0.01907307,0.00000585,0.07297483,0.00739764,0.01198504
4.17508754,0.07106925,0.01944569,0.00000031,0.01720875,0.00000529,0.06582134,0.00667315,0.01081074
4.18109055,0.06365746,0.01741365,0.00000046,0.01541852,0.00000476,0.05894350,0.00597685,0.00968194
4.18709355,0.05661892,0.01548224,0.00000068,0.01372030,0.00000427,0.05240642,0.00531547,0.00860943
4.19309655,0.05001122,0.01366658,0.00000100,0.01212874,0.00000382,0.04626141,0.00469434,0.00760178
4.19909955,0.04387818,0.01197778,0.00000146,0.01065543,0.00000343,0.04054618,0.00411749,0.00666538
4.20510255,0.03825077,0.01042310,0.00000212,0.00930922,0.00000309,0.03528549,0.00358772,0.00580458
4.21110555,0.03314860,0.00900625,0.00000305,0.00809671,0.00000284,0.03049217,0.00310670,0.00502188
4.21710855,0.02858192,0.00772780,0.00000437,0.00702289,0.00000267,0.02616850,0.00267517,0.00431817
4.22311156,0.02455384,0.00658559,0.00000621,0.00609185,0.00000261,0.02230775,0.00229311,0.00369306
4.22911456,0.02106294,0.00557527,0.00000878,0.00530774,0.00000268,0.01889588,0.00195997,0.00314521
4.23511756,0.01810615,0.00469075,0.00001233,0.00467571,0.00000292,0.01591335,0.00167492,0.00267270
4.24112056,0.01568180,0.00392476,0.00001718,0.00420307,0.00000337,0.01333690,0.00143706,0.00227341
4.24712356,0.01379284,0.00326926,0.00002380,0.00390056,0.00000409,0.01114130,0.00124571,0.00194539
4.25312656,0.01245033,0.00271598,0.00003274,0.00378373,0.00000515,0.00930105,0.00110066,0.00168737
4.25912956,0.01167694,0.00225676,0.00004474,0.00387449,0.00000666,0.00779194,0.00100241,0.00149906
4.26513257,0.01151082,0.00188395,0.00006073,0.00420281,0.00000873,0.00659261,0.00095250,0.00138170
4.27113557,0.01200940,0.00159075,0.00008190,0.00480858,0.00001152,0.00568586,0.00095369,0.00133845
4.27713857,0.01325358,0.00137146,0.00010972,0.00574361,0.00001524,0.00506000,0.00101029,0.00137486
4.28314157,0.01535189,0.00122176,0.00014603,0.00707375,0.00002013,0.00471006,0.00112840,0.00149941
4.28914457,0.01844478,0.00113886,0.00019308,0.00888123,0.00002650,0.00463892,0.00131616,0.00172394
4.29514757,0.02270897,0.00112172,0.00025365,0.01126694,0.00003471,0.00485843,0.00158402,0.00206424
4.30115058,0.02836160,0.00117116,0.00033104,0.01435284,0.00004520,0.00539042,0.00194493,0.00254052
4.30715358,0.03566421,0.00128993,0.00042928,0.01828421,0.00005851,0.00626773,0.00241456,0.00317794
4.31315658,0.04492618,0.00148286,0.00055309,0.02323179,0.00007526,0.00753511,0.00301142,0.00400711
4.31915958,0.05650748,0.00175679,0.00070807,0.02939358,0.00009617,0.00925005,0.00375699,0.00506451
4.32516258,0.07082036,0.00212066,0.00090072,0.03699616,0.00012208,0.01148345,0.00467572,0.00639281
4.33116558,0.08832978,0.00258542,0.00113854,0.04629537,0.00015393,0.01432017,0.00579492,0.00804115
4.33716858,0.10955202,0.00316390,0.00143010,0.05757619,0.00019279,0.01785921,0.00714464,0.01006513
4.34317159,0.13505134,0.00387070,0.00178510,0.07115150,0.00023985,0.02221364,0.00875727,0.01252669
4.34917459,0.16543414,0.00472193,0.00221439,0.08735971,0.00029638,0.02751010,0.01066711,0.01549366
4.35517759,0.20134045,0.00573491,0.00272993,0.10656089,0.00036379,0.03388771,0.01290972,0.01903902
4.36118059,0.24343248,0.00692772,0.00334484,0.12913141,0.00044354,0.04149650,0.01552111,0.02323981
4.36718359,0.29238000,0.00831879,0.00407325,0.15545688,0.00053714,0.05049512,0.01853676,0.02817566
4.37318659,0.34884274,0.00992625,0.00493021,0.18592342,0.00064614,0.06104786,0.02199049,0.03392684
4.37918959,0.41344974,0.01176732,0.00593155,0.22090726,0.00077208,0.07332093,0.02591316,0.04057203
4.38519260,0.48677615,0.01385752,0.00709360,0.26076280,0.00091642,0.08747806,0.03033128,0.04818559
4.39119560,0.56931796,0.01620994,0.00843295,0.30580942,0.00108051,0.10367545,0.03526552,0.05683454
4.39719860,0.66146539,0.01883435,0.00996613,0.35631723,0.00126552,0.12205620,0.04072921,0.06657528
4.40320160,0.76347585,0.02173641,0.01170920,0.41249242,0.00147240,0.14274443,0.04672693,0.07745013
4.40920460,0.87544767,0.02491690,0.01367734,0.47446251,0.00170180,0.16583921,0.05325309,0.08948392
4.41520760,0.99729583,0.02837099,0.01588443,0.54226233,0.00195400,0.19140875,0.06029082,0.10268064
4.42121061,1.12873097,0.03208765,0.01834249,0.61582123,0.00222886,0.21948501,0.06781100,0.11702050
4.42721361,1.26924318,0.03604931,0.02106128,0.69495238,0.00252578,0.25005923,0.07577177,0.13245748
4.43321661,1.41809188,0.04023163,0.02404777,0.77934483,0.00284363,0.28307865,0.08411830,0.14891766
4.43921961,1.57430292,0.04460360,0.02730570,0.86855896,0.00318075,0.31844486,0.09278307,0.16629843
4.44522261,1.73667409,0.04912797,0.03083521,0.96202598,0.00353492,0.35601413,0.10168669,0.18446886
4.45122561,1.90378956,0.05376190,0.03463249,1.05905189,0.00390337,0.39559991,0.11073916,0.20327127
4.45722861,2.07404378,0.05845806,0.03868959,1.15882627,0.00428280,0.43697791,0.11984170,0.22252420
4.46323162,2.24567468,0.06316599,0.04299433,1.26043600,0.00466946,0.47989358,0.12888903,0.24202666
4.46923462,2.41680557,0.06783378,0.04753029,1.36288373,0.00505916,0.52407222,0.13777208,0.26156378
4.47523762,2.58549496,0.07241002,0.05227707,1.46511088,0.00544742,0.56923140,0.14638110,0.28091360
4.48124062,2.74979253,0.07684594,0.05721062,1.56602452,0.00582955,0.61509533,0.15460890,0.29985493
4.48724362,2.90779951,0.08109770,0.06230376,1.66452728,0.00620077,0.66141079,0.16235437,0.31817588
4.49324662,3.05773110,0.08512869,0.06752688,1.75954943,0.00655636,0.70796380,0.16952586,0.33568283
4.49924962,3.19797841,0.08891173,0.07284876,1.85008173,0.00689181,0.75459641,0.17604443,0.35220929
4.50525263,3.32716717,0.09243113,0.07823754,1.93520791,0.00720294,0.80122249,0.18184688,0.36762442
4.51125563,3.44421041,0.09568443,0.08366175,2.01413539,0.00748608,0.84784177,0.18688819,0.38184054
4.51725863,3.54835253,0.09868367,0.08909135,2.08622268,0.00773816,0.89455089,0.19114349,0.39481933
4.52326163,3.63920226,0.10145626,0.09449885,2.15100246,0.00795683,0.94155073,0.19460935,0.40657617
4.52926463,3.71675262,0.10404513,0.09986029,2.20819880,0.00814058,0.98914889,0.19730421,0.41718241
4.53526763,3.78138626,0.10650827,0.10515608,2.25773778,0.00828876,1.03775681,0.19926810,0.42676518
4.54127064,3.83386525,0.10891755,0.11037174,2.29975069,0.00840164,1.08788093,0.20056143,0.43550458
4.54727364,3.87530532,0.11135686,0.11549828,2.33456932,0.00848040,1.14010761,0.20126306,0.44362827
4.55327664,3.90713475,0.11391955,0.12053240,2.36271330,0.00852712,1.19508198,0.20146744,0.45140349
4.55927964,3.93103946,0.11670520,0.12547630,2.38486966,0.00854466,1.25348103,0.20128126,0.45912671
4.56528264,3.94889605,0.11981592,0.13033719,2.40186541,0.00853660,1.31598173,0.20081937,0.46711132
4.57128564,3.96269547,0.12335226,0.13512644,2.41463383,0.00850710,1.38322543,0.20020041,0.47567380
4.57728864,3.97446048,0.12740882,0.13985848,2.42417603,0.00846077,1.45577964,0.19954209,0.48511895
4.58329165,3.98616045,0.13206981,0.14454939,2.43151916,0.00840245,1.53409932,0.19895649,0.49572489
4.58929465,3.99962722,0.13740481,0.14921536,2.43767320,0.00833711,1.61848923,0.19854550,0.50772840
4.59529765,4.01647602,0.14346472,0.15387104,2.44358804,0.00826959,1.70906953,0.19839649,0.52131147
4.60130065,4.03803516,0.15027839,0.15852791,2.45011310,0.00820448,1.80574664,0.19857863,0.53658975
4.60730365,4.06528799,0.15784985,0.16319279,2.45796115,0.00814593,1.90819128,0.19913982,0.55360339
4.61330665,4.09883002,0.16615649,0.16786663,2.46767829,0.00809753,2.01582531,0.20010450,0.57231094
4.61930965,4.13884374,0.17514825,0.17254359,2.47962146,0.00806217,2.12781886,0.20147237,0.59258678
4.62531266,4.18509240,0.18474787,0.17721068,2.49394489,0.00804195,2.24309857,0.20321818,0.61422211
4.63131566,4.23693364,0.19485234,0.18184779,2.51059614,0.00803816,2.36036736,0.20529259,0.63692991
4.63731866,4.29335252,0.20533550,0.18642836,2.52932211,0.00805123,2.47813555,0.20762407,0.66035347
4.64332166,4.35301264,0.21605165,0.19092057,2.54968500,0.00808076,2.59476247,0.21012180,0.68407839
4.64932466,4.41432315,0.22684023,0.19528906,2.57108730,0.00812557,2.70850722,0.21267952,0.70764759
4.65532766,4.47551866,0.23753116,0.19949703,2.59280503,0.00818381,2.81758647,0.21518005,0.73057858
