energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
0.16508254,0.58403737,0.00085990,0.00000000,0.02593837,0.04410443,0.38986026,0.14128477,0.24873355,0.00000000
0.17108554,0.54278036,0.00083167,0.00000000,0.02558989,0.04047121,0.37422223,0.13194237,0.22711944,0.00000000
0.17708854,0.50878308,0.00081667,0.00000000,0.02566578,0.03745209,0.36471931,0.12437166,0.20806762,0.00000000
0.18309155,0.48231257,0.00081548,0.00000000,0.02618468,0.03506062,0.36151255,0.11864244,0.19169584,0.00000000
0.18909455,0.46353442,0.00082851,0.00000000,0.02715943,0.03330653,0.36469517,0.11479826,0.17807624,0.00000000
0.19509755,0.45251146,0.00085601,0.00000000,0.02859637,0.03219621,0.37428532,0.11285586,0.16723632,0.00000000
0.20110055,0.44920399,0.00089806,0.00000000,0.03049470,0.03173315,0.39021922,0.11280483,0.15916061,0.00000000
0.20710355,0.45347127,0.00095454,0.00000000,0.03284580,0.03191851,0.41234501,0.11460771,0.15379310,0.00000000
0.21310655,0.46507431,0.00102514,0.00000000,0.03563283,0.03275172,0.44041756,0.11820030,0.15104010,0.00000000
0.21910955,0.48367985,0.00110932,0.00000000,0.03883025,0.03423110,0.47409474,0.12349242,0.15077353,0.00000000
0.22511256,0.50886562,0.00120636,0.00000000,0.04240368,0.03635448,0.51293543,0.13036894,0.15283450,0.00000000
0.23111556,0.54012696,0.00131530,0.00000000,0.04630987,0.03911976,0.55639990,0.13869130,0.15703713,0.00000000
0.23711856,0.57688475,0.00143500,0.00000000,0.05049695,0.04252548,0.60385279,0.14829940,0.16317256,0.00000000
0.24312156,0.61849495,0.00156412,0.00000000,0.05490497,0.04657123,0.65456912,0.15901403,0.17101318,0.00000000
0.24912456,0.66425949,0.00170116,0.00000000,0.05946670,0.05125799,0.70774355,0.17063973,0.18031694,0.00000000
0.25512756,0.71343872,0.00184447,0.00000000,0.06410875,0.05658827,0.76250295,0.18296820,0.19083186,0.00000000
0.26113057,0.76526499,0.00199228,0.00000000,0.06875302,0.06256611,0.81792227,0.19578217,0.20230062,0.00000000
0.26713357,0.81895738,0.00214275,0.00000000,0.07331837,0.06919676,0.87304332,0.20885967,0.21446521,0.00000000
0.27313657,0.87373694,0.00229402,0.00000000,0.07772252,0.07648623,0.92689604,0.22197859,0.22707154,0.00000000
0.27913957,0.92884212,0.00244420,0.00000000,0.08188418,0.08444041,0.97852167,0.23492138,0.23987398,0.00000000
0.28514257,0.98354375,0.00259149,0.00000000,0.08572523,0.09306397,1.02699679,0.24747985,0.25263964,0.00000000
0.29114557,1.03715896,0.00273415,0.00000000,0.08917286,0.10235896,1.07145753,0.25945970,0.26515229,0.00000000
0.29714857,1.08906341,0.00287058,0.00000000,0.09216174,0.11232309,1.11112272,0.27068470,0.27721576,0.00000000
0.30315158,1.13870135,0.00299934,0.00000000,0.09463594,0.12294788,1.14531500,0.28100035,0.28865677,0.00000000
0.30915458,1.18559290,0.00311920,0.00000000,0.09655058,0.13421653,1.17347898,0.29027677,0.29932694,0.00000000
0.31515758,1.22933838,0.00322911,0.00000000,0.09787316,0.14610183,1.19519553,0.29841079,0.30910403,0.00000000
0.32116058,1.26961935,0.00332824,0.00000000,0.09858450,0.15856415,1.21019145,0.30532706,0.31789223,0.00000000
0.32716358,1.30619667,0.00341601,0.00000000,0.09867919,0.17154952,1.21834427,0.31097815,0.32562169,0.00000000
0.33316658,1.33890554,0.00349200,0.00000000,0.09816561,0.18498824,1.21968166,0.31534374,0.33224713,0.00000000
0.33916958,1.36764822,0.00355602,0.00000000,0.09706539,0.19879379,1.21437592,0.31842887,0.33774577,0.00000000
0.34517259,1.39238490,0.00360806,0.00000000,0.09541257,0.21286255,1.20273349,0.32026142,0.34211468,0.00000000
0.35117559,1.41312344,0.00364823,0.00000000,0.09325221,0.22707421,1.18518039,0.32088900,0.34536776,0.00000000
0.35717859,1.42990890,0.00367677,0.00000000,0.09063876,0.24129297,1.16224415,0.32037542,0.34753246,0.00000000
0.36318159,1.44281340,0.00369402,0.00000000,0.08763413,0.25536970,1.13453333,0.31879694,0.34864653,0.00000000
0.36918459,1.45192733,0.00370039,0.00000000,0.08430564,0.26914490,1.10271558,0.31623859,0.34875504,0.00000000
0.37518759,1.45735221,0.00369630,0.00000000,0.08072383,0.28245254,1.06749525,0.31279062,0.34790766,0.00000000
0.38119060,1.45919579,0.00368222,0.00000000,0.07696038,0.29512444,1.02959166,0.30854543,0.34615648,0.00000000
0.38719360,1.45756947,0.00365863,0.00000000,0.07308602,0.30699527,0.98971885,0.30359489,0.34355449,0.00000000
0.39319660,1.45258821,0.00362601,0.00000000,0.06916871,0.31790778,0.94856759,0.29802835,0.34015455,0.00000000
0.39919960,1.44437247,0.00358484,0.00000000,0.06527200,0.32771800,0.90679017,0.29193120,0.33600907,0.00000000
0.40520260,1.43305192,0.00353562,0.00000000,0.06145372,0.33630026,0.86498846,0.28538409,0.33117019,0.00000000
0.41120560,1.41877036,0.00347886,0.00000000,0.05776488,0.34355165,0.82370519,0.27846261,0.32569031,0.00000000
0.41720860,1.40169115,0.00341510,0.00000000,0.05424894,0.34939575,0.78341870,0.27123747,0.31962306,0.00000000
0.42321161,1.38200252,0.00334492,0.00000000,0.05094141,0.35378536,0.74454065,0.26377503,0.31302424,0.00000000
0.42921461,1.35992218,0.00326895,0.00000000,0.04786965,0.35670413,0.70741674,0.25613797,0.30595287,0.00000000
0.43521761,1.33570066,0.00318789,0.00000000,0.04505299,0.35816698,0.67232963,0.24838607,0.29847200,0.00000000
0.44122061,1.30962299,0.00310248,0.00000000,0.04250305,0.35821933,0.63950397,0.24057703,0.29064936,0.00000000
0.44722361,1.28200869,0.00301356,0.00000000,0.04022423,0.35693514,0.60911274,0.23276707,0.28255763,0.00000000
0.45322661,1.25320974,0.00292201,0.00000000,0.03821437,0.35441398,0.58128477,0.22501147,0.27427429,0.00000000
0.45922961,1.22360710,0.00282875,0.00000000,0.03646550,0.35077732,0.55611268,0.21736490,0.26588129,0.00000000
0.46523262,1.19360574,0.00273479,0.00000000,0.03496470,0.34616414,0.53366114,0.20988159,0.25746423,0.00000000
0.47123562,1.16362890,0.00264112,0.00000000,0.03369491,0.34072638,0.51397506,0.20261532,0.24911147,0.00000000
0.47723862,1.13411185,0.00254879,0.00000000,0.03263589,0.33462431,0.49708733,0.19561943,0.24091300,0.00000000
0.48324162,1.10549580,0.00245879,0.00000000,0.03176509,0.32802213,0.48302610,0.18894670,0.23295939,0.00000000
0.48924462,1.07822229,0.00237216,0.00000000,0.03105852,0.32108403,0.47182127,0.18264934,0.22534068,0.00000000
0.49524762,1.05272849,0.00228984,0.00000000,0.03049159,0.31397097,0.46351011,0.17677904,0.21814556,0.00000000
0.50125063,1.02944345,0.00221278,0.00000000,0.03003988,0.30683810,0.45814174,0.17138714,0.21146068,0.00000000
0.50725363,1.00878546,0.00214184,0.00000000,0.02967988,0.29983302,0.45578050,0.16652494,0.20537018,0.00000000
0.51325663,0.99116028,0.00207782,0.00000000,0.02938960,0.29309481,0.45650786,0.16224409,0.19995549,0.00000000
0.51925963,0.97695995,0.00202148,0.00000000,0.02914915,0.28675367,0.46042279,0.15859703,0.19529524,0.00000000
0.52526263,0.96656177,0.00197347,0.00000000,0.02894115,0.28093108,0.46764052,0.15563748,0.19146531,0.00000000
0.53126563,0.96032697,0.00193440,0.00000000,0.02875108,0.27574031,0.47828952,0.15342076,0.18853883,0.00000000
0.53726863,0.95859851,0.00190478,0.00000000,0.02856750,0.27128695,0.49250656,0.15200390,0.18658611,0.00000000
0.54327164,0.96169758,0.00188506,0.00000000,0.02838209,0.26766942,0.51043013,0.15144557,0.18567431,0.00000000
0.54927464,0.96991845,0.00187561,0.00000000,0.02818965,0.26497913,0.53219198,0.15180550,0.18586682,0.00000000
0.55527764,0.98352143,0.00187668,0.00000000,0.02798790,0.26330022,0.55790735,0.15314354,0.18722225,0.00000000
0.56128064,1.00272394,0.00188846,0.00000000,0.02777721,0.26270873,0.58766395,0.15551820,0.18979296,0.00000000
0.56728364,1.02768988,0.00191102,0.00000000,0.02756024,0.26327120,0.62151029,0.15898475,0.19362329,0.00000000
0.57328664,1.05851777,0.00194429,0.00000000,0.02734144,0.26504271,0.65944377,0.16359281,0.19874727,0.00000000
0.57928964,1.09522815,0.00198811,0.00000000,0.02712658,0.26806442,0.70139930,0.16938366,0.20518613,0.00000000
0.58529265,1.13775121,0.00204213,0.00000000,0.02692219,0.27236083,0.74723892,0.17638717,0.21294569,0.00000000
0.59129565,1.18591530,0.00210589,0.00000000,0.02673506,0.27793692,0.79674325,0.18461874,0.22201366,0.00000000
0.59729865,1.23943751,0.00217876,0.00000000,0.02657170,0.28477530,0.84960536,0.19407621,0.23235717,0.00000000
0.60330165,1.29791710,0.00225994,0.00000000,0.02643798,0.29283381,0.90542754,0.20473703,0.24392071,0.00000000
0.60930465,1.36083257,0.00234852,0.00000000,0.02633871,0.30204362,0.96372153,0.21655587,0.25662451,0.00000000
0.61530765,1.42754331,0.00244340,0.00000000,0.02627747,0.31230819,1.02391249,0.22946283,0.27036379,0.00000000
0.62131066,1.49729589,0.00254342,0.00000000,0.02625646,0.32350312,1.08534676,0.24336242,0.28500873,0.00000000
0.62731366,1.56923568,0.00264730,0.00000000,0.02627654,0.33547715,1.14730341,0.25813347,0.30040549,0.00000000
0.63331666,1.64242329,0.00275373,0.00000000,0.02633736,0.34805433,1.20900925,0.27363006,0.31637826,0.00000000
0.63931966,1.71585576,0.00286138,0.00000000,0.02643763,0.36103727,1.26965691,0.28968342,0.33273222,0.00000000
0.64532266,1.78849171,0.00296896,0.00000000,0.02657547,0.37421158,1.32842522,0.30610504,0.34925762,0.00000000
0.65132566,1.85927958,0.00307526,0.00000000,0.02674882,0.38735117,1.38450120,0.32269063,0.36573458,0.00000000
0.65732866,1.92718784,0.00317923,0.00000000,0.02695597,0.40022429,1.43710275,0.33922501,0.38193868,0.00000000
0.66333167,1.99123580,0.00327997,0.00000000,0.02719600,0.41260011,1.48550102,0.35548778,0.39764698,0.00000000
0.66933467,2.05052382,0.00337682,0.00000000,0.02746928,0.42425546,1.52904163,0.37125934,0.41264433,0.00000000
0.67533767,2.10426126,0.00346936,0.00000000,0.02777789,0.43498149,1.56716366,0.38632731,0.42672964,0.00000000
0.68134067,2.15179115,0.00355745,0.00000000,0.02812591,0.44458990,1.59941564,0.40049274,0.43972184,0.00000000
0.68734367,2.19261002,0.00364125,0.00000000,0.02851966,0.45291848,1.62546796,0.41357615,0.45146531,0.00000000
0.69334667,2.22638214,0.00372119,0.00000000,0.02896777,0.45983566,1.64512090,0.42542278,0.46183439,0.00000000
0.69934967,2.25294728,0.00379799,0.00000000,0.02948105,0.46524385,1.65830819,0.43590708,0.47073693,0.00000000
0.70535268,2.27232146,0.00387259,0.00000000,0.03007228,0.46908149,1.66509576,0.44493592,0.47811642,0.00000000
0.71135568,2.28469063,0.00394615,0.00000000,0.03075573,0.47132357,1.66567587,0.45245063,0.48395290,0.00000000
0.71735868,2.29039749,0.00401995,0.00000000,0.03154663,0.47198070,1.66035686,0.45842743,0.48826226,0.00000000
0.72336168,2.28992181,0.00409536,0.00000000,0.03246038,0.47109678,1.64954889,0.46287646,0.49109412,0.00000000
0.72936468,2.28385522,0.00417375,0.00000000,0.03351176,0.46874535,1.63374645,0.46583938,0.49252830,0.00000000
0.73536768,2.27287167,0.00425641,0.00000000,0.03471394,0.46502487,1.61350829,0.46738548,0.49267010,0.00000000
0.74137069,2.25769461,0.00434447,0.00000000,0.03607758,0.46005307,1.58943565,0.46760681,0.49164438,0.00000000
0.74737369,2.23906284,0.00443882,0.00000000,0.03760983,0.45396087,1.56214979,0.46661223,0.48958905,0.00000000
0.75337669,2.21769627,0.00454003,0.00000000,0.03931344,0.44688596,1.53226962,0.46452105,0.48664799,0.00000000
0.75937969,2.19426343,0.00464831,0.00000000,0.04118593,0.43896655,1.50039055,0.46145631,0.48296389,0.00000000
0.76538269,2.16935229,0.00476340,0.00000000,0.04321898,0.43033548,1.46706524,0.45753828,0.47867139,0.00000000
0.77138569,2.14344568,0.00488462,0.00000000,0.04539796,0.42111511,1.43278715,0.45287842,0.47389073,0.00000000
0.77738869,2.11690269,0.00501078,0.00000000,0.04770171,0.41141314,1.39797734,0.44757419,0.46872247,0.00000000
0.78339170,2.08994672,0.00514022,0.00000000,0.05010256,0.40131959,1.36297531,0.44170503,0.46324329,0.00000000
0.78939470,2.06266094,0.00527083,0.00000000,0.05256669,0.39090507,1.32803370,0.43532960,0.45750330,0.00000000
0.79539770,2.03499119,0.00540009,0.00000000,0.05505471,0.38022032,1.29331746,0.42848456,0.45152489,0.00000000
0.80140070,2.00675619,0.00552514,0.00000000,0.05752252,0.36929713,1.25890692,0.42118487,0.44530321,0.00000000
0.80740370,1.97766443,0.00564288,0.00000000,0.05992244,0.35815030,1.22480480,0.41342547,0.43880817,0.00000000
0.81340670,1.94733683,0.00575005,0.00000000,0.06220453,0.34678070,1.19094653,0.40518443,0.43198804,0.00000000
0.81940970,1.91533390,0.00584337,0.00000000,0.06431810,0.33517905,1.15721334,0.39642706,0.42477410,0.00000000
0.82541271,1.88118606,0.00591960,0.00000000,0.06621332,0.32333018,1.12344741,0.38711097,0.41708647,0.00000000
0.83141571,1.84442539,0.00597575,0.00000000,0.06784281,0.31121755,1.08946817,0.37719156,0.40884047,0.00000000
0.83741871,1.80461738,0.00600913,0.00000000,0.06916328,0.29882764,1.05508915,0.36662766,0.39995335,0.00000000
0.84342171,1.76139088,0.00601748,0.00000000,0.07013704,0.28615405,1.02013437,0.35538701,0.39035091,0.00000000
0.84942471,1.71446505,0.00599907,0.00000000,0.07073332,0.27320094,0.98445363,0.34345123,0.37997381,0.00000000
0.85542771,1.66367190,0.00595279,0.00000000,0.07092942,0.25998584,0.94793599,0.33081992,0.36878305,0.00000000
0.86143072,1.60897357,0.00587818,0.00000000,0.07071153,0.24654143,0.91052094,0.31751387,0.35676455,0.00000000
0.86743372,1.55047371,0.00577550,0.00000000,0.07007530,0.23291646,0.87220689,0.30357700,0.34393252,0.00000000
0.87343672,1.48842264,0.00564573,0.00000000,0.06902601,0.21917569,0.83305667,0.28907715,0.33033150,0.00000000
0.87943972,1.42321637,0.00549054,0.00000000,0.06757851,0.20539891,0.79320005,0.27410559,0.31603708,0.00000000
0.88544272,1.35538979,0.00531231,0.00000000,0.06575676,0.19167922,0.75283331,0.25877548,0.30115523,0.00000000
0.89144572,1.28560470,0.00511400,0.00000000,0.06359308,0.17812064,0.71221611,0.24321919,0.28582041,0.00000000
0.89744872,1.21463343,0.00489915,0.00000000,0.06112721,0.16483524,0.67166595,0.22758498,0.27019260,0.00000000
0.90345173,1.14333906,0.00467174,0.00000000,0.05840508,0.15194000,0.63155061,0.21203297,0.25445337,0.00000000
0.90945473,1.07265327,0.00443612,0.00000000,0.05547747,0.13955362,0.59227903,0.19673074,0.23880129,0.00000000
0.91545773,1.00355281,0.00419689,0.00000000,0.05239862,0.12779326,0.55429106,0.18184893,0.22344690,0.00000000
0.92146073,0.93703550,0.00395879,0.00000000,0.04922467,0.11677163,0.51804657,0.16755676,0.20860735,0.00000000
0.92746373,0.87409667,0.00372661,0.00000000,0.04601232,0.10659432,0.48401416,0.15401792,0.19450107,0.00000000
0.93346673,0.81570663,0.00350503,0.00000000,0.04281736,0.09735754,0.45265997,0.14138685,0.18134260,0.00000000
0.93946973,0.76278975,0.00329859,0.00000000,0.03969350,0.08914624,0.42443673,0.12980549,0.16933758,0.00000000
0.94547274,0.71620529,0.00311154,0.00000000,0.03669117,0.08203272,0.39977327,0.11940061,0.15867821,0.00000000
0.95147574,0.67673028,0.00294776,0.00000000,0.03385662,0.07607561,0.37906455,0.11028171,0.14953910,0.00000000
0.95747874,0.64504445,0.00281071,0.00000000,0.03123115,0.07131915,0.36266230,0.10253948,0.14207355,0.00000000
0.96348174,0.62171691,0.00270333,0.00000000,0.02885051,0.06779280,0.35086634,0.09624474,0.13641035,0.00000000
0.96948474,0.60719477,0.00262801,0.00000000,0.02674443,0.06551108,0.34391645,0.09144779,0.13265093,0.00000000
0.97548774,0.60179325,0.00258650,0.00000000,0.02493642,0.06447347,0.34198494,0.08817811,0.13086703,0.00000000
0.98149075,0.60568733,0.00257992,0.00000000,0.02344361,0.06466450,0.34516980,0.08644438,0.13109866,0.00000000
0.98749375,0.61890491,0.00260869,0.00000000,0.02227668,0.06605385,0.35348874,0.08623466,0.13335256,0.00000000
0.99349675,0.64132145,0.00267253,0.00000000,0.02144004,0.06859650,0.36687402,0.08751671,0.13760098,0.00000000
0.99949975,0.67265646,0.00277043,0.00000000,0.02093189,0.07223294,0.38516839,0.09023851,0.14378099,0.00000000
1.00550275,0.71247192,0.00290066,0.00000000,0.02074450,0.07688948,0.40812249,0.09432888,0.15179418,0.00000000
1.01150575,0.76017319,0.00306081,0.00000000,0.02086445,0.08247866,0.43539373,0.09969822,0.16150705,0.00000000
1.01750875,0.81501271,0.00324776,0.00000000,0.02127300,0.08889985,0.46654724,0.10623948,0.17275200,0.00000000
1.02351176,0.87609709,0.00345779,0.00000000,0.02194643,0.09604011,0.50105906,0.11382934,0.18532907,0.00000000
1.02951476,0.94239784,0.00368657,0.00000000,0.02285645,0.10377536,0.53832179,0.12232968,0.19900853,0.00000000
1.03551776,1.01276604,0.00392929,0.00000000,0.02397075,0.11197189,0.57765304,0.13158932,0.21353439,0.00000000
1.04152076,1.08595131,0.00418074,0.00000000,0.02525350,0.12048823,0.61830659,0.14144623,0.22862877,0.00000000
1.04752376,1.16062469,0.00443538,0.00000000,0.02666599,0.12917749,0.65948630,0.15172998,0.24399717,0.00000000
1.05352676,1.23540543,0.00468753,0.00000000,0.02816731,0.13789000,0.70036263,0.16226469,0.25933464,0.00000000
1.05952976,1.30889106,0.00493145,0.00000000,0.02971517,0.14647630,0.74009127,0.17287215,0.27433258,0.00000000
1.06553277,1.37968994,0.00516149,0.00000000,0.03126667,0.15479041,0.77783347,0.18337537,0.28868608,0.00000000
1.07153577,1.44645536,0.00537226,0.00000000,0.03277923,0.16269320,0.81277746,0.19360220,0.30210160,0.00000000
1.07753877,1.50792000,0.00555876,0.00000000,0.03421152,0.17005587,0.84416002,0.20338900,0.31430467,0.00000000
1.08354177,1.56292951,0.00571652,0.00000000,0.03552437,0.17676324,0.87128761,0.21258432,0.32504731,0.00000000
1.08954477,1.61047388,0.00584172,0.00000000,0.03668170,0.18271690,0.89355593,0.22105236,0.33411498,0.00000000
1.09554777,1.64971526,0.00593129,0.00000000,0.03765139,0.18783794,0.91046730,0.22867605,0.34133264,0.00000000
1.10155078,1.68001112,0.00598301,0.00000000,0.03840606,0.19206920,0.92164492,0.23535971,0.34656967,0.00000000
1.10755378,1.70093167,0.00599559,0.00000000,0.03892374,0.19537701,0.92684339,0.24103121,0.34974357,0.00000000
1.11355678,1.71227089,0.00596864,0.00000000,0.03918834,0.19775216,0.92595506,0.24564339,0.35082208,0.00000000
1.11955978,1.71405057,0.00590273,0.00000000,0.03919008,0.19921027,0.91901182,0.24917487,0.34982375,0.00000000
1.12556278,1.70651730,0.00579931,0.00000000,0.03892555,0.19979142,0.90618225,0.25163011,0.34681689,0.00000000
1.13156578,1.69013253,0.00566068,0.00000000,0.03839771,0.19955903,0.88776441,0.25303881,0.34191695,0.00000000
1.13756878,1.66555613,0.00548989,0.00000000,0.03761564,0.19859816,0.86417433,0.25345458,0.33528243,0.00000000
1.14357179,1.63362425,0.00529066,0.00000000,0.03659407,0.19701319,0.83593105,0.25295306,0.32710960,0.00000000
1.14957479,1.59532238,0.00506720,0.00000000,0.03535282,0.19492492,0.80363867,0.25162953,0.31762606,0.00000000
1.15557779,1.55175468,0.00482410,0.00000000,0.03391596,0.19246738,0.76796629,0.24959597,0.30708360,0.00000000
1.16158079,1.50411077,0.00456619,0.00000000,0.03231104,0.18978416,0.72962677,0.24697793,0.29575057,0.00000000
1.16758379,1.45363123,0.00429838,0.00000000,0.03056804,0.18702468,0.68935507,0.24391096,0.28390403,0.00000000
1.17358679,1.40157287,0.00402554,0.00000000,0.02871845,0.18434014,0.64788711,0.24053704,0.27182189,0.00000000
1.17958979,1.34917487,0.00375232,0.00000000,0.02679431,0.18187955,0.60593987,0.23700077,0.25977548,0.00000000
1.18559280,1.29762675,0.00348310,0.00000000,0.02482718,0.17978570,0.56419344,0.23344563,0.24802257,0.00000000
1.19159580,1.24803888,0.00322184,0.00000000,0.02284740,0.17819129,0.52327546,0.23001021,0.23680106,0.00000000
1.19759880,1.20141623,0.00297201,0.00000000,0.02088326,0.17721516,0.48374835,0.22682455,0.22632358,0.00000000
1.20360180,1.15863567,0.00273655,0.00000000,0.01896042,0.17695878,0.44609960,0.22400668,0.21677297,0.00000000
1.20960480,1.12042742,0.00251782,0.00000000,0.01710139,0.17750304,0.41073504,0.22165924,0.20829868,0.00000000
1.21560780,1.08736052,0.00231758,0.00000000,0.01532525,0.17890539,0.37797517,0.21986655,0.20101427,0.00000000
1.22161081,1.05983275,0.00213698,0.00000000,0.01364743,0.18119750,0.34805424,0.21869187,0.19499583,0.00000000
1.22761381,1.03806491,0.00197661,0.00000000,0.01207968,0.18438339,0.32112187,0.21817521,0.19028144,0.00000000
1.23361681,1.02209949,0.00183653,0.00000000,0.01063018,0.18843824,0.29724692,0.21833159,0.18687152,0.00000000
1.23961981,1.01180377,0.00171629,0.00000000,0.00930369,0.19330795,0.27642311,0.21914998,0.18473014,0.00000000
1.24562281,1.00687717,0.00161499,0.00000000,0.00810190,0.19890945,0.25857619,0.22059292,0.18378720,0.00000000
1.25162581,1.00686294,0.00153138,0.00000000,0.00702372,0.20513198,0.24357223,0.22259693,0.18394141,0.00000000
1.25762881,1.01116385,0.00146389,0.00000000,0.00606575,0.21183921,0.23122666,0.22507378,0.18506404,0.00000000
1.26363182,1.01906171,0.00141071,0.00000000,0.00522267,0.21887236,0.22131382,0.22791266,0.18700344,0.00000000
1.26963482,1.02974039,0.00136986,0.00000000,0.00448768,0.22605425,0.21357678,0.23098319,0.18959005,0.00000000
1.27563782,1.04231188,0.00133928,0.00000000,0.00385294,0.23319412,0.20773714,0.23413932,0.19264212,0.00000000
1.28164082,1.05584478,0.00131686,0.00000000,0.00330995,0.24009331,0.20350473,0.23722392,0.19597166,0.00000000
1.28764382,1.06939447,0.00130052,0.00000000,0.00284997,0.24655140,0.20058690,0.24007405,0.19939082,0.00000000
1.29364682,1.08203425,0.00128828,0.00000000,0.00246427,0.25237281,0.19869741,0.24252660,0.20271831,0.00000000
1.29964982,1.09288627,0.00127827,0.00000000,0.00214446,0.25737350,0.19756476,0.24442419,0.20578577,0.00000000
1.30565283,1.10115150,0.00126883,0.00000000,0.00188274,0.26138754,0.19693976,0.24562109,0.20844387,0.00000000
1.31165583,1.10613752,0.00125849,0.00000000,0.00167205,0.26427333,0.19660229,0.24598878,0.21056803,0.00000000
1.31765883,1.10728311,0.00124602,0.00000000,0.00150623,0.26591914,0.19636724,0.24542113,0.21206338,0.00000000
1.32366183,1.10417888,0.00123046,0.00000000,0.00138012,0.26624776,0.19608927,0.24383876,0.21286892,0.00000000
1.32966483,1.09658288,0.00121110,0.00000000,0.00128964,0.26522000,0.19566661,0.24119248,0.21296071,0.00000000
1.33566783,1.08443081,0.00118751,0.00000000,0.00123183,0.26283700,0.19504360,0.23746565,0.21235381,0.00000000
1.34167084,1.06784015,0.00115952,0.00000000,0.00120482,0.25914104,0.19421193,0.23267533,0.21110300,0.00000000
1.34767384,1.04710828,0.00112721,0.00000000,0.00120784,0.25421501,0.19321061,0.22687217,0.20930216,0.00000000
1.35367684,1.02270452,0.00109088,0.00000000,0.00124119,0.24818040,0.19212467,0.22013905,0.20708229,0.00000000
1.35967984,0.99525635,0.00105104,0.00000000,0.00130614,0.24119398,0.19108241,0.21258860,0.20460823,0.00000000
1.36568284,0.96553057,0.00100839,0.00000000,0.00140486,0.23344330,0.19025151,0.20435963,0.20207411,0.00000000
1.37168584,0.93440989,0.00096373,0.00000000,0.00154035,0.22514112,0.18983387,0.19561274,0.19969773,0.00000000
1.37768884,0.90286606,0.00091801,0.00000000,0.00171627,0.21651914,0.19005941,0.18652522,0.19771394,0.00000000
1.38369185,0.87193040,0.00087221,0.00000000,0.00193681,0.20782114,0.19117887,0.17728558,0.19636735,0.00000000
1.38969485,0.84266297,0.00082737,0.00000000,0.00220653,0.19929590,0.19345595,0.16808786,0.19590450,0.00000000
1.39569785,0.81612130,0.00078454,0.00000000,0.00253018,0.19119012,0.19715882,0.15912602,0.19656575,0.00000000
1.40170085,0.79332992,0.00074471,0.00000000,0.00291248,0.18374161,0.20255130,0.15058858,0.19857722,0.00000000
1.40770385,0.77525164,0.00070886,0.00000000,0.00335790,0.17717292,0.20988406,0.14265382,0.20214306,0.00000000
1.41370685,0.76276140,0.00067786,0.00000000,0.00387042,0.17168577,0.21938585,0.13548551,0.20743820,0.00000000
1.41970985,0.75662370,0.00065252,0.00000000,0.00445328,0.16745628,0.23125539,0.12922950,0.21460200,0.00000000
1.42571286,0.75747403,0.00063353,0.00000000,0.00510875,0.16463114,0.24565385,0.12401116,0.22373291,0.00000000
1.43171586,0.76580505,0.00062149,0.00000000,0.00583783,0.16332498,0.26269840,0.11993373,0.23488450,0.00000000
1.43771886,0.78195764,0.00061688,0.00000000,0.00664008,0.16361876,0.28245709,0.11707751,0.24806284,0.00000000
1.44372186,0.80611727,0.00062012,0.00000000,0.00751336,0.16555926,0.30494512,0.11550008,0.26322564,0.00000000
1.44972486,0.83831552,0.00063149,0.00000000,0.00845372,0.16915977,0.33012292,0.11523718,0.28028291,0.00000000
1.45572786,0.87843679,0.00065126,0.00000000,0.00945525,0.17440168,0.35789596,0.11630435,0.29909951,0.00000000
1.46173087,0.92622979,0.00067960,0.00000000,0.01051001,0.18123701,0.38811649,0.11869922,0.31949926,0.00000000
1.46773387,0.98132344,0.00071667,0.00000000,0.01160811,0.18959178,0.42058722,0.12240414,0.34127065,0.00000000
1.47373687,1.04324648,0.00076265,0.00000000,0.01273773,0.19936997,0.45506671,0.12738918,0.36417397,0.00000000
1.47973987,1.11145001,0.00081770,0.00000000,0.01388533,0.21045788,0.49127643,0.13361520,0.38794950,0.00000000
1.48574287,1.18533207,0.00088204,0.00000000,0.01503593,0.22272885,0.52890912,0.14103688,0.41232659,0.00000000
1.49174587,1.26426306,0.00095597,0.00000000,0.01617338,0.23604793,0.56763813,0.14960554,0.43703303,0.00000000
1.49774887,1.34761092,0.00103985,0.00000000,0.01728083,0.25027646,0.60712729,0.15927152,0.46180453,0.00000000
1.50375188,1.43476470,0.00113416,0.00000000,0.01834112,0.26527621,0.64704079,0.16998611,0.48639370,0.00000000
1.50975488,1.52515537,0.00123948,0.00000000,0.01933732,0.28091298,0.68705260,0.18170273,0.51057808,0.00000000
1.51575788,1.61827260,0.00135649,0.00000000,0.02025321,0.29705944,0.72685484,0.19437742,0.53416690,0.00000000
1.52176088,1.71367643,0.00148597,0.00000000,0.02107379,0.31359703,0.76616469,0.20796843,0.55700606,0.00000000
1.52776388,1.81100306,0.00162878,0.00000000,0.02178577,0.33041696,0.80472935,0.22243506,0.57898118,0.00000000
1.53376688,1.90996397,0.00178583,0.00000000,0.02237798,0.34741999,0.84232883,0.23773559,0.60001832,0.00000000
1.53976988,2.01033841,0.00195804,0.00000000,0.02284170,0.36451536,0.87877626,0.25382462,0.62008252,0.00000000
1.54577289,2.11195914,0.00214628,0.00000000,0.02317097,0.38161857,0.91391591,0.27064965,0.63917401,0.00000000
1.55177589,2.21469216,0.00235135,0.00000000,0.02336272,0.39864853,0.94761885,0.28814741,0.65732234,0.00000000
