energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
2.84842421,0.99018776,1.30572095,0.01154210,0.02032536,0.12915225,0.32207190,0.09308601,0.05838109,0.16662422
2.85442721,1.00963774,1.35629115,0.01167109,0.02062987,0.12790999,0.32688372,0.08963732,0.06180665,0.16488108
2.86043022,1.03001835,1.40381122,0.01182822,0.02088812,0.12722262,0.33214840,0.08699521,0.06504513,0.16413219
2.86643322,1.05052768,1.44697175,0.01200235,0.02108512,0.12702195,0.33759087,0.08512482,0.06803056,0.16427907
2.87243622,1.07039172,1.48455315,0.01218303,0.02120711,0.12723024,0.34294406,0.08397938,0.07070080,0.16521833
2.87843922,1.08888695,1.51546074,0.01236075,0.02124212,0.12776326,0.34795686,0.08350221,0.07299923,0.16684465
2.88444222,1.10536075,1.53875620,0.01252712,0.02118039,0.12853334,0.35240144,0.08362890,0.07487637,0.16905359
2.89044522,1.11924870,1.55368422,0.01267501,0.02101478,0.12945238,0.35607934,0.08428941,0.07629132,0.17174394
2.89644822,1.13008806,1.55969326,0.01279864,0.02074098,0.13043465,0.35882638,0.08541020,0.07721293,0.17481986
2.90245123,1.13752706,1.55644946,0.01289366,0.02035770,0.13139944,0.36051604,0.08691622,0.07762074,0.17819232
2.90845423,1.14132966,1.54384317,0.01295708,0.01986666,0.13227325,0.36106122,0.08873269,0.07750549,0.18178027
2.91445723,1.14137569,1.52198792,0.01298727,0.01927251,0.13299169,0.36041450,0.09078682,0.07686934,0.18551119
2.92046023,1.13765679,1.49121191,0.01298377,0.01858262,0.13350089,0.35856686,0.09300919,0.07572568,0.18932138
2.92646323,1.13026835,1.45204252,0.01294723,0.01780679,0.13375858,0.35554497,0.09533500,0.07409854,0.19315573
2.93246623,1.11939815,1.40518471,0.01287916,0.01695689,0.13373466,0.35140744,0.09770505,0.07202167,0.19696738
2.93846923,1.10531247,1.35149429,0.01278181,0.01604641,0.13341134,0.34624006,0.10006660,0.06953736,0.20071713
2.94447224,1.08834050,1.29194736,0.01265788,0.01509005,0.13278298,0.34015050,0.10237389,0.06669491,0.20437283
2.95047524,1.06885785,1.22760741,0.01251041,0.01410322,0.13185544,0.33326267,0.10458863,0.06354903,0.20790874
2.95647824,1.04727008,1.15959141,0.01234257,0.01310159,0.13064522,0.32571117,0.10668017,0.06015805,0.21130504
2.96248124,1.02399710,1.08903643,0.01215746,0.01210068,0.12917820,0.31763590,0.10862561,0.05658212,0.21454746
2.96848424,0.99945896,1.01706792,0.01195805,0.01111549,0.12748821,0.30917732,0.11040967,0.05288147,0.21762712
2.97448724,0.97406364,0.94477105,0.01174704,0.01016014,0.12561544,0.30047230,0.11202448,0.04911478,0.22054053
2.98049025,0.94819724,0.87316575,0.01152685,0.00924764,0.12360458,0.29165095,0.11346914,0.04533771,0.22328975
2.98649325,0.92221661,0.80318620,0.01129953,0.00838968,0.12150301,0.28283419,0.11474926,0.04160164,0.22588273
2.99249625,0.89644451,0.73566523,0.01106685,0.00759652,0.11935893,0.27413227,0.11587623,0.03795266,0.22833361
2.99849925,0.87116712,0.67132348,0.01083028,0.00687690,0.11721949,0.26564412,0.11686650,0.03443089,0.23066303
3.00450225,0.84663354,0.61076351,0.01059109,0.00623802,0.11512902,0.25745731,0.11774066,0.03106996,0.23289830
3.01050525,0.82305688,0.55446806,0.01035039,0.00568560,0.11312750,0.24964858,0.11852248,0.02789688,0.23507331
3.01650825,0.80061655,0.50280230,0.01010923,0.00522390,0.11124909,0.24228475,0.11923785,0.02493204,0.23722817
3.02251126,0.77946113,0.45601918,0.00986866,0.00485581,0.10952105,0.23542362,0.11991368,0.02218948,0.23940845
3.02851426,0.75971143,0.41426714,0.00962979,0.00458293,0.10796287,0.22911504,0.12057673,0.01967737,0.24166393
3.03451726,0.74146329,0.37759952,0.00939386,0.00440566,0.10658574,0.22340159,0.12125252,0.01739851,0.24404701
3.04052026,0.72478979,0.34598493,0.00916220,0.00432327,0.10539236,0.21831906,0.12196419,0.01535102,0.24661050
3.04652326,0.70974263,0.31931786,0.00893629,0.00433395,0.10437711,0.21389645,0.12273142,0.01352908,0.24940523
3.05252626,0.69635253,0.29742912,0.00871767,0.00443487,0.10352645,0.21015557,0.12356951,0.01192358,0.25247717
3.05852926,0.68462879,0.28009565,0.00850795,0.00462218,0.10281976,0.20711019,0.12448847,0.01052291,0.25586445
3.06453227,0.67455797,0.26704943,0.00830869,0.00489104,0.10223026,0.20476486,0.12549238,0.00931353,0.25959434
3.07053527,0.66610203,0.25798544,0.00812134,0.00523560,0.10172630,0.20311349,0.12657883,0.00828067,0.26368029
3.07653827,0.65919624,0.25256857,0.00794712,0.00564903,0.10127269,0.20213780,0.12773862,0.00740873,0.26811935
3.08254127,0.65374709,0.25043975,0.00778695,0.00612348,0.10083215,0.20180589,0.12895567,0.00668186,0.27289002
3.08854427,0.64963084,0.25122133,0.00764139,0.00665011,0.10036681,0.20207099,0.13020720,0.00608420,0.27795082
3.09454727,0.64669275,0.25452209,0.00751048,0.00721915,0.09983962,0.20287068,0.13146414,0.00560024,0.28323960
3.10055028,0.64474768,0.25994201,0.00739380,0.00781996,0.09921577,0.20412662,0.13269185,0.00521503,0.28867388
3.10655328,0.64358199,0.26707724,0.00729036,0.00844113,0.09846387,0.20574499,0.13385104,0.00491429,0.29415215
3.11255628,0.64295718,0.27552524,0.00719864,0.00907063,0.09755712,0.20761768,0.13489902,0.00468460,0.29955627
3.11855928,0.64261517,0.28489047,0.00711661,0.00969598,0.09647410,0.20962423,0.13579115,0.00451340,0.30475487
3.12456228,0.64228523,0.29479048,0.00704183,0.01030453,0.09519958,0.21163453,0.13648243,0.00438908,0.30960770
3.13056528,0.64169236,0.30486260,0.00697146,0.01088366,0.09372499,0.21351226,0.13692933,0.00430098,0.31397081
3.13656828,0.64056681,0.31477088,0.00690245,0.01142111,0.09204873,0.21511884,0.13709163,0.00423944,0.31770233
3.14257129,0.63865441,0.32421323,0.00683164,0.01190526,0.09017632,0.21631773,0.13693433,0.00419577,0.32066859
3.14857429,0.63572710,0.33292851,0.00675589,0.01232543,0.08812034,0.21697903,0.13642946,0.00416227,0.32275037
3.15457729,0.63159326,0.34070301,0.00667223,0.01267220,0.08590027,0.21698397,0.13555779,0.00413224,0.32384889
3.16058029,0.62610724,0.34737630,0.00657800,0.01293765,0.08354208,0.21622916,0.13431026,0.00409997,0.32389128
3.16658329,0.61917744,0.35284570,0.00647100,0.01311563,0.08107775,0.21463043,0.13268918,0.00406071,0.32283523
3.17258629,0.61077259,0.35706936,0.00634954,0.01320187,0.07854469,0.21212595,0.13070896,0.00401069,0.32067256
3.17858929,0.60092572,0.36006736,0.00621256,0.01319420,0.07598490,0.20867857,0.12839644,0.00394708,0.31743137
3.18459230,0.58973543,0.36192078,0.00605972,0.01309250,0.07344418,0.20427721,0.12579077,0.00386793,0.31317681
3.19059530,0.57736442,0.36276854,0.00589132,0.01289877,0.07097102,0.19893720,0.12294265,0.00377216,0.30801015
3.19659830,0.56403501,0.36280187,0.00570841,0.01261701,0.06861556,0.19269966,0.11991319,0.00365949,0.30206627
3.20260130,0.55002192,0.36225667,0.00551264,0.01225302,0.06642830,0.18562987,0.11677219,0.00353034,0.29550954
3.20860430,0.53564243,0.36140375,0.00530627,0.01181429,0.06445880,0.17781474,0.11359596,0.00338577,0.28852835
3.21460730,0.52124433,0.36053741,0.00509201,0.01130964,0.06275425,0.16935954,0.11046476,0.00322736,0.28132830
3.22061031,0.50719213,0.35996262,0.00487295,0.01074897,0.06135799,0.16038404,0.10746004,0.00305717,0.27412457
3.22661331,0.49385224,0.35998146,0.00465240,0.01014291,0.06030814,0.15101824,0.10466133,0.00287753,0.26713361
3.23261631,0.48157756,0.36087918,0.00443377,0.00950253,0.05963607,0.14139799,0.10214325,0.00269103,0.26056464
3.23861931,0.47069246,0.36291060,0.00422041,0.00883895,0.05936514,0.13166060,0.09997249,0.00250037,0.25461123
3.24462231,0.46147862,0.36628744,0.00401547,0.00816308,0.05950950,0.12194066,0.09820506,0.00230827,0.24944353
3.25062531,0.45416260,0.37116715,0.00382182,0.00748533,0.06007315,0.11236637,0.09688388,0.00211742,0.24520133
3.25662831,0.44890565,0.37764372,0.00364193,0.00681533,0.06104924,0.10305638,0.09603680,0.00193034,0.24198841
3.26263132,0.44579631,0.38574108,0.00347777,0.00616182,0.06241970,0.09411727,0.09567529,0.00174941,0.23986838
3.26863432,0.44484620,0.39540931,0.00333077,0.00553244,0.06415532,0.08564193,0.09579367,0.00157676,0.23886236
3.27463732,0.44598930,0.40652406,0.00320182,0.00493368,0.06621613,0.07770859,0.09636912,0.00141432,0.23894840
3.28064032,0.44908480,0.41888912,0.00309122,0.00437083,0.06855232,0.07038071,0.09736240,0.00126376,0.24006299
3.28664332,0.45392345,0.43224227,0.00299877,0.00384800,0.07110554,0.06370763,0.09871931,0.00112650,0.24210439
3.29264632,0.46023717,0.44626417,0.00292381,0.00336819,0.07381058,0.05772587,0.10037274,0.00100380,0.24493773
3.29864932,0.46771166,0.46058994,0.00286524,0.00293338,0.07659753,0.05246097,0.10224546,0.00089675,0.24840170
3.30465233,0.47600131,0.47482303,0.00282172,0.00254465,0.07939410,0.04792984,0.10425327,0.00080630,0.25231658
3.31065533,0.48474594,0.48855072,0.00279169,0.00220232,0.08212832,0.04414337,0.10630855,0.00073337,0.25649313
3.31665833,0.49358847,0.50136074,0.00277355,0.00190612,0.08473119,0.04110918,0.10832408,0.00067888,0.26074205
3.32266133,0.50219288,0.51285812,0.00276572,0.00165534,0.08713951,0.03883445,0.11021682,0.00064379,0.26488363
3.32866433,0.51026147,0.52268155,0.00276682,0.00144898,0.08929847,0.03732854,0.11191159,0.00062918,0.26875693
3.33466733,0.51755072,0.53051867,0.00277572,0.00128591,0.09116403,0.03660534,0.11334448,0.00063629,0.27222832
3.34067034,0.52388485,0.53611927,0.00279167,0.00116497,0.09270503,0.03668524,0.11446577,0.00066654,0.27519882
3.34667334,0.52916653,0.53930615,0.00281432,0.00108511,0.09390467,0.03759652,0.11524227,0.00072157,0.27760985
3.35267634,0.53338402,0.53998280,0.00284385,0.00104541,0.09476160,0.03937612,0.11565893,0.00080324,0.27944715
3.35867934,0.53661432,0.53813775,0.00288088,0.00104521,0.09529027,0.04206971,0.11571966,0.00091359,0.28074269
3.36468234,0.53902216,0.53384529,0.00292657,0.00108405,0.09552066,0.04573094,0.11544731,0.00105488,0.28157428
3.37068534,0.54085464,0.52726252,0.00298250,0.00116174,0.09549731,0.05042000,0.11488279,0.00122943,0.28206295
3.37668834,0.54243163,0.51862288,0.00305064,0.00127825,0.09527767,0.05620122,0.11408327,0.00143965,0.28236818
3.38269135,0.54413233,0.50822643,0.00313327,0.00143371,0.09492987,0.06314006,0.11311975,0.00168785,0.28268104
3.38869435,0.54637833,0.49642734,0.00323282,0.00162828,0.09452988,0.07129932,0.11207383,0.00197621,0.28321554
3.39469735,0.54961391,0.48361913,0.00335176,0.00186208,0.09415832,0.08073479,0.11103401,0.00230657,0.28419863
3.40070035,0.55428443,0.47021843,0.00349248,0.00213503,0.09389691,0.09149047,0.11009159,0.00268033,0.28585903
3.40670335,0.56081357,0.45664784,0.00365705,0.00244677,0.09382473,0.10359354,0.10933635,0.00309830,0.28841564
3.41270635,0.56958053,0.44331872,0.00384714,0.00279648,0.09401458,0.11704928,0.10885225,0.00356050,0.29206580
3.41870935,0.58089816,0.43061477,0.00406383,0.00318278,0.09452943,0.13183620,0.10871327,0.00406609,0.29697413
3.42471236,0.59499308,0.41887687,0.00430748,0.00360360,0.09541915,0.14790167,0.10897965,0.00461316,0.30326227
3.43071536,0.61198868,0.40839006,0.00457759,0.00405609,0.09671784,0.16515821,0.10969462,0.00519868,0.31100012
3.43671836,0.63189190,0.39937302,0.00487275,0.00453654,0.09844161,0.18348087,0.11088185,0.00581838,0.32019910
3.44272136,0.65458450,0.39197058,0.00519055,0.00504032,0.10058715,0.20270575,0.11254368,0.00646676,0.33080754
3.44872436,0.67981939,0.38624937,0.00552759,0.00556191,0.10313110,0.22263003,0.11466024,0.00713703,0.34270877
3.45472736,0.70722230,0.38219693,0.00587947,0.00609488,0.10603016,0.24301355,0.11718953,0.00782123,0.35572179
3.46073037,0.73629888,0.37972403,0.00624089,0.00663203,0.10922214,0.26358205,0.12006845,0.00851029,0.36960482
3.46673337,0.76644715,0.37867024,0.00660575,0.00716544,0.11262775,0.28403213,0.12321468,0.00919424,0.38406148
3.47273637,0.79697485,0.37881223,0.00696728,0.00768668,0.11615316,0.30403775,0.12652947,0.00986237,0.39874942
3.47873937,0.82712107,0.37987454,0.00731826,0.00818699,0.11969318,0.32325820,0.12990108,0.01050353,0.41329116
3.48474237,0.85608128,0.38154222,0.00765121,0.00865750,0.12313502,0.34134718,0.13320887,0.01110641,0.42728666
3.49074537,0.88303487,0.38347475,0.00795865,0.00908949,0.12636229,0.35796282,0.13632772,0.01165986,0.44032702
3.49674837,0.90717383,0.38532069,0.00823328,0.00947461,0.12925931,0.37277804,0.13913270,0.01215322,0.45200894
3.50275138,0.92773152,0.38673227,0.00846833,0.00980521,0.13171535,0.38549098,0.14150370,0.01257670,0.46194909
3.50875438,0.94401026,0.38737949,0.00865770,0.01007453,0.13362869,0.39583497,0.14332996,0.01292162,0.46979792
3.51475738,0.95540645,0.38696306,0.00879622,0.01027695,0.13491037,0.40358755,0.14451407,0.01318081,0.47525224
3.52076038,0.96143218,0.38522558,0.00887984,0.01040818,0.13548736,0.40857821,0.14497557,0.01334874,0.47806602
3.52676338,0.96173249,0.38196082,0.00890573,0.01046540,0.13530516,0.41069435,0.14465373,0.01342182,0.47805907
3.53276638,0.95609743,0.37702056,0.00887244,0.01044738,0.13432961,0.40988535,0.14350961,0.01339845,0.47512301
3.53876938,0.94446858,0.37031885,0.00877992,0.01035450,0.13254790,0.40616432,0.14152716,0.01327914,0.46922457
3.54477239,0.92693980,0.36183384,0.00862950,0.01018877,0.12996874,0.39960768,0.13871350,0.01306642,0.46040596
3.55077539,0.90375240,0.35160690,0.00842389,0.00995370,0.12662178,0.39035242,0.13509831,0.01276482,0.44878242
3.55677839,0.87528493,0.33973957,0.00816704,0.00965424,0.12255616,0.37859131,0.13073233,0.01238068,0.43453718
3.56278139,0.84203844,0.32638831,0.00786400,0.00929656,0.11783851,0.36456621,0.12568520,0.01192190,0.41791400
3.56878439,0.80461782,0.31175764,0.00752080,0.00888788,0.11255030,0.34855987,0.12004276,0.01139774,0.39920796
3.57478739,0.76371034,0.29609189,0.00714418,0.00843620,0.10678489,0.33088659,0.11390372,0.01081843,0.37875468
3.58079040,0.72006237,0.27966609,0.00674141,0.00795004,0.10064420,0.31188222,0.10737628,0.01019490,0.35691870
3.58679340,0.67445545,0.26277645,0.00632009,0.00743820,0.09423540,0.29189391,0.10057446,0.00953843,0.33408161
3.59279640,0.62768264,0.24573074,0.00588787,0.00690949,0.08766754,0.27127007,0.09361453,0.00886031,0.31063020
3.59879940,0.58052626,0.22883915,0.00545230,0.00637250,0.08104844,0.25035104,0.08661167,0.00817152,0.28694546
3.60480240,0.53373782,0.21240563,0.00502064,0.00583536,0.07448188,0.22946064,0.07967691,0.00748247,0.26339259
3.61080540,0.48802072,0.19672036,0.00459966,0.00530559,0.06806515,0.20889913,0.07291447,0.00680278,0.24031246
3.61680840,0.44401627,0.18205315,0.00419554,0.00478994,0.06188711,0.18893757,0.06641965,0.00614105,0.21801474
3.62281141,0.40229337,0.16864818,0.00381376,0.00429430,0.05602673,0.16981384,0.06027722,0.00550479,0.19677289
3.62881441,0.36334172,0.15671990,0.00345906,0.00382362,0.05055215,0.15173023,0.05456031,0.00490027,0.17682091
3.63481741,0.32756868,0.14645015,0.00313536,0.00338194,0.04552025,0.13485272,0.04932995,0.00433257,0.15835199
3.64082041,0.29529928,0.13798651,0.00284579,0.00297235,0.04097665,0.11931166,0.04463495,0.00380555,0.14151870
3.64682341,0.26677926,0.13144164,0.00259271,0.00259712,0.03695615,0.10520370,0.04051234,0.00332197,0.12643474
3.65282641,0.24218037,0.12689354,0.00237775,0.00225774,0.03348345,0.09259487,0.03698811,0.00288356,0.11317781
3.65882941,0.22160766,0.12438662,0.00220185,0.00195509,0.03057420,0.08152445,0.03407822,0.00249119,0.10179348
3.66483242,0.20510802,0.12393349,0.00206536,0.00168950,0.02823612,0.07200933,0.03178990,0.00214505,0.09229965
3.67083542,0.19267957,0.12551727,0.00196812,0.00146096,0.02647033,0.06404873,0.03012300,0.00184480,0.08469145
3.67683842,0.18428128,0.12909441,0.00190953,0.00126927,0.02527262,0.05762901,0.02907140,0.00158979,0.07894615
3.68284142,0.17984256,0.13459794,0.00188863,0.00111414,0.02463469,0.05272822,0.02862451,0.00137924,0.07502806
3.68884442,0.17927225,0.14194107,0.00190419,0.00099540,0.02454537,0.04932040,0.02876859,0.00121245,0.07289299
3.69484742,0.18246688,0.15102108,0.00195478,0.00091312,0.02499159,0.04737933,0.02948801,0.00108899,0.07249230
3.70085043,0.18931789,0.16172356,0.00203884,0.00086772,0.02595927,0.04688168,0.03076643,0.00100884,0.07377633
3.70685343,0.19971760,0.17392683,0.00215474,0.00086009,0.02743401,0.04780951,0.03258772,0.00097260,0.07669713
3.71285643,0.21356403,0.18750649,0.00230081,0.00089167,0.02940154,0.05015194,0.03493677,0.00098156,0.08121046
3.71885943,0.23076424,0.20234005,0.00247540,0.00096454,0.03184802,0.05390622,0.03780000,0.00103790,0.08727703
3.72486243,0.25123631,0.21831149,0.00267691,0.00108142,0.03476012,0.05907784,0.04116580,0.00114470,0.09486295
3.73086543,0.27491005,0.23531550,0.00290377,0.00124569,0.03812493,0.06568018,0.04502458,0.00130602,0.10393952
3.73686843,0.30172620,0.25326137,0.00315450,0.00146136,0.04192971,0.07373321,0.04936875,0.00152696,0.11448226
3.74287144,0.33163442,0.27207609,0.00342769,0.00173301,0.04616146,0.08326182,0.05419237,0.00181360,0.12646934
3.74887444,0.36459001,0.29170663,0.00372197,0.00206572,0.05080640,0.09429344,0.05949058,0.00217295,0.13987942
3.75487744,0.40054937,0.31212101,0.00403602,0.00246486,0.05584937,0.10685523,0.06525887,0.00261286,0.15468906
3.76088044,0.43946456,0.33330812,0.00436853,0.00293601,0.06127311,0.12097091,0.07149209,0.00314187,0.17086968
3.76688344,0.48127672,0.35527593,0.00471814,0.00348470,0.06705754,0.13665730,0.07818327,0.00376896,0.18838431
3.77288644,0.52590900,0.37804820,0.00508345,0.00411620,0.07317905,0.15392061,0.08532235,0.00450334,0.20718413
3.77888944,0.57325879,0.40165954,0.00546293,0.00483522,0.07960974,0.17275271,0.09289475,0.00535411,0.22720509
3.78489245,0.62318988,0.42614903,0.00585489,0.00564571,0.08631689,0.19312746,0.10087989,0.00632988,0.24836457
3.79089545,0.67552474,0.45155247,0.00625740,0.00655051,0.09326232,0.21499718,0.10924977,0.00743837,0.27055850
3.79689845,0.73003726,0.47789371,0.00666828,0.00755108,0.10040215,0.23828945,0.11796762,0.00868599,0.29365879
3.80290145,0.78644652,0.50517536,0.00708502,0.00864725,0.10768650,0.26290442,0.12698669,0.01007733,0.31751159
3.80890445,0.84441192,0.53336942,0.00750477,0.00983701,0.11505957,0.28871272,0.13624940,0.01161471,0.34193624
3.81490745,0.90353002,0.56240839,0.00792431,0.01111625,0.12245991,0.31555410,0.14568676,0.01329772,0.36672530
3.82091046,0.96333373,0.59217746,0.00834003,0.01247869,0.12982092,0.34323704,0.15521821,0.01512279,0.39164552
3.82691346,1.02329387,0.62250824,0.00874794,0.01391579,0.13707162,0.37153932,0.16475205,0.01708283,0.41644013
3.83291646,1.08282360,0.65317477,0.00914373,0.01541680,0.14413776,0.40020978,0.17418626,0.01916695,0.44083219
3.83891946,1.14128571,0.68389206,0.00952278,0.01696882,0.15094303,0.42897113,0.18340998,0.02136026,0.46452918
3.84492246,1.19800273,0.71431756,0.00988026,0.01855702,0.15741058,0.45752404,0.19230547,0.02364385,0.48722866
3.85092546,1.25226982,0.74405585,0.01021122,0.02016493,0.16346467,0.48555228,0.20075063,0.02599488,0.50862485
3.85692846,1.30336998,0.77266627,0.01051072,0.02177480,0.16903240,0.51272890,0.20862185,0.02838681,0.52841591
3.86293147,1.35059122,0.79967371,0.01077390,0.02336805,0.17404553,0.53872327,0.21579731,0.03078978,0.54631173
3.86893447,1.39324494,0.82458182,0.01099621,0.02492571,0.17844216,0.56320879,0.22216038,0.03317124,0.56204183
3.87493747,1.43068489,0.84688836,0.01117344,0.02642901,0.18216838,0.58587090,0.22760310,0.03549658,0.57536314
3.88094047,1.46232587,0.86610196,0.01130196,0.02785985,0.18517970,0.60641522,0.23202963,0.03773001,0.58606715
3.88694347,1.48766137,0.88175950,0.01137878,0.02920134,0.18744217,0.62457537,0.23535930,0.03983545,0.59398631
3.89294647,1.50627920,0.89344327,0.01140173,0.03043828,0.18893322,0.64012020,0.23752939,0.04177757,0.59899918
3.89894947,1.51787454,0.90079708,0.01136947,0.03155752,0.18964212,0.65286005,0.23849724,0.04352273,0.60103421
3.90495248,1.52225957,0.90354059,0.01128163,0.03254833,0.18957006,0.66265179,0.23824175,0.04504006,0.60007182
3.91095548,1.51936940,0.90148094,0.01113882,0.03340258,0.18872982,0.66940236,0.23676417,0.04630237,0.59614484
3.91695848,1.50926378,0.89452129,0.01094262,0.03411486,0.18714505,0.67307056,0.23408806,0.04728696,0.58933712
3.92296148,1.49212474,0.88266578,0.01069556,0.03468244,0.18484928,0.67366723,0.23025844,0.04797638,0.57978047
3.92896448,1.46825003,0.86602064,0.01040106,0.03510518,0.18188457,0.67125348,0.22534035,0.04835892,0.56765005
3.93496748,1.43804295,0.84479145,0.01006334,0.03538527,0.17830000,0.66593736,0.21941656,0.04842899,0.55315844
3.94097049,1.40199894,0.81927673,0.00968729,0.03552690,0.17415003,0.65786897,0.21258488,0.04818722,0.53654870
3.94697349,1.36068958,0.78985825,0.00927831,0.03553592,0.16949279,0.64723438,0.20495503,0.04764037,0.51808673
3.95297649,1.31474495,0.75698844,0.00884221,0.03541942,0.16438846,0.63424857,0.19664520,0.04680112,0.49805334
3.95897949,1.26483500,0.72117577,0.00838498,0.03518524,0.15889775,0.61914788,0.18777860,0.04568750,0.47673632
3.96498249,1.21165093,0.68296854,0.00791269,0.03484164,0.15308050,0.60218228,0.17848003,0.04432233,0.45442288
3.97098549,1.15588731,0.64293819,0.00743128,0.03439688,0.14699463,0.58360789,0.16887264,0.04273244,0.43139282
3.97698849,1.09822558,0.60166248,0.00694646,0.03385891,0.14069525,0.56368002,0.15907505,0.04094777,0.40791257
3.98299150,1.03931966,0.55970960,0.00646357,0.03323515,0.13423412,0.54264712,0.14919890,0.03900048,0.38423034
3.98899450,0.97978402,0.51762362,0.00598746,0.03253237,0.12765927,0.52074586,0.13934683,0.03692404,0.36057240
3.99499750,0.92018433,0.47591186,0.00552245,0.03175660,0.12101495,0.49819741,0.12961105,0.03475227,0.33714071
4.00100050,0.86103107,0.43503450,0.00507223,0.03091318,0.11434174,0.47520506,0.12007237,0.03251854,0.31411152
4.00700350,0.80277568,0.39539674,0.00463987,0.03000688,0.10767679,0.45195311,0.11079980,0.03025496,0.29163526
4.01300650,0.74580932,0.35734349,0.00422782,0.02904207,0.10105417,0.42860698,0.10185048,0.02799177,0.26983713
4.01900950,0.69046376,0.32115663,0.00383788,0.02802294,0.09450529,0.40531427,0.09327014,0.02575679,0.24881859
4.02501251,0.63701401,0.28705462,0.00347128,0.02695373,0.08805921,0.38220664,0.08509371,0.02357505,0.22865930
4.03101551,0.58568235,0.25519425,0.00312874,0.02583894,0.08174300,0.35940229,0.07734632,0.02146850,0.20941941
4.03701851,0.53664317,0.22567417,0.00281048,0.02468361,0.07558197,0.33700859,0.07004426,0.01945592,0.19114205
4.04302151,0.49002839,0.19853982,0.00251632,0.02349341,0.06959981,0.31512486,0.06319616,0.01755290,0.17385577
4.04902451,0.44593285,0.17378944,0.00224577,0.02227484,0.06381859,0.29384491,0.05680411,0.01577193,0.15757688
4.05502751,0.40441963,0.15138069,0.00199803,0.02103522,0.05825869,0.27325916,0.05086471,0.01412261,0.14231151
4.06103052,0.36552484,0.13123762,0.00177212,0.01978271,0.05293865,0.25345626,0.04537010,0.01261186,0.12805744
4.06703352,0.32926187,0.11325756,0.00156692,0.01852622,0.04787490,0.23452413,0.04030883,0.01124426,0.11480558
4.07303652,0.29562497,0.09731777,0.00138121,0.01727529,0.04308153,0.21655023,0.03566662,0.01002231,0.10254116
4.07903952,0.26459218,0.08328163,0.00121371,0.01603986,0.03857002,0.19962133,0.03142701,0.00894679,0.09124462
4.08504252,0.23612756,0.07100412,0.00106314,0.01483005,0.03434897,0.18382251,0.02757191,0.00801706,0.08089227
4.09104552,0.21018291,0.06033660,0.00092822,0.01365594,0.03042392,0.16923581,0.02408202,0.00723132,0.07145677
4.09704852,0.18669904,0.05113083,0.00080772,0.01252723,0.02679725,0.15593834,0.02093716,0.00658686,0.06290746
4.10305153,0.16560664,0.04324219,0.00070046,0.01145303,0.02346812,0.14400015,0.01811661,0.00608025,0.05521059
4.10905453,0.14682693,0.03653208,0.00060529,0.01044159,0.02043254,0.13348193,0.01559928,0.00570748,0.04832961
4.11505753,0.13027214,0.03086977,0.00052116,0.00950008,0.01768356,0.12443262,0.01336398,0.00546407,0.04222534
4.12106053,0.11584598,0.02613349,0.00044706,0.00863442,0.01521147,0.11688712,0.01138955,0.00534506,0.03685623
4.12706353,0.10344402,0.02221110,0.00038205,0.00784913,0.01300411,0.11086414,0.00965505,0.00534505,0.03217866
4.13306653,0.09295415,0.01900025,0.00032527,0.00714723,0.01104732,0.10636429,0.00813991,0.00545812,0.02814726
4.13906953,0.08425714,0.01640822,0.00027589,0.00653024,0.00932527,0.10336856,0.00682409,0.00567776,0.02471527
4.14507254,0.07722724,0.01435155,0.00023316,0.00599812,0.00782093,0.10183709,0.00568822,0.00599678,0.02183497
4.15107554,0.07173288,0.01275538,0.00019637,0.00554936,0.00651653,0.10170848,0.00471373,0.00640721,0.01945808
4.15707854,0.06763750,0.01155278,0.00016488,0.00518105,0.00539394,0.10289960,0.00388297,0.00690018,0.01753617
4.16308154,0.06480043,0.01068400,0.00013808,0.00488899,0.00443508,0.10530586,0.00317931,0.00746587,0.01602111
4.16908454,0.06307789,0.01009567,0.00011542,0.00466785,0.00362224,0.10880218,0.00258723,0.00809344,0.01486544
4.17508754,0.06232415,0.00974006,0.00009638,0.00451130,0.00293841,0.11324438,0.00209237,0.00877104,0.01402279
4.18109055,0.06239264,0.00957444,0.00008050,0.00441223,0.00236749,0.11847133,0.00168159,0.00948586,0.01344815
4.18709355,0.06313736,0.00956045,0.00006734,0.00436291,0.00189446,0.12430760,0.00134295,0.01022420,0.01309828
4.19309655,0.06441419,0.00966360,0.00005652,0.00435517,0.00150553,0.13056661,0.00106574,0.01097166,0.01293193
4.19909955,0.06608247,0.00985284,0.00004770,0.00438065,0.00118819,0.13705440,0.00084042,0.01171333,0.01291014
4.20510255,0.06800651,0.01010028,0.00004057,0.00443093,0.00093124,0.14357367,0.00065857,0.01243409,0.01299648
4.21110555,0.07005723,0.01038092,0.00003483,0.00449775,0.00072478,0.14992824,0.00051287,0.01311887,0.01315722
4.21710855,0.07211378,0.01067251,0.00003026,0.00457318,0.00056015,0.15592764,0.00039697,0.01375305,0.01336159
4.22311156,0.07406516,0.01095548,0.00002664,0.00464976,0.00042989,0.16139167,0.00030545,0.01432280,0.01358189
4.22911456,0.07581172,0.01121288,0.00002379,0.00472068,0.00032761,0.16615498,0.00023370,0.01481544,0.01379367
4.23511756,0.07726657,0.01143041,0.00002155,0.00477987,0.00024791,0.17007114,0.00017787,0.01521983,0.01397582
