energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
3.17858929,1.20279566,0.44655263,0.18823870,0.02714801,0.12196090,0.08281713,0.19842461,0.49332288,0.00163928
3.18459230,1.17835153,0.43562657,0.18172896,0.02767319,0.12277782,0.08433740,0.19631808,0.48481737,0.00164619
3.19059530,1.15258426,0.42486461,0.17511823,0.02820997,0.12355729,0.08580711,0.19400001,0.47510592,0.00165345
3.19659830,1.12582815,0.41440464,0.16849086,0.02875033,0.12429095,0.08720901,0.19148933,0.46435420,0.00166090
3.20260130,1.09837120,0.40434741,0.16191966,0.02928411,0.12496475,0.08852323,0.18879529,0.45273655,0.00166822
3.20860430,1.07045753,0.39475901,0.15546562,0.02979950,0.12556036,0.08972836,0.18591851,0.44043529,0.00167501
3.21460730,1.04229285,0.38567551,0.14917840,0.03028374,0.12605705,0.09080291,0.18285271,0.42764024,0.00168078
3.22061031,1.01405252,0.37710922,0.14309725,0.03072390,0.12643368,0.09172683,0.17958687,0.41454834,0.00168501
3.22661331,0.98589131,0.36905612,0.13725241,0.03110772,0.12667097,0.09248321,0.17610766,0.40136321,0.00168716
3.23261631,0.95795407,0.36150413,0.13166675,0.03142447,0.12675371,0.09305986,0.17240214,0.38829464,0.00168675
3.23861931,0.93038656,0.35444149,0.12635763,0.03166585,0.12667282,0.09345083,0.16846035,0.37555773,0.00168337
3.24462231,0.90334546,0.34786485,0.12133863,0.03182673,0.12642717,0.09365774,0.16427780,0.36337168,0.00167672
3.25062531,0.87700704,0.34178648,0.11662133,0.03190587,0.12602499,0.09369074,0.15985765,0.35195812,0.00166665
3.25662831,0.85157372,0.33624033,0.11221675,0.03190647,0.12548488,0.09356910,0.15521245,0.34153891,0.00165320
3.26263132,0.82727818,0.33128643,0.10813656,0.03183652,0.12483612,0.09332145,0.15036543,0.33233345,0.00163658
3.26863432,0.80438469,0.32701348,0.10439391,0.03170904,0.12411854,0.09298540,0.14535111,0.32455552,0.00161719
3.27463732,0.78318764,0.32353953,0.10100395,0.03154204,0.12338174,0.09260688,0.14021543,0.31840967,0.00159567
3.28064032,0.76400733,0.32101069,0.09798391,0.03135830,0.12268377,0.09223882,0.13501524,0.31408730,0.00157279
3.28664332,0.74718331,0.31959795,0.09535294,0.03118499,0.12208936,0.09193962,0.12981725,0.31176261,0.00154955
3.29264632,0.73306577,0.31949240,0.09313158,0.03105308,0.12166769,0.09177115,0.12469658,0.31158851,0.00152706
3.29864932,0.72200534,0.32089906,0.09134109,0.03099658,0.12148996,0.09179655,0.11973484,0.31369265,0.00150655
3.30465233,0.71434207,0.32402970,0.09000257,0.03105169,0.12162678,0.09207790,0.11501800,0.31817382,0.00148933
3.31065533,0.71039418,0.32909499,0.08913613,0.03125584,0.12214560,0.09267383,0.11063409,0.32509885,0.00147676
3.31665833,0.71044714,0.33629653,0.08875992,0.03164670,0.12310819,0.09363722,0.10667086,0.33450014,0.00147019
3.32266133,0.71474376,0.34581895,0.08888934,0.03226108,0.12456844,0.09501307,0.10321345,0.34637401,0.00147092
3.32866433,0.72347559,0.35782259,0.08953635,0.03313396,0.12657047,0.09683669,0.10034228,0.36067983,0.00148021
3.33466733,0.73677620,0.37243702,0.09070887,0.03429745,0.12914726,0.09913225,0.09813101,0.37734012,0.00149916
3.34067034,0.75471639,0.38975569,0.09241046,0.03577991,0.13231963,0.10191173,0.09664493,0.39624158,0.00152878
3.34667334,0.77730153,0.40983176,0.09464004,0.03760502,0.13609585,0.10517437,0.09593945,0.41723690,0.00156988
3.35267634,0.80447079,0.43267529,0.09739181,0.03979114,0.14047169,0.10890664,0.09605903,0.44014734,0.00162311
3.35867934,0.83609831,0.45825176,0.10065529,0.04235054,0.14543093,0.11308256,0.09703627,0.46476597,0.00168889
3.36468234,0.87199574,0.48648181,0.10441536,0.04528898,0.15094624,0.11766460,0.09889131,0.49086132,0.00176745
3.37068534,0.91191598,0.51724199,0.10865237,0.04860522,0.15698038,0.12260487,0.10163139,0.51818130,0.00185880
3.37668834,0.95555755,0.55036645,0.11334220,0.05229077,0.16348755,0.12784661,0.10525060,0.54645721,0.00196273
3.38269135,1.00256927,0.58564927,0.11845623,0.05632965,0.17041484,0.13332588,0.10972979,0.57540762,0.00207879
3.38869435,1.05255480,0.62284708,0.12396127,0.06069840,0.17770365,0.13897346,0.11503652,0.60474202,0.00220632
3.39469735,1.10507680,0.66168201,0.12981929,0.06536608,0.18529099,0.14471660,0.12112511,0.63416408,0.00234446
3.40070035,1.15966042,0.70184448,0.13598720,0.07029446,0.19311056,0.15048084,0.12793682,0.66337449,0.00249210
3.40670335,1.21579619,0.74299597,0.14241642,0.07543831,0.20109359,0.15619163,0.13540000,0.69207333,0.00264795
3.41270635,1.27294216,0.78477151,0.14905249,0.08074584,0.20916938,0.16177570,0.14343050,0.71996209,0.00281052
3.41870935,1.33052575,0.82678212,0.15583476,0.08615923,0.21726562,0.16716225,0.15193208,0.74674533,0.00297810
3.42471236,1.38794538,0.86861702,0.16269608,0.09161538,0.22530840,0.17228383,0.16079713,0.77213225,0.00314886
3.43071536,1.44457242,0.90984603,0.16956280,0.09704671,0.23322207,0.17707693,0.16990757,0.79583817,0.00332075
3.43671836,1.49975395,0.95002225,0.17635488,0.10238220,0.24092906,0.18148241,0.17913612,0.81758637,0.00349163
3.44272136,1.55281667,0.98868527,0.18298644,0.10754850,0.24834967,0.18544566,0.18834783,0.83711020,0.00365921
3.44872436,1.60307254,1.02536515,0.18936664,0.11247120,0.25540192,0.18891665,0.19740206,0.85415574,0.00382115
3.45472736,1.64982638,1.05958745,0.19540093,0.11707626,0.26200176,0.19184993,0.20615483,0.86848523,0.00397504
3.46073037,1.69238579,1.09087939,0.20099269,0.12129145,0.26806346,0.19420455,0.21446150,0.87988104,0.00411849
3.46673337,1.73007329,1.11877731,0.20604535,0.12504797,0.27350045,0.19594413,0.22217985,0.88815050,0.00424914
3.47273637,1.76224069,1.14283532,0.21046469,0.12828195,0.27822654,0.19703699,0.22917334,0.89313122,0.00436474
3.47873937,1.78828532,1.16263511,0.21416154,0.13093606,0.28215766,0.19745637,0.23531463,0.89469689,0.00446321
3.48474237,1.80766759,1.17779661,0.21705447,0.13296098,0.28521388,0.19718094,0.24048910,0.89276318,0.00454266
3.49074537,1.81992918,1.18798912,0.21907267,0.13431673,0.28732185,0.19619530,0.24459826,0.88729362,0.00460148
3.49674837,1.82471106,1.19294253,0.22015858,0.13497390,0.28841744,0.19449079,0.24756297,0.87830497,0.00463838
3.50275138,1.82177048,1.19245801,0.22027043,0.13491457,0.28844852,0.19206621,0.24932630,0.86587173,0.00465246
3.50875438,1.81099588,1.18641764,0.21938425,0.13413296,0.28737764,0.18892871,0.24985577,0.85012962,0.00464319
3.51475738,1.79241888,1.17479243,0.21749554,0.13263586,0.28518458,0.18509458,0.24914505,0.83127746,0.00461053
3.52076038,1.76622255,1.15764818,0.21462029,0.13044264,0.28186849,0.18058990,0.24721479,0.80957744,0.00455486
3.52676338,1.73274525,1.13514871,0.21079538,0.12758494,0.27744950,0.17545104,0.24411273,0.78535350,0.00447703
3.53276638,1.69247962,1.10755617,0.20607823,0.12410603,0.27196980,0.16972492,0.23991284,0.75898770,0.00437835
3.53876938,1.64606645,1.07522819,0.20054583,0.12005983,0.26549386,0.16346889,0.23471370,0.73091474,0.00426056
3.54477239,1.59428349,1.03861182,0.19429307,0.11550966,0.25810794,0.15675035,0.22863595,0.70161457,0.00412577
3.55077539,1.53802953,0.99823456,0.18743043,0.11052669,0.24991880,0.14964597,0.22181910,0.67160349,0.00397646
3.55677839,1.47830413,0.95469241,0.18008122,0.10518823,0.24105164,0.14224049,0.21441769,0.64142387,0.00381538
3.56278139,1.41618397,0.90863585,0.17237832,0.09957586,0.23164728,0.13462535,0.20659698,0.61163291,0.00364547
3.56878439,1.35279643,0.86075382,0.16446072,0.09377347,0.22185887,0.12689685,0.19852836,0.58279087,0.00346984
3.57478739,1.28929179,0.81175680,0.15646988,0.08786532,0.21184808,0.11915420,0.19038467,0.55544908,0.00329164
3.58079040,1.22681477,0.76235925,0.14854609,0.08193407,0.20178098,0.11149739,0.18233554,0.53013817,0.00311399
3.58679340,1.16647670,0.71326251,0.14082494,0.07605903,0.19182390,0.10402494,0.17454302,0.50735689,0.00293992
3.59279640,1.10932923,0.66513844,0.13343410,0.07031447,0.18213929,0.09683175,0.16715760,0.48756183,0.00277230
3.59879940,1.05634051,0.61861472,0.12649041,0.06476821,0.17288180,0.09000693,0.16031479,0.47115830,0.00261375
3.60480240,1.00837446,0.57426204,0.12009741,0.05948037,0.16419477,0.08363183,0.15413229,0.45849248,0.00246661
3.61080540,0.96617379,0.53258372,0.11434337,0.05450246,0.15620712,0.07777833,0.14870794,0.44984503,0.00233289
3.61680840,0.93034691,0.49400790,0.10929992,0.04987669,0.14903090,0.07250732,0.14411832,0.44542621,0.00221421
3.62281141,0.90135910,0.45888246,0.10502104,0.04563558,0.14275937,0.06786757,0.14041812,0.44537239,0.00211182
3.62881441,0.87952754,0.42747251,0.10154278,0.04180182,0.13746572,0.06389484,0.13764017,0.44974401,0.00202656
3.63481741,0.86502034,0.39996053,0.09888330,0.03838840,0.13320236,0.06061141,0.13579608,0.45852479,0.00195889
3.64082041,0.85785889,0.37644864,0.09704342,0.03539897,0.13000085,0.05802591,0.13487738,0.47162211,0.00190883
3.64682341,0.85792328,0.35696289,0.09600752,0.03282843,0.12787216,0.05613353,0.13485705,0.48886855,0.00187608
3.65282641,0.86496023,0.34145913,0.09574472,0.03066364,0.12680749,0.05491648,0.13569139,0.51002430,0.00185996
3.65882941,0.87859305,0.32983007,0.09621036,0.02888435,0.12677930,0.05434478,0.13732197,0.53478056,0.00185949
3.66483242,0.89833319,0.32191315,0.09734757,0.02746420,0.12774261,0.05437735,0.13967771,0.56276381,0.00187340
3.67083542,0.92359299,0.31749899,0.09908902,0.02637184,0.12963650,0.05496329,0.14267697,0.59354091,0.00190021
3.67683842,0.95369918,0.31633988,0.10135870,0.02557207,0.13238567,0.05604335,0.14622946,0.62662514,0.00193822
3.68284142,0.98790719,0.31815834,0.10407376,0.02502703,0.13590210,0.05755165,0.15023815,0.66148313,0.00198560
3.68884442,1.02541570,0.32265529,0.10714628,0.02469736,0.14008675,0.05941738,0.15460098,0.69754280,0.00204043
3.69484742,1.06538167,0.32951784,0.11048513,0.02454336,0.14483130,0.06156675,0.15921240,0.73420230,0.00210073
3.70085043,1.10693563,0.33842649,0.11399769,0.02452607,0.15002000,0.06392482,0.16396489,0.77083991,0.00216451
3.70685343,1.14919717,0.34906177,0.11759155,0.02460824,0.15553148,0.06641742,0.16875035,0.80682492,0.00222982
3.71285643,1.19129064,0.36111012,0.12117623,0.02475520,0.16124073,0.06897296,0.17346146,0.84152939,0.00229479
3.71885943,1.23236088,0.37426916,0.12466473,0.02493567,0.16702117,0.07152410,0.17799306,0.87434051,0.00235767
3.72486243,1.27158884,0.38825212,0.12797506,0.02512229,0.17274677,0.07400933,0.18224355,0.90467336,0.00241685
3.73086543,1.30820692,0.40279160,0.13103167,0.02529210,0.17829432,0.07637424,0.18611640,0.93198387,0.00247092
3.73686843,1.34151349,0.41764242,0.13376679,0.02542683,0.18354566,0.07857257,0.18952163,0.95578132,0.00251866
3.74287144,1.37088655,0.43258376,0.13612152,0.02551296,0.18839004,0.08056698,0.19237745,0.97564020,0.00255909
3.74887444,1.39579572,0.44742035,0.13804688,0.02554166,0.19272635,0.08232945,0.19461178,0.99121089,0.00259146
3.75487744,1.41581240,0.46198277,0.13950458,0.02550862,0.19646516,0.08384140,0.19616385,1.00222869,0.00261528
3.76088044,1.43061754,0.47612697,0.14046750,0.02541361,0.19953068,0.08509345,0.19698554,1.00852082,0.00263030
3.76688344,1.44000668,0.48973285,0.14092001,0.02526006,0.20186227,0.08608483,0.19704269,1.01001109,0.00263652
3.77288644,1.44389189,0.50270216,0.14085793,0.02505446,0.20341562,0.08682261,0.19631602,1.00672192,0.00263419
3.77888944,1.44230066,0.51495565,0.14028821,0.02480573,0.20416350,0.08732060,0.19480175,0.99877373,0.00262375
3.78489245,1.43537151,0.52642984,0.13922836,0.02452456,0.20409596,0.08759811,0.19251188,0.98638145,0.00260587
3.79089545,1.42334667,0.53707348,0.13770560,0.02422281,0.20322000,0.08767868,0.18947399,0.96984866,0.00258137
3.79689845,1.40656210,0.54684390,0.13575575,0.02391288,0.20155881,0.08758865,0.18573061,0.94955923,0.00255125
3.80290145,1.38543527,0.55570370,0.13342200,0.02360720,0.19915040,0.08735594,0.18133826,0.92596721,0.00251661
3.80890445,1.36045145,0.56361780,0.13075358,0.02331786,0.19604596,0.08700882,0.17636599,0.89958518,0.00247868
3.81490745,1.33214910,0.57055133,0.12780426,0.02305631,0.19230776,0.08657498,0.17089368,0.87097176,0.00243875
3.82091046,1.30110513,0.57646838,0.12463101,0.02283326,0.18800698,0.08608076,0.16501016,0.84071883,0.00239820
3.82691346,1.26792073,0.58133181,0.12129268,0.02265866,0.18322131,0.08555069,0.15881109,0.80943888,0.00235845
3.83291646,1.23320838,0.58510429,0.11784880,0.02254188,0.17803264,0.08500735,0.15239691,0.77775322,0.00232095
3.83891946,1.19758064,0.58775040,0.11435857,0.02249203,0.17252481,0.08447145,0.14587086,0.74628121,0.00228723
3.84492246,1.16164102,0.58923978,0.11088015,0.02251830,0.16678169,0.08396220,0.13933707,0.71563103,0.00225884
3.85092546,1.12597706,0.58955108,0.10747004,0.02263045,0.16088537,0.08349792,0.13289899,0.68639196,0.00223735
3.85692846,1.09115580,0.58867645,0.10418282,0.02283934,0.15491490,0.08309672,0.12665807,0.65912839,0.00222444
3.86293147,1.05772119,0.58662626,0.10107096,0.02315738,0.14894519,0.08277733,0.12071272,0.63437527,0.00222180
3.86893447,1.02619328,0.58343352,0.09818495,0.02359902,0.14304641,0.08255987,0.11515762,0.61263494,0.00223120
3.87493747,0.99706853,0.57915778,0.09557333,0.02418108,0.13728362,0.08246657,0.11008325,0.59437482,0.00225448
3.88094047,0.97082079,0.57388804,0.09328301,0.02492298,0.13171667,0.08252231,0.10557569,0.58002576,0.00229352
3.88694347,0.94790217,0.56774428,0.09135934,0.02584678,0.12640040,0.08275486,0.10171654,0.56998047,0.00235026
3.89294647,0.92874330,0.56087743,0.08984627,0.02697705,0.12138482,0.08319492,0.09858290,0.56459175,0.00242664
3.89894947,0.91375236,0.55346763,0.08878628,0.02834048,0.11671545,0.08387577,0.09624734,0.56416988,0.00252458
3.90495248,0.90331240,0.54572056,0.08822014,0.02996525,0.11243359,0.08483256,0.09477775,0.56897929,0.00264595
3.91095548,0.89777675,0.53786213,0.08818646,0.03188025,0.10857653,0.08610131,0.09423692,0.57923386,0.00279247
3.91695848,0.89746234,0.53013152,0.08872094,0.03411396,0.10517758,0.08771750,0.09468197,0.59509116,0.00296569
3.92296148,0.90264095,0.52277294,0.08985549,0.03669325,0.10226599,0.08971450,0.09616340,0.61664548,0.00316687
3.92896448,0.91352876,0.51602649,0.09161701,0.03964194,0.09986669,0.09212173,0.09872377,0.64392001,0.00339693
3.93496748,0.93027450,0.51011854,0.09402607,0.04297935,0.09799985,0.09496268,0.10239619,0.67685845,0.00365631
3.94097049,0.95294699,0.50525211,0.09709541,0.04671868,0.09668026,0.09825302,0.10720243,0.71531660,0.00394497
3.94697349,0.98152250,0.50159781,0.10082844,0.05086558,0.09591673,0.10199865,0.11315087,0.75905447,0.00426224
3.95297649,1.01587306,0.49928569,0.10521774,0.05541663,0.09571130,0.10619404,0.12023438,0.80772958,0.00460678
3.95897949,1.05575631,0.49839862,0.11024371,0.06035816,0.09605856,0.11082081,0.12842819,0.86089211,0.00497650
3.96498249,1.10080785,0.49896741,0.11587340,0.06566520,0.09694500,0.11584670,0.13768796,0.91798250,0.00536859
3.97098549,1.15053682,0.50096802,0.12205968,0.07130081,0.09834856,0.12122498,0.14794818,0.97833224,0.00577943
3.97698849,1.20432546,0.50432100,0.12874087,0.07721578,0.10023829,0.12689440,0.15912109,1.04116811,0.00620466
3.98299150,1.26143309,0.50889331,0.13584072,0.08334872,0.10257436,0.13277969,0.17109614,1.10562045,0.00663920
3.98899450,1.32100484,0.51450234,0.14326906,0.08962667,0.10530832,0.13879263,0.18374033,1.17073553,0.00707733
3.99499750,1.38208547,0.52092210,0.15092291,0.09596613,0.10838374,0.14483367,0.19689932,1.23549194,0.00751281
4.00100050,1.44363785,0.52789124,0.15868825,0.10227462,0.11173709,0.15079415,0.21039958,1.29882088,0.00793898
4.00700350,1.50456603,0.53512264,0.16644234,0.10845265,0.11529911,0.15655890,0.22405138,1.35962995,0.00834894
4.01300650,1.56374221,0.54231414,0.17405654,0.11439609,0.11899636,0.16200932,0.23765276,1.41682953,0.00873572
4.01900950,1.62003667,0.54915990,0.18139954,0.11999888,0.12275314,0.16702670,0.25099433,1.46936125,0.00909247
4.02501251,1.67234986,0.55536200,0.18834104,0.12515602,0.12649361,0.17149567,0.26386477,1.51622729,0.00941266
4.03101551,1.71964521,0.56064181,0.19475548,0.12976655,0.13014402,0.17530781,0.27605679,1.55651951,0.00969026
4.03701851,1.76098154,0.56475055,0.20052593,0.13373673,0.13363501,0.17836501,0.28737344,1.58944726,0.00991997
4.04302151,1.79554358,0.56747874,0.20554783,0.13698299,0.13690393,0.18058262,0.29763437,1.61436261,0.01009733
4.04902451,1.82266934,0.56866405,0.20973246,0.13943466,0.13989698,0.18189230,0.30668185,1.63078197,0.01021890
4.05502751,1.84187300,0.56819736,0.21300995,0.14103637,0.14257105,0.18224427,0.31438623,1.63840304,0.01028240
4.06103052,1.85286229,0.56602672,0.21533170,0.14175002,0.14489535,0.18160898,0.32065058,1.63711631,0.01028672
4.06703352,1.85554937,0.56215907,0.21667213,0.14155610,0.14685252,0.17997810,0.32541428,1.62701052,0.01023202
4.07303652,1.85005478,0.55665980,0.21702953,0.14045454,0.14843934,0.17736485,0.32865533,1.60837168,0.01011970
4.07903952,1.83670402,0.54965005,0.21642610,0.13846480,0.14966681,0.17380347,0.33039126,1.58167563,0.00995232
4.08504252,1.81601685,0.54130198,0.21490713,0.13562533,0.15055981,0.16934807,0.33067864,1.54757449,0.00973358
4.09104552,1.78868980,0.53183225,0.21253926,0.13199250,0.15115611,0.16407080,0.32961104,1.50687726,0.00946813
4.09704852,1.75557249,0.52149403,0.20940799,0.12763874,0.15150493,0.15805940,0.32731573,1.46052556,0.00916144
4.10305153,1.71763880,0.51056778,0.20561456,0.12265039,0.15166504,0.15141431,0.32394899,1.40956541,0.00881961
4.10905453,1.67595412,0.49935130,0.20127225,0.11712497,0.15170247,0.14424541,0.31969054,1.35511612,0.00844919
4.11505753,1.63164009,0.48814948,0.19650233,0.11116829,0.15168792,0.13666864,0.31473706,1.29833755,0.00805695
4.12106053,1.58583823,0.47726397,0.19142990,0.10489123,0.15169409,0.12880245,0.30929532,1.24039701,0.00764968
4.12706353,1.53967390,0.46698334,0.18617965,0.09840662,0.15179282,0.12076441,0.30357500,1.18243693,0.00723402
4.13306653,1.49422205,0.45757392,0.18087183,0.09182607,0.15205232,0.11266802,0.29778169,1.12554446,0.00681626
4.13906953,1.45047592,0.44927174,0.17561865,0.08525705,0.15253462,0.10461990,0.29211016,1.07072401,0.00640218
4.14507254,1.40931962,0.44227556,0.17052102,0.07880024,0.15329311,0.09671732,0.28673833,1.01887336,0.00599695
4.15107554,1.37150564,0.43674139,0.16566594,0.07254721,0.15437050,0.08904631,0.28182195,0.97076411,0.00560504
4.15707854,1.33763742,0.43277840,0.16112459,0.06657852,0.15579712,0.08168029,0.27749027,0.92702672,0.00523013
4.16308154,1.30815756,0.43044634,0.15695096,0.06096233,0.15758959,0.07467922,0.27384282,0.88814032,0.00487509
4.16908454,1.28334153,0.42975435,0.15318131,0.05575341,0.15974992,0.06808927,0.27094715,0.85442730,0.00454200
4.17508754,1.26329666,0.43066125,0.14983413,0.05099270,0.16226513,0.06194310,0.26883782,0.82605245,0.00423218
4.18109055,1.24796618,0.43307700,0.14691078,0.04670719,0.16510716,0.05626038,0.26751636,0.80302640,0.00394621
4.18709355,1.23713756,0.43686537,0.14439662,0.04291037,0.16823331,0.05104886,0.26695226,0.78521290,0.00368407
4.19309655,1.23045492,0.44184774,0.14226252,0.03960293,0.17158707,0.04630561,0.26708482,0.77233943,0.00344513
4.19909955,1.22743450,0.44780765,0.14046673,0.03677380,0.17509924,0.04201849,0.26782587,0.76401080,0.00322834
4.20510255,1.22748296,0.45449635,0.13895701,0.03440144,0.17868952,0.03816776,0.26906307,0.75972505,0.00303227
4.21110555,1.22991756,0.46163896,0.13767284,0.03245533,0.18226830,0.03472767,0.27066385,0.75889124,0.00285521
4.21710855,1.23398796,0.46894119,0.13654778,0.03089758,0.18573887,0.03166805,0.27247974,0.76084868,0.00269529
4.22311156,1.23889883,0.47609669,0.13551180,0.02968456,0.18899975,0.02895582,0.27435108,0.76488701,0.00255054
4.22911456,1.24383305,0.48279464,0.13449355,0.02876865,0.19194731,0.02655636,0.27611185,0.77026683,0.00241898
4.23511756,1.24797476,0.48872764,0.13342257,0.02809984,0.19447852,0.02443471,0.27759470,0.77624034,0.00229867
4.24112056,1.25053204,0.49359973,0.13223134,0.02762737,0.19649380,0.02255656,0.27863588,0.78207156,0.00218777
4.24712356,1.25075851,0.49713430,0.13085716,0.02730114,0.19789988,0.02088911,0.27908010,0.78705572,0.00208459
4.25312656,1.24797366,0.49908172,0.12924385,0.02707308,0.19861260,0.01940171,0.27878506,0.79053741,0.00198760
4.25912956,1.24158110,0.49922650,0.12734325,0.02689831,0.19855958,0.01806629,0.27762568,0.79192696,0.00189548
4.26513257,1.23108461,0.49739375,0.12511639,0.02673612,0.19768259,0.01685768,0.27549776,0.79071472,0.00180711
4.27113557,1.21610125,0.49345466,0.12253450,0.02655074,0.19593963,0.01575380,0.27232106,0.78648282,0.00172158
4.27713857,1.19637123,0.48733084,0.11957970,0.02631191,0.19330657,0.01473562,0.26804164,0.77891408,0.00163820
4.28314157,1.17176425,0.47899731,0.11624531,0.02599528,0.18977821,0.01378719,0.26263342,0.76779782,0.00155648
4.28914457,1.14228195,0.46848399,0.11253596,0.02558256,0.18536888,0.01289541,0.25609883,0.75303232,0.00147612
4.29514757,1.10805642,0.45587555,0.10846734,0.02506146,0.18011232,0.01204993,0.24846860,0.73462400,0.00139703
4.30115058,1.06934475,0.44130967,0.10406560,0.02442550,0.17406098,0.01124282,0.23980057,0.71268327,0.00131926
4.30715358,1.02651984,0.42497372,0.09936648,0.02367364,0.16728470,0.01046834,0.23017772,0.68741728,0.00124304
4.31315658,0.98005776,0.40709985,0.09441424,0.02280976,0.15986882,0.00972270,0.21970539,0.65911993,0.00116873
4.31915958,0.93052216,0.38795888,0.08926023,0.02184202,0.15191178,0.00900372,0.20850774,0.62815951,0.00109680
4.32516258,0.87854639,0.36785305,0.08396140,0.02078218,0.14352232,0.00831058,0.19672382,0.59496454,0.00102782
4.33116558,0.82481398,0.34710795,0.07857859,0.01964482,0.13481643,0.00764359,0.18450313,0.56000846,0.00096246
4.33716858,0.77003832,0.32606397,0.07317487,0.01844659,0.12591402,0.00700392,0.17200109,0.52379369,0.00090143
4.34317159,0.71494231,0.30506755,0.06781373,0.01720543,0.11693574,0.00639341,0.15937448,0.48683592,0.00084549
4.34917459,0.66023876,0.28446256,0.06255746,0.01593984,0.10799968,0.00581438,0.14677702,0.44964905,0.00079544
4.35517759,0.60661225,0.26458210,0.05746560,0.01466825,0.09921852,0.00526949,0.13435533,0.41273144,0.00075206
4.36118059,0.55470315,0.24574090,0.05259353,0.01340844,0.09069675,0.00476165,0.12224541,0.37655404,0.00071614
4.36718359,0.50509407,0.22822870,0.04799131,0.01217704,0.08252850,0.00429388,0.11056961,0.34155050,0.00068844
4.37318659,0.45829932,0.21230453,0.04370275,0.01098918,0.07479570,0.00386936,0.09943438,0.30810988,0.00066965
4.37918959,0.41475741,0.19819216,0.03976471,0.00985822,0.06756678,0.00349133,0.08892865,0.27657162,0.00066045
4.38519260,0.37482654,0.18607667,0.03620664,0.00879564,0.06089586,0.00316317,0.07912301,0.24722316,0.00066142
4.39119560,0.33878321,0.17610218,0.03305045,0.00781091,0.05482239,0.00288841,0.07006947,0.22029976,0.00067304
4.39719860,0.30682338,0.16837064,0.03031046,0.00691162,0.04937131,0.00267081,0.06180190,0.19598646,0.00069574
4.40320160,0.27906605,0.16294171,0.02799374,0.00610353,0.04455351,0.00251439,0.05433707,0.17442167,0.00072981
4.40920460,0.25555873,0.15983344,0.02610042,0.00539077,0.04036677,0.00242355,0.04767600,0.15570215,0.00077543
4.41520760,0.23628440,0.15902388,0.02462433,0.00477605,0.03679678,0.00240306,0.04180573,0.13988882,0.00083269
4.42121061,0.22116941,0.16045328,0.02355357,0.00426090,0.03381859,0.00245820,0.03670135,0.12701297,0.00090154
4.42721361,0.21009190,0.16402692,0.02287128,0.00384589,0.03139799,0.00259466,0.03232802,0.11708250,0.00098179
4.43321661,0.20289027,0.16961843,0.02255637,0.00353088,0.02949314,0.00281863,0.02864315,0.11008763,0.00107315
4.43921961,0.19937139,0.17707346,0.02258425,0.00331520,0.02805610,0.00313665,0.02559841,0.10600590,0.00117519
4.44522261,0.19931818,0.18621366,0.02292763,0.00319785,0.02703446,0.00355554,0.02314168,0.10480602,0.00128738
4.45122561,0.20249626,0.19684080,0.02355718,0.00317755,0.02637284,0.00408222,0.02121873,0.10645044,0.00140905
4.45722861,0.20865970,0.20874113,0.02444215,0.00325286,0.02601432,0.00472346,0.01977477,0.11089649,0.00153945
4.46323162,0.21755551,0.22168966,0.02555105,0.00342216,0.02590186,0.00548568,0.01875569,0.11809605,0.00167770
4.46923462,0.22892704,0.23545447,0.02685208,0.00368363,0.02597947,0.00637451,0.01810905,0.12799385,0.00182286
4.47523762,0.24251628,0.24980086,0.02831362,0.00403516,0.02619337,0.00739454,0.01778487,0.14052445,0.00197388
4.48124062,0.25806512,0.26449537,0.02990459,0.00447420,0.02649301,0.00854886,0.01773617,0.15560825,0.00212968
4.48724362,0.27531580,0.27930946,0.03159477,0.00499765,0.02683189,0.00983872,0.01791929,0.17314672,0.00228909
4.49324662,0.29401068,0.29402292,0.03335507,0.00560167,0.02716833,0.01126310,0.01829410,0.19301737,0.00245091
4.49924962,0.31389160,0.30842687,0.03515768,0.00628152,0.02746602,0.01281844,0.01882398,0.21506862,0.00261390
4.50525263,0.33469914,0.32232638,0.03697631,0.00703142,0.02769452,0.01449832,0.01947582,0.23911530,0.00277682
4.51125563,0.35617194,0.33554271,0.03878625,0.00784443,0.02782954,0.01629333,0.02021983,0.26493498,0.00293842
4.51725863,0.37804650,0.34791511,0.04056458,0.00871239,0.02785312,0.01819093,0.02102939,0.29226566,0.00309747
4.52326163,0.40005759,0.35930232,0.04229028,0.00962589,0.02775366,0.02017563,0.02188092,0.32080521,0.00325280
4.52926463,0.42193958,0.36958381,0.04394437,0.01057434,0.02752586,0.02222914,0.02275366,0.35021279,0.00340329
4.53526763,0.44342883,0.37866073,0.04551018,0.01154611,0.02717046,0.02433080,0.02362962,0.38011248,0.00354795
4.54127064,0.46426733,0.38645687,0.04697354,0.01252871,0.02669399,0.02645812,0.02449353,0.41009930,0.00368593
4.54727364,0.48420751,0.39291949,0.04832314,0.01350914,0.02610829,0.02858752,0.02533279,0.43974743,0.00381656
4.55327664,0.50301829,0.39802027,0.04955086,0.01447420,0.02543010,0.03069523,0.02613764,0.46862067,0.00393943
4.55927964,0.52049210,0.40175625,0.05065219,0.01541094,0.02468047,0.03275819,0.02690125,0.49628457,0.00405442
4.56528264,0.53645278,0.40415095,0.05162668,0.01630710,0.02388419,0.03475522,0.02761992,0.52232009,0.00416176
