energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
0.12906453,3.73178771,0.34683692,1.70835005,0.02963338,0.37750865,0.44963036,1.26950752,0.06580636,0.20554721
0.13506753,3.66150371,0.33235005,1.67708281,0.02782904,0.36706026,0.43708734,1.24795639,0.06607609,0.20358197
0.14107054,3.59565440,0.31929422,1.64863478,0.02623277,0.35699608,0.42531147,1.22686612,0.06621083,0.20184572
0.14707354,3.53351185,0.30764829,1.62258205,0.02484006,0.34729014,0.41427975,1.20600822,0.06618906,0.20032209
0.15307654,3.47442057,0.29738779,1.59854482,0.02364366,0.33791721,0.40397093,1.18517611,0.06599319,0.19899960
0.15907954,3.41783311,0.28848820,1.57620509,0.02263412,0.32885521,0.39436861,1.16419747,0.06561031,0.19787229
0.16508254,3.36333704,0.28092748,1.55532024,0.02180025,0.32008712,0.38546318,1.14294387,0.06503271,0.19693992
0.17108554,3.31067223,0.27468770,1.53573177,0.02112956,0.31160205,0.37725282,1.12133706,0.06425817,0.19620761
0.17708854,3.25973786,0.26975578,1.51736910,0.02060866,0.30339576,0.36974334,1.09935196,0.06329006,0.19568504
0.18309155,3.21058928,0.26612323,1.50024819,0.02022351,0.29547042,0.36294695,1.07701613,0.06213708,0.19538516
0.18909455,3.16342517,0.26378519,1.48446531,0.01995972,0.28783387,0.35688020,1.05440604,0.06081292,0.19532268
0.19509755,3.11856640,0.26273861,1.47018626,0.01980272,0.28049833,0.35156117,1.03164060,0.05933557,0.19551230
0.20110055,3.07642785,0.26297990,1.45763182,0.01973792,0.27347892,0.34700620,1.00887233,0.05772657,0.19596682
0.20710355,3.03748529,0.26450223,1.44706012,0.01975082,0.26679194,0.34322651,0.98627709,0.05601009,0.19669541
0.21310655,3.00223941,0.26729251,1.43874702,0.01982717,0.26045330,0.34022488,0.96404280,0.05421195,0.19770199
0.21910955,2.97117904,0.27132852,1.43296541,0.01995303,0.25447703,0.33799277,0.94235825,0.05235866,0.19898396
0.22511256,2.94474578,0.27657614,1.42996455,0.02011494,0.24887414,0.33650803,0.92140238,0.05047642,0.20053134
0.23111556,2.92330189,0.28298703,1.42995049,0.02029998,0.24365190,0.33573344,0.90133485,0.04859024,0.20232638
0.23711856,2.90710314,0.29049678,1.43306848,0.02049598,0.23881353,0.33561631,0.88228833,0.04672317,0.20434363
0.24312156,2.89627786,0.29902379,1.43938827,0.02069163,0.23435836,0.33608892,0.86436289,0.04489570,0.20655061
0.24912456,2.89081301,0.30846881,1.44889284,0.02087669,0.23028246,0.33707020,0.84762265,0.04312524,0.20890887
0.25512756,2.89054774,0.31871527,1.46147123,0.02104210,0.22657950,0.33846812,0.83209480,0.04142588,0.21137542
0.26113057,2.89517432,0.32963037,1.47691554,0.02118021,0.22324195,0.34018302,0.81777075,0.03980827,0.21390455
0.26713357,2.90424607,0.34106681,1.49492229,0.02128486,0.22026233,0.34211144,0.80460923,0.03827961,0.21644966
0.27313657,2.91719142,0.35286514,1.51509800,0.02135156,0.21763445,0.34415029,0.79254099,0.03684391,0.21896528
0.27913957,2.93333307,0.36485658,1.53696856,0.02137753,0.21535442,0.34620107,0.78147454,0.03550226,0.22140883
0.28514257,2.95191089,0.37686623,1.55999202,0.02136174,0.21342146,0.34817398,0.77130263,0.03425321,0.22374229
0.29114557,2.97210730,0.38871642,1.58357408,0.02130492,0.21183826,0.34999142,0.76190876,0.03309324,0.22593340
0.29714857,2.99307373,0.40023015,1.60708564,0.02120945,0.21061089,0.35159102,0.75317352,0.03201727,0.22795651
0.30315158,3.01395678,0.41123448,1.62988157,0.02107921,0.20974829,0.35292766,0.74498022,0.03101908,0.22979300
0.30915458,3.03392308,0.42156374,1.65132004,0.02091943,0.20926124,0.35397467,0.73721954,0.03009180,0.23143109
0.31515758,3.05218187,0.43106248,1.67078154,0.02073642,0.20916100,0.35472402,0.72979311,0.02922833,0.23286535
0.32116058,3.06800464,0.43958805,1.68768690,0.02053725,0.20945766,0.35518555,0.72261586,0.02842165,0.23409566
0.32716358,3.08074145,0.44701292,1.70151386,0.02032948,0.21015831,0.35538535,0.71561720,0.02766514,0.23512605
0.33316658,3.08983375,0.45322659,1.71181148,0.02012079,0.21126531,0.35536341,0.70874120,0.02695278,0.23596314
0.33916958,3.09482383,0.45813710,1.71821219,0.01991866,0.21277462,0.35517081,0.70194589,0.02627928,0.23661469
0.34517259,3.09536120,0.46167230,1.72044109,0.01973001,0.21467452,0.35486651,0.69520207,0.02564020,0.23708810
0.35117559,3.09120615,0.46378078,1.71832245,0.01956094,0.21694487,0.35451417,0.68849177,0.02503201,0.23738916
0.35717859,3.08223122,0.46443253,1.71178343,0.01941644,0.21955685,0.35417902,0.68180672,0.02445203,0.23752101
0.36318159,3.06842084,0.46361937,1.70085493,0.01930023,0.22247348,0.35392514,0.67514715,0.02389853,0.23748359
0.36918459,3.04986973,0.46135518,1.68566994,0.01921460,0.22565076,0.35381321,0.66852086,0.02337062,0.23727336
0.37518759,3.02678039,0.45767585,1.66645945,0.01916033,0.22903956,0.35389889,0.66194307,0.02286829,0.23688356
0.38119060,2.99945983,0.45263903,1.64354627,0.01913675,0.23258805,0.35423185,0.65543669,0.02239239,0.23630487
0.38719360,2.96831575,0.44632362,1.61733695,0.01914177,0.23624465,0.35485553,0.64903331,0.02194467,0.23552636
0.39319660,2.93385201,0.43882891,1.58831219,0.01917206,0.23996126,0.35580742,0.64277456,0.02152773,0.23453681
0.39919960,2.89666312,0.43027340,1.55701592,0.01922322,0.24369661,0.35711986,0.63671377,0.02114516,0.23332612
0.40520260,2.85742767,0.42079320,1.52404327,0.01929007,0.24741946,0.35882126,0.63091768,0.02080149,0.23188679
0.41120560,2.81690000,0.41053997,1.49002782,0.01936686,0.25111145,0.36093734,0.62546782,0.02050228,0.23021537
0.41720860,2.77589996,0.39967848,1.45562810,0.01944764,0.25476941,0.36349249,0.62046150,0.02025410,0.22831366
0.42321161,2.73530030,0.38838359,1.42151379,0.01952645,0.25840679,0.36651079,0.61601186,0.02006457,0.22618959
0.42921461,2.69601137,0.37683693,1.38835153,0.01959765,0.26205431,0.37001668,0.61224700,0.01994232,0.22385779
0.43521761,2.65896312,0.36522307,1.35679080,0.01965612,0.26575935,0.37403513,0.60930796,0.01989689,0.22133961
0.44122061,2.62508438,0.35372550,1.32744983,0.01969747,0.26958446,0.37859116,0.60734534,0.01993863,0.21866273
0.44722361,2.59527969,0.34252237,1.30090194,0.01971813,0.27360462,0.38370866,0.60651476,0.02007852,0.21586027
0.45322661,2.57040427,0.33178224,1.27766248,0.01971544,0.27790360,0.38940865,0.60697110,0.02032797,0.21296948
0.45922961,2.55123778,0.32165987,1.25817670,0.01968769,0.28256944,0.39570694,0.60886186,0.02069853,0.21003009
0.46523262,2.53845780,0.31229239,1.24280877,0.01963404,0.28768929,0.40261131,0.61231976,0.02120161,0.20708237
0.47123562,2.53261426,0.30379587,1.23183250,0.01955441,0.29334391,0.41011858,0.61745508,0.02184816,0.20416504
0.47723862,2.53410587,0.29626252,1.22542388,0.01944942,0.29960205,0.41821156,0.62434801,0.02264828,0.20131325
0.48324162,2.54315989,0.28975868,1.22365594,0.01932012,0.30651506,0.42685623,0.63304155,0.02361093,0.19855657
0.48924462,2.55981651,0.28432364,1.22649622,0.01916793,0.31411207,0.43599949,0.64353535,0.02474356,0.19591735
0.49524762,2.58391883,0.27996944,1.23380707,0.01899437,0.32239597,0.44556749,0.65578089,0.02605182,0.19340933
0.50125063,2.61510943,0.27668168,1.24534896,0.01880096,0.33134050,0.45546499,0.66967838,0.02753923,0.19103679
0.50725363,2.65283415,0.27442129,1.26078701,0.01858905,0.34088861,0.46557573,0.68507568,0.02920701,0.18879425
0.51325663,2.69635342,0.27312719,1.27970038,0.01835977,0.35095230,0.47576401,0.70176938,0.03105386,0.18666660
0.51925963,2.74476096,0.27271978,1.30159474,0.01811389,0.36141395,0.48587744,0.71950824,0.03307584,0.18462998
0.52526263,2.79700956,0.27310509,1.32591708,0.01785190,0.37212910,0.49575088,0.73799872,0.03526629,0.18265298
0.53126563,2.85194286,0.27417933,1.35207265,0.01757399,0.38293071,0.50521134,0.75691279,0.03761584,0.18069850
0.53726863,2.90833213,0.27583372,1.37944327,0.01728016,0.39363458,0.51408378,0.77589730,0.04011242,0.17872577
0.54327164,2.96491636,0.27795926,1.40740630,0.01697029,0.40404576,0.52219735,0.79458499,0.04274136,0.17669279
0.54927464,3.02044386,0.28045124,1.43535358,0.01664430,0.41396574,0.52939197,0.81260623,0.04548550,0.17455873
0.55527764,3.07371359,0.28321329,1.46270934,0.01630228,0.42319985,0.53552476,0.82960130,0.04832538,0.17228635
0.56128064,3.12361414,0.28616071,1.48894642,0.01594464,0.43156479,0.54047597,0.84523245,0.05123938,0.16984424
0.56728364,3.16915857,0.28922286,1.51359995,0.01557224,0.43889574,0.54415415,0.85919520,0.05420395,0.16720866
0.57328664,3.20951338,0.29234457,1.53627801,0.01518648,0.44505270,0.54650026,0.87122841,0.05719386,0.16436505
0.57928964,3.24402035,0.29548653,1.55666858,0.01478940,0.44992599,0.54749035,0.88112258,0.06018240,0.16130895
0.58529265,3.27221014,0.29862449,1.57454273,0.01438365,0.45344031,0.54713677,0.88872607,0.06314166,0.15804634
0.59129565,3.29380732,0.30174747,1.58975380,0.01397257,0.45555745,0.54548785,0.89394886,0.06604281,0.15459343
0.59729865,3.30872661,0.30485513,1.60223290,0.01356009,0.45627744,0.54262588,0.89676385,0.06885638,0.15097580
0.60330165,3.31706095,0.30795430,1.61198094,0.01315063,0.45563811,0.53866372,0.89720558,0.07155260,0.14722712
0.60930465,3.31906227,0.31105516,1.61905789,0.01274906,0.45371315,0.53374010,0.89536660,0.07410171,0.14338736
0.61530765,3.31511625,0.31416702,1.62356993,0.01236051,0.45060873,0.52801390,0.89139161,0.07647440,0.13950067
0.62131066,3.30571291,0.31729435,1.62565539,0.01199029,0.44645903,0.52165773,0.88546993,0.07864215,0.13561316
0.62731366,3.29141461,0.32043295,1.62547033,0.01164377,0.44142070,0.51485125,0.87782648,0.08057772,0.13177056
0.63331666,3.27282366,0.32356688,1.62317479,0.01132627,0.43566684,0.50777446,0.86871210,0.08225560,0.12801599
0.63931966,3.25055136,0.32666611,1.61892041,0.01104306,0.42938047,0.50060142,0.85839338,0.08365251,0.12438806
0.64532266,3.22519018,0.32968526,1.61284033,0.01079930,0.42274813,0.49349471,0.84714280,0.08474791,0.12091921
0.65132566,3.19729069,0.33256338,1.60504186,0.01060014,0.41595361,0.48660094,0.83522947,0.08552451,0.11763459
0.65732866,3.16734424,0.33522501,1.59560234,0.01045082,0.40917233,0.48004734,0.82291102,0.08596880,0.11455145
0.66333167,3.13577229,0.33758234,1.58456842,0.01035680,0.40256638,0.47393982,0.81042684,0.08607148,0.11167908
0.66933467,3.10292238,0.33953839,1.57195859,0.01032404,0.39628054,0.46836226,0.79799296,0.08582793,0.10901930
0.67533767,3.06907088,0.34099116,1.55776883,0.01035919,0.39043923,0.46337715,0.78579867,0.08523856,0.10656747
0.68134067,3.03443156,0.34183839,1.54198081,0.01046989,0.38514462,0.45902744,0.77400489,0.08430910,0.10431392
0.68734367,2.99916924,0.34198272,1.52457200,0.01066502,0.38047570,0.45533923,0.76274417,0.08305077,0.10224582
0.69334667,2.96341707,0.34133695,1.50552698,0.01095498,0.37648836,0.45232530,0.75212214,0.08148035,0.10034912
0.69934967,2.92729598,0.33982914,1.48484908,0.01135187,0.37321633,0.44998896,0.74222016,0.07962016,0.09861077
0.70535268,2.89093469,0.33740718,1.46257151,0.01186962,0.37067283,0.44832809,0.73309881,0.07749780,0.09702075
0.71135568,2.85448880,0.33404261,1.43876713,0.01252405,0.36885281,0.44733897,0.72480199,0.07514587,0.09557406
0.71735868,2.81815732,0.32973352,1.41355629,0.01333276,0.36773554,0.44701971,0.71736118,0.07260146,0.09427238
0.72336168,2.78219556,0.32450627,1.38711193,0.01431495,0.36728744,0.44737296,0.71079958,0.06990560,0.09312529
0.72936468,2.74692331,0.31841598,1.35966176,0.01549102,0.36746500,0.44840787,0.70513592,0.06710251,0.09215118
0.73536768,2.71272783,0.31154587,1.33148722,0.01688211,0.36821759,0.45014105,0.70038757,0.06423880,0.09137747
0.74137069,2.68006122,0.30400530,1.30291915,0.01850941,0.36949015,0.45259655,0.69657292,0.06136256,0.09084045
0.74737369,2.64943237,0.29592675,1.27433048,0.02039339,0.37122557,0.45580493,0.69371292,0.05852245,0.09058449
0.75337669,2.62139412,0.28746197,1.24612628,0.02255286,0.37336680,0.45980144,0.69183160,0.05576673,0.09066079
0.75937969,2.59652600,0.27877728,1.21873166,0.02500399,0.37585861,0.46462340,0.69095585,0.05314226,0.09112571
0.76538269,2.57541404,0.27004852,1.19257819,0.02775929,0.37864897,0.47030709,0.69111436,0.05069360,0.09203875
0.77138569,2.55862840,0.26145572,1.16808955,0.03082651,0.38169015,0.47688427,0.69233587,0.04846214,0.09346017
0.77738869,2.54670030,0.25317784,1.14566717,0.03420767,0.38493942,0.48437851,0.69464703,0.04648530,0.09544860
0.78339170,2.54009947,0.24538771,1.12567657,0.03789814,0.38835944,0.49280160,0.69806982,0.04479589,0.09805849
0.78939470,2.53921317,0.23824753,1.10843497,0.04188586,0.39191845,0.50215027,0.70261894,0.04342148,0.10133765
0.79539770,2.54432795,0.23190485,1.09420085,0.04615086,0.39559003,0.51240323,0.70829912,0.04238409,0.10532496
0.80140070,2.55561484,0.22648938,1.08316578,0.05066485,0.39935275,0.52351898,0.71510265,0.04169983,0.11004832
0.80740370,2.57311864,0.22211053,1.07544884,0.05539129,0.40318950,0.53543411,0.72300725,0.04137881,0.11552291
0.81340670,2.59675166,0.21885576,1.07109372,0.06028566,0.40708660,0.54806255,0.73197420,0.04142516,0.12174991
0.81940970,2.62629188,0.21678967,1.07006848,0.06529608,0.41103268,0.56129546,0.74194705,0.04183714,0.12871559
0.82541271,2.66138556,0.21595378,1.07226785,0.07036425,0.41501746,0.57500205,0.75285073,0.04260740,0.13639087
0.83141571,2.70155386,0.21636693,1.07751773,0.07542675,0.41903028,0.58903108,0.76459127,0.04372333,0.14473138
0.83741871,2.74620299,0.21802609,1.08558160,0.08041651,0.42305854,0.60321309,0.77705587,0.04516748,0.15367798
0.84342171,2.79463737,0.22090762,1.09616833,0.08526462,0.42708617,0.61736335,0.79011361,0.04691801,0.16315771
0.84942471,2.84607503,0.22496862,1.10894113,0.08990219,0.43109204,0.63128523,0.80361657,0.04894923,0.17308514
0.85542771,2.89966484,0.23014860,1.12352700,0.09426237,0.43504856,0.64477417,0.81740133,0.05123205,0.18336410
0.86143072,2.95450464,0.23637106,1.13952652,0.09828235,0.43892044,0.65762199,0.83129101,0.05373453,0.19388974
0.86743372,3.00966011,0.24354522,1.15652347,0.10190529,0.44266384,0.66962140,0.84509762,0.05642233,0.20455079
0.87343672,3.06418365,0.25156764,1.17409418,0.10508205,0.44622582,0.68057084,0.85862485,0.05925918,0.21523210
0.87943972,3.11713313,0.26032389,1.19181632,0.10777278,0.44954443,0.69027935,0.87167122,0.06220731,0.22581726
0.88544272,3.16759023,0.26969033,1.20927709,0.10994815,0.45254924,0.69857138,0.88403363,0.06522783,0.23619133
0.89144572,3.21467824,0.27953589,1.22608082,0.11159023,0.45516255,0.70529164,0.89551122,0.06828113,0.24624364
0.89744872,3.25757933,0.28972407,1.24185595,0.11269308,0.45730119,0.71030965,0.90590961,0.07132726,0.25587050
0.90345173,3.29555110,0.30011517,1.25626143,0.11326287,0.45887892,0.71352397,0.91504541,0.07432631,0.26497788
0.90945473,3.32794251,0.31056874,1.26899274,0.11331764,0.45980940,0.71486608,0.92275088,0.07723886,0.27348394
0.91545773,3.35420910,0.32094643,1.27978747,0.11288674,0.46000949,0.71430357,0.92887884,0.08002637,0.28132139
0.92146073,3.37392720,0.33111500,1.28843058,0.11200986,0.45940294,0.71184275,0.93330741,0.08265178,0.28843952
0.92746373,3.38680706,0.34094977,1.29475931,0.11073588,0.45792421,0.70753034,0.93594470,0.08508000,0.29480603
0.93346673,3.39270433,0.35033809,1.29866758,0.10912138,0.45552217,0.70145422,0.93673303,0.08727858,0.30040836
0.93946973,3.39162959,0.35918299,1.30010998,0.10722906,0.45216367,0.69374315,0.93565268,0.08921837,0.30525462
0.94547274,3.38375522,0.36740670,1.29910487,0.10512600,0.44783653,0.68456524,0.93272472,0.09087422,0.30937398
0.95147574,3.36941896,0.37495389,1.29573653,0.10288191,0.44255206,0.67412523,0.92801288,0.09222565,0.31281653
0.95747874,3.34912369,0.38179447,1.29015602,0.10056733,0.43634668,0.66266056,0.92162423,0.09325758,0.31565235
0.96348174,3.32353249,0.38792566,1.28258041,0.09825190,0.42928272,0.65043614,0.91370831,0.09396086,0.31797012
0.96948474,3.29345882,0.39337322,1.27329022,0.09600275,0.42144816,0.63773802,0.90445490,0.09433281,0.31987490
0.97548774,3.25985122,0.39819163,1.26262463,0.09388295,0.41295536,0.62486609,0.89409010,0.09437752,0.32148526
0.98149075,3.22377260,0.40246303,1.25097459,0.09195013,0.40393882,0.61212588,0.88287091,0.09410601,0.32292986
0.98749375,3.18637421,0.40629494,1.23877350,0.09025530,0.39455189,0.59981996,0.87107831,0.09353615,0.32434345
0.99349675,3.14886484,0.40981677,1.22648579,0.08884182,0.38496274,0.58823893,0.85900919,0.09269237,0.32586248
0.99949975,3.11247607,0.41317505,1.21459343,0.08774455,0.37534963,0.57765261,0.84696728,0.09160505,0.32762038
1.00550275,3.07842482,0.41652762,1.20358095,0.08698932,0.36589574,0.56830161,0.83525349,0.09030978,0.32974292
1.01150575,3.04787442,0.42003711,1.19391931,0.08659245,0.35678374,0.56038973,0.82415618,0.08884629,0.33234350
1.01750875,3.02189620,0.42386369,1.18604942,0.08656065,0.34819039,0.55407749,0.81394165,0.08725730,0.33551899
1.02351176,3.00143299,0.42815779,1.18036591,0.08689110,0.34028138,0.54947716,0.80484549,0.08558711,0.33934596
1.02951476,2.98726672,0.43305285,1.17720213,0.08757173,0.33320670,0.54664943,0.79706513,0.08388026,0.34387783
1.03551776,2.97999152,0.43865868,1.17681695,0.08858182,0.32709662,0.54560203,0.79075403,0.08218005,0.34914282
1.04152076,2.97999398,0.44505573,1.17938423,0.08989273,0.32205856,0.54629035,0.78601779,0.08052713,0.35514313
1.04752376,2.98744172,0.45229057,1.18498570,0.09146896,0.31817486,0.54861996,0.78291242,0.07895831,0.36185511
1.05352676,3.00228097,0.46037295,1.19360744,0.09326925,0.31550162,0.55245110,0.78144477,0.07750537,0.36923077
1.05952976,3.02424345,0.46927448,1.20514059,0.09524798,0.31406840,0.55760481,0.78157524,0.07619427,0.37720028
1.06553277,3.05286224,0.47892920,1.21938616,0.09735659,0.31387894,0.56387040,0.78322229,0.07504449,0.38567563
1.07153577,3.08749585,0.48923600,1.23606375,0.09954510,0.31491267,0.57101391,0.78626877,0.07406873,0.39455498
1.07753877,3.12735924,0.50006265,1.25482399,0.10176359,0.31712674,0.57878726,0.79056937,0.07327286,0.40372776
1.08354177,3.17155992,0.51125144,1.27526374,0.10396368,0.32045869,0.58693733,0.79595893,0.07265619,0.41308005
1.08954477,3.21913725,0.52262598,1.29694357,0.10609989,0.32482913,0.59521481,0.80226090,0.07221199,0.42250003
1.09554777,3.26910258,0.53399884,1.31940625,0.10813077,0.33014471,0.60338223,0.80929554,0.07192818,0.43188318
1.10155078,3.32047804,0.54517961,1.34219546,0.11001986,0.33630072,0.61122084,0.81688731,0.07178830,0.44113695
1.10755378,3.37233180,0.55598297,1.36487350,0.11173638,0.34318353,0.61853597,0.82487108,0.07177248,0.45018463
1.11355678,3.42380784,0.56623619,1.38703708,0.11325563,0.35067264,0.62516081,0.83309670,0.07185856,0.45896827
1.11955978,3.47414891,0.57578587,1.40833031,0.11455910,0.35864219,0.63095835,0.84143196,0.07202319,0.46745033
1.12556278,3.52271139,0.58450329,1.42845420,0.11563425,0.36696209,0.63582166,0.84976362,0.07224288,0.47561428
1.13156578,3.56897192,0.59228837,1.44717220,0.11647412,0.37549878,0.63967256,0.85799679,0.07249492,0.48346380
1.13756878,3.61252562,0.59907186,1.46431163,0.11707656,0.38411565,0.64245888,0.86605275,0.07275824,0.49102097
1.14357179,3.65307687,0.60481582,1.47976105,0.11744346,0.39267332,0.64415080,0.87386553,0.07301407,0.49832337
1.14957479,3.69042367,0.60951235,1.49346399,0.11757969,0.40103001,0.64473645,0.88137780,0.07324639,0.50542045
1.15557779,3.72443729,0.61318080,1.50540958,0.11749213,0.40904201,0.64421730,0.88853624,0.07344232,0.51236926
1.16158079,3.75503913,0.61586366,1.51562084,0.11718863,0.41656458,0.64260368,0.89528716,0.07359225,0.51923001
1.16758379,3.78217678,0.61762151,1.52414177,0.11667710,0.42345325,0.63991087,0.90157265,0.07368983,0.52606158
1.17358679,3.80580135,0.61852730,1.53102395,0.11596470,0.42956577,0.63615594,0.90732768,0.07373194,0.53291735
1.17958979,3.82584799,0.61866055,1.53631391,0.11505728,0.43476461,0.63135576,0.91247846,0.07371846,0.53984158
1.18559280,3.84222100,0.61810168,1.54004209,0.11395900,0.43892002,0.62552608,0.91694230,0.07365203,0.54686647
1.19159580,3.85478491,0.61692694,1.54221411,0.11267218,0.44191363,0.61868194,0.92062896,0.07353782,0.55401019
1.19759880,3.86336198,0.61520428,1.54280519,0.11119746,0.44364232,0.61083908,0.92344350,0.07338323,0.56127585
1.20360180,3.86773630,0.61299027,1.54175767,0.10953408,0.44402226,0.60201648,0.92529037,0.07319764,0.56865141
1.20960480,3.86766416,0.61032835,1.53898224,0.10768046,0.44299284,0.59223942,0.92607853,0.07299222,0.57611057
1.21560780,3.86288961,0.60724835,1.53436224,0.10563483,0.44052026,0.58154306,0.92572721,0.07277969,0.58361445
1.22161081,3.85316408,0.60376729,1.52776104,0.10339606,0.43660047,0.56997601,0.92417170,0.07257416,0.59111391
1.22761381,3.83826824,0.59989125,1.51903163,0.10096444,0.43126128,0.55760356,0.92136905,0.07239098,0.59855227
1.23361681,3.81803451,0.59561816,1.50802790,0.09834244,0.42456346,0.54451027,0.91730281,0.07224650,0.60586832
1.23961981,3.79236816,0.59094119,1.49461657,0.09553542,0.41660055,0.53080160,0.91198673,0.07215796,0.61299923
1.24562281,3.76126547,0.58585241,1.47868909,0.09255219,0.40749743,0.51660437,0.90546696,0.07214309,0.61988325
1.25162581,3.72482728,0.58034655,1.46017262,0.08940539,0.39740760,0.50206585,0.89782236,0.07221986,0.62646198
1.25762881,3.68326698,0.57442437,1.43903924,0.08611159,0.38650921,0.48735157,0.88916313,0.07240601,0.63268205
1.26363182,3.63691196,0.56809553,1.41531304,0.08269129,0.37499995,0.47264168,0.87962736,0.07271850,0.63849610
1.26963482,3.58619850,0.56138078,1.38907445,0.07916856,0.36309107,0.45812622,0.86937598,0.07317290,0.64386305
1.27563782,3.53166014,0.55431324,1.36046171,0.07557057,0.35100077,0.44399935,0.85858610,0.07378270,0.64874770
1.28164082,3.47391040,0.54693886,1.32966942,0.07192685,0.33894716,0.43045292,0.84744318,0.07455851,0.65311962
1.28764382,3.41362072,0.53931599,1.29694448,0.06826844,0.32714128,0.41766973,0.83613252,0.07550734,0.65695165
1.29364682,3.35149524,0.53151422,1.26257950,0.06462699,0.31578034,0.40581678,0.82483042,0.07663182,0.66021796
1.29964982,3.28824390,0.52361257,1.22690451,0.06103367,0.30504157,0.39503895,0.81369561,0.07792955,0.66289211
1.30565283,3.22455569,0.51569738,1.19027727,0.05751826,0.29507693,0.38545341,0.80286148,0.07939256,0.66494513
1.31165583,3.16107359,0.50785984,1.15307292,0.05410818,0.28600898,0.37714514,0.79242941,0.08100696,0.66634394
1.31765883,3.09837286,0.50019362,1.11567364,0.05082766,0.27792792,0.37016371,0.78246385,0.08275281,0.66705023
1.32366183,3.03694392,0.49279263,1.07845872,0.04769708,0.27089008,0.36452168,0.77298925,0.08460423,0.66702013
1.32966483,2.97718078,0.48574908,1.04179564,0.04473250,0.26491779,0.36019444,0.76398907,0.08652985,0.66620447
1.33566783,2.91937544,0.47915197,1.00603248,0.04194530,0.26000060,0.35712180,0.75540710,0.08849345,0.66455007
1.34167084,2.86371854,0.47308598,0.97149188,0.03934217,0.25609778,0.35521101,0.74715079,0.09045497,0.66200172
1.34767384,2.81030579,0.46763079,0.93846656,0.03692516,0.25314191,0.35434111,0.73909669,0.09237168,0.65850493
1.35367684,2.75914954,0.46286070,0.90721649,0.03469203,0.25104332,0.35436846,0.73109742,0.09419961,0.65400932
1.35967984,2.71019431,0.45884451,0.87796733,0.03263669,0.24969515,0.35513293,0.72299008,0.09589505,0.64847237
1.36568284,2.66333512,0.45564539,0.85091004,0.03074979,0.24897875,0.35646468,0.71460541,0.09741615,0.64186336
1.37168584,2.61843694,0.45332073,0.82620127,0.02901942,0.24876921,0.35819088,0.70577727,0.09872449,0.63416717
1.37768884,2.57535398,0.45192163,0.80396408,0.02743185,0.24894055,0.36014232,0.69635203,0.09978650,0.62538773
1.38369185,2.53394709,0.45149214,0.78428884,0.02597226,0.24937061,0.36215926,0.68619714,0.10057473,0.61555082
1.38969485,2.49409827,0.45206789,0.76723386,0.02462549,0.24994520,0.36409649,0.67520869,0.10106887,0.60470595
1.39569785,2.45572117,0.45367431,0.75282560,0.02337670,0.25056150,0.36582729,0.66331732,0.10125640,0.59292718
1.40170085,2.41876692,0.45632434,0.74105835,0.02221196,0.25113051,0.36724614,0.65049239,0.10113295,0.58031278
1.40770385,2.38322508,0.46001578,0.73189336,0.02111871,0.25157864,0.36827003,0.63674410,0.10070224,0.56698366
1.41370685,2.34911989,0.46472844,0.72525754,0.02008612,0.25184832,0.36883867,0.62212358,0.09997572,0.55308051
1.41970985,2.31650228,0.47042125,0.72104198,0.01910536,0.25189778,0.36891340,0.60672101,0.09897176,0.53876001
1.42571286,2.28543856,0.47702973,0.71910053,0.01816967,0.25170014,0.36847510,0.59066183,0.09771470,0.52419001
1.43171586,2.25599698,0.48446383,0.71924883,0.01727437,0.25124192,0.36752144,0.57410144,0.09623357,0.50954418
1.43771886,2.22823339,0.49260675,0.72126420,0.01641681,0.25052112,0.36606354,0.55721877,0.09456070,0.49499622
1.44372186,2.20217745,0.50131471,0.72488668,0.01559614,0.24954511,0.36412251,0.54020889,0.09273030,0.48071414
1.44972486,2.17782073,0.51041793,0.72982165,0.01481309,0.24832853,0.36172598,0.52327536,0.09077701,0.46685482
1.45572786,2.15510785,0.51972313,0.73574413,0.01406976,0.24689129,0.35890511,0.50662257,0.08873465,0.45355912
1.46173087,2.13393163,0.52901731,0.74230496,0.01336925,0.24525678,0.35569203,0.49044857,0.08663505,0.44094793
1.46773387,2.11413290,0.53807299,0.74913885,0.01271547,0.24345055,0.35211808,0.47493862,0.08450721,0.42911932
1.47373687,2.09550514,0.54665471,0.75587405,0.01211283,0.24149933,0.34821291,0.46025984,0.08237669,0.41814681
1.47973987,2.07780391,0.55452647,0.76214346,0.01156603,0.23943049,0.34400431,0.44655712,0.08026530,0.40807902
1.48574287,2.06076056,0.56146003,0.76759667,0.01107991,0.23727193,0.33951900,0.43395038,0.07819110,0.39894053
1.49174587,2.04409930,0.56724340,0.77191240,0.01065929,0.23505230,0.33478396,0.42253322,0.07616866,0.39073389
1.49774887,2.02755662,0.57168941,0.77481076,0.01030891,0.23280148,0.32982844,0.41237284,0.07420955,0.38344269
1.50375188,2.01090172,0.57464376,0.77606472,0.01003339,0.23055117,0.32468618,0.40351123,0.07232303,0.37703530
1.50975488,1.99395657,0.57599214,0.77551008,0.00983724,0.22833561,0.31939784,0.39596724,0.07051680,0.37146929
1.51575788,1.97661423,0.57566623,0.77305340,0.00972489,0.22619212,0.31401319,0.38973952,0.06879786,0.36669593
