energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
3.17258629,1.28115245,0.32966530,0.16401361,0.06499099,0.10170909,0.50878856,0.03846577,0.06043777,0.16240867
3.17858929,1.26614837,0.32933100,0.16208249,0.06464796,0.09889307,0.50190596,0.03598285,0.06052368,0.15592706
3.18459230,1.24582975,0.32750379,0.15944969,0.06407471,0.09586261,0.49275321,0.03359744,0.06027555,0.14956841
3.19059530,1.22061237,0.32430450,0.15616132,0.06328971,0.09264774,0.48153400,0.03132110,0.05970971,0.14336405
3.19659830,1.19101633,0.31989236,0.15227778,0.06231340,0.08928354,0.46848394,0.02916248,0.05884969,0.13733887
3.20260130,1.15765348,0.31446075,0.14787230,0.06116760,0.08580985,0.45386411,0.02712763,0.05772559,0.13151258
3.20860430,1.12121123,0.30823165,0.14302894,0.05987496,0.08227067,0.43795396,0.02522041,0.05637315,0.12590089
3.21460730,1.08243340,0.30144885,0.13784013,0.05845834,0.07871331,0.42104391,0.02344293,0.05483266,0.12051667
3.22061031,1.04209874,0.29437037,0.13240391,0.05694040,0.07518725,0.40342790,0.02179586,0.05314777,0.11537101
3.22661331,1.00099822,0.28726024,0.12682089,0.05534307,0.07174280,0.38539597,0.02027877,0.05136422,0.11047416
3.23261631,0.95991177,0.28038015,0.12119111,0.05368720,0.06842972,0.36722742,0.01889038,0.04952851,0.10583633
3.23861931,0.91958575,0.27398130,0.11561097,0.05199223,0.06529563,0.34918447,0.01762883,0.04768664,0.10146827
3.24462231,0.88071189,0.26829677,0.11017027,0.05027598,0.06238467,0.33150684,0.01649180,0.04588297,0.09738182
3.25062531,0.84390871,0.26353482,0.10494964,0.04855443,0.05973604,0.31440730,0.01547668,0.04415919,0.09359024
3.25662831,0.80970606,0.25987341,0.10001826,0.04684162,0.05738296,0.29806827,0.01458066,0.04255341,0.09010844
3.26263132,0.77853355,0.25745610,0.09543219,0.04514963,0.05535168,0.28263968,0.01380081,0.04109960,0.08695314
3.26863432,0.75071312,0.25638965,0.09123311,0.04348853,0.05366095,0.26823798,0.01313411,0.03982713,0.08414296
3.27463732,0.72645602,0.25674319,0.08744783,0.04186649,0.05232167,0.25494634,0.01257756,0.03876056,0.08169839
3.28064032,0.70586424,0.25854919,0.08408818,0.04028983,0.05133706,0.24281594,0.01212818,0.03791971,0.07964178
3.28664332,0.68893615,0.26180591,0.08115170,0.03876319,0.05070298,0.23186832,0.01178308,0.03731987,0.07799722
3.29264632,0.67557591,0.26648136,0.07862268,0.03728970,0.05040866,0.22209856,0.01153954,0.03697219,0.07679036
3.29864932,0.66560619,0.27251836,0.07647376,0.03587118,0.05043768,0.21347923,0.01139502,0.03688423,0.07604818
3.30465233,0.65878335,0.27984046,0.07466788,0.03450835,0.05076915,0.20596483,0.01134728,0.03706058,0.07579861
3.31065533,0.65481444,0.28835835,0.07316051,0.03320112,0.05137898,0.19949655,0.01139436,0.03750350,0.07607005
3.31665833,0.65337498,0.29797641,0.07190205,0.03194883,0.05224127,0.19400723,0.01153471,0.03821356,0.07689077
3.32266133,0.65412683,0.30859894,0.07084028,0.03075052,0.05332968,0.18942618,0.01176711,0.03919028,0.07828806
3.32866433,0.65673510,0.32013578,0.06992280,0.02960521,0.05461866,0.18568380,0.01209076,0.04043253,0.08028728
3.33466733,0.66088347,0.33250692,0.06909925,0.02851213,0.05608459,0.18271568,0.01250517,0.04193898,0.08291069
3.34067034,0.66628724,0.34564596,0.06832338,0.02747103,0.05770668,0.18046617,0.01301010,0.04370820,0.08617613
3.34667334,0.67270343,0.35950207,0.06755473,0.02648230,0.05946764,0.17889122,0.01360548,0.04573878,0.09009549
3.35267634,0.67993784,0.37404046,0.06675997,0.02554723,0.06135404,0.17796036,0.01429121,0.04802908,0.09467323
3.35867934,0.68784861,0.38924140,0.06591386,0.02466808,0.06335648,0.17765781,0.01506704,0.05057702,0.09990468
3.36468234,0.69634651,0.40509777,0.06499973,0.02384817,0.06546938,0.17798275,0.01593229,0.05337958,0.10577456
3.37068534,0.70539205,0.42161141,0.06400962,0.02309193,0.06769064,0.17894861,0.01688568,0.05643229,0.11225551
3.37668834,0.71498974,0.43878857,0.06294395,0.02240480,0.07002100,0.18058161,0.01792510,0.05972864,0.11930693
3.38269135,0.72518014,0.45663470,0.06181091,0.02179314,0.07246341,0.18291854,0.01904735,0.06325947,0.12687417
3.38869435,0.73603010,0.47514908,0.06062552,0.02126411,0.07502212,0.18600384,0.02024801,0.06701247,0.13488806
3.39469735,0.74762207,0.49431955,0.05940847,0.02082542,0.07770191,0.18988635,0.02152123,0.07097169,0.14326509
3.40070035,0.76004299,0.51411780,0.05818481,0.02048507,0.08050730,0.19461557,0.02285966,0.07511726,0.15190806
3.40670335,0.77337355,0.53449554,0.05698251,0.02025107,0.08344182,0.20023789,0.02425437,0.07942526,0.16070741
3.41270635,0.78767839,0.55538177,0.05583115,0.02013115,0.08650748,0.20679273,0.02569492,0.08386782,0.16954317
3.41870935,0.80299779,0.57668140,0.05476048,0.02013242,0.08970435,0.21430894,0.02716939,0.08841337,0.17828747
3.42471236,0.81934115,0.59827527,0.05379922,0.02026102,0.09303032,0.22280150,0.02866459,0.09302721,0.18680762
3.43071536,0.83668264,0.62002160,0.05297399,0.02052189,0.09648108,0.23226865,0.03016624,0.09767212,0.19496954
3.43671836,0.85495911,0.64175870,0.05230844,0.02091841,0.10005021,0.24268971,0.03165931,0.10230928,0.20264157
3.44272136,0.87407014,0.66330884,0.05182256,0.02145220,0.10372939,0.25402347,0.03312824,0.10689918,0.20969833
3.44872436,0.89388021,0.68448292,0.05153227,0.02212287,0.10750874,0.26620741,0.03455741,0.11140268,0.21602457
3.45472736,0.91422259,0.70508569,0.05144915,0.02292787,0.11137715,0.27915764,0.03593139,0.11578200,0.22151876
3.46073037,0.93490479,0.72492122,0.05158049,0.02386238,0.11532261,0.29276971,0.03723540,0.12000172,0.22609634
3.46673337,0.95571496,0.74379814,0.05192939,0.02491921,0.11933251,0.30692008,0.03845557,0.12402965,0.22969232
3.47273637,0.97642901,0.76153454,0.05249511,0.02608881,0.12339384,0.32146848,0.03957929,0.12783751,0.23226330
3.47873937,0.99681798,0.77796210,0.05327349,0.02735928,0.12749322,0.33626075,0.04059546,0.13140150,0.23378856
3.48474237,1.01665533,0.79292946,0.05425749,0.02871649,0.13161688,0.35113245,0.04149470,0.13470262,0.23427043
3.49074537,1.03572381,0.80630443,0.05543773,0.03014419,0.13575048,0.36591273,0.04226949,0.13772674,0.23373378
3.49674837,1.05382170,0.81797543,0.05680316,0.03162422,0.13987882,0.38042873,0.04291428,0.14046459,0.23222463
3.50275138,1.07076828,0.82785176,0.05834156,0.03313675,0.14398550,0.39451007,0.04342551,0.14291140,0.22980811
3.50875438,1.08640841,0.83586326,0.06004020,0.03466059,0.14805257,0.40799343,0.04380156,0.14506653,0.22656575
3.51475738,1.10061623,0.84195918,0.06188635,0.03617352,0.15206018,0.42072707,0.04404274,0.14693293,0.22259228
3.52076038,1.11329801,0.84610678,0.06386772,0.03765271,0.15598641,0.43257506,0.04415114,0.14851652,0.21799220
3.52676338,1.12439414,0.84828973,0.06597292,0.03907510,0.15980716,0.44342125,0.04413053,0.14982562,0.21287606
3.53276638,1.13388047,0.84850650,0.06819176,0.04041797,0.16349630,0.45317259,0.04398619,0.15087031,0.20735694
3.53876938,1.14176903,0.84676918,0.07051557,0.04165934,0.16702604,0.46176194,0.04372479,0.15166193,0.20154699
3.54477239,1.14810806,0.84310260,0.07293733,0.04277859,0.17036757,0.46915012,0.04335419,0.15221264,0.19555437
3.55077539,1.15298168,0.83754400,0.07545185,0.04375691,0.17349194,0.47532717,0.04288334,0.15253507,0.18948055
3.55677839,1.15650894,0.83014331,0.07805577,0.04457789,0.17637120,0.48031273,0.04232214,0.15264211,0.18341820
3.56278139,1.15884235,0.82096382,0.08074753,0.04522798,0.17897966,0.48415554,0.04168129,0.15254674,0.17744958
3.56878439,1.16016583,0.81008336,0.08352727,0.04569696,0.18129534,0.48693211,0.04097217,0.15226201,0.17164550
3.57478739,1.16069196,0.79759558,0.08639668,0.04597833,0.18330145,0.48874448,0.04020676,0.15180105,0.16606483
3.58079040,1.16065842,0.78361138,0.08935864,0.04606962,0.18498774,0.48971719,0.03939748,0.15117707,0.16075449
3.58679340,1.16032364,0.76825995,0.09241699,0.04597259,0.18635178,0.48999347,0.03855713,0.15040343,0.15574986
3.59279640,1.15996139,0.75168952,0.09557605,0.04569330,0.18739991,0.48973092,0.03769869,0.14949360,0.15107550
3.59879940,1.15985439,0.73406727,0.09884014,0.04524211,0.18814787,0.48909656,0.03683523,0.14846109,0.14674618
3.60480240,1.16028701,0.71557855,0.10221303,0.04463340,0.18862099,0.48826153,0.03597972,0.14731934,0.14276797
3.61080540,1.16153692,0.69642495,0.10569734,0.04388531,0.18885390,0.48739562,0.03514485,0.14608150,0.13913946
3.61680840,1.16386602,0.67682145,0.10929384,0.04301925,0.18888969,0.48666168,0.03434278,0.14476012,0.13585296
3.62281141,1.16751076,0.65699251,0.11300081,0.04205924,0.18877856,0.48621014,0.03358496,0.14336680,0.13289559
3.62881441,1.17267217,0.63716721,0.11681326,0.04103121,0.18857605,0.48617383,0.03288184,0.14191184,0.13025033
3.63481741,1.17950601,0.61757368,0.12072231,0.03996221,0.18834070,0.48666323,0.03224263,0.14040386,0.12789684
3.64082041,1.18811337,0.59843304,0.12471450,0.03887950,0.18813156,0.48776235,0.03167506,0.13884942,0.12581223
3.64682341,1.19853223,0.57995307,0.12877125,0.03780964,0.18800534,0.48952537,0.03118511,0.13725283,0.12397158
3.65282641,1.21073047,0.56232210,0.13286836,0.03677764,0.18801356,0.49197423,0.03077682,0.13561596,0.12234843
3.65882941,1.22460087,0.54570328,0.13697572,0.03580609,0.18819981,0.49509729,0.03045212,0.13393831,0.12091514
3.66483242,1.23995835,0.53022976,0.14105722,0.03491441,0.18859724,0.49884905,0.03021074,0.13221713,0.11964319
3.67083542,1.25654002,0.51600094,0.14507078,0.03411828,0.18922637,0.50315127,0.03005013,0.13044786,0.11850345
3.67683842,1.27400834,0.50308012,0.14896875,0.03342909,0.19009359,0.50789516,0.02996551,0.12862464,0.11746648
3.68284142,1.29195729,0.49149373,0.15269847,0.03285375,0.19119016,0.51294500,0.02995003,0.12674103,0.11650292
3.68884442,1.30992197,0.48123223,0.15620321,0.03239456,0.19249205,0.51814282,0.02999493,0.12479093,0.11558382
3.69484742,1.32739109,0.47225273,0.15942326,0.03204932,0.19396051,0.52331422,0.03008984,0.12276947,0.11468119
3.70085043,1.34382239,0.46448315,0.16229740,0.03181169,0.19554340,0.52827514,0.03022321,0.12067403,0.11376857
3.70685343,1.35866026,0.45782782,0.16476452,0.03167163,0.19717729,0.53283923,0.03038269,0.11850523,0.11282163
3.71285643,1.37135508,0.45217417,0.16676546,0.03161613,0.19879020,0.53682573,0.03055566,0.11626784,0.11181893
3.71885943,1.38138345,0.44740026,0.16824491,0.03162996,0.20030484,0.54006745,0.03072975,0.11397150,0.11074256
3.72486243,1.38826847,0.44338259,0.16915340,0.03169653,0.20164217,0.54241850,0.03089339,0.11163129,0.10957889
3.73086543,1.39159912,0.44000382,0.16944924,0.03179884,0.20272521,0.54376144,0.03103630,0.10926804,0.10831914
3.73686843,1.39104778,0.43716005,0.16910033,0.03192037,0.20348269,0.54401354,0.03114998,0.10690826,0.10695989
3.74287144,1.38638505,0.43476698,0.16808566,0.03204593,0.20385257,0.54313172,0.03122811,0.10458385,0.10550340
3.74887444,1.37749096,0.43276475,0.16639666,0.03216244,0.20378499,0.54111595,0.03126686,0.10233140,0.10395778
3.75487744,1.36436193,0.43112117,0.16403800,0.03225950,0.20324473,0.53801080,0.03126505,0.10019116,0.10233677
3.76088044,1.34711304,0.42983288,0.16102806,0.03232991,0.20221274,0.53390507,0.03122426,0.09820573,0.10065945
3.76688344,1.32597530,0.42892456,0.15739879,0.03236983,0.20068696,0.52892934,0.03114868,0.09641847,0.09894950
3.77288644,1.30128785,0.42844607,0.15319521,0.03237894,0.19868218,0.52325150,0.03104495,0.09487169,0.09723433
3.77888944,1.27348553,0.42846770,0.14847426,0.03236021,0.19622892,0.51707044,0.03092177,0.09360471,0.09554387
3.78489245,1.24308210,0.42907361,0.14330328,0.03231957,0.19337157,0.51060803,0.03078946,0.09265192,0.09390919
3.79089545,1.21065004,0.43035412,0.13775804,0.03226545,0.19016577,0.50409981,0.03065933,0.09204083,0.09236107
3.79689845,1.17679778,0.43239691,0.13192044,0.03220804,0.18667518,0.49778479,0.03054309,0.09179032,0.09092834
3.80290145,1.14214542,0.43527795,0.12587603,0.03215860,0.18296793,0.49189478,0.03045211,0.09190910,0.08963636
3.80890445,1.10730028,0.43905250,0.11971133,0.03212862,0.17911280,0.48664385,0.03039680,0.09239453,0.08850555
3.81490745,1.07283322,0.44374679,0.11351121,0.03212900,0.17517561,0.48221835,0.03038589,0.09323185,0.08755009
3.82091046,1.03925716,0.44935097,0.10735636,0.03216926,0.17121574,0.47876803,0.03042587,0.09439393,0.08677687
3.82691346,1.00700862,0.45581358,0.10132106,0.03225683,0.16728316,0.47639879,0.03052047,0.09584143,0.08618482
3.83291646,0.97643326,0.46303822,0.09547111,0.03239646,0.16341616,0.47516724,0.03067035,0.09752368,0.08576453
3.83891946,0.94777605,0.47088237,0.08986237,0.03258974,0.15963976,0.47507758,0.03087282,0.09937987,0.08549832
3.84492246,0.92117637,0.47915870,0.08453957,0.03283487,0.15596498,0.47608084,0.03112182,0.10134096,0.08536072
3.85092546,0.89666827,0.48763881,0.07953577,0.03312655,0.15238899,0.47807651,0.03140801,0.10333181,0.08531936
3.85692846,0.87418567,0.49605925,0.07487215,0.03345607,0.14889604,0.48091660,0.03171904,0.10527383,0.08533618
3.86293147,0.85357203,0.50412958,0.07055846,0.03381155,0.14545919,0.48441174,0.03204000,0.10708770,0.08536898
3.86893447,0.83459399,0.51154205,0.06659373,0.03417844,0.14204261,0.48833924,0.03235390,0.10869633,0.08537319
3.87493747,0.81695794,0.51798248,0.06296746,0.03454001,0.13860437,0.49245246,0.03264236,0.11002767,0.08530378
3.88094047,0.80032878,0.52314181,0.05966108,0.03487809,0.13509950,0.49649127,0.03288635,0.11101747,0.08511719
3.88694347,0.78434970,0.52672773,0.05664961,0.03517376,0.13148318,0.50019282,0.03306689,0.11161162,0.08477323
3.89294647,0.76866204,0.52847578,0.05390350,0.03540815,0.12771377,0.50330241,0.03316585,0.11176820,0.08423681
3.89894947,0.75292412,0.52815951,0.05139039,0.03556318,0.12375566,0.50558362,0.03316665,0.11145894,0.08347944
3.90495248,0.73682836,0.52559914,0.04907697,0.03562230,0.11958159,0.50682752,0.03305491,0.11067011,0.08248042
3.91095548,0.72011584,0.52066839,0.04693062,0.03557112,0.11517460,0.50686040,0.03281904,0.10940283,0.08122764
3.91695848,0.70258766,0.51329909,0.04492091,0.03539793,0.11052919,0.50554979,0.03245067,0.10767278,0.07971802
3.92296148,0.68411304,0.50348364,0.04302083,0.03509415,0.10565200,0.50280853,0.03194495,0.10550921,0.07795758
3.92896448,0.66463366,0.49127499,0.04120783,0.03465456,0.10056170,0.49859684,0.03130074,0.10295356,0.07596100
3.93496748,0.64416456,0.47678444,0.03946445,0.03407743,0.09528841,0.49292229,0.03052063,0.10005749,0.07375097
3.94097049,0.62279163,0.46017735,0.03777884,0.03336453,0.08987246,0.48583794,0.02961083,0.09688073,0.07135713
3.94697349,0.60066621,0.44166709,0.03614481,0.03252095,0.08436282,0.47743871,0.02858095,0.09348857,0.06881485
3.95297649,0.57799715,0.42150743,0.03456173,0.03155482,0.07881512,0.46785630,0.02744360,0.08994931,0.06616380
3.95897949,0.55504101,0.39998404,0.03303421,0.03047696,0.07328952,0.45725303,0.02621402,0.08633181,0.06344640
3.96498249,0.53209090,0.37740522,0.03157146,0.02930039,0.06784845,0.44581490,0.02490950,0.08270312,0.06070641
3.97098549,0.50946461,0.35409252,0.03018662,0.02803985,0.06255444,0.43374421,0.02354889,0.07912644,0.05798737
3.97698849,0.48749265,0.33037155,0.02889589,0.02671126,0.05746805,0.42125223,0.02215198,0.07565937,0.05533137
3.98299150,0.46650665,0.30656326,0.02771758,0.02533118,0.05264599,0.40855212,0.02073897,0.07235263,0.05277788
3.98899450,0.44682848,0.28297624,0.02667115,0.02391630,0.04813961,0.39585240,0.01932990,0.06924921,0.05036282
3.99499750,0.42876073,0.25990001,0.02577622,0.02248296,0.04399358,0.38335125,0.01794417,0.06638396,0.04811787
4.00100050,0.41257843,0.23759964,0.02505157,0.02104676,0.04024506,0.37123183,0.01660011,0.06378359,0.04607003
4.00700350,0.39852245,0.21631168,0.02451433,0.01962219,0.03692307,0.35965860,0.01531458,0.06146713,0.04424141
4.01300650,0.38679452,0.19624155,0.02417905,0.01822241,0.03404831,0.34877484,0.01410273,0.05944665,0.04264924
4.01900950,0.37755389,0.17756222,0.02405709,0.01685902,0.03163319,0.33870115,0.01297774,0.05772824,0.04130601
4.02501251,0.37091557,0.16041407,0.02415597,0.01554199,0.02968214,0.32953511,0.01195074,0.05631320,0.04021986
4.03101551,0.36695000,0.14490591,0.02447898,0.01427967,0.02819211,0.32135179,0.01103069,0.05519928,0.03939496
4.03701851,0.36568397,0.13111681,0.02502485,0.01307874,0.02715326,0.31420506,0.01022443,0.05438192,0.03883206
4.04302151,0.36710267,0.11909864,0.02578767,0.01194441,0.02654971,0.30812948,0.00953675,0.05385540,0.03852896
4.04902451,0.37115261,0.10887903,0.02675685,0.01088051,0.02636039,0.30314277,0.00897044,0.05361387,0.03848107
4.05502751,0.37774513,0.10046459,0.02791739,0.00988967,0.02655988,0.29924844,0.00852650,0.05365216,0.03868184
4.06103052,0.38676050,0.09384416,0.02925013,0.00897352,0.02711926,0.29643864,0.00820424,0.05396637,0.03912316
4.06703352,0.39805219,0.08899182,0.03073225,0.00813290,0.02800687,0.29469698,0.00800148,0.05455416,0.03979565
4.07303652,0.41145124,0.08586970,0.03233786,0.00736805,0.02918909,0.29400119,0.00791470,0.05541481,0.04068886
4.07903952,0.42677053,0.08443029,0.03403866,0.00667878,0.03063090,0.29432555,0.00793923,0.05654902,0.04179137
4.08504252,0.44380877,0.08461822,0.03580466,0.00606466,0.03229652,0.29564291,0.00806934,0.05795842,0.04309079
4.09104552,0.46235417,0.08637146,0.03760496,0.00552510,0.03414977,0.29792627,0.00829836,0.05964494,0.04457362
4.09704852,0.48218750,0.08962204,0.03940857,0.00505953,0.03615455,0.30114990,0.00861884,0.06160995,0.04622514
4.10305153,0.50308468,0.09429611,0.04118512,0.00466738,0.03827502,0.30528985,0.00902252,0.06385336,0.04802911
4.10905453,0.52481869,0.10031355,0.04290559,0.00434817,0.04047583,0.31032384,0.00950048,0.06637256,0.04996757
4.11505753,0.54716083,0.10758730,0.04454293,0.00410150,0.04272232,0.31623063,0.01004310,0.06916142,0.05202056
4.12106053,0.56988150,0.11602226,0.04607260,0.00392698,0.04498053,0.32298876,0.01064012,0.07220933,0.05416589
4.12706353,0.59275036,0.12551420,0.04747294,0.00382423,0.04721733,0.33057476,0.01128070,0.07550030,0.05637897
4.13306653,0.61553614,0.13594860,0.04872552,0.00379275,0.04940046,0.33896091,0.01195340,0.07901231,0.05863271
4.13906953,0.63800625,0.14719973,0.04981522,0.00383182,0.05149864,0.34811264,0.01264630,0.08271669,0.06089758
4.14507254,0.65992632,0.15912994,0.05073030,0.00394042,0.05348161,0.35798571,0.01334701,0.08657797,0.06314172
4.15107554,0.68105986,0.17158950,0.05146233,0.00411711,0.05532038,0.36852329,0.01404287,0.09055376,0.06533129
4.15707854,0.70116838,0.18441686,0.05200595,0.00435986,0.05698738,0.37965319,0.01472103,0.09459509,0.06743088
4.16308154,0.72001196,0.19743960,0.05235866,0.00466605,0.05845679,0.39128543,0.01536868,0.09864699,0.06940422
4.16908454,0.73735063,0.21047598,0.05252048,0.00503231,0.05970490,0.40331021,0.01597324,0.10264933,0.07121486
4.17508754,0.75294653,0.22333723,0.05249365,0.00545450,0.06071058,0.41559678,0.01652265,0.10653797,0.07282719
4.18109055,0.76656705,0.23583041,0.05228227,0.00592772,0.06145572,0.42799300,0.01700563,0.11024615,0.07420737
4.18709355,0.77798885,0.24776184,0.05189200,0.00644630,0.06192585,0.44032612,0.01741198,0.11370610,0.07532455
4.19309655,0.78700276,0.25894102,0.05132975,0.00700391,0.06211070,0.45240460,0.01773287,0.11685074,0.07615191
4.19909955,0.79341932,0.26918491,0.05060352,0.00759372,0.06200476,0.46402117,0.01796115,0.11961556,0.07666792
4.20510255,0.79707499,0.27832230,0.04972219,0.00820852,0.06160782,0.47495714,0.01809161,0.12194042,0.07685735
4.21110555,0.79783840,0.28619833,0.04869545,0.00884106,0.06092549,0.48498772,0.01812120,0.12377142,0.07671235
4.21710855,0.79561674,0.29267871,0.04753372,0.00948427,0.05996954,0.49388841,0.01804922,0.12506253,0.07623325
4.22311156,0.79036162,0.29765368,0.04624821,0.01013166,0.05875822,0.50144209,0.01787743,0.12577711,0.07542929
4.22911456,0.78207436,0.30104142,0.04485093,0.01077763,0.05731632,0.50744665,0.01761015,0.12588919,0.07431901
4.23511756,0.77081011,0.30279083,0.04335473,0.01141794,0.05567519,0.51172269,0.01725418,0.12538438,0.07293054
4.24112056,0.75668076,0.30288347,0.04177342,0.01205002,0.05387245,0.51412120,0.01681873,0.12426054,0.07130148
4.24712356,0.73985629,0.30133468,0.04012177,0.01267340,0.05195166,0.51453051,0.01631528,0.12252797,0.06947861
4.25312656,0.72056437,0.29819372,0.03841559,0.01329002,0.04996169,0.51288245,0.01575732,0.12020934,0.06751723
4.25912956,0.69908815,0.29354289,0.03667162,0.01390448,0.04795595,0.50915719,0.01516007,0.11733914,0.06548036
4.26513257,0.67576227,0.28749578,0.03490754,0.01452421,0.04599152,0.50338658,0.01454012,0.11396286,0.06343755
4.27113557,0.65096696,0.28019455,0.03314180,0.01515958,0.04412805,0.49565565,0.01391503,0.11013580,0.06146354
4.27713857,0.62512058,0.27180631,0.03139341,0.01582379,0.04242659,0.48610223,0.01330295,0.10592159,0.05963670
4.28314157,0.59867064,0.26251888,0.02968170,0.01653270,0.04094830,0.47491445,0.01272215,0.10139053,0.05803728
4.28914457,0.57208350,0.25253589,0.02802603,0.01730446,0.03975311,0.46232633,0.01219057,0.09661767,0.05674552
4.29514757,0.54583326,0.24207136,0.02644538,0.01815901,0.03889825,0.44861142,0.01172541,0.09168089,0.05583966
4.30115058,0.52038990,0.23134411,0.02495800,0.01911740,0.03843684,0.43407476,0.01134266,0.08665887,0.05539382
4.30715358,0.49620716,0.22057196,0.02358096,0.02020103,0.03841644,0.41904339,0.01105673,0.08162907,0.05547594
4.31315658,0.47371050,0.20996604,0.02232974,0.02143071,0.03887761,0.40385581,0.01088003,0.07666586,0.05614562
4.31915958,0.45328554,0.19972525,0.02121780,0.02282566,0.03985254,0.38885080,0.01082268,0.07183871,0.05745211
4.32516258,0.43526715,0.19003124,0.02025620,0.02440243,0.04136377,0.37435598,0.01089216,0.06721062,0.05943233
4.33116558,0.41992984,0.18104378,0.01945321,0.02617387,0.04342301,0.36067660,0.01109309,0.06283677,0.06210907
4.33716858,0.40747947,0.17289696,0.01881402,0.02814807,0.04603015,0.34808502,0.01142702,0.05876341,0.06548951
4.34317159,0.39804682,0.16569608,0.01834050,0.03032737,0.04917249,0.33681133,0.01189231,0.05502705,0.06956386
4.34917459,0.39168305,0.15951552,0.01803104,0.03270762,0.05282420,0.32703542,0.01248406,0.05165400,0.07430459
4.35517759,0.38835749,0.15439755,0.01788047,0.03527750,0.05694608,0.31888095,0.01319412,0.04866008,0.07966589
4.36118059,0.38795773,0.15035214,0.01788012,0.03801812,0.06148572,0.31241128,0.01401118,0.04605084,0.08558381
4.36718359,0.39029225,0.14735791,0.01801790,0.04090293,0.06637800,0.30762777,0.01492100,0.04382187,0.09197682
4.37318659,0.39509548,0.14536396,0.01827862,0.04389784,0.07154600,0.30447034,0.01590659,0.04195954,0.09874707
4.37918959,0.40203535,0.14429281,0.01864426,0.04696175,0.07690239,0.30282032,0.01694868,0.04044190,0.10578225
4.38519260,0.41072308,0.14404419,0.01909448,0.05004732,0.08235119,0.30250552,0.01802610,0.03923986,0.11295804
4.39119560,0.42072512,0.14449962,0.01960711,0.05310211,0.08778999,0.30330726,0.01911634,0.03831849,0.12014113
4.39719860,0.43157669,0.14552767,0.02015881,0.05606989,0.09311250,0.30496910,0.02019616,0.03763851,0.12719285
4.40320160,0.44279679,0.14698970,0.02072568,0.05889230,0.09821139,0.30720687,0.02124227,0.03715785,0.13397314
4.40920460,0.45390391,0.14874590,0.02128407,0.06151057,0.10298136,0.30971964,0.02223201,0.03683321,0.14034485
4.41520760,0.46443219,0.15066143,0.02181119,0.06386745,0.10732231,0.31220118,0.02314410,0.03662171,0.14617818
4.42121061,0.47394717,0.15261247,0.02228592,0.06590902,0.11114248,0.31435133,0.02395935,0.03648236,0.15135517
4.42721361,0.48206073,0.15449184,0.02268941,0.06758657,0.11436144,0.31588702,0.02466129,0.03637751,0.15577389
4.43321661,0.48844456,0.15621413,0.02300575,0.06885827,0.11691284,0.31655227,0.02523686,0.03627406,0.15935231
4.43921961,0.49284163,0.15772005,0.02322240,0.06969064,0.11874675,0.31612696,0.02567685,0.03614457,0.16203162
4.44522261,0.49507512,0.15897974,0.02333067,0.07005969,0.11983143,0.31443400,0.02597635,0.03596804,0.16377875
4.45122561,0.49505449,0.15999509,0.02332594,0.06995182,0.12015463,0.31134448,0.02613498,0.03573050,0.16458815
4.45722861,0.49277839,0.16080067,0.02320780,0.06936420,0.11972407,0.30678099,0.02615699,0.03542527,0.16448245
4.46323162,0.48833425,0.16146343,0.02298000,0.06830489,0.11856730,0.30071861,0.02605120,0.03505295,0.16351223
4.46923462,0.48189446,0.16208098,0.02265030,0.06679246,0.11673086,0.29318399,0.02583078,0.03462120,0.16175468
4.47523762,0.47370942,0.16277854,0.02223011,0.06485529,0.11427866,0.28425240,0.02551280,0.03414409,0.15931124
4.48124062,0.46409754,0.16370457,0.02173404,0.06253052,0.11128984,0.27404300,0.02511774,0.03364137,0.15630426
4.48724362,0.45343272,0.16502522,0.02117931,0.05986269,0.10785601,0.26271270,0.02466872,0.03313738,0.15287295
4.49324662,0.44212969,0.16691774,0.02058512,0.05690217,0.10407810,0.25044887,0.02419076,0.03265991,0.14916848
4.49924962,0.43062780,0.16956307,0.01997184,0.05370351,0.10006288,0.23746117,0.02370984,0.03223880,0.14534871
4.50525263,0.41937400,0.17313791,0.01936028,0.05032361,0.09591936,0.22397313,0.02325199,0.03190458,0.14157257
4.51125563,0.40880545,0.17780636,0.01877091,0.04681999,0.09175514,0.21021364,0.02284230,0.03168694,0.13799437
4.51725863,0.39933270,0.18371170,0.01822304,0.04324914,0.08767291,0.19640874,0.02250401,0.03161339,0.13475825
4.52326163,0.39132385,0.19096842,0.01773419,0.03966497,0.08376723,0.18277415,0.02225762,0.03170783,0.13199298
4.52926463,0.38509045,0.19965491,0.01731939,0.03611752,0.08012164,0.16950868,0.02212009,0.03198940,0.12980730
4.53526763,0.38087558,0.20980714,0.01699066,0.03265185,0.07680631,0.15678879,0.02210419,0.03247140,0.12828602
4.54127064,0.37884463,0.22141360,0.01675665,0.02930728,0.07387625,0.14476437,0.02221794,0.03316049,0.12748698
4.54727364,0.37907905,0.23441177,0.01662231,0.02611681,0.07137011,0.13355597,0.02246433,0.03405614,0.12743895
4.55327664,0.38157334,0.24868643,0.01658879,0.02310687,0.06930963,0.12325327,0.02284107,0.03515036,0.12814070
4.55927964,0.38623541,0.26406983,0.01665345,0.02029735,0.06769978,0.11391497,0.02334068,0.03642770,0.12956109
