energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
2.95647824,0.67865959,-1.79126681,0.05188168,-0.12879687,0.02349987,-0.20282990,0.00622589,-0.01185293,0.02535966,-0.09516889,0.01215316,-0.00819877,0.16513869,-0.57052871,0.09557950,-0.24415779,0.41995259,-0.95374880
2.96248124,0.74876158,-1.69243769,0.05744163,-0.12190695,0.02562350,-0.19102417,0.00678801,-0.01188840,0.02782753,-0.08978271,0.01407816,-0.00748666,0.18027316,-0.53810729,0.10799752,-0.22615864,0.46321786,-0.90169653
2.96848424,0.82813500,-1.59440745,0.06389824,-0.11514783,0.02809402,-0.17925141,0.00746573,-0.01185590,0.03068760,-0.08437972,0.01625640,-0.00688996,0.19754863,-0.50571745,0.12203980,-0.20884314,0.51196299,-0.85014412
2.97448724,0.91624976,-1.49849645,0.07123796,-0.10857775,0.03089140,-0.16765971,0.00825904,-0.01176051,0.03391593,-0.07903686,0.01869165,-0.00640780,0.21679166,-0.47380136,0.13770217,-0.19235493,0.56583781,-0.79980040
2.98049025,1.01243172,-1.40602670,0.07943423,-0.10225898,0.03399127,-0.15639521,0.00916628,-0.01160955,0.03748337,-0.07383138,0.02138372,-0.00604025,0.23779873,-0.44279700,0.15495766,-0.17682845,0.62440305,-0.75137441
2.98649325,1.11585579,-1.31829475,0.08844602,-0.09625706,0.03736470,-0.14559916,0.01018396,-0.01141246,0.04135523,-0.06883900,0.02432778,-0.00578846,0.26033592,-0.41312850,0.17375287,-0.16238774,0.68712724,-0.70556071
2.99249625,1.22554236,-1.23654552,0.09821661,-0.09063976,0.04097801,-0.13540536,0.01130656,-0.01118062,0.04549095,-0.06413226,0.02751361,-0.00565475,0.28413931,-0.38519705,0.19400487,-0.14914538,0.75338585,-0.66302516
2.99849925,1.34035786,-1.16194763,0.10867258,-0.08547593,0.04479273,-0.12593773,0.01252644,-0.01092714,0.04984407,-0.05977901,0.03092508,-0.00564271,0.30891637,-0.35937247,0.21559838,-0.13720186,0.82246292,-0.62439153
3.00450225,1.45902011,-1.09557083,0.11972326,-0.08083414,0.04876569,-0.11730827,0.01383366,-0.01066657,0.05436235,-0.05584109,0.03453967,-0.00575710,0.33434834,-0.33598582,0.23838381,-0.12664505,0.89355579,-0.59022911
3.01050525,1.58010895,-1.03836616,0.13126055,-0.07678135,0.05284929,-0.10961540,0.01521595,-0.01041458,0.05898808,-0.05237323,0.03832826,-0.00600378,0.36009381,-0.31532313,0.26217607,-0.11754997,0.96578300,-0.56104178
3.01650825,1.70208255,-0.99114896,0.14315942,-0.07338150,0.05699193,-0.10294266,0.01665870,-0.01018764,0.06365871,-0.04942223,0.04225510,-0.00638954,0.38579339,-0.29762052,0.28675444,-0.10997862,1.03819554,-0.53725856
3.02251126,1.82329934,-0.95458509,0.15527889,-0.07069413,0.06113866,-0.09735776,0.01814501,-0.01000261,0.06830771,-0.04702636,0.04627797,-0.00692188,0.41107547,-0.28306052,0.31186366,-0.10398000,1.10979141,-0.51922583
3.02851426,1.94204546,-0.92918038,0.16746382,-0.06877308,0.06523198,-0.09291206,0.01965585,-0.00987638,0.07286563,-0.04521496,0.05034871,-0.00760876,0.43556307,-0.27176982,0.33721621,-0.09959007,1.17953331,-0.50720121
3.03451726,2.05656724,-0.91527323,0.17954725,-0.06766530,0.06921285,-0.08964038,0.02117030,-0.00982547,0.07726145,-0.04400836,0.05441392,-0.00845820,0.45888146,-0.26381834,0.36249606,-0.09683183,1.24636904,-0.50134926
3.04052026,2.16510788,-0.91303035,0.19135349,-0.06740969,0.07302185,-0.08756109,0.02266591,-0.00986568,0.08142405,-0.04341790,0.05841596,-0.00947799,0.48066647,-0.25921941,0.38736372,-0.09571534,1.30925426,-0.50173874
3.04652326,2.26594756,-0.92244526,0.20270176,-0.06803612,0.07660052,-0.08667652,0.02411907,-0.01001162,0.08528388,-0.04344615,0.06229414,-0.01067524,0.50057319,-0.25793122,0.41146256,-0.09623764,1.36717670,-0.50834155
3.05252626,2.35744540,-0.94333962,0.21341037,-0.06956459,0.07989268,-0.08697358,0.02550557,-0.01027642,0.08877467,-0.04408729,0.06598622,-0.01205592,0.51828481,-0.25985909,0.43442634,-0.09838273,1.41918131,-0.52103319
3.05852926,2.43808224,-0.97536684,0.22330127,-0.07200447,0.08284593,-0.08842453,0.02680114,-0.01067132,0.09183519,-0.04532752,0.06942993,-0.01362442,0.53352119,-0.26485876,0.45588773,-0.10212144,1.46439532,-0.53959466
3.06453227,2.50650243,-1.01801806,0.23220486,-0.07535394,0.08541310,-0.09098794,0.02798211,-0.01120535,0.09441094,-0.04714561,0.07256470,-0.01538310,0.54604698,-0.27274029,0.47548756,-0.10741120,1.50205236,-0.56371574
3.07053527,2.56155325,-1.07063010,0.23996482,-0.07959947,0.08755363,-0.09460975,0.02902602,-0.01188500,0.09645578,-0.04951347,0.07533340,-0.01733178,0.55567888,-0.28327264,0.49288442,-0.11419595,1.53151474,-0.59299947
3.07653827,2.60232020,-1.13239531,0.24644288,-0.08471554,0.08923489,-0.09922435,0.02991230,-0.01271391,0.09793328,-0.05239674,0.07768403,-0.01946738,0.56229182,-0.29618871,0.50776442,-0.12240597,1.55229295,-0.62696797
3.08254127,2.62815695,-1.20237320,0.25152315,-0.09066448,0.09043329,-0.10475573,0.03062290,-0.01369266,0.09881796,-0.05575544,0.07957132,-0.02178346,0.56582367,-0.31119079,0.51985057,-0.13195781,1.56406160,-0.66506931
3.08854427,2.63870834,-1.27950373,0.25511605,-0.09739646,0.09113523,-0.11111872,0.03114288,-0.01481854,0.09909608,-0.05954456,0.08095821,-0.02426995,0.56627840,-0.32795632,0.52891150,-0.14275435,1.56667112,-0.70668553
3.09454727,2.63392562,-1.36262217,0.25716143,-0.10484964,0.09133779,-0.11822010,0.03146085,-0.01608537,0.09876627,-0.06371467,0.08181701,-0.02691293,0.56372751,-0.34614379,0.53476901,-0.15468505,1.56015461,-0.75114166
3.10055028,2.61407303,-1.45047548,0.25763086,-0.11295055,0.09104907,-0.12595985,0.03156940,-0.01748342,0.09783963,-0.06821261,0.08213032,-0.02969443,0.55830950,-0.36539878,0.53730433,-0.16762640,1.54472959,-0.79771582
3.10655328,2.57972520,-1.54174005,0.25652900,-0.12161467,0.09028829,-0.13423230,0.03146538,-0.01899940,0.09633960,-0.07298203,0.08189161,-0.03259251,0.55022749,-0.38536010,0.53646244,-0.18144262,1.52079436,-0.84565009
3.11255628,2.53175557,-1.63504074,0.25389379,-0.13074715,0.08908551,-0.14292733,0.03114998,-0.02061650,0.09430142,-0.07796406,0.08110547,-0.03558134,0.53974501,-0.40566572,0.53225466,-0.19598665,1.48891915,-0.89416231
3.11855928,2.47131574,-1.72897106,0.24979566,-0.14024391,0.08748107,-0.15193148,0.03062873,-0.02231457,0.09177118,-0.08309792,0.07978745,-0.03863147,0.52717997,-0.42595866,0.52475894,-0.21110143,1.44983228,-0.94245843
3.12456228,2.39980685,-1.82211414,0.24433559,-0.14999277,0.08552464,-0.16112918,0.02991134,-0.02407032,0.08880471,-0.08832155,0.07796352,-0.04171025,0.51289713,-0.44589258,0.51411811,-0.22662144,1.40440175,-0.98974552
3.13056528,2.31884360,-1.91306443,0.23764218,-0.15987498,0.08327406,-0.17040381,0.02901136,-0.02585776,0.08546607,-0.09357223,0.07566927,-0.04478238,0.49729916,-0.46513702,0.50053603,-0.24237454,1.35361311,-1.03524490
3.13656828,2.23021259,-2.00044953,0.22986781,-0.16976686,0.08079392,-0.17963893,0.02794577,-0.02764860,0.08182596,-0.09878724,0.07294875,-0.04781058,0.48081671,-0.48338225,0.48427169,-0.25818404,1.29854415,-1.07820550
3.14257129,2.13582624,-2.08295201,0.22118412,-0.17954161,0.07815384,-0.18871931,0.02673444,-0.02941285,0.07795990,-0.10390447,0.06985302,-0.05075636,0.46389776,-0.50034351,0.46563170,-0.27387086,1.24033761,-1.11791689
3.14857429,2.03767416,-2.15933061,0.21177683,-0.18907137,0.07542677,-0.19753209,0.02539946,-0.03111944,0.07394646,-0.10886303,0.06643863,-0.05358088,0.44699652,-0.51576474,0.44496134,-0.28925594,1.18017276,-1.15372192
3.15457729,1.93777364,-2.22844038,0.20184029,-0.19822926,0.07268710,-0.20596789,0.02396451,-0.03273700,0.06986539,-0.11360392,0.06276589,-0.05624586,0.43056245,-0.52942155,0.42263451,-0.30416256,1.11923691,-1.18502845
3.16058029,1.83812115,-2.28925138,0.19157189,-0.20689158,0.07000876,-0.21392183,0.02245411,-0.03423461,0.06579587,-0.11807059,0.05889711,-0.05871449,0.41502956,-0.54112359,0.39904323,-0.31841878,1.05869779,-1.21132007
3.16658329,1.74064640,-2.34086536,0.18116656,-0.21493996,0.06746347,-0.22129466,0.02089293,-0.03558265,0.06181492,-0.12220953,0.05489487,-0.06095235,0.40080640,-0.55071609,0.37458674,-0.33185963,0.99967786,-1.23216528
3.17258629,1.64717050,-2.38253000,0.17081155,-0.22226346,0.06511899,-0.22799374,0.01930513,-0.03675359,0.05799590,-0.12597082,0.05082041,-0.06292822,0.38826711,-0.55808074,0.34966106,-0.34432937,0.94323115,-1.24722513
3.17858929,1.55936947,-2.41365041,0.16068178,-0.22876058,0.06303763,-0.23393408,0.01771373,-0.03772281,0.05440725,-0.12930868,0.04673209,-0.06461486,0.37774371,-0.56313580,0.32464900,-0.35568332,0.89032347,-1.25625879
3.18459230,1.47874406,-2.43379753,0.15093580,-0.23434107,0.06127491,-0.23903929,0.01614007,-0.03846933,0.05111155,-0.13218193,0.04268416,-0.06598960,0.36951987,-0.56583561,0.29991126,-0.36578971,0.84181629,-1.25912711
3.19059530,1.40659642,-2.44271321,0.14171250,-0.23892757,0.05987857,-0.24324251,0.01460341,-0.03897641,0.04816462,-0.13455446,0.03872563,-0.06703491,0.36382626,-0.56616946,0.27577878,-0.37453111,0.79845469,-1.25579389
3.19659830,1.34401403,-2.44031186,0.13312874,-0.24245692,0.05888772,-0.24648732,0.01312054,-0.03923213,0.04561508,-0.13639568,0.03489951,-0.06773863,0.36083764,-0.56416002,0.25254653,-0.38180574,0.76085934,-1.24632498
3.20260130,1.29186060,-2.42667878,0.12527786,-0.24488124,0.05833240,-0.24872855,0.01170561,-0.03922969,0.04350390,-0.13768086,0.03124224,-0.06809421,0.36067158,-0.55986129,0.23046888,-0.38752845,0.72952250,-1.23088502
3.20860430,1.25077380,-2.40206513,0.11822903,-0.24616869,0.05823333,-0.24993303,0.01036997,-0.03896768,0.04186436,-0.13839152,0.02778341,-0.06810066,0.36338875,-0.55335629,0.20975670,-0.39163158,0.70480764,-1.20973218
3.21460730,1.22116886,-2.36687993,0.11202751,-0.24630387,0.05860199,-0.25008027,0.00912220,-0.03845009,0.04072197,-0.13851572,0.02454572,-0.06776243,0.36899471,-0.54475455,0.19057594,-0.39406552,0.68695224,-1.18321091
3.22061031,1.20324737,-2.32167925,0.10669565,-0.24528792,0.05944084,-0.24916303,0.00796818,-0.03768614,0.04009465,-0.13804833,0.02154517,-0.06708907,0.37744296,-0.53418946,0.17304779,-0.39479924,0.67607335,-1.15174307
3.22661331,1.19701011,-2.26715318,0.10223453,-0.24313834,0.06074386,-0.24718776,0.00691123,-0.03669000,0.03999290,-0.13699124,0.01879141,-0.06609484,0.38863896,-0.52181565,0.15725015,-0.39382047,0.67217506,-1.11581768
3.23261631,1.20227277,-2.20411084,0.09862607,-0.23988842,0.06249712,-0.24417489,0.00595235,-0.03548029,0.04042011,-0.13535351,0.01628825,-0.06479816,0.40244498,-0.50780636,0.14322017,-0.39113599,0.67515741,-1.07597969
3.23861931,1.21868349,-2.13346406,0.09583568,-0.23558649,0.06467955,-0.24015899,0.00509052,-0.03407947,0.04137279,-0.13315148,0.01403438,-0.06322102,0.41868538,-0.49235098,0.13095778,-0.38677151,0.68482602,-1.03281815
3.24462231,1.24574115,-2.05621018,0.09381493,-0.23029487,0.06726371,-0.23518869,0.00432296,-0.03251313,0.04284088,-0.13040875,0.01202398,-0.06138840,0.43715213,-0.47565264,0.12042974,-0.38077167,0.70090182,-0.98695418
3.25062531,1.28281347,-1.97341445,0.09250448,-0.22408864,0.07021663,-0.22932642,0.00364548,-0.03080916,0.04480796,-0.12715608,0.01024754,-0.05932753,0.45761032,-0.45792602,0.11157417,-0.37319966,0.72303053,-0.93902907
3.25662831,1.32915415,-1.88619248,0.09183687,-0.21705415,0.07350063,-0.22264789,0.00305278,-0.02899691,0.04725150,-0.12343124,0.00869260,-0.05706733,0.47980339,-0.43939522,0.10430524,-0.36413683,0.75079138,-0.88969287
3.26263132,1.38391874,-1.79569315,0.09173921,-0.20928753,0.07707406,-0.21524143,0.00253877,-0.02710634,0.05014307,-0.11927868,0.00734451,-0.05463775,0.50345806,-0.42029179,0.09851777,-0.35368190,0.78370494,-0.83959382
3.26863432,1.44617872,-1.70308225,0.09213559,-0.20089289,0.08089209,-0.20720692,0.00209685,-0.02516718,0.05344851,-0.11474910,0.00618707,-0.05206922,0.52828873,-0.40085285,0.09409170,-0.34195011,0.82124000,-0.78936878
3.27463732,1.51493407,-1.60952725,0.09294919,-0.19198062,0.08490730,-0.19865465,0.00172014,-0.02320817,0.05712818,-0.10989890,0.00520321,-0.04939211,0.55400131,-0.38131921,0.09089620,-0.32907190,0.86281949,-0.73963490
3.28064032,1.58912435,-1.51618318,0.09410409,-0.18266548,0.08907030,-0.18970388,0.00140175,-0.02125634,0.06113718,-0.10478952,0.00437547,-0.04663626,0.58029667,-0.36193351,0.08879340,-0.31519138,0.90782572,-0.69098253
3.28664332,1.66763875,-1.42417987,0.09552659,-0.17306478,0.09333030,-0.18048118,0.00113491,-0.01933645,0.06542571,-0.09948662,0.00368655,-0.04383061,0.60687355,-0.34293837,0.08764167,-0.30046450,0.95560526,-0.64396959
3.29264632,1.74932570,-1.33461054,0.09714635,-0.16329653,0.09763561,-0.17111863,0.00091316,-0.01747052,0.06993948,-0.09405924,0.00311959,-0.04100282,0.63343120,-0.32457442,0.08729841,-0.28505679,1.00547370,-0.59911712
3.29864932,1.83300250,-1.24852173,0.09889704,-0.15347759,0.10193413,-0.16175192,0.00073041,-0.01567748,0.07462027,-0.08857877,0.00265856,-0.03817898,0.65967179,-0.30707836,0.08762242,-0.26914096,1.05672084,-0.55690605
3.30465233,1.91746569,-1.16690441,0.10071682,-0.14372196,0.10617384,-0.15251830,0.00058106,-0.01397300,0.07940664,-0.08311793,0.00228840,-0.03538342,0.68530282,-0.29068083,0.08847591,-0.25289413,1.10861656,-0.51777510
3.31065533,2.00150251,-1.09068632,0.10254850,-0.13413912,0.11030336,-0.14355454,0.00046002,-0.01236939,0.08423474,-0.07774969,0.00199520,-0.03263844,0.71003948,-0.27560436,0.08972608,-0.23649493,1.16041772,-0.48211947
3.31665833,2.08390386,-1.02072526,0.10433964,-0.12483253,0.11427247,-0.13499488,0.00036273,-0.01087565,0.08903935,-0.07254619,0.00176631,-0.02996423,0.73360725,-0.26206117,0.09124653,-0.22012058,1.21137632,-0.45029020
3.32266133,2.16347901,-0.95780322,0.10604240,-0.11589823,0.11803272,-0.12696907,0.00028519,-0.00949760,0.09375495,-0.06757765,0.00159032,-0.02737869,0.75574472,-0.25025102,0.09291832,-0.20394375,1.26074889,-0.42259402
3.32866433,2.23907172,-0.90262126,0.10761348,-0.10742375,0.12153806,-0.11960045,0.00022388,-0.00823813,0.09831697,-0.06291132,0.00145710,-0.02489740,0.77620649,-0.24035910,0.09463096,-0.18812977,1.30780723,-0.39929339
3.33466733,2.30957782,-0.85579488,0.10901387,-0.09948703,0.12474550,-0.11300425,0.00017581,-0.00709749,0.10266304,-0.05861053,0.00135777,-0.02253353,0.79476638,-0.23255398,0.09628324,-0.17283380,1.35185012,-0.38060664
3.34067034,2.37396348,-0.81784992,0.11020881,-0.09215576,0.12761576,-0.10728601,0.00013841,-0.00607364,0.10673431,-0.05473382,0.00128462,-0.02029788,0.81122055,-0.22698568,0.09778393,-0.15819834,1.39221561,-0.36670795
3.34667334,2.43128352,-0.78921870,0.11116764,-0.08548680,0.13011392,-0.10254018,0.00010953,-0.00516259,0.11047666,-0.05133411,0.00123102,-0.01819879,0.82539062,-0.22378384,0.09905245,-0.14435118,1.42829367,-0.35772715
3.35267634,2.48069903,-0.77023650,0.11186377,-0.07952588,0.13221001,-0.09884896,0.00008740,-0.00435882,0.11384182,-0.04845803,0.00119141,-0.01624229,0.83712642,-0.22305612,0.10001942,-0.13140358,1.45953829,-0.35374918
3.35867934,2.52149334,-0.76113824,0.11227470,-0.07430753,0.13387950,-0.09628128,0.00007053,-0.00365562,0.11678838,-0.04614536,0.00116112,-0.01443210,0.84630836,-0.22488676,0.10062705,-0.11944899,1.48547875,-0.35481328
3.36468234,2.55308538,-0.76205544,0.11238206,-0.06985514,0.13510369,-0.09489206,0.00005775,-0.00304547,0.11928251,-0.04442853,0.00113637,-0.01276979,0.85284907,-0.22933534,0.10082956,-0.10856226,1.50572920,-0.36091179
3.37068534,2.57503983,-0.77301345,0.11217168,-0.06618133,0.13586996,-0.09472154,0.00004808,-0.00252035,0.12129848,-0.04333233,0.00111412,-0.01125486,0.85669432,-0.23643569,0.10059324,-0.09879921,1.51999626,-0.37198881
3.37668834,2.58707332,-0.79392914,0.11163368,-0.06328831,0.13617185,-0.09579487,0.00004077,-0.00207201,0.12281893,-0.04287358,0.00109202,-0.00988493,0.85782299,-0.24619509,0.09989654,-0.09019668,1.52808400,-0.38793874
3.38269135,2.58905625,-0.82460903,0.11076249,-0.06116852,0.13600892,-0.09812179,0.00003522,-0.00169224,0.12383481,-0.04306106,0.00106831,-0.00865593,0.85624606,-0.25859355,0.09872977,-0.08277296,1.52989610,-0.40860482
3.38869435,2.58101018,-0.86474823,0.10955689,-0.05980522,0.13538653,-0.10169648,0.00003096,-0.00137304,0.12434504,-0.04389534,0.00104176,-0.00756230,0.85200479,-0.27358333,0.09709471,-0.07652858,1.52543510,-0.43377800
3.39469735,2.56310085,-0.91393025,0.10801995,-0.05917321,0.13431541,-0.10649750,0.00002763,-0.00110682,0.12435599,-0.04536889,0.00101159,-0.00659720,0.84516789,-0.29108858,0.09500394,-0.07144734,1.51479866,-0.46319616
3.40070035,2.53562720,-0.97162789,0.10615889,-0.05923958,0.13281105,-0.11248787,0.00002498,-0.00088646,0.12388069,-0.04746613,0.00097742,-0.00575277,0.83582818,-0.31100522,0.09247992,-0.06749754,1.49817313,-0.49654408
3.40670335,2.49900711,-1.03720561,0.10398491,-0.05996440,0.13089310,-0.11961526,0.00002279,-0.00070544,0.12293786,-0.05016362,0.00093917,-0.00502033,0.82409862,-0.33320091,0.08955395,-0.06463339,1.47582476,-0.53345416
3.41270635,2.45376051,-1.10992333,0.10151292,-0.06130143,0.12858461,-0.12781233,0.00002092,-0.00055782,0.12155094,-0.05343032,0.00089703,-0.00439061,0.81010819,-0.35751534,0.08626482,-0.06279651,1.44808911,-0.57350826
3.41870935,2.40049101,-1.18894209,0.09876118,-0.06319882,0.12591128,-0.13699715,0.00001927,-0.00043833,0.11974695,-0.05722793,0.00085139,-0.00385403,0.79399775,-0.38376065,0.08265745,-0.06191743,1.41535909,-0.61624065
3.42471236,2.33986677,-1.27333162,0.09575094,-0.06559972,0.12290077,-0.14707385,0.00001777,-0.00034230,0.11755550,-0.06151133,0.00080280,-0.00340085,0.77591620,-0.41172219,0.07878137,-0.06191716,1.37807243,-0.66114222
3.43071536,2.27260178,-1.36207983,0.09250598,-0.06844286,0.11958199,-0.15793339,0.00001637,-0.00026568,0.11500775,-0.06622911,0.00075191,-0.00302140,0.75601704,-0.44115963,0.07468916,-0.06270871,1.33669907,-0.70766605
3.43671836,2.19943827,-1.45410446,0.08905216,-0.07166318,0.11598453,-0.16945459,0.00001504,-0.00020499,0.11213562,-0.07132418,0.00069944,-0.00270622,0.73445566,-0.47180842,0.07043492,-0.06419855,1.29172906,-0.75523420
3.44272136,2.12113100,-1.54826656,0.08541700,-0.07519237,0.11213823,-0.18150528,0.00001377,-0.00015724,0.10897107,-0.07673452,0.00064613,-0.00244627,0.71138737,-0.50338173,0.06607280,-0.06628812,1.24366151,-0.80324570
3.44872436,2.03843384,-1.64338594,0.08162914,-0.07895944,0.10807279,-0.19394384,0.00001255,-0.00011993,0.10554557,-0.08239399,0.00059271,-0.00223299,0.68696615,-0.53557287,0.06165564,-0.06887523,1.19299493,-0.85108561
3.45472736,1.95208908,-1.73825806,0.07771798,-0.08289139,0.10381757,-0.20662084,0.00001138,-0.00009099,0.10188981,-0.08823325,0.00053989,-0.00205845,0.66134431,-0.56805826,0.05723377,-0.07185547,1.14021911,-0.89813484
3.46073037,1.86281934,-1.83167237,0.07371322,-0.08691385,0.09940149,-0.21938098,0.00001026,-0.00006868,0.09803349,-0.09418080,0.00048829,-0.00191541,0.63467266,-0.60050094,0.05285397,-0.07512362,1.08580875,-0.94378064
3.46673337,1.77132202,-1.92243139,0.06964451,-0.09095185,0.09485298,-0.23206531,0.00000919,-0.00005160,0.09400537,-0.10016399,0.00043850,-0.00179735,0.60710132,-0.63255466,0.04855865,-0.07857507,1.03021884,-0.98742725
3.47273637,1.67826596,-2.00937036,0.06554105,-0.09493063,0.09020005,-0.24451352,0.00000818,-0.00003860,0.08983329,-0.10611025,0.00039099,-0.00169853,0.57878073,-0.66386852,0.04438525,-0.08210716,0.97388143,-1.02850658
3.47873937,1.58428987,-2.09137674,0.06143134,-0.09877657,0.08547036,-0.25656656,0.00000724,-0.00002878,0.08554443,-0.11194815,0.00034615,-0.00161400,0.54986284,-0.69409201,0.04036585,-0.08562063,0.91720384,-1.06648848
3.48474237,1.49000192,-2.16740923,0.05734283,-0.10241821,0.08069132,-0.26806926,0.00000637,-0.00002140,0.08116550,-0.11760866,0.00030429,-0.00153955,0.52050218,-0.72288056,0.03652696,-0.08902100,0.86056785,-1.10089032
3.49074537,1.39598009,-2.23651565,0.05330171,-0.10578727,0.07589013,-0.27887300,0.00000556,-0.00001589,0.07672293,-0.12302625,0.00026562,-0.00147174,0.49085659,-0.74990130,0.03288954,-0.09221988,0.80432957,-1.13128558
3.49674837,1.30277267,-2.29784928,0.04933263,-0.10881982,0.07109385,-0.28883849,0.00000484,-0.00001180,0.07224311,-0.12814001,0.00023026,-0.00140778,0.46108750,-0.77483895,0.02946914,-0.09513632,0.74881980,-1.15731120
3.50275138,1.21089858,-2.35068312,0.04545851,-0.11145737,0.06632928,-0.29783828,0.00000419,-0.00000877,0.06775242,-0.13289460,0.00019827,-0.00134557,0.43135966,-0.79740176,0.02627620,-0.09769796,0.69434445,-1.17867341
3.50875438,1.12084707,-2.39442171,0.04170035,-0.11364796,0.06162292,-0.30575925,0.00000361,-0.00000655,0.06327732,-0.13724123,0.00016963,-0.00128356,0.40184024,-0.81732715,0.02331650,-0.09984217,0.64118499,-1.19515198
3.51475738,1.03307682,-2.42861018,0.03807705,-0.11534724,0.05700070,-0.31250478,0.00000312,-0.00000491,0.05884422,-0.14113831,0.00014427,-0.00122074,0.37269729,-0.83438705,0.02059159,-0.10151692,0.58959859,-1.20660276
3.52076038,0.94801418,-2.45294019,0.03460525,-0.11651938,0.05248779,-0.31799657,0.00000272,-0.00000372,0.05447934,-0.14455212,0.00012211,-0.00115653,0.34409766,-0.84839260,0.01809938,-0.10268151,0.53981804,-1.21295839
3.52676338,0.86605089,-2.46725272,0.03129925,-0.11713782,0.04810825,-0.32217617,0.00000239,-0.00000284,0.05020843,-0.14745712,0.00010300,-0.00109071,0.31620456,-0.85919809,0.01583467,-0.10330702,0.49205139,-1.21422734
3.53276638,0.78754114,-2.47153753,0.02817091,-0.11718588,0.04388469,-0.32500589,0.00000217,-0.00000220,0.04605649,-0.14983618,0.00008684,-0.00102340,0.28917472,-0.86670395,0.01378974,-0.10337658,0.44648127,-1.21049126
3.53876938,0.71279859,-2.46592939,0.02522963,-0.11665710,0.03983792,-0.32646942,0.00000204,-0.00000173,0.04204731,-0.15168055,0.00007348,-0.00095492,0.26315554,-0.87085872,0.01195495,-0.10288526,0.40326427,-1.20190073
3.54477239,0.64209340,-2.45070110,0.02248238,-0.11555534,0.03598663,-0.32657172,0.00000203,-0.00000138,0.03820321,-0.15298963,0.00006285,-0.00088576,0.23828226,-0.87165978,0.01031919,-0.10183971,0.36253010,-1.18866971
3.55077539,0.57564972,-2.42625364,0.01993371,-0.11389463,0.03234703,-0.32533857,0.00000215,-0.00000112,0.03454453,-0.15377050,0.00005490,-0.00081653,0.21467543,-0.86915289,0.00887046,-0.10025757,0.32438112,-1.17106875
3.55677839,0.51364387,-2.39310365,0.01758593,-0.11169869,0.02893269,-0.32281546,0.00000244,-0.00000092,0.03108942,-0.15403737,0.00004963,-0.00074789,0.19243872,-0.86343042,0.00759628,-0.09816657,0.28889206,-1.14941726
3.56278139,0.45620347,-2.35186862,0.01543927,-0.10900028,0.02575428,-0.31906605,0.00000292,-0.00000076,0.02785348,-0.15381070,0.00004715,-0.00068052,0.17165735,-0.85462842,0.00648414,-0.09560335,0.25611018,-1.12407504
3.56878439,0.40340771,-2.30325028,0.01349212,-0.10584022,0.02281955,-0.31417020,0.00000365,-0.00000064,0.02484959,-0.15311634,0.00004765,-0.00061506,0.15239699,-0.84292255,0.00552182,-0.09261221,0.22605592,-1.09543328
3.57478739,0.35528876,-2.24801663,0.01174128,-0.10226625,0.02013331,-0.30822163,0.00000469,-0.00000054,0.02208780,-0.15198451,0.00005146,-0.00055211,0.13470346,-0.82852303,0.00469777,-0.08924357,0.19872412,-1.06390542
3.58079040,0.31183443,-2.18698323,0.01018232,-0.09833173,0.01769750,-0.30132525,0.00000613,-0.00000046,0.01957527,-0.15044867,0.00005907,-0.00049219,0.11860292,-0.81166874,0.00400135,-0.08555243,0.17408575,-1.02991794
3.58679340,0.27299185,-2.12099416,0.00880995,-0.09409416,0.01551135,-0.29359435,0.00000806,-0.00000040,0.01731638,-0.14854445,0.00007111,-0.00043571,0.10410279,-0.79262080,0.00342312,-0.08159676,0.15209013,-0.99390142
3.59279640,0.23867202,-2.05090337,0.00761838,-0.08961366,0.01357166,-0.28514765,0.00001061,-0.00000034,0.01531281,-0.14630856,0.00008846,-0.00038301,0.09119302,-0.77165578,0.00295505,-0.07743587,0.13266753,-0.95628204
3.59879940,0.20875509,-1.97755686,0.00660174,-0.08495152,0.01187301,-0.27610641,0.00001393,-0.00000029,0.01356380,-0.14377779,0.00011221,-0.00033432,0.07984792,-0.74905877,0.00259070,-0.07312891,0.11573206,-0.91747385
3.60480240,0.18309596,-1.90177627,0.00575447,-0.08016862,0.01040812,-0.26659158,0.00001823,-0.00000025,0.01206629,-0.14098807,0.00014372,-0.00028975,0.07002814,-0.72511665,0.00232538,-0.06873345,0.10118474,-0.87787176
3.61080540,0.16152999,-1.82434424,0.00507176,-0.07532410,0.00916815,-0.25672120,0.00002371,-0.00000021,0.01081528,-0.13797374,0.00018466,-0.00024934,0.06168283,-0.70011180,0.00215631,-0.06430420,0.08891646,-0.83784558
3.61680840,0.14387848,-1.74599198,0.00454985,-0.07047408,0.00814301,-0.24660806,0.00003066,-0.00000018,0.00980401,-0.13476690,0.00023703,-0.00021304,0.05475185,-0.67431633,0.00208274,-0.05989195,0.07881086,-0.79773526
3.62281141,0.12995367,-1.66738928,0.00418642,-0.06567056,0.00732168,-0.23635771,0.00003939,-0.00000015,0.00902425,-0.13139697,0.00030317,-0.00018073,0.04916778,-0.64798719,0.00210600,-0.05554271,0.07074695,-0.75784711
