energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
3.10055028,0.84091503,0.16087680,0.20793703,0.00604040,0.00989028,0.43213320,0.05015563,0.53390888,0.00000000
3.10655328,0.83080220,0.16023189,0.20428046,0.00604396,0.01072771,0.42181010,0.05016348,0.52328744,0.00000000
3.11255628,0.82006598,0.15900364,0.20068341,0.00600680,0.01161153,0.41154395,0.05027789,0.51306004,0.00000000
3.11855928,0.80891394,0.15723614,0.19720351,0.00593065,0.01253601,0.40149230,0.05050003,0.50340423,0.00000000
3.12456228,0.79751170,0.15497940,0.19388123,0.00581833,0.01349405,0.39177829,0.05082447,0.49444091,0.00000000
3.13056528,0.78597925,0.15228799,0.19073905,0.00567372,0.01447739,0.38248847,0.05123929,0.48623147,0.00000000
3.13656828,0.77438974,0.14921981,0.18778160,0.00550167,0.01547699,0.37367231,0.05172655,0.47877778,0.00000000
3.14257129,0.76277119,0.14583492,0.18499660,0.00530795,0.01648339,0.36534369,0.05226294,0.47202492,0.00000000
3.14857429,0.75111063,0.14219475,0.18235665,0.00509913,0.01748726,0.35748397,0.05282079,0.46586661,0.00000000
3.15457729,0.73936084,0.13836137,0.17982170,0.00488254,0.01847993,0.35004672,0.05336922,0.46015292,0.00000000
3.16058029,0.72744909,0.13439720,0.17734223,0.00466607,0.01945403,0.34296374,0.05387549,0.45469994,0.00000000
3.16658329,0.71528754,0.13036493,0.17486274,0.00445813,0.02040407,0.33615205,0.05430650,0.44930085,0.00000000
3.17258629,0.70278464,0.12632765,0.17232563,0.00426751,0.02132702,0.32952151,0.05463022,0.44373787,0.00000000
3.17858929,0.68985693,0.12234925,0.16967506,0.00410327,0.02222290,0.32298261,0.05481724,0.43779438,0.00000000
3.18459230,0.67644058,0.11849495,0.16686067,0.00397463,0.02309515,0.31645412,0.05484209,0.43126674,0.00000000
3.19059530,0.66250186,0.11483185,0.16384101,0.00389089,0.02395099,0.30987010,0.05468446,0.42397512,0.00000000
3.19659830,0.64804611,0.11142948,0.16058641,0.00386130,0.02480154,0.30318596,0.05433018,0.41577283,0.00000000
3.20260130,0.63312447,0.10836023,0.15708122,0.00389499,0.02566183,0.29638327,0.05377197,0.40655389,0.00000000
3.20860430,0.61783801,0.10569958,0.15332529,0.00400081,0.02655050,0.28947299,0.05300981,0.39625828,0.00000000
3.21460730,0.60233900,0.10352609,0.14933455,0.00418726,0.02748945,0.28249714,0.05205108,0.38487495,0.00000000
3.22061031,0.58682913,0.10192094,0.14514080,0.00446232,0.02850310,0.27552859,0.05091031,0.37244233,0.00000000
3.22661331,0.57155475,0.10096718,0.14079063,0.00483331,0.02961760,0.26866927,0.04960866,0.35904664,0.00000000
3.23261631,0.55679933,0.10074856,0.13634356,0.00530672,0.03085978,0.26204662,0.04817313,0.34481803,0.00000000
3.23861931,0.54287353,0.10134793,0.13186957,0.00588800,0.03225604,0.25580869,0.04663557,0.32992495,0.00000000
3.24462231,0.53010335,0.10284531,0.12744609,0.00658136,0.03383105,0.25011803,0.04503142,0.31456718,0.00000000
3.25062531,0.51881706,0.10531559,0.12315458,0.00738956,0.03560654,0.24514463,0.04339848,0.29896793,0.00000000
3.25662831,0.50933148,0.10882610,0.11907711,0.00831369,0.03760003,0.24105840,0.04177552,0.28336548,0.00000000
3.26263132,0.50193855,0.11343398,0.11529276,0.00935289,0.03982369,0.23802141,0.04020100,0.26800492,0.00000000
3.26863432,0.49689263,0.11918356,0.11187444,0.01050422,0.04228338,0.23618022,0.03871179,0.25313034,0.00000000
3.27463732,0.49439958,0.12610385,0.10888588,0.01176242,0.04497789,0.23565882,0.03734217,0.23897794,0.00000000
3.28064032,0.49460786,0.13420628,0.10637934,0.01311980,0.04789848,0.23655231,0.03612287,0.22577043,0.00000000
3.28664332,0.49760248,0.14348281,0.10439379,0.01456614,0.05102872,0.23892163,0.03508043,0.21371276,0.00000000
3.29264632,0.50340185,0.15390443,0.10295391,0.01608869,0.05434480,0.24278963,0.03423682,0.20298961,0.00000000
3.29864932,0.51195796,0.16542036,0.10206976,0.01767221,0.05781605,0.24813853,0.03360921,0.19376437,0.00000000
3.30465233,0.52315979,0.17795774,0.10173728,0.01929909,0.06140597,0.25490890,0.03321012,0.18617971,0.00000000
3.31065533,0.53683969,0.19142210,0.10193941,0.02094964,0.06507352,0.26300021,0.03304773,0.18035958,0.00000000
3.31665833,0.55278266,0.20569848,0.10264789,0.02260233,0.06877476,0.27227292,0.03312634,0.17641227,0.00000000
3.32266133,0.57073775,0.22065321,0.10382553,0.02423425,0.07246471,0.28255188,0.03344709,0.17443426,0.00000000
3.32866433,0.59043114,0.23613636,0.10542885,0.02582155,0.07609927,0.29363113,0.03400867,0.17451454,0.00000000
3.33466733,0.61158014,0.25198470,0.10741099,0.02733996,0.07963734,0.30527973,0.03480815,0.17673893,0.00000000
3.34067034,0.63390730,0.26802514,0.10972459,0.02876542,0.08304272,0.31724841,0.03584177,0.18119394,0.00000000
3.34667334,0.65715379,0.28407845,0.11232458,0.03007461,0.08628590,0.32927694,0.03710562,0.18796996,0.00000000
3.35267634,0.68109145,0.29996323,0.11517069,0.03124561,0.08934562,0.34110167,0.03859631,0.19716317,0.00000000
3.35867934,0.70553251,0.31549982,0.11822955,0.03225847,0.09220992,0.35246330,0.04031130,0.20887611,0.00000000
3.36468234,0.73033668,0.33051420,0.12147614,0.03309570,0.09487685,0.36311434,0.04224920,0.22321651,0.00000000
3.37068534,0.75541485,0.34484151,0.12489473,0.03374283,0.09735458,0.37282607,0.04440975,0.24029435,0.00000000
3.37668834,0.78072933,0.35832926,0.12847900,0.03418874,0.09966098,0.38139490,0.04679356,0.26021710,0.00000000
3.38269135,0.80629046,0.37084002,0.13223148,0.03442597,0.10182265,0.38864761,0.04940168,0.28308320,0.00000000
3.38869435,0.83214960,0.38225345,0.13616232,0.03445091,0.10387341,0.39444563,0.05223486,0.30897406,0.00000000
3.39469735,0.85838903,0.39246778,0.14028736,0.03426386,0.10585235,0.39868800,0.05529278,0.33794477,0.00000000
3.40070035,0.88510901,0.40140057,0.14462572,0.03386902,0.10780145,0.40131299,0.05857295,0.37001410,0.00000000
3.40670335,0.91241293,0.40898883,0.14919691,0.03327428,0.10976301,0.40229835,0.06206974,0.40515404,0.00000000
3.41270635,0.94039119,0.41518858,0.15401777,0.03249099,0.11177687,0.40166022,0.06577326,0.44327981,0.00000000
3.41870935,0.96910491,0.41997379,0.15909929,0.03153360,0.11387776,0.39945075,0.06966834,0.48424056,0.00000000
3.42471236,0.99857024,0.42333508,0.16444360,0.03041924,0.11609274,0.39575458,0.07373366,0.52781165,0.00000000
3.43071536,1.02874451,0.42527797,0.17004119,0.02916718,0.11843897,0.39068441,0.07794112,0.57368904,0.00000000
3.43671836,1.05951493,0.42582108,0.17586873,0.02779838,0.12092193,0.38437571,0.08225535,0.62148623,0.00000000
3.44272136,1.09069079,0.42499435,0.18188743,0.02633487,0.12353424,0.37698109,0.08663372,0.67073444,0.00000000
3.44872436,1.12199979,0.42283729,0.18804227,0.02479927,0.12625510,0.36866437,0.09102655,0.72088607,0.00000000
3.45472736,1.15308895,0.41939765,0.19426207,0.02321422,0.12905037,0.35959478,0.09537778,0.77132188,0.00000000
3.46073037,1.18353041,0.41473028,0.20046043,0.02160191,0.13187348,0.34994149,0.09962605,0.82136184,0.00000000
3.46673337,1.21283201,0.40889660,0.20653771,0.01998365,0.13466691,0.33986887,0.10370605,0.87027941,0.00000000
3.47273637,1.24045249,0.40196439,0.21238377,0.01837952,0.13736437,0.32953251,0.10755030,0.91731906,0.00000000
3.47873937,1.26582077,0.39400820,0.21788161,0.01680804,0.13989350,0.31907632,0.11109112,0.96171640,0.00000000
3.48474237,1.28835846,0.38511014,0.22291159,0.01528600,0.14217899,0.30863091,0.11426287,1.00272029,0.00000000
3.49074537,1.30750488,0.37536110,0.22735612,0.01382830,0.14414598,0.29831305,0.11700424,1.03961616,0.00000000
3.49674837,1.32274329,0.36486223,0.23110467,0.01244788,0.14572351,0.28822655,0.11926058,1.07174950,0.00000000
3.50275138,1.33362721,0.35372671,0.23405879,0.01115578,0.14684805,0.27846414,0.12098613,1.09854872,0.00000000
3.50875438,1.33980568,0.34208143,0.23613694,0.00996121,0.14746666,0.26911053,0.12214607,1.11954623,0.00000000
3.51475738,1.34104608,0.33006871,0.23727889,0.00887168,0.14753994,0.26024612,0.12271826,1.13439690,0.00000000
3.52076038,1.33725346,0.31784765,0.23744950,0.00789321,0.14704430,0.25195140,0.12269457,1.14289296,0.00000000
3.52676338,1.32848536,0.30559515,0.23664164,0.00703054,0.14597375,0.24431149,0.12208185,1.14497463,0.00000000
3.53276638,1.31496123,0.29350633,0.23487808,0.00628739,0.14434092,0.23742066,0.12090228,1.14073588,0.00000000
3.53876938,1.29706584,0.28179431,0.23221232,0.00566670,0.14217733,0.23138638,0.11919324,1.13042500,0.00000000
3.54477239,1.27534631,0.27068918,0.22872818,0.00517085,0.13953283,0.22633263,0.11700659,1.11443968,0.00000000
3.55077539,1.25050265,0.26043604,0.22453817,0.00480191,0.13647438,0.22240215,0.11440746,1.09331689,0.00000000
3.55677839,1.22337182,0.25129214,0.21978073,0.00456177,0.13308401,0.21975730,0.11147242,1.06771757,0.00000000
3.56278139,1.19490591,0.24352305,0.21461630,0.00445229,0.12945618,0.21857945,0.10828735,1.03840690,0.00000000
3.56878439,1.16614493,0.23739775,0.20922246,0.00447538,0.12569461,0.21906656,0.10494475,1.00623071,0.00000000
3.57478739,1.13818510,0.23318290,0.20378823,0.00463296,0.12190866,0.22142907,0.10154094,0.97208886,0.00000000
3.58079040,1.11214367,0.23113610,0.19850782,0.00492693,0.11820949,0.22588396,0.09817294,0.93690674,0.00000000
3.58679340,1.08912153,0.23149851,0.19357393,0.00535903,0.11470604,0.23264720,0.09493536,0.90160572,0.00000000
3.59279640,1.07016472,0.23448675,0.18917098,0.00593058,0.11150108,0.24192471,0.09191726,0.86707385,0.00000000
3.59879940,1.05622643,0.24028451,0.18546844,0.00664229,0.10868743,0.25390218,0.08919922,0.83413773,0.00000000
3.60480240,1.04813065,0.24903397,0.18261450,0.00749389,0.10634451,0.26873407,0.08685063,0.80353673,0.00000000
3.61080540,1.04653895,0.26082735,0.18073039,0.00848379,0.10453531,0.28653222,0.08492738,0.77590030,0.00000000
3.61680840,1.05192158,0.27569900,0.17990553,0.00960873,0.10330401,0.30735475,0.08346996,0.75172945,0.00000000
3.62281141,1.06453412,0.29361831,0.18019366,0.01086339,0.10267417,0.33119552,0.08250209,0.73138269,0.00000000
3.62881441,1.08440061,0.31448387,0.18161017,0.01224008,0.10264773,0.35797492,0.08202989,0.71506721,0.00000000
3.63481741,1.11130410,0.33811922,0.18413073,0.01372841,0.10320473,0.38753261,0.08204172,0.70283539,0.00000000
3.64082041,1.14478506,0.36427064,0.18769127,0.01531514,0.10430384,0.41962244,0.08250858,0.69458679,0.00000000
3.64682341,1.18414806,0.39260715,0.19218939,0.01698401,0.10588366,0.45391035,0.08338510,0.69007544,0.00000000
3.65282641,1.22847673,0.42272313,0.19748710,0.01871574,0.10786474,0.48997546,0.08461114,0.68892206,0.00000000
3.65882941,1.27665678,0.45414368,0.20341483,0.02048820,0.11015223,0.52731457,0.08611386,0.69063081,0.00000000
3.66483242,1.32740633,0.48633267,0.20977666,0.02227662,0.11263914,0.56535020,0.08781027,0.69460982,0.00000000
3.67083542,1.37931286,0.51870363,0.21635648,0.02405400,0.11520995,0.60344219,0.08961011,0.70019460,0.00000000
3.67683842,1.43087544,0.55063304,0.22292493,0.02579169,0.11774464,0.64090250,0.09141892,0.70667361,0.00000000
3.68284142,1.48055086,0.58147583,0.22924689,0.02745998,0.12012269,0.67701278,0.09314133,0.71331479,0.00000000
3.68884442,1.52680195,0.61058261,0.23508910,0.02902888,0.12222724,0.71104430,0.09468426,0.71939214,0.00000000
3.69484742,1.56814631,0.63731793,0.24022789,0.03046897,0.12394898,0.74227927,0.09596005,0.72421134,0.00000000
3.70085043,1.60320364,0.66107898,0.24445638,0.03175222,0.12518973,0.77003291,0.09688931,0.72713339,0.00000000
3.70685343,1.63073973,0.68131391,0.24759120,0.03285287,0.12586557,0.79367521,0.09740348,0.72759551,0.00000000
3.71285643,1.64970540,0.69753904,0.24947825,0.03374827,0.12590945,0.81265154,0.09744686,0.72512843,0.00000000
3.71885943,1.65926885,0.70935424,0.24999733,0.03441959,0.12527299,0.82650114,0.09697822,0.71936964,0.00000000
3.72486243,1.65884021,0.71645565,0.24906557,0.03485253,0.12392777,0.83487258,0.09597176,0.71007219,0.00000000
3.73086543,1.64808724,0.71864527,0.24663942,0.03503772,0.12186566,0.83753570,0.09441756,0.69710878,0.00000000
3.73686843,1.62694175,0.71583699,0.24271522,0.03497112,0.11909853,0.83438918,0.09232137,0.68047127,0.00000000
3.74287144,1.59559668,0.70805872,0.23732830,0.03465413,0.11565723,0.82546367,0.08970390,0.66026586,0.00000000
3.74887444,1.55449405,0.69545048,0.23055078,0.03409352,0.11158994,0.81092020,0.08659953,0.63670424,0.00000000
3.75487744,1.50430462,0.67825874,0.22248818,0.03330121,0.10695993,0.79104405,0.08305473,0.61009145,0.00000000
3.76088044,1.44590038,0.65682714,0.21327492,0.03229385,0.10184303,0.76623437,0.07912594,0.58081096,0.00000000
3.76688344,1.38032124,0.63158407,0.20306913,0.03109222,0.09632464,0.73699019,0.07487737,0.54930800,0.00000000
3.77288644,1.30873750,0.60302781,0.19204682,0.02972053,0.09049678,0.70389337,0.07037861,0.51607169,0.00000000
3.77888944,1.23241004,0.57170985,0.18039590,0.02820562,0.08445497,0.66758949,0.06570221,0.48161708,0.00000000
3.78489245,1.15264973,0.53821723,0.16831006,0.02657609,0.07829532,0.62876742,0.06092133,0.44646762,0.00000000
3.79089545,1.07077806,0.50315453,0.15598300,0.02486142,0.07211182,0.58813861,0.05610760,0.41113889,0.00000000
3.79689845,0.98809031,0.46712658,0.14360308,0.02309113,0.06599396,0.54641697,0.05132918,0.37612422,0.00000000
3.80290145,0.90582266,0.43072217,0.13134860,0.02129394,0.06002474,0.50430008,0.04664915,0.34188245,0.00000000
3.80890445,0.82512431,0.39449971,0.11938390,0.01949707,0.05427910,0.46245249,0.04212423,0.30882830,0.00000000
3.81490745,0.74703518,0.35897506,0.10785629,0.01772564,0.04882287,0.42149156,0.03780386,0.27732547,0.00000000
3.82091046,0.67246968,0.32461195,0.09689393,0.01600217,0.04371209,0.38197630,0.03372966,0.24768232,0.00000000
3.82691346,0.60220650,0.29181508,0.08660450,0.01434623,0.03899279,0.34439934,0.02993522,0.22015021,0.00000000
3.83291646,0.53688413,0.26092597,0.07707488,0.01277427,0.03470117,0.30918192,0.02644618,0.19492401,0.00000000
3.83891946,0.47700169,0.23222133,0.06837136,0.01129950,0.03086403,0.27667201,0.02328061,0.17214473,0.00000000
3.84492246,0.42292414,0.20591385,0.06054066,0.00993198,0.02749949,0.24714492,0.02044958,0.15190354,0.00000000
3.85092546,0.37489117,0.18215488,0.05361135,0.00867880,0.02461786,0.22080637,0.01795792,0.13424701,0.00000000
3.85692846,0.33302873,0.16103880,0.04759560,0.00754427,0.02222258,0.19779719,0.01580502,0.11918308,0.00000000
3.86293147,0.29736220,0.14260847,0.04249120,0.00653033,0.02031124,0.17819941,0.01398569,0.10668720,0.00000000
3.86893447,0.26783037,0.12686150,0.03828359,0.00563685,0.01887649,0.16204313,0.01249108,0.09670850,0.00000000
3.87493747,0.24429928,0.11375671,0.03494790,0.00486207,0.01790686,0.14931368,0.01130946,0.08917546,0.00000000
3.88094047,0.22657538,0.10322065,0.03245077,0.00420298,0.01738754,0.13995860,0.01042699,0.08400101,0.00000000
3.88694347,0.21441728,0.09515369,0.03075207,0.00365572,0.01730091,0.13389423,0.00982833,0.08108670,0.00000000
3.89294647,0.20754593,0.08943553,0.02980626,0.00321592,0.01762696,0.13101145,0.00949714,0.08032610,0.00000000
3.89894947,0.20565290,0.08592993,0.02956353,0.00287901,0.01834355,0.13118064,0.00941652,0.08160709,0.00000000
3.90495248,0.20840677,0.08448868,0.02997067,0.00264050,0.01942653,0.13425543,0.00956925,0.08481337,0.00000000
3.91095548,0.21545785,0.08495461,0.03097171,0.00249616,0.02084975,0.14007566,0.00993796,0.08982506,0.00000000
3.91695848,0.22644128,0.08716397,0.03250834,0.00244213,0.02258505,0.14846925,0.01050520,0.09651871,0.00000000
3.92296148,0.24097910,0.09094797,0.03452022,0.00247507,0.02460209,0.15925339,0.01125343,0.10476674,0.00000000
3.92896448,0.25868148,0.09613399,0.03694518,0.00259210,0.02686836,0.17223512,0.01216500,0.11443659,0.00000000
3.93496748,0.27914765,0.10254632,0.03971944,0.00279081,0.02934907,0.18721153,0.01322204,0.12538970,0.00000000
3.94097049,0.30196687,0.11000683,0.04277784,0.00306913,0.03200724,0.20396984,0.01440638,0.13748059,0.00000000
3.94697349,0.32671988,0.11833567,0.04605422,0.00342528,0.03480385,0.22228761,0.01569950,0.15055608,0.00000000
3.95297649,0.35298116,0.12735220,0.04948190,0.00385756,0.03769811,0.24193324,0.01708247,0.16445488,0.00000000
3.95897949,0.38032205,0.13687623,0.05299430,0.00436424,0.04064790,0.26266702,0.01853598,0.17900763,0.00000000
3.96498249,0.40831522,0.14672985,0.05652581,0.00494337,0.04361035,0.28424278,0.02004036,0.19403740,0.00000000
3.97098549,0.43654012,0.15673968,0.06001276,0.00559268,0.04654249,0.30641043,0.02157572,0.20936075,0.00000000
3.97698849,0.46458970,0.16673971,0.06339457,0.00630941,0.04940212,0.32891919,0.02312208,0.22478927,0.00000000
3.98299150,0.49207806,0.17657474,0.06661501,0.00709026,0.05214865,0.35152174,0.02465960,0.24013165,0.00000000
3.98899450,0.51864878,0.18610420,0.06962351,0.00793132,0.05474407,0.37397912,0.02616886,0.25519612,0.00000000
3.99499750,0.54398383,0.19520637,0.07237649,0.00882810,0.05715391,0.39606629,0.02763107,0.26979318,0.00000000
4.00100050,0.56781245,0.20378277,0.07483866,0.00977560,0.05934815,0.41757822,0.02902843,0.28373861,0.00000000
4.00700350,0.58991978,0.21176259,0.07698415,0.01076838,0.06130210,0.43833629,0.03034443,0.29685655,0.00000000
4.01300650,0.61015484,0.21910694,0.07879752,0.01180078,0.06299715,0.45819471,0.03156415,0.30898258,0.00000000
4.01900950,0.62843737,0.22581272,0.08027454,0.01286710,0.06442136,0.47704680,0.03267453,0.31996669,0.00000000
4.02501251,0.64476330,0.23191579,0.08142261,0.01396183,0.06556997,0.49483072,0.03366465,0.32967606,0.00000000
4.03101551,0.65920835,0.23749350,0.08226101,0.01507993,0.06644560,0.51153428,0.03452598,0.33799754,0.00000000
4.03701851,0.67192969,0.24266598,0.08282065,0.01621708,0.06705835,0.52719870,0.03525251,0.34483983,0.00000000
4.04302151,0.68316519,0.24759647,0.08314358,0.01736994,0.06742563,0.54192084,0.03584092,0.35013514,0.00000000
4.04902451,0.69323027,0.25249011,0.08328211,0.01853632,0.06757179,0.55585358,0.03629064,0.35384052,0.00000000
4.05502751,0.70251219,0.25759146,0.08329751,0.01971533,0.06752758,0.56920432,0.03660386,0.35593866,0.00000000
4.06103052,0.71146174,0.26318042,0.08325853,0.02090749,0.06732933,0.58223115,0.03678553,0.35643814,0.00000000
4.06703352,0.72058243,0.26956671,0.08323945,0.02211468,0.06701804,0.59523674,0.03684320,0.35537322,0.00000000
4.07303652,0.73041724,0.27708284,0.08331808,0.02334005,0.06663829,0.60855988,0.03678688,0.35280308,0.00000000
4.07903952,0.74153327,0.28607572,0.08357333,0.02458778,0.06623693,0.62256482,0.03662881,0.34881053,0.00000000
4.08504252,0.75450445,0.29689710,0.08408286,0.02586282,0.06586176,0.63762844,0.03638314,0.34350018,0.00000000
4.09104552,0.76989283,0.30989293,0.08492049,0.02717046,0.06556011,0.65412574,0.03606559,0.33699610,0.00000000
4.09704852,0.78822888,0.32539208,0.08615367,0.02851585,0.06537729,0.67241410,0.03569307,0.32943907,0.00000000
4.10305153,0.80999133,0.34369456,0.08784100,0.02990354,0.06535518,0.69281663,0.03528318,0.32098330,0.00000000
4.10905453,0.83558727,0.36505977,0.09002991,0.03133688,0.06553069,0.71560555,0.03485374,0.31179286,0.00000000
4.11505753,0.86533318,0.38969506,0.09275454,0.03281750,0.06593444,0.74098605,0.03442227,0.30203776,0.00000000
4.12106053,0.89943759,0.41774508,0.09603393,0.03434483,0.06658942,0.76908157,0.03400549,0.29188992,0.00000000
4.12706353,0.93798617,0.44928242,0.09987058,0.03591565,0.06751001,0.79992110,0.03361879,0.28151893,0.00000000
4.13306653,0.98092995,0.48429979,0.10424948,0.03752376,0.06870101,0.83342933,0.03327574,0.27108804,0.00000000
4.13906953,1.02807742,0.52270438,0.10913759,0.03915979,0.07015710,0.86942019,0.03298764,0.26075017,0.00000000
4.14507254,1.07909097,0.56431457,0.11448399,0.04081109,0.07186254,0.90759438,0.03276321,0.25064440,0.00000000
4.15107554,1.13348821,0.60885928,0.12022044,0.04246184,0.07379121,0.94754115,0.03260823,0.24089280,0.00000000
4.15707854,1.19064842,0.65598035,0.12626276,0.04409330,0.07590704,0.98874469,0.03252542,0.23159798,0.00000000
4.16308154,1.24982416,0.70523767,0.13251258,0.04568420,0.07816479,1.03059481,0.03251435,0.22284122,0.00000000
4.16908454,1.31015789,0.75611740,0.13885981,0.04721124,0.08051122,1.07240198,0.03257148,0.21468142,0.00000000
4.17508754,1.37070317,0.80804277,0.14518547,0.04864978,0.08288653,1.11341604,0.03269036,0.20715483,0.00000000
4.18109055,1.43044988,0.86038736,0.15136506,0.04997456,0.08522623,1.15284800,0.03286191,0.20027561,0.00000000
4.18709355,1.48835242,0.91249032,0.15727204,0.05116051,0.08746308,1.18989410,0.03307480,0.19403710,0.00000000
4.19309655,1.54336001,0.96367298,0.16278164,0.05218355,0.08952936,1.22376112,0.03331592,0.18841378,0.00000000
4.19909955,1.59444772,1.01325620,0.16777459,0.05302144,0.09135904,1.25369187,0.03357096,0.18336385,0.00000000
4.20510255,1.64064713,1.06057786,0.17214073,0.05365448,0.09289012,1.27898985,0.03382491,0.17883217,0.00000000
4.21110555,1.68107516,1.10500960,0.17578234,0.05406625,0.09406667,1.29904191,0.03406272,0.17475354,0.00000000
4.21710855,1.71495995,1.14597229,0.17861707,0.05424409,0.09484084,1.31333796,0.03426981,0.17105606,0.00000000
4.22311156,1.74166262,1.18294951,0.18058033,0.05417962,0.09517440,1.32148689,0.03443260,0.16766442,0.00000000
4.22911456,1.76069404,1.21549852,0.18162695,0.05386893,0.09504006,1.32322812,0.03453894,0.16450306,0.00000000
4.23511756,1.77172601,1.24325835,0.18173228,0.05331275,0.09442228,1.31843817,0.03457849,0.16149895,0.00000000
4.24112056,1.77459632,1.26595483,0.18089239,0.05251640,0.09331768,1.30713225,0.03454295,0.15858396,0.00000000
4.24712356,1.76930789,1.28340237,0.17912368,0.05148957,0.09173497,1.28946081,0.03442620,0.15569671,0.00000000
4.25312656,1.75602204,1.29550279,0.17646168,0.05024601,0.08969444,1.26570135,0.03422438,0.15278395,0.00000000
4.25912956,1.73504659,1.30224137,0.17295930,0.04880308,0.08722703,1.23624618,0.03393578,0.14980138,0.00000000
4.26513257,1.70681952,1.30368061,0.16868451,0.04718119,0.08437313,1.20158658,0.03356074,0.14671391,0.00000000
4.27113557,1.67188928,1.29995220,0.16371769,0.04540321,0.08118099,1.16229445,0.03310145,0.14349565,0.00000000
4.27713857,1.63089284,1.29124789,0.15814866,0.04349380,0.07770502,1.11900231,0.03256167,0.14012934,0.00000000
4.28314157,1.58453265,1.27780985,0.15207370,0.04147875,0.07400404,1.07238254,0.03194646,0.13660573,0.00000000
4.28914457,1.53355384,1.25992112,0.14559248,0.03938436,0.07013940,1.02312692,0.03126196,0.13292261,0.00000000
4.29514757,1.47872247,1.23789679,0.13880526,0.03723683,0.06617332,0.97192736,0.03051505,0.12908392,0.00000000
4.30115058,1.42080607,1.21207616,0.13181036,0.03506173,0.06216727,0.91945835,0.02971321,0.12509878,0.00000000
4.30715358,1.36055687,1.18281646,0.12470197,0.03288353,0.05818065,0.86636206,0.02886428,0.12098063,0.00000000
4.31315658,1.29869844,1.15048801,0.11756841,0.03072526,0.05426972,0.81323614,0.02797639,0.11674654,0.00000000
4.31915958,1.23591583,1.11547094,0.11049083,0.02860820,0.05048677,0.76062478,0.02705782,0.11241662,0.00000000
4.32516258,1.17284917,1.07815341,0.10354240,0.02655178,0.04687959,0.70901271,0.02611702,0.10801363,0.00000000
4.33116558,1.11009060,1.03893081,0.09678796,0.02457342,0.04349126,0.65882237,0.02516257,0.10356271,0.00000000
4.33716858,1.04818383,0.99820583,0.09028397,0.02268859,0.04036011,0.61041370,0.02420322,0.09909127,0.00000000
4.34317159,0.98762607,0.95638875,0.08407886,0.02091083,0.03751994,0.56408621,0.02324793,0.09462892,0.00000000
4.34917459,0.92887140,0.91389761,0.07821360,0.01925192,0.03500036,0.52008295,0.02230588,0.09020743,0.00000000
4.35517759,0.87233491,0.87115790,0.07272243,0.01772201,0.03282719,0.47859574,0.02138647,0.08586073,0.00000000
4.36118059,0.81839707,0.82860118,0.06763364,0.01632981,0.03102294,0.43977119,0.02049929,0.08162474,0.00000000
4.36718359,0.76740759,0.78666263,0.06297037,0.01508276,0.02960722,0.40371697,0.01965405,0.07753717,0.00000000
4.37318659,0.71968826,0.74577717,0.05875133,0.01398720,0.02859709,0.37050798,0.01886046,0.07363721,0.00000000
4.37918959,0.67553454,0.70637427,0.05499142,0.01304848,0.02800730,0.34019187,0.01812803,0.06996499,0.00000000
4.38519260,0.63521558,0.66887144,0.05170214,0.01227106,0.02785035,0.31279386,0.01746590,0.06656102,0.00000000
4.39119560,0.59897269,0.63366669,0.04889185,0.01165855,0.02813642,0.28832049,0.01688254,0.06346539,0.00000000
4.39719860,0.56701636,0.60113036,0.04656589,0.01121363,0.02887308,0.26676230,0.01638553,0.06071698,0.00000000
4.40320160,0.53952202,0.57159651,0.04472645,0.01093807,0.03006492,0.24809543,0.01598122,0.05835253,0.00000000
4.40920460,0.51662503,0.54535465,0.04337235,0.01083247,0.03171298,0.23228224,0.01567448,0.05640579,0.00000000
4.41520760,0.49841509,0.52264193,0.04249872,0.01089618,0.03381408,0.21927110,0.01546845,0.05490659,0.00000000
4.42121061,0.48493084,0.50363659,0.04209660,0.01112700,0.03636020,0.20899551,0.01536430,0.05388011,0.00000000
4.42721361,0.47615485,0.48845280,0.04215254,0.01152101,0.03933769,0.20137281,0.01536112,0.05334623,0.00000000
4.43321661,0.47200963,0.47713736,0.04264827,0.01207225,0.04272669,0.19630277,0.01545578,0.05331902,0.00000000
4.43921961,0.47235497,0.46966851,0.04356041,0.01277258,0.04650058,0.19366621,0.01564295,0.05380644,0.00000000
4.44522261,0.47698699,0.46595688,0.04486034,0.01361138,0.05062562,0.19332393,0.01591515,0.05481028,0.00000000
4.45122561,0.48563911,0.46584869,0.04651419,0.01457554,0.05506079,0.19511617,0.01626293,0.05632621,0.00000000
4.45722861,0.49798504,0.46913092,0.04848313,0.01564927,0.05975788,0.19886266,0.01667507,0.05834412,0.00000000
4.46323162,0.51364379,0.47553850,0.05072369,0.01681424,0.06466191,0.20436348,0.01713889,0.06084854,0.00000000
4.46923462,0.53218664,0.48476281,0.05318840,0.01804962,0.06971177,0.21140072,0.01764064,0.06381925,0.00000000
4.47523762,0.55314582,0.49646147,0.05582655,0.01933241,0.07484116,0.21974091,0.01816586,0.06723192,0.00000000
4.48124062,0.57602450,0.51026868,0.05858515,0.02063769,0.07997984,0.22913827,0.01869983,0.07105880,0.00000000
4.48724362,0.60030786,0.52580571,0.06140996,0.02193917,0.08505509,0.23933860,0.01922801,0.07526937,0.00000000
