energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
3.19059530,1.18208533,0.41281305,0.48429888,0.03497028,0.10471113,0.10113086,0.00000000,0.46845195,0.01932878
3.19659830,1.14890475,0.40934316,0.46006186,0.03359939,0.10212226,0.09633878,0.00000000,0.44800197,0.01931587
3.20260130,1.11380569,0.40569010,0.43588825,0.03221170,0.09942818,0.09153395,0.00000000,0.42732403,0.01921894
3.20860430,1.07697275,0.40178934,0.41192670,0.03082065,0.09664699,0.08673875,0.00000000,0.40661295,0.01903616
3.21460730,1.03861850,0.39758267,0.38831720,0.02943797,0.09380349,0.08197583,0.00000000,0.38606221,0.01876747
3.22061031,0.99898813,0.39302317,0.36519173,0.02807383,0.09093005,0.07726799,0.00000000,0.36586551,0.01841466
3.22661331,0.95836388,0.38808062,0.34267560,0.02673707,0.08806751,0.07263809,0.00000000,0.34621897,0.01798140
3.23261631,0.91706861,0.38274670,0.32088907,0.02543550,0.08526581,0.06810904,0.00000000,0.32732361,0.01747325
3.23861931,0.87546808,0.37703989,0.29994916,0.02417615,0.08258434,0.06370390,0.00000000,0.30938804,0.01689754
3.24462231,0.83397168,0.37100961,0.27997126,0.02296567,0.08009203,0.05944590,0.00000000,0.29263083,0.01626327
3.25062531,0.79303101,0.36473947,0.26107044,0.02181057,0.07786704,0.05535844,0.00000000,0.27728264,0.01558086
3.25662831,0.75313654,0.35834916,0.24336226,0.02071755,0.07599603,0.05146509,0.00000000,0.26358763,0.01486196
3.26263132,0.71481203,0.35199498,0.22696304,0.01969371,0.07457301,0.04778943,0.00000000,0.25180425,0.01411915
3.26863432,0.67860690,0.34586875,0.21198934,0.01874670,0.07369773,0.04435486,0.00000000,0.24220498,0.01336563
3.27463732,0.64508673,0.34019505,0.19855685,0.01788483,0.07347366,0.04118432,0.00000000,0.23507527,0.01261487
3.28064032,0.61482225,0.33522676,0.18677862,0.01711709,0.07400547,0.03829992,0.00000000,0.23071137,0.01188036
3.28664332,0.58837698,0.33123914,0.17676264,0.01645311,0.07539628,0.03572250,0.00000000,0.22941718,0.01117519
3.29264632,0.56629410,0.32852229,0.16860903,0.01590303,0.07774440,0.03347117,0.00000000,0.23150006,0.01051183
3.29864932,0.54908288,0.32737258,0.16240683,0.01547735,0.08113998,0.03156280,0.00000000,0.23726577,0.00990181
3.30465233,0.53720515,0.32808300,0.15823058,0.01518672,0.08566137,0.03001147,0.00000000,0.24701256,0.00935549
3.31065533,0.53106209,0.33093300,0.15613689,0.01504166,0.09137155,0.02882804,0.00000000,0.26102445,0.00888188
3.31665833,0.53098203,0.33617808,0.15616107,0.01505233,0.09831449,0.02801964,0.00000000,0.27956396,0.00848844
3.32266133,0.53720929,0.34403945,0.15831405,0.01522822,0.10651180,0.02758923,0.00000000,0.30286445,0.00818098
3.32866433,0.54989470,0.35469444,0.16257969,0.01557786,0.11595973,0.02753532,0.00000000,0.33112213,0.00796360
3.33466733,0.56908793,0.36826766,0.16891264,0.01610859,0.12662657,0.02785166,0.00000000,0.36448804,0.00783862
3.34067034,0.59473192,0.38482358,0.17723686,0.01682627,0.13845080,0.02852709,0.00000000,0.40306017,0.00780664
3.34667334,0.62665973,0.40436081,0.18744489,0.01773502,0.15133998,0.02954546,0.00000000,0.44687597,0.00786650
3.35267634,0.66459376,0.42680812,0.19939797,0.01883708,0.16517048,0.03088572,0.00000000,0.49590544,0.00801543
3.35867934,0.70814760,0.45202274,0.21292701,0.02013255,0.17978832,0.03252205,0.00000000,0.55004497,0.00824913
3.36468234,0.75683047,0.47979078,0.22783452,0.02161927,0.19501102,0.03442417,0.00000000,0.60911228,0.00856187
3.37068534,0.81005417,0.50982990,0.24389735,0.02329264,0.21063051,0.03655775,0.00000000,0.67284250,0.00894665
3.37668834,0.86714239,0.54179425,0.26087039,0.02514555,0.22641718,0.03888491,0.00000000,0.74088556,0.00939540
3.38269135,0.92734230,0.57528130,0.27849090,0.02716825,0.24212483,0.04136488,0.00000000,0.81280524,0.00989909
3.38869435,0.98983789,0.60984062,0.29648360,0.02934824,0.25749657,0.04395468,0.00000000,0.88807965,0.01044797
3.39469735,1.05376505,0.64498406,0.31456624,0.03167028,0.27227133,0.04660991,0.00000000,0.96610362,0.01103176
3.40070035,1.11822766,0.68019712,0.33245548,0.03411628,0.28619084,0.04928561,0.00000000,1.04619270,0.01163982
3.40670335,1.18231451,0.71495106,0.34987300,0.03666533,0.29900692,0.05193715,0.00000000,1.12758911,0.01226135
3.41270635,1.24511650,0.74871534,0.36655153,0.03929372,0.31048852,0.05452110,0.00000000,1.20946950,0.01288560
3.41870935,1.30574378,0.78097003,0.38224073,0.04197502,0.32042860,0.05699610,0.00000000,1.29095456,0.01350204
3.42471236,1.36334228,0.81121776,0.39671265,0.04468022,0.32865021,0.05932375,0.00000000,1.37112043,0.01410057
3.43071536,1.41710948,0.83899492,0.40976660,0.04737795,0.33501181,0.06146933,0.00000000,1.44901193,0.01467163
3.43671836,1.46630896,0.86388176,0.42123347,0.05003480,0.33941142,0.06340259,0.00000000,1.52365743,0.01520643
3.44272136,1.51028353,0.88551128,0.43097909,0.05261568,0.34178951,0.06509830,0.00000000,1.59408527,0.01569703
3.44872436,1.54846689,0.90357664,0.43890686,0.05508437,0.34213049,0.06653681,0.00000000,1.65934147,0.01613650
3.45472736,1.58039341,0.91783708,0.44495945,0.05740411,0.34046285,0.06770442,0.00000000,1.71850857,0.01651907
3.46073037,1.60570624,0.92812225,0.44911950,0.05953829,0.33685779,0.06859370,0.00000000,1.77072513,0.01684017
3.46673337,1.62416360,0.93433512,0.45140959,0.06145132,0.33142660,0.06920361,0.00000000,1.81520550,0.01709656
3.47273637,1.63564303,0.93645325,0.45189115,0.06310940,0.32431682,0.06953956,0.00000000,1.85125934,0.01728635
3.47873937,1.64014390,0.93452879,0.45066274,0.06448151,0.31570747,0.06961333,0.00000000,1.87831035,0.01740912
3.48474237,1.63778780,0.92868707,0.44785748,0.06554030,0.30580344,0.06944285,0.00000000,1.89591335,0.01746587
3.49074537,1.62881698,0.91912400,0.44363982,0.06626296,0.29482939,0.06905190,0.00000000,1.90376932,0.01745907
3.49674837,1.61359063,0.90610226,0.43820175,0.06663204,0.28302336,0.06846969,0.00000000,1.90173738,0.01739263
3.50275138,1.59257899,0.88994638,0.43175841,0.06663619,0.27063040,0.06773036,0.00000000,1.88984333,0.01727180
3.50875438,1.56635522,0.87103679,0.42454330,0.06627065,0.25789629,0.06687231,0.00000000,1.86828396,0.01710317
3.51475738,1.53558495,0.84980283,0.41680307,0.06553765,0.24506174,0.06593756,0.00000000,1.83742685,0.01689446
3.52076038,1.50101366,0.82671483,0.40879205,0.06444655,0.23235713,0.06497093,0.00000000,1.79780524,0.01665445
3.52676338,1.46345179,0.80227531,0.40076656,0.06301374,0.21999789,0.06401918,0.00000000,1.75010797,0.01639274
3.53276638,1.42375804,0.77700930,0.39297915,0.06126232,0.20818065,0.06313016,0.00000000,1.69516460,0.01611959
3.53876938,1.38282093,0.75145413,0.38567287,0.05922154,0.19708025,0.06235185,0.00000000,1.63392610,0.01584563
3.54477239,1.34153919,0.72614856,0.37907576,0.05692601,0.18684750,0.06173140,0.00000000,1.56744164,0.01558165
3.55077539,1.30080146,0.70162172,0.37339566,0.05441475,0.17760783,0.06131420,0.00000000,1.49683235,0.01533833
3.55677839,1.26146585,0.67838189,0.36881555,0.05173008,0.16946061,0.06114298,0.00000000,1.42326302,0.01512593
3.56278139,1.22434021,0.65690557,0.36548954,0.04891640,0.16247922,0.06125694,0.00000000,1.34791264,0.01495404
3.56878439,1.19016359,0.63762698,0.36353971,0.04601888,0.15671178,0.06169100,0.00000000,1.27194524,0.01483135
3.57478739,1.15958975,0.62092846,0.36305397,0.04308227,0.15218231,0.06247512,0.00000000,1.19648176,0.01476540
3.58079040,1.13317325,0.60713190,0.36408488,0.04014963,0.14889248,0.06363379,0.00000000,1.12257441,0.01476239
3.58679340,1.11135876,0.59649163,0.36664969,0.03726122,0.14682359,0.06518559,0.00000000,1.05118413,0.01482707
3.59279640,1.09447390,0.58918893,0.37073151,0.03445357,0.14593884,0.06714299,0.00000000,0.98316210,0.01496257
3.59879940,1.08272591,0.58532828,0.37628153,0.03175862,0.14618584,0.06951224,0.00000000,0.91923585,0.01517044
3.60480240,1.07620215,0.58493572,0.38322224,0.02920321,0.14749909,0.07229343,0.00000000,0.86000016,0.01545065
3.61080540,1.07487449,0.58795899,0.39145151,0.02680862,0.14980247,0.07548069,0.00000000,0.80591289,0.01580162
3.61680840,1.07860702,0.59426982,0.40084723,0.02459049,0.15301173,0.07906252,0.00000000,0.75729570,0.01622045
3.62281141,1.08716693,0.60366803,0.41127235,0.02255877,0.15703669,0.08302225,0.00000000,0.71433901,0.01670303
3.62881441,1.10023770,0.61588730,0.42258005,0.02071805,0.16178329,0.08733851,0.00000000,0.67711096,0.01724432
3.63481741,1.11743416,0.63060260,0.43461870,0.01906793,0.16715540,0.09198588,0.00000000,0.64556938,0.01783861
3.64082041,1.13831854,0.64743877,0.44723642,0.01760356,0.17305623,0.09693547,0.00000000,0.61957625,0.01847981
3.64682341,1.16241682,0.66598015,0.46028507,0.01631634,0.17938953,0.10215558,0.00000000,0.59891369,0.01916178
3.65282641,1.18923473,0.68578087,0.47362332,0.01519462,0.18606040,0.10761233,0.00000000,0.58330064,0.01987859
3.65882941,1.21827268,0.70637557,0.48711893,0.01422450,0.19297590,0.11327034,0.00000000,0.57240960,0.02062486
3.66483242,1.24903921,0.72729023,0.50064994,0.01339058,0.20004525,0.11909329,0.00000000,0.56588263,0.02139598
3.67083542,1.28106236,0.74805278,0.51410502,0.01267677,0.20718003,0.12504461,0.00000000,0.56334613,0.02218836
3.67683842,1.31389897,0.76820339,0.52738291,0.01206695,0.21429406,0.13108794,0.00000000,0.56442382,0.02299958
3.68284142,1.34714149,0.78730404,0.54039117,0.01154560,0.22130331,0.13718780,0.00000000,0.56874781,0.02382849
3.68884442,1.38042244,0.80494734,0.55304439,0.01109839,0.22812583,0.14331006,0.00000000,0.57596739,0.02467528
3.69484742,1.41341658,0.82076434,0.56526215,0.01071257,0.23468164,0.14942245,0.00000000,0.58575549,0.02554141
3.70085043,1.44584103,0.83443123,0.57696685,0.01037728,0.24089287,0.15549507,0.00000000,0.59781303,0.02642950
3.70685343,1.47745352,0.84567487,0.58808171,0.01008382,0.24668400,0.16150079,0.00000000,0.61187098,0.02734317
3.71285643,1.50804913,0.85427704,0.59852914,0.00982568,0.25198233,0.16741565,0.00000000,0.62769061,0.02828673
3.71885943,1.53745582,0.86007731,0.60822958,0.00959856,0.25671860,0.17321916,0.00000000,0.64506192,0.02926493
3.72486243,1.56552921,0.86297466,0.61710098,0.00940022,0.26082791,0.17889448,0.00000000,0.66380068,0.03028253
3.73086543,1.59214667,0.86292763,0.62505890,0.00923033,0.26425066,0.18442846,0.00000000,0.68374426,0.03134388
3.73686843,1.61720142,0.85995327,0.63201735,0.00909012,0.26693369,0.18981160,0.00000000,0.70474663,0.03245255
3.74287144,1.64059646,0.85412475,0.63789013,0.00898210,0.26883143,0.19503773,0.00000000,0.72667259,0.03361081
3.74887444,1.66223907,0.84556779,0.64259277,0.00890963,0.26990706,0.20010357,0.00000000,0.74939188,0.03481925
3.75487744,1.68203568,0.83445604,0.64604480,0.00887656,0.27013352,0.20500805,0.00000000,0.77277305,0.03607637
3.76088044,1.69988767,0.82100560,0.64817223,0.00888681,0.26949439,0.20975153,0.00000000,0.79667761,0.03737829
3.76688344,1.71568812,0.80546877,0.64891015,0.00894395,0.26798460,0.21433482,0.00000000,0.82095475,0.03871843
3.77288644,1.72931973,0.78812732,0.64820520,0.00905088,0.26561085,0.21875810,0.00000000,0.84543665,0.04008745
3.77888944,1.74065411,0.76928562,0.64601789,0.00920947,0.26239177,0.22301992,0.00000000,0.86993504,0.04147311
3.78489245,1.74955268,0.74926369,0.64232456,0.00942034,0.25835778,0.22711613,0.00000000,0.89423884,0.04286046
3.79089545,1.75586909,0.72839072,0.63711902,0.00968263,0.25355080,0.23103908,0.00000000,0.91811353,0.04423202
3.79689845,1.75945352,0.70699909,0.63041385,0.00999393,0.24802358,0.23477701,0.00000000,0.94130217,0.04556812
3.80290145,1.76015870,0.68541937,0.62224118,0.01035024,0.24183898,0.23831377,0.00000000,0.96352834,0.04684744
3.80890445,1.75784762,0.66397634,0.61265329,0.01074602,0.23506905,0.24162904,0.00000000,0.98450109,0.04804759
3.81490745,1.75240293,0.64298626,0.60172278,0.01117434,0.22779404,0.24469895,0.00000000,1.00392193,0.04914583
3.82091046,1.74373760,0.62275556,0.58954253,0.01162713,0.22010135,0.24749717,0.00000000,1.02149366,0.05011989
3.82691346,1.73180657,0.60358078,0.57622547,0.01209542,0.21208459,0.24999663,0.00000000,1.03693096,0.05094876
3.83291646,1.71661893,0.58574980,0.56190413,0.01256971,0.20384251,0.25217155,0.00000000,1.04997230,0.05161356
3.83891946,1.69824996,0.56954402,0.54673011,0.01304032,0.19547812,0.25399986,0.00000000,1.06039278,0.05209839
3.84492246,1.67685248,0.55524144,0.53087326,0.01349783,0.18709779,0.25546593,0.00000000,1.06801726,0.05239106
3.85092546,1.65266658,0.54311991,0.51452072,0.01393344,0.17881037,0.25656324,0.00000000,1.07273332,0.05248378
3.85692846,1.62602719,0.53346040,0.49787564,0.01433938,0.17072636,0.25729703,0.00000000,1.07450299,0.05237369
3.86293147,1.59736862,0.52654970,0.48115552,0.01470918,0.16295696,0.25768658,0.00000000,1.07337297,0.05206321
3.86893447,1.56722541,0.52268195,0.46459006,0.01503801,0.15561311,0.25776704,0.00000000,1.06948222,0.05156025
3.87493747,1.53622897,0.52215870,0.44841852,0.01532286,0.14880437,0.25759043,0.00000000,1.06306656,0.05087814
3.88094047,1.50509962,0.52528696,0.43288628,0.01556264,0.14263759,0.25722590,0.00000000,1.05445953,0.05003546
3.88694347,1.47463388,0.53237499,0.41824089,0.01575818,0.13721550,0.25675896,0.00000000,1.04408938,0.04905555
3.89294647,1.44568697,0.54372565,0.40472728,0.01591221,0.13263494,0.25628961,0.00000000,1.03247169,0.04796588
3.89894947,1.41915096,0.55962720,0.39258237,0.01602913,0.12898501,0.25592951,0.00000000,1.02019786,0.04679726
3.90495248,1.39592908,0.58034183,0.38202909,0.01611477,0.12634502,0.25579809,0.00000000,1.00791968,0.04558288
3.91095548,1.37690699,0.60609219,0.37327002,0.01617603,0.12478226,0.25601782,0.00000000,0.99633026,0.04435726
3.91695848,1.36292212,0.63704648,0.36648078,0.01622054,0.12434981,0.25670884,0.00000000,0.98614227,0.04315510
3.92296148,1.35473226,0.67330263,0.36180345,0.01625616,0.12508432,0.25798316,0.00000000,0.97806404,0.04201015
3.92896448,1.35298470,0.71487269,0.35934042,0.01629059,0.12700395,0.25993872,0.00000000,0.97277483,0.04095414
3.93496748,1.35818746,0.76166804,0.35914879,0.01633089,0.13010661,0.26265367,0.00000000,0.97090001,0.04001564
3.94097049,1.37068385,0.81348653,0.36123575,0.01638313,0.13436847,0.26618115,0.00000000,0.97298764,0.03921925
3.94697349,1.39063176,0.87000255,0.36555529,0.01645197,0.13974305,0.27054493,0.00000000,0.97948722,0.03858472
3.95297649,1.41798878,0.93076073,0.37200636,0.01654047,0.14616085,0.27573612,0.00000000,0.99073197,0.03812639
3.95897949,1.45250416,0.99517428,0.38043280,0.01664986,0.15352966,0.28171126,0.00000000,1.00692527,0.03785280
3.96498249,1.49371813,1.06252824,0.39062522,0.01677946,0.16173553,0.28839193,0.00000000,1.02813210,0.03776648
3.97098549,1.54096908,1.13198826,0.40232475,0.01692671,0.17064460,0.29566598,0.00000000,1.05427607,0.03786396
3.97698849,1.59340847,1.20261478,0.41522877,0.01708730,0.18010553,0.30339035,0.00000000,1.08514208,0.03813602
3.98299150,1.65002322,1.27338259,0.42899847,0.01725539,0.18995278,0.31139549,0.00000000,1.12038486,0.03856810
3.98899450,1.70966476,1.34320503,0.44326795,0.01742392,0.20001038,0.31949112,0.00000000,1.15954285,0.03914090
3.99499750,1.77108396,1.41096229,0.45765473,0.01758497,0.21009628,0.32747323,0.00000000,1.20205716,0.03983112
4.00100050,1.83297045,1.47553275,0.47177112,0.01773020,0.22002710,0.33513186,0.00000000,1.24729461,0.04061229
4.00700350,1.89399498,1.53582596,0.48523618,0.01785128,0.22962300,0.34225950,0.00000000,1.29457404,0.04145574
4.01300650,1.95285319,1.59081621,0.49768778,0.01794034,0.23871266,0.34865957,0.00000000,1.34319477,0.04233153
4.01900950,2.00830915,1.63957505,0.50879421,0.01799043,0.24713814,0.35415472,0.00000000,1.39246588,0.04320944
4.02501251,2.05923682,1.68130148,0.51826504,0.01799583,0.25475932,0.35859449,0.00000000,1.44173521,0.04405995
4.03101551,2.10465813,1.71534836,0.52586072,0.01795243,0.26145795,0.36186210,0.00000000,1.49041661,0.04485510
4.03701851,2.14377591,1.74124406,0.53140059,0.01785796,0.26714103,0.36387994,0.00000000,1.53801442,0.04556931
4.04302151,2.17600071,1.75870817,0.53476895,0.01771211,0.27174341,0.36461358,0.00000000,1.58414400,0.04618013
4.04902451,2.20097041,1.76766076,0.53591914,0.01751661,0.27522967,0.36407420,0.00000000,1.62854738,0.04666877
4.05502751,2.21856189,1.76822471,0.53487531,0.01727516,0.27759496,0.36231920,0.00000000,1.67110329,0.04702059
4.06103052,2.22889456,1.76072098,0.53173203,0.01699334,0.27886515,0.35945110,0.00000000,1.71183115,0.04722541
4.06703352,2.23232558,1.74565720,0.52665171,0.01667831,0.27909593,0.35561473,0.00000000,1.75088874,0.04727766
4.07303652,2.22943708,1.72371000,0.51986002,0.01633859,0.27837128,0.35099282,0.00000000,1.78856353,0.04717644
4.07903952,2.22101594,1.69570187,0.51163948,0.01598362,0.27680111,0.34580026,0.00000000,1.82525811,0.04692539
4.08504252,2.20802697,1.66257367,0.50232157,0.01562342,0.27451837,0.34027712,0.00000000,1.86147015,0.04653248
4.09104552,2.19158055,1.62535383,0.49227756,0.01526814,0.27167560,0.33468087,0.00000000,1.89776790,0.04600964
4.09704852,2.17289585,1.58512569,0.48190846,0.01492762,0.26844113,0.32927796,0.00000000,1.93476199,0.04537236
4.10305153,2.15326104,1.54299403,0.47163440,0.01461098,0.26499510,0.32433514,0.00000000,1.97307496,0.04463914
4.10905453,2.13399193,1.50005240,0.46188367,0.01432627,0.26152515,0.32011077,0.00000000,2.01330971,0.04383091
4.11505753,2.11639023,1.45735216,0.45308187,0.01408007,0.25822224,0.31684652,0.00000000,2.05601829,0.04297041
4.12106053,2.10170310,1.41587439,0.44564123,0.01387729,0.25527632,0.31475952,0.00000000,2.10167237,0.04208155
4.12706353,2.09108491,1.37650563,0.43995048,0.01372095,0.25287218,0.31403541,0.00000000,2.15063672,0.04118871
4.13306653,2.08556269,1.34001793,0.43636534,0.01361204,0.25118535,0.31482241,0.00000000,2.20314688,0.04031611
4.13906953,2.08600591,1.30705382,0.43519979,0.01354954,0.25037816,0.31722648,0.00000000,2.25929206,0.03948721
4.14507254,2.09310169,1.27811629,0.43671831,0.01353046,0.25059595,0.32130782,0.00000000,2.31900399,0.03872409
4.15107554,2.10733576,1.25356380,0.44112908,0.01354996,0.25196351,0.32707873,0.00000000,2.38205220,0.03804696
4.15707854,2.12897961,1.23361011,0.44857826,0.01360160,0.25458166,0.33450282,0.00000000,2.44804599,0.03747366
4.16308154,2.15808403,1.21832848,0.45914537,0.01367758,0.25852418,0.34349565,0.00000000,2.51644292,0.03701933
4.16908454,2.19447883,1.20765973,0.47283997,0.01376912,0.26383498,0.35392663,0.00000000,2.58656336,0.03669605
4.17508754,2.23777857,1.20142346,0.48959948,0.01386677,0.27052564,0.36562225,0.00000000,2.65761043,0.03651263
4.18109055,2.28739383,1.19933173,0.50928840,0.01396085,0.27857351,0.37837036,0.00000000,2.72869425,0.03647449
4.18709355,2.34254742,1.20100448,0.53169892,0.01404179,0.28792024,0.39192548,0.00000000,2.79885945,0.03658356
4.19309655,2.40229489,1.20598587,0.55655299,0.01410055,0.29847112,0.40601499,0.00000000,2.86711448,0.03683829
4.19909955,2.46554850,1.21376099,0.58350593,0.01412891,0.31009509,0.42034585,0.00000000,2.93246145,0.03723378
4.20510255,2.53110397,1.22377224,0.61215155,0.01411980,0.32262578,0.43461193,0.00000000,2.99392506,0.03776185
4.21110555,2.59766907,1.23543497,0.64202892,0.01406753,0.33586340,0.44850148,0.00000000,3.05057939,0.03841127
4.21710855,2.66389341,1.24815190,0.67263059,0.01396795,0.34957777,0.46170472,0.00000000,3.10157141,0.03916801
4.22311156,2.72839853,1.26132619,0.70341239,0.01381855,0.36351239,0.47392132,0.00000000,3.14614040,0.04001554
4.22911456,2.78980771,1.27437296,0.73380442,0.01361848,0.37738961,0.48486748,0.00000000,3.18363254,0.04093511
4.23511756,2.84677494,1.28672914,0.76322329,0.01336850,0.39091667,0.49428256,0.00000000,3.21351052,0.04190616
4.24112056,2.89801233,1.29786188,0.79108512,0.01307087,0.40379275,0.50193502,0.00000000,3.23535796,0.04290666
4.24712356,2.94231567,1.30727548,0.81681915,0.01272917,0.41571651,0.50762755,0.00000000,3.24887914,0.04391355
4.25312656,2.97858773,1.31451706,0.83988145,0.01234808,0.42639426,0.51120130,0.00000000,3.25389444,0.04490314
4.25912956,3.00585888,1.31918117,0.85976850,0.01193314,0.43554810,0.51253903,0.00000000,3.25033232,0.04585155
4.26513257,3.02330490,1.32091343,0.87602993,0.01149048,0.44292408,0.51156725,0.00000000,3.23821872,0.04673517
4.27113557,3.03026170,1.31941351,0.88828031,0.01102653,0.44829980,0.50825722,0.00000000,3.21766500,0.04753112
4.27713857,3.02623688,1.31443735,0.89620930,0.01054781,0.45149129,0.50262490,0.00000000,3.18885532,0.04821769
4.28314157,3.01091792,1.30579900,0.89958998,0.01006064,0.45235883,0.49472979,0.00000000,3.15203457,0.04877477
4.28914457,2.98417707,1.29337181,0.89828496,0.00957099,0.45081143,0.48467289,0.00000000,3.10749760,0.04918431
4.29514757,2.94607284,1.27708922,0.89225005,0.00908431,0.44680983,0.47259371,0.00000000,3.05558051,0.04943075
4.30115058,2.89684825,1.25694503,0.88153543,0.00860543,0.44036780,0.45866664,0.00000000,2.99665448,0.04950131
4.30715358,2.83692586,1.23299308,0.86628420,0.00813848,0.43155182,0.44309666,0.00000000,2.93112239,0.04938642
4.31315658,2.76689973,1.20534630,0.84672850,0.00768694,0.42047900,0.42611472,0.00000000,2.85941810,0.04907993
4.31915958,2.68752469,1.17417520,0.82318326,0.00725363,0.40731348,0.40797282,0.00000000,2.78200841,0.04857937
4.32516258,2.59970302,1.13970545,0.79603796,0.00684083,0.39226137,0.38893909,0.00000000,2.69939692,0.04788604
4.33116558,2.50446892,1.10221489,0.76574678,0.00645039,0.37556455,0.36929291,0.00000000,2.61212949,0.04700518
4.33716858,2.40297124,1.06202971,0.73281737,0.00608387,0.35749358,0.34932032,0.00000000,2.52080027,0.04594584
4.34317159,2.29645475,1.01951989,0.69779894,0.00574271,0.33834002,0.32930980,0.00000000,2.42605769,0.04472089
4.34917459,2.18624035,0.97509396,0.66126989,0.00542843,0.31840850,0.30954841,0.00000000,2.32860941,0.04334678
4.35517759,2.07370479,0.92919324,0.62382560,0.00514276,0.29800887,0.29031857,0.00000000,2.22922554,0.04184333
4.36118059,1.96026008,0.88228540,0.58606661,0.00488782,0.27744869,0.27189529,0.00000000,2.12873942,0.04023334
4.36718359,1.84733313,0.83485780,0.54858769,0.00466629,0.25702635,0.25454387,0.00000000,2.02804533,0.03854228
4.37318659,1.73634576,0.78741033,0.51196793,0.00448149,0.23702500,0.23851811,0.00000000,1.92809285,0.03679774
4.37918959,1.62869549,0.74044825,0.47676211,0.00433754,0.21770751,0.22405888,0.00000000,1.82987751,0.03502902
4.38519260,1.52573712,0.69447479,0.44349335,0.00423934,0.19931237,0.21139289,0.00000000,1.73442801,0.03326650
4.39119560,1.42876540,0.64998389,0.41264719,0.00419266,0.18205077,0.20073161,0.00000000,1.64278990,0.03154115
4.39719860,1.33899865,0.60745298,0.38466683,0.00420408,0.16610468,0.19227023,0.00000000,1.55600640,0.02988393
4.40320160,1.25756346,0.56733597,0.35994953,0.00428095,0.15162585,0.18618640,0.00000000,1.47509676,0.02832518
4.40920460,1.18548036,0.53005647,0.33884393,0.00443125,0.13873572,0.18263871,0.00000000,1.40103294,0.02689411
4.41520760,1.12365041,0.49600139,0.32164803,0.00466344,0.12752590,0.18176493,0.00000000,1.33471536,0.02561819
4.42121061,1.07284264,0.46551482,0.30860767,0.00498625,0.11805924,0.18367964,0.00000000,1.27694863,0.02452267
4.42721361,1.03368229,0.43889236,0.29991513,0.00540841,0.11037120,0.18847155,0.00000000,1.22841810,0.02363006
4.43321661,1.00663986,0.41637596,0.29570788,0.00593838,0.10447145,0.19620032,0.00000000,1.18966818,0.02295967
4.43921961,0.99202096,0.39814927,0.29606717,0.00658394,0.10034548,0.20689304,0.00000000,1.16108307,0.02252722
4.44522261,0.98995724,0.38433356,0.30101635,0.00735189,0.09795617,0.22054039,0.00000000,1.14287081,0.02234445
4.45122561,1.00039847,0.37498444,0.31051913,0.00824759,0.09724526,0.23709286,0.00000000,1.13505128,0.02241884
4.45722861,1.02310621,0.37008934,0.32447757,0.00927459,0.09813466,0.25645688,0.00000000,1.13744848,0.02275335
4.46323162,1.05764944,0.36956597,0.34273018,0.01043420,0.10052763,0.27849155,0.00000000,1.14968778,0.02334624
4.46923462,1.10340270,0.37326185,0.36505016,0.01172515,0.10430981,0.30300579,0.00000000,1.17119803,0.02419100
4.47523762,1.15954710,0.38095510,0.39114427,0.01314320,0.10935027,0.32975654,0.00000000,1.20121896,0.02527631
4.48124062,1.22507509,0.39235668,0.42065238,0.01468092,0.11550258,0.35844808,0.00000000,1.23881360,0.02658613
4.48724362,1.29879911,0.40711407,0.45314827,0.01632749,0.12260601,0.38873282,0.00000000,1.28288568,0.02809991
4.49324662,1.37936502,0.42481671,0.48814189,0.01806860,0.13048697,0.42021367,0.00000000,1.33220151,0.02979288
4.49924962,1.46527034,0.44500318,0.52508334,0.01988650,0.13896082,0.45244827,0.00000000,1.38541608,0.03163649
4.50525263,1.55488757,0.46717015,0.56336894,0.02176020,0.14783404,0.48495508,0.00000000,1.44110261,0.03359891
4.51125563,1.64649270,0.49078309,0.60234931,0.02366577,0.15690686,0.51722126,0.00000000,1.49778496,0.03564576
4.51725863,1.73829842,0.51528863,0.64133979,0.02557679,0.16597629,0.54871242,0.00000000,1.55397205,0.03774085
4.52326163,1.82849165,0.54012842,0.67963277,0.02746501,0.17483968,0.57888384,0.00000000,1.60819327,0.03984704
4.52926463,1.91527445,0.56475406,0.71651208,0.02930101,0.18329852,0.60719302,0.00000000,1.65903410,0.04192725
4.53526763,1.99690730,0.58864286,0.75126873,0.03105513,0.19116261,0.63311306,0.00000000,1.70517079,0.04394543
4.54127064,2.07175328,0.61131396,0.78321781,0.03269830,0.19825423,0.65614647,0.00000000,1.74540299,0.04586761
4.54727364,2.13832175,0.63234404,0.81171585,0.03420306,0.20441242,0.67583887,0.00000000,1.77868347,0.04766293
4.55327664,2.19530975,0.65138236,0.83617794,0.03554450,0.20949694,0.69179205,0.00000000,1.80414379,0.04930456
4.55927964,2.24163940,0.66816421,0.85609402,0.03670119,0.21339187,0.70367586,0.00000000,1.82111509,0.05077061
4.56528264,2.27648962,0.68252219,0.87104353,0.03765601,0.21600870,0.71123829,0.00000000,1.82914323,0.05204480
4.57128564,2.29932071,0.69439486,0.88070779,0.03839691,0.21728859,0.71431342,0.00000000,1.82799765,0.05311703
4.57728864,2.30989020,0.70383192,0.88487951,0.03891740,0.21720389,0.71282680,0.00000000,1.81767356,0.05398364
