energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
3.05852926,0.49215000,0.13497830,0.19948051,0.00539487,0.03772533,0.07449776,0.04354890,0.03863648,0.14057592
3.06453227,0.55423473,0.14776330,0.22561244,0.00597422,0.04252036,0.08282366,0.04994119,0.04215212,0.15924078
3.07053527,0.62105251,0.16110322,0.25375666,0.00656878,0.04770068,0.09167179,0.05691031,0.04580944,0.17949679
3.07653827,0.69222224,0.17481711,0.28377115,0.00717112,0.05323904,0.10095863,0.06443863,0.04955415,0.20125870
3.08254127,0.76724558,0.18870314,0.31546468,0.00777295,0.05909867,0.11058565,0.07249570,0.05332600,0.22440607
3.08854427,0.84550809,0.20254287,0.34859656,0.00836528,0.06523321,0.12044051,0.08103750,0.05706007,0.24878256
3.09454727,0.92628436,0.21610643,0.38287825,0.00893863,0.07158696,0.13039881,0.09000607,0.06068835,0.27419656
3.10055028,1.00874770,0.22915844,0.41797670,0.00948326,0.07809552,0.14032658,0.09932968,0.06414145,0.30042309
3.10655328,1.09198416,0.24146459,0.45351966,0.00998944,0.08468671,0.15008325,0.10892351,0.06735055,0.32720713
3.11255628,1.17501066,0.25279847,0.48910274,0.01044776,0.09128195,0.15952513,0.11869090,0.07024938,0.35426826
3.11855928,1.25679696,0.26294857,0.52429818,0.01084937,0.09779791,0.16850921,0.12852514,0.07277619,0.38130660
3.12456228,1.33629064,0.27172503,0.55866494,0.01118630,0.10414848,0.17689719,0.13831178,0.07487572,0.40800980
3.13056528,1.41244426,0.27896589,0.59175984,0.01145171,0.11024693,0.18455956,0.14793136,0.07650092,0.43406090
3.13656828,1.48424376,0.28454255,0.62314941,0.01164014,0.11600833,0.19137953,0.15726255,0.07761450,0.45914676
3.14257129,1.55073687,0.28836417,0.65242175,0.01174766,0.12135194,0.19725668,0.16618551,0.07819012,0.48296664
3.14857429,1.61106030,0.29038075,0.67919819,0.01177204,0.12620360,0.20211012,0.17458534,0.07821327,0.50524072
3.15457729,1.66446458,0.29058484,0.70314391,0.01171280,0.13049803,0.20588100,0.18235549,0.07768164,0.52571798
3.16058029,1.71033541,0.28901165,0.72397737,0.01157126,0.13418088,0.20853429,0.18940100,0.07660520,0.54418330
3.16658329,1.74821042,0.28573758,0.74147784,0.01135046,0.13721041,0.21005966,0.19564132,0.07500572,0.56046316
3.17258629,1.77779076,0.28087732,0.75549083,0.01105505,0.13955887,0.21047156,0.20101273,0.07291597,0.57443004
3.17858929,1.79894673,0.27457951,0.76593117,0.01069117,0.14121328,0.20980822,0.20547009,0.07037850,0.58600495
3.18459230,1.81171752,0.26702116,0.77278351,0.01026618,0.14217583,0.20812992,0.20898795,0.06744415,0.59515829
3.19059530,1.81630487,0.25840128,0.77610040,0.00978845,0.14246370,0.20551641,0.21156090,0.06417029,0.60190883
3.19659830,1.81306126,0.24893375,0.77599794,0.00926708,0.14210839,0.20206364,0.21320318,0.06061890,0.60632106
3.20260130,1.80247315,0.23883993,0.77264940,0.00871162,0.14115458,0.19788001,0.21394765,0.05685463,0.60850096
3.20860430,1.78514037,0.22834125,0.76627702,0.00813174,0.13965860,0.19308225,0.21384403,0.05294282,0.60859064
3.21460730,1.76175267,0.21765223,0.75714267,0.00753704,0.13768661,0.18779119,0.21295675,0.04894761,0.60676200
3.22061031,1.73306475,0.20697399,0.74553759,0.00693669,0.13531253,0.18212758,0.21136232,0.04493031,0.60320995
3.22661331,1.69987108,0.19648879,0.73177207,0.00633931,0.13261589,0.17620814,0.20914652,0.04094783,0.59814554
3.23261631,1.66298170,0.18635556,0.71616533,0.00575271,0.12967971,0.17014204,0.20640154,0.03705154,0.59178934
3.23861931,1.62320026,0.17670670,0.69903620,0.00518379,0.12658844,0.16402794,0.20322314,0.03328635,0.58436556
3.24462231,1.58130503,0.16764614,0.68069507,0.00463841,0.12342616,0.15795175,0.19970820,0.02969006,0.57609697
3.25062531,1.53803393,0.15924875,0.66143722,0.00412138,0.12027502,0.15198503,0.19595241,0.02629308,0.56720109
3.25662831,1.49407353,0.15156099,0.64153800,0.00363639,0.11721400,0.14618427,0.19204860,0.02311842,0.55788752
3.26263132,1.45005263,0.14460260,0.62124968,0.00318607,0.11431798,0.14059088,0.18808538,0.02018189,0.54835660
3.26863432,1.40653974,0.13836939,0.60080008,0.00277207,0.11165724,0.13523185,0.18414641,0.01749256,0.53879907
3.27463732,1.36404434,0.13283664,0.58039274,0.00239507,0.10929708,0.13012110,0.18030994,0.01505337,0.52939685
3.28064032,1.32302104,0.12796317,0.56020849,0.00205495,0.10729780,0.12526127,0.17664892,0.01286186,0.52032430
3.28664332,1.28387576,0.12369560,0.54040786,0.00175089,0.10571479,0.12064586,0.17323118,0.01091099,0.51174990
3.29264632,1.24697300,0.11997271,0.52113420,0.00148148,0.10459865,0.11626163,0.17011994,0.00919001,0.50383788
3.29864932,1.21264314,0.11672966,0.50251699,0.00124485,0.10399529,0.11209105,0.16737418,0.00768530,0.49674945
3.30465233,1.18118883,0.11390177,0.48467490,0.00103878,0.10394593,0.10811459,0.16504902,0.00638116,0.49064329
3.31065533,1.15288963,0.11142791,0.46771847,0.00086084,0.10448688,0.10431294,0.16319583,0.00526057,0.48567506
3.31665833,1.12800428,0.10925308,0.45175185,0.00070847,0.10564908,0.10066880,0.16186200,0.00430589,0.48199578
3.32266133,1.10677021,0.10733042,0.43687368,0.00057905,0.10745739,0.09716831,0.16109045,0.00349937,0.47974886
3.32866433,1.08940010,0.10562240,0.42317685,0.00047003,0.10992959,0.09380210,0.16091865,0.00282368,0.47906605
3.33466733,1.07607575,0.10410124,0.41074723,0.00037892,0.11307516,0.09056576,0.16137735,0.00226226,0.48006220
3.34067034,1.06693958,0.10274873,0.39966139,0.00030337,0.11689392,0.08745999,0.16248904,0.00179958,0.48282932
3.34667334,1.06208441,0.10155535,0.38998366,0.00024123,0.12137457,0.08449025,0.16426617,0.00142136,0.48743014
3.35267634,1.06154252,0.10051902,0.38176256,0.00019051,0.12649332,0.08166608,0.16670933,0.00111466,0.49389168
3.35867934,1.06527464,0.09964336,0.37502717,0.00014943,0.13221268,0.07900018,0.16980560,0.00086793,0.50219925
3.36468234,1.07316021,0.09893587,0.36978354,0.00011641,0.13848054,0.07650729,0.17352702,0.00067102,0.51229142
3.37068534,1.08498961,0.09840596,0.36601162,0.00009008,0.14522972,0.07420290,0.17782957,0.00051511,0.52405637
3.37668834,1.10045942,0.09806304,0.36366293,0.00006922,0.15237802,0.07210209,0.18265263,0.00039262,0.53732998
3.38269135,1.11917127,0.09791485,0.36265930,0.00005284,0.15982885,0.07021830,0.18791910,0.00029714,0.55189604
3.38869435,1.14063479,0.09796593,0.36289272,0.00004006,0.16747261,0.06856231,0.19353625,0.00022329,0.56748877
3.39469735,1.16427491,0.09821654,0.36422659,0.00003017,0.17518861,0.06714145,0.19939723,0.00016661,0.58379753
3.40070035,1.18944332,0.09866188,0.36649819,0.00002257,0.18284767,0.06595889,0.20538340,0.00012344,0.60047383
3.40670335,1.21543377,0.09929171,0.36952240,0.00001677,0.19031521,0.06501331,0.21136716,0.00009081,0.61714035
3.41270635,1.24150061,0.10009023,0.37309654,0.00001238,0.19745475,0.06429874,0.21721542,0.00006633,0.63340150
3.41870935,1.26687963,0.10103646,0.37700592,0.00000907,0.20413173,0.06380458,0.22279338,0.00004811,0.64885511
3.42471236,1.29081027,0.10210466,0.38103007,0.00000661,0.21021729,0.06351590,0.22796843,0.00003465,0.66310485
3.43071536,1.31255799,0.10326507,0.38494910,0.00000478,0.21559208,0.06341378,0.23261421,0.00002478,0.67577244
3.43671836,1.33143586,0.10448479,0.38855000,0.00000343,0.22014970,0.06347585,0.23661429,0.00001760,0.68650943
3.44272136,1.34682410,0.10572859,0.39163258,0.00000245,0.22379972,0.06367684,0.23986555,0.00001241,0.69500771
3.44872436,1.35818681,0.10695981,0.39401465,0.00000174,0.22647012,0.06398919,0.24228102,0.00000869,0.70100843
3.45472736,1.36508506,0.10814120,0.39553636,0.00000122,0.22810904,0.06438365,0.24379204,0.00000605,0.70430881
3.46073037,1.36718593,0.10923562,0.39606348,0.00000086,0.22868570,0.06482987,0.24434964,0.00000418,0.70476668
3.46673337,1.36426712,0.11020672,0.39548951,0.00000060,0.22819061,0.06529691,0.24392515,0.00000287,0.70230258
3.47273637,1.35621733,0.11101940,0.39373662,0.00000041,0.22663493,0.06575379,0.24251005,0.00000196,0.69689943
3.47873937,1.34303256,0.11164029,0.39075555,0.00000028,0.22404921,0.06616991,0.24011509,0.00000133,0.68859992
3.48474237,1.32480882,0.11203811,0.38652452,0.00000019,0.22048144,0.06651554,0.23676876,0.00000090,0.67750188
3.49074537,1.30173203,0.11218397,0.38104725,0.00000013,0.21599469,0.06676216,0.23251529,0.00000061,0.66375213
3.49674837,1.27406576,0.11205171,0.37435051,0.00000009,0.21066438,0.06688292,0.22741228,0.00000043,0.64753893
3.50275138,1.24213768,0.11161817,0.36648113,0.00000006,0.20457541,0.06685303,0.22152807,0.00000031,0.62908389
3.50875438,1.20632556,0.11086356,0.35750293,0.00000004,0.19781924,0.06665016,0.21493917,0.00000025,0.60863347
3.51475738,1.16704358,0.10977184,0.34749362,0.00000003,0.19049108,0.06625484,0.20772762,0.00000023,0.58645064
3.52076038,1.12472951,0.10833111,0.33654182,0.00000003,0.18268738,0.06565091,0.19997869,0.00000026,0.56280718
3.52676338,1.07983336,0.10653408,0.32474444,0.00000002,0.17450354,0.06482586,0.19177872,0.00000033,0.53797667
3.53276638,1.03280775,0.10437845,0.31220440,0.00000003,0.16603212,0.06377125,0.18321343,0.00000047,0.51222858
3.53876938,0.98410018,0.10186737,0.29902869,0.00000003,0.15736138,0.06248298,0.17436650,0.00000067,0.48582356
3.54477239,0.93414724,0.09900971,0.28532695,0.00000005,0.14857426,0.06096152,0.16531855,0.00000099,0.45900980
3.55077539,0.88337052,0.09582030,0.27121025,0.00000007,0.13974780,0.05921206,0.15614648,0.00000145,0.43202063
3.55677839,0.83217415,0.09232003,0.25679027,0.00000009,0.13095283,0.05724452,0.14692308,0.00000213,0.40507313
3.56278139,0.78094347,0.08853574,0.24217864,0.00000014,0.12225396,0.05507340,0.13771683,0.00000311,0.37836749
3.56878439,0.73004460,0.08450002,0.22748637,0.00000020,0.11370982,0.05271757,0.12859198,0.00000452,0.35208721
3.57478739,0.67982461,0.08025072,0.21282340,0.00000029,0.10537344,0.05019984,0.11960860,0.00000650,0.32639962
3.58079040,0.63061183,0.07583038,0.19829801,0.00000041,0.09729262,0.04754644,0.11082277,0.00000930,0.30145684
3.58679340,0.58271627,0.07128550,0.18401632,0.00000058,0.08951045,0.04478640,0.10228673,0.00001320,0.27739674
3.59279640,0.53642972,0.06666569,0.17008150,0.00000082,0.08206573,0.04195083,0.09404902,0.00001861,0.25434396
3.59879940,0.49202572,0.06202282,0.15659308,0.00000114,0.07499334,0.03907218,0.08615447,0.00002605,0.23241086
3.60480240,0.44975909,0.05741006,0.14364600,0.00000159,0.06832453,0.03618345,0.07864427,0.00003620,0.21169829
3.61080540,0.40986523,0.05288113,0.13132973,0.00000219,0.06208716,0.03331742,0.07155587,0.00004994,0.19229614
3.61680840,0.37255929,0.04848955,0.11972730,0.00000300,0.05630586,0.03050603,0.06492282,0.00006841,0.17428384
3.62281141,0.33803513,0.04428810,0.10891446,0.00000408,0.05100205,0.02777970,0.05877467,0.00009303,0.15773056
3.62881441,0.30646437,0.04032853,0.09895878,0.00000551,0.04619402,0.02516693,0.05313680,0.00012560,0.14269547
3.63481741,0.27799563,0.03666139,0.08991900,0.00000739,0.04189684,0.02269388,0.04803022,0.00016836,0.12922778
3.64082041,0.25275387,0.03333627,0.08184446,0.00000984,0.03812236,0.02038426,0.04347149,0.00022406,0.11736687
3.64682341,0.23084016,0.03040216,0.07477469,0.00001300,0.03487916,0.01825925,0.03947264,0.00029604,0.10714238
3.65282641,0.21233165,0.02790810,0.06873920,0.00001705,0.03217246,0.01633760,0.03604108,0.00038834,0.09857430
3.65882941,0.19728187,0.02590399,0.06375738,0.00002220,0.03000406,0.01463587,0.03317965,0.00050576,0.09167312
3.66483242,0.18572132,0.02444156,0.05983861,0.00002871,0.02837233,0.01316878,0.03088668,0.00065396,0.08644003
3.67083542,0.17765813,0.02357538,0.05698241,0.00003685,0.02727214,0.01194962,0.02915606,0.00083950,0.08286703
3.67683842,0.17307892,0.02336383,0.05517871,0.00004697,0.02669483,0.01099065,0.02797738,0.00106994,0.08093711
3.68284142,0.17194954,0.02386994,0.05440819,0.00005943,0.02662814,0.01030363,0.02733605,0.00135385,0.08062440
3.68884442,0.17421578,0.02516206,0.05464261,0.00007466,0.02705625,0.00990017,0.02721345,0.00170079,0.08189413
3.69484742,0.17980386,0.02731412,0.05584523,0.00009312,0.02795964,0.00979210,0.02758711,0.00212130,0.08470271
3.70085043,0.18862065,0.03040547,0.05797109,0.00011531,0.02931514,0.00999165,0.02843076,0.00262677,0.08899752
3.70685343,0.20055369,0.03452025,0.06096744,0.00014176,0.03109590,0.01051161,0.02971458,0.00322934,0.09471675
3.71285643,0.21547083,0.03974609,0.06477406,0.00017303,0.03327132,0.01136515,0.03140524,0.00394161,0.10178907
3.71885943,0.23321966,0.04617216,0.06932363,0.00020968,0.03580716,0.01256562,0.03346610,0.00477645,0.11013336
3.72486243,0.25362674,0.05388657,0.07454210,0.00025226,0.03866558,0.01412606,0.03585738,0.00574653,0.11965828
3.73086543,0.27649664,0.06297303,0.08034916,0.00030132,0.04180525,0.01605852,0.03853630,0.00686398,0.13026200
3.73686843,0.30161099,0.07350693,0.08665866,0.00035733,0.04518160,0.01837331,0.04145737,0.00813985,0.14183186
3.74287144,0.32872759,0.08555084,0.09337927,0.00042070,0.04874702,0.02107792,0.04457268,0.00958356,0.15424425
3.74887444,0.35757970,0.09914962,0.10041507,0.00049176,0.05245128,0.02417601,0.04783222,0.01120230,0.16736463
3.75487744,0.38787566,0.11432530,0.10766639,0.00057070,0.05624196,0.02766622,0.05118437,0.01300042,0.18104776
3.76088044,0.41929900,0.13107190,0.11503070,0.00065755,0.06006498,0.03154100,0.05457635,0.01497883,0.19513815
3.76688344,0.45150913,0.14935058,0.12240362,0.00075217,0.06386526,0.03578550,0.05795484,0.01713437,0.20947088
3.77288644,0.48414270,0.16908528,0.12968004,0.00085424,0.06758736,0.04037662,0.06126658,0.01945935,0.22387275
3.77888944,0.51681583,0.19015910,0.13675542,0.00096319,0.07117630,0.04528215,0.06445914,0.02194112,0.23816370
3.78489245,0.54912721,0.21241194,0.14352702,0.00107824,0.07457836,0.05046031,0.06748161,0.02456174,0.25215872
3.79089545,0.58066220,0.23563937,0.14989534,0.00119836,0.07774191,0.05585949,0.07028540,0.02729792,0.26567002
3.79689845,0.61099782,0.25959314,0.15576555,0.00132230,0.08061826,0.06141847,0.07282502,0.03012104,0.27850962
3.80290145,0.63970881,0.28398350,0.16104890,0.00144859,0.08316253,0.06706696,0.07505884,0.03299747,0.29049223
3.80890445,0.66637448,0.30848332,0.16566414,0.00157555,0.08533444,0.07272663,0.07694983,0.03588902,0.30143837
3.81490745,0.69058638,0.33273403,0.16953888,0.00170135,0.08709902,0.07831255,0.07846623,0.03875366,0.31117778
3.82091046,0.71195658,0.35635347,0.17261093,0.00182400,0.08842735,0.08373498,0.07958215,0.04154650,0.31955285
3.82691346,0.73012627,0.37894513,0.17482940,0.00194148,0.08929706,0.08890161,0.08027805,0.04422082,0.32642209
3.83291646,0.74477451,0.40010876,0.17615574,0.00205172,0.08969285,0.09371998,0.08054114,0.04672939,0.33166359
3.83891946,0.75562674,0.41945190,0.17656458,0.00215269,0.08960674,0.09810010,0.08036558,0.04902579,0.33517811
3.84492246,0.76246274,0.43660178,0.17604433,0.00224248,0.08903828,0.10195723,0.07975263,0.05106588,0.33689197
3.85092546,0.76512372,0.45121718,0.17459756,0.00231932,0.08799454,0.10521452,0.07871055,0.05280919,0.33675933
3.85692846,0.76351814,0.46299973,0.17224105,0.00238170,0.08648999,0.10780559,0.07725443,0.05422024,0.33476403
3.86293147,0.75762601,0.47170410,0.16900562,0.00242837,0.08454613,0.10967673,0.07540580,0.05526980,0.33092057
3.86893447,0.74750139,0.47714657,0.16493562,0.00245842,0.08219108,0.11078883,0.07319212,0.05593588,0.32527442
3.87493747,0.73327286,0.47921164,0.16008811,0.00247130,0.07945886,0.11111878,0.07064616,0.05620455,0.31790148
3.88094047,0.71514191,0.47785629,0.15453175,0.00246686,0.07638872,0.11066035,0.06780518,0.05607044,0.30890665
3.88694347,0.69337920,0.47311173,0.14834540,0.00244536,0.07302418,0.10942448,0.06471015,0.05553697,0.29842162
3.89294647,0.66831872,0.46508250,0.14161655,0.00240747,0.06941207,0.10743902,0.06140472,0.05461626,0.28660185
3.89894947,0.64035017,0.45394306,0.13443943,0.00235425,0.06560147,0.10474783,0.05793430,0.05332872,0.27362286
3.90495248,0.60990970,0.43993188,0.12691307,0.00228712,0.06164265,0.10140941,0.05434501,0.05170238,0.25967602
3.91095548,0.57746934,0.42334353,0.11913924,0.00220788,0.05758594,0.09749507,0.05068275,0.04977198,0.24496384
3.91695848,0.54352572,0.40451895,0.11122038,0.00211857,0.05348069,0.09308668,0.04699219,0.04757781,0.22969511
3.92296148,0.50858827,0.38383456,0.10325754,0.00202151,0.04937429,0.08827425,0.04331595,0.04516446,0.21407995
3.92896448,0.47316748,0.36169049,0.09534851,0.00191921,0.04531121,0.08315331,0.03969379,0.04257941,0.19832496
3.93496748,0.43776367,0.33849868,0.08758600,0.00181428,0.04133229,0.07782230,0.03616196,0.03987166,0.18262877
3.94097049,0.40285659,0.31467119,0.08005616,0.00170946,0.03747403,0.07238005,0.03275268,0.03709039,0.16717790
3.94697349,0.36889620,0.29060919,0.07283727,0.00160748,0.03376812,0.06692345,0.02949374,0.03428360,0.15214329
3.95297649,0.33629491,0.26669316,0.06599875,0.00151106,0.03024112,0.06154539,0.02640828,0.03149703,0.13767752
3.95897949,0.30542140,0.24327441,0.05960043,0.00142286,0.02691429,0.05633314,0.02351468,0.02877314,0.12391270
3.96498249,0.27659612,0.22066826,0.05369215,0.00134543,0.02380355,0.05136695,0.02082658,0.02615033,0.11095913
3.97098549,0.25008839,0.19914902,0.04831355,0.00128120,0.02091969,0.04671923,0.01835309,0.02366234,0.09890471
3.97698849,0.22611518,0.17894666,0.04349421,0.00123242,0.01826858,0.04245403,0.01609901,0.02133789,0.08781505
3.98299150,0.20484107,0.16024520,0.03925388,0.00120118,0.01585156,0.03862692,0.01406519,0.01920049,0.07773414
3.98899450,0.18637960,0.14318265,0.03560292,0.00118935,0.01366595,0.03528519,0.01224897,0.01726843,0.06868562
3.99499750,0.17079537,0.12785233,0.03254289,0.00119862,0.01170556,0.03246837,0.01064460,0.01555494,0.06067436
4.00100050,0.15810692,0.11430524,0.03006713,0.00123043,0.00996122,0.03020885,0.00924377,0.01406847,0.05368846
4.00700350,0.14829000,0.10255339,0.02816142,0.00128597,0.00842143,0.02853267,0.00803603,0.01281308,0.04770129
4.01300650,0.14128107,0.09257364,0.02680469,0.00136620,0.00707292,0.02746040,0.00700930,0.01178884,0.04267372
4.01900950,0.13698083,0.08431196,0.02596959,0.00147180,0.00590115,0.02700790,0.00615029,0.01099233,0.03855627
4.02501251,0.13525775,0.07768785,0.02562317,0.00160318,0.00489088,0.02718702,0.00544489,0.01041714,0.03529118
4.03101551,0.13595127,0.07259872,0.02572740,0.00176042,0.00402659,0.02800614,0.00487854,0.01005426,0.03281438
4.03701851,0.13887504,0.06892410,0.02623975,0.00194332,0.00329288,0.02947048,0.00443652,0.00989260,0.03105718
4.04302151,0.14381984,0.06652967,0.02711372,0.00215129,0.00267481,0.03158224,0.00410420,0.00991929,0.02994781
4.04902451,0.15055649,0.06527091,0.02829936,0.00238343,0.00215814,0.03434040,0.00386726,0.01012009,0.02941279
4.05502751,0.15883875,0.06499650,0.02974389,0.00263843,0.00172951,0.03774033,0.00371183,0.01047963,0.02937800
4.06103052,0.16840622,0.06555136,0.03139227,0.00291463,0.00137664,0.04177315,0.00362464,0.01098167,0.02976967
4.06703352,0.17898756,0.06677943,0.03318788,0.00320997,0.00108834,0.04642493,0.00359313,0.01160928,0.03051518
4.07303652,0.19030384,0.06852621,0.03507334,0.00352198,0.00085458,0.05167568,0.00360548,0.01234500,0.03154376
4.07903952,0.20207220,0.07064109,0.03699129,0.00384783,0.00066650,0.05749826,0.00365069,0.01317100,0.03278705
4.08504252,0.21400992,0.07297946,0.03888536,0.00418434,0.00051632,0.06385739,0.00371865,0.01406917,0.03417969
4.09104552,0.22583865,0.07540476,0.04070112,0.00452796,0.00039735,0.07070853,0.00380013,0.01502124,0.03565981
4.09704852,0.23728896,0.07779024,0.04238715,0.00487489,0.00030385,0.07799710,0.00388683,0.01600893,0.03716948
4.10305153,0.24810489,0.08002075,0.04389601,0.00522103,0.00023099,0.08565781,0.00397142,0.01701403,0.03865516
4.10905453,0.25804861,0.08199418,0.04518530,0.00556214,0.00017476,0.09361440,0.00404752,0.01801857,0.04006816
4.11505753,0.26690485,0.08362282,0.04621854,0.00589381,0.00013183,0.10177965,0.00410977,0.01900498,0.04136498
4.12106053,0.27448492,0.08483443,0.04696601,0.00621162,0.00009953,0.11005601,0.00415377,0.01995625,0.04250773
4.12706353,0.28063035,0.08557307,0.04740539,0.00651117,0.00007574,0.11833656,0.00417615,0.02085617,0.04346434
4.13306653,0.28521581,0.08579959,0.04752220,0.00678817,0.00005881,0.12650662,0.00417449,0.02168950,0.04420886
4.13906953,0.28815127,0.08549177,0.04731007,0.00703858,0.00004753,0.13444581,0.00414734,0.02244225,0.04472154
4.14507254,0.28938328,0.08464422,0.04677074,0.00725864,0.00004108,0.14203059,0.00409418,0.02310190,0.04498890
4.15107554,0.28889541,0.08326781,0.04591380,0.00744502,0.00003897,0.14913728,0.00401533,0.02365768,0.04500366
4.15707854,0.28670774,0.08138884,0.04475625,0.00759489,0.00004106,0.15564542,0.00391192,0.02410079,0.04476453
4.16308154,0.28287546,0.07904800,0.04332183,0.00770599,0.00004753,0.16144140,0.00378577,0.02442468,0.04427597
4.16908454,0.27748677,0.07629898,0.04164013,0.00777675,0.00005889,0.16642213,0.00363936,0.02462530,0.04354782
4.17508754,0.27066009,0.07320706,0.03974560,0.00780637,0.00007602,0.17049887,0.00347567,0.02470131,0.04259481
4.18109055,0.26254076,0.06984754,0.03767648,0.00779483,0.00010019,0.17360074,0.00329812,0.02465428,0.04143609
4.18709355,0.25329742,0.06630428,0.03547365,0.00774301,0.00013312,0.17567809,0.00311045,0.02448893,0.04009463
4.19309655,0.24311827,0.06266829,0.03317952,0.00765270,0.00017703,0.17670533,0.00291664,0.02421322,0.03859665
4.19909955,0.23220726,0.05903651,0.03083692,0.00752664,0.00023473,0.17668336,0.00272079,0.02383851,0.03697105
4.20510255,0.22078057,0.05551082,0.02848821,0.00736851,0.00030971,0.17564126,0.00252712,0.02337966,0.03524880
4.21110555,0.20906328,0.05219741,0.02617440,0.00718299,0.00040619,0.17363735,0.00233982,0.02285506,0.03346247
4.21710855,0.19728652,0.04920637,0.02393452,0.00697569,0.00052926,0.17075951,0.00216306,0.02228665,0.03164569
4.22311156,0.18568510,0.04665165,0.02180513,0.00675317,0.00068497,0.16712479,0.00200096,0.02169989,0.02983280
4.22911456,0.17449558,0.04465126,0.01982005,0.00652285,0.00088038,0.16287825,0.00185759,0.02112369,0.02805841
4.23511756,0.16395489,0.04332774,0.01801026,0.00629304,0.00112369,0.15819121,0.00173693,0.02059024,0.02635717
4.24112056,0.15429933,0.04280867,0.01640392,0.00607282,0.00142426,0.15325879,0.00164295,0.02013490,0.02476354
4.24712356,0.14576398,0.04322733,0.01502664,0.00587197,0.00179268,0.14829703,0.00157960,0.01979585,0.02331155
4.25312656,0.13858223,0.04472316,0.01390170,0.00570094,0.00224072,0.14353949,0.00155086,0.01961384,0.02203476
4.25912956,0.13298549,0.04744209,0.01305051,0.00557070,0.00278133,0.13923346,0.00156077,0.01963175,0.02096604
4.26513257,0.12920270,0.05153638,0.01249294,0.00549267,0.00342851,0.13563590,0.00161348,0.01989408,0.02013753
4.27113557,0.12745974,0.05716413,0.01224779,0.00547859,0.00419719,0.13300911,0.00171323,0.02044636,0.01958052
4.27713857,0.12797830,0.06448806,0.01233307,0.00554036,0.00510298,0.13161618,0.00186444,0.02133439,0.01932524
4.28314157,0.13097427,0.07367360,0.01276631,0.00568995,0.00616189,0.13171627,0.00207162,0.02260346,0.01940076
4.28914457,0.13665545,0.08488626,0.01356467,0.00593913,0.00738997,0.13355972,0.00233938,0.02429734,0.01983468
4.29514757,0.14521856,0.09828816,0.01474499,0.00629937,0.00880290,0.13738301,0.00267241,0.02645719,0.02065286
4.30115058,0.15684540,0.11403382,0.01632364,0.00678155,0.01041552,0.14340361,0.00307535,0.02912040,0.02187903
4.30715358,0.17169834,0.13226519,0.01831623,0.00739576,0.01224123,0.15181469,0.00355274,0.03231928,0.02353438
4.31315658,0.18991512,0.15310612,0.02073717,0.00815100,0.01429153,0.16277982,0.00410888,0.03607972,0.02563702
4.31915958,0.21160308,0.17665642,0.02359912,0.00905495,0.01657533,0.17642767,0.00474769,0.04041984,0.02820151
4.32516258,0.23683306,0.20298564,0.02691229,0.01011365,0.01909846,0.19284685,0.00547257,0.04534861,0.03123823
4.33116558,0.26563322,0.23212693,0.03068366,0.01133122,0.02186306,0.21208101,0.00628621,0.05086463,0.03475285
4.33716858,0.29798303,0.26407116,0.03491620,0.01270961,0.02486715,0.23412440,0.00719044,0.05695499,0.03874580
4.34317159,0.33380768,0.29876160,0.03960798,0.01424830,0.02810415,0.25891805,0.00818605,0.06359439,0.04321170
4.34917459,0.37297340,0.33608951,0.04475139,0.01594411,0.03156263,0.28634687,0.00927261,0.07074445,0.04813901
4.35517759,0.41528383,0.37589076,0.05033239,0.01779103,0.03522609,0.31623777,0.01044834,0.07835347,0.05350962
4.36118059,0.46047776,0.41794390,0.05632991,0.01978005,0.03907296,0.34835920,0.01170995,0.08635646,0.05929868
4.36718359,0.50822863,0.46196965,0.06271528,0.02189921,0.04307665,0.38242210,0.01305258,0.09467569,0.06547450
4.37318659,0.55814579,0.50763215,0.06945198,0.02413353,0.04720586,0.41808259,0.01446966,0.10322159,0.07199859
4.37918959,0.60977766,0.55454186,0.07649548,0.02646522,0.05142497,0.45494638,0.01595291,0.11189420,0.07882589
4.38519260,0.66261699,0.60226016,0.08379330,0.02887385,0.05569458,0.49257495,0.01749233,0.12058491,0.08590507
4.39119560,0.71610796,0.65030564,0.09128538,0.03133665,0.05997220,0.53049350,0.01907624,0.12917874,0.09317904
4.39719860,0.76965499,0.69816178,0.09890455,0.03382893,0.06421303,0.56820035,0.02069136,0.13755677,0.10058558
4.40320160,0.82263324,0.74528594,0.10657730,0.03632450,0.06837076,0.60517776,0.02232294,0.14559895,0.10805797
4.40920460,0.87440018,0.79111936,0.11422474,0.03879621,0.07239848,0.64090369,0.02395491,0.15318695,0.11552590
4.41520760,0.92430819,0.83509781,0.12176372,0.04121650,0.07624958,0.67486416,0.02557012,0.16020711,0.12291625
4.42121061,0.97171754,0.87666277,0.12910815,0.04355799,0.07987861,0.70656578,0.02715057,0.16655325,0.13015410
4.42721361,1.01600957,0.91527261,0.13617044,0.04579407,0.08324213,0.73554795,0.02867768,0.17212932,0.13716364
4.43321661,1.05659950,0.95041356,0.14286303,0.04789945,0.08629949,0.76139433,0.03013265,0.17685177,0.14386925
4.43921961,1.09294856,0.98161031,0.14910006,0.04985071,0.08901351,0.78374302,0.03149676,0.18065153,0.15019648
4.44522261,1.12457518,1.00843575,0.15479904,0.05162672,0.09135108,0.80229517,0.03275173,0.18347555,0.15607313
