energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.09304652,4.80087313,0.01820831,0.16739337,0.86164868,2.32892426,0.03082513,0.54810733,0.33243879,1.93877192
0.09904952,4.71212504,0.01740793,0.15823015,0.83328154,2.32648395,0.03019543,0.53220758,0.33004145,1.87509723
0.10505253,4.63141837,0.01667813,0.14976552,0.80912241,2.32896552,0.02973291,0.51768618,0.32826106,1.81255846
0.11105553,4.55856404,0.01602022,0.14205510,0.78907605,2.33571885,0.02944305,0.50456215,0.32705439,1.75152515
0.11705853,4.49330929,0.01543511,0.13514372,0.77301938,2.34601909,0.02932925,0.49282216,0.32638788,1.69240546
0.12306153,4.43536897,0.01492344,0.12906590,0.76081047,2.35909374,0.02939293,0.48242407,0.32623857,1.63564772
0.12906453,4.38445695,0.01448573,0.12384665,0.75229768,2.37415242,0.02963358,0.47330124,0.32659450,1.58173937
0.13506753,4.34031599,0.01412253,0.11950237,0.74732823,2.39041792,0.03004884,0.46536735,0.32745430,1.53120311
0.14107054,4.30274486,0.01383457,0.11604189,0.74575613,2.40715734,0.03063450,0.45852158,0.32882614,1.48459047
0.14707354,4.27162105,0.01362294,0.11346742,0.74744878,2.42371157,0.03138454,0.45265372,0.33072598,1.44247308
0.15307654,4.24691767,0.01348920,0.11177548,0.75229191,2.43952163,0.03229109,0.44764909,0.33317519,1.40543177
0.15907954,4.22871328,0.01343547,0.11095763,0.76019256,2.45415032,0.03334439,0.44339291,0.33619769,1.37404400
0.16508254,4.21719362,0.01346449,0.11100104,0.77107972,2.46729770,0.03453277,0.43977399,0.33981670,1.34886986
0.17108554,4.21264462,0.01357963,0.11188869,0.78490253,2.47880953,0.03584256,0.43668766,0.34405122,1.33043717
0.17708854,4.21543645,0.01378477,0.11359941,0.80162608,2.48867763,0.03725811,0.43403767,0.34891249,1.31922600
0.18309155,4.22599914,0.01408424,0.11610752,0.82122477,2.49703221,0.03876176,0.43173726,0.35440055,1.31565331
0.18909455,4.24479052,0.01448255,0.11938230,0.84367371,2.50412607,0.04033387,0.42970933,0.36050115,1.32005803
0.19509755,4.27225815,0.01498416,0.12338727,0.86893853,2.51031158,0.04195298,0.42788587,0.36718318,1.33268729
0.20110055,4.30879707,0.01559319,0.12807924,0.89696408,2.51601163,0.04359598,0.42620674,0.37439680,1.35368436
0.20710355,4.35470605,0.01631302,0.13340748,0.92766297,2.52168599,0.04523836,0.42461820,0.38207250,1.38307873
0.21310655,4.41014480,0.01714595,0.13931284,0.96090440,2.52779529,0.04685461,0.42307117,0.39012110,1.42077913
0.21910955,4.47509513,0.01809281,0.14572711,0.99650434,2.53476453,0.04841867,0.42151956,0.39843490,1.46656977
0.22511256,4.54932879,0.01915260,0.15257264,1.03421767,2.54294863,0.04990444,0.41991896,0.40688986,1.52011025
0.23111556,4.63238452,0.02032218,0.15976236,1.07373308,2.55260206,0.05128641,0.41822566,0.41534894,1.58093949
0.23711856,4.72355634,0.02159598,0.16720025,1.11467112,2.56385455,0.05254026,0.41639634,0.42366639,1.64848365
0.24312156,4.82189464,0.02296584,0.17478224,1.15658613,2.57669462,0.05364357,0.41438832,0.43169279,1.72206816
0.24912456,4.92622067,0.02442094,0.18239774,1.19897190,2.59096202,0.05457644,0.41216051,0.43928084,1.80093339
0.25512756,5.03515459,0.02594778,0.18993164,1.24127130,2.60634981,0.05532210,0.40967496,0.44629133,1.88425368
0.26113057,5.14715598,0.02753033,0.19726671,1.28288951,2.62241617,0.05586746,0.40689886,0.45259931,1.97115890
0.26713357,5.26057522,0.02915028,0.20428654,1.32321046,2.63860524,0.05620350,0.40380685,0.45809989,2.06075789
0.27313657,5.37371338,0.03078743,0.21087862,1.36161574,2.65427620,0.05632565,0.40038355,0.46271354,2.15216265
0.27913957,5.48488749,0.03242010,0.21693767,1.39750517,2.66873862,0.05623387,0.39662594,0.46639046,2.24451227
0.28514257,5.59249791,0.03402570,0.22236896,1.43031808,2.68129241,0.05593270,0.39254545,0.46911388,2.33699568
0.29114557,5.69509417,0.03558136,0.22709152,1.45955424,2.69126973,0.05543113,0.38816958,0.47090194,2.42887191
0.29714857,5.79143562,0.03706454,0.23104097,1.48479332,2.69807677,0.05474224,0.38354290,0.47180818,2.51948719
0.30315158,5.88054370,0.03845373,0.23417200,1.50571205,2.70123256,0.05388279,0.37872714,0.47192033,2.60828794
0.30915458,5.96174270,0.03972906,0.23646023,1.52209790,2.70040283,0.05287265,0.37380054,0.47135765,2.69482919
0.31515758,6.03468684,0.04087294,0.23790335,1.53385873,2.69542664,0.05173414,0.36885624,0.47026669,2.77877806
0.32116058,6.09937210,0.04187053,0.23852155,1.54102780,2.68633430,0.05049130,0.36399980,0.46881572,2.85991234
0.32716358,6.15613191,0.04271023,0.23835705,1.54376367,2.67335527,0.04916913,0.35934597,0.46718812,2.93811430
0.33316658,6.20561700,0.04338398,0.23747292,1.54234508,2.65691559,0.04779281,0.35501479,0.46557479,3.01336029
0.33916958,6.24876018,0.04388740,0.23595094,1.53716080,2.63762462,0.04638701,0.35112725,0.46416620,3.08570686
0.34517259,6.28672788,0.04421992,0.23388888,1.52869494,2.61625174,0.04497513,0.34780063,0.46314414,3.15527411
0.35117559,6.32086072,0.04438463,0.23139706,1.51750826,2.59369407,0.04357877,0.34514381,0.46267373,3.22222755
0.35717859,6.35260615,0.04438806,0.22859439,1.50421637,2.57093664,0.04221715,0.34325269,0.46289599,3.28675911
0.36318159,6.38344619,0.04423988,0.22560412,1.48946566,2.54900713,0.04090675,0.34220600,0.46392121,3.34906868
0.36918459,6.41482387,0.04395240,0.22254938,1.47390813,2.52892721,0.03966101,0.34206165,0.46582352,3.40934670
0.37518759,6.44807158,0.04354009,0.21954867,1.45817607,2.51166300,0.03849011,0.34285372,0.46863686,3.46775889
0.38119060,6.48434471,0.04301894,0.21671165,1.44285786,2.49807709,0.03740100,0.34459032,0.47235253,3.52443341
0.38719360,6.52456332,0.04240589,0.21413514,1.42847581,2.48888436,0.03639734,0.34725234,0.47691830,3.57945098
0.39319660,6.56936445,0.04171819,0.21189973,1.41546703,2.48461397,0.03547977,0.35079316,0.48223939,3.63283800
0.39919960,6.61906670,0.04097282,0.21006705,1.40416809,2.48557931,0.03464606,0.35513928,0.48818098,3.68456269
0.40520260,6.67364874,0.04018595,0.20867777,1.39480420,2.49185740,0.03389147,0.36019191,0.49457229,3.73453394
0.41120560,6.73274205,0.03937250,0.20775044,1.38748317,2.50327893,0.03320914,0.36582945,0.50121213,3.78260258
0.41720860,6.79563829,0.03854574,0.20728131,1.38219449,2.51942938,0.03259054,0.37191068,0.50787548,3.82856458
0.42321161,6.86131044,0.03771707,0.20724500,1.37881343,2.53966140,0.03202592,0.37827869,0.51432108,3.87216572
0.42921461,6.92844695,0.03689578,0.20759602,1.37710999,2.56311789,0.03150481,0.38476529,0.52029956,3.91310729
0.43521761,6.99549713,0.03608909,0.20827123,1.37676213,2.58876493,0.03101658,0.39119587,0.52556195,3.95105240
0.44122061,7.06072604,0.03530212,0.20919287,1.37737276,2.61543313,0.03055090,0.39739445,0.52986809,3.98563260
0.44722361,7.12227658,0.03453806,0.21027234,1.37848972,2.64186566,0.03009827,0.40318888,0.53299482,4.01645464
0.45322661,7.17823655,0.03379836,0.21141430,1.37962775,2.66677086,0.02965050,0.40841594,0.53474361,4.04310724
0.45922961,7.22670807,0.03308298,0.21252114,1.38029162,2.68887730,0.02920113,0.41292625,0.53494732,4.06516795
0.46523262,7.26587708,0.03239070,0.21349753,1.37999931,2.70698887,0.02874587,0.41658890,0.53347599,4.08221022
0.47123562,7.29408045,0.03171941,0.21425487,1.37830445,2.72003765,0.02828291,0.41929552,0.53024149,4.09381080
0.47723862,7.30986850,0.03106641,0.21471555,1.37481690,2.72713234,0.02781322,0.42096388,0.52520081,4.09955769
0.48324162,7.31206115,0.03042868,0.21481673,1.36922089,2.72760036,0.02734080,0.42154076,0.51835807,4.09905888
0.48924462,7.29979572,0.02980314,0.21451367,1.36128986,2.72102189,0.02687280,0.42100413,0.50976513,4.09195191
0.49524762,7.27256530,0.02918684,0.21378231,1.35089768,2.70725458,0.02641960,0.41936449,0.49952087,4.07791431
0.50125063,7.23024639,0.02857714,0.21262111,1.33802576,2.68644804,0.02599481,0.41666540,0.48776915,4.05667486
0.50725363,7.17311529,0.02797179,0.21105214,1.32276594,2.65904767,0.02561516,0.41298318,0.47469561,4.02802548
0.51325663,7.10185271,0.02736901,0.20912127,1.30531921,2.62578773,0.02530034,0.40842570,0.46052332,3.99183330
0.51925963,7.01753664,0.02676750,0.20689752,1.28599036,2.58767404,0.02507269,0.40313039,0.44550754,3.94805263
0.52526263,6.92162359,0.02616649,0.20447164,1.26517889,2.54595707,0.02495679,0.39726143,0.42992960,3.89673603
0.53126563,6.81591872,0.02556565,0.20195393,1.24336664,2.50209637,0.02497906,0.39100618,0.41409014,3.83804401
0.53726863,6.70253552,0.02496510,0.19947137,1.22110262,2.45771776,0.02516709,0.38457093,0.39830192,3.77225266
0.54327164,6.58384606,0.02436539,0.19716417,1.19898555,2.41456450,0.02554903,0.37817602,0.38288212,3.69975834
0.54927464,6.46242268,0.02376741,0.19518188,1.17764487,2.37444440,0.02615277,0.37205052,0.36814469,3.62107912
0.55527764,6.34097265,0.02317242,0.19367908,1.15772072,2.33917414,0.02700511,0.36642636,0.35439246,3.53685219
0.56128064,6.22226704,0.02258202,0.19281085,1.13984353,2.31052271,0.02813081,0.36153223,0.34190961,3.44782695
0.56728364,6.10906554,0.02199814,0.19272813,1.12461392,2.29015555,0.02955165,0.35758736,0.33095428,3.35485367
0.57328664,6.00403898,0.02142305,0.19357304,1.11258337,2.27958097,0.03128536,0.35479510,0.32175182,3.25886762
0.57928964,5.90969142,0.02085935,0.19547433,1.10423624,2.28010025,0.03334471,0.35333678,0.31448861,3.16086904
0.58529265,5.82828413,0.02030998,0.19854304,1.09997380,2.29276310,0.03573645,0.35336574,0.30930669,3.06189939
0.59129565,5.76176349,0.01977821,0.20286852,1.10010049,2.31832939,0.03846051,0.35500191,0.30629947,2.96301467
0.59729865,5.71169538,0.01926760,0.20851492,1.10481306,2.35723868,0.04150917,0.35832692,0.30550847,2.86525670
0.60330165,5.67920821,0.01878195,0.21551817,1.11419290,2.40958839,0.04486652,0.36338015,0.30692139,2.76962352
0.60930465,5.66494717,0.01832524,0.22388374,1.12820187,2.47512137,0.04850803,0.37015572,0.31047162,2.67704016
0.61530765,5.66904164,0.01790149,0.23358504,1.14668185,2.55322384,0.05240045,0.37860073,0.31603909,2.58833091
0.62131066,5.69108786,0.01751470,0.24456275,1.16935829,2.64293371,0.05650194,0.38861472,0.32345283,2.50419465
0.62731366,5.73014821,0.01716864,0.25672503,1.19584762,2.74295977,0.06076253,0.40005068,0.33249491,2.42518407
0.63331666,5.78476812,0.01686677,0.26994862,1.22566864,2.85171133,0.06512487,0.41271747,0.34290593,2.35169017
0.63931966,5.85301096,0.01661201,0.28408104,1.25825739,2.96733790,0.06952534,0.42638386,0.35439187,2.28393251
0.64532266,5.93251046,0.01640667,0.29894356,1.29298543,3.08777793,0.07389541,0.44078391,0.36663212,2.22195609
0.65132566,6.02053954,0.01625226,0.31433524,1.32918068,3.21081535,0.07816329,0.45562384,0.37928852,2.16563480
0.65732866,6.11409348,0.01614942,0.33003766,1.36615031,3.33414228,0.08225581,0.47058997,0.39201504,2.11468160
0.66333167,6.20998482,0.01609784,0.34582043,1.40320472,3.45542578,0.08610037,0.48535766,0.40446793,2.06866488
0.66933467,6.30494657,0.01609621,0.36144715,1.43968172,3.57237659,0.08962710,0.49960080,0.41631576,2.02703041
0.67533767,6.39573978,0.01614229,0.37668175,1.47496989,3.68281711,0.09277089,0.51300170,0.42724922,1.98912781
0.68134067,6.47926135,0.01623289,0.39129495,1.50852998,3.78474638,0.09547341,0.52526070,0.43699018,1.95424057
0.68734367,6.55264757,0.01636405,0.40507061,1.53991345,3.87639921,0.09768490,0.53610551,0.44529962,1.92161808
0.69334667,6.61336931,0.01653115,0.41781170,1.56877725,3.95629748,0.09936577,0.54529945,0.45198430,1.89050854
0.69934967,6.65931475,0.01672908,0.42934569,1.59489390,4.02329120,0.10048781,0.55264867,0.45690172,1.86019125
0.70535268,6.68885643,0.01695247,0.43952919,1.61815648,4.07658793,0.10103508,0.55800769,0.45996329,1.83000709
0.71135568,6.70090001,0.01719586,0.44825156,1.63857820,4.11576922,0.10100431,0.56128327,0.46113566,1.79938605
0.71735868,6.69491293,0.01745397,0.45543735,1.65628634,4.14079375,0.10040498,0.56243635,0.46044005,1.76787087
0.72336168,6.67093231,0.01772189,0.46104761,1.67151103,4.15198696,0.09925883,0.56148198,0.45794980,1.73513604
0.72936468,6.62955247,0.01799525,0.46507987,1.68456922,4.15001811,0.09759904,0.55848737,0.45378624,1.70100189
0.73536768,6.57189323,0.01827041,0.46756686,1.69584481,4.13586593,0.09546910,0.55356808,0.44811308,1.66544336
0.74137069,6.49955136,0.01854458,0.46857411,1.70576582,4.11077484,0.09292122,0.54688269,0.44112972,1.62859361
0.74737369,6.41453801,0.01881590,0.46819649,1.71477993,4.07620387,0.09001464,0.53862607,0.43306375,1.59074269
0.75337669,6.31920581,0.01908348,0.46655390,1.72332972,4.03377097,0.08681373,0.52902185,0.42416300,1.55233170
0.75937969,6.21616934,0.01934741,0.46378631,1.73182883,3.98519547,0.08338605,0.51831421,0.41468753,1.51394300
0.76538269,6.10822315,0.01960871,0.46004847,1.74064059,3.93224131,0.07980038,0.50675956,0.40490199,1.47628700
0.77138569,5.99826096,0.01986927,0.45550440,1.75006014,3.87666373,0.07612491,0.49461854,0.39506846,1.44018630
0.77738869,5.88919964,0.02013171,0.45032216,1.76030099,3.82016166,0.07242553,0.48214850,0.38544032,1.40655771
0.78339170,5.78391074,0.02039926,0.44466880,1.77148702,3.76433755,0.06876445,0.46959703,0.37625696,1.37639281
0.78939470,5.68516174,0.02067563,0.43870600,1.78364998,3.71066597,0.06519894,0.45719656,0.36773989,1.35073737
0.79539770,5.59556844,0.02096483,0.43258641,1.79673289,3.66047169,0.06178051,0.44516034,0.36008986,1.33067029
0.80140070,5.51755873,0.02127103,0.42645080,1.81059877,3.61491715,0.05855431,0.43367983,0.35348521,1.31728203
0.80740370,5.45334754,0.02159841,0.42042604,1.82504433,3.57499886,0.05555882,0.42292344,0.34808126,1.31165296
0.81340670,5.40492171,0.02195102,0.41462406,1.83981760,3.54155153,0.05282588,0.41303663,0.34401051,1.31483170
0.81940970,5.37403294,0.02233268,0.40914148,1.85463827,3.51525848,0.05038088,0.40414310,0.34138346,1.32781336
0.82541271,5.36219677,0.02274685,0.40406000,1.86921954,3.49666620,0.04824318,0.39634686,0.34028987,1.35151791
0.83141571,5.37069498,0.02319659,0.39944730,1.88329001,3.48620133,0.04642671,0.38973499,0.34080007,1.38676859
0.83741871,5.40057891,0.02368446,0.39535830,1.89661422,3.48418772,0.04494060,0.38438072,0.34296620,1.43427056
0.84342171,5.45267162,0.02421251,0.39183663,1.90901039,3.49086181,0.04378987,0.38034648,0.34682308,1.49458981
0.84942471,5.52756682,0.02478223,0.38891606,1.92036456,3.50638470,0.04297614,0.37768681,0.35238860,1.56813278
0.85542771,5.62562346,0.02539456,0.38662181,1.93063987,3.53084971,0.04249828,0.37645074,0.35966357,1.65512681
0.86143072,5.74695529,0.02604988,0.38497165,1.93988073,3.56428474,0.04235298,0.37668348,0.36863086,1.75560210
0.86743372,5.89141556,0.02674800,0.38397654,1.94821149,3.60664942,0.04253519,0.37842739,0.37925402,1.86937572
0.87343672,6.05857776,0.02748820,0.38364101,1.95582989,3.65782723,0.04303851,0.38172193,0.39147542,1.99603812
0.87943972,6.24771400,0.02826922,0.38396306,1.96299554,3.71761386,0.04385537,0.38660291,0.40521410,2.13494322
0.88544272,6.45777294,0.02908931,0.38493385,1.97001454,3.78570284,0.04497719,0.39310082,0.42036355,2.28520240
0.89144572,6.68736009,0.02994620,0.38653708,1.97722094,3.86167034,0.04639437,0.40123853,0.43678970,2.44568339
0.89744872,6.93472282,0.03083718,0.38874830,1.98495637,3.94496085,0.04809618,0.41102851,0.45432938,2.61501459
0.90345173,7.19774287,0.03175906,0.39153421,1.99354905,4.03487555,0.05007068,0.42246971,0.47278953,2.79159524
0.90945473,7.47393870,0.03270822,0.39485209,2.00329354,4.13056515,0.05230448,0.43554442,0.49194741,2.97361195
0.91545773,7.76047957,0.03368064,0.39864955,2.01443217,4.23102846,0.05478255,0.45021530,0.51155204,3.15906159
0.92146073,8.05421275,0.03467184,0.40286454,2.02713941,4.33511786,0.05748803,0.46642282,0.53132693,3.34578065
0.92746373,8.35170432,0.03567699,0.40742581,2.04150980,4.44155196,0.06040207,0.48408334,0.55097429,3.53148053
0.93346673,8.64929344,0.03669081,0.41225386,2.05755012,4.54893572,0.06350367,0.50308795,0.57018060,3.71378848
0.93946973,8.94315908,0.03770769,0.41726222,2.07517595,4.65578730,0.06676963,0.52330234,0.58862354,3.89029314
0.94547274,9.22939743,0.03872162,0.42235920,2.09421278,4.76057079,0.07017456,0.54456765,0.60597994,4.05859386
0.95147574,9.50410766,0.03972627,0.42744988,2.11440131,4.86173339,0.07369094,0.56670241,0.62193472,4.21635247
0.95747874,9.76348308,0.04071501,0.43243834,2.13540665,4.95774545,0.07728928,0.58950570,0.63619027,4.36134615
0.96348174,10.00390447,0.04168096,0.43722999,2.15683065,5.04714148,0.08093839,0.61276120,0.64847608,4.49151996
0.96948474,10.22203225,0.04261709,0.44173383,2.17822685,5.12856038,0.08460564,0.63624232,0.65855810,4.60503739
0.97548774,10.41489405,0.04351633,0.44586460,2.19911707,5.20078302,0.08825743,0.65971810,0.66624748,4.70032737
0.98149075,10.57996442,0.04437175,0.44954469,2.21900908,5.26276573,0.09185962,0.68295972,0.67140837,4.77612628
0.98749375,10.71523403,0.04517669,0.45270569,2.23741437,5.31366837,0.09537809,0.70574746,0.67396425,4.83151335
0.99349675,10.81926566,0.04592504,0.45528967,2.25386556,5.35287605,0.09877929,0.72787779,0.67390269,4.86593827
0.99949975,10.89123528,0.04661151,0.45724995,2.26793270,5.38001388,0.10203094,0.74917034,0.67127815,4.87923994
1.00550275,10.93095669,0.04723189,0.45855161,2.27923796,5.39495459,0.10510266,0.76947451,0.66621271,4.87165528
1.01150575,10.93888901,0.04778338,0.45917155,2.28746842,5.39781905,0.10796664,0.78867525,0.65889469,4.84381775
1.01750875,10.91612674,0.04826489,0.45909830,2.29238646,5.38896997,0.11059834,0.80669801,0.64957506,4.79674518
1.02351176,10.86437258,0.04867735,0.45833157,2.29383775,5.36899940,0.11297710,0.82351218,0.63856182,4.73181688
1.02951476,10.78589374,0.04902393,0.45688160,2.29175633,5.33871062,0.11508675,0.83913320,0.62621241,4.65074070
1.03551776,10.68346291,0.04931027,0.45476843,2.28616709,5.29909509,0.11691606,0.85362272,0.61292445,4.55551041
1.04152076,10.56028520,0.04954453,0.45202105,2.27718518,5.25130523,0.11845919,0.86708696,0.59912500,4.44835484
1.04752376,10.41991299,0.04973743,0.44867654,2.26501266,5.19662360,0.11971586,0.87967300,0.58525873,4.33167986
1.05352676,10.26615070,0.04990209,0.44477922,2.24993223,5.13642928,0.12069150,0.89156309,0.57177529,4.20800514
1.05952976,10.10295171,0.05005376,0.44037975,2.23229823,5.07216181,0.12139711,0.90296699,0.55911631,4.07989731
1.06553277,9.93431022,0.05020938,0.43553428,2.21252509,5.00528355,0.12184901,0.91411261,0.54770236,3.94990188
1.07153577,9.76415067,0.05038708,0.43030351,2.19107347,4.93724083,0.12206833,0.92523519,0.53792028,3.82047578
1.07753877,9.59621779,0.05060541,0.42475175,2.16843445,4.86942469,0.12208037,0.93656542,0.53011134,3.69392297
1.08354177,9.43397044,0.05088263,0.41894586,2.14511223,4.80313204,0.12191376,0.94831697,0.52456049,3.57233512
1.08954477,9.28048263,0.05123578,0.41295413,2.12160600,4.73952803,0.12159953,0.96067403,0.52148711,3.45753943
1.09554777,9.13835489,0.05167980,0.40684504,2.09839151,4.67961074,0.12117005,0.97377933,0.52103771,3.35105532
1.10155078,9.00963934,0.05222666,0.40068595,2.07590322,4.62417942,0.12065792,0.98772349,0.52328065,3.25406167
1.10755378,8.89578156,0.05288450,0.39454167,2.05451780,4.57380759,0.12009496,1.00253611,0.52820336,3.16737560
1.11355678,8.79758197,0.05365693,0.38847308,2.03453972,4.52882217,0.11951117,1.01817924,0.53571208,3.09144370
1.11955978,8.71517896,0.05454247,0.38253576,2.01618998,4.48929014,0.11893397,1.03454379,0.54563445,3.02634600
1.12556278,8.64805546,0.05553419,0.37677875,1.99959834,4.45501381,0.11838752,1.05144919,0.55772472,2.97181255
1.13156578,8.59506974,0.05661965,0.37124355,1.98480006,4.42553550,0.11789241,1.06864651,0.57167185,2.92725211
1.13756878,8.55451039,0.05778097,0.36596337,1.97173720,4.40015256,0.11746555,1.08582528,0.58711007,2.89179173
1.14357179,8.52417438,0.05899535,0.36096282,1.96026503,4.37794247,0.11712050,1.10262362,0.60363189,2.86432603
1.14957479,8.50146617,0.06023572,0.35625800,1.95016329,4.35779817,0.11686801,1.11864167,0.62080297,2.84357410
1.15557779,8.48351458,0.06147173,0.35185715,1.94115215,4.33847246,0.11671697,1.13345759,0.63817859,2.82814205
1.16158079,8.46730348,0.06267091,0.34776173,1.93291221,4.31863022,0.11667556,1.14664565,0.65532099,2.81658874
1.16758379,8.44981119,0.06380005,0.34396806,1.92510788,4.29690669,0.11675266,1.15779546,0.67181704,2.80749227
1.17358679,8.42815307,0.06482665,0.34046938,1.91741296,4.27196930,0.11695932,1.16653161,0.68729548,2.79951459
1.17958979,8.39972122,0.06572043,0.33725819,1.90953730,4.24258058,0.11731038,1.17253256,0.70144305,2.79146170
1.18559280,8.36231504,0.06645479,0.33432894,1.90125310,4.20765926,0.11782583,1.17554792,0.71401873,2.78233716
1.19159580,8.31425675,0.06700824,0.33168062,1.89241956,4.16633651,0.11853212,1.17541322,0.72486541,2.77138664
1.19759880,8.25448602,0.06736553,0.32931940,1.88300437,4.11800475,0.11946306,1.17206123,0.73391840,2.75813181
1.20360180,8.18262899,0.06751859,0.32726081,1.87310069,4.06235625,0.12066032,1.16552921,0.74121024,2.74239198
1.20960480,8.09903773,0.06746723,0.32553155,1.86293862,3.99940936,0.12217340,1.15596159,0.74687147,2.72429274
1.21560780,8.00479748,0.06721936,0.32417063,1.85288992,3.92952100,0.12405894,1.14360781,0.75112710,2.70426088
1.22161081,7.90170046,0.06679096,0.32322963,1.84346562,3.85338404,0.12637949,1.12881519,0.75428879,2.68300583
1.22761381,7.79218650,0.06620560,0.32277213,1.83530580,3.77200962,0.12920156,1.11201719,0.75674300,2.66148816
1.23361681,7.67925222,0.06549363,0.32287213,1.82916195,3.68669472,0.13259303,1.09371745,0.75893525,2.64087618
1.23961981,7.56633222,0.06469101,0.32361149,1.82587189,3.59897609,0.13662005,1.07447023,0.76135138,2.62249244
1.24562281,7.45715684,0.06383785,0.32507646,1.82632823,3.51057259,0.14134345,1.05485826,0.76449615,2.60775206
1.25162581,7.35559247,0.06297677,0.32735334,1.83144144,3.42331815,0.14681491,1.03546889,0.76887045,2.59809534
1.25762881,7.26547118,0.06215105,0.33052358,1.84209883,3.33908850,0.15307299,1.01686979,0.77494770,2.59491754
1.26363182,7.19041717,0.06140276,0.33465835,1.85912122,3.25972457,0.16013915,0.99958521,0.78315082,2.59949860
1.26963482,7.13367783,0.06077086,0.33981303,1.88321912,3.18695636,0.16801427,0.98407412,0.79383059,2.61293594
1.27563782,7.09796706,0.06028949,0.34602177,1.91495035,3.12233027,0.17667545,0.97071110,0.80724645,2.63608324
1.28164082,7.08532817,0.05998633,0.35329253,1.95468130,3.06714344,0.18607379,0.95977103,0.82355074,2.66949805
1.28764382,7.09702283,0.05988136,0.36160278,2.00255347,3.02238778,0.19613286,0.95141830,0.84277718,2.71340067
1.29364682,7.13345140,0.05998585,0.37089626,2.05845738,2.98870628,0.20674841,0.94570096,0.86483408,2.76764641
1.29964982,7.19410870,0.06030174,0.38108100,2.12201510,2.96636351,0.21778921,0.94255018,0.88950283,2.83171271
1.30565283,7.27757763,0.06082147,0.39202870,2.19257289,2.95523141,0.22909911,0.94178492,0.91644180,2.90470208
1.31165583,7.38156119,0.06152818,0.40357580,2.26920441,2.95479108,0.24050033,0.94312168,0.94519557,2.98536095
1.31765883,7.50295197,0.06239631,0.41552601,2.35072514,2.96415041,0.25179794,0.94618864,0.97520918,3.07211401
1.32366183,7.63793606,0.06339259,0.42765450,2.43571761,2.98207654,0.26278531,0.95054355,1.00584681,3.16311272
1.32966483,7.78212716,0.06447737,0.43971354,2.52256698,3.00704185,0.27325041,0.95569451,1.03641419,3.25629598
1.33566783,7.93072466,0.06560618,0.45143937,2.60950568,3.03728138,0.28298262,0.96112248,1.06618364,3.34946051
1.34167084,8.07868907,0.06673150,0.46256010,2.69466568,3.07085910,0.29177986,0.96630451,1.09442082,3.44033765
1.34767384,8.22092677,0.06780465,0.47280426,2.77613627,3.10574032,0.29945563,0.97073651,1.12041186,3.52667344
1.35367684,8.35247597,0.06877770,0.48190971,2.85202530,3.13986709,0.30584570,0.97395451,1.14348975,3.60630803
1.35967984,8.46868586,0.06960531,0.48963247,2.92052135,3.17123358,0.31081407,0.97555342,1.16305891,3.67725109
1.36568284,8.56538118,0.07024644,0.49575512,2.97995432,3.19795845,0.31425799,0.97520258,1.17861675,3.73774967
1.37168584,8.63900544,0.07066583,0.50009442,3.02885207,3.21835126,0.31611174,0.97265728,1.18977140,3.78634556
1.37768884,8.68673701,0.07083526,0.50250776,3.06599080,3.23097071,0.31634903,0.96776616,1.19625504,3.82191965
1.38369185,8.70657402,0.07073441,0.50289829,3.09043713,3.23467241,0.31498380,0.96047403,1.19793222,3.84372167
1.38969485,8.69738530,0.07035147,0.50121832,3.10158024,3.22864475,0.31206963,0.95082043,1.19480303,3.85138422
1.39569785,8.65892656,0.06968336,0.49747117,3.09915289,3.21243187,0.30769748,0.93893411,1.18700127,3.84492106
1.40170085,8.59182250,0.06873558,0.49171105,3.08324064,3.18594320,0.30199215,0.92502408,1.17478788,3.82471039
1.40770385,8.49751733,0.06752180,0.48404132,3.05427887,3.14944971,0.29510752,0.90936765,1.15854009,3.79146456
1.41370685,8.37819732,0.06606311,0.47461102,3.01303820,3.10356748,0.28722081,0.89229656,1.13873712,3.74618843
1.41970985,8.23669021,0.06438713,0.46361001,2.96059870,3.04922955,0.27852622,0.87418165,1.11594316,3.69012899
1.42571286,8.07634711,0.06252684,0.45126278,2.89831447,2.98764761,0.26922814,0.85541732,1.09078856,3.62471920
1.43171586,7.90091282,0.06051940,0.43782136,2.82776971,2.92026523,0.25953433,0.83640613,1.06395002,3.55151925
1.43771886,7.71439062,0.05840484,0.42355755,2.75072844,2.84870452,0.24964934,0.81754457,1.03613082,3.47215812
1.44372186,7.52090725,0.05622482,0.40875471,2.66907961,2.77470841,0.23976844,0.79921036,1.00804155,3.38827829
1.44972486,7.32458320,0.05402139,0.39369965,2.58477964,2.70008057,0.23007222,0.78175179,0.98038215,3.30148588
1.45572786,7.12941271,0.05183591,0.37867460,2.49979459,2.62662508,0.22072213,0.76547918,0.95382564,3.21330792
1.46173087,6.93915681,0.04970803,0.36394978,2.41604370,2.55608777,0.21185701,0.75065877,0.92900369,3.12515801
1.46773387,6.75725170,0.04767490,0.34977658,2.33534617,2.49010110,0.20359067,0.73750872,0.90649429,3.03831067
1.47373687,6.58673397,0.04577045,0.33638178,2.25937276,2.43013411,0.19601050,0.72619714,0.88681140,2.95388435
1.47973987,6.43018278,0.04402488,0.32396262,2.18960349,2.37744881,0.18917713,0.71684181,0.87039639,2.87283239
