energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-0.21310655,3.28742716,0.23731626,1.63629349,0.01663336,0.11768263,0.22608009,1.34913519,0.06213728,0.11837281
-0.20710355,3.22255864,0.23899136,1.60254029,0.01666325,0.11808485,0.22124259,1.31559490,0.06293914,0.11788339
-0.20110055,3.16498866,0.24107194,1.57289644,0.01668723,0.11857507,0.21699371,1.28500823,0.06386803,0.11763019
-0.19509755,3.11539403,0.24357805,1.54773848,0.01669921,0.11915162,0.21336294,1.25769243,0.06492390,0.11762207
-0.18909455,3.07429348,0.24651386,1.52736019,0.01669398,0.11981375,0.21036926,1.23389139,0.06610297,0.11786653
-0.18309155,3.04202354,0.24986544,1.51195811,0.01666734,0.12056117,0.20802017,1.21376687,0.06739739,0.11836892
-0.17708854,3.01872139,0.25359938,1.50162061,0.01661618,0.12139361,0.20631100,1.19739311,0.06879518,0.11913154
-0.17108554,3.00431526,0.25766250,1.49632095,0.01653855,0.12231025,0.20522472,1.18475481,0.07028021,0.12015298
-0.16508254,2.99852299,0.26198269,1.49591474,0.01643382,0.12330919,0.20473217,1.17574860,0.07183241,0.12142748
-0.15907954,3.00085874,0.26647087,1.50014208,0.01630263,0.12438697,0.20479262,1.17018774,0.07342820,0.12294450
-0.15307654,3.01064770,0.27102396,1.50863444,0.01614700,0.12553799,0.20535479,1.16780991,0.07504096,0.12468841
-0.14707354,3.02704808,0.27552880,1.52092588,0.01597026,0.12675403,0.20635822,1.16828771,0.07664168,0.12663841
-0.14107054,3.04907979,0.27986685,1.53646850,0.01577705,0.12802380,0.20773499,1.17124128,0.07819975,0.12876860
-0.13506753,3.07565842,0.28391935,1.55465124,0.01557320,0.12933266,0.20941161,1.17625275,0.07968374,0.13104824
-0.12906453,3.10563341,0.28757281,1.57482158,0.01536568,0.13066235,0.21131125,1.18288169,0.08106232,0.13344220
-0.12306153,3.13782885,0.29072441,1.59630903,0.01516237,0.13199097,0.21335603,1.19068121,0.08230512,0.13591169
-0.11705853,3.17108526,0.29328719,1.61844961,0.01497195,0.13329316,0.21546937,1.19921382,0.08338364,0.13841501
-0.11105553,3.20430083,0.29519468,1.64061014,0.01480368,0.13454044,0.21757839,1.20806669,0.08427209,0.14090860
-0.10505253,3.23647025,0.29640471,1.66221149,0.01466718,0.13570184,0.21961609,1.21686549,0.08494818,0.14334817
-0.09904952,3.26671977,0.29690229,1.68274962,0.01457220,0.13674472,0.22152347,1.22528645,0.08539375,0.14568992
-0.09304652,3.29433682,0.29670132,1.70181354,0.01452838,0.13763578,0.22325126,1.23306614,0.08559541,0.14789185
-0.08704352,3.31879302,0.29584517,1.71909936,0.01454496,0.13834230,0.22476135,1.24000840,0.08554490,0.14991510
-0.08104052,3.33975950,0.29440590,1.73441984,0.01463059,0.13883343,0.22602780,1.24598844,0.08523935,0.15172525
-0.07503752,3.35711381,0.29248239,1.74770880,0.01479300,0.13908163,0.22703731,1.25095367,0.08468141,0.15329346
-0.06903452,3.37093801,0.29019727,1.75902027,0.01503879,0.13906399,0.22778927,1.25492145,0.08387912,0.15459762
-0.06303152,3.38150801,0.28769289,1.76852236,0.01537316,0.13876352,0.22829520,1.25797364,0.08284568,0.15562321
-0.05702851,3.38927456,0.28512650,1.77648604,0.01579970,0.13817033,0.22857774,1.26024856,0.08159899,0.15636390
-0.05102551,3.39483665,0.28266479,1.78326923,0.01632016,0.13728248,0.22866914,1.26193032,0.08016107,0.15682201
-0.04502251,3.39890864,0.28047817,1.78929716,0.01693427,0.13610660,0.22860935,1.26323650,0.07855735,0.15700857
-0.03901951,3.40228265,0.27873481,1.79503965,0.01763961,0.13465821,0.22844387,1.26440447,0.07681583,0.15694314
-0.03301651,3.40578799,0.27759498,1.80098657,0.01843151,0.13296164,0.22822130,1.26567728,0.07496619,0.15665334
-0.02701351,3.41024978,0.27720559,1.80762261,0.01930300,0.13104962,0.22799096,1.26728979,0.07303886,0.15617411
-0.02101051,3.41644878,0.27769545,1.81540263,0.02024486,0.12896259,0.22780048,1.26945579,0.07106408,0.15554677
-0.01500750,3.42508449,0.27917120,1.82472889,0.02124575,0.12674757,0.22769363,1.27235689,0.06907103,0.15481781
-0.00900450,3.43674349,0.28171418,1.83593116,0.02229236,0.12445698,0.22770852,1.27613367,0.06708704,0.15403771
-0.00300150,3.45187463,0.28537828,1.84925091,0.02336972,0.12214711,0.22787618,1.28087970,0.06513689,0.15325953
0.00300150,3.47077225,0.29018885,1.86483020,0.02446158,0.11987657,0.22821965,1.28663864,0.06324228,0.15253754
0.00900450,3.49356822,0.29614263,1.88270588,0.02555084,0.11770466,0.22875367,1.29340456,0.06142147,0.15192595
0.01500750,3.52023308,0.30320872,1.90280934,0.02662006,0.11568977,0.22948483,1.30112543,0.05968907,0.15147761
0.02101051,3.55058587,0.31133045,1.92497159,0.02765206,0.11388792,0.23041233,1.30970939,0.05805602,0.15124291
0.02701351,3.58431189,0.32042805,1.94893345,0.02863048,0.11235139,0.23152915,1.31903334,0.05652972,0.15126874
0.03301651,3.62098692,0.33040199,1.97435999,0.02954040,0.11112757,0.23282359,1.32895332,0.05511435,0.15159767
0.03901951,3.66010633,0.34113670,2.00085834,0.03036893,0.11025801,0.23428100,1.33931571,0.05381130,0.15226717
0.04502251,3.70111697,0.35250470,2.02799781,0.03110577,0.10977775,0.23588570,1.34996866,0.05261963,0.15330908
0.05102551,3.74344969,0.36437072,2.05533099,0.03174359,0.10971481,0.23762276,1.36077274,0.05153674,0.15474906
0.05702851,3.78655043,0.37659570,2.08241452,0.03227846,0.11008999,0.23947963,1.37161021,0.05055890,0.15660621
0.06303152,3.82990784,0.38904060,2.10882853,0.03271006,0.11091680,0.24144753,1.38239218,0.04968190,0.15889273
0.06903452,3.87307574,0.40156971,2.13419338,0.03304174,0.11220163,0.24352235,1.39306317,0.04890155,0.16161361
0.07503752,3.91568908,0.41405345,2.15818298,0.03328047,0.11394404,0.24570514,1.40360281,0.04821423,0.16476640
0.08104052,3.95747278,0.42637057,2.18053403,0.03343666,0.11613718,0.24800209,1.41402463,0.04761721,0.16834098
0.08704352,3.99824280,0.43840961,2.20105074,0.03352371,0.11876833,0.25042405,1.42437197,0.04710896,0.17231936
0.09304652,4.03790012,0.45006980,2.21960502,0.03355759,0.12181942,0.25298556,1.43471141,0.04668931,0.17667566
0.09904952,4.07641799,0.46126126,2.23613246,0.03355619,0.12526766,0.25570352,1.44512431,0.04635943,0.18137600
0.10505253,4.11382381,0.47190469,2.25062441,0.03353860,0.12908616,0.25859557,1.45569686,0.04612175,0.18637871
0.11105553,4.15017717,0.48193057,2.26311709,0.03352435,0.13324449,0.26167832,1.46650970,0.04597977,0.19163454
0.11705853,4.18554563,0.49127808,2.27367854,0.03353266,0.13770930,0.26496552,1.47762748,0.04593770,0.19708718
0.12306153,4.21998022,0.49989379,2.28239435,0.03358159,0.14244477,0.26846629,1.48908946,0.04600009,0.20267394
0.12906453,4.25349223,0.50773028,2.28935335,0.03368736,0.14741315,0.27218359,1.50090145,0.04617138,0.20832669
0.13506753,4.28603319,0.51474493,2.29463416,0.03386367,0.15257511,0.27611286,1.51302986,0.04645539,0.21397300
0.14107054,4.31747904,0.52089879,2.29829343,0.03412117,0.15789015,0.28024119,1.52539813,0.04685483,0.21953759
0.14707354,4.34761988,0.52615583,2.30035669,0.03446700,0.16331682,0.28454672,1.53788574,0.04737084,0.22494387
0.15307654,4.37615567,0.53048249,2.30081214,0.03490456,0.16881302,0.28899862,1.55032982,0.04800249,0.23011575
0.15907954,4.40269826,0.53384770,2.29960788,0.03543339,0.17433617,0.29355743,1.56252921,0.04874646,0.23497944
0.16508254,4.42677955,0.53622331,2.29665256,0.03604919,0.17984334,0.29817580,1.57425086,0.04959670,0.23946538
0.17108554,4.44786536,0.53758484,2.29181943,0.03674406,0.18529150,0.30279969,1.58523782,0.05054424,0.24351003
0.17708854,4.46537415,0.53791266,2.28495344,0.03750687,0.19063763,0.30736973,1.59521872,0.05157712,0.24705768
0.18309155,4.47869965,0.53719341,2.27588089,0.03832368,0.19583899,0.31182296,1.60391800,0.05268045,0.25006193
0.18909455,4.48723623,0.53542163,2.26442115,0.03917842,0.20085343,0.31609468,1.61106651,0.05383656,0.25248701
0.19509755,4.49040585,0.53260141,2.25039971,0.04005354,0.20563983,0.32012038,1.61641184,0.05502534,0.25430884
0.20110055,4.48768535,0.52874808,2.23366184,0.04093073,0.21015863,0.32383777,1.61972820,0.05622470,0.25551566
0.20710355,4.47863303,0.52388980,2.21408627,0.04179171,0.21437256,0.32718872,1.62082531,0.05741112,0.25610839
0.21310655,4.46291336,0.51806882,2.19159812,0.04261895,0.21824756,0.33012115,1.61955613,0.05856034,0.25610067
0.21910955,4.44031914,0.51134252,2.16618061,0.04339638,0.22175375,0.33259082,1.61582326,0.05964812,0.25551850
0.22511256,4.41079015,0.50378409,2.13788484,0.04411002,0.22486666,0.33456288,1.60958386,0.06065105,0.25439962
0.23111556,4.37442787,0.49548271,2.10683753,0.04474846,0.22756855,0.33601329,1.60085315,0.06154743,0.25279269
0.23711856,4.33150564,0.48654328,2.07324603,0.04530332,0.22984973,0.33693001,1.58970637,0.06231804,0.25075616
0.24312156,4.28247404,0.47708573,2.03740068,0.04576946,0.23170992,0.33731384,1.57627931,0.06294697,0.24835705
0.24912456,4.22796111,0.46724376,1.99967422,0.04614505,0.23315954,0.33717906,1.56076742,0.06342228,0.24566961
0.25512756,4.16876736,0.45716316,1.96051820,0.04643156,0.23422078,0.33655370,1.54342356,0.06373659,0.24277390
0.26113057,4.10585538,0.44699967,1.92045643,0.04663349,0.23492841,0.33547942,1.52455423,0.06388747,0.23975429
0.26713357,4.04033414,0.43691645,1.88007571,0.04675804,0.23533023,0.33401108,1.50451463,0.06387767,0.23669801
0.27313657,3.97343807,0.42708116,1.84001373,0.04681461,0.23548706,0.33221580,1.48370218,0.06371511,0.23369364
0.27913957,3.90650128,0.41766290,1.80094476,0.04681420,0.23547219,0.33017177,1.46254876,0.06341268,0.23082967
0.28514257,3.84092717,0.40882874,1.76356318,0.04676877,0.23537028,0.32796647,1.44151160,0.06298782,0.22819300
0.29114557,3.77815416,0.40074035,1.72856546,0.04669055,0.23527562,0.32569465,1.42106292,0.06246185,0.22586750
0.29714857,3.71961836,0.39355050,1.69663108,0.04659135,0.23528984,0.32345592,1.40167851,0.06185916,0.22393256
0.30315158,3.66671404,0.38739966,1.66840291,0.04648193,0.23551906,0.32135205,1.38382534,0.06120621,0.22246167
0.30915458,3.62075323,0.38241282,1.64446776,0.04637140,0.23607054,0.31948417,1.36794859,0.06053043,0.22152104
0.31515758,3.58292567,0.37869660,1.62533778,0.04626682,0.23704903,0.31794973,1.35445847,0.05985903,0.22116825
0.32116058,3.55426060,0.37633673,1.61143340,0.04617280,0.23855287,0.31683964,1.34371712,0.05921784,0.22145100
0.32716358,3.53559190,0.37539599,1.60306850,0.04609138,0.24067003,0.31623545,1.33602626,0.05863014,0.22240593
0.33316658,3.52752788,0.37591276,1.60043847,0.04602195,0.24347425,0.31620682,1.33161590,0.05811563,0.22405768
0.33916958,3.53042721,0.37790005,1.60361160,0.04596144,0.24702154,0.31680937,1.33063473,0.05768953,0.22641804
0.34517259,3.54438192,0.38134518,1.61252440,0.04590452,0.25134708,0.31808288,1.33314265,0.05736189,0.22948537
0.35117559,3.56920844,0.38621012,1.62698082,0.04584404,0.25646272,0.32005013,1.33910571,0.05713713,0.23324432
0.35717859,3.60444699,0.39243221,1.64665571,0.04577151,0.26235530,0.32271615,1.34839392,0.05701379,0.23766574
0.36318159,3.64936961,0.39992558,1.67110222,0.04567763,0.26898572,0.32606813,1.36078199,0.05698466,0.24270697
0.36918459,3.70299630,0.40858282,1.69976285,0.04555290,0.27628898,0.33007572,1.37595306,0.05703702,0.24831239
0.37518759,3.76411880,0.41827704,1.73198382,0.04538816,0.28417503,0.33469190,1.39350542,0.05715328,0.25441421
0.38119060,3.83133092,0.42886412,1.76703183,0.04517511,0.29253060,0.33985414,1.41296192,0.05731172,0.26093357
0.38719360,3.90306411,0.44018507,1.80411284,0.04490676,0.30122177,0.34548591,1.43378166,0.05748749,0.26778179
0.39319660,3.97762697,0.45206838,1.84239186,0.04457778,0.31009727,0.35149837,1.45537378,0.05765372,0.27486186
0.39919960,4.05324698,0.46433237,1.88101302,0.04418470,0.31899239,0.35779212,1.47711255,0.05778267,0.28207003
0.40520260,4.12811322,0.47678740,1.91911931,0.04372601,0.32773326,0.36425906,1.49835339,0.05784697,0.28929749
0.41120560,4.20041843,0.48923801,1.95587122,0.04320210,0.33614149,0.37078414,1.51844931,0.05782077,0.29643210
0.41720860,4.26839939,0.50148498,1.99046387,0.04261515,0.34403887,0.37724708,1.53676706,0.05768088,0.30336026
0.42321161,4.33037469,0.51332732,2.02214236,0.04196885,0.35125205,0.38352403,1.55270278,0.05740766,0.30996868
0.42921461,4.38477896,0.52456435,2.05021493,0.04126805,0.35761702,0.38948919,1.56569645,0.05698589,0.31614626
0.43521761,4.43019352,0.53499787,2.07406422,0.04051846,0.36298331,0.39501636,1.57524507,0.05640535,0.32178602
0.44122061,4.46537284,0.54443455,2.09315643,0.03972617,0.36721777,0.39998067,1.58091415,0.05566120,0.32678699
0.44722361,4.48926717,0.55268864,2.10704872,0.03889737,0.37020781,0.40426026,1.58234736,0.05475421,0.33105624
0.45322661,4.50104117,0.55958491,2.11539513,0.03803799,0.37186414,0.40773824,1.57927424,0.05369074,0.33451088
0.45922961,4.50008898,0.56496207,2.11795103,0.03715347,0.37212282,0.41030482,1.57151594,0.05248252,0.33708011
0.46523262,4.48604556,0.56867634,2.11457661,0.03624860,0.37094677,0.41185958,1.55898888,0.05114631,0.33870725
0.47123562,4.45879468,0.57060540,2.10523929,0.03532745,0.36832654,0.41231400,1.54170636,0.04970334,0.33935173
0.47723862,4.41847336,0.57065233,2.09001515,0.03439350,0.36428050,0.41159409,1.51977821,0.04817878,0.33899088
0.48324162,4.36547256,0.56874950,2.06908939,0.03344968,0.35885439,0.40964299,1.49340837,0.04660098,0.33762155
0.48924462,4.30043394,0.56486217,2.04275554,0.03249872,0.35212019,0.40642360,1.46289054,0.04500076,0.33526134
0.49524762,4.22424231,0.55899160,2.01141318,0.03154341,0.34417454,0.40192079,1.42860191,0.04341066,0.33194936
0.50125063,4.13801325,0.55117736,1.97556391,0.03058694,0.33513646,0.39614338,1.39099505,0.04186422,0.32774649
0.50725363,4.04307574,0.54149868,1.93580530,0.02963336,0.32514474,0.38912543,1.35058800,0.04039521,0.32273488
0.51325663,3.94094941,0.53007470,1.89282238,0.02868786,0.31435476,0.38092689,1.30795287,0.03903703,0.31701679
0.51925963,3.83331647,0.51706335,1.84737673,0.02775721,0.30293507,0.37163345,1.26370298,0.03782207,0.31071255
0.52526263,3.72198850,0.50265896,1.80029288,0.02684997,0.29106366,0.36135544,1.21847895,0.03678113,0.30395781
0.53126563,3.60886871,0.48708842,1.75244236,0.02597676,0.27892403,0.35022588,1.17293399,0.03594302,0.29690000
0.53726863,3.49591029,0.47060613,1.70472541,0.02515036,0.26670130,0.33839766,1.12771896,0.03533408,0.28969413
0.54327164,3.38507233,0.45348780,1.65805099,0.02438574,0.25457835,0.32603988,1.08346739,0.03497786,0.28249805
0.54927464,3.27827432,0.43602338,1.61331554,0.02369997,0.24273216,0.31333366,1.04078138,0.03489489,0.27546742
0.55527764,3.17735116,0.41850931,1.57138133,0.02311203,0.23133051,0.30046736,1.00021845,0.03510241,0.26875048
0.56128064,3.08401011,0.40124051,1.53305499,0.02264249,0.22052907,0.28763165,0.96228019,0.03561428,0.26248299
0.56728364,2.99979139,0.38450239,1.49906719,0.02231314,0.21046913,0.27501454,0.92740301,0.03644088,0.25678345
0.57328664,2.92603411,0.36856322,1.47005421,0.02214646,0.20127586,0.26279661,0.89595135,0.03758907,0.25174896
0.57928964,2.86384863,0.35366720,1.44654206,0.02216508,0.19305730,0.25114667,0.86821370,0.03906227,0.24745184
0.58529265,2.81409638,0.34002845,1.42893370,0.02239111,0.18590402,0.24021806,0.84440147,0.04086052,0.24393721
0.59129565,2.77737787,0.32782619,1.41749992,0.02284548,0.17988944,0.23014567,0.82465069,0.04298058,0.24122175
0.59729865,2.75402881,0.31720126,1.41237392,0.02354718,0.17507074,0.22104381,0.80902650,0.04541611,0.23929356
0.60330165,2.74412426,0.30825405,1.41354979,0.02451253,0.17149027,0.21300497,0.79752979,0.04815785,0.23811319
0.60930465,2.74748994,0.30104379,1.42088469,0.02575444,0.16917729,0.20609939,0.79010586,0.05119382,0.23761591
0.61530765,2.76371980,0.29558927,1.43410444,0.02728165,0.16814999,0.20037547,0.78665425,0.05450950,0.23771487
0.62131066,2.79219839,0.29187070,1.45281216,0.02909805,0.16841740,0.19586080,0.78703923,0.05808799,0.23830519
0.62731366,2.83212659,0.28983271,1.47649936,0.03120203,0.16998125,0.19256368,0.79110007,0.06191020,0.23926862
0.63331666,2.88254915,0.28938811,1.50455908,0.03358596,0.17283744,0.19047503,0.79866067,0.06595495,0.24047864
0.63931966,2.94238248,0.29042225,1.53630040,0.03623572,0.17697707,0.18957040,0.80953760,0.07019906,0.24180560
0.64532266,3.01044147,0.29279778,1.57096394,0.03913044,0.18238677,0.18981206,0.82354624,0.07461736,0.24312185
0.65132566,3.08546406,0.29635951,1.60773779,0.04224234,0.18904851,0.19115084,0.84050446,0.07918268,0.24430633
0.65732866,3.16613302,0.30093918,1.64577363,0.04553681,0.19693854,0.19352780,0.86023382,0.08386584,0.24524874
0.66333167,3.25109435,0.30635994,1.68420269,0.04897270,0.20602579,0.19687550,0.88255797,0.08863552,0.24585277
0.66933467,3.33897242,0.31244055,1.72215143,0.05250277,0.21626968,0.20111899,0.90729870,0.09345821,0.24603865
0.67533767,3.42838208,0.31899891,1.75875686,0.05607450,0.22761747,0.20617640,0.93426978,0.09829813,0.24574459
0.68134067,3.51793842,0.32585524,1.79318136,0.05963097,0.24000144,0.21195932,0.96326925,0.10311720,0.24492743
0.68734367,3.60626506,0.33283462,1.82462716,0.06311212,0.25333612,0.21837292,0.99407085,0.10787506,0.24356237
0.69334667,3.69200194,0.33976905,1.85235032,0.06645606,0.26751576,0.22531618,1.02641526,0.11252920,0.24164191
0.69934967,3.77381372,0.34649916,1.87567430,0.06960063,0.28241243,0.23268203,1.06000213,0.11703517,0.23917422
0.70535268,3.85039982,0.35287549,1.89400302,0.07248502,0.29787487,0.24035788,1.09448361,0.12134696,0.23618103
0.71135568,3.92050690,0.35875962,1.90683327,0.07505146,0.31372850,0.24822640,1.12946036,0.12541754,0.23269535
0.71735868,3.98294436,0.36402514,1.91376633,0.07724688,0.32977659,0.25616682,1.16448039,0.12919949,0.22875896
0.72336168,4.03660338,0.36855859,1.91451855,0.07902452,0.34580279,0.26405673,1.19904161,0.13264586,0.22442020
0.72936468,4.08047908,0.37226048,1.90893045,0.08034534,0.36157508,0.27177443,1.23259810,0.13571118,0.21973182
0.73536768,4.11369581,0.37504637,1.89697424,0.08117930,0.37685104,0.27920179,1.26457023,0.13835254,0.21474929
0.74137069,4.13553435,0.37684810,1.87875914,0.08150631,0.39138433,0.28622755,1.29435863,0.14053086,0.20952954
0.74737369,4.14546022,0.37761512,1.85453422,0.08131688,0.40493211,0.29275090,1.32136126,0.14221212,0.20413007
0.75337669,4.14315152,0.37731588,1.82468851,0.08061245,0.41726315,0.29868523,1.34499317,0.14336877,0.19860855
0.75937969,4.12852468,0.37593922,1.78974786,0.07940537,0.42816628,0.30396177,1.36470797,0.14398092,0.19302275
0.76538269,4.10175651,0.37349564,1.75036856,0.07771851,0.43745867,0.30853294,1.38002000,0.14403762,0.18743080
0.77138569,4.06330073,0.37001832,1.70732746,0.07558449,0.44499363,0.31237524,1.39052601,0.14353784,0.18189154
0.77738869,4.01389749,0.36556387,1.66150862,0.07304473,0.45066742,0.31549123,1.39592538,0.14249139,0.17646494
0.78339170,3.95457439,0.36021245,1.61388658,0.07014807,0.45442476,0.31791080,1.39603746,0.14091946,0.17121251
0.78939470,3.88663800,0.35406743,1.56550656,0.06694937,0.45626258,0.31969116,1.39081526,0.13885493,0.16619735
0.79539770,3.81165520,0.34725431,1.51746173,0.06350781,0.45623192,0.32091573,1.38035447,0.13634228,0.16148402
0.80140070,3.73142413,0.33991884,1.47086831,0.05988526,0.45443761,0.32169181,1.36489718,0.13343714,0.15713803
0.80740370,3.64793500,0.33222441,1.42683878,0.05614459,0.45103583,0.32214704,1.34482996,0.13020546,0.15322487
0.81340670,3.56332163,0.32434867,1.38645407,0.05234800,0.44622955,0.32242474,1.32067604,0.12672224,0.14980869
0.81940970,3.47980486,0.31647940,1.35073528,0.04855557,0.44026194,0.32267839,1.29308192,0.12306989,0.14695058
0.82541271,3.39962969,0.30880978,1.32061584,0.04482391,0.43340811,0.32306534,1.26279873,0.11933630,0.14470658
0.83141571,3.32499820,0.30153322,1.29691483,0.04120504,0.42596545,0.32374015,1.23065916,0.11561250,0.14312546
0.83741871,3.25800058,0.29483782,1.28031222,0.03774547,0.41824304,0.32484778,1.19755073,0.11199015,0.14224650
0.84342171,3.20054694,0.28890074,1.27132700,0.03448557,0.41055052,0.32651697,1.16438664,0.10855889,0.14209726
0.84942471,3.15430247,0.28388274,1.27029872,0.03145915,0.40318699,0.32885415,1.13207542,0.10540355,0.14269158
0.85542771,3.12062861,0.27992292,1.27737325,0.02869323,0.39643038,0.33193820,1.10149044,0.10260148,0.14402795
0.86143072,3.10053259,0.27713406,1.29249338,0.02620808,0.39052767,0.33581629,1.07344072,0.10021992,0.14608828
0.86743372,3.09462755,0.27559870,1.31539463,0.02401741,0.38568646,0.34050097,1.04864418,0.09831368,0.14883732
0.87343672,3.10310494,0.27536601,1.34560670,0.02212874,0.38206822,0.34596880,1.02770428,0.09692311,0.15222261
0.87943972,3.12572061,0.27644980,1.38246075,0.02054383,0.37978336,0.35216048,1.01109093,0.09607257,0.15617515
0.88544272,3.16179532,0.27882750,1.42510246,0.01925925,0.37888836,0.35898247,0.99912644,0.09576929,0.16061078
0.89144572,3.21022988,0.28244045,1.47251084,0.01826705,0.37938503,0.36631020,0.99197686,0.09600294,0.16543209
0.89744872,3.26953471,0.28719518,1.52352226,0.01755536,0.38122179,0.37399248,0.98964891,0.09674568,0.17053097
0.90345173,3.33787278,0.29296595,1.57685932,0.01710912,0.38429693,0.38185717,0.99199252,0.09795294,0.17579165
0.90945473,3.41311464,0.29959826,1.63116372,0.01691073,0.38846361,0.38971763,0.99870877,0.09956477,0.18109402
0.91545773,3.49290364,0.30691322,1.68503225,0.01694076,0.39353636,0.39737983,1.00936265,0.10150780,0.18631721
0.92146073,3.57472901,0.31471278,1.73705485,0.01717857,0.39929877,0.40464977,1.02340030,0.10369766,0.19134329
0.92746373,3.65600443,0.32278545,1.78585359,0.01760296,0.40551201,0.41134081,1.04016972,0.10604196,0.19606079
0.93346673,3.73414910,0.33091245,1.83012125,0.01819279,0.41192393,0.41728080,1.05894442,0.10844350,0.20036812
0.93946973,3.80666868,0.33887403,1.86865836,0.01892757,0.41827825,0.42231853,1.07894886,0.11080373,0.20417660
0.94547274,3.87123322,0.34645575,1.90040724,0.01978798,0.42432365,0.42632943,1.09938498,0.11302630,0.20741308
0.95147574,3.92574938,0.35345456,1.92448207,0.02075645,0.42982238,0.42922024,1.11945886,0.11502049,0.21002203
0.95747874,3.96842452,0.35968440,1.94019372,0.02181759,0.43455813,0.43093252,1.13840653,0.11670447,0.21196706
0.96348174,3.99782058,0.36498134,1.94706862,0.02295868,0.43834298,0.43144490,1.15551836,0.11800819,0.21323182
0.96948474,4.01289586,0.36920780,1.94486085,0.02416999,0.44102317,0.43077406,1.17016103,0.11887582,0.21382028
0.97548774,4.01303358,0.37225607,1.93355711,0.02544512,0.44248372,0.42897447,1.18179664,0.11926760,0.21375643
0.98149075,3.99805627,0.37405077,1.91337433,0.02678119,0.44265153,0.42613673,1.18999830,0.11916099,0.21308332
0.98749375,3.96822573,0.37455031,1.88475003,0.02817893,0.44149724,0.42238496,1.19446181,0.11855123,0.21186166
0.99349675,3.92422868,0.37374728,1.84832586,0.02964263,0.43903557,0.41787292,1.19501312,0.11745108,0.21016786
0.99949975,3.86714888,0.37166785,1.80492491,0.03117996,0.43532435,0.41277937,1.19161141,0.11588991,0.20809168
1.00550275,3.79842670,0.36837007,1.75552367,0.03280162,0.43046216,0.40730256,1.18434763,0.11391214,0.20573352
1.01150575,3.71980774,0.36394127,1.70121966,0.03452079,0.42458479,0.40165406,1.17343878,0.11157509,0.20320144
1.01750875,3.63328234,0.35849466,1.64319604,0.03635248,0.41786053,0.39605227,1.15921790,0.10894637,0.20060799
1.02351176,3.54101811,0.35216520,1.58268439,0.03831266,0.41048452,0.39071547,1.14212024,0.10610096,0.19806686
1.02951476,3.44528788,0.34510496,1.52092704,0.04041725,0.40267219,0.38585492,1.12266611,0.10311803,0.19568956
1.03551776,3.34839550,0.33747814,1.45914041,0.04268106,0.39465218,0.38166798,1.10144084,0.10007776,0.19358205
1.04152076,3.25260208,0.32945597,1.39848032,0.04511661,0.38665868,0.37833149,1.07907267,0.09705823,0.19184163
1.04752376,3.16005504,0.32121172,1.34001084,0.04773295,0.37892359,0.37599565,1.05620928,0.09413251,0.19055390
1.05352676,3.07272264,0.31291594,1.28467730,0.05053453,0.37166875,0.37477861,1.03349375,0.09136616,0.18979016
1.05952976,2.99233580,0.30473227,1.23328451,0.05352013,0.36509827,0.37476183,1.01154092,0.08881511,0.18960510
1.06553277,2.92033958,0.29681390,1.18648066,0.05668204,0.35939150,0.37598657,0.99091494,0.08652417,0.19003513
1.07153577,2.85785549,0.28930087,1.14474743,0.06000539,0.35469657,0.37845157,0.97210888,0.08452600,0.19109716
1.07753877,2.80565628,0.28231828,1.10839619,0.06346778,0.35112502,0.38211200,0.95552731,0.08284082,0.19278806
1.08354177,2.76415361,0.27597554,1.07757044,0.06703929,0.34874752,0.38687996,0.94147228,0.08147658,0.19508490
1.08954477,2.73339916,0.27036657,1.05225404,0.07068277,0.34759095,0.39262641,0.93013361,0.08042979,0.19794583
1.09554777,2.71309882,0.26557099,1.03228467,0.07435453,0.34763697,0.39918462,0.92158359,0.07968676,0.20131172
1.10155078,2.70263936,0.26165612,1.01737194,0.07800542,0.34882215,0.40635505,0.91577650,0.07922532,0.20510855
1.10755378,2.70112627,0.25867958,1.00711907,0.08158217,0.35103973,0.41391154,0.91255285,0.07901681,0.20925032
1.11355678,2.70743125,0.25669244,1.00104742,0.08502905,0.35414293,0.42160863,0.91164827,0.07902819,0.21364264
1.11955978,2.72024716,0.25574247,0.99862257,0.08828974,0.35794979,0.42918975,0.91270648,0.07922432,0.21818660
1.12556278,2.73814822,0.25587732,0.99928101,0.09130930,0.36224930,0.43639601,0.91529594,0.07957013,0.22278293
1.13156578,2.75965271,0.25714734,1.00245622,0.09403613,0.36680871,0.44297517,0.91892925,0.08003263,0.22733622
1.13756878,2.78328556,0.25960774,1.00760319,0.09642397,0.37138162,0.44869052,0.92308455,0.08058263,0.23175893
1.14357179,2.80763819,0.26331987,1.01422038,0.09843354,0.37571670,0.45332930,0.92722782,0.08119611,0.23597513
1.14957479,2.83142286,0.26835145,1.02186825,0.10003407,0.37956654,0.45671013,0.93083521,0.08185525,0.23992368
1.15557779,2.85351941,0.27477551,1.03018366,0.10120440,0.38269636,0.45868940,0.93341421,0.08254889,0.24356065
1.16158079,2.87301237,0.28266820,1.03888973,0.10193362,0.38489230,0.45916609,0.93452292,0.08327257,0.24686096
1.16758379,2.88921692,0.29210527,1.04780079,0.10222136,0.38596871,0.45808492,0.93378646,0.08402821,0.24981900
