energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.63731866,3.37347956,2.25127308,0.48311457,0.00127405,0.66746163,0.00405596,2.04052084,0.80580018,0.51839255
-4.63131566,3.22866114,2.14875446,0.46225596,0.00112123,0.63268991,0.00395007,1.95963134,0.76515759,0.49893038
-4.62531266,3.08042988,2.04221313,0.44104226,0.00098424,0.59702139,0.00388885,1.87663802,0.72490399,0.47869951
-4.61930965,2.93006701,1.93287310,0.41964196,0.00086201,0.56085231,0.00387509,1.79219856,0.68523820,0.45785746
-4.61330665,2.77888364,1.82196849,0.39822522,0.00075342,0.52458116,0.00391175,1.70699673,0.64636669,0.43657050
-4.60730365,2.62818735,1.71071043,0.37695975,0.00065734,0.48859816,0.00400191,1.62172507,0.60849801,0.41500957
-4.60130065,2.47925034,1.60025646,0.35600699,0.00057268,0.45327529,0.00414865,1.53706797,0.57183689,0.39334647
-4.59529765,2.33328032,1.49168382,0.33551856,0.00049836,0.41895753,0.00435496,1.45368595,0.53657843,0.37175017
-4.58929465,2.19139516,1.38596722,0.31563332,0.00043338,0.38595531,0.00462357,1.37220159,0.50290268,0.35038365
-4.58329165,2.05460210,1.28396183,0.29647502,0.00037680,0.35453856,0.00495677,1.29318773,0.47096974,0.32940108
-4.57728864,1.92378190,1.18639168,0.27815056,0.00032774,0.32493243,0.00535625,1.21715794,0.44091576,0.30894575
-4.57128564,1.79967795,1.09384336,0.26074891,0.00028542,0.29731477,0.00582287,1.14455953,0.41284976,0.28914840
-4.56528264,1.68289034,1.00676470,0.24434064,0.00024910,0.27181509,0.00635646,1.07576901,0.38685142,0.27012618
-4.55927964,1.57387434,0.92546797,0.22897800,0.00021814,0.24851524,0.00695562,1.01108975,0.36296988,0.25198215
-4.55327664,1.47294292,0.85013688,0.21469544,0.00019194,0.22745129,0.00761759,0.95075173,0.34122337,0.23480515
-4.54727364,1.38027251,0.78083655,0.20151053,0.00016994,0.20861663,0.00833803,0.89491293,0.32159973,0.21867004
-4.54127064,1.29591145,0.71752577,0.18942514,0.00015167,0.19196589,0.00911094,0.84366229,0.30405772,0.20363830
-4.53526763,1.21979052,0.66007065,0.17842684,0.00013666,0.17741958,0.00992862,0.79702360,0.28852885,0.18975866
-4.52926463,1.15173479,0.60825903,0.16849042,0.00012451,0.16486920,0.01078165,0.75496047,0.27491988,0.17706794
-4.52326163,1.09147641,0.56181508,0.15957943,0.00011483,0.15418246,0.01165899,0.71738172,0.26311566,0.16559190
-4.51725863,1.03866789,0.52041340,0.15164780,0.00010727,0.14520864,0.01254805,0.68414737,0.25298238,0.15534604
-4.51125563,0.99289540,0.48369249,0.14464139,0.00010150,0.13778384,0.01343501,0.65507476,0.24437105,0.14633627
-4.50525263,0.95369201,0.45126714,0.13849951,0.00009721,0.13173593,0.01430500,0.62994498,0.23712119,0.13855961
-4.49924962,0.92055045,0.42273964,0.13315639,0.00009413,0.12688925,0.01514252,0.60850919,0.23106462,0.13200457
-4.49324662,0.89293538,0.39770980,0.12854262,0.00009200,0.12306886,0.01593179,0.59049499,0.22602929,0.12665154
-4.48724362,0.87029496,0.37578362,0.12458642,0.00009058,0.12010432,0.01665724,0.57561267,0.22184312,0.12247298
-4.48124062,0.85207155,0.35658076,0.12121495,0.00008965,0.11783307,0.01730392,0.56356116,0.21833770,0.11943346
-4.47523762,0.83771149,0.33974088,0.11835542,0.00008903,0.11610324,0.01785800,0.55403368,0.21535178,0.11748966
-4.46923462,0.82667382,0.32492877,0.11593622,0.00008854,0.11477593,0.01830721,0.54672302,0.21273450,0.11659024
-4.46323162,0.81843779,0.31183845,0.11388780,0.00008804,0.11372702,0.01864123,0.54132624,0.21034829,0.11667570
-4.45722861,0.81250912,0.30019633,0.11214351,0.00008740,0.11284846,0.01885207,0.53754880,0.20807129,0.11767826
-4.45122561,0.80842500,0.28976331,0.11064030,0.00008654,0.11204900,0.01893434,0.53510799,0.20579921,0.11952181
-4.44522261,0.80575768,0.28033605,0.10931920,0.00008538,0.11125451,0.01888539,0.53373573,0.20344671,0.12212193
-4.43921961,0.80411677,0.27174725,0.10812574,0.00008386,0.11040780,0.01870550,0.53318066,0.20094810,0.12538612
-4.43321661,0.80315047,0.26386517,0.10701018,0.00008195,0.10946801,0.01839777,0.53320950,0.19825744,0.12921428
-4.42721361,0.80254555,0.25659231,0.10592756,0.00007965,0.10840966,0.01796806,0.53360797,0.19534805,0.13349940
-4.42121061,0.80202665,0.24986332,0.10483778,0.00007696,0.10722130,0.01742476,0.53418113,0.19221139,0.13812863
-4.41520760,0.80135487,0.24364227,0.10370541,0.00007390,0.10590398,0.01677851,0.53475349,0.18885557,0.14298459
-4.40920460,0.80032601,0.23791934,0.10249963,0.00007050,0.10446946,0.01604182,0.53516886,0.18530328,0.14794716
-4.40320160,0.79876867,0.23270700,0.10119400,0.00006683,0.10293829,0.01522864,0.53529021,0.18158953,0.15289541
-4.39719860,0.79654243,0.22803591,0.09976635,0.00006292,0.10133783,0.01435392,0.53499958,0.17775916,0.15771002
-4.39119560,0.79353628,0.22395053,0.09819862,0.00005883,0.09970032,0.01343314,0.53419815,0.17386420,0.16227572
-4.38519260,0.78966752,0.22050471,0.09647685,0.00005463,0.09806091,0.01248182,0.53280657,0.16996135,0.16648402
-4.37918959,0.78488095,0.21775731,0.09459110,0.00005038,0.09645591,0.01151513,0.53076551,0.16610948,0.17023591
-4.37318659,0.77914855,0.21576800,0.09253557,0.00004613,0.09492114,0.01054744,0.52803635,0.16236738,0.17344448
-4.36718359,0.77246951,0.21459335,0.09030863,0.00004194,0.09349052,0.00959203,0.52460204,0.15879175,0.17603737
-4.36118059,0.76487033,0.21428339,0.08791303,0.00003786,0.09219484,0.00866077,0.52046785,0.15543550,0.17795889
-4.35517759,0.75640499,0.21487857,0.08535594,0.00003394,0.09106081,0.00776398,0.51566209,0.15234643,0.17917172
-4.34917459,0.74715492,0.21640738,0.08264908,0.00003020,0.09011035,0.00691022,0.51023637,0.14956611,0.17965802
-4.34317159,0.73722846,0.21888449,0.07980874,0.00002669,0.08936008,0.00610629,0.50426551,0.14712927,0.17942007
-4.33716858,0.72675986,0.22230960,0.07685566,0.00002342,0.08882107,0.00535723,0.49784678,0.14506335,0.17848018
-4.33116558,0.71590745,0.22666694,0.07381482,0.00002040,0.08849884,0.00466637,0.49109857,0.14338839,0.17687995
-4.32516258,0.70485111,0.23192530,0.07071511,0.00001764,0.08839351,0.00403547,0.48415824,0.14211717,0.17467892
-4.31915958,0.69378878,0.23803884,0.06758874,0.00001514,0.08850013,0.00346484,0.47717926,0.14125546,0.17195265
-4.31315658,0.68293238,0.24494833,0.06447062,0.00001291,0.08880921,0.00295356,0.47032780,0.14080253,0.16879029
-4.30715358,0.67250290,0.25258291,0.06139747,0.00001093,0.08930735,0.00249967,0.46377853,0.14075172,0.16529174
-4.30115058,0.66272511,0.26086233,0.05840693,0.00000918,0.08997794,0.00210036,0.45771022,0.14109105,0.16156459
-4.29514757,0.65382192,0.26969941,0.05553645,0.00000766,0.09080206,0.00175217,0.45230086,0.14180402,0.15772082
-4.28914457,0.64600866,0.27900280,0.05282229,0.00000634,0.09175924,0.00145121,0.44772284,0.14287022,0.15387357
-4.28314157,0.63948757,0.28867980,0.05029833,0.00000522,0.09282844,0.00119332,0.44413817,0.14426615,0.15013400
-4.27713857,0.63444264,0.29863922,0.04799511,0.00000426,0.09398887,0.00097422,0.44169400,0.14596585,0.14660836
-4.27113557,0.63103501,0.30879410,0.04593878,0.00000345,0.09522085,0.00078963,0.44051866,0.14794161,0.14339540
-4.26513257,0.62939923,0.31906420,0.04415035,0.00000278,0.09650659,0.00063543,0.44071826,0.15016455,0.14058410
-4.25912956,0.62964027,0.32937829,0.04264497,0.00000222,0.09783086,0.00050767,0.44237409,0.15260524,0.13825199
-4.25312656,0.63183167,0.33967594,0.04143144,0.00000176,0.09918156,0.00040268,0.44554084,0.15523419,0.13646376
-4.24712356,0.63601456,0.34990901,0.04051204,0.00000139,0.10055012,0.00031711,0.45024571,0.15802232,0.13527044
-4.24112056,0.64219780,0.36004259,0.03988240,0.00000108,0.10193184,0.00024794,0.45648842,0.16094141,0.13470906
-4.23511756,0.65035896,0.37005557,0.03953178,0.00000084,0.10332593,0.00019246,0.46424206,0.16396447,0.13480258
-4.22911456,0.66044629,0.37994062,0.03944346,0.00000065,0.10473552,0.00014832,0.47345479,0.16706614,0.13556034
-4.22311156,0.67238125,0.38970377,0.03959537,0.00000050,0.10616742,0.00011348,0.48405224,0.17022293,0.13697870
-4.21710855,0.68606175,0.39936357,0.03996087,0.00000038,0.10763172,0.00008621,0.49594037,0.17341360,0.13904198
-4.21110555,0.70136562,0.40894975,0.04050975,0.00000028,0.10914134,0.00006502,0.50900890,0.17661939,0.14172348
-4.20510255,0.71815435,0.41850148,0.04120922,0.00000021,0.11071128,0.00004868,0.52313483,0.17982421,0.14498674
-4.19909955,0.73627669,0.42806533,0.04202507,0.00000016,0.11235789,0.00003619,0.53818603,0.18301481,0.14878666
-4.19309655,0.75557203,0.43769273,0.04292275,0.00000012,0.11409794,0.00002671,0.55402470,0.18618083,0.15307076
-4.18709355,0.77587335,0.44743722,0.04386852,0.00000009,0.11594767,0.00001957,0.57051045,0.18931478,0.15778032
-4.18109055,0.79700950,0.45735122,0.04483041,0.00000006,0.11792176,0.00001424,0.58750289,0.19241182,0.16285140
-4.17508754,0.81880681,0.46748268,0.04577922,0.00000004,0.12003221,0.00001028,0.60486353,0.19546946,0.16821580
-4.16908454,0.84108994,0.47787143,0.04668925,0.00000003,0.12228729,0.00000737,0.62245709,0.19848707,0.17380195
-4.16308154,0.86368187,0.48854532,0.04753893,0.00000002,0.12469048,0.00000525,0.64015193,0.20146520,0.17953558
-4.15707854,0.88640329,0.49951650,0.04831123,0.00000002,0.12723948,0.00000371,0.65781988,0.20440479,0.18534044
-4.15107554,0.90907142,0.51077767,0.04899397,0.00000001,0.12992534,0.00000260,0.67533543,0.20730620,0.19113887
-4.14507254,0.93149850,0.52229870,0.04957980,0.00000001,0.13273167,0.00000181,0.69257450,0.21016823,0.19685244
-4.13906953,0.95349027,0.53402373,0.05006617,0.00000001,0.13563420,0.00000125,0.70941296,0.21298706,0.20240258
-4.13306653,0.97484469,0.54586899,0.05045500,0.00000000,0.13860042,0.00000086,0.72572519,0.21575527,0.20771125
-4.12706353,0.99535125,0.55772156,0.05075235,0.00000000,0.14158963,0.00000059,0.74138297,0.21846102,0.21270178
-4.12106053,1.01479120,0.56943928,0.05096790,0.00000000,0.14455327,0.00000040,0.75625479,0.22108742,0.21729980
-4.11505753,1.03293890,0.58085199,0.05111442,0.00000000,0.14743559,0.00000027,0.77020610,0.22361221,0.22143434
-4.10905453,1.04956444,0.59176415,0.05120717,0.00000000,0.15017472,0.00000018,0.78310030,0.22600783,0.22503905
-4.10305153,1.06443781,0.60195899,0.05126333,0.00000000,0.15270411,0.00000012,0.79480092,0.22824184,0.22805355
-4.09704852,1.07733421,0.61120408,0.05130139,0.00000000,0.15495420,0.00000008,0.80517472,0.23027776,0.23042489
-4.09104552,1.08804068,0.61925816,0.05134066,0.00000000,0.15685453,0.00000005,0.81409569,0.23207639,0.23210899
-4.08504252,1.09636355,0.62587910,0.05140068,0.00000000,0.15833591,0.00000003,0.82144982,0.23359732,0.23307207
-4.07903952,1.10213629,0.63083253,0.05150082,0.00000000,0.15933284,0.00000002,0.82714021,0.23480084,0.23329196
-4.07303652,1.10522738,0.63390092,0.05165983,0.00000000,0.15978586,0.00000001,0.83109222,0.23564989,0.23275908
-4.06703352,1.10554744,0.63489243,0.05189541,0.00000000,0.15964390,0.00000001,0.83325823,0.23611207,0.23147726
-4.06103052,1.10305531,0.63364936,0.05222383,0.00000000,0.15886632,0.00000001,0.83362158,0.23616151,0.22946406
-4.05502751,1.09776227,0.63005541,0.05265955,0.00000000,0.15742476,0.00000000,0.83219932,0.23578043,0.22675066
-4.04902451,1.08973418,0.62404156,0.05321479,0.00000000,0.15530450,0.00000000,0.82904332,0.23496036,0.22338125
-4.04302151,1.07909106,0.61559016,0.05389912,0.00000000,0.15250536,0.00000000,0.82423971,0.23370276,0.21941190
-4.03701851,1.06600409,0.60473687,0.05471903,0.00000000,0.14904204,0.00000000,0.81790626,0.23201918,0.21490894
-4.03101551,1.05068990,0.59157045,0.05567751,0.00000000,0.14494392,0.00000000,0.81018804,0.22993070,0.20994691
-4.02501251,1.03340251,0.57623025,0.05677362,0.00000000,0.14025425,0.00000000,0.80125120,0.22746682,0.20460608
-4.01900950,1.01442317,0.55890163,0.05800209,0.00000000,0.13502885,0.00000000,0.79127546,0.22466393,0.19896975
-4.01300650,0.99404880,0.53980949,0.05935307,0.00000000,0.12933430,0.00000000,0.78044562,0.22156315,0.19312143
-4.00700350,0.97257959,0.51921028,0.06081190,0.00000000,0.12324579,0.00000000,0.76894258,0.21820811,0.18714200
-4.00100050,0.95030659,0.49738287,0.06235905,0.00000000,0.11684464,0.00000000,0.75693464,0.21464245,0.18110706
-3.99499750,0.92749996,0.47461889,0.06397031,0.00000000,0.11021573,0.00000000,0.74456938,0.21090746,0.17508450
-3.98899450,0.90439874,0.45121290,0.06561703,0.00000000,0.10344485,0.00000000,0.73196700,0.20703994,0.16913261
-3.98299150,0.88120272,0.42745304,0.06726678,0.00000000,0.09661615,0.00000000,0.71921536,0.20307042,0.16329861
-3.97698849,0.85806683,0.40361243,0.06888404,0.00000000,0.08980984,0.00000000,0.70636720,0.19902187,0.15761780
-3.97098549,0.83509847,0.37994191,0.07043123,0.00000000,0.08310010,0.00000000,0.69343969,0.19490909,0.15211341
-3.96498249,0.81235794,0.35666421,0.07186986,0.00000000,0.07655341,0.00000000,0.68041637,0.19073864,0.14679692
-3.95897949,0.78986163,0.33396987,0.07316185,0.00000000,0.07022733,0.00000000,0.66725138,0.18650942,0.14166913
-3.95297649,0.76758796,0.31201492,0.07427088,0.00000000,0.06416967,0.00000000,0.65387564,0.18221390,0.13672158
-3.94697349,0.74548547,0.29092025,0.07516384,0.00000000,0.05841809,0.00000000,0.64020456,0.17783975,0.13193848
-3.94097049,0.72348232,0.27077262,0.07581212,0.00000000,0.05300018,0.00000000,0.62614675,0.17337180,0.12729883
-3.93496748,0.70149677,0.25162697,0.07619285,0.00000000,0.04793384,0.00000000,0.61161309,0.16879427,0.12277870
-3.92896448,0.67944760,0.23350988,0.07628983,0.00000000,0.04322805,0.00000000,0.59652557,0.16409298,0.11835348
-3.92296148,0.65726398,0.21642378,0.07609435,0.00000000,0.03888376,0.00000000,0.58082526,0.15925737,0.11399996
-3.91695848,0.63489396,0.20035155,0.07560552,0.00000000,0.03489510,0.00000000,0.56447883,0.15428229,0.10969815
-3.91095548,0.61231114,0.18526134,0.07483035,0.00000000,0.03125057,0.00000000,0.54748331,0.14916934,0.10543275
-3.90495248,0.58951907,0.17111111,0.07378348,0.00000000,0.02793429,0.00000000,0.52986868,0.14392770,0.10119407
-3.89894947,0.56655318,0.15785293,0.07248649,0.00000000,0.02492721,0.00000000,0.51169817,0.13857436,0.09697866
-3.89294647,0.54348024,0.14543651,0.07096695,0.00000000,0.02220828,0.00000000,0.49306633,0.13313384,0.09278922
-3.88694347,0.52039539,0.13381217,0.06925720,0.00000000,0.01975540,0.00000000,0.47409508,0.12763730,0.08863428
-3.88094047,0.49741718,0.12293301,0.06739288,0.00000000,0.01754630,0.00000000,0.45492787,0.12212122,0.08452735
-3.87493747,0.47468097,0.11275630,0.06541140,0.00000000,0.01555920,0.00000000,0.43572267,0.11662572,0.08048579
-3.86893447,0.45233115,0.10324417,0.06335033,0.00000000,0.01377338,0.00000000,0.41664395,0.11119258,0.07652949
-3.86293147,0.43051298,0.09436376,0.06124585,0.00000000,0.01216948,0.00000000,0.39785454,0.10586323,0.07267939
-3.85692846,0.40936440,0.08608675,0.05913134,0.00000000,0.01072978,0.00000000,0.37950763,0.10067673,0.06895603
-3.85092546,0.38900850,0.07838870,0.05703617,0.00000001,0.00943824,0.00000000,0.36173952,0.09566791,0.06537820
-3.84492246,0.36954712,0.07124800,0.05498473,0.00000001,0.00828054,0.00000000,0.34466364,0.09086586,0.06196173
-3.83891946,0.35105594,0.06464491,0.05299586,0.00000001,0.00724399,0.00000000,0.32836602,0.08629270,0.05871857
-3.83291646,0.33358138,0.05856049,0.05108246,0.00000002,0.00631739,0.00000001,0.31290254,0.08196290,0.05565616
-3.82691346,0.31713934,0.05297579,0.04925157,0.00000002,0.00549090,0.00000001,0.29829804,0.07788296,0.05277712
-3.82091046,0.30171595,0.04787111,0.04750475,0.00000004,0.00475587,0.00000001,0.28454724,0.07405167,0.05007924
-3.81490745,0.28727006,0.04322565,0.04583867,0.00000005,0.00410467,0.00000002,0.27161740,0.07046072,0.04755588
-3.80890445,0.27373735,0.03901729,0.04424604,0.00000007,0.00353058,0.00000002,0.25945240,0.06709576,0.04519650
-3.80290145,0.26103569,0.03522271,0.04271671,0.00000010,0.00302765,0.00000003,0.24797804,0.06393776,0.04298757
-3.79689845,0.24907141,0.03181774,0.04123884,0.00000014,0.00259064,0.00000005,0.23710814,0.06096454,0.04091350
-3.79089545,0.23774618,0.02877788,0.03980023,0.00000020,0.00221497,0.00000006,0.22675100,0.05815249,0.03895776
-3.78489245,0.22696383,0.02607899,0.03838954,0.00000028,0.00189668,0.00000009,0.21681600,0.05547832,0.03710402
-3.77888944,0.21663716,0.02369808,0.03699754,0.00000039,0.00163248,0.00000012,0.20721985,0.05292065,0.03533720
-3.77288644,0.20669398,0.02161417,0.03561822,0.00000053,0.00141976,0.00000017,0.19789221,0.05046156,0.03364454
-3.76688344,0.19708242,0.01980909,0.03424974,0.00000072,0.00125663,0.00000023,0.18878047,0.04808791,0.03201640
-3.76088044,0.18777518,0.01826835,0.03289522,0.00000097,0.00114203,0.00000031,0.17985347,0.04579230,0.03044703
-3.75487744,0.17877262,0.01698178,0.03156332,0.00000129,0.00107576,0.00000041,0.17110406,0.04357391,0.02893505
-3.74887444,0.17010461,0.01594420,0.03026868,0.00000172,0.00105857,0.00000055,0.16255042,0.04143886,0.02748379
-3.74287144,0.16183120,0.01515586,0.02903207,0.00000227,0.00109224,0.00000072,0.15423631,0.03940038,0.02610142
-3.73686843,0.15404208,0.01462277,0.02788045,0.00000297,0.00117957,0.00000095,0.14623004,0.03747864,0.02480087
-3.73086543,0.14685507,0.01435685,0.02684682,0.00000386,0.00132449,0.00000123,0.13862263,0.03570032,0.02359961
-3.72486243,0.14041355,0.01437588,0.02596988,0.00000498,0.00153201,0.00000159,0.13152500,0.03409795,0.02251924
-3.71885943,0.13488318,0.01470328,0.02529360,0.00000638,0.00180815,0.00000203,0.12506448,0.03270903,0.02158500
-3.71285643,0.13044781,0.01536765,0.02486664,0.00000812,0.00215996,0.00000259,0.11938082,0.03157500,0.02082508
-3.70685343,0.12730491,0.01640219,0.02474163,0.00001026,0.00259527,0.00000327,0.11462175,0.03074005,0.02026998
-3.70085043,0.12566044,0.01784375,0.02497433,0.00001287,0.00312260,0.00000410,0.11093827,0.03024980,0.01995159
-3.69484742,0.12572330,0.01973181,0.02562263,0.00001603,0.00375089,0.00000511,0.10847982,0.03014998,0.01990244
-3.68884442,0.12769944,0.02210717,0.02674547,0.00001981,0.00448917,0.00000631,0.10738932,0.03048489,0.02015468
-3.68284142,0.13178566,0.02501037,0.02840152,0.00002432,0.00534626,0.00000775,0.10779828,0.03129597,0.02073915
-3.67683842,0.13816310,0.02848002,0.03064778,0.00002964,0.00633031,0.00000944,0.10982190,0.03262022,0.02168434
-3.67083542,0.14699055,0.03255088,0.03353793,0.00003586,0.00744838,0.00001142,0.11355441,0.03448866,0.02301539
-3.66483242,0.15839768,0.03725183,0.03712058,0.00004307,0.00870594,0.00001372,0.11906453,0.03692479,0.02475296
-3.65882941,0.17247815,0.04260370,0.04143732,0.00005137,0.01010636,0.00001636,0.12639132,0.03994315,0.02691221
-3.65282641,0.18928298,0.04861719,0.04652074,0.00006082,0.01165041,0.00001938,0.13554032,0.04354786,0.02950170
-3.64682341,0.20881419,0.05529072,0.05239223,0.00007149,0.01333581,0.00002278,0.14648031,0.04773141,0.03252246
-3.64082041,0.23101904,0.06260859,0.05905995,0.00008343,0.01515674,0.00002658,0.15914066,0.05247357,0.03596700
-3.63481741,0.25578517,0.07053920,0.06651673,0.00009667,0.01710357,0.00003080,0.17340950,0.05774056,0.03981858
-3.62881441,0.28293687,0.07903386,0.07473825,0.00011120,0.01916252,0.00003543,0.18913293,0.06348455,0.04405058
-3.62281141,0.31223286,0.08802588,0.08368148,0.00012700,0.02131563,0.00004046,0.20611525,0.06964356,0.04862612
-3.61680840,0.34336583,0.09743030,0.09328345,0.00014400,0.02354072,0.00004588,0.22412052,0.07614172,0.05349797
-3.61080540,0.37596409,0.10714431,0.10346065,0.00016210,0.02581160,0.00005165,0.24287548,0.08289008,0.05860873
-3.60480240,0.40959538,0.11704824,0.11410900,0.00018118,0.02809846,0.00005772,0.26207384,0.08978785,0.06389142
-3.59879940,0.44377321,0.12700744,0.12510446,0.00020104,0.03036837,0.00006405,0.28138207,0.09672426,0.06927039
-3.59279640,0.47796540,0.13687474,0.13630452,0.00022147,0.03258602,0.00007056,0.30044648,0.10358073,0.07466267
-3.58679340,0.51160510,0.14649364,0.14755041,0.00024224,0.03471457,0.00007718,0.31890145,0.11023368,0.07997959
-3.58079040,0.54410377,0.15570217,0.15867012,0.00026304,0.03671661,0.00008380,0.33637871,0.11655758,0.08512880
-3.57478739,0.57486586,0.16433711,0.16948217,0.00028358,0.03855525,0.00009035,0.35251723,0.12242829,0.09001657
