energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
0.13506753,2.70928131,0.00429315,0.06220045,0.46335327,1.58270214,0.21092002,0.73894221,0.04275014,0.18407188
0.14107054,2.67668671,0.00430027,0.06059371,0.45963440,1.56216240,0.20476675,0.73089701,0.04163569,0.18326961
0.14707354,2.64584469,0.00429333,0.05907281,0.45654002,1.54179166,0.19840021,0.72394321,0.04060756,0.18280670
0.15307654,2.61716847,0.00427299,0.05764798,0.45413519,1.52187048,0.19189245,0.71814438,0.03967936,0.18270042
0.15907954,2.59101767,0.00424015,0.05632668,0.45246729,1.50264435,0.18531509,0.71355952,0.03886174,0.18296286
0.16508254,2.56769845,0.00419590,0.05511365,0.45156559,1.48432123,0.17873811,0.71024618,0.03816224,0.18360122
0.17108554,2.54746476,0.00414166,0.05401111,0.45144122,1.46707041,0.17222879,0.70826307,0.03758531,0.18461814
0.17708854,2.53052050,0.00407916,0.05301904,0.45208752,1.45102251,0.16585096,0.70767168,0.03713245,0.18601204
0.18309155,2.51702196,0.00401055,0.05213559,0.45348067,1.43627031,0.15966460,0.70853700,0.03680240,0.18777759
0.18909455,2.50708012,0.00393841,0.05135753,0.45558049,1.42287036,0.15372563,0.71092700,0.03659144,0.18990607
0.19509755,2.50076257,0.00386590,0.05068070,0.45833151,1.41084490,0.14808602,0.71491101,0.03649373,0.19238587
0.20110055,2.49809494,0.00379676,0.05010056,0.46166411,1.40018413,0.14279417,0.72055700,0.03650176,0.19520279
0.20710355,2.49906177,0.00373542,0.04961263,0.46549593,1.39084855,0.13789537,0.72792809,0.03660676,0.19834056
0.21310655,2.50360720,0.00368707,0.04921301,0.46973333,1.38277141,0.13343259,0.73707858,0.03679912,0.20178120
0.21910955,2.51163584,0.00365769,0.04889879,0.47427315,1.37586135,0.12944728,0.74804973,0.03706889,0.20550559
0.22511256,2.52301416,0.00365410,0.04866844,0.47900463,1.37000519,0.12598026,0.76086598,0.03740615,0.20949402
0.23111556,2.53757327,0.00368402,0.04852220,0.48381170,1.36507120,0.12307272,0.77553183,0.03780144,0.21372693
0.23711856,2.55511318,0.00375600,0.04846231,0.48857549,1.36091288,0.12076712,0.79202984,0.03824615,0.21818575
0.24312156,2.57540920,0.00387947,0.04849328,0.49317717,1.35737335,0.11910812,0.81031999,0.03873280,0.22285391
0.24912456,2.59822062,0.00406461,0.04862202,0.49750113,1.35429059,0.11814330,0.83034072,0.03925534,0.22771790
0.25512756,2.62330138,0.00432224,0.04885793,0.50143832,1.35150335,0.11792375,0.85201151,0.03980941,0.23276848
0.26113057,2.65041263,0.00466374,0.04921286,0.50488966,1.34885762,0.11850441,0.87523704,0.04039250,0.23800177
0.26713357,2.67933632,0.00510076,0.04970100,0.50776948,1.34621357,0.11994407,0.89991261,0.04100405,0.24342038
0.27313657,2.70988892,0.00564500,0.05033862,0.51000873,1.34345240,0.12230497,0.92593031,0.04164551,0.24903415
0.27913957,2.74193419,0.00630792,0.05114370,0.51155769,1.34048281,0.12565195,0.95318561,0.04232031,0.25486070
0.28514257,2.77539364,0.00710034,0.05213537,0.51238813,1.33724649,0.13005109,0.98158357,0.04303376,0.26092541
0.29114557,2.81025352,0.00803204,0.05333327,0.51249460,1.33372222,0.13556776,1.01104419,0.04379278,0.26726091
0.29714857,2.84656710,0.00911133,0.05475669,0.51189474,1.32992796,0.14226419,1.04150628,0.04460563,0.27390582
0.30315158,2.88445151,0.01034456,0.05642359,0.51062847,1.32592072,0.15019639,1.07292927,0.04548148,0.28090285
0.30915458,2.92407842,0.01173560,0.05834952,0.50875607,1.32179378,0.15941072,1.10529278,0.04642990,0.28829622
0.31515758,2.96565873,0.01328543,0.06054645,0.50635506,1.31767129,0.16993996,1.13859363,0.04746024,0.29612838
0.32116058,3.00942151,0.01499162,0.06302153,0.50351613,1.31370032,0.18179930,1.17284050,0.04858099,0.30443623
0.32716358,3.05558831,0.01684795,0.06577591,0.50033819,1.31004076,0.19498221,1.20804636,0.04979904,0.31324700
0.33316658,3.10434424,0.01884410,0.06880363,0.49692286,1.30685349,0.20945658,1.24421931,0.05111896,0.32257401
0.33916958,3.15580776,0.02096546,0.07209062,0.49336874,1.30428767,0.22516123,1.28135250,0.05254225,0.33241252
0.34517259,3.21000125,0.02319296,0.07561402,0.48976573,1.30246788,0.24200322,1.31941385,0.05406677,0.34273605
0.35117559,3.26682476,0.02550322,0.07934167,0.48618984,1.30148203,0.25985605,1.35833663,0.05568613,0.35349334
0.35717859,3.32603515,0.02786875,0.08323207,0.48269882,1.30137095,0.27855916,1.39801169,0.05738937,0.36460638
0.36318159,3.38723274,0.03025831,0.08723465,0.47932886,1.30212059,0.29791865,1.43828222,0.05916070,0.37596958
0.36918459,3.44985691,0.03263754,0.09129047,0.47609278,1.30365729,0.31770970,1.47894181,0.06097957,0.38745033
0.37518759,3.51319196,0.03496966,0.09533345,0.47297954,1.30584690,0.33768038,1.51973606,0.06282090,0.39889108
0.38119060,3.57638350,0.03721639,0.09929182,0.46995548,1.30849775,0.35755711,1.56036826,0.06465561,0.41011293
0.38719360,3.63846499,0.03933890,0.10309011,0.46696701,1.31136755,0.37705143,1.60050871,0.06645138,0.42092058
0.39319660,3.69839353,0.04129896,0.10665136,0.46394461,1.31417394,0.39586797,1.63980758,0.06817359,0.43110861
0.39919960,3.75509286,0.04306006,0.10989950,0.46080796,1.31660801,0.41371332,1.67791040,0.06978649,0.44046865
0.40520260,3.80750143,0.04458851,0.11276192,0.45747179,1.31835010,0.43030536,1.71447540,0.07125451,0.44879730
0.41120560,3.85462253,0.04585456,0.11517194,0.45385213,1.31908679,0.44538260,1.74919144,0.07254360,0.45590420
0.41720860,3.89557350,0.04683338,0.11707120,0.44987246,1.31852810,0.45871325,1.78179544,0.07362262,0.46162002
0.42321161,3.92963091,0.04750585,0.11841179,0.44546936,1.31642369,0.47010329,1.81208795,0.07446463,0.46580380
0.42921461,3.95626876,0.04785928,0.11915797,0.44059739,1.31257717,0.47940335,1.83994574,0.07504812,0.46834933
0.43521761,3.97518716,0.04788775,0.11928752,0.43523268,1.30685739,0.48651387,1.86533039,0.07535791,0.46919015
0.44122061,3.98632964,0.04759237,0.11879249,0.42937524,1.29920618,0.49138836,1.88829224,0.07538598,0.46830294
0.44722361,3.98988782,0.04698118,0.11767950,0.42304958,1.28964199,0.49403450,1.90896901,0.07513181,0.46570907
0.45322661,3.98629308,0.04606883,0.11596932,0.41630387,1.27825924,0.49451300,1.92757927,0.07460255,0.46147424
0.45922961,3.97619562,0.04487608,0.11369608,0.40920754,1.26522345,0.49293433,1.94441089,0.07381283,0.45570622
0.46523262,3.96043221,0.04342901,0.11090585,0.40184757,1.25076264,0.48945347,1.95980500,0.07278415,0.44855086
0.47123562,3.93998466,0.04175812,0.10765488,0.39432373,1.23515544,0.48426295,1.97413655,0.07154416,0.44018648
0.47723862,3.91593127,0.03989731,0.10400745,0.38674316,1.21871691,0.47758452,1.98779251,0.07012552,0.43081707
0.48324162,3.88939455,0.03788268,0.10003354,0.37921447,1.20178281,0.46965993,2.00114903,0.06856468,0.42066456
0.48924462,3.86148785,0.03575150,0.09580641,0.37184198,1.18469353,0.46074138,2.01454888,0.06690047,0.40996066
0.49524762,3.83326434,0.03354096,0.09140017,0.36472032,1.16777836,0.45108187,2.02828065,0.06517270,0.39893852
0.50125063,3.80567072,0.03128724,0.08688746,0.35792976,1.15134133,0.44092625,2.04256077,0.06342067,0.38782474
0.50725363,3.77950838,0.02902446,0.08233739,0.35153251,1.13564907,0.43050309,2.05751944,0.06168185,0.37683200
0.51325663,3.75540346,0.02678394,0.07781376,0.34557017,1.12092141,0.42001791,2.07319116,0.05999069,0.36615272
0.51925963,3.73378720,0.02459355,0.07337360,0.34006256,1.10732498,0.40964787,2.08951035,0.05837750,0.35595372
0.52526263,3.71488678,0.02247722,0.06906621,0.33500770,1.09496990,0.39953821,2.10631209,0.05686771,0.34637239
0.53126563,3.69872660,0.02045474,0.06493249,0.33038311,1.08390961,0.38980034,2.12333776,0.05548125,0.33751409
0.53726863,3.68513897,0.01854157,0.06100471,0.32614813,1.07414322,0.38051159,2.14024511,0.05423226,0.32945101
0.54327164,3.67378293,0.01674897,0.05730667,0.32224704,1.06562029,0.37171656,2.15662204,0.05312894,0.32222230
0.54927464,3.66416940,0.01508418,0.05385415,0.31861291,1.05824723,0.36342965,2.17200306,0.05217374,0.31583540
0.55527764,3.65569079,0.01355074,0.05065566,0.31517166,1.05189475,0.35563867,2.18588757,0.05136370,0.31026829
0.56128064,3.64765298,0.01214892,0.04771333,0.31184622,1.04640589,0.34830920,2.19775881,0.05069092,0.30547263
0.56728364,3.63930796,0.01087619,0.04502399,0.30856050,1.04160392,0.34138936,2.20710263,0.05014327,0.30137741
0.57328664,3.62988521,0.00972771,0.04258033,0.30524289,1.03729980,0.33481474,2.21342523,0.04970508,0.29789307
0.57928964,3.61862080,0.00869686,0.04037200,0.30182920,1.03329869,0.32851323,2.21626912,0.04935802,0.29491570
0.58529265,3.60478307,0.00777573,0.03838673,0.29826489,1.02940557,0.32240950,2.21522694,0.04908187,0.29233139
0.59129565,3.58769450,0.00695558,0.03661136,0.29450654,1.02542970,0.31642912,2.20995287,0.04885548,0.29002042
0.59729865,3.56674956,0.00622725,0.03503270,0.29052249,1.02118809,0.31050198,2.20017147,0.04865750,0.28786126
0.60330165,3.54142878,0.00558153,0.03363829,0.28629293,1.01650818,0.30456525,2.18568424,0.04846729,0.28573431
0.60930465,3.51130962,0.00500941,0.03241701,0.28180920,1.01122998,0.29856562,2.16637400,0.04826564,0.28352528
0.61530765,3.47607449,0.00450235,0.03135948,0.27707280,1.00520788,0.29246109,2.14220743,0.04803546,0.28112827
0.62131066,3.43551691,0.00405241,0.03045833,0.27209400,0.99831258,0.28622219,2.11323619,0.04776245,0.27844846
0.62731366,3.38954622,0.00365236,0.02970834,0.26689036,0.99043318,0.27983285,2.07959690,0.04743565,0.27540442
0.63331666,3.33819144,0.00329574,0.02910638,0.26148518,0.98147979,0.27329089,2.04151024,0.04704794,0.27193010
0.63931966,3.28160453,0.00297689,0.02865131,0.25590622,0.97138663,0.26660830,1.99927934,0.04659643,0.26797642
0.64532266,3.22006319,0.00269090,0.02834368,0.25018451,0.96011560,0.25981132,1.95328755,0.04608276,0.26351246
0.65132566,3.15397292,0.00243359,0.02818543,0.24435362,0.94766028,0.25294028,1.90399547,0.04551327,0.25852632
0.65732866,3.08386807,0.00220144,0.02817949,0.23844919,0.93404994,0.24604940,1.85193718,0.04489913,0.25302552
0.66333167,3.01041121,0.00199152,0.02832928,0.23250878,0.91935346,0.23920629,1.79771531,0.04425625,0.24703702
0.66933467,2.93439017,0.00180142,0.02863827,0.22657208,0.90368260,0.23249129,1.74199480,0.04360509,0.24060673
0.67533767,2.85671216,0.00162916,0.02910950,0.22068128,0.88719437,0.22599654,1.68549502,0.04297035,0.23379866
0.68134067,2.77839408,0.00147318,0.02974502,0.21488161,0.87009200,0.21982474,1.62898000,0.04238047,0.22669352
0.68734367,2.70054879,0.00133221,0.03054551,0.20922190,0.85262423,0.21408748,1.57324670,0.04186698,0.21938699
0.69334667,2.62436681,0.00120523,0.03150981,0.20375505,0.83508269,0.20890321,1.51911129,0.04146377,0.21198745
0.69934967,2.55109355,0.00109147,0.03263456,0.19853833,0.81779711,0.20439471,1.46739338,0.04120613,0.20461347
0.70535268,2.48200230,0.00099031,0.03391395,0.19363349,0.80112840,0.20068622,1.41889883,0.04112975,0.19739089
0.71135568,2.41836354,0.00090130,0.03533946,0.18910647,0.78545973,0.19790002,1.37440116,0.04126955,0.19044978
0.71735868,2.36141144,0.00082410,0.03689985,0.18502687,0.77118570,0.19615282,1.33462240,0.04165856,0.18392121
0.72336168,2.31230872,0.00075845,0.03858109,0.18146699,0.75870011,0.19555181,1.30021394,0.04232662,0.17793400
0.72936468,2.27211123,0.00070421,0.04036658,0.17850063,0.74838271,0.19619065,1.27173813,0.04329925,0.17261162
0.73536768,2.24173360,0.00066129,0.04223734,0.17620162,0.74058551,0.19814550,1.24965143,0.04459644,0.16806921
0.74137069,2.22191773,0.00062965,0.04417243,0.17464208,0.73561921,0.20147121,1.23428986,0.04623164,0.16441096
0.74737369,2.21320538,0.00060929,0.04614940,0.17389066,0.73374056,0.20619798,1.22585758,0.04821084,0.16172782
0.75337669,2.21591642,0.00060028,0.04814489,0.17401076,0.73514100,0.21232858,1.22441901,0.05053191,0.16009572
0.75937969,2.23013381,0.00060266,0.05013527,0.17505873,0.73993743,0.21983625,1.22989517,0.05318411,0.15957424
0.76538269,2.25569631,0.00061654,0.05209732,0.17708231,0.74816547,0.22866357,1.24206449,0.05614792,0.16020588
0.77138569,2.29219937,0.00064200,0.05400903,0.18011928,0.75977555,0.23872231,1.26056821,0.05939518,0.16201579
0.77738869,2.33900460,0.00067913,0.05585025,0.18419638,0.77463232,0.24989440,1.28492028,0.06288950,0.16501204
0.78339170,2.39525737,0.00072803,0.05760343,0.18932848,0.79251715,0.26203394,1.31452155,0.06658707,0.16918636
0.78939470,2.45991226,0.00078878,0.05925423,0.19551817,0.81313408,0.27497043,1.34867768,0.07043772,0.17451525
0.79539770,2.53176515,0.00086143,0.06079205,0.20275557,0.83611855,0.28851298,1.38662027,0.07438630,0.18096136
0.80140070,2.60949085,0.00094603,0.06221048,0.21101842,0.86104901,0.30245537,1.42753024,0.07837428,0.18847517
0.80740370,2.69168465,0.00104259,0.06350750,0.22027241,0.88746056,0.31658197,1.47056269,0.08234159,0.19699665
0.81340670,2.77690607,0.00115113,0.06468562,0.23047171,0.91486024,0.33067404,1.51487219,0.08622857,0.20645701
0.81940970,2.86372290,0.00127160,0.06575181,0.24155952,0.94274320,0.34451639,1.55963753,0.08997789,0.21678034
0.82541271,2.95075380,0.00140395,0.06671727,0.25346882,0.97060903,0.35790399,1.60408488,0.09353656,0.22788508
0.83141571,3.03670750,0.00154809,0.06759695,0.26612301,0.99797760,0.37064828,1.64750858,0.09685768,0.23968526
0.83741871,3.12041703,0.00170389,0.06840901,0.27943662,1.02440358,0.38258292,1.68928855,0.09990210,0.25209149
0.84342171,3.20086773,0.00187119,0.06917409,0.29331599,1.04948922,0.39356871,1.72890383,0.10263963,0.26501172
0.84942471,3.27721779,0.00204975,0.06991442,0.30765988,1.07289470,0.40349748,1.76594174,0.10505007,0.27835165
0.85542771,3.34881078,0.00223930,0.07065293,0.32236018,1.09434570,0.41229474,1.80010232,0.10712362,0.29201504
0.86143072,3.41517994,0.00243948,0.07141222,0.33730251,1.11363812,0.41992100,1.83119811,0.10886104,0.30590383
0.86743372,3.47604424,0.00264985,0.07221361,0.35236706,1.13063954,0.42637169,1.85914935,0.11027320,0.31991813
0.87343672,3.53129696,0.00286984,0.07307615,0.36742940,1.14528790,0.43167575,1.88397504,0.11138028,0.33395633
0.87943972,3.58098763,0.00309880,0.07401579,0.38236159,1.15758724,0.43589286,1.90578048,0.11221053,0.34791526
0.88544272,3.62529853,0.00333593,0.07504457,0.39703344,1.16760120,0.43910961,1.92474187,0.11279871,0.36169053
0.89144572,3.66451741,0.00358030,0.07617012,0.41131399,1.17544444,0.44143461,1.94108901,0.11318428,0.37517719
0.89744872,3.69900781,0.00383083,0.07739521,0.42507324,1.18127276,0.44299307,1.95508685,0.11340937,0.38827068
0.90345173,3.72917882,0.00408633,0.07871760,0.43818420,1.18527236,0.44392073,1.96701697,0.11351680,0.40086810
0.90945473,3.75545582,0.00434545,0.08013012,0.45052501,1.18764887,0.44435787,1.97715976,0.11354801,0.41286993
0.91545773,3.77825371,0.00460676,0.08162096,0.46198126,1.18861667,0.44444327,1.98577824,0.11354126,0.42418194
0.92146073,3.79795377,0.00486875,0.08317419,0.47244844,1.18838911,0.44430867,1.99310415,0.11352998,0.43471743
0.92746373,3.81488524,0.00512988,0.08477046,0.48183425,1.18716984,0.44407383,1.99932691,0.11354151,0.44439961
0.93346673,3.82931210,0.00538864,0.08638794,0.49006090,1.18514575,0.44384241,2.00458570,0.11359615,0.45316400
0.93946973,3.84142547,0.00564359,0.08800326,0.49706708,1.18248168,0.44369880,2.00896498,0.11370665,0.46096071
0.94547274,3.85134137,0.00589348,0.08959262,0.50280971,1.17931687,0.44370594,2.01249331,0.11387811,0.46775655
0.95147574,3.85910360,0.00613726,0.09113288,0.50726512,1.17576321,0.44390425,2.01514531,0.11410829,0.47353664
0.95747874,3.86469093,0.00637421,0.09260254,0.51042989,1.17190525,0.44431154,2.01684640,0.11438828,0.47830556
0.96348174,3.86802774,0.00660400,0.09398274,0.51232093,1.16780152,0.44492380,2.01747974,0.11470351,0.48208783
0.96948474,3.86899721,0.00682678,0.09525796,0.51297511,1.16348708,0.44571688,2.01689496,0.11503498,0.48492764
0.97548774,3.86745559,0.00704327,0.09641662,0.51244814,1.15897700,0.44664873,2.01491783,0.11536067,0.48688780
0.98149075,3.86324697,0.00725480,0.09745143,0.51081294,1.15427019,0.44766215,2.01136040,0.11565707,0.48804791
0.98749375,3.85621703,0.00746339,0.09835945,0.50815735,1.14935367,0.44868784,2.00603097,0.11590070,0.48850177
0.99349675,3.84622531,0.00767180,0.09914198,0.50458147,1.14420655,0.44964760,1.99874328,0.11606953,0.48835406
0.99949975,3.83315518,0.00788358,0.09980414,0.50019446,1.13880382,0.45045743,1.98932455,0.11614436,0.48771654
1.00550275,3.81692105,0.00810306,0.10035429,0.49511119,1.13311954,0.45103054,1.97762212,0.11610990,0.48670383
1.01150575,3.79747275,0.00833539,0.10080329,0.48944869,1.12712947,0.45128014,1.96350837,0.11595567,0.48542897
1.01750875,3.77479705,0.00858651,0.10116357,0.48332256,1.12081294,0.45112182,1.94688393,0.11567667,0.48399902
1.02351176,3.74891661,0.00886313,0.10144825,0.47684363,1.11415403,0.45047565,1.92767932,0.11527371,0.48251090
1.02951476,3.71988672,0.00917266,0.10167010,0.47011479,1.10714210,0.44926794,1.90585502,0.11475349,0.48104765
1.03551776,3.68779055,0.00952314,0.10184072,0.46322828,1.09977181,0.44743259,1.88140046,0.11412838,0.47967535
1.04152076,3.65273328,0.00992314,0.10196965,0.45626356,1.09204264,0.44491219,1.85433198,0.11341601,0.47844083
1.04752376,3.61483597,0.01038161,0.10206370,0.44928568,1.08395814,0.44165889,1.82469026,0.11263852,0.47737036
1.05352676,3.57422952,0.01090772,0.10212644,0.44234442,1.07552501,0.43763497,1.79253757,0.11182169,0.47646924
1.05952976,3.53104946,0.01151066,0.10215787,0.43547407,1.06675212,0.43281334,1.75795496,0.11099389,0.47572256
1.06553277,3.48543168,0.01219937,0.10215427,0.42869388,1.05764956,0.42717782,1.72103984,0.11018490,0.47509677
1.07153577,3.43750952,0.01298231,0.10210825,0.42200926,1.04822781,0.42072341,1.68190403,0.10942462,0.47454232
1.07753877,3.38741216,0.01386709,0.10200904,0.41541339,1.03849698,0.41345637,1.64067235,0.10874177,0.47399686
1.08354177,3.33526432,0.01486019,0.10184284,0.40888938,1.02846630,0.40539422,1.59748185,0.10816258,0.47338913
1.08954477,3.28118703,0.01596657,0.10159338,0.40241278,1.01814358,0.39656565,1.55248165,0.10770956,0.47264309
1.09554777,3.22529925,0.01718929,0.10124262,0.39595422,1.00753489,0.38701025,1.50583318,0.10740031,0.47168222
1.10155078,3.16771993,0.01852915,0.10077141,0.38948218,0.99664418,0.37677810,1.45771071,0.10724651,0.47043359
1.10755378,3.10857029,0.01998437,0.10016031,0.38296557,0.98547295,0.36592913,1.40830211,0.10725313,0.46883163
1.11355678,3.04797592,0.02155020,0.09939041,0.37637625,0.97401989,0.35453234,1.35780949,0.10741777,0.46682135
1.11955978,2.98606857,0.02321873,0.09844404,0.36969112,0.96228050,0.34266476,1.30644960,0.10773039,0.46436081
1.12556278,2.92298747,0.02497869,0.09730557,0.36289387,0.95024680,0.33041025,1.25445390,0.10817322,0.46142280
1.13156578,2.85888013,0.02681534,0.09596212,0.35597638,0.93790698,0.31785814,1.20206824,0.10872103,0.45799574
1.13756878,2.79390275,0.02871051,0.09440413,0.34893962,0.92524537,0.30510174,1.14955190,0.10934172,0.45408366
1.14357179,2.72822045,0.03064274,0.09262596,0.34179423,0.91224251,0.29223681,1.09717632,0.10999721,0.44970552
1.14957479,2.66200758,0.03258759,0.09062628,0.33456072,0.89887574,0.27936002,1.04522328,0.11064461,0.44489389
1.15557779,2.59544836,0.03451805,0.08840845,0.32726952,0.88512014,0.26656755,0.99398289,0.11123763,0.43969322
1.16158079,2.52873828,0.03640508,0.08598077,0.31996076,0.87095003,0.25395378,0.94375133,0.11172829,0.43415777
1.16758379,2.46208641,0.03821832,0.08335653,0.31268409,0.85634115,0.24161022,0.89482872,0.11206865,0.42834961
1.17358679,2.39571890,0.03992688,0.08055412,0.30549847,0.84127335,0.22962478,0.84751700,0.11221275,0.42233668
1.17958979,2.32988372,0.04150019,0.07759680,0.29847213,0.82573383,0.21808126,0.80211826,0.11211848,0.41619117
1.18559280,2.26485649,0.04290896,0.07451256,0.29168256,0.80972090,0.20705922,0.75893340,0.11174942,0.40998838
1.19159580,2.20094729,0.04412611,0.07133371,0.28521672,0.79324790,0.19663414,0.71826118,0.11107657,0.40380601
1.19759880,2.13850800,0.04512767,0.06809642,0.27917136,0.77634733,0.18687790,0.68039788,0.11007982,0.39772412
1.20360180,2.07793962,0.04589367,0.06484019,0.27365337,0.75907467,0.17785944,0.64563713,0.10874921,0.39182541
1.20960480,2.01969895,0.04640891,0.06160714,0.26878006,0.74151180,0.16964563,0.61427011,0.10708584,0.38619605
1.21560780,1.96430388,0.04666356,0.05844128,0.26467931,0.72376967,0.16230215,0.58658572,0.10510247,0.38092671
1.22161081,1.91233658,0.04665368,0.05538774,0.26148938,0.70598996,0.15589439,0.56287052,0.10282370,0.37611364
1.22761381,1.86444381,0.04638146,0.05249185,0.25935827,0.68834542,0.15048819,0.54340828,0.10028582,0.37185962
1.23361681,1.82133373,0.04585533,0.04979834,0.25844248,0.67103887,0.14615037,0.52847870,0.09753629,0.36827460
1.23961981,1.78376873,0.04508981,0.04735043,0.25890507,0.65430060,0.14294898,0.51835519,0.09463283,0.36547577
1.24562281,1.75255397,0.04410525,0.04518902,0.26091294,0.63838411,0.14095305,0.51330145,0.09164227,0.36358689
1.25162581,1.72852150,0.04292722,0.04335189,0.26463329,0.62356044,0.14023211,0.51356670,0.08863908,0.36273681
1.25762881,1.71251017,0.04158589,0.04187295,0.27022929,0.61011096,0.14085502,0.51937953,0.08570372,0.36305711
1.26363182,1.70534176,0.04011517,0.04078168,0.27785498,0.59831915,0.14288855,0.53094033,0.08292075,0.36467872
1.26963482,1.70779396,0.03855175,0.04010254,0.28764964,0.58846133,0.14639538,0.54841256,0.08037693,0.36772789
1.27563782,1.72057123,0.03693408,0.03985458,0.29973172,0.58079707,0.15143178,0.57191298,0.07815917,0.37232129
1.28164082,1.74427447,0.03530130,0.04005117,0.31419260,0.57555937,0.15804503,0.60150137,0.07635251,0.37856069
1.28764382,1.77937087,0.03369220,0.04069981,0.33109041,0.57294528,0.16627050,0.63716992,0.07503808,0.38652740
1.29364682,1.82616521,0.03214414,0.04180206,0.35044428,0.57310718,0.17612876,0.67883306,0.07429116,0.39627674
1.29964982,1.88477392,0.03069210,0.04335364,0.37222920,0.57614535,0.18762267,0.72631815,0.07417930,0.40783279
1.30565283,1.95510316,0.02936782,0.04534452,0.39637187,0.58210187,0.20073454,0.77935755,0.07476062,0.42118383
1.31165583,2.03683201,0.02819906,0.04775918,0.42274764,0.59095649,0.21542370,0.83758278,0.07608216,0.43627864
1.31765883,2.12940180,0.02720891,0.05057686,0.45117901,0.60262428,0.23162430,0.90052103,0.07817850,0.45302398
1.32366183,2.23201206,0.02641543,0.05377192,0.48143550,0.61695553,0.24924378,0.96759468,0.08107051,0.47128339
1.32966483,2.34362375,0.02583121,0.05731413,0.51323524,0.63373756,0.26816175,1.03812391,0.08476428,0.49087737
1.33566783,2.46296967,0.02546328,0.06116905,0.54624820,0.65269866,0.28822973,1.11133269,0.08925041,0.51158514
1.34167084,2.58857194,0.02531307,0.06529836,0.58010098,0.67351375,0.30927143,1.18635812,0.09450339,0.53314785
1.34767384,2.71876613,0.02537649,0.06966020,0.61438306,0.69581158,0.33108395,1.26226303,0.10048140,0.55527315
1.35367684,2.85173117,0.02564422,0.07420943,0.64865433,0.71918325,0.35343964,1.33805152,0.10712633,0.57764102
1.35967984,2.98552435,0.02610205,0.07889801,0.68245369,0.74319161,0.37608881,1.41268703,0.11436418,0.59991065
1.36568284,3.11811998,0.02673133,0.08367524,0.71530838,0.76738117,0.39876310,1.48511248,0.12210576,0.62172806
1.37168584,3.24745090,0.02750952,0.08848813,0.74674380,0.79128828,0.42117956,1.55427180,0.13024780,0.64273432
1.37768884,3.37145134,0.02841080,0.09328176,0.77629357,0.81445116,0.44304533,1.61913212,0.13867442,0.66257403
1.38369185,3.48809995,0.02940673,0.09799967,0.80350940,0.83641953,0.46406280,1.67870609,0.14725895,0.68090368
1.38969485,3.59546203,0.03046698,0.10258442,0.82797058,0.85676364,0.48393519,1.73207341,0.15586612,0.69739992
1.39569785,3.69172961,0.03156005,0.10697822,0.84929294,0.87508241,0.50237235,1.77840110,0.16435456,0.71176720
1.40170085,3.77525867,0.03265396,0.11112362,0.86713679,0.89101075,0.51909670,1.81696170,0.17257966,0.72374477
1.40770385,3.84460257,0.03371707,0.11496442,0.88121400,0.90422580,0.53384910,1.84714901,0.18039651,0.73311283
1.41370685,3.89854105,0.03471869,0.11844665,0.89129379,0.91445216,0.54639458,1.86849096,0.18766312,0.73969763
1.41970985,3.93610426,0.03562986,0.12151968,0.89720733,0.92146616,0.55652764,1.88065908,0.19424368,0.74337549
1.42571286,3.95659138,0.03642386,0.12413738,0.89885099,0.92509907,0.56407707,1.88347460,0.20001171,0.74407571
1.43171586,3.95958364,0.03707689,0.12625936,0.89618819,0.92523940,0.56891004,1.87691093,0.20485322,0.74178208
1.43771886,3.94495138,0.03756846,0.12785217,0.88924991,0.92183426,0.57093544,1.86109257,0.20866949,0.73653337
1.44372186,3.91285517,0.03788186,0.12889043,0.87813381,0.91488978,0.57010626,1.83629054,0.21137959,0.72842231
1.44972486,3.86374096,0.03800443,0.12935788,0.86300205,0.90447073,0.56642088,1.80291461,0.21292249,0.71759355
1.45572786,3.79832924,0.03792775,0.12924813,0.84407778,0.89069909,0.55992334,1.76150243,0.21325859,0.70424024
1.46173087,3.71759857,0.03764776,0.12856528,0.82164044,0.87375180,0.55070246,1.71270612,0.21237071,0.68859960
1.46773387,3.62276356,0.03716474,0.12732415,0.79601998,0.85385746,0.53888981,1.65727657,0.21026447,0.67094726
1.47373687,3.51524789,0.03648313,0.12555018,0.76759004,0.83129212,0.52465662,1.59604595,0.20696802,0.65159084
1.47973987,3.39665281,0.03561135,0.12327901,0.73676030,0.80637404,0.50820975,1.52990897,0.20253113,0.63086251
1.48574287,3.26872188,0.03456144,0.12055565,0.70396815,0.77945757,0.48978673,1.45980325,0.19702365,0.60911110
1.49174587,3.13330278,0.03334864,0.11743331,0.66966981,0.75092607,0.46965013,1.38668955,0.19053351,0.58669365
1.49774887,2.99230714,0.03199090,0.11397197,0.63433124,0.72118423,0.44808142,1.31153209,0.18316416,0.56396686
1.50375188,2.84766957,0.03050832,0.11023662,0.59841901,0.69064965,0.42537445,1.23527977,0.17503167,0.54127856
1.50975488,2.70130698,0.02892260,0.10629541,0.56239128,0.65974424,0.40182889,1.15884856,0.16626154,0.51895956
1.51575788,2.55507950,0.02725642,0.10221764,0.52668933,0.62888538,0.37774374,1.08310556,0.15698542,0.49731619
1.52176088,2.41075419,0.02553284,0.09807183,0.49172972,0.59847742,0.35341111,1.00885517,0.14733771,0.47662371
