energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.63731866,1.74484922,0.25343699,0.43171415,0.00008118,0.14056889,0.70229385,0.69152305,0.00010785,0.58118192
-4.63131566,1.71333135,0.25107601,0.43681608,0.00007527,0.14199729,0.70959443,0.65326856,0.00009949,0.58494594
-4.62531266,1.67723724,0.24795693,0.44005846,0.00006932,0.14290071,0.71400970,0.61466974,0.00009119,0.58623709
-4.61930965,1.63715963,0.24415653,0.44144818,0.00006341,0.14329540,0.71565442,0.57619258,0.00008302,0.58514173
-4.61330665,1.59375126,0.23976602,0.44102708,0.00005760,0.14320671,0.71470066,0.53828034,0.00007509,0.58180152
-4.60730365,1.54771319,0.23488907,0.43887044,0.00005197,0.14266847,0.71137270,0.50134762,0.00006745,0.57640928
-4.60130065,1.49978180,0.22963948,0.43508466,0.00004656,0.14172200,0.70594028,0.46577553,0.00006019,0.56920313
-4.59529765,1.45071465,0.22413846,0.42980392,0.00004143,0.14041502,0.69871049,0.43190786,0.00005334,0.56045906
-4.58929465,1.40127563,0.21851154,0.42318623,0.00003660,0.13880036,0.69001845,0.40004814,0.00004696,0.55048236
-4.58329165,1.35221949,0.21288539,0.41540881,0.00003211,0.13693444,0.68021719,0.37045759,0.00004105,0.53959804
-4.57728864,1.30427637,0.20738441,0.40666309,0.00002798,0.13487576,0.66966692,0.34335386,0.00003565,0.52814071
-4.57128564,1.25813635,0.20212735,0.39714934,0.00002421,0.13268326,0.65872411,0.31891031,0.00003074,0.51644426
-4.56528264,1.21443462,0.19722399,0.38707119,0.00002079,0.13041459,0.64773064,0.29725592,0.00002634,0.50483160
-4.55927964,1.17373742,0.19277202,0.37663025,0.00001774,0.12812454,0.63700341,0.27847560,0.00002241,0.49360484
-4.55327664,1.13652920,0.18885416,0.36602072,0.00001503,0.12586337,0.62682464,0.26261082,0.00001895,0.48303625
-4.54727364,1.10320134,0.18553564,0.35542450,0.00001264,0.12367542,0.61743337,0.24966059,0.00001593,0.47336023
-4.54127064,1.07404271,0.18286223,0.34500660,0.00001056,0.12159777,0.60901818,0.23958259,0.00001331,0.46476650
-4.53526763,1.04923240,0.18085867,0.33491122,0.00000876,0.11965917,0.60171167,0.23229473,0.00001108,0.45739487
-4.52926463,1.02883501,0.17952780,0.32525845,0.00000721,0.11787923,0.59558671,0.22767677,0.00000921,0.45133156
-4.52326163,1.01279874,0.17885033,0.31614178,0.00000590,0.11626793,0.59065486,0.22557240,0.00000767,0.44660736
-4.51725863,1.00095642,0.17878526,0.30762651,0.00000480,0.11482543,0.58686676,0.22579163,0.00000643,0.44319752
-4.51125563,0.99302979,0.17927106,0.29974907,0.00000388,0.11354228,0.58411496,0.22811363,0.00000550,0.44102363
-4.50525263,0.98863704,0.18022750,0.29251729,0.00000312,0.11240004,0.58223868,0.23229013,0.00000485,0.43995716
-4.49924962,0.98730360,0.18155822,0.28591171,0.00000250,0.11137214,0.58103086,0.23804931,0.00000449,0.43982478
-4.49324662,0.98847601,0.18315378,0.27988772,0.00000201,0.11042526,0.58024687,0.24510048,0.00000445,0.44041519
-4.48724362,0.99153871,0.18489535,0.27437875,0.00000162,0.10952083,0.57961483,0.25313928,0.00000475,0.44148732
-4.48124062,0.99583326,0.18665876,0.26930004,0.00000132,0.10861693,0.57884718,0.26185365,0.00000545,0.44277946
-4.47523762,1.00067961,0.18831882,0.26455322,0.00000111,0.10767027,0.57765287,0.27093037,0.00000663,0.44401920
-4.46923462,1.00539855,0.18975377,0.26003128,0.00000097,0.10663827,0.57574986,0.28006216,0.00000838,0.44493375
-4.46323162,1.00933499,0.19084974,0.25562380,0.00000091,0.10548123,0.57287734,0.28895518,0.00001085,0.44526012
-4.45722861,1.01188090,0.19150499,0.25122233,0.00000091,0.10416428,0.56880721,0.29733679,0.00001422,0.44475508
-4.45122561,1.01249738,0.19163376,0.24672559,0.00000098,0.10265928,0.56335417,0.30496329,0.00001872,0.44320411
-4.44522261,1.01073497,0.19116966,0.24204429,0.00000113,0.10094631,0.55638419,0.31162755,0.00002462,0.44042945
-4.43921961,1.00625125,0.19006844,0.23710542,0.00000137,0.09901499,0.54782088,0.31716612,0.00003228,0.43629648
-4.43321661,0.99882539,0.18830991,0.23185584,0.00000170,0.09686527,0.53764939,0.32146568,0.00004211,0.43071856
-4.42721361,0.98836872,0.18589917,0.22626491,0.00000215,0.09450783,0.52591782,0.32446849,0.00005460,0.42365990
-4.42121061,0.97493109,0.18286678,0.22032620,0.00000273,0.09196403,0.51273606,0.32617669,0.00007035,0.41513646
-4.41520760,0.95870263,0.17926823,0.21405819,0.00000347,0.08926541,0.49827194,0.32665512,0.00009003,0.40521486
-4.40920460,0.94001090,0.17518232,0.20750378,0.00000441,0.08645273,0.48274513,0.32603258,0.00011441,0.39400933
-4.40320160,0.91931330,0.17070891,0.20072892,0.00000557,0.08357463,0.46641882,0.32450134,0.00014440,0.38167692
-4.39719860,0.89718521,0.16596578,0.19382016,0.00000700,0.08068596,0.44958974,0.32231486,0.00018095,0.36841109
-4.39119560,0.87430398,0.16108491,0.18688143,0.00000874,0.07784579,0.43257684,0.31978355,0.00022516,0.35443408
-4.38519260,0.85142943,0.15620829,0.18003009,0.00001083,0.07511535,0.41570911,0.31726876,0.00027819,0.33998831
-4.37918959,0.82938142,0.15148329,0.17339244,0.00001334,0.07255571,0.39931314,0.31517491,0.00034128,0.32532723
-4.37318659,0.80901516,0.14705786,0.16709886,0.00001631,0.07022559,0.38370087,0.31393997,0.00041571,0.31070599
-4.36718359,0.79119501,0.14307570,0.16127883,0.00001980,0.06817913,0.36915799,0.31402437,0.00050278,0.29637225
-4.36118059,0.77676752,0.13967150,0.15605596,0.00002387,0.06646388,0.35593354,0.31589861,0.00060379,0.28255760
-4.35517759,0.76653449,0.13696641,0.15154321,0.00002857,0.06511901,0.34423099,0.32002972,0.00071996,0.26946984
-4.34917459,0.76122682,0.13506393,0.14783853,0.00003395,0.06417375,0.33420120,0.32686707,0.00085240,0.25728634
-4.34317159,0.76147982,0.13404632,0.14502100,0.00004005,0.06364625,0.32593748,0.33682754,0.00100206,0.24614887
-4.33716858,0.76781072,0.13397156,0.14314761,0.00004692,0.06354276,0.31947289,0.35028079,0.00116966,0.23615987
-4.33116558,0.78059897,0.13487109,0.14225085,0.00005456,0.06385722,0.31477978,0.36753469,0.00135565,0.22738034
-4.32516258,0.80006991,0.13674825,0.14233708,0.00006301,0.06457129,0.31177172,0.38882169,0.00156011,0.21982938
-4.31915958,0.82628238,0.13957763,0.14338575,0.00007224,0.06565473,0.31030742,0.41428635,0.00178273,0.21348527
-4.31315658,0.85912060,0.14330522,0.14534954,0.00008222,0.06706624,0.31019670,0.44397463,0.00202274,0.20828799
-4.30715358,0.89829078,0.14784940,0.14815537,0.00009292,0.06875461,0.31120807,0.47782544,0.00227886,0.20414317
-4.30115058,0.94332269,0.15310283,0.15170617,0.00010427,0.07066018,0.31307770,0.51566487,0.00254933,0.20092693
-4.29514757,0.99357629,0.15893517,0.15588351,0.00011616,0.07271663,0.31551929,0.55720360,0.00283182,0.19849177
-4.28914457,1.04825363,0.16519644,0.16055087,0.00012849,0.07485291,0.31823457,0.60203779,0.00312348,0.19667293
-4.28314157,1.10641561,0.17172113,0.16555744,0.00014110,0.07699541,0.32092392,0.64965368,0.00342098,0.19529514
-4.27713857,1.16700372,0.17833290,0.17074249,0.00015386,0.07907006,0.32329676,0.69943620,0.00372054,0.19417937
-4.27113557,1.22886594,0.18484961,0.17593994,0.00016656,0.08100461,0.32508131,0.75068143,0.00401801,0.19314944
-4.26513257,1.29078655,0.19108869,0.18098321,0.00017904,0.08273072,0.32603337,0.80261272,0.00430896,0.19203812
-4.25912956,1.35151876,0.19687265,0.18571005,0.00019107,0.08418597,0.32594385,0.85440030,0.00458881,0.19069263
-4.25312656,1.40981945,0.20203453,0.18996725,0.00020245,0.08531572,0.32464481,0.90518361,0.00485293,0.18897934
-4.24712356,1.46448484,0.20642311,0.19361513,0.00021299,0.08607460,0.32201384,0.95409590,0.00509682,0.18678746
-4.24112056,1.51438590,0.20990775,0.19653156,0.00022248,0.08642787,0.31797673,1.00028990,0.00531623,0.18403184
-4.23511756,1.55850231,0.21238272,0.19861552,0.00023074,0.08635234,0.31250838,1.04296405,0.00550731,0.18065459
-4.22911456,1.59595369,0.21377070,0.19978993,0.00023761,0.08583696,0.30563206,1.08138778,0.00566676,0.17662578
-4.22311156,1.62602686,0.21402562,0.20000385,0.00024294,0.08488312,0.29741711,1.11492513,0.00579198,0.17194307
-4.21710855,1.64819817,0.21313443,0.19923379,0.00024663,0.08350451,0.28797530,1.14305550,0.00588112,0.16663049
-4.21110555,1.66214981,0.21111801,0.19748428,0.00024860,0.08172670,0.27745604,1.16539067,0.00593327,0.16073642
-4.20510255,1.66777952,0.20803090,0.19478754,0.00024882,0.07958637,0.26604071,1.18168728,0.00594840,0.15433096
-4.19909955,1.66520323,0.20396019,0.19120236,0.00024728,0.07713025,0.25393642,1.19185421,0.00592752,0.14750270
-4.19309655,1.65475046,0.19902330,0.18681225,0.00024403,0.07441388,0.24136937,1.19595451,0.00587257,0.14035527
-4.18709355,1.63695270,0.19336490,0.18172283,0.00023915,0.07150009,0.22857808,1.19420177,0.00578645,0.13300359
-4.18109055,1.61252508,0.18715304,0.17605869,0.00023273,0.06845739,0.21580686,1.18695104,0.00567294,0.12557011
-4.17508754,1.58234228,0.18057457,0.16995973,0.00022493,0.06535820,0.20329946,1.17468490,0.00553659,0.11818108
-4.16908454,1.54740940,0.17383003,0.16357719,0.00021592,0.06227710,0.19129321,1.15799512,0.00538260,0.11096303
-4.16308154,1.50882919,0.16712814,0.15706938,0.00020588,0.05928901,0.18001371,1.13756088,0.00521669,0.10403945
-4.15707854,1.46776666,0.16068008,0.15059737,0.00019502,0.05646741,0.16967013,1.11412452,0.00504492,0.09752777
-4.15107554,1.42541269,0.15469367,0.14432067,0.00018357,0.05388266,0.16045117,1.08846584,0.00487349,0.09153676
-4.14507254,1.38294775,0.14936763,0.13839314,0.00017174,0.05160032,0.15252155,1.06137605,0.00470862,0.08616426
-4.13906953,1.34150712,0.14488604,0.13295900,0.00015976,0.04967972,0.14601925,1.03363256,0.00455631,0.08149522
-4.13306653,1.30214884,0.14141318,0.12814937,0.00014784,0.04817259,0.14105316,1.00597536,0.00442220,0.07760024
-4.12706353,1.26582515,0.13908887,0.12407910,0.00013619,0.04712185,0.13770141,0.97908599,0.00431137,0.07453438
-4.12106053,1.23335860,0.13802430,0.12084418,0.00012500,0.04656061,0.13601007,0.95356980,0.00422826,0.07233630
-4.11505753,1.20542303,0.13829866,0.11851967,0.00011446,0.04651141,0.13599241,0.92994184,0.00417645,0.07102784
-4.10905453,1.18253017,0.13995652,0.11715821,0.00010473,0.04698556,0.13762858,0.90861687,0.00415865,0.07061378
-4.10305153,1.16502176,0.14300600,0.11678921,0.00009596,0.04798285,0.14086585,0.88990342,0.00417655,0.07108197
-4.09704852,1.15306734,0.14741800,0.11741857,0.00008829,0.04949142,0.14561929,0.87400200,0.00423083,0.07240382
-4.09104552,1.14666752,0.15312631,0.11902914,0.00008184,0.05148793,0.15177309,0.86100708,0.00432113,0.07453503
-4.08504252,1.14566230,0.16002879,0.12158177,0.00007673,0.05393798,0.15918249,0.85091260,0.00444607,0.07741663
-4.07903952,1.14974401,0.16798959,0.12501698,0.00007308,0.05679686,0.16767635,0.84362052,0.00460327,0.08097639
-4.07303652,1.15847441,0.17684235,0.12925724,0.00007100,0.06001054,0.17706047,0.83895185,0.00478950,0.08513053
-4.06703352,1.17130517,0.18639451,0.13420981,0.00007059,0.06351696,0.18712161,0.83665973,0.00500071,0.08978571
-4.06103052,1.18760113,0.19643239,0.13977009,0.00007198,0.06724754,0.19763230,0.83644377,0.00523220,0.09484136
-4.05502751,1.20666556,0.20672718,0.14582536,0.00007531,0.07112897,0.20835618,0.83796537,0.00547880,0.10019226
-4.04902451,1.22776676,0.21704160,0.15225898,0.00008070,0.07508517,0.21905409,0.84086321,0.00573500,0.10573130
-4.04302151,1.25016508,0.22713698,0.15895472,0.00008831,0.07903936,0.22949045,0.84476870,0.00599513,0.11135247
-4.03701851,1.27313981,0.23678070,0.16580137,0.00009832,0.08291625,0.23944004,0.84932069,0.00625358,0.11695387
-4.03101551,1.29601503,0.24575359,0.17269734,0.00011090,0.08664421,0.24869475,0.85417925,0.00650499,0.12244077
-4.02501251,1.31818386,0.25385718,0.17955510,0.00012625,0.09015736,0.25707023,0.85903813,0.00674438,0.12772857
-4.01900950,1.33913045,0.26092045,0.18630553,0.00014459,0.09339754,0.26441209,0.86363571,0.00696737,0.13274548
-4.01300650,1.35844905,0.26680579,0.19290184,0.00016611,0.09631610,0.27060145,0.86776410,0.00717031,0.13743503
-4.00700350,1.37585982,0.27141414,0.19932297,0.00019105,0.09887530,0.27555949,0.87127653,0.00735040,0.14175807
-4.00100050,1.39122089,0.27468880,0.20557645,0.00021961,0.10104944,0.27925104,0.87409268,0.00750580,0.14569435
-3.99499750,1.40453644,0.27661804,0.21170053,0.00025200,0.10282562,0.28168662,0.87620217,0.00763567,0.14924350
-3.98899450,1.41596053,0.27723613,0.21776544,0.00028841,0.10420400,0.28292323,0.87766608,0.00774023,0.15242544
-3.98299150,1.42579670,0.27662301,0.22387379,0.00032901,0.10519766,0.28306346,0.87861664,0.00782071,0.15528006
-3.97698849,1.43449335,0.27490234,0.23016003,0.00037394,0.10583205,0.28225312,0.87925523,0.00787937,0.15786625
-3.97098549,1.44263488,0.27223816,0.23678874,0.00042333,0.10614396,0.28067727,0.87984867,0.00791937,0.16026033
-3.96498249,1.45092897,0.26883015,0.24395207,0.00047724,0.10618015,0.27855487,0.88072402,0.00794467,0.16255371
-3.95897949,1.46019000,0.26490779,0.25186595,0.00053571,0.10599561,0.27613214,0.88226191,0.00795994,0.16485005
-3.95297649,1.47131920,0.26072345,0.26076534,0.00059874,0.10565158,0.27367477,0.88488863,0.00797033,0.16726185
-3.94697349,1.48528153,0.25654479,0.27089844,0.00066627,0.10521329,0.27145942,0.88906682,0.00798136,0.16990659
-3.94097049,1.50307998,0.25264657,0.28251996,0.00073823,0.10474764,0.26976445,0.89528510,0.00799870,0.17290256
-3.93496748,1.52572744,0.24930225,0.29588352,0.00081446,0.10432075,0.26886058,0.90404649,0.00802797,0.17636438
-3.92896448,1.55421686,0.24677558,0.31123345,0.00089479,0.10399553,0.26900134,0.91585571,0.00807454,0.18039852
-3.92296148,1.58948992,0.24531239,0.32879590,0.00097900,0.10382941,0.27041406,0.93120560,0.00814336,0.18509875
-3.91695848,1.63240522,0.24513295,0.34876981,0.00106684,0.10387212,0.27329130,0.95056254,0.00823874,0.19054182
-3.91095548,1.68370625,0.24642495,0.37131774,0.00115801,0.10416379,0.27778333,0.97435120,0.00836421,0.19678348
-3.90495248,1.74399034,0.24933741,0.39655698,0.00125218,0.10473331,0.28399169,1.00293889,0.00852237,0.20385487
-3.89894947,1.81367918,0.25397573,0.42455128,0.00134898,0.10559707,0.29196427,1.03661965,0.00871475,0.21175967
-3.89294647,1.89299211,0.26039791,0.45530354,0.00144801,0.10675805,0.30169190,1.07559880,0.00894176,0.22047192
-3.88694347,1.98192314,0.26861214,0.48874976,0.00154882,0.10820541,0.31310686,1.11997817,0.00920259,0.22993471
-3.88094047,2.08022277,0.27857589,0.52475480,0.00165092,0.10991451,0.32608316,1.16974287,0.00949522,0.24005994
-3.87493747,2.18738580,0.29019648,0.56310995,0.00175378,0.11184745,0.34043890,1.22475000,0.00981643,0.25072910
-3.86893447,2.30264591,0.30333318,0.60353298,0.00185684,0.11395400,0.35594043,1.28472016,0.01016189,0.26179511
-3.86293147,2.42497804,0.31780082,0.64567051,0.00195945,0.11617313,0.37230852,1.34923239,0.01052624,0.27308534
-3.85692846,2.55310896,0.33337487,0.68910303,0.00206096,0.11843484,0.38922611,1.41772304,0.01090323,0.28440566
-3.85092546,2.68553655,0.34979771,0.73335244,0.00216063,0.12066239,0.40634760,1.48948912,0.01128591,0.29554543
-3.84492246,2.82055751,0.36678623,0.77789202,0.00225771,0.12277486,0.42330931,1.56369645,0.01166685,0.30628333
-3.83891946,2.95630326,0.38404016,0.82215859,0.00235140,0.12468988,0.43974078,1.63939285,0.01203831,0.31639381
-3.83291646,3.09078306,0.40125120,0.86556642,0.00244087,0.12632645,0.45527645,1.71552606,0.01239256,0.32565399
-3.82691346,3.22193327,0.41811240,0.90752249,0.00252531,0.12760776,0.46956733,1.79096629,0.01272206,0.33385059
-3.82091046,3.34767104,0.43432765,0.94744249,0.00260387,0.12846394,0.48229224,1.86453272,0.01301971,0.34078687
-3.81490745,3.46595065,0.44962089,0.98476692,0.00267579,0.12883443,0.49316809,1.93502325,0.01327911,0.34628904
-3.80890445,3.57482056,0.46374465,1.01897673,0.00274031,0.12867018,0.50195882,2.00124637,0.01349469,0.35021208
-3.80290145,3.67247886,0.47648773,1.04960786,0.00279678,0.12793529,0.50848271,2.06205417,0.01366193,0.35244461
-3.79689845,3.75732510,0.48768173,1.07626407,0.00284464,0.12660822,0.51261768,2.11637519,0.01377743,0.35291262
-3.79089545,3.82800663,0.49720622,1.09862767,0.00288346,0.12468241,0.51430450,2.16324582,0.01383904,0.35158195
-3.78489245,3.88345758,0.50499243,1.11646772,0.00291296,0.12216633,0.51354771,2.20183903,0.01384581,0.34845937
-3.77888944,3.92292913,0.51102537,1.12964556,0.00293301,0.11908304,0.51041438,2.23148927,0.01379806,0.34359234
-3.77288644,3.94601015,0.51534446,1.13811746,0.00294367,0.11546912,0.50503076,2.25171265,0.01369722,0.33706728
-3.76688344,3.95263760,0.51804270,1.14193459,0.00294518,0.11137322,0.49757708,2.26222141,0.01354579,0.32900668
-3.76088044,3.94309656,0.51926454,1.14124038,0.00293795,0.10685421,0.48828089,2.26293236,0.01334719,0.31956502
-3.75487744,3.91801029,0.51920259,1.13626559,0.00292258,0.10197903,0.47740909,2.25396881,0.01310557,0.30892384
-3.74887444,3.87832097,0.51809345,1.12732145,0.00289983,0.09682037,0.46525927,2.23565613,0.01282565,0.29728600
-3.74287144,3.82526213,0.51621285,1.11479126,0.00287058,0.09145431,0.45215071,2.20851108,0.01251258,0.28486957
-3.73686843,3.76032406,0.51387019,1.09912086,0.00283585,0.08595797,0.43841529,2.17322543,0.01217167,0.27190152
-3.73086543,3.68521363,0.51140288,1.08080830,0.00279672,0.08040732,0.42438890,2.13064459,0.01180834,0.25861137
-3.72486243,3.60180979,0.50917028,1.06039317,0.00275433,0.07487518,0.41040342,2.08174199,0.01142788,0.24522520
-3.71885943,3.51211651,0.50754760,1.03844571,0.00270983,0.06942953,0.39677963,2.02759040,0.01103539,0.23196003
-3.71285643,3.41821409,0.50691954,1.01555590,0.00266431,0.06413217,0.38382112,1.96933099,0.01063564,0.21901887
-3.70685343,3.32221047,0.50767381,0.99232276,0.00261884,0.05903765,0.37180920,1.90814136,0.01023306,0.20658645
-3.70085043,3.22619334,0.51019428,0.96934370,0.00257436,0.05419261,0.36099891,1.84520356,0.00983165,0.19482581
-3.69484742,3.13218395,0.51485375,0.94720405,0.00253169,0.04963548,0.35161595,1.78167305,0.00943496,0.18387571
-3.68884442,3.04209359,0.52200630,0.92646662,0.00249147,0.04539638,0.34385442,1.71864958,0.00904614,0.17384890
-3.68284142,2.95768311,0.53197901,0.90766134,0.00245420,0.04149740,0.33787513,1.65715076,0.00866790,0.16483118
-3.67683842,2.88052621,0.54506316,0.89127492,0.00242016,0.03795301,0.33380453,1.59808898,0.00830255,0.15688133
-3.67083542,2.81197689,0.56150496,0.87774048,0.00238945,0.03477069,0.33173383,1.54225225,0.00795204,0.15003162
-3.66483242,2.75314161,0.58149587,0.86742752,0.00236196,0.03195157,0.33171840,1.49028933,0.00761797,0.14428903
-3.65882941,2.70485657,0.60516291,0.86063215,0.00233741,0.02949127,0.33377724,1.44269948,0.00730161,0.13963699
-3.65282641,2.66767066,0.63255924,0.85756808,0.00231536,0.02738065,0.33789266,1.39982687,0.00700395,0.13603757
-3.64682341,2.64183454,0.66365544,0.85835866,0.00229521,0.02560660,0.34400992,1.36185964,0.00672566,0.13343398
-3.64082041,2.62729635,0.69833206,0.86303046,0.00227622,0.02415277,0.35203727,1.32883354,0.00646712,0.13175340
-3.63481741,2.62370447,0.73637397,0.87150879,0.00225761,0.02300023,0.36184623,1.30063985,0.00622846,0.13090999
-3.62881441,2.63041762,0.77746699,0.88361568,0.00223851,0.02212814,0.37327232,1.27703715,0.00600947,0.13080791
-3.62281141,2.64652257,0.82119746,0.89907071,0.00221803,0.02151427,0.38611656,1.25766653,0.00580967,0.13134453
-3.61680840,2.67085920,0.86705501,0.91749499,0.00219531,0.02113550,0.40014760,1.24206973,0.00562830,0.13241343
-3.61080540,2.70205293,0.91443893,0.93841852,0.00216951,0.02096825,0.41510493,1.22970938,0.00546431,0.13390744
-3.60480240,2.73855352,0.96266825,0.96129099,0.00213991,0.02098887,0.43070289,1.21999084,0.00531637,0.13572137
-3.59879940,2.77867968,1.01099534,0.98549574,0.00210585,0.02117393,0.44663583,1.21228480,0.00518293,0.13775457
-3.59279640,2.82066806,1.05862300,1.01036673,0.00206681,0.02150056,0.46258411,1.20594983,0.00506222,0.13991321
-3.58679340,2.86272512,1.10472433,1.03520791,0.00202243,0.02194667,0.47822095,1.20035431,0.00495235,0.14211211
-3.58079040,2.90308028,1.14846482,1.05931425,0.00197248,0.02249118,0.49321988,1.19489678,0.00485128,0.14427630
-3.57478739,2.94003834,1.18902583,1.08199380,0.00191690,0.02311415,0.50726257,1.18902431,0.00475700,0.14634202
