energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
3.06453227,1.42162442,0.33701568,0.05964044,0.21030816,0.54614841,0.54497523,0.15334121,0.00000000
3.07053527,1.42030442,0.31922502,0.06151567,0.20537481,0.53487724,0.55065359,0.15404368,0.00000000
3.07653827,1.42379370,0.30348375,0.06320984,0.20079839,0.52601806,0.55825106,0.15527525,0.00000000
3.08254127,1.43188375,0.28983913,0.06468948,0.19668433,0.51955395,0.56768648,0.15701312,0.00000000
3.08854427,1.44422575,0.27829160,0.06592368,0.19312216,0.51541668,0.57881505,0.15921735,0.00000000
3.09454727,1.46033346,0.26879559,0.06688481,0.19018217,0.51348655,0.59142851,0.16183110,0.00000000
3.10055028,1.47959189,0.26126150,0.06754924,0.18791278,0.51359404,0.60525781,0.16478174,0.00000000
3.10655328,1.50127143,0.25555891,0.06789798,0.18633899,0.51552309,0.61997865,0.16798263,0.00000000
3.11255628,1.52454739,0.25152085,0.06791725,0.18546184,0.51901618,0.63521962,0.17133583,0.00000000
3.11855928,1.54852433,0.24894899,0.06759893,0.18525902,0.52378114,0.65057283,0.17473536,0.00000000
3.12456228,1.57226443,0.24761970,0.06694088,0.18568662,0.52949955,0.66560662,0.17807120,0.00000000
3.13056528,1.59481900,0.24729066,0.06594712,0.18668194,0.53583645,0.67987991,0.18123355,0.00000000
3.13656828,1.61526169,0.24770794,0.06462781,0.18816714,0.54245112,0.69295761,0.18411749,0.00000000
3.14257129,1.63272236,0.24861329,0.06299909,0.19005376,0.54900848,0.70442651,0.18662756,0.00000000
3.14857429,1.64642003,0.24975140,0.06108268,0.19224776,0.55519079,0.71391084,0.18868227,0.00000000
3.15457729,1.65569359,0.25087699,0.05890540,0.19465479,0.56070903,0.72108691,0.19021811,0.00000000
3.16058029,1.66002883,0.25176141,0.05649852,0.19718561,0.56531368,0.72569610,0.19119308,0.00000000
3.16658329,1.65908072,0.25219872,0.05389693,0.19976121,0.56880419,0.72755564,0.19158935,0.00000000
3.17258629,1.65268968,0.25201085,0.05113836,0.20231748,0.57103699,0.72656666,0.19141509,0.00000000
3.17858929,1.64089131,0.25105187,0.04826238,0.20480912,0.57193131,0.72271904,0.19070517,0.00000000
3.18459230,1.62391870,0.24921115,0.04530954,0.20721263,0.57147284,0.71609291,0.18952090,0.00000000
3.19059530,1.60219744,0.24641537,0.04232039,0.20952813,0.56971471,0.70685668,0.18794857,0.00000000
3.19659830,1.57633313,0.24262927,0.03933463,0.21178001,0.56677589,0.69526162,0.18609697,0.00000000
3.20260130,1.54709196,0.23785515,0.03639029,0.21401620,0.56283681,0.68163318,0.18409394,0.00000000
3.20860430,1.51537488,0.23213129,0.03352303,0.21630620,0.55813249,0.66635953,0.18208210,0.00000000
3.21460730,1.48218649,0.22552906,0.03076548,0.21873783,0.55294321,0.64987764,0.18021383,0.00000000
3.22061031,1.44859957,0.21814923,0.02814679,0.22141283,0.54758319,0.63265758,0.17864578,0.00000000
3.22661331,1.41571683,0.21011725,0.02569221,0.22444157,0.54238761,0.61518570,0.17753314,0.00000000
3.23261631,1.38463108,0.20157798,0.02342287,0.22793701,0.53769856,0.59794720,0.17702373,0.00000000
3.23861931,1.35638548,0.19268988,0.02135555,0.23200824,0.53385029,0.58140903,0.17725233,0.00000000
3.24462231,1.33193521,0.18361899,0.01950270,0.23675378,0.53115462,0.56600362,0.17833528,0.00000000
3.25062531,1.31211213,0.17453285,0.01787244,0.24225519,0.52988684,0.55211402,0.18036565,0.00000000
3.25662831,1.29759353,0.16559460,0.01646867,0.24857096,0.53027282,0.54006114,0.18340914,0.00000000
3.26263132,1.28887628,0.15695745,0.01529123,0.25573135,0.53247790,0.53009340,0.18750072,0.00000000
3.26863432,1.28625719,0.14875974,0.01433616,0.26373407,0.53659788,0.52237914,0.19264237,0.00000000
3.27463732,1.28982035,0.14112070,0.01359594,0.27254138,0.54265263,0.51700211,0.19880179,0.00000000
3.28064032,1.29943180,0.13413706,0.01305977,0.28207851,0.55058261,0.51395992,0.20591214,0.00000000
3.28664332,1.31474189,0.12788056,0.01271394,0.29223366,0.56024834,0.51316571,0.21387304,0.00000000
3.29264632,1.33519501,0.12239651,0.01254214,0.30285954,0.57143304,0.51445261,0.22255248,0.00000000
3.29864932,1.36004660,0.11770328,0.01252587,0.31377655,0.58384819,0.51758106,0.23178992,0.00000000
3.30465233,1.38838662,0.11379281,0.01264477,0.32477734,0.59714199,0.52224837,0.24140023,0.00000000
3.31065533,1.41916887,0.11063202,0.01287707,0.33563268,0.61091026,0.52810041,0.25117858,0.00000000
3.31665833,1.45124496,0.10816505,0.01320003,0.34609847,0.62470949,0.53474473,0.26090593,0.00000000
3.32266133,1.48340186,0.10631627,0.01359032,0.35592350,0.63807142,0.54176485,0.27035519,0.00000000
3.32866433,1.51440169,0.10499377,0.01402454,0.36485769,0.65051875,0.54873501,0.27929762,0.00000000
3.33466733,1.54302237,0.10409338,0.01447962,0.37266058,0.66158117,0.55523505,0.28750950,0.00000000
3.34067034,1.56809761,0.10350290,0.01493333,0.37910954,0.67081129,0.56086471,0.29477868,0.00000000
3.34667334,1.58855496,0.10310646,0.01536469,0.38400756,0.67779978,0.56525709,0.30091094,0.00000000
3.35267634,1.60345044,0.10278876,0.01575439,0.38719014,0.68218907,0.56809061,0.30573577,0.00000000
3.35867934,1.61199862,0.10243915,0.01608524,0.38853110,0.68368525,0.56909931,0.30911156,0.00000000
3.36468234,1.61359695,0.10195530,0.01634241,0.38794706,0.68206757,0.56808088,0.31092989,0.00000000
3.37068534,1.60784364,0.10124638,0.01651381,0.38540040,0.67719531,0.56490254,0.31111876,0.00000000
3.37668834,1.59454835,0.10023565,0.01659022,0.38090060,0.66901177,0.55950419,0.30964467,0.00000000
3.38269135,1.57373538,0.09886241,0.01656547,0.37450388,0.65754519,0.55189908,0.30651352,0.00000000
3.38869435,1.54563936,0.09708322,0.01643646,0.36631126,0.64290680,0.54217186,0.30177007,0.00000000
3.39469735,1.51069363,0.09487239,0.01620309,0.35646506,0.62528588,0.53047412,0.29549632,0.00000000
3.40070035,1.46951180,0.09222184,0.01586814,0.34514400,0.60494233,0.51701765,0.28780850,0.00000000
3.40670335,1.42286343,0.08914024,0.01543705,0.33255714,0.58219694,0.50206560,0.27885306,0.00000000
3.41270635,1.37164468,0.08565162,0.01491761,0.31893693,0.55741991,0.48592210,0.26880169,0.00000000
3.41870935,1.31684524,0.08179353,0.01431961,0.30453160,0.53101797,0.46892041,0.25784553,0.00000000
3.42471236,1.25951287,0.07761477,0.01365441,0.28959722,0.50342084,0.45141038,0.24618895,0.00000000
3.43071536,1.20071694,0.07317295,0.01293455,0.27438975,0.47506735,0.43374554,0.23404296,0.00000000
3.43671836,1.14151241,0.06853189,0.01217326,0.25915738,0.44639200,0.41627023,0.22161864,0.00000000
3.44272136,1.08290566,0.06375906,0.01138403,0.24413338,0.41781224,0.39930748,0.20912079,0.00000000
3.44872436,1.02582338,0.05892312,0.01058024,0.22952982,0.38971710,0.38314788,0.19674203,0.00000000
3.45472736,0.97108567,0.05409166,0.00977474,0.21553218,0.36245740,0.36804001,0.18465761,0.00000000
3.46073037,0.91938426,0.04932925,0.00897954,0.20229527,0.33633799,0.35418258,0.17302103,0.00000000
3.46673337,0.87126652,0.04469593,0.00820559,0.18994028,0.31161201,0.34171883,0.16196066,0.00000000
3.47273637,0.82712563,0.04024590,0.00746255,0.17855320,0.28847749,0.33073308,0.15157749,0.00000000
3.47873937,0.78719713,0.03602685,0.00675871,0.16818456,0.26707609,0.32124974,0.14194392,0.00000000
3.48474237,0.75156159,0.03207952,0.00610092,0.15885044,0.24749406,0.31323463,0.13310369,0.00000000
3.49074537,0.72015319,0.02843775,0.00549466,0.15053456,0.22976510,0.30659861,0.12507291,0.00000000
3.49674837,0.69277345,0.02512879,0.00494407,0.14319146,0.21387497,0.30120318,0.11784193,0.00000000
3.50275138,0.66910942,0.02217398,0.00445211,0.13675050,0.19976747,0.29686793,0.11137811,0.00000000
3.50875438,0.64875523,0.01958954,0.00402074,0.13112046,0.18735163,0.29337938,0.10562926,0.00000000
3.51475738,0.63123618,0.01738763,0.00365111,0.12619461,0.17650940,0.29050082,0.10052742,0.00000000
3.52076038,0.61603393,0.01557740,0.00334375,0.12185599,0.16710391,0.28798270,0.09599312,0.00000000
3.52676338,0.60261198,0.01416606,0.00309885,0.11798260,0.15898757,0.28557322,0.09193954,0.00000000
3.53276638,0.59044017,0.01315995,0.00291637,0.11445249,0.15200988,0.28302845,0.08827669,0.00000000
3.53876938,0.57901721,0.01256539,0.00279632,0.11114835,0.14602464,0.28012185,0.08491534,0.00000000
3.54477239,0.56789053,0.01238941,0.00273884,0.10796162,0.14089616,0.27665250,0.08177050,0.00000000
3.55077539,0.55667258,0.01264024,0.00274434,0.10479590,0.13650452,0.27245205,0.07876443,0.00000000
3.55677839,0.54505321,0.01332752,0.00281358,0.10156956,0.13274954,0.26738990,0.07582906,0.00000000
3.56278139,0.53280770,0.01446226,0.00294766,0.09821766,0.12955347,0.26137662,0.07290774,0.00000000
3.56878439,0.51980051,0.01605648,0.00314804,0.09469292,0.12686240,0.25436546,0.06995643,0.00000000
3.57478739,0.50598467,0.01812258,0.00341641,0.09096598,0.12464640,0.24635212,0.06694412,0.00000000
3.58079040,0.49139731,0.02067242,0.00375461,0.08702493,0.12289855,0.23737269,0.06385276,0.00000000
3.58679340,0.47615160,0.02371618,0.00416445,0.08287420,0.12163294,0.22750015,0.06067664,0.00000000
3.59279640,0.46042593,0.02726101,0.00464752,0.07853289,0.12088191,0.21683964,0.05742130,0.00000000
3.59879940,0.44445081,0.03130957,0.00520501,0.07403274,0.12069266,0.20552267,0.05410215,0.00000000
3.60480240,0.42849447,0.03585850,0.00583743,0.06941583,0.12112351,0.19370076,0.05074280,0.00000000
3.61080540,0.41284776,0.04089690,0.00654444,0.06473210,0.12224007,0.18153878,0.04737329,0.00000000
3.61680840,0.39780930,0.04640494,0.00732463,0.06003689,0.12411147,0.16920832,0.04402824,0.00000000
3.62281141,0.38367143,0.05235265,0.00817532,0.05538859,0.12680694,0.15688128,0.04074516,0.00000000
3.62881441,0.37070776,0.05869897,0.00909246,0.05084644,0.13039282,0.14472416,0.03756271,0.00000000
3.63481741,0.35916261,0.06539125,0.01007053,0.04646867,0.13493024,0.13289309,0.03451934,0.00000000
3.64082041,0.34924290,0.07236513,0.01110252,0.04231088,0.14047342,0.12152968,0.03165201,0.00000000
3.64682341,0.34111257,0.07954490,0.01217996,0.03842483,0.14706875,0.11075806,0.02899527,0.00000000
3.65282641,0.33488969,0.08684446,0.01329306,0.03485750,0.15475449,0.10068277,0.02658047,0.00000000
3.65882941,0.33064603,0.09416874,0.01443088,0.03165062,0.16356115,0.09138779,0.02443535,0.00000000
3.66483242,0.32840905,0.10141570,0.01558158,0.02884032,0.17351223,0.08293645,0.02258378,0.00000000
3.67083542,0.32816580,0.10847873,0.01673272,0.02645718,0.18462538,0.07537213,0.02104563,0.00000000
3.67683842,0.32986841,0.11524953,0.01787161,0.02452640,0.19691347,0.06871966,0.01983692,0.00000000
3.68284142,0.33344060,0.12162120,0.01898563,0.02306811,0.21038569,0.06298720,0.01896993,0.00000000
3.68884442,0.33878481,0.12749153,0.02006269,0.02209777,0.22504821,0.05816851,0.01845346,0.00000000
3.69484742,0.34578928,0.13276634,0.02109148,0.02162662,0.24090434,0.05424535,0.01829310,0.00000000
3.70085043,0.35433472,0.13736266,0.02206185,0.02166202,0.25795394,0.05118995,0.01849140,0.00000000
3.70685343,0.36430020,0.14121168,0.02296508,0.02220781,0.27619212,0.04896736,0.01904811,0.00000000
3.71285643,0.37556783,0.14426131,0.02379404,0.02326458,0.29560709,0.04753761,0.01996035,0.00000000
3.71885943,0.38802615,0.14647824,0.02454332,0.02482978,0.31617729,0.04685766,0.02122263,0.00000000
3.72486243,0.40157209,0.14784941,0.02520928,0.02689783,0.33786785,0.04688297,0.02282699,0.00000000
3.73086543,0.41611154,0.14838278,0.02578994,0.02946007,0.36062673,0.04756880,0.02476298,0.00000000
3.73686843,0.43155874,0.14810753,0.02628489,0.03250475,0.38438075,0.04887120,0.02701767,0.00000000
3.74287144,0.44783475,0.14707351,0.02669505,0.03601695,0.40903183,0.05074772,0.02957578,0.00000000
3.74887444,0.46486529,0.14535012,0.02702240,0.03997850,0.43445392,0.05315788,0.03241971,0.00000000
3.75487744,0.48257831,0.14302467,0.02726967,0.04436805,0.46049092,0.05606355,0.03552983,0.00000000
3.76088044,0.50090191,0.14020026,0.02744005,0.04916110,0.48695596,0.05942910,0.03888476,0.00000000
3.76688344,0.51976266,0.13699336,0.02753687,0.05433030,0.51363238,0.06322162,0.04246183,0.00000000
3.77288644,0.53908496,0.13353120,0.02756334,0.05984572,0.54027662,0.06741109,0.04623772,0.00000000
3.77888944,0.55879150,0.12994904,0.02752230,0.06567544,0.56662304,0.07197060,0.05018916,0.00000000
3.78489245,0.57880511,0.12638748,0.02741615,0.07178613,0.59239078,0.07687659,0.05429378,0.00000000
3.79089545,0.59905184,0.12298985,0.02724676,0.07814383,0.61729239,0.08210927,0.05853105,0.00000000
3.79689845,0.61946542,0.11989979,0.02701549,0.08471481,0.64104398,0.08765291,0.06288323,0.00000000
3.80290145,0.63999261,0.11725898,0.02672337,0.09146639,0.66337640,0.09349632,0.06733630,0.00000000
3.80890445,0.66059929,0.11520512,0.02637123,0.09836790,0.68404701,0.09963317,0.07188079,0.00000000
3.81490745,0.68127672,0.11387007,0.02596008,0.10539140,0.70285127,0.10606231,0.07651249,0.00000000
3.82091046,0.70204762,0.11337816,0.02549134,0.11251240,0.71963366,0.11278786,0.08123284,0.00000000
3.82691346,0.72297137,0.11384456,0.02496725,0.11971028,0.73429711,0.11981912,0.08604914,0.00000000
3.83291646,0.74414800,0.11537374,0.02439120,0.12696858,0.74681047,0.12717025,0.09097430,0.00000000
3.83891946,0.76572037,0.11805794,0.02376810,0.13427489,0.75721339,0.13485956,0.09602632,0.00000000
3.84492246,0.78787426,0.12197555,0.02310460,0.14162055,0.76561827,0.14290851,0.10122729,0.00000000
3.85092546,0.81083610,0.12718951,0.02240939,0.14899994,0.77220898,0.15134033,0.10660207,0.00000000
3.85692846,0.83486812,0.13374558,0.02169326,0.15640954,0.77723642,0.16017836,0.11217658,0.00000000
3.86293147,0.86026117,0.14167065,0.02096920,0.16384667,0.78101077,0.16944401,0.11797589,0.00000000
3.86893447,0.88732506,0.15097112,0.02025226,0.17130810,0.78389100,0.17915467,0.12402195,0.00000000
3.87493747,0.91637712,0.16163129,0.01955942,0.17878846,0.78627190,0.18932131,0.13033145,0.00000000
3.88094047,0.94772904,0.17361209,0.01890925,0.18627864,0.78856927,0.19994618,0.13691350,0.00000000
3.88694347,0.98167282,0.18685004,0.01832155,0.19376427,0.79120389,0.21102061,0.14376762,0.00000000
3.89294647,1.01846624,0.20125675,0.01781682,0.20122427,0.79458514,0.22252302,0.15088197,0.00000000
3.89894947,1.05831857,0.21671881,0.01741575,0.20862981,0.79909482,0.23441727,0.15823193,0.00000000
3.90495248,1.10137714,0.23309841,0.01713852,0.21594345,0.80507200,0.24665156,0.16577935,0.00000000
3.91095548,1.14771530,0.25023459,0.01700422,0.22311887,0.81279958,0.25915783,0.17347226,0.00000000
3.91695848,1.19732238,0.26794514,0.01703008,0.23010096,0.82249298,0.27185182,0.18124535,0.00000000
3.92296148,1.25009600,0.28602923,0.01723087,0.23682651,0.83429150,0.28463383,0.18902106,0.00000000
3.92896448,1.30583719,0.30427061,0.01761823,0.24322534,0.84825256,0.29739018,0.19671145,0.00000000
3.93496748,1.36424835,0.32244143,0.01820005,0.24922194,0.86434906,0.30999527,0.20422054,0.00000000
3.94097049,1.42493443,0.34030641,0.01898002,0.25473755,0.88246976,0.32231431,0.21144734,0.00000000
3.94697349,1.48740706,0.35762739,0.01995717,0.25969254,0.90242257,0.33420651,0.21828917,0.00000000
3.95297649,1.55109177,0.37416796,0.02112561,0.26400899,0.92394071,0.34552864,0.22464533,0.00000000
3.95897949,1.61533799,0.38969814,0.02247439,0.26761342,0.94669106,0.35613885,0.23042083,0.00000000
3.96498249,1.67943157,0.40399894,0.02398752,0.27043942,0.97028480,0.36590056,0.23553010,0.00000000
3.97098549,1.74260962,0.41686662,0.02564417,0.27243014,0.99428940,0.37468626,0.23990044,0.00000000
3.97698849,1.80407713,0.42811658,0.02741906,0.27354041,1.01824204,0.38238107,0.24347510,0.00000000
3.98299150,1.86302510,0.43758677,0.02928299,0.27373853,1.04166358,0.38888597,0.24621583,0.00000000
3.98899450,1.91864970,0.44514060,0.03120361,0.27300746,1.06407297,0.39412047,0.24810487,0.00000000
3.99499750,1.97017189,0.45066930,0.03314632,0.27134553,1.08500155,0.39802474,0.24914615,0.00000000
4.00100050,2.01685715,0.45409362,0.03507528,0.26876648,1.10400682,0.40056108,0.24936577,0.00000000
4.00700350,2.05803465,0.45536501,0.03695459,0.26529897,1.12068553,0.40171470,0.24881182,0.00000000
4.01300650,2.09311544,0.45446626,0.03874947,0.26098549,1.13468550,0.40149384,0.24755335,0.00000000
4.01900950,2.12160903,0.45141152,0.04042751,0.25588084,1.14571608,0.39992920,0.24567876,0.00000000
4.02501251,2.14313792,0.44624581,0.04195989,0.25005020,1.15355694,0.39707278,0.24329360,0.00000000
4.03101551,2.15744946,0.43904411,0.04332247,0.24356691,1.15806480,0.39299621,0.24051789,0.00000000
4.03701851,2.16442462,0.42990985,0.04449680,0.23651010,1.15917815,0.38778862,0.23748299,0.00000000
4.04302151,2.16408326,0.41897302,0.04547089,0.22896226,1.15691950,0.38155415,0.23432831,0.00000000
4.04902451,2.15658551,0.40638777,0.04623979,0.22100697,1.15139525,0.37440919,0.23119776,0.00000000
4.05502751,2.14222914,0.39232963,0.04680588,0.21272668,1.14279299,0.36647951,0.22823613,0.00000000
4.06103052,2.12144258,0.37699225,0.04717883,0.20420087,1.13137617,0.35789723,0.22558553,0.00000000
4.06703352,2.09477395,0.36058380,0.04737534,0.19550448,1.11747633,0.34879786,0.22338184,0.00000000
4.07303652,2.06287595,0.34332302,0.04741844,0.18670671,1.10148287,0.33931735,0.22175124,0.00000000
4.07903952,2.02648722,0.32543500,0.04733661,0.17787026,1.08383070,0.32958925,0.22080699,0.00000000
4.08504252,1.98641052,0.30714674,0.04716261,0.16905086,1.06498606,0.31974207,0.22064634,0.00000000
4.09104552,1.94348846,0.28868264,0.04693203,0.16029722,1.04543083,0.30989676,0.22134766,0.00000000
4.09704852,1.89857750,0.27026002,0.04668178,0.15165120,1.02564596,0.30016450,0.22296788,0.00000000
4.10305153,1.85252126,0.25208472,0.04644843,0.14314832,1.00609452,0.29064464,0.22554017,0.00000000
4.10905453,1.80612392,0.23434709,0.04626653,0.13481831,0.98720489,0.28142297,0.22907203,0.00000000
4.11505753,1.76012488,0.21721828,0.04616700,0.12668591,0.96935493,0.27257027,0.23354379,0.00000000
4.12106053,1.71517558,0.20084715,0.04617569,0.11877159,0.95285766,0.26414119,0.23890765,0.00000000
4.12706353,1.67181947,0.18535779,0.04631207,0.11109233,0.93794901,0.25617349,0.24508725,0.00000000
4.13306653,1.63047598,0.17084779,0.04658822,0.10366225,0.92477842,0.24868765,0.25197801,0.00000000
4.13906953,1.59142919,0.15738733,0.04700817,0.09649327,0.91340251,0.24168689,0.25944818,0.00000000
4.14507254,1.55482173,0.14501899,0.04756754,0.08959550,0.90378243,0.23515766,0.26734073,0.00000000
4.15107554,1.52065419,0.13375854,0.04825356,0.08297758,0.89578486,0.22907055,0.27547616,0.00000000
4.15707854,1.48879025,0.12359635,0.04904548,0.07664692,0.88918699,0.22338167,0.28365614,0.00000000
4.16308154,1.45896715,0.11449962,0.04991535,0.07060971,0.88368510,0.21803446,0.29166806,0.00000000
4.16908454,1.43081134,0.10641511,0.05082904,0.06487094,0.87890665,0.21296194,0.29929032,0.00000000
4.17508754,1.40385844,0.09927249,0.05174766,0.05943434,0.87442528,0.20808925,0.30629828,0.00000000
4.18109055,1.37757679,0.09298786,0.05262909,0.05430220,0.86977826,0.20333655,0.31247070,0.00000000
4.18709355,1.35139350,0.08746761,0.05342969,0.04947527,0.86448546,0.19862208,0.31759633,0.00000000
4.19309655,1.32472183,0.08261223,0.05410608,0.04495265,0.85806921,0.19386527,0.32148065,0.00000000
4.19909955,1.29698882,0.07832010,0.05461688,0.04073167,0.85007408,0.18898990,0.32395221,0.00000000
4.20510255,1.26766165,0.07449092,0.05492438,0.03680789,0.84008566,0.18392698,0.32486841,0.00000000
4.21110555,1.23627193,0.07102897,0.05499601,0.03317515,0.82774759,0.17861751,0.32412056,0.00000000
4.21710855,1.20243660,0.06784575,0.05480559,0.02982564,0.81277606,0.17301466,0.32163777,0.00000000
4.22311156,1.16587467,0.06486224,0.05433429,0.02675011,0.79497119,0.16708564,0.31738962,0.00000000
4.22911456,1.12641917,0.06201056,0.05357129,0.02393812,0.77422471,0.16081288,0.31138746,0.00000000
4.23511756,1.08402398,0.05923508,0.05251404,0.02137830,0.75052393,0.15419464,0.30368424,0.00000000
4.24112056,1.03876523,0.05649293,0.05116827,0.01905872,0.72395160,0.14724502,0.29437285,0.00000000
4.24712356,0.99083765,0.05375414,0.04954762,0.01696720,0.69468215,0.13999333,0.28358320,0.00000000
4.25312656,0.94054620,0.05100112,0.04767291,0.01509177,0.66297429,0.13248288,0.27147790,0.00000000
4.25912956,0.88829351,0.04822794,0.04557132,0.01342096,0.62916072,0.12476935,0.25824713,0.00000000
4.26513257,0.83456418,0.04543919,0.04327521,0.01194419,0.59363543,0.11691868,0.24410255,0.00000000
4.27113557,0.77990660,0.04264862,0.04082090,0.01065212,0.55683933,0.10900475,0.22927091,0.00000000
4.27713857,0.72491357,0.03987775,0.03824733,0.00953694,0.51924492,0.10110689,0.21398733,0.00000000
4.28314157,0.67020246,0.03715427,0.03559473,0.00859263,0.48134081,0.09330735,0.19848881,0.00000000
4.28914457,0.61639606,0.03451059,0.03290333,0.00781522,0.44361684,0.08568885,0.18300804,0.00000000
4.29514757,0.56410485,0.03198246,0.03021219,0.00720293,0.40655023,0.07833236,0.16776784,0.00000000
4.30115058,0.51391141,0.02960761,0.02755813,0.00675636,0.37059354,0.07131510,0.15297644,0.00000000
4.30715358,0.46635742,0.02742474,0.02497490,0.00647853,0.33616464,0.06470896,0.13882367,0.00000000
4.31315658,0.42193372,0.02547253,0.02249249,0.00637498,0.30363902,0.05857925,0.12547806,0.00000000
4.31915958,0.38107333,0.02378896,0.02013671,0.00645372,0.27334445,0.05298382,0.11308509,0.00000000
4.32516258,0.34414757,0.02241073,0.01792888,0.00672523,0.24555816,0.04797267,0.10176628,0.00000000
4.33116558,0.31146494,0.02137295,0.01588584,0.00720230,0.22050607,0.04358779,0.09161927,0.00000000
4.33716858,0.28327242,0.02070881,0.01402005,0.00789995,0.19836413,0.03986343,0.08271852,0.00000000
4.34317159,0.25975892,0.02044950,0.01233983,0.00883518,0.17926123,0.03682655,0.07511673,0.00000000
4.34917459,0.24106007,0.02062415,0.01084980,0.01002671,0.16328338,0.03449751,0.06884662,0.00000000
4.35517759,0.22726424,0.02125973,0.00955132,0.01149475,0.15047883,0.03289084,0.06392309,0.00000000
4.36118059,0.21841898,0.02238107,0.00844308,0.01326058,0.14086360,0.03201617,0.06034541,0.00000000
4.36718359,0.21453767,0.02401077,0.00752158,0.01534620,0.13442728,0.03187908,0.05809951,0.00000000
4.37318659,0.21560590,0.02616910,0.00678181,0.01777395,0.13113857,0.03248199,0.05716007,0.00000000
4.37918959,0.22158741,0.02887380,0.00621767,0.02056602,0.13095050,0.03382499,0.05749258,0.00000000
4.38519260,0.23242927,0.03213990,0.00582257,0.02374404,0.13380501,0.03590657,0.05905503,0.00000000
4.39119560,0.24806635,0.03597940,0.00558980,0.02732862,0.13963682,0.03872427,0.06179949,0.00000000
4.39719860,0.26842483,0.04040091,0.00551294,0.03133890,0.14837649,0.04227525,0.06567332,0.00000000
4.40320160,0.29342502,0.04540928,0.00558612,0.03579209,0.15995262,0.04655675,0.07062033,0.00000000
4.40920460,0.32298328,0.05100521,0.00580429,0.04070311,0.17429326,0.05156649,0.07658161,0.00000000
4.41520760,0.35701322,0.05718478,0.00616326,0.04608408,0.19132648,0.05730295,0.08349634,0.00000000
4.42121061,0.39542631,0.06393908,0.00665983,0.05194403,0.21098011,0.06376561,0.09130239,0.00000000
4.42721361,0.43813170,0.07125378,0.00729171,0.05828838,0.23318091,0.07095501,0.09993697,0.00000000
4.43321661,0.48503548,0.07910882,0.00805738,0.06511864,0.25785290,0.07887283,0.10933710,0.00000000
4.43921961,0.53603929,0.08747804,0.00895599,0.07243190,0.28491519,0.08752171,0.11944013,0.00000000
4.44522261,0.59103807,0.09632897,0.00998700,0.08022040,0.31427919,0.09690499,0.13018413,0.00000000
4.45122561,0.64991719,0.10562257,0.01114995,0.08847102,0.34584538,0.10702623,0.14150824,0.00000000
4.45722861,0.71254859,0.11531316,0.01244405,0.09716474,0.37949961,0.11788853,0.15335284,0.00000000
4.46323162,0.77878612,0.12534824,0.01386777,0.10627600,0.41510909,0.12949359,0.16565963,0.00000000
4.46923462,0.84845995,0.13566857,0.01541847,0.11577213,0.45251826,0.14184051,0.17837144,0.00000000
4.47523762,0.92137015,0.14620822,0.01709187,0.12561265,0.49154452,0.15492437,0.19143187,0.00000000
4.48124062,0.99727963,0.15689476,0.01888171,0.13574872,0.53197426,0.16873450,0.20478461,0.00000000
4.48724362,1.07590667,0.16764951,0.02077932,0.14612252,0.57355922,0.18325256,0.21837259,0.00000000
4.49324662,1.15691730,0.17838801,0.02277326,0.15666689,0.61601358,0.19845053,0.23213684,0.00000000
4.49924962,1.23991804,0.18902056,0.02484908,0.16730507,0.65901197,0.21428857,0.24601522,0.00000000
4.50525263,1.32444949,0.19945300,0.02698916,0.17795072,0.70218881,0.23071289,0.25994101,0.00000000
4.51125563,1.40998128,0.20958759,0.02917266,0.18850825,0.74513909,0.24765384,0.27384147,0.00000000
4.51725863,1.49590888,0.21932415,0.03137559,0.19887348,0.78742091,0.26502421,0.28763658,0.00000000
4.52326163,1.58155296,0.22856140,0.03357108,0.20893482,0.82855999,0.28271800,0.30123789,0.00000000
4.52926463,1.66616153,0.23719842,0.03572973,0.21857471,0.86805610,0.30060964,0.31454778,0.00000000
4.53526763,1.74891552,0.24513635,0.03782022,0.22767166,0.90539143,0.31855396,0.32745908,0.00000000
4.54127064,1.82893764,0.25228021,0.03980989,0.23610258,0.94004088,0.33638680,0.33985534,0.00000000
4.54727364,1.90530493,0.25854073,0.04166563,0.24374549,0.97148378,0.35392651,0.35161161,0.00000000
4.55327664,1.97706462,0.26383635,0.04335471,0.25048254,0.99921691,0.37097627,0.36259586,0.00000000
4.55927964,2.04325303,0.26809509,0.04484577,0.25620314,1.02276819,0.38732718,0.37267113,0.00000000
4.56528264,2.10291709,0.27125633,0.04610973,0.26080720,1.04171052,0.40276223,0.38169820,0.00000000
4.57128564,2.15513759,0.27327254,0.04712082,0.26420824,1.05567521,0.41706093,0.38953883,0.00000000
4.57728864,2.19905361,0.27411061,0.04785736,0.26633625,1.06436441,0.43000443,0.39605937,0.00000000
4.58329165,2.23388692,0.27375307,0.04830258,0.26714030,1.06756180,0.44138118,0.40113473,0.00000000
4.58929465,2.25896566,0.27219888,0.04844525,0.26659058,1.06514120,0.45099268,0.40465235,0.00000000
4.59529765,2.27374618,0.26946393,0.04828007,0.26467983,1.05707254,0.45865930,0.40651621,0.00000000
4.60130065,2.27783220,0.26558109,0.04780794,0.26142425,1.04342486,0.46422584,0.40665053,0.00000000
4.60730365,2.27099042,0.26059998,0.04703594,0.25686354,1.02436623,0.46756673,0.40500304,0.00000000
