energy_ev,total_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.44872436,1.02669203,0.32436991,0.21823346,0.18010303,0.70803525,0.00348508,0.05219982,0.01664205,0.12800718
3.45472736,0.92899601,0.28341791,0.19907491,0.16604627,0.64223115,0.00316395,0.04539570,0.01454810,0.11629530
3.46073037,0.83828958,0.24633165,0.18113379,0.15271276,0.58115934,0.00285758,0.03922004,0.01263641,0.10524864
3.46673337,0.75457388,0.21303096,0.16441713,0.14011682,0.52479417,0.00256766,0.03366808,0.01090940,0.09489482
3.47273637,0.67773176,0.18337571,0.14891096,0.12826035,0.47303339,0.00229541,0.02872467,0.00936627,0.08524833
3.47873937,0.60755306,0.15717909,0.13458479,0.11713542,0.42571564,0.00204167,0.02436637,0.00800367,0.07631234
3.48474237,0.54375928,0.13422047,0.12139579,0.10672680,0.38263737,0.00180687,0.02056351,0.00681645,0.06808056
3.49074537,0.48602685,0.11425746,0.10929281,0.09701416,0.34356880,0.00159111,0.01728229,0.00579829,0.06053910
3.49674837,0.43400835,0.09703685,0.09821976,0.08797402,0.30826812,0.00139421,0.01448667,0.00494249,0.05366817
3.50275138,0.38735108,0.08230409,0.08811870,0.07958135,0.27649397,0.00121574,0.01214010,0.00424264,0.04744377
3.50875438,0.34571283,0.06981141,0.07893220,0.07181086,0.24801571,0.00105507,0.01020713,0.00369327,0.04183917
3.51475738,0.30877464,0.05932429,0.07060528,0.06463789,0.22262161,0.00091143,0.00865469,0.00329046,0.03682619
3.52076038,0.27625070,0.05062649,0.06308682,0.05803911,0.20012496,0.00078392,0.00745321,0.00303242,0.03237642
3.52676338,0.24789550,0.04352361,0.05633050,0.05199284,0.18036822,0.00067159,0.00657751,0.00291998,0.02846215
3.53276638,0.22350850,0.03784542,0.05029541,0.04647922,0.16322544,0.00057344,0.00600742,0.00295703,0.02505719
3.53876938,0.20293660,0.03344695,0.04494620,0.04148026,0.14860312,0.00048845,0.00572828,0.00315086,0.02213760
3.54477239,0.18607463,0.03020865,0.04025317,0.03697971,0.13643982,0.00041562,0.00573111,0.00351243,0.01968216
3.55077539,0.17286427,0.02803571,0.03619197,0.03296284,0.12670462,0.00035400,0.00601275,0.00405656,0.01767278
3.55677839,0.16329146,0.02685667,0.03274332,0.02941630,0.11939468,0.00030267,0.00657564,0.00480196,0.01609477
3.56278139,0.15738267,0.02662147,0.02989250,0.02632781,0.11453210,0.00026080,0.00742761,0.00577120,0.01493700
3.56878439,0.15520002,0.02729904,0.02762888,0.02368600,0.11216014,0.00022760,0.00858135,0.00699045,0.01419188
3.57478739,0.15683537,0.02887456,0.02594531,0.02148015,0.11233880,0.00020240,0.01005387,0.00848911,0.01385531
3.58079040,0.16240358,0.03134645,0.02483757,0.01970002,0.11514011,0.00018459,0.01186568,0.01029924,0.01392642
3.58679340,0.17203476,0.03472304,0.02430368,0.01833566,0.12064278,0.00017364,0.01403994,0.01245484,0.01440721
3.59279640,0.18586575,0.03901925,0.02434326,0.01737721,0.12892664,0.00016909,0.01660135,0.01499080,0.01530214
3.59879940,0.20403085,0.04425301,0.02495677,0.01681475,0.14006663,0.00017058,0.01957510,0.01794183,0.01661747
3.60480240,0.22665179,0.05044177,0.02614480,0.01663804,0.15412662,0.00017776,0.02298552,0.02134102,0.01836056
3.61080540,0.25382730,0.05759891,0.02790719,0.01683634,0.17115305,0.00019037,0.02685481,0.02521832,0.02053907
3.61680840,0.28562237,0.06573032,0.03024220,0.01739813,0.19116859,0.00020815,0.03120161,0.02959888,0.02316002
3.62281141,0.32205752,0.07483120,0.03314560,0.01831086,0.21416600,0.00023087,0.03603968,0.03450126,0.02622878
3.62881441,0.36309852,0.08488304,0.03660973,0.01956064,0.24010243,0.00025830,0.04137649,0.03993562,0.02974808
3.63481741,0.40864689,0.09585107,0.04062260,0.02113194,0.26889440,0.00029020,0.04721195,0.04590198,0.03371693
3.64082041,0.45853169,0.10768221,0.04516696,0.02300734,0.30041376,0.00032630,0.05353728,0.05238862,0.03812958
3.64682341,0.51250315,0.12030357,0.05021950,0.02516725,0.33448486,0.00036628,0.06033407,0.05937065,0.04297456
3.65282641,0.57022844,0.13362171,0.05575013,0.02758974,0.37088327,0.00040978,0.06757351,0.06680899,0.04823385
3.65882941,0.63129027,0.14752270,0.06172144,0.03025044,0.40933629,0.00045639,0.07521598,0.07464972,0.05388213
3.66483242,0.69518848,0.16187297,0.06808829,0.03312254,0.44952527,0.00050563,0.08321090,0.08282394,0.05988628
3.67083542,0.76134500,0.17652112,0.07479775,0.03617697,0.49109010,0.00055697,0.09149697,0.09124827,0.06620510
3.67683842,0.82911225,0.19130055,0.08178921,0.03938268,0.53363565,0.00060982,0.10000275,0.09982591,0.07278928
3.68284142,0.89778506,0.20603300,0.08899485,0.04270717,0.57674020,0.00066359,0.10864765,0.10844844,0.07958169
3.68884442,0.96661577,0.22053275,0.09634042,0.04611712,0.61996565,0.00071765,0.11734323,0.11699819,0.08651793
3.69484742,1.03483240,0.23461157,0.10374634,0.04957936,0.66286923,0.00077140,0.12599491,0.12535129,0.09352724
3.70085043,1.10165904,0.24808407,0.11112914,0.05306184,0.70501616,0.00082428,0.13450388,0.13338124,0.10053371
3.70685343,1.16633812,0.26077343,0.11840316,0.05653495,0.74599303,0.00087582,0.14276942,0.14096291,0.10745775
3.71285643,1.22815352,0.27251711,0.12548255,0.05997285,0.78542114,0.00092570,0.15069120,0.14797684,0.11421785
3.71885943,1.28645377,0.28317262,0.13228345,0.06335504,0.82296935,0.00097376,0.15817188,0.15431362,0.12073250
3.72486243,1.34067425,0.29262281,0.13872634,0.06666795,0.85836574,0.00102009,0.16511963,0.15987826,0.12692234
3.73086543,1.39035767,0.30078072,0.14473843,0.06990647,0.89140763,0.00106506,0.17145064,0.16459430,0.13271236
3.73686843,1.43517170,0.30759367,0.15025605,0.07307562,0.92196935,0.00110941,0.17709146,0.16840745,0.13803409
3.74287144,1.47492300,0.31304653,0.15522696,0.07619196,0.95000744,0.00115426,0.18198120,0.17128861,0.14282777
3.74887444,1.50956710,0.31716396,0.15961235,0.07928490,0.97556286,0.00120120,0.18607337,0.17323613,0.14704436
3.75487744,1.53921335,0.32001163,0.16338869,0.08239774,0.99876008,0.00125234,0.18933735,0.17427710,0.15064731
3.76088044,1.56412487,0.32169627,0.16654906,0.08558839,1.01980308,0.00131035,0.19175956,0.17446770,0.15361410
3.76688344,1.58471318,0.32236466,0.16910411,0.08892966,1.03896820,0.00137851,0.19334400,0.17389243,0.15593725
3.77288644,1.60152773,0.32220156,0.17108241,0.09250917,1.05659427,0.00146076,0.19411248,0.17266229,0.15762508
3.77888944,1.61524049,0.32142663,0.17253023,0.09642863,1.07307028,0.00156171,0.19410417,0.17091197,0.15870187
3.78489245,1.62662627,0.32029041,0.17351080,0.10080260,1.08882107,0.00168667,0.19337481,0.16879603,0.15920752
3.79089545,1.63653923,0.31906956,0.17410277,0.10575660,1.10429175,0.00184167,0.19199528,0.16648435,0.15919675
3.79689845,1.64588650,0.31806147,0.17439825,0.11142467,1.11993126,0.00203345,0.19004976,0.16415686,0.15873772
3.80290145,1.65559973,0.31757821,0.17450016,0.11794619,1.13617590,0.00226947,0.18763351,0.16199784,0.15791019
3.80890445,1.66660559,0.31794028,0.17451914,0.12546218,1.15343340,0.00255785,0.18485021,0.16018988,0.15680319
3.81490745,1.67979607,0.31946988,0.17457008,0.13411101,1.17206808,0.00290734,0.18180900,0.15890789,0.15551241
3.82091046,1.69599974,0.32248422,0.17476830,0.14402369,1.19238775,0.00332728,0.17862138,0.15831315,0.15413716
3.82691346,1.71595465,0.32728864,0.17522565,0.15531877,1.21463269,0.00382750,0.17539790,0.15854779,0.15277725
3.83291646,1.74028396,0.33416996,0.17604651,0.16809707,1.23896711,0.00441824,0.17224486,0.15972977,0.15152975
3.83891946,1.76947487,0.34338987,0.17732403,0.18243631,1.26547334,0.00511002,0.16926105,0.16194858,0.15048570
3.84492246,1.80386157,0.35517869,0.17913654,0.19838598,1.29414892,0.00591352,0.16653475,0.16526180,0.14972706
3.85092546,1.84361273,0.36972948,0.18154447,0.21596252,1.32490640,0.00683940,0.16414091,0.16969263,0.14932392
3.85692846,1.88872388,0.38719266,0.18458780,0.23514510,1.35757615,0.00789814,0.16213882,0.17522844,0.14933197
3.86293147,1.93901487,0.40767119,0.18828417,0.25587219,1.39191155,0.00909981,0.16057017,0.18182044,0.14979060
3.86893447,1.99413263,0.43121650,0.19262778,0.27803915,1.42759672,0.01045387,0.15945778,0.18938444,0.15072140
3.87493747,2.05355898,0.45782518,0.19758907,0.30149708,1.46425624,0.01196886,0.15880478,0.19780273,0.15212736
3.88094047,2.11662339,0.48743670,0.20311525,0.32605291,1.50146650,0.01365218,0.15859469,0.20692694,0.15399272
3.88694347,2.18252035,0.51993203,0.20913170,0.35147109,1.53876851,0.01550977,0.15879195,0.21658194,0.15628343
3.89294647,2.25033075,0.55513355,0.21554409,0.37747669,1.57568140,0.01754577,0.15934330,0.22657047,0.15894833
3.89894947,2.31904670,0.59280599,0.22224128,0.40376008,1.61171654,0.01976220,0.16017970,0.23667854,0.16192089
3.90495248,2.38759904,0.63265884,0.22909874,0.42998303,1.64639160,0.02215860,0.16121891,0.24668136,0.16512153
3.91095548,2.45488667,0.67434989,0.23598253,0.45578608,1.67924425,0.02473171,0.16236848,0.25634953,0.16846044
3.91695848,2.51980675,0.71749011,0.24275351,0.48079701,1.70984509,0.02747510,0.16352921,0.26545552,0.17184071
3.92296148,2.58128485,0.76164986,0.24927176,0.50464009,1.73780931,0.03037886,0.16459877,0.27377994,0.17516173
3.92896448,2.63830393,0.80636610,0.25540089,0.52694585,1.76280694,0.03342932,0.16547550,0.28111765,0.17832273
3.93496748,2.68993135,0.85115077,0.26101221,0.54736090,1.78457115,0.03660882,0.16606216,0.28728334,0.18122627
3.94097049,2.73534283,0.89549996,0.26598855,0.56555759,1.80290450,0.03989553,0.16626939,0.29211654,0.18378160
3.94697349,2.77384264,0.93890374,0.27022753,0.58124295,1.81768286,0.04326345,0.16601896,0.29548572,0.18590775
3.95297649,2.80487933,0.98085648,0.27364421,0.59416675,1.82885692,0.04668237,0.16524640,0.29729156,0.18753618
3.95897949,2.82805650,1.02086723,0.27617311,0.60412819,1.83645114,0.05011812,0.16390319,0.29746907,0.18861303
3.96498249,2.84313832,1.05847002,0.27776938,0.61098112,1.84056032,0.05353289,0.16195816,0.29598871,0.18910068
3.97098549,2.85004972,1.09323381,0.27840925,0.61463745,1.84134380,0.05688567,0.15939824,0.29285635,0.18897882
3.97698849,2.84887145,1.12477157,0.27808972,0.61506880,1.83901757,0.06013299,0.15622848,0.28811219,0.18824476
3.98299150,2.83983027,1.15274854,0.27682751,0.61230628,1.83384447,0.06322965,0.15247133,0.28182862,0.18691315
3.98899450,2.82328491,1.17688908,0.27465746,0.60643848,1.82612310,0.06612975,0.14816529,0.27410723,0.18501509
3.99499750,2.79970858,1.19698214,0.27163035,0.59760781,1.81617557,0.06878779,0.14336301,0.26507506,0.18259657
4.00100050,2.76966874,1.21288498,0.26781035,0.58600543,1.80433484,0.07115986,0.13812888,0.25488020,0.17971656
4.00700350,2.73380521,1.22452516,0.26327219,0.57186500,1.79093192,0.07320493,0.13253633,0.24368710,0.17644458
4.01300650,2.69280750,1.23190055,0.25809829,0.55545561,1.77628372,0.07488615,0.12666493,0.23167151,0.17285800
4.01900950,2.64739247,1.23507754,0.25237583,0.53707408,1.76068170,0.07617215,0.12059742,0.21901557,0.16903919
4.02501251,2.59828293,1.23418742,0.24619397,0.51703716,1.74438207,0.07703822,0.11441680,0.20590288,0.16507261
4.03101551,2.54618838,1.22942109,0.23964139,0.49567372,1.72759774,0.07746739,0.10820370,0.19251406,0.16104192
4.03701851,2.49178812,1.22102234,0.23280404,0.47331740,1.71049238,0.07745131,0.10203394,0.17902261,0.15702733
4.04302151,2.43571764,1.20927996,0.22576347,0.45029978,1.69317686,0.07699092,0.09597656,0.16559144,0.15310318
4.04902451,2.37855830,1.19451911,0.21859541,0.42694438,1.67570815,0.07609684,0.09009226,0.15237001,0.14933595
4.05502751,2.32083068,1.17709211,0.21136898,0.40356153,1.65809066,0.07478946,0.08443231,0.13949214,0.14578270
4.06103052,2.26299149,1.15736936,0.20414620,0.38044422,1.64028016,0.07309877,0.07903789,0.12707456,0.14248995
4.06703352,2.20543394,1.13573043,0.19698201,0.35786488,1.62218984,0.07106386,0.07393999,0.11521606,0.13949315
4.07303652,2.14849117,1.11255598,0.18992460,0.33607317,1.60369851,0.06873207,0.06915957,0.10399742,0.13681663
4.07903952,2.09244248,1.08822057,0.18301604,0.31529452,1.58466056,0.06615802,0.06470826,0.09348173,0.13447405
4.08504252,2.03752168,1.06308678,0.17629315,0.29572945,1.56491721,0.06340224,0.06058919,0.08371536,0.13246929
4.09104552,1.98392717,1.03750068,0.16978849,0.27755345,1.54430884,0.06052975,0.05679816,0.07472924,0.13079770
4.09704852,1.93183289,1.01178864,0.16353138,0.26091736,1.52268765,0.05760846,0.05332493,0.06654047,0.12944767
4.10305153,1.88139973,0.98625560,0.15754894,0.24594796,1.49993042,0.05470745,0.05015462,0.05915413,0.12840234
4.10905453,1.83278664,0.96118440,0.15186702,0.23274879,1.47595075,0.05189531,0.04726908,0.05256521,0.12764140
4.11505753,1.78616083,0.93683617,0.14651092,0.22140097,1.45071023,0.04923844,0.04464832,0.04676057,0.12714289
4.12106053,1.74170653,0.91345130,0.14150600,0.21196399,1.42422813,0.04679951,0.04227180,0.04172078,0.12688480
4.12706353,1.69963176,0.89125067,0.13687797,0.20447640,1.39658912,0.04463593,0.04011962,0.03742197,0.12684648
4.13306653,1.66017279,0.87043689,0.13265294,0.19895625,1.36794860,0.04279861,0.03817361,0.03383740,0.12700969
4.13906953,1.62359587,0.85119514,0.12885721,0.19540152,1.33853531,0.04133077,0.03641820,0.03093883,0.12735932
4.14507254,1.59019609,0.83369333,0.12551683,0.19379032,1.30865096,0.04026709,0.03484117,0.02869772,0.12788364
4.15107554,1.56029336,0.81808150,0.12265689,0.19408101,1.27866671,0.03963299,0.03343415,0.02708609,0.12857422
4.15707854,1.53422551,0.80449021,0.12030071,0.19621238,1.24901644,0.03944413,0.03219303,0.02607716,0.12942529
4.16308154,1.51233876,0.79302813,0.11846879,0.20010382,1.22018694,0.03970623,0.03111805,0.02564574,0.13043296
4.16908454,1.49497591,0.78377877,0.11717779,0.20565579,1.19270520,0.04041499,0.03021387,0.02576834,0.13159396
4.17508754,1.48246274,0.77679675,0.11643946,0.21275039,1.16712307,0.04155636,0.02948925,0.02642306,0.13290431
4.18109055,1.47509312,0.77210384,0.11625962,0.22125238,1.14399991,0.04310689,0.02895676,0.02758932,0.13435786
4.18709355,1.47311364,0.76968511,0.11663723,0.23101061,1.12388365,0.04503438,0.02863220,0.02924733,0.13594489
4.19309655,1.47670817,0.76948561,0.11756370,0.24185976,1.10729101,0.04729869,0.02853385,0.03137753,0.13765078
4.19909955,1.48598345,0.77140803,0.11902237,0.25362268,1.09468762,0.04985265,0.02868168,0.03395983,0.13945503
4.20510255,1.50095603,0.77531155,0.12098819,0.26611304,1.08646878,0.05264326,0.02909632,0.03697283,0.14133053
4.21110555,1.52154147,0.78101213,0.12342777,0.27913839,1.08294166,0.05561285,0.02979803,0.04039307,0.14324329
4.21710855,1.54754624,0.78828459,0.12629961,0.29250347,1.08430969,0.05870050,0.03080551,0.04419417,0.14515257
4.22311156,1.57866276,0.79686622,0.12955467,0.30601375,1.09065990,0.06184339,0.03213475,0.04834616,0.14701152
4.22911456,1.61446803,0.80646217,0.13313709,0.31947891,1.10195368,0.06497828,0.03379781,0.05281481,0.14876829
4.23511756,1.65442593,0.81675215,0.13698530,0.33271637,1.11802163,0.06804299,0.03580169,0.05756118,0.15036747
4.24112056,1.69789332,0.82739833,0.14103312,0.34555449,1.13856265,0.07097772,0.03814728,0.06254122,0.15175192
4.24712356,1.74412981,0.83805409,0.14521113,0.35783551,1.16314766,0.07372647,0.04082843,0.06770567,0.15286488
4.25312656,1.79231109,0.84837314,0.14944811,0.36941801,1.19122775,0.07623822,0.04383121,0.07300012,0.15365217
4.25912956,1.84154535,0.85801857,0.15367253,0.38017890,1.22214681,0.07846796,0.04713344,0.07836528,0.15406442
4.26513257,1.89089250,0.86667161,0.15781405,0.39001486,1.25515806,0.08037765,0.05070442,0.08373752,0.15405927
4.27113557,1.93938555,0.87403955,0.16180501,0.39884322,1.28944428,0.08193680,0.05450500,0.08904963,0.15360334
4.27713857,1.98605364,0.87986261,0.16558185,0.40660229,1.32414081,0.08312302,0.05848800,0.09423177,0.15267386
4.28314157,2.02994601,0.88391957,0.16908645,0.41325132,1.35836069,0.08392219,0.06259891,0.09921269,0.15126004
4.28914457,2.07015620,0.88603201,0.17226738,0.41876992,1.39122100,0.08432848,0.06677696,0.10392106,0.14936386
4.29514757,2.10584579,0.88606704,0.17508099,0.42315722,1.42186957,0.08434411,0.07095647,0.10828694,0.14700049
4.30115058,2.13626684,0.88393873,0.17749231,0.42643083,1.44951086,0.08397897,0.07506850,0.11224339,0.14419815
4.30715358,2.16078237,0.87960816,0.17947586,0.42862556,1.47343023,0.08324999,0.07904265,0.11572806,0.14099753
4.31315658,2.17888405,0.87308224,0.18101615,0.42979205,1.49301550,0.08218039,0.08280914,0.11868480,0.13745068
4.31915958,2.19020643,0.86441157,0.18210804,0.42999531,1.50777511,0.08079881,0.08630079,0.12106515,0.13361955
4.32516258,2.19453710,0.85368737,0.18275678,0.42931320,1.51735186,0.07913837,0.08945512,0.12282971,0.12957414
4.33116558,2.19182222,0.84103770,0.18297777,0.42783479,1.52153197,0.07723562,0.09221627,0.12394933,0.12539038
4.33716858,2.18216698,0.82662304,0.18279610,0.42565858,1.52024876,0.07512953,0.09453676,0.12440598,0.12114775
4.34317159,2.16583082,0.81063141,0.18224563,0.42289051,1.51358089,0.07286043,0.09637891,0.12419338,0.11692688
4.34917459,2.14321733,0.79327303,0.18136789,0.41964176,1.50174524,0.07046900,0.09771601,0.12331725,0.11280699
4.35517759,2.11485893,0.77477462,0.18021056,0.41602624,1.48508452,0.06799534,0.09853296,0.12179522,0.10886346
4.36118059,2.08139683,0.75537346,0.17882570,0.41215772,1.46405029,0.06547800,0.09882657,0.11965641,0.10516546
4.36718359,2.04355689,0.73531110,0.17726774,0.40814674,1.43918204,0.06295322,0.09860534,0.11694057,0.10177383
4.37318659,2.00212221,0.71482708,0.17559129,0.40409717,1.41108319,0.06045418,0.09788880,0.11369696,0.09873918
4.37918959,1.95790360,0.69415248,0.17384881,0.40010267,1.38039520,0.05801040,0.09670649,0.10998292,0.09610030
4.38519260,1.91170906,0.67350371,0.17208828,0.39624309,1.34777082,0.05564717,0.09509649,0.10586222,0.09388299
4.39119560,1.86431380,0.65307650,0.17035106,0.39258105,1.31384787,0.05338523,0.09310376,0.10140321,0.09209927
4.39719860,1.81643200,0.63304055,0.16866981,0.38915880,1.27922465,0.05124049,0.09077826,0.09667690,0.09074703
4.40320160,1.76869183,0.61353483,0.16706693,0.38599578,1.24443811,0.04922385,0.08817291,0.09175502,0.08981019
4.40920460,1.72161482,0.59466396,0.16555326,0.38308681,1.20994588,0.04734129,0.08534165,0.08670819,0.08925926
4.41520760,1.67560082,0.57649581,0.16412748,0.38040137,1.17611292,0.04559397,0.08233757,0.08160410,0.08905246
4.42121061,1.63091905,0.55906050,0.16277598,0.37788397,1.14320331,0.04397855,0.07921118,0.07650607,0.08913716
4.42721361,1.58770603,0.54235099,0.16147340,0.37545574,1.11137762,0.04248756,0.07600902,0.07147169,0.08945182
4.43321661,1.54597021,0.52632524,0.16018387,0.37301727,1.08069566,0.04111001,0.07277252,0.06655190,0.08992818
4.43921961,1.50560318,0.51091002,0.15886269,0.37045268,1.05112457,0.03983202,0.06953729,0.06179029,0.09049383
4.44522261,1.46639681,0.49600611,0.15745874,0.36763471,1.02255151,0.03863752,0.06633268,0.05722281,0.09107482
4.45122561,1.42806534,0.48149477,0.15591712,0.36443070,0.99480016,0.03750909,0.06318179,0.05287767,0.09159844
4.45722861,1.39027109,0.46724523,0.15418216,0.36070917,0.96765022,0.03642878,0.06010173,0.04877571,0.09199597
4.46323162,1.35265253,0.45312267,0.15220059,0.35634665,0.94085848,0.03537894,0.05710421,0.04493086,0.09220526
4.46923462,1.31485295,0.43899646,0.14992460,0.35123439,0.91418053,0.03434301,0.05419630,0.04135085,0.09217307
4.47523762,1.27654832,0.42474809,0.14731473,0.34528471,0.88739173,0.03330626,0.05138140,0.03803817,0.09185714
4.48124062,1.23747261,0.41027856,0.14434244,0.33843647,0.86030637,0.03225644,0.04866021,0.03499091,0.09122774
4.48724362,1.19743949,0.39551453,0.14099208,0.33065947,0.83279399,0.03118426,0.04603179,0.03220388,0.09026878
4.49324662,1.15635899,0.38041330,0.13726239,0.32195748,0.80479211,0.03008381,0.04349446,0.02966945,0.08897839
4.49924962,1.11424855,0.36496598,0.13316720,0.31236977,0.77631466,0.02895274,0.04104668,0.02737854,0.08736890
4.50525263,1.07123783,0.34919900,0.12873545,0.30197096,0.74745580,0.02779232,0.03868771,0.02532134,0.08546624
4.51125563,1.02756716,0.33317373,0.12401048,0.29086930,0.71838908,0.02660735,0.03641809,0.02348797,0.08330888
4.51725863,0.98357992,0.31698429,0.11904863,0.27920328,0.68936215,0.02540586,0.03423994,0.02186892,0.08094615
4.52326163,0.93970929,0.30075380,0.11391728,0.26713699,0.66068717,0.02419876,0.03215699,0.02045538,0.07843627
4.52926463,0.89646031,0.28462908,0.10869227,0.25485421,0.63272791,0.02299926,0.03017454,0.01923931,0.07584394
4.53526763,0.85438811,0.26877434,0.10345506,0.24255163,0.60588398,0.02182230,0.02829907,0.01821349,0.07323778
4.54127064,0.81407372,0.25336400,0.09828958,0.23043159,0.58057319,0.02068386,0.02653791,0.01737128,0.07068754
4.54727364,0.77609859,0.23857517,0.09327904,0.21869449,0.55721307,0.01960026,0.02489868,0.01670639,0.06826146
4.55327664,0.74101919,0.22457999,0.08850278,0.20753146,0.53620229,0.01858743,0.02338870,0.01621252,0.06602357
4.55927964,0.70934287,0.21153834,0.08403336,0.19711733,0.51790319,0.01766027,0.02201445,0.01588298,0.06403128
4.56528264,0.68150628,0.19959117,0.07993393,0.18760442,0.50262597,0.01683197,0.02078095,0.01571027,0.06233328
4.57128564,0.65785702,0.18885472,0.07625607,0.17911731,0.49061553,0.01611350,0.01969130,0.01568575,0.06096778
4.57728864,0.63863969,0.17941587,0.07303817,0.17174875,0.48204138,0.01551313,0.01874630,0.01579927,0.05996121
4.58329165,0.62398661,0.17132879,0.07030436,0.16555686,0.47699116,0.01503608,0.01794409,0.01603899,0.05932742
4.58929465,0.61391357,0.16461293,0.06806399,0.16056371,0.47546798,0.01468431,0.01728004,0.01639122,0.05906734
4.59529765,0.60832088,0.15925246,0.06631183,0.15675534,0.47739170,0.01445638,0.01674673,0.01684042,0.05916923
4.60130065,0.60699938,0.15519708,0.06502869,0.15408300,0.48260398,0.01434752,0.01633403,0.01736929,0.05960936
4.60730365,0.60964108,0.15236404,0.06418268,0.15246571,0.49087694,0.01434968,0.01602937,0.01795904,0.06035317
4.61330665,0.61585400,0.15064148,0.06373089,0.15179394,0.50192493,0.01445187,0.01581807,0.01858970,0.06135684
4.61930965,0.62518027,0.14989261,0.06362140,0.15193415,0.51541881,0.01464044,0.01568382,0.01924057,0.06256917
4.62531266,0.63711688,0.14996077,0.06379559,0.15273407,0.53100224,0.01489952,0.01560916,0.01989079,0.06393377
4.63131566,0.65113787,0.15067509,0.06419066,0.15402850,0.54830889,0.01521156,0.01557608,0.02051987,0.06539132
4.63731866,0.66671709,0.15185640,0.06474212,0.15564534,0.56698011,0.01555783,0.01556660,0.02110837,0.06688200
4.64332166,0.68335048,0.15332338,0.06538632,0.15741168,0.58668187,0.01591905,0.01556333,0.02163847,0.06834780
4.64932466,0.70057674,0.15489852,0.06606277,0.15915965,0.60712033,0.01627595,0.01555004,0.02209457,0.06973477
4.65532766,0.71799556,0.15641376,0.06671629,0.16073185,0.62805514,0.01660987,0.01551216,0.02246382,0.07099496
4.66133067,0.73528248,0.15771559,0.06729873,0.16198621,0.64930976,0.01690332,0.01543715,0.02273656,0.07208816
4.66733367,0.75219965,0.15866949,0.06777048,0.16280006,0.67077828,0.01714050,0.01531489,0.02290661,0.07298318
4.67333667,0.76860209,0.15916343,0.06810135,0.16307324,0.69242813,0.01730770,0.01513785,0.02297150,0.07365871
4.67933967,0.78443891,0.15911046,0.06827115,0.16273036,0.71429860,0.01739370,0.01490124,0.02293248,0.07410381
4.68534267,0.79974963,0.15845028,0.06826972,0.16172184,0.73649500,0.01738999,0.01460298,0.02279443,0.07431782
4.69134567,0.81465555,0.15714967,0.06809655,0.16002409,0.75917862,0.01729099,0.01424366,0.02256559,0.07430985
4.69734867,0.82934664,0.15520197,0.06775996,0.15763861,0.78255294,0.01709408,0.01382628,0.02225719,0.07409783
4.70335168,0.84406453,0.15262550,0.06727595,0.15459015,0.80684653,0.01679954,0.01335601,0.02188291,0.07370723
4.70935468,0.85908241,0.14946108,0.06666668,0.15092417,0.83229357,0.01641045,0.01283983,0.02145829,0.07316936
4.71535768,0.87468284,0.14576888,0.06595882,0.14670362,0.85911281,0.01593240,0.01228614,0.02100001,0.07251954
4.72136068,0.89113448,0.14162458,0.06518171,0.14200517,0.88748603,0.01537321,0.01170431,0.02052520,0.07179510
4.72736368,0.90866902,0.13711520,0.06436548,0.13691530,0.91753711,0.01474258,0.01110427,0.02005063,0.07103331
4.73336668,0.92745948,0.13233463,0.06353926,0.13152619,0.94931293,0.01405160,0.01049605,0.01959207,0.07026939
4.73936968,0.94760094,0.12737924,0.06272951,0.12593172,0.98276698,0.01331236,0.00988940,0.01916360,0.06953472
4.74537269,0.96909489,0.12234364,0.06195853,0.12022373,1.01774690,0.01253749,0.00929342,0.01877702,0.06885520
4.75137569,0.99183788,0.11731677,0.06124327,0.11448870,1.05398653,0.01173971,0.00871624,0.01844138,0.06825000
4.75737869,1.01561544,0.11237858,0.06059454,0.10880491,1.09110329,0.01093140,0.00816480,0.01816269,0.06773067
4.76338169,1.04010137,0.10759727,0.06001641,0.10324025,1.12860117,0.01012429,0.00764468,0.01794368,0.06730060
4.76938469,1.06486284,0.10302730,0.05950615,0.09785069,1.16587934,0.00932911,0.00715997,0.01778377,0.06695495
4.77538769,1.08937096,0.09870820,0.05905445,0.09267934,1.20224637,0.00855535,0.00671327,0.01767919,0.06668098
4.78139070,1.11301664,0.09466412,0.05864597,0.08775634,1.23693947,0.00781112,0.00630570,0.01762319,0.06645879
4.78739370,1.13513075,0.09090414,0.05826022,0.08309914,1.26914801,0.00710299,0.00593704,0.01760641,0.06626235
4.79339670,1.15500805,0.08742327,0.05787270,0.07871349,1.29804036,0.00643599,0.00560584,0.01761739,0.06606087
4.79939970,1.17193346,0.08420406,0.05745612,0.07459477,1.32279297,0.00581363,0.00530959,0.01764309,0.06582032
4.80540270,1.18520966,0.08121868,0.05698190,0.07072970,1.34262019,0.00523798,0.00504499,0.01766950,0.06550515
4.81140570,1.19418465,0.07843128,0.05642152,0.06709817,1.35680373,0.00470977,0.00480809,0.01768227,0.06507998
4.81740870,1.19827794,0.07580064,0.05574797,0.06367534,1.36472018,0.00422860,0.00459461,0.01766736,0.06451128
4.82341171,1.19700425,0.07328276,0.05493704,0.06043352,1.36586547,0.00379306,0.00440010,0.01761162,0.06376895
4.82941471,1.18999349,0.07083347,0.05396842,0.05734411,1.35987510,0.00340097,0.00422016,0.01750331,0.06282767
4.83541771,1.17700628,0.06841074,0.05282668,0.05437926,1.34653915,0.00304953,0.00405063,0.01733259,0.06166801
