energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up
-4.63731866,5.90067266,0.01264853,0.40234565,1.48342429,1.22661893,0.89557135,0.89933753,0.01403443,2.82051475
-4.63131566,5.91943047,0.01344690,0.41828920,1.51389460,1.24426898,0.89984176,0.88808409,0.01462266,2.79972635
-4.62531266,5.93595765,0.01427654,0.43435092,1.54530960,1.26194021,0.90354582,0.87643709,0.01524000,2.77727957
-4.61930965,5.95046763,0.01513029,0.45038395,1.57757030,1.27967161,0.90681359,0.86444045,0.01588394,2.75357611
-4.61330665,5.96324042,0.01600055,0.46624714,1.61060058,1.29751450,0.90979818,0.85214073,0.01655176,2.72904344
-4.60730365,5.97466628,0.01687956,0.48180984,1.64435772,1.31554060,0.91268089,0.83959610,0.01724062,2.70415181
-4.60130065,5.98528468,0.01775961,0.49695674,1.67884121,1.33384950,0.91567547,0.82688469,0.01794751,2.67942864
-4.59529765,5.99581486,0.01863330,0.51159230,1.71409896,1.35257462,0.91903053,0.81411145,0.01866937,2.65546864
-4.58929465,6.00717451,0.01949382,0.52564474,1.75022995,1.37188737,0.92302991,0.80141296,0.01940303,2.63293801
-4.58329165,6.02048436,0.02033523,0.53906924,1.78738299,1.39199870,0.92799041,0.78895974,0.02014529,2.61257153
-4.57728864,6.03705684,0.02115269,0.55185011,1.82575111,1.41315808,0.93425690,0.77695563,0.02089286,2.59516219
-4.57128564,6.05836865,0.02194268,0.56400197,1.86556169,1.43564943,0.94219455,0.76563432,0.02164241,2.58154312
-4.56528264,6.08601785,0.02270325,0.57556965,1.90706262,1.45978440,0.95217858,0.75525302,0.02239053,2.57256247
-4.55927964,6.12166722,0.02343408,0.58662691,1.95050506,1.48589290,0.96458169,0.74608363,0.02313369,2.56905251
-4.55327664,6.16697681,0.02413665,0.59727389,1.99612380,1.51431151,0.97975981,0.73840195,0.02386827,2.57179435
-4.54727364,6.22352907,0.02481422,0.60763342,2.04411624,1.54537016,0.99803678,0.73247558,0.02459047,2.58148047
-4.54127064,6.29275098,0.02547183,0.61784639,2.09462122,1.57937779,1.01968878,0.72855119,0.02529636,2.59867737
-4.53526763,6.37583729,0.02611613,0.62806612,2.14769913,1.61660759,1.04492931,0.72684213,0.02598178,2.62379056
-4.52926463,6.47367978,0.02675528,0.63845219,2.20331442,1.65728266,1.07389562,0.72751706,0.02664242,2.65703435
-4.52326163,6.58680652,0.02739860,0.64916381,2.26132194,1.70156279,1.10663741,0.73069046,0.02727376,2.69840865
-4.51725863,6.71533506,0.02805630,0.66035302,2.32145789,1.74953300,1.14310852,0.73641566,0.02787116,2.74768446
-4.51125563,6.85894269,0.02873905,0.67215803,2.38333645,1.80119449,1.18316234,0.74468094,0.02842988,2.80439949
-4.50525263,7.01685594,0.02945757,0.68469691,2.44645234,1.85645854,1.22655130,0.75540904,0.02894516,2.86786468
-4.49924962,7.18786069,0.03022210,0.69806196,2.51018972,1.91514379,1.27293076,0.76846023,0.02941231,2.93718199
-4.49324662,7.37033293,0.03104194,0.71231502,2.57383710,1.97697704,1.32186743,0.78363892,0.02982682,3.01127276
-4.48724362,7.56228953,0.03192491,0.72748386,2.63660803,2.04159794,1.37285197,0.80070352,0.03018451,3.08891597
-4.48124062,7.76145689,0.03287687,0.74356000,2.69766651,2.10856726,1.42531557,0.81937910,0.03048168,3.16879455
-4.47523762,7.96535489,0.03390129,0.76049799,2.75615634,2.17737880,1.47864968,0.83937221,0.03071522,3.24954774
-4.46923462,8.17139230,0.03499886,0.77821632,2.81123302,2.24747456,1.53222824,0.86038709,0.03088286,3.32982710
-4.46323162,8.37696964,0.03616719,0.79659993,2.86209686,2.31826257,1.58543128,0.88214239,0.03098323,3.40835345
-4.45722861,8.57958465,0.03740065,0.81550444,2.90802579,2.38913701,1.63766887,0.90438751,0.03101610,3.48397176
-4.45122561,8.77693557,0.03869025,0.83476179,2.94840643,2.45949972,1.68840413,0.92691755,0.03098247,3.55570146
-4.44522261,8.96701739,0.04002378,0.85418733,2.98276190,2.52878235,1.73717424,0.94958612,0.03088469,3.62277921
-4.43921961,9.14820648,0.04138598,0.87358791,3.01077528,2.59646833,1.78360828,0.97231514,0.03072657,3.68469225
-4.43321661,9.31932944,0.04275890,0.89277076,3.03230730,2.66211358,1.82744085,0.99510100,0.03051338,3.74120005
-4.42721361,9.47971264,0.04412236,0.91155279,3.04740775,2.72536512,1.86852072,1.01801678,0.03025191,3.79234340
-4.42121061,9.62921004,0.04545459,0.92976979,3.05631972,2.78597671,1.90681390,1.04121017,0.02995038,3.83843991
-4.41520760,9.76820740,0.04673290,0.94728512,3.05947656,2.84382051,1.94240091,1.06489706,0.02961838,3.88006623
-4.40920460,9.89760242,0.04793444,0.96399745,3.05749149,2.89889417,1.97546809,1.08935134,0.02926668,3.91802764
-4.40320160,10.01876143,0.04903701,0.97984704,3.05114024,2.95132270,2.00629354,1.11489103,0.02890706,3.95331628
-4.39719860,10.13345414,0.05001984,0.99482021,3.04133724,3.00135478,2.03522814,1.14186169,0.02855205,3.98706021
-4.39119560,10.24376938,0.05086435,1.00895160,3.02910640,3.04935331,2.06267263,1.17061794,0.02821462,4.02046565
-4.38519260,10.35201523,0.05155485,1.02232409,3.01554730,3.09578036,2.08905194,1.20150397,0.02790780,4.05475532
-4.37918959,10.46060832,0.05207907,1.03506606,3.00179833,3.14117691,2.11478818,1.23483434,0.02764437,4.09110596
-4.37318659,10.57195707,0.05242859,1.04734621,2.98899796,3.18613809,2.14027349,1.27087585,0.02743640,4.13058822
-4.36718359,10.68834441,0.05259914,1.05936594,2.97824552,3.23128473,2.16584450,1.30983189,0.02729484,4.17411188
-4.36118059,10.81181536,0.05259063,1.07134951,2.97056318,3.27723259,2.19175953,1.35182980,0.02722915,4.22237920
-4.35517759,10.94407483,0.05240708,1.08353261,2.96686010,3.32456059,2.21817993,1.39691229,0.02724688,4.27584873
-4.34917459,11.08640037,0.05205630,1.09614963,2.96790035,3.37377952,2.24515637,1.44503332,0.02735336,4.33471123
-4.34317159,11.23957416,0.05154948,1.10942036,2.97427548,3.42530288,2.27262099,1.49605868,0.02755133,4.39887904
-4.33716858,11.40383737,0.05090061,1.12353679,2.98638271,3.47942139,2.30038564,1.54977140,0.02784082,4.46798897
-4.33116558,11.57886918,0.05012575,1.13865069,3.00440949,3.53628269,2.32814628,1.60588160,0.02821891,4.54141868
-4.32516258,11.76379144,0.04924229,1.15486263,3.02832485,3.59587741,2.35549328,1.66404041,0.02867974,4.61831543
-4.31915958,11.95719885,0.04826818,1.17221319,3.05787779,3.65803262,2.38192698,1.72385703,0.02921452,4.69763551
-4.31315658,12.15721315,0.04722116,1.19067670,3.09260267,3.72241338,2.40687761,1.78491823,0.02981173,4.77819231
-4.30715358,12.36155899,0.04611804,1.21015812,3.13183154,3.78853244,2.42972851,1.84680900,0.03045733,4.85871059
-4.30115058,12.56765784,0.04497406,1.23049315,3.17471278,3.85576808,2.44984143,1.90913351,0.03113517,4.93788389
-4.29514757,12.77273551,0.04380248,1.25145175,3.22023550,3.92338926,2.46658263,1.97153502,0.03182737,5.01443269
-4.28914457,12.97393849,0.04261414,1.27274492,3.26725905,3.99058702,2.47934851,2.03371378,0.03251489,5.08716020
-4.28314157,13.16845358,0.04141734,1.29403441,3.31454641,4.05651073,2.48758962,2.09544205,0.03317808,5.15500339
-4.27713857,13.35362537,0.04021776,1.31494496,3.36080067,4.12030724,2.49083206,2.15657534,0.03379726,5.21707709
-4.27113557,13.52706606,0.03901865,1.33507841,3.40470328,4.18116109,2.48869533,2.21705926,0.03435337,5.27270925
-4.26513257,13.68675278,0.03782099,1.35402902,3.44495288,4.23833341,2.48090617,2.27693177,0.03482853,5.32146605
-4.25912956,13.83110765,0.03662394,1.37139918,3.48030350,4.29119757,2.46730791,2.33632041,0.03520660,5.36316604
-4.25312656,13.95905708,0.03542527,1.38681461,3.50960079,4.33926951,2.44786516,2.39543482,0.03547367,5.39788306
-4.24712356,14.07006748,0.03422182,1.39993856,3.53181515,4.38223091,2.42266402,2.45455461,0.03561848,5.42593792
-4.24112056,14.16415561,0.03301006,1.41048392,3.54607067,4.41994399,2.39190786,2.51401316,0.03563267,5.44787966
-4.23511756,14.24187308,0.03178656,1.41822296,3.55166878,4.45245681,2.35590923,2.57417795,0.03551105,5.46445710
-4.22911456,14.30426560,0.03054848,1.42299415,3.54810593,4.47999881,2.31507833,2.63542805,0.03525164,5.47658233
-4.22311156,14.35280875,0.02929392,1.42470575,3.53508470,4.50296666,2.26990862,2.69812986,0.03485564,5.48528740
-4.21710855,14.38932324,0.02802223,1.42333621,3.51251796,4.52190111,2.22096031,2.76261176,0.03432732,5.49167618
-4.21110555,14.41587346,0.02673427,1.41893140,3.48052611,4.53745608,2.16884224,2.82913887,0.03367376,5.49687318
-4.20510255,14.43465432,0.02543243,1.41159909,3.43942766,4.55036178,2.11419299,2.89788873,0.03290456,5.50197147
-4.19909955,14.44787148,0.02412073,1.40150101,3.38972359,4.56138375,2.05766178,2.96892909,0.03203145,5.50798142
-4.19309655,14.45762110,0.02280469,1.38884316,3.33207647,4.57128033,1.99988988,3.04219857,0.03106786,5.51578264
-4.18709355,14.46577485,0.02149118,1.37386507,3.26728528,4.58076079,1.94149302,3.11749116,0.03002853,5.52608051
-4.18109055,14.47387605,0.02018823,1.35682853,3.19625713,4.59044677,1.88304544,3.19444543,0.02892897,5.53936949
-4.17508754,14.48305234,0.01890476,1.33800677,3.11997741,4.60083898,1.82506605,3.27253892,0.02778515,5.55590437
-4.16908454,14.49394923,0.01765025,1.31767440,3.03947942,4.61229128,1.76800704,3.35108840,0.02661298,5.57568088
-4.16308154,14.50668831,0.01643452,1.29609896,2.95581513,4.62499343,1.71224537,3.42925627,0.02542804,5.59842654
-4.15707854,14.52085227,0.01526736,1.27353416,2.87002806,4.63896360,1.65807733,3.50606309,0.02424526,5.62360227
-4.15107554,14.53549768,0.01415830,1.25021535,2.78312927,4.65405076,1.60571619,3.58040631,0.02307861,5.65041477
-4.14507254,14.54919486,0.01311634,1.22635709,2.69607727,4.66994686,1.55529310,3.65108459,0.02194102,5.67783956
-4.13906953,14.56009287,0.01214975,1.20215278,2.60976222,4.68620788,1.50686090,3.71682724,0.02084413,5.70465350
-4.13306653,14.56600616,0.01126587,1.17777622,2.52499459,4.70228217,1.46040077,3.77632775,0.01979830,5.72947588
-4.12706353,14.56451803,0.01047099,1.15338450,2.44249805,4.71754448,1.41583117,3.82828044,0.01881251,5.75081614
-4.12106053,14.55309560,0.00977021,1.12912198,2.36290612,4.73133333,1.37301865,3.87141877,0.01789440,5.76712637
-4.11505753,14.52920983,0.00916742,1.10512472,2.28676208,4.74298941,1.33178999,3.90455397,0.01705025,5.77685621
-4.10905453,14.49045430,0.00866520,1.08152483,2.21452110,4.75189273,1.29194498,3.92661250,0.01628505,5.77850792
-4.10305153,14.43465648,0.00826487,1.05845425,2.14655395,4.75749626,1.25326927,3.93667078,0.01560257,5.77068900
-4.09704852,14.35997578,0.00796643,1.03604761,2.08315131,4.75935411,1.21554655,3.93398577,0.01500535,5.75216031
-4.09104552,14.26498350,0.00776862,1.01444367,2.02452797,4.75714296,1.17856975,3.91802025,0.01449481,5.72187753
-4.08504252,14.14872126,0.00766898,0.99378537,1.97082641,4.75067541,1.14215051,3.88846157,0.01407129,5.67902433
-4.07903952,14.01073549,0.00766383,0.97421830,1.92211927,4.73990526,1.10612675,3.84523328,0.01373408,5.62303612
-4.07303652,13.85108748,0.00774842,0.95588762,1.87841073,4.72492450,1.07036812,3.78849911,0.01348145,5.55361351
-4.06703352,13.67033965,0.00791694,0.93893397,1.83963676,4.70595293,1.03477913,3.71865920,0.01331069,5.47072561
-4.06103052,13.46952024,0.00816265,0.92348830,1.80566481,4.68332159,0.99930023,3.63633891,0.01321819,5.37460325
-4.05502751,13.25006994,0.00847794,0.90966640,1.77629322,4.65745142,0.96390676,3.54237070,0.01319939,5.26572329
-4.04902451,13.01377460,0.00885448,0.89756343,1.75125120,4.62882907,0.92860639,3.43777007,0.01324890,5.14478511
-4.04302151,12.76268908,0.00928333,0.88724895,1.73020002,4.59798179,0.89343512,3.32370660,0.01336056,5.01268105
-4.03701851,12.49905719,0.00975506,0.87876305,1.71273608,4.56545309,0.85845246,3.20147139,0.01352746,4.87046252
-4.03101551,12.22523290,0.01025992,0.87211374,1.69839646,4.53178117,0.82373609,3.07244239,0.01374209,4.71930379
-4.02501251,11.94360718,0.01078801,0.86727614,1.68666742,4.49748119,0.78937652,2.93804890,0.01399641,4.56046523
-4.01900950,11.65654440,0.01132940,0.86419348,1.67699605,4.46303278,0.75547199,2.79973679,0.01428204,4.39525779
-4.01300650,11.36633101,0.01187431,0.86278005,1.66880497,4.42887307,0.72212401,2.65893545,0.01459035,4.22501013
-4.00700350,11.07513846,0.01241330,0.86292603,1.66150998,4.39539577,0.68943355,2.51702784,0.01491264,4.05103960
-4.00100050,10.78500087,0.01293739,0.86450395,1.65453994,4.36295570,0.65749831,2.37532420,0.01524034,3.87462782
-3.99499750,10.49780717,0.01343823,0.86737652,1.64735832,4.33187849,0.62641074,2.23504031,0.01556512,3.69700130
-3.98899450,10.21530653,0.01390818,0.87140542,1.63948540,4.30247427,0.59625698,2.09728052,0.01587915,3.51931722
-3.98299150,9.93912482,0.01434045,0.87646067,1.63052025,4.27505436,0.56711654,1.96302561,0.01617517,3.34265396
-3.97698849,9.67078967,0.01472918,0.88243004,1.62016128,4.24994961,0.53906255,1.83312563,0.01644670,3.16800614
-3.97098549,9.41176123,0.01506944,0.88922807,1.60822456,4.22752925,0.51216237,1.70829716,0.01668816,2.99628322
-3.96498249,9.16346560,0.01535731,0.89680434,1.59465882,4.20821880,0.48647841,1.58912467,0.01689495,2.82831098
-3.95897949,8.92732806,0.01558982,0.90515049,1.57955645,4.19251616,0.46206895,1.47606543,0.01706355,2.66483508
-3.95297649,8.70480351,0.01576498,0.91430577,1.56315984,4.18100475,0.43898882,1.36945721,0.01719158,2.50652575
-3.94697349,8.49740179,0.01588166,0.92436077,1.54586273,4.17436303,0.41728986,1.26952826,0.01727778,2.35398301
-3.94097049,8.30670623,0.01593960,0.93545934,1.52820628,4.17336977,0.39702099,1.17640874,0.01732205,2.20774172
-3.93496748,8.13438386,0.01593926,0.94779826,1.51086998,4.17890464,0.37822805,1.09014308,0.01732541,2.06827614
-3.92896448,7.98218657,0.01588177,0.96162493,1.49465744,4.19194378,0.36095326,1.01070263,0.01728991,1.93600354
-3.92296148,7.85194250,0.01576885,0.97723286,1.48047761,4.21355025,0.34523444,0.93799810,0.01721859,1.81128693
-3.91695848,7.74553761,0.01560270,0.99495501,1.46932167,4.24485911,0.33110406,0.87189143,0.01711535,1.69443676
-3.91095548,7.66488745,0.01538597,1.01515510,1.46223627,4.28705728,0.31858823,0.81220664,0.01698487,1.58571178
-3.90495248,7.61189956,0.01512164,1.03821699,1.46029386,4.34135794,0.30770569,0.75873959,0.01683242,1.48531923
-3.89894947,7.58842698,0.01481300,1.06453217,1.46456049,4.40896985,0.29846691,0.71126631,0.01666381,1.39341468
-3.89294647,7.59621392,0.01446362,1.09448570,1.47606218,4.49106179,0.29087339,0.66954993,0.01648515,1.31010161
-3.88694347,7.63683453,0.01407727,1.12844071,1.49575033,4.58872242,0.28491719,0.63334622,0.01630274,1.23543120
-3.88094047,7.71162653,0.01365795,1.16672191,1.52446720,4.70291657,0.28058073,0.60240763,0.01612290,1.16940228
-3.87493747,7.82162137,0.01320983,1.20959855,1.56291221,4.83443881,0.27783685,0.57648623,0.01595179,1.11196186
-3.86893447,7.96747347,0.01273725,1.25726725,1.61161010,4.98386570,0.27664918,0.55533531,0.01579528,1.06300614
-3.86293147,8.14939131,0.01224470,1.30983539,1.67088180,5.15150867,0.27697274,0.53871020,0.01565874,1.02238226
-3.85692846,8.36707361,0.01173679,1.36730587,1.74081932,5.33736947,0.27875469,0.52636826,0.01554691,0.98989061
-3.85092546,8.61965427,0.01121822,1.42956391,1.82126546,5.54110076,0.28193540,0.51806838,0.01546376,0.96528793
-3.84492246,8.90565995,0.01069376,1.49636677,1.91179968,5.76197454,0.28644944,0.51357020,0.01541238,0.94829094
-3.83891946,9.22298410,0.01016819,1.56733722,2.01173105,5.99886095,0.29222693,0.51263332,0.01539486,0.93858065
-3.83291646,9.56888117,0.00964626,1.64196158,2.12009927,6.25022027,0.29919476,0.51501659,0.01541222,0.93580715
-3.82691346,9.93998412,0.00913262,1.71959283,2.23568450,6.51411018,0.30727798,0.52047788,0.01546442,0.93959495
-3.82091046,10.33234756,0.00863177,1.79945947,2.35702645,6.78821018,0.31640130,0.52877423,0.01555035,0.94954875
-3.81490745,10.74151787,0.00814799,1.88068012,2.48245305,7.06986402,0.32649054,0.53966271,0.01566790,0.96525956
-3.80890445,11.16263008,0.00768527,1.96228406,2.61011826,7.35614035,0.33747425,0.55290194,0.01581405,0.98631117
-3.80290145,11.59053015,0.00724731,2.04323709,2.73804844,7.64391056,0.34928530,0.56825424,0.01598508,1.01228680
-3.79689845,12.01991918,0.00683738,2.12247223,2.86419623,7.92994174,0.36186256,0.58548844,0.01617673,1.04277585
-3.79089545,12.44551503,0.00645836,2.19892403,2.98650010,8.21100160,0.37515256,0.60438316,0.01638449,1.07738063
-3.78489245,12.86222500,0.00611270,2.27156531,3.10294777,8.48397122,0.38911106,0.62473045,0.01660388,1.11572287
-3.77888944,13.26532204,0.00580236,2.33944468,3.21164091,8.74596061,0.40370460,0.64633951,0.01683072,1.15744970
-3.77288644,13.65061648,0.00552886,2.40172316,3.31085867,8.99442149,0.41891172,0.66904039,0.01706155,1.20223910
-3.76688344,14.01461418,0.00529327,2.45770804,3.39911703,9.22725136,0.43472396,0.69268723,0.01729388,1.24980438
-3.76088044,14.35465297,0.00509620,2.50688221,3.47522150,9.44288325,0.45114641,0.71716102,0.01752654,1.29989749
-3.75487744,14.66900888,0.00493790,2.54892737,3.53831027,9.64035548,0.46819775,0.74237144,0.01776001,1.35231098
-3.74887444,14.95696576,0.00481821,2.58373962,3.58788584,9.81935710,0.48590962,0.76825777,0.01799660,1.40687832
-3.74287144,15.21884267,0.00473665,2.61143643,3.62383308,9.98024525,0.50432533,0.79478854,0.01824071,1.46347254
-3.73686843,15.45597588,0.00469244,2.63235428,3.64642266,10.12403240,0.52349769,0.82195998,0.01849893,1.52200289
-3.73086543,15.67065443,0.00468456,2.64703671,3.65629931,10.25234280,0.54348607,0.84979311,0.01878013,1.58240967
-3.72486243,15.86601040,0.00471174,2.65621318,3.65445489,10.36733900,0.56435263,0.87832951,0.01909536,1.64465720
-3.71885943,16.04586767,0.00477257,2.66076934,3.64218750,10.47162114,0.58615777,0.90762591,0.01945782,1.70872493
-3.71285643,16.21455499,0.00486546,2.66171000,3.62104790,10.56810293,0.60895488,0.93774762,0.01988254,1.77459713
-3.70685343,16.37669107,0.00498869,2.66011638,3.59277572,10.65986975,0.63278454,0.96876112,0.02038617,1.84225121
-3.70085043,16.53695124,0.00514044,2.65709944,3.55922813,10.75002522,0.65766845,1.00072598,0.02098650,1.91164517
-3.69484742,16.69982585,0.00531880,2.65375158,3.52230404,10.84153322,0.68360314,1.03368632,0.02170201,1.98270462
-3.68884442,16.86938160,0.00552177,2.65109863,3.48386723,10.93706288,0.71055397,1.06766229,0.02255132,2.05530973
-3.68284142,17.04903651,0.00574730,2.65005460,3.44567178,11.03884359,0.73844948,1.10264175,0.02355255,2.12928277
-3.67683842,17.24135909,0.00599325,2.65138102,3.40929304,11.14853707,0.76717659,1.13857258,0.02472266,2.20437681
-3.67083542,17.44790090,0.00625742,2.65565271,3.37606714,11.26713238,0.79657684,1.17535592,0.02607678,2.28026603
-3.66483242,17.66907027,0.00653755,2.66323166,3.34704148,11.39486892,0.82644399,1.21284072,0.02762749,2.35653833
-3.65882941,17.90405316,0.00683133,2.67424976,3.32293825,11.53119098,0.85652336,1.25081983,0.02938416,2.43269068
-3.65282641,18.15078491,0.00713637,2.68860146,3.30413232,11.67473594,0.88651285,1.28902808,0.03135233,2.50812779
-3.64682341,18.40597438,0.00745024,2.70594618,3.29064413,11.82335692,0.91606603,1.32714234,0.03353311,2.58216428
-3.64082041,18.66517969,0.00777045,2.72572054,3.28214748,11.97417861,0.94479727,1.36478393,0.03592274,2.65403086
-3.63481741,18.92293266,0.00809444,2.74715950,3.27799163,12.12368427,0.97228883,1.40152329,0.03851220,2.72288441
-3.62881441,19.17290675,0.00841964,2.76932552,3.27723629,12.26782975,0.99809985,1.43688708,0.04128704,2.78782214
-3.62281141,19.40812174,0.00874340,2.79114427,3.27869758,12.40218011,1.02177696,1.47036745,0.04422728,2.84789939
-3.61680840,19.62117684,0.00906305,2.81144529,3.28100280,12.52206285,1.04286625,1.50143335,0.04730752,2.90215099
-3.61080540,19.80450290,0.00937591,2.82900580,3.28265129,12.62273156,1.06092609,1.52954355,0.05049723,2.94961527
-3.60480240,19.95062367,0.00967925,2.84259591,3.28207870,12.69953353,1.07554053,1.55416097,0.05376125,2.98936022
-3.59879940,20.05241604,0.00997036,2.85102323,3.27772183,12.74807457,1.08633249,1.57476787,0.05706039,3.02051091
-3.59279640,20.10335918,0.01024653,2.85317525,3.26808136,12.76437495,1.09297645,1.59088126,0.06035228,3.04227709
-3.58679340,20.09776346,0.01050506,2.84805789,3.25178001,12.74501061,1.09520999,1.60206803,0.06359231,3.05397991
-3.58079040,20.03097075,0.01074330,2.83482884,3.22761396,12.68723472,1.09284366,1.60795919,0.06673474,3.05507684
