energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-0.30915458,2.12049225,0.01168715,0.23407547,0.43969553,0.02765773,0.02424748,0.13398034,0.90759648,1.61078052
-0.30315158,2.05207102,0.01054127,0.23079347,0.42285561,0.02683880,0.02427615,0.13171694,0.87892458,1.55390519
-0.29714857,1.99073331,0.00949199,0.22926352,0.40878917,0.02621745,0.02448593,0.13010175,0.85122495,1.50047312
-0.29114557,1.93765181,0.00854311,0.22961018,0.39777327,0.02580797,0.02488343,0.12919534,0.82500441,1.45139958
-0.28514257,1.89374918,0.00769714,0.23190853,0.39000521,0.02561943,0.02546976,0.12904302,0.80071199,1.40744734
-0.27913957,1.85966870,0.00695531,0.23617985,0.38559579,0.02565532,0.02624028,0.12967267,0.77872475,1.36920527
-0.27313657,1.83575307,0.00631772,0.24238879,0.38456504,0.02591332,0.02718451,0.13109302,0.75933550,1.33707195
-0.26713357,1.82203225,0.00578344,0.25044225,0.38684060,0.02638523,0.02828627,0.13329235,0.74274302,1.31124518
-0.26113057,1.81822088,0.00535062,0.26019001,0.39225876,0.02705713,0.02952392,0.13623786,0.72904530,1.29171773
-0.25512756,1.82372583,0.00501664,0.27142729,0.40056831,0.02790965,0.03087090,0.13987556,0.71823613,1.27827962
-0.24912456,1.83766366,0.00477815,0.28389896,0.41143684,0.02891841,0.03229634,0.14413088,0.71020533,1.27052716
-0.24312156,1.85888776,0.00463123,0.29730562,0.42445964,0.03005461,0.03376592,0.14891004,0.70474283,1.26787828
-0.23711856,1.88602442,0.00457137,0.31131120,0.43917083,0.03128583,0.03524279,0.15410197,0.70154643,1.26959398
-0.23111556,1.91751667,0.00459360,0.32555193,0.45505638,0.03257684,0.03668869,0.15958095,0.70023321,1.27480501
-0.22511256,1.95167448,0.00469247,0.33964648,0.47156874,0.03389057,0.03806505,0.16520982,0.70035404,1.28254294
-0.21910955,1.98672960,0.00486206,0.35320689,0.48814270,0.03518910,0.03933416,0.17084356,0.70141084,1.29177447
-0.21310655,2.02089304,0.00509602,0.36584993,0.50421171,0.03643478,0.04046034,0.17633337,0.70287580,1.30143775
-0.20710355,2.05241308,0.00538755,0.37720853,0.51922452,0.03759117,0.04141104,0.18153072,0.70421183,1.31047917
-0.20110055,2.07963158,0.00572934,0.38694275,0.53266123,0.03862414,0.04215779,0.18629166,0.70489337,1.31788936
-0.19509755,2.10103645,0.00611365,0.39475010,0.54404839,0.03950273,0.04267707,0.19048085,0.70442670,1.32273693
-0.18909455,2.11530832,0.00653224,0.40037449,0.55297251,0.04019999,0.04295099,0.19397534,0.70236879,1.32419857
-0.18309155,2.12135952,0.00697647,0.40361377,0.55909155,0.04069368,0.04296773,0.19666800,0.69834399,1.32158448
-0.17708854,2.11836397,0.00743726,0.40432533,0.56214390,0.04096677,0.04272179,0.19847026,0.69205767,1.31435807
-0.17108554,2.10577706,0.00790527,0.40242969,0.56195453,0.04100781,0.04221404,0.19931434,0.68330644,1.30214941
-0.16508254,2.08334472,0.00837089,0.39791185,0.55843818,0.04081105,0.04145146,0.19915466,0.67198429,1.28476190
-0.15907954,2.05110179,0.00882447,0.39082040,0.55159938,0.04037646,0.04044679,0.19796854,0.65808468,1.26217219
-0.15307654,2.00935995,0.00925644,0.38126450,0.54152939,0.03970948,0.03921789,0.19575614,0.64169838,1.23452358
-0.14707354,1.95868610,0.00965747,0.36940888,0.52840032,0.03882065,0.03778705,0.19253968,0.62300739,1.20211346
-0.14107054,1.89987256,0.01001872,0.35546699,0.51245657,0.03772511,0.03618007,0.18836196,0.60227519,1.16537554
-0.13506753,1.83390042,0.01033201,0.33969290,0.49400419,0.03644190,0.03442539,0.18328444,0.57983404,1.12485785
-0.12906453,1.76189817,0.01059004,0.32237204,0.47339855,0.03499331,0.03255309,0.17738472,0.55606984,1.08119783
-0.12306153,1.68509736,0.01078659,0.30381140,0.45103083,0.03340401,0.03059396,0.17075375,0.53140549,1.03509546
-0.11705853,1.60478736,0.01091671,0.28432952,0.42731417,0.03170027,0.02857858,0.16349289,0.50628349,0.98728589
-0.11105553,1.52227120,0.01097683,0.26424678,0.40266968,0.02990919,0.02653655,0.15571084,0.48114864,0.93851278
-0.10505253,1.43882425,0.01096490,0.24387620,0.37751329,0.02805788,0.02449571,0.14752059,0.45643170,0.88950327
-0.09904952,1.35565715,0.01088045,0.22351528,0.35224363,0.02617281,0.02248163,0.13903661,0.43253469,0.84094578
-0.09304652,1.27388450,0.01072459,0.20343905,0.32723151,0.02427921,0.02051711,0.13037224,0.40981845,0.79347115
-0.08704352,1.19449996,0.01049999,0.18389446,0.30281129,0.02240050,0.01862192,0.12163739,0.38859300,0.74763797
-0.08104052,1.11835849,0.01021076,0.16509634,0.27927435,0.02055797,0.01681264,0.11293667,0.36911096,0.70392217
-0.07503752,1.04616583,0.00986238,0.14722486,0.25686485,0.01877048,0.01510259,0.10436785,0.35156423,0.66271120
-0.06903452,0.97847519,0.00946144,0.13042455,0.23577758,0.01705428,0.01350199,0.09602078,0.33608392,0.62430258
-0.06303152,0.91569053,0.00901550,0.11480461,0.21615808,0.01542296,0.01201810,0.08797673,0.32274338,0.58890658
-0.05702851,0.85807600,0.00853283,0.10044053,0.19810459,0.01388749,0.01065548,0.08030807,0.31156399,0.55665266
-0.05102551,0.80577036,0.00802217,0.08737669,0.18167168,0.01245638,0.00941637,0.07307831,0.30252331,0.52759895
-0.04502251,0.75880541,0.00749246,0.07562982,0.16687537,0.01113581,0.00830101,0.06634248,0.29556502,0.50174421
-0.03901951,0.71712740,0.00695265,0.06519294,0.15369907,0.00992993,0.00730804,0.06014769,0.29061007,0.47904152
-0.03301651,0.68061993,0.00641142,0.05603976,0.14210042,0.00884113,0.00643488,0.05453394,0.28756846,0.45941281
-0.02701351,0.64912742,0.00587703,0.04812906,0.13201825,0.00787035,0.00567809,0.04953498,0.28635077,0.44276360
-0.02101051,0.62247787,0.00535714,0.04140915,0.12337963,0.00701739,0.00503373,0.04517934,0.28687915,0.42899717
-0.01500750,0.60050383,0.00485867,0.03582199,0.11610663,0.00628122,0.00449766,0.04149130,0.28909687,0.41802745
-0.00900450,0.58306092,0.00438773,0.03130693,0.11012241,0.00566027,0.00406579,0.03849180,0.29297610,0.40979004
-0.00300150,0.57004283,0.00394958,0.02780409,0.10535665,0.00515272,0.00373433,0.03619935,0.29852344,0.40425101
0.00300150,0.56139262,0.00354860,0.02525704,0.10174996,0.00475671,0.00349991,0.03463072,0.30578300,0.40141295
0.00900450,0.55710972,0.00318833,0.02361505,0.09925734,0.00447052,0.00335975,0.03380152,0.31483674,0.40131823
0.01500750,0.55725264,0.00287151,0.02283466,0.09785049,0.00429277,0.00331171,0.03372658,0.32580217,0.40404923
0.02101051,0.56193749,0.00260020,0.02288067,0.09751911,0.00422249,0.00335431,0.03442013,0.33882749,0.40972582
0.02701351,0.57133251,0.00237585,0.02372667,0.09827120,0.00425918,0.00348676,0.03589582,0.35408440,0.41850018
0.03301651,0.58564906,0.00219942,0.02535496,0.10013231,0.00440287,0.00370887,0.03816649,0.37175902,0.43054923
0.03901951,0.60512982,0.00207151,0.02775610,0.10314413,0.00465407,0.00402101,0.04124378,0.39204138,0.44606539
0.04502251,0.63003470,0.00199248,0.03092807,0.10736225,0.00501370,0.00442401,0.04513763,0.41511404,0.46524582
0.05102551,0.66062541,0.00196254,0.03487509,0.11285348,0.00548303,0.00491900,0.04985556,0.44114043,0.48828108
0.05702851,0.69714946,0.00198191,0.03960620,0.11969272,0.00606353,0.00550733,0.05540201,0.47025357,0.51534358
0.06303152,0.73982428,0.00205088,0.04513372,0.12795967,0.00675677,0.00619038,0.06177745,0.50254573,0.54657641
0.06903452,0.78882246,0.00216986,0.05147153,0.13773538,0.00756419,0.00696944,0.06897761,0.53805963,0.58208326
0.07503752,0.84425841,0.00233948,0.05863339,0.14909886,0.00848699,0.00784551,0.07699265,0.57678154,0.62191964
0.08104052,0.90617725,0.00256059,0.06663123,0.16212386,0.00952590,0.00881917,0.08580643,0.61863672,0.66608589
0.08704352,0.97454607,0.00283427,0.07547356,0.17687583,0.01068104,0.00989040,0.09539584,0.66348723,0.71452214
0.09304652,1.04924781,0.00316179,0.08516400,0.19340919,0.01195174,0.01105844,0.10573014,0.71113231,0.76710534
0.09904952,1.13007780,0.00354456,0.09570001,0.21176488,0.01333633,0.01232163,0.11677057,0.76131110,0.82364823
0.10505253,1.21674267,0.00398405,0.10707183,0.23196823,0.01483207,0.01367726,0.12846987,0.81370746,0.88390010
0.11105553,1.30886144,0.00448169,0.11926165,0.25402718,0.01643496,0.01512142,0.14077209,0.86795652,0.94754909
0.11705853,1.40596839,0.00503871,0.13224306,0.27793073,0.01813966,0.01664892,0.15361234,0.92365246,1.01422563
0.12306153,1.50751717,0.00565602,0.14598071,0.30364758,0.01993942,0.01825311,0.16691675,0.98035698,1.08350663
0.12906453,1.61288573,0.00633402,0.16043030,0.33112504,0.02182602,0.01992584,0.18060248,1.03760792,1.15492007
0.13506753,1.72138170,0.00707243,0.17553871,0.36028806,0.02378977,0.02165734,0.19457788,1.09492756,1.22794960
0.14107054,1.83224782,0.00787016,0.19124433,0.39103828,0.02581950,0.02343619,0.20874268,1.15183017,1.30203895
0.14707354,1.94466733,0.00872510,0.20747756,0.42325327,0.02790264,0.02524927,0.22298844,1.20782837,1.37659600
0.15307654,2.05776906,0.00963404,0.22416138,0.45678583,0.03002525,0.02708180,0.23719908,1.26243840,1.45099648
0.15907954,2.17063265,0.01059256,0.24121201,0.49146337,0.03217217,0.02891742,0.25125169,1.31518398,1.52458746
0.16508254,2.28229393,0.01159503,0.25853949,0.52708750,0.03432717,0.03073825,0.26501753,1.36559919,1.59669088
0.17108554,2.39175097,0.01263455,0.27604832,0.56343386,0.03647308,0.03252508,0.27836341,1.41323044,1.66660744
0.17708854,2.49797128,0.01370315,0.29363794,0.60025230,0.03859201,0.03425764,0.29115335,1.45763802,1.73362143
0.18309155,2.59990075,0.01479188,0.31120329,0.63726758,0.04066562,0.03591486,0.30325063,1.49839769,1.79700668
0.18909455,2.69647470,0.01589108,0.32863515,0.67418064,0.04267530,0.03747523,0.31452022,1.53510278,1.85603430
0.19509755,2.78663157,0.01699074,0.34582062,0.71067063,0.04460252,0.03891726,0.32483158,1.56736713,1.90998236
0.20110055,2.86932940,0.01808083,0.36264354,0.74639788,0.04642910,0.04021997,0.33406175,1.59482943,1.95814775
0.20710355,2.94356515,0.01915179,0.37898504,0.78100780,0.04813757,0.04136337,0.34209870,1.61715885,1.99986013
0.21310655,3.00839667,0.02019505,0.39472438,0.81413586,0.04971144,0.04232906,0.34884483,1.63406230,2.03449779
0.21910955,3.06296664,0.02120344,0.40973988,0.84541364,0.05113564,0.04310077,0.35422043,1.64529294,2.06150497
0.22511256,3.10652793,0.02217181,0.42391044,0.87447591,0.05239679,0.04366493,0.35816704,1.65065959,2.08040991
0.23111556,3.13846910,0.02309738,0.43711728,0.90096872,0.05348359,0.04401119,0.36065038,1.65003667,2.09084284
0.23711856,3.15833901,0.02398020,0.44924631,0.92455813,0.05438715,0.04413288,0.36166287,1.64337379,2.09255286
0.24312156,3.16586912,0.02482341,0.46019087,0.94493965,0.05510127,0.04402734,0.36122533,1.63070437,2.08542275
0.24912456,3.16099202,0.02563338,0.46985499,0.96184770,0.05562272,0.04369626,0.35938795,1.61215240,2.06948062
0.25512756,3.14385512,0.02641978,0.47815691,0.97506512,0.05595146,0.04314578,0.35623014,1.58793673,2.04490744
0.26113057,3.11482802,0.02719538,0.48503294,0.98443200,0.05609078,0.04238649,0.35185942,1.55837212,2.01203977
0.26713357,3.07450295,0.02797570,0.49044131,0.98985364,0.05604737,0.04143332,0.34640909,1.52386667,1.97136698
0.27313657,3.02368754,0.02877856,0.49436580,0.99130700,0.05583131,0.04030522,0.34003494,1.48491530,1.92352294
0.27913957,2.96338973,0.02962334,0.49681910,0.98884546,0.05545597,0.03902478,0.33291080,1.44208946,1.86927199
0.28514257,2.89479506,0.03053015,0.49784536,0.98260127,0.05493778,0.03761763,0.32522337,1.39602309,1.80948978
0.29114557,2.81923694,0.03151894,0.49752185,0.97278559,0.05429593,0.03611178,0.31716628,1.34739552,1.74513954
0.29714857,2.73816080,0.03260842,0.49595953,0.95968586,0.05355192,0.03453690,0.30893375,1.29691201,1.67724484
0.30315158,2.65308365,0.03381499,0.49330214,0.94366027,0.05272905,0.03292345,0.30071412,1.24528271,1.60685996
0.30915458,2.56555042,0.03515174,0.48972388,0.92512961,0.05185182,0.03130191,0.29268343,1.19320133,1.53503926
0.31515758,2.47708894,0.03662740,0.48542552,0.90456634,0.05094524,0.02970186,0.28499947,1.14132426,1.46280684
0.32116058,2.38916549,0.03824556,0.48062889,0.88248152,0.05003408,0.02815123,0.27779655,1.09025145,1.39112789
0.32716358,2.30314252,0.04000391,0.47557009,0.85940961,0.04914212,0.02667554,0.27118112,1.04050989,1.32088308
0.33316658,2.22024051,0.04189384,0.47049136,0.83589207,0.04829142,0.02529724,0.26522859,0.99254039,1.25284681
0.33916958,2.14150528,0.04390013,0.46563207,0.81246003,0.04750151,0.02403516,0.25998141,0.94668841,1.18767043
0.34517259,2.06778206,0.04600110,0.46121923,0.78961692,0.04678879,0.02290409,0.25544853,0.90319924,1.12587080
0.35117559,1.99969726,0.04816886,0.45745774,0.76782169,0.04616593,0.02191449,0.25160623,0.86221750,1.06782452
0.35717859,1.93764846,0.05036997,0.45452113,0.74747334,0.04564137,0.02107237,0.24840025,0.82379100,1.01376782
0.36318159,1.88180282,0.05256630,0.45254306,0.72889745,0.04521902,0.02037929,0.24574918,0.78787846,0.96380177
0.36918459,1.83210375,0.05471615,0.45161008,0.71233535,0.04489812,0.01983246,0.24354888,0.75436057,0.91790226
0.37518759,1.78828537,0.05677553,0.45175620,0.69793636,0.04467319,0.01942507,0.24167776,0.72305368,0.87593410
0.38119060,1.74989393,0.05869959,0.45295945,0.68575358,0.04453425,0.01914665,0.24000257,0.69372528,0.83766827
0.38719360,1.71631525,0.06044410,0.45514078,0.67574341,0.04446718,0.01898353,0.23838462,0.66611040,0.80280142
0.39319660,1.68680684,0.06196699,0.45816546,0.66776884,0.04445425,0.01891945,0.23668598,0.63992825,0.77097667
0.39919960,1.66053355,0.06322979,0.46184693,0.66160652,0.04447476,0.01893615,0.23477555,0.61489805,0.74180476
0.40520260,1.63660512,0.06419891,0.46595315,0.65695722,0.04450589,0.01901407,0.23253457,0.59075363,0.71488467
0.41120560,1.61411445,0.06484685,0.47021499,0.65345926,0.04452356,0.01913299,0.22986165,0.56725608,0.68982299
0.41720860,1.59217512,0.06515310,0.47433658,0.65070444,0.04450339,0.01927273,0.22667681,0.54420416,0.66625142
0.42321161,1.56995686,0.06510480,0.47800691,0.64825568,0.04442169,0.01941380,0.22292475,0.52144213,0.64384184
0.42921461,1.54671786,0.06469714,0.48091245,0.64566558,0.04425638,0.01953800,0.21857696,0.49886497,0.62231881
0.43521761,1.52183286,0.06393345,0.48274991,0.64249523,0.04398793,0.01962898,0.21363288,0.47642096,0.60146903
0.44122061,1.49481632,0.06282503,0.48323876,0.63833233,0.04360013,0.01967269,0.20812000,0.45411185,0.58114795
0.44722361,1.46533979,0.06139067,0.48213287,0.63280783,0.04308074,0.01965776,0.20209299,0.43199079,0.56128341
0.45322661,1.43324335,0.05965597,0.47923072,0.62561050,0.04242208,0.01957577,0.19563187,0.41015838,0.54187639
0.45922961,1.39854054,0.05765249,0.47438369,0.61649873,0.04162129,0.01942146,0.18883952,0.38875716,0.52299920
0.46523262,1.36141703,0.05541663,0.46750213,0.60530914,0.04068051,0.01919273,0.18183834,0.36796492,0.50479122
0.47123562,1.32222295,0.05298857,0.45855887,0.59196170,0.03960683,0.01889064,0.17476654,0.34798713,0.48745234
0.47723862,1.28145947,0.05041099,0.44759019,0.57646124,0.03841205,0.01851923,0.16777391,0.32904888,0.47123468
0.48324162,1.23975991,0.04772789,0.43469404,0.55889536,0.03711227,0.01808527,0.16101739,0.31138657,0.45643246
0.48924462,1.19786621,0.04498338,0.42002588,0.53942902,0.03572727,0.01759793,0.15465643,0.29523960,0.44337063
0.49524762,1.15660157,0.04222058,0.40379225,0.51829605,0.03427984,0.01706835,0.14884838,0.28084231,0.43239245
0.50125063,1.11684018,0.03948062,0.38624247,0.49578828,0.03279490,0.01650916,0.14374396,0.26841626,0.42384622
0.50725363,1.07947512,0.03680170,0.36765892,0.47224259,0.03129869,0.01593402,0.13948289,0.25816307,0.41807169
0.51325663,1.04538546,0.03421840,0.34834638,0.44802678,0.02981775,0.01535701,0.13618984,0.25025787,0.41538635
0.51925963,1.01540390,0.03176106,0.32862091,0.42352485,0.02837807,0.01479218,0.13397076,0.24484347,0.41607211
0.52526263,0.99028593,0.02945533,0.30879893,0.39912235,0.02700419,0.01425301,0.13290967,0.24202547,0.42036262
0.53126563,0.97068174,0.02732191,0.28918671,0.37519243,0.02571840,0.01375193,0.13306602,0.24186816,0.42843184
0.53726863,0.95711190,0.02537642,0.27007099,0.35208325,0.02454002,0.01329992,0.13447269,0.24439163,0.44038417
0.54327164,0.94994782,0.02362940,0.25171094,0.33010708,0.02348487,0.01290621,0.13713471,0.24956988,0.45624665
0.54927464,0.94939778,0.02208642,0.23433167,0.30953162,0.02256484,0.01257798,0.14102876,0.25733032,0.47596362
0.55527764,0.95549911,0.02074840,0.21811967,0.29057370,0.02178764,0.01232022,0.14610354,0.26755453,0.49939415
0.56128064,0.96811700,0.01961189,0.20322005,0.27339543,0.02115672,0.01213567,0.15228101,0.28008050,0.52631262
0.56728364,0.98695001,0.01866956,0.18973571,0.25810293,0.02067134,0.01202487,0.15945851,0.29470625,0.55641253
0.57328664,1.01154230,0.01791073,0.17772822,0.24474745,0.02032686,0.01198624,0.16751181,0.31119495,0.58931370
0.57928964,1.04130193,0.01732190,0.16722036,0.23332869,0.02011510,0.01201634,0.17629889,0.32928137,0.62457256
0.58529265,1.07552484,0.01688741,0.15819994,0.22379993,0.02002485,0.01211012,0.18566459,0.34867950,0.66169551
0.59129565,1.11342321,0.01659008,0.15062475,0.21607479,0.02004253,0.01226128,0.19544567,0.36909114,0.70015462
0.59729865,1.15415730,0.01641185,0.14442814,0.21003498,0.02015286,0.01246264,0.20547643,0.39021521,0.73940535
0.60330165,1.19686902,0.01633444,0.13952512,0.20553881,0.02033960,0.01270652,0.21559445,0.41175728,0.77890521
0.60930465,1.24071594,0.01634001,0.13581841,0.20242981,0.02058628,0.01298517,0.22564629,0.43343900,0.81813279
0.61530765,1.28490387,0.01641168,0.13320430,0.20054516,0.02087689,0.01329111,0.23549283,0.45500692,0.85660596
0.62131066,1.32871655,0.01653409,0.13157802,0.19972360,0.02119659,0.01361749,0.24501414,0.47624028,0.89389846
0.62731366,1.37154074,0.01669386,0.13083823,0.19981220,0.02153224,0.01395837,0.25411333,0.49695720,0.92965375
0.63331666,1.41288552,0.01687988,0.13089069,0.20067202,0.02187280,0.01430886,0.26271953,0.51701909,0.96359546
0.63931966,1.45239461,0.01708362,0.13165077,0.20218225,0.02220975,0.01466532,0.27078940,0.53633272,0.99553372
0.64532266,1.48985109,0.01729919,0.13304487,0.20424277,0.02253717,0.01502534,0.27830745,0.55484998,1.02536679
0.65132566,1.52517416,0.01752341,0.13501070,0.20677510,0.02285177,0.01538767,0.28528479,0.57256506,1.05307800
0.65732866,1.55840809,0.01775566,0.13749653,0.20972174,0.02315280,0.01575210,0.29175652,0.58950933,1.07872785
0.66333167,1.58970402,0.01799763,0.14045947,0.21304410,0.02344172,0.01611923,0.29777785,0.60574394,1.10244187
0.66933467,1.61929560,0.01825302,0.14386301,0.21671914,0.02372186,0.01649019,0.30341907,0.62135072,1.12439473
0.67533767,1.64746998,0.01852706,0.14767405,0.22073502,0.02399786,0.01686629,0.30875965,0.63642176,1.14479165
0.68134067,1.67453582,0.01882605,0.15185959,0.22508617,0.02427515,0.01724871,0.31388197,0.65104829,1.16384808
0.68734367,1.70079040,0.01915676,0.15638346,0.22976797,0.02455933,0.01763813,0.31886472,0.66530960,1.18176913
0.69334667,1.72648784,0.01952587,0.16120316,0.23477150,0.02485554,0.01803443,0.32377668,0.67926268,1.19872984
0.69934967,1.75181049,0.01993942,0.16626730,0.24007873,0.02516797,0.01843643,0.32867109,0.69293320,1.21485774
0.70535268,1.77684543,0.02040224,0.17151362,0.24565848,0.02549925,0.01884167,0.33358103,0.70630852,1.23021887
0.71135568,1.80156760,0.02091750,0.17686789,0.25146332,0.02585014,0.01924634,0.33851609,0.71933324,1.24480812
0.71735868,1.82583091,0.02148636,0.18224385,0.25742781,0.02621920,0.01964521,0.34346064,0.73190759,1.25854482
0.72336168,1.84936786,0.02210766,0.18754405,0.26346816,0.02660268,0.02003180,0.34837371,0.74388894,1.27127380
0.72936468,1.87179819,0.02277782,0.19266182,0.26948322,0.02699449,0.02039850,0.35319073,0.75509635,1.28277212
0.73536768,1.89264587,0.02349084,0.19748412,0.27535705,0.02738642,0.02073691,0.35782682,0.76531804,1.29276100
0.74137069,1.91136386,0.02423844,0.20189523,0.28096276,0.02776840,0.02103817,0.36218177,0.77432130,1.30092254
0.74737369,1.92736503,0.02501037,0.20578105,0.28616739,0.02812896,0.02129343,0.36614616,0.78186447,1.30691998
0.75337669,1.94005762,0.02579480,0.20903378,0.29083770,0.02845575,0.02149430,0.36960843,0.78771010,1.31042057
0.75937969,1.94888309,0.02657883,0.21155672,0.29484646,0.02873617,0.02163336,0.37246253,0.79163874,1.31111947
0.76538269,1.95335405,0.02734909,0.21326896,0.29807889,0.02895799,0.02170461,0.37461558,0.79346239,1.30876327
0.77138569,1.95309013,0.02809236,0.21410955,0.30043877,0.02911003,0.02170392,0.37599516,0.79303687,1.30317170
0.77738869,1.94784933,0.02879624,0.21404110,0.30185407,0.02918277,0.02162940,0.37655579,0.79027242,1.29425609
0.78339170,1.93755313,0.02944971,0.21305241,0.30228156,0.02916889,0.02148169,0.37628414,0.78514169,1.28203340
0.78939470,1.92230355,0.03004375,0.21116005,0.30171010,0.02906374,0.02126413,0.37520270,0.77768493,1.26663497
0.79539770,1.90239108,0.03057173,0.20840871,0.30016256,0.02886565,0.02098280,0.37337151,0.76801169,1.24830912
0.80140070,1.87829272,0.03102977,0.20487039,0.29769609,0.02857613,0.02064650,0.37088800,0.75629914,1.22741754
0.80740370,1.85066007,0.03141691,0.20064233,0.29440063,0.02819988,0.02026652,0.36788463,0.74278695,1.20442544
0.81340670,1.82029779,0.03173515,0.19584373,0.29039584,0.02774466,0.01985633,0.36452464,0.72776901,1.17988580
0.81940970,1.78813354,0.03198928,0.19061157,0.28582651,0.02722103,0.01943119,0.36099587,0.71158228,1.15441859
0.82541271,1.75518059,0.03218656,0.18509553,0.28085662,0.02664189,0.01900761,0.35750297,0.69459359,1.12868582
0.83141571,1.72249508,0.03233633,0.17945240,0.27566241,0.02602201,0.01860277,0.35425850,0.67718480,1.10336387
0.83741871,1.69112999,0.03244941,0.17384007,0.27042466,0.02537732,0.01823390,0.35147310,0.65973723,1.07911417
0.84342171,1.66208793,0.03253744,0.16841151,0.26532079,0.02472430,0.01791764,0.34934533,0.64261611,1.05655408
0.84942471,1.63627537,0.03261219,0.16330901,0.26051691,0.02407923,0.01766936,0.34805175,0.62615582,1.03622905
0.85542771,1.61446021,0.03268485,0.15865876,0.25616039,0.02345750,0.01750259,0.34773757,0.61064663,1.01858772
0.86143072,1.59723510,0.03276535,0.15456628,0.25237319,0.02287296,0.01742846,0.34850840,0.59632360,1.00396099
0.86743372,1.58498807,0.03286176,0.15111261,0.24924645,0.02233734,0.01745521,0.35042361,0.58335813,0.99254617
0.87343672,1.57788206,0.03297978,0.14835164,0.24683635,0.02185976,0.01758784,0.35349150,0.57185249,0.98439698
0.87943972,1.57584417,0.03312241,0.14630853,0.24516168,0.02144638,0.01782785,0.35766666,0.56183754,0.97941979
0.88544272,1.57856540,0.03328971,0.14497939,0.24420310,0.02110018,0.01817314,0.36284962,0.55327375,0.97737630
0.89144572,1.58551060,0.03347881,0.14433211,0.24390409,0.02082091,0.01861797,0.36888883,0.54605526,0.97789251
0.89744872,1.59593839,0.03368404,0.14430836,0.24417371,0.02060513,0.01915318,0.37558504,0.54001674,0.98047352
0.90345173,1.60893002,0.03389720,0.14482661,0.24489081,0.02044646,0.01976637,0.38269765,0.53494269,0.98452346
0.90945473,1.62342570,0.03410804,0.14578615,0.24590962,0.02033592,0.02044236,0.38995307,0.53057858,0.98936946
0.91545773,1.63826698,0.03430476,0.14707170,0.24706642,0.02026241,0.02116366,0.39705451,0.52664329,0.99428881
0.92146073,1.65224289,0.03447467,0.14855867,0.24818700,0.02021321,0.02191102,0.40369281,0.52284219,0.99853777
0.92746373,1.66413800,0.03460485,0.15011866,0.24909442,0.02017464,0.02266410,0.40955792,0.51888024,1.00138085
0.93346673,1.67278008,0.03468277,0.15162505,0.24961692,0.02013265,0.02340210,0.41435041,0.51447444,1.00211927
0.93946973,1.67708534,0.03469693,0.15295842,0.24959547,0.02007353,0.02410445,0.41779251,0.50936522,1.00011737
0.94547274,1.67609923,0.03463740,0.15401158,0.24889060,0.01998444,0.02475144,0.41963835,0.50332609,0.99482580
0.95147574,1.66903114,0.03449622,0.15469403,0.24738838,0.01985404,0.02532487,0.41968271,0.49617140,0.98580062
0.95747874,1.65528172,0.03426775,0.15493567,0.24500511,0.01967293,0.02580850,0.41776815,0.48776183,0.97271765
0.96348174,1.63446163,0.03394880,0.15468950,0.24169068,0.01943402,0.02618858,0.41379010,0.47800757,0.95538156
0.96948474,1.60640137,0.03353867,0.15393341,0.23743033,0.01913284,0.02645410,0.40769977,0.46686914,0.93372948
0.97548774,1.57115207,0.03303903,0.15267084,0.23224496,0.01876765,0.02659708,0.39950491,0.45435599,0.90782936
0.98149075,1.52897739,0.03245373,0.15093028,0.22618986,0.01833947,0.02661261,0.38926829,0.44052314,0.87787321
0.98749375,1.48033744,0.03178841,0.14876385,0.21935202,0.01785197,0.02649889,0.37710417,0.42546617,0.84416591
0.99349675,1.42586579,0.03105018,0.14624467,0.21184620,0.01731128,0.02625706,0.36317298,0.40931488,0.80711020
0.99949975,1.36634067,0.03024714,0.14346352,0.20380989,0.01672563,0.02589098,0.34767449,0.39222603,0.76718885
1.00550275,1.30265228,0.02938797,0.14052465,0.19539756,0.01610500,0.02540696,0.33083987,0.37437572,0.72494479
1.01150575,1.23576748,0.02848149,0.13754108,0.18677428,0.01546065,0.02481334,0.31292300,0.35595160,0.68096034
1.01750875,1.16669377,0.02753627,0.13462954,0.17810916,0.01480458,0.02412014,0.29419153,0.33714546,0.63583632
1.02351176,1.09644398,0.02656038,0.13190522,0.16956879,0.01414908,0.02333861,0.27491795,0.31814643,0.59017213
1.02951476,1.02600327,0.02556110,0.12947664,0.16131106,0.01350616,0.02248081,0.25537122,0.29913509,0.54454737
1.03551776,0.95629946,0.02454480,0.12744078,0.15347946,0.01288712,0.02155923,0.23580911,0.28027863,0.49950575
1.04152076,0.88817784,0.02351688,0.12587871,0.14619820,0.01230208,0.02058641,0.21647159,0.26172718,0.45554179
1.04752376,0.82238108,0.02248181,0.12485187,0.13956819,0.01175965,0.01957462,0.19757547,0.24361137,0.41309046
1.05352676,0.75953458,0.02144318,0.12439920,0.13366419,0.01126660,0.01853564,0.17931035,0.22604100,0.37252007
1.05952976,0.70013752,0.02040388,0.12453516,0.12853297,0.01082767,0.01748050,0.16183595,0.20910481,0.33412822
1.06553277,0.64455934,0.01936628,0.12524879,0.12419266,0.01044548,0.01641938,0.14528074,0.19287117,0.29814077
1.07153577,0.59304124,0.01833241,0.12650381,0.12063325,0.01012046,0.01536151,0.12974184,0.17738941,0.26471344
