energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
3.20260130,4.53526592,0.77261566,0.15080283,0.47386481,0.20848616,0.31597114,0.83977893,3.04760584
3.20860430,4.60040054,0.78086741,0.15128485,0.47817418,0.21380152,0.32062375,0.85117279,3.09175082
3.21460730,4.65366701,0.78618955,0.15104815,0.48160909,0.21874732,0.32440653,0.86011156,3.12834112
3.22061031,4.69471043,0.78859969,0.15011247,0.48412190,0.22330861,0.32729779,0.86657980,3.15713867
3.22661331,4.72329470,0.78815459,0.14850712,0.48567566,0.22746988,0.32928162,0.87058853,3.17798489
3.23261631,4.73928750,0.78494486,0.14626965,0.48624302,0.23121379,0.33034717,0.87217076,3.19078925
3.23861931,4.74264380,0.77908887,0.14344451,0.48580479,0.23452002,0.33048821,0.87137656,3.19551637
3.24462231,4.73338935,0.77072633,0.14008155,0.48434826,0.23736438,0.32970266,0.86826817,3.19217311
3.25062531,4.71160576,0.76001181,0.13623452,0.48186554,0.23971837,0.32799250,0.86291549,3.18079676
3.25662831,4.67741861,0.74710878,0.13195964,0.47835202,0.24154918,0.32536383,0.85539221,3.16144547
3.26263132,4.63098956,0.73218432,0.12731431,0.47380522,0.24282024,0.32182720,0.84577283,3.13419176
3.26863432,4.57251318,0.71540485,0.12235589,0.46822408,0.24349218,0.31739811,0.83413088,3.09911978
3.27463732,4.50221869,0.69693298,0.11714080,0.46160878,0.24352442,0.31209775,0.82053823,3.05632644
3.28064032,4.42037648,0.67692565,0.11172365,0.45396117,0.24287702,0.30595377,0.80506560,3.00592645
3.28664332,4.32730849,0.65553337,0.10615673,0.44528577,0.24151298,0.29900115,0.78778413,2.94806063
3.29264632,4.22340166,0.63290053,0.10048956,0.43559124,0.23940060,0.29128297,0.76876783,2.88290693
3.29864932,4.10912285,0.60916663,0.09476869,0.42489222,0.23651594,0.28285102,0.74809661,2.81069295
3.30465233,3.98503380,0.58446806,0.08903762,0.41321139,0.23284517,0.27376625,0.72585964,2.73170887
3.31065533,3.85180444,0.55894023,0.08333675,0.40058155,0.22838657,0.26409879,0.70215861,2.64631960
3.31665833,3.71022313,0.53271975,0.07770353,0.38704754,0.22315224,0.25392776,0.67711069,2.55497475
3.32266133,3.56120237,0.50594641,0.07217255,0.37266781,0.21716916,0.24334051,0.65085079,2.45821558
3.32866433,3.40577900,0.47876469,0.06677568,0.35751548,0.21047978,0.23243160,0.62353289,2.35667784
3.33466733,3.24510835,0.45132463,0.06154219,0.34167878,0.20314182,0.22130126,0.59533029,2.25109009
3.34067034,3.08045193,0.42378200,0.05649886,0.32526075,0.19522755,0.21005357,0.56643471,2.14226713
3.34667334,2.91315908,0.39629763,0.05167003,0.30837818,0.18682232,0.19879435,0.53705408,2.03109862
3.35267634,2.74464314,0.36903605,0.04707765,0.29115989,0.17802263,0.18762875,0.50740929,1.91853338
3.35867934,2.57635320,0.34216338,0.04274126,0.27374423,0.16893364,0.17665890,0.47772995,1.80555993
3.36468234,2.40974274,0.31584466,0.03867799,0.25627618,0.15966642,0.16598140,0.44824935,1.69318435
3.37068534,2.24623669,0.29024086,0.03490251,0.23890387,0.15033492,0.15568507,0.41919901,1.58240643
3.37668834,2.08719846,0.26550560,0.03142698,0.22177506,0.14105287,0.14584882,0.39080294,1.47419537
3.38269135,1.93389856,0.24178197,0.02826103,0.20503341,0.13193080,0.13653996,0.36327215,1.36946620
3.38869435,1.78748625,0.21919942,0.02541174,0.18881499,0.12307322,0.12781276,0.33679942,1.26905800
3.39469735,1.64896540,0.19787105,0.02288359,0.17324506,0.11457605,0.11970764,0.31155490,1.17371498
3.40070035,1.51917558,0.17789139,0.02067856,0.15843525,0.10652450,0.11225073,0.28768249,1.08407105
3.40670335,1.39877893,0.15933470,0.01879611,0.14448136,0.09899138,0.10545398,0.26529726,1.00063853
3.41270635,1.28825317,0.14225397,0.01723325,0.13146177,0.09203589,0.09931574,0.24448409,0.92380130
3.41870935,1.18789066,0.12668045,0.01598468,0.11943649,0.08570287,0.09382179,0.22529733,0.85381227
3.42471236,1.09780315,0.11262394,0.01504280,0.10844692,0.08002256,0.08894671,0.20776175,0.79079521
3.43071536,1.01793168,0.10007360,0.01439791,0.09851625,0.07501075,0.08465559,0.19187427,0.73475037
3.43671836,0.94806079,0.08899922,0.01403829,0.08965041,0.07066938,0.08090592,0.17760681,0.68556342
3.44272136,0.88783617,0.07935303,0.01395031,0.08183950,0.06698740,0.07764961,0.16490963,0.64301707
3.44872436,0.83678473,0.07107172,0.01411864,0.07505969,0.06394193,0.07483504,0.15371530,0.60680469
3.45472736,0.79433618,0.06407877,0.01452635,0.06927528,0.06149960,0.07240906,0.14394284,0.57654520
3.46073037,0.75984520,0.05828691,0.01515513,0.06444101,0.05961803,0.07031884,0.13550208,0.55179853
3.46673337,0.73261341,0.05360058,0.01598550,0.06050443,0.05824734,0.06851355,0.12829775,0.53208116
3.47273637,0.71191045,0.04991847,0.01699701,0.05740818,0.05733183,0.06694583,0.12223347,0.51688113
3.47873937,0.69699374,0.04713593,0.01816858,0.05509216,0.05681144,0.06557295,0.11721524,0.50567218
3.48474237,0.68712633,0.04514728,0.01947876,0.05349554,0.05662341,0.06435777,0.11315440,0.49792669
3.49074537,0.68159288,0.04384798,0.02090611,0.05255848,0.05670370,0.06326937,0.10997014,0.49312720
3.49674837,0.67971331,0.04313664,0.02242960,0.05222351,0.05698843,0.06228350,0.10759124,0.49077649
3.50275138,0.68085427,0.04291680,0.02402894,0.05243667,0.05741522,0.06138271,0.10595731,0.49040598
3.50875438,0.68443838,0.04309853,0.02568507,0.05314823,0.05792444,0.06055636,0.10501933,0.49158263
3.51475738,0.68995109,0.04359981,0.02738051,0.05431306,0.05846030,0.05980042,0.10473963,0.49391430
3.52076038,0.69694553,0.04434766,0.02909972,0.05589077,0.05897192,0.05911712,0.10509133,0.49705350
3.52676338,0.70504499,0.04527906,0.03082941,0.05784535,0.05941416,0.05851447,0.10605727,0.50069975
3.53276638,0.71394342,0.04634153,0.03255878,0.06014469,0.05974838,0.05800572,0.10762852,0.50460048
3.53876938,0.72340378,0.04749354,0.03427960,0.06275976,0.05994295,0.05760864,0.10980256,0.50855056
3.54477239,0.73325438,0.04870451,0.03598627,0.06566357,0.05997365,0.05734479,0.11258111,0.51239051
3.55077539,0.74338326,0.04995457,0.03767565,0.06883006,0.05982382,0.05723868,0.11596779,0.51600346
3.55677839,0.75373078,0.05123402,0.03934684,0.07223282,0.05948434,0.05731682,0.11996562,0.51931097
3.56278139,0.76428059,0.05254245,0.04100078,0.07584387,0.05895332,0.05760674,0.12457453,0.52226787
3.56878439,0.77504925,0.05388754,0.04263975,0.07963239,0.05823565,0.05813589,0.12978884,0.52485616
3.57478739,0.78607474,0.05528368,0.04426679,0.08356373,0.05734232,0.05893045,0.13559490,0.52707847
3.58079040,0.79740451,0.05675025,0.04588500,0.08759849,0.05628959,0.06001417,0.14196895,0.52895095
3.58679340,0.80908321,0.05830978,0.04749689,0.09169192,0.05509796,0.06140703,0.14887531,0.53049630
3.59279640,0.82114089,0.05998597,0.04910365,0.09579368,0.05379106,0.06312407,0.15626492,0.53173688
3.59879940,0.83358212,0.06180165,0.05070448,0.09984792,0.05239454,0.06517408,0.16407442,0.53268849
3.60480240,0.84637649,0.06377681,0.05229610,0.10379379,0.05093481,0.06755852,0.17222573,0.53335497
3.61080540,0.85945113,0.06592664,0.05387220,0.10756629,0.04943798,0.07027047,0.18062625,0.53372402
3.61680840,0.87268549,0.06825995,0.05542322,0.11109760,0.04792873,0.07329384,0.18916966,0.53376426
3.62281141,0.88590892,0.07077764,0.05693618,0.11431866,0.04642944,0.07660280,0.19773741,0.53342393
3.62881441,0.89890107,0.07347179,0.05839478,0.11716108,0.04495942,0.08016153,0.20620076,0.53263112
3.63481741,0.91139526,0.07632491,0.05977961,0.11955918,0.04353433,0.08392427,0.21442346,0.53129559
3.64082041,0.92308475,0.07930989,0.06106863,0.12145222,0.04216583,0.08783583,0.22226489,0.52931200
3.64682341,0.93363159,0.08239030,0.06223777,0.12278654,0.04086150,0.09183242,0.22958363,0.52656451
3.65282641,0.94267780,0.08552121,0.06326171,0.12351763,0.03962490,0.09584297,0.23624132,0.52293232
3.65882941,0.94985830,0.08865059,0.06411471,0.12361194,0.03845584,0.09979072,0.24210668,0.51829595
3.66483242,0.95481508,0.09172107,0.06477155,0.12304837,0.03735092,0.10359525,0.24705958,0.51254381
3.67083542,0.95721190,0.09467209,0.06520856,0.12181939,0.03630410,0.10717476,0.25099494,0.50557885
3.67683842,0.95674892,0.09744240,0.06540448,0.11993165,0.03530743,0.11044857,0.25382638,0.49732478
3.68284142,0.95317656,0.09997271,0.06534142,0.11740612,0.03435188,0.11333971,0.25548943,0.48773156
3.68884442,0.94630792,0.10220847,0.06500563,0.11427771,0.03342814,0.11577755,0.25594423,0.47677999
3.69484742,0.93602930,0.10410253,0.06438813,0.11059439,0.03252743,0.11770032,0.25517757,0.46448503
3.70085043,0.92230825,0.10561775,0.06348522,0.10641588,0.03164224,0.11905745,0.25320415,0.45089781
3.70685343,0.90519882,0.10672916,0.06229879,0.10181192,0.03076700,0.11981156,0.25006705,0.43610616
3.71285643,0.88484379,0.10742589,0.06083641,0.09686029,0.02989862,0.11994007,0.24583743,0.42023369
3.71885943,0.86147371,0.10771242,0.05911122,0.09164455,0.02903686,0.11943627,0.24061325,0.40343755
3.72486243,0.83540286,0.10760936,0.05714170,0.08625171,0.02818455,0.11830994,0.23451731,0.38590480
3.73086543,0.80702217,0.10715350,0.05495113,0.08076988,0.02734771,0.11658726,0.22769438,0.36784780
3.73686843,0.77678942,0.10639724,0.05256703,0.07528594,0.02653537,0.11431024,0.22030775,0.34949857
3.74287144,0.74521705,0.10540732,0.05002037,0.06988343,0.02575934,0.11153548,0.21253504,0.33110257
3.74887444,0.71285803,0.10426287,0.04734474,0.06464063,0.02503378,0.10833247,0.20456362,0.31291198
3.75487744,0.68029029,0.10305290,0.04457547,0.05962887,0.02437462,0.10478142,0.19658565,0.29517879
3.76088044,0.64810020,0.10187332,0.04174862,0.05491125,0.02379892,0.10097065,0.18879281,0.27814794
3.76688344,0.61686581,0.10082349,0.03890016,0.05054155,0.02332409,0.09699381,0.18137107,0.26205071
3.77288644,0.58714023,0.10000255,0.03606503,0.04656355,0.02296711,0.09294692,0.17449550,0.24709851
3.77888944,0.55943593,0.09950568,0.03327635,0.04301065,0.02274368,0.08892537,0.16832532,0.23347736
3.78489245,0.53421028,0.09942029,0.03056477,0.03990575,0.02266744,0.08502101,0.16299935,0.22134309
3.79089545,0.51185297,0.09982254,0.02795784,0.03726141,0.02274916,0.08131956,0.15863200,0.21081751
3.79689845,0.49267568,0.10077408,0.02547963,0.03508027,0.02299610,0.07789822,0.15531002,0.20198549
3.80290145,0.47690431,0.10231939,0.02315039,0.03335559,0.02341141,0.07482376,0.15308987,0.19489319
3.80890445,0.46467408,0.10448367,0.02098644,0.03207204,0.02399369,0.07215109,0.15199623,0.18954736
3.81490745,0.45602769,0.10727149,0.01900013,0.03120661,0.02473674,0.06992236,0.15202126,0.18591577
3.82091046,0.45091645,0.11066623,0.01719999,0.03072953,0.02562941,0.06816654,0.15312502,0.18392883
3.82691346,0.44920461,0.11463037,0.01559097,0.03060542,0.02665576,0.06689967,0.15523687,0.18348222
3.83291646,0.45067641,0.11910657,0.01417475,0.03079439,0.02779526,0.06612547,0.15825787,0.18444051
3.83891946,0.45504582,0.12401964,0.01295016,0.03125320,0.02902332,0.06583652,0.16206412,0.18664180
3.84492246,0.46196847,0.12927919,0.01191360,0.03193649,0.03031189,0.06601576,0.16651098,0.18990298
3.85092546,0.47105539,0.13478296,0.01105959,0.03279791,0.03163030,0.06663832,0.17143791,0.19402565
3.85692846,0.48188784,0.14042058,0.01038116,0.03379134,0.03294612,0.06767343,0.17667391,0.19880247
3.86293147,0.49403289,0.14607773,0.00987038,0.03487196,0.03422622,0.06908654,0.18204326,0.20402355
3.86893447,0.50705873,0.15164034,0.00951870,0.03599727,0.03543780,0.07084131,0.18737136,0.20948294
3.87493747,0.52054942,0.15699882,0.00931736,0.03712807,0.03654945,0.07290141,0.19249042,0.21498465
3.88094047,0.53411818,0.16205197,0.00925763,0.03822922,0.03753219,0.07523215,0.19724485,0.22034820
3.88694347,0.54741870,0.16671039,0.00933099,0.03927029,0.03836038,0.07780167,0.20149596,0.22541336
3.89294647,0.56015406,0.17089939,0.00952928,0.04022606,0.03901255,0.08058176,0.20512599,0.23004393
3.89894947,0.57208273,0.17456098,0.00984465,0.04107674,0.03947202,0.08354825,0.20804105,0.23413039
3.90495248,0.58302158,0.17765512,0.01026953,0.04180806,0.03972734,0.08668083,0.21017311,0.23759124
3.91095548,0.59284567,0.18015999,0.01079649,0.04241112,0.03977256,0.08996252,0.21148074,0.24037323
3.91695848,0.60148504,0.18207137,0.01141802,0.04288207,0.03960723,0.09337866,0.21194878,0.24245013
3.92296148,0.60891868,0.18340112,0.01212628,0.04322152,0.03923617,0.09691559,0.21158684,0.24382053
3.92896448,0.61516624,0.18417502,0.01291287,0.04343393,0.03866913,0.10055910,0.21042684,0.24450447
3.93496748,0.62027782,0.18442982,0.01376855,0.04352674,0.03792016,0.10429272,0.20851967,0.24453940
3.94097049,0.62432276,0.18421007,0.01468301,0.04350951,0.03700691,0.10809606,0.20593130,0.24397544
3.94697349,0.62737800,0.18356453,0.01564468,0.04339304,0.03594978,0.11194327,0.20273835,0.24287049
3.95297649,0.62951680,0.18254273,0.01664059,0.04318839,0.03477105,0.11580180,0.19902364,0.24128529
3.95897949,0.63079857,0.18119169,0.01765638,0.04290616,0.03349396,0.11963148,0.19487172,0.23927876
3.96498249,0.63126045,0.17955300,0.01867632,0.04255569,0.03214185,0.12338419,0.19036483,0.23690397
3.97098549,0.63091107,0.17766056,0.01968344,0.04214454,0.03073731,0.12700399,0.18557928,0.23420482
3.97698849,0.62972702,0.17553893,0.02065985,0.04167806,0.02930155,0.13042785,0.18058261,0.23121368
3.98299150,0.62765211,0.17320254,0.02158705,0.04115924,0.02785374,0.13358703,0.17543153,0.22795012
3.98899450,0.62459943,0.17065564,0.02244637,0.04058867,0.02641067,0.13640886,0.17017076,0.22442067
3.99499750,0.62045611,0.16789301,0.02321947,0.03996473,0.02498641,0.13881910,0.16483266,0.22061961
4.00100050,0.61509029,0.16490147,0.02388886,0.03928393,0.02359225,0.14074454,0.15943783,0.21653075
4.00700350,0.60835994,0.16166178,0.02443850,0.03854141,0.02223672,0.14211587,0.15399629,0.21212994
4.01300650,0.60012284,0.15815115,0.02485428,0.03773151,0.02092573,0.14287055,0.14850931,0.20738818
4.01900950,0.59024702,0.15434584,0.02512457,0.03684841,0.01966288,0.14295559,0.14297169,0.20227504
4.02501251,0.57862107,0.15022387,0.02524060,0.03588679,0.01844975,0.14233001,0.13737421,0.19676215
4.03101551,0.56516350,0.14576766,0.02519684,0.03484244,0.01728632,0.14096699,0.13170618,0.19082662
4.03701851,0.54983079,0.14096622,0.02499121,0.03371280,0.01617139,0.13885536,0.12595782,0.18445403
4.04302151,0.53262332,0.13581710,0.02462516,0.03249739,0.01510296,0.13600054,0.12012249,0.17764082
4.04902451,0.51358920,0.13032762,0.02410367,0.03119819,0.01407862,0.13242481,0.11419832,0.17039613
4.05502751,0.49282554,0.12451566,0.02343509,0.02981971,0.01309588,0.12816683,0.10818958,0.16274270
4.06103052,0.47047723,0.11840968,0.02263083,0.02836910,0.01215241,0.12328057,0.10210738,0.15471706
4.06703352,0.44673338,0.11204823,0.02170501,0.02685597,0.01124625,0.11783360,0.09596985,0.14636891
4.07303652,0.42182172,0.10547890,0.02067396,0.02529218,0.01037598,0.11190486,0.08980189,0.13775975
4.07903952,0.39600114,0.09875673,0.01955569,0.02369146,0.00954070,0.10558206,0.08363437,0.12896096
4.08504252,0.36955312,0.09194237,0.01836927,0.02206896,0.00874007,0.09895884,0.07750305,0.12005137
4.09104552,0.34277236,0.08509994,0.01713431,0.02044082,0.00797428,0.09213181,0.07144717,0.11111452
4.09704852,0.31595714,0.07829477,0.01587029,0.01882356,0.00724390,0.08519755,0.06550790,0.10223588
4.10305153,0.28940007,0.07159125,0.01459610,0.01723369,0.00654981,0.07824991,0.05972680,0.09349997
4.10905453,0.26337944,0.06505072,0.01332948,0.01568717,0.00589303,0.07137742,0.05414418,0.08498777
4.11505753,0.23815177,0.05872967,0.01208667,0.01419905,0.00527462,0.06466120,0.04879781,0.07677437
4.12106053,0.21394563,0.05267821,0.01088205,0.01278311,0.00469552,0.05817321,0.04372161,0.06892705
4.12706353,0.19095714,0.04693885,0.00972790,0.01145170,0.00415646,0.05197504,0.03894480,0.06150386
4.13306653,0.16934703,0.04154583,0.00863431,0.01021552,0.00365787,0.04611712,0.03449121,0.05455262
4.13906953,0.14923931,0.03652460,0.00760907,0.00908360,0.00319980,0.04063845,0.03037891,0.04811051
4.14507254,0.13072149,0.03189190,0.00665775,0.00806337,0.00278189,0.03556673,0.02662016,0.04220409
4.15107554,0.11384614,0.02765599,0.00578379,0.00716072,0.00240338,0.03091888,0.02322162,0.03684969
4.15707854,0.09863354,0.02381729,0.00498866,0.00638019,0.00206309,0.02670186,0.02018467,0.03205429
4.16308154,0.08507523,0.02036914,0.00427208,0.00572517,0.00175947,0.02291379,0.01750607,0.02781648
4.16908454,0.07313806,0.01729877,0.00363226,0.00519810,0.00149064,0.01954514,0.01517859,0.02412777
4.17508754,0.06276866,0.01458838,0.00306615,0.00480074,0.00125447,0.01658007,0.01319180,0.02097385
4.18109055,0.05389787,0.01221624,0.00256975,0.00453430,0.00104859,0.01399777,0.01153278,0.01833597
4.18709355,0.04644509,0.01015773,0.00213828,0.00439965,0.00087055,0.01177381,0.01018689,0.01619215
4.19309655,0.04032218,0.00838642,0.00176651,0.00439741,0.00071778,0.00988130,0.00913842,0.01451834
4.19909955,0.03543698,0.00687496,0.00144891,0.00452802,0.00058774,0.00829204,0.00837111,0.01328937
4.20510255,0.03169615,0.00559591,0.00117989,0.00479170,0.00047792,0.00697742,0.00786860,0.01247967
4.21110555,0.02900742,0.00452245,0.00095393,0.00518838,0.00038591,0.00590923,0.00761473,0.01206382
4.21710855,0.02728120,0.00362890,0.00076571,0.00571757,0.00030943,0.00506026,0.00759366,0.01201685
4.22311156,0.02643154,0.00289114,0.00061022,0.00637811,0.00024637,0.00440475,0.00778995,0.01231431
4.22911456,0.02637651,0.00228694,0.00048282,0.00716798,0.00019478,0.00391868,0.00818845,0.01293216
4.23511756,0.02703822,0.00179609,0.00037927,0.00808399,0.00015290,0.00357991,0.00877413,0.01384658
4.24112056,0.02834229,0.00140051,0.00029579,0.00912150,0.00011918,0.00336829,0.00953184,0.01503358
4.24712356,0.03021725,0.00108424,0.00022903,0.01027415,0.00009223,0.00326555,0.01044608,0.01646856
4.25312656,0.03259365,0.00083339,0.00017607,0.01153363,0.00007087,0.00325525,0.01150065,0.01812597
4.25912956,0.03540319,0.00063599,0.00013438,0.01288949,0.00005407,0.00332260,0.01267848,0.01997885
4.26513257,0.03857801,0.00048187,0.00010182,0.01432903,0.00004096,0.00345431,0.01396139,0.02199857
4.27113557,0.04205002,0.00036248,0.00007660,0.01583727,0.00003081,0.00363838,0.01532999,0.02415465
4.27713857,0.04575055,0.00027072,0.00005722,0.01739712,0.00002300,0.00386399,0.01676367,0.02641475
4.28314157,0.04961031,0.00020074,0.00004243,0.01898953,0.00001705,0.00412132,0.01824068,0.02874483
4.28914457,0.05355967,0.00014778,0.00003124,0.02059383,0.00001255,0.00440148,0.01973838,0.03110948
4.29514757,0.05752925,0.00010801,0.00002283,0.02218826,0.00000917,0.00469639,0.02123357,0.03347248
4.30115058,0.06145089,0.00007838,0.00001657,0.02375044,0.00000666,0.00499877,0.02270290,0.03579751
4.30715358,0.06525885,0.00005647,0.00001194,0.02525809,0.00000480,0.00530216,0.02412348,0.03804898
4.31315658,0.06889122,0.00004039,0.00000854,0.02668973,0.00000343,0.00560087,0.02547342,0.04019304
4.31915958,0.07229153,0.00002868,0.00000606,0.02802537,0.00000244,0.00589012,0.02673253,0.04219853
4.32516258,0.07541029,0.00002022,0.00000428,0.02924733,0.00000172,0.00616602,0.02788296,0.04403806
4.33116558,0.07820657,0.00001416,0.00000299,0.03034085,0.00000120,0.00642567,0.02890977,0.04568896
4.33716858,0.08064936,0.00000984,0.00000208,0.03129474,0.00000084,0.00666717,0.02980158,0.04713413
4.34317159,0.08271859,0.00000679,0.00000144,0.03210188,0.00000058,0.00688971,0.03055091,0.04836273
4.34917459,0.08440597,0.00000465,0.00000098,0.03275950,0.00000039,0.00709352,0.03115454,0.04937063
4.35517759,0.08571518,0.00000316,0.00000067,0.03326938,0.00000027,0.00727987,0.03161365,0.05016062
4.36118059,0.08666176,0.00000214,0.00000045,0.03363781,0.00000018,0.00745098,0.03193374,0.05074228
4.36718359,0.08727236,0.00000143,0.00000030,0.03387531,0.00000012,0.00760993,0.03212444,0.05113165
4.37318659,0.08758360,0.00000095,0.00000020,0.03399622,0.00000008,0.00776047,0.03219910,0.05135046
4.37918959,0.08764036,0.00000063,0.00000013,0.03401807,0.00000005,0.00790688,0.03217415,0.05142520
4.38519260,0.08749375,0.00000041,0.00000009,0.03396074,0.00000004,0.00805367,0.03206840,0.05138591
4.39119560,0.08719872,0.00000027,0.00000006,0.03384563,0.00000002,0.00820541,0.03190217,0.05126476
4.39719860,0.08681144,0.00000017,0.00000004,0.03369457,0.00000001,0.00836640,0.03169634,0.05109452
4.40320160,0.08638668,0.00000011,0.00000002,0.03352884,0.00000001,0.00854045,0.03147139,0.05090701
4.40920460,0.08597510,0.00000007,0.00000002,0.03336813,0.00000001,0.00873061,0.03124642,0.05073154
4.41520760,0.08562086,0.00000005,0.00000001,0.03322961,0.00000000,0.00893892,0.03103827,0.05059347
4.42121061,0.08535945,0.00000003,0.00000001,0.03312706,0.00000000,0.00916627,0.03086074,0.05051295
4.42721361,0.08521593,0.00000002,0.00000000,0.03307022,0.00000000,0.00941220,0.03072389,0.05050390
4.43321661,0.08520373,0.00000001,0.00000000,0.03306434,0.00000000,0.00967488,0.03063367,0.05057333
4.43921961,0.08532398,0.00000001,0.00000000,0.03310985,0.00000000,0.00995105,0.03059156,0.05072093
4.44522261,0.08556544,0.00000000,0.00000000,0.03320242,0.00000000,0.01023608,0.03059463,0.05093904
4.45122561,0.08590506,0.00000000,0.00000000,0.03333312,0.00000000,0.01052412,0.03063563,0.05121305
4.45722861,0.08630912,0.00000000,0.00000000,0.03348888,0.00000000,0.01080823,0.03070346,0.05152205
4.46323162,0.08673486,0.00000000,0.00000000,0.03365310,0.00000000,0.01108068,0.03078368,0.05183981
4.46923462,0.08713257,0.00000000,0.00000000,0.03380653,0.00000000,0.01133319,0.03085926,0.05213607
4.47523762,0.08744799,0.00000000,0.00000000,0.03392810,0.00000000,0.01155728,0.03091145,0.05237795
4.48124062,0.08762489,0.00000000,0.00000000,0.03399602,0.00000000,0.01174459,0.03092070,0.05253150
4.48724362,0.08760779,0.00000000,0.00000000,0.03398874,0.00000000,0.01188722,0.03086755,0.05256332
4.49324662,0.08734451,0.00000000,0.00000000,0.03388604,0.00000000,0.01197806,0.03073364,0.05244210
4.49924962,0.08678860,0.00000000,0.00000000,0.03366989,0.00000000,0.01201109,0.03050252,0.05214005
4.50525263,0.08590144,0.00000000,0.00000000,0.03332530,0.00000000,0.01198159,0.03016039,0.05163415
4.51125563,0.08465392,0.00000000,0.00000000,0.03284098,0.00000000,0.01188640,0.02969676,0.05090716
4.51725863,0.08302769,0.00000000,0.00000000,0.03220981,0.00000000,0.01172398,0.02910485,0.04994836
4.52326163,0.08101588,0.00000000,0.00000000,0.03142911,0.00000000,0.01149450,0.02838187,0.04875393
4.52926463,0.07862326,0.00000000,0.00000000,0.03050072,0.00000000,0.01119985,0.02752911,0.04732711
4.53526763,0.07586591,0.00000000,0.00000000,0.02943089,0.00000000,0.01084352,0.02655180,0.04567791
4.54127064,0.07277045,0.00000000,0.00000000,0.02822993,0.00000000,0.01043048,0.02545888,0.04382270
4.54727364,0.06937279,0.00000000,0.00000000,0.02691177,0.00000000,0.00996698,0.02426257,0.04178344
4.55327664,0.06571661,0.00000000,0.00000000,0.02549335,0.00000000,0.00946032,0.02297779,0.03958672
4.55927964,0.06185154,0.00000000,0.00000000,0.02399391,0.00000000,0.00891858,0.02162160,0.03726271
4.56528264,0.05783125,0.00000000,0.00000000,0.02243428,0.00000000,0.00835032,0.02021250,0.03484400
4.57128564,0.05371149,0.00000000,0.00000000,0.02083607,0.00000000,0.00776432,0.01876973,0.03236436
4.57728864,0.04954812,0.00000000,0.00000000,0.01922096,0.00000000,0.00716928,0.01731261,0.02985766
4.58329165,0.04539536,0.00000000,0.00000000,0.01760998,0.00000000,0.00657359,0.01585991,0.02735672
4.58929465,0.04130420,0.00000000,0.00000000,0.01602290,0.00000000,0.00598509,0.01442929,0.02489239
4.59529765,0.03732103,0.00000000,0.00000000,0.01447772,0.00000000,0.00541087,0.01303684,0.02249275
4.60130065,0.03348666,0.00000000,0.00000000,0.01299027,0.00000000,0.00485715,0.01169672,0.02018248
4.60730365,0.02983552,0.00000000,0.00000000,0.01157390,0.00000000,0.00432919,0.01042087,0.01798240
4.61330665,0.02639531,0.00000000,0.00000000,0.01023935,0.00000000,0.00383120,0.00921889,0.01590927
4.61930965,0.02318678,0.00000000,0.00000000,0.00899469,0.00000000,0.00336637,0.00809799,0.01397565
4.62531266,0.02022397,0.00000000,0.00000000,0.00784534,0.00000000,0.00293684,0.00706302,0.01219002
4.63131566,0.01751449,0.00000000,0.00000000,0.00679427,0.00000000,0.00254384,0.00611661,0.01055701
4.63731866,0.01506008,0.00000000,0.00000000,0.00584215,0.00000000,0.00218768,0.00525935,0.00907769
4.64332166,0.01285735,0.00000000,0.00000000,0.00498766,0.00000000,0.00186793,0.00449003,0.00775002
4.64932466,0.01089846,0.00000000,0.00000000,0.00422776,0.00000000,0.00158350,0.00380590,0.00656931
4.65532766,0.00917204,0.00000000,0.00000000,0.00355804,0.00000000,0.00133277,0.00320297,0.00552870
4.66133067,0.00766390,0.00000000,0.00000000,0.00297300,0.00000000,0.00111371,0.00267629,0.00461965
4.66733367,0.00635793,0.00000000,0.00000000,0.00246638,0.00000000,0.00092398,0.00222021,0.00383245
4.67333667,0.00523673,0.00000000,0.00000000,0.00203145,0.00000000,0.00076107,0.00182868,0.00315662
4.67933967,0.00428236,0.00000000,0.00000000,0.00166122,0.00000000,0.00062240,0.00149540,0.00258135
4.68534267,0.00347682,0.00000000,0.00000000,0.00134874,0.00000000,0.00050534,0.00121410,0.00209579
4.69134567,0.00280257,0.00000000,0.00000000,0.00108718,0.00000000,0.00040735,0.00097865,0.00168936
4.69734867,0.00224288,0.00000000,0.00000000,0.00087006,0.00000000,0.00032601,0.00078320,0.00135199
4.70335168,0.00178208,0.00000000,0.00000000,0.00069131,0.00000000,0.00025903,0.00062230,0.00107423
4.70935468,0.00140580,0.00000000,0.00000000,0.00054534,0.00000000,0.00020434,0.00049090,0.00084741
4.71535768,0.00110101,0.00000000,0.00000000,0.00042711,0.00000000,0.00016004,0.00038447,0.00066368
4.72136068,0.00085612,0.00000000,0.00000000,0.00033211,0.00000000,0.00012445,0.00029895,0.00051606
4.72736368,0.00066091,0.00000000,0.00000000,0.00025638,0.00000000,0.00009607,0.00023079,0.00039839
4.73336668,0.00050656,0.00000000,0.00000000,0.00019650,0.00000000,0.00007363,0.00017689,0.00030535
4.73936968,0.00038546,0.00000000,0.00000000,0.00014953,0.00000000,0.00005603,0.00013460,0.00023235
4.74537269,0.00029121,0.00000000,0.00000000,0.00011297,0.00000000,0.00004233,0.00010169,0.00017554
