energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
2.84842421,2.75563054,1.26252289,0.94128852,0.02269616,0.22465330,0.03938684,0.36930326,0.37678384,1.03895892
2.85442721,2.76658871,1.26499747,0.95751188,0.02259001,0.23050449,0.04168793,0.36768543,0.36917778,1.02776739
2.86043022,2.79005554,1.27429777,0.97947395,0.02261935,0.23769261,0.04441808,0.36680453,0.36317380,1.02040492
2.86643322,2.82560711,1.29015998,1.00682228,0.02276855,0.24608058,0.04755122,0.36653006,0.35886212,1.01709466
2.87243622,2.87277721,1.31234157,1.03919182,0.02302331,0.25553248,0.05105779,0.36675892,0.35630871,1.01800915
2.87843922,2.93102456,1.34060474,1.07619492,0.02337055,0.26591282,0.05490386,0.36741275,0.35554771,1.02325356
2.88444222,2.99969975,1.37469758,1.11741055,0.02379835,0.27708555,0.05905031,0.36843408,0.35657493,1.03285047
2.89044522,3.07801450,1.41433459,1.16237411,0.02429579,0.28891295,0.06345224,0.36978158,0.35934302,1.04672672
2.89644822,3.16501630,1.45917825,1.21056890,0.02485278,0.30125481,0.06805850,0.37142504,0.36375841,1.06470368
2.90245123,3.25957100,1.50882312,1.26142015,0.02545996,0.31396780,0.07281170,0.37334017,0.36968047,1.08649129
2.90845423,3.36035541,1.56278410,1.31429276,0.02610855,0.32690547,0.07764848,0.37550384,0.37692299,1.11168683
2.91445723,3.46586149,1.62048972,1.36849307,0.02679033,0.33991881,0.08250022,0.37789010,0.38525787,1.13977843
2.92046023,3.57441297,1.68128148,1.42327539,0.02749773,0.35285761,0.08729424,0.38046698,0.39442105,1.17015377
2.92646323,3.68419445,1.74441942,1.47785307,0.02822393,0.36557246,0.09195526,0.38319466,0.40412049,1.20211356
2.93246623,3.79329222,1.80909414,1.53141411,0.02896308,0.37791745,0.09640737,0.38602474,0.41404579,1.23488960
2.93846923,3.89974535,1.87444445,1.58314059,0.02971062,0.38975340,0.10057614,0.38890087,0.42387901,1.26766675
2.94447224,4.00160474,1.93958014,1.63223124,0.03046359,0.40095153,0.10439109,0.39176048,0.43330643,1.29960791
2.95047524,4.09699737,2.00360825,1.67792583,0.03122105,0.41139723,0.10778804,0.39453760,0.44203041,1.32988101
2.95647824,4.18419246,2.06566161,1.71953044,0.03198443,0.42099379,0.11071162,0.39716637,0.44978101,1.35768697
2.96248124,4.26166600,2.12492773,1.75644185,0.03275785,0.42966581,0.11311748,0.39958505,0.45632680,1.38228715
2.96848424,4.32816028,2.18067637,1.78816999,0.03354842,0.43736193,0.11497424,0.40174021,0.46148417,1.40302943
2.97448724,4.38273474,2.23228396,1.81435692,0.03436639,0.44405686,0.11626507,0.40359068,0.46512497,1.41937128
2.98049025,4.42480563,2.27925347,1.83479119,0.03522522,0.44975225,0.11698872,0.40511114,0.46718185,1.43089926
2.98649325,4.45417169,2.32122826,1.84941677,0.03614142,0.45447650,0.11716007,0.40629486,0.46765122,1.43734361
2.99249625,4.47102450,2.35799920,1.85833577,0.03713439,0.45828323,0.11680995,0.40715556,0.46659358,1.43858763
2.99849925,4.47594264,2.38950440,1.86180468,0.03822589,0.46124863,0.11598441,0.40772812,0.46413135,1.43467124
3.00450225,4.46986971,2.41582184,1.86022434,0.03943957,0.46346758,0.11474342,0.40806825,0.46044415,1.42578872
3.01050525,4.45407737,2.43715511,1.85412388,0.04080023,0.46504885,0.11315896,0.40825096,0.45576189,1.41228073
3.01650825,4.43011507,2.45381347,1.84413959,0.04233300,0.46610952,0.11131266,0.40836805,0.45035598,1.39462109
3.02251126,4.39974916,2.46618738,1.83098964,0.04406249,0.46676901,0.10929314,0.40852478,0.44452903,1.37339903
3.02851426,4.36489437,2.47472123,1.81544600,0.04601183,0.46714295,0.10719298,0.40883590,0.43860358,1.34929771
3.03451726,4.32754106,2.47988498,1.79830499,0.04820172,0.46733726,0.10510570,0.40942135,0.43291033,1.32307012
3.04052026,4.28968190,2.48214659,1.78035779,0.05064959,0.46744288,0.10312268,0.41040185,0.42777634,1.29551341
3.04652326,4.25324128,2.48194697,1.76236253,0.05336869,0.46753127,0.10133023,0.41189468,0.42351378,1.26744282
3.05252626,4.22001076,2.47967891,1.74501898,0.05636742,0.46765111,0.09980694,0.41400985,0.42040949,1.23966625
3.05852926,4.19159305,2.47567131,1.72894708,0.05964873,0.46782632,0.09862131,0.41684694,0.41871590,1.21296049
3.06453227,4.16935684,2.47017933,1.71467007,0.06320961,0.46805551,0.09782994,0.42049261,0.41864338,1.18804997
3.07053527,4.15440352,2.46338095,1.70260270,0.06704092,0.46831281,0.09747603,0.42501889,0.42035443,1.16558858
3.07653827,4.14754679,2.45537967,1.69304473,0.07112717,0.46855026,0.09758857,0.43048242,0.42395961,1.14614518
3.08254127,4.14930469,2.44621289,1.68617959,0.07544668,0.46870123,0.09818193,0.43692423,0.42951533,1.13019290
3.08854427,4.15990366,2.43586481,1.68207785,0.07997179,0.46868500,0.09925604,0.44437036,0.43702348,1.11810238
3.09454727,4.17929295,2.42428277,1.68070494,0.08466926,0.46841203,0.10079701,0.45283279,0.44643260,1.11013865
3.10055028,4.20716798,2.41139531,1.68193221,0.08950078,0.46778961,0.10277820,0.46231075,0.45764064,1.10646161
3.10655328,4.24300040,2.39713062,1.68555062,0.09442372,0.46672767,0.10516164,0.47279217,0.47049895,1.10712937
3.11255628,4.28607282,2.38143358,1.69128604,0.09939179,0.46514428,0.10789979,0.48425496,0.48481729,1.11210418
3.11855928,4.33551603,2.36428030,1.69881533,0.10435598,0.46297069,0.11093747,0.49666817,0.50036974,1.12126024
3.12456228,4.39034683,2.34568884,1.70778245,0.10926539,0.46015550,0.11421390,0.50999282,0.51690110,1.13439291
3.13056528,4.44950469,2.32572555,1.71781373,0.11406821,0.45666794,0.11766485,0.52418234,0.53413373,1.15122871
3.13656828,4.51188595,2.30450650,1.72853210,0.11871263,0.45250001,0.12122471,0.53918260,0.55177457,1.17143571
3.14257129,4.57637453,2.28219416,1.73956951,0.12314779,0.44766742,0.12482846,0.55493178,0.56952214,1.19463374
3.14857429,4.64186849,2.25898978,1.75057770,0.12732464,0.44220950,0.12841339,0.57135983,0.58707342,1.22040429
3.15457729,4.70730234,2.23512215,1.76123696,0.13119682,0.43618793,0.13192070,0.58838807,0.60413052,1.24829968
3.16058029,4.77166500,2.21083397,1.77126316,0.13472140,0.42968466,0.13529668,0.60592877,0.62040690,1.27785149
3.16658329,4.83401391,2.18636685,1.78041289,0.13785959,0.42279898,0.13849365,0.62388507,0.63563326,1.30857810
3.17258629,4.89348566,2.16194646,1.78848727,0.14057736,0.41564414,0.14147050,0.64215144,0.64956287,1.33999149
3.17858929,4.94930380,2.13776897,1.79533425,0.14284591,0.40834355,0.14419294,0.66061463,0.66197635,1.37160320
3.18459230,5.00078456,2.11398995,1.80084989,0.14464214,0.40102694,0.14663341,0.67915544,0.67268587,1.40292972
3.19059530,5.04734095,2.09071671,1.80497860,0.14594891,0.39382652,0.14877068,0.69765121,0.68153871,1.43349748
3.19659830,5.08848584,2.06800462,1.80771263,0.14675531,0.38687344,0.15058924,0.71597906,0.68842015,1.46284746
3.20260130,5.12383442,2.04585781,1.80909069,0.14705677,0.38029455,0.15207849,0.73401974,0.69325566,1.49053970
3.20860430,5.15310614,2.02423415,1.80919592,0.14685512,0.37420971,0.15323190,0.75166201,0.69601234,1.51615777
3.21460730,5.17612643,2.00305413,1.80815312,0.14615853,0.36872950,0.15404600,0.76880726,0.69669961,1.53931337
3.22061031,5.19282774,1.98221301,1.80612513,0.14498146,0.36395355,0.15451955,0.78537408,0.69536905,1.55965095
3.22661331,5.20325000,1.96159526,1.80330853,0.14334444,0.35996931,0.15465274,0.80130248,0.69211351,1.57685248
3.23261631,5.20753989,1.94109019,1.79992833,0.14127381,0.35685125,0.15444660,0.81655748,0.68706520,1.59064221
3.23861931,5.20594857,1.92060765,1.79623190,0.13880142,0.35466047,0.15390258,0.83113166,0.68039303,1.60079134
3.24462231,5.19882733,1.90009251,1.79248192,0.13596422,0.35344451,0.15302238,0.84504646,0.67229895,1.60712229
3.25062531,5.18662085,1.87953686,1.78894867,0.13280377,0.35323737,0.15180801,0.85835191,0.66301349,1.60951254
3.25662831,5.16985745,1.85898898,1.78590146,0.12936563,0.35405963,0.15026211,0.87112473,0.65279031,1.60789766
3.26263132,5.14913629,1.83855830,1.78359965,0.12569870,0.35591849,0.14838837,0.88346472,0.64190011,1.60227330
3.26863432,5.12511134,1.81841594,1.78228330,0.12185443,0.35880780,0.14619215,0.89548939,0.63062365,1.59269589
3.27463732,5.09847219,1.79879061,1.78216379,0.11788592,0.36270796,0.14368118,0.90732715,0.61924433,1.57928203
3.28064032,5.06992210,1.77996013,1.78341471,0.11384695,0.36758572,0.14086617,0.91910917,0.60804027,1.56220611
3.28664332,5.04015389,1.76223882,1.78616333,0.10979092,0.37339384,0.13776147,0.93096044,0.59727622,1.54169643
3.29264632,5.00982440,1.74596165,1.79048304,0.10576971,0.38007072,0.13438555,0.94299034,0.58719554,1.51802967
3.29864932,4.97952867,1.73146597,1.79638708,0.10183255,0.38754008,0.13076123,0.95528334,0.57801246,1.49152388
3.30465233,4.94977482,1.71907194,1.80382392,0.09802486,0.39571061,0.12691586,0.96789029,0.56990501,1.46253019
3.31065533,4.92096122,1.70906282,1.81267457,0.09438717,0.40447603,0.12288104,0.98082095,0.56300887,1.43142363
3.31665833,4.89335696,1.70166632,1.82275216,0.09095411,0.41371523,0.11869230,0.99403813,0.55741243,1.39859333
3.32266133,4.86708705,1.69703815,1.83380378,0.08775359,0.42329307,0.11438841,1.00745398,0.55315345,1.36443263
3.32866433,4.84212348,1.69524868,1.84551494,0.08480612,0.43306143,0.11001057,1.02092874,0.55021730,1.32932940
3.33466733,4.81828287,1.69627375,1.85751648,0.08212435,0.44286104,0.10560143,1.03427209,0.54853721,1.29365724
3.34067034,4.79523140,1.69998989,1.86939383,0.07971297,0.45252376,0.10120403,1.04724725,0.54799648,1.25776767
3.34667334,4.77249714,1.70617455,1.88069850,0.07756873,0.46187551,0.09686068,1.05957774,0.54843269,1.22198384
3.35267634,4.74948957,1.71451117,1.89096144,0.07568093,0.47073975,0.09261194,1.07095649,0.54964371,1.18659590
3.35867934,4.72552559,1.72459893,1.89970774,0.07403201,0.47894136,0.08849560,1.08105702,0.55139555,1.15185813
3.36468234,4.69986102,1.73596660,1.90647231,0.07259856,0.48631085,0.08454586,1.08954615,0.55343151,1.11798792
3.37068534,4.67172603,1.74808971,1.91081576,0.07135240,0.49268874,0.08079263,1.09609763,0.55548250,1.08516627
3.37668834,4.64036295,1.76041023,1.91233999,0.07026200,0.49792992,0.07726107,1.10040620,0.55727787,1.05353980
3.38269135,4.60506436,1.77235749,1.91070270,0.06929387,0.50190767,0.07397121,1.10220114,0.55855654,1.02322385
3.38869435,4.56520968,1.78336945,1.90563027,0.06841408,0.50451736,0.07093793,1.10125904,0.55907778,0.99430627
3.39469735,4.52029820,1.79291310,1.89692831,0.06758981,0.50567940,0.06817093,1.09741475,0.55863120,0.96685149
3.40070035,4.46997684,1.80050308,1.88448956,0.06679075,0.50534149,0.06567497,1.09057041,0.55704562,0.94090461
3.40670335,4.41406122,1.80571757,1.86829854,0.06599039,0.50347988,0.06345016,1.08070188,0.55419626,0.91649497
3.41270635,4.35254902,1.80821092,1.84843292,0.06516720,0.50009964,0.06149233,1.06786232,0.55001023,0.89363904
3.41870935,4.28562482,1.80772250,1.82506132,0.06430551,0.49523398,0.05979352,1.05218290,0.54446986,0.87234245
3.42471236,4.21365655,1.80408170,1.79843789,0.06339617,0.48894249,0.05834241,1.03387039,0.53761393,0.85260094
3.43071536,4.13718364,1.79720900,1.76889364,0.06243701,0.48130863,0.05712482,1.01320202,0.52953683,0.83440047
3.43671836,4.05689783,1.78711352,1.73682521,0.06143287,0.47243633,0.05612418,0.99051755,0.52038566,0.81771644
3.44272136,3.97361773,1.77388753,1.70268126,0.06039562,0.46244620,0.05532198,0.96620915,0.51035553,0.80251230
3.44872436,3.88825850,1.75769843,1.66694748,0.05934368,0.45147131,0.05469821,0.94070928,0.49968334,0.78873787
3.45472736,3.80179851,1.73877897,1.63013048,0.05830153,0.43965284,0.05423184,0.91447718,0.48864029,0.77632755
3.46073037,3.71524439,1.71741643,1.59274162,0.05729889,0.42713592,0.05390122,0.88798449,0.47752352,0.76519895
3.46673337,3.62959639,1.69394141,1.55528110,0.05636984,0.41406570,0.05368451,0.86170043,0.46664713,0.75525193
3.47273637,3.54581535,1.66871684,1.51822321,0.05555178,0.40058394,0.05356014,0.83607712,0.45633298,0.74636854
3.47873937,3.46479274,1.64212764,1.48200301,0.05488425,0.38682616,0.05350723,0.81153559,0.44690147,0.73841385
3.48474237,3.38732473,1.61457141,1.44700504,0.05440776,0.37291957,0.05350605,0.78845279,0.43866260,0.73123779
3.49074537,3.31409095,1.58645024,1.41355425,0.05416254,0.35898161,0.05353841,0.76715024,0.43190745,0.72467792
3.49674837,3.24563837,1.55816365,1.38190941,0.05418726,0.34511921,0.05358808,0.74788446,0.42690021,0.71856304
3.50275138,3.18237038,1.53010256,1.35225895,0.05451774,0.33142869,0.05364113,0.73083958,0.42387093,0.71271744
3.50875438,3.12454100,1.50264402,1.32471934,0.05518573,0.31799614,0.05368621,0.71612238,0.42300894,0.70696546
3.51475738,3.07225369,1.47614643,1.29933577,0.05621770,0.30489820,0.05371473,0.70375979,0.42445707,0.70113621
3.52076038,3.02546438,1.45094492,1.27608499,0.05763368,0.29220305,0.05372096,0.69369906,0.42830673,0.69506801
3.52676338,2.98398817,1.42734667,1.25488000,0.05944621,0.27997146,0.05370200,0.68581047,0.43459379,0.68861231
3.53276638,2.94750906,1.40562595,1.23557638,0.06165942,0.26825787,0.05365759,0.67989256,0.44329553,0.68163703
3.53876938,2.91559208,1.38601871,1.21797989,0.06426826,0.25711115,0.05358987,0.67567963,0.45432852,0.67402889
3.54477239,2.88769746,1.36871694,1.20185505,0.06725793,0.24657525,0.05350294,0.67285139,0.46754779,0.66569484
3.55077539,2.86319628,1.35386274,1.18693443,0.07060353,0.23668945,0.05340237,0.67104424,0.48274728,0.65656254
3.55677839,2.84138729,1.34154245,1.17292825,0.07426997,0.22748828,0.05329465,0.66986399,0.49966169,0.64657993
3.56278139,2.82151449,1.33178120,1.15953408,0.07821221,0.21900110,0.05318652,0.66889944,0.51797007,0.63571399
3.56878439,2.80278539,1.32453828,1.14644641,0.08237580,0.21125148,0.05308440,0.66773629,0.53730094,0.62394899
3.57478739,2.78438940,1.31970376,1.13336560,0.08669771,0.20425629,0.05299375,0.66597110,0.55723921,0.61128429
3.58079040,2.76551641,1.31709672,1.12000630,0.09110755,0.19802469,0.05291853,0.66322447,0.57733487,0.59773208
3.58679340,2.74537493,1.31646554,1.10610478,0.09552905,0.19255710,0.05286076,0.65915324,0.59711311,0.58331503
3.59279640,2.72320974,1.31749043,1.09142528,0.09988182,0.18784422,0.05282014,0.65346103,0.61608593,0.56806431
3.59879940,2.69831842,1.31978841,1.07576494,0.10408333,0.18386618,0.05279391,0.64590694,0.63376481,0.55201787
3.60480240,2.67006653,1.32292064,1.05895748,0.10805104,0.18059201,0.05277672,0.63631192,0.64967393,0.53521923
3.61080540,2.63790098,1.32640211,1.04087526,0.11170459,0.17797929,0.05276072,0.62456275,0.66336373,0.51771669
3.61680840,2.60136116,1.32971335,1.02143006,0.11496802,0.17597422,0.05273580,0.61061352,0.67442401,0.49956299
3.62281141,2.56008748,1.33231376,1.00057230,0.11777185,0.17451204,0.05268988,0.59448452,0.68249621,0.48081540
3.62881441,2.51382712,1.33365616,0.97828907,0.12005501,0.17351784,0.05260934,0.57625886,0.68728425,0.46153597
3.63481741,2.46243678,1.33320196,0.95460100,0.12176644,0.17290773,0.05247958,0.55607692,0.68856344,0.44179204
3.64082041,2.40588241,1.33043642,0.92955832,0.12286648,0.17259035,0.05228548,0.53412904,0.68618710,0.42165661
3.64682341,2.34423602,1.32488336,0.90323625,0.12332777,0.17246870,0.05201205,0.51064678,0.68009051,0.40120870
3.65282641,2.27766979,1.31611890,0.87573009,0.12313581,0.17244221,0.05164493,0.48589329,0.67029207,0.38053341
3.65882941,2.20644783,1.30378358,0.84715026,0.12228903,0.17240906,0.05117097,0.46015312,0.65689155,0.35972164
3.66483242,2.13091605,1.28759259,0.81761762,0.12079853,0.17226851,0.05057867,0.43372211,0.64006563,0.33886947
3.67083542,2.05149060,1.26734364,0.78725922,0.11868737,0.17192342,0.04985863,0.40689760,0.62006086,0.31807712
3.67683842,1.96864545,1.24292240,0.75620472,0.11598954,0.17128263,0.04900383,0.37996948,0.59718453,0.29744758
3.68284142,1.88289956,1.21430522,0.72458360,0.11274863,0.17026332,0.04800995,0.35321232,0.57179369,0.27708492
3.68884442,1.79480424,1.18155919,0.69252321,0.10901633,0.16879310,0.04687543,0.32687878,0.54428313,0.25709233
3.69484742,1.70493099,1.14483965,0.66014764,0.10485071,0.16681195,0.04560164,0.30119457,0.51507259,0.23757011
3.70085043,1.61386020,1.10438517,0.62757732,0.10031450,0.16427370,0.04419278,0.27635486,0.48459393,0.21861358
3.70685343,1.52217093,1.06051035,0.59492926,0.09547332,0.16114723,0.04265579,0.25252225,0.45327881,0.20031109
3.71285643,1.43043186,1.01359665,0.56231765,0.09039401,0.15741717,0.04100021,0.22982606,0.42154716,0.18274224
3.71885943,1.33919357,0.96408168,0.52985481,0.08514304,0.15308417,0.03923790,0.20836298,0.38979706,0.16597632
3.72486243,1.24898187,0.91244727,0.49765206,0.07978510,0.14816463,0.03738275,0.18819868,0.35839622,0.15007114
3.73086543,1.16029242,0.85920668,0.46582053,0.07438186,0.14269001,0.03545035,0.16937032,0.32767515,0.13507219
3.73686843,1.07358615,0.80489155,0.43447161,0.06899094,0.13670561,0.03345758,0.15188963,0.29792236,0.12101220
3.74287144,0.98928563,0.75003877,0.40371698,0.06366513,0.13026901,0.03142224,0.13574640,0.26938132,0.10791113
3.74887444,0.90777217,0.69517785,0.37366817,0.05845177,0.12344810,0.02936260,0.12091207,0.24224925,0.09577648
3.75487744,0.82938339,0.64081909,0.34443563,0.05339234,0.11631883,0.02729702,0.10734339,0.21667751,0.08460393
3.76088044,0.75441149,0.58744284,0.31612726,0.04852230,0.10896282,0.02524352,0.09498580,0.19277339,0.07437832
3.76688344,0.68310187,0.53549021,0.28884664,0.04387099,0.10146483,0.02321939,0.08377667,0.17060299,0.06507475
3.77288644,0.61565232,0.48535542,0.26269092,0.03946178,0.09391023,0.02124086,0.07364801,0.15019505,0.05665992
3.77888944,0.55221271,0.43737986,0.23774867,0.03531225,0.08638263,0.01932280,0.06452893,0.13154525,0.04909351
3.78489245,0.49288517,0.39184807,0.21409762,0.03143453,0.07896165,0.01747841,0.05634752,0.11462103,0.04232962
3.79089545,0.43772498,0.34898555,0.19180275,0.02783569,0.07172094,0.01571909,0.04903248,0.09936634,0.03631818
3.79689845,0.38674198,0.30895838,0.17091448,0.02451821,0.06472662,0.01405425,0.04251422,0.08570641,0.03100632
3.80290145,0.33990277,0.27187451,0.15146750,0.02148045,0.05803595,0.01249122,0.03672575,0.07355231,0.02633957
3.80890445,0.29713346,0.23778656,0.13347988,0.01871714,0.05169652,0.01103529,0.03160324,0.06280506,0.02226307
3.81490745,0.25832315,0.20669591,0.11695291,0.01621996,0.04574576,0.00968970,0.02708629,0.05335939,0.01872249
3.82091046,0.22332791,0.17855777,0.10187134,0.01397800,0.04021083,0.00845575,0.02311817,0.04510699,0.01566490
3.82691346,0.19197532,0.15328708,0.08820423,0.01197831,0.03510891,0.00733295,0.01964579,0.03793923,0.01303944
3.83291646,0.16406925,0.13076483,0.07590627,0.01020636,0.03044775,0.00631919,0.01661965,0.03174944,0.01079790
3.83891946,0.13939498,0.11084464,0.06491941,0.00864649,0.02622644,0.00541094,0.01399380,0.02643466,0.00889504
3.84492246,0.11772427,0.09335930,0.05517490,0.00728234,0.02243646,0.00460349,0.01172561,0.02189704,0.00728894
3.85092546,0.09882046,0.07812705,0.04659539,0.00609726,0.01906277,0.00389117,0.00977571,0.01804480,0.00594110
3.85692846,0.08244323,0.06495748,0.03909727,0.00507458,0.01608501,0.00326760,0.00810782,0.01479282,0.00481651
3.86293147,0.06835307,0.05365683,0.03259285,0.00419795,0.01347871,0.00272592,0.00668862,0.01206307,0.00388366
3.86893447,0.05631526,0.04403263,0.02699254,0.00345160,0.01121649,0.00225899,0.00548760,0.00978464,0.00311438
3.87493747,0.04610334,0.03589759,0.02220682,0.00282048,0.00926908,0.00185958,0.00447700,0.00789376,0.00248374
3.88094047,0.03750192,0.02907283,0.01814799,0.00229047,0.00760641,0.00152055,0.00363165,0.00633352,0.00196985
3.88694347,0.03030896,0.02339024,0.01473164,0.00184846,0.00619838,0.00123499,0.00292885,0.00505358,0.00155366
3.89294647,0.02433738,0.01869427,0.01187786,0.00148242,0.00501563,0.00099630,0.00234829,0.00400974,0.00121871
3.89894947,0.01941611,0.01484300,0.00951211,0.00118148,0.00403011,0.00079835,0.00187193,0.00316353,0.00095090
3.90495248,0.01539063,0.01170869,0.00756590,0.00093587,0.00321550,0.00063547,0.00148383,0.00248169,0.00073826
3.91095548,0.01212302,0.00917782,0.00597709,0.00073696,0.00254755,0.00050250,0.00117007,0.00193568,0.00057072
3.91695848,0.00949163,0.00715081,0.00469007,0.00057718,0.00200422,0.00039483,0.00091860,0.00150123,0.00043989
3.92296148,0.00739044,0.00554137,0.00365565,0.00045000,0.00156579,0.00030839,0.00071909,0.00115783,0.00033887
3.92896448,0.00572818,0.00427570,0.00283089,0.00034981,0.00121483,0.00023964,0.00056285,0.00088830,0.00026204
3.93496748,0.00442729,0.00329151,0.00217873,0.00027192,0.00093618,0.00018552,0.00044263,0.00067834,0.00020492
3.94097049,0.00342281,0.00253704,0.00166755,0.00021244,0.00071677,0.00014345,0.00035255,0.00051620,0.00016405
3.94697349,0.00266120,0.00196994,0.00127073,0.00016820,0.00054549,0.00011127,0.00028799,0.00039227,0.00013681
3.95297649,0.00209923,0.00155637,0.00096610,0.00013673,0.00041303,0.00008721,0.00024549,0.00029880,0.00012137
3.95897949,0.00170291,0.00126998,0.00073545,0.00011613,0.00031163,0.00006989,0.00022263,0.00022962,0.00011662
3.96498249,0.00144651,0.00109113,0.00056406,0.00010509,0.00023496,0.00005819,0.00021803,0.00017989,0.00012208
3.97098549,0.00131168,0.00100610,0.00044021,0.00010279,0.00017789,0.00005133,0.00023126,0.00014589,0.00013787
3.97698849,0.00128670,0.00100651,0.00035478,0.00010887,0.00013633,0.00004876,0.00026285,0.00012487,0.00016469
3.98299150,0.00136587,0.00108880,0.00030084,0.00012344,0.00010708,0.00005016,0.00031420,0.00011487,0.00020385
3.98899450,0.00154899,0.00125377,0.00027336,0.00014700,0.00008768,0.00005544,0.00038766,0.00011459,0.00025719
3.99499750,0.00184094,0.00150630,0.00026892,0.00018047,0.00007629,0.00006468,0.00048649,0.00012336,0.00032715
4.00100050,0.00225133,0.00185506,0.00028543,0.00022516,0.00007161,0.00007815,0.00061487,0.00014097,0.00041678
4.00700350,0.00279422,0.00231231,0.00032197,0.00028276,0.00007273,0.00009628,0.00077791,0.00016765,0.00052971
4.01300650,0.00348789,0.00289368,0.00037858,0.00035534,0.00007911,0.00011967,0.00098165,0.00020401,0.00067019
4.01900950,0.00435449,0.00361797,0.00045615,0.00044531,0.00009049,0.00014903,0.00123306,0.00025100,0.00084306
4.02501251,0.00541981,0.00450690,0.00055623,0.00055542,0.00010685,0.00018523,0.00153994,0.00030983,0.00105375
4.03101551,0.00671281,0.00558478,0.00068100,0.00068873,0.00012835,0.00022924,0.00191091,0.00038198,0.00130821
4.03701851,0.00826517,0.00687815,0.00083306,0.00084855,0.00015531,0.00028212,0.00235526,0.00046911,0.00161283
4.04302151,0.01011061,0.00841518,0.00101539,0.00103838,0.00018814,0.00034503,0.00288280,0.00057304,0.00197436
4.04902451,0.01228408,0.01022507,0.00123120,0.00126185,0.00022733,0.00041915,0.00350362,0.00069568,0.00239974
4.05502751,0.01482082,0.01233720,0.00148381,0.00152259,0.00027345,0.00050566,0.00422787,0.00083898,0.00289594
4.06103052,0.01775511,0.01478018,0.00177649,0.00182415,0.00032704,0.00060575,0.00506541,0.00100484,0.00346971
4.06703352,0.02111898,0.01758070,0.00211234,0.00216982,0.00038864,0.00072050,0.00602542,0.00119506,0.00412736
4.07303652,0.02494069,0.02076229,0.00249413,0.00256252,0.00045873,0.00085087,0.00711599,0.00141121,0.00487443
4.07903952,0.02924304,0.02434397,0.00292407,0.00300459,0.00053771,0.00099764,0.00834366,0.00165459,0.00571541
4.08504252,0.03404171,0.02833880,0.00340370,0.00349765,0.00062584,0.00116135,0.00971291,0.00192605,0.00665336
4.09104552,0.03934348,0.03275243,0.00393368,0.00404240,0.00072325,0.00134222,0.01122569,0.00222600,0.00768962
4.09704852,0.04514458,0.03758172,0.00451361,0.00463845,0.00082985,0.00154012,0.01288092,0.00255420,0.00882347
4.10305153,0.05142913,0.04281348,0.00514190,0.00528417,0.00094535,0.00175452,0.01467409,0.00290976,0.01005180
4.10905453,0.05816787,0.04842332,0.00581561,0.00597656,0.00106921,0.00198441,0.01659684,0.00329101,0.01136889
4.11505753,0.06531717,0.05437495,0.00653038,0.00671112,0.00120061,0.00222831,0.01863674,0.00369550,0.01276623
4.12106053,0.07281848,0.06061961,0.00728034,0.00748186,0.00133849,0.00248422,0.02077707,0.00411991,0.01423236
4.12706353,0.08059831,0.06709613,0.00805816,0.00828121,0.00148149,0.00274963,0.02299686,0.00456007,0.01575293
4.13306653,0.08856869,0.07373128,0.00885503,0.00910014,0.00162799,0.00302154,0.02527103,0.00501101,0.01731074
4.13906953,0.09662833,0.08044073,0.00966082,0.00992825,0.00177613,0.00329650,0.02757066,0.00546701,0.01888600
4.14507254,0.10466433,0.08713051,0.01046425,0.01075392,0.00192384,0.00357065,0.02986355,0.00592167,0.02045664
4.15107554,0.11255450,0.09369889,0.01125310,0.01156461,0.00206887,0.00383983,0.03211483,0.00636808,0.02199877
4.15707854,0.12017026,0.10003882,0.01201452,0.01234710,0.00220886,0.00409964,0.03428781,0.00679896,0.02348727
4.16308154,0.12737996,0.10604072,0.01273534,0.01308788,0.00234138,0.00434560,0.03634493,0.00720687,0.02489641
4.16908454,0.13405257,0.11159551,0.01340246,0.01377347,0.00246403,0.00457324,0.03824881,0.00758439,0.02620057
4.17508754,0.14006162,0.11659789,0.01400324,0.01439088,0.00257448,0.00477824,0.03996335,0.00792436,0.02737503
4.18109055,0.14528911,0.12094966,0.01452588,0.01492799,0.00267057,0.00495657,0.04145490,0.00822012,0.02839675
4.18709355,0.14962941,0.12456285,0.01495982,0.01537394,0.00275035,0.00510464,0.04269330,0.00846569,0.02924506
4.19309655,0.15299274,0.12736274,0.01529608,0.01571951,0.00281217,0.00521939,0.04365295,0.00865598,0.02990242
4.19909955,0.15530828,0.12929037,0.01552759,0.01595742,0.00285473,0.00529838,0.04431363,0.00878699,0.03035499
4.20510255,0.15652667,0.13030465,0.01564940,0.01608261,0.00287713,0.00533995,0.04466127,0.00885592,0.03059313
4.21110555,0.15662174,0.13038380,0.01565891,0.01609238,0.00287887,0.00534319,0.04468840,0.00886130,0.03061171
4.21710855,0.15559144,0.12952609,0.01555590,0.01598652,0.00285994,0.00530804,0.04439443,0.00880301,0.03041034
4.22311156,0.15345791,0.12774999,0.01534259,0.01576730,0.00282072,0.00523526,0.04378567,0.00868230,0.02999334
4.22911456,0.15026673,0.12509340,0.01502354,0.01543942,0.00276206,0.00512639,0.04287514,0.00850175,0.02936962
4.23511756,0.14608524,0.12161241,0.01460548,0.01500978,0.00268520,0.00498373,0.04168205,0.00826517,0.02855235
