energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
2.93846923,0.01268953,0.00012221,0.00109108,0.00552640,0.00268251,0.00129290,0.00009100,0.00586395
2.94447224,0.01084122,0.00009506,0.00098138,0.00454363,0.00212363,0.00114638,0.00007272,0.00501192
2.95047524,0.00961269,0.00007342,0.00092790,0.00383142,0.00168751,0.00106651,0.00005871,0.00445322
2.95647824,0.00896202,0.00005630,0.00092998,0.00335923,0.00135497,0.00105136,0.00004836,0.00416761
2.96248124,0.00886450,0.00004287,0.00098864,0.00310416,0.00111002,0.00110100,0.00004114,0.00414329
2.96848424,0.00931269,0.00003243,0.00110658,0.00305068,0.00093962,0.00121750,0.00003668,0.00437687
2.97448724,0.01031609,0.00002439,0.00128825,0.00319022,0.00083351,0.00140495,0.00003467,0.00487312
2.98049025,0.01190063,0.00001824,0.00153982,0.00352075,0.00078391,0.00166943,0.00003489,0.00564475
2.98649325,0.01410788,0.00001361,0.00186914,0.00404621,0.00078528,0.00201892,0.00003724,0.00671197
2.99249625,0.01699392,0.00001017,0.00228569,0.00477601,0.00083407,0.00246323,0.00004165,0.00810191
2.99849925,0.02062790,0.00000767,0.00280036,0.00572432,0.00092847,0.00301380,0.00004814,0.00984796
3.00450225,0.02509019,0.00000593,0.00342532,0.00690936,0.00106818,0.00368350,0.00005677,0.01198883
3.01050525,0.03047013,0.00000482,0.00417374,0.00835263,0.00125418,0.00448629,0.00006765,0.01456746
3.01650825,0.03686322,0.00000424,0.00505943,0.01007792,0.00148852,0.00543688,0.00008092,0.01762971
3.02251126,0.04436784,0.00000416,0.00609643,0.01211036,0.00177416,0.00655026,0.00009673,0.02122273
3.02851426,0.05308147,0.00000457,0.00729851,0.01447516,0.00211476,0.00784116,0.00011527,0.02539319
3.03451726,0.06309639,0.00000553,0.00867862,0.01719644,0.00251454,0.00932344,0.00013669,0.03018517
3.04052026,0.07449488,0.00000712,0.01024824,0.02029580,0.00297817,0.01100938,0.00016116,0.03563787
3.04652326,0.08734420,0.00000949,0.01201668,0.02379088,0.00351064,0.01290897,0.00018880,0.04178320
3.05252626,0.10169129,0.00001286,0.01399037,0.02769389,0.00411721,0.01502910,0.00021970,0.04864320
3.05852926,0.11755746,0.00001751,0.01617215,0.03201008,0.00480342,0.01737280,0.00025389,0.05622746
3.06453227,0.13493331,0.00002381,0.01856052,0.03673636,0.00557510,0.01993846,0.00029136,0.06453072
3.07053527,0.15377414,0.00003224,0.02114905,0.04186000,0.00643849,0.02271917,0.00033198,0.07353055
3.07653827,0.17399605,0.00004342,0.02392581,0.04735754,0.00740045,0.02570211,0.00037559,0.08318549
3.08254127,0.19547304,0.00005811,0.02687295,0.05319401,0.00846871,0.02886811,0.00042190,0.09343358
3.08854427,0.21803549,0.00007726,0.02996647,0.05932247,0.00965224,0.03219143,0.00047053,0.10419158
3.09454727,0.24147002,0.00010202,0.03317623,0.06568400,0.01096174,0.03563966,0.00052102,0.11535482
3.10055028,0.26552116,0.00013378,0.03646607,0.07220818,0.01241017,0.03917402,0.00057281,0.12679794
3.10655328,0.28989481,0.00017421,0.03979433,0.07881404,0.01401338,0.04274977,0.00062526,0.13837643
3.11255628,0.31426352,0.00022531,0.04311453,0.08541156,0.01579077,0.04631702,0.00067765,0.14992908
3.11855928,0.33827367,0.00028938,0.04637630,0.09190370,0.01776606,0.04982173,0.00072920,0.16128134
3.12456228,0.36155422,0.00036912,0.04952662,0.09818886,0.01996794,0.05320700,0.00077910,0.17224938
3.13056528,0.38372690,0.00046761,0.05251111,0.10416385,0.02243071,0.05641452,0.00082652,0.18264492
3.13656828,0.40441744,0.00058833,0.05527563,0.10972708,0.02519485,0.05938624,0.00087062,0.19228048
3.14257129,0.42326745,0.00073519,0.05776785,0.11478202,0.02830735,0.06206610,0.00091061,0.20097502
3.14857429,0.43994638,0.00091249,0.05993888,0.11924075,0.03182183,0.06440176,0.00094575,0.20855964
3.15457729,0.45416313,0.00112492,0.06174489,0.12302742,0.03579836,0.06634636,0.00097539,0.21488305
3.16058029,0.46567672,0.00137752,0.06314855,0.12608153,0.04030299,0.06786009,0.00099898,0.21981675
3.16658329,0.47430550,0.00167560,0.06412033,0.12836084,0.04540675,0.06891156,0.00101607,0.22325942
3.17258629,0.47993448,0.00202468,0.06463950,0.12984379,0.05118432,0.06947892,0.00102640,0.22514053
3.17858929,0.48252038,0.00243039,0.06469492,0.13053139,0.05771227,0.06955069,0.00102981,0.22542291
3.18459230,0.48209409,0.00289833,0.06428540,0.13044830,0.06506673,0.06912614,0.00102634,0.22410407
3.19059530,0.47876050,0.00343394,0.06341974,0.12964325,0.07332083,0.06821538,0.00101615,0.22121634
3.19659830,0.47269553,0.00404233,0.06211643,0.12818860,0.08254162,0.06683904,0.00099958,0.21682578
3.20260130,0.46414060,0.00472810,0.06040300,0.12617917,0.09278689,0.06502751,0.00097711,0.21102984
3.20860430,0.45339467,0.00549518,0.05831503,0.12373023,0.10410170,0.06281996,0.00094931,0.20395397
3.21460730,0.44080435,0.00634658,0.05589493,0.12097481,0.11651503,0.06026297,0.00091688,0.19574729
3.22061031,0.42675230,0.00728429,0.05319053,0.11806032,0.13003645,0.05740902,0.00088061,0.18657760
3.22661331,0.41164465,0.00830901,0.05025347,0.11514474,0.14465314,0.05431477,0.00084131,0.17662588
3.23261631,0.39589785,0.00942004,0.04713764,0.11239224,0.16032742,0.05103926,0.00079984,0.16608053
3.23861931,0.37992546,0.01061509,0.04389748,0.10996855,0.17699478,0.04764221,0.00075706,0.15513171
3.24462231,0.36412555,0.01189023,0.04058647,0.10803619,0.19456271,0.04418225,0.00071379,0.14396587
3.25062531,0.34886899,0.01323973,0.03725571,0.10674959,0.21291043,0.04071538,0.00067082,0.13276078
3.25662831,0.33448915,0.01465608,0.03395271,0.10625030,0.23188943,0.03729360,0.00062886,0.12168121
3.26263132,0.32127334,0.01612997,0.03072033,0.10666240,0.25132506,0.03396380,0.00058853,0.11087532
3.26863432,0.30945604,0.01765033,0.02759608,0.10808826,0.27101907,0.03076683,0.00055036,0.10047198
3.27463732,0.29921431,0.01920442,0.02461154,0.11060472,0.29075300,0.02773692,0.00051478,0.09057894
3.28064032,0.29066511,0.02077799,0.02179216,0.11425984,0.31029237,0.02490134,0.00048210,0.08128188
3.28664332,0.28386476,0.02235544,0.01915718,0.11907031,0.32939161,0.02228033,0.00045253,0.07264432
3.29264632,0.27881023,0.02392005,0.01671987,0.12501962,0.34779940,0.01988722,0.00042616,0.06470822
3.29864932,0.27544220,0.02545425,0.01448785,0.13205714,0.36526440,0.01772885,0.00040299,0.05749532
3.30465233,0.27364958,0.02693987,0.01246365,0.14009804,0.38154102,0.01580602,0.00038294,0.05100891
3.31065533,0.27327532,0.02835852,0.01064526,0.14902427,0.39639520,0.01411421,0.00036583,0.04523602
3.31665833,0.27412323,0.02969185,0.00902687,0.15868655,0.40960979,0.01264430,0.00035144,0.04014987
3.32266133,0.27596558,0.03092195,0.00759956,0.16890736,0.42098960,0.01138336,0.00033947,0.03571248
3.32866433,0.27855118,0.03203170,0.00635198,0.17948495,0.43036573,0.01031546,0.00032961,0.03187718
3.33466733,0.28161367,0.03300508,0.00527109,0.19019825,0.43759927,0.00942251,0.00032151,0.02859119
3.34067034,0.28487995,0.03382756,0.00434271,0.20081260,0.44258417,0.00868498,0.00031481,0.02579790
3.34667334,0.28807832,0.03448639,0.00355216,0.21108610,0.44524915,0.00808264,0.00030915,0.02343902
3.35267634,0.29094630,0.03497095,0.00288465,0.22077651,0.44555891,0.00759518,0.00030420,0.02145646
3.35867934,0.29323784,0.03527295,0.00232575,0.22964821,0.44351431,0.00720279,0.00029961,0.01979381
3.36468234,0.29472985,0.03538670,0.00186168,0.23747934,0.43915183,0.00688657,0.00029510,0.01839769
3.37068534,0.29522779,0.03530929,0.00147950,0.24406848,0.43254215,0.00662900,0.00029041,0.01721872
3.37668834,0.29457029,0.03504069,0.00116733,0.24924082,0.42378816,0.00641415,0.00028531,0.01621216
3.38269135,0.29263265,0.03458379,0.00091442,0.25285358,0.41302222,0.00622794,0.00027962,0.01533846
3.38869435,0.28932914,0.03394445,0.00071116,0.25480025,0.40040296,0.00605822,0.00027320,0.01456337
3.39469735,0.28461408,0.03313135,0.00054911,0.25501374,0.38611166,0.00589488,0.00026597,0.01385808
3.40070035,0.27848168,0.03215583,0.00042094,0.25346802,0.37034819,0.00572983,0.00025786,0.01319900
3.40670335,0.27096468,0.03103173,0.00032037,0.25017848,0.35332683,0.00555689,0.00024888,0.01256752
3.41270635,0.26213182,0.02977501,0.00024207,0.24520070,0.33527184,0.00537173,0.00023904,0.01194964
3.41870935,0.25208435,0.02840343,0.00018160,0.23862794,0.31641299,0.00517171,0.00022841,0.01133552
3.42471236,0.24095158,0.02693615,0.00013526,0.23058734,0.29698120,0.00495566,0.00021707,0.01071895
3.43071536,0.22888586,0.02539329,0.00010002,0.22123508,0.27720417,0.00472371,0.00020515,0.01009685
3.43671836,0.21605694,0.02379543,0.00007343,0.21075070,0.25730240,0.00447710,0.00019275,0.00946872
3.44272136,0.20264615,0.02216319,0.00005352,0.19933082,0.23748540,0.00421789,0.00018003,0.00883608
3.44872436,0.18884055,0.02051673,0.00003873,0.18718264,0.21794835,0.00394878,0.00016713,0.00820204
3.45472736,0.17482717,0.01887535,0.00002782,0.17451743,0.19886920,0.00367292,0.00015420,0.00757072
3.46073037,0.16078776,0.01725707,0.00001985,0.16154420,0.18040634,0.00339368,0.00014137,0.00694694
3.46673337,0.14689395,0.01567832,0.00001405,0.14846397,0.16269682,0.00311449,0.00012878,0.00633574
3.47273637,0.13330328,0.01415363,0.00000988,0.13546475,0.14585518,0.00283868,0.00011656,0.00574215
3.47873937,0.12015586,0.01269549,0.00000690,0.12271729,0.12997286,0.00256937,0.00010481,0.00517086
3.48474237,0.10757204,0.01131415,0.00000478,0.11037189,0.11511827,0.00230937,0.00009363,0.00462607
3.49074537,0.09565087,0.01001760,0.00000329,0.09855614,0.10133741,0.00206109,0.00008308,0.00411132
3.49674837,0.08446946,0.00881160,0.00000225,0.08737371,0.08865495,0.00182651,0.00007324,0.00362941
3.50275138,0.07408310,0.00769974,0.00000152,0.07690408,0.07707582,0.00160716,0.00006412,0.00318236
3.50875438,0.06452615,0.00668359,0.00000103,0.06720306,0.06658716,0.00140409,0.00005576,0.00277138
3.51475738,0.05581348,0.00576286,0.00000069,0.05830417,0.05716049,0.00121793,0.00004816,0.00239694
3.52076038,0.04794239,0.00493566,0.00000046,0.05022047,0.04875413,0.00104892,0.00004132,0.00205881
3.52676338,0.04089485,0.00419870,0.00000030,0.04294696,0.04131567,0.00089690,0.00003520,0.00175614
3.53276638,0.03464001,0.00354760,0.00000020,0.03646317,0.03478444,0.00076142,0.00002978,0.00148755
3.53876938,0.02913670,0.00297708,0.00000013,0.03073596,0.02909390,0.00064178,0.00002503,0.00125126
3.54477239,0.02433599,0.00248125,0.00000008,0.02572227,0.02417390,0.00053706,0.00002088,0.00104514
3.55077539,0.02018355,0.00205382,0.00000005,0.02137184,0.01995267,0.00044621,0.00001730,0.00086685
3.55677839,0.01662190,0.00168832,0.00000003,0.01762969,0.01635866,0.00036807,0.00001424,0.00071392
3.56278139,0.01359230,0.00137828,0.00000002,0.01443834,0.01332206,0.00030143,0.00001164,0.00058382
3.56878439,0.01103644,0.00111738,0.00000001,0.01173979,0.01077597,0.00024509,0.00000944,0.00047407
3.57478739,0.00889786,0.00089958,0.00000001,0.00947705,0.00865743,0.00019784,0.00000761,0.00038223
3.58079040,0.00712291,0.00071919,0.00000001,0.00759549,0.00690806,0.00015856,0.00000609,0.00030600
3.58679340,0.00566163,0.00057096,0.00000000,0.00604378,0.00547450,0.00012617,0.00000483,0.00024323
3.59279640,0.00446822,0.00045011,0.00000000,0.00477454,0.00430868,0.00009967,0.00000381,0.00019197
3.59879940,0.00350132,0.00035235,0.00000000,0.00374476,0.00336777,0.00007817,0.00000299,0.00015044
3.60480240,0.00272416,0.00027388,0.00000000,0.00291600,0.00261416,0.00006087,0.00000232,0.00011705
3.61080540,0.00210442,0.00021139,0.00000000,0.00225434,0.00201512,0.00004706,0.00000179,0.00009043
3.61680840,0.00161410,0.00016201,0.00000000,0.00173030,0.00154256,0.00003612,0.00000138,0.00006936
3.62281141,0.00122921,0.00012329,0.00000000,0.00131855,0.00117259,0.00002752,0.00000105,0.00005282
3.62881441,0.00092942,0.00009316,0.00000000,0.00099756,0.00088513,0.00002082,0.00000079,0.00003994
3.63481741,0.00069773,0.00006989,0.00000000,0.00074929,0.00066347,0.00001564,0.00000059,0.00002999
3.64082041,0.00052006,0.00005207,0.00000000,0.00055877,0.00049382,0.00001166,0.00000044,0.00002235
3.64682341,0.00038487,0.00003851,0.00000000,0.00041370,0.00036498,0.00000864,0.00000033,0.00001654
3.65282641,0.00028278,0.00002828,0.00000000,0.00030409,0.00026785,0.00000635,0.00000024,0.00001215
3.65882941,0.00020629,0.00002062,0.00000000,0.00022192,0.00019518,0.00000463,0.00000018,0.00000887
3.66483242,0.00014941,0.00001493,0.00000000,0.00016079,0.00014123,0.00000336,0.00000013,0.00000642
3.67083542,0.00010744,0.00001073,0.00000000,0.00011566,0.00010146,0.00000241,0.00000009,0.00000462
3.67683842,0.00007671,0.00000766,0.00000000,0.00008260,0.00007238,0.00000172,0.00000007,0.00000330
3.68284142,0.00005438,0.00000543,0.00000000,0.00005857,0.00005127,0.00000122,0.00000005,0.00000234
3.68884442,0.00003827,0.00000382,0.00000000,0.00004123,0.00003605,0.00000086,0.00000003,0.00000164
3.69484742,0.00002674,0.00000267,0.00000000,0.00002882,0.00002518,0.00000060,0.00000002,0.00000115
3.70085043,0.00001855,0.00000185,0.00000000,0.00001999,0.00001745,0.00000042,0.00000002,0.00000080
3.70685343,0.00001278,0.00000127,0.00000000,0.00001377,0.00001202,0.00000029,0.00000001,0.00000055
3.71285643,0.00000874,0.00000087,0.00000000,0.00000942,0.00000821,0.00000020,0.00000001,0.00000038
3.71885943,0.00000593,0.00000059,0.00000000,0.00000640,0.00000557,0.00000013,0.00000001,0.00000025
3.72486243,0.00000400,0.00000040,0.00000000,0.00000431,0.00000375,0.00000009,0.00000000,0.00000017
3.73086543,0.00000268,0.00000027,0.00000000,0.00000289,0.00000251,0.00000006,0.00000000,0.00000012
3.73686843,0.00000178,0.00000018,0.00000000,0.00000192,0.00000167,0.00000004,0.00000000,0.00000008
3.74287144,0.00000117,0.00000012,0.00000000,0.00000127,0.00000110,0.00000003,0.00000000,0.00000005
3.74887444,0.00000077,0.00000008,0.00000000,0.00000083,0.00000072,0.00000002,0.00000000,0.00000003
3.75487744,0.00000050,0.00000005,0.00000000,0.00000054,0.00000047,0.00000001,0.00000000,0.00000002
3.76088044,0.00000032,0.00000003,0.00000000,0.00000035,0.00000030,0.00000001,0.00000000,0.00000001
3.76688344,0.00000021,0.00000002,0.00000000,0.00000022,0.00000019,0.00000000,0.00000000,0.00000001
3.77288644,0.00000013,0.00000001,0.00000000,0.00000014,0.00000012,0.00000000,0.00000000,0.00000001
3.77888944,0.00000008,0.00000001,0.00000000,0.00000009,0.00000008,0.00000000,0.00000000,0.00000000
3.78489245,0.00000005,0.00000001,0.00000000,0.00000006,0.00000005,0.00000000,0.00000000,0.00000000
3.79089545,0.00000003,0.00000000,0.00000000,0.00000004,0.00000003,0.00000000,0.00000000,0.00000000
3.79689845,0.00000002,0.00000000,0.00000000,0.00000002,0.00000002,0.00000000,0.00000000,0.00000000
3.80290145,0.00000001,0.00000000,0.00000000,0.00000001,0.00000001,0.00000000,0.00000000,0.00000000
3.80890445,0.00000001,0.00000000,0.00000000,0.00000001,0.00000001,0.00000000,0.00000000,0.00000000
3.81490745,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.82091046,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.82691346,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.83291646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.83891946,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.84492246,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.85092546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.85692846,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.86293147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.86893447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.87493747,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.88094047,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.88694347,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.89294647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.89894947,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.90495248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.91095548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.91695848,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.92296148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.92896448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.93496748,0.00000001,0.00000000,0.00000000,0.00000001,0.00000001,0.00000000,0.00000000,0.00000000
3.94097049,0.00000001,0.00000000,0.00000000,0.00000001,0.00000001,0.00000000,0.00000000,0.00000000
3.94697349,0.00000002,0.00000000,0.00000000,0.00000002,0.00000002,0.00000000,0.00000000,0.00000000
3.95297649,0.00000003,0.00000000,0.00000000,0.00000003,0.00000004,0.00000000,0.00000000,0.00000000
3.95897949,0.00000005,0.00000000,0.00000000,0.00000004,0.00000006,0.00000000,0.00000000,0.00000000
3.96498249,0.00000009,0.00000000,0.00000001,0.00000007,0.00000010,0.00000000,0.00000000,0.00000001
3.97098549,0.00000014,0.00000001,0.00000001,0.00000012,0.00000016,0.00000000,0.00000000,0.00000001
3.97698849,0.00000022,0.00000001,0.00000002,0.00000019,0.00000025,0.00000001,0.00000001,0.00000002
3.98299150,0.00000036,0.00000001,0.00000003,0.00000031,0.00000040,0.00000001,0.00000001,0.00000003
3.98899450,0.00000056,0.00000002,0.00000005,0.00000049,0.00000064,0.00000002,0.00000002,0.00000004
3.99499750,0.00000089,0.00000004,0.00000008,0.00000077,0.00000101,0.00000003,0.00000003,0.00000006
4.00100050,0.00000138,0.00000006,0.00000012,0.00000120,0.00000157,0.00000005,0.00000004,0.00000010
4.00700350,0.00000214,0.00000009,0.00000019,0.00000187,0.00000243,0.00000007,0.00000006,0.00000015
4.01300650,0.00000330,0.00000013,0.00000030,0.00000290,0.00000374,0.00000011,0.00000009,0.00000023
4.01900950,0.00000504,0.00000021,0.00000045,0.00000445,0.00000571,0.00000016,0.00000014,0.00000036
4.02501251,0.00000765,0.00000031,0.00000068,0.00000678,0.00000867,0.00000025,0.00000021,0.00000054
4.03101551,0.00001153,0.00000048,0.00000102,0.00001026,0.00001305,0.00000037,0.00000032,0.00000082
4.03701851,0.00001724,0.00000072,0.00000152,0.00001542,0.00001952,0.00000055,0.00000047,0.00000123
4.04302151,0.00002561,0.00000107,0.00000226,0.00002300,0.00002898,0.00000082,0.00000070,0.00000182
4.04902451,0.00003776,0.00000159,0.00000332,0.00003407,0.00004272,0.00000120,0.00000102,0.00000269
4.05502751,0.00005529,0.00000234,0.00000484,0.00005010,0.00006252,0.00000175,0.00000148,0.00000394
4.06103052,0.00008037,0.00000342,0.00000701,0.00007316,0.00009087,0.00000254,0.00000214,0.00000573
4.06703352,0.00011600,0.00000497,0.00001009,0.00010605,0.00013112,0.00000365,0.00000306,0.00000828
4.07303652,0.00016624,0.00000717,0.00001442,0.00015265,0.00018786,0.00000522,0.00000436,0.00001187
4.07903952,0.00023655,0.00001026,0.00002045,0.00021814,0.00026724,0.00000740,0.00000616,0.00001689
4.08504252,0.00033421,0.00001458,0.00002880,0.00030951,0.00037748,0.00001043,0.00000863,0.00002388
4.09104552,0.00046883,0.00002057,0.00004028,0.00043602,0.00052941,0.00001458,0.00001203,0.00003351
4.09704852,0.00065302,0.00002883,0.00005593,0.00060986,0.00073724,0.00002024,0.00001663,0.00004669
4.10305153,0.00090311,0.00004010,0.00007712,0.00084692,0.00101939,0.00002789,0.00002283,0.00006459
4.10905453,0.00124013,0.00005539,0.00010557,0.00116776,0.00139956,0.00003818,0.00003112,0.00008872
4.11505753,0.00169085,0.00007596,0.00014350,0.00159867,0.00190792,0.00005188,0.00004212,0.00012100
4.12106053,0.00228906,0.00010343,0.00019367,0.00217301,0.00258257,0.00007000,0.00005660,0.00016386
4.12706353,0.00307698,0.00013982,0.00025953,0.00293266,0.00347110,0.00009379,0.00007551,0.00022031
4.13306653,0.00410684,0.00018769,0.00034533,0.00392973,0.00463242,0.00012476,0.00010004,0.00029412
4.13906953,0.00544265,0.00025016,0.00045623,0.00522835,0.00613873,0.00016479,0.00013158,0.00038987
4.14507254,0.00716197,0.00033104,0.00059849,0.00690670,0.00807757,0.00021612,0.00017185,0.00051313
4.15107554,0.00935789,0.00043499,0.00077956,0.00905904,0.01055403,0.00028143,0.00022284,0.00067056
4.15707854,0.01214082,0.00056753,0.00100824,0.01179781,0.01369289,0.00036389,0.00028692,0.00087010
4.16308154,0.01564034,0.00073522,0.00129479,0.01525568,0.01764065,0.00046719,0.00036680,0.00112102
4.16908454,0.02000668,0.00094575,0.00165106,0.01958732,0.02256738,0.00059558,0.00046560,0.00143407
4.17508754,0.02541193,0.00120799,0.00209052,0.02497093,0.02866814,0.00075389,0.00058683,0.00182158
4.18109055,0.03205071,0.00153212,0.00262830,0.03160923,0.03616389,0.00094756,0.00073440,0.00229746
4.18709355,0.04014015,0.00192958,0.00328119,0.03972980,0.04530160,0.00118259,0.00091258,0.00287720
4.19309655,0.04991899,0.00241313,0.00406746,0.04958450,0.05635350,0.00146553,0.00112599,0.00357783
4.19909955,0.06164567,0.00299680,0.00500676,0.06144786,0.06961520,0.00180340,0.00137952,0.00441772
4.20510255,0.07559525,0.00369570,0.00611977,0.07561423,0.08540248,0.00220358,0.00167825,0.00541639
4.21110555,0.09205491,0.00452593,0.00742783,0.09239345,0.10404668,0.00267368,0.00202734,0.00659416
4.21710855,0.11131815,0.00550427,0.00895245,0.11210505,0.12588853,0.00322136,0.00243187,0.00797168
4.22311156,0.13367745,0.00664785,0.01071472,0.13507080,0.15127042,0.00385408,0.00289672,0.00956945
4.22911456,0.15941552,0.00797376,0.01273455,0.16160560,0.18052707,0.00457888,0.00342636,0.01140711
4.23511756,0.18879524,0.00949852,0.01502991,0.19200694,0.21397480,0.00540209,0.00402464,0.01350274
4.24112056,0.22204859,0.01123755,0.01761593,0.22654297,0.25189955,0.00632896,0.00469460,0.01587202
4.24712356,0.25936462,0.01320453,0.02050398,0.26543948,0.29454408,0.00736341,0.00543824,0.01852737
4.25312656,0.30087716,0.01541075,0.02370076,0.30886628,0.34209455,0.00850761,0.00625632,0.02147706
4.25912956,0.34665252,0.01786439,0.02720732,0.35692343,0.39466723,0.00976172,0.00714816,0.02472431
4.26513257,0.39667791,0.02056992,0.03101829,0.40962783,0.45229573,0.01112354,0.00811148,0.02826646
4.27113557,0.45085099,0.02352737,0.03512112,0.46690096,0.51491952,0.01258830,0.00914228,0.03209428
4.27713857,0.50897136,0.02673184,0.03949553,0.52855835,0.58237425,0.01414843,0.01023475,0.03619136
4.28314157,0.57073443,0.03017297,0.04411313,0.59430150,0.65438462,0.01579345,0.01138131,0.04053371
4.28914457,0.63572834,0.03383466,0.04893738,0.66371291,0.73056026,0.01750995,0.01257262,0.04508966
4.29514757,0.70343432,0.03769483,0.05392372,0.73625478,0.81039519,0.01928167,0.01379774,0.04981990
4.30115058,0.77323082,0.04172548,0.05902007,0.81127185,0.89327117,0.02108965,0.01504434,0.05467797
4.30715358,0.84440169,0.04589286,0.06416760,0.88799853,0.97846510,0.02291258,0.01629900,0.05961088
4.31315658,0.91614821,0.05015790,0.06930186,0.96557067,1.06516046,0.02472717,0.01754754,0.06456014
4.31915958,0.98760492,0.05447681,0.07435411,1.04304154,1.15246267,0.02650865,0.01877544,0.06946306
4.32516258,1.05785886,0.05880190,0.07925297,1.11940187,1.23941781,0.02823139,0.01996832,0.07425422
4.33116558,1.12597148,0.06308256,0.08392614,1.19360336,1.32503432,0.02986954,0.02111240,0.07886721
4.33716858,1.19100262,0.06726638,0.08830241,1.26458481,1.40830678,0.03139774,0.02219498,0.08323644
4.34317159,1.25203566,0.07130042,0.09231356,1.33130002,1.48824098,0.03279181,0.02320497,0.08729904
4.34917459,1.30820286,0.07513246,0.09589631,1.39274640,1.56387938,0.03402949,0.02413327,0.09099673
4.35517759,1.35870981,0.07871237,0.09899418,1.44799314,1.63432597,0.03509108,0.02497319,0.09427758
4.36118059,1.40285834,0.08199339,0.10155909,1.49620791,1.69876969,0.03596001,0.02572079,0.09709761
4.36718359,1.44006660,0.08493335,0.10355283,1.53668090,1.75650553,0.03662340,0.02637508,0.09942211
4.37318659,1.46988593,0.08749582,0.10494811,1.56884543,1.80695272,0.03707239,0.02693819,0.10122673
4.37918959,1.49201368,0.08965106,0.10572938,1.59229414,1.84966940,0.03730242,0.02741539,0.10249813
4.38519260,1.50630172,0.09137683,0.10589318,1.60679042,1.88436350,0.03731336,0.02781508,0.10323435
4.39119560,1.51276036,0.09265903,0.10544824,1.61227446,1.91089962,0.03710949,0.02814856,0.10344473
4.39719860,1.51155781,0.09349208,0.10441515,1.60886408,1.92930206,0.03669934,0.02842987,0.10314959
4.40320160,1.50301519,0.09387912,0.10282568,1.59685012,1.93975404,0.03609545,0.02867542,0.10237939
4.40920460,1.48759763,0.09383208,0.10072193,1.57668712,1.94259344,0.03531397,0.02890364,0.10117383
4.41520760,1.46590181,0.09337141,0.09815511,1.54897931,1.93830553,0.03437421,0.02913452,0.09958052
4.42121061,1.43864058,0.09252576,0.09518423,1.51446299,1.92751292,0.03329808,0.02938914,0.09765360
4.42721361,1.40662520,0.09133140,0.09187461,1.47398574,1.91096325,0.03210956,0.02968917,0.09545223
4.43321661,1.37074581,0.08983158,0.08829637,1.42848328,1.88951495,0.03083403,0.03005637,0.09303897
4.43921961,1.33195078,0.08807566,0.08452283,1.37895497,1.86412120,0.02949773,0.03051203,0.09047826
4.44522261,1.29122534,0.08611816,0.08062904,1.32643835,1.83581249,0.02812709,0.03107646,0.08783489
4.45122561,1.24956998,0.08401771,0.07669024,1.27198384,1.80567767,0.02674822,0.03176845,0.08517255
4.45722861,1.20797908,0.08183591,0.07278051,1.21662988,1.77484368,0.02538635,0.03260473,0.08255260
4.46323162,1.16741986,0.07963600,0.06897146,1.16137929,1.74445393,0.02406534,0.03359947,0.08003279
4.46923462,1.12881214,0.07748163,0.06533105,1.10717721,1.71564527,0.02280726,0.03476375,0.07766632
4.47523762,1.09300891,0.07543537,0.06192246,1.05489113,1.68952366,0.02163198,0.03610507,0.07550085
4.48124062,1.06077816,0.07355733,0.05880315,1.00529318,1.66713873,0.02055687,0.03762685,0.07357772
