energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up
2.81240620,1.84840739,0.40837638,0.06216186,0.12135866,0.12055012,0.16521276,0.92938803,0.05465779,0.42200359
2.81840920,1.80308462,0.39296065,0.06022382,0.11816351,0.11843617,0.16053482,0.90709565,0.05181296,0.41390469
2.82441221,1.74953792,0.37613206,0.05801192,0.11425922,0.11593943,0.15515731,0.88064978,0.04887703,0.40399575
2.83041521,1.68838309,0.35809438,0.05555659,0.10971788,0.11305373,0.14914636,0.85035296,0.04588429,0.39232931
2.83641821,1.62039762,0.33907202,0.05289270,0.10462361,0.10978248,0.14258691,0.81658638,0.04286855,0.37900597
2.84242121,1.54649380,0.31930316,0.05005843,0.09906973,0.10613844,0.13557977,0.77979679,0.03986236,0.36416922
2.84842421,1.46768931,0.29903308,0.04709406,0.09315560,0.10214323,0.12823836,0.74048229,0.03689648,0.34799923
2.85442721,1.38507637,0.27850753,0.04404081,0.08698348,0.09782665,0.12068532,0.69917730,0.03399940,0.33070597
2.86043022,1.29979071,0.25796683,0.04093972,0.08065550,0.09322578,0.11304922,0.65643749,0.03119695,0.31252190
2.86643322,1.21298150,0.23764045,0.03783061,0.07427082,0.08838387,0.10546138,0.61282499,0.02851214,0.29369462
2.87243622,1.12578316,0.21774253,0.03475116,0.06792307,0.08334913,0.09805290,0.56889463,0.02596503,0.27447952
2.87843922,1.03928986,0.19846824,0.03173617,0.06169824,0.07817336,0.09095207,0.52518135,0.02357271,0.25513297
2.88444222,0.95453348,0.17999105,0.02881693,0.05567300,0.07291054,0.08428214,0.48218933,0.02134938,0.23590595
2.89044522,0.87246534,0.16246102,0.02602080,0.04991344,0.06761538,0.07815940,0.44038294,0.01930651,0.21703858
2.89644822,0.79394197,0.14600387,0.02337093,0.04447438,0.06234195,0.07269170,0.40017967,0.01745296,0.19875535
2.90245123,0.71971505,0.13072096,0.02088617,0.03939910,0.05714234,0.06797724,0.36194517,0.01579521,0.18126148
2.90845423,0.65042528,0.11668995,0.01858111,0.03471942,0.05206548,0.06410365,0.32599030,0.01433757,0.16474009
2.91445723,0.58659995,0.10396603,0.01646623,0.03045624,0.04715616,0.06114729,0.29257001,0.01308234,0.14935039
2.92046023,0.52865381,0.09258362,0.01454818,0.02662030,0.04245421,0.05917267,0.26188402,0.01202998,0.13522677
2.92646323,0.47689271,0.08255838,0.01283018,0.02321320,0.03799397,0.05823191,0.23407890,0.01117930,0.12247872
2.93246623,0.43151949,0.07388947,0.01131238,0.02022850,0.03380392,0.05836425,0.20925146,0.01052746,0.11119135
2.93846923,0.39264155,0.06656176,0.00999237,0.01765301,0.02990668,0.05959554,0.18745302,0.01007013,0.10142662
2.94447224,0.36027957,0.06054808,0.00886562,0.01546794,0.02631910,0.06193762,0.16869431,0.00980142,0.09322493
2.95047524,0.33437690,0.05581133,0.00792594,0.01365015,0.02305265,0.06538773,0.15295086,0.00971395,0.08660706
2.95647824,0.31480920,0.05230634,0.00716598,0.01217323,0.02011403,0.06992786,0.14016843,0.00979877,0.08157633
2.96248124,0.30139395,0.04998155,0.00657757,0.01100849,0.01750581,0.07552415,0.13026849,0.01004532,0.07812083
2.96848424,0.29389977,0.04878035,0.00615218,0.01012588,0.01522728,0.08212643,0.12315337,0.01044140,0.07621568
2.97448724,0.29205509,0.04864226,0.00588118,0.00949466,0.01327536,0.08966791,0.11871122,0.01097313,0.07582524
2.98049025,0.29555648,0.04950378,0.00575617,0.00908404,0.01164550,0.09806519,0.11682038,0.01162494,0.07690520
2.98649325,0.30407636,0.05129903,0.00576920,0.00886366,0.01033255,0.10721866,0.11735340,0.01237964,0.07940455
2.99249625,0.31727023,0.05396030,0.00591295,0.00880398,0.00933171,0.11701333,0.12018057,0.01321850,0.08326742
2.99849925,0.33478355,0.05741843,0.00618088,0.00887652,0.00863918,0.12732024,0.12517289,0.01412138,0.08843474
3.00450225,0.35625827,0.06160310,0.00656733,0.00905416,0.00825294,0.13799836,0.13220470,0.01506702,0.09484575
3.01050525,0.38133902,0.06644314,0.00706756,0.00931123,0.00817314,0.14889709,0.14115577,0.01603327,0.10243938
3.01650825,0.40967910,0.07186687,0.00767781,0.00962371,0.00840254,0.15985927,0.15191303,0.01699751,0.11115540
3.02251126,0.44094600,0.07780242,0.00839525,0.00996936,0.00894664,0.17072467,0.16437188,0.01793704,0.12093548
3.02851426,0.47482660,0.08417816,0.00921795,0.01032778,0.00981368,0.18133372,0.17843707,0.01882957,0.13172398
3.03451726,0.51103155,0.09092315,0.01014476,0.01068053,0.01101443,0.19153157,0.19402311,0.01965374,0.14346850
3.04052026,0.54929897,0.09796764,0.01117523,0.01101130,0.01256177,0.20117204,0.21105422,0.02038960,0.15612023
3.04652326,0.58939686,0.10524361,0.01230938,0.01130590,0.01447011,0.21012145,0.22946372,0.02101916,0.16963386
3.05252626,0.63112417,0.11268523,0.01354758,0.01155242,0.01675465,0.21826218,0.24919288,0.02152683,0.18396726
3.05852926,0.67431030,0.12022930,0.01489021,0.01174127,0.01943043,0.22549555,0.27018908,0.02189985,0.19908059
3.06453227,0.71881267,0.12781563,0.01633745,0.01186520,0.02251128,0.23174415,0.29240334,0.02212868,0.21493519
3.07053527,0.76451247,0.13538717,0.01788897,0.01191931,0.02600869,0.23695333,0.31578724,0.02220715,0.23149186
3.07653827,0.81130840,0.14289014,0.01954354,0.01190101,0.02993060,0.24109175,0.34028922,0.02213271,0.24870888
3.08254127,0.85910869,0.15027391,0.02129875,0.01180991,0.03428019,0.24415111,0.36585037,0.02190636,0.26653966
3.08854427,0.90782161,0.15749073,0.02315065,0.01164770,0.03905466,0.24614494,0.39239990,0.02153262,0.28493014
3.09454727,0.95734491,0.16449537,0.02509340,0.01141795,0.04424425,0.24710659,0.41985039,0.02101929,0.30381610
3.10055028,1.00755471,0.17124462,0.02711902,0.01112587,0.04983124,0.24708657,0.44809322,0.02037716,0.32312054
3.10655328,1.05829453,0.17769677,0.02921714,0.01077806,0.05578930,0.24614929,0.47699422,0.01961956,0.34275122
3.11255628,1.10936515,0.18381117,0.03137485,0.01038218,0.06208308,0.24436957,0.50639011,0.01876192,0.36259876
3.11855928,1.16051616,0.18954776,0.03357667,0.00994667,0.06866811,0.24182895,0.53608583,0.01782123,0.38253517
3.12456228,1.21143976,0.19486689,0.03580456,0.00948040,0.07549112,0.23861209,0.56585314,0.01681549,0.40241334
3.13056528,1.26176764,0.19972932,0.03803810,0.00899240,0.08249073,0.23480356,0.59543073,0.01576318,0.42206734
3.13656828,1.31107141,0.20409648,0.04025485,0.00849152,0.08959856,0.23048495,0.62452604,0.01468273,0.44131393
3.14257129,1.35886691,0.20793113,0.04243072,0.00798622,0.09674079,0.22573269,0.65281893,0.01359201,0.45995506
3.14857429,1.40462270,0.21119830,0.04454058,0.00748433,0.10384005,0.22061653,0.67996717,0.01250802,0.47778159
3.15457729,1.44777257,0.21386661,0.04655890,0.00699290,0.11081771,0.21519879,0.70561375,0.01144647,0.49457811
3.16058029,1.48773169,0.21590988,0.04846054,0.00651811,0.11759637,0.20953439,0.72939584,0.01042165,0.51012861
3.16658329,1.52391613,0.21730906,0.05022155,0.00606517,0.12410263,0.20367155,0.75095503,0.00944625,0.52422310
3.17258629,1.55576471,0.21805429,0.05182003,0.00563838,0.13026984,0.19765314,0.76994856,0.00853135,0.53666459
3.17858929,1.58276241,0.21814712,0.05323700,0.00524115,0.13604085,0.19151864,0.78606113,0.00768655,0.54727640
3.18459230,1.60446426,0.21760273,0.05445716,0.00487611,0.14137063,0.18530629,0.79901660,0.00692007,0.55590944
3.19059530,1.62051857,0.21645207,0.05546963,0.00454529,0.14622854,0.17905570,0.80858932,0.00623905,0.56244901
3.19659830,1.63068829,0.21474378,0.05626850,0.00425025,0.15060028,0.17281029,0.81461430,0.00564985,0.56682092
3.20260130,1.63486952,0.21254581,0.05685334,0.00399228,0.15448923,0.16661981,0.81699584,0.00515843,0.56899656
3.20860430,1.63310619,0.20994665,0.05722939,0.00377263,0.15791733,0.16054258,0.81571425,0.00477069,0.56899670
3.21460730,1.62559988,0.20705612,0.05740763,0.00359270,0.16092519,0.15464731,0.81083008,0.00449292,0.56689373
3.22061031,1.61271461,0.20400553,0.05740464,0.00345423,0.16357168,0.14901454,0.80248585,0.00433218,0.56281234
3.22661331,1.59497571,0.20094727,0.05724225,0.00335948,0.16593268,0.14373748,0.79090496,0.00429660,0.55692833
3.23261631,1.57306316,0.19805379,0.05694698,0.00331134,0.16809932,0.13892229,0.77638784,0.00439577,0.54946584
3.23861931,1.54779919,0.19551585,0.05654935,0.00331349,0.17017559,0.13468770,0.75930549,0.00464087,0.54069282
3.24462231,1.52013065,0.19354012,0.05608296,0.00337040,0.17227547,0.13116396,0.74009054,0.00504486,0.53091504
3.25062531,1.49110674,0.19234605,0.05558355,0.00348737,0.17451962,0.12849117,0.71922622,0.00562249,0.52046878
3.25662831,1.46185282,0.19216206,0.05508797,0.00367048,0.17703189,0.12681694,0.69723371,0.00639020,0.50971247
3.26263132,1.43354108,0.19322113,0.05463307,0.00392646,0.17993555,0.12629341,0.67465813,0.00736586,0.49901755
3.26863432,1.40735919,0.19575560,0.05425461,0.00426258,0.18334962,0.12707376,0.65205394,0.00856841,0.48875883
3.27463732,1.38447770,0.19999156,0.05398630,0.00468636,0.18738513,0.12930809,0.62997008,0.01001730,0.47930474
3.28064032,1.36601730,0.20614255,0.05385877,0.00520536,0.19214168,0.13313889,0.60893531,0.01173185,0.47100763
3.28664332,1.35301679,0.21440292,0.05389879,0.00582681,0.19770423,0.13869610,0.58944441,0.01373040,0.46419447
3.29264632,1.34640260,0.22494083,0.05412848,0.00655727,0.20414016,0.14609189,0.57194539,0.01602942,0.45915828
3.29864932,1.34696071,0.23789109,0.05456478,0.00740226,0.21149683,0.15541528,0.55682823,0.01864244,0.45615026
3.30465233,1.35531158,0.25334801,0.05521899,0.00836580,0.21979948,0.16672674,0.54441535,0.02157904,0.45537306
3.31065533,1.37188884,0.27135858,0.05609645,0.00945007,0.22904963,0.18005303,0.53495396,0.02484371,0.45697515
3.31665833,1.39692207,0.29191603,0.05719642,0.01065498,0.23922393,0.19538235,0.52861057,0.02843485,0.46104646
3.32266133,1.43042436,0.31495436,0.05851205,0.01197786,0.25027355,0.21266023,0.52546754,0.03234379,0.46761541
3.32866433,1.47218490,0.34034395,0.06003048,0.01341314,0.26212403,0.23178622,0.52552183,0.03655403,0.47664725
3.33466733,1.52176702,0.36788862,0.06173310,0.01495221,0.27467569,0.25261177,0.52868591,0.04104067,0.48804390
3.34067034,1.57851186,0.39732449,0.06359586,0.01658330,0.28780456,0.27493951,0.53479062,0.04577011,0.50164517
3.34667334,1.64154792,0.42832096,0.06558971,0.01829149,0.30136394,0.29852406,0.54359014,0.05070011,0.51723137
3.35267634,1.70980648,0.46048389,0.06768119,0.02005891,0.31518646,0.32307476,0.55476859,0.05578018,0.53452742
3.35867934,1.78204289,0.49336132,0.06983299,0.02186505,0.32908682,0.34826014,0.56794851,0.06095240,0.55320818
3.36468234,1.85686340,0.52645162,0.07200469,0.02368717,0.34286508,0.37371445,0.58270061,0.06615263,0.57290507
3.37068534,1.93275723,0.55921404,0.07415355,0.02550093,0.35631056,0.39904594,0.59855498,0.07131210,0.59321395
3.37668834,2.00813310,0.59108163,0.07623539,0.02728111,0.36920626,0.42384695,0.61501312,0.07635939,0.61370385
3.38269135,2.08135952,0.62147586,0.07820545,0.02900240,0.38133377,0.44770539,0.63156089,0.08122263,0.63392675
3.38869435,2.15080776,0.64982286,0.08001941,0.03064034,0.39247856,0.47021724,0.64768174,0.08583201,0.65342784
3.39469735,2.21489616,0.67557048,0.08163433,0.03217222,0.40243545,0.49099977,0.66287011,0.09012231,0.67175631
3.40070035,2.27213448,0.69820559,0.08300970,0.03357801,0.41101422,0.50970480,0.67664453,0.09403552,0.68847622
3.40670335,2.32116680,0.71727092,0.08410838,0.03484130,0.41804503,0.52603145,0.68856008,0.09752324,0.70317720
3.41270635,2.36081127,0.73238070,0.08489756,0.03595002,0.42338364,0.53973791,0.69821984,0.10054895,0.71548469
3.41870935,2.39009542,0.74323438,0.08534957,0.03689715,0.42691592,0.55065151,0.70528498,0.10308977,0.72506944
3.42471236,2.40828538,0.74962781,0.08544268,0.03768121,0.42856180,0.55867662,0.70948310,0.10513785,0.73165578
3.43071536,2.41490801,0.75146135,0.08516167,0.03830649,0.42827820,0.56380006,0.71061465,0.10670115,0.73502866
3.43671836,2.40976486,0.74874440,0.08449830,0.03878314,0.42606085,0.56609347,0.70855713,0.10780357,0.73503895
3.44272136,2.39293737,0.74159625,0.08345155,0.03912693,0.42194503,0.56571266,0.70326698,0.10848441,0.73160699
3.44872436,2.36478306,0.73024311,0.08202768,0.03935884,0.41600489,0.56289375,0.69477900,0.10879712,0.72472421
3.45472736,2.32592282,0.71501139,0.08024011,0.03950436,0.40835164,0.55794628,0.68320352,0.10880749,0.71445267
3.46073037,2.27721980,0.69631762,0.07810902,0.03959258,0.39913038,0.55124357,0.66872126,0.10859116,0.70092270
3.46673337,2.21975084,0.67465546,0.07566087,0.03965514,0.38851593,0.54321061,0.65157622,0.10823069,0.68432859
3.47273637,2.15477151,0.65058025,0.07292763,0.03972500,0.37670760,0.53431019,0.63206681,0.10781227,0.66492260
3.47873937,2.08367642,0.62469200,0.06994592,0.03983518,0.36392326,0.52502761,0.61053564,0.10742218,0.64300741
3.48474237,2.00795610,0.59761733,0.06675604,0.04001744,0.35039288,0.51585488,0.58735836,0.10714328,0.61892736
3.49074537,1.92915256,0.56999133,0.06340090,0.04030096,0.33635182,0.50727489,0.56293192,0.10705149,0.59305885
3.49674837,1.84881485,0.54243984,0.05992489,0.04071124,0.32203410,0.49974631,0.53766278,0.10721267,0.56580001
3.50275138,1.76845654,0.51556297,0.05637279,0.04126900,0.30766605,0.49368964,0.51195543,0.10767978,0.53756039
3.50875438,1.68951639,0.48992028,0.05278870,0.04198935,0.29346032,0.48947520,0.48620161,0.10849076,0.50875057
3.51475738,1.61332353,0.46601812,0.04921504,0.04288117,0.27961078,0.48741306,0.46077062,0.10966689,0.47977240
3.52076038,1.54106803,0.44429939,0.04569164,0.04394675,0.26628826,0.48774554,0.43600094,0.11121196,0.45100986
3.52676338,1.47377760,0.42513580,0.04225502,0.04518166,0.25363726,0.49064215,0.41219336,0.11311221,0.42282107
3.53276638,1.41230059,0.40882270,0.03893770,0.04657494,0.24177387,0.49619703,0.38960579,0.11533696,0.39553133
3.53876938,1.35729550,0.39557643,0.03576781,0.04810948,0.23078471,0.50442891,0.36844980,0.11783994,0.36942768
3.54477239,1.30922660,0.38553380,0.03276876,0.04976264,0.22072695,0.51528306,0.34888878,0.12056135,0.34475470
3.55077539,1.26836532,0.37875355,0.02995911,0.05150708,0.21162939,0.52863528,0.33103770,0.12343027,0.32171190
3.55677839,1.23479665,0.37521953,0.02735257,0.05331168,0.20349431,0.54429721,0.31496437,0.12636766,0.30045240
3.56278139,1.20842983,0.37484509,0.02495816,0.05514262,0.19630013,0.56202296,0.30069187,0.12928944,0.28108304
3.56878439,1.18901253,0.37747854,0.02278050,0.05696442,0.19000459,0.58151639,0.28820203,0.13210979,0.26366564
3.57478739,1.17614771,0.38290929,0.02082015,0.05874106,0.18454830,0.60243880,0.27743981,0.13474433,0.24821934
3.58079040,1.16931228,0.39087457,0.01907405,0.06043703,0.17985850,0.62441693,0.26831809,0.13711317,0.23472393
3.58679340,1.16787701,0.40106637,0.01753606,0.06201822,0.17585286,0.64705074,0.26072298,0.13914357,0.22312382
3.59279640,1.17112699,0.41313870,0.01619744,0.06345281,0.17244319,0.66992110,0.25451916,0.14077228,0.21333262
3.59879940,1.17828222,0.42671503,0.01504743,0.06471196,0.16953883,0.69259726,0.24955529,0.14194731,0.20523808
3.60480240,1.18851800,0.44139583,0.01407379,0.06577033,0.16704980,0.71464397,0.24566921,0.14262920,0.19870731
3.61080540,1.20098479,0.45676634,0.01326325,0.06660653,0.16488950,0.73562847,0.24269287,0.14279180,0.19359198
3.61680840,1.21482742,0.47240450,0.01260207,0.06720335,0.16297695,0.75512738,0.24045694,0.14242237,0.18973355
3.62281141,1.22920355,0.48788914,0.01207639,0.06754792,0.16123859,0.77273342,0.23879498,0.14152139,0.18696823
3.62881441,1.24330113,0.50280822,0.01167262,0.06763171,0.15960955,0.78806225,0.23754720,0.14010172,0.18513168
3.63481741,1.25635494,0.51676727,0.01137777,0.06745051,0.15803460,0.80075922,0.23656369,0.13818757,0.18406334
3.64082041,1.26766180,0.52939768,0.01117964,0.06700422,0.15646854,0.81050614,0.23570726,0.13581308,0.18361025
3.64682341,1.27659449,0.54036486,0.01106705,0.06629674,0.15487631,0.81702795,0.23485574,0.13302074,0.18363043
3.65282641,1.28261394,0.54937583,0.01102991,0.06533572,0.15323277,0.82009900,0.23390381,0.12985972,0.18399552
3.65882941,1.28527947,0.55618617,0.01105928,0.06413230,0.15152218,0.81954888,0.23276435,0.12638410,0.18459299
3.66483242,1.28425675,0.56060581,0.01114738,0.06270085,0.14973742,0.81526744,0.23136930,0.12265119,0.18532755
3.67083542,1.27932305,0.56250362,0.01128751,0.06105869,0.14787909,0.80720871,0.22966998,0.11871986,0.18612196
3.67683842,1.27036962,0.56181027,0.01147398,0.05922580,0.14595436,0.79539343,0.22763695,0.11464903,0.18691718
3.68284142,1.25740091,0.55851936,0.01170197,0.05722446,0.14397581,0.77991004,0.22525933,0.11049629,0.18767187
3.68884442,1.24053043,0.55268649,0.01196737,0.05507891,0.14196007,0.76091369,0.22254364,0.10631662,0.18836128
3.69484742,1.21997332,0.54442640,0.01226660,0.05281497,0.13992650,0.73862342,0.21951216,0.10216138,0.18897559
3.70085043,1.19603582,0.53390798,0.01259644,0.05045957,0.13789585,0.71331725,0.21620087,0.09807731,0.18951782
3.70685343,1.16910174,0.52134755,0.01295386,0.04804030,0.13588887,0.68532545,0.21265700,0.09410581,0.19000129
3.71285643,1.13961669,0.50700045,0.01333581,0.04558487,0.13392508,0.65502199,0.20893627,0.09028230,0.19044688
3.71885943,1.10807029,0.49115139,0.01373910,0.04312062,0.13202157,0.62281465,0.20509996,0.08663577,0.19088008
3.72486243,1.07497744,0.47410395,0.01416027,0.04067389,0.13019198,0.58913399,0.20121181,0.08318840,0.19132803
3.73086543,1.04085912,0.45616969,0.01459545,0.03826952,0.12844564,0.55442177,0.19733499,0.07995546,0.19181663
3.73686843,1.00622363,0.43765733,0.01504031,0.03593029,0.12678692,0.51911920,0.19352913,0.07694521,0.19236787
3.74287144,0.97154915,0.41886251,0.01549003,0.03367644,0.12521480,0.48365551,0.18984759,0.07415909,0.19299744
3.74887444,0.93726817,0.40005858,0.01593924,0.03152523,0.12372269,0.44843744,0.18633513,0.07159198,0.19371279
3.75487744,0.90375451,0.38148882,0.01638212,0.02949063,0.12229855,0.41383983,0.18302588,0.06923269,0.19451165
3.76088044,0.87131341,0.36336026,0.01681242,0.02758304,0.12092518,0.38019789,0.17994196,0.06706456,0.19538100
3.76688344,0.84017495,0.34583955,0.01722352,0.02580922,0.11958079,0.34780126,0.17709251,0.06506623,0.19629674
3.77288644,0.81049101,0.32905077,0.01760859,0.02417227,0.11823979,0.31689000,0.17447338,0.06321254,0.19722379
3.77888944,0.78233571,0.31307520,0.01796068,0.02267176,0.11687372,0.28765265,0.17206739,0.06147554,0.19811682
3.78489245,0.75570912,0.29795309,0.01827289,0.02130398,0.11545229,0.26022619,0.16984507,0.05982560,0.19892142
3.79089545,0.73054393,0.28368701,0.01853849,0.02006231,0.11394455,0.23469781,0.16776602,0.05823250,0.19957576
3.79689845,0.70671455,0.27024665,0.01875112,0.01893765,0.11232005,0.21110823,0.16578064,0.05666659,0.20001262
3.80290145,0.68404818,0.25757470,0.01890488,0.01791896,0.11055001,0.18945633,0.16383222,0.05509984,0.20016168
3.80890445,0.66233715,0.24559339,0.01899455,0.01699380,0.10860839,0.16970463,0.16185935,0.05350686,0.19995203
3.81490745,0.64135191,0.23421137,0.01901567,0.01614889,0.10647285,0.15178553,0.15979844,0.05186576,0.19931475
3.82091046,0.62085417,0.22333056,0.01896470,0.01537076,0.10412565,0.13560770,0.15758635,0.05015884,0.19818553
3.82691346,0.60060945,0.21285266,0.01883913,0.01464618,0.10155426,0.12106254,0.15516293,0.04837313,0.19650710
3.83291646,0.58039864,0.20268493,0.01863754,0.01396275,0.09875187,0.10803036,0.15247348,0.04650070,0.19423159
3.83891946,0.56002814,0.19274518,0.01835968,0.01330923,0.09571772,0.09638603,0.14947091,0.04453877,0.19132245
3.84492246,0.53933831,0.18296572,0.01800655,0.01267593,0.09245717,0.08600406,0.14611765,0.04248963,0.18775616
3.85092546,0.51820992,0.17329622,0.01758032,0.01205491,0.08898163,0.07676289,0.14238718,0.04036035,0.18352338
3.85692846,0.49656859,0.16370545,0.01708444,0.01144012,0.08530836,0.06854846,0.13826507,0.03816232,0.17862980
3.86293147,0.47438724,0.15418199,0.01652346,0.01082748,0.08146002,0.06125694,0.13374970,0.03591071,0.17309636
3.86893447,0.45168655,0.14473401,0.01590309,0.01021482,0.07746422,0.05479687,0.12885242,0.03362375,0.16695905
3.87493747,0.42853375,0.13538825,0.01522999,0.00960178,0.07335284,0.04909053,0.12359728,0.03132206,0.16026824
3.88094047,0.40503984,0.12618836,0.01451174,0.00898963,0.06916140,0.04407489,0.11802042,0.02902781,0.15308755
3.88694347,0.38135570,0.11719291,0.01375661,0.00838109,0.06492829,0.03970204,0.11216902,0.02676409,0.14549230
3.89294647,0.35766716,0.10847305,0.01297346,0.00778003,0.06069409,0.03593944,0.10609993,0.02455416,0.13756773
3.89894947,0.33418967,0.10011025,0.01217153,0.00719126,0.05650080,0.03276981,0.09987813,0.02242088,0.12940686
3.90495248,0.31116256,0.09219402,0.01136029,0.00662026,0.05239115,0.03019102,0.09357499,0.02038623,0.12110829
3.91095548,0.28884343,0.08481996,0.01054921,0.00607296,0.04840802,0.02821588,0.08726642,0.01847091,0.11277390
3.91695848,0.26750273,0.07808804,0.00974764,0.00555550,0.04459382,0.02687186,0.08103105,0.01669411,0.10450660
3.92296148,0.24741876,0.07210129,0.00896460,0.00507406,0.04099007,0.02620084,0.07494845,0.01507332,0.09640810
3.92896448,0.22887325,0.06696479,0.00820866,0.00463471,0.03763696,0.02625879,0.06909749,0.01362438,0.08857703
3.93496748,0.21214743,0.06278497,0.00748780,0.00424331,0.03457305,0.02711534,0.06355486,0.01236144,0.08110711
3.94097049,0.19751876,0.05966908,0.00680931,0.00390539,0.03183502,0.02885321,0.05839373,0.01129716,0.07408571
3.94697349,0.18525795,0.05772484,0.00617968,0.00362615,0.02945746,0.03156730,0.05368274,0.01044283,0.06759266
3.95297649,0.17562638,0.05705999,0.00560461,0.00341038,0.02747273,0.03536348,0.04948505,0.00980855,0.06169938
3.95897949,0.16887358,0.05778166,0.00508890,0.00326249,0.02591076,0.04035689,0.04585768,0.00940339,0.05646819
3.96498249,0.16523455,0.05999545,0.00463650,0.00318643,0.02479888,0.04666957,0.04285095,0.00923553,0.05195197
3.97098549,0.16492677,0.06380406,0.00425047,0.00318573,0.02416158,0.05442755,0.04050805,0.00931228,0.04819392
3.97698849,0.16814672,0.06930538,0.00393299,0.00326343,0.02402020,0.06375713,0.03886467,0.00964006,0.04522751
3.98299150,0.17506559,0.07658993,0.00368542,0.00342203,0.02439249,0.07478045,0.03794868,0.01022428,0.04307642
3.98899450,0.18582429,0.08573771,0.00350830,0.00366346,0.02529215,0.08761029,0.03777977,0.01106910,0.04175465
3.99499750,0.20052772,0.09681445,0.00340136,0.00398890,0.02672818,0.10234435,0.03836906,0.01217708,0.04126645
4.00100050,0.21923817,0.10986737,0.00336355,0.00439875,0.02870416,0.11905890,0.03971868,0.01354884,0.04160633
4.00700350,0.24196841,0.12492057,0.00339307,0.00489241,0.03121750,0.13780217,0.04182125,0.01518250,0.04275900
4.01300650,0.26867443,0.14197034,0.00348736,0.00546820,0.03425859,0.15858773,0.04465935,0.01707318,0.04469915
4.01900950,0.29924842,0.16098048,0.00364310,0.00612315,0.03781002,0.18138808,0.04820502,0.01921250,0.04739135
4.02501251,0.33351235,0.18187820,0.00385624,0.00685286,0.04184580,0.20612880,0.05241929,0.02158804,0.05078988
4.03101551,0.37121275,0.20455060,0.00412198,0.00765141,0.04633081,0.23268375,0.05725180,0.02418295,0.05483865
4.03701851,0.41201715,0.22884227,0.00443480,0.00851123,0.05122034,0.26087150,0.06264065,0.02697560,0.05947125
4.04302151,0.45551281,0.25455428,0.00478846,0.00942303,0.05645998,0.29045347,0.06851252,0.02993941,0.06461118
4.04902451,0.50120801,0.28144463,0.00517609,0.01037587,0.06198579,0.32113408,0.07478306,0.03304292,0.07017237
4.05502751,0.54853652,0.30923068,0.00559020,0.01135715,0.06772484,0.35256303,0.08135770,0.03624993,0.07606001
4.06103052,0.59686524,0.33759335,0.00602280,0.01235282,0.07359615,0.38434004,0.08813292,0.03952005,0.08217174
4.06703352,0.64550531,0.36618328,0.00646552,0.01334756,0.07951205,0.41602187,0.09499791,0.04280932,0.08839919
4.07303652,0.69372629,0.39462877,0.00690970,0.01432508,0.08537994,0.44713173,0.10183665,0.04607111,0.09462995
4.07903952,0.74077329,0.42254538,0.00734662,0.01526845,0.09110435,0.47717073,0.10853044,0.04925729,0.10074983
4.08504252,0.78588648,0.44954666,0.00776765,0.01616056,0.09658936,0.50563111,0.11496070,0.05231941,0.10664540
4.09104552,0.82832216,0.47525573,0.00816443,0.01698452,0.10174119,0.53201061,0.12101199,0.05521013,0.11220680
4.09704852,0.86737467,0.49931721,0.00852913,0.01772418,0.10647090,0.55582775,0.12657521,0.05788461,0.11733055
4.10305153,0.90239799,0.52140876,0.00885458,0.01836460,0.11069702,0.57663695,0.13155067,0.06030194,0.12192239
4.10905453,0.93282625,0.54125182,0.00913455,0.01889249,0.11434818,0.59404320,0.13585106,0.06242647,0.12589991
4.11505753,0.95819184,0.55862081,0.00936383,0.01929670,0.11736529,0.60771538,0.13940403,0.06422897,0.12919497
4.12106053,0.97814045,0.57335038,0.00953846,0.01956852,0.11970347,0.61739763,0.14215442,0.06568758,0.13175558
4.12706353,0.99244203,0.58534030,0.00965575,0.01970203,0.12133344,0.62291828,0.14406579,0.06678855,0.13354737
4.13306653,1.00099717,0.59455749,0.00971441,0.01969425,0.12224237,0.62419583,0.14512140,0.06752658,0.13455438
4.13906953,1.00383852,0.60103529,0.00971454,0.01954529,0.12243414,0.62124175,0.14532437,0.06790489,0.13477922
4.14507254,1.00112711,0.60486978,0.00965756,0.01925830,0.12192896,0.61415987,0.14469721,0.06793496,0.13424257
4.15107554,0.99314376,0.60621348,0.00954619,0.01883935,0.12076240,0.60314252,0.14328055,0.06763596,0.13298201
4.15707854,0.98027610,0.60526657,0.00938428,0.01829726,0.11898390,0.58846352,0.14113127,0.06703383,0.13105026
4.16308154,0.96300174,0.60226643,0.00917664,0.01764324,0.11665477,0.57046849,0.13832002,0.06616023,0.12851292
4.16908454,0.94186873,0.59747575,0.00892888,0.01689051,0.11384593,0.54956290,0.13492841,0.06505125,0.12544585
4.17508754,0.91747418,0.59117018,0.00864719,0.01605388,0.11063534,0.52619850,0.13104584,0.06374606,0.12193229
4.18109055,0.89044224,0.58362610,0.00833808,0.01514925,0.10710541,0.50085891,0.12676625,0.06228555,0.11805987
4.18709355,0.86140263,0.57510919,0.00800822,0.01419309,0.10334042,0.47404480,0.12218492,0.06071098,0.11391775
4.19309655,0.83097073,0.56586458,0.00766418,0.01320201,0.09942422,0.44625968,0.11739549,0.05906289,0.10959386
4.19909955,0.79973025,0.55610897,0.00731229,0.01219223,0.09543805,0.41799661,0.11248734,0.05738003,0.10517261
