energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
3.31665833,2.80622853,0.03523751,0.10290155,0.40158314,0.17543308,0.07203339,0.48129156,0.85679056,2.02123930
3.32266133,2.81756063,0.03498556,0.10549959,0.40523725,0.17674478,0.07487029,0.48500442,0.85373854,2.01939942
3.32866433,2.82228020,0.03474543,0.10759396,0.40862307,0.17732196,0.07748462,0.48666104,0.84815362,2.01377744
3.33466733,2.81985237,0.03451848,0.10913953,0.41166534,0.17712458,0.07983942,0.48614796,0.84001297,2.00404628
3.34067034,2.80985824,0.03430349,0.11010209,0.41427098,0.17612756,0.08190103,0.48339395,0.82934215,1.98994803
3.34667334,2.79200976,0.03409688,0.11045933,0.41633254,0.17432188,0.08364012,0.47837305,0.81621594,1.97130350
3.35267634,2.76615978,0.03389295,0.11020130,0.41773237,0.17171512,0.08503258,0.47110593,0.80075721,1.94801862
3.35867934,2.73230718,0.03368423,0.10933053,0.41834740,0.16833135,0.08606040,0.46165955,0.78313397,1.92008764
3.36468234,2.69059690,0.03346188,0.10786176,0.41805429,0.16421047,0.08671228,0.45014520,0.76355477,1.88759331
3.37068534,2.64131540,0.03321618,0.10582121,0.41673476,0.15940699,0.08698420,0.43671489,0.74226267,1.85070410
3.37668834,2.58488191,0.03293706,0.10324563,0.41428087,0.15398831,0.08687972,0.42155647,0.71952825,1.80966898
3.38269135,2.52183609,0.03261457,0.10018092,0.41060005,0.14803259,0.08641010,0.40488763,0.69564196,1.76481013
3.38869435,2.45282300,0.03223945,0.09668060,0.40561964,0.14162634,0.08559423,0.38694909,0.67090621,1.71651400
3.39469735,2.37857608,0.03180355,0.09280416,0.39929086,0.13486181,0.08445837,0.36799732,0.64562757,1.66522139
3.40070035,2.29989894,0.03130031,0.08861523,0.39159189,0.12783429,0.08303564,0.34829711,0.62010950,1.61141682
3.40670335,2.21764677,0.03072508,0.08417984,0.38253011,0.12063947,0.08136534,0.32811434,0.59464573,1.55561778
3.41270635,2.13270786,0.03007542,0.07956468,0.37214332,0.11337096,0.07949215,0.30770918,0.56951458,1.49836407
3.41870935,2.04598597,0.02935124,0.07483550,0.36049991,0.10611804,0.07746511,0.28733005,0.54497436,1.44020753
3.42471236,1.95838372,0.02855486,0.07005575,0.34769806,0.09896369,0.07533655,0.26720841,0.52125978,1.38170237
3.43071536,1.87078742,0.02769100,0.06528531,0.33386381,0.09198302,0.07316082,0.24755467,0.49857948,1.32339613
3.43671836,1.78405339,0.02676659,0.06057957,0.31914840,0.08524207,0.07099316,0.22855508,0.47711449,1.26582138
3.44272136,1.69899599,0.02579052,0.05598873,0.30372471,0.07879702,0.06888836,0.21036985,0.45701754,1.20948814
3.44872436,1.61637719,0.02477334,0.05155732,0.28778306,0.07269377,0.06689956,0.19313228,0.43841308,1.15487695
3.45472736,1.53689781,0.02372679,0.04732397,0.27152668,0.06696791,0.06507713,0.17694880,0.42139787,1.10243279
3.46073037,1.46119025,0.02266343,0.04332144,0.25516672,0.06164499,0.06346758,0.16189997,0.40604192,1.05255951
3.46673337,1.38981279,0.02159608,0.03957677,0.23891736,0.05674105,0.06211269,0.14804210,0.39238984,1.00561521
3.47273637,1.32324533,0.02053740,0.03611159,0.22299084,0.05226339,0.06104872,0.13540941,0.38046227,0.96190826
3.47873937,1.26188665,0.01949944,0.03294261,0.20759292,0.04821147,0.06030591,0.12401655,0.37025753,0.92169433
3.48474237,1.20605300,0.01849317,0.03008202,0.19291860,0.04457798,0.05990806,0.11386135,0.36175336,0.88517428
3.49074537,1.15597822,0.01752819,0.02753811,0.17914840,0.04134986,0.05987241,0.10492757,0.35490876,0.85249319
3.49674837,1.11181517,0.01661245,0.02531577,0.16644525,0.03850940,0.06020964,0.09718762,0.34966584,0.82374041
3.50275138,1.07363843,0.01575205,0.02341693,0.15495191,0.03603529,0.06092403,0.09060504,0.34595190,0.79895082
3.50875438,1.04144825,0.01495116,0.02184105,0.14478905,0.03390362,0.06201385,0.08513674,0.34368146,0.77810709
3.51475738,1.01517543,0.01421200,0.02058544,0.13605394,0.03208876,0.06347170,0.08073492,0.34275841,0.76114301
3.52076038,0.99468702,0.01353495,0.01964549,0.12881959,0.03056413,0.06528505,0.07734857,0.34307828,0.74794769
3.52676338,0.97979261,0.01291871,0.01901486,0.12313440,0.02930296,0.06743673,0.07492469,0.34453035,0.73837042
3.53276638,0.97025084,0.01236048,0.01868556,0.11902220,0.02827880,0.06990538,0.07340901,0.34699984,0.73222600
3.53876938,0.96577595,0.01185628,0.01864787,0.11648257,0.02746600,0.07266589,0.07274652,0.35036990,0.72930026
3.54477239,0.96604414,0.01140122,0.01889031,0.11549139,0.02684006,0.07568975,0.07288161,0.35452341,0.72935560
3.55077539,0.97069942,0.01098979,0.01939948,0.11600160,0.02637788,0.07894526,0.07375805,0.35934457,0.73213628
3.55677839,0.97935912,0.01061623,0.02015991,0.11794416,0.02605794,0.08239769,0.07531877,0.36472013,0.73737331
3.56278139,0.99161869,0.01027473,0.02115388,0.12122911,0.02586037,0.08600933,0.07750554,0.37054040,0.74478891
3.56878439,1.00705613,0.00995974,0.02236131,0.12574684,0.02576704,0.08973949,0.08025878,0.37669988,0.75410037
3.57478739,1.02523614,0.00966617,0.02375972,0.13136958,0.02576148,0.09354446,0.08351725,0.38309775,0.76502359
3.58079040,1.04571419,0.00938955,0.02532420,0.13795320,0.02582893,0.09737754,0.08721808,0.38963811,0.77727621
3.58679340,1.06804091,0.00912615,0.02702758,0.14533921,0.02595626,0.10118907,0.09129693,0.39623026,0.79058065
3.59279640,1.09176699,0.00887303,0.02884066,0.15335727,0.02613199,0.10492670,0.09568843,0.40278896,0.80466726
3.59879940,1.11644913,0.00862809,0.03073261,0.16182807,0.02634622,0.10853574,0.10032696,0.40923498,0.81927767
3.60480240,1.14165695,0.00839003,0.03267151,0.17056655,0.02659075,0.11195978,0.10514776,0.41549585,0.83416879
3.61080540,1.16698135,0.00815833,0.03462497,0.17938565,0.02685906,0.11514156,0.11008835,0.42150708,0.84911733
3.61680840,1.19204409,0.00793311,0.03656094,0.18810032,0.02714650,0.11802399,0.11509030,0.42721373,0.86392508
3.62281141,1.21650860,0.00771512,0.03844853,0.19653191,0.02745038,0.12055152,0.12010119,0.43257245,0.87842486
3.62881441,1.24009164,0.00750557,0.04025899,0.20451257,0.02777024,0.12267163,0.12507679,0.43755386,0.89248695
3.63481741,1.26257540,0.00730604,0.04196656,0.21188980,0.02810799,0.12433645,0.12998338,0.44214517,0.90602584
3.64082041,1.28381944,0.00711840,0.04354947,0.21853074,0.02846819,0.12550441,0.13479997,0.44635291,0.91900686
3.64682341,1.30377180,0.00694469,0.04499072,0.22432614,0.02885830,0.12614197,0.13952048,0.45020547,0.93145235
3.65282641,1.32247848,0.00678702,0.04627886,0.22919383,0.02928883,0.12622508,0.14415566,0.45375538,0.94344682
3.65882941,1.34009064,0.00664752,0.04740854,0.23308144,0.02977353,0.12574050,0.14873466,0.45708084,0.95514068
3.66483242,1.35686872,0.00652827,0.04838092,0.23596827,0.03032950,0.12468680,0.15330619,0.46028662,0.96675210
3.67083542,1.37318302,0.00643122,0.04920383,0.23786627,0.03097714,0.12307500,0.15793903,0.46350372,0.97856655
3.67683842,1.38951015,0.00635815,0.04989174,0.23881990,0.03174010,0.12092869,0.16272211,0.46688804,0.99093378
3.68284142,1.40642530,0.00631066,0.05046544,0.23890500,0.03264501,0.11828380,0.16776372,0.47061762,1.00426211
3.68884442,1.42459013,0.00629009,0.05095151,0.23822662,0.03372114,0.11518779,0.17319019,0.47488871,1.01900996
3.69484742,1.44473661,0.00629751,0.05138159,0.23691590,0.03499989,0.11169846,0.17914377,0.47991059,1.03567478
3.70085043,1.46764717,0.00633373,0.05179139,0.23512615,0.03651417,0.10788226,0.18577992,0.48589925,1.05477962
3.70685343,1.49413175,0.00639920,0.05221961,0.23302827,0.03829764,0.10381237,0.19326386,0.49307033,1.07685789
3.71285643,1.52500265,0.00649407,0.05270670,0.23080571,0.04038380,0.09956646,0.20176667,0.50163138,1.10243656
3.71885943,1.56104784,0.00661813,0.05329359,0.22864909,0.04280506,0.09522425,0.21146077,0.51177390,1.13201879
3.72486243,1.60300401,0.00677083,0.05402027,0.22675085,0.04559167,0.09086513,0.22251512,0.52366550,1.16606620
3.73086543,1.65152999,0.00695127,0.05492460,0.22529993,0.04877066,0.08656576,0.23509002,0.53744248,1.20498183
3.73686843,1.70718188,0.00715821,0.05604097,0.22447681,0.05236473,0.08239783,0.24933184,0.55320324,1.24909413
3.74287144,1.77039037,0.00739010,0.05739923,0.22444888,0.05639120,0.07842605,0.26536765,0.57100285,1.29864279
3.74887444,1.84144137,0.00764511,0.05902370,0.22536650,0.06086102,0.07470656,0.28329992,0.59084894,1.35376669
3.75487744,1.92046031,0.00792116,0.06093232,0.22735952,0.06577788,0.07128553,0.30320151,0.61269922,1.41449456
3.76088044,2.00740077,0.00821603,0.06313608,0.23053458,0.07113745,0.06819834,0.32511100,0.63646075,1.48073848
3.76688344,2.10203760,0.00852734,0.06563858,0.23497295,0.07692680,0.06546903,0.34902852,0.66199087,1.55229051
3.77288644,2.20396470,0.00885271,0.06843586,0.24072911,0.08312400,0.06311027,0.37491233,0.68909991,1.62882233
3.77888944,2.31259747,0.00918978,0.07151639,0.24782986,0.08969798,0.06112364,0.40267607,0.71755538,1.70988796
3.78489245,2.42717962,0.00953630,0.07486130,0.25627392,0.09660855,0.05950027,0.43218709,0.74708762,1.79492930
3.79089545,2.54679414,0.00989024,0.07844475,0.26603209,0.10380672,0.05822178,0.46326572,0.77739646,1.88328420
3.79689845,2.67037785,0.01024977,0.08223450,0.27704772,0.11123522,0.05726149,0.49568574,0.80815860,1.97419678
3.80290145,2.79673917,0.01061340,0.08619260,0.28923754,0.11882927,0.05658569,0.52917608,0.83903548,2.06682960
3.80890445,2.92457836,0.01097993,0.09027622,0.30249287,0.12651755,0.05615520,0.56342371,0.86968114,2.16027712
3.81490745,3.05250976,0.01134852,0.09443849,0.31668094,0.13422331,0.05592679,0.59807780,0.89974975,2.25358029
3.82091046,3.17908535,0.01171862,0.09862950,0.33164665,0.14186574,0.05585475,0.63275515,0.92890248,2.34574164
3.82691346,3.30281897,0.01208995,0.10279722,0.34721447,0.14936135,0.05589235,0.66704664,0.95681357,2.43574054
3.83291646,3.42221090,0.01246240,0.10688856,0.36319068,0.15662545,0.05599320,0.70052475,0.98317518,2.52254842
3.83891946,3.53577196,0.01283596,0.11085028,0.37936592,0.16357378,0.05611248,0.73275188,1.00770106,2.60514355
3.84492246,3.64204711,0.01321059,0.11462996,0.39551807,0.17012396,0.05620808,0.76328931,1.03012906,2.68252533
3.85092546,3.73963794,0.01358612,0.11817694,0.41141551,0.17619710,0.05624152,0.79170653,1.05022231,2.75372781
3.85692846,3.82722403,0.01396206,0.12144313,0.42682074,0.18171921,0.05617870,0.81759076,1.06776957,2.81783261
3.86293147,3.90358296,0.01433754,0.12438382,0.44149446,0.18662260,0.05599047,0.84055631,1.08258459,2.87398101
3.86893447,3.96760880,0.01471115,0.12695848,0.45519993,0.19084715,0.05565303,0.86025358,1.09450508,2.92138558
3.87493747,4.01832927,0.01508092,0.12913136,0.46770772,0.19434143,0.05514816,0.87637744,1.10339142,2.95934101
3.88094047,4.05492135,0.01544420,0.13087219,0.47880069,0.19706373,0.05446325,0.88867467,1.10912543,2.98723467
3.88694347,4.07672547,0.01579771,0.13215670,0.48827913,0.19898289,0.05359122,0.89695038,1.11160955,3.00455660
3.89294647,4.08325808,0.01613760,0.13296711,0.49596587,0.20007897,0.05253029,0.90107306,1.11076667,3.01090908
3.89894947,4.07422269,0.01645947,0.13329257,0.50171135,0.20034381,0.05128363,0.90097832,1.10654066,3.00601569
3.90495248,4.04951900,0.01675862,0.13312949,0.50539829,0.19978131,0.04985889,0.89667098,1.09889788,2.98972975
3.91095548,4.00925006,0.01703016,0.13248175,0.50694593,0.19840763,0.04826772,0.88822564,1.08782944,2.96204175
3.91695848,3.95372695,0.01726929,0.13136086,0.50631359,0.19625108,0.04652518,0.87578556,1.07335422,2.92308563
3.92296148,3.88347070,0.01747153,0.12978593,0.50350331,0.19335190,0.04464913,0.85956004,1.05552244,2.87314343
3.92896448,3.79921097,0.01763297,0.12778355,0.49856151,0.18976175,0.04265961,0.83982017,1.03441939,2.81264780
3.93496748,3.70188109,0.01775058,0.12538741,0.49157955,0.18554299,0.04057825,0.81689317,1.01016907,2.74218213
3.94097049,3.59260907,0.01782240,0.12263786,0.48269287,0.18076773,0.03842765,0.79115548,0.98293731,2.66247758
3.94697349,3.47270417,0.01784774,0.11958120,0.47207898,0.17551659,0.03623085,0.76302466,0.95293394,2.57440696
3.95297649,3.34363896,0.01782733,0.11626883,0.45995400,0.16987733,0.03401080,0.73295041,0.92041385,2.47897490
3.95897949,3.20702691,0.01776338,0.11275618,0.44656796,0.16394312,0.03178996,0.70140488,0.88567635,2.37730440
3.96498249,3.06459542,0.01765957,0.10910150,0.43219891,0.15781075,0.02958986,0.66887249,0.84906288,2.27061965
3.97098549,2.91815504,0.01752097,0.10536453,0.41714601,0.15157861,0.02743080,0.63583962,0.81095290,2.16022535
3.97698849,2.76956520,0.01735387,0.10160504,0.40172177,0.14534456,0.02533162,0.60278430,0.77175787,2.04748301
3.98299150,2.62069744,0.01716551,0.09788137,0.38624367,0.13920376,0.02330946,0.57016624,0.73191358,1.93378458
3.98899450,2.47339703,0.01696378,0.09424889,0.37102552,0.13324649,0.02137965,0.53841751,0.69187096,1.82052435
3.99499750,2.32944422,0.01675687,0.09075859,0.35636877,0.12755609,0.01955560,0.50793393,0.65208585,1.70906978
4.00100050,2.19051622,0.01655284,0.08745578,0.34255403,0.12220697,0.01784881,0.47906762,0.61300791,1.60073227
4.00700350,2.05815121,0.01635924,0.08437886,0.32983329,0.11726290,0.01626876,0.45212067,0.57506938,1.49673879
4.01300650,1.93371565,0.01618272,0.08155847,0.31842293,0.11277554,0.01482305,0.42734029,0.53867395,1.39820533
4.01900950,1.81837586,0.01602866,0.07901672,0.30849778,0.10878333,0.01351733,0.40491535,0.50418643,1.30611308
4.02501251,1.71307505,0.01590087,0.07676683,0.30018667,0.10531072,0.01235546,0.38497455,0.47192342,1.22128812
4.03101551,1.61851641,0.01580140,0.07481306,0.29356934,0.10236784,0.01133950,0.36758608,0.44214564,1.14438539
4.03701851,1.53515295,0.01573035,0.07315084,0.28867501,0.09995060,0.01046981,0.35275893,0.41505196,1.07587737
4.04302151,1.46318436,0.01568587,0.07176731,0.28548266,0.09804116,0.00974517,0.34044550,0.39077561,1.01604784
4.04902451,1.40256097,0.01566423,0.07064208,0.28392291,0.09660887,0.00916281,0.33054575,0.36938251,0.96499094
4.05502751,1.35299468,0.01565999,0.06974823,0.28388156,0.09561156,0.00871853,0.32291240,0.35087182,0.92261560
4.06103052,1.31397642,0.01566625,0.06905346,0.28520461,0.09499710,0.00840684,0.31735725,0.33517875,0.88865487
4.06703352,1.28479946,0.01567502,0.06852144,0.28770454,0.09470534,0.00822099,0.31365830,0.32217928,0.86268021
4.07303652,1.26458797,0.01567762,0.06811317,0.29116773,0.09467014,0.00815317,0.31156743,0.31169675,0.84411989
4.07903952,1.25232963,0.01566513,0.06778843,0.29536273,0.09482160,0.00819463,0.31081856,0.30350998,0.83228110
4.08504252,1.24691144,0.01562889,0.06750714,0.30004903,0.09508832,0.00833582,0.31113591,0.29736255,0.82637499
4.09104552,1.24715748,0.01556101,0.06723067,0.30498612,0.09539962,0.00856660,0.31224215,0.29297297,0.82554383
4.09704852,1.25186745,0.01545476,0.06692302,0.30994248,0.09568774,0.00887642,0.31386639,0.29004528,0.82888944
4.10305153,1.25985489,0.01530505,0.06655183,0.31470421,0.09588979,0.00925454,0.31575157,0.28827980,0.83550205
4.10905453,1.26998385,0.01510877,0.06608925,0.31908300,0.09594954,0.00969028,0.31766119,0.28738353,0.84448865
4.11505753,1.28120287,0.01486507,0.06551251,0.32292318,0.09581892,0.01017325,0.31938529,0.28708003,0.85500002
4.12106053,1.29257540,0.01457555,0.06480443,0.32610760,0.09545925,0.01069361,0.32074535,0.28711839,0.86625552
4.12706353,1.30330565,0.01424436,0.06395356,0.32856219,0.09484209,0.01124231,0.32159813,0.28728092,0.87756500
4.13306653,1.31275917,0.01387822,0.06295424,0.33025896,0.09394978,0.01181132,0.32183835,0.28738955,0.88834708
4.13906953,1.32047750,0.01348632,0.06180644,0.33121740,0.09277557,0.01239385,0.32140014,0.28731061,0.89814329
4.14507254,1.32618665,0.01308013,0.06051540,0.33150425,0.09132349,0.01298453,0.32025716,0.28695789,0.90662760
4.15107554,1.32979893,0.01267317,0.05909117,0.33123157,0.08960783,0.01357957,0.31842162,0.28629401,0.91361113
4.15707854,1.33140846,0.01228064,0.05754801,0.33055321,0.08765230,0.01417681,0.31594199,0.28532995,0.91904193
4.16308154,1.33128028,0.01191909,0.05590371,0.32965976,0.08548897,0.01477585,0.31289970,0.28412292,0.92299985
4.16908454,1.32983366,0.01160592,0.05417881,0.32877218,0.08315695,0.01537796,0.30940481,0.28277259,0.92568678
4.17508754,1.32762007,0.01135896,0.05239587,0.32813423,0.08070094,0.01598608,0.30559094,0.28141581,0.92741265
4.18109055,1.32529680,0.01119593,0.05057861,0.32800392,0.07816956,0.01660467,0.30160943,0.28022008,0.92857769
4.18709355,1.32359693,0.01113396,0.04875116,0.32864437,0.07561373,0.01723960,0.29762319,0.27937592,0.92965176
4.19309655,1.32329686,0.01118908,0.04693733,0.33031415,0.07308493,0.01789788,0.29380024,0.27908840,0.93115132
4.19909955,1.32518236,0.01137567,0.04515988,0.33325754,0.07063354,0.01858749,0.29030723,0.27956816,0.93361505
4.20510255,1.33001456,0.01170604,0.04343994,0.33769500,0.06830730,0.01931709,0.28730320,0.28102212,0.93757897
4.21110555,1.33849665,0.01218989,0.04179651,0.34381406,0.06614983,0.02009574,0.28493367,0.28364420,0.94355187
4.21710855,1.35124275,0.01283393,0.04024598,0.35176102,0.06419934,0.02093264,0.28332535,0.28760638,0.95199197
4.22311156,1.36874977,0.01364149,0.03880191,0.36163367,0.06248763,0.02183685,0.28258158,0.29305037,0.96328556
4.22911456,1.39137316,0.01461217,0.03747475,0.37347533,0.06103914,0.02281699,0.28277860,0.30008008,0.97772839
4.23511756,1.41930745,0.01574162,0.03627181,0.38727041,0.05987043,0.02388098,0.28396278,0.30875527,0.99551026
4.24112056,1.45257208,0.01702135,0.03519724,0.40294166,0.05898981,0.02503581,0.28614885,0.31908651,1.01670347
4.24712356,1.49100292,0.01843868,0.03425214,0.42034935,0.05839718,0.02628725,0.28931916,0.33103162,1.04125525
4.25312656,1.53424992,0.01997676,0.03343477,0.43929226,0.05808427,0.02763967,0.29342394,0.34449388,1.06898458
4.25912956,1.58178066,0.02161475,0.03274076,0.45951079,0.05803493,0.02909575,0.29838251,0.35932192,1.09958329
4.26513257,1.63288997,0.02332808,0.03216343,0.48069192,0.05822576,0.03065631,0.30408545,0.37531153,1.13262143
4.27113557,1.68671517,0.02508893,0.03169414,0.50247599,0.05862689,0.03232009,0.31039746,0.39220920,1.16755672
4.27713857,1.74225647,0.02686670,0.03132260,0.52446530,0.05920291,0.03408353,0.31716106,0.40971756,1.20374774
4.28314157,1.79840200,0.02862876,0.03103725,0.54623393,0.05991393,0.03594058,0.32420071,0.42750231,1.24047041
4.28914457,1.85395661,0.03034118,0.03082555,0.56733895,0.06071679,0.03788254,0.33132748,0.44520079,1.27693726
4.29514757,1.90767366,0.03196961,0.03067436,0.58733224,0.06156626,0.03989792,0.33834398,0.46243158,1.31231888
4.30115058,1.95828879,0.03348019,0.03057021,0.60577285,0.06241633,0.04197235,0.34504949,0.47880517,1.34576691
4.30715358,2.00455461,0.03484054,0.03049955,0.62223933,0.06322150,0.04408854,0.35124506,0.49393511,1.37643777
4.31315658,2.04527526,0.03602068,0.03044900,0.63634161,0.06393795,0.04622632,0.35673861,0.50744934,1.40351651
4.31915958,2.07933977,0.03699391,0.03040559,0.64773204,0.06452478,0.04836283,0.36134975,0.51900137,1.42623991
4.32516258,2.10575310,0.03773769,0.03035692,0.65611529,0.06494503,0.05047269,0.36491428,0.52828073,1.44391820
4.33116558,2.12366397,0.03823424,0.03029138,0.66125651,0.06516665,0.05252846,0.36728824,0.53502249,1.45595464
4.33716858,2.13238847,0.03847119,0.03019828,0.66298773,0.06516329,0.05450110,0.36835147,0.53901536,1.46186240
4.34317159,2.13142888,0.03844188,0.03006806,0.66121216,0.06491490,0.05636060,0.36801048,0.54010805,1.46127817
4.34917459,2.12048689,0.03814557,0.02989243,0.65590618,0.06440822,0.05807676,0.36620068,0.53821380,1.45397210
4.35517759,2.09947113,0.03758738,0.02966457,0.64711925,0.06363702,0.05962003,0.36288788,0.53331271,1.43985379
4.36118059,2.06849860,0.03677811,0.02937924,0.63497141,0.06260216,0.06096245,0.35806901,0.52545201,1.41897420
4.36718359,2.02789018,0.03573380,0.02903300,0.61964893,0.06131147,0.06207865,0.35177209,0.51474409,1.39152339
4.37318659,1.97816045,0.03447512,0.02862432,0.60139796,0.05977944,0.06294685,0.34405537,0.50136256,1.35782442
4.37918959,1.92000230,0.03302670,0.02815373,0.58051677,0.05802675,0.06354978,0.33500583,0.48553645,1.31832352
4.38519260,1.85426696,0.03141621,0.02762389,0.55734662,0.05607962,0.06387557,0.32473693,0.46754281,1.27357703
4.39119560,1.78194018,0.02967353,0.02703966,0.53226199,0.05396911,0.06391852,0.31338574,0.44769813,1.22423565
4.39719860,1.70411551,0.02782975,0.02640809,0.50566014,0.05173018,0.06367960,0.30110959,0.42634881,1.17102649
4.40320160,1.62196556,0.02591628,0.02573840,0.47795070,0.04940082,0.06316682,0.28808220,0.40386113,1.11473370
4.40920460,1.53671221,0.02396392,0.02504178,0.44954551,0.04702103,0.06239533,0.27448953,0.38061111,1.05617818
4.41520760,1.44959671,0.02200209,0.02433123,0.42084893,0.04463181,0.06138723,0.26052538,0.35697458,0.99619718
4.42121061,1.36185048,0.02005813,0.02362126,0.39224907,0.04227413,0.06017109,0.24638689,0.33331780,0.93562423
4.42721361,1.27466745,0.01815668,0.02292753,0.36411000,0.03998795,0.05878125,0.23227001,0.30998887,0.87527015
4.43321661,1.18917857,0.01631932,0.02226643,0.33676507,0.03781128,0.05725681,0.21836509,0.28731023,0.81590543
4.43921961,1.10642902,0.01456420,0.02165453,0.31051158,0.03577925,0.05564043,0.20485266,0.26557227,0.75824453
4.44522261,1.02735861,0.01290597,0.02110813,0.28560664,0.03392332,0.05397692,0.19189957,0.24502829,0.70293228
4.45122561,0.95278556,0.01135569,0.02064258,0.26226435,0.03227059,0.05231173,0.17965543,0.22589074,0.65053270
4.45722861,0.88339388,0.00992101,0.02027179,0.24065416,0.03084309,0.05068937,0.16824958,0.20832873,0.60152030
4.46323162,0.81972445,0.00860634,0.02000759,0.22090034,0.02965739,0.04915182,0.15778858,0.19246688,0.55627398
4.46923462,0.76216982,0.00741313,0.01985923,0.20308254,0.02872413,0.04773701,0.14835422,0.17838522,0.51507345
4.47523762,0.71097244,0.00634024,0.01983289,0.18723719,0.02804780,0.04647743,0.14000226,0.16612025,0.47809809
4.48124062,0.66622654,0.00538433,0.01993128,0.17335972,0.02762664,0.04539894,0.13276173,0.15566679,0.44542828
4.48724362,0.62788305,0.00454026,0.02015338,0.16140750,0.02745269,0.04451985,0.12663495,0.14698083,0.41704885
4.49324662,0.59575774,0.00380150,0.02049421,0.15130327,0.02751191,0.04385021,0.12159818,0.13998286,0.39285458
4.49924962,0.56954196,0.00316050,0.02094489,0.14293910,0.02778459,0.04339151,0.11760298,0.13456188,0.37265760
4.50525263,0.54881595,0.00260907,0.02149267,0.13618075,0.02824580,0.04313667,0.11457815,0.13057989,0.35619631
4.51125563,0.53306426,0.00213868,0.02212123,0.13087223,0.02886605,0.04307035,0.11243227,0.12787656,0.34314567
4.51725863,0.52169296,0.00174077,0.02281108,0.12684062,0.02961199,0.04316960,0.11105678,0.12627434,0.33312868
4.52326163,0.51404823,0.00140694,0.02354009,0.12390102,0.03044737,0.04340481,0.11032944,0.12558357,0.32572859
4.52926463,0.50943587,0.00112916,0.02428417,0.12186149,0.03133400,0.04374092,0.11011824,0.12560767,0.32050171
4.53526763,0.50714134,0.00089988,0.02501798,0.12052791,0.03223280,0.04413875,0.11028542,0.12614833,0.31699036
4.54127064,0.50644977,0.00071215,0.02571581,0.11970879,0.03310490,0.04455663,0.11069173,0.12701045,0.31473585
4.54727364,0.50666542,0.00055966,0.02635237,0.11921972,0.03391279,0.04495194,0.11120063,0.12800688,0.31329097
4.55327664,0.50713017,0.00043678,0.02690372,0.11888755,0.03462135,0.04528274,0.11168237,0.12896279,0.31223174
4.55927964,0.50724047,0.00033854,0.02734806,0.11855411,0.03519894,0.04550936,0.11201782,0.12971954,0.31116826
4.56528264,0.50646231,0.00026059,0.02766652,0.11807941,0.03561830,0.04559581,0.11210198,0.13013803,0.30975415
4.57128564,0.50434393,0.00019924,0.02784384,0.11734428,0.03585736,0.04551102,0.11184696,0.13010138,0.30769456
4.57728864,0.50052576,0.00015131,0.02786895,0.11625234,0.03589987,0.04522989,0.11118451,0.12951688,0.30475251
4.58329165,0.49474764,0.00011416,0.02773541,0.11473124,0.03573588,0.04473404,0.11006788,0.12831725,0.30075342
4.58929465,0.48685304,0.00008559,0.02744168,0.11273331,0.03536203,0.04401224,0.10847312,0.12646103,0.29558783
4.59529765,0.47679037,0.00006377,0.02699126,0.11023541,0.03478160,0.04306063,0.10639977,0.12393229,0.28921236
4.60130065,0.46461163,0.00004724,0.02639271,0.10723820,0.03400445,0.04188258,0.10387094,0.12073954,0.28164893
4.60730365,0.45046851,0.00003481,0.02565947,0.10376481,0.03304672,0.04048827,0.10093283,0.11691402,0.27298256
4.61330665,0.43460634,0.00002554,0.02480962,0.09985899,0.03193040,0.03889408,0.09765390,0.11250741,0.26335784
4.61930965,0.41735647,0.00001868,0.02386551,0.09558291,0.03068281,0.03712176,0.09412360,0.10758902,0.25297436
4.62531266,0.39912733,0.00001365,0.02285331,0.09101464,0.02933591,0.03519740,0.09045081,0.10224277,0.24208153
4.63131566,0.38039479,0.00000999,0.02180252,0.08624551,0.02792568,0.03315034,0.08676220,0.09656388,0.23097286
4.63731866,0.36169224,0.00000737,0.02074548,0.08137739,0.02649130,0.03101207,0.08320044,0.09065552,0.21998011
4.64332166,0.34360080,0.00000552,0.01971683,0.07652005,0.02507455,0.02881502,0.07992240,0.08462557,0.20946756
4.64932466,0.32673993,0.00000426,0.01875303,0.07178871,0.02371903,0.02659155,0.07709748,0.07858357,0.19982648
4.65532766,0.31175869,0.00000342,0.01789186,0.06730174,0.02246960,0.02437290,0.07490586,0.07263793,0.19146998
4.66133067,0.29932765,0.00000292,0.01717202,0.06317873,0.02137178,0.02218833,0.07353686,0.06689355,0.18482817
4.66733367,0.29013145,0.00000268,0.01663266,0.05953870,0.02047123,0.02006445,0.07318738,0.06144983,0.18034369
4.67333667,0.28486178,0.00000265,0.01631303,0.05649874,0.01981333,0.01802464,0.07406008,0.05639909,0.17846735
4.67933967,0.28421048,0.00000279,0.01625205,0.05417271,0.01944268,0.01608871,0.07636157,0.05182546,0.17965373
4.68534267,0.28886238,0.00000310,0.01648794,0.05267021,0.01940274,0.01427266,0.08030017,0.04780407,0.18435641
4.69134567,0.29948741,0.00000355,0.01705773,0.05209557,0.01973539,0.01258867,0.08608334,0.04440066,0.19302265
4.69734867,0.31673156,0.00000415,0.01799675,0.05254689,0.02048042,0.01104519,0.09391450,0.04167136,0.20608708
4.70335168,0.34120630,0.00000490,0.01933805,0.05411491,0.02167497,0.00964712,0.10398930,0.03966270,0.22396429
