energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
3.97698849,1.12655203,-0.72731373,2.83285165,-1.03061555,0.00742966,-0.00491503,0.40187582,-0.34738546,0.04934824,-0.06495397,0.03734326,-0.00443323,0.06590785,-0.04271217,0.16329202,-0.20810183,0.00000000,-0.00000000
3.98299150,1.14323596,-0.72158946,2.84767425,-1.05482586,0.00750874,-0.00485528,0.40456819,-0.34428297,0.04995431,-0.06367015,0.03739277,-0.00519020,0.06770996,-0.04156267,0.16501493,-0.20188255,0.00000000,-0.00000000
3.98899450,1.15758703,-0.71531985,2.85095831,-1.08119293,0.00756695,-0.00479008,0.40661881,-0.34023662,0.05044754,-0.06231561,0.03722700,-0.00605929,0.06943308,-0.04045499,0.16643596,-0.19519733,0.00000000,-0.00000000
3.99499750,1.16995229,-0.70921580,2.84346170,-1.11075557,0.00760594,-0.00472421,0.40815307,-0.33553656,0.05084830,-0.06095427,0.03686070,-0.00704915,0.07111635,-0.03943893,0.16762063,-0.18824419,0.00000000,-0.00000000
4.00100050,1.18078861,-0.70399644,2.82625582,-1.14454455,0.00762809,-0.00466249,0.40934680,-0.33048966,0.05118269,-0.05964966,0.03631422,-0.00816719,0.07280488,-0.03856150,0.16865343,-0.18122146,0.00000000,-0.00000000
4.00700350,1.19064392,-0.70036281,2.80067828,-1.18353549,0.00763641,-0.00460967,0.41042081,-0.32540808,0.05148165,-0.05846271,0.03561297,-0.00941907,0.07454809,-0.03786534,0.16963470,-0.17432128,0.00000000,-0.00000000
4.01300650,1.20013423,-0.69897161,2.76827435,-1.22860060,0.00763437,-0.00457020,0.41163350,-0.32059743,0.05177982,-0.05744951,0.03478676,-0.01080829,0.07639786,-0.03738735,0.17067670,-0.16772347,0.00000000,-0.00000000
4.01900950,1.20991749,-0.70040994,2.73073023,-1.28046129,0.00762577,-0.00454807,0.41327198,-0.31634507,0.05211418,-0.05665939,0.03386901,-0.01233567,0.07840642,-0.03715746,0.17189901,-0.16158990,0.00000000,-0.00000000
4.02501251,1.22066559,-0.70517226,2.68980137,-1.33964385,0.00761459,-0.00454670,0.41564219,-0.31290910,0.05252269,-0.05613314,0.03289583,-0.01399889,0.08062423,-0.03719767,0.17342352,-0.15605968,0.00000000,-0.00000000
4.03101551,1.23303576,-0.71364032,2.64723937,-1.40644038,0.00760475,-0.00456877,0.41905820,-0.31050855,0.05304271,-0.05590152,0.03190504,-0.01579219,0.08309769,-0.03752136,0.17536905,-0.15124525,0.00000000,-0.00000000
4.03701851,1.24764262,-0.72606700,2.60472094,-1.48087722,0.00760002,-0.00461614,0.42383155,-0.30931503,0.05370947,-0.05598422,0.03093523,-0.01770598,0.08586707,-0.03813286,0.17784610,-0.14722946,0.00000000,-0.00000000
4.04302151,1.26503212,-0.74256480,2.56378214,-1.56269256,0.00760383,-0.00468976,0.43026061,-0.30944640,0.05455465,-0.05638914,0.03002474,-0.01972667,0.08896449,-0.03902741,0.18095160,-0.14406394,0.00000000,-0.00000000
4.04902451,1.28565845,-0.76309950,2.52576078,-1.65132496,0.00761915,-0.00478963,0.43862073,-0.31096260,0.05560494,-0.05711217,0.02921074,-0.02183663,0.09241221,-0.04019137,0.18476421,-0.14176849,0.00000000,-0.00000000
4.05502751,1.30986464,-0.78748939,2.49174941,-1.74591399,0.00764836,-0.00491480,0.44915520,-0.31386387,0.05688089,-0.05813740,0.02852835,-0.02401422,0.09622122,-0.04160277,0.18934007,-0.14033175,0.00000000,-0.00000000
4.06103052,1.33786771,-0.81541005,2.46256043,-1.84531333,0.00769317,-0.00506340,0.46206748,-0.31809145,0.05839583,-0.05943775,0.02800987,-0.02623406,0.10039018,-0.04323220,0.19470937,-0.13971299,0.00000000,-0.00000000
4.06703352,1.36974859,-0.84640473,2.43870446,-1.94811680,0.00775462,-0.00523269,0.47751473,-0.32353065,0.06015518,-0.06097607,0.02768410,-0.02846738,0.10490482,-0.04504394,0.20087374,-0.13984493,0.00000000,-0.00000000
4.07303652,1.40544704,-0.87989997,2.42038239,-2.05269641,0.00783295,-0.00541914,0.49560287,-0.33001628,0.06215585,-0.06270660,0.02757577,-0.03068266,0.10973771,-0.04699738,0.20780466,-0.14063742,0.00000000,-0.00000000
4.07903952,1.44476158,-0.91522575,2.40749044,-2.15725148,0.00792773,-0.00561860,0.51638304,-0.33734009,0.06438607,-0.06457671,0.02770514,-0.03284626,0.11484861,-0.04904856,0.21544283,-0.14198199,0.00000000,-0.00000000
4.08504252,1.48735410,-0.95163962,2.39963769,-2.25986692,0.00803779,-0.00582640,0.53984961,-0.34525998,0.06682540,-0.06652904,0.02808762,-0.03492334,0.12018506,-0.05115194,0.22369868,-0.14375683,0.00000000,-0.00000000
4.09104552,1.53275871,-0.98835365,2.39617420,-2.35857843,0.00816133,-0.00603754,0.56593945,-0.35351047,0.06944509,-0.06850365,0.02873357,-0.03687879,0.12568359,-0.05326218,0.23245391,-0.14583223,0.00000000,-0.00000000
4.09704852,1.58039441,-1.02456335,2.39622820,-2.45144187,0.00829595,-0.00624684,0.59453251,-0.36181419,0.07220865,-0.07044038,0.02964818,-0.03867827,0.13127112,-0.05533595,0.24156401,-0.14807604,0.00000000,-0.00000000
4.10305153,1.62958078,-1.05947711,2.39874996,-2.53660373,0.00843880,-0.00644916,0.62545348,-0.36989369,0.07507271,-0.07228116,0.03083144,-0.04028932,0.13686682,-0.05733368,0.25086171,-0.15035912,0.00000000,-0.00000000
4.10905453,1.67955609,-1.09234531,2.40256020,-2.61236950,0.00858660,-0.00663955,0.65847428,-0.37748324,0.07798809,-0.07397225,0.03227816,-0.04168238,0.14238408,-0.05922116,0.26016136,-0.15256045,0.00000000,-0.00000000
4.11505753,1.72949715,-1.12248755,2.40640075,-2.67726677,0.00873581,-0.00681341,0.69331745,-0.38434011,0.08090110,-0.07546626,0.03397810,-0.04283185,0.14773279,-0.06097087,0.26926387,-0.15457170,0.00000000,-0.00000000
4.12106053,1.77854014,-1.14931724,2.40898522,-2.73010005,0.00888269,-0.00696669,0.72966006,-0.39025487,0.08375486,-0.07672393,0.03591611,-0.04371703,0.15282162,-0.06256315,0.27796225,-0.15630119,0.00000000,-0.00000000
4.12706353,1.82580178,-1.17236232,2.40904769,-2.76999469,0.00902342,-0.00709596,0.76713816,-0.39506038,0.08649090,-0.07771555,0.03807235,-0.04432291,0.15756040,-0.06398695,0.28604756,-0.15767690,0.00000000,-0.00000000
4.13306653,1.87040029,-1.19128155,2.40538781,-2.79642780,0.00915419,-0.00719856,0.80535164,-0.39863913,0.08905070,-0.07842203,0.04042253,-0.04464085,0.16186245,-0.06524027,0.29331494,-0.15864863,0.00000000,-0.00000000
4.13906953,1.91147552,-1.20587562,2.39691066,-2.80924472,0.00927132,-0.00727266,0.84386942,-0.40092877,0.09137728,-0.07883547,0.04293823,-0.04466897,0.16564672,-0.06633017,0.29956969,-0.15918918,0.00000000,-0.00000000
4.14507254,1.94820790,-1.21609290,2.38266051,-2.80866028,0.00937129,-0.00731731,0.88223498,-0.40192562,0.09341676,-0.07895940,0.04558721,-0.04441249,0.16883985,-0.06727244,0.30463303,-0.15929445,0.00000000,-0.00000000
4.15107554,1.97983576,-1.22202976,2.36184762,-2.79524499,0.00945087,-0.00733244,0.91997218,-0.40168621,0.09511980,-0.07880844,0.04833383,-0.04388371,0.17137792,-0.06809091,0.30834755,-0.15898266,0.00000000,-0.00000000
4.15707854,2.00567064,-1.22392557,2.33386763,-2.76989690,0.00950714,-0.00731885,0.95659148,-0.40032685,0.09644292,-0.07840771,0.05113947,-0.04310187,0.17320793,-0.06881639,0.31058189,-0.15829259,0.00000000,-0.00000000
4.16308154,2.02511053,-1.22215292,2.29831364,-2.73380092,0.00953755,-0.00727816,0.99159642,-0.39802138,0.09734971,-0.07779173,0.05396304,-0.04209281,0.17428899,-0.06948543,0.31123476,-0.15728116,0.00000000,-0.00000000
4.16908454,2.03765079,-1.21720362,2.25498098,-2.68837757,0.00954000,-0.00721274,1.02449060,-0.39499728,0.09781166,-0.07700310,0.05676156,-0.04088838,0.17459308,-0.07013875,0.31023793,-0.15602036,0.00000000,-0.00000000
4.17508754,2.04289253,-1.20967137,2.20386510,-2.63522408,0.00951280,-0.00712560,1.05478500,-0.39153038,0.09780895,-0.07609097,0.05949079,-0.03952582,0.17410553,-0.07081968,0.30755819,-0.15459369,0.00000000,-0.00000000
4.18109055,2.04054868,-1.20023180,2.14515341,-2.57605083,0.00945477,-0.00702029,1.08200575,-0.38793844,0.09733084,-0.07510925,0.06210592,-0.03804688,0.17282508,-0.07157250,0.30319825,-0.15309252,0.00000000,-0.00000000
4.18709355,2.03044755,-1.18962104,2.07921166,-2.51261631,0.00936518,-0.00690078,1.10570231,-0.38457388,0.09637580,-0.07411489,0.06456238,-0.03649696,0.17076359,-0.07244081,0.29719640,-0.15161226,0.00000000,-0.00000000
4.19309655,2.01253410,-1.17861359,2.00656579,-2.44666380,0.00924381,-0.00677132,1.12545591,-0.38181576,0.09495146,-0.07316603,0.06681663,-0.03492416,0.16794546,-0.07346607,0.28962515,-0.15024873,0.00000000,-0.00000000
4.19909955,1.98686892,-1.16800030,1.92788034,-2.37986261,0.00909092,-0.00663632,1.14088824,-0.38006149,0.09307417,-0.07232031,0.06882709,-0.03337822,0.16440669,-0.07468633,0.28058869,-0.14909488,0.00000000,-0.00000000
4.20510255,1.95362526,-1.15856729,1.84393432,-2.31375648,0.00890723,-0.00650022,1.15167007,-0.37971818,0.09076844,-0.07163332,0.07055498,-0.03190960,0.16019374,-0.07613512,0.27021956,-0.14823783,0.00000000,-0.00000000
4.21110555,1.91308410,-1.15107634,1.75559562,-2.24972102,0.00869391,-0.00636739,1.15752979,-0.38119386,0.08806607,-0.07115715,0.07196528,-0.03056839,0.15536215,-0.07784072,0.25867434,-0.14775653,0.00000000,-0.00000000
4.21710855,1.86562767,-1.14624700,1.66379493,-2.18893163,0.00845256,-0.00624198,1.15826134,-0.38488868,0.08500519,-0.07093921,0.07302760,-0.02940341,0.14997501,-0.07982562,0.24612891,-0.14771990,0.00000000,-0.00000000
4.22311156,1.81173158,-1.14474085,1.56950006,-2.13234244,0.00818516,-0.00612788,1.15373150,-0.39118597,0.08162910,-0.07102128,0.07371699,-0.02846123,0.14410138,-0.08210629,0.23277316,-0.14818565,0.00000000,-0.00000000
4.22911456,1.75195569,-1.14714773,1.47369165,-2.08067636,0.00789406,-0.00602860,1.14388603,-0.40044327,0.07798509,-0.07143867,0.07401468,-0.02778525,0.13781460,-0.08469314,0.21880559,-0.14919952,0.00000000,-0.00000000
4.23511756,1.68693423,-1.15397393,1.37734079,-2.03442549,0.00758191,-0.00594722,1.12875436,-0.41298330,0.07412319,-0.07221971,0.07390870,-0.02741484,0.13119064,-0.08759069,0.20442788,-0.15079501,0.00000000,-0.00000000
4.24112056,1.61736515,-1.16563218,1.28138939,-1.99386073,0.00725165,-0.00588633,1.10845270,-0.42908479,0.07009493,-0.07338526,0.07339433,-0.02738448,0.12430658,-0.09079788,0.18983977,-0.15299354,0.00000000,-0.00000000
4.24712356,1.54399904,-1.18243299,1.18673366,-1.95904898,0.00690642,-0.00584797,1.08318507,-0.44897322,0.06595217,-0.07494846,0.07247439,-0.02772293,0.11723907,-0.09430838,0.17523431,-0.15580478,0.00000000,-0.00000000
4.25312656,1.46762786,-1.20457729,1.09421107,-1.92987588,0.00654954,-0.00583364,1.05324224,-0.47281156,0.06174601,-0.07691453,0.07115929,-0.02845249,0.11006301,-0.09811091,0.16079367,-0.15922713,0.00000000,-0.00000000
4.25912956,1.38907360,-1.23215001,1.00459106,-1.90607227,0.00618448,-0.00584425,1.01899838,-0.50069116,0.05752580,-0.07928061,0.06946687,-0.02958821,0.10285039,-0.10218948,0.14668576,-0.16324818,0.00000000,-0.00000000
4.26513257,1.30917712,-1.26511451,0.91856943,-1.88724210,0.00581474,-0.00588007,0.98090544,-0.53262295,0.05333837,-0.08203568,0.06742208,-0.03113729,0.09566930,-0.10652357,0.13306155,-0.16784519,0.00000000,-0.00000000
4.27113557,1.22878727,-1.30330784,0.83676645,-1.87289015,0.00544386,-0.00594079,0.93948528,-0.56852934,0.04922730,-0.08516048,0.06505637,-0.03309838,0.08858313,-0.11108805,0.12005325,-0.17298524,0.00000000,-0.00000000
4.27713857,1.14875052,-1.34643709,0.75972844,-1.86244786,0.00507537,-0.00602547,0.89531978,-0.60823722,0.04523246,-0.08862748,0.06240692,-0.03546121,0.08164995,-0.11585308,0.10777340,-0.17862539,0.00000000,-0.00000000
4.28314157,1.06990109,-1.39407698,0.68793253,-1.85529617,0.00471270,-0.00613255,0.84903923,-0.65147244,0.04138965,-0.09240086,0.05951569,-0.03820613,0.07492211,-0.12078377,0.09631462,-0.18471252,0.00000000,-0.00000000
4.28914457,0.99305192,-1.44566928,0.62179410,-1.85078469,0.00435917,-0.00625989,0.80130926,-0.69785637,0.03773043,-0.09643659,0.05642833,-0.04130401,0.06844601,-0.12583983,0.08575026,-0.19118307,0.00000000,-0.00000000
4.29514757,0.91898627,-1.50052453,0.56167653,-1.84824677,0.00401795,-0.00640476,0.75281684,-0.74690510,0.03428202,-0.10068254,0.05319302,-0.04471621,0.06226206,-0.13097515,0.07613554,-0.19796278,0.00000000,-0.00000000
4.30115058,0.84845029,-1.55782666,0.50790262,-1.84701069,0.00369201,-0.00656389,0.70425577,-0.79803157,0.03106746,-0.10507888,0.04985917,-0.04839491,0.05640468,-0.13613747,0.06750928,-0.20496640,0.00000000,-0.00000000
4.30715358,0.78214640,-1.61664113,0.46076704,-1.84640755,0.00338408,-0.00673350,0.65631210,-0.85055134,0.02810567,-0.10955851,0.04647626,-0.05228365,0.05090261,-0.14126813,0.05989599,-0.21209765,0.00000000,-0.00000000
4.31315658,0.72072762,-1.67592708,0.42054928,-1.84577649,0.00309667,-0.00690938,0.60965009,-0.90369199,0.02541180,-0.11404782,0.04309253,-0.05631815,0.04577915,-0.14630213,0.05330818,-0.21924947,0.00000000,-0.00000000
4.31915958,0.66479273,-1.73455389,0.38752630,-1.84446834,0.00283197,-0.00708696,0.56489895,-0.95660658,0.02299745,-0.11846774,0.03975396,-0.06042753,0.04105259,-0.15116844,0.04774880,-0.22630467,0.00000000,-0.00000000
4.32516258,0.61488225,-1.79132218,0.36198427,-1.84184865,0.00259192,-0.00726138,0.52264094,-1.00839082,0.02087105,-0.12273496,0.03650319,-0.06453568,0.03673664,-0.15579066,0.04321366,-0.23313717,0.00000000,-0.00000000
4.33116558,0.57147509,-1.84498929,0.34422876,-1.83730117,0.00237814,-0.00742764,0.48340095,-1.05810393,0.01903818,-0.12676361,0.03337869,-0.06856303,0.03284097,-0.16008819,0.03969362,-0.23961386,0.00000000,-0.00000000
4.33716858,0.53498590,-1.89429872,0.33459264,-1.83023245,0.00219193,-0.00758064,0.44763799,-1.10479249,0.01750187,-0.13046707,0.03041406,-0.07242853,0.02937165,-0.16397771,0.03717667,-0.24559703,0.00000000,-0.00000000
4.34317159,0.50576279,-1.93801283,0.33344112,-1.82007839,0.00203432,-0.00771539,0.41573847,-1.14751666,0.01626295,-0.13376009,0.02763758,-0.07605173,0.02633171,-0.16737515,0.03564955,-0.25094748,0.00000000,-0.00000000
4.34917459,0.48408545,-1.97494783,0.34117343,-1.80631282,0.00190597,-0.00782711,0.38801159,-1.18537782,0.01532028,-0.13656109,0.02507183,-0.07935504,0.02372153,-0.17019795,0.03509901,-0.25552819,0.00000000,-0.00000000
4.35517759,0.47016341,-2.00400970,0.35822053,-1.78845827,0.00180729,-0.00791135,0.36468656,-1.21754652,0.01467100,-0.13879449,0.02273363,-0.08226600,0.02153933,-0.17236765,0.03551268,-0.25920832,0.00000000,-0.00000000
4.36118059,0.46413444,-2.02422973,0.38503855,-1.76609857,0.00173835,-0.00796416,0.34591173,-1.24328963,0.01431068,-0.14039310,0.02063406,-0.08471945,0.01978146,-0.17381255,0.03687944,-0.26186757,0.00000000,-0.00000000
4.36718359,0.46606295,-2.03479796,0.42209772,-1.73889264,0.00169896,-0.00798220,0.33175537,-1.26199543,0.01423345,-0.14130038,0.01877871,-0.08665955,0.01844268,-0.17447047,0.03918928,-0.26340052,0.00000000,-0.00000000
4.37318659,0.47593836,-2.03509307,0.46986662,-1.70658874,0.00168860,-0.00796284,0.32220794,-1.27319545,0.01443208,-0.14147247,0.01716798,-0.08804156,0.01751631,-0.17429132,0.04243283,-0.26372085,0.00000000,-0.00000000
4.37918959,0.49367351,-2.02470721,0.52879196,-1.66903831,0.00170654,-0.00790429,0.31718573,-1.27658200,0.01489804,-0.14087990,0.01579759,-0.08883323,0.01699431,-0.17323945,0.04660039,-0.26276513,0.00000000,-0.00000000
4.38519260,0.51910309,-2.00346440,0.59927411,-1.62620820,0.00175175,-0.00780563,0.31653546,-1.27202055,0.01562145,-0.13950889,0.01465912,-0.08901586,0.01686725,-0.17129557,0.05168066,-0.26049604,0.00000000,-0.00000000
4.39119560,0.55198246,-1.97143169,0.68163901,-1.57819061,0.00182298,-0.00766687,0.32003994,-1.25955617,0.01659115,-0.13736216,0.01374060,-0.08858481,0.01712412,-0.16845811,0.05765916,-0.25690473,0.00000000,-0.00000000
4.39719860,0.59198679,-1.92892215,0.77610726,-1.52520981,0.00191873,-0.00748896,0.32742428,-1.23941380,0.01779458,-0.13445923,0.01302714,-0.08754960,0.01775216,-0.16474403,0.06451650,-0.25201230,0.00000000,-0.00000000
4.40320160,0.63871096,-1.87648970,0.88276148,-1.46762503,0.00203733,-0.00727378,0.33836286,-1.21199216,0.01921784,-0.13083606,0.01250164,-0.08593348,0.01873653,-0.16018891,0.07222647,-0.24587021,0.00000000,-0.00000000
4.40920460,0.69167052,-1.81491575,1.00151323,-1.40592925,0.00217689,-0.00702407,0.35248659,-1.17785153,0.02084563,-0.12654426,0.01214536,-0.08377248,0.02005997,-0.15484635,0.08075422,-0.23855957,0.00000000,-0.00000000
4.41520760,0.75030387,-1.74518838,1.13207109,-1.34074375,0.00233540,-0.00674337,0.36939064,-1.13769604,0.02266127,-0.12164968,0.01193857,-0.08111413,0.02170240,-0.14878673,0.09005446,-0.23018941,0.00000000,-0.00000000
4.42121061,0.81397607,-1.66847485,1.27391151,-1.27280870,0.00251069,-0.00643589,0.38864244,-1.09235120,0.02464679,-0.11623059,0.01186113,-0.07801570,0.02364063,-0.14209529,0.10006993,-0.22089397,0.00000000,-0.00000000
4.42721361,0.88198448,-1.58608889,1.42625432,-1.20297024,0.00270050,-0.00610643,0.40978982,-1.04273762,0.02678298,-0.11037543,0.01189300,-0.07454221,0.02584798,-0.13486975,0.11073017,-0.21082908,0.00000000,-0.00000000
4.43321661,0.95356641,-1.49945411,1.58804453,-1.13216470,0.00290253,-0.00576021,0.43236939,-0.98984230,0.02904952,-0.10418037,0.01201467,-0.07076421,0.02829411,-0.12721752,0.12195072,-0.20016795,0.00000000,-0.00000000
4.43921961,1.02790891,-1.41006532,1.75794235,-1.06140092,0.00311443,-0.00540272,0.45591490,-0.93468858,0.03142521,-0.09774660,0.01220763,-0.06675550,0.03094487,-0.11925258,0.13363278,-0.18909642,0.00000000,-0.00000000
4.44522261,1.10416061,-1.31944921,1.93432270,-0.99174143,0.00333388,-0.00503962,0.47996566,-0.87830604,0.03388813,-0.09117768,0.01245463,-0.06259073,0.03376237,-0.11109231,0.14566348,-0.17780806,0.00000000,-0.00000000
4.45122561,1.18144559,-1.22912627,2.11528547,-0.92428349,0.00355864,-0.00467651,0.50407472,-0.82170179,0.03641597,-0.08457684,0.01273998,-0.05834326,0.03670520,-0.10285433,0.15791676,-0.16649919,0.00000000,-0.00000000
4.45722861,1.25887888,-1.14057510,2.29867735,-0.86014079,0.00378653,-0.00431887,0.52781687,-0.76583394,0.03898629,-0.07804455,0.01304975,-0.05408308,0.03972878,-0.09465348,0.17025487,-0.15536413,0.00000000,-0.00000000
4.46323162,1.33558334,-1.05520055,2.48212534,-0.80042645,0.00401554,-0.00397192,0.55079615,-0.71158843,0.04157681,-0.07167631,0.01337184,-0.04987497,0.04278603,-0.08659908,0.18253049,-0.14459086,0.00000000,-0.00000000
4.46923462,1.41070720,-0.97430639,2.66308177,-0.74623786,0.00424383,-0.00364048,0.57265273,-0.65975983,0.04416582,-0.06556068,0.01369611,-0.04577710,0.04582808,-0.07879261,0.19458943,-0.13435721,0.00000000,-0.00000000
4.47523762,1.48344193,-0.89907324,2.83887974,-0.69864343,0.00446975,-0.00332895,0.59306905,-0.61103657,0.04673238,-0.05977783,0.01401436,-0.04183981,0.04880526,-0.07132582,0.20627387,-0.12482771,0.00000000,-0.00000000
4.48124062,1.55303943,-0.83054195,3.00679751,-0.65867141,0.00469189,-0.00304115,0.61177487,-0.56599092,0.04925672,-0.05439830,0.01432025,-0.03810488,0.05166816,-0.06427927,0.21742591,-0.11615112,0.00000000,-0.00000000
4.48724362,1.61882802,-0.76960233,3.16412975,-0.62730037,0.00490909,-0.00278039,0.62855120,-0.52507356,0.05172043,-0.04948229,0.01460922,-0.03460510,0.05436887,-0.05772147,0.22789147,-0.10845870,0.00000000,-0.00000000
4.49324662,1.68022649,-0.71698695,3.30826289,-0.60545088,0.00512041,-0.00254936,0.64323282,-0.48861263,0.05410668,-0.04507923,0.01487836,-0.03136425,0.05686212,-0.05170841,0.23752429,-0.10186315,0.00000000,-0.00000000
4.49924962,1.73675537,-0.67326929,3.43675178,-0.59397780,0.00532516,-0.00235013,0.65570932,-0.45681682,0.05640041,-0.04122769,0.01512616,-0.02839734,0.05910661,-0.04628354,0.24618982,-0.09645817,0.00000000,-0.00000000
4.50525263,1.78804499,-0.63886578,3.54739420,-0.59366244,0.00552288,-0.00218420,0.66592465,-0.42978184,0.05858836,-0.03795559,0.01535235,-0.02571118,0.06106609,-0.04147813,0.25376896,-0.09231845,0.00000000,-0.00000000
4.51125563,1.83383977,-0.61404054,3.63830022,-0.60520383,0.00571328,-0.00205251,0.67387492,-0.40749971,0.06065911,-0.03528060,0.01555764,-0.02330511,0.06271047,-0.03731193,0.26016136,-0.08950006,0.00000000,-0.00000000
4.51725863,1.87399850,-0.59891237,3.70795300,-0.62920841,0.00589625,-0.00195541,0.67960484,-0.38987008,0.06260302,-0.03321074,0.01574348,-0.02117203,0.06401665,-0.03379399,0.26528819,-0.08804109,0.00000000,-0.00000000
4.52326163,1.90849042,-0.59346288,3.75525845,-0.66617774,0.00607179,-0.00189279,0.68320254,-0.37671289,0.06441209,-0.03174506,0.01591178,-0.01929939,0.06496919,-0.03092368,0.26909426,-0.08796234,0.00000000,-0.00000000
4.52926463,1.93738733,-0.59754535,3.77958123,-0.71649381,0.00623995,-0.00186403,0.68479330,-0.36778163,0.06607977,-0.03087437,0.01606469,-0.01767034,0.06556071,-0.02869173,0.27154931,-0.08926798,0.00000000,-0.00000000
4.53526763,1.96085194,-0.61089363,3.78076559,-0.78040207,0.00640080,-0.00186812,0.68453217,-0.36277663,0.06760077,-0.03058204,0.01620438,-0.01626487,0.06579202,-0.02708120,0.27264859,-0.09194617,0.00000000,-0.00000000
4.54127064,1.97912318,-0.63313085,3.75913996,-0.85799238,0.00655436,-0.00190364,0.68259595,-0.36135782,0.06897070,-0.03084470,0.01633282,-0.01506089,0.06567197,-0.02606852,0.27241246,-0.09596940,0.00000000,-0.00000000
4.54727364,1.99249898,-0.66377776,3.71550532,-0.94917867,0.00670056,-0.00196885,0.67917485,-0.36315653,0.07018589,-0.03163300,0.01645164,-0.01403523,0.06521706,-0.02562427,0.27088524,-0.10129474,0.00000000,-0.00000000
4.55327664,2.00131766,-0.70226075,3.65110793,-1.05367812,0.00683918,-0.00206170,0.67446417,-0.36778606,0.07124306,-0.03291228,0.01656198,-0.01316459,0.06445079,-0.02571399,0.26813335,-0.10786378,0.00000000,-0.00000000
4.55927964,2.00593882,-0.74791967,3.56759804,-1.17099129,0.00696984,-0.00217990,0.66865646,-0.37485090,0.07213909,-0.03464320,0.01666448,-0.01242626,0.06340279,-0.02629876,0.26424275,-0.11560257,0.00000000,-0.00000000
4.56528264,2.00672475,-0.80001589,3.46697675,-1.30038458,0.00709193,-0.00232094,0.66193449,-0.38395444,0.07287078,-0.03678234,0.01675921,-0.01179880,0.06210784,-0.02733573,0.25931586,-0.12442138,0.00000000,-0.00000000
4.57128564,2.00402356,-0.85774084,3.35153371,-1.44087665,0.00720466,-0.00248215,0.65446538,-0.39470533,0.07343479,-0.03928287,0.01684574,-0.01126253,0.06060478,-0.02877858,0.25346824,-0.13421462,0.00000000,-0.00000000
4.57728864,1.99815490,-0.92022553,3.22377895,-1.59123043,0.00730700,-0.00266076,0.64639622,-0.40672258,0.07382749,-0.04209510,0.01692322,-0.01079985,0.05893540,-0.03057788,0.24682494,-0.14486084,0.00000000,-0.00000000
4.58329165,1.98939913,-0.98655125,3.08637201,-1.74995223,0.00739774,-0.00285389,0.63785134,-0.41963956,0.07404503,-0.04516716,0.01699058,-0.01039546,0.05714336,-0.03268147,0.23951703,-0.15622311,0.00000000,-0.00000000
4.58929465,1.97799065,-1.05576188,2.94205186,-1.91529932,0.00747551,-0.00305868,0.62893141,-0.43310715,0.07408347,-0.04844564,0.01704664,-0.01003649,0.05527316,-0.03503489,0.23167812,-0.16814980,0.00000000,-0.00000000
4.59529765,1.96411572,-1.12687786,2.79357058,-2.08529685,0.00753882,-0.00327226,0.61971434,-0.44679633,0.07393893,-0.05187638,0.01709039,-0.00971244,0.05336935,-0.03758185,0.22344135,-0.18047584,0.00000000,-0.00000000
4.60130065,1.94791504,-1.19891165,2.64363359,-2.25776478,0.00758615,-0.00349185,0.61025794,-0.46040024,0.07360791,-0.05540517,0.01712125,-0.00941508,0.05147581,-0.04026480,0.21493665,-0.19302462,0.00000000,-0.00000000
4.60730365,1.92949067,-1.27088478,2.49484856,-2.43035464,0.00761597,-0.00371479,0.60060415,-0.47363615,0.07308766,-0.05897861,0.01713931,-0.00913833,0.04963530,-0.04302559,0.20628863,-0.20561053,0.00000000,-0.00000000
4.61330665,1.90891725,-1.34184571,2.34968445,-2.60059581,0.00762687,-0.00393859,0.59078461,-0.48624723,0.07237655,-0.06254495,0.01714559,-0.00887800,0.04788919,-0.04580628,0.19761499,-0.21804209,0.00000000,-0.00000000
4.61930965,1.88625634,-1.41088830,2.21044141,-2.76594988,0.00761760,-0.00416096,0.58082708,-0.49800431,0.07147452,-0.06605491,0.01714230,-0.00863154,0.04627741,-0.04855003,0.18902544,-0.23012565,0.00000000,-0.00000000
4.62531266,1.86157328,-1.47716994,2.07923158,-2.92387174,0.00758719,-0.00437986,0.57076243,-0.50870768,0.07038351,-0.06946255,0.01713308,-0.00839784,0.04483860,-0.05120211,0.18062118,-0.24166958,0.00000000,-0.00000000
4.63131566,1.83495523,-1.53992874,1.95796999,-3.07187495,0.00753498,-0.00459351,0.56063171,-0.51818875,0.06910790,-0.07272599,0.01712308,-0.00817689,0.04361030,-0.05371093,0.17249489,-0.25248879,0.00000000,-0.00000000
4.63731866,1.80652922,-1.59849893,1.84837411,-3.20759907,0.00746071,-0.00480042,0.55049274,-0.52631161,0.06765480,-0.07580812,0.01711917,-0.00796962,0.04262938,-0.05602913,0.16473100,-0.26240934,0.00000000,-0.00000000
4.64332166,1.77647873,-1.65232370,1.75197028,-3.32887607,0.00736457,-0.00499939,0.54042577,-0.53297434,0.06603437,-0.07867717,0.01712988,-0.00777761,0.04193235,-0.05811457,0.15740627,-0.27127307,0.00000000,-0.00000000
