energy_ev,total_up,Ca_p_up,Ca_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.27313657,1.49628112,0.00228499,0.00000000,0.16000631,1.13805746,0.00364098,0.05193387,0.00663090,0.13778480
0.27913957,1.45649859,0.00216822,0.00000000,0.15481003,1.11416930,0.00402267,0.04884200,0.00630356,0.13380845
0.28514257,1.42304598,0.00205819,0.00000000,0.14993358,1.09581058,0.00442231,0.04579829,0.00598180,0.13041061
0.29114557,1.39660109,0.00195643,0.00000000,0.14548705,1.08336647,0.00483534,0.04285397,0.00567042,0.12766372
0.29714857,1.37763613,0.00186413,0.00000000,0.14156417,1.07705626,0.00525656,0.04005568,0.00537350,0.12562159
0.30315158,1.36641634,0.00178219,0.00000000,0.13824088,1.07693591,0.00568016,0.03744478,0.00509433,0.12431910
0.30915458,1.36300594,0.00171120,0.00000000,0.13557471,1.08290624,0.00609990,0.03505704,0.00483545,0.12377239
0.31515758,1.36728064,0.00165146,0.00000000,0.13360512,1.09472590,0.00650922,0.03292251,0.00459863,0.12397976
0.32116058,1.37894564,0.00160296,0.00000000,0.13235455,1.11202835,0.00690149,0.03106565,0.00438490,0.12492293
0.32716358,1.39755780,0.00156549,0.00000000,0.13183015,1.13434166,0.00727015,0.02950577,0.00419471,0.12656873
0.33316658,1.42255067,0.00153859,0.00000000,0.13202604,1.16111011,0.00760898,0.02825747,0.00402794,0.12887103
0.33916958,1.45326097,0.00152163,0.00000000,0.13292587,1.19171648,0.00791232,0.02733139,0.00388413,0.13177284
0.34517259,1.48895527,0.00151384,0.00000000,0.13450568,1.22550393,0.00817531,0.02673488,0.00376250,0.13520838
0.35117559,1.52885560,0.00151436,0.00000000,0.13673670,1.26179665,0.00839406,0.02647279,0.00366216,0.13910515
0.35717859,1.57216311,0.00152225,0.00000000,0.13958804,1.29991845,0.00856589,0.02654825,0.00358223,0.14338589
0.36318159,1.61807904,0.00153654,0.00000000,0.14302921,1.33920879,0.00868945,0.02696327,0.00352190,0.14797034
0.36918459,1.66582250,0.00155626,0.00000000,0.14703216,1.37903596,0.00876484,0.02771940,0.00348059,0.15277675
0.37518759,1.71464503,0.00158048,0.00000000,0.15157304,1.41880734,0.00879370,0.02881814,0.00345797,0.15772330
0.38119060,1.76384194,0.00160828,0.00000000,0.15663341,1.45797688,0.00877919,0.03026127,0.00345404,0.16272925
0.38719360,1.81276082,0.00163883,0.00000000,0.16220099,1.49605015,0.00872598,0.03205094,0.00346912,0.16771594
0.39319660,1.86080765,0.00167137,0.00000000,0.16826995,1.53258739,0.00864017,0.03418973,0.00350389,0.17260774
0.39919960,1.90745126,0.00170521,0.00000000,0.17484082,1.56720522,0.00852912,0.03668042,0.00355932,0.17733289
0.40520260,1.95222659,0.00173975,0.00000000,0.18192001,1.59957748,0.00840129,0.03952571,0.00363662,0.18182437
0.41120560,1.99473754,0.00177451,0.00000000,0.18951901,1.62943583,0.00826606,0.04272778,0.00373719,0.18602079
0.41720860,2.03465974,0.00180908,0.00000000,0.19765345,1.65657055,0.00813340,0.04628775,0.00386256,0.18986734
0.42321161,2.07174367,0.00184315,0.00000000,0.20634194,1.68083174,0.00801372,0.05020516,0.00401425,0.19331678
0.42921461,2.10581820,0.00187654,0.00000000,0.21560490,1.70213120,0.00791749,0.05447729,0.00419373,0.19633058
0.43521761,2.13679450,0.00190912,0.00000000,0.22546337,1.72044483,0.00785506,0.05909870,0.00440233,0.19887995
0.44122061,2.16466995,0.00194092,0.00000000,0.23593779,1.73581527,0.00783632,0.06406059,0.00464115,0.20094691
0.44722361,2.18953170,0.00197201,0.00000000,0.24704695,1.74835444,0.00787054,0.06935049,0.00491105,0.20252532
0.45322661,2.21155907,0.00200259,0.00000000,0.25880695,1.75824528,0.00796605,0.07495190,0.00521258,0.20362158
0.45922961,2.23102427,0.00203296,0.00000000,0.27123031,1.76574226,0.00813013,0.08084416,0.00554597,0.20425520
0.46523262,2.24829055,0.00206349,0.00000000,0.28432512,1.77116985,0.00836879,0.08700253,0.00591113,0.20445902
0.47123562,2.26380731,0.00209463,0.00000000,0.29809431,1.77491841,0.00868664,0.09339836,0.00630771,0.20427892
0.47723862,2.27810153,0.00212690,0.00000000,0.31253496,1.77743707,0.00908682,0.09999953,0.00673509,0.20377319
0.48324162,2.29176523,0.00216087,0.00000000,0.32763763,1.77922332,0.00957089,0.10677100,0.00719248,0.20301134
0.48924462,2.30543894,0.00219716,0.00000000,0.34338574,1.78080919,0.01013880,0.11367554,0.00767895,0.20207243
0.49524762,2.31979135,0.00223638,0.00000000,0.35975495,1.78274420,0.01078887,0.12067452,0.00819351,0.20104295
0.50125063,2.33549555,0.00227915,0.00000000,0.37671250,1.78557562,0.01151782,0.12772883,0.00873514,0.20001422
0.50725363,2.35320283,0.00232605,0.00000000,0.39421660,1.78982664,0.01232075,0.13479971,0.00930287,0.19907948
0.51325663,2.37351480,0.00237761,0.00000000,0.41221580,1.79597337,0.01319126,0.14184960,0.00989577,0.19833078
0.51925963,2.39695521,0.00243428,0.00000000,0.43064842,1.80442173,0.01412145,0.14884289,0.01051297,0.19785565
0.52526263,2.42394264,0.00249638,0.00000000,0.44944204,1.81548551,0.01510207,0.15574643,0.01115362,0.19773383
0.53126563,2.45476566,0.00256411,0.00000000,0.46851319,1.82936664,0.01612262,0.16252997,0.01181683,0.19803415
0.53726863,2.48956152,0.00263753,0.00000000,0.48776717,1.84613900,0.01717150,0.16916627,0.01250160,0.19881169
0.54327164,2.52830001,0.00271652,0.00000000,0.50709819,1.86573672,0.01823619,0.17563104,0.01320670,0.20010528
0.54927464,2.57077321,0.00280077,0.00000000,0.52638993,1.88794793,0.01930340,0.18190268,0.01393053,0.20193563
0.55527764,2.61659228,0.00288983,0.00000000,0.54551641,1.91241447,0.02035941,0.18796182,0.01467102,0.20430403
0.56128064,2.66519172,0.00298303,0.00000000,0.56434355,1.93863807,0.02139024,0.19379073,0.01542548,0.20719172
0.56728364,2.71584136,0.00307956,0.00000000,0.58273119,1.96599289,0.02238199,0.19937272,0.01619046,0.21056007
0.57328664,2.76766605,0.00317844,0.00000000,0.60053582,1.99374419,0.02332121,0.20469156,0.01696173,0.21435147
0.57928964,2.81967249,0.00327859,0.00000000,0.61761393,2.02107255,0.02419518,0.20973097,0.01773415,0.21849100
0.58529265,2.87078243,0.00337882,0.00000000,0.63382604,2.04710272,0.02499237,0.21447441,0.01850176,0.22288881
0.59129565,2.91987122,0.00347790,0.00000000,0.64904126,2.07093600,0.02570280,0.21890505,0.01925779,0.22744311
0.59729865,2.96581006,0.00357458,0.00000000,0.66314238,2.09168483,0.02631838,0.22300609,0.01999482,0.23204368
0.60330165,3.00751064,0.00366766,0.00000000,0.67603127,2.10850809,0.02683335,0.22676152,0.02070499,0.23657587
0.60930465,3.04397005,0.00375601,0.00000000,0.68763443,2.12064572,0.02724460,0.23015706,0.02138025,0.24092471
0.61530765,3.07431443,0.00383865,0.00000000,0.69790842,2.12745109,0.02755192,0.23318159,0.02201269,0.24497927
0.62131066,3.09783913,0.00391477,0.00000000,0.70684494,2.12841972,0.02775827,0.23582868,0.02259490,0.24863684
0.62731366,3.11404392,0.00398377,0.00000000,0.71447526,2.12321313,0.02786988,0.23809827,0.02312034,0.25180688
0.63331666,3.12266138,0.00404532,0.00000000,0.72087358,2.11167675,0.02789634,0.23999842,0.02358377,0.25441453
0.63931966,3.12367710,0.00409935,0.00000000,0.72615924,2.09385110,0.02785050,0.24154680,0.02398157,0.25640362
0.64532266,3.11734068,0.00414612,0.00000000,0.73049730,2.06997572,0.02774832,0.24277188,0.02431210,0.25773884
0.65132566,3.10416673,0.00418614,0.00000000,0.73409737,2.04048553,0.02760856,0.24371373,0.02457593,0.25840716
0.65732866,3.08492539,0.00422026,0.00000000,0.73721049,2.00599993,0.02745236,0.24442414,0.02477602,0.25841837
0.66333167,3.06062271,0.00424958,0.00000000,0.74012402,1.96730475,0.02730274,0.24496603,0.02491778,0.25780461
0.66933467,3.03247114,0.00427546,0.00000000,0.74315451,1.92532795,0.02718394,0.24541218,0.02500899,0.25661905
0.67533767,3.00185125,0.00429944,0.00000000,0.74663868,1.88110988,0.02712074,0.24584307,0.02505969,0.25493360
0.68134067,2.97026583,0.00432325,0.00000000,0.75092269,1.83576919,0.02713767,0.24634406,0.02508180,0.25283591
0.68734367,2.93928815,0.00434869,0.00000000,0.75635014,1.79046579,0.02725822,0.24700192,0.02508875,0.25042569
0.69334667,2.91050629,0.00437759,0.00000000,0.76324906,1.74636218,0.02750398,0.24790081,0.02509499,0.24781046
0.69934967,2.88546554,0.00441175,0.00000000,0.77191844,1.70458459,0.02789386,0.24911804,0.02511537,0.24510112
0.70535268,2.86561124,0.00445288,0.00000000,0.78261495,1.66618539,0.02844335,0.25071965,0.02516451,0.24240724
0.71135568,2.85223416,0.00450248,0.00000000,0.79554017,1.63210817,0.02916384,0.25275623,0.02525613,0.23983261
0.71735868,2.84642060,0.00456183,0.00000000,0.81082917,1.60315668,0.03006204,0.25525911,0.02540243,0.23747099
0.72336168,2.84900917,0.00463193,0.00000000,0.82854085,1.57996877,0.03113959,0.25823720,0.02561346,0.23540233
0.72936468,2.86055586,0.00471340,0.00000000,0.84865050,1.56299616,0.03239276,0.26167470,0.02589654,0.23368973
0.73536768,2.88130884,0.00480650,0.00000000,0.87104507,1.55249073,0.03381237,0.26552981,0.02625586,0.23237709
0.74137069,2.91119387,0.00491106,0.00000000,0.89552144,1.54849778,0.03538386,0.26973459,0.02669216,0.23148766
0.74737369,2.94981083,0.00502649,0.00000000,0.92178780,1.55085614,0.03708756,0.27419602,0.02720247,0.23102348
0.75337669,2.99644151,0.00515175,0.00000000,0.94946824,1.55920536,0.03889917,0.27879821,0.02778014,0.23096574
0.75937969,3.05006827,0.00528538,0.00000000,0.97811051,1.57299917,0.04079031,0.28340580,0.02841490,0.23127601
0.76538269,3.10940280,0.00542552,0.00000000,1.00719659,1.59152494,0.04272933,0.28786816,0.02909313,0.23189821
0.77138569,3.17292381,0.00556992,0.00000000,1.03615592,1.61392807,0.04468219,0.29202459,0.02979825,0.23276127
0.77738869,3.23892220,0.00571602,0.00000000,1.06438061,1.63924035,0.04661336,0.29570988,0.03051123,0.23378232
0.78339170,3.30555206,0.00586101,0.00000000,1.09124234,1.66641134,0.04848694,0.29876027,0.03121122,0.23487017
0.78939470,3.37088550,0.00600186,0.00000000,1.11611014,1.69434133,0.05026760,0.30101938,0.03187623,0.23592906
0.79539770,3.43296946,0.00613542,0.00000000,1.13836855,1.72191493,0.05192164,0.30234391,0.03248390,0.23686231
0.80140070,3.48988244,0.00625850,0.00000000,1.15743552,1.74803397,0.05341789,0.30260883,0.03301221,0.23757596
0.80740370,3.53978936,0.00636797,0.00000000,1.17277927,1.77164860,0.05472858,0.30171188,0.03344031,0.23798196
0.81340670,3.58099261,0.00646080,0.00000000,1.18393381,1.79178582,0.05583001,0.29957712,0.03374917,0.23800111
0.81940970,3.61197796,0.00653421,0.00000000,1.19051236,1.80757429,0.05670312,0.29615750,0.03392225,0.23756543
0.82541271,3.63145387,0.00658569,0.00000000,1.19221835,1.81826517,0.05733386,0.29143635,0.03394609,0.23661997
0.83141571,3.63838324,0.00661314,0.00000000,1.18885372,1.82324809,0.05771332,0.28542767,0.03381072,0.23512408
0.83741871,3.63200698,0.00661489,0.00000000,1.18032423,1.82206244,0.05783784,0.27817544,0.03351000,0.23305211
0.84342171,3.61185891,0.00658976,0.00000000,1.16664170,1.81440357,0.05770871,0.26975188,0.03304186,0.23039355
0.84942471,3.57777209,0.00653714,0.00000000,1.14792317,1.80012426,0.05733194,0.26025486,0.03240831,0.22715269
0.85542771,3.52987666,0.00645702,0.00000000,1.12438724,1.77923155,0.05671774,0.24980455,0.03161543,0.22334786
0.86143072,3.46858995,0.00634994,0.00000000,1.09634752,1.75187964,0.05587994,0.23853961,0.03067316,0.21901034
0.86743372,3.39459935,0.00621708,0.00000000,1.06420380,1.71835907,0.05483537,0.22661294,0.02959503,0.21418296
0.87343672,3.30883915,0.00606018,0.00000000,1.02843110,1.67908312,0.05360318,0.21418733,0.02839776,0.20891863
0.87943972,3.21246217,0.00588153,0.00000000,0.98956711,1.63457184,0.05220410,0.20143110,0.02710083,0.20327860
0.88544272,3.10680764,0.00568390,0.00000000,0.94819848,1.58543459,0.05065985,0.18851392,0.02572598,0.19733085
0.89144572,2.99336621,0.00547051,0.00000000,0.90494636,1.53235157,0.04899245,0.17560293,0.02429665,0.19114837
0.89744872,2.87374357,0.00524492,0.00000000,0.86045176,1.47605515,0.04722377,0.16285928,0.02283750,0.18480754
0.90345173,2.74962351,0.00501096,0.00000000,0.81536101,1.41731134,0.04537504,0.15043521,0.02137388,0.17838660
0.90945473,2.62273169,0.00477265,0.00000000,0.77031191,1.35690205,0.04346655,0.13847165,0.01993134,0.17196415
0.91545773,2.49480082,0.00453408,0.00000000,0.72592076,1.29560845,0.04151741,0.12709638,0.01853521,0.16561779
0.92146073,2.36753799,0.00429932,0.00000000,0.68277060,1.23419568,0.03954542,0.11642278,0.01721021,0.15942284
0.92746373,2.24259482,0.00407236,0.00000000,0.64140090,1.17339921,0.03756705,0.10654912,0.01598016,0.15345113
0.93346673,2.12154071,0.00385696,0.00000000,0.60229885,1.11391292,0.03559747,0.09755826,0.01486774,0.14776988
0.93946973,2.00583946,0.00365663,0.00000000,0.56589231,1.05637897,0.03365069,0.08951780,0.01389424,0.14244056
0.94547274,1.89682939,0.00347452,0.00000000,0.53254442,1.00137950,0.03173962,0.08248060,0.01307949,0.13751797
0.95147574,1.79570693,0.00331338,0.00000000,0.50254988,0.94943003,0.02987635,0.07648547,0.01244175,0.13304921
0.95747874,1.70351343,0.00317551,0.00000000,0.47613285,0.90097466,0.02807223,0.07155805,0.01199759,0.12907287
0.96348174,1.62112524,0.00306270,0.00000000,0.45344628,0.85638278,0.02633808,0.06771179,0.01176190,0.12561823
0.96948474,1.54924664,0.00297626,0.00000000,0.43457255,0.81594735,0.02468429,0.06494891,0.01174776,0.12270463
0.97548774,1.48840543,0.00291695,0.00000000,0.41952536,0.77988463,0.02312096,0.06326128,0.01196642,0.12034097
0.98149075,1.43895098,0.00288503,0.00000000,0.40825266,0.74833516,0.02165796,0.06263129,0.01242721,0.11852537
0.98749375,1.40105456,0.00288023,0.00000000,0.40064044,0.72136605,0.02030493,0.06303247,0.01313734,0.11724514
0.99349675,1.37471163,0.00290181,0.00000000,0.39651732,0.69897429,0.01907131,0.06442999,0.01410182,0.11647688
0.99949975,1.35974622,0.00294857,0.00000000,0.39565983,0.68109117,0.01796626,0.06678103,0.01532321,0.11618688
1.00550275,1.35581709,0.00301890,0.00000000,0.39779813,0.66758754,0.01699860,0.07003498,0.01680145,0.11633182
1.01150575,1.36242576,0.00311078,0.00000000,0.40262235,0.65827986,0.01617670,0.07413347,0.01853358,0.11685969
1.01750875,1.37892645,0.00322189,0.00000000,0.40978919,0.65293687,0.01550836,0.07901043,0.02051355,0.11771103
1.02351176,1.40453783,0.00334961,0.00000000,0.41892889,0.65128678,0.01500070,0.08459201,0.02273198,0.11882031
1.02951476,1.43835667,0.00349109,0.00000000,0.42965244,0.65302475,0.01465996,0.09079660,0.02517602,0.12011757
1.03551776,1.47937343,0.00364331,0.00000000,0.44155899,0.65782053,0.01449140,0.09753493,0.02782922,0.12153024
1.04152076,1.52648968,0.00380311,0.00000000,0.45424336,0.66532610,0.01449911,0.10471029,0.03067152,0.12298495
1.04752376,1.57853727,0.00396729,0.00000000,0.46730361,0.67518316,0.01468591,0.11221900,0.03367932,0.12440945
1.05352676,1.63429919,0.00413259,0.00000000,0.48034846,0.68703020,0.01505312,0.11995115,0.03682564,0.12573448
1.05952976,1.69253167,0.00429583,0.00000000,0.49300463,0.70050923,0.01560048,0.12779157,0.04008049,0.12689557
1.06553277,1.75198743,0.00445390,0.00000000,0.50492377,0.71527182,0.01632598,0.13562120,0.04341121,0.12783465
1.07153577,1.81143939,0.00460385,0.00000000,0.51578902,0.73098448,0.01722574,0.14331869,0.04678311,0.12850149
1.07753877,1.86970453,0.00474291,0.00000000,0.52532087,0.74733330,0.01829390,0.15076236,0.05016005,0.12885488
1.08354177,1.92566708,0.00486854,0.00000000,0.53328227,0.76402774,0.01952250,0.15783241,0.05350522,0.12886357
1.08954477,1.97830055,0.00497850,0.00000000,0.53948278,0.78080354,0.02090144,0.16441330,0.05678194,0.12850681
1.09554777,2.02668773,0.00507086,0.00000000,0.54378168,0.79742484,0.02241846,0.17039628,0.05995449,0.12777470
1.10155078,2.07003812,0.00514404,0.00000000,0.54608970,0.81368531,0.02405912,0.17568191,0.06298893,0.12666811
1.10755378,2.10770188,0.00519683,0.00000000,0.54636956,0.82940843,0.02580684,0.18018255,0.06585391,0.12519835
1.11355678,2.13917993,0.00522842,0.00000000,0.54463500,0.84444698,0.02764306,0.18382465,0.06852141,0.12338651
1.11955978,2.16412952,0.00523841,0.00000000,0.54094840,0.85868154,0.02954733,0.18655076,0.07096730,0.12126257
1.12556278,2.18236512,0.00522676,0.00000000,0.53541700,0.87201837,0.03149760,0.18832113,0.07317186,0.11886421
1.13156578,2.19385429,0.00519387,0.00000000,0.52818779,0.88438640,0.03347041,0.18911486,0.07512006,0.11623550
1.13756878,2.19870871,0.00514047,0.00000000,0.51944128,0.89573365,0.03544126,0.18893049,0.07680169,0.11342540
1.14357179,2.19717067,0.00506765,0.00000000,0.50938422,0.90602303,0.03738498,0.18778604,0.07821136,0.11048611
1.14957479,2.18959546,0.00497679,0.00000000,0.49824177,0.91522781,0.03927609,0.18571844,0.07934821,0.10747148
1.15557779,2.17643042,0.00486952,0.00000000,0.48624913,0.92332680,0.04108923,0.18278230,0.08021553,0.10443533
1.16158079,2.15819162,0.00474767,0.00000000,0.47364318,0.93029947,0.04279964,0.17904822,0.08082023,0.10142981
1.16758379,2.13543909,0.00461323,0.00000000,0.46065442,0.93612134,0.04438356,0.17460058,0.08117217,0.09850395
1.17358679,2.10875193,0.00446826,0.00000000,0.44749942,0.94075975,0.04581867,0.16953487,0.08128342,0.09570230
1.17958979,2.07870430,0.00431485,0.00000000,0.43437431,0.94417048,0.04708452,0.16395481,0.08116751,0.09306373
1.18559280,2.04584357,0.00415508,0.00000000,0.42144938,0.94629519,0.04816286,0.15796923,0.08083862,0.09062049
1.19159580,2.01067161,0.00399093,0.00000000,0.40886519,0.94706025,0.04903805,0.15168894,0.08031093,0.08839757
1.19759880,1.97363018,0.00382428,0.00000000,0.39673016,0.94637688,0.04969730,0.14522363,0.07959796,0.08641224
1.20360180,1.93509099,0.00365686,0.00000000,0.38511987,0.94414287,0.05013094,0.13867901,0.07871207,0.08467394
1.20960480,1.89535101,0.00349021,0.00000000,0.37407799,0.94024595,0.05033261,0.13215426,0.07766415,0.08318445
1.21560780,1.85463301,0.00332568,0.00000000,0.36361873,0.93456870,0.05029940,0.12573982,0.07646345,0.08193829
1.22161081,1.81309137,0.00316442,0.00000000,0.35373074,0.92699492,0.05003190,0.11951572,0.07511758,0.08092351
1.22761381,1.77082262,0.00300741,0.00000000,0.34438217,0.91741718,0.04953427,0.11355038,0.07363265,0.08012253
1.23361681,1.72788000,0.00285543,0.00000000,0.33552659,0.90574535,0.04881420,0.10789998,0.07201369,0.07951338
1.23961981,1.68429138,0.00270913,0.00000000,0.32710953,0.89191561,0.04788278,0.10260836,0.07026504,0.07907094
1.24562281,1.64007919,0.00256902,0.00000000,0.31907527,0.87589940,0.04675441,0.09770742,0.06839092,0.07876839
1.25162581,1.59528141,0.00243553,0.00000000,0.31137357,0.85771216,0.04544656,0.09321803,0.06639607,0.07857874
1.25762881,1.54997237,0.00230904,0.00000000,0.30396595,0.83742090,0.04397955,0.08915130,0.06428634,0.07847625
1.26363182,1.50428218,0.00218993,0.00000000,0.29683136,0.81515056,0.04237621,0.08551021,0.06206931,0.07843799
1.26963482,1.45841366,0.00207856,0.00000000,0.28997084,0.79108844,0.04066152,0.08229145,0.05975473,0.07844514
1.27563782,1.41265588,0.00197538,0.00000000,0.28341110,0.76548652,0.03886222,0.07948742,0.05735499,0.07848426
1.28164082,1.36739348,0.00188088,0.00000000,0.27720680,0.73866132,0.03700630,0.07708824,0.05488532,0.07854831
1.28764382,1.32311113,0.00179567,0.00000000,0.27144142,0.71099131,0.03512254,0.07508372,0.05236388,0.07863746
1.29364682,1.28039290,0.00172045,0.00000000,0.26622672,0.68291158,0.03323997,0.07346519,0.04981165,0.07875963
1.29964982,1.23991616,0.00165601,0.00000000,0.26170078,0.65490612,0.03138725,0.07222702,0.04725219,0.07893068
1.30565283,1.20244031,0.00160324,0.00000000,0.25802470,0.62749777,0.02959216,0.07136787,0.04471113,0.07917437
1.31165583,1.16879041,0.00156312,0.00000000,0.25537795,0.60123617,0.02788099,0.07089156,0.04221561,0.07952183
1.31765883,1.13983622,0.00153667,0.00000000,0.25395266,0.57668394,0.02627795,0.07080745,0.03979358,0.08001083
1.32366183,1.11646732,0.00152490,0.00000000,0.25394685,0.55440183,0.02480467,0.07113040,0.03747293,0.08068460
1.32966483,1.09956495,0.00152882,0.00000000,0.25555695,0.53493289,0.02347971,0.07188022,0.03528064,0.08159037
1.33566783,1.08997145,0.00154936,0.00000000,0.25896966,0.51878654,0.02231808,0.07308065,0.03324195,0.08277754
1.34167084,1.08845829,0.00158730,0.00000000,0.26435349,0.50642275,0.02133091,0.07475793,0.03137944,0.08429573
1.34767384,1.09569381,0.00164326,0.00000000,0.27185030,0.49823699,0.02052516,0.07693889,0.02971227,0.08619246
1.35367684,1.11221149,0.00171761,0.00000000,0.28156693,0.49454632,0.01990346,0.07964885,0.02825550,0.08851083
1.35967984,1.13838024,0.00181042,0.00000000,0.29356741,0.49557711,0.01946403,0.08290912,0.02701952,0.09128708
1.36568284,1.17437752,0.00192144,0.00000000,0.30786601,0.50145481,0.01920072,0.08673454,0.02600962,0.09454825
1.37168584,1.22016673,0.00205002,0.00000000,0.32442130,0.51219605,0.01910316,0.09113090,0.02522577,0.09830992
1.37768884,1.27547964,0.00219511,0.00000000,0.34313182,0.52770346,0.01915706,0.09609257,0.02466253,0.10257426
1.38369185,1.33980515,0.00235521,0.00000000,0.36383330,0.54776349,0.01934458,0.10160032,0.02430921,0.10732842
1.38969485,1.41238501,0.00252841,0.00000000,0.38629797,0.57204734,0.01964483,0.10761963,0.02415007,0.11254337
1.39569785,1.49221739,0.00271234,0.00000000,0.41023595,0.60011520,0.02003444,0.11409940,0.02416488,0.11817325
1.40170085,1.57806859,0.00290424,0.00000000,0.43529898,0.63142379,0.02048823,0.12097145,0.02432945,0.12415542
1.40770385,1.66849318,0.00310100,0.00000000,0.46108649,0.66533726,0.02097995,0.12815058,0.02461637,0.13041104
1.41370685,1.76186247,0.00329918,0.00000000,0.48715393,0.70114114,0.02148301,0.13553546,0.02499590,0.13684643
1.41970985,1.85640070,0.00349515,0.00000000,0.51302322,0.73805923,0.02197122,0.14301034,0.02543680,0.14335504
1.42571286,1.95022838,0.00368511,0.00000000,0.53819515,0.77527297,0.02241961,0.15044747,0.02590735,0.14982008
1.43171586,2.04141129,0.00386523,0.00000000,0.56216319,0.81194280,0.02280511,0.15771020,0.02637630,0.15611765
1.43771886,2.12801397,0.00403175,0.00000000,0.58442843,0.84723104,0.02310718,0.16465683,0.02681377,0.16212042
1.44372186,2.20815572,0.00418109,0.00000000,0.60451501,0.88032535,0.02330841,0.17114473,0.02719219,0.16770146
1.44972486,2.28006713,0.00430996,0.00000000,0.62198550,0.91046233,0.02339497,0.17703492,0.02748708,0.17273846
1.45572786,2.34214514,0.00441545,0.00000000,0.63645561,0.93695022,0.02335693,0.18219674,0.02767772,0.17711778
1.46173087,2.39300436,0.00449513,0.00000000,0.64760758,0.95918990,0.02318851,0.18651235,0.02774775,0.18073842
1.46773387,2.43152263,0.00454716,0.00000000,0.65520177,0.97669361,0.02288807,0.18988108,0.02768553,0.18351566
1.47373687,2.45687887,0.00457029,0.00000000,0.65908582,0.98910032,0.02245813,0.19222317,0.02748440,0.18538424
1.47973987,2.46858160,0.00456396,0.00000000,0.65920108,0.99618745,0.02190507,0.19348292,0.02714273,0.18630084
1.48574287,2.46648689,0.00452829,0.00000000,0.65558592,0.99787814,0.02123889,0.19363099,0.02666386,0.18624592
1.49174587,2.45080482,0.00446410,0.00000000,0.64837583,0.99424398,0.02047273,0.19266576,0.02605579,0.18522471
1.49774887,2.42209415,0.00437283,0.00000000,0.63780022,0.98550282,0.01962237,0.19061372,0.02533079,0.18326737
1.50375188,2.38124534,0.00425655,0.00000000,0.62417608,0.97201182,0.01870565,0.18752882,0.02450489,0.18042823
1.50975488,2.32945248,0.00411787,0.00000000,0.60789878,0.95425589,0.01774189,0.18349078,0.02359718,0.17678426
1.51575788,2.26817529,0.00395985,0.00000000,0.58943037,0.93283200,0.01675122,0.17860252,0.02262915,0.17243276
1.52176088,2.19909274,0.00378590,0.00000000,0.56928577,0.90842980,0.01575401,0.17298676,0.02162387,0.16748835
1.52776388,2.12404994,0.00359968,0.00000000,0.54801761,0.88180943,0.01477029,0.16678193,0.02060525,0.16207944
1.53376688,2.04500061,0.00340500,0.00000000,0.52620016,0.85377724,0.01381920,0.16013763,0.01959720,0.15634428
1.53976988,1.96394726,0.00320570,0.00000000,0.50441300,0.82516036,0.01291857,0.15320974,0.01862291,0.15042677
1.54577289,1.88288125,0.00300556,0.00000000,0.48322512,0.79678111,0.01208453,0.14615553,0.01770416,0.14447218
1.55177589,1.80372517,0.00280816,0.00000000,0.46317990,0.76943214,0.01133122,0.13912880,0.01686066,0.13862292
1.55777889,1.72827936,0.00261689,0.00000000,0.44478160,0.74385321,0.01067060,0.13227540,0.01610961,0.13301460
1.56378189,1.65817460,0.00243477,0.00000000,0.42848363,0.72071046,0.01011234,0.12572916,0.01546518,0.12777233
1.56978489,1.59483233,0.00226448,0.00000000,0.41467909,0.70057887,0.00966378,0.11960851,0.01493829,0.12300766
1.57578789,1.53943370,0.00210828,0.00000000,0.40369362,0.68392848,0.00932999,0.11401377,0.01453639,0.11881594
1.58179090,1.49289810,0.00196801,0.00000000,0.39578079,0.67111478,0.00911390,0.10902530,0.01426336,0.11527445
1.58779390,1.45587174,0.00184507,0.00000000,0.39111997,0.66237351,0.00901644,0.10470246,0.01411961,0.11244110
1.59379690,1.42872601,0.00174043,0.00000000,0.38981652,0.65781999,0.00903678,0.10108341,0.01410219,0.11035392
1.59979990,1.41156546,0.00165468,0.00000000,0.39190419,0.65745273,0.00917258,0.09818576,0.01420506,0.10903122
1.60580290,1.40424445,0.00158800,0.00000000,0.39734938,0.66116127,0.00942027,0.09600792,0.01441940,0.10847228
1.61180590,1.40639150,0.00154025,0.00000000,0.40605694,0.66873750,0.00977530,0.09453114,0.01473405,0.10865880
1.61780890,1.41744001,0.00151100,0.00000000,0.41787717,0.67989019,0.01023246,0.09372200,0.01513594,0.10955672
1.62381191,1.43666376,0.00149956,0.00000000,0.43261353,0.69426179,0.01078613,0.09353543,0.01561067,0.11111845
1.62981491,1.46321566,0.00150504,0.00000000,0.45003078,0.71144692,0.01143056,0.09391784,0.01614296,0.11328549
1.63581791,1.49616793,0.00152638,0.00000000,0.46986307,0.73101156,0.01216004,0.09481050,0.01671729,0.11599110
1.64182091,1.53455217,0.00156242,0.00000000,0.49182176,0.75251231,0.01296919,0.09615278,0.01731842,0.11916313
1.64782391,1.57739757,0.00161189,0.00000000,0.51560255,0.77551467,0.01385305,0.09788525,0.01793191,0.12272681
1.65382691,1.62376594,0.00167349,0.00000000,0.54089182,0.79960982,0.01480724,0.09995251,0.01854465,0.12660732
1.65982991,1.67278223,0.00174590,0.00000000,0.56737204,0.82442907,0.01582804,0.10230558,0.01914529,0.13073222
