energy_ev,total_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63131566,4.32639448,1.24732394,3.15182958,0.38128932,0.28945319,0.02195424,0.11865094,0.05071982,0.66036118
-4.62531266,4.44156574,1.26145237,3.22474219,0.38711813,0.30250964,0.02328350,0.12527733,0.05353800,0.67705328
-4.61930965,4.55953590,1.27713764,3.29833451,0.39317788,0.31589826,0.02460793,0.13211770,0.05627870,0.69538157
-4.61330665,4.67887712,1.29408235,3.37175273,0.39945502,0.32944328,0.02591388,0.13909229,0.05889835,0.71508632
-4.60730365,4.79797626,1.31191867,3.44404858,0.40590838,0.34295052,0.02718666,0.14610973,0.06135455,0.73585167
-4.60130065,4.91506674,1.33021713,3.51419607,0.41246799,0.35621167,0.02841083,0.15306876,0.06360734,0.75731429
-4.59529765,5.02826798,1.34849819,3.58111260,0.41903523,0.36900917,0.02957054,0.15986043,0.06562052,0.77907370
-4.58929465,5.13563105,1.36624625,3.64368363,0.42548450,0.38112177,0.03064996,0.16637070,0.06736277,0.80070363
-4.58329165,5.23518923,1.38292543,3.70079026,0.43166634,0.39233049,0.03163372,0.17248342,0.06880865,0.82176420
-4.57728864,5.32501159,1.39799684,3.75133854,0.43741182,0.40242476,0.03250740,0.17808361,0.06993949,0.84181432
-4.57128564,5.40325766,1.41093643,3.79428962,0.44253815,0.41120857,0.03325801,0.18306075,0.07074396,0.86042419
-4.56528264,5.46823122,1.42125287,3.82868941,0.44685533,0.41850646,0.03387449,0.18731218,0.07121843,0.87718716
-4.55927964,5.51843107,1.42850475,3.85369669,0.45017326,0.42416893,0.03434812,0.19074626,0.07136708,0.89173089
-4.55327664,5.55259695,1.43231634,3.86860861,0.45230938,0.42807736,0.03467289,0.19328531,0.07120175,0.90372721
-4.54727364,5.56974874,1.43239133,3.87288248,0.45309610,0.43014790,0.03484586,0.19486815,0.07074154,0.91290063
-4.54127064,5.56921748,1.42852384,3.86615315,0.45238795,0.43033445,0.03486731,0.19545202,0.07001211,0.91903510
-4.53526763,5.55066714,1.42060644,3.84824531,0.45006794,0.42863047,0.03474087,0.19501407,0.06904492,0.92197895
-4.52926463,5.51410618,1.40863461,3.81918021,0.44605288,0.42506950,0.03447349,0.19355202,0.06787618,0.92164783
-4.52326163,5.45988871,1.39270752,3.77917674,0.44029745,0.41972444,0.03407531,0.19108421,0.06654574,0.91802577
-4.51725863,5.38870524,1.37302512,3.72864683,0.43279677,0.41270563,0.03355937,0.18764899,0.06509591,0.91116410
-4.51125563,5.30156342,1.34988153,3.66818543,0.42358740,0.40415765,0.03294131,0.18330340,0.06357023,0.90117870
-4.50525263,5.19975981,1.32365509,3.59855557,0.41274674,0.39425511,0.03223882,0.17812131,0.06201229,0.88824534
-4.49924962,5.08484360,1.29479540,3.52066907,0.40039091,0.38319750,0.03147115,0.17219103,0.06046464,0.87259356
-4.49324662,4.95857386,1.26380788,3.43556369,0.38667119,0.37120333,0.03065847,0.16561256,0.05896769,0.85449921
-4.48724362,4.82287194,1.23123647,3.34437745,0.37176930,0.35850374,0.02982122,0.15849462,0.05755884,0.83427591
-4.48124062,4.67977058,1.19764519,3.24832116,0.35589164,0.34533591,0.02897948,0.15095146,0.05627175,0.81226573
-4.47523762,4.53136171,1.16359928,3.14864987,0.33926290,0.33193631,0.02815230,0.14309976,0.05513566,0.78882940
-4.46923462,4.37974441,1.12964661,3.04663421,0.32211930,0.31853432,0.02735714,0.13505562,0.05417500,0.76433633
-4.46323162,4.22697480,1.09630017,2.94353239,0.30470168,0.30534614,0.02660928,0.12693176,0.05340909,0.73915473
-4.45722861,4.07501923,1.06402223,2.84056349,0.28724885,0.29256942,0.02592143,0.11883513,0.05285194,0.71364214
-4.45122561,3.92571206,1.03321072,2.73888288,0.26999140,0.28037867,0.02530332,0.11086482,0.05251231,0.68813672
-4.44522261,3.78071892,1.00418848,2.63956001,0.25314614,0.26892155,0.02476154,0.10311048,0.05239376,0.66294933
-4.43921961,3.64150638,0.97719543,2.54355926,0.23691142,0.25831626,0.02429939,0.09565118,0.05249487,0.63835685
-4.43321661,3.50931847,0.95238418,2.45172390,0.22146340,0.24864998,0.02391689,0.08855473,0.05280952,0.61459680
-4.42721361,3.38516026,0.92981893,2.36476364,0.20695330,0.23997833,0.02361093,0.08187746,0.05332729,0.59186336
-4.42121061,3.26978875,0.90947772,2.28324568,0.19350570,0.23232603,0.02337551,0.07566439,0.05403383,0.57030495
-4.41520760,3.16371063,0.89125777,2.20758942,0.18121780,0.22568837,0.02320211,0.06994974,0.05491132,0.55002331
-4.40920460,3.06718686,0.87498363,2.13806480,0.17015955,0.22003370,0.02308009,0.06475774,0.05593902,0.53107413
-4.40320160,2.98024342,0.86041766,2.07479418,0.16037465,0.21530659,0.02299721,0.06010359,0.05709374,0.51346910
-4.39719860,2.90268759,0.84727245,2.01775755,0.15188215,0.21143161,0.02294020,0.05599465,0.05835039,0.49717923
-4.39119560,2.83412917,0.83522445,1.96680108,0.14467858,0.20831753,0.02289529,0.05243158,0.05968258,0.48213935
-4.38519260,2.77400571,0.82392837,1.92164850,0.13874046,0.20586184,0.02284881,0.04940959,0.06106311,0.46825348
-4.37918959,2.72161099,0.81303174,1.88191528,0.13402710,0.20395523,0.02278774,0.04691950,0.06246457,0.45540096
-4.37318659,2.67612579,0.80218891,1.84712508,0.13048347,0.20248607,0.02270023,0.04494883,0.06385989,0.44344287
-4.36718359,2.63665012,0.79107408,1.81672820,0.12804308,0.20134458,0.02257606,0.04348265,0.06522285,0.43222877
-4.36118059,2.60223589,0.77939292,1.79012149,0.12663081,0.20042671,0.02240704,0.04250427,0.06652856,0.42160322
-4.35517759,2.57191919,0.76689222,1.76666929,0.12616556,0.19963731,0.02218731,0.04199580,0.06775395,0.41141204
-4.34917459,2.54475136,0.75336748,1.74572474,0.12656268,0.19889294,0.02191355,0.04193847,0.06887813,0.40150798
-4.34317159,2.51982786,0.73866808,1.72665101,0.12773616,0.19812381,0.02158511,0.04231281,0.06988275,0.39175568
-4.33716858,2.49631430,0.72270008,1.70884166,0.12960050,0.19727510,0.02120404,0.04309865,0.07075226,0.38203577
-4.33116558,2.47346892,0.70542657,1.69173957,0.13207236,0.19630758,0.02077501,0.04427504,0.07147408,0.37224794
-4.32516258,2.45066090,0.68686585,1.67485378,0.13507180,0.19519756,0.02030512,0.04582001,0.07203873,0.36231308
-4.31915958,2.42738396,0.66708744,1.65777365,0.13852331,0.19393613,0.01980371,0.04771032,0.07243983,0.35217434
-4.31315658,2.40326501,0.64620645,1.64017972,0.14235652,0.19252792,0.01928200,0.04992113,0.07267407,0.34179724
-4.30715358,2.37806761,0.62437649,1.62185092,0.14650660,0.19098940,0.01875271,0.05242577,0.07274105,0.33116889
-4.30115058,2.35169017,0.60178162,1.60266774,0.15091446,0.18934676,0.01822968,0.05519545,0.07264310,0.32029643
-4.29514757,2.32415913,0.57862770,1.58261122,0.15552663,0.18763363,0.01772736,0.05819916,0.07238506,0.30920483
-4.28914457,2.29561734,0.55513350,1.56175768,0.16029498,0.18588860,0.01726042,0.06140356,0.07197393,0.29793419
-4.28314157,2.26630833,0.53152209,1.54026951,0.16517625,0.18415282,0.01684322,0.06477313,0.07141860,0.28653672
-4.27713857,2.23655701,0.50801270,1.51838227,0.17013139,0.18246765,0.01648942,0.06827034,0.07072952,0.27507355
-4.27113557,2.20674776,0.48481345,1.49638875,0.17512485,0.18087250,0.01621155,0.07185602,0.06991834,0.26361156
-4.26513257,2.17730092,0.46211513,1.47462073,0.18012375,0.17940301,0.01602067,0.07548992,0.06899759,0.25222028
-4.25912956,2.14864857,0.44008621,1.45342923,0.18509709,0.17808951,0.01592605,0.07913132,0.06798043,0.24096907
-4.25312656,2.12121100,0.41886918,1.43316433,0.19001497,0.17695593,0.01593496,0.08273979,0.06688031,0.22992461
-4.24712356,2.09537470,0.39857821,1.41415557,0.19484792,0.17601911,0.01605252,0.08627608,0.06571082,0.21914882
-4.24112056,2.07147307,0.37929823,1.39669377,0.19956640,0.17528846,0.01628159,0.08970295,0.06448541,0.20869718
-4.23511756,2.04977060,0.36108509,1.38101547,0.20414042,0.17476613,0.01662282,0.09298617,0.06321730,0.19861760
-4.22911456,2.03045140,0.34396697,1.36729052,0.20853949,0.17444745,0.01707468,0.09609535,0.06191933,0.18894966
-4.22311156,2.01361234,0.32794661,1.35561370,0.21273269,0.17432172,0.01763365,0.09900481,0.06060389,0.17972431
-4.21710855,1.99926118,0.31300438,1.34600045,0.21668911,0.17437326,0.01829441,0.10169428,0.05928282,0.17096400
-4.21110555,1.98731951,0.29910178,1.33838713,0.22037840,0.17458256,0.01905010,0.10414949,0.05796740,0.16268311
-4.20510255,1.97763021,0.28618540,1.33263555,0.22377162,0.17492759,0.01989263,0.10636254,0.05666832,0.15488860
-4.19909955,1.96996879,0.27419089,1.32854134,0.22684220,0.17538511,0.02081297,0.10833211,0.05539559,0.14758097
-4.19309655,1.96405771,0.26304698,1.32584563,0.22956695,0.17593187,0.02180151,0.11006342,0.05415854,0.14075519
-4.18709355,1.95958288,0.25267919,1.32424922,0.23192721,0.17654570,0.02284834,0.11156797,0.05296578,0.13440182
-4.18109055,1.95621099,0.24301329,1.32342826,0.23390979,0.17720640,0.02394353,0.11286306,0.05182506,0.12850802
-4.17508754,1.95360676,0.23397820,1.32305047,0.23550795,0.17789641,0.02507741,0.11397108,0.05074326,0.12305854
-4.16908454,1.95144900,0.22550843,1.32279091,0.23672204,0.17860118,0.02624077,0.11491865,0.04972623,0.11803657
-4.16308154,1.94944454,0.21754592,1.32234638,0.23756000,0.17930929,0.02742498,0.11573561,0.04877872,0.11342448
-4.15707854,1.94733935,0.21004125,1.32144764,0.23803753,0.18001232,0.02862214,0.11645389,0.04790422,0.10920436
-4.15107554,1.94492633,0.20295437,1.31986894,0.23817794,0.18070449,0.02982509,0.11710635,0.04710490,0.10535843
-4.14507254,1.94204970,0.19625472,1.31743434,0.23801174,0.18138218,0.03102744,0.11772564,0.04638147,0.10186929
-4.13906953,1.93860579,0.18992090,1.31402093,0.23757592,0.18204320,0.03222350,0.11834312,0.04573315,0.09872000
-4.13306653,1.93454084,0.18394005,1.30955876,0.23691302,0.18268620,0.03340829,0.11898787,0.04515769,0.09589412
-4.12706353,1.92984622,0.17830683,1.30402810,0.23606998,0.18330997,0.03457737,0.11968585,0.04465133,0.09337557
-4.12106053,1.92455164,0.17302231,1.29745435,0.23509692,0.18391288,0.03572683,0.12045935,0.04420901,0.09114856
-4.11505753,1.91871738,0.16809271,1.28990119,0.23404582,0.18449251,0.03685321,0.12132651,0.04382446,0.08919745
-4.10905453,1.91242612,0.16352819,1.28146288,0.23296922,0.18504536,0.03795338,0.12230116,0.04349054,0.08750666
-4.10305153,1.90577523,0.15934167,1.27225613,0.23191905,0.18556693,0.03902455,0.12339284,0.04319950,0.08606060
-4.09704852,1.89887012,0.15554791,1.26241233,0.23094549,0.18605188,0.04006422,0.12460702,0.04294337,0.08484375
-4.09104552,1.89181911,0.15216267,1.25207073,0.23009606,0.18649449,0.04107016,0.12594547,0.04271445,0.08384075
-4.08504252,1.88473000,0.14920214,1.24137272,0.22941481,0.18688922,0.04204041,0.12740682,0.04250571,0.08303659
-4.07903952,1.87770862,0.14668265,1.23045780,0.22894174,0.18723147,0.04297329,0.12898710,0.04231130,0.08241695
-4.07303652,1.87085896,0.14462060,1.21946088,0.22871235,0.18751832,0.04386736,0.13068037,0.04212699,0.08196850
-4.06703352,1.86428474,0.14303251,1.20851124,0.22875733,0.18774928,0.04472140,0.13247936,0.04195061,0.08167935
-4.06103052,1.85809197,0.14193539,1.19773262,0.22910238,0.18792697,0.04553437,0.13437604,0.04178240,0.08153943
-4.05502751,1.85239200,0.14134716,1.18724420,0.22976817,0.18805768,0.04630530,0.13636208,0.04162533,0.08154093
-4.04902451,1.84730444,0.14128714,1.17716216,0.23077030,0.18815168,0.04703318,0.13842929,0.04148525,0.08167868
-4.04302151,1.84295973,0.14177662,1.16760142,0.23211941,0.18822336,0.04771682,0.14056993,0.04137098,0.08195049
-4.03701851,1.83950072,0.14283935,1.15867705,0.23382129,0.18829110,0.04835463,0.14277689,0.04129430,0.08235736
-4.03101551,1.83708315,0.14450202,1.15050534,0.23587710,0.18837694,0.04894449,0.14504391,0.04126979,0.08290362
-4.02501251,1.83587490,0.14679453,1.14320404,0.23828361,0.18850596,0.04948350,0.14736560,0.04131457,0.08359701
-4.01900950,1.83605397,0.14975015,1.13689193,0.24103358,0.18870559,0.04996788,0.14973755,0.04144791,0.08444852
-4.01300650,1.83780546,0.15340546,1.13168763,0.24411613,0.18900467,0.05039276,0.15215637,0.04169082,0.08547218
-4.00700350,1.84131764,0.15779998,1.12770777,0.24751730,0.18943252,0.05075218,0.15461979,0.04206547,0.08668471
-4.00100050,1.84677756,0.16297563,1.12506474,0.25122056,0.19001795,0.05103907,0.15712671,0.04259458,0.08810503
-3.99499750,1.85436652,0.16897578,1.12386437,0.25520750,0.19078827,0.05124531,0.15967732,0.04330080,0.08975363
-3.98899450,1.86425565,0.17584402,1.12420361,0.25945838,0.19176833,0.05136195,0.16227317,0.04420599,0.09165186
-3.98299150,1.87660190,0.18362267,1.12616864,0.26395282,0.19297976,0.05137945,0.16491731,0.04533051,0.09382109
-3.97698849,1.89154461,0.19235085,1.12983354,0.26867027,0.19444014,0.05128807,0.16761424,0.04669251,0.09628176
-3.97098549,1.90920276,0.20206239,1.13525965,0.27359039,0.19616241,0.05107828,0.17036983,0.04830723,0.09905241
-3.96498249,1.92967281,0.21278339,1.14249568,0.27869326,0.19815426,0.05074125,0.17319115,0.05018624,0.10214858
-3.95897949,1.95302712,0.22452969,1.15157852,0.28395930,0.20041773,0.05026937,0.17608607,0.05233686,0.10558177
-3.95297649,1.97931265,0.23730418,1.16253462,0.28936901,0.20294871,0.04965679,0.17906268,0.05476146,0.10935830
-3.94697349,2.00854986,0.25109417,1.17538177,0.29490234,0.20573665,0.04889988,0.18212860,0.05745695,0.11347831
-3.94097049,2.04073156,0.26586890,1.19013095,0.30053790,0.20876425,0.04799770,0.18529003,0.06041425,0.11793479
-3.93496748,2.07582154,0.28157729,1.20678811,0.30625196,0.21200719,0.04695233,0.18855076,0.06361795,0.12271276
-3.92896448,2.11375306,0.29814627,1.22535553,0.31201731,0.21543403,0.04576915,0.19191101,0.06704603,0.12778867
-3.92296148,2.15442694,0.31547956,1.24583263,0.31780222,0.21900609,0.04445700,0.19536641,0.07066977,0.13312997
-3.91695848,2.19770972,0.33345731,1.26821606,0.32356939,0.22267762,0.04302811,0.19890691,0.07445379,0.13869511
-3.91095548,2.24343195,0.35193659,1.29249900,0.32927522,0.22639604,0.04149805,0.20251598,0.07835638,0.14443370
-3.90495248,2.29138689,0.37075279,1.31866980,0.33486947,0.23010253,0.03988544,0.20617004,0.08232992,0.15028719
-3.89894947,2.34133017,0.38972209,1.34671000,0.34029530,0.23373277,0.03821159,0.20983823,0.08632162,0.15618983
-3.89294647,2.39298060,0.40864493,1.37659202,0.34548997,0.23721814,0.03649997,0.21348254,0.09027448,0.16207010
-3.88694347,2.44602272,0.42731034,1.40827677,0.35038603,0.24048711,0.03477570,0.21705850,0.09412842,0.16785238
-3.88094047,2.50011101,0.44550119,1.44171148,0.35491311,0.24346699,0.03306490,0.22051612,0.09782163,0.17345902
-3.87493747,2.55487629,0.46299995,1.47682804,0.35900026,0.24608592,0.03139400,0.22380142,0.10129210,0.17881257
-3.86893447,2.60993397,0.47959494,1.51354220,0.36257865,0.24827509,0.02978908,0.22685817,0.10447928,0.18383827
-3.86293147,2.66489409,0.49508659,1.55175368,0.36558458,0.24997106,0.02827520,0.22962995,0.10732569,0.18846640
-3.85692846,2.71937285,0.50929363,1.59134748,0.36796249,0.25111803,0.02687573,0.23206234,0.10977871,0.19263472
-3.85092546,2.77300484,0.52205868,1.63219626,0.36966796,0.25167010,0.02561179,0.23410513,0.11179209,0.19629063
-3.84492246,2.82545557,0.53325313,1.67416377,0.37067026,0.25159319,0.02450169,0.23571439,0.11332748,0.19939304
-3.83891946,2.87643337,0.54278095,1.71710909,0.37095447,0.25086664,0.02356052,0.23685426,0.11435562,0.20191383
-3.83291646,2.92569993,0.55058128,1.76089139,0.37052282,0.24948431,0.02279977,0.23749848,0.11485737,0.20383880
-3.82691346,2.97307880,0.55662955,1.80537490,0.36939524,0.24745519,0.02222703,0.23763131,0.11482428,0.20516810
-3.82091046,3.01846106,0.56093731,1.85043356,0.36760900,0.24480328,0.02184591,0.23724801,0.11425897,0.20591604
-3.81490745,3.06180785,0.56355048,1.89595518,0.36521736,0.24156696,0.02165586,0.23635476,0.11317493,0.20611031
-3.80890445,3.10314931,0.56454635,1.94184454,0.36228742,0.23779765,0.02165229,0.23496801,0.11159617,0.20579072
-3.80290145,3.14258010,0.56402948,1.98802535,0.35889709,0.23355794,0.02182665,0.23311332,0.10955630,0.20500739
-3.79689845,3.18025145,0.56212663,2.03444068,0.35513151,0.22891929,0.02216668,0.23082380,0.10709746,0.20381860
-3.79089545,3.21636040,0.55898115,2.08105204,0.35107902,0.22395928,0.02265671,0.22813827,0.10426887,0.20228831
-3.78489245,3.25113671,0.55474710,2.12783688,0.34682692,0.21875874,0.02327807,0.22509912,0.10112527,0.20048367
-3.77888944,3.28482839,0.54958344,2.17478501,0.34245733,0.21339880,0.02400959,0.22175024,0.09772511,0.19847237
-3.77288644,3.31768672,0.54364858,2.22189393,0.33804333,0.20795798,0.02482812,0.21813496,0.09412882,0.19632022
-3.76688344,3.34995170,0.53709565,2.26916366,0.33364564,0.20250960,0.02570913,0.21429423,0.09039701,0.19408896
-3.76088044,3.38183897,0.53006861,2.31659142,0.32931000,0.19711954,0.02662743,0.21026505,0.08658881,0.19183439
-3.75487744,3.41352897,0.52269949,2.36416660,0.32506546,0.19184448,0.02755777,0.20607940,0.08276033,0.18960500
-3.74887444,3.44515912,0.51510670,2.41186655,0.32092357,0.18673067,0.02847554,0.20176354,0.07896338,0.18744102
-3.74287144,3.47681959,0.50739461,2.45965356,0.31687861,0.18181336,0.02935751,0.19733781,0.07524442,0.18537403
-3.73686843,3.50855281,0.49965412,2.50747332,0.31290870,0.17711678,0.03018237,0.19281688,0.07164380,0.18342708
-3.73086543,3.54035693,0.49196423,2.55525525,0.30897788,0.17265472,0.03093141,0.18821045,0.06819524,0.18161517
-3.72486243,3.57219294,0.48439440,2.60291459,0.30503887,0.16843160,0.03158895,0.18352425,0.06492569,0.17994630
-3.71885943,3.60399508,0.47700740,2.65035649,0.30103636,0.16444395,0.03214284,0.17876137,0.06185539,0.17842271
-3.71285643,3.63568384,0.46986239,2.69748169,0.29691074,0.16068228,0.03258469,0.17392373,0.05899818,0.17704238
-3.70685343,3.66718075,0.46301809,2.74419370,0.29260198,0.15713302,0.03291011,0.16901361,0.05636201,0.17580069
-3.70085043,3.69842404,0.45653559,2.79040689,0.28805341,0.15378065,0.03311876,0.16403514,0.05394966,0.17469200
-3.69484742,3.72938410,0.45048067,2.83605508,0.28321535,0.15060971,0.03321428,0.15899570,0.05175949,0.17371123
-3.68884442,3.76007770,0.44492542,2.88109997,0.27804820,0.14760667,0.03320407,0.15390707,0.04978635,0.17285515
-3.68284142,3.79057986,0.43994898,2.92553869,0.27252512,0.14476150,0.03309900,0.14878629,0.04802238,0.17212353
-3.67683842,3.82103253,0.43563731,2.96940986,0.26663393,0.14206896,0.03291297,0.14365619,0.04645794,0.17151979
-3.67083542,3.85164905,0.43208199,3.01279743,0.26037836,0.13952947,0.03266239,0.13854564,0.04508230,0.17105142
-3.66483242,3.88271400,0.42937797,3.05583176,0.25377852,0.13714949,0.03236561,0.13348929,0.04388440,0.17072991
-3.65882941,3.91457767,0.42762053,3.09868742,0.24687066,0.13494153,0.03204222,0.12852717,0.04285335,0.17057031
-3.65282641,3.94764526,0.42690136,3.14157742,0.23970623,0.13292369,0.03171244,0.12370378,0.04197889,0.17059043
-3.64682341,3.98236078,0.42730414,3.18474373,0.23235039,0.13111882,0.03139641,0.11906704,0.04125161,0.17080969
-3.64082041,4.01918612,0.42889975,3.22844422,0.22487998,0.12955328,0.03111349,0.11466699,0.04066315,0.17124771
-3.63481741,4.05857604,0.43174138,3.27293639,0.21738116,0.12825549,0.03088169,0.11055437,0.04020614,0.17192274
-3.62881441,4.10095024,0.43585984,3.31845862,0.20994679,0.12725422,0.03071705,0.10677912,0.03987410,0.17284991
-3.62281141,4.14666371,0.44125929,3.36520962,0.20267369,0.12657683,0.03063314,0.10338886,0.03966118,0.17403958
-3.61680840,4.19597720,0.44791375,3.41332750,0.19565997,0.12624741,0.03064064,0.10042754,0.03956191,0.17549574
-3.61080540,4.24902933,0.45576458,3.46286952,0.18900246,0.12628508,0.03074700,0.09793409,0.03957083,0.17721461
-3.60480240,4.30581244,0.46471919,3.51379407,0.18279442,0.12670241,0.03095626,0.09594141,0.03968214,0.17918359
-3.59879940,4.36615383,0.47465113,3.56594619,0.17712349,0.12750415,0.03126894,0.09447554,0.03988938,0.18138049
-3.59279640,4.42970407,0.48540171,3.61904816,0.17207016,0.12868627,0.03168203,0.09355509,0.04018511,0.18377333
-3.58679340,4.49593392,0.49678311,3.67269602,0.16770654,0.13023541,0.03218919,0.09319111,0.04056073,0.18632054
-3.58079040,4.56414057,0.50858311,3.72636316,0.16409564,0.13212879,0.03278101,0.09338711,0.04100637,0.18897172
-3.57478739,4.63346400,0.52057109,3.77941127,0.16129101,0.13433462,0.03344540,0.09413959,0.04151085,0.19166887
