energy_ev,total_up,total_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.14107054,3.89910900,-4.02184072,0.86194183,-0.84974538,0.00000000,-0.00000000,0.06693020,-0.06211895,0.32327253,-0.36230128,0.41737326,-0.44678903,1.61244115,-1.69277099,0.03725163,-0.02551771,1.28135340,-1.24334920
-0.13506753,3.89786970,-4.01382902,0.86930699,-0.86016018,0.00000000,-0.00000000,0.06893467,-0.06422516,0.32340225,-0.35533448,0.41874818,-0.44872101,1.60396500,-1.68275509,0.03983874,-0.02670977,1.27988987,-1.24610579
-0.12906453,3.88959848,-3.99529635,0.87464091,-0.86840116,0.00000000,-0.00000000,0.07080046,-0.06629642,0.32494052,-0.34819971,0.41909571,-0.44920810,1.59229038,-1.66809941,0.04255960,-0.02802573,1.27317227,-1.24388113
-0.12306153,3.87397404,-3.96649453,0.87780849,-0.87436580,0.00000000,-0.00000000,0.07247676,-0.06828107,0.32786251,-0.34112789,0.41837346,-0.44825495,1.57732297,-1.64890990,0.04537897,-0.02945669,1.26124273,-1.23666963
-0.11705853,3.85068641,-3.92776576,0.87869350,-0.87796852,0.00000000,-0.00000000,0.07391571,-0.07012666,0.33209208,-0.33434376,0.41654791,-0.44588384,1.55897875,-1.62533287,0.04825678,-0.03099167,1.24421716,-1.22453443
-0.11105553,3.81946001,-3.87953554,0.87720501,-0.87914330,0.00000000,-0.00000000,0.07507408,-0.07178164,0.33750496,-0.32805845,0.41359655,-0.44213337,1.53719363,-1.59755274,0.05114895,-0.03261794,1.22228469,-1.20760724
-0.10505253,3.78007762,-3.82230700,0.87328329,-0.87784661,0.00000000,-0.00000000,0.07591476,-0.07319716,0.34393370,-0.32246314,0.40950979,-0.43705716,1.51193312,-1.56579024,0.05400849,-0.03432140,1.19570512,-1.18608680
-0.09904952,3.73240361,-3.75665641,0.86690487,-0.87406050,0.00000000,-0.00000000,0.07640802,-0.07432867,0.35117428,-0.31772407,0.40429257,-0.43072255,1.48320166,-1.53030102,0.05678668,-0.03608703,1.16480460,-1.16023585
-0.09304652,3.67640521,-3.68322946,0.85808658,-0.86779566,0.00000000,-0.00000000,0.07653254,-0.07513750,0.35899406,-0.31397879,0.39796552,-0.42320917,1.45105074,-1.49137447,0.05943444,-0.03789929,1.12996933,-1.13037657
-0.08704352,3.61217052,-3.60273781,0.84688816,-0.85909414,0.00000000,-0.00000000,0.07627603,-0.07559205,0.36714061,-0.31133376,0.39056556,-0.41460755,1.41558561,-1.44933235,0.06190378,-0.03974266,1.09163770,-1.09688461
-0.08104052,3.53992239,-3.51595529,0.83341334,-0.84803161,0.00000000,-0.00000000,0.07563562,-0.07566895,0.37535122,-0.30986323,0.38214604,-0.40501768,1.37696982,-1.40452716,0.06414924,-0.04160200,1.05029103,-1.06018180
-0.07503752,3.46002721,-3.42371327,0.81780935,-0.83471881,0.00000000,-0.00000000,0.07461788,-0.07535368,0.38336251,-0.30960912,0.37277621,-0.39454756,1.33542763,-1.35733998,0.06612940,-0.04346293,1.00644319,-1.02072769
-0.06903452,3.37299816,-3.32689464,0.80026470,-0.81930204,0.00000000,-0.00000000,0.07323846,-0.07464111,0.39091987,-0.31058194,0.36254014,-0.38331164,1.29124387,-1.30817753,0.06780818,-0.04531219,0.96062953,-0.97901029
-0.06303152,3.27949267,-3.22642618,0.78100544,-0.80196260,0.00000000,-0.00000000,0.07152149,-0.07353553,0.39778623,-0.31276236,0.35153514,-0.37142927,1.24476127,-1.25746847,0.06915613,-0.04713780,0.91339556,-0.93553610
-0.05702851,3.18030404,-3.12326880,0.76028994,-0.78291495,0.00000000,-0.00000000,0.06949865,-0.07205046,0.40374987,-0.31610335,0.33986973,-0.35902305,1.19637541,-1.20565873,0.07015145,-0.04892923,0.86528558,-0.89081988
-0.05102551,3.07634750,-3.01840594,0.73840239,-0.76240370,0.00000000,-0.00000000,0.06720803,-0.07020817,0.40863091,-0.32053267,0.32766114,-0.34621710,1.14652735,-1.15320609,0.07078076,-0.05067740,0.81683192,-0.84537444
-0.04502251,2.96864117,-2.91282988,0.71564536,-0.74069927,0.00000000,-0.00000000,0.06469280,-0.06803886,0.41228631,-0.32595555,0.31503268,-0.33313535,1.09569428,-1.10057381,0.07103959,-0.05237463,0.76854490,-0.79970078
-0.03901951,2.85828277,-2.80752650,0.69233158,-0.71809251,0.00000000,-0.00000000,0.06199974,-0.06557966,0.41461305,-0.33225747,0.30211081,-0.31989972,1.04437859,-1.04822376,0.07093258,-0.05401444,0.72090397,-0.75427889
-0.03301651,2.74642271,-2.70345879,0.66877532,-0.69488830,0.00000000,-0.00000000,0.05917770,-0.06287342,0.41554963,-0.33930693,0.28902222,-0.30662836,0.99309573,-0.99660901,0.07047327,-0.05559136,0.67435014,-0.70955948
-0.02701351,2.63423496,-2.60154964,0.64528379,-0.67139833,0.00000000,-0.00000000,0.05627610,-0.05996744,0.41507565,-0.34695819,0.27589098,-0.29343386,0.94236136,-0.94616621,0.06968363,-0.05710061,0.62928003,-0.66595688
-0.02101051,2.52288647,-2.50266464,0.62214867,-0.64793346,0.00000000,-0.00000000,0.05334341,-0.05691197,0.41320972,-0.35505394,0.26283587,-0.28042166,0.89267825,-0.89730803,0.06859318,-0.05853778,0.58604145,-0.62384331
-0.01500750,2.41350667,-2.40759551,0.59963839,-0.62479572,0.00000000,-0.00000000,0.05042576,-0.05375882,0.41000590,-0.36342800,0.24996794,-0.26768851,0.84452355,-0.85041590,0.06723793,-0.05989847,0.54493065,-0.58354456
-0.00900450,2.30715797,-2.31704485,0.57799110,-0.60227052,0.00000000,-0.00000000,0.04756576,-0.05055996,0.40554874,-0.37190804,0.23738846,-0.25532113,0.79833672,-0.80583323,0.06565892,-0.06117801,0.50619121,-0.54533722
-0.00300150,2.20480865,-2.23161286,0.55740888,-0.58061910,0.00000000,-0.00000000,0.04480140,-0.04736611,0.39994749,-0.38031826,0.22518730,-0.24339515,0.75450876,-0.76385952,0.06390077,-0.06237116,0.47001436,-0.50944747
0.00300150,2.10730903,-2.15178658,0.53805323,-0.56007176,0.00000000,-0.00000000,0.04216529,-0.04422556,0.39332957,-0.38848228,0.21344180,-0.23197435,0.71337298,-0.72474533,0.06200992,-0.06347186,0.43654068,-0.47605116
0.00900450,2.01537199,-2.07793208,0.52004200,-0.54082201,0.00000000,-0.00000000,0.03968405,-0.04118303,0.38583389,-0.39622606,0.20221603,-0.22111014,0.67519780,-0.68868846,0.06003295,-0.06447313,0.40586288,-0.44527530
0.01500750,1.92955844,-2.01028990,0.50344797,-0.52302182,0.00000000,-0.00000000,0.03737802,-0.03827876,0.37760432,-0.40338090,0.19156073,-0.21084149,0.64018165,-0.65583136,0.05801490,-0.06536699,0.37802959,-0.41720061
0.02101051,1.85026847,-1.94897385,0.48829883,-0.50677832,0.00000000,-0.00000000,0.03526120,-0.03554777,0.36878360,-0.40978659,0.18151352,-0.20119512,0.60845034,-0.62625978,0.05599768,-0.06614450,0.35304969,-0.39186498
0.02701351,1.77773832,-1.89397320,0.47457897,-0.49215192,0.00000000,-0.00000000,0.03334142,-0.03301932,0.35950814,-0.41529438,0.17209972,-0.19218606,0.58005678,-0.60000282,0.05401871,-0.06679587,0.33089718,-0.36926757
0.03301651,1.71204329,-1.84515812,0.46223247,-0.47915595,0.00000000,-0.00000000,0.03162076,-0.03071656,0.34990380,-0.41977003,0.16333346,-0.18381852,0.55498314,-0.57703419,0.05210976,-0.06731068,0.31151619,-0.34937336
0.03901951,1.65310641,-1.80228801,0.45116764,-0.46775790,0.00000000,-0.00000000,0.03009615,-0.02865639,0.34008301,-0.42309655,0.15521907,-0.17608702,0.53314538,-0.55727473,0.05029606,-0.06767816,0.29482600,-0.33211780
0.04502251,1.60071239,-1.76502242,0.44126253,-0.45788203,0.00000000,-0.00000000,0.02876016,-0.02684955,0.33014320,-0.42517666,0.14775283,-0.16897771,0.51439973,-0.54059601,0.04859579,-0.06788753,0.28072581,-0.31741150
0.05102551,1.55452625,-1.73293408,0.43237148,-0.44941342,0.00000000,-0.00000000,0.02760186,-0.02530078,0.32016655,-0.42593486,0.14092467,-0.16246985,0.49855114,-0.52682493,0.04701986,-0.06792837,0.26909919,-0.30514460
0.05702851,1.51411569,-1.70552359,0.42433220,-0.44220313,0.00000000,-0.00000000,0.02660781,-0.02400931,0.31022115,-0.42531899,0.13472010,-0.15653739,0.48536303,-0.51574923,0.04557202,-0.06779102,0.25981809,-0.29519072
0.06303152,1.47897626,-1.68223522,0.41697333,-0.43607445,0.00000000,-0.00000000,0.02576303,-0.02296929,0.30036319,-0.42330116,0.12912194,-0.15115051,0.47456819,-0.50712358,0.04424934,-0.06746703,0.25274620,-0.28741049
0.06903452,1.44855823,-1.66247339,0.41012207,-0.43082975,0.00000000,-0.00000000,0.02505204,-0.02217051,0.29064021,-0.41987823,0.12411211,-0.14627716,0.46588019,-0.50067636,0.04304287,-0.06694946,0.24774183,-0.28165443
0.07503752,1.42229393,-1.64561932,0.40361156,-0.42625793,0.00000000,-0.00000000,0.02445969,-0.02159909,0.28109497,-0.41507152,0.11967305,-0.14188446,0.45900496,-0.49611671,0.04193868,-0.06623334,0.24466020,-0.27776528
0.08104052,1.39962456,-1.63104757,0.39728789,-0.42214204,0.00000000,-0.00000000,0.02397208,-0.02123829,0.27176980,-0.40892604,0.11578903,-0.13793991,0.45365207,-0.49314187,0.04091894,-0.06531589,0.24335517,-0.27557980
0.08704352,1.38002519,-1.61814193,0.39101633,-0.41826685,0.00000000,-0.00000000,0.02357716,-0.02106932,0.26271102,-0.40150921,0.11244717,-0.13441248,0.44954516,-0.49144455,0.03996322,-0.06419685,0.24368059,-0.27493016
0.09304652,1.36302715,-1.60631060,0.38468670,-0.41442618,0.00000000,-0.00000000,0.02326532,-0.02107214,0.25397317,-0.39290914,0.10963808,-0.13127346,0.44643136,-0.49072022,0.03904977,-0.06287862,0.24549122,-0.27564490
0.09904952,1.34823684,-1.59500010,0.37821754,-0.41042960,0.00000000,-0.00000000,0.02302965,-0.02122628,0.24562276,-0.38323263,0.10735626,-0.12849704,0.44408908,-0.49067416,0.03815686,-0.06136643,0.24864345,-0.27754983
0.10505253,1.33535039,-1.58370806,0.37155914,-0.40610846,0.00000000,-0.00000000,0.02286615,-0.02151154,0.23774137,-0.37260292,0.10560018,-0.12606076,0.44233422,-0.49102804,0.03726399,-0.05966833,0.25299588,-0.28046876
0.11105553,1.32416360,-1.57199442,0.36469519,-0.40132092,0.00000000,-0.00000000,0.02277362,-0.02190863,0.23042774,-0.36115746,0.10437202,-0.12394567,0.44102434,-0.49152600,0.03635299,-0.05779522,0.25840979,-0.28422443
0.11705853,1.31457713,-1.55949099,0.35764305,-0.39595605,0.00000000,-0.00000000,0.02275344,-0.02239974,0.22379883,-0.34904564,0.10367723,-0.12213639,0.44006098,-0.49194003,0.03540896,-0.05576075,0.26474980,-0.28863961
0.12306153,1.30659665,-1.54590927,0.35045277,-0.38993659,0.00000000,-0.00000000,0.02280912,-0.02296890,0.21798977,-0.33642670,0.10352380,-0.12062098,0.43938987,-0.49207447,0.03442098,-0.05358112,0.27188448,-0.29353854
0.12906453,1.30032830,-1.53104645,0.34320472,-0.38322067,0.00000000,-0.00000000,0.02294579,-0.02360229,0.21315249,-0.32346779,0.10392139,-0.11939069,0.43899931,-0.49176958,0.03338263,-0.05127490,0.27968724,-0.29874874
0.13506753,1.29596988,-1.51478940,0.33600622,-0.37580218,0.00000000,-0.00000000,0.02316946,-0.02428837,0.20945333,-0.31034235,0.10488032,-0.11843964,0.43891684,-0.49090416,0.03229222,-0.04886273,0.28803729,-0.30410329
0.14107054,1.29379807,-1.49711667,0.32898705,-0.36771010,0.00000000,-0.00000000,0.02348630,-0.02501780,0.20706941,-0.29722864,0.10641048,-0.11776445,0.43920440,-0.48939695,0.03115284,-0.04636699,0.29682077,-0.30944341
0.14707354,1.29415259,-1.47809852,0.32229431,-0.35900662,0.00000000,-0.00000000,0.02390185,-0.02578335,0.20618415,-0.28430865,0.10852024,-0.11736384,0.43995222,-0.48720706,0.02997217,-0.04381146,0.30593196,-0.31462142
0.15307654,1.29741795,-1.45789498,0.31608665,-0.34978441,0.00000000,-0.00000000,0.02442025,-0.02657959,0.20698192,-0.27176712,0.11121537,-0.11723825,0.44127198,-0.48433323,0.02876215,-0.04122089,0.31527446,-0.31950392
0.15907954,1.30400353,-1.43675196,0.31052822,-0.34016300,0.00000000,-0.00000000,0.02504353,-0.02740248,0.20964214,-0.25979084,0.11449803,-0.11738953,0.44328928,-0.48081208,0.02753837,-0.03862066,0.32476235,-0.32397499
0.16508254,1.31432306,-1.41499569,0.30578259,-0.33028462,0.00000000,-0.00000000,0.02577097,-0.02824892,0.21433292,-0.24856798,0.11836588,-0.11782057,0.44613601,-0.47671545,0.02631950,-0.03603629,0.33432105,-0.32793936
0.17108554,1.32877412,-1.39302551,0.30200686,-0.32030959,0.00000000,-0.00000000,0.02659863,-0.02911624,0.22120469,-0.23828750,0.12281136,-0.11853518,0.44994285,-0.47214694,0.02512655,-0.03349314,0.34388805,-0.33132527
0.17708854,1.34771845,-1.37130535,0.29934614,-0.31041150,0.00000000,-0.00000000,0.02751905,-0.03000167,0.23038375,-0.22913854,0.12782113,-0.11953788,0.45483223,-0.46723775,0.02398207,-0.03101598,0.35341313,-0.33408700
0.18309155,1.37146404,-1.35035410,0.29792877,-0.30077240,0.00000000,-0.00000000,0.02852107,-0.03090185,0.24196635,-0.22130968,0.13337573,-0.12083390,0.46091196,-0.46214220,0.02290946,-0.02862867,0.36285828,-0.33620664
0.18909455,1.40024921,-1.33073513,0.29786223,-0.29157816,0.00000000,-0.00000000,0.02958990,-0.03181238,0.25601319,-0.21498803,0.13944943,-0.12242922,0.46826988,-0.45703283,0.02193219,-0.02635387,0.37219707,-0.33769533
0.19509755,1.43422950,-1.31304530,0.29923003,-0.28301420,0.00000000,-0.00000000,0.03070739,-0.03272748,0.27254476,-0.21035804,0.14601032,-0.12433069,0.47696953,-0.45209553,0.02107317,-0.02421286,0.38141358,-0.33859351
0.20110055,1.47346756,-1.29790353,0.30208957,-0.27526163,0.00000000,-0.00000000,0.03185244,-0.03363975,0.29153763,-0.20760004,0.15302061,-0.12654623,0.48704701,-0.44752467,0.02035414,-0.02222529,0.39050091,-0.33897028
0.20710355,1.51792632,-1.28593931,0.30647104,-0.26849401,0.00000000,-0.00000000,0.03300163,-0.03454009,0.31292183,-0.20688841,0.16043708,-0.12908507,0.49850909,-0.44351854,0.01979522,-0.02040914,0.39945928,-0.33892189
0.21310655,1.56746539,-1.27778114,0.31237728,-0.26287467,0.00000000,-0.00000000,0.03412992,-0.03541773,0.33657948,-0.20838927,0.16821173,-0.13195802,0.51133245,-0.44027505,0.01941450,-0.01878066,0.40829380,-0.33856916
0.21910955,1.62184078,-1.27404509,0.31978461,-0.25855459,0.00000000,-0.00000000,0.03521155,-0.03626046,0.36234471,-0.21225780,0.17629256,-0.13517767,0.52546401,-0.43798780,0.01922774,-0.01735435,0.41701209,-0.33805405
0.22511256,1.68070756,-1.27532335,0.32864439,-0.25567090,0.00000000,-0.00000000,0.03622088,-0.03705492,0.39000486,-0.21863512,0.18462436,-0.13875856,0.54082225,-0.43684265,0.01924821,-0.01614308,0.42562172,-0.33753543
0.23111556,1.74362526,-1.28217280,0.33888530,-0.25434572,0.00000000,-0.00000000,0.03713334,-0.03778705,0.41930301,-0.22764462,0.19314957,-0.14271723,0.55729928,-0.43701451,0.01948649,-0.01515814,0.43412776,-0.33718401
0.23711856,1.81006554,-1.29510356,0.35041598,-0.25468548,0.00000000,-0.00000000,0.03792632,-0.03844264,0.44994181,-0.23938799,0.20180912,-0.14707204,0.57476348,-0.43866456,0.01995046,-0.01440938,0.44253039,-0.33717679
0.24312156,1.87942164,-1.31456729,0.36312808,-0.25678029,0.00000000,-0.00000000,0.03857994,-0.03900790,0.48158830,-0.25394086,0.21054318,-0.15184286,0.59306252,-0.44193760,0.02064528,-0.01390535,0.45082278,-0.33769106
0.24912456,1.95101909,-1.34094524,0.37689926,-0.26070351,0.00000000,-0.00000000,0.03907774,-0.03947008,0.51387979,-0.27134811,0.21929174,-0.15705039,0.61202657,-0.44695953,0.02157331,-0.01365339,0.45898929,-0.33889802
0.25512756,2.02412724,-1.37453600,0.39159617,-0.26651121,0.00000000,-0.00000000,0.03940724,-0.03981800,0.54643058,-0.29161918,0.22799509,-0.16271528,0.63147148,-0.45383486,0.02273418,-0.01365972,0.46700401,-0.34095651
0.26113057,2.09797104,-1.41554290,0.40707710,-0.27424137,0.00000000,-0.00000000,0.03956030,-0.04004263,0.57883914,-0.31472329,0.23659409,-0.16885686,0.65120177,-0.46264404,0.02412476,-0.01392952,0.47482975,-0.34400667
0.26713357,2.17174268,-1.46406140,0.42319433,-0.28391300,0.00000000,-0.00000000,0.03953326,-0.04013747,0.61069578,-0.34058497,0.24503025,-0.17549165,0.67101337,-0.47344073,0.02573915,-0.01446687,0.48241751,-0.34816402
0.27313657,2.24461282,-1.52006646,0.43979592,-0.29552474,0.00000000,-0.00000000,0.03932695,-0.04009882,0.64159038,-0.36907999,0.25324560,-0.18263151,0.69069595,-0.48624883,0.02756864,-0.01527469,0.48970630,-0.35351400
0.27913957,2.31574109,-1.58340058,0.45672703,-0.30905331,0.00000000,-0.00000000,0.03894645,-0.03992602,0.67112006,-0.40003204,0.26118245,-0.19028162,0.71003496,-0.50105946,0.02960163,-0.01635459,0.49662352,-0.36010719
0.28514257,2.38428582,-1.65376277,0.47383073,-0.32445163,0.00000000,-0.00000000,0.03840074,-0.03962138,0.69889655,-0.43321037,0.26878301,-0.19843832,0.72881322,-0.51782781,0.03182364,-0.01770663,0.50308567,-0.36795537
0.29114557,2.44941302,-1.73069932,0.49094838,-0.34164675,0.00000000,-0.00000000,0.03770214,-0.03919005,0.72455310,-0.46832855,0.27598896,-0.20708684,0.74681230,-0.53647017,0.03421721,-0.01932904,0.50899945,-0.37702867
0.29714857,2.51030465,-1.81359692,0.50791967,-0.36053783,0.00000000,-0.00000000,0.03686569,-0.03863978,0.74775074,-0.50504479,0.28274109,-0.21619919,0.76381373,-0.55686119,0.03676185,-0.02121782,0.51426332,-0.38725381
0.30315158,2.56616645,-1.90167900,0.52458236,-0.38099417,0.00000000,-0.00000000,0.03590844,-0.03798045,0.76818382,-0.54296385,0.28897892,-0.22573226,0.77960022,-0.57883180,0.03943408,-0.02336640,0.51876925,-0.39851369
0.30915458,2.61623556,-1.99400595,0.54077209,-0.40285358,0.00000000,-0.00000000,0.03484865,-0.03722365,0.78558467,-0.58164072,0.29464066,-0.23562616,0.79395688,-0.60216774,0.04220750,-0.02576514,0.52240493,-0.41064831
0.31515758,2.65978814,-2.08947994,0.55632218,-0.42592134,0.00000000,-0.00000000,0.03370513,-0.03638205,0.79972743,-0.62058616,0.29966325,-0.24580319,0.80667286,-0.62660928,0.04505284,-0.02840096,0.52505609,-0.42345711
0.32116058,2.69614733,-2.18685482,0.57106374,-0.44996980,0.00000000,-0.00000000,0.03249647,-0.03546889,0.81043097,-0.65927415,0.30398282,-0.25616732,0.81754330,-0.65185215,0.04793827,-0.03125691,0.52660923,-0.43670275
0.32716358,2.72469163,-2.28475159,0.58482610,-0.47473894,0.00000000,-0.00000000,0.03124043,-0.03449734,0.81756095,-0.69715105,0.30753541,-0.26660445,0.82637166,-0.67754997,0.05082961,-0.03431181,0.52695444,-0.45011620
0.33316658,2.74486390,-2.38167928,0.59743786,-0.49993799,0.00000000,-0.00000000,0.02995343,-0.03348007,0.82103098,-0.73364639,0.31025806,-0.27698337,0.83297274,-0.70331825,0.05369085,-0.03754005,0.52598843,-0.46340318
0.33916958,2.75618087,-2.47606140,0.60872836,-0.52524817,0.00000000,-0.00000000,0.02865014,-0.03242870,0.82080304,-0.76818498,0.31209027,-0.28715768,0.83717603,-0.72874014,0.05648456,-0.04091138,0.52361761,-0.47625157
0.34517259,2.75824312,-2.56626727,0.61852985,-0.55032664,0.00000000,-0.00000000,0.02734321,-0.03135355,0.81688713,-0.80019997,0.31297567,-0.29696836,0.83882953,-0.75337378,0.05917255,-0.04439095,0.51976127,-0.48833981
0.35117559,2.75074508,-2.65064760,0.62668016,-0.57481168,0.00000000,-0.00000000,0.02604316,-0.03026330,0.80934021,-0.82914653,0.31286399,-0.30624725,0.83780390,-0.77676119,0.06171656,-0.04793952,0.51435463,-0.49934587
0.35717859,2.73348485,-2.72757334,0.63302588,-0.59832899,0.00000000,-0.00000000,0.02475832,-0.02916495,0.79826449,-0.85451558,0.31171316,-0.31482116,0.83399666,-0.79843855,0.06407901,-0.05151370,0.50735169,-0.50895653
0.36318159,2.70637326,-2.79547648,0.63742591,-0.62049890,0.00000000,-0.00000000,0.02349501,-0.02806375,0.78380514,-0.87584707,0.30949136,-0.32251644,0.82733636,-0.81794740,0.06622374,-0.05506662,0.49872787,-0.51687668
0.36918459,2.66944155,-2.85289141,0.63975523,-0.64094450,0.00000000,-0.00000000,0.02225770,-0.02696338,0.76614744,-0.89274246,0.30617911,-0.32916409,0.81778637,-0.83484660,0.06811688,-0.05854857,0.48848217,-0.52283829
0.37518759,2.62284729,-2.89849534,0.63990865,-0.65930022,0.00000000,-0.00000000,0.02104929,-0.02586605,0.74551341,-0.90487571,0.30177104,-0.33460488,0.80534811,-0.84872448,0.06972764,-0.06190792,0.47663881,-0.52660861
0.38119060,2.56687781,-2.93114620,0.63780447,-0.67522068,0.00000000,-0.00000000,0.01987148,-0.02477287,0.72215788,-0.91200249,0.29627742,-0.33869454,0.79006359,-0.85921068,0.07102898,-0.06509221,0.46324829,-0.52799743
0.38719360,2.50195085,-2.94991643,0.63338778,-0.68838953,0.00000000,-0.00000000,0.01872510,-0.02368411,0.69636423,-0.91396718,0.28972528,-0.34130862,0.77201680,-0.86598735,0.07199835,-0.06804933,0.44838760,-0.52686303
0.39319660,2.42861197,-2.95412141,0.62663319,-0.69852788,0.00000000,-0.00000000,0.01761047,-0.02259955,0.66843967,-0.91070735,0.28215895,-0.34234696,0.75133411,-0.86879911,0.07261827,-0.07072879,0.43215980,-0.52311659
0.39919960,2.34752863,-2.94334118,0.61754696,-0.70540200,0.00000000,-0.00000000,0.01652774,-0.02151885,0.63871016,-0.90225564,0.27364019,-0.34173743,0.72818341,-0.86746140,0.07287672,-0.07308305,0.41469265,-0.51672488
0.40520260,2.25948088,-2.91743463,0.60616821,-0.70883010,0.00000000,-0.00000000,0.01547718,-0.02044188,0.60751516,-0.88873880,0.26424767,-0.33943887,0.70277201,-0.86186684,0.07276752,-0.07506885,0.39613655,-0.50771121
0.41120560,2.16534881,-2.87654554,0.59256938,-0.70868768,0.00000000,-0.00000000,0.01445942,-0.01936897,0.57520214,-0.87037411,0.25407593,-0.33544304,0.67534329,-0.85198932,0.07229048,-0.07664847,0.37666166,-0.49615445
0.41720860,2.06609717,-2.82110017,0.57685570,-0.70491156,0.00000000,-0.00000000,0.01347566,-0.01830116,0.54212107,-0.84746323,0.24323383,-0.32977563,0.64617233,-0.83788565,0.07145142,-0.07779087,0.35645437,-0.48218645
0.42321161,1.96275761,-2.75179649,0.55916376,-0.69750209,0.00000000,-0.00000000,0.01252776,-0.01724040,0.50861896,-0.82038371,0.23184253,-0.32249601,0.61556054,-0.81969469,0.07026205,-0.07847270,0.33571330,-0.46598763
0.42921461,1.85640907,-2.66958567,0.53965921,-0.68652365,0.00000000,-0.00000000,0.01161832,-0.01618957,0.47503464,-0.78957859,0.22003318,-0.31369614,0.58382961,-0.79763398,0.06873969,-0.07867904,0.31464488,-0.44778134
0.43521761,1.74815726,-2.57564631,0.51853373,-0.67210336,0.00000000,-0.00000000,0.01075065,-0.01515257,0.44169381,-0.75554445,0.20794420,-0.30349828,0.55131489,-0.77199407,0.06690688,-0.07840400,0.29345868,-0.42782691
0.44122061,1.63911370,-2.47135274,0.49600133,-0.65442798,0.00000000,-0.00000000,0.00992876,-0.01413428,0.40890451,-0.71881840,0.19571858,-0.29205192,0.51835864,-0.74313069,0.06479082,-0.07765094,0.27236284,-0.40641189
0.44722361,1.53037521,-2.35823856,0.47229410,-0.63373926,0.00000000,-0.00000000,0.00915720,-0.01314045,0.37695323,-0.67996442,0.18350098,-0.27952990,0.48530313,-0.71145521,0.06242280,-0.07643248,0.25155953,-0.38384374
0.45322661,1.42300449,-2.23795682,0.44765764,-0.61032768,0.00000000,-0.00000000,0.00844102,-0.01217756,0.34610153,-0.63955964,0.17143499,-0.26612395,0.45248416,-0.67742367,0.05983747,-0.07477019,0.23124084,-0.36044135
0.45922961,1.31801237,-2.11223843,0.42234637,-0.58452512,0.00000000,-0.00000000,0.00778552,-0.01125268,0.31658347,-0.59818101,0.15966042,-0.25203982,0.42022490,-0.64152490,0.05707211,-0.07269401,0.21158505,-0.33652657
0.46523262,1.21634225,-1.98285021,0.39661869,-0.55669647,0.00000000,-0.00000000,0.00719616,-0.01037324,0.28860364,-0.55639266,0.14831087,-0.23749218,0.38883043,-0.60426813,0.05416583,-0.07024142,0.19275356,-0.31241631
0.47123562,1.11885700,-1.85155411,0.37073238,-0.52723064,0.00000000,-0.00000000,0.00667837,-0.00954688,0.26233601,-0.51473450,0.13751153,-0.22269950,0.35858301,-0.56617058,0.05115877,-0.06745642,0.17488842,-0.28841517
0.47723862,1.02632863,-1.72006892,0.34494030,-0.49653131,0.00000000,-0.00000000,0.00623735,-0.00878121,0.23792344,-0.47371223,0.12737729,-0.20787904,0.32973814,-0.52774541,0.04809136,-0.06438828,0.15811065,-0.26480911
0.48324162,0.93943069,-1.59003543,0.31948644,-0.46500764,0.00000000,-0.00000000,0.00587797,-0.00808363,0.21547780,-0.43378902,0.11801113,-0.19324218,0.30252160,-0.48949047,0.04500356,-0.06109021,0.14251921,-0.24186007
0.48924462,0.85873348,-1.46298615,0.29460258,-0.43306539,0.00000000,-0.00000000,0.00560457,-0.00746117,0.19508069,-0.39537893,0.10950282,-0.17899011,0.27712726,-0.45187813,0.04193418,-0.05761794,0.12819070,-0.21980180
0.49524762,0.78470179,-1.34032008,0.27050553,-0.40109873,0.00000000,-0.00000000,0.00542083,-0.00692033,0.17678464,-0.35884223,0.10192791,-0.16531009,0.25371577,-0.41534644,0.03892025,-0.05402832,0.11517968,-0.19883691
0.50125063,0.71769506,-1.22328296,0.24739509,-0.36948291,0.00000000,-0.00000000,0.00532967,-0.00646692,0.16061469,-0.32448247,0.09534702,-0.15237227,0.23241400,-0.38029191,0.03599653,-0.05037792,0.10351962,-0.17913507
0.50725363,0.65796962,-1.11295322,0.22545275,-0.33856809,0.00000000,-0.00000000,0.00533311,-0.00610600,0.14657019,-0.29254524,0.08980536,-0.14032710,0.21331524,-0.34706382,0.03319507,-0.04672175,0.09322425,-0.16083235
0.51325663,0.60568273,-1.01023341,0.20484104,-0.30867452,0.00000000,-0.00000000,0.00543219,-0.00584170,0.13462694,-0.26321855,0.08533244,-0.12930344,0.19647993,-0.31596024,0.03054489,-0.04311210,0.08428930,-0.14403160
0.51925963,0.56089825,-0.91584686,0.18570376,-0.28008906,0.00000000,-0.00000000,0.00562686,-0.00567722,0.12473932,-0.23663448,0.08194207,-0.11940717,0.18193696,-0.28722570,0.02807177,-0.03959760,0.07669460,-0.12880374
0.52526263,0.52359348,-0.83033926,0.16816674,-0.25306315,0.00000000,-0.00000000,0.00591596,-0.00561471,0.11684256,-0.21287198,0.07963250,-0.11072047,0.16968547,-0.26105038,0.02579820,-0.03622240,0.07040625,-0.11518976
