energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
3.23261631,1.82575919,0.06340715,0.13158026,0.63510615,0.79784889,0.06596936,0.17324090,0.40162878,0.83785370
3.23861931,1.85185715,0.06527875,0.13198915,0.63927192,0.79932617,0.06480714,0.18130025,0.41562519,0.85798847
3.24462231,1.88638080,0.06730080,0.13295987,0.64521378,0.80605167,0.06421914,0.18958815,0.43160254,0.88013155
3.25062531,1.92895414,0.06942973,0.13450510,0.65274237,0.81806772,0.06419294,0.19798998,0.44946193,0.90390442
3.25662831,1.97908271,0.07162076,0.13662883,0.66163163,0.83534718,0.06470741,0.20638470,0.46907546,0.92890071
3.26263132,2.03618523,0.07382985,0.13932752,0.67163291,0.85780317,0.06573425,0.21464943,0.49029101,0.95470541
3.26863432,2.09962406,0.07601557,0.14259121,0.68248932,0.88529788,0.06723952,0.22266405,0.51293696,0.98091325
3.27463732,2.16873229,0.07814073,0.14640449,0.69394958,0.91764997,0.06918506,0.23031576,0.53682652,1.00714516
3.28064032,2.24283625,0.08017386,0.15074716,0.70578063,0.95463980,0.07152969,0.23750336,0.56176151,1.03306187
3.28664332,2.32127193,0.08209034,0.15559460,0.71777835,0.99601234,0.07423026,0.24414086,0.58753548,1.05837415
3.29264632,2.40339494,0.08387324,0.16091771,0.72977605,1.04147761,0.07724244,0.25016046,0.61393603,1.08284892
3.29864932,2.48858368,0.08551381,0.16668258,0.74165015,1.09070876,0.08052129,0.25551463,0.64074636,1.10631141
3.30465233,2.57623636,0.08701159,0.17284971,0.75332305,1.14333829,0.08402164,0.26017716,0.66774623,1.12864302
3.31065533,2.66576250,0.08837421,0.17937317,0.76476312,1.19895306,0.08769829,0.26414325,0.69471234,1.14977564
3.31665833,2.75657052,0.08961684,0.18619957,0.77598191,1.25708869,0.09150600,0.26742856,0.72141849,1.16968270
3.32266133,2.84805283,0.09076136,0.19326706,0.78702891,1.31722441,0.09539957,0.27006732,0.74763563,1.18836793
3.32866433,2.93957031,0.09183533,0.20050462,0.79798428,1.37877915,0.09933366,0.27210961,0.77313203,1.20585269
3.33466733,3.03043811,0.09287070,0.20783156,0.80894994,1.44110975,0.10326285,0.27361797,0.79767391,1.22216278
3.34067034,3.11991426,0.09390247,0.21515763,0.82003963,1.50351203,0.10714159,0.27466354,0.82102651,1.23731588
3.34667334,3.20719283,0.09496716,0.22238360,0.83136849,1.56522530,0.11092435,0.27532195,0.84295584,1.25131045
3.35267634,3.29140264,0.09610134,0.22940254,0.84304267,1.62544056,0.11456580,0.27566915,0.86323113,1.26411688
3.35867934,3.37161225,0.09734010,0.23610170,0.85514946,1.68331262,0.11802125,0.27577742,0.88162794,1.27567149
3.36468234,3.44684133,0.09871563,0.24236507,0.86774847,1.73797579,0.12124707,0.27571172,0.89793182,1.28587384
3.37068534,3.51607827,0.10025582,0.24807642,0.88086416,1.78856274,0.12420130,0.27552659,0.91194236,1.29458728
3.37668834,3.57830310,0.10198301,0.25312274,0.89448003,1.83422579,0.12684434,0.27526373,0.92347750,1.30164290
3.38269135,3.63251461,0.10391288,0.25739798,0.90853462,1.87415977,0.12913966,0.27495030,0.93237775,1.30684626
3.38869435,3.67776007,0.10605350,0.26080673,0.92291956,1.90762532,0.13105453,0.27459801,0.93851014,1.30998657
3.39469735,3.71316594,0.10840455,0.26326780,0.93747957,1.93397154,0.13256074,0.27420304,0.94177172,1.31084748
3.40070035,3.73796775,0.11095680,0.26471741,0.95201443,1.95265684,0.13363517,0.27374668,0.94209225,1.30921881
3.40670335,3.75153733,0.11369171,0.26511183,0.96628284,1.96326697,0.13426031,0.27319666,0.93943610,1.30490836
3.41270635,3.75340600,0.11658141,0.26442924,0.98000792,1.96552926,0.13442465,0.27250912,0.93380318,1.29775300
3.41870935,3.74328236,0.11958886,0.26267085,0.99288430,1.95932230,0.13412285,0.27163092,0.92522882,1.28762839
3.42471236,3.72106368,0.12266830,0.25986100,1.00458630,1.94468067,0.13335582,0.27050238,0.91378277,1.27445679
3.43071536,3.68684059,0.12576602,0.25604645,1.01477727,1.92179445,0.13213053,0.26906015,0.89956722,1.25821247
3.43671836,3.64089467,0.12882138,0.25129468,1.02311939,1.89100340,0.13045977,0.26724013,0.88271418,1.23892454
3.44272136,3.58368959,0.13176816,0.24569149,1.02928392,1.85278631,0.12836175,0.26498034,0.86338219,1.21667716
3.44872436,3.51585607,0.13453612,0.23933789,1.03296136,1.80774591,0.12585950,0.26222357,0.84175272,1.19160728
3.45472736,3.43817188,0.13705281,0.23234647,1.03387129,1.75659005,0.12298029,0.25891976,0.81802626,1.16390013
3.46073037,3.35153793,0.13924559,0.22483756,1.03177142,1.70011006,0.11975497,0.25502799,0.79241854,1.13378284
3.46673337,3.25695166,0.14104374,0.21693517,1.02646567,1.63915724,0.11621722,0.25051816,0.76515668,1.10151674
3.47273637,3.15547913,0.14238059,0.20876312,1.01781084,1.57461842,0.11240287,0.24537209,0.73647576,1.06738879
3.47873937,3.04822698,0.14319572,0.20044136,1.00572172,1.50739170,0.10834922,0.23958433,0.70661554,1.03170261
3.48474237,2.93631545,0.14343692,0.19208275,0.99017440,1.43836306,0.10409435,0.23316235,0.67581764,0.99476967
3.49074537,2.82085342,0.14306208,0.18379037,0.97120759,1.36838502,0.09967653,0.22612647,0.64432303,0.95690101
3.49674837,2.70291618,0.14204070,0.17565543,0.94892207,1.29825761,0.09513366,0.21850932,0.61236981,0.91839984
3.50275138,2.58352658,0.14035509,0.16775586,0.92347807,1.22871259,0.09050277,0.21035493,0.58019129,0.87955518
3.50875438,2.46363980,0.13800121,0.16015559,0.89509093,1.16040099,0.08581960,0.20171761,0.54801430,0.84063687
3.51475738,2.34413188,0.13498897,0.15290434,0.86402503,1.09388437,0.08111818,0.19266050,0.51605754,0.80189182
3.52076038,2.22579195,0.13134214,0.14603815,0.83058642,1.02962964,0.07643054,0.18325400,0.48453019,0.76354156
3.52676338,2.10931797,0.12709778,0.13958024,0.79511438,0.96800758,0.07178645,0.17357405,0.45363035,0.72578104
3.53276638,1.99531562,0.12230521,0.13354229,0.75797224,0.90929451,0.06721316,0.16370030,0.42354368,0.68877845
3.53876938,1.88429991,0.11702463,0.12792598,0.71953802,0.85367707,0.06273527,0.15371439,0.39444194,0.65267600
3.54477239,1.77669913,0.11132538,0.12272471,0.68019497,0.80125937,0.05837461,0.14369811,0.36648161,0.61759132
3.55077539,1.67286058,0.10528395,0.11792528,0.64032268,0.75207220,0.05415020,0.13373181,0.33980257,0.58361952
3.55677839,1.57305769,0.09898184,0.11350961,0.60028883,0.70608375,0.05007816,0.12389279,0.31452684,0.55083547
3.56278139,1.47749805,0.09250340,0.10945622,0.56044195,0.66321115,0.04617183,0.11425403,0.29075755,0.51929634
3.56878439,1.38633196,0.08593359,0.10574161,0.52110538,0.62333252,0.04244183,0.10488294,0.26857808,0.48904424
3.57478739,1.29966116,0.07935599,0.10234136,0.48257251,0.58629889,0.03889613,0.09584051,0.24805154,0.46010871
3.58079040,1.21754746,0.07285089,0.09923096,0.44510334,0.55194554,0.03554029,0.08718058,0.22922046,0.43250921
3.58679340,1.14002098,0.06649370,0.09638642,0.40892241,0.52010257,0.03237761,0.07894938,0.21210699,0.40625728
3.59279640,1.06708787,0.06035368,0.09378458,0.37421794,0.49060417,0.02940935,0.07118538,0.19671334,0.38135863
3.59879940,0.99873736,0.05449300,0.09140325,0.34114214,0.46329657,0.02663500,0.06391930,0.18302275,0.35781487
3.60480240,0.93494796,0.04896610,0.08922117,0.30981238,0.43804437,0.02405248,0.05717436,0.17100071,0.33562505
3.61080540,0.87569286,0.04381945,0.08721779,0.28031324,0.41473540,0.02165846,0.05096672,0.16059663,0.31478695
3.61680840,0.82094448,0.03909162,0.08537304,0.25269910,0.39328387,0.01944853,0.04530612,0.15174580,0.29529809
3.62281141,0.77067801,0.03481362,0.08366706,0.22699708,0.37363207,0.01741746,0.04019653,0.14437162,0.27715656
3.62881441,0.72487416,0.03100944,0.08207987,0.20321028,0.35575066,0.01555941,0.03563702,0.13838801,0.26036159
3.63481741,0.68352093,0.02769676,0.08059122,0.18132102,0.33963769,0.01386813,0.03162255,0.13370199,0.24491386
3.64082041,0.64661447,0.02488780,0.07918046,0.16129410,0.32531640,0.01233705,0.02814482,0.13021626,0.23081568
3.64682341,0.61415910,0.02259013,0.07782655,0.14307975,0.31283226,0.01095950,0.02519303,0.12783177,0.21807089
3.65282641,0.58616626,0.02080751,0.07650822,0.12661654,0.30224895,0.00972871,0.02275461,0.12645011,0.20668451
3.65882941,0.56265262,0.01954054,0.07520421,0.11183383,0.29364389,0.00863797,0.02081575,0.12597576,0.19666218
3.66483242,0.54363712,0.01878732,0.07389371,0.09865401,0.28710307,0.00768059,0.01936189,0.12631787,0.18800938
3.67083542,0.52913707,0.01854374,0.07255676,0.08699444,0.28271552,0.00684998,0.01837795,0.12739185,0.18073038
3.67683842,0.51916321,0.01880371,0.07117488,0.07676897,0.28056737,0.00613960,0.01784844,0.12912030,0.17482691
3.68284142,0.51371383,0.01955910,0.06973158,0.06788930,0.28073571,0.00554300,0.01775742,0.13143359,0.17029665
3.68884442,0.51276804,0.02079950,0.06821295,0.06026604,0.28328226,0.00505373,0.01808823,0.13426977,0.16713145
3.69484742,0.51627833,0.02251176,0.06660811,0.05380949,0.28824706,0.00466534,0.01882317,0.13757407,0.16531545
3.70085043,0.52416260,0.02467939,0.06490963,0.04843033,0.29564225,0.00437132,0.01994297,0.14129776,0.16482301
3.70685343,0.53629606,0.02728190,0.06311383,0.04404008,0.30544609,0.00416505,0.02142631,0.14539671,0.16561666
3.71285643,0.55250334,0.03029397,0.06122085,0.04055148,0.31759761,0.00403982,0.02324919,0.14982946,0.16764506
3.71885943,0.57255123,0.03368477,0.05923463,0.03787880,0.33199187,0.00398870,0.02538440,0.15455513,0.17084122
3.72486243,0.59614261,0.03741731,0.05716271,0.03593809,0.34847637,0.00400462,0.02780103,0.15953127,0.17512100
3.73086543,0.62291216,0.04144792,0.05501586,0.03464751,0.36684870,0.00408032,0.03046412,0.16471168,0.18038202
3.73686843,0.65242424,0.04572598,0.05280758,0.03392759,0.38685581,0.00420837,0.03333446,0.17004459,0.18650321
3.74287144,0.68417362,0.05019396,0.05055355,0.03370170,0.40819515,0.00438124,0.03636863,0.17547121,0.19334512
3.74887444,0.71758931,0.05478773,0.04827088,0.03389648,0.43051787,0.00459137,0.03951926,0.18092485,0.20075094
3.75487744,0.75204202,0.05943725,0.04597753,0.03444258,0.45343431,0.00483124,0.04273557,0.18633073,0.20854858
3.76088044,0.78685512,0.06406759,0.04369154,0.03527541,0.47652165,0.00509357,0.04596419,0.19160668,0.21655355
3.76688344,0.82131930,0.06860036,0.04143051,0.03633620,0.49933390,0.00537141,0.04915022,0.19666457,0.22457289
3.77288644,0.85471064,0.07295537,0.03921101,0.03757309,0.52141390,0.00565840,0.05223858,0.20141269,0.23240987
3.77888944,0.88631158,0.07705265,0.03704823,0.03894257,0.54230715,0.00594893,0.05517553,0.20575895,0.23986957
3.78489245,0.91543427,0.08081456,0.03495574,0.04041095,0.56157690,0.00623844,0.05791040,0.20961470,0.24676492
3.79089545,0.94144539,0.08416806,0.03294535,0.04195606,0.57882025,0.00652365,0.06039735,0.21289921,0.25292321
3.79689845,0.96379160,0.08704702,0.03102723,0.04356899,0.59368440,0.00680282,0.06259722,0.21554442,0.25819273
3.80290145,0.98202452,0.08939431,0.02921010,0.04525596,0.60588268,0.00707604,0.06447930,0.21749991,0.26244918
3.80890445,0.99582420,0.09116381,0.02750156,0.04704013,0.61520941,0.00734547,0.06602299,0.21873766,0.26560174
3.81490745,1.00501993,0.09232208,0.02590857,0.04896337,0.62155326,0.00761557,0.06721925,0.21925652,0.26759842
3.82091046,1.00960761,0.09284959,0.02443797,0.05108796,0.62490824,0.00789334,0.06807180,0.21908604,0.26843040
3.82691346,1.00976262,0.09274160,0.02309708,0.05349796,0.62538203,0.00818843,0.06859794,0.21828944,0.26813523
3.83291646,1.00584759,0.09200846,0.02189427,0.05630038,0.62320104,0.00851332,0.06882910,0.21696554,0.26679867
3.83891946,0.99841467,0.09067544,0.02083955,0.05962594,0.61871209,0.00888330,0.06881091,0.21524955,0.26455504
3.84492246,0.98820194,0.08878205,0.01994512,0.06362930,0.61238045,0.00931653,0.06860286,0.21331246,0.26158602
3.85092546,0.97612393,0.08638084,0.01922582,0.06848876,0.60478425,0.00983385,0.06827757,0.21135921,0.25811797
3.85692846,0.96325657,0.08353582,0.01869945,0.07440532,0.59660537,0.01045868,0.06791967,0.20962540,0.25441775
3.86293147,0.95081677,0.08032049,0.01838708,0.08160090,0.58861705,0.01121671,0.06762427,0.20837274,0.25078725
3.86893447,0.94013733,0.07681562,0.01831313,0.09031582,0.58166846,0.01213554,0.06749515,0.20788333,0.24755669
3.87493747,0.93263777,0.07310687,0.01850532,0.10080533,0.57666670,0.01324428,0.06764264,0.20845285,0.24507702
3.88094047,0.92979188,0.06928231,0.01899450,0.11333517,0.57455663,0.01457299,0.06818126,0.21038292,0.24371161
3.88694347,0.93309282,0.06543003,0.01981430,0.12817628,0.57629894,0.01615208,0.06922728,0.21397272,0.24382736
3.89294647,0.94401654,0.06163582,0.02100068,0.14559839,0.58284700,0.01801170,0.07089607,0.21951027,0.24578569
3.89894947,0.96398454,0.05798112,0.02259118,0.16586287,0.59512297,0.02018096,0.07329948,0.22726349,0.24993352
3.90495248,0.99432653,0.05454122,0.02462420,0.18921460,0.61399357,0.02268730,0.07654322,0.23747133,0.25659438
3.91095548,1.03624409,0.05138376,0.02713800,0.21587333,0.64024604,0.02555566,0.08072426,0.25033524,0.26606015
3.91695848,1.09077584,0.04856770,0.03016963,0.24602441,0.67456475,0.02880780,0.08592845,0.26601133,0.27858328
3.92296148,1.15876506,0.04614252,0.03375373,0.27980938,0.71750892,0.03246163,0.09222820,0.28460324,0.29436993
3.92896448,1.24083039,0.04414790,0.03792125,0.31731659,0.76949201,0.03653060,0.09968045,0.30615627,0.31357400
3.93496748,1.33734039,0.04261372,0.04269807,0.35857223,0.83076321,0.04102315,0.10832485,0.33065279,0.33629228
3.94097049,1.44839266,0.04156029,0.04810363,0.40353211,0.90139173,0.04594236,0.11818227,0.35800917,0.36256074
3.94697349,1.57379822,0.04099896,0.05414961,0.45207471,0.98125420,0.05128567,0.12925362,0.38807445,0.39235216
3.95297649,1.71307175,0.04093283,0.06083859,0.50399570,1.07002616,0.05704475,0.14151905,0.42063085,0.42557500
3.95897949,1.86542845,0.04135763,0.06816291,0.55900451,1.16717774,0.06320560,0.15493757,0.45539618,0.46207377
3.96498249,2.02978786,0.04226271,0.07610371,0.61672324,1.27197443,0.06974874,0.16944700,0.49202824,0.50163063
3.97098549,2.20478515,0.04363196,0.08463016,0.67668812,1.38348315,0.07664960,0.18496451,0.53013106,0.54396855
3.97698849,2.38879003,0.04544481,0.09369906,0.73835384,1.50058402,0.08387902,0.20138746,0.56926296,0.58875572
3.98299150,2.57993328,0.04767700,0.10325477,0.80110081,1.62198785,0.09140393,0.21859478,0.60894626,0.63561126
3.98899450,2.77614070,0.05030136,0.11322954,0.86424527,1.74625954,0.09918811,0.23644873,0.64867829,0.68411212
3.99499750,2.97517377,0.05328833,0.12354423,0.92705223,1.87184670,0.10719293,0.25479708,0.68794348,0.73380100
4.00100050,3.17467639,0.05660642,0.13410954,0.98875081,1.99711333,0.11537824,0.27347560,0.72622612,0.78419512
4.00700350,3.37222632,0.06022239,0.14482763,1.04855169,2.12037741,0.12370315,0.29231098,0.76302341,0.83479559
4.01300650,3.56539003,0.06410137,0.15559410,1.10566598,2.23995151,0.13212679,0.31112378,0.79785827,0.88509725
4.01900950,3.75177929,0.06820686,0.16630042,1.15932505,2.35418507,0.14060895,0.32973172,0.83029156,0.93459855
4.02501251,3.92910750,0.07250051,0.17683648,1.20880044,2.46150689,0.14911060,0.34795296,0.85993325,0.98281128
4.03101551,4.09524410,0.07694205,0.18709351,1.25342315,2.56046623,0.15759422,0.36560936,0.88645202,1.02926992
4.03701851,4.24826485,0.08148904,0.19696687,1.29260161,2.64977103,0.16602401,0.38252965,0.90958314,1.07354028
4.04302151,4.38649632,0.08609680,0.20635894,1.32583747,2.72832156,0.17436583,0.39855245,0.92913414,1.11522714
4.04902451,4.50855288,0.09071835,0.21518179,1.35273871,2.79523829,0.18258703,0.41352902,0.94498820,1.15398085
4.05502751,4.61336490,0.09530458,0.22335956,1.37302938,2.84988263,0.19065607,0.42732567,0.95710511,1.18950261
4.06103052,4.70019708,0.09980453,0.23083046,1.38655571,2.89186989,0.19854200,0.43982585,0.96551982,1.22154830
4.06703352,4.76865648,0.10416591,0.23754828,1.39328826,2.92107382,0.20621389,0.45093184,0.97033864,1.24993096
4.07303652,4.81869010,0.10833584,0.24348336,1.39332013,2.93762258,0.21364017,0.46056601,0.97173333,1.27452176
4.07903952,4.85057230,0.11226177,0.24862295,1.38686129,2.94188666,0.22078799,0.46867169,0.96993337,1.29524965
4.08504252,4.86488303,0.11589260,0.25297097,1.37422945,2.93445913,0.22762264,0.47521360,0.96521666,1.31209974
4.09104552,4.86247791,0.11917995,0.25654723,1.35583780,2.91612948,0.23410715,0.48017787,0.95789923,1.32511048
4.09704852,4.84445166,0.12207946,0.25938597,1.33218033,2.88785217,0.24020203,0.48357174,0.94832428,1.33436996
4.10305153,4.81209673,0.12455221,0.26153410,1.30381530,2.85071159,0.24586527,0.48542280,0.93685091,1.34001136
4.10905453,4.76685874,0.12656597,0.26304889,1.27134775,2.80588475,0.25105262,0.48577798,0.92384322,1.34220775
4.11505753,4.71029083,0.12809640,0.26399550,1.23541163,2.75460369,0.25571816,0.48470212,0.90965988,1.34116647
4.12106053,4.64400832,0.12912804,0.26444425,1.19665244,2.69811885,0.25981523,0.48227633,0.89464476,1.33712314
4.12706353,4.56964560,0.12965497,0.26446788,1.15571085,2.63766490,0.26329757,0.47859597,0.87911866,1.33033550
4.13306653,4.48881629,0.12968120,0.26413885,1.11320804,2.57443028,0.26612077,0.47376842,0.86337257,1.32107710
4.13906953,4.40307781,0.12922070,0.26352680,1.06973308,2.50953114,0.26824393,0.46791058,0.84766238,1.30963108
4.14507254,4.31390107,0.12829702,0.26269623,1.02583258,2.44399040,0.26963142,0.46114616,0.83220517,1.29628385
4.15107554,4.22264565,0.12694254,0.26170451,0.98200302,2.37872210,0.27025467,0.45360279,0.81717714,1.28131909
4.15707854,4.13054048,0.12519740,0.26060021,0.93868542,2.31452108,0.27009395,0.44540902,0.80271284,1.26501182
4.16308154,4.03867014,0.12310814,0.25942195,0.89626258,2.25205759,0.26913994,0.43669126,0.78890583,1.24762282
4.16908454,3.94796607,0.12072603,0.25819748,0.85505841,2.19187646,0.26739504,0.42757081,0.77581048,1.22939346
4.17508754,3.85920259,0.11810534,0.25694334,0.81533922,2.13440006,0.26487435,0.41816095,0.76344462,1.21054105
4.18109055,3.77299697,0.11530150,0.25566489,0.77731658,2.07993447,0.26160622,0.40856435,0.75179306,1.19125479
4.18709355,3.68981300,0.11236926,0.25435668,0.74115140,2.02867787,0.25763224,0.39887079,0.74081161,1.17169262
4.19309655,3.60996765,0.10936101,0.25300322,0.70695876,1.98073069,0.25300679,0.38915536,0.73043152,1.15197892
4.19909955,3.53364025,0.10632526,0.25158011,0.67481331,1.93610668,0.24779602,0.37947722,0.72056411,1.13220338
4.20510255,3.46088368,0.10330539,0.25005540,0.64475482,1.89474442,0.24207636,0.36987902,0.71110562,1.11242098
4.21110555,3.39163747,0.10033874,0.24839122,0.61679366,1.85651884,0.23593257,0.36038694,0.70194195,1.09265334
4.21710855,3.32574231,0.09745598,0.24654560,0.59091603,1.82125245,0.22945542,0.35101151,0.69295347,1.07289128
4.22311156,3.26295575,0.09468087,0.24447439,0.56708876,1.78872611,0.22273915,0.34174910,0.68401957,1.05309868
4.22911456,3.20296899,0.09203041,0.24213330,0.54526374,1.75868921,0.21587878,0.33258396,0.67502319,1.03321748
4.23511756,3.14542438,0.08951518,0.23947991,0.52538170,1.73086930,0.20896740,0.32349090,0.66585499,1.01317364
4.24112056,3.08993344,0.08714011,0.23647566,0.50737568,1.70498121,0.20209363,0.31443829,0.65641730,0.99288392
4.24712356,3.03609507,0.08490531,0.23308771,0.49117386,1.68073565,0.19533929,0.30539138,0.64662777,0.97226303
4.25312656,2.98351355,0.08280713,0.22929058,0.47670213,1.65784744,0.18877740,0.29631567,0.63642247,0.95123098
4.25912956,2.93181592,0.08083930,0.22506764,0.46388614,1.63604328,0.18247072,0.28718016,0.62575866,0.92972025
4.26513257,2.88066834,0.07899397,0.22041218,0.45265316,1.61506909,0.17647067,0.27796042,0.61461682,0.90768234
4.27113557,2.82979076,0.07726286,0.21532823,0.44293352,1.59469686,0.17081688,0.26864113,0.60300209,0.88509352
4.27713857,2.77896948,0.07563810,0.20983098,0.43466173,1.57473076,0.16553720,0.25921822,0.59094488,0.86195940
4.28314157,2.72806723,0.07411303,0.20394678,0.42777733,1.55501255,0.16064825,0.24970020,0.57850065,0.83831808
4.28914457,2.67702998,0.07268271,0.19771278,0.42222533,1.53542575,0.15615638,0.24010892,0.56574877,0.81424182
4.29514757,2.62589057,0.07134429,0.19117614,0.41795625,1.51589872,0.15205901,0.23047952,0.55279043,0.78983698
4.30115058,2.57476846,0.07009708,0.18439290,0.41492570,1.49640609,0.14834615,0.22085969,0.53974567,0.76524239
4.30715358,2.52386585,0.06894237,0.17742656,0.41309351,1.47696859,0.14500220,0.21130832,0.52674947,0.74062607
4.31315658,2.47345994,0.06788315,0.17034636,0.41242228,1.45765101,0.14200759,0.20189356,0.51394710,0.71618059
4.31915958,2.42389169,0.06692356,0.16322541,0.41287554,1.43855828,0.13934049,0.19269042,0.50148887,0.69211718
4.32516258,2.37555133,0.06606819,0.15613864,0.41441536,1.41982969,0.13697825,0.18377811,0.48952437,0.66865884
4.33116558,2.32886128,0.06532140,0.14916079,0.41699963,1.40163135,0.13489861,0.17523719,0.47819651,0.64603287
4.33716858,2.28425698,0.06468643,0.14236440,0.42057911,1.38414716,0.13308056,0.16714672,0.46763562,0.62446308
4.34317159,2.24216667,0.06416470,0.13581791,0.42509435,1.36756864,0.13150491,0.15958155,0.45795375,0.60416196
4.34917459,2.20299071,0.06375501,0.12958396,0.43047265,1.35208396,0.13015439,0.15260980,0.44923962,0.58532325
4.35517759,2.16708176,0.06345292,0.12371794,0.43662549,1.33786675,0.12901355,0.14629083,0.44155432,0.56811521
4.36118059,2.13472643,0.06325029,0.11826682,0.44344626,1.32506525,0.12806833,0.14067348,0.43492805,0.55267481
4.36718359,2.10612953,0.06313498,0.11326832,0.45080893,1.31379223,0.12730533,0.13579497,0.42935810,0.53910311
4.37318659,2.08140169,0.06309070,0.10875039,0.45856747,1.30411639,0.12671111,0.13168023,0.42480821,0.52746206
4.37918959,2.06055101,0.06309722,0.10473111,0.46655643,1.29605561,0.12627131,0.12834178,0.42120929,0.51777281
4.38519260,2.04347920,0.06313065,0.10121887,0.47459266,1.28957250,0.12596990,0.12578011,0.41846167,0.51001552
4.39119560,2.02998252,0.06316405,0.09821285,0.48247821,1.28457249,0.12578851,0.12398451,0.41643862,0.50413083
4.39719860,2.01975749,0.06316818,0.09570389,0.49000431,1.28090465,0.12570602,0.12293424,0.41499115,0.50002267
4.40320160,2.01241112,0.06311240,0.09367541,0.49695646,1.27836520,0.12569838,0.12260006,0.41395379,0.49756248
4.40920460,2.00747521,0.06296579,0.09210470,0.50312023,1.27670357,0.12573872,0.12294582,0.41315111,0.49659451
4.41520760,2.00442386,0.06269821,0.09096416,0.50828764,1.27563065,0.12579780,0.12393025,0.41240466,0.49694194
4.42121061,2.00269349,0.06228147,0.09022269,0.51226383,1.27482890,0.12584466,0.12550860,0.41154005,0.49841360
4.42721361,2.00170405,0.06169046,0.08984702,0.51487355,1.27396360,0.12584765,0.12763427,0.41039368,0.50081088
4.43321661,2.00088065,0.06090416,0.08980297,0.51596728,1.27269495,0.12577554,0.13026012,0.40881902,0.50393456
4.43921961,1.99967423,0.05990653,0.09005659,0.51542653,1.27069002,0.12559879,0.13333955,0.40669193,0.50759124
4.44522261,1.99758038,0.05868719,0.09057514,0.51316815,1.26763433,0.12529090,0.13682724,0.40391486,0.51159913
4.45122561,1.99415546,0.05724194,0.09132786,0.50914728,1.26324221,0.12482963,0.14067951,0.40041981,0.51579286
4.45722861,1.98902929,0.05557298,0.09228655,0.50335891,1.25726570,0.12419818,0.14485439,0.39616986,0.52002729
4.46323162,1.98191400,0.05368888,0.09342591,0.49583798,1.24950156,0.12338611,0.14931132,0.39115927,0.52418007
4.46923462,1.97260880,0.05160438,0.09472366,0.48665789,1.23979619,0.12239004,0.15401059,0.38541224,0.52815305
4.47523762,1.96100080,0.04933983,0.09616058,0.47592768,1.22804834,0.12121405,0.15891268,0.37898043,0.53187248
4.48124062,1.94706216,0.04692058,0.09772024,0.46378805,1.21420984,0.11986968,0.16397740,0.37193942,0.53528817
4.48724362,1.93084404,0.04437605,0.09938879,0.45040632,1.19828421,0.11837573,0.16916317,0.36438448,0.53837172
4.49324662,1.91246802,0.04173879,0.10115460,0.43597077,1.18032375,0.11675760,0.17442627,0.35642565,0.54111408
4.49924962,1.89211571,0.03904344,0.10300783,0.42068456,1.16042520,0.11504648,0.17972045,0.34818279,0.54352261
4.50525263,1.87001735,0.03632561,0.10494014,0.40475961,1.13872429,0.11327816,0.18499671,0.33978048,0.54561790
4.51125563,1.84644001,0.03362086,0.10694437,0.38841060,1.11538985,0.11149181,0.19020347,0.33134339,0.54743053
4.51725863,1.82167617,0.03096368,0.10901423,0.37184952,1.09061735,0.10972850,0.19528710,0.32299197,0.54899800
4.52326163,1.79603310,0.02838663,0.11114419,0.35528070,1.06462262,0.10802974,0.20019276,0.31483894,0.55036191
4.52926463,1.76982335,0.02591952,0.11332931,0.33889674,1.03763568,0.10643604,0.20486562,0.30698646,0.55156555
4.53526763,1.74335658,0.02358884,0.11556521,0.32287521,1.00989494,0.10498545,0.20925226,0.29952402,0.55265183
4.54127064,1.71693276,0.02141724,0.11784796,0.30737614,0.98164196,0.10371235,0.21330227,0.29252721,0.55366170
4.54727364,1.69083660,0.01942325,0.12017408,0.29254042,0.95311667,0.10264624,0.21696982,0.28605703,0.55463277
4.55327664,1.66533293,0.01762109,0.12254036,0.27848881,0.92455320,0.10181082,0.22021523,0.28015989,0.55559833
4.55927964,1.64066281,0.01602066,0.12494371,0.26532164,0.89617616,0.10122326,0.22300629,0.27486795,0.55658633
4.56528264,1.61704017,0.01462756,0.12738086,0.25311896,0.86819744,0.10089364,0.22531920,0.27019984,0.55761858
4.57128564,1.59464849,0.01344334,0.12984790,0.24194106,0.84081331,0.10082465,0.22713924,0.26616142,0.55870969
4.57728864,1.57363757,0.01246573,0.13233978,0.23182931,0.81420205,0.10101144,0.22846087,0.26274673,0.55986606
4.58329165,1.55412023,0.01168893,0.13484961,0.22280710,0.78852176,0.10144174,0.22928736,0.25993871,0.56108466
4.58929465,1.53616898,0.01110397,0.13736797,0.21488102,0.76390872,0.10209609,0.22963001,0.25770999,0.56235167
4.59529765,1.51981293,0.01069912,0.13988216,0.20804210,0.74047605,0.10294828,0.22950688,0.25602342,0.56364119
4.60130065,1.50503514,0.01046026,0.14237542,0.20226719,0.71831291,0.10396591,0.22894121,0.25483255,0.56491398
4.60730365,1.49177088,0.01037124,0.14482638,0.19752052,0.69748437,0.10511109,0.22795966,0.25408208,0.56611650
4.61330665,1.47990719,0.01041435,0.14720853,0.19375546,0.67803187,0.10634133,0.22659041,0.25370833,0.56718041
4.61930965,1.46928428,0.01057066,0.14949011,0.19091657,0.65997460,0.10761041,0.22486137,0.25363977,0.56802271
