energy_ev,total_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up
3.01050525,0.32108476,0.08180988,0.00032723,0.12570038,0.04887327,0.00919552,0.01495928,0.01709690,0.03770105
3.01650825,0.36598858,0.09423578,0.00037067,0.14288238,0.05537378,0.01046076,0.01716941,0.01965653,0.04266372
3.02251126,0.41455587,0.10780387,0.00041842,0.16129862,0.06247032,0.01181859,0.01957900,0.02244829,0.04803223
3.02851426,0.46652247,0.12247916,0.00047014,0.18083887,0.07011273,0.01326142,0.02217796,0.02546596,0.05376799
3.03451726,0.52152583,0.13819907,0.00052542,0.20135664,0.07823740,0.01477907,0.02495103,0.02869817,0.05982244
3.04052026,0.57910283,0.15487198,0.00058374,0.22266967,0.08676671,0.01635876,0.02787758,0.03212812,0.06613690
3.04652326,0.63869139,0.17237660,0.00064449,0.24456181,0.09560906,0.01798528,0.03093151,0.03573352,0.07264300
3.05252626,0.69963628,0.19056248,0.00070699,0.26678664,0.10465951,0.01964125,0.03408149,0.03948671,0.07926351
3.05852926,0.76119928,0.20925163,0.00077045,0.28907257,0.11380115,0.02130744,0.03729136,0.04335498,0.08591366
3.06453227,0.82257368,0.22824137,0.00083403,0.31112955,0.12290718,0.02296336,0.04052081,0.04730112,0.09250298
3.07053527,0.88290287,0.24730837,0.00089685,0.33265713,0.13184361,0.02458772,0.04372627,0.05128415,0.09893758
3.07653827,0.94130262,0.26621373,0.00095798,0.35335373,0.14047255,0.02615922,0.04686211,0.05526028,0.10512280
3.08254127,0.99688616,0.28470912,0.00101652,0.37292665,0.14865600,0.02765720,0.04988193,0.05918399,0.11096609
3.08854427,1.04879126,0.30254364,0.00107156,0.39110265,0.15625994,0.02906246,0.05274007,0.06300926,0.11638015
3.09454727,1.09620828,0.31947117,0.00112229,0.40763840,0.16315857,0.03035800,0.05539319,0.06669087,0.12128604
3.10055028,1.13840779,0.33525793,0.00116797,0.42233051,0.16923859,0.03152980,0.05780185,0.07018571,0.12561614
3.10655328,1.17476668,0.34969001,0.00120797,0.43502461,0.17440318,0.03256745,0.05993207,0.07345409,0.12931695
3.11255628,1.20479142,0.36258034,0.00124182,0.44562290,0.17857559,0.03346471,0.06175676,0.07646091,0.13235142
3.11855928,1.22813731,0.37377495,0.00126921,0.45408989,0.18170210,0.03422000,0.06325693,0.07917676,0.13470073
3.12456228,1.24462272,0.38315815,0.00129000,0.46045591,0.18375426,0.03483662,0.06442268,0.08157872,0.13636548
3.13056528,1.25423755,0.39065639,0.00130425,0.46481810,0.18473021,0.03532287,0.06525380,0.08365105,0.13736609
3.13656828,1.25714530,0.39624064,0.00131222,0.46733877,0.18465497,0.03569194,0.06576007,0.08538550,0.13774251
3.14257129,1.25367866,0.39992711,0.00131434,0.46824112,0.18357979,0.03596161,0.06596113,0.08678140,0.13755299
3.14857429,1.24432856,0.40177634,0.00131123,0.46780239,0.18158045,0.03615381,0.06588598,0.08784550,0.13687227
3.15457729,1.22972724,0.40189068,0.00130366,0.46634466,0.17875462,0.03629392,0.06557203,0.08859144,0.13578893
3.16058029,1.21062593,0.40041029,0.00129251,0.46422375,0.17521839,0.03640999,0.06506389,0.08903904,0.13440224
3.16658329,1.18786825,0.39750780,0.00127879,0.46181655,0.17110213,0.03653182,0.06441178,0.08921337,0.13281844
3.17258629,1.16236033,0.39338203,0.00126354,0.45950734,0.16654582,0.03668994,0.06366975,0.08914361,0.13114682
3.17858929,1.13503920,0.38825085,0.00124785,0.45767380,0.16169412,0.03691461,0.06289369,0.08886184,0.12949560
3.18459230,1.10684056,0.38234377,0.00123278,0.45667311,0.15669137,0.03723472,0.06213929,0.08840170,0.12796787
3.19059530,1.07866756,0.37589428,0.00121934,0.45682892,0.15167671,0.03767681,0.06146004,0.08779709,0.12665774
3.19659830,1.05136170,0.36913257,0.00120846,0.45841965,0.14677960,0.03826417,0.06090525,0.08708092,0.12564686
3.20260130,1.02567713,0.36227866,0.00120093,0.46166860,0.14211584,0.03901598,0.06051831,0.08628391,0.12500153
3.20860430,1.00225915,0.35553644,0.00119745,0.46673630,0.13778427,0.03994667,0.06033518,0.08543359,0.12477034
3.21460730,0.98162781,0.34908855,0.00119850,0.47371536,0.13386434,0.04106544,0.06038317,0.08455341,0.12498266
3.22061031,0.96416686,0.34309248,0.00120442,0.48262800,0.13041443,0.04237586,0.06068003,0.08366216,0.12564784
3.22661331,0.95011839,0.33767791,0.00121539,0.49342627,0.12747122,0.04387581,0.06123349,0.08277350,0.12675522
3.23261631,0.93958291,0.33294515,0.00123139,0.50599487,0.12504980,0.04555745,0.06204113,0.08189586,0.12827488
3.23861931,0.93252466,0.32896498,0.00125226,0.52015637,0.12314470,0.04740749,0.06309054,0.08103244,0.13015917
3.24462231,0.92878162,0.32577940,0.00127766,0.53567854,0.12173156,0.04940749,0.06435998,0.08018153,0.13234477
3.25062531,0.92807932,0.32340356,0.00130718,0.55228336,0.12076954,0.05153446,0.06581916,0.07933704,0.13475533
3.25662831,0.93004788,0.32182841,0.00134026,0.56965726,0.12020406,0.05376139,0.06743042,0.07848910,0.13730443
3.26263132,0.93424120,0.32102405,0.00137628,0.58746221,0.11996995,0.05605803,0.06915003,0.07762498,0.13989882
3.26863432,0.94015744,0.32094355,0.00141460,0.60534696,0.11999476,0.05839167,0.07092965,0.07672993,0.14244177
3.27463732,0.94725994,0.32152705,0.00145452,0.62295823,0.12020206,0.06072793,0.07271788,0.07578823,0.14483629
3.28064032,0.95499767,0.32270592,0.00149536,0.63995115,0.12051462,0.06303162,0.07446182,0.07478419,0.14698833
3.28664332,0.96282462,0.32440686,0.00153649,0.65599880,0.12085741,0.06526759,0.07610862,0.07370317,0.14880959
3.29264632,0.97021735,0.32655577,0.00157729,0.67080043,0.12116022,0.06740150,0.07760696,0.07253247,0.15022003
3.29864932,0.97669039,0.32908116,0.00161724,0.68408813,0.12135983,0.06940064,0.07890838,0.07126223,0.15114994
3.30465233,0.98180909,0.33191715,0.00165585,0.69563193,0.12140184,0.07123459,0.07996855,0.06988610,0.15154158
3.31065533,0.98519967,0.33500588,0.00169274,0.70524315,0.12124189,0.07287591,0.08074824,0.06840181,0.15135029
3.31665833,0.98655650,0.33829918,0.00172759,0.71277613,0.12084648,0.07430066,0.08121428,0.06681157,0.15054516
3.32266133,0.98564655,0.34175970,0.00176015,0.71812838,0.12019327,0.07548891,0.08134016,0.06512220,0.14910926
3.32866433,0.98231116,0.34536126,0.00179024,0.72123937,0.11927096,0.07642507,0.08110653,0.06334520,0.14703939
3.33466733,0.97646537,0.34908851,0.00181772,0.72208809,0.11807879,0.07709819,0.08050151,0.06149648,0.14434557
3.34067034,0.96809498,0.35293596,0.00184251,0.72068966,0.11662567,0.07750207,0.07952073,0.05959604,0.14105008
3.34667334,0.95725168,0.35690646,0.00186453,0.71709124,0.11492906,0.07763533,0.07816727,0.05766734,0.13718639
3.35267634,0.94404653,0.36100904,0.00188373,0.71136745,0.11301365,0.07750128,0.07645139,0.05573664,0.13279777
3.35867934,0.92864219,0.36525644,0.00190005,0.70361554,0.11090983,0.07710772,0.07439012,0.05383213,0.12793584
3.36468234,0.91124404,0.36966219,0.00191342,0.69395061,0.10865217,0.07646661,0.07200666,0.05198301,0.12265898
3.37068534,0.89209074,0.37423761,0.00192375,0.68250101,0.10627778,0.07559362,0.06932973,0.05021849,0.11703073
3.37668834,0.87144439,0.37898869,0.00193090,0.66940400,0.10382471,0.07450755,0.06639277,0.04856678,0.11111817
3.38269135,0.84958065,0.38391301,0.00193472,0.65480201,0.10133049,0.07322972,0.06323303,0.04705401,0.10499037
3.38869435,0.82677916,0.38899697,0.00193503,0.63883942,0.09883069,0.07178327,0.05989071,0.04570335,0.09871683
3.39469735,0.80331450,0.39421341,0.00193162,0.62165999,0.09635771,0.07019243,0.05640793,0.04453404,0.09236607
3.40070035,0.77944791,0.39951968,0.00192425,0.60340492,0.09393969,0.06848172,0.05282781,0.04356070,0.08600436
3.40670335,0.75542024,0.40485654,0.00191268,0.58421167,0.09159973,0.06667528,0.04919351,0.04279267,0.07969453
3.41270635,0.73144600,0.41014769,0.00189668,0.56421330,0.08935522,0.06479614,0.04554736,0.04223366,0.07349493
3.41870935,0.70770909,0.41530033,0.00187604,0.54353848,0.08721754,0.06286562,0.04193008,0.04188149,0.06745866
3.42471236,0.68436004,0.42020658,0.00185057,0.52231195,0.08519197,0.06090282,0.03838005,0.04172816,0.06163285
3.43071536,0.66151497,0.42474591,0.00182015,0.50065547,0.08327783,0.05892427,0.03493275,0.04176013,0.05605824
3.43671836,0.63925638,0.42878849,0.00178471,0.47868901,0.08146895,0.05694363,0.03162038,0.04195885,0.05076890
3.44272136,0.61763555,0.43219950,0.00174425,0.45653221,0.07975430,0.05497164,0.02847156,0.04230156,0.04579218
3.44872436,0.59667658,0.43484409,0.00169888,0.43430599,0.07811891,0.05301617,0.02551125,0.04276228,0.04114884
3.45472736,0.57638192,0.43659308,0.00164878,0.41213412,0.07654492,0.05108239,0.02276079,0.04331300,0.03685337
3.46073037,0.55673901,0.43732896,0.00159424,0.39014478,0.07501280,0.04917312,0.02023813,0.04392509,0.03291447
3.46673337,0.53772790,0.43695222,0.00153564,0.36847193,0.07350264,0.04728926,0.01795819,0.04457078,0.02933572
3.47273637,0.51932941,0.43538744,0.00147347,0.34725652,0.07199553,0.04543032,0.01593336,0.04522469,0.02611631
3.47873937,0.50153355,0.43258920,0.00140829,0.32664742,0.07047487,0.04359496,0.01417403,0.04586543,0.02325194
3.48474237,0.48434778,0.42854733,0.00134076,0.30680205,0.06892767,0.04178164,0.01268927,0.04647704,0.02073572
3.49074537,0.46780470,0.42329125,0.00127160,0.28788668,0.06734568,0.03998917,0.01148755,0.04705040,0.01855918
3.49674837,0.45196894,0.41689324,0.00120160,0.27007640,0.06572640,0.03821729,0.01057742,0.04758438,0.01671317
3.50275138,0.43694274,0.40947046,0.00113160,0.25355472,0.06407387,0.03646714,0.00996818,0.04808682,0.01518890
3.50875438,0.42287014,0.40118543,0.00106245,0.23851281,0.06239917,0.03474173,0.00967058,0.04857507,0.01397876
3.51475738,0.40993943,0.39224494,0.00099504,0.22514838,0.06072071,0.03304619,0.00969733,0.04907636,0.01307716
3.52076038,0.39838379,0.38289742,0.00093027,0.21366413,0.05906421,0.03138805,0.01006356,0.04962766,0.01248128
3.52676338,0.38847996,0.37342868,0.00086902,0.20426585,0.05746246,0.02977729,0.01078717,0.05027522,0.01219163
3.53276638,0.38054504,0.36415610,0.00081216,0.19716010,0.05595473,0.02822639,0.01188902,0.05107369,0.01221261
3.53876938,0.37493146,0.35542151,0.00076055,0.19255154,0.05458599,0.02675020,0.01339294,0.05208487,0.01255281
3.54477239,0.37202022,0.34758294,0.00071500,0.19063980,0.05340597,0.02536579,0.01532561,0.05337610,0.01322529
3.55077539,0.37221264,0.34100536,0.00067631,0.19161598,0.05246800,0.02409218,0.01771627,0.05501833,0.01424768
3.55677839,0.37592102,0.33605095,0.00064522,0.19565889,0.05182774,0.02295005,0.02059624,0.05708396,0.01564218
3.56278139,0.38355819,0.33306901,0.00062243,0.20293090,0.05154193,0.02196144,0.02399836,0.05964445,0.01743541
3.56878439,0.39552671,0.33238595,0.00060861,0.21357365,0.05166705,0.02114935,0.02795618,0.06276785,0.01965815
3.57478739,0.41220777,0.33429570,0.00060437,0.22770367,0.05225803,0.02053742,0.03250318,0.06651624,0.02234502
3.58079040,0.43395023,0.33905098,0.00061029,0.24540796,0.05336713,0.02014955,0.03767172,0.07094327,0.02553397
3.58679340,0.46106031,0.34685551,0.00062688,0.26673987,0.05504288,0.02000958,0.04349208,0.07609184,0.02926571
3.59279640,0.49379198,0.35785773,0.00065461,0.29171517,0.05732916,0.02014095,0.04999135,0.08199195,0.03358299
3.59879940,0.53233862,0.37214608,0.00069390,0.32030882,0.06026447,0.02056632,0.05719237,0.08865892,0.03852979
3.60480240,0.57682593,0.38974609,0.00074509,0.35245226,0.06388142,0.02130732,0.06511258,0.09609190,0.04415037
3.61080540,0.62730646,0.41061935,0.00080846,0.38803161,0.06820625,0.02238410,0.07376299,0.10427292,0.05048813
3.61680840,0.68375565,0.43466449,0.00088423,0.42688682,0.07325862,0.02381505,0.08314715,0.11316633,0.05758445
3.62281141,0.74606964,0.46171998,0.00097250,0.46881179,0.07905145,0.02561634,0.09326018,0.12271882,0.06547721
3.62881441,0.81406447,0.49156868,0.00107330,0.51355554,0.08559078,0.02780146,0.10408787,0.13285989,0.07419933
3.63481741,0.88747688,0.52394399,0.00118651,0.56082450,0.09287572,0.03038073,0.11560589,0.14350289,0.08377702
3.64082041,0.96596620,0.55853715,0.00131191,0.61028555,0.10089838,0.03336075,0.12777908,0.15454654,0.09422801
3.64682341,1.04911737,0.59500560,0.00144913,0.66157008,0.10964364,0.03674374,0.14056083,0.16587688,0.10555967
3.65282641,1.13644463,0.63298170,0.00159764,0.71427855,0.11908893,0.04052693,0.15389262,0.17736957,0.11776702
3.65882941,1.22739582,0.67208174,0.00175674,0.76798552,0.12920384,0.04470190,0.16770367,0.18889251,0.13083088
3.66483242,1.32135684,0.71191454,0.00192554,0.82224494,0.13994960,0.04925389,0.18191076,0.20030870,0.14471596
3.67083542,1.41765648,0.75208948,0.00210296,0.87659544,0.15127851,0.05416124,0.19641825,0.21147920,0.15936929
3.67683842,1.51557111,0.79222361,0.00228770,0.93056550,0.16313320,0.05939483,0.21111834,0.22226607,0.17471883
3.68284142,1.61432967,0.83194745,0.00247829,0.98367831,0.17544600,0.06491776,0.22589158,0.23253531,0.19067256
3.68884442,1.71311871,0.87090960,0.00267303,1.03545628,0.18813826,0.07068513,0.24060769,0.24215962,0.20711800
3.69484742,1.81108798,0.90877983,0.00287003,1.08542521,0.20111993,0.07664408,0.25512678,0.25102095,0.22392244
3.70085043,1.90735669,0.94525093,0.00306726,1.13311809,0.21428931,0.08273412,0.26930095,0.25901275,0.24093381
3.70685343,2.00102081,0.98003941,0.00326249,1.17807873,0.22753321,0.08888775,0.28297626,0.26604196,0.25798241
3.71285643,2.09116184,1.01288529,0.00345341,1.21986529,0.24072755,0.09503138,0.29599521,0.27203057,0.27488333
3.71885943,2.17685723,1.04355134,0.00363761,1.25805402,0.25373852,0.10108661,0.30819964,0.27691687,0.29143988
3.72486243,2.25719288,1.07182211,0.00381266,1.29224321,0.26642432,0.10697179,0.31943396,0.28065637,0.30744765
3.73086543,2.33127767,1.09750308,0.00397613,1.32205769,0.27863752,0.11260387,0.32954878,0.28322231,0.32269933
3.73686843,2.39826004,1.12042039,0.00412568,1.34715390,0.29022804,0.11790046,0.33840473,0.28460590,0.33699011
3.74287144,2.45734651,1.14042124,0.00425912,1.36722557,0.30104668,0.12278209,0.34587644,0.28481618,0.35012342
3.74887444,2.50782136,1.15737521,0.00437443,1.38200997,0.31094906,0.12717446,0.35185641,0.28387969,0.36191683
3.75487744,2.54906722,1.17117665,0.00446985,1.39129466,0.31979995,0.13101073,0.35625882,0.28183974,0.37220795
3.76088044,2.58058530,1.18174782,0.00454395,1.39492436,0.32747760,0.13423362,0.35902277,0.27875555,0.38085981
3.76688344,2.60201459,1.18904283,0.00459564,1.39280765,0.33387809,0.13679735,0.36011516,0.27470101,0.38776580
3.77288644,2.61314860,1.19305187,0.00462422,1.38492321,0.33891927,0.13866917,0.35953272,0.26976331,0.39285357
3.77888944,2.61394883,1.19380540,0.00462945,1.37132490,0.34254423,0.13983050,0.35730324,0.26404121,0.39608788
3.78489245,2.60455361,1.19137776,0.00461149,1.35214553,0.34472395,0.14027760,0.35348574,0.25764316,0.39747221
3.79089545,2.58528152,1.18588979,0.00457096,1.32759856,0.34545904,0.14002170,0.34816965,0.25068515,0.39704879
3.79689845,2.55662873,1.17750982,0.00450890,1.29797770,0.34478036,0.13908850,0.34147289,0.24328832,0.39489730
3.80290145,2.51925969,1.16645287,0.00442674,1.26365385,0.34274846,0.13751727,0.33353886,0.23557643,0.39113198
3.80890445,2.47399123,1.15297756,0.00432627,1.22506944,0.33945182,0.13535928,0.32453254,0.22767315,0.38589745
3.81490745,2.42177042,1.13738070,0.00420956,1.18273016,0.33500389,0.13267588,0.31463563,0.21969929,0.37936326
3.82091046,2.36364671,1.11998956,0.00407893,1.13719417,0.32953911,0.12953620,0.30404121,0.21176996,0.37171753
3.82691346,2.30073958,1.10115210,0.00393684,1.08905922,0.32320798,0.12601459,0.29294780,0.20399188,0.36315984
3.83291646,2.23420303,1.08122546,0.00378584,1.03894809,0.31617153,0.12218792,0.28155338,0.19646080,0.35389385
3.83891946,2.16518838,1.06056328,0.00362846,0.98749301,0.30859528,0.11813288,0.27004944,0.18925914,0.34411990
3.84492246,2.09480727,1.03950255,0.00346719,0.93531958,0.30064324,0.11392342,0.25861529,0.18245409,0.33402795
3.85092546,2.02409653,1.01835066,0.00330435,0.88303109,0.29247194,0.10962838,0.24741309,0.17609606,0.32379127
3.85692846,1.95398660,0.99737347,0.00314205,0.83119369,0.28422505,0.10530956,0.23658353,0.17021775,0.31356105
3.86293147,1.88527509,0.97678502,0.00298217,0.78032334,0.27602867,0.10102009,0.22624253,0.16483366,0.30346233
3.86893447,1.81860658,0.95673960,0.00282627,0.73087474,0.26798761,0.09680337,0.21647896,0.15994040,0.29359121
3.87493747,1.75445968,0.93732672,0.00267562,0.68323304,0.26018272,0.09269250,0.20735357,0.15551749,0.28401366
3.88094047,1.69314164,0.91856916,0.00253115,0.63770833,0.25266953,0.08871020,0.19889895,0.15152878,0.27476575
3.88694347,1.63479081,0.90042439,0.00239347,0.59453312,0.24547801,0.08486926,0.19112067,0.14792447,0.26585529
3.89294647,1.57938634,0.88278928,0.00226290,0.55386290,0.23861358,0.08117336,0.18399935,0.14464354,0.25726477
3.89894947,1.52676454,0.86550772,0.00213949,0.51577938,0.23205921,0.07761835,0.17749363,0.14161658,0.24895535
3.90495248,1.47664073,0.84838088,0.00202306,0.48029626,0.22577847,0.07419366,0.17154375,0.13876883,0.24087159
3.91095548,1.42863526,0.83117948,0.00191321,0.44736702,0.21971924,0.07088406,0.16607564,0.13602335,0.23294677
3.91695848,1.38230225,0.81365725,0.00180944,0.41689430,0.21381796,0.06767130,0.16100533,0.13330417,0.22510831
3.92296148,1.33715944,0.79556509,0.00171113,0.38874021,0.20800418,0.06453593,0.15624331,0.13053925,0.21728314
3.92896448,1.29271763,0.77666492,0.00161764,0.36273721,0.20220508,0.06145881,0.15169888,0.12766322,0.20940271
3.93496748,1.24850830,0.75674266,0.00152830,0.33869888,0.19634978,0.05842254,0.14728410,0.12461965,0.20140733
3.94097049,1.20410819,0.73561966,0.00144250,0.31643012,0.19037322,0.05541265,0.14291740,0.12136293,0.19324976
3.94697349,1.15915984,0.71316212,0.00135969,0.29573656,0.18421957,0.05241841,0.13852647,0.11785961,0.18489783
3.95297649,1.11338751,0.68928798,0.00127942,0.27643263,0.17784481,0.04943338,0.13405071,0.11408923,0.17633614
3.95897949,1.06660790,0.66397120,0.00120136,0.25834828,0.17121865,0.04645565,0.12944287,0.11004450,0.16756665
3.96498249,1.01873584,0.63724341,0.00112527,0.24133415,0.16432562,0.04348780,0.12467003,0.10573113,0.15860841
3.97098549,0.96978493,0.60919276,0.00105107,0.22526522,0.15716535,0.04053649,0.11971400,0.10116702,0.14949645
3.97698849,0.91986377,0.57996059,0.00097877,0.21004291,0.14975220,0.03761200,0.11457103,0.09638125,0.14027986
3.98299150,0.86916821,0.54973586,0.00090849,0.19559591,0.14211418,0.03472748,0.10925105,0.09141256,0.13101949
3.98899450,0.81797064,0.51874805,0.00084046,0.18187982,0.13429140,0.03189811,0.10377649,0.08630773,0.12178512
3.99499750,0.76660685,0.48725880,0.00077497,0.16887579,0.12633409,0.02914027,0.09818073,0.08111984,0.11265258
4.00100050,0.71546166,0.45555295,0.00071237,0.15658849,0.11830039,0.02647068,0.09250629,0.07590637,0.10370080
4.00700350,0.66495388,0.42392922,0.00065308,0.14504353,0.11025392,0.02390558,0.08680299,0.07072746,0.09500903
4.01300650,0.61552150,0.39269120,0.00059750,0.13428456,0.10226142,0.02146004,0.08112595,0.06564420,0.08665433
4.01900950,0.56760767,0.36213879,0.00054609,0.12437025,0.09439047,0.01914735,0.07553369,0.06071706,0.07870943
4.02501251,0.52164801,0.33256064,0.00049927,0.11537127,0.08670734,0.01697862,0.07008631,0.05600459,0.07124106
4.03101551,0.47805965,0.30422750,0.00045746,0.10736735,0.07927517,0.01496248,0.06484382,0.05156223,0.06430868
4.03701851,0.43723204,0.27738690,0.00042107,0.10044450,0.07215241,0.01310495,0.05986467,0.04744140,0.05796374
4.04302151,0.39951983,0.25225906,0.00039047,0.09469247,0.06539164,0.01140946,0.05520450,0.04368873,0.05224932
4.04902451,0.36523759,0.22903399,0.00036599,0.09020228,0.05903867,0.00987701,0.05091505,0.04034558,0.04720023
4.05502751,0.33465632,0.20786987,0.00034794,0.08706406,0.05313211,0.00850640,0.04704339,0.03744757,0.04284333
4.06103052,0.30800150,0.18889235,0.00033659,0.08536486,0.04770307,0.00729461,0.04363122,0.03502435,0.03919821
4.06703352,0.28545249,0.17219489,0.00033215,0.08518671,0.04277539,0.00623719,0.04071443,0.03309941,0.03627793
4.07303652,0.26714287,0.15783977,0.00033480,0.08660457,0.03836585,0.00532872,0.03832284,0.03168992,0.03408995
4.07903952,0.25316164,0.14585975,0.00034467,0.08968448,0.03448487,0.00456328,0.03648000,0.03080667,0.03263703
4.08504252,0.24355496,0.13626021,0.00036186,0.09448169,0.03113707,0.00393489,0.03520315,0.03045396,0.03191814
4.09104552,0.23832825,0.12902158,0.00038637,0.10103886,0.02832222,0.00343800,0.03450325,0.03062954,0.03192928
4.09704852,0.23744863,0.12410214,0.00041817,0.10938451,0.02603602,0.00306786,0.03438513,0.03132455,0.03266421
4.10305153,0.24084754,0.12144102,0.00045717,0.11953160,0.02427107,0.00282087,0.03484762,0.03252344,0.03411512
4.10905453,0.24842363,0.12096136,0.00050319,0.13147659,0.02301773,0.00269494,0.03588383,0.03420404,0.03627309
4.11505753,0.26004596,0.12257385,0.00055599,0.14519890,0.02226497,0.00268969,0.03748147,0.03633760,0.03912857
4.12106053,0.27555758,0.12618038,0.00061526,0.16066102,0.02200117,0.00280663,0.03962320,0.03888897,0.04267167
4.12706353,0.29477961,0.13167812,0.00068059,0.17780933,0.02221477,0.00304928,0.04228711,0.04181698,0.04689246
4.13306653,0.31751604,0.13896391,0.00075153,0.19657582,0.02289490,0.00342322,0.04544725,0.04507492,0.05178121
4.13906953,0.34355906,0.14793905,0.00082753,0.21688064,0.02403183,0.00393602,0.04907424,0.04861128,0.05732855
4.14507254,0.37269528,0.15851442,0.00090800,0.23863559,0.02561728,0.00459717,0.05313600,0.05237070,0.06352572
4.15107554,0.40471249,0.17061594,0.00099229,0.26174841,0.02764470,0.00541787,0.05759852,0.05629515,0.07036467
4.15707854,0.43940711,0.18419026,0.00107973,0.28612793,0.03010928,0.00641081,0.06242673,0.06032527,0.07783831
4.16308154,0.47659190,0.19921042,0.00116963,0.31168963,0.03300793,0.00758986,0.06758539,0.06440203,0.08594057
4.16908454,0.51610373,0.21568138,0.00126129,0.33836159,0.03633907,0.00896967,0.07303998,0.06846837,0.09466653
4.17508754,0.55781104,0.23364499,0.00135405,0.36609033,0.04010232,0.01056526,0.07875759,0.07247104,0.10401238
4.18109055,0.60162043,0.25318422,0.00144729,0.39484625,0.04429803,0.01239150,0.08470775,0.07636236,0.11397536
4.18709355,0.64748202,0.27442607,0.00154045,0.42462826,0.04892671,0.01446262,0.09086309,0.08010197,0.12455343
4.19309655,0.69539287,0.29754287,0.00163306,0.45546714,0.05398836,0.01679161,0.09719989,0.08365832,0.13574489
4.19909955,0.74539820,0.32275166,0.00172474,0.48742715,0.05948165,0.01938961,0.10369836,0.08700995,0.14754767
4.20510255,0.79758972,0.35031105,0.00181520,0.52060573,0.06540313,0.02226536,0.11034273,0.09014637,0.15995851
4.21110555,0.85210093,0.38051552,0.00190428,0.55513075,0.07174624,0.02542453,0.11712102,0.09306855,0.17297176
4.21710855,0.90909897,0.41368681,0.00199192,0.59115529,0.07850042,0.02886917,0.12402454,0.09578887,0.18657813
4.22311156,0.96877323,0.45016245,0.00207813,0.62884975,0.08565014,0.03259713,0.13104706,0.09833060,0.20076306
4.22911456,1.03132060,0.49028137,0.00216302,0.66839150,0.09317398,0.03660160,0.13818374,0.10072680,0.21550508
4.23511756,1.09692792,0.53436707,0.00224676,0.70995219,0.10104377,0.04087059,0.14542980,0.10301876,0.23077399
4.24112056,1.16575207,0.58270866,0.00232954,0.75368314,0.10922389,0.04538667,0.15277902,0.10525394,0.24652902
4.24712356,1.23789853,0.63554044,0.00241155,0.79969946,0.11767062,0.05012663,0.16022204,0.10748362,0.26271711
4.25312656,1.31339937,0.69302090,0.00249295,0.84806341,0.12633176,0.05506144,0.16774475,0.10976018,0.27927128
4.25912956,1.39219172,0.75521204,0.00257384,0.89876805,0.13514639,0.06015618,0.17532664,0.11213434,0.29610937
4.26513257,1.47409796,0.82206015,0.00265422,0.95172185,0.14404494,0.06537022,0.18293927,0.11465236,0.31313303
4.27113557,1.55880883,0.89337906,0.00273398,1.00673536,0.15294954,0.07065756,0.19054514,0.11735339,0.33022735
4.27713857,1.64587074,0.96883724,0.00281285,1.06351075,0.16177460,0.07596724,0.19809670,0.12026715,0.34726094
4.28314157,1.73467822,1.04794944,0.00289040,1.12163518,0.17042779,0.08124409,0.20553594,0.12341199,0.36408669
4.28914457,1.82447264,1.13007412,0.00296604,1.18057861,0.17881130,0.08642945,0.21279440,0.12679352,0.38054333
4.29514757,1.91434765,1.21441715,0.00303902,1.23969672,0.18682341,0.09146226,0.21979374,0.13040388,0.39645762
4.30115058,2.00326192,1.30004224,0.00310843,1.29823919,0.19436033,0.09628010,0.22644686,0.13422161,0.41164731
4.30715358,2.09005904,1.38588825,0.00317320,1.35536344,0.20131833,0.10082053,0.23265960,0.13821230,0.42592479
4.31315658,2.17349419,1.47079293,0.00323221,1.41015365,0.20759609,0.10502245,0.23833294,0.14232979,0.43910137
4.31915958,2.25226704,1.55352262,0.00328423,1.46164453,0.21309712,0.10882749,0.24336567,0.14651806,0.45099203
4.32516258,2.32505938,1.63280674,0.00332802,1.50884902,0.21773231,0.11218152,0.24765743,0.15071350,0.46142049
4.33116558,2.39057637,1.70737580,0.00336238,1.55078898,0.22142250,0.11503607,0.25111205,0.15484764,0.47022449
4.33716858,2.44758939,1.77600121,0.00338616,1.58652755,0.22410086,0.11734965,0.25364094,0.15885001,0.47726093
4.34317159,2.49497873,1.83753527,0.00339835,1.61520175,0.22571509,0.11908897,0.25516651,0.16265106,0.48241079
4.34917459,2.53177412,1.89094922,0.00339812,1.63605393,0.22622941,0.12022999,0.25562539,0.16618491,0.48558353
4.35517759,2.55719099,1.93536775,0.00338483,1.64846060,0.22562605,0.12075868,0.25497132,0.16939190,0.48672074
4.36118059,2.57066089,1.97009803,0.00335811,1.65195711,0.22390635,0.12067151,0.25317760,0.17222063,0.48579884
4.36718359,2.57185430,1.99465206,0.00331785,1.64625721,0.22109128,0.11997564,0.25023883,0.17462949,0.48283077
4.37318659,2.56069486,2.00876096,0.00326424,1.63126632,0.21722145,0.11868876,0.24617212,0.17658762,0.47786642
4.37918959,2.53736411,2.01238081,0.00319774,1.60708792,0.21235646,0.11683860,0.24101738,0.17807519,0.47099180
4.38519260,2.50229660,2.00568956,0.00311913,1.57402278,0.20657373,0.11446209,0.23483692,0.17908304,0.46232699
4.39119560,2.45616561,1.98907554,0.00302943,1.53256100,0.19996672,0.11160429,0.22771420,0.17961185,0.45202287
4.39719860,2.39986027,1.96311809,0.00292989,1.48336738,0.19264271,0.10831693,0.21975187,0.17967073,0.44025683
