energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.33966983,4.20923657,-4.18447817,0.96640120,-0.91757133,2.87821001,-2.88817266,0.81960576,-0.81417501,0.30559916,-0.28853865,0.00056959,-0.00052002,0.31019825,-0.31181109,0.04614246,-0.04385688,0.47571642,-0.46748847
-5.33366683,4.26660424,-4.24541029,0.98123960,-0.93358893,2.92215828,-2.93328553,0.82477335,-0.82041653,0.30868997,-0.29205322,0.00061619,-0.00056256,0.31163627,-0.31462185,0.04838421,-0.04612461,0.47974578,-0.47092532
-5.32766383,4.31696797,-4.29993606,0.99431397,-0.94832409,2.96075205,-2.97328888,0.82869352,-0.82538427,0.31142808,-0.29536781,0.00066467,-0.00060748,0.31254461,-0.31694982,0.05066030,-0.04845282,0.48317313,-0.47379342
-5.32166083,4.35942486,-4.34709061,1.00550281,-0.96166989,2.99325854,-3.00741990,0.83130347,-0.82900543,0.31376342,-0.29842208,0.00071446,-0.00065431,0.31289060,-0.31872684,0.05294239,-0.05081257,0.48594164,-0.47606572
-5.31565783,4.39309095,-4.38592941,1.01468298,-0.97351921,3.01897977,-3.03494933,0.83252938,-0.83120500,0.31564501,-0.30115414,0.00076488,-0.00070251,0.31264353,-0.31988759,0.05519909,-0.05317143,0.48798768,-0.47771100
-5.30965483,4.41711249,-4.41553943,1.02172724,-0.98376089,3.03726405,-3.05519293,0.83228604,-0.83190427,0.31702105,-0.30350075,0.00081518,-0.00075144,0.31177471,-0.32037050,0.05739641,-0.05549409,0.48924105,-0.47869246
-5.30365183,4.43068012,-4.43505253,1.02650317,-0.99227670,3.04751820,-3.06752358,0.83047809,-0.83102054,0.31783936,-0.30539788,0.00086456,-0.00080036,0.31025784,-0.32011894,0.05949849,-0.05774297,0.48962580,-0.47896688
-5.29764882,4.43304601,-4.44366135,1.02887354,-0.99893931,3.04922033,-3.07138385,0.82700314,-0.82846835,0.31804826,-0.30678160,0.00091213,-0.00084849,0.30806972,-0.31908261,0.06146846,-0.05987917,0.48906195,-0.47848450
-5.29164582,4.42354363,-4.44063745,1.02869841,-1.00361166,3.04193311,-3.06629899,0.82175638,-0.82416188,0.31759785,-0.30758925,0.00095703,-0.00089501,0.30519136,-0.31721919,0.06326936,-0.06186337,0.48746789,-0.47718961
-5.28564282,4.40160985,-4.42535159,1.02583880,-1.00614791,3.02531709,-3.05189008,0.81463648,-0.81801875,0.31644164,-0.30776101,0.00099837,-0.00093905,0.30160931,-0.31449609,0.06486524,-0.06365697,0.48476342,-0.47502192
-5.27963982,4.36680827,-4.39729533,1.02016209,-1.00639603,2.99914376,-3.02788691,0.80555265,-0.80996476,0.31453856,-0.30724168,0.00103529,-0.00097977,0.29731722,-0.31089226,0.06622230,-0.06522323,0.48087333,-0.47191873
-5.27363682,4.31885305,-4.35610342,1.01154856,-1.00420213,2.96330777,-2.99414027,0.79443213,-0.79993945,0.31185516,-0.30598268,0.00106700,-0.00101631,0.29231758,-0.30639995,0.06731001,-0.06652841,0.47573135,-0.46781766
-5.26763382,4.25763176,-4.30157568,0.99989907,-0.99941621,2.91783769,-2.95063304,0.78122789,-0.78790205,0.30836785,-0.30394426,0.00109279,-0.00104791,0.28662337,-0.30102635,0.06810222,-0.06754296,0.46928424,-0.46266004
-5.26163082,4.18322600,-4.23369737,0.98514319,-0.99189926,2.86290466,-2.89748936,0.76592599,-0.77383754,0.30406518,-0.30109757,0.00111203,-0.00107386,0.28025966,-0.29479495,0.06857820,-0.06824252,0.46149575,-0.45639454
-5.25562781,4.09592842,-4.15265675,0.96724739,-0.98153135,2.79882829,-2.83498136,0.74855208,-0.75776233,0.29894992,-0.29742680,0.00112427,-0.00109355,0.27326488,-0.28774657,0.06872348,-0.06860892,0.45235034,-0.44898108
-5.24962481,3.99625458,-4.05885850,0.94622275,-0.96822007,2.72607907,-2.76353278,0.72917668,-0.73972934,0.29304068,-0.29293095,0.00112916,-0.00110650,0.26569185,-0.27993991,0.06853056,-0.06863092,0.44185636,-0.44039459
-5.24362181,3.88494881,-3.95293182,0.92213158,-0.95190909,2.64527696,-2.68371887,0.70791880,-0.71983190,0.28637323,-0.28762532,0.00112653,-0.00111236,0.25760821,-0.27145158,0.06799938,-0.06830476,0.43004839,-0.43062850
-5.23761881,3.76298280,-3.83573233,0.89509263,-0.93258617,2.55718554,-2.59626217,0.68494776,-0.69820643,0.27900104,-0.28154256,0.00111638,-0.00111095,0.24909635,-0.26237558,0.06713752,-0.06763444,0.41698886,-0.41969776
-5.23161581,3.63154655,-3.70833686,0.86528433,-0.91029015,2.46270169,-2.50202385,0.66048289,-0.67503351,0.27099533,-0.27473303,0.00109886,-0.00110222,0.24025279,-0.25282213,0.06596015,-0.06663182,0.40276845,-0.40764109
-5.22561281,3.49203142,-3.57203089,0.83294587,-0.88511642,2.36284086,-2.40199071,0.63479113,-0.65053726,0.26244421,-0.26726471,0.00107430,-0.00108630,0.23118690,-0.24291597,0.06448970,-0.06531634,0.38750550,-0.39452239
-5.21960980,3.34600555,-3.42828848,0.79837589,-0.85722054,2.25871802,-2.29725770,0.60818263,-0.62498300,0.25345123,-0.25922230,0.00104317,-0.00106347,0.22201901,-0.23279400,0.06275529,-0.06371458,0.37134437,-0.38043115
-5.21360680,3.19518230,-3.27874527,0.76192876,-0.82681967,2.15152505,-2.18900673,0.58100452,-0.59867326,0.24413317,-0.25070578,0.00100609,-0.00103418,0.21287806,-0.22260255,0.06079189,-0.06185948,0.35445263,-0.36548187
-5.20760380,3.04138286,-3.12516512,0.72400866,-0.79419165,2.04250511,-2.07848210,0.55363296,-0.57194217,0.23461728,-0.24182820,0.00096379,-0.00099898,0.20389870,-0.21249418,0.05863931,-0.05978942,0.33701744,-0.34981237
-5.20160080,2.88649443,-2.96940168,0.68506151,-0.75967165,1.93292512,-1.96696357,0.52646412,-0.54514858,0.22503800,-0.23271309,0.00091710,-0.00095856,0.19521816,-0.20262418,0.05634102,-0.05754708,0.31924116,-0.33358118
-5.19559780,2.73242575,-2.81335645,0.64556527,-0.72364657,1.82404723,-1.85573802,0.49990420,-0.51866810,0.21553335,-0.22349131,0.00086691,-0.00091371,0.18697283,-0.19314695,0.05394287,-0.05517823,0.30133630,-0.31696407
-5.18959480,2.58106182,-2.65893467,0.60601894,-0.68654731,1.71710064,-1.74607084,0.47435908,-0.49288442,0.20624120,-0.21429761,0.00081418,-0.00086528,0.17929480,-0.18421235,0.05149177,-0.05273036,0.28352033,-0.30014984
-5.18359180,2.43421973,-2.50800131,0.56693087,-0.64883926,1.61325482,-1.63917812,0.45022396,-0.46818016,0.19729555,-0.20526710,0.00075987,-0.00081418,0.17230850,-0.17596214,0.04903439,-0.05025136,0.26601019,-0.28333563
-5.17758879,2.29360762,-2.36233861,0.52880671,-0.61101150,1.51359525,-1.53620089,0.42787348,-0.44492779,0.18882299,-0.19653163,0.00070496,-0.00076134,0.16612754,-0.16852671,0.04661589,-0.04778824,0.24901716,-0.26672202
-5.17158579,2.16078828,-2.22360712,0.49213772,-0.57356507,1.41910277,-1.43818243,0.40765255,-0.42348072,0.18093958,-0.18821642,0.00065040,-0.00070772,0.16085186,-0.16202208,0.04427879,-0.04538590,0.23274196,-0.25050796
-5.16558279,2.03714899,-2.09331175,0.45738980,-0.53700087,1.33063719,-1.34604943,0.38986838,-0.40416513,0.17374822,-0.18043699,0.00059710,-0.00065423,0.15656542,-0.15654744,0.04206198,-0.04308604,0.21737048,-0.23488600
-5.15957979,1.92387859,-1.97277408,0.42499366,-0.50180776,1.24892583,-1.26059789,0.37478370,-0.38727248,0.16733667,-0.17329654,0.00054593,-0.00060176,0.15333431,-0.15218319,0.03999992,-0.04092626,0.20307025,-0.22003783
-5.15357679,1.82195243,-1.86311192,0.39533642,-0.46845125,1.17455735,-1.18248401,0.36261162,-0.37305327,0.16177625,-0.16688395,0.00049767,-0.00055117,0.15120557,-0.14898954,0.03812201,-0.03893933,0.18998767,-0.20613041
-5.14757379,1.73212550,-1.76522657,0.36875503,-0.43736323,1.10798067,-1.11222034,0.35351196,-0.36171189,0.15712132,-0.16127237,0.00045306,-0.00050324,0.15020648,-0.14700574,0.03645223,-0.03715265,0.17824621,-0.19331280
-5.14157079,1.65493348,-1.67979808,0.34553140,-0.40893312,1.04950891,-1.05017713,0.34758918,-0.35340288,0.15340943,-0.15651854,0.00041277,-0.00045871,0.15034457,-0.14624986,0.03500891,-0.03558796,0.16794539,-0.18171378
-5.13556778,1.59070103,-1.60728797,0.32588944,-0.38350070,0.99932785,-0.99658844,0.34489179,-0.34822847,0.15066215,-0.15266279,0.00037739,-0.00041823,0.15160818,-0.14671923,0.03380475,-0.03426122,0.15916068,-0.17144031
-5.12956478,1.53955645,-1.54794900,0.30999391,-0.36135079,0.95750792,-0.95156242,0.34541324,-0.34623751,0.14888650,-0.14972968,0.00034744,-0.00038240,0.15396742,-0.14839129,0.03284698,-0.03318264,0.15194414,-0.16257682
-5.12356178,1.50145133,-1.50184091,0.29795082,-0.34270971,0.92401916,-0.91509501,0.34909395,-0.34742563,0.14807679,-0.14772923,0.00032340,-0.00035176,0.15737576,-0.15122497,0.03213765,-0.03235699,0.14632563,-0.15518525
-5.11755878,1.47618380,-1.46885082,0.28980935,-0.32774376,0.89874779,-0.88708611,0.35582441,-0.35173655,0.14821677,-0.14665861,0.00030568,-0.00032680,0.16177177,-0.15516244,0.03167413,-0.03178389,0.14231454,-0.14930583
-5.11155578,1.46342375,-1.44871697,0.28556480,-0.31655931,0.88151354,-0.86735711,0.36544917,-0.35906449,0.14928195,-0.14650416,0.00029465,-0.00030794,0.16708126,-0.16013110,0.03144951,-0.03145834,0.13990190,-0.14495840
-5.10555278,1.46273850,-1.44105431,0.28516252,-0.30920449,0.87208664,-0.85566886,0.37777141,-0.36925743,0.15124181,-0.14724360,0.00029066,-0.00029558,0.17321942,-0.16604578,0.03145327,-0.03137123,0.13906250,-0.14214414
-5.09954977,1.47361734,-1.44538025,0.28850232,-0.30567215,0.87020337,-0.85173890,0.39255795,-0.38212106,0.15406192,-0.14884831,0.00029400,-0.00029009,0.18009316,-0.17281109,0.03167178,-0.03150994,0.13975714,-0.14084763
-5.09354677,1.49549380,-1.46113947,0.29544314,-0.30590382,0.87557949,-0.85525715,0.40954458,-0.39742336,0.15770569,-0.15128546,0.00030495,-0.00029179,0.18760324,-0.18032368,0.03208892,-0.03185895,0.14193469,-0.14103897
-5.08754377,1.52776436,-1.48772622,0.30580783,-0.30979439,0.88792086,-0.86589923,0.42844136,-0.41489960,0.16213572,-0.15451989,0.00032376,-0.00030100,0.19564634,-0.18847453,0.03268658,-0.03240040,0.14553385,-0.14267588
-5.08154077,1.56980309,-1.52450330,0.31938757,-0.31719713,0.90693074,-0.88333676,0.44893805,-0.43425759,0.16731461,-0.15851566,0.00035067,-0.00031802,0.20411701,-0.19715104,0.03344523,-0.03311469,0.15048465,-0.14570566
-5.07553777,1.62097152,-1.57081689,0.33594609,-0.32792888,0.93231360,-0.90724437,0.47070923,-0.45518310,0.17320522,-0.16323708,0.00038588,-0.00034314,0.21290920,-0.20623895,0.03434434,-0.03398096,0.15670946,-0.15006682
-5.06953477,1.68062391,-1.62600681,0.35522322,-0.34177502,0.96377556,-0.93730309,0.49341934,-0.47734530,0.17977041,-0.16864925,0.00042956,-0.00037664,0.22191768,-0.21562408,0.03536278,-0.03497759,0.16412370,-0.15569047
-5.06353177,1.74810788,-1.68941210,0.37693804,-0.35849413,1.00102157,-0.97320037,0.51672740,-0.50040216,0.18697221,-0.17471810,0.00048186,-0.00041877,0.23103915,-0.22519371,0.03647918,-0.03608260,0.17263603,-0.16250115
-5.05752876,1.82276126,-1.76037209,0.40079143,-0.37782216,1.04374994,-1.01462688,0.54029147,-0.52400573,0.19477062,-0.18140976,0.00054289,-0.00046977,0.24017299,-0.23483786,0.03767223,-0.03727399,0.18214831,-0.17041741
-5.05152576,1.90390562,-1.83822343,0.42646816,-0.39947590,1.09164476,-1.06127057,0.56377278,-0.54780720,0.20312199,-0.18868963,0.00061270,-0.00052987,0.24922192,-0.24445014,0.03892093,-0.03853009,0.19255530,-0.17935191
-5.04552276,1.99083777,-1.92229381,0.45363863,-0.42315597,1.14436703,-1.11280875,0.58683970,-0.57146171,0.21197728,-0.19652091,0.00069131,-0.00059925,0.25809234,-0.25392854,0.04020482,-0.03982978,0.20374415,-0.18921121
-5.03951976,2.08282008,-2.01189335,0.48196044,-0.44854913,1.20154523,-1.16889869,0.60917134,-0.59463291,0.22128022,-0.20486293,0.00077868,-0.00067807,0.26669461,-0.26317592,0.04150417,-0.04115275,0.21559397,-0.19989536
-5.03351676,2.17907102,-2.10630449,0.51107983,-0.47533012,1.26276624,-1.22916784,0.63046102,-0.61699719,0.23096563,-0.21366926,0.00087475,-0.00076646,0.27494320,-0.27210036,0.04280015,-0.04247967,0.22797541,-0.21129725
-5.02751376,2.27875684,-2.20477175,0.54063343,-0.50316317,1.32756749,-1.29320420,0.65041951,-0.63824760,0.24095794,-0.22288591,0.00097937,-0.00086450,0.28275680,-0.28061542,0.04407500,-0.04379239,0.24075058,-0.22330207
-5.02151076,2.38098551,-2.30649223,0.57025024,-0.53170330,1.39543077,-1.36054784,0.66877809,-0.65809737,0.25117019,-0.23244959,0.00109238,-0.00097224,0.29005844,-0.28864031,0.04531216,-0.04507403,0.25377323,-0.23578679
-5.01550775,2.48480379,-2.41060800,0.59955416,-0.56059770,1.46577860,-1.43068418,0.68529147,-0.67628320,0.26150356,-0.24228636,0.00121360,-0.00108969,0.29677576,-0.29610001,0.04649642,-0.04630918,0.26688947,-0.24861988
-5.00950475,2.58919791,-2.51620115,0.62816712,-0.58948726,1.53797338,-1.50303957,0.69974049,-0.69256805,0.27184748,-0.25231062,0.00134282,-0.00121684,0.30284119,-0.30292538,0.04761405,-0.04748394,0.27993890,-0.26166144
-5.00350175,2.69309848,-2.62229230,0.65571304,-0.61800856,1.61131958,-1.57697971,0.71193467,-0.70674365,0.28208048,-0.26242471,0.00147986,-0.00135366,0.30819247,-0.30905340,0.04865288,-0.04858604,0.29275641,-0.27476366
-4.99749875,2.79538939,-2.72784301,0.68182233,-0.64579644,1.68506904,-1.65181114,0.72171448,-0.71863254,0.29207172,-0.27251916,0.00162455,-0.00150011,0.31277305,-0.31442727,0.04960238,-0.04960489,0.30517439,-0.28777193
-4.99149575,2.89492087,-2.83176222,0.70613730,-0.67248718,1.75842930,-1.72678580,0.72895330,-0.72808979,0.30168313,-0.28247354,0.00177681,-0.00165617,0.31653277,-0.31899677,0.05045374,-0.05053159,0.31702559,-0.30052640
-4.98549275,2.99052596,-2.93291690,0.72831796,-0.69772256,1.83057449,-1.80110869,0.73355910,-0.73500422,0.31077226,-0.29215802,0.00193663,-0.00182185,0.31942850,-0.32271851,0.05119987,-0.05135895,0.32814626,-0.31286410
-4.97948974,3.08103998,-3.03014642,0.74804834,-0.72115452,1.90065849,-1.87394837,0.73547555,-0.73929917,0.31919550,-0.30143565,0.00210409,-0.00199720,0.32142490,-0.32555633,0.05183534,-0.05208140,0.33837968,-0.32462165
-4.97348674,3.16532199,-3.12228043,0.76504297,-0.74245061,1.96782981,-1.94444989,0.73468270,-0.74093281,0.32681172,-0.31016510,0.00227944,-0.00218235,0.32249508,-0.32748165,0.05235638,-0.05269492,0.34757981,-0.33563830
-4.96748374,3.24227756,-3.20815931,0.77905322,-0.76129987,2.03124751,-2.01174966,0.73119706,-0.73989799,0.33348605,-0.31820394,0.00246306,-0.00237752,0.32262126,-0.32847384,0.05276071,-0.05319693,0.35561496,-0.34575937
-4.96148074,3.31088159,-3.28665669,0.78987331,-0.77741912,2.09009766,-2.07499177,0.72507099,-0.73622148,0.33909369,-0.32541227,0.00265549,-0.00258302,0.32179537,-0.32852061,0.05304741,-0.05358610,0.36237126,-0.35483989
-4.95547774,3.37020053,-3.35670293,0.79734561,-0.79055930,2.14360960,-2.13334511,0.71639145,-0.72996284,0.34352357,-0.33165649,0.00285744,-0.00279927,0.32001935,-0.32761823,0.05321674,-0.05386216,0.36775577,-0.36274825
-4.94947474,3.41941301,-3.41730887,0.80136496,-0.80051162,2.19107170,-2.18602081,0.70527807,-0.72121266,0.34668160,-0.33681312,0.00306979,-0.00302679,0.31730550,-0.32577183,0.05326993,-0.05402571,0.37169913,-0.36936970
-4.94347174,3.45782819,-3.46758886,0.80188183,-0.80711320,2.23184591,-2.23228925,0.69188054,-0.71009043,0.34849357,-0.34077246,0.00329355,-0.00326623,0.31367642,-0.32299544,0.05320896,-0.05407798,0.37415753,-0.37460965
-4.93746873,3.48490125,-3.50678230,0.79890401,-0.81025193,2.26538095,-2.27149637,0.67637541,-0.69674197,0.34890731,-0.34344194,0.00352986,-0.00351831,0.30916487,-0.31931206,0.05303636,-0.05402063,0.37511392,-0.37839638
-4.93146573,3.50024571,-3.53427304,0.79249685,-0.80987033,2.29122377,-2.30307866,0.65896239,-0.68133645,0.34789430,-0.34474904,0.00377990,-0.00378379,0.30381346,-0.31475355,0.05275501,-0.05385554,0.37457845,-0.38068328
-4.92546273,3.50364234,-3.54960595,0.78278188,-0.80596803,2.30902916,-2.32657657,0.63986028,-0.66406321,0.34545048,-0.34464364,0.00404489,-0.00406349,0.29767408,-0.30936041,0.05236797,-0.05358470,0.37258804,-0.38145032
-4.91945973,3.49504462,-3.55250035,0.76993390,-0.79860290,2.31856739,-2.34164603,0.61930266,-0.64512835,0.34159634,-0.34309968,0.00432599,-0.00435818,0.29080726,-0.30318155,0.05187839,-0.05321006,0.36920516,-0.38070471
-4.91345673,3.47458091,-3.54285990,0.75417668,-0.78789059,2.31972995,-2.34806781,0.59753350,-0.62475125,0.33637630,-0.34011622,0.00462425,-0.00466853,0.28328141,-0.29627390,0.05128945,-0.05273353,0.36451583,-0.37848084
-4.90745373,3.44255343,-3.52077878,0.73577739,-0.77400254,2.31253332,-2.34575469,0.57480284,-0.60316115,0.32985753,-0.33571764,0.00494050,-0.00499506,0.27517202,-0.28870199,0.05060434,-0.05215694,0.35862700,-0.37483930
-4.90145073,3.39943445,-3.48654419,0.71504002,-0.75716239,2.29712080,-2.33475623,0.55136280,-0.58059380,0.32212807,-0.32995321,0.00527527,-0.00533808,0.26656083,-0.28053752,0.04982636,-0.05148216,0.35166332,-0.36986518
-4.89544772,3.34585984,-3.44063501,0.69229810,-0.73764117,2.27376252,-2.31526108,0.52746382,-0.55728835,0.31329462,-0.32289602,0.00562872,-0.00569756,0.25753493,-0.27185886,0.04895900,-0.05071127,0.34376366,-0.36366563
-4.88944472,3.28262032,-3.38371689,0.66790696,-0.71575108,2.24285356,-2.28759688,0.50335149,-0.53348456,0.30347993,-0.31464119,0.00600053,-0.00607309,0.24818605,-0.26275054,0.04800618,-0.04984668,0.33507726,-0.35636691
-4.88344172,3.21065067,-3.31663386,0.64223584,-0.69183846,2.20491012,-2.25222755,0.47926391,-0.50942029,0.29281998,-0.30530372,0.00638984,-0.00646379,0.23860969,-0.25330273,0.04697242,-0.04889145,0.32575990,-0.34811090
-4.87743872,3.13101692,-3.24039650,0.61566020,-0.66627601,2.16056390,-2.20974812,0.45542956,-0.48532938,0.28146107,-0.29501578,0.00679515,-0.00686823,0.22890442,-0.24361063,0.04586305,-0.04784951,0.31597014,-0.33905133
-4.87143572,3.04490186,-3.15616710,0.58855435,-0.63945452,2.11055434,-2.16087705,0.43206579,-0.46143985,0.26955680,-0.28392376,0.00721432,-0.00728440,0.21917112,-0.23377386,0.04468452,-0.04672593,0.30586577,-0.32934992
-4.86543272,2.95358878,-3.06524187,0.56128472,-0.61177458,2.05571899,-2.10644603,0.40937783,-0.43797248,0.25726522,-0.27218512,0.00764447,-0.00770965,0.20951219,-0.22389571,0.04344454,-0.04552718,0.29560058,-0.31917243
-4.85942971,2.85844349,-2.96903047,0.53420384,-0.58363836,1.99698167,-2.04738731,0.38755812,-0.41513959,0.24474607,-0.25996511,0.00808202,-0.00814066,0.20003072,-0.21408231,0.04215227,-0.04426133,0.28532161,-0.30868491
-4.85342671,2.76089487,-2.86903327,0.50764525,-0.55544179,1.93533876,-1.98471886,0.36678612,-0.39314407,0.23215814,-0.24743346,0.00852268,-0.00857347,0.19082959,-0.20444162,0.04081846,-0.04293821,0.27516683,-0.29805027
-4.84742371,2.66241384,-2.76681649,0.48191918,-0.52756736,1.87184341,-1.91952727,0.34722814,-0.37217851,0.21965692,-0.23476118,0.00896152,-0.00900349,0.18201037,-0.19508229,0.03945549,-0.04156949,0.26526342,-0.28742515
-4.84142071,2.56449102,-2.66398576,0.45730932,-0.50037767,1.80758810,-1.85294890,0.32903739,-0.35242436,0.20739238,-0.22211745,0.00939298,-0.00942553,0.17367213,-0.18611227,0.03807731,-0.04016869,0.25572650,-0.27695736
-4.83541771,2.46861334,-2.56215853,0.43407026,-0.47420987,1.74368566,-1.78614945,0.31235393,-0.33405109,0.19550709,-0.20966675,0.00981106,-0.00983396,0.16591005,-0.17763724,0.03669936,-0.03875107,0.24665847,-0.26678374
-4.82941471,2.37623996,-2.46293581,0.41242593,-0.44937111,1.68124921,-1.72030252,0.29730451,-0.31721527,0.18413444,-0.19756616,0.01020937,-0.01022274,0.15881393,-0.16975892,0.03533831,-0.03733341,0.23814877,-0.25702870
-4.82341171,2.28877792,-2.36787390,0.39256866,-0.42613500,1.62137149,-1.65656748,0.28400221,-0.30205943,0.17339720,-0.18596302,0.01058133,-0.01058563,0.15246645,-0.16257311,0.03401183,-0.03593383,0.23027414,-0.24780323
-4.81740870,2.20755809,-2.27845667,0.37465892,-0.40473905,1.56510410,-1.59606737,0.27254594,-0.28871094,0.16340621,-0.17499281,0.01092034,-0.01091629,0.14694145,-0.15616771,0.03273823,-0.03457134,0.22309918,-0.23920451
-4.81140570,2.13381213,-2.19606914,0.35882559,-0.38538311,1.51343721,-1.53986731,0.26301965,-0.27728063,0.15425934,-0.16477741,0.01121995,-0.01120851,0.14230213,-0.15062061,0.03153602,-0.03326547,0.21667732,-0.23131595
-4.80540270,2.06865092,-2.12197299,0.34516668,-0.36822873,1.46728043,-1.48895410,0.25549140,-0.26786139,0.14604063,-0.15542363,0.01147406,-0.01145638,0.13859931,-0.14599769,0.03042352,-0.03203582,0.21105186,-0.22420771
-4.79939970,2.01304532,-2.05728460,0.33375043,-0.35339933,1.42744540,-1.44421744,0.25001239,-0.26052679,0.13881970,-0.14702213,0.01167717,-0.01165447,0.13586979,-0.14235087,0.02941842,-0.03090154,0.20625732,-0.21793750
-4.79339670,1.96780966,-2.00295629,0.32461662,-0.34098108,1.39463056,-1.40643349,0.24661586,-0.25532963,0.13265130,-0.13964662,0.01182448,-0.01179803,0.13413497,-0.13971637,0.02853730,-0.02988090,0.20232065,-0.21255170
-4.78739370,1.93358853,-1.95976105,0.31777817,-0.33102439,1.36940859,-1.37625096,0.24531615,-0.25230079,0.12757516,-0.13335345,0.01191216,-0.01188318,0.13339977,-0.13811332,0.02779524,-0.02899076,0.19926256,-0.20808656
-4.78139070,1.91084729,-1.92828128,0.31322273,-0.32354583,1.35221687,-1.35418030,0.24610789,-0.25144821,0.12361602,-0.12818147,0.01193743,-0.01190706,0.13365195,-0.13754272,0.02720546,-0.02824621,0.19709865,-0.20456943
-4.77538769,1.89986636,-1.90890158,0.31091448,-0.31853040,1.34335104,-1.34058592,0.24896549,-0.25275625,0.12078388,-0.12415224,0.01189873,-0.01186793,0.13486182,-0.13798685,0.02677901,-0.02766014,0.19584034,-0.20201999
