energy_ev,total_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
3.07053527,2.02037747,1.07733537,0.02053038,0.91371274,0.75750188,0.06549479,0.26766795,0.06228386,0.27245035
3.07653827,1.99118454,1.03454594,0.01944368,0.89653782,0.76177374,0.06597596,0.26607902,0.06666803,0.26929861
3.08254127,1.96298454,0.99309892,0.01835750,0.87943084,0.76653170,0.06641522,0.26451647,0.07122312,0.26638831
3.08854427,1.93595171,0.95333934,0.01728558,0.86253866,0.77166436,0.06678017,0.26295563,0.07588044,0.26375391
3.09454727,1.91011128,0.91551717,0.01623991,0.84594880,0.77700604,0.06703639,0.26135969,0.08056596,0.26140410
3.10055028,1.88535283,0.87978793,0.01523058,0.82969441,0.78234611,0.06714904,0.25968320,0.08520215,0.25932289
3.10655328,1.86145133,0.84621780,0.01426568,0.81376263,0.78744127,0.06708455,0.25787635,0.08971011,0.25747201
3.11255628,1.83809443,0.81479302,0.01335138,0.79810550,0.79202991,0.06681219,0.25588951,0.09401188,0.25579457
3.11855928,1.81491464,0.78543282,0.01249200,0.78265286,0.79584808,0.06630550,0.25367814,0.09803285,0.25421956
3.12456228,1.79152411,0.75800510,0.01169018,0.76732638,0.79864594,0.06554357,0.25120745,0.10170427,0.25266708
3.13056528,1.76755034,0.73234390,0.01094711,0.75205381,0.80020404,0.06451199,0.24845683,0.10496563,0.25105393
3.13656828,1.74267045,0.70826774,0.01026276,0.73678259,0.80034833,0.06320358,0.24542360,0.10776684,0.24929924
3.14257129,1.71664217,0.68559765,0.00963614,0.72149197,0.79896322,0.06161874,0.24212599,0.11007017,0.24732989
3.14857429,1.68932983,0.66417398,0.00906559,0.70620297,0.79600179,0.05976549,0.23860507,0.11185168,0.24508524
3.15457729,1.66072369,0.64387121,0.00854896,0.69098550,0.79149270,0.05765923,0.23492553,0.11310226,0.24252116
3.16058029,1.63095183,0.62460987,0.00808393,0.67596227,0.78554324,0.05532214,0.23117530,0.11382806,0.23961296
3.16658329,1.60028364,0.60636505,0.00766808,0.66130927,0.77833845,0.05278245,0.22746384,0.11405030,0.23635717
3.17258629,1.56912505,0.58917125,0.00729910,0.64725264,0.77013610,0.05007338,0.22391931,0.11380450,0.23277208
3.17858929,1.53800555,0.57312320,0.00697487,0.63406228,0.76125790,0.04723205,0.22068458,0.11313909,0.22889701
3.18459230,1.50755776,0.55837295,0.00669350,0.62204228,0.75207725,0.04429829,0.21791235,0.11211352,0.22479050
3.19059530,1.47849072,0.54512322,0.00645334,0.61151883,0.74300406,0.04131336,0.21575938,0.11079579,0.22052735
3.19659830,1.45155823,0.53361755,0.00625298,0.60282613,0.73446742,0.03831879,0.21438032,0.10925976,0.21619489
3.20260130,1.42752380,0.52412779,0.00609115,0.59629093,0.72689688,0.03535525,0.21392120,0.10758209,0.21188861
3.20860430,1.40712412,0.51693950,0.00596670,0.59221660,0.72070327,0.03246156,0.21451288,0.10583911,0.20770741
3.21460730,1.39103267,0.51233607,0.00587846,0.59086730,0.71625984,0.02967384,0.21626476,0.10410373,0.20374873
3.22061031,1.37982540,0.51058228,0.00582520,0.59245328,0.71388474,0.02702484,0.21925912,0.10244250,0.20010383
3.22661331,1.37395002,0.51190801,0.00580549,0.59711764,0.71382552,0.02454337,0.22354610,0.10091300,0.19685344
3.23261631,1.37370029,0.51649298,0.00581765,0.60492562,0.71624642,0.02225402,0.22913976,0.09956155,0.19406399
3.23861931,1.37919671,0.52445304,0.00585971,0.61585657,0.72121903,0.02017694,0.23601538,0.09842159,0.19178461
3.24462231,1.39037415,0.53582877,0.00592930,0.62979925,0.72871664,0.01832781,0.24410808,0.09751245,0.19004501
3.25062531,1.40697737,0.55057678,0.00602370,0.64655068,0.73861279,0.01671789,0.25331287,0.09683889,0.18885422
3.25662831,1.42856427,0.56856417,0.00613980,0.66581855,0.75068369,0.01535422,0.26348632,0.09639122,0.18820045
3.26263132,1.45451703,0.58956639,0.00627413,0.68722738,0.76461490,0.01423985,0.27444964,0.09614601,0.18805181
3.26863432,1.48406053,0.61326873,0.00642292,0.71032808,0.78001159,0.01337416,0.28599325,0.09606742,0.18835793
3.27463732,1.51628730,0.63927129,0.00658218,0.73461063,0.79641219,0.01275314,0.29788269,0.09610900,0.18905241
3.28064032,1.55018808,0.66709739,0.00674772,0.75951955,0.81330487,0.01236979,0.30986559,0.09621593,0.19005591
3.28664332,1.58468653,0.69620519,0.00691533,0.78447136,0.83014602,0.01221445,0.32167965,0.09632752,0.19127973
3.29264632,1.61867699,0.72600204,0.00708081,0.80887364,0.84638017,0.01227512,0.33306108,0.09637993,0.19262977
3.29864932,1.65106337,0.75586099,0.00724012,0.83214470,0.86146041,0.01253785,0.34375345,0.09630894,0.19401063
3.30465233,1.68079793,0.78513908,0.00738946,0.85373324,0.87486854,0.01298706,0.35351639,0.09605268,0.19532968
3.31065533,1.70691816,0.81319642,0.00752537,0.87313711,0.88613410,0.01360589,0.36213392,0.09555415,0.19650092
3.31665833,1.72858033,0.83941557,0.00764484,0.88992051,0.89485148,0.01437654,0.36942194,0.09476349,0.19744856
3.32266133,1.74508835,0.86322029,0.00774534,0.90372864,0.90069443,0.01528061,0.37523468,0.09363986,0.19811002
3.32866433,1.75591674,0.88409293,0.00782493,0.91429957,0.90342745,0.01629950,0.37946964,0.09215289,0.19843833
3.33466733,1.76072673,0.90158985,0.00788226,0.92147231,0.90291343,0.01741475,0.38207099,0.09028372,0.19840382
3.34067034,1.75937494,0.91535411,0.00791659,0.92519114,0.89911736,0.01860839,0.38303100,0.08802542,0.19799502
3.34667334,1.75191418,0.92512492,0.00792782,0.92550568,0.89210591,0.01986335,0.38238970,0.08538299,0.19721872
3.35267634,1.73858646,0.93074355,0.00791642,0.92256675,0.88204296,0.02116378,0.38023248,0.08237290,0.19609924
3.35867934,1.71980845,0.93215534,0.00788341,0.91661822,0.86918122,0.02249534,0.37668595,0.07902217,0.19467682
3.36468234,1.69615009,0.92940790,0.00783030,0.90798507,0.85385042,0.02384550,0.37191200,0.07536705,0.19300541
3.37068534,1.66830733,0.92264541,0.00775901,0.89705820,0.83644242,0.02520367,0.36610056,0.07145150,0.19114972
3.37668834,1.63707013,0.91209959,0.00767174,0.88427670,0.81739419,0.02656137,0.35946115,0.06732539,0.18918179
3.38269135,1.60328723,0.89807753,0.00757094,0.87010828,0.79716913,0.02791215,0.35221381,0.06304263,0.18717727
3.38869435,1.56782921,0.88094715,0.00745912,0.85502872,0.77623773,0.02925156,0.34457967,0.05865921,0.18521142
3.39469735,1.53155151,0.86112096,0.00733880,0.83950133,0.75505838,0.03057683,0.33677163,0.05423137,0.18335515
3.40070035,1.49525897,0.83903881,0.00721237,0.82395734,0.73405919,0.03188661,0.32898569,0.04981384,0.18167126
3.40670335,1.45967354,0.81515059,0.00708204,0.80877801,0.71362158,0.03318050,0.32139318,0.04545828,0.18021098
3.41270635,1.42540651,0.78989952,0.00694967,0.79427942,0.69406633,0.03445851,0.31413433,0.04121200,0.17901106
3.41870935,1.39293640,0.76370685,0.00681681,0.78070043,0.67564271,0.03572052,0.30731342,0.03711686,0.17809155
3.42471236,1.36259348,0.73695863,0.00668457,0.76819453,0.65852106,0.03696568,0.30099578,0.03320859,0.17745426
3.43071536,1.33455143,0.70999497,0.00655363,0.75682577,0.64278913,0.03819183,0.29520666,0.02951625,0.17708221
3.43671836,1.30882635,0.68310228,0.00642420,0.74656894,0.62845219,0.03939501,0.28993201,0.02606209,0.17693985
3.44272136,1.28528308,0.65650860,0.00629609,0.73731401,0.61543681,0.04056899,0.28512116,0.02286163,0.17697422
3.44872436,1.26364827,0.63038206,0.00616871,0.72887443,0.60359809,0.04170508,0.28069107,0.01992392,0.17711696
3.45472736,1.24352947,0.60483242,0.00604113,0.72099886,0.59272982,0.04279189,0.27653208,0.01725205,0.17728706
3.46073037,1.22443911,0.57991522,0.00591217,0.71338576,0.58257705,0.04381550,0.27251460,0.01484380,0.17739419
3.46673337,1.20582220,0.55563834,0.00578047,0.70570004,0.57285039,0.04475961,0.26849667,0.01269229,0.17734254
3.47273637,1.18708628,0.53197028,0.00564460,0.69759095,0.56324132,0.04560607,0.26433167,0.01078685,0.17703495
3.47873937,1.16763207,0.50884969,0.00550313,0.68871026,0.55343779,0.04633540,0.25987610,0.00911379,0.17637713
3.48474237,1.14688354,0.48619542,0.00535475,0.67873000,0.54313925,0.04692761,0.25499677,0.00765718,0.17528172
3.49074537,1.12431588,0.46391670,0.00519836,0.66735879,0.53207065,0.04736302,0.24957732,0.00639964,0.17367215
3.49674837,1.09948012,0.44192264,0.00503311,0.65435614,0.51999461,0.04762322,0.24352353,0.00532297,0.17148600
3.50275138,1.07202357,0.42013080,0.00485850,0.63954411,0.50672135,0.04769197,0.23676752,0.00440879,0.16867773
3.50875438,1.04170512,0.39847426,0.00467443,0.62281580,0.49211616,0.04755615,0.22927032,0.00363906,0.16522078
3.51475738,1.00840511,0.37690707,0.00448117,0.60414054,0.47610398,0.04720652,0.22102319,0.00299646,0.16110878
3.52076038,0.97212953,0.35540784,0.00427945,0.58356558,0.45867122,0.04663839,0.21204734,0.00246478,0.15635604
3.52676338,0.93300865,0.33398144,0.00407039,0.56121447,0.43986485,0.04585217,0.20239234,0.00202910,0.15099721
3.53276638,0.89129055,0.31265898,0.00385547,0.53728223,0.41978900,0.04485358,0.19213344,0.00167601,0.14508612
3.53876938,0.84733016,0.29149607,0.00363653,0.51202789,0.39859936,0.04365374,0.18136785,0.00139367,0.13869409
3.54477239,0.80157452,0.27056987,0.00341568,0.48576468,0.37649585,0.04226900,0.17021032,0.00117187,0.13190752
3.55077539,0.75454539,0.24997500,0.00319523,0.45884865,0.35371401,0.04072055,0.15878832,0.00100197,0.12482517
3.55677839,0.70681996,0.22981879,0.00297764,0.43166615,0.33051558,0.03903381,0.14723702,0.00087696,0.11755511
3.56278139,0.65901086,0.21021623,0.00276544,0.40462090,0.30717882,0.03723764,0.13569442,0.00079126,0.11021152
3.56878439,0.61174631,0.19128489,0.00256116,0.37812120,0.28398897,0.03536352,0.12429669,0.00074072,0.10291148
3.57478739,0.56565135,0.17314015,0.00236727,0.35256778,0.26122933,0.03344445,0.11317415,0.00072249,0.09577194
3.58079040,0.52133067,0.15589103,0.00218608,0.32834286,0.23917318,0.03151400,0.10244784,0.00073490,0.08890681
3.58679340,0.47935393,0.13963677,0.00201976,0.30580058,0.21807699,0.02960526,0.09222685,0.00077736,0.08242447
3.59279640,0.44024353,0.12446430,0.00187024,0.28525934,0.19817483,0.02774986,0.08260653,0.00085025,0.07642559
3.59879940,0.40446542,0.11044673,0.00173919,0.26699589,0.17967432,0.02597708,0.07366741,0.00095477,0.07100136
3.60480240,0.37242264,0.09764274,0.00162803,0.25124153,0.16275385,0.02431313,0.06547499,0.00109290,0.06623210
3.61080540,0.34445176,0.08609694,0.00153788,0.23818020,0.14756129,0.02278053,0.05808011,0.00126722,0.06218637
3.61680840,0.32082175,0.07584101,0.00146958,0.22794834,0.13421372,0.02139769,0.05152007,0.00148081,0.05892027
3.62281141,0.30173505,0.06689555,0.00142370,0.22063647,0.12279826,0.02017864,0.04581999,0.00173714,0.05647726
3.62881441,0.28733045,0.05927236,0.00140054,0.21629210,0.11337373,0.01913301,0.04099472,0.00203993,0.05488809
3.63481741,0.27768727,0.05297714,0.00140014,0.21492379,0.10597280,0.01826607,0.03705074,0.00239301,0.05417107
3.64082041,0.27283049,0.04801220,0.00142233,0.21650605,0.10060456,0.01757905,0.03398821,0.00280018,0.05433247
3.64682341,0.27273636,0.04437919,0.00146671,0.22098465,0.09725728,0.01706954,0.03180289,0.00326506,0.05536707
3.65282641,0.27733819,0.04208154,0.00153272,0.22828222,0.09590115,0.01673195,0.03048793,0.00379093,0.05725881
3.65882941,0.28653195,0.04112650,0.00161964,0.23830367,0.09649087,0.01655815,0.03003525,0.00438056,0.05998155
3.66483242,0.30018142,0.04152668,0.00172659,0.25094121,0.09896804,0.01653809,0.03043667,0.00503603,0.06349990
3.67083542,0.31812281,0.04330091,0.00185260,0.26607874,0.10326324,0.01666051,0.03168458,0.00575859,0.06777008
3.67683842,0.34016862,0.04647439,0.00199660,0.28359527,0.10929774,0.01691353,0.03377218,0.00654850,0.07274092
3.68284142,0.36611074,0.05107805,0.00215742,0.30336744,0.11698495,0.01728530,0.03669327,0.00740487,0.07835491
3.68884442,0.39572277,0.05714720,0.00233385,0.32527067,0.12623143,0.01776455,0.04044160,0.00832554,0.08454930
3.69484742,0.42876156,0.06471931,0.00252460,0.34917928,0.13693774,0.01834100,0.04500988,0.00930696,0.09125730
3.70085043,0.46496814,0.07383122,0.00272833,0.37496522,0.14899895,0.01900579,0.05038840,0.01034416,0.09840938
3.70685343,0.50406798,0.08451561,0.00294366,0.40249580,0.16230501,0.01975160,0.05656341,0.01143068,0.10593458
3.71285643,0.54577084,0.09679712,0.00316918,0.43163030,0.17674093,0.02057282,0.06351531,0.01255858,0.11376184
3.71885943,0.58977024,0.11068802,0.00340338,0.46221597,0.19218692,0.02146547,0.07121686,0.01371847,0.12182136
3.72486243,0.63574278,0.12618383,0.00364473,0.49408344,0.20851843,0.02242705,0.07963127,0.01489965,0.13004585
3.73086543,0.68334738,0.14325895,0.00389164,0.52704208,0.22560620,0.02345622,0.08871061,0.01609018,0.13837168
3.73686843,0.73222472,0.16186256,0.00414242,0.56087561,0.24331632,0.02455244,0.09839441,0.01727712,0.14673993
3.74287144,0.78199699,0.18191509,0.00439532,0.59533832,0.26151036,0.02571551,0.10860863,0.01844672,0.15509712
3.74887444,0.83226812,0.20330532,0.00464849,0.63015247,0.28004560,0.02694501,0.11926519,0.01958467,0.16339580
3.75487744,0.88262471,0.22588846,0.00489998,0.66500696,0.29877540,0.02823978,0.13026207,0.02067640,0.17159477
3.76088044,0.93263792,0.24948542,0.00514778,0.69955793,0.31754971,0.02959736,0.14148400,0.02170738,0.17965912
3.76688344,0.98186629,0.27388322,0.00538975,0.73343118,0.33621589,0.03101351,0.15280392,0.02266344,0.18755988
3.77288644,1.02985988,0.29883686,0.00562370,0.76622682,0.35461970,0.03248173,0.16408511,0.02353110,0.19527361
3.77888944,1.07616556,0.32407261,0.00584737,0.79752604,0.37260671,0.03399295,0.17518402,0.02429786,0.20278162
3.78489245,1.12033384,0.34929272,0.00605850,0.82689987,0.39002401,0.03553532,0.18595368,0.02495252,0.21006925
3.79089545,1.16192681,0.37418141,0.00625481,0.85391978,0.40672233,0.03709408,0.19624770,0.02548543,0.21712510
3.79689845,1.20052759,0.39841212,0.00643411,0.87816974,0.42255861,0.03865164,0.20592466,0.02588874,0.22394032
3.80290145,1.23575065,0.42165574,0.00659432,0.89925923,0.43739892,0.04018780,0.21485270,0.02615660,0.23050813
3.80890445,1.26725309,0.44358953,0.00673355,0.91683666,0.45112178,0.04168012,0.22291421,0.02628528,0.23682367
3.81490745,1.29474640,0.46390651,0.00685013,0.93060265,0.46362181,0.04310440,0.23001038,0.02627326,0.24288413
3.82091046,1.31800824,0.48232485,0.00694275,0.94032243,0.47481354,0.04443534,0.23606539,0.02612129,0.24868932
3.82691346,1.33689382,0.49859704,0.00701047,0.94583681,0.48463532,0.04564719,0.24103006,0.02583234,0.25424270
3.83291646,1.35134633,0.51251838,0.00705278,0.94707111,0.49305308,0.04671464,0.24488475,0.02541156,0.25955273
3.83891946,1.36140574,0.52393437,0.00706969,0.94404151,0.50006384,0.04761353,0.24764141,0.02486610,0.26463453
3.84492246,1.36721549,0.53274688,0.00706178,0.93685843,0.50569866,0.04832175,0.24934450,0.02420497,0.26951180
3.85092546,1.36902644,0.53891858,0.00703016,0.92572673,0.51002481,0.04881997,0.25007081,0.02343882,0.27421872
3.85692846,1.36719762,0.54247558,0.00697654,0.91094246,0.51314700,0.04909237,0.24992814,0.02257966,0.27880172
3.86293147,1.36219327,0.54350804,0.00690320,0.89288636,0.51520732,0.04912722,0.24905270,0.02164061,0.28332089
3.86893447,1.35457600,0.54216867,0.00681295,0.87201408,0.51638387,0.04891734,0.24760540,0.02063560,0.28785084
3.87493747,1.34499582,0.53866920,0.00670907,0.84884365,0.51688785,0.04846045,0.24576711,0.01957905,0.29248084
3.88094047,1.33417505,0.53327483,0.00659525,0.82394049,0.51695899,0.04775926,0.24373299,0.01848559,0.29731392
3.88694347,1.32288951,0.52629682,0.00647547,0.79790057,0.51685951,0.04682146,0.24170612,0.01736972,0.30246505
3.89294647,1.31194614,0.51808354,0.00635389,0.77133240,0.51686650,0.04565955,0.23989055,0.01624561,0.30805810
3.89894947,1.30215787,0.50901019,0.00623473,0.74483844,0.51726301,0.04429041,0.23848426,0.01512676,0.31422172
3.90495248,1.29431646,0.49946767,0.00612213,0.71899671,0.51832805,0.04273480,0.23767195,0.01402583,0.32108416
3.91095548,1.28916428,0.48985076,0.00601998,0.69434330,0.52032599,0.04101676,0.23761827,0.01295445,0.32876724
3.91695848,1.28736616,0.48054635,0.00593182,0.67135640,0.52349557,0.03916282,0.23846149,0.01192304,0.33737968
3.92296148,1.28948241,0.47192182,0.00586068,0.65044243,0.52803919,0.03720123,0.24030808,0.01094070,0.34701008
3.92896448,1.29594432,0.46431417,0.00580897,0.63192489,0.53411283,0.03516108,0.24322825,0.01001515,0.35772000
3.93496748,1.30703327,0.45802027,0.00577838,0.61603616,0.54181727,0.03307154,0.24725277,0.00915269,0.36953738
3.94097049,1.32286448,0.45328843,0.00576979,0.60291263,0.55119095,0.03096100,0.25237119,0.00835819,0.38245096
3.94697349,1.34337646,0.45031170,0.00578324,0.59259330,0.56220495,0.02885635,0.25853150,0.00763509,0.39640578
3.95297649,1.36832676,0.44922302,0.00581792,0.58502174,0.57476052,0.02678238,0.26564133,0.00698553,0.41130038
3.95897949,1.39729452,0.45009240,0.00587216,0.58005147,0.58868931,0.02476120,0.27357067,0.00641036,0.42698585
3.96498249,1.42968997,0.45292614,0.00594348,0.57745427,0.60375639,0.02281188,0.28215595,0.00590926,0.44326698
3.97098549,1.46477072,0.45766803,0.00602871,0.57693118,0.61966618,0.02095015,0.29120540,0.00548088,0.45990548
3.97698849,1.50166423,0.46420244,0.00612405,0.57812565,0.63607101,0.01918828,0.30050553,0.00512291,0.47662543
3.98299150,1.53939583,0.47235914,0.00622522,0.58063833,0.65258194,0.01753510,0.30982826,0.00483227,0.49312065
3.98899450,1.57692097,0.48191954,0.00632764,0.58404282,0.66878165,0.01599608,0.31893874,0.00460519,0.50906378
3.99499750,1.61316054,0.49262409,0.00642656,0.58790170,0.68423853,0.01457358,0.32760322,0.00443733,0.52411671
4.00100050,1.64703768,0.50418052,0.00651726,0.59178236,0.69852170,0.01326716,0.33559691,0.00432397,0.53794184
4.00700350,1.67751455,0.51627260,0.00659519,0.59527188,0.71121593,0.01207393,0.34271134,0.00426002,0.55021378
4.01300650,1.70362752,0.52856907,0.00665617,0.59799045,0.72193618,0.01098901,0.34876104,0.00424024,0.56063083
4.01900950,1.72451918,0.54073250,0.00669652,0.59960292,0.73034081,0.01000597,0.35358921,0.00425924,0.56892573
4.02501251,1.73946609,0.55242772,0.00671317,0.59982809,0.73614309,0.00911723,0.35707225,0.00431164,0.57487526
4.03101551,1.74790095,0.56332972,0.00670382,0.59844548,0.73912046,0.00831452,0.35912299,0.00439214,0.57830815
4.03701851,1.74942865,0.57313076,0.00666692,0.59529954,0.73912120,0.00758927,0.35969249,0.00449556,0.57911105
4.04302151,1.74383549,0.58154666,0.00660179,0.59030119,0.73606836,0.00693294,0.35877047,0.00461696,0.57723220
4.04902451,1.73109171,0.58832210,0.00650857,0.58342699,0.72996081,0.00633734,0.35638440,0.00475168,0.57268284
4.05502751,1.71134727,0.59323502,0.00638825,0.57471592,0.72087154,0.00579480,0.35259734,0.00489539,0.56553621
4.06103052,1.68492158,0.59610010,0.00624254,0.56426434,0.70894332,0.00529839,0.34750469,0.00504417,0.55592431
4.06703352,1.65228774,0.59677124,0.00607388,0.55221925,0.69438218,0.00484203,0.34123012,0.00519451,0.54403265
4.07303652,1.61405236,0.59514338,0.00588524,0.53877038,0.67744898,0.00442050,0.33392071,0.00534339,0.53009331
4.07903952,1.57093190,0.59115329,0.00568007,0.52414157,0.65844948,0.00402945,0.32574174,0.00548829,0.51437656
4.08504252,1.52372674,0.58477983,0.00546215,0.50858156,0.63772360,0.00366541,0.31687120,0.00562719,0.49718153
4.09104552,1.47329405,0.57604340,0.00523546,0.49235495,0.61563401,0.00332565,0.30749427,0.00575858,0.47882643
4.09704852,1.42052050,0.56500471,0.00500402,0.47573330,0.59255483,0.00300815,0.29779793,0.00588147,0.45963847
4.10305153,1.36629584,0.55176300,0.00477179,0.45898687,0.56886066,0.00271145,0.28796595,0.00599534,0.43994416
4.10905453,1.31148811,0.53645351,0.00454256,0.44237707,0.54491625,0.00243456,0.27817418,0.00610013,0.42006017
4.11505753,1.25692131,0.51924442,0.00431981,0.42614990,0.52106728,0.00217685,0.26858650,0.00619616,0.40028497
4.12106053,1.20335583,0.50033323,0.00410663,0.41053039,0.49763228,0.00193795,0.25935121,0.00628411,0.38089172
4.12706353,1.15147224,0.47994256,0.00390570,0.39571816,0.47489595,0.00171767,0.25059818,0.00636494,0.36212231
4.13306653,1.10185862,0.45831551,0.00371916,0.38188415,0.45310391,0.00151590,0.24243653,0.00643980,0.34418284
4.13906953,1.05500142,0.43571064,0.00354865,0.36916842,0.43245891,0.00133261,0.23495301,0.00651002,0.32724046
4.14507254,1.01128009,0.41239678,0.00339526,0.35767913,0.41311859,0.00116775,0.22821102,0.00657702,0.31142173
4.15107554,0.97096513,0.38864757,0.00325955,0.34749254,0.39519455,0.00102132,0.22225024,0.00664226,0.29681218
4.15707854,0.93421962,0.36473628,0.00314158,0.33865407,0.37875285,0.00089326,0.21708686,0.00670723,0.28345734
4.16308154,0.90110382,0.34093063,0.00304094,0.33118028,0.36381569,0.00078358,0.21271437,0.00677342,0.27136477
4.16908454,0.87158268,0.31748821,0.00295681,0.32506175,0.35036423,0.00069228,0.20910489,0.00684239,0.26050725
4.17508754,0.84553582,0.29465230,0.00288803,0.32026664,0.33834236,0.00061946,0.20621098,0.00691573,0.25082672
4.18109055,0.82276955,0.27264843,0.00283316,0.31674495,0.32766129,0.00056532,0.20396791,0.00699516,0.24223902
4.18709355,0.80303064,0.25168179,0.00279056,0.31443323,0.31820481,0.00053019,0.20229625,0.00708265,0.23463904
4.19309655,0.78602107,0.23193531,0.00275848,0.31325958,0.30983499,0.00051457,0.20110476,0.00718042,0.22790625
4.19909955,0.77141352,0.21356877,0.00273511,0.31314874,0.30239817,0.00051921,0.20029356,0.00729111,0.22191033
4.20510255,0.75886678,0.19671852,0.00271868,0.31402707,0.29573105,0.00054502,0.19975727,0.00741788,0.21651674
4.21110555,0.74804067,0.18149808,0.00270755,0.31582720,0.28966664,0.00059321,0.19938833,0.00756444,0.21159204
4.21710855,0.73860989,0.16799913,0.00270020,0.31849196,0.28404001,0.00066518,0.19908008,0.00773515,0.20700877
4.22311156,0.73027621,0.15629307,0.00269533,0.32197765,0.27869348,0.00076256,0.19872976,0.00793507,0.20264977
4.22911456,0.72277865,0.14643268,0.00269191,0.32625620,0.27348125,0.00088716,0.19824120,0.00816987,0.19841180
4.23511756,0.71590118,0.13845394,0.00268916,0.33131611,0.26827332,0.00104089,0.19752715,0.00844584,0.19420837
4.24112056,0.70947775,0.13237756,0.00268658,0.33716213,0.26295851,0.00122573,0.19651122,0.00876971,0.18997168
4.24712356,0.70339447,0.12821040,0.00268394,0.34381360,0.25744667,0.00144361,0.19512935,0.00914850,0.18565370
4.25312656,0.69758902,0.12594635,0.00268129,0.35130137,0.25166996,0.00169634,0.19333084,0.00958924,0.18122638
4.25912956,0.69204727,0.12556680,0.00267887,0.35966357,0.24558329,0.00198543,0.19107887,0.01009871,0.17668101
4.26513257,0.68679758,0.12704062,0.00267713,0.36894019,0.23916386,0.00231201,0.18835066,0.01068306,0.17202686
4.27113557,0.68190300,0.13032365,0.00267662,0.37916702,0.23241013,0.00267672,0.18513712,0.01134745,0.16728922
4.27713857,0.67745207,0.13535793,0.00267801,0.39036884,0.22534001,0.00307949,0.18144220,0.01209569,0.16250689
4.28314157,0.67354851,0.14207063,0.00268194,0.40255273,0.21798872,0.00351950,0.17728203,0.01292981,0.15772940
4.28914457,0.67030070,0.15037296,0.00268905,0.41570141,0.21040625,0.00399504,0.17268368,0.01384972,0.15301401
4.29514757,0.66781141,0.16015933,0.00269987,0.42976742,0.20265463,0.00450339,0.16768389,0.01485293,0.14842272
4.30115058,0.66616838,0.17130685,0.00271477,0.44466829,0.19480513,0.00504079,0.16232768,0.01593427,0.14401937
4.30715358,0.66543634,0.18367544,0.00273396,0.46028318,0.18693554,0.00560240,0.15666687,0.01708582,0.13986703
4.31315658,0.66565087,0.19710879,0.00275745,0.47645133,0.17912758,0.00618230,0.15075869,0.01829681,0.13602568
4.31915958,0.66681444,0.21143621,0.00278501,0.49297243,0.17146449,0.00677357,0.14466437,0.01955376,0.13255034
4.32516258,0.66889479,0.22647559,0.00281618,0.50960923,0.16402896,0.00736833,0.13844782,0.02084069,0.12948971
4.33116558,0.67182575,0.24203735,0.00285032,0.52609217,0.15690122,0.00795795,0.13217442,0.02213948,0.12688515
4.33716858,0.67551036,0.25792945,0.00288659,0.54212625,0.15015761,0.00853321,0.12590983,0.02343036,0.12477025
4.34317159,0.67982609,0.27396328,0.00292399,0.55739957,0.14386918,0.00908452,0.11971901,0.02469249,0.12317069
4.34917459,0.68463177,0.28996019,0.00296146,0.57159353,0.13810076,0.00960219,0.11366519,0.02590466,0.12210455
4.35517759,0.68977584,0.30575847,0.00299786,0.58439402,0.13291009,0.01007672,0.10780906,0.02704603,0.12158275
4.36118059,0.69510526,0.32122033,0.00303209,0.59550323,0.12834720,0.01049907,0.10220795,0.02809689,0.12160976
4.36718359,0.70047475,0.33623862,0.00306311,0.60465140,0.12445388,0.01086101,0.09691511,0.02903949,0.12218441
4.37318659,0.70575552,0.35074292,0.00309003,0.61160804,0.12126337,0.01115532,0.09197904,0.02985871,0.12330059
4.37918959,0.71084324,0.36470444,0.00311213,0.61619196,0.11880000,0.01137614,0.08744294,0.03054280,0.12494805
4.38519260,0.71566454,0.37813969,0.00312894,0.61827954,0.11707902,0.01151913,0.08334416,0.03108387,0.12711297
4.39119560,0.72018189,0.39111243,0.00314022,0.61781096,0.11610653,0.01158169,0.07971378,0.03147840,0.12977842
4.39719860,0.72439641,0.40373375,0.00314604,0.61479376,0.11587945,0.01156304,0.07657621,0.03172744,0.13292474
4.40320160,0.72834871,0.41616029,0.00314673,0.60930385,0.11638571,0.01146436,0.07394892,0.03183678,0.13652972
4.40920460,0.73211763,0.42859048,0.00314293,0.60148357,0.11760455,0.01128871,0.07184224,0.03181686,0.14056866
4.41520760,0.73581711,0.44125909,0.00313551,0.59153717,0.11950705,0.01104105,0.07025925,0.03168257,0.14501449
4.42121061,0.73959151,0.45443021,0.00312559,0.57972372,0.12205684,0.01072811,0.06919583,0.03145286,0.14983781
4.42721361,0.74360967,0.46838901,0.00311445,0.56634799,0.12521119,0.01035823,0.06864078,0.03115025,0.15500702
4.43321661,0.74805838,0.48343290,0.00310353,0.55174957,0.12892225,0.00994120,0.06857608,0.03080021,0.16048865
4.43921961,0.75313550,0.49986226,0.00309435,0.53629107,0.13313863,0.00948800,0.06897735,0.03043052,0.16624785
4.44522261,0.75904350,0.51797151,0.00308845,0.52034577,0.13780727,0.00901060,0.06981436,0.03007052,0.17224917
4.45122561,0.76598368,0.53804082,0.00308736,0.50428545,0.14287551,0.00852170,0.07105175,0.02975039,0.17845757
4.45722861,0.77415157,0.56032904,0.00309256,0.48846897,0.14829336,0.00803454,0.07264986,0.02950050,0.18483975
