energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
3.52076038,1.21205088,0.05383267,0.03457759,0.18879725,0.21526384,0.04514097,0.16986447,0.24794651,0.72860640
3.52676338,1.26418374,0.05782896,0.03706070,0.20414100,0.22864363,0.04574770,0.18087718,0.25861924,0.75075477
3.53276638,1.32659700,0.06197107,0.04000089,0.22060437,0.24371067,0.04687068,0.19309357,0.27198157,0.77956887
3.53876938,1.39789119,0.06617317,0.04336803,0.23794631,0.26020130,0.04847444,0.20634145,0.28781221,0.81418824
3.54477239,1.47656634,0.07034687,0.04713034,0.25590871,0.27784263,0.05052014,0.22043121,0.30586707,0.85368532
3.55077539,1.56105230,0.07440315,0.05125458,0.27422078,0.29635715,0.05296653,0.23515973,0.32588328,0.89708485
3.55677839,1.64974115,0.07825430,0.05570619,0.29260421,0.31546769,0.05577093,0.25031466,0.34758350,0.94338438
3.56278139,1.74102086,0.08181615,0.06044953,0.31077896,0.33490259,0.05889007,0.26567914,0.37068041,0.99157547
3.56878439,1.83330949,0.08501019,0.06544808,0.32846943,0.35440090,0.06228091,0.28103666,0.39488143,1.04066501
3.57478739,1.92508869,0.08776578,0.07066474,0.34541099,0.37371743,0.06590135,0.29617598,0.41989344,1.08969612
3.58079040,2.01493570,0.09002212,0.07606214,0.36135639,0.39262746,0.06971080,0.31089602,0.44542757,1.13776808
3.58679340,2.10155249,0.09173000,0.08160298,0.37608202,0.41093093,0.07367060,0.32501041,0.47120382,1.18405463
3.59279640,2.18379124,0.09285328,0.08725032,0.38939353,0.42845583,0.07774440,0.33835158,0.49695550,1.22782007
3.59879940,2.26067513,0.09336990,0.09296799,0.40113080,0.44506077,0.08189831,0.35077432,0.52243338,1.26843261
3.60480240,2.33141357,0.09327244,0.09872093,0.41117179,0.46063649,0.08610100,0.36215855,0.54740931,1.30537451
3.61080540,2.39541146,0.09256827,0.10447543,0.41943533,0.47510625,0.09032364,0.37241125,0.57167938,1.33824861
3.61680840,2.45227194,0.09127901,0.11019950,0.42588250,0.48842518,0.09453983,0.38146747,0.59506633,1.36678103
3.62281141,2.50179261,0.08943971,0.11586306,0.43051666,0.50057847,0.09872543,0.38929041,0.61742125,1.39081995
3.62881441,2.54395550,0.08709738,0.12143811,0.43338212,0.51157857,0.10285826,0.39587052,0.63862434,1.41033047
3.63481741,2.57891099,0.08430925,0.12689883,0.43456138,0.52146154,0.10691796,0.40122368,0.65858480,1.42538583
3.64082041,2.60695663,0.08114064,0.13222167,0.43417122,0.53028261,0.11088562,0.40538858,0.67723974,1.43615536
3.64682341,2.62851165,0.07766261,0.13738523,0.43235766,0.53811137,0.11474362,0.40842342,0.69455205,1.44288957
3.65282641,2.64408834,0.07394956,0.14237019,0.42929010,0.54502652,0.11847534,0.41040197,0.71050750,1.44590321
3.65882941,2.65426148,0.07007670,0.14715905,0.42515487,0.55111067,0.12206495,0.41140937,0.72511082,1.44555684
3.66483242,2.65963712,0.06611772,0.15173593,0.42014837,0.55644524,0.12549726,0.41153765,0.73838126,1.44223788
3.67083542,2.66082220,0.06214259,0.15608616,0.41447023,0.56110576,0.12875753,0.41088129,0.75034748,1.43634181
3.67683842,2.65839610,0.05821565,0.16019596,0.40831669,0.56515773,0.13183136,0.40953300,0.76104230,1.42825445
3.68284142,2.65288541,0.05439400,0.16405199,0.40187436,0.56865320,0.13470458,0.40757986,0.77049734,1.41833603
3.68884442,2.64474302,0.05072635,0.16764096,0.39531482,0.57162820,0.13736318,0.40509996,0.77873794,1.40690772
3.69484742,2.63433223,0.04725223,0.17094928,0.38879007,0.57410114,0.13979323,0.40215984,0.78577874,1.39424127
3.70085043,2.62191672,0.04400159,0.17396276,0.38242902,0.57607217,0.14198092,0.39881263,0.79162003,1.38055204
3.70685343,2.60765651,0.04099481,0.17666639,0.37633526,0.57752360,0.14391256,0.39509700,0.79624526,1.36599575
3.71285643,2.59161023,0.03824315,0.17904433,0.37058598,0.57842132,0.14557463,0.39103715,0.79961994,1.35066911
3.71885943,2.57374343,0.03574940,0.18108000,0.36523218,0.57871718,0.14695400,0.38664352,0.80169203,1.33461398
3.72486243,2.55394246,0.03350884,0.18275643,0.36030010,0.57835224,0.14803808,0.38191439,0.80239386,1.31782507
3.73086543,2.53203329,0.03151043,0.18405681,0.35579370,0.57726078,0.14881521,0.37683822,0.80164570,1.30026047
3.73686843,2.50780433,0.02973805,0.18496522,0.35169822,0.57537496,0.14927504,0.37139656,0.79936071,1.28185461
3.74287144,2.48103213,0.02817187,0.18546765,0.34798445,0.57262988,0.14940910,0.36556747,0.79545118,1.26253272
3.74887444,2.45150868,0.02678965,0.18555315,0.34461365,0.56896893,0.14921140,0.35932914,0.78983563,1.24222623
3.75487744,2.41906896,0.02556804,0.18521513,0.34154277,0.56434912,0.14867917,0.35266373,0.78244650,1.22088806
3.76088044,2.38361741,0.02448372,0.18445277,0.33872983,0.55874627,0.14781362,0.34556101,0.77323796,1.19850708
3.76688344,2.34515188,0.02351443,0.18327239,0.33613915,0.55215972,0.14662073,0.33802178,0.76219332,1.17512077
3.77288644,2.30378374,0.02263983,0.18168881,0.33374611,0.54461640,0.14511203,0.33006083,0.74933159,1.15082563
3.77888944,2.25975320,0.02184213,0.17972647,0.33154133,0.53617394,0.14330528,0.32170926,0.73471283,1.12578438
3.78489245,2.21343872,0.02110662,0.17742035,0.32953395,0.52692275,0.14122505,0.31301613,0.71844175,1.10022976
3.79089545,2.16536000,0.02042189,0.17481648,0.32775387,0.51698674,0.13890306,0.30404924,0.70066939,1.07446448
3.79689845,2.11617408,0.01978002,0.17197206,0.32625284,0.50652276,0.13637832,0.29489504,0.68159262,1.04885734
3.80290145,2.06666453,0.01917648,0.16895510,0.32510417,0.49571846,0.13369697,0.28565765,0.66145136,1.02383546
3.80890445,2.01772403,0.01860996,0.16584350,0.32440128,0.48478877,0.13091184,0.27645707,0.64052367,0.99987304
3.81490745,1.97033087,0.01808211,0.16272361,0.32425483,0.47397093,0.12808162,0.26742653,0.61911879,0.97747710
3.82091046,1.92552034,0.01759717,0.15968827,0.32478872,0.46351829,0.12526975,0.25870919,0.59756843,0.95717066
3.82691346,1.88435203,0.01716150,0.15683437,0.32613507,0.45369302,0.12254303,0.25045436,0.57621678,0.93947434
3.83291646,1.84787454,0.01678313,0.15426001,0.32842825,0.44475804,0.11996990,0.24281320,0.55540967,0.92488705
3.83891946,1.81708896,0.01647127,0.15206139,0.33179843,0.43696844,0.11761855,0.23593439,0.53548333,0.91386658
3.84492246,1.79291272,0.01623584,0.15032945,0.33636476,0.43056274,0.11555495,0.22995965,0.51675345,0.90681126
3.85092546,1.77614541,0.01608695,0.14914658,0.34222850,0.42575440,0.11384072,0.22501948,0.49950487,0.90404313
3.85692846,1.76743799,0.01603448,0.14858334,0.34946660,0.42272385,0.11253113,0.22122934,0.48398258,0.90579373
3.86293147,1.76726675,0.01608764,0.14869548,0.35812579,0.42161150,0.11167316,0.21868619,0.47038422,0.91219298
3.86893447,1.77591314,0.01625460,0.14952136,0.36821767,0.42251192,0.11130378,0.21746583,0.45885464,0.92326161
3.87493747,1.79345029,0.01654211,0.15107987,0.37971498,0.42546953,0.11144848,0.21762092,0.44948249,0.93890769
3.88094047,1.81973686,0.01695522,0.15336896,0.39254927,0.43047597,0.11212017,0.21917988,0.44229918,0.95892713
3.88694347,1.85441838,0.01749702,0.15636492,0.40661014,0.43746925,0.11331842,0.22214666,0.43728002,0.98300842
3.89294647,1.89693609,0.01816839,0.16002233,0.42174612,0.44633469,0.11502910,0.22650138,0.43434746,1.01074115
3.89894947,1.94654278,0.01896786,0.16427484,0.43776717,0.45690772,0.11722445,0.23220179,0.43337633,1.04162814
3.90495248,2.00232507,0.01989145,0.16903669,0.45444882,0.46897830,0.11986353,0.23918553,0.43420062,1.07510049
3.91095548,2.06323109,0.02093263,0.17420483,0.47153767,0.48229682,0.12289307,0.24737303,0.43662159,1.11053513
3.91695848,2.12810259,0.02208228,0.17966182,0.48875823,0.49658127,0.12624865,0.25667089,0.44041676,1.14727400
3.92296148,2.19570998,0.02332872,0.18527906,0.50582066,0.51152539,0.12985619,0.26697564,0.44534939,1.18464405
3.92896448,2.26478922,0.02465787,0.19092055,0.52242920,0.52680741,0.13363370,0.27817770,0.45117811,1.22197756
3.93496748,2.33407898,0.02605341,0.19644683,0.53829101,0.54209916,0.13749321,0.29016526,0.45766625,1.25863166
3.94097049,2.40235679,0.02749699,0.20171900,0.55312492,0.55707516,0.14134284,0.30282802,0.46459058,1.29400661
3.94697349,2.46847295,0.02896865,0.20660278,0.56666997,0.57142136,0.14508897,0.31606052,0.47174925,1.32756205
3.95297649,2.53138095,0.03044717,0.21097230,0.57869318,0.58484337,0.14863844,0.32976492,0.47896853,1.35883077
3.95897949,2.59016355,0.03191057,0.21471362,0.58899644,0.59707370,0.15190073,0.34385308,0.48610831,1.38742950
3.96498249,2.64405361,0.03333666,0.21772777,0.59742227,0.60787805,0.15479003,0.35824782,0.49306620,1.41306645
3.97098549,2.69244905,0.03470360,0.21993328,0.60385809,0.61706027,0.15722727,0.37288335,0.49978003,1.43554538
3.97698849,2.73492171,0.03599059,0.22126813,0.60823911,0.62446607,0.15914193,0.38770465,0.50622891,1.45476621
3.98299150,2.77121969,0.03717843,0.22169094,0.61054948,0.62998520,0.16047370,0.40266609,0.51243262,1.47072213
3.98899450,2.80126351,0.03825021,0.22118158,0.61082198,0.63355231,0.16117382,0.41772910,0.51844949,1.48349350
3.99499750,2.82513602,0.03919183,0.21974102,0.60913602,0.63514627,0.16120625,0.43285915,0.52437278,1.49323871
4.00100050,2.84306680,0.03999259,0.21739052,0.60561424,0.63478827,0.16054845,0.44802211,0.53032561,1.50018242
4.00700350,2.85541154,0.04064553,0.21417025,0.60041766,0.63253861,0.15919185,0.46318030,0.53645463,1.50460168
4.01300650,2.86262721,0.04114779,0.21013733,0.59373975,0.62849242,0.15714193,0.47828834,0.54292241,1.50681039
4.01900950,2.86524407,0.04150074,0.20536336,0.58579949,0.62277448,0.15441798,0.49328917,0.54989899,1.50714266
4.02501251,2.86383561,0.04170995,0.19993173,0.57683372,0.61553335,0.15105246,0.50811038,0.55755254,1.50593584
4.03101551,2.85898746,0.04178510,0.19393455,0.56708902,0.60693494,0.14708995,0.52266127,0.56603963,1.50351364
4.03701851,2.85126677,0.04173955,0.18746951,0.55681341,0.59715597,0.14258578,0.53683074,0.57549527,1.50017015
4.04302151,2.84119302,0.04158990,0.18063676,0.54624815,0.58637729,0.13760443,0.55048629,0.58602325,1.49615539
4.04902451,2.82921180,0.04135533,0.17353584,0.53561987,0.57477753,0.13221753,0.56347426,0.59768696,1.49166282
4.05502751,2.81567243,0.04105680,0.16626285,0.52513340,0.56252721,0.12650182,0.57562141,0.61050137,1.48681958
4.06103052,2.80081057,0.04071622,0.15890797,0.51496539,0.54978356,0.12053690,0.58673787,0.62442636,1.48167965
4.06703352,2.78473655,0.04035552,0.15155332,0.50525914,0.53668616,0.11440296,0.59662138,0.63936199,1.47622044
4.07303652,2.76743004,0.03999574,0.14427128,0.49612064,0.52335365,0.10817866,0.60506267,0.65514590,1.47034290
4.07903952,2.74874135,0.03965610,0.13712333,0.48761605,0.50988158,0.10193899,0.61185183,0.67155330,1.46387521
4.08504252,2.72839926,0.03935316,0.13015934,0.47977070,0.49634141,0.09575353,0.61678538,0.68829960,1.45657998
4.09104552,2.70602521,0.03910016,0.12341745,0.47256965,0.48278070,0.08968484,0.61967369,0.70504582,1.44816462
4.09704852,2.68115307,0.03890635,0.11692434,0.46595969,0.46922445,0.08378728,0.62034841,0.72140679,1.43829454
4.10305153,2.65325377,0.03877667,0.11069597,0.45985287,0.45567744,0.07810622,0.61866961,0.73696178,1.42660853
4.10905453,2.62176348,0.03871150,0.10473868,0.45413121,0.44212750,0.07267753,0.61453220,0.75126744,1.41273569
4.11505753,2.58611413,0.03870661,0.09905057,0.44865255,0.42854941,0.06752764,0.60787136,0.76387234,1.39631318
4.12106053,2.54576483,0.03875343,0.09362315,0.44325719,0.41490941,0.06267383,0.59866674,0.77433287,1.37700397
4.12706353,2.50023275,0.03883932,0.08844298,0.43777513,0.40116987,0.05812490,0.58694512,0.78222947,1.35451379
4.13306653,2.44912196,0.03894824,0.08349353,0.43203350,0.38729405,0.05388215,0.57278158,0.78718280,1.32860654
4.13906953,2.39214902,0.03906133,0.07875679,0.42586406,0.37325073,0.04994056,0.55629891,0.78886900,1.29911743
4.14507254,2.32916426,0.03915782,0.07421498,0.41911022,0.35901845,0.04629016,0.53766560,0.78703336,1.26596342
4.15107554,2.26016768,0.03921583,0.06985190,0.41163359,0.34458922,0.04291738,0.51709220,0.78150182,1.22915037
4.15707854,2.18531914,0.03921335,0.06565419,0.40331954,0.32997156,0.03980657,0.49482650,0.77218983,1.18877681
4.16308154,2.10494237,0.03912912,0.06161227,0.39408188,0.31519287,0.03694133,0.47114772,0.75910814,1.14503410
4.16908454,2.01952295,0.03894351,0.05772109,0.38386621,0.30030097,0.03430584,0.44635982,0.74236534,1.09820316
4.17508754,1.92970048,0.03863929,0.05398053,0.37265209,0.28536481,0.03188598,0.42078456,0.72216707,1.04864806
4.18109055,1.83625562,0.03820232,0.05039560,0.36045388,0.27047449,0.02967029,0.39475430,0.69881206,0.99680673
4.18709355,1.74009265,0.03762207,0.04697645,0.34732037,0.25574055,0.02765070,0.36860500,0.67268518,0.94317936
4.19309655,1.64221855,0.03689198,0.04373812,0.33333318,0.24129260,0.02582313,0.34266973,0.64424787,0.88831517
4.19909955,1.54371966,0.03600970,0.04070017,0.31860413,0.22727743,0.02418772,0.31727270,0.61402653,0.83279792
4.20510255,1.44573676,0.03497711,0.03788614,0.30327177,0.21385672,0.02274901,0.29272414,0.58259928,0.77723109
4.21110555,1.34943974,0.03380019,0.03532296,0.28749712,0.20120430,0.02151582,0.26931605,0.55058166,0.72222313
4.21710855,1.25600266,0.03248876,0.03304028,0.27145897,0.18950319,0.02050099,0.24731892,0.51861189,0.66837335
4.22311156,1.16657988,0.03105605,0.03106973,0.25534888,0.17894240,0.01972094,0.22697923,0.48733615,0.61625893
4.22911456,1.08228398,0.02951824,0.02944418,0.23936601,0.16971353,0.01919508,0.20851787,0.45739423,0.56642349
4.23511756,1.00416575,0.02789377,0.02819697,0.22371206,0.16200724,0.01894509,0.19212919,0.42940609,0.51936730
4.24112056,0.93319644,0.02620281,0.02736114,0.20858643,0.15600955,0.01899414,0.17798057,0.40395931,0.47553937
4.24712356,0.87025250,0.02446647,0.02696861,0.19418174,0.15189801,0.01936592,0.16621243,0.38159791,0.43533144
4.25312656,0.81610260,0.02270623,0.02704939,0.18067974,0.14983773,0.02008368,0.15693836,0.36281226,0.39907386
4.25912956,0.77139674,0.02094326,0.02763076,0.16824782,0.14997727,0.02116914,0.15024539,0.34803039,0.36703307
4.26513257,0.73665747,0.01919788,0.02873639,0.15703607,0.15244444,0.02264138,0.14619410,0.33761044,0.33941072
4.27113557,0.71227272,0.01748903,0.03038551,0.14717487,0.15734202,0.02451573,0.14481865,0.33183428,0.31634405
4.27713857,0.69849029,0.01583388,0.03259205,0.13877319,0.16474356,0.02680263,0.14612654,0.33090224,0.29790735
4.28314157,0.69541388,0.01424751,0.03536379,0.13191735,0.17468924,0.02950649,0.15009822,0.33492882,0.28411442
4.28914457,0.70300053,0.01274272,0.03870155,0.12667041,0.18718207,0.03262473,0.15668650,0.34393949,0.27492163
4.29514757,0.72105969,0.01132989,0.04259847,0.12307204,0.20218453,0.03614683,0.16581598,0.35786859,0.27023165
4.30115058,0.74925415,0.01001701,0.04703943,0.12113885,0.21961587,0.04005361,0.17738251,0.37655845,0.26989763
4.30715358,0.78710299,0.00880971,0.05200055,0.12086520,0.23935023,0.04431662,0.19125293,0.39975990,0.27372781
4.31315658,0.83398689,0.00771143,0.05744894,0.12222431,0.26121594,0.04889796,0.20726521,0.42713437,0.28149052
4.31915958,0.88915626,0.00672360,0.06334269,0.12516975,0.28499593,0.05375017,0.22522920,0.45825778,0.29291958
4.32516258,0.95174225,0.00584591,0.06963112,0.12963720,0.31042966,0.05881667,0.24492810,0.49262652,0.30772012
4.33116558,1.02077101,0.00507659,0.07625524,0.13554639,0.33721647,0.06403241,0.26612080,0.52966548,0.32557470
4.33716858,1.09518098,0.00441264,0.08314864,0.14280326,0.36502054,0.06932491,0.28854506,0.56873844,0.34614984
4.34317159,1.17384335,0.00385017,0.09023855,0.15130212,0.39347723,0.07461571,0.31192168,0.60916057,0.36910279
4.34917459,1.25558497,0.00338464,0.09744718,0.16092787,0.42220082,0.07982204,0.33595945,0.65021311,0.39408846
4.35517759,1.33921339,0.00301107,0.10469328,0.17155822,0.45079328,0.08485888,0.36036078,0.69115967,0.42076624
4.36118059,1.42354301,0.00272430,0.11189384,0.18306567,0.47885390,0.08964114,0.38482785,0.73126398,0.44880666
4.36718359,1.50742147,0.00251908,0.11896591,0.19531933,0.50598929,0.09408599,0.40906896,0.76980831,0.47789740
4.37318659,1.58975519,0.00239027,0.12582835,0.20818656,0.53182339,0.09811524,0.43280484,0.80611204,0.50774858
4.37918959,1.66953268,0.00233282,0.13240355,0.22153416,0.55600697,0.10165766,0.45577460,0.83954951,0.53809688
4.38519260,1.74584485,0.00234190,0.13861898,0.23522928,0.57822633,0.10465104,0.47774087,0.86956643,0.56870826
4.39119560,1.81790089,0.00241281,0.14440851,0.24914000,0.59821058,0.10704412,0.49849416,0.89569413,0.59937909
4.39719860,1.88503918,0.00254097,0.14971347,0.26313553,0.61573732,0.10879804,0.51785582,0.91756085,0.62993552
4.40320160,1.94673252,0.00272186,0.15448333,0.27708612,0.63063639,0.10988739,0.53567973,0.93489963,0.66023104
4.40920460,2.00258746,0.00295095,0.15867617,0.29086272,0.64279155,0.11030086,0.55185255,0.94755231,0.69014226
4.41520760,2.05233781,0.00322356,0.16225868,0.30433658,0.65214007,0.11004125,0.56629243,0.95546943,0.71956315
4.42121061,2.09583291,0.00353479,0.16520595,0.31737874,0.65867030,0.10912506,0.57894652,0.95870612,0.74839799
4.42721361,2.13302129,0.00387946,0.16750102,0.32985969,0.66241741,0.10758162,0.58978728,0.95741411,0.77655350
4.43321661,2.16393105,0.00425199,0.16913418,0.34164921,0.66345767,0.10545172,0.59880791,0.95183035,0.80393056
4.43921961,2.18864809,0.00464641,0.17010223,0.35261660,0.66190161,0.10278594,0.60601735,0.94226292,0.83041620
4.44522261,2.20729389,0.00505628,0.17040761,0.36263129,0.65788651,0.09964268,0.61143507,0.92907484,0.85587637
4.45122561,2.22000408,0.00547477,0.17005770,0.37156399,0.65156869,0.09608607,0.61508607,0.91266689,0.88015004
4.45722861,2.22690944,0.00589468,0.16906404,0.37928841,0.64311606,0.09218376,0.61699655,0.89346006,0.90304528
4.46323162,2.22812052,0.00630854,0.16744186,0.38568342,0.63270134,0.08800479,0.61719032,0.87187885,0.92433751
4.46923462,2.22371673,0.00670871,0.16520968,0.39063575,0.62049620,0.08361758,0.61568647,0.84833587,0.94377049
4.47523762,2.21374073,0.00708756,0.16238909,0.39404300,0.60666677,0.07908810,0.61249819,0.82321882,0.96105992
4.48124062,2.19819821,0.00743764,0.15900479,0.39581692,0.59137042,0.07447838,0.60763296,0.79688000,0.97589976
4.48724362,2.17706303,0.00775185,0.15508468,0.39588673,0.57475402,0.06984525,0.60109394,0.76962901,0.98797101
4.49324662,2.15028709,0.00802364,0.15066004,0.39420224,0.55695354,0.06523946,0.59288254,0.74172850,0.99695257
4.49924962,2.11781422,0.00824721,0.14576587,0.39073675,0.53809481,0.06070516,0.58300183,0.71339314,1.00253363
4.50525263,2.07959678,0.00841767,0.14044102,0.38548937,0.51829526,0.05627966,0.57146052,0.68479137,1.00442695
4.51125563,2.03561382,0.00853124,0.13472842,0.37848661,0.49766627,0.05199344,0.55827725,0.65604962,1.00238237
4.51725863,1.98588940,0.00858531,0.12867505,0.36978324,0.47631593,0.04787054,0.54348475,0.62725845,0.99619966
4.52326163,1.93050959,0.00857854,0.12233175,0.35946218,0.45435175,0.04392895,0.52713365,0.59848001,0.98574016
4.52926463,1.86963701,0.00851096,0.11575292,0.34763344,0.43188319,0.04018130,0.50929545,0.56975616,0.97093641
4.53526763,1.80352185,0.00838387,0.10899585,0.33443213,0.40902360,0.03663555,0.49006469,0.54111671,0.95179924
4.54127064,1.73250854,0.00819987,0.10211998,0.32001554,0.38589157,0.03329569,0.46955982,0.51258711,0.92842196
4.54727364,1.65703753,0.00796274,0.09518591,0.30455956,0.36261143,0.03016252,0.44792301,0.48419521,0.90098129
4.55327664,1.57764220,0.00767728,0.08825430,0.28825434,0.33931290,0.02723427,0.42531859,0.45597674,0.86973513
4.55927964,1.49494085,0.00734918,0.08138466,0.27129962,0.31612999,0.02450723,0.40193038,0.42797914,0.83501698
4.56528264,1.40962442,0.00698481,0.07463413,0.25389974,0.29319913,0.02197624,0.37795803,0.40026380,0.79722766
4.57128564,1.32244048,0.00659103,0.06805630,0.23625868,0.27065680,0.01963512,0.35361247,0.37290668,0.75682434
4.57728864,1.23417451,0.00617494,0.06170011,0.21857527,0.24863670,0.01747701,0.32911083,0.34599732,0.71430781
4.58329165,1.14562946,0.00574369,0.05560892,0.20103866,0.22726680,0.01549458,0.30467106,0.31963662,0.67020824
4.58929465,1.05760460,0.00530430,0.04981971,0.18382445,0.20666630,0.01368019,0.28050644,0.29393363,0.62507037
4.59529765,0.97087478,0.00486342,0.04436259,0.16709131,0.18694288,0.01202601,0.25682042,0.26900151,0.57943862
4.60130065,0.88617104,0.00442722,0.03926049,0.15097844,0.16819028,0.01052410,0.23380179,0.24495328,0.53384291
4.60730365,0.80416341,0.00400126,0.03452905,0.13560374,0.15048627,0.00916637,0.21162066,0.22189737,0.48878552
4.61330665,0.72544657,0.00359035,0.03017685,0.12106281,0.13389133,0.00794469,0.19042509,0.19993353,0.44472970
4.61930965,0.65052873,0.00319853,0.02620577,0.10742863,0.11844787,0.00685081,0.17033873,0.17914915,0.40209028
4.62531266,0.57982424,0.00282903,0.02261150,0.09475203,0.10418009,0.00587646,0.15145931,0.15961624,0.36122651
4.63131566,0.51364962,0.00248427,0.01938428,0.08306271,0.09109445,0.00501331,0.13385818,0.14138926,0.32243723
4.63731866,0.45222326,0.00216586,0.01650970,0.07237081,0.07918067,0.00425302,0.11758060,0.12450371,0.28595851
4.64332166,0.39566822,0.00187472,0.01396949,0.06266888,0.06841319,0.00358732,0.10264693,0.10897570,0.25196338
4.64932466,0.34401785,0.00161107,0.01174248,0.05393408,0.05875302,0.00300802,0.08905441,0.09480217,0.22056371
4.65532766,0.29722367,0.00137456,0.00980536,0.04613069,0.05014976,0.00250711,0.07677954,0.08196195,0.19181376
4.66133067,0.25516507,0.00116435,0.00813357,0.03921248,0.04254383,0.00207681,0.06578081,0.07041739,0.16571526
4.66733367,0.21766006,0.00097921,0.00670198,0.03312526,0.03586878,0.00170963,0.05600166,0.06011639,0.14222344
4.67333667,0.18447672,0.00081759,0.00548558,0.02780915,0.03005337,0.00139846,0.04737358,0.05099482,0.12125383
4.67933967,0.15534470,0.00067775,0.00445997,0.02320079,0.02502378,0.00113657,0.03981914,0.04297908,0.10268944
4.68534267,0.12996642,0.00055780,0.00360186,0.01923524,0.02070538,0.00091771,0.03325489,0.03598871,0.08638798
4.69134567,0.10802755,0.00045578,0.00288937,0.01584765,0.01702444,0.00073613,0.02759407,0.02993890,0.07218878
4.69734867,0.08920642,0.00036974,0.00230228,0.01297471,0.01390951,0.00058654,0.02274900,0.02474286,0.05991938
4.70335168,0.07318237,0.00029779,0.00182217,0.01055576,0.01129253,0.00046422,0.01863312,0.02031396,0.04940139
4.70935468,0.05964267,0.00023812,0.00143251,0.00853360,0.00910967,0.00036493,0.01516275,0.01656751,0.04045561
4.71535768,0.04828817,0.00018904,0.00111861,0.00685520,0.00730197,0.00028492,0.01225837,0.01342228,0.03290645
4.72136068,0.03883757,0.00014900,0.00086764,0.00547198,0.00581565,0.00022093,0.00984573,0.01080168,0.02658533
4.72736368,0.03103048,0.00011660,0.00066846,0.00434010,0.00460230,0.00017014,0.00785643,0.00863462,0.02133341
4.73336668,0.02462931,0.00009058,0.00051156,0.00342042,0.00361886,0.00013011,0.00622840,0.00685605,0.01700352
4.73936968,0.01942024,0.00006987,0.00038886,0.00267842,0.00282749,0.00009881,0.00490604,0.00540723,0.01346131
4.74537269,0.01521322,0.00005351,0.00029362,0.00208398,0.00219526,0.00007452,0.00384015,0.00423584,0.01058594
4.75137569,0.01184149,0.00004068,0.00022022,0.00161112,0.00169386,0.00005580,0.00298773,0.00329580,0.00827012
4.75737869,0.00916039,0.00003071,0.00016407,0.00123763,0.00129919,0.00004150,0.00231168,0.00254703,0.00641982
4.76338169,0.00704592,0.00002301,0.00012142,0.00094472,0.00099098,0.00003064,0.00178032,0.00195502,0.00495370
4.76938469,0.00539303,0.00001712,0.00008926,0.00071667,0.00075230,0.00002246,0.00136699,0.00149043,0.00380219
4.77538769,0.00411382,0.00001265,0.00006518,0.00054042,0.00056922,0.00001635,0.00104954,0.00112852,0.00290659
4.78139070,0.00313560,0.00000928,0.00004728,0.00040527,0.00043039,0.00001182,0.00080984,0.00084867,0.00221797
4.78739370,0.00239914,0.00000675,0.00003407,0.00030247,0.00032667,0.00000848,0.00063332,0.00063388,0.00169611
4.79339670,0.00185696,0.00000488,0.00002439,0.00022501,0.00025083,0.00000605,0.00050854,0.00047024,0.00130848
4.79939970,0.00147168,0.00000350,0.00001735,0.00016727,0.00019722,0.00000428,0.00042681,0.00034649,0.00102924
4.80540270,0.00121469,0.00000250,0.00001225,0.00012483,0.00016157,0.00000300,0.00038187,0.00025359,0.00083835
4.81140570,0.00106485,0.00000177,0.00000860,0.00009423,0.00014073,0.00000210,0.00036953,0.00018439,0.00072078
4.81740870,0.00100745,0.00000124,0.00000600,0.00007284,0.00013250,0.00000145,0.00038749,0.00013322,0.00066577
4.82341171,0.00103330,0.00000086,0.00000415,0.00005864,0.00013551,0.00000100,0.00043513,0.00009568,0.00066627
4.82941471,0.00113797,0.00000060,0.00000286,0.00005015,0.00014905,0.00000068,0.00051331,0.00006837,0.00071842
4.83541771,0.00132116,0.00000041,0.00000195,0.00004631,0.00017299,0.00000046,0.00062426,0.00004868,0.00082109
4.84142071,0.00158616,0.00000028,0.00000133,0.00004640,0.00020773,0.00000031,0.00077148,0.00003462,0.00097554
4.84742371,0.00193944,0.00000019,0.00000090,0.00004995,0.00025408,0.00000021,0.00095961,0.00002470,0.00118513
4.85342671,0.00239023,0.00000013,0.00000060,0.00005671,0.00031323,0.00000014,0.00119434,0.00001781,0.00145501
4.85942971,0.00295014,0.00000009,0.00000040,0.00006662,0.00038668,0.00000009,0.00148231,0.00001313,0.00179187
4.86543272,0.00363279,0.00000006,0.00000026,0.00007970,0.00047623,0.00000006,0.00183097,0.00001007,0.00220374
4.87143572,0.00445343,0.00000004,0.00000017,0.00009612,0.00058387,0.00000004,0.00224844,0.00000818,0.00269965
4.87743872,0.00542847,0.00000002,0.00000011,0.00011610,0.00071175,0.00000002,0.00274333,0.00000717,0.00328941
4.88344172,0.00657498,0.00000002,0.00000007,0.00013991,0.00086211,0.00000002,0.00332448,0.00000680,0.00398326
4.88944472,0.00791010,0.00000001,0.00000005,0.00016785,0.00103720,0.00000001,0.00400071,0.00000693,0.00479152
4.89544772,0.00945042,0.00000001,0.00000003,0.00020023,0.00123919,0.00000001,0.00478053,0.00000746,0.00572417
4.90145073,0.01121119,0.00000000,0.00000002,0.00023733,0.00147009,0.00000000,0.00567172,0.00000831,0.00679041
4.90745373,0.01320553,0.00000000,0.00000001,0.00027942,0.00173161,0.00000000,0.00668098,0.00000944,0.00799818
