energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.63731866,0.44334588,0.00185961,0.00968315,0.03151294,0.29875508,0.00744841,0.08063019,0.01438201,0.05334045
-4.63131566,0.45521598,0.00195108,0.01013448,0.03232291,0.30544092,0.00782662,0.08224447,0.01472003,0.05539150
-4.62531266,0.46635822,0.00203245,0.01056463,0.03314079,0.31170683,0.00816838,0.08388740,0.01509655,0.05726283
-4.61930965,0.47635238,0.00210214,0.01096622,0.03392310,0.31727996,0.00846823,0.08546147,0.01550040,0.05890266
-4.61330665,0.48483696,0.00215879,0.01133392,0.03463435,0.32192031,0.00872163,0.08688562,0.01592421,0.06026671
-4.60730365,0.49152011,0.00220126,0.01166462,0.03524721,0.32542899,0.00892518,0.08809650,0.01636460,0.06131935
-4.60130065,0.49618854,0.00222871,0.01195758,0.03574271,0.32765506,0.00907675,0.08904923,0.01682242,0.06203456
-4.59529765,0.49871388,0.00224066,0.01221447,0.03611021,0.32850062,0.00917565,0.08971788,0.01730271,0.06239667
-4.58929465,0.49905619,0.00223691,0.01243943,0.03634723,0.32792382,0.00922265,0.09009541,0.01781468,0.06240067
-4.58329165,0.49726428,0.00221766,0.01263892,0.03645909,0.32593983,0.00922003,0.09019317,0.01837151,0.06205229
-4.57728864,0.49347280,0.00218342,0.01282163,0.03645838,0.32261949,0.00917148,0.09003977,0.01898995,0.06136762
-4.57128564,0.48789608,0.00213506,0.01299814,0.03636416,0.31808581,0.00908206,0.08967944,0.01968982,0.06037243
-4.56528264,0.48081888,0.00207371,0.01318066,0.03620098,0.31250841,0.00895800,0.08916982,0.02049334,0.05910113
-4.55927964,0.47258445,0.00200078,0.01338253,0.03599778,0.30609612,0.00880650,0.08857933,0.02142431,0.05759542
-4.55327664,0.46358029,0.00191788,0.01361775,0.03578655,0.29908809,0.00863546,0.08798406,0.02250714,0.05590269
-4.54727364,0.45422214,0.00182678,0.01390043,0.03560092,0.29174368,0.00845323,0.08746439,0.02376582,0.05407428
-4.54127064,0.44493695,0.00172933,0.01424417,0.03547466,0.28433171,0.00826828,0.08710140,0.02522279,0.05216354
-4.53526763,0.43614544,0.00162743,0.01466149,0.03544021,0.27711937,0.00808888,0.08697322,0.02689781,0.05022397
-4.52926463,0.42824500,0.00152296,0.01516320,0.03552718,0.27036138,0.00792282,0.08715151,0.02880685,0.04830728
-4.52326163,0.42159365,0.00141773,0.01575785,0.03576096,0.26428978,0.00777710,0.08769807,0.03096103,0.04646173
-4.51725863,0.41649576,0.00131341,0.01645124,0.03616154,0.25910475,0.00765768,0.08866191,0.03336575,0.04473047
-4.51125563,0.41319009,0.00121151,0.01724601,0.03674247,0.25496700,0.00756926,0.09007675,0.03602000,0.04315036
-4.50525263,0.41184062,0.00111335,0.01814134,0.03751006,0.25199176,0.00751511,0.09195922,0.03891584,0.04175088
-4.49924962,0.41253072,0.00102004,0.01913282,0.03846291,0.25024489,0.00749697,0.09430764,0.04203831,0.04055355
-4.49324662,0.41526068,0.00093243,0.02021240,0.03959176,0.24974108,0.00751500,0.09710169,0.04536550,0.03957160
-4.48724362,0.41994894,0.00085115,0.02136856,0.04087959,0.25044418,0.00756778,0.10030279,0.04886914,0.03881007
-4.48124062,0.42643670,0.00077660,0.02258664,0.04230211,0.25226981,0.00765244,0.10385538,0.05251541,0.03826618
-4.47523762,0.43449606,0.00070896,0.02384927,0.04382858,0.25508986,0.00776474,0.10768884,0.05626618,0.03793010
-4.46923462,0.44384093,0.00064820,0.02513701,0.04542286,0.25873891,0.00789930,0.11172028,0.06008051,0.03778599
-4.46323162,0.45414064,0.00059412,0.02642908,0.04704473,0.26302204,0.00804982,0.11585774,0.06391649,0.03781320
-4.45722861,0.46503531,0.00054637,0.02770418,0.04865144,0.26772395,0.00820939,0.12000399,0.06773318,0.03798769
-4.45122561,0.47615254,0.00050449,0.02894141,0.05019936,0.27261870,0.00837073,0.12406061,0.07149275,0.03828360
-4.44522261,0.48712458,0.00046792,0.03012119,0.05164573,0.27747987,0.00852655,0.12793217,0.07516259,0.03867470
-4.43921961,0.49760519,0.00043605,0.03122613,0.05295035,0.28209060,0.00866981,0.13153032,0.07871731,0.03913600
-4.43321661,0.50728555,0.00040824,0.03224193,0.05407728,0.28625300,0.00879405,0.13477780,0.08214058,0.03964503
-4.42721361,0.51590836,0.00038385,0.03315810,0.05499634,0.28979674,0.00889360,0.13761181,0.08542659,0.04018316
-4.42121061,0.52327965,0.00036226,0.03396855,0.05568444,0.29258623,0.00896383,0.13998699,0.08858115,0.04073654
-4.41520760,0.52927773,0.00034290,0.03467209,0.05612662,0.29452626,0.00900131,0.14187760,0.09162226,0.04129687
-4.40920460,0.53385888,0.00032523,0.03527263,0.05631688,0.29556584,0.00900395,0.14327889,0.09458008,0.04186185
-4.40320160,0.53705967,0.00030881,0.03577929,0.05625859,0.29570012,0.00897098,0.14420768,0.09749644,0.04243532
-4.39719860,0.53899585,0.00029324,0.03620618,0.05596470,0.29497042,0.00890305,0.14470199,0.10042360,0.04302712
-4.39119560,0.53985793,0.00027821,0.03657215,0.05545756,0.29346241,0.00880206,0.14481991,0.10342256,0.04365270
-4.38519260,0.53990394,0.00026349,0.03690020,0.05476855,0.29130259,0.00867114,0.14463766,0.10656092,0.04433241
-4.37918959,0.53944965,0.00024892,0.03721688,0.05393741,0.28865350,0.00851441,0.14424711,0.10991025,0.04509074
-4.37318659,0.53885707,0.00023441,0.03755156,0.05301146,0.28570770,0.00833683,0.14375275,0.11354334,0.04595530
-4.36718359,0.53852192,0.00021992,0.03793561,0.05204464,0.28268124,0.00814395,0.14326847,0.11753134,0.04695579
-4.36118059,0.53886063,0.00020545,0.03840162,0.05109658,0.27980671,0.00794168,0.14291419,0.12194093,0.04812302
-4.35517759,0.54029795,0.00019108,0.03898269,0.05023163,0.27732644,0.00773606,0.14281264,0.12683180,0.04948798
-4.34917459,0.54325563,0.00017689,0.03971177,0.04951798,0.27548625,0.00753302,0.14308644,0.13225455,0.05108101
-4.34317159,0.54814283,0.00016299,0.04062114,0.04902687,0.27452986,0.00733817,0.14385560,0.13824909,0.05293126
-4.33716858,0.55534877,0.00014951,0.04174208,0.04883192,0.27469444,0.00715666,0.14523560,0.14484371,0.05506629
-4.33116558,0.56523778,0.00013659,0.04310467,0.04900867,0.27620722,0.00699301,0.14733612,0.15205489,0.05751200
-4.32516258,0.57814690,0.00012435,0.04473775,0.04963412,0.27928340,0.00685100,0.15026036,0.15988780,0.06029274
-4.31915958,0.59438574,0.00011293,0.04666903,0.05078643,0.28412506,0.00673368,0.15410499,0.16833748,0.06343164
-4.31315658,0.61423836,0.00010246,0.04892532,0.05254462,0.29092105,0.00664330,0.15896055,0.17739062,0.06695120
-4.30715358,0.63796641,0.00009304,0.05153276,0.05498822,0.29984754,0.00658139,0.16491222,0.18702777,0.07087382
-4.30115058,0.66581295,0.00008476,0.05451706,0.05819675,0.31106880,0.00654875,0.17204067,0.19722576,0.07522249
-4.29514757,0.69800599,0.00007772,0.05790367,0.06224900,0.32473787,0.00654564,0.18042286,0.20796018,0.08002130
-4.28914457,0.73476090,0.00007197,0.06171771,0.06722200,0.34099671,0.00657178,0.19013252,0.21920763,0.08529579
-4.28314157,0.77628087,0.00006758,0.06598379,0.07318956,0.35997537,0.00662651,0.20124002,0.23094749,0.09107304
-4.27713857,0.82275457,0.00006456,0.07072545,0.08022045,0.38178984,0.00670889,0.21381155,0.24316307,0.09738135
-4.27113557,0.87435059,0.00006294,0.07596431,0.08837598,0.40653843,0.00681776,0.22790741,0.25584181,0.10424946
-4.26513257,0.93120819,0.00006273,0.08171892,0.09770728,0.43429636,0.00695183,0.24357928,0.26897462,0.11170540
-4.25912956,0.99342441,0.00006393,0.08800321,0.10825209,0.46510882,0.00710973,0.26086655,0.28255411,0.11977474
-4.25312656,1.06103790,0.00006649,0.09482470,0.12003122,0.49898250,0.00728999,0.27979177,0.29657186,0.12847846
-4.24712356,1.13401001,0.00007039,0.10218253,0.13304498,0.53587598,0.00749106,0.30035537,0.31101484,0.13783046
-4.24112056,1.21220425,0.00007557,0.11006531,0.14726945,0.57568967,0.00771126,0.32252995,0.32586109,0.14783474
-4.23511756,1.29536525,0.00008196,0.11844903,0.16265313,0.61825562,0.00794872,0.34625444,0.34107502,0.15848259
-4.22911456,1.38309889,0.00008946,0.12729512,0.17911396,0.66332835,0.00820129,0.37142862,0.35660268,0.16974970
-4.22311156,1.47485507,0.00009799,0.13654882,0.19653711,0.71057713,0.00846648,0.39790830,0.37236729,0.18159365
-4.21710855,1.56991481,0.00010740,0.14613801,0.21477360,0.75958087,0.00874137,0.42550169,0.38826548,0.19395178
-4.21110555,1.66738326,0.00011755,0.15597267,0.23364020,0.80982602,0.00902255,0.45396734,0.40416461,0.20673974
-4.20510255,1.76618986,0.00012830,0.16594505,0.25292055,0.86070845,0.00930608,0.48301407,0.41990147,0.21985076
-4.19909955,1.86509678,0.00013945,0.17593067,0.27236771,0.91153949,0.00958747,0.51230299,0.43528267,0.23315601
-4.19309655,1.96271603,0.00015082,0.18579013,0.29170826,0.96155655,0.00986171,0.54145196,0.45008683,0.24650581
-4.18709355,2.05753544,0.00016221,0.19537190,0.31064772,1.00993814,0.01012332,0.57004238,0.46406869,0.25973201
-4.18109055,2.14795297,0.00017340,0.20451575,0.32887734,1.05582314,0.01036649,0.59762826,0.47696501,0.27265133
-4.17508754,2.23231834,0.00018419,0.21305701,0.34608203,1.09833362,0.01058516,0.62374723,0.48850211,0.28506966
-4.16908454,2.30898046,0.00019436,0.22083133,0.36194909,1.13660040,0.01077323,0.64793317,0.49840474,0.29678706
-4.16308154,2.37633864,0.00020370,0.22767974,0.37617736,1.16979036,0.01092474,0.66972995,0.50640592,0.30760346
-4.15707854,2.43289536,0.00021202,0.23345392,0.38848665,1.19713415,0.01103409,0.68870553,0.51225708,0.31732455
-4.15107554,2.47730804,0.00021914,0.23802126,0.39862667,1.21795319,0.01109625,0.70446604,0.51573827,0.32576780
-4.14507254,2.50843730,0.00022490,0.24126964,0.40638532,1.23168435,0.01110695,0.71666885,0.51666764,0.33276829
-4.13906953,2.52538931,0.00022919,0.24311152,0.41159591,1.23790142,0.01106287,0.72503433,0.51490978,0.33818396
-4.13306653,2.52754999,0.00023189,0.24348724,0.41414281,1.23633190,0.01096183,0.72935538,0.51038247,0.34190024
-4.12706353,2.51460941,0.00023296,0.24236742,0.41396540,1.22686848,0.01080284,0.72950466,0.50306143,0.34383362
-4.12106053,2.48657507,0.00023236,0.23975413,0.41106014,1.20957452,0.01058620,0.72543874,0.49298278,0.34393422
-4.11505753,2.44377342,0.00023010,0.23568101,0.40548054,1.18468315,0.01031356,0.71719945,0.48024313,0.34218711
-4.10905453,2.38683969,0.00022623,0.23021218,0.39733512,1.15259014,0.00998778,0.70491197,0.46499729,0.33861243
-4.10305153,2.31669636,0.00022083,0.22344005,0.38678353,1.11384086,0.00961298,0.68878020,0.44745364,0.33326430
-4.09704852,2.23452180,0.00021402,0.21548218,0.37403086,1.06911191,0.00919427,0.66907933,0.42786756,0.32622859
-4.09104552,2.14171030,0.00020593,0.20647728,0.35932062,1.01918853,0.00873771,0.64614625,0.40653306,0.31761980
-4.08504252,2.03982591,0.00019672,0.19658062,0.34292657,0.96493865,0.00825000,0.62036827,0.38377329,0.30757708
-4.07903952,1.93055203,0.00018657,0.18595905,0.32514391,0.90728498,0.00773836,0.59217054,0.35993024,0.29625967
-4.07303652,1.81563926,0.00017568,0.17478581,0.30628017,0.84717648,0.00721022,0.56200298,0.33535410,0.28384201
-4.06703352,1.69685378,0.00016424,0.16323543,0.28664615,0.78556023,0.00667302,0.53032721,0.31039292,0.27050870
-4.06103052,1.57592847,0.00015244,0.15147893,0.26654736,0.72335511,0.00613404,0.49760388,0.28538293,0.25644948
-4.05502751,1.45451851,0.00014047,0.13967941,0.24627630,0.66142821,0.00560014,0.46428116,0.26063979,0.24185450
-4.04902451,1.33416306,0.00012851,0.12798833,0.22610564,0.60057467,0.00507761,0.43078443,0.23645133,0.22691000
-4.04302151,1.21625409,0.00011673,0.11654237,0.20628282,0.54150170,0.00457206,0.39750779,0.21307174,0.21179442
-4.03701851,1.10201295,0.00010527,0.10546123,0.18702577,0.48481698,0.00408831,0.36480722,0.19071747,0.19667526
-4.03101551,0.99247497,0.00009425,0.09484606,0.16852023,0.43102155,0.00363029,0.33299579,0.16956477,0.18170639
-4.02501251,0.88848180,0.00008378,0.08477877,0.15091827,0.38050712,0.00320107,0.30234063,0.14974897,0.16702623
-4.01900950,0.79068100,0.00007395,0.07532199,0.13433810,0.33355733,0.00280283,0.27306169,0.13136510,0.15275635
-4.01300650,0.69953213,0.00006481,0.06651972,0.11886506,0.29035264,0.00243693,0.24533205,0.11446993,0.13900082
-4.00700350,0.61531813,0.00005640,0.05839844,0.10455351,0.25097810,0.00210392,0.21927967,0.09908499,0.12584605
-4.00100050,0.53816108,0.00004875,0.05096873,0.09142947,0.21543341,0.00180367,0.19499017,0.08520045,0.11336101
-3.99499750,0.46804099,0.00004185,0.04422709,0.07949385,0.18364464,0.00153545,0.17251046,0.07277954,0.10159799
-3.98899450,0.40481659,0.00003570,0.03815802,0.06872599,0.15547681,0.00129800,0.15185302,0.06176320,0.09059352
-3.98299150,0.34824697,0.00003028,0.03273616,0.05908743,0.13074680,0.00108970,0.13300047,0.05207490,0.08036962
-3.97698849,0.29801318,0.00002556,0.02792837,0.05052558,0.10923613,0.00090863,0.11591033,0.04362528,0.07093518
-3.97098549,0.25373902,0.00002150,0.02369581,0.04297743,0.09070294,0.00075266,0.10051970,0.03631646,0.06228748
-3.96498249,0.21501044,0.00001806,0.01999576,0.03637280,0.07489312,0.00061958,0.08674982,0.03004597,0.05441374
-3.95897949,0.18139298,0.00001521,0.01678330,0.03063749,0.06155016,0.00050714,0.07451025,0.02471023,0.04729268
-3.95297649,0.15244718,0.00001292,0.01401278,0.02569587,0.05042359,0.00041315,0.06370277,0.02020740,0.04089609
-3.94697349,0.12774171,0.00001115,0.01163901,0.02147323,0.04127606,0.00033553,0.05422486,0.01643974,0.03519036
-3.94097049,0.10686423,0.00000988,0.00961822,0.01789765,0.03388907,0.00027234,0.04597265,0.01331542,0.03013786
-3.93496748,0.08943007,0.00000910,0.00790885,0.01490148,0.02806728,0.00022182,0.03884358,0.01074983,0.02569836
-3.92896448,0.07508900,0.00000881,0.00647203,0.01242255,0.02364174,0.00018243,0.03273857,0.00866641,0.02183024
-3.92296148,0.06353004,0.00000901,0.00527198,0.01040495,0.02047200,0.00015284,0.02756378,0.00699715,0.01849162
-3.91695848,0.05448488,0.00000974,0.00427619,0.00879962,0.01844734,0.00013196,0.02323203,0.00568273,0.01564140
-3.91095548,0.04772974,0.00001103,0.00345549,0.00756467,0.01748720,0.00011894,0.01966391,0.00467243,0.01324013
-3.90495248,0.04308624,0.00001293,0.00278402,0.00666548,0.01754101,0.00011316,0.01678858,0.00392377,0.01125079
-3.89894947,0.04042115,0.00001553,0.00223910,0.00607467,0.01858743,0.00011422,0.01454425,0.00340215,0.00963942
-3.89294647,0.03964534,0.00001889,0.00180106,0.00577189,0.02063317,0.00012193,0.01287851,0.00308022,0.00837562
-3.88694347,0.04071196,0.00002314,0.00145306,0.00574355,0.02371127,0.00013631,0.01174840,0.00293734,0.00743291
-3.88094047,0.04361398,0.00002839,0.00118081,0.00598238,0.02787910,0.00015758,0.01112024,0.00295891,0.00678902
-3.87493747,0.04838096,0.00003477,0.00097239,0.00648694,0.03321583,0.00018611,0.01096936,0.00313573,0.00642597
-3.86893447,0.05507533,0.00004243,0.00081797,0.00726108,0.03981955,0.00022245,0.01127965,0.00346335,0.00633014
-3.86293147,0.06378788,0.00005154,0.00070960,0.00831320,0.04780382,0.00026727,0.01204286,0.00394143,0.00649216
-3.85692846,0.07463273,0.00006225,0.00064099,0.00965559,0.05729386,0.00032134,0.01325792,0.00457307,0.00690676
-3.85092546,0.08774152,0.00007475,0.00060735,0.01130352,0.06842210,0.00038552,0.01492997,0.00536421,0.00757245
-3.84492246,0.10325709,0.00008919,0.00060517,0.01327438,0.08132331,0.00046073,0.01706939,0.00632300,0.00849126
-3.83891946,0.12132649,0.00010574,0.00063211,0.01558667,0.09612919,0.00054790,0.01969062,0.00745909,0.00966827
-3.83291646,0.14209348,0.00012455,0.00068682,0.01825891,0.11296260,0.00064793,0.02281098,0.00878305,0.01111123
-3.82691346,0.16569065,0.00014575,0.00076888,0.02130856,0.13193137,0.00076166,0.02644935,0.01030567,0.01282998
-3.82091046,0.19223132,0.00016944,0.00087864,0.02475080,0.15312201,0.00088984,0.03062486,0.01203727,0.01483601
-3.81490745,0.22180129,0.00019569,0.00101716,0.02859739,0.17659334,0.00103304,0.03535545,0.01398707,0.01714184
-3.80890445,0.25445084,0.00022453,0.00118612,0.03285547,0.20237030,0.00119165,0.04065657,0.01616246,0.01976050
-3.80290145,0.29018718,0.00025592,0.00138775,0.03752642,0.23043821,0.00136579,0.04653978,0.01856833,0.02270494
-3.79689845,0.32896753,0.00028980,0.00162471,0.04260485,0.26073765,0.00155530,0.05301152,0.02120648,0.02598745
-3.79089545,0.37069326,0.00032602,0.00190008,0.04807766,0.29316023,0.00175968,0.06007187,0.02407499,0.02961906
-3.78489245,0.41520526,0.00036438,0.00221718,0.05392327,0.32754562,0.00197807,0.06771349,0.02716769,0.03360899
-3.77888944,0.46228085,0.00040459,0.00257954,0.06011115,0.36367979,0.00220919,0.07592074,0.03047371,0.03796402
-3.77288644,0.51163234,0.00044632,0.00299074,0.06660142,0.40129501,0.00245138,0.08466885,0.03397718,0.04268791
-3.76688344,0.56290760,0.00048915,0.00345428,0.07334490,0.44007134,0.00270254,0.09392339,0.03765699,0.04778078
-3.76088044,0.61569244,0.00053261,0.00397346,0.08028339,0.47964005,0.00296017,0.10363991,0.04148674,0.05323852
-3.75487744,0.66951507,0.00057617,0.00455113,0.08735018,0.51958869,0.00322139,0.11376377,0.04543482,0.05905214
-3.74887444,0.72385251,0.00061925,0.00518961,0.09447100,0.55946793,0.00348297,0.12423020,0.04946469,0.06520720
-3.74287144,0.77813864,0.00066124,0.00589040,0.10156520,0.59879988,0.00374142,0.13496457,0.05353533,0.07168314
-3.73686843,0.83177404,0.00070152,0.00665403,0.10854717,0.63708774,0.00399300,0.14588290,0.05760178,0.07845275
-3.73086543,0.88413692,0.00073943,0.00747981,0.11532804,0.67382650,0.00423387,0.15689255,0.06161596,0.08548161
-3.72486243,0.93459519,0.00077434,0.00836568,0.12181757,0.70851425,0.00446013,0.16789312,0.06552753,0.09272769
-3.71885943,0.98251907,0.00080567,0.00930800,0.12792610,0.74066386,0.00466795,0.17877755,0.06928494,0.10014098
-3.71285643,1.02729395,0.00083284,0.01030145,0.13356668,0.76981456,0.00485366,0.18943343,0.07283652,0.10766341
-3.70685343,1.06833309,0.00085535,0.01133886,0.13865705,0.79554296,0.00501387,0.19974442,0.07613161,0.11522879
-3.70085043,1.10508985,0.00087280,0.01241123,0.14312167,0.81747325,0.00514558,0.20959196,0.07912182,0.12276323
-3.69484742,1.13706898,0.00088483,0.01350773,0.14689355,0.83528618,0.00524623,0.21885701,0.08176212,0.13018564
-3.68884442,1.16383689,0.00089122,0.01461575,0.14991587,0.84872647,0.00531383,0.22742202,0.08401201,0.13740867
-3.68284142,1.18503031,0.00089183,0.01572114,0.15214337,0.85760851,0.00534701,0.23517300,0.08583646,0.14433997
-3.67683842,1.20036358,0.00088666,0.01680837,0.15354341,0.86182019,0.00534503,0.24200168,0.08720686,0.15088377
-3.67083542,1.20963398,0.00087578,0.01786093,0.15409674,0.86132462,0.00530788,0.24780773,0.08810172,0.15694278
-3.66483242,1.21272535,0.00085942,0.01886167,0.15379783,0.85616003,0.00523621,0.25250099,0.08850718,0.16242039
-3.65882941,1.20960985,0.00083787,0.01979324,0.15265496,0.84643756,0.00513137,0.25600368,0.08841741,0.16722313
-3.65282641,1.20034780,0.00081153,0.02063865,0.15068981,0.83233741,0.00499531,0.25825248,0.08783467,0.17126323
-3.64682341,1.18508577,0.00078088,0.02138169,0.14793682,0.81410328,0.00483058,0.25920042,0.08676927,0.17446128
-3.64082041,1.16405297,0.00074648,0.02200752,0.14444223,0.79203552,0.00464020,0.25881855,0.08523928,0.17674878
-3.63481741,1.13755602,0.00070891,0.02250315,0.14026279,0.76648310,0.00442761,0.25709726,0.08327000,0.17807061
-3.62881441,1.10597230,0.00066881,0.02285788,0.13546431,0.73783487,0.00419652,0.25404720,0.08089332,0.17838717
-3.62281141,1.06974202,0.00062683,0.02306370,0.13012005,0.70651015,0.00395086,0.24969973,0.07814692,0.17767607
-3.61680840,1.02935925,0.00058361,0.02311565,0.12430891,0.67294923,0.00369461,0.24410688,0.07507330,0.17593347
-3.61080540,0.98536197,0.00053979,0.02301195,0.11811368,0.63760380,0.00343175,0.23734077,0.07171875,0.17317466
-3.60480240,0.93832155,0.00049594,0.02275419,0.11161923,0.60092775,0.00316610,0.22949246,0.06813232,0.16943425
-3.59879940,0.88883181,0.00045264,0.02234727,0.10491072,0.56336838,0.00290128,0.22067028,0.06436464,0.16476548
-3.59279640,0.83749789,0.00041037,0.02179931,0.09807200,0.52535842,0.00264061,0.21099774,0.06046692,0.15923911
-3.58679340,0.78492519,0.00036957,0.02112139,0.09118407,0.48730884,0.00238705,0.20061090,0.05648986,0.15294157
-3.58079040,0.73170875,0.00033060,0.02032730,0.08432375,0.44960264,0.00214317,0.18965554,0.05248272,0.14597272
-3.57478739,0.67842316,0.00029377,0.01943305,0.07756257,0.41258977,0.00191110,0.17828403,0.04849247,0.13844309
