energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
4.02501251,0.98227134,-1.14742810,0.52010740,-0.60764184,0.06342432,-0.10320434,0.06781140,-0.04142919,0.04000813,-0.06221889,0.34600280,-0.37261940,0.00343919,-0.00773586,0.09699793,-0.09500893,0.06195934,-0.12932418
4.03101551,0.97259187,-1.11488103,0.51968417,-0.58356162,0.06088834,-0.09776360,0.06917234,-0.04373726,0.03952603,-0.05798234,0.34514747,-0.36537975,0.00331055,-0.00727663,0.09727664,-0.09414734,0.05954407,-0.11989887
4.03701851,0.96222103,-1.08418369,0.51906221,-0.56183453,0.05849711,-0.09253917,0.07027180,-0.04608790,0.03919225,-0.05409095,0.34414010,-0.35833877,0.00318623,-0.00684455,0.09722482,-0.09326862,0.05741711,-0.11106254
4.04302151,0.95087433,-1.05559304,0.51789160,-0.54265195,0.05623094,-0.08757052,0.07108871,-0.04846281,0.03895982,-0.05058480,0.34292591,-0.35159745,0.00306482,-0.00644069,0.09682784,-0.09237140,0.05554598,-0.10284976
4.04902451,0.93831735,-1.02927665,0.51585047,-0.52612416,0.05407259,-0.08288629,0.07160570,-0.05084156,0.03878269,-0.04749146,0.34146356,-0.34523931,0.00294516,-0.00606532,0.09607963,-0.09145389,0.05390019,-0.09528011
4.05502751,0.92437427,-1.00531743,0.51265557,-0.51228141,0.05200799,-0.07850489,0.07180957,-0.05320187,0.03861733,-0.04482595,0.33972645,-0.33933128,0.00282639,-0.00571799,0.09498266,-0.09051426,0.05245156,-0.08835987
4.06103052,0.90893387,-0.98372038,0.50807132,-0.50107675,0.05002677,-0.07443542,0.07169176,-0.05551994,0.03842411,-0.04259105,0.33770317,-0.33392485,0.00270789,-0.00539769,0.09354766,-0.08955105,0.05117442,-0.08208385
4.06703352,0.89195296,-0.96442102,0.50191718,-0.49239090,0.04812254,-0.07067881,0.07124861,-0.05777081,0.03816856,-0.04077796,0.33539734,-0.32905759,0.00258935,-0.00510295,0.09179305,-0.08856329,0.05004561,-0.07643732
4.07303652,0.87345715,-0.94729492,0.49407292,-0.48603853,0.04629295,-0.06722918,0.07048158,-0.05992874,0.03782223,-0.03936724,0.33282676,-0.32475471,0.00247070,-0.00483197,0.08974429,-0.08755061,0.04904450,-0.07139789
4.07903952,0.85353912,-0.93216793,0.48448186,-0.48177610,0.04453952,-0.06407516,0.06939735,-0.06196763,0.03736343,-0.03833001,0.33002201,-0.32103062,0.00235213,-0.00458273,0.08743298,-0.08651318,0.04815282,-0.06693725
4.08504252,0.83235451,-0.91882679,0.47315183,-0.47931096,0.04286734,-0.06120133,0.06800776,-0.06386143,0.03677761,-0.03762938,0.32702464,-0.31789037,0.00223405,-0.00435311,0.08489588,-0.08545156,0.04735456,-0.06302278
4.09104552,0.81011565,-0.90702962,0.46015412,-0.47831134,0.04128450,-0.05858953,0.06632962,-0.06558460,0.03605747,-0.03722201,0.32388503,-0.31533088,0.00211703,-0.00414095,0.08217388,-0.08436653,0.04663583,-0.05961895
4.09704852,0.78708352,-0.89651623,0.44562024,-0.47841731,0.03980153,-0.05622009,0.06438444,-0.06711251,0.03520283,-0.03705976,0.32066004,-0.31334191,0.00200182,-0.00394417,0.07931089,-0.08325884,0.04598467,-0.05668845
4.10305153,0.76355821,-0.88701786,0.42973699,-0.47925216,0.03843060,-0.05407293,0.06219804,-0.06842196,0.03422027,-0.03709146,0.31741045,-0.31190686,0.00188924,-0.00376082,0.07635276,-0.08212903,0.04539093,-0.05419314
4.10905453,0.73986832,-0.87826628,0.41273988,-0.48043403,0.03718483,-0.05212843,0.05980001,-0.06949157,0.03312251,-0.03726457,0.31419853,-0.31100326,0.00178023,-0.00358910,0.07334626,-0.08097723,0.04484617,-0.05209479
4.11505753,0.71635977,-0.87000201,0.39490537,-0.48158760,0.03607742,-0.05036818,0.05722312,-0.07030227,0.03192769,-0.03752691,0.31108551,-0.31060314,0.00167572,-0.00342743,0.07033809,-0.07980307,0.04434353,-0.05035557
4.12106053,0.69338442,-0.86198172,0.37654220,-0.48235534,0.03512091,-0.04877548,0.05450270,-0.07083779,0.03065846,-0.03782818,0.30812933,-0.31067317,0.00157667,-0.00327445,0.06737402,-0.07860565,0.04387771,-0.04893841
4.12706353,0.67128894,-0.85398447,0.35798222,-0.48240807,0.03432644,-0.04733565,0.05167591,-0.07108501,0.02934107,-0.03812142,0.30538249,-0.31117485,0.00148402,-0.00312900,0.06449809,-0.07738363,0.04344489,-0.04780726
4.13306653,0.65040443,-0.84581689,0.33957115,-0.48145464,0.03370310,-0.04603620,0.04878102,-0.07103448,0.02800435,-0.03836426,0.30289029,-0.31206457,0.00139865,-0.00299020,0.06175197,-0.07613540,0.04304267,-0.04692721
4.13906953,0.63103703,-0.83731717,0.32165949,-0.47925011,0.03325745,-0.04486678,0.04585670,-0.07068068,0.02667869,-0.03851998,0.30068926,-0.31329373,0.00132136,-0.00285732,0.05917444,-0.07485929,0.04267006,-0.04626456
4.14507254,0.61346001,-0.82835782,0.30459396,-0.47560260,0.03299306,-0.04381903,0.04294128,-0.07002244,0.02539516,-0.03855832,0.29880614,-0.31480896,0.00125289,-0.00272988,0.05680097,-0.07355397,0.04232741,-0.04578689
4.15107554,0.59790739,-0.81884714,0.28870974,-0.47037812,0.03291030,-0.04288629,0.04007212,-0.06906310,0.02418457,-0.03845605,0.29725710,-0.31655245,0.00119386,-0.00260754,0.05466339,-0.07221872,0.04201631,-0.04546308
4.15707854,0.58456940,-0.80872948,0.27432351,-0.46350363,0.03300621,-0.04206324,0.03728493,-0.06781071,0.02307670,-0.03819730,0.29604744,-0.31846238,0.00114480,-0.00249013,0.05278974,-0.07085392,0.04173956,-0.04526340
4.16308154,0.57358965,-0.79798425,0.26172762,-0.45496803,0.03327460,-0.04134548,0.03461324,-0.06627804,0.02209960,-0.03777362,0.29517179,-0.32047357,0.00110614,-0.00237759,0.05120408,-0.06946132,0.04150100,-0.04515959
4.16908454,0.56506421,-0.78662393,0.25118516,-0.44482112,0.03370617,-0.04072910,0.03208790,-0.06448259,0.02127903,-0.03718385,0.29461454,-0.32251824,0.00107818,-0.00226997,0.04992649,-0.06804450,0.04130540,-0.04512495
4.17508754,0.55904212,-0.77469105,0.24292600,-0.43317072,0.03428889,-0.04021023,0.02973659,-0.06244633,0.02063796,-0.03643369,0.29435078,-0.32452694,0.00106117,-0.00216739,0.04897297,-0.06660906,0.04115823,-0.04513457
4.18109055,0.55552737,-0.76225446,0.23714374,-0.42017799,0.03500838,-0.03978462,0.02758353,-0.06019545,0.02019619,-0.03553519,0.29434749,-0.32642970,0.00105520,-0.00207002,0.04835548,-0.06516294,0.04106550,-0.04516545
4.18709355,0.55448193,-0.74940511,0.23399322,-0.40605133,0.03584840,-0.03944735,0.02564910,-0.05775995,0.01997004,-0.03450597,0.29456492,-0.32815722,0.00106033,-0.00197808,0.04808188,-0.06371647,0.04103346,-0.04519676
4.19309655,0.55582944,-0.73625152,0.23358862,-0.39103902,0.03679137,-0.03919255,0.02394969,-0.05517307,0.01997213,-0.03336840,0.29495817,-0.32964230,0.00107647,-0.00189178,0.04815589,-0.06228249,0.04106833,-0.04521005
4.19909955,0.55945935,-0.72291522,0.23600192,-0.37542116,0.03781892,-0.03901324,0.02249743,-0.05247071,0.02021116,-0.03214866,0.29547878,-0.33082128,0.00110349,-0.00181134,0.04857700,-0.06087627,0.04117599,-0.04518946
4.20510255,0.56523093,-0.70952651,0.24126149,-0.35950092,0.03891234,-0.03890130,0.02130012,-0.04969071,0.02069182,-0.03087580,0.29607628,-0.33163564,0.00114115,-0.00173698,0.04934034,-0.05951536,0.04136165,-0.04512198
4.21110555,0.57297712,-0.69622052,0.24935088,-0.34359587,0.04005307,-0.03884754,0.02036115,-0.04687210,0.02141457,-0.02958073,0.29669957,-0.33203350,0.00118910,-0.00166891,0.05043649,-0.05821938,0.04162946,-0.04499760
4.21710855,0.58250775,-0.68313396,0.26020765,-0.32802928,0.04122302,-0.03884188,0.01967948,-0.04405432,0.02237563,-0.02829530,0.29729807,-0.33197126,0.00124692,-0.00160731,0.05185130,-0.05700968,0.04198218,-0.04480946
4.22311156,0.59361207,-0.67040247,0.27372228,-0.31312202,0.04240485,-0.03887362,0.01924964,-0.04127637,0.02356680,-0.02705143,0.29782257,-0.33141497,0.00131406,-0.00155235,0.05356564,-0.05590896,0.04242078,-0.04455396
4.22911456,0.60606060,-0.65815864,0.28973732,-0.29918501,0.04358208,-0.03893185,0.01906186,-0.03857609,0.02497546,-0.02588025,0.29822582,-0.33034169,0.00138986,-0.00150421,0.05555519,-0.05494078,0.04294409,-0.04423082
4.23511756,0.61960617,-0.64653069,0.30804690,-0.28651252,0.04473920,-0.03900583,0.01910220,-0.03598931,0.02658453,-0.02481143,0.29846262,-0.32874051,0.00147352,-0.00146303,0.05779031,-0.05412904,0.04354850,-0.04384299
4.24112056,0.63398453,-0.63564152,0.32839677,-0.27537632,0.04586155,-0.03908550,0.01935273,-0.03354920,0.02837245,-0.02387252,0.29848980,-0.32661329,0.00156410,-0.00142898,0.06023589,-0.05349733,0.04422764,-0.04339657
4.24712356,0.64891465,-0.62560813,0.35048523,-0.26602073,0.04693523,-0.03916188,0.01979184,-0.03128559,0.03031335,-0.02308845,0.29826579,-0.32397499,0.00166054,-0.00140222,0.06285145,-0.05306829,0.04497219,-0.04290063
4.25312656,0.66409894,-0.61654099,0.37396505,-0.25865844,0.04794687,-0.03922754,0.02039461,-0.02922438,0.03237719,-0.02248108,0.29775009,-0.32085347,0.00176157,-0.00138293,0.06559129,-0.05286286,0.04576977,-0.04236691
4.25912956,0.67922392,-0.60854333,0.39844679,-0.25346722,0.04888347,-0.03927695,0.02113321,-0.02738711,0.03453010,-0.02206885,0.29690269,-0.31728886,0.00186581,-0.00137132,0.06840488,-0.05289954,0.04660488,-0.04180945
4.26513257,0.69396153,-0.60170993,0.42350350,-0.25058712,0.04973216,-0.03930670,0.02197744,-0.02579050,0.03673480,-0.02186651,0.29568343,-0.31333230,0.00197172,-0.00136761,0.07123747,-0.05319354,0.04745905,-0.04124416
4.27113557,0.70797148,-0.59612534,0.44867716,-0.25011836,0.05048007,-0.03931570,0.02289533,-0.02444621,0.03895122,-0.02188490,0.29405170,-0.30904411,0.00207762,-0.00137202,0.07403090,-0.05375599,0.04831103,-0.04068830
4.27713857,0.72090474,-0.59186154,0.47348673,-0.25211957,0.05111419,-0.03930514,0.02385380,-0.02336061,0.04113715,-0.02213078,0.29196619,-0.30449148,0.00218171,-0.00138481,0.07672466,-0.05459311,0.04913716,-0.04015989
4.28314157,0.73240852,-0.58897466,0.49743773,-0.25660646,0.05162144,-0.03927835,0.02481935,-0.02253475,0.04324919,-0.02260672,0.28938515,-0.29974566,0.00228212,-0.00140621,0.07925713,-0.05570543,0.04991190,-0.03967706
4.28914457,0.74213261,-0.58750129,0.52003327,-0.26355082,0.05198871,-0.03924056,0.02575890,-0.02196430,0.04524366,-0.02331099,0.28626697,-0.29487883,0.00237693,-0.00143644,0.08156706,-0.05708713,0.05060848,-0.03925743
4.29514757,0.74973700,-0.58745421,0.54078617,-0.27287992,0.05220309,-0.03919844,0.02664049,-0.02163977,0.04707770,-0.02423753,0.28257114,-0.28996073,0.00246422,-0.00147570,0.08359516,-0.05872541,0.05119960,-0.03891734
4.30115058,0.75490062,-0.58881790,0.55923172,-0.28447627,0.05225223,-0.03915963,0.02743413,-0.02154666,0.04871041,-0.02537595,0.27825970,-0.28505527,0.00254211,-0.00152410,0.08528572,-0.06060011,0.05165829,-0.03867129
4.30715358,0.75733070,-0.59154420,0.57494064,-0.29817792,0.05212469,-0.03913210,0.02811249,-0.02166583,0.05010397,-0.02671157,0.27329887,-0.28021723,0.00260882,-0.00158166,0.08658830,-0.06268346,0.05195879,-0.03853120
4.31315658,0.75677250,-0.59554847,0.58753170,-0.31377945,0.05181046,-0.03912352,0.02865162,-0.02197397,0.05122479,-0.02822553,0.26766103,-0.27548940,0.00266274,-0.00164829,0.08745933,-0.06494012,0.05207749,-0.03850588
4.31915958,0.75301873,-0.60070659,0.59668337,-0.33103364,0.05130146,-0.03914062,0.02903151,-0.02244406,0.05204450,-0.02989496,0.26132673,-0.27090006,0.00270245,-0.00172376,0.08786356,-0.06732747,0.05199374,-0.03860052
4.32516258,0.74591811,-0.60685326,0.60214403,-0.34965408,0.05059205,-0.03918857,0.02923662,-0.02304607,0.05254084,-0.03169324,0.25428665,-0.26646132,0.00272679,-0.00180766,0.08777529,-0.06979623,0.05169071,-0.03881630
4.33116558,0.73538266,-0.61378178,0.60374007,-0.36931881,0.04967951,-0.03927040,0.02925616,-0.02374762,0.05269845,-0.03359038,0.24654339,-0.26216811,0.00273491,-0.00189937,0.08717930,-0.07229131,0.05115608,-0.03915015
4.33716858,0.72139312,-0.62124582,0.60138162,-0.38967505,0.04856445,-0.03938659,0.02908433,-0.02451479,0.05250927,-0.03555343,0.23811293,-0.25799815,0.00272627,-0.00199808,0.08607146,-0.07475306,0.05038257,-0.03959458
4.34317159,0.70400210,-0.62896294,0.59506551,-0.41034499,0.04725109,-0.03953474,0.02872034,-0.02531291,0.05197289,-0.03754705,0.22902558,-0.25391283,0.00270069,-0.00210275,0.08445894,-0.07711870,0.04936832,-0.04013776
4.34917459,0.68333479,-0.63662026,0.58487519,-0.43093273,0.04574746,-0.03970944,0.02816825,-0.02610746,0.05109647,-0.03953418,0.21932642,-0.24985897,0.00265837,-0.00221212,0.08236004,-0.07932404,0.04811710,-0.04076368
4.35517759,0.65958690,-0.64388192,0.57097778,-0.45103214,0.04406537,-0.03990222,0.02743673,-0.02686490,0.04989457,-0.04147675,0.20907504,-0.24577144,0.00259984,-0.00232470,0.07980362,-0.08130533,0.04663820,-0.04145254
4.36118059,0.63302005,-0.65039812,0.55361815,-0.47023551,0.04222031,-0.04010177,0.02653857,-0.02755354,0.04838853,-0.04333649,0.19834474,-0.24157644,0.00252598,-0.00243882,0.07682815,-0.08300125,0.04494624,-0.04218122
4.36718359,0.60395464,-0.65581554,0.53311040,-0.48814282,0.04023113,-0.04029426,0.02549019,-0.02814435,0.04660581,-0.04507582,0.18722097,-0.23719536,0.00243801,-0.00255262,0.07348044,-0.08435490,0.04306071,-0.04292390
4.37318659,0.57276058,-0.65978850,0.50982717,-0.50437119,0.03811959,-0.04046380,0.02431093,-0.02861166,0.04457901,-0.04665870,0.17579934,-0.23254892,0.00233740,-0.00266411,0.06981410,-0.08531567,0.04100531,-0.04365285
4.37918959,0.53984623,-0.66199045,0.48418720,-0.51856433,0.03590982,-0.04059303,0.02302236,-0.02893381,0.04234480,-0.04805154,0.16418308,-0.22756138,0.00222586,-0.00277119,0.06588782,-0.08584103,0.03880725,-0.04433923
4.38519260,0.50564618,-0.66212521,0.45664167,-0.53040159,0.03362765,-0.04066382,0.02164753,-0.02909364,0.03994271,-0.04922401,0.15248019,-0.22216470,0.00210526,-0.00287175,0.06176348,-0.08589802,0.03649627,-0.04495399
4.39119560,0.47060834,-0.65993744,0.42766013,-0.53960617,0.03129984,-0.04065796,0.02021018,-0.02907887,0.03741390,-0.05014986,0.14080037,-0.21630217,0.00197761,-0.00296364,0.05750429,-0.08546442,0.03410378,-0.04546877
4.39719860,0.43518103,-0.65522177,0.39771639,-0.54595230,0.02895339,-0.04055793,0.01873405,-0.02888228,0.03479995,-0.05080753,0.12925201,-0.20993166,0.00184494,-0.00304483,0.05317293,-0.08452955,0.03166184,-0.04585681
4.40320160,0.39980053,-0.64783026,0.36727510,-0.54927103,0.02661477,-0.04034763,0.01724215,-0.02850175,0.03214167,-0.05118075,0.11793913,-0.20302796,0.00170929,-0.00311339,0.04882986,-0.08309466,0.02920225,-0.04609376
4.40920460,0.36487976,-0.63767762,0.33677952,-0.54945432,0.02430922,-0.04001300,0.01575623,-0.02794015,0.02947803,-0.05125891,0.10695874,-0.19558443,0.00157265,-0.00316758,0.04453176,-0.08117286,0.02675563,-0.04615851
4.41520760,0.33079839,-0.62474426,0.30664088,-0.54645744,0.02206011,-0.03954266,0.01429623,-0.02720501,0.02684523,-0.05103731,0.09639850,-0.18761361,0.00143688,-0.00320592,0.04033025,-0.07878859,0.02435066,-0.04603379
4.42121061,0.29789477,-0.60907679,0.27722961,-0.54029936,0.01988846,-0.03892835,0.01287994,-0.02630812,0.02427599,-0.05051718,0.08633483,-0.17914698,0.00130369,-0.00322720,0.03627091,-0.07597675,0.02201344,-0.04570674
4.42721361,0.26646002,-0.59078611,0.24886879,-0.53106131,0.01781246,-0.03816527,0.01152269,-0.02526496,0.02179894,-0.04970561,0.07683161,-0.17023381,0.00117460,-0.00323055,0.03239250,-0.07278140,0.01976694,-0.04516924
4.43321661,0.23673417,-0.57004328,0.22182979,-0.51888348,0.01584726,-0.03725230,0.01023726,-0.02409403,0.01943827,-0.04861522,0.06793944,-0.16093927,0.00105092,-0.00321546,0.02872661,-0.06925420,0.01763072,-0.04441815
4.43921961,0.20890452,-0.54707322,0.19633002,-0.50396009,0.01400478,-0.03619204,0.00903383,-0.02281615,0.01721359,-0.04726373,0.05969546,-0.15134183,0.00093374,-0.00318178,0.02529749,-0.06545257,0.01562067,-0.04345536
4.44522261,0.18310608,-0.52214689,0.17253290,-0.48653287,0.01229367,-0.03499070,0.00792007,-0.02145367,0.01513992,-0.04567337,0.05212373,-0.14153019,0.00082390,-0.00312977,0.02212223,-0.06143781,0.01374907,-0.04228763
4.45122561,0.15942378,-0.49557199,0.15054952,-0.46688351,0.01071946,-0.03365794,0.00690133,-0.02002972,0.01322792,-0.04387019,0.04523608,-0.13159990,0.00072203,-0.00306004,0.01921113,-0.05727311,0.01202464,-0.04092635
4.45722861,0.13789642,-0.46768295,0.13044204,-0.44532509,0.00928469,-0.03220647,0.00598090,-0.01856747,0.01148419,-0.04188328,0.03903347,-0.12164985,0.00062854,-0.00297357,0.01656826,-0.05302157,0.01045288,-0.03938706
4.46323162,0.11852174,-0.43883047,0.11222819,-0.42219306,0.00798925,-0.03065163,0.00516037,-0.01708944,0.00991179,-0.03974391,0.03350760,-0.11177884,0.00054364,-0.00287166,0.01419222,-0.04874444,0.00903639,-0.03768897
4.46923462,0.10126261,-0.40937113,0.09588687,-0.39783596,0.00683068,-0.02901089,0.00443999,-0.01561688,0.00851076,-0.03748468,0.02864290,-0.10208229,0.00046736,-0.00275589,0.01207692,-0.04449947,0.00777533,-0.03585426
4.47523762,0.08605377,-0.37965747,0.08136421,-0.37260629,0.00580459,-0.02730326,0.00381910,-0.01416928,0.00727876,-0.03513869,0.02441864,-0.09264939,0.00039960,-0.00262810,0.01021252,-0.04033955,0.00666800,-0.03390741
4.48124062,0.07280887,-0.35002888,0.06857995,-0.34685184,0.00490508,-0.02554873,0.00329658,-0.01276393,0.00621174,-0.03273869,0.02081111,-0.08356065,0.00034014,-0.00249028,0.00858633,-0.03631157,0.00571138,-0.03187443
4.48724362,0.06142765,-0.32080369,0.05743382,-0.32090767,0.00412513,-0.02376761,0.00287129,-0.01141569,0.00530459,-0.03031636,0.01779594,-0.07488600,0.00028869,-0.00234456,0.00718365,-0.03245571,0.00490173,-0.02978210
4.49324662,0.05180277,-0.29227247,0.04781169,-0.29508912,0.00345704,-0.02198006,0.00254251,-0.01013675,0.00455185,-0.02790163,0.01535024,-0.06668350,0.00024489,-0.00219312,0.00598871,-0.02880494,0.00423517,-0.02765725
4.49924962,0.04382631,-0.26469296,0.03959118,-0.26968582,0.00289283,-0.02020544,0.00231039,-0.00893664,0.00394831,-0.02552210,0.01345474,-0.05899859,0.00020837,-0.00203816,0.00498535,-0.02538482,0.00370831,-0.02552606
4.50525263,0.03739570,-0.23828643,0.03264680,-0.24495703,0.00242454,-0.01846198,0.00217630,-0.00782218,0.00348961,-0.02320265,0.01209575,-0.05186388,0.00017876,-0.00188181,0.00415780,-0.02221368,0.00331877,-0.02341342
4.51125563,0.03241887,-0.21323562,0.02685431,-0.22112817,0.00204460,-0.01676626,0.00214323,-0.00679770,0.00317279,-0.02096505,0.01126683,-0.04529950,0.00015573,-0.00172609,0.00349122,-0.01930290,0.00306566,-0.02134246
4.51725863,0.02881870,-0.18968415,0.02209440,-0.19838873,0.00174607,-0.01513298,0.00221606,-0.00586516,0.00299673,-0.01882776,0.01097037,-0.03931386,0.00013900,-0.00157290,0.00297221,-0.01665754,0.00295008,-0.01933405
4.52326163,0.02653658,-0.16773724,0.01825558,-0.17689139,0.00152284,-0.01357473,0.00240185,-0.00502446,0.00296254,-0.01680591,0.01121879,-0.03390475,0.00012837,-0.00142393,0.00258923,-0.01427704,0.00297544,-0.01740654
4.52926463,0.02553515,-0.14746361,0.01523641,-0.15675225,0.00136981,-0.01210184,0.00271002,-0.00427371,0.00307387,-0.01491123,0.01203544,-0.02906077,0.00012373,-0.00128067,0.00233287,-0.01215602,0.00314780,-0.01557554
4.53526763,0.02580009,-0.12889837,0.01294695,-0.13805216,0.00128301,-0.01072233,0.00315241,-0.00360953,0.00333709,-0.01315229,0.01345515,-0.02476286,0.00012505,-0.00114439,0.00219606,-0.01028520,0.00347606,-0.01385387
4.54127064,0.02734101,-0.11204665,0.01130966,-0.12083895,0.00125963,-0.00944198,0.00374335,-0.00302742,0.00376140,-0.01153462,0.01552442,-0.02098601,0.00013242,-0.00101610,0.00217419,-0.00865232,0.00397204,-0.01225154
4.54727364,0.03019154,-0.09688786,0.01025978,-0.10513026,0.00129809,-0.00826441,0.00449955,-0.00252203,0.00435878,-0.01006107,0.01830108,-0.01770095,0.00014603,-0.00089661,0.00226511,-0.00724301,0.00465053,-0.01077594
4.55327664,0.03440832,-0.08338019,0.00974510,-0.09091707,0.00139796,-0.00719124,0.00543991,-0.00208747,0.00514389,-0.00873214,0.02185361,-0.01487581,0.00016619,-0.00078648,0.00246909,-0.00604167,0.00552911,-0.00943204
4.55927964,0.04006919,-0.07146544,0.00972546,-0.07816745,0.00155995,-0.00622235,0.00658514,-0.00171762,0.00613377,-0.00754635,0.02625979,-0.01247769,0.00019328,-0.00068609,0.00278870,-0.00503224,0.00662790,-0.00822267
4.56528264,0.04727043,-0.06107368,0.01017182,-0.06683062,0.00178574,-0.00535607,0.00795737,-0.00140634,0.00734745,-0.00650073,0.03160491,-0.01047417,0.00022778,-0.00059560,0.00322858,-0.00419891,0.00796918,-0.00714891
4.57128564,0.05612307,-0.05212790,0.01106511,-0.05684094,0.00207790,-0.00458950,0.00957948,-0.00114774,0.00880541,-0.00559117,0.03797937,-0.00883453,0.00027025,-0.00051505,0.00379513,-0.00352667,0.00957680,-0.00621045
4.57728864,0.06674827,-0.04454831,0.01239480,-0.04812193,0.00243968,-0.00391876,0.01147437,-0.00093633,0.01052888,-0.00481291,0.04547568,-0.00753097,0.00032126,-0.00044432,0.00449621,-0.00300187,0.01147556,-0.00540603
4.58329165,0.07927196,-0.03825629,0.01415736,-0.04058993,0.00287484,-0.00333932,0.01366411,-0.00076722,0.01253907,-0.00416093,0.05418493,-0.00653955,0.00038146,-0.00038321,0.00534069,-0.00261253,0.01369029,-0.00473389
4.58929465,0.09381869,-0.03317792,0.01635459,-0.03415756,0.00338743,-0.00284620,0.01616886,-0.00063624,0.01485620,-0.00363033,0.06419277,-0.00584102,0.00045144,-0.00033145,0.00633796,-0.00234869,0.01624496,-0.00419212
4.59529765,0.11050485,-0.02924698,0.01899180,-0.02873676,0.00398152,-0.00243430,0.01900581,-0.00054011,0.01749848,-0.00321673,0.07557497,-0.00542149,0.00053179,-0.00028873,0.00749740,-0.00220255,0.01916160,-0.00377914
4.60130065,0.12943151,-0.02640752,0.02207610,-0.02424135,0.00466102,-0.00209855,0.02218799,-0.00047652,0.02048103,-0.00291654,0.08839264,-0.00527300,0.00062302,-0.00025474,0.00882779,-0.00216856,0.02245917,-0.00349399
4.60730365,0.15067710,-0.02461575,0.02561459,-0.02058924,0.00542943,-0.00183419,0.02572308,-0.00044427,0.02381475,-0.00272728,0.10268739,-0.00539389,0.00072554,-0.00022917,0.01033668,-0.00224347,0.02615240,-0.00333674
4.61330665,0.17429019,-0.02384150,0.02961273,-0.01770408,0.00628958,-0.00163685,0.02961218,-0.00044334,0.02750518,-0.00264777,0.11847649,-0.00578911,0.00083963,-0.00021177,0.01202978,-0.00242619,0.03025066,-0.00330865
4.61930965,0.20028270,-0.02406912,0.03407279,-0.01551649,0.00724351,-0.00150275,0.03384877,-0.00047508,0.03155147,-0.00267837,0.13574836,-0.00647048,0.00096539,-0.00020233,0.01391030,-0.00271769,0.03475688,-0.00341250
4.62531266,0.22862395,-0.02529784,0.03899253,-0.01396483,0.00829229,-0.00142875,0.03841771,-0.00054224,0.03594544,-0.00282104,0.15445859,-0.00745675,0.00110274,-0.00020070,0.01597838,-0.00312074,0.03966667,-0.00365264
4.63131566,0.25923598,-0.02754164,0.04436411,-0.01299563,0.00943593,-0.00141243,0.04329451,-0.00064917,0.04067090,-0.00307947,0.17452682,-0.00877370,0.00125139,-0.00020682,0.01823055,-0.00363967,0.04496760,-0.00403517
4.63731866,0.29199041,-0.03082869,0.05017340,-0.01256359,0.01067336,-0.00145212,0.04844483,-0.00080190,0.04570308,-0.00345910,0.19583458,-0.01045404,0.00141082,-0.00022072,0.02065928,-0.00427999,0.05063881,-0.00456790
4.64332166,0.32670728,-0.03520034,0.05639960,-0.01263129,0.01200251,-0.00154689,0.05382436,-0.00100834,0.05100854,-0.00396710,0.21822458,-0.01253734,0.00158029,-0.00024248,0.02325269,-0.00504802,0.05665089,-0.00526038
4.64932466,0.36315614,-0.04070967,0.06301529,-0.01316868,0.01342041,-0.00169658,0.05937903,-0.00127832,0.05654527,-0.00461232,0.24150139,-0.01506977,0.00175883,-0.00027228,0.02599434,-0.00595044,0.06296622,-0.00612376
4.65532766,0.40105966,-0.04741983,0.06998698,-0.01415232,0.01492348,-0.00190169,0.06504564,-0.00162381,0.06226330,-0.00540516,0.26543387,-0.01810375,0.00194529,-0.00031036,0.02886329,-0.00699381,0.06953971,-0.00717068
4.66133067,0.44009972,-0.05540198,0.07727604,-0.01556448,0.01650779,-0.00216339,0.07075295,-0.00205892,0.06810566,-0.00635744,0.28975924,-0.02169756,0.00213832,-0.00035703,0.03183423,-0.00818409,0.07631996,-0.00841505
4.66733367,0.47992613,-0.06473308,0.08484019,-0.01739217,0.01816952,-0.00248346,0.07642314,-0.00260005,0.07400971,-0.00748218,0.31418897,-0.02591472,0.00233649,-0.00041264,0.03487797,-0.00952614,0.08325085,-0.00987188
4.67333667,0.52016756,-0.07549355,0.09263525,-0.01962612,0.01990537,-0.00286420,0.08197367,-0.00326581,0.07990892,-0.00879343,0.33841613,-0.03082325,0.00253827,-0.00047758,0.03796198,-0.01102318,0.09027350,-0.01155698
4.67933967,0.56044456,-0.08776481,0.10061731,-0.02225979,0.02171310,-0.00330841,0.08731952,-0.00407703,0.08573488,-0.01030593,0.36212428,-0.03649480,0.00274213,-0.00055225,0.04105122,-0.01267635,0.09732857,-0.01348673
4.68534267,0.60038391,-0.10162691,0.10874508,-0.02528846,0.02359201,-0.00381933,0.09237563,-0.00505655,0.09141963,-0.01203487,0.38499729,-0.04300355,0.00294661,-0.00063710,0.04410913,-0.01448426,0.10435878,-0.01567778
4.69134567,0.63963387,-0.11715627,0.11698228,-0.02870842,0.02554347,-0.00440063,0.09705954,-0.00622902,0.09689807,-0.01399552,0.40672991,-0.05042491,0.00315039,-0.00073252,0.04709868,-0.01644263,0.11131146,-0.01814679
