energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,V_p_up,V_d_up
3.28664332,1.44018556,0.00388052,0.06022106,0.16738144,0.09914610,0.01949611,0.37263763,0.20354858,0.83187930
3.29264632,1.41947063,0.00392474,0.06170486,0.16668562,0.09925929,0.01943717,0.36892535,0.19717255,0.81509161
3.29864932,1.39400346,0.00399093,0.06308904,0.16573892,0.09916467,0.01930608,0.36397624,0.19021360,0.79529090
3.30465233,1.36428552,0.00408849,0.06433706,0.16462040,0.09884749,0.01910944,0.35785382,0.18277901,0.77286520
3.31065533,1.33095314,0.00422763,0.06541563,0.16343222,0.09829991,0.01885722,0.35065359,0.17499128,0.74828159
3.31665833,1.29475887,0.00441912,0.06629534,0.16229740,0.09752083,0.01856250,0.34249954,0.16698408,0.72207303
3.32266133,1.25655000,0.00467417,0.06695125,0.16135684,0.09651557,0.01824121,0.33354001,0.15889798,0.69482365
3.32866433,1.21724492,0.00500414,0.06736343,0.16076565,0.09529542,0.01791182,0.32394303,0.15087635,0.66715273
3.33466733,1.17780814,0.00542028,0.06751737,0.16068883,0.09387721,0.01759491,0.31389149,0.14306143,0.63969814
3.34067034,1.13922430,0.00593343,0.06740435,0.16129637,0.09228266,0.01731272,0.30357806,0.13559068,0.61309939
3.34667334,1.10247215,0.00655364,0.06702165,0.16275796,0.09053773,0.01708868,0.29320008,0.12859357,0.58798100
3.35267634,1.06849874,0.00728987,0.06637264,0.16523724,0.08867189,0.01694683,0.28295449,0.12218872,0.56493638
3.35867934,1.03819447,0.00814957,0.06546669,0.16888598,0.08671727,0.01691122,0.27303296,0.11648151,0.54451267
3.36468234,1.01236947,0.00913826,0.06431889,0.17383808,0.08470784,0.01700528,0.26361714,0.11156212,0.52719678
3.37068534,0.99173166,0.01025923,0.06294961,0.18020381,0.08267839,0.01725119,0.25487426,0.10750397,0.51340289
3.37668834,0.97686705,0.01151312,0.06138389,0.18806430,0.08066359,0.01766918,0.24695310,0.10436256,0.50346176
3.38269135,0.96822259,0.01289762,0.05965065,0.19746659,0.07869695,0.01827687,0.23998034,0.10217462,0.49761184
3.38869435,0.96609206,0.01440721,0.05778176,0.20841945,0.07680981,0.01908861,0.23405738,0.10095763,0.49599263
3.39469735,0.97060537,0.01603297,0.05581104,0.22089006,0.07503033,0.02011484,0.22925781,0.10070963,0.49864021
3.40070035,0.98172170,0.01776250,0.05377314,0.23480195,0.07338260,0.02136155,0.22562543,0.10140929,0.50548527
3.40670335,0.99922679,0.01957992,0.05170241,0.25003414,0.07188577,0.02282972,0.22317302,0.10301629,0.51635362
3.41270635,1.02273472,0.02146599,0.04963186,0.26642171,0.07055343,0.02451494,0.22188186,0.10547196,0.53096933
3.41870935,1.05169431,0.02339841,0.04759210,0.28375798,0.06939310,0.02640710,0.22170210,0.10870029,0.54896048
3.42471236,1.08540032,0.02535217,0.04561043,0.30179807,0.06840596,0.02849021,0.22255398,0.11260917,0.56986752
3.43071536,1.12300932,0.02730008,0.04371014,0.32026401,0.06758680,0.03074240,0.22432996,0.11709204,0.59315408
3.43671836,1.16356002,0.02921337,0.04190989,0.33885123,0.06692429,0.03313607,0.22689767,0.12202983,0.61822010
3.44272136,1.20599771,0.03106244,0.04022344,0.35723615,0.06640137,0.03563823,0.23010377,0.12729327,0.64441701
3.44872436,1.24920220,0.03281756,0.03865950,0.37508480,0.06599605,0.03821105,0.23377848,0.13274550,0.67106450
3.45472736,1.29201845,0.03444979,0.03722181,0.39206196,0.06568229,0.04081254,0.23774079,0.13824502,0.69746861
3.46073037,1.33328915,0.03593171,0.03590954,0.40784065,0.06543115,0.04339745,0.24180423,0.14364881,0.72294052
3.46673337,1.37188809,0.03723829,0.03471780,0.42211154,0.06521203,0.04591833,0.24578286,0.14881564,0.74681545
3.47273637,1.40675320,0.03834755,0.03363834,0.43459186,0.06499404,0.04832672,0.24949749,0.15360953,0.76847126
3.47873937,1.43691830,0.03924125,0.03266038,0.44503356,0.06474735,0.05057440,0.25278182,0.15790305,0.78734590
3.48474237,1.46154227,0.03990535,0.03177160,0.45323026,0.06444460,0.05261475,0.25548832,0.16158062,0.80295333
3.49074537,1.47993470,0.04033043,0.03095910,0.45902287,0.06406211,0.05440408,0.25749364,0.16454149,0.81489731
3.49674837,1.49157712,0.04051183,0.03021039,0.46230352,0.06358108,0.05590292,0.25870332,0.16670240,0.82288251
3.50275138,1.49613901,0.04044973,0.02951438,0.46301779,0.06298854,0.05707725,0.25905577,0.16799976,0.82672278
3.50875438,1.49348815,0.04014899,0.02886223,0.46116522,0.06227813,0.05789955,0.25852523,0.16839133,0.82634608
3.51475738,1.48369495,0.03961889,0.02824810,0.45679795,0.06145057,0.05834968,0.25712364,0.16785725,0.82179612
3.52076038,1.46703072,0.03887268,0.02766981,0.45001787,0.06051402,0.05841549,0.25490149,0.16640048,0.81323064
3.52676338,1.44396000,0.03792705,0.02712921,0.44097228,0.05948403,0.05809329,0.25194740,0.16404651,0.80091639
3.53276638,1.41512743,0.03680152,0.02663245,0.42984839,0.05838337,0.05738787,0.24838662,0.16084253,0.78522120
3.53876938,1.38133960,0.03551775,0.02619005,0.41686693,0.05724155,0.05631246,0.24437847,0.15685591,0.76660324
3.54477239,1.34354271,0.03409886,0.02581669,0.40227520,0.05609410,0.05488823,0.24011265,0.15217215,0.74559811
3.55077539,1.30279673,0.03256873,0.02553091,0.38633977,0.05498180,0.05314363,0.23580477,0.14689245,0.72280405
3.55677839,1.26024712,0.03095135,0.02535456,0.36933928,0.05394956,0.05111358,0.23169103,0.14113086,0.69886588
3.56278139,1.21709482,0.02927024,0.02531210,0.35155741,0.05304531,0.04883834,0.22802223,0.13501121,0.67445805
3.56878439,1.17456562,0.02754794,0.02542979,0.33327647,0.05231874,0.04636239,0.22505733,0.12866390,0.65026744
3.57478739,1.13387949,0.02580558,0.02573475,0.31477149,0.05181995,0.04373314,0.22305670,0.12222275,0.62697628
3.58079040,1.09622097,0.02406256,0.02625398,0.29630521,0.05159814,0.04099972,0.22227510,0.11582186,0.60524559
3.58679340,1.06271099,0.02233632,0.02701327,0.27812387,0.05170016,0.03821168,0.22295481,0.10959270,0.58569965
3.59279640,1.03438095,0.02064221,0.02803619,0.26045378,0.05216927,0.03541790,0.22531876,0.10366143,0.56891165
3.59879940,1.01214947,0.01899343,0.02934308,0.24349879,0.05304379,0.03266546,0.22956409,0.09814661,0.55539091
3.60480240,0.99680213,0.01740104,0.03095012,0.22743851,0.05435592,0.02999882,0.23585615,0.09315720,0.54557183
3.61080540,0.98897471,0.01587406,0.03286847,0.21242715,0.05613068,0.02745901,0.24432307,0.08879095,0.53980479
3.61680840,0.98913999,0.01441958,0.03510360,0.19859304,0.05838498,0.02508308,0.25505121,0.08513318,0.53834902
3.62281141,0.99759834,0.01304288,0.03765476,0.18603850,0.06112682,0.02290366,0.26808139,0.08225587,0.54136766
3.62881441,1.01447221,0.01174764,0.04051465,0.17484023,0.06435478,0.02094876,0.28340621,0.08021713,0.54892499
3.63481741,1.03970457,0.01053611,0.04366925,0.16504993,0.06805765,0.01924154,0.30096842,0.07906081,0.56098579
3.64082041,1.07306122,0.00940926,0.04709793,0.15669517,0.07221429,0.01780042,0.32066057,0.07881648,0.57741698
3.64682341,1.11413692,0.00836696,0.05077370,0.14978045,0.07679385,0.01663902,0.34232576,0.07949943,0.59799132
3.65282641,1.16236524,0.00740817,0.05466371,0.14428843,0.08175608,0.01576639,0.36575975,0.08111089,0.62239322
3.65882941,1.21703187,0.00653104,0.05872997,0.14018126,0.08705201,0.01518706,0.39071432,0.08363820,0.65022652
3.66483242,1.27729109,0.00573305,0.06293011,0.13740207,0.09262483,0.01490131,0.41690170,0.08705516,0.68102394
3.67083542,1.34218515,0.00501116,0.06721845,0.13587658,0.09841099,0.01490521,0.44400025,0.09132225,0.71425833
3.67683842,1.41066607,0.00436185,0.07154707,0.13551490,0.10434146,0.01519085,0.47166104,0.09638697,0.74935506
3.68284142,1.48161943,0.00378128,0.07586694,0.13621336,0.11034325,0.01574641,0.49951527,0.10218413,0.78570573
3.68884442,1.55388960,0.00326535,0.08012916,0.13785668,0.11634094,0.01655625,0.52718233,0.10863628,0.82268246
3.69484742,1.62630586,0.00280975,0.08428612,0.14032018,0.12225837,0.01760106,0.55427838,0.11565417,0.85965276
3.70085043,1.69770875,0.00241007,0.08829266,0.14347220,0.12802034,0.01885795,0.58042499,0.12313732,0.89599441
3.70685343,1.76697614,0.00206183,0.09210708,0.14717663,0.13355430,0.02030061,0.60525791,0.13097496,0.93111008
3.71285643,1.83304819,0.00176058,0.09569213,0.15129558,0.13879199,0.02189949,0.62843549,0.13904697,0.96444119
3.71885943,1.89495073,0.00150191,0.09901580,0.15569208,0.14367097,0.02362214,0.64964664,0.14722536,0.99548082
3.72486243,1.95181643,0.00128152,0.10205196,0.16023284,0.14813605,0.02543353,0.66861806,0.15537597,1.02378505
3.73086543,2.00290307,0.00109530,0.10478086,0.16479086,0.15214046,0.02729657,0.68512054,0.16336049,1.04898264
3.73686843,2.04760858,0.00093930,0.10718940,0.16924802,0.15564694,0.02917267,0.69897410,0.17103896,1.07078258
3.74287144,2.08548217,0.00080981,0.10927126,0.17349734,0.15862845,0.03102245,0.71005193,0.17827245,1.08897936
3.74887444,2.11623145,0.00070339,0.11102682,0.17744503,0.16106869,0.03280654,0.71828286,0.18492612,1.10345571
3.75487744,2.13972502,0.00061688,0.11246295,0.18101217,0.16296237,0.03448642,0.72365232,0.19087240,1.11418269
3.76088044,2.15599052,0.00054740,0.11359256,0.18413593,0.16431512,0.03602534,0.72620178,0.19599425,1.12121720
3.76688344,2.16520816,0.00049240,0.11443405,0.18677032,0.16514313,0.03738924,0.72602663,0.20018837,1.12469675
3.77288644,2.16769965,0.00044964,0.11501059,0.18888643,0.16547249,0.03854764,0.72327248,0.20336826,1.12483183
3.77888944,2.16391302,0.00041720,0.11534929,0.19047217,0.16533831,0.03947447,0.71813013,0.20546685,1.12189597
3.78489245,2.15440364,0.00039349,0.11548022,0.19153146,0.16478342,0.04014879,0.71082913,0.20643880,1.11621385
3.79089545,2.13981204,0.00037723,0.11543544,0.19208293,0.16385704,0.04055538,0.70163029,0.20626201,1.10814788
3.79689845,2.12083928,0.00036747,0.11524782,0.19215825,0.16261306,0.04068512,0.69081737,0.20493861,1.09808365
3.80290145,2.09822075,0.00036354,0.11494998,0.19180003,0.16110829,0.04053524,0.67868806,0.20249508,1.08641496
3.80890445,2.07269927,0.00036511,0.11457314,0.19105956,0.15940060,0.04010929,0.66554472,0.19898153,1.07352873
3.81490745,2.04499864,0.00037213,0.11414605,0.18999438,0.15754697,0.03941698,0.65168517,0.19447027,1.05979070
3.82091046,2.01579862,0.00038484,0.11369398,0.18866576,0.15560166,0.03847373,0.63739379,0.18905348,1.04553222
3.82691346,1.98571227,0.00040377,0.11323783,0.18713636,0.15361441,0.03730010,0.62293335,0.18284034,1.03103889
3.83291646,1.95526677,0.00042973,0.11279338,0.18546806,0.15162888,0.03592106,0.60853778,0.17595346,1.01654137
3.83891946,1.92488832,0.00046380,0.11237075,0.18372004,0.14968128,0.03436510,0.59440627,0.16852502,1.00220887
3.84492246,1.89489185,0.00050730,0.11197406,0.18194723,0.14779935,0.03266331,0.58069874,0.16069253,0.98814549
3.85092546,1.86547582,0.00056179,0.11160130,0.18019921,0.14600158,0.03084836,0.56753305,0.15259463,0.97438953
3.85692846,1.83672239,0.00062906,0.11124446,0.17851946,0.14429694,0.02895355,0.55498377,0.14436690,0.96091587
3.86293147,1.80860273,0.00071107,0.11088995,0.17694504,0.14268486,0.02701181,0.54308283,0.13613806,0.94764113
3.86893447,1.78098710,0.00080994,0.11051916,0.17550661,0.14115567,0.02505490,0.53182165,0.12802647,0.93443139
3.87493747,1.75365920,0.00092787,0.11010931,0.17422881,0.13969135,0.02311258,0.52115484,0.12013726,0.92111199
3.88094047,1.72633389,0.00106713,0.10963444,0.17313076,0.13826669,0.02121200,0.51100521,0.11256011,0.90747898
3.88694347,1.69867739,0.00122993,0.10906657,0.17222670,0.13685058,0.01937723,0.50126975,0.10536765,0.89331158
3.89294647,1.67032897,0.00141841,0.10837696,0.17152671,0.13540770,0.01762884,0.49182643,0.09861472,0.87838503
3.89894947,1.64092295,0.00163448,0.10753735,0.17103726,0.13390020,0.01598374,0.48254142,0.09233823,0.86248327
3.90495248,1.61011009,0.00187977,0.10652131,0.17076169,0.13228952,0.01445511,0.47327635,0.08655769,0.84541086
3.91095548,1.57757740,0.00215550,0.10530543,0.17070035,0.13053824,0.01305242,0.46389552,0.08127646,0.82700355
3.91695848,1.54306556,0.00246240,0.10387047,0.17085067,0.12861182,0.01178158,0.45427256,0.07648331,0.80713727
3.92296148,1.50638320,0.00280056,0.10220233,0.17120679,0.12648023,0.01064521,0.44429642,0.07215455,0.78573499
3.92896448,1.46741782,0.00316935,0.10029287,0.17175911,0.12411932,0.00964292,0.43387648,0.06825627,0.76277147
3.93496748,1.42614279,0.00356737,0.09814051,0.17249355,0.12151209,0.00877166,0.42294657,0.06474689,0.73827565
3.94097049,1.38262061,0.00399232,0.09575056,0.17339082,0.11864953,0.00802608,0.41146791,0.06157960,0.71233080
3.94697349,1.33700245,0.00444098,0.09313545,0.17442557,0.11553127,0.00739893,0.39943082,0.05870479,0.68507261
3.95297649,1.28952415,0.00490922,0.09031452,0.17556576,0.11216581,0.00688142,0.38685526,0.05607233,0.65668523
3.95897949,1.24049921,0.00539197,0.08731376,0.17677216,0.10857054,0.00646358,0.37379024,0.05363357,0.62739577
3.96498249,1.19030914,0.00588329,0.08416522,0.17799815,0.10477136,0.00613463,0.36031211,0.05134304,0.59746741
3.97098549,1.13939166,0.00637649,0.08090628,0.17918999,0.10080202,0.00588325,0.34652196,0.04915982,0.56719151
3.97698849,1.08822739,0.00686422,0.07757867,0.18028739,0.09670323,0.00569792,0.33254208,0.04704857,0.53687906
3.98299150,1.03732551,0.00733864,0.07422743,0.18122467,0.09252144,0.00556712,0.31851185,0.04498016,0.50685172
3.98899450,0.98720883,0.00779163,0.07089967,0.18193229,0.08830754,0.00547961,0.30458297,0.04293197,0.47743293
3.99499750,0.93839886,0.00821503,0.06764330,0.18233885,0.08411532,0.00542460,0.29091440,0.04088792,0.44893906
4.00100050,0.89140124,0.00860083,0.06450567,0.18237336,0.07999982,0.00539195,0.27766701,0.03883814,0.42167114
4.00700350,0.84669179,0.00894144,0.06153220,0.18196777,0.07601568,0.00537228,0.26499824,0.03677849,0.39590714
4.01300650,0.80470374,0.00922995,0.05876512,0.18105960,0.07221544,0.00535716,0.25305683,0.03470988,0.37189507
4.01900950,0.76581613,0.00946034,0.05624214,0.17959453,0.06864791,0.00533914,0.24197783,0.03263743,0.34984700
4.02501251,0.73034384,0.00962767,0.05399533,0.17752879,0.06535667,0.00531185,0.23187806,0.03056960,0.32993407
4.03101551,0.69852928,0.00972831,0.05205010,0.17483126,0.06237867,0.00527008,0.22285205,0.02851732,0.31228264
4.03701851,0.67053601,0.00975999,0.05042440,0.17148504,0.05974307,0.00520975,0.21496875,0.02649305,0.29697156
4.04302151,0.64644437,0.00972194,0.04912803,0.16748863,0.05747030,0.00512794,0.20826893,0.02450998,0.28403062
4.04902451,0.62624925,0.00961490,0.04816231,0.16285631,0.05557140,0.00502284,0.20276360,0.02258130,0.27344027
4.05502751,0.60986003,0.00944107,0.04751992,0.15761804,0.05404766,0.00489370,0.19843318,0.02071953,0.26513244
4.06103052,0.59710279,0.00920409,0.04718498,0.15181863,0.05289058,0.00474076,0.19522785,0.01893601,0.25899271
4.06703352,0.58772468,0.00890883,0.04713350,0.14551631,0.05208206,0.00456513,0.19306869,0.01724051,0.25486345
4.07303652,0.58140048,0.00856130,0.04733399,0.13878081,0.05159506,0.00436869,0.19184992,0.01564095,0.25254817
4.07903952,0.57774119,0.00816838,0.04774834,0.13169098,0.05139437,0.00415394,0.19144196,0.01414321,0.25181682
4.08504252,0.57630437,0.00773764,0.04833296,0.12433218,0.05143776,0.00392387,0.19169528,0.01275113,0.25241190
4.09104552,0.57660613,0.00727707,0.04904002,0.11679335,0.05167733,0.00368182,0.19244493,0.01146649,0.25405532
4.09704852,0.57813433,0.00679483,0.04981890,0.10916425,0.05206099,0.00343133,0.19351559,0.01028920,0.25645579
4.10305153,0.58036262,0.00629904,0.05061774,0.10153265,0.05253408,0.00317600,0.19472699,0.00921738,0.25931646
4.10905453,0.58276495,0.00579754,0.05138493,0.09398179,0.05304112,0.00291937,0.19589937,0.00824765,0.26234272
4.11505753,0.58483006,0.00529767,0.05207071,0.08658825,0.05352748,0.00266482,0.19685898,0.00737536,0.26524983
4.12106053,0.58607537,0.00480617,0.05262860,0.07942008,0.05394101,0.00241544,0.19744329,0.00659485,0.26777011
4.12706353,0.58606001,0.00432897,0.05301675,0.07253554,0.05423356,0.00217401,0.19750574,0.00589968,0.26965965
4.13306653,0.58439632,0.00387117,0.05319910,0.06598223,0.05436239,0.00194291,0.19691987,0.00528293,0.27070404
4.13906953,0.58075951,0.00343693,0.05314635,0.05979672,0.05429124,0.00172409,0.19558268,0.00473743,0.27072320
4.14507254,0.57489520,0.00302949,0.05283660,0.05400465,0.05399125,0.00151905,0.19341709,0.00425593,0.26957500
4.15107554,0.56662450,0.00265119,0.05225584,0.04862122,0.05344157,0.00132889,0.19037348,0.00383133,0.26715766
4.15707854,0.55584650,0.00230347,0.05139806,0.04365197,0.05262965,0.00115425,0.18643019,0.00345680,0.26341073
4.16308154,0.54253817,0.00198698,0.05026515,0.03909394,0.05155129,0.00099541,0.18159306,0.00312592,0.25831488
4.16908454,0.52675171,0.00170167,0.04886649,0.03493686,0.05021034,0.00085230,0.17589404,0.00283278,0.25189033
4.17508754,0.50860952,0.00144687,0.04721832,0.03116453,0.04861818,0.00072455,0.16938896,0.00257202,0.24419408
4.18109055,0.48829707,0.00122138,0.04534293,0.02775623,0.04679300,0.00061155,0.16215459,0.00233886,0.23531621
4.18709355,0.46605399,0.00102364,0.04326767,0.02468803,0.04475878,0.00051247,0.15428509,0.00212916,0.22537521
4.19309655,0.44216390,0.00085174,0.04102380,0.02193404,0.04254428,0.00042637,0.14588816,0.00193934,0.21451273
4.19909955,0.41694331,0.00070363,0.03864538,0.01946753,0.04018178,0.00035220,0.13708088,0.00176640,0.20288792
4.20510255,0.39073006,0.00057710,0.03616804,0.01726185,0.03770594,0.00028884,0.12798554,0.00160787,0.19067156
4.21110555,0.36387197,0.00046992,0.03362786,0.01529119,0.03515252,0.00023518,0.11872562,0.00146176,0.17804022
4.21710855,0.33671583,0.00037990,0.03106025,0.01353116,0.03255725,0.00019012,0.10942200,0.00132649,0.16517070
4.22311156,0.30959733,0.00030492,0.02849902,0.01195919,0.02995478,0.00015259,0.10018957,0.00120085,0.15223493
4.22911456,0.28283223,0.00024298,0.02597550,0.01055475,0.02737774,0.00012159,0.09113442,0.00108392,0.13939541
4.23511756,0.25670886,0.00019223,0.02351793,0.00929946,0.02485594,0.00009619,0.08235147,0.00097503,0.12680143
4.24112056,0.23148234,0.00015099,0.02115089,0.00817705,0.02241582,0.00007555,0.07392281,0.00087369,0.11458603
4.24712356,0.20737040,0.00011774,0.01889500,0.00717328,0.02007996,0.00005892,0.06591657,0.00077954,0.10286386
4.25312656,0.18455086,0.00009116,0.01676678,0.00627575,0.01786685,0.00004561,0.05838646,0.00069232,0.09172976
4.25912956,0.16316076,0.00007007,0.01477859,0.00547370,0.01579083,0.00003506,0.05137179,0.00061183,0.08125829
4.26513257,0.14329690,0.00005347,0.01293879,0.00475781,0.01386208,0.00002676,0.04489796,0.00053789,0.07150381
4.27113557,0.12501766,0.00004052,0.01125197,0.00411991,0.01208689,0.00002028,0.03897744,0.00047031,0.06250137
4.27713857,0.10834585,0.00003048,0.00971931,0.00355284,0.01046790,0.00001526,0.03361092,0.00040892,0.05426800
4.28314157,0.09327237,0.00002276,0.00833895,0.00305023,0.00900451,0.00001141,0.02878887,0.00035348,0.04680447
4.28914457,0.07976046,0.00001688,0.00710650,0.00260634,0.00769331,0.00000848,0.02449303,0.00030376,0.04009735
4.29514757,0.06775024,0.00001243,0.00601541,0.00221591,0.00652854,0.00000627,0.02069813,0.00025950,0.03412122
4.30115058,0.05716335,0.00000909,0.00505753,0.00187410,0.00550258,0.00000463,0.01737353,0.00022039,0.02884097
4.30715358,0.04790752,0.00000661,0.00422353,0.00157641,0.00460640,0.00000343,0.01448475,0.00018613,0.02421407
4.31315658,0.03988095,0.00000478,0.00350328,0.00131859,0.00383001,0.00000259,0.01199494,0.00015640,0.02019270
4.31915958,0.03297620,0.00000345,0.00288627,0.00109666,0.00316285,0.00000203,0.00986614,0.00013090,0.01672578
4.32516258,0.02708373,0.00000250,0.00236191,0.00090690,0.00259415,0.00000171,0.00806043,0.00010934,0.01376071
4.33116558,0.02209491,0.00000183,0.00191983,0.00074582,0.00211325,0.00000161,0.00654079,0.00009150,0.01124490
4.33716858,0.01790443,0.00000139,0.00155006,0.00061020,0.00170980,0.00000174,0.00527189,0.00007720,0.00912705
4.34317159,0.01441233,0.00000113,0.00124322,0.00049711,0.00137397,0.00000213,0.00422058,0.00006636,0.00735815
4.34917459,0.01152536,0.00000102,0.00099064,0.00040391,0.00109661,0.00000282,0.00335629,0.00005906,0.00589222
4.35517759,0.00915801,0.00000105,0.00078442,0.00032833,0.00086933,0.00000393,0.00265126,0.00005551,0.00468684
4.36118059,0.00723311,0.00000123,0.00061749,0.00026845,0.00068454,0.00000559,0.00208067,0.00005620,0.00370351
4.36718359,0.00568207,0.00000159,0.00048363,0.00022277,0.00053547,0.00000801,0.00162255,0.00006191,0.00290774
4.37318659,0.00444490,0.00000216,0.00037743,0.00019027,0.00041617,0.00001148,0.00125781,0.00007382,0.00226908
4.37918959,0.00347002,0.00000300,0.00029427,0.00017048,0.00032150,0.00001637,0.00096999,0.00009363,0.00176103
4.38519260,0.00271393,0.00000422,0.00023029,0.00016352,0.00024703,0.00002321,0.00074516,0.00012372,0.00136083
4.39119560,0.00214080,0.00000593,0.00018238,0.00017026,0.00018902,0.00003270,0.00057167,0.00016734,0.00104919
4.39719860,0.00172206,0.00000830,0.00014806,0.00019242,0.00014436,0.00004575,0.00043992,0.00022882,0.00081009
4.40320160,0.00143599,0.00001156,0.00012551,0.00023273,0.00011049,0.00006357,0.00034219,0.00031387,0.00063041
4.40920460,0.00126744,0.00001601,0.00011353,0.00029516,0.00008535,0.00008769,0.00027242,0.00042994,0.00049971
4.41520760,0.00120750,0.00002202,0.00011148,0.00038512,0.00006729,0.00012011,0.00022604,0.00058657,0.00040994
4.42121061,0.00125344,0.00003008,0.00011933,0.00050979,0.00005509,0.00016333,0.00019979,0.00079592,0.00035520
4.42721361,0.00140869,0.00004082,0.00013760,0.00067843,0.00004782,0.00022052,0.00019166,0.00107326,0.00033158
4.43321661,0.00168294,0.00005500,0.00016743,0.00090276,0.00004488,0.00029558,0.00020070,0.00143761,0.00033696
4.43921961,0.00209240,0.00007359,0.00021059,0.00119740,0.00004592,0.00039337,0.00022706,0.00191237,0.00037091
4.44522261,0.00266016,0.00009780,0.00026951,0.00158032,0.00005085,0.00051975,0.00027186,0.00252606,0.00043462
4.45122561,0.00341664,0.00012906,0.00034733,0.00207334,0.00005977,0.00068180,0.00033723,0.00331302,0.00053081
4.45722861,0.00440010,0.00016916,0.00044796,0.00270262,0.00007302,0.00088797,0.00042628,0.00431416,0.00066372
4.46323162,0.00565718,0.00022018,0.00057612,0.00349916,0.00009112,0.00114820,0.00054315,0.00557767,0.00083913
4.46923462,0.00724339,0.00028464,0.00073739,0.00449927,0.00011480,0.00147404,0.00069301,0.00715960,0.00106433
4.47523762,0.00922351,0.00036544,0.00093826,0.00574489,0.00014496,0.00187879,0.00088212,0.00912434,0.00134814
4.48124062,0.01167187,0.00046599,0.00118611,0.00728394,0.00018270,0.00237752,0.00111783,0.01154490,0.00170091
4.48724362,0.01467234,0.00059015,0.00148926,0.00917037,0.00022930,0.00298708,0.00140862,0.01450290,0.00213445
4.49324662,0.01831803,0.00074231,0.00185687,0.01146409,0.00028621,0.00372605,0.00176406,0.01808822,0.00266202
4.49924962,0.02271063,0.00092737,0.00229889,0.01423066,0.00035503,0.00461456,0.00219481,0.02239824,0.00329815
4.50525263,0.02795924,0.00115073,0.00282590,0.01754058,0.00043752,0.00567404,0.00271252,0.02753657,0.00405849
4.51125563,0.03417867,0.00141826,0.00344897,0.02146836,0.00053554,0.00692686,0.00332971,0.03361127,0.00495953
4.51725863,0.04148718,0.00173621,0.00417935,0.02609113,0.00065103,0.00839583,0.00405962,0.04073245,0.00601833
4.52326163,0.05000362,0.00211116,0.00502823,0.03148688,0.00078597,0.01010361,0.00491593,0.04900932,0.00725201
4.52926463,0.05984392,0.00254989,0.00600632,0.03773226,0.00094234,0.01207192,0.00591252,0.05854655,0.00867733
4.53526763,0.07111704,0.00305921,0.00712345,0.04490004,0.00112202,0.01432078,0.00706308,0.06944021,0.01031007
4.54127064,0.08392043,0.00364580,0.00838810,0.05305620,0.00132677,0.01686745,0.00838074,0.08177318,0.01216445
4.54727364,0.09833515,0.00431599,0.00980692,0.06225668,0.00155811,0.01972551,0.00987758,0.09561025,0.01425237
4.55327664,0.11442069,0.00507552,0.01138418,0.07254401,0.00181728,0.02290379,0.01156420,0.11099312,0.01658278
4.55927964,0.13220993,0.00592926,0.01312129,0.08394383,0.00210515,0.02640532,0.01344917,0.12793540,0.01916095
4.56528264,0.15170424,0.00688096,0.01501634,0.09646150,0.00242213,0.03022636,0.01553857,0.14641805,0.02198786
4.57128564,0.17286917,0.00793296,0.01706367,0.11007892,0.00276811,0.03435559,0.01783554,0.16638528,0.02505963
4.57728864,0.19563095,0.00908592,0.01925358,0.12475179,0.00314244,0.03877339,0.02033982,0.18774147,0.02836713
4.58329165,0.21987403,0.01033853,0.02157214,0.14040748,0.00354382,0.04345144,0.02304753,0.21034916,0.03189569
4.58929465,0.24544010,0.01168733,0.02400111,0.15694366,0.00397034,0.04835259,0.02595085,0.23402855,0.03562511
4.59529765,0.27212863,0.01312649,0.02651812,0.17422786,0.00441947,0.05343100,0.02903808,0.25855854,0.03952987
4.60130065,0.29969923,0.01464774,0.02909693,0.19209815,0.00488809,0.05863276,0.03229362,0.28367966,0.04357955
4.60730365,0.32787590,0.01624025,0.03170793,0.21036498,0.00537254,0.06389679,0.03569832,0.30909878,0.04773965
4.61330665,0.35635319,0.01789075,0.03431888,0.22881419,0.00586873,0.06915619,0.03922989,0.33449570,0.05197256
4.61930965,0.38480410,0.01958358,0.03689569,0.24721126,0.00637224,0.07433993,0.04286356,0.35953146,0.05623884
4.62531266,0.41288969,0.02130095,0.03940348,0.26530677,0.00687848,0.07937480,0.04657283,0.38385802,0.06049870
4.63131566,0.44026989,0.02302327,0.04180768,0.28284268,0.00738283,0.08418769,0.05033040,0.40712921,0.06471363
4.63731866,0.46661524,0.02472950,0.04407519,0.29955965,0.00788085,0.08870794,0.05410926,0.42901227,0.06884813
4.64332166,0.49161903,0.02639772,0.04617560,0.31520471,0.00836840,0.09286981,0.05788368,0.44919963,0.07287140
4.64932466,0.51500930,0.02800565,0.04808233,0.32953931,0.00884187,0.09661488,0.06163037,0.46742029,0.07675899
4.65532766,0.53656001,0.02953127,0.04977364,0.34234730,0.00929830,0.09989423,0.06532944,0.48345027,0.08049425
4.66133067,0.55610097,0.03095346,0.05123355,0.35344253,0.00973554,0.10267036,0.06896532,0.49712152,0.08406949
4.66733367,0.57352583,0.03225270,0.05245246,0.36267566,0.01015233,0.10491876,0.07252749,0.50832886,0.08748677
4.67333667,0.58879762,0.03341166,0.05342756,0.36994005,0.01054836,0.10662893,0.07601088,0.51703436,0.09075829
