energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-0.24312156,8.41093124,0.68135549,4.99038116,0.08691545,0.50902577,1.26259655,1.78608715,0.14137480,0.67851951
-0.23711856,8.34142201,0.67235871,4.96789429,0.08523703,0.49734047,1.24619315,1.76526798,0.13768466,0.67494426
-0.23111556,8.26492153,0.66307020,4.94147190,0.08363602,0.48540659,1.22838267,1.74268246,0.13382124,0.67088681
-0.22511256,8.18318189,0.65364254,4.91218031,0.08213561,0.47337443,1.20936814,1.71864519,0.12984213,0.66647924
-0.21910955,8.09805544,0.64423384,4.88113965,0.08075852,0.46139671,1.18937551,1.69349775,0.12580635,0.66185558
-0.21310655,8.01144879,0.63500225,4.84949568,0.07952680,0.44962540,1.16864928,1.66760044,0.12177299,0.65714759
-0.20710355,7.92527446,0.62610029,4.81839003,0.07846169,0.43820865,1.14744735,1.64132333,0.11779993,0.65248090
-0.20110055,7.84140175,0.61766932,4.78892999,0.07758337,0.42728769,1.12603533,1.61503713,0.11394265,0.64797140
-0.19509755,7.76160849,0.60983433,4.76215867,0.07691071,0.41699400,1.10468047,1.58910397,0.11025304,0.64372222
-0.18909455,7.68753527,0.60269933,4.73902690,0.07646094,0.40744679,1.08364541,1.56386845,0.10677835,0.63982122
-0.18309155,7.62064375,0.59634344,4.72036763,0.07624929,0.39875075,1.06318211,1.53964933,0.10356027,0.63633905
-0.17708854,7.56218051,0.59081797,4.70687392,0.07628859,0.39099431,1.04352607,1.51673202,0.10063414,0.63332793
-0.17108554,7.51314748,0.58614452,4.69908125,0.07658887,0.38424826,1.02489107,1.49536219,0.09802825,0.63082095
-0.16508254,7.47428003,0.58231430,4.69735462,0.07715693,0.37856488,1.00746470,1.47574074,0.09576338,0.62883211
-0.15907954,7.44603322,0.57928857,4.70188114,0.07799593,0.37397749,0.99140467,1.45802007,0.09385247,0.62735684
-0.15307654,7.42857660,0.57700030,4.71266789,0.07910504,0.37050045,0.97683605,1.44230209,0.09230043,0.62637315
-0.14707354,7.42179747,0.57535692,4.72954541,0.08047915,0.36812949,0.96384954,1.42863759,0.09110422,0.62584314
-0.14107054,7.42531227,0.57424405,4.75217626,0.08210870,0.36684244,0.95250065,1.41702733,0.09025305,0.62571498
-0.13506753,7.43848566,0.57353006,4.78006853,0.08397954,0.36660019,0.94280993,1.40742446,0.08972876,0.62592524
-0.12906453,7.46045634,0.57307134,4.81259361,0.08607298,0.36734795,0.93476397,1.39973839,0.08950649,0.62640138
-0.12306153,7.49016882,0.57271790,4.84900755,0.08836599,0.36901661,0.92831736,1.39383977,0.08955539,0.62706455
-0.11705853,7.52640993,0.57231927,4.88847539,0.09083153,0.37152435,0.92339531,1.38956653,0.08983961,0.62783244
-0.11105553,7.56784907,0.57173041,4.93009761,0.09343897,0.37477833,0.91989693,1.38673069,0.09031939,0.62862222
-0.10505253,7.61308084,0.57081736,4.97293784,0.09615477,0.37867645,0.91769910,1.38512572,0.09095226,0.62935353
-0.09904952,7.66066891,0.56946255,5.01605113,0.09894322,0.38310927,0.91666080,1.38453429,0.09169439,0.62995141
-0.09304652,7.70918993,0.56756947,5.05851186,0.10176731,0.38796195,0.91662773,1.38473608,0.09250190,0.63034910
-0.08704352,7.75727622,0.56506669,5.09944061,0.10458967,0.39311633,0.91743726,1.38551548,0.09333231,0.63049075
-0.08104052,7.80365605,0.56191101,5.13802911,0.10737364,0.39845299,0.91892352,1.38666889,0.09414580,0.63033389
-0.07503752,7.84719050,0.55808970,5.17356276,0.11008433,0.40385349,0.92092240,1.38801148,0.09490653,0.62985163
-0.06903452,7.88690562,0.55362175,5.20543983,0.11268963,0.40920256,0.92327657,1.38938309,0.09558373,0.62903448
-0.06303152,7.92201909,0.54855814,5.23318692,0.11516121,0.41439036,0.92584009,1.39065315,0.09615263,0.62789176
-0.05702851,7.95196032,0.54298109,5.25647014,0.11747543,0.41931473,0.92848278,1.39172446,0.09659516,0.62645254
-0.05102551,7.97638336,0.53700236,5.27510148,0.11961408,0.42388335,0.93109379,1.39253555,0.09690042,0.62476593
-0.04502251,7.99517193,0.53076056,5.28904018,0.12156498,0.42801581,0.93358470,1.39306174,0.09706485,0.62290081
-0.03901951,8.00843624,0.52441767,5.29838886,0.12332228,0.43164552,0.93589155,1.39331467,0.09709206,0.62094483
-0.03301651,8.01650154,0.51815473,5.30338439,0.12488666,0.43472137,0.93797605,1.39334033,0.09699243,0.61900264
-0.02701351,8.01988833,0.51216693,5.30438366,0.12626519,0.43720907,0.93982572,1.39321568,0.09678236,0.61719351
-0.02101051,8.01928507,0.50665810,5.30184464,0.12747092,0.43909220,0.94145293,1.39304394,0.09648334,0.61564814
-0.01500750,8.01551385,0.50183483,5.29630321,0.12852232,0.44037276,0.94289293,1.39294871,0.09612074,0.61450487
-0.00900450,8.00949042,0.49790043,5.28834657,0.12944238,0.44107136,0.94420092,1.39306721,0.09572246,0.61390531
-0.00300150,8.00217991,0.49504871,5.27858416,0.13025758,0.44122691,0.94544818,1.39354281,0.09531747,0.61398956
0.00300150,7.99454999,0.49345803,5.26761724,0.13099675,0.44089583,0.94671759,1.39451725,0.09493438,0.61489114
0.00900450,7.98752349,0.49328556,5.25600828,0.13168971,0.44015082,0.94809872,1.39612290,0.09459997,0.61673184
0.01500750,7.98193252,0.49466219,5.24425164,0.13236598,0.43907919,0.94968259,1.39847542,0.09433784,0.61961670
0.02101051,7.97847616,0.49768803,5.23274676,0.13305344,0.43778082,0.95155658,1.40166709,0.09416733,0.62362934
0.02701351,7.97768398,0.50242886,5.22177532,0.13377716,0.43636575,0.95379964,1.40576132,0.09410254,0.62882786
0.03301651,7.97988699,0.50891368,5.21148342,0.13455824,0.43495159,0.95647805,1.41078848,0.09415173,0.63524156
0.03901951,7.98519790,0.51713331,5.20186989,0.13541294,0.43366067,0.95964211,1.41674339,0.09431698,0.64286864
0.04502251,7.99350176,0.52704036,5.19278152,0.13635202,0.43261714,0.96332370,1.42358459,0.09459419,0.65167510
0.05102551,8.00445766,0.53855041,5.18391566,0.13738036,0.43194401,0.96753509,1.43123550,0.09497338,0.66159488
0.05702851,8.01751191,0.55154454,5.17483019,0.13849679,0.43176028,0.97226899,1.43958739,0.09543933,0.67253142
0.06303152,8.03192200,0.56587296,5.16496084,0.13969432,0.43217818,0.97749972,1.44850415,0.09597246,0.68436054
0.06903452,8.04679070,0.58135989,5.15364501,0.14096054,0.43330060,0.98318568,1.45782858,0.09654991,0.69693470
0.07503752,8.06110857,0.59780918,5.14015121,0.14227831,0.43521879,0.98927276,1.46738991,0.09714678,0.71008834
0.08104052,8.07380299,0.61501072,5.12371284,0.14362669,0.43801032,0.99569863,1.47701218,0.09773748,0.72364427
0.08704352,8.08379135,0.63274723,5.10356461,0.14498195,0.44173743,1.00239759,1.48652309,0.09829708,0.73742077
0.09304652,8.09003567,0.65080127,5.07898009,0.14631875,0.44644576,1.00930572,1.49576278,0.09880255,0.75123912
0.09904952,8.09159593,0.66896196,5.04930827,0.14761132,0.45216339,1.01636612,1.50459213,0.09923392,0.76493113
0.10505253,8.08767939,0.68703147,5.01400758,0.14883466,0.45890037,1.02353374,1.51290010,0.09957525,0.77834649
0.11105553,8.07768321,0.70483063,4.97267549,0.14996558,0.46664862,1.03077966,1.52060963,0.09981533,0.79135941
0.11705853,8.06122828,0.72220378,4.92507226,0.15098371,0.47538219,1.03809454,1.52768190,0.09994814,0.80387427
0.12306153,8.03818231,0.73902245,4.87113757,0.15187228,0.48505793,1.04549092,1.53411848,0.09997297,0.81583003
0.12906453,8.00867103,0.75518786,4.81099933,0.15261865,0.49561647,1.05300429,1.53996140,0.09989437,0.82720304
0.13506753,7.97307689,0.77063219,4.74497399,0.15321472,0.50698349,1.06069289,1.54529097,0.09972165,0.83800825
0.14107054,7.93202531,0.78531859,4.67355857,0.15365702,0.51907125,1.06863606,1.55022150,0.09946833,0.84829857
0.14707354,7.88635916,0.79924004,4.59741481,0.15394663,0.53178027,1.07693128,1.55489512,0.09915125,0.85816247
0.15307654,7.83710297,0.81241717,4.51734608,0.15408885,0.54500118,1.08569007,1.55947395,0.09878964,0.86771998
0.15907954,7.78541861,0.82489529,4.43426857,0.15409272,0.55861660,1.09503287,1.56413109,0.09840403,0.87711711
0.16508254,7.73255491,0.83674073,4.34917799,0.15397047,0.57250307,1.10508317,1.56904092,0.09801520,0.88651912
0.17108554,7.67979377,0.84803680,4.26311355,0.15373677,0.58653293,1.11596116,1.57436912,0.09764316,0.89610289
0.17708854,7.62839557,0.85887953,4.17712108,0.15340804,0.60057608,1.12777726,1.58026310,0.09730622,0.90604874
0.18309155,7.57954662,0.86937345,4.09221687,0.15300173,0.61450173,1.14062583,1.58684320,0.09702024,0.91653211
0.18909455,7.53431122,0.87962759,4.00935410,0.15253564,0.62817994,1.15457936,1.59419531,0.09679802,0.92771560
0.19509755,7.49359051,0.88975175,3.92939319,0.15202734,0.64148309,1.16968340,1.60236510,0.09664893,0.93974148
0.20110055,7.45809000,0.89985322,3.85307725,0.15149370,0.65428717,1.18595256,1.61135429,0.09657880,0.95272526
0.20710355,7.42829685,0.91003398,3.78101358,0.15095056,0.66647301,1.20336765,1.62111912,0.09658990,0.96675046
0.21310655,7.40446763,0.92038823,3.71366157,0.15041248,0.67792736,1.22187410,1.63157098,0.09668127,0.98186479
0.21910955,7.38662650,0.93100048,3.65132711,0.14989269,0.68854394,1.24138174,1.64257922,0.09684908,0.99807779
0.22511256,7.37457321,0.94194378,3.59416325,0.14940307,0.69822433,1.26176583,1.65397582,0.09708720,1.01536014
0.23111556,7.36789981,0.95327828,3.54217657,0.14895423,0.70687891,1.28286926,1.66556175,0.09738783,1.03364438
0.23711856,7.36601445,0.96504979,3.49523818,0.14855572,0.71442758,1.30450580,1.67711448,0.09774210,1.05282703
0.24312156,7.36817047,0.97728844,3.45309851,0.14821610,0.72080053,1.32646412,1.68839619,0.09814068,1.07277197
0.24912456,7.37349871,0.99000719,3.41540458,0.14794314,0.72593882,1.34851235,1.69916240,0.09857440,1.09331474
0.25512756,7.38104097,1.00320031,3.38171856,0.14774391,0.72979482,1.37040302,1.70917021,0.09903458,1.11426761
0.26113057,7.38978283,1.01684174,3.35153662,0.14762479,0.73233257,1.39187809,1.71818605,0.09951340,1.13542518
0.26713357,7.39868408,1.03088343,3.32430698,0.14759138,0.73352784,1.41267388,1.72599234,0.10000401,1.15657017
0.27313657,7.40670561,1.04525374,3.29944635,0.14764842,0.73336803,1.43252572,1.73239291,0.10050049,1.17747933
0.27913957,7.41283182,1.05985617,3.27635448,0.14779947,0.73185189,1.45117234,1.73721699,0.10099772,1.19792915
0.28514257,7.41608829,1.07456837,3.25442621,0.14804659,0.72898889,1.46835975,1.74032162,0.10149103,1.21770132
0.29114557,7.41555487,1.08924188,3.23306129,0.14839001,0.72479856,1.48384483,1.74159274,0.10197584,1.23658786
0.29714857,7.41037452,1.10370260,3.21167211,0.14882768,0.71930950,1.49739850,1.74094486,0.10244717,1.25439578
0.30315158,7.39975896,1.11775237,3.18968962,0.14935490,0.71255844,1.50880870,1.73831977,0.10289921,1.27095134
0.30915458,7.38299212,1.13117158,3.16656818,0.14996401,0.70458914,1.51788316,1.73368442,0.10332485,1.28610386
0.31515758,7.35943256,1.14372311,3.14178981,0.15064409,0.69545137,1.52445210,1.72702840,0.10371535,1.29972910
0.32116058,7.32851602,1.15515752,3.11486839,0.15138087,0.68520006,1.52837105,1.71836132,0.10406017,1.31173230
0.32716358,7.28975909,1.16521941,3.08535439,0.15215675,0.67389453,1.52952363,1.70771031,0.10434683,1.32205074
0.33316658,7.24276483,1.17365493,3.05284046,0.15295100,0.66159805,1.52782453,1.69511801,0.10456109,1.33065595
0.33916958,7.18723057,1.18022007,3.01696803,0.15374012,0.64837765,1.52322244,1.68064119,0.10468722,1.33755544
0.34517259,7.12295813,1.18468955,2.97743496,0.15449840,0.63430424,1.51570298,1.66435007,0.10470852,1.34279391
0.35117559,7.04986595,1.18686593,2.93400404,0.15519861,0.61945305,1.50529152,1.64632837,0.10460796,1.34645384
0.35717859,6.96800249,1.18658844,2.88651186,0.15581284,0.60390427,1.49205550,1.62667401,0.10436896,1.34865536
0.36318159,6.87755993,1.18374122,2.83487766,0.15631348,0.58774401,1.47610630,1.60550040,0.10397627,1.34955525
0.36918459,6.77888685,1.17826051,2.77911126,0.15667415,0.57106527,1.45760033,1.58293800,0.10341690,1.34934500
0.37518759,6.67249863,1.17014037,2.71931971,0.15687077,0.55396897,1.43673915,1.55913594,0.10268102,1.34824775
0.38119060,6.55908428,1.15943660,2.65571166,0.15688253,0.53656500,1.41376842,1.53426353,0.10176278,1.34651415
0.38719360,6.43950847,1.14626863,2.58859907,0.15669276,0.51897292,1.38897574,1.50851124,0.10066106,1.34441706
0.39319660,6.31480784,1.13081917,2.51839569,0.15628969,0.50132253,1.36268703,1.48209115,0.09937997,1.34224511
0.39919960,6.18618092,1.11333160,2.44561212,0.15566713,0.48375394,1.33526172,1.45523637,0.09792927,1.34029526
0.40520260,6.05497149,1.09410508,2.37084717,0.15482479,0.46641733,1.30708668,1.42819963,0.09632440,1.33886454
0.41120560,5.92264541,1.07348770,2.29477596,0.15376855,0.44947211,1.27856906,1.40125071,0.09458640,1.33824111
0.41720860,5.79076149,1.05186776,2.21813477,0.15251040,0.43308564,1.25012823,1.37467293,0.09274155,1.33869502
0.42321161,5.66093740,1.02966358,2.14170345,0.15106820,0.41743145,1.22218708,1.34875848,0.09082074,1.34046893
0.42921461,5.53481163,1.00731237,2.06628585,0.14946525,0.40268698,1.19516297,1.32380308,0.08885864,1.34376918
0.43521761,5.41400312,0.98525848,1.99268925,0.14772957,0.38903093,1.16945858,1.30009980,0.08689278,1.34875750
0.44122061,5.30006993,0.96394150,1.92170342,0.14589310,0.37664027,1.14545293,1.27793248,0.08496239,1.35554380
0.44722361,5.19446870,0.94378478,1.85408035,0.14399069,0.36568702,1.12349299,1.25756884,0.08310726,1.36418027
0.45322661,5.09851623,0.92518465,1.79051524,0.14205904,0.35633487,1.10388590,1.23925363,0.08136646,1.37465710
0.45922961,5.01335471,0.90850077,1.73162948,0.14013547,0.34873575,1.08689222,1.22320193,0.07977721,1.38690006
0.46523262,4.93992161,0.89404789,1.67795626,0.13825677,0.34302649,1.07272025,1.20959295,0.07837370,1.40077000
0.47123562,4.87892530,0.88208911,1.62992898,0.13645798,0.33932549,1.06152158,1.19856448,0.07718610,1.41606443
0.47723862,4.83082679,0.87283093,1.58787283,0.13477121,0.33772980,1.05338797,1.19020808,0.07623966,1.43252108
0.48324162,4.79582822,0.86641996,1.55199959,0.13322458,0.33831231,1.04834953,1.18456532,0.07555398,1.44982337
0.48924462,4.77386789,0.86294126,1.52240544,0.13184125,0.34111945,1.04637426,1.18162512,0.07514252,1.46760774
0.49524762,4.76462200,0.86241832,1.49907172,0.13063863,0.34616912,1.04736891,1.18132220,0.07501223,1.48547238
0.50125063,4.76751248,0.86481440,1.48186829,0.12962769,0.35344930,1.05118105,1.18353685,0.07516342,1.50298729
0.50725363,4.78172078,0.87003512,1.47055918,0.12881257,0.36291691,1.05760243,1.18809598,0.07558983,1.51970534
0.51325663,4.80620677,0.87793212,1.46481017,0.12819035,0.37449740,1.06637335,1.19477550,0.07627882,1.53517392
0.51925963,4.83973246,0.88830764,1.46419804,0.12775108,0.38808474,1.07718811,1.20330399,0.07721179,1.54894681
0.52526263,4.88088973,0.90091981,1.46822109,0.12747802,0.40354207,1.08970142,1.21336770,0.07836473,1.56059612
0.53126563,4.92813158,0.91548859,1.47631080,0.12734817,0.42070289,1.10353557,1.22461676,0.07970883,1.56972371
0.53726863,4.97980619,0.93170226,1.48784438,0.12733301,0.43937283,1.11828836,1.23667246,0.08121129,1.57597199
0.54327164,5.03419332,0.94922427,1.50215808,0.12739944,0.45933206,1.13354157,1.24913565,0.08283616,1.57903369
0.54927464,5.08954225,0.96770057,1.51856106,0.12751091,0.48033823,1.14886985,1.26159582,0.08454519,1.57866033
0.55527764,5.14411062,0.98676723,1.53634987,0.12762876,0.50212998,1.16384983,1.27364094,0.08629882,1.57466926
0.56128064,5.19620357,1.00605829,1.55482318,0.12771355,0.52443091,1.17806928,1.28486752,0.08805711,1.56694901
0.56728364,5.24421209,1.02521381,1.57329680,0.12772656,0.54695409,1.19113608,1.29489083,0.08978067,1.55546273
0.57328664,5.28664998,1.04388794,1.59111860,0.12763122,0.56940683,1.20268679,1.30335485,0.09143161,1.54024980
0.57928964,5.32218820,1.06175691,1.60768312,0.12739450,0.59149579,1.21239452,1.30994166,0.09297444,1.52142540
0.58529265,5.34968589,1.07852670,1.62244548,0.12698818,0.61293222,1.21997595,1.31437988,0.09437688,1.49917800
0.59129565,5.36821680,1.09394014,1.63493417,0.12638995,0.63343721,1.22519724,1.31645192,0.09561063,1.47376500
0.59729865,5.37709035,1.10778332,1.64476222,0.12558429,0.65274687,1.22787865,1.31599976,0.09665210,1.44550646
0.60330165,5.37586641,1.11989079,1.65163633,0.12456310,0.67061727,1.22789764,1.31292886,0.09748292,1.41477709
0.60930465,5.36436305,1.13014956,1.65536338,0.12332604,0.68682895,1.22519049,1.30721033,0.09809049,1.38199682
0.61530765,5.34265688,1.13850146,1.65585403,0.12188055,0.70119094,1.21975225,1.29888088,0.09846826,1.34762013
0.62131066,5.31107560,1.14494372,1.65312300,0.12024161,0.71354419,1.21163513,1.28804091,0.09861601,1.31212444
0.62731366,5.27018308,1.14952763,1.64728578,0.11843121,0.72376421,1.20094533,1.27485051,0.09853988,1.27599802
0.63331666,5.22075706,1.15235522,1.63855186,0.11647754,0.73176293,1.18783854,1.25952373,0.09825234,1.23972771
0.63931966,5.16376053,1.15357402,1.62721452,0.11441398,0.73748975,1.17251419,1.24232125,0.09777192,1.20378692
0.64532266,5.10030754,1.15336999,1.61363739,0.11227798,0.74093169,1.15520886,1.22354185,0.09712289,1.16862424
0.65132566,5.03162501,1.15195880,1.59823856,0.11010970,0.74211270,1.13618895,1.20351289,0.09633473,1.13465310
0.65732866,4.95901186,1.14957601,1.58147252,0.10795080,0.74109217,1.11574301,1.18258040,0.09544147,1.10224286
0.66333167,4.88379724,1.14646629,1.56381100,0.10584303,0.73796274,1.09417406,1.16109901,0.09448093,1.07171150
0.66933467,4.80729962,1.14287232,1.54572351,0.10382705,0.73284741,1.07179213,1.13942222,0.09349381,1.04332030
0.67533767,4.73078824,1.13902386,1.52765834,0.10194132,0.72589619,1.04890729,1.11789336,0.09252276,1.01727063
0.68134067,4.65544875,1.13512754,1.51002521,0.10022110,0.71728232,1.02582351,1.09683755,0.09161130,0.99370275
0.68734367,4.58235418,1.13135774,1.49318016,0.09869775,0.70719825,1.00283336,1.07655491,0.09080273,0.97269696
0.69334667,4.51244241,1.12784922,1.47741355,0.09739813,0.69585145,0.98021384,1.05731529,0.09013903,0.95427658
0.69934967,4.44650086,1.12469179,1.46294168,0.09634427,0.68346025,0.95822329,1.03935449,0.08965977,0.93841294
0.70535268,4.38515874,1.12192717,1.44990243,0.09555330,0.67024982,0.93709943,1.02287212,0.08940105,0.92503180
0.71135568,4.32888686,1.11954852,1.43835501,0.09503749,0.65644828,0.91705854,1.00803097,0.08939449,0.91402114
0.71735868,4.27800450,1.11750233,1.42828388,0.09480449,0.64228321,0.89829550,0.99495781,0.08966633,0.90523974
0.72336168,4.23269275,1.11569277,1.41960634,0.09485776,0.62797844,0.88098471,0.98374535,0.09023668,0.89852619
0.72936468,4.19301301,1.11398826,1.41218349,0.09519701,0.61375131,0.86528168,0.97445523,0.09111883,0.89370805
0.73536768,4.15892957,1.11222985,1.40583376,0.09581881,0.59981026,0.85132497,0.96712171,0.09231883,0.89061053
0.74137069,4.13033474,1.11024096,1.40034827,0.09671708,0.58635295,0.83923839,0.96175582,0.09383516,0.88906449
0.74737369,4.10707501,1.10783805,1.39550711,0.09788374,0.57356466,0.82913330,0.95834962,0.09565865,0.88891343
0.75337669,4.08897682,1.10484160,1.39109572,0.09930915,0.56161717,0.82111066,0.95688047,0.09777258,0.89001905
0.75937969,4.07587051,1.10108688,1.38692043,0.10098258,0.55066786,0.81526280,0.95731492,0.10015299,0.89226550
0.76538269,4.06761131,1.09643391,1.38282232,0.10289254,0.54085912,0.81167478,0.95961220,0.10276922,0.89556191
0.77138569,4.06409647,1.09077622,1.37868895,0.10502701,0.53231799,0.81042519,0.96372704,0.10558459,0.89984340
0.77738869,4.06527775,1.08404789,1.37446320,0.10737361,0.52515595,0.81158645,0.96961197,0.10855736,0.90507062
0.78339170,4.07116897,1.07622873,1.37014898,0.10991961,0.51946879,0.81522445,0.97721880,0.11164179,0.91122791
0.78939470,4.08184865,1.06734718,1.36581374,0.11265187,0.51533653,0.82139776,0.98649955,0.11478938,0.91832026
0.79539770,4.09745773,1.05748113,1.36158765,0.11555672,0.51282348,0.83015628,0.99740680,0.11795021,0.92636953
0.80140070,4.11819308,1.04675643,1.35765975,0.11861981,0.51197811,0.84153958,1.00989357,0.12107442,0.93540995
0.80740370,4.14429724,1.03534343,1.35427138,0.12182586,0.51283309,0.85557485,1.02391283,0.12411366,0.94548338
0.81340670,4.17604532,1.02345171,1.35170732,0.12515851,0.51540515,0.87227483,1.03941679,0.12702260,0.95663452
0.81940970,4.21372986,1.01132328,1.35028518,0.12860013,0.51969502,0.89163552,1.05635612,0.12976041,0.96890642
0.82541271,4.25764451,0.99922462,1.35034361,0.13213165,0.52568734,0.91363408,1.07467915,0.13229210,0.98233638
0.83141571,4.30806747,0.98743801,1.35222989,0.13573254,0.53335053,0.93822678,1.09433114,0.13458976,0.99695246
0.83741871,4.36524532,0.97625234,1.35628740,0.13938083,0.54263684,0.96534728,1.11525374,0.13663362,1.01277078
0.84342171,4.42937800,0.96595396,1.36284363,0.14305314,0.55348239,0.99490518,1.13738461,0.13841291,1.02979348
0.84942471,4.50060542,0.95681772,1.37219887,0.14672494,0.56580737,1.02678495,1.16065725,0.13992641,1.04800747
0.85542771,4.57899601,0.94909860,1.38461618,0.15037082,0.57951654,1.06084542,1.18500097,0.14118278,1.06738382
0.86143072,4.66453749,0.94302405,1.40031274,0.15396479,0.59449983,1.09691953,1.21034101,0.14220056,1.08787771
0.86743372,4.75713003,0.93878727,1.41945277,0.15748081,0.61063334,1.13481481,1.23659877,0.14300782,1.10942879
0.87343672,4.85658158,0.93654159,1.44214212,0.16089318,0.62778063,1.17431422,1.26369201,0.14364161,1.13196181
0.87943972,4.96260547,0.93639592,1.46842454,0.16417711,0.64579437,1.21517761,1.29153501,0.14414703,1.15538738
0.88544272,5.07482005,0.93841148,1.49827950,0.16730923,0.66451830,1.25714360,1.32003866,0.14457605,1.17960270
0.89144572,5.19275009,0.94259960,1.53162164,0.17026806,0.68378966,1.29993203,1.34911032,0.14498608,1.20449224
0.89744872,5.31582986,0.94892093,1.56830163,0.17303452,0.70344174,1.34324683,1.37865358,0.14543841,1.22992816
0.90345173,5.44340756,0.95728574,1.60810828,0.17559225,0.72330683,1.38677928,1.40856769,0.14599645,1.25577060
0.90945473,5.57475100,0.96755550,1.65077189,0.17792795,0.74321923,1.43021166,1.43874688,0.14672387,1.28186777
0.91545773,5.70905419,0.97954558,1.69596865,0.18003152,0.76301831,1.47322114,1.46907941,0.14768274,1.30805595
0.92146073,5.84544493,0.99302923,1.74332594,0.18189608,0.78255146,1.51548379,1.49944651,0.14893170,1.33415936
0.92746373,5.98299301,1.00774250,1.79242848,0.18351792,0.80167689,1.55667878,1.52972116,0.15052413,1.35999030
0.93346673,6.12071918,1.02339037,1.84282518,0.18489619,0.82026593,1.59649245,1.55976691,0.15250658,1.38534929
0.93946973,6.25760462,1.03965365,1.89403656,0.18603257,0.83820492,1.63462227,1.58943673,0.15491722,1.41002575
0.94547274,6.39260093,1.05619673,1.94556272,0.18693077,0.85539644,1.67078060,1.61857202,0.15778459,1.43379901
0.95147574,6.52464062,1.07267596,1.99689158,0.18759590,0.87175977,1.70469808,1.64700193,0.16112659,1.45643997
0.95747874,6.65264807,1.08874834,2.04750742,0.18803389,0.88723069,1.73612665,1.67454305,0.16494972,1.47771339
0.96348174,6.77555090,1.10408037,2.09689947,0.18825075,0.90176041,1.76484215,1.70099955,0.16924855,1.49738085
0.96948474,6.89229175,1.11835677,2.14457044,0.18825198,0.91531382,1.79064640,1.72616402,0.17400559,1.51520435
0.97548774,7.00184049,1.13128871,2.19004485,0.18804193,0.92786707,1.81336889,1.74981890,0.17919133,1.53095063
0.98149075,7.10320682,1.14262131,2.23287697,0.18762337,0.93940467,1.83286807,1.77173866,0.18476461,1.54439597
0.98749375,7.19545322,1.15214015,2.27265820,0.18699707,0.94991624,1.84903218,1.79169285,0.19067328,1.55533145
0.99349675,7.27770834,1.15967647,2.30902384,0.18616170,0.95939322,1.86177995,1.80944986,0.19685511,1.56356849
0.99949975,7.34918063,1.16511102,2.34165903,0.18511381,0.96782568,1.87106102,1.82478147,0.20323882,1.56894455
1.00550275,7.40917232,1.16837624,2.37030378,0.18384805,0.97519947,1.87685627,1.83746812,0.20974552,1.57132870
1.01150575,7.45709352,1.16945694,2.39475714,0.18235759,0.98149412,1.87917821,1.84730478,0.21629013,1.57062704
1.01750875,7.49247645,1.16838935,2.41488024,0.18063472,0.98668140,1.87807132,1.85410723,0.22278308,1.56678764
1.02351176,7.51498947,1.16525879,2.43059848,0.17867161,0.99072500,1.87361264,1.85771869,0.22913208,1.55980494
1.02951476,7.52445073,1.16019603,2.44190257,0.17646117,0.99358125,1.86591227,1.85801644,0.23524403,1.54972335
1.03551776,7.52084106,1.15337268,2.44884873,0.17399802,0.99520093,1.85511409,1.85491832,0.24102689,1.53663996
1.04152076,7.50431567,1.14499578,2.45155787,0.17127947,0.99553228,1.84139634,1.84838873,0.24639171,1.52070629
1.04752376,7.47521412,1.13530205,2.45021387,0.16830641,0.99452487,1.82497215,1.83844401,0.25125454,1.50212881
1.05352676,7.43406791,1.12455186,2.44506100,0.16508425,0.99213436,1.80608965,1.82515675,0.25553830,1.48116832
1.05952976,7.38160499,1.11302332,2.43640033,0.16162357,0.98832769,1.78503165,1.80865893,0.25917464,1.45813796
1.06553277,7.31875054,1.10100667,2.42458535,0.15794070,0.98308855,1.76211461,1.78914353,0.26210552,1.43339995
1.07153577,7.24662310,1.08879902,2.41001643,0.15405804,0.97642265,1.73768658,1.76686453,0.26428471,1.40736091
1.07753877,7.16652549,1.07669952,2.39313437,0.15000414,0.96836254,1.71212419,1.74213499,0.26567898,1.38046580
1.08354177,7.07992990,1.06500496,2.37441278,0.14581353,0.95897152,1.68582825,1.71532327,0.26626903,1.35319055
1.08954477,6.98845661,1.05400572,2.35434928,0.14152627,0.94834635,1.65921806,1.68684725,0.26605012,1.32603339
1.09554777,6.89384628,1.04398189,2.33345557,0.13718725,0.93661844,1.63272430,1.65716665,0.26503225,1.29950503
1.10155078,6.79792589,1.03519935,2.31224636,0.13284528,0.92395345,1.60678064,1.62677355,0.26324005,1.27411783
1.10755378,6.70256864,1.02790583,2.29122736,0.12855192,0.91054903,1.58181414,1.59618134,0.26071218,1.25037415
1.11355678,6.60964877,1.02232662,2.27088236,0.12436022,0.89663072,1.55823477,1.56591237,0.25750037,1.22875421
1.11955978,6.52099250,1.01865990,2.25166001,0.12032323,0.88244629,1.53642438,1.53648475,0.25366804,1.20970371
1.12556278,6.43832651,1.01707176,2.23396044,0.11649254,0.86825845,1.51672543,1.50839858,0.24928861,1.19362160
1.13156578,6.36322605,1.01769086,2.21812239,0.11291674,0.85433644,1.49943020,1.48212228,0.24444345,1.18084839
1.13756878,6.29706459,1.02060305,2.20441137,0.10963996,0.84094690,1.48477074,1.45807940,0.23921961,1.17165544
