energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
2.95047524,2.80202719,0.02244567,0.18218964,1.74691736,0.02622592,0.61427515,0.79613822,0.08226693,1.23999513
2.95647824,2.81194316,0.02316555,0.18534849,1.78879251,0.02654950,0.61399846,0.79333924,0.08592371,1.22958718
2.96248124,2.81860905,0.02384671,0.18860971,1.83243038,0.02683007,0.61591306,0.78887025,0.08967047,1.21604998
2.96848424,2.82220435,0.02447917,0.19199130,1.87817266,0.02706980,0.61993327,0.78272355,0.09350588,1.19949735
2.97448724,2.82297644,0.02505407,0.19550930,1.92626956,0.02727148,0.62594992,0.77493177,0.09742746,1.18011016
2.98049025,2.82123480,0.02556405,0.19917615,1.97685304,0.02743834,0.63383948,0.76557086,0.10143081,1.15813524
2.98649325,2.81734289,0.02600360,0.20299901,2.02991284,0.02757387,0.64347342,0.75476179,0.10550881,1.13388259
2.99249625,2.81170815,0.02636940,0.20697821,2.08527669,0.02768157,0.65472702,0.74267091,0.10965093,1.10772054
2.99849925,2.80477053,0.02666048,0.21110586,2.14259623,0.02776479,0.66748734,0.72950878,0.11384257,1.08006927
3.00450225,2.79698997,0.02687840,0.21536477,2.20133977,0.02782648,0.68165980,0.71552740,0.11806462,1.05139262
3.01050525,2.78883340,0.02702726,0.21972774,2.26079288,0.02786901,0.69717299,0.70101591,0.12229324,1.02218850
3.01650825,2.78076161,0.02711368,0.22415735,2.32006740,0.02789404,0.71398152,0.68629476,0.12649982,0.99297801
3.02251126,2.77321661,0.02714654,0.22860620,2.37811912,0.02790243,0.73206659,0.67170839,0.13065124,0.96429376
3.02851426,2.76660964,0.02713682,0.23301767,2.43377375,0.02789411,0.75143429,0.65761669,0.13471042,0.93666738
3.03451726,2.76131044,0.02709714,0.23732731,2.48576052,0.02786817,0.77211159,0.64438550,0.13863706,0.91061690
3.04052026,2.75763761,0.02704138,0.24146452,2.53275221,0.02782285,0.79414032,0.63237616,0.14238862,0.88663401
3.04652326,2.75585058,0.02698415,0.24535475,2.57340994,0.02775564,0.81756917,0.62193475,0.14592150,0.86517175
3.05252626,2.75614287,0.02694024,0.24892195,2.60643087,0.02766346,0.84244430,0.61338110,0.14919228,0.84663290
3.05852926,2.75863694,0.02692407,0.25209118,2.63059657,0.02754285,0.86879892,0.60699810,0.15215905,0.83135938
3.06453227,2.76338033,0.02694905,0.25479125,2.64481988,0.02739012,0.89664225,0.60302162,0.15478263,0.81962301
3.07053527,2.77034316,0.02702708,0.25695724,2.64818790,0.02720163,0.92594864,0.60163136,0.15702782,0.81161788
3.07653827,2.77941687,0.02716800,0.25853275,2.63999911,0.02697402,0.95664725,0.60294314,0.15886436,0.80745461
3.08254127,2.79041416,0.02737917,0.25947184,2.61979274,0.02670437,0.98861297,0.60700284,0.16026774,0.80715664
3.08854427,2.80307019,0.02766504,0.25974046,2.58736914,0.02639043,1.02165905,0.61378227,0.16121973,0.81065887
3.09454727,2.81704506,0.02802690,0.25931731,2.54279990,0.02603076,1.05553203,0.62317731,0.16170866,0.81780857
3.10055028,2.83192774,0.02846272,0.25819422,2.48642767,0.02562486,1.08990928,0.63500838,0.16172941,0.82836871
3.10655328,2.84724157,0.02896711,0.25637592,2.41885556,0.02517319,1.12439951,0.64902333,0.16128312,0.84202371
3.11255628,2.86245146,0.02953134,0.25387925,2.34092684,0.02467722,1.15854647,0.66490280,0.16037670,0.85838743
3.11855928,2.87697302,0.03014361,0.25073203,2.25369616,0.02413941,1.19183581,0.68226790,0.15902216,0.87701321
3.12456228,2.89018363,0.03078928,0.24697147,2.15839375,0.02356311,1.22370507,0.70068998,0.15723580,0.89740582
3.13056528,2.90143553,0.03145139,0.24264237,2.05638441,0.02295245,1.25355651,0.71970229,0.15503734,0.91903476
3.13656828,2.91007065,0.03211107,0.23779521,1.94912338,0.02231224,1.28077248,0.73881304,0.15244909,0.94134874
3.14257129,2.91543707,0.03274825,0.23248420,1.83811103,0.02164776,1.30473268,0.75751950,0.14949512,0.96379064
3.14857429,2.91690667,0.03334219,0.22676548,1.72484857,0.02096461,1.32483280,0.77532259,0.14620058,0.98581249
3.15457729,2.91389322,0.03387225,0.22069545,1.61079633,0.02026858,1.34050380,0.79174142,0.14259115,1.00689003
3.16058029,2.90587045,0.03431855,0.21432943,1.49733643,0.01956541,1.35123092,0.80632719,0.13869267,1.02653607
3.16658329,2.89238908,0.03466262,0.20772057,1.38574088,0.01886069,1.35657180,0.81867599,0.13453088,1.04431238
3.17258629,2.87309221,0.03488805,0.20091909,1.27714609,0.01815971,1.35617285,0.82843992,0.13013144,1.05983945
3.17858929,2.84772797,0.03498101,0.19397187,1.17253424,0.01746733,1.34978304,0.83533611,0.12551995,1.07280380
3.18459230,2.81615893,0.03493076,0.18692227,1.07272152,0.01678791,1.33726463,0.83915336,0.12072220,1.08296264
3.19059530,2.77836761,0.03472994,0.17981020,0.97835314,0.01612524,1.31860026,0.83975609,0.11576436,1.09014570
3.19659830,2.73445753,0.03437484,0.17267240,0.88990454,0.01548246,1.29389605,0.83708554,0.11067333,1.09425418
3.20260130,2.68464996,0.03386549,0.16554273,0.80768793,0.01486205,1.26338052,0.83115823,0.10547692,1.09525709
3.20860430,2.62927613,0.03320561,0.15845261,0.73186343,0.01426587,1.22739942,0.82206185,0.10020409,1.09318527
3.21460730,2.56876556,0.03240248,0.15143140,0.66245371,0.01369507,1.18640662,0.80994892,0.09488501,1.08812342
3.22061031,2.50363095,0.03146665,0.14450670,0.59936107,0.01315020,1.14095146,0.79502839,0.08955108,1.08020078
3.22661331,2.43445049,0.03041156,0.13770462,0.54238608,0.01263124,1.09166320,0.77755599,0.08423473,1.06958102
3.23261631,2.36184871,0.02925306,0.13104988,0.49124680,0.01213759,1.03923299,0.75782348,0.07896914,1.05645195
3.23861931,2.28647663,0.02800892,0.12456587,0.44559783,0.01166819,0.98439448,0.73614762,0.07378790,1.04101565
3.24462231,2.20899262,0.02669821,0.11827458,0.40504850,0.01122159,0.92790356,0.71285926,0.06872442,1.02347962
3.25062531,2.13004465,0.02534078,0.11219642,0.36917972,0.01079598,0.87051820,0.68829299,0.06381145,1.00404933
3.25662831,2.05025498,0.02395662,0.10635009,0.33755915,0.01038934,0.81297912,0.66277788,0.05908041,0.98292255
3.26263132,1.97020771,0.02256536,0.10075228,0.30975435,0.00999949,0.75599198,0.63662954,0.05456080,0.96028563
3.26863432,1.89043984,0.02118577,0.09541754,0.28534401,0.00962418,0.70021162,0.61014371,0.05027962,0.93631175
3.27463732,1.81143562,0.01983530,0.09035801,0.26392692,0.00926122,0.64622890,0.58359157,0.04626081,0.91116101
3.28064032,1.73362441,0.01852973,0.08558333,0.24512910,0.00890857,0.59456025,0.55721658,0.04252484,0.88498212
3.28664332,1.65738136,0.01728288,0.08110050,0.22860892,0.00856440,0.54564036,0.53123301,0.03908830,0.85791529
3.29264632,1.58303059,0.01610642,0.07691386,0.21406046,0.00822717,0.49981768,0.50582565,0.03596371,0.83009595
3.29864932,1.51085002,0.01500974,0.07302506,0.20121540,0.00789574,0.45735285,0.48115077,0.03315936,0.80165866
3.30465233,1.44107724,0.01399990,0.06943314,0.18984338,0.00756937,0.41841980,0.45733778,0.03067933,0.77274093
3.31065533,1.37391555,0.01308165,0.06613458,0.17975123,0.00724776,0.38310903,0.43449145,0.02852353,0.74348633
3.31665833,1.30953954,0.01225750,0.06312341,0.17078120,0.00693110,0.35143299,0.41269441,0.02668794,0.71404667
3.32266133,1.24809977,0.01152789,0.06039132,0.16280833,0.00662000,0.32333289,0.39200962,0.02516485,0.68458286
3.32866433,1.18972593,0.01089130,0.05792774,0.15573712,0.00631550,0.29868672,0.37248262,0.02394320,0.65526449
3.33466733,1.13452854,0.01034449,0.05572004,0.14949781,0.00601900,0.27731808,0.35414347,0.02300895,0.62626794
3.34067034,1.08259899,0.00988272,0.05375356,0.14404223,0.00573219,0.25900539,0.33700838,0.02234551,0.59777317
3.34667334,1.03400813,0.00949996,0.05201183,0.13933957,0.00545697,0.24349130,0.32108076,0.02193415,0.56995958
3.35267634,0.98880371,0.00918914,0.05047669,0.13537209,0.00519535,0.23049195,0.30635209,0.02175447,0.54300092
3.35867934,0.94700720,0.00894240,0.04912849,0.13213094,0.00494935,0.21970591,0.29280236,0.02178478,0.51705996
3.36468234,0.90861025,0.00875133,0.04794635,0.12961231,0.00472090,0.21082270,0.28040042,0.02200257,0.49228299
3.37068534,0.87357147,0.00860717,0.04690845,0.12781391,0.00451174,0.20353070,0.26910428,0.02238487,0.46879475
3.37668834,0.84181392,0.00850108,0.04599236,0.12673198,0.00432333,0.19752431,0.25886140,0.02290867,0.44669402
3.38269135,0.81322376,0.00842429,0.04517550,0.12635895,0.00415677,0.19251050,0.24960929,0.02355123,0.42605021
3.38869435,0.78765026,0.00836833,0.04443555,0.12668172,0.00401278,0.18821446,0.24127624,0.02429047,0.40690110
3.39469735,0.76490751,0.00832519,0.04375108,0.12768078,0.00389159,0.18438447,0.23378241,0.02510522,0.38925194
3.40070035,0.74477781,0.00828746,0.04310199,0.12933014,0.00379298,0.18079590,0.22704123,0.02597552,0.37307592
3.40670335,0.72701667,0.00824850,0.04247023,0.13159805,0.00371627,0.17725434,0.22096113,0.02688291,0.35831592
3.41270635,0.71135935,0.00820248,0.04184029,0.13444872,0.00366033,0.17359787,0.21544747,0.02781060,0.34488752
3.41870935,0.69752863,0.00814451,0.04119986,0.13784471,0.00362365,0.16969838,0.21040472,0.02874373,0.33268300
3.42471236,0.68524354,0.00807068,0.04054038,0.14175032,0.00360440,0.16546206,0.20573867,0.02966955,0.32157616
3.43071536,0.67422862,0.00797810,0.03985752,0.14613562,0.00360052,0.16082912,0.20135873,0.03057754,0.31142773
3.43671836,0.66422352,0.00786486,0.03915166,0.15098116,0.00360980,0.15577258,0.19718004,0.03145961,0.30209104
3.44272136,0.65499235,0.00773008,0.03842825,0.15628326,0.00363003,0.15029649,0.19312548,0.03231016,0.29341774
3.44872436,0.64633264,0.00757378,0.03769816,0.16205970,0.00365907,0.14443345,0.18912738,0.03312619,0.28526338
3.45472736,0.63808339,0.00739692,0.03697784,0.16835561,0.00369503,0.13824168,0.18512895,0.03390732,0.27749255
3.46073037,0.63013224,0.00720121,0.03628950,0.17524938,0.00373632,0.13180171,0.18108523,0.03465585,0.26998344
3.46673337,0.62242119,0.00698913,0.03566115,0.18285840,0.00378183,0.12521278,0.17696385,0.03537669,0.26263172
3.47273637,0.61495095,0.00676375,0.03512656,0.19134425,0.00383099,0.11858921,0.17274517,0.03607731,0.25535364
3.47873937,0.60778371,0.00652868,0.03472513,0.20091717,0.00388390,0.11205677,0.16842222,0.03676763,0.24808824
3.48474237,0.60104415,0.00628796,0.03450168,0.21183947,0.00394133,0.10574920,0.16400014,0.03745982,0.24079870
3.49074537,0.59491885,0.00604592,0.03450611,0.22442751,0.00400486,0.09980500,0.15949540,0.03816811,0.23347285
3.49674837,0.58965379,0.00580714,0.03479298,0.23905205,0.00407683,0.09436453,0.15493467,0.03890848,0.22612289
3.50275138,0.58555026,0.00557634,0.03542096,0.25613662,0.00416036,0.08956753,0.15035353,0.03969833,0.21878431
3.50875438,0.58295899,0.00535827,0.03645212,0.27615354,0.00425935,0.08555104,0.14579495,0.04055607,0.21151423
3.51475738,0.58227270,0.00515767,0.03795108,0.29961761,0.00437836,0.08244780,0.14130776,0.04150069,0.20438913
3.52076038,0.58391719,0.00497918,0.03998398,0.32707707,0.00452254,0.08038498,0.13694497,0.04255127,0.19750226
3.52676338,0.58834105,0.00482727,0.04261730,0.35910189,0.00469750,0.07948337,0.13276225,0.04372641,0.19096058
3.53276638,0.59600430,0.00470619,0.04591643,0.39626941,0.00490919,0.07985688,0.12881631,0.04504372,0.18488170
3.53876938,0.60736608,0.00461991,0.04994415,0.43914741,0.00516366,0.08161232,0.12516360,0.04651925,0.17939063
3.54477239,0.62287178,0.00457205,0.05475888,0.48827494,0.00546690,0.08484941,0.12185904,0.04816689,0.17461670
3.55077539,0.64293988,0.00456587,0.06041280,0.54414136,0.00582464,0.08966106,0.11895504,0.04999789,0.17069059
3.55677839,0.66794886,0.00460418,0.06694990,0.60716406,0.00624209,0.09613372,0.11650069,0.05202032,0.16774167
3.56278139,0.69822469,0.00468929,0.07440394,0.67766561,0.00672371,0.10434788,0.11454129,0.05423863,0.16589575
3.56878439,0.73402907,0.00482303,0.08279655,0.75585123,0.00727304,0.11437870,0.11311808,0.05665327,0.16527318
3.57478739,0.77554919,0.00500663,0.09213526,0.84178738,0.00789245,0.12629671,0.11226822,0.05926043,0.16598751
3.58079040,0.82288913,0.00524075,0.10241192,0.93538255,0.00858295,0.14016860,0.11202507,0.06205182,0.16814464
3.58679340,0.87606345,0.00552544,0.11360123,1.03637123,0.00934407,0.15605801,0.11241857,0.06501466,0.17184238
3.59279640,0.93499322,0.00586011,0.12565981,1.14430209,0.01017372,0.17402646,0.11347594,0.06813167,0.17717059
3.59879940,0.99950484,0.00624356,0.13852555,1.25853123,0.01106814,0.19413410,0.11522231,0.07138133,0.18421159
3.60480240,1.06933168,0.00667396,0.15211765,1.37822125,0.01202184,0.21644055,0.11768159,0.07473817,0.19304090
3.61080540,1.14411866,0.00714890,0.16633712,1.50234685,0.01302772,0.24100542,0.12087714,0.07817326,0.20372820
3.61680840,1.22342964,0.00766539,0.18106794,1.62970708,0.01407705,0.26788863,0.12483252,0.08165479,0.21633820
3.62281141,1.30675731,0.00821997,0.19617880,1.75894447,0.01515975,0.29715025,0.12957193,0.08514873,0.23093145
3.62881441,1.39353529,0.00880869,0.21152543,1.88857060,0.01626447,0.32884983,0.13512049,0.08861973,0.24756473
3.63481741,1.48315177,0.00942724,0.22695340,2.01699778,0.01737895,0.36304489,0.14150416,0.09203186,0.26629105
3.64082041,1.57496417,0.01007100,0.24230142,2.14257560,0.01849023,0.39978865,0.14874930,0.09534964,0.28715886
3.64682341,1.66831388,0.01073512,0.25740489,2.26363148,0.01958503,0.43912661,0.15688174,0.09853885,0.31021049
3.65282641,1.76254056,0.01141461,0.27209966,2.37851366,0.02065004,0.48109218,0.16592546,0.10156751,0.33547966
3.65882941,1.85699499,0.01210436,0.28622582,2.48563506,0.02167231,0.52570106,0.17590070,0.10440662,0.36298801
3.66483242,1.95104988,0.01279930,0.29963137,2.58351644,0.02263953,0.57294464,0.18682168,0.10703095,0.39274057
3.67083542,2.04410799,0.01349435,0.31217565,2.67082714,0.02354039,0.62278240,0.19869385,0.10941957,0.42472044
3.67683842,2.13560722,0.01418455,0.32373238,2.74642176,0.02436483,0.67513368,0.21151089,0.11155630,0.45888262
3.68284142,2.22502230,0.01486505,0.33419213,2.80937156,0.02510424,0.72986903,0.22525139,0.11342989,0.49514743
3.68884442,2.31186332,0.01553113,0.34346425,2.85898924,0.02575167,0.78680170,0.23987558,0.11503413,0.53339368
3.69484742,2.39567125,0.01617823,0.35147815,2.89484636,0.02630194,0.84567969,0.25532218,0.11636759,0.57345216
3.70085043,2.47601097,0.01680191,0.35818385,2.91678286,0.02675164,0.90617898,0.27150549,0.11743330,0.61509980
3.70685343,2.55246282,0.01739787,0.36355189,2.92490849,0.02709914,0.96789852,0.28831320,0.11823822,0.65805499
3.71285643,2.62461332,0.01796195,0.36757261,2.91959645,0.02734452,1.03035766,0.30560482,0.11879251,0.70197462
3.71885943,2.69204630,0.01849007,0.37025493,2.90146967,0.02748940,1.09299640,0.32321124,0.11910882,0.74645333
3.72486243,2.75433557,0.01897827,0.37162459,2.87138066,0.02753680,1.15517912,0.34093533,0.11920138,0.79102524
3.73086543,2.81104013,0.01942267,0.37172215,2.83038582,0.02749092,1.21620197,0.35855395,0.11908521,0.83516863
3.73686843,2.86170272,0.01981952,0.37060076,2.77971562,0.02735689,1.27530415,0.37582127,0.11877531,0.87831367
3.74287144,2.90585265,0.02016524,0.36832381,2.72074164,0.02714059,1.33168300,0.39247348,0.11828595,0.91985321
3.74887444,2.94301308,0.02045642,0.36496272,2.65494192,0.02684836,1.38451262,0.40823489,0.11763010,0.95915649
3.75487744,2.97271291,0.02068990,0.36059477,2.58386573,0.02648681,1.43296564,0.42282509,0.11681906,0.99558547
3.76088044,2.99450286,0.02086290,0.35530122,2.50909880,0.02606267,1.47623728,0.43596715,0.11586220,1.02851321
3.76688344,3.00797518,0.02097302,0.34916569,2.43222989,0.02558259,1.51357091,0.44739642,0.11476698,1.05734356
3.77288644,3.01278587,0.02101842,0.34227288,2.35481938,0.02505302,1.54428400,0.45686959,0.11353912,1.08153154
3.77888944,3.00867808,0.02099785,0.33470757,2.27837046,0.02448020,1.56779339,0.46417369,0.11218289,1.10060328
3.78489245,2.99550528,0.02091079,0.32655392,2.20430297,0.02387003,1.58363863,0.46913452,0.11070164,1.11417470
3.79089545,2.97325253,0.02075751,0.31789502,2.13393040,0.02322811,1.59150219,0.47162415,0.10909833,1.12196803
3.79689845,2.94205434,0.02053913,0.30881264,2.06843969,0.02255975,1.59122558,0.47156707,0.10737614,1.12382509
3.80290145,2.90220763,0.02025764,0.29938700,2.00887400,0.02187000,1.58282039,0.46894469,0.10553909,1.11971692
3.80890445,2.85417861,0.01991594,0.28969673,1.95611837,0.02116369,1.56647362,0.46379793,0.10359258,1.10974885
3.81490745,2.79860279,0.01951777,0.27981862,1.91088798,0.02044547,1.54254681,0.45622766,0.10154383,1.09416084
3.82091046,2.73627746,0.01906768,0.26982746,1.87371917,0.01971987,1.51156888,0.44639296,0.09940220,1.07332290
3.82691346,2.66814687,0.01857091,0.25979559,1.84496314,0.01899130,1.47422291,0.43450735,0.09717932,1.04772566
3.83291646,2.59528027,0.01803327,0.24979244,1.82478246,0.01826409,1.43132715,0.42083282,0.09488906,1.01796646
3.83891946,2.51884384,0.01746100,0.23988381,1.81315049,0.01754246,1.38381115,0.40567224,0.09254735,0.98473150
3.84492246,2.44006758,0.01686056,0.23013108,1.80985392,0.01683050,1.33268800,0.38936020,0.09017175,0.94877476
3.85092546,2.36020874,0.01623850,0.22059036,1.81449872,0.01613215,1.27902362,0.37225277,0.08778098,0.91089462
3.85692846,2.28051343,0.01560124,0.21131152,1.82651950,0.01545108,1.22390453,0.35471656,0.08539428,0.87190907
3.86293147,2.20217818,0.01495492,0.20233739,1.84519258,0.01479068,1.16840538,0.33711753,0.08303076,0.83263061
3.86893447,2.12631330,0.01430524,0.19370291,1.86965265,0.01415395,1.11355742,0.31980996,0.08070868,0.79384173
3.87493747,2.05390950,0.01365734,0.18543460,1.89891283,0.01354346,1.06031920,0.30312604,0.07844480,0.75627201
3.88094047,1.98580940,0.01301568,0.17755013,1.93188802,0.01296126,1.00955046,0.28736639,0.07625379,0.72057755
3.88694347,1.92268496,0.01238400,0.17005828,1.96742079,0.01240883,0.96199025,0.27279183,0.07414774,0.68732360
3.89294647,1.86502163,0.01176530,0.16295910,2.00430929,0.01188706,0.91823971,0.25961679,0.07213586,0.65697068
3.89894947,1.81310978,0.01116185,0.15624442,2.04133648,0.01139624,0.87875022,0.24800431,0.07022426,0.62986480
3.90495248,1.76704346,0.01057524,0.14989867,2.07729951,0.01093605,0.84381690,0.23806296,0.06841591,0.60623188
3.91095548,1.72672630,0.01000646,0.14389990,2.11103864,0.01050561,0.81357760,0.22984560,0.06671086,0.58617628
3.91695848,1.69188402,0.00945604,0.13822106,2.14146445,0.01010355,0.78801715,0.22334999,0.06510645,0.56968354
3.92296148,1.66208280,0.00892410,0.13283145,2.16758268,0.00972804,0.76697640,0.21852120,0.06359776,0.55662685
3.92896448,1.63675268,0.00841055,0.12769815,2.18851588,0.00937691,0.75016561,0.21525555,0.06217814,0.54677700
3.93496748,1.61521468,0.00791521,0.12278756,2.20352120,0.00904772,0.73718149,0.21340610,0.06083978,0.53981528
3.94097049,1.59671077,0.00743788,0.11806686,2.21200409,0.00873792,0.72752706,0.21278925,0.05957433,0.53534874
3.94697349,1.58043532,0.00697851,0.11350530,2.21352753,0.00844487,0.72063371,0.21319233,0.05837356,0.53292729
3.95297649,1.56556705,0.00653726,0.10907541,2.20781694,0.00816602,0.71588445,0.21438190,0.05722992,0.53206194
3.95897949,1.55130025,0.00611456,0.10475387,2.19476097,0.00789898,0.71263760,0.21611233,0.05613714,0.53224358
3.96498249,1.53687435,0.00571115,0.10052231,2.17440841,0.00764159,0.71025003,0.21813459,0.05509063,0.53296156
3.97098549,1.52160090,0.00532810,0.09636772,2.14696185,0.00739200,0.70809938,0.22020476,0.05408789,0.53372167
3.97698849,1.50488722,0.00496676,0.09228269,2.11276844,0.00714877,0.70560427,0.22209202,0.05312877,0.53406264
3.98299150,1.48625591,0.00462879,0.08826543,2.07230847,0.00691083,0.70224208,0.22358602,0.05221557,0.53357096
3.98899450,1.46535985,0.00431600,0.08431950,2.02618214,0.00667761,0.69756379,0.22450311,0.05135305,0.53189332
3.99499750,1.44199215,0.00403036,0.08045347,1.97509502,0.00644898,0.69120533,0.22469149,0.05054833,0.52874646
4.00100050,1.41609094,0.00377386,0.07668035,1.91984265,0.00622526,0.68289535,0.22403505,0.04981058,0.52392406
4.00700350,1.38773873,0.00354843,0.07301689,1.86129439,0.00600722,0.67245914,0.22245566,0.04915073,0.51730060
4.01300650,1.35715664,0.00335586,0.06948287,1.80037696,0.00579602,0.65981879,0.21991412,0.04858093,0.50883206
4.01900950,1.32469358,0.00319767,0.06610028,1.73805760,0.00559318,0.64498975,0.21640958,0.04811405,0.49855365
4.02501251,1.29081096,0.00307504,0.06289246,1.67532719,0.00540051,0.62807408,0.21197755,0.04776304,0.48657457
4.03101551,1.25606341,0.00298873,0.05988324,1.61318321,0.00522006,0.60925074,0.20668673,0.04754030,0.47307033
4.03701851,1.22107644,0.00293903,0.05709617,1.55261297,0.00505400,0.58876363,0.20063461,0.04745704,0.45827285
4.04302151,1.18652180,0.00292567,0.05455368,1.49457710,0.00490458,0.56690781,0.19394238,0.04752264,0.44245887
4.04902451,1.15309162,0.00294781,0.05227641,1.43999364,0.00477402,0.54401470,0.18674907,0.04774408,0.42593728
4.05502751,1.12147249,0.00300400,0.05028251,1.38972313,0.00466444,0.52043688,0.17920540,0.04812549,0.40903580
4.06103052,1.09232043,0.00309221,0.04858714,1.34455498,0.00457775,0.49653322,0.17146754,0.04866782,0.39208774
4.06703352,1.06623790,0.00320984,0.04720203,1.30519560,0.00451564,0.47265494,0.16369109,0.04936858,0.37541928
4.07303652,1.04375375,0.00335372,0.04613514,1.27225872,0.00447943,0.44913317,0.15602541,0.05022187,0.35933785
4.07903952,1.02530702,0.00352020,0.04539053,1.24625821,0.00447009,0.42626846,0.14860872,0.05121848,0.34412202
4.08504252,1.01123505,0.00370522,0.04496825,1.22760360,0.00448816,0.40432259,0.14156389,0.05234623,0.33001324
4.09104552,1.00176637,0.00390436,0.04486449,1.21659861,0.00453377,0.38351279,0.13499524,0.05359042,0.31720970
4.09704852,0.99701845,0.00411299,0.04507177,1.21344239,0.00460658,0.36400850,0.12898638,0.05493447,0.30586237
4.10305153,0.99700018,0.00432631,0.04557925,1.21823341,0.00470585,0.34593063,0.12359897,0.05636062,0.29607334
4.10905453,1.00161854,0.00453953,0.04637321,1.23097550,0.00483045,0.32935290,0.11887261,0.05785074,0.28789623
4.11505753,1.01068895,0.00474795,0.04743747,1.25158539,0.00497887,0.31430521,0.11482551,0.05938709,0.28133852
4.12106053,1.02394833,0.00494709,0.04875392,1.27990103,0.00514934,0.30077846,0.11145602,0.06095310,0.27636559
4.12706353,1.04106990,0.00513276,0.05030305,1.31568992,0.00533981,0.28873050,0.10874481,0.06253402,0.27290588
4.13306653,1.06167864,0.00530123,0.05206438,1.35865644,0.00554806,0.27809260,0.10665740,0.06411741,0.27085710
4.13906953,1.08536644,0.00544928,0.05401689,1.40844755,0.00577175,0.26877617,0.10514715,0.06569347,0.27009280
4.14507254,1.11170572,0.00557426,0.05613928,1.46465615,0.00600843,0.26067923,0.10415816,0.06725512,0.27046902
4.15107554,1.14026103,0.00567415,0.05841010,1.52682161,0.00625564,0.25369221,0.10362824,0.06879788,0.27183069
4.15707854,1.17059766,0.00574762,0.06080782,1.59442747,0.00651089,0.24770299,0.10349164,0.07031948,0.27401741
4.16308154,1.20228715,0.00579396,0.06331069,1.66689635,0.00677172,0.24260075,0.10368142,0.07181924,0.27686834
4.16908454,1.23490949,0.00581316,0.06589643,1.74358258,0.00703563,0.23827884,0.10413145,0.07329732,0.28022614
4.17508754,1.26805222,0.00580577,0.06854199,1.82376347,0.00730014,0.23463641,0.10477795,0.07475380,0.28393980
4.18109055,1.30130707,0.00577292,0.07122302,1.90663025,0.00756272,0.23157904,0.10556056,0.07618769,0.28786649
4.18709355,1.33426465,0.00571620,0.07391353,1.99128002,0.00782077,0.22901854,0.10642300,0.07759592,0.29187230
4.19309655,1.36650825,0.00563757,0.07658543,2.07671009,0.00807161,0.22687200,0.10731330,0.07897252,0.29583235
4.19909955,1.39760772,0.00553929,0.07920828,2.16181622,0.00831244,0.22506055,0.10818378,0.08030780,0.29963019
4.20510255,1.42711448,0.00542379,0.08174909,2.24539603,0.00854030,0.22350792,0.10899077,0.08158788,0.30315692
4.21110555,1.45455857,0.00529359,0.08417239,2.32615850,0.00875211,0.22213904,0.10969423,0.08279443,0.30631020
4.21710855,1.47944869,0.00515124,0.08644046,2.40274048,0.00894465,0.22087914,0.11025736,0.08390476,0.30899341
4.22311156,1.50127565,0.00499920,0.08851392,2.47373026,0.00911461,0.21965317,0.11064625,0.08489222,0.31111516
4.22911456,1.51951978,0.00483978,0.09035241,2.53769805,0.00925864,0.21838597,0.11082973,0.08572696,0.31258938
4.23511756,1.53366210,0.00467514,0.09191571,2.59323254,0.00937343,0.21700307,0.11077933,0.08637697,0.31333596
4.24112056,1.54319908,0.00450725,0.09316489,2.63898224,0.00945580,0.21543218,0.11046954,0.08680940,0.31328205
4.24712356,1.54766031,0.00433787,0.09406376,2.67370000,0.00950285,0.21360528,0.10987822,0.08699208,0.31236408
4.25312656,1.54662819,0.00416856,0.09458033,2.69628849,0.00951201,0.21146116,0.10898726,0.08689511,0.31053012
4.25912956,1.53975857,0.00400076,0.09468837,2.70584444,0.00948124,0.20894827,0.10778336,0.08649255,0.30774277
4.26513257,1.52680109,0.00383577,0.09436884,2.70169931,0.00940910,0.20602774,0.10625892,0.08576400,0.30398205
4.27113557,1.50761794,0.00367485,0.09361127,2.68345409,0.00929489,0.20267614,0.10441287,0.08469604,0.29924834
4.27713857,1.48219982,0.00351923,0.09241485,2.65100634,0.00913873,0.19888809,0.10225154,0.08328345,0.29356487
4.28314157,1.45067812,0.00337023,0.09078934,2.60456766,0.00894162,0.19467816,0.09978926,0.08153012,0.28697979
4.28914457,1.41333221,0.00322927,0.08875561,2.54467065,0.00870550,0.19008224,0.09704884,0.07944966,0.27956736
4.29514757,1.37059155,0.00309792,0.08634583,2.47216468,0.00843323,0.18515801,0.09406166,0.07706554,0.27142833
4.30115058,1.32303199,0.00297800,0.08360334,2.38820057,0.00812862,0.17998448,0.09086753,0.07441101,0.26268926
4.30715358,1.27136662,0.00287152,0.08058213,2.29420478,0.00779629,0.17466069,0.08751414,0.07152845,0.25350075
4.31315658,1.21643125,0.00278081,0.07734600,2.19184419,0.00744165,0.16930345,0.08405619,0.06846860,0.24403470
4.31915958,1.15916526,0.00270843,0.07396746,2.08298325,0.00707077,0.16404428,0.08055417,0.06528929,0.23448050
4.32516258,1.10058869,0.00265725,0.07052633,1.96963528,0.00669022,0.15902560,0.07707287,0.06205412,0.22504048
4.33116558,1.04177650,0.00263037,0.06710826,1.85391002,0.00630695,0.15439642,0.07367967,0.05883084,0.21592460
4.33716858,0.98383115,0.00263116,0.06380299,1.73795979,0.00592813,0.15030760,0.07044265,0.05568970,0.20734481
