energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
0.01500750,1.63683500,0.02374736,0.37762852,0.69183330,0.62422337,0.06360852,0.30640931,0.08783991,0.00000766
0.02101051,1.72766476,0.02634739,0.39596975,0.74148892,0.63918345,0.06818993,0.33233919,0.09160388,0.00000856
0.02701351,1.83732766,0.02915072,0.41768858,0.79869181,0.66189086,0.07361489,0.36219630,0.09685679,0.00000953
0.03301651,1.96588034,0.03214095,0.44274540,0.86337485,0.69257567,0.07984692,0.39593155,0.10361786,0.00001056
0.03901951,2.11323969,0.03529822,0.47110353,0.93543854,0.73142075,0.08683873,0.43346483,0.11188803,0.00001166
0.04502251,2.27917556,0.03859900,0.50273451,1.01474741,0.77856032,0.09453159,0.47467981,0.12164741,0.00001283
0.05102551,2.46330351,0.04201596,0.53762218,1.10112672,0.83407788,0.10285478,0.51941962,0.13285302,0.00001406
0.05702851,2.66507736,0.04551795,0.57576513,1.19435937,0.89800311,0.11172542,0.56748366,0.14543679,0.00001536
0.06303152,2.88378174,0.04907009,0.61717726,1.29418313,0.97030767,0.12104847,0.61862570,0.15930425,0.00001670
0.06903452,3.11852496,0.05263407,0.66188616,1.40028798,1.05089980,0.13071724,0.67255351,0.17433368,0.00001810
0.07503752,3.36823262,0.05616846,0.70992909,1.51231376,1.13961781,0.14061419,0.72893025,0.19037619,0.00001955
0.08104052,3.63164261,0.05962937,0.76134683,1.62984820,1.23622268,0.15061235,0.78737764,0.20725662,0.00002103
0.08704352,3.90730253,0.06297107,0.81617526,1.75242535,1.34039021,0.16057711,0.84748112,0.22477536,0.00002256
0.09304652,4.19357013,0.06614693,0.87443522,1.87952480,1.45170320,0.17036856,0.90879684,0.24271127,0.00002412
0.09904952,4.48861791,0.06911037,0.93612108,2.01057169,1.56964425,0.17984424,0.97086055,0.26082556,0.00002570
0.10505253,4.79044256,0.07181601,1.00118842,2.14493787,1.69358993,0.18886228,1.03319804,0.27886662,0.00002731
0.11105553,5.09687999,0.07422082,1.06954179,2.28194431,1.82280688,0.19728482,1.09533683,0.29657574,0.00002895
0.11705853,5.40562644,0.07628535,1.14102305,2.42086499,1.95645069,0.20498160,1.15681886,0.31369348,0.00003060
0.12306153,5.71426565,0.07797497,1.21540111,2.56093230,2.09356793,0.21183359,1.21721347,0.32996658,0.00003228
0.12906453,6.02030214,0.07926101,1.29236392,2.70134402,2.23310194,0.21773643,1.27613021,0.34515510,0.00003399
0.13506753,6.32119993,0.08012178,1.37151312,2.84127181,2.37390259,0.22260368,1.33323082,0.35903955,0.00003572
0.14107054,6.61442568,0.08054356,1.45236213,2.97987098,2.51474008,0.22636959,1.38823982,0.37142765,0.00003749
0.14707354,6.89749523,0.08052124,1.53433785,3.11629145,2.65432271,0.22899131,1.44095294,0.38216053,0.00003931
0.15307654,7.16802168,0.08005880,1.61678626,3.24968928,2.79131814,0.23045040,1.49124294,0.39111804,0.00004118
0.15907954,7.42376344,0.07916958,1.69898189,3.37923863,2.92437760,0.23075363,1.53906234,0.39822283,0.00004312
0.16508254,7.66267007,0.07787624,1.78014075,3.50414351,3.05216227,0.22993284,1.58444269,0.40344317,0.00004514
0.17108554,7.88292421,0.07621037,1.85943659,3.62364880,3.17337079,0.22804413,1.62749020,0.40679419,0.00004725
0.17708854,8.08297739,0.07421203,1.93601944,3.73705018,3.28676692,0.22516607,1.66837769,0.40833759,0.00004948
0.18309155,8.26157832,0.07192883,2.00903598,3.84370236,3.39120619,0.22139729,1.70733312,0.40817967,0.00005184
0.18909455,8.41779198,0.06941497,2.07765064,3.94302535,3.48566030,0.21685336,1.74462497,0.40646787,0.00005435
0.19509755,8.55100880,0.06673003,2.14106657,4.03450836,3.56923854,0.21166315,1.78054508,0.40338588,0.00005702
0.20110055,8.66094315,0.06393767,2.19854549,4.11771132,3.64120493,0.20596485,1.81538971,0.39914749,0.00005987
0.20710355,8.74762129,0.06110421,2.24942552,4.19226387,3.70099080,0.19990171,1.84943942,0.39398955,0.00006290
0.21310655,8.81135937,0.05829727,2.29313629,4.25786200,3.74820197,0.19361780,1.88293909,0.38816412,0.00006614
0.21910955,8.85273233,0.05558437,2.32921066,4.31426275,3.78262070,0.18725376,1.91607861,0.38193034,0.00006957
0.22511256,8.87253545,0.05303162,2.35729265,4.36127714,3.80420219,0.18094296,1.94897563,0.37554625,0.00007322
0.23111556,8.87174037,0.05070250,2.37714141,4.39876219,3.81306618,0.17480786,1.98166095,0.36926084,0.00007707
0.23711856,8.85144787,0.04865676,2.38863123,4.42661236,3.80948428,0.16895701,2.01406756,0.36330670,0.00008111
0.24312156,8.81283972,0.04694948,2.39174792,4.44475135,3.79386363,0.16348250,2.04602392,0.35789351,0.00008535
0.24912456,8.75713212,0.04563023,2.38658179,4.45312472,3.76672812,0.15845810,2.07725204,0.35320262,0.00008976
0.25512756,8.68553303,0.04474244,2.37331817,4.45169410,3.72869803,0.15393805,2.10737051,0.34938288,0.00009433
0.26113057,8.59920535,0.04432279,2.35222576,4.44043344,3.68046915,0.14995650,2.13590259,0.34654776,0.00009903
0.26713357,8.49923794,0.04440081,2.32364395,4.41932774,3.62279254,0.14652760,2.16228926,0.34477400,0.00010384
0.27313657,8.38662547,0.04499849,2.28796965,4.38837446,3.55645570,0.14364621,2.18590658,0.34410164,0.00010874
0.27913957,8.26225798,0.04613004,2.24564438,4.34758767,3.48226587,0.14128923,2.20608696,0.34453542,0.00011369
0.28514257,8.12692040,0.04780165,2.19714238,4.29700479,3.40103618,0.13941738,2.22214330,0.34604749,0.00011867
0.29114557,7.98130146,0.05001131,2.14296009,4.23669550,3.31357475,0.13797747,2.23339526,0.34858128,0.00012364
0.29714857,7.82601132,0.05274863,2.08360744,4.16677235,3.22067708,0.13690504,2.23919635,0.35205635,0.00012859
0.30315158,7.66160634,0.05599481,2.01960111,4.08740240,3.12312142,0.13612727,2.23896093,0.35637401,0.00013350
0.30915458,7.48861941,0.05972252,1.95145975,3.99881906,3.02166699,0.13556610,2.23218985,0.36142356,0.00013834
0.31515758,7.30759378,0.06389595,1.87970107,3.90133331,2.91705450,0.13514150,2.21849376,0.36708892,0.00014310
0.32116058,7.11911817,0.06847095,1.80484050,3.79534350,2.81000846,0.13477466,2.19761310,0.37325537,0.00014779
0.32716358,6.92386115,0.07339522,1.72739101,3.68134291,2.70124071,0.13439117,2.16943393,0.37981624,0.00015240
0.33316658,6.72260253,0.07860875,1.64786373,3.55992445,2.59145437,0.13392403,2.13399905,0.38667934,0.00015694
0.33916958,6.51626002,0.08404442,1.56676886,3.43178194,2.48134786,0.13331629,2.09151384,0.39377288,0.00016145
0.34517259,6.30590945,0.08962875,1.48461642,3.29770766,2.37161811,0.13252340,2.04234673,0.40105073,0.00016595
0.35117559,6.09279736,0.09528302,1.40191651,3.15858605,2.26296276,0.13151509,1.98702424,0.40849675,0.00017049
0.35717859,5.87834495,0.10092447,1.31917865,3.01538356,2.15608086,0.13027666,1.92622080,0.41612811,0.00017513
0.36318159,5.66414303,0.10646785,1.23691010,2.86913515,2.05167173,0.12880977,1.86074371,0.42399734,0.00017994
0.36918459,5.45193765,0.11182711,1.15561302,2.72092758,1.95043198,0.12713251,1.79151386,0.43219300,0.00018500
0.37518759,5.24360685,0.11691727,1.07578044,2.57188039,1.85305053,0.12527889,1.71954288,0.44083878,0.00019040
0.38119060,5.04112882,0.12165644,0.99789127,2.42312520,1.76020172,0.12329762,1.64590743,0.45009103,0.00019624
0.38719360,4.84654250,0.12596778,0.92240437,2.27578408,1.67253659,0.12125028,1.57172158,0.46013450,0.00020264
0.39319660,4.66190166,0.12978153,0.84975225,2.13094784,1.59067260,0.11920896,1.49810808,0.47117634,0.00020970
0.39919960,4.48922361,0.13303684,0.78033449,1.98965511,1.51518200,0.11725336,1.42616940,0.48343849,0.00021754
0.40520260,4.33043420,0.13568340,0.71451142,1.85287284,1.44657921,0.11546749,1.35695942,0.49714831,0.00022627
0.41120560,4.18731065,0.13768280,0.65259835,1.72147890,1.38530761,0.11393616,1.29145650,0.51252791,0.00023600
0.41720860,4.06142398,0.13900948,0.59486073,1.59624738,1.33172603,0.11274125,1.23053873,0.52978229,0.00024683
0.42321161,3.95408304,0.13965128,0.54151055,1.47783691,1.28609566,0.11195803,1.17496197,0.54908671,0.00025881
0.42921461,3.86628202,0.13960953,0.49270423,1.36678230,1.24856768,0.11165169,1.12534124,0.57057376,0.00027202
0.43521761,3.79865364,0.13889869,0.44854220,1.26348966,1.21917235,0.11187410,1.08213602,0.59432064,0.00028646
0.44122061,3.75143011,0.13754546,0.40907021,1.16823505,1.19781000,0.11266109,1.04563977,0.62033725,0.00030214
0.44722361,3.72441385,0.13558758,0.37428247,1.08116646,1.18424467,0.11403034,1.01597413,0.64855582,0.00031899
0.45322661,3.71695992,0.13307217,0.34412650,1.00230911,1.17810088,0.11597992,0.99308772,0.67882259,0.00033692
0.45922961,3.72797194,0.13005388,0.31850965,0.93157361,1.17886415,0.11848764,0.97676001,0.71089225,0.00035579
0.46523262,3.75591266,0.12659279,0.29730693,0.86876683,1.18588563,0.12151129,0.96660991,0.74442568,0.00037542
0.47123562,3.79883030,0.12275230,0.28037007,0.81360499,1.19839125,0.12498972,0.96210910,0.77899145,0.00039556
0.47723862,3.85440064,0.11859702,0.26753733,0.76572855,1.21549551,0.12884467,0.96259980,0.81407125,0.00041595
0.48324162,3.91998475,0.11419075,0.25864382,0.72471851,1.23621978,0.13298357,0.96731642,0.84906955,0.00043625
0.48924462,3.99270090,0.10959476,0.25353179,0.69011347,1.25951502,0.13730286,0.97541067,0.88332720,0.00045613
0.49524762,4.06950901,0.10486630,0.25206063,0.66142709,1.28428819,0.14169190,0.98597922,0.91613875,0.00047521
0.50125063,4.14730459,0.10005746,0.25411594,0.63816527,1.30943167,0.14603737,0.99809319,0.94677293,0.00049310
0.50725363,4.22301898,0.09521440,0.25961741,0.61984257,1.33385470,0.15022774,1.01082831,0.97449556,0.00050942
0.51325663,4.29372184,0.09037699,0.26852492,0.60599729,1.35651564,0.15415780,1.02329490,0.99859385,0.00052379
0.51925963,4.35672140,0.08557868,0.28084257,0.59620463,1.37645372,0.15773300,1.03466635,1.01840128,0.00053586
0.52526263,4.40965806,0.08084687,0.29662022,0.59008753,1.39281885,0.16087331,1.04420514,1.03332175,0.00054532
0.53126563,4.45058684,0.07620333,0.31595230,0.58732471,1.40489821,0.16351656,1.05128535,1.04285190,0.00055189
0.53726863,4.47804455,0.07166498,0.33897370,0.58765551,1.41213823,0.16562094,1.05541071,1.04660064,0.00055538
0.54327164,4.49109825,0.06724467,0.36585261,0.59088148,1.41416096,0.16716666,1.05622748,1.04430491,0.00055566
0.54927464,4.48937239,0.06295211,0.39678050,0.59686449,1.41077384,0.16815659,1.05353164,1.03584077,0.00055264
0.55527764,4.47305296,0.05879470,0.43195934,0.60552144,1.40197252,0.16861591,1.04727014,1.02122954,0.00054637
0.56128064,4.44286844,0.05477829,0.47158640,0.61681596,1.38793634,0.16859077,1.03753619,1.00063852,0.00053693
0.56728364,4.40004819,0.05090793,0.51583726,0.63074733,1.36901687,0.16814601,1.02455892,0.97437637,0.00052450
0.57328664,4.34626047,0.04718829,0.56484762,0.64733739,1.34571997,0.16736201,1.00868797,0.94288344,0.00050934
0.57928964,4.28353307,0.04362406,0.61869464,0.66661594,1.31868219,0.16633101,0.99037380,0.90671758,0.00049176
0.58529265,4.21416082,0.04022012,0.67737888,0.68860562,1.28864300,0.16515281,0.97014477,0.86653613,0.00047215
0.59129565,4.14060451,0.03698157,0.74080747,0.71330713,1.25641387,0.16393032,0.94858213,0.82307511,0.00045094
0.59729865,4.06538647,0.03391356,0.80877985,0.74068554,1.22284610,0.16276501,0.92629407,0.77712650,0.00042860
0.60330165,3.99098791,0.03102115,0.88097660,0.77065874,1.18879867,0.16175260,0.90389026,0.72951483,0.00040561
0.60930465,3.91975313,0.02830892,0.95695251,0.80308870,1.15510780,0.16097911,0.88195781,0.68107393,0.00038249
0.61530765,3.85380482,0.02578070,1.03613428,0.83777613,1.12255948,0.16051746,0.86103980,0.63262495,0.00035975
0.62131066,3.79497425,0.02343922,1.11782356,0.87445896,1.09186608,0.16042484,0.84161731,0.58495641,0.00033789
0.62731366,3.74474890,0.02128574,1.20120533,0.91281495,1.06364784,0.16074084,0.82409539,0.53880692,0.00031739
0.63331666,3.70423902,0.01931990,1.28536172,0.95246814,1.03841979,0.16148649,0.80879344,0.49485099,0.00029871
0.63931966,3.67416357,0.01753944,1.36929100,0.99299908,1.01658416,0.16266419,0.79594016,0.45368821,0.00028227
0.64532266,3.65485466,0.01594016,1.45193087,1.03395816,0.99842807,0.16425839,0.78567279,0.41583577,0.00026845
0.65132566,3.64627875,0.01451589,1.53218554,1.07488126,0.98412617,0.16623713,0.77804034,0.38172421,0.00025758
0.65732866,3.64807186,0.01325862,1.60895530,1.11530688,0.97374724,0.16855414,0.77301019,0.35169605,0.00024995
0.66333167,3.65958566,0.01215864,1.68116730,1.15479374,0.96726405,0.17115148,0.77047753,0.32600683,0.00024579
0.66933467,3.67994052,0.01120481,1.74780647,1.19293772,0.96456542,0.17396242,0.77027655,0.30482816,0.00024528
0.67533767,3.70808207,0.01038487,1.80794486,1.22938714,0.96546929,0.17691460,0.77219287,0.28825208,0.00024853
0.68134067,3.74283737,0.00968580,1.86076839,1.26385559,0.96973612,0.17993310,0.77597627,0.27629634,0.00025561
0.68734367,3.78296768,0.00909419,1.90559966,1.29613135,0.97708151,0.18294336,0.78135308,0.26891007,0.00026651
0.69334667,3.82721519,0.00859665,1.94191586,1.32608310,0.98718748,0.18587387,0.78803762,0.26597945,0.00028118
0.69934967,3.87434178,0.00818018,1.96936107,1.35366155,0.99971205,0.18865844,0.79574239,0.26733313,0.00029949
0.70535268,3.92315880,0.00783252,1.98775260,1.37889692,1.01429672,0.19123803,0.80418653,0.27274716,0.00032124
0.71135568,3.97254768,0.00754250,1.99708106,1.40189281,1.03057205,0.19356215,0.81310272,0.28194957,0.00034619
0.71735868,4.02147180,0.00730032,1.99750448,1.42281664,1.04816146,0.19558969,0.82224234,0.29462437,0.00037401
0.72336168,4.06898089,0.00709771,1.98933706,1.44188768,1.06668366,0.19728939,0.83137918,0.31041545,0.00040434
0.72936468,4.11420964,0.00692818,1.97303303,1.45936339,1.08575429,0.19863984,0.84031199,0.32893035,0.00043671
0.73536768,4.15637246,0.00678705,1.94916685,1.47552500,1.10498723,0.19962919,0.84886599,0.34974427,0.00047066
0.74137069,4.19475648,0.00667150,1.91841071,1.49066334,1.12399625,0.20025453,0.85689394,0.37240467,0.00050563
0.74737369,4.22871481,0.00658053,1.88151042,1.50506567,1.14239735,0.20052116,0.86427679,0.39643642,0.00054104
0.75337669,4.25766156,0.00651487,1.83926100,1.51900441,1.15981232,0.20044166,0.87092426,0.42134802,0.00057629
0.75937969,4.28107016,0.00647681,1.79248289,1.53272799,1.17587367,0.20003498,0.87677546,0.44663871,0.00061077
0.76538269,4.29847530,0.00646998,1.74199976,1.54645442,1.19023082,0.19932545,0.88179960,0.47180664,0.00064383
0.77138569,4.30947887,0.00649909,1.68861870,1.56036738,1.20255766,0.19834186,0.88599671,0.49635787,0.00067489
0.77738869,4.31375920,0.00656961,1.63311323,1.57461476,1.21256088,0.19711649,0.88939816,0.51981609,0.00070335
0.78339170,4.31108281,0.00668746,1.57620957,1.58930916,1.21998872,0.19568426,0.89206689,0.54173269,0.00072868
0.78939470,4.30131706,0.00685863,1.51857611,1.60452991,1.22463952,0.19408185,0.89409697,0.56169682,0.00075041
0.79539770,4.28444212,0.00708879,1.46081613,1.62032574,1.22636941,0.19234671,0.89561224,0.57934496,0.00076814
0.80140070,4.26056062,0.00738294,1.40346333,1.63671762,1.22509846,0.19051624,0.89676391,0.59436959,0.00078155
0.80740370,4.22990325,0.00774505,1.34697991,1.65370107,1.22081476,0.18862670,0.89772674,0.60652653,0.00079043
0.81340670,4.19282900,0.00817768,1.29175668,1.67124731,1.21357601,0.18671216,0.89869398,0.61564048,0.00079464
0.81940970,4.14981910,0.00868174,1.23811473,1.68930314,1.20350816,0.18480344,0.89987088,0.62160844,0.00079417
0.82541271,4.10146433,0.00925619,1.18630818,1.70778923,1.19080120,0.18292688,0.90146708,0.62440091,0.00078910
0.83141571,4.04844577,0.00989786,1.13652764,1.72659699,1.17570201,0.18110323,0.90368807,0.62406057,0.00077961
0.83741871,3.99150980,0.01060134,1.08890399,1.74558444,1.15850467,0.17934653,0.90672617,0.62069859,0.00076596
0.84342171,3.93143860,0.01135894,1.04351245,1.76457153,1.13953876,0.17766316,0.91075137,0.61448873,0.00074850
0.84942471,3.86901790,0.01216075,1.00037657,1.78333557,1.11915605,0.17605106,0.91590272,0.60565935,0.00072762
0.85542771,3.80500383,0.01299474,0.95947241,1.80160765,1.09771663,0.17449923,0.92228050,0.59448395,0.00070380
0.86143072,3.74009112,0.01384703,0.92073271,1.81907066,1.07557489,0.17298760,0.92993994,0.58127039,0.00067750
0.86743372,3.67488463,0.01470216,0.88405136,1.83535979,1.05306646,0.17148726,0.93888659,0.56634953,0.00064925
0.87343672,3.60987598,0.01554354,0.84928825,1.85006587,1.03049642,0.16996116,0.94907386,0.55006368,0.00061955
0.87943972,3.54542680,0.01635385,0.81627451,1.86274194,1.00812972,0.16836523,0.96040272,0.53275537,0.00058888
0.88544272,3.48175969,0.01711554,0.78481842,1.87291322,0.98618396,0.16664997,0.97272367,0.51475695,0.00055773
0.89144572,3.41895704,0.01781142,0.75471174,1.88009011,0.96482491,0.16476231,0.98584086,0.49638133,0.00052652
0.89744872,3.35696797,0.01842513,0.72573672,1.88378393,0.94416482,0.16264790,0.99951810,0.47791417,0.00049563
0.90345173,3.29562243,0.01894172,0.69767335,1.88352450,0.92426347,0.16025351,1.01348642,0.45960788,0.00046540
0.90945473,3.23465159,0.01934813,0.67030683,1.87887888,0.90513154,0.15752951,1.02745282,0.44167723,0.00043611
0.91545773,3.17371292,0.01963360,0.64343494,1.86947008,0.88673623,0.15443235,1.04110975,0.42429699,0.00040799
0.92146073,3.11241836,0.01979004,0.61687498,1.85499475,0.86900841,0.15092678,1.05414498,0.40760108,0.00038120
0.92746373,3.05036388,0.01981232,0.59046996,1.83523890,0.85185094,0.14698777,1.06625132,0.39168350,0.00035588
0.93346673,2.98715864,0.01969837,0.56409385,1.81009063,0.83514763,0.14260210,1.07713605,0.37660052,0.00033209
0.93946973,2.92245235,0.01944930,0.53765537,1.77954932,0.81877246,0.13776930,1.08652978,0.36237414,0.00030987
0.94547274,2.85595959,0.01906926,0.51110045,1.74373070,0.80259851,0.13250214,1.09419452,0.34899633,0.00028924
0.95147574,2.78748008,0.01856530,0.48441297,1.70286763,0.78650639,0.12682647,1.09993100,0.33643403,0.00027017
0.95747874,2.71691461,0.01794711,0.45761392,1.65730670,0.77039193,0.12078053,1.10358523,0.32463451,0.00025262
0.96348174,2.64427613,0.01722663,0.43075897,1.60750091,0.75417289,0.11441369,1.10505428,0.31353085,0.00023655
0.96948474,2.56969645,0.01641763,0.40393466,1.55399898,0.73779464,0.10778475,1.10429144,0.30304744,0.00022190
0.97548774,2.49342860,0.01553524,0.37725340,1.49743200,0.72123486,0.10095991,1.10131075,0.29310529,0.00020863
0.98149075,2.41584553,0.01459543,0.35084762,1.43849814,0.70450709,0.09401040,1.09619092,0.28362693,0.00019669
0.98749375,2.33743573,0.01361454,0.32486337,1.37794622,0.68766332,0.08701010,1.08907851,0.27454086,0.00018605
0.99349675,2.25879612,0.01260878,0.29945367,1.31655903,0.67079550,0.08003305,1.08019035,0.26578540,0.00017667
0.99949975,2.18062293,0.01159375,0.27477212,1.25513686,0.65403606,0.07315116,1.06981481,0.25731187,0.00016856
1.00550275,2.10370070,0.01058409,0.25096682,1.19448190,0.63755733,0.06643206,1.05831180,0.24908711,0.00016172
1.01150575,2.02888966,0.00959313,0.22817504,1.13538391,0.62156983,0.05993727,1.04611096,0.24109508,0.00015617
1.01750875,1.95711150,0.00863263,0.20651879,1.07860717,0.60631941,0.05372075,1.03370777,0.23333778,0.00015196
1.02351176,1.88933340,0.00771260,0.18610137,1.02487903,0.59208305,0.04782786,1.02165725,0.22583525,0.00014913
1.02951476,1.82655018,0.00684123,0.16700504,0.97487964,0.57916325,0.04229462,1.01056489,0.21862475,0.00014775
1.03551776,1.76976434,0.00602480,0.14928966,0.92923293,0.56788112,0.03714752,1.00107465,0.21175910,0.00014789
1.04152076,1.71996395,0.00526779,0.13299247,0.88849844,0.55856793,0.03240361,0.99385397,0.20530430,0.00014963
1.04752376,1.67809820,0.00457294,0.11812861,0.85316383,0.55155534,0.02807093,0.98957594,0.19933636,0.00015305
1.05352676,1.64505096,0.00394139,0.10469249,0.82363769,0.54716449,0.02414926,0.98889889,0.19393762,0.00015822
1.05952976,1.62161267,0.00337290,0.09265967,0.80024277,0.54569402,0.02063097,0.99244395,0.18919250,0.00016521
1.06553277,1.60845109,0.00286604,0.08198918,0.78320932,0.54740753,0.01750219,1.00077127,0.18518302,0.00017408
1.07153577,1.60608194,0.00241838,0.07262604,0.77266874,0.55252085,0.01474385,1.01435571,0.18198411,0.00018485
1.07753877,1.61484041,0.00202678,0.06450390,0.76864778,0.56118950,0.01233293,1.03356301,0.17965901,0.00019754
1.08354177,1.63485482,0.00168757,0.05754757,0.77106344,0.57349706,0.01024356,1.05862758,0.17825496,0.00021213
1.08954477,1.66602376,0.00139679,0.05167547,0.77971916,0.58944493,0.00844812,1.08963286,0.17779926,0.00022858
1.09554777,1.70799821,0.00115037,0.04680177,0.79430255,0.60894401,0.00691815,1.12649548,0.17829613,0.00024679
1.10155078,1.76016980,0.00094437,0.04283832,0.81438530,0.63180896,0.00562524,1.16895410,0.17972423,0.00026663
1.10755378,1.82166652,0.00077510,0.03969620,0.83942559,0.65775538,0.00454171,1.21656375,0.18203534,0.00028795
1.11355678,1.89135678,0.00063932,0.03728709,0.86877346,0.68640034,0.00364115,1.26869641,0.18515402,0.00031052
1.11955978,1.96786242,0.00053443,0.03552427,0.90167932,0.71726650,0.00289889,1.32454810,0.18897841,0.00033411
1.12556278,2.04958109,0.00045858,0.03432342,0.93730586,0.74978994,0.00229221,1.38315262,0.19338228,0.00035842
1.13156578,2.13471759,0.00041089,0.03360322,0.97474327,0.78333154,0.00180059,1.44340182,0.19821814,0.00038313
1.13756878,2.22132393,0.00039161,0.03328586,1.01302752,0.81719182,0.00140574,1.50407185,0.20332143,0.00040789
1.14357179,2.30734684,0.00040235,0.03329736,1.05116144,0.85062875,0.00109164,1.56385467,0.20851559,0.00043234
1.14957479,2.39068156,0.00044632,0.03356789,1.08813804,0.88287800,0.00084441,1.62139381,0.21361791,0.00045608
1.15557779,2.46923009,0.00052859,0.03403209,1.12296526,0.91317509,0.00065227,1.67532312,0.21844582,0.00047874
1.16158079,2.54096194,0.00065647,0.03462932,1.15469162,0.94077840,0.00050533,1.72430717,0.22282357,0.00049995
1.16758379,2.60397522,0.00083982,0.03530405,1.18243160,0.96499249,0.00039548,1.76708178,0.22658880,0.00051935
1.17358679,2.65655592,0.00109155,0.03600612,1.20539003,0.98519073,0.00031620,1.80249312,0.22959902,0.00053661
1.17958979,2.69723297,0.00142801,0.03669119,1.22288454,1.00083631,0.00026242,1.82953405,0.23173753,0.00055147
1.18559280,2.72482720,0.00186957,0.03732106,1.23436522,1.01150097,0.00023032,1.84737603,0.23291866,0.00056369
1.19159580,2.73849215,0.00244110,0.03786412,1.23943075,1.01688062,0.00021726,1.85539579,0.23309212,0.00057313
1.19759880,2.73774540,0.00317256,0.03829563,1.23784031,1.01680728,0.00022158,1.85319540,0.23224626,0.00057969
1.20360180,2.72248892,0.00409948,0.03859808,1.22952096,1.01125691,0.00024257,1.84061529,0.23041016,0.00058338
1.20960480,2.69301805,0.00526345,0.03876137,1.21457012,1.00035275,0.00028031,1.81773966,0.22765449,0.00058429
1.21560780,2.65001851,0.00671248,0.03878296,1.19325307,0.98436416,0.00033564,1.78489432,0.22409101,0.00058258
1.22161081,2.59455175,0.00850127,0.03866783,1.16599569,0.96370097,0.00041009,1.74263708,0.21987082,0.00057854
1.22761381,2.52802918,0.01069121,0.03842833,1.13337268,0.93890351,0.00050582,1.69174124,0.21518143,0.00057250
1.23361681,2.45217634,0.01335018,0.03808388,1.09609169,0.91062884,0.00062555,1.63317303,0.21024264,0.00056492
1.23961981,2.36898812,0.01655207,0.03766051,1.05497419,0.87963347,0.00077255,1.56806398,0.20530140,0.00055630
1.24562281,2.28067695,0.02037594,0.03719018,1.01093356,0.84675343,0.00095057,1.49767936,0.20062584,0.00054722
1.25162581,2.18961536,0.02490471,0.03671008,0.96495135,0.81288215,0.00116379,1.42338404,0.19649857,0.00053832
1.25762881,2.09827517,0.03022354,0.03626169,0.91805256,0.77894699,0.00141677,1.34660710,0.19320938,0.00053028
1.26363182,2.00916494,0.03641767,0.03588978,0.87128070,0.74588516,0.00171438,1.26880650,0.19104766,0.00052378
1.26963482,1.92476772,0.04356991,0.03564135,0.82567341,0.71461966,0.00206171,1.19143495,0.19029458,0.00051954
1.27563782,1.84748093,0.05175765,0.03556458,0.78223950,0.68603600,0.00246406,1.11590822,0.19121530,0.00051824
1.28164082,1.77955990,0.06104961,0.03570771,0.74193791,0.66096031,0.00292677,1.04357672,0.19405142,0.00052053
1.28764382,1.72306666,0.07150232,0.03611804,0.70565910,0.64013945,0.00345522,0.97570106,0.19901373,0.00052703
1.29364682,1.67982525,0.08315653,0.03684105,0.67420946,0.62422348,0.00405469,0.91343208,0.20627570,0.00053828
1.29964982,1.65138451,0.09603360,0.03791969,0.64829872,0.61375110,0.00473034,0.85779569,0.21596772,0.00055473
1.30565283,1.63898936,0.11013224,0.03939375,0.62853078,0.60913825,0.00548714,0.80968238,0.22817233,0.00057674
1.31165583,1.64356099,0.12542564,0.04129968,0.61539780,0.61067016,0.00632982,0.76984140,0.24292079,0.00060456
1.31765883,1.66568646,0.14185924,0.04367043,0.60927757,0.61849712,0.00726288,0.73887915,0.26019093,0.00063831
1.32366183,1.70561773,0.15934942,0.04653578,0.61043390,0.63263390,0.00829059,0.71726128,0.27990671,0.00067799
1.32966483,1.76328002,0.17778317,0.04992279,0.61901978,0.65296296,0.00941704,0.70531786,0.30193938,0.00072348
1.33566783,1.83828916,0.19701905,0.05385660,0.63508297,0.67924129,0.01064618,0.70325100,0.32611057,0.00077454
1.34167084,1.92997703,0.21688936,0.05836141,0.65857358,0.71111071,0.01198194,0.71114403,0.35219703,0.00083081
1.34767384,2.03742451,0.23720372,0.06346164,0.68935315,0.74811131,0.01342830,0.72897164,0.37993728,0.00089181
1.35367684,2.15950025,0.25775389,0.06918318,0.72720488,0.78969760,0.01498936,0.75661018,0.40903976,0.00095698
1.35967984,2.29490424,0.27831985,0.07555464,0.77184424,0.83525691,0.01666950,0.79384750,0.43919239,0.00102571
1.36568284,2.44221401,0.29867680,0.08260847,0.82292976,0.88412935,0.01847334,0.84039182,0.47007311,0.00109731
1.37168584,2.59993198,0.31860296,0.09038189,0.88007326,0.93562862,0.02040585,0.89587922,0.50136112,0.00117107
1.37768884,2.76653157,0.33788761,0.09891741,0.94284930,0.98906291,0.02247221,0.95987942,0.53274811,0.00124629
1.38369185,2.94050038,0.35633923,0.10826292,1.01080327,1.04375505,0.02467774,1.03189982,0.56394916,0.00132228
1.38969485,3.12037816,0.37379306,0.11847122,1.08345806,1.09906105,0.02702768,1.11138775,0.59471258,0.00139840
1.39569785,3.30478818,0.39011785,0.12959879,1.16031897,1.15438628,0.02952687,1.19773126,0.62482823,0.00147406
1.40170085,3.49246014,0.40522118,0.14170392,1.24087682,1.20919862,0.03217935,1.29025873,0.65413374,0.00154877
