energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
0.02101051,4.03011721,0.07902602,0.02724555,0.30480565,0.41494083,3.40096728,0.01285655,0.25052165
0.02701351,3.87379658,0.07324851,0.02476263,0.29737010,0.39784807,3.25380970,0.01256007,0.24186236
0.03301651,3.73016600,0.06804621,0.02244174,0.29010866,0.38208635,3.11842419,0.01229233,0.23393682
0.03901951,3.59894931,0.06341005,0.02029038,0.28298174,0.36762813,2.99473849,0.01204633,0.22671042
0.04502251,3.47959931,0.05932234,0.01831193,0.27594576,0.35442179,2.88242251,0.01181529,0.22013518
0.05102551,3.37134465,0.05575846,0.01650608,0.26895570,0.34239616,2.78092648,0.01159289,0.21415284
0.05702851,3.27324131,0.05268857,0.01486933,0.26196770,0.33146544,2.68952377,0.01137347,0.20869810
0.06303152,3.18422604,0.05007948,0.01339553,0.25494152,0.32153413,2.60735616,0.01115221,0.20370186
0.06903452,3.10316898,0.04789639,0.01207648,0.24784268,0.31250182,2.53347902,0.01092527,0.19909430
0.07503752,3.02892318,0.04610454,0.01090247,0.24064423,0.30426767,2.46690449,0.01068988,0.19480770
0.08104052,2.96036888,0.04467077,0.00986284,0.23332804,0.29673424,2.40664071,0.01044446,0.19077882
0.08704352,2.89645099,0.04356482,0.00894648,0.22588562,0.28981084,2.35172561,0.01018859,0.18695089
0.09304652,2.83620862,0.04276046,0.00814225,0.21831832,0.28341594,2.30125445,0.00992304,0.18327503
0.09904952,2.77879622,0.04223636,0.00743939,0.21063711,0.27747900,2.25440030,0.00964968,0.17971117
0.10505253,2.72349613,0.04197667,0.00682777,0.20286183,0.27194142,2.21042747,0.00937146,0.17622845
0.11105553,2.66972302,0.04197140,0.00629812,0.19502012,0.26675680,2.16869814,0.00909223,0.17280513
0.11705853,2.61702112,0.04221649,0.00584220,0.18714597,0.26189059,2.12867286,0.00881667,0.16942812
0.12306153,2.56505521,0.04271363,0.00545283,0.17927814,0.25731913,2.08990578,0.00855009,0.16609211
0.12906453,2.51359685,0.04346987,0.00512393,0.17145843,0.25302836,2.05203577,0.00829830,0.16279846
0.13506753,2.46250729,0.04449697,0.00485050,0.16372997,0.24901211,2.01477467,0.00806742,0.15955395
0.14107054,2.41171845,0.04581056,0.00462847,0.15613561,0.24527029,1.97789384,0.00786371,0.15636939
0.14707354,2.36121350,0.04742910,0.00445465,0.14871645,0.24180693,1.94121030,0.00769341,0.15325822
0.15307654,2.31100817,0.04937273,0.00432653,0.14151056,0.23862832,1.90457338,0.00756253,0.15023520
0.15907954,2.26113389,0.05166195,0.00424217,0.13455197,0.23574121,1.86785299,0.00747676,0.14731516
0.16508254,2.21162353,0.05431623,0.00420000,0.12786996,0.23315112,1.83092985,0.00744125,0.14451193
0.17108554,2.16250020,0.05735259,0.00419865,0.12148855,0.23086101,1.79368843,0.00746051,0.14183745
0.17708854,2.11376943,0.06078422,0.00423682,0.11542624,0.22887005,1.75601252,0.00753829,0.13930101
0.18309155,2.06541477,0.06461911,0.00431309,0.10969606,0.22717276,1.71778359,0.00767748,0.13690872
0.18909455,2.01739650,0.06885887,0.00442581,0.10430568,0.22575844,1.67888158,0.00788003,0.13466322
0.19509755,1.96965316,0.07349775,0.00457302,0.09925782,0.22461078,1.63918784,0.00814691,0.13256343
0.20110055,1.92210539,0.07852191,0.00475227,0.09455059,0.22370790,1.59858960,0.00847812,0.13060460
0.20710355,1.87466162,0.08390908,0.00496068,0.09017814,0.22302260,1.55698556,0.00887269,0.12877840
0.21310655,1.82722488,0.08962858,0.00519482,0.08613115,0.22252286,1.51429185,0.00932878,0.12707323
0.21910955,1.77970029,0.09564182,0.00545073,0.08239751,0.22217273,1.47044805,0.00984376,0.12547458
0.22511256,1.73200278,0.10190330,0.00572399,0.07896293,0.22193335,1.42542249,0.01041441,0.12396560
0.23111556,1.68406447,0.10836205,0.00600975,0.07581160,0.22176432,1.37921665,0.01103710,0.12252765
0.23711856,1.63584147,0.11496365,0.00630283,0.07292682,0.22162528,1.33186838,0.01170802,0.12114108
0.24312156,1.58731985,0.12165258,0.00659783,0.07029167,0.22147763,1.28345350,0.01242351,0.11978601
0.24912456,1.53852063,0.12837497,0.00688928,0.06788969,0.22128647,1.23408610,0.01318025,0.11844325
0.25512756,1.48950351,0.13508159,0.00717178,0.06570546,0.22102252,1.18391727,0.01397566,0.11709520
0.26113057,1.44036962,0.14173096,0.00744021,0.06372532,0.22066420,1.13313249,0.01480815,0.11572687
0.26713357,1.39126290,0.14829238,0.00768982,0.06193798,0.22019946,1.08194800,0.01567733,0.11432682
0.27313657,1.34237039,0.15474874,0.00791646,0.06033514,0.21962748,1.03060611,0.01658433,0.11288812
0.27913957,1.29392134,0.16109892,0.00811669,0.05891203,0.21896017,0.97937003,0.01753184,0.11140917
0.28514257,1.24618508,0.16735957,0.00828791,0.05766793,0.21822308,0.92851818,0.01852421,0.10989446
0.29114557,1.19946779,0.17356623,0.00842846,0.05660654,0.21745599,0.87833849,0.01956745,0.10835502
0.29714857,1.15410805,0.17977342,0.00853768,0.05573628,0.21671278,0.82912262,0.02066899,0.10680883
0.30315158,1.11047123,0.18605386,0.00861595,0.05507037,0.21606076,0.78116061,0.02183750,0.10528076
0.30915458,1.06894285,0.19249666,0.00866463,0.05462674,0.21557923,0.73473570,0.02308246,0.10380235
0.31515758,1.02992075,0.19920447,0.00868604,0.05442780,0.21535746,0.69011981,0.02441372,0.10241123
0.32116058,0.99380645,0.20628969,0.00868337,0.05449991,0.21549202,0.64756937,0.02584090,0.10115025
0.32716358,0.96099578,0.21386992,0.00866052,0.05487264,0.21608357,0.60732184,0.02737280,0.10006626
0.33316658,0.93186897,0.22206274,0.00862200,0.05557790,0.21723333,0.56959278,0.02901675,0.09920872
0.33916958,0.90678076,0.23098021,0.00857273,0.05664879,0.21903925,0.53457349,0.03077794,0.09862803
0.34517259,0.88605067,0.24072316,0.00851787,0.05811835,0.22159227,0.50242931,0.03265890,0.09837380
0.35117559,0.86995420,0.25137582,0.00846270,0.06001826,0.22497270,0.47329856,0.03465895,0.09849301
0.35717859,0.85871518,0.26300088,0.00841246,0.06237744,0.22924713,0.44729226,0.03677387,0.09902832
0.36318159,0.85250008,0.27563541,0.00837223,0.06522074,0.23446593,0.42449449,0.03899569,0.10001643
0.36918459,0.85141455,0.28928787,0.00834687,0.06856772,0.24066169,0.40496370,0.04131273,0.10148671
0.37518759,0.85550275,0.30393643,0.00834102,0.07243172,0.24784868,0.38873485,0.04370978,0.10346025
0.38119060,0.86474977,0.31952880,0.00835908,0.07681908,0.25602346,0.37582250,0.04616855,0.10594920
0.38719360,0.87908738,0.33598350,0.00840534,0.08172879,0.26516678,0.36622493,0.04866836,0.10895663
0.39319660,0.89840308,0.35319285,0.00848409,0.08715253,0.27524664,0.35992910,0.05118697,0.11247685
0.39919960,0.92255236,0.37102722,0.00859982,0.09307505,0.28622256,0.35691657,0.05370162,0.11649628
0.40520260,0.95137372,0.38934066,0.00875740,0.09947509,0.29805079,0.35717019,0.05619016,0.12099469
0.41120560,0.98470600,0.40797751,0.00896241,0.10632659,0.31069038,0.36068130,0.05863231,0.12594691
0.41720860,1.02240718,0.42677960,0.00922130,0.11360038,0.32410967,0.36745723,0.06101084,0.13132481
0.42321161,1.06437369,0.44559379,0.00954176,0.12126601,0.33829296,0.37752883,0.06331273,0.13709955
0.42921461,1.11055927,0.46427930,0.00993286,0.12929393,0.35324698,0.39095753,0.06553025,0.14324385
0.43521761,1.16099214,0.48271448,0.01040533,0.13765759,0.36900675,0.40784162,0.06766174,0.14973423
0.44122061,1.21578940,0.50080260,0.01097169,0.14633563,0.38564044,0.42832121,0.06971221,0.15655305
0.44722361,1.27516756,0.51847624,0.01164631,0.15531373,0.40325284,0.45258151,0.07169366,0.16369019
0.45322661,1.33944807,0.53570011,0.01244540,0.16458625,0.42198718,0.48085402,0.07362496,0.17114436
0.45922961,1.40905724,0.55247199,0.01338689,0.17415735,0.44202501,0.51341515,0.07553151,0.17892371
0.46523262,1.48451985,0.56882176,0.01449023,0.18404167,0.46358390,0.55058221,0.07744449,0.18704594
0.47123562,1.56644625,0.58480846,0.01577601,0.19426421,0.48691301,0.59270639,0.07939974,0.19553765
0.47723862,1.65551285,0.60051569,0.01726551,0.20485977,0.51228638,0.64016282,0.08143643,0.20443310
0.48324162,1.75243665,0.61604540,0.01898011,0.21587153,0.53999419,0.69333777,0.08359543,0.21377226
0.48924462,1.85794423,0.63151054,0.02094063,0.22734919,0.57033219,0.75261319,0.08591755,0.22359838
0.49524762,1.97273653,0.64702694,0.02316653,0.23934643,0.60358960,0.81834908,0.08844165,0.23395509
0.50125063,2.09745053,0.66270495,0.02567508,0.25191801,0.64003587,0.89086412,0.09120278,0.24488317
0.50725363,2.23261958,0.67864125,0.02848047,0.26511660,0.67990691,0.97041530,0.09423036,0.25641726
0.51325663,2.37863391,0.69491144,0.03159294,0.27898945,0.72339124,1.05717725,0.09754655,0.26858253
0.51925963,2.53570325,0.71156367,0.03501786,0.29357514,0.77061658,1.15122219,0.10116485,0.28139158
0.52526263,2.70382328,0.72861387,0.03875496,0.30890055,0.82163767,1.25250131,0.10508901,0.29484176
0.53126563,2.88274763,0.74604276,0.04279760,0.32497823,0.87642569,1.36082850,0.10931228,0.30891294
0.53726863,3.07196688,0.76379476,0.04713221,0.34180431,0.93485988,1.47586735,0.11381707,0.32356600
0.54327164,3.27069588,0.78177897,0.05173785,0.35935711,0.99672190,1.59712209,0.11857506,0.33874198
0.54927464,3.47787035,0.79987203,0.05658606,0.37759640,1.06169318,1.72393330,0.12354764,0.35436213
0.55527764,3.69215334,0.81792266,0.06164088,0.39646355,1.12935569,1.85547883,0.12868678,0.37032866
0.56128064,3.91195168,0.83575772,0.06685913,0.41588239,1.19919614,1.99078038,0.13393632,0.38652636
0.56728364,4.13544249,0.85318917,0.07219102,0.43576087,1.27061385,2.12871589,0.13923346,0.40282494
0.57328664,4.36060884,0.87002182,0.07758092,0.45599336,1.34293203,2.26803772,0.14451055,0.41908199
0.57928964,4.58528396,0.88606106,0.08296852,0.47646355,1.41541229,2.40739644,0.14969707,0.43514652
0.58529265,4.80720244,0.90112048,0.08829012,0.49704777,1.48727213,2.54536967,0.15472166,0.45086291
0.59129565,5.02405710,0.91502871,0.09348022,0.51761860,1.55770481,2.68049537,0.15951423,0.46607501
0.59729865,5.23355961,0.92763530,0.09847320,0.53804865,1.62590105,2.81130868,0.16400796,0.48063055
0.60330165,5.43350292,0.93881531,0.10320517,0.55821428,1.69107195,2.93638117,0.16814120,0.49438533
0.60930465,5.62182351,0.94847246,0.10761591,0.57799922,1.75247231,3.05436144,0.17185922,0.50720731
0.61530765,5.79666133,0.95654075,0.11165070,0.59729780,1.80942352,3.16401550,0.17511566,0.51898046
0.62131066,5.95641541,0.96298468,0.11526219,0.61601788,1.86133538,3.26426578,0.17787374,0.52960805
0.62731366,6.09979317,0.96779803,0.11841204,0.63408320,1.90772583,3.35422709,0.18010716,0.53901555
0.63331666,6.22585173,0.97100149,0.12107245,0.65143515,1.94823802,3.43323831,0.18180066,0.54715286
0.63931966,6.33402960,0.97263945,0.12322727,0.66803395,1.98265392,3.50088831,0.18295024,0.55399601
0.64532266,6.42416763,0.97277602,0.12487295,0.68385917,2.01090401,3.55703511,0.18356308,0.55954801
0.65132566,6.49651818,0.97149077,0.12601903,0.69890959,2.03307257,3.60181712,0.18365712,0.56383917
0.65732866,6.55174203,0.96887447,0.12668822,0.71320241,2.04939822,3.63565579,0.18326032,0.56692666
0.66333167,6.59089297,0.96502483,0.12691612,0.72677193,2.06026980,3.65924935,0.18240973,0.56889338
0.66933467,6.61539014,0.96004286,0.12675051,0.73966762,2.06621743,3.67355722,0.18115025,0.56984622
0.67533767,6.62697906,0.95402961,0.12625024,0.75195168,2.06789920,3.67977563,0.17953327,0.56991376
0.68134067,6.62768226,0.94708369,0.12548373,0.76369632,2.06608377,3.67930488,0.17761513,0.56924340
0.68734367,6.61974098,0.93929942,0.12452718,0.77498055,2.06162951,3.67370913,0.17545551,0.56799800
0.69334667,6.60554986,0.93076571,0.12346253,0.78588688,2.05546085,3.66467000,0.17311577,0.56635226
0.69934967,6.58758646,0.92156558,0.12237516,0.79649775,2.04854264,3.65393560,0.17065726,0.56448866
0.70535268,6.56833807,0.91177614,0.12135151,0.80689202,2.04185328,3.64326642,0.16813978,0.56259331
0.71135568,6.55022793,0.90146907,0.12047665,0.81714147,2.03635761,3.63438030,0.16562003,0.56085155
0.71735868,6.53554349,0.89071128,0.11983188,0.82730745,2.03298027,3.62889814,0.16315026,0.55944368
0.72336168,6.52636873,0.87956574,0.11949241,0.83743786,2.03258035,3.62829244,0.16077711,0.55854057
0.72936468,6.52452303,0.86809232,0.11952523,0.84756448,2.03592815,3.63384044,0.15854059,0.55829959
0.73536768,6.53150822,0.85634839,0.11998724,0.85770070,2.04368450,3.64658348,0.15647338,0.55886064
0.74137069,6.54846564,0.84438940,0.12092363,0.86783997,2.05638329,3.66729408,0.15460032,0.56034256
0.74737369,6.57614439,0.83226904,0.12236664,0.87795473,2.07441742,3.69645176,0.15293814,0.56283995
0.75337669,6.61488168,0.82003916,0.12433461,0.88799620,2.09802864,3.73422840,0.15149553,0.56642038
0.75937969,6.66459569,0.80774948,0.12683149,0.89789477,2.12730125,3.78048357,0.15027332,0.57112225
0.76538269,6.72479098,0.79544689,0.12984669,0.90756130,2.16215974,3.83476971,0.14926498,0.57695312
0.77138569,6.79457619,0.78317476,0.13335529,0.91688915,2.20237043,3.89634704,0.14845728,0.58388879
0.77738869,6.87269302,0.77097193,0.13731870,0.92575690,2.24754675,3.96420724,0.14783107,0.59187307
0.78339170,6.95755559,0.75887186,0.14168556,0.93403185,2.29715829,4.03710513,0.14736228,0.60081821
0.78939470,7.04729880,0.74690166,0.14639301,0.94157401,2.35054306,4.11359698,0.14702289,0.61060617
0.79539770,7.13983390,0.73508135,0.15136824,0.94824066,2.40692294,4.19208412,0.14678202,0.62109060
0.80140070,7.23290976,0.72342334,0.15653025,0.95389116,2.46542189,4.27086027,0.14660695,0.63209966
0.80740370,7.32417769,0.71193211,0.16179184,0.95839194,2.52508659,4.34816097,0.14646421,0.64343946
0.81340670,7.41125824,0.70060424,0.16706169,0.96162155,2.58490918,4.42221366,0.14632051,0.65489826
0.81940970,7.49180780,0.68942879,0.17224659,0.96347546,2.64385151,4.49128667,0.14614361,0.66625128
0.82541271,7.56358335,0.67838801,0.17725370,0.96387047,2.70087072,4.55373595,0.14590314,0.67726596
0.83141571,7.62450362,0.66745833,0.18199281,0.96274865,2.75494521,4.60804813,0.14557118,0.68770772
0.83741871,7.67270511,0.65661172,0.18637853,0.96008052,2.80510076,4.65287881,0.14512287,0.69734580
0.84342171,7.70659145,0.64581721,0.19033237,0.95586749,2.85043588,4.68708533,0.14453678,0.70595939
0.84942471,7.72487505,0.63504261,0.19378468,0.95014322,2.89014580,4.70975313,0.14379521,0.71334343
0.85542771,7.72660980,0.62425633,0.19667634,0.94297421,2.92354431,4.72021541,0.14288440,0.71931430
0.86143072,7.71121422,0.61342919,0.19896019,0.93445910,2.95008264,4.71806559,0.14179465,0.72371492
0.86743372,7.67848435,0.60253615,0.20060213,0.92472720,2.96936475,4.70316265,0.14052031,0.72641916
0.87343672,7.62859598,0.59155786,0.20158187,0.91393582,2.98115827,4.67562934,0.13905975,0.72733544
0.87943972,7.56209635,0.58048200,0.20189329,0.90226680,2.98540046,4.63584340,0.13741529,0.72640924
0.88544272,7.47988535,0.56930424,0.20154433,0.88992221,2.98219894,4.58442248,0.13559300,0.72362458
0.89144572,7.38318677,0.55802889,0.20055656,0.87711936,2.97182676,4.52220294,0.13360257,0.71900412
0.89744872,7.27351040,0.54666904,0.19896414,0.86408523,2.95471184,4.45021351,0.13145702,0.71260818
0.90345173,7.15260617,0.53524639,0.19681258,0.85105070,2.93142111,4.36964452,0.12917244,0.70453243
0.90945473,7.02241156,0.52379052,0.19415698,0.83824442,2.90263961,4.28181358,0.12676773,0.69490441
0.91545773,6.88499422,0.51233784,0.19106001,0.82588694,2.86914549,4.18812883,0.12426420,0.68387914
0.92146073,6.74249151,0.50093017,0.18758965,0.81418489,2.83178174,4.09005093,0.12168524,0.67163377
0.92746373,6.59704919,0.48961303,0.18381678,0.80332582,2.79142584,3.98905472,0.11905588,0.65836170
0.93346673,6.45076155,0.47843375,0.17981266,0.79347352,2.74895863,3.88659218,0.11640241,0.64426629
0.93946973,6.30561508,0.46743953,0.17564652,0.78476435,2.70523377,3.78405739,0.11375196,0.62955450
0.94547274,6.16343802,0.45667546,0.17138324,0.77730445,2.66104925,3.68275509,0.11113206,0.61443080
0.95147574,6.02585770,0.44618279,0.16708127,0.77116821,2.61712206,3.58387352,0.10857025,0.59909141
0.95747874,5.89426734,0.43599730,0.16279091,0.76639787,2.57406751,3.48846265,0.10609376,0.58371944
0.96348174,5.76980377,0.42614817,0.15855297,0.76300450,2.53238374,3.39741839,0.10372918,0.56848078
0.96948474,5.65333658,0.41665710,0.15439790,0.76097018,2.49244247,3.31147321,0.10150228,0.55352121
0.97548774,5.54546928,0.40753799,0.15034544,0.76025144,2.45448601,3.23119337,0.09943781,0.53896459
0.98149075,5.44655192,0.39879699,0.14640472,0.76078374,2.41863071,3.15698260,0.09755951,0.52491224
0.98749375,5.35670429,0.39043304,0.14257487,0.76248683,2.38487638,3.08909184,0.09589008,0.51144356
0.99349675,5.27584820,0.38243876,0.13884610,0.76527085,2.35312098,3.02763428,0.09445132,0.49861756
0.99949975,5.20374695,0.37480168,0.13520113,0.76904263,2.32317964,2.97260473,0.09326429,0.48647533
1.00550275,5.14004953,0.36750564,0.13161691,0.77371223,2.29480674,2.92390217,0.09234949,0.47504317
1.01150575,5.08433694,0.36053240,0.12806659,0.77919903,2.26771971,2.88135414,0.09172711,0.46433604
1.01750875,5.03616816,0.35386311,0.12452149,0.78543732,2.24162306,2.84474157,0.09141717,0.45436124
1.02351176,4.99512279,0.34747975,0.12095318,0.79238095,2.21623134,2.81382268,0.09143968,0.44512195
1.02951476,4.96083831,0.34136640,0.11733537,0.80000676,2.19128962,2.78835471,0.09181469,0.43662033
1.03551776,4.93303979,0.33551010,0.11364557,0.80831671,2.16659054,2.76811226,0.09256218,0.42886018
1.04152076,4.91156059,0.32990154,0.10986654,0.81733848,2.14198695,2.75290153,0.09370194,0.42184871
1.04752376,4.89635309,0.32453521,0.10598738,0.82712452,2.11739977,2.74256970,0.09525315,0.41559767
1.05352676,4.88748931,0.31940937,0.10200419,0.83774965,2.09282075,2.73700933,0.09723392,0.41012339
1.05952976,4.88515169,0.31452556,0.09792037,0.84930727,2.06831036,2.73615783,0.09966067,0.40544618
1.06553277,4.88961511,0.30988793,0.09374661,0.86190452,2.04399124,2.73999233,0.10254743,0.40158880
1.07153577,4.90122168,0.30550235,0.08950035,0.87565653,2.02003788,2.74852071,0.10590500,0.39857444
1.07753877,4.92035018,0.30137540,0.08520515,0.89068020,1.99666349,2.76176964,0.10974013,0.39642413
1.08354177,4.94738259,0.29751337,0.08088963,0.90708797,1.97410513,2.77977079,0.11405473,0.39515402
1.08954477,4.98266991,0.29392131,0.07658630,0.92498171,1.95260814,2.80254630,0.11884509,0.39477260
1.09554777,5.02649968,0.29060227,0.07233033,0.94444739,1.93241098,2.83009469,0.12410130,0.39527810
1.10155078,5.07906742,0.28755667,0.06815818,0.96555061,1.91373148,2.86237831,0.12980675,0.39665632
1.10755378,5.14045369,0.28478202,0.06410632,0.98833346,1.89675529,2.89931331,0.13593794,0.39887909
1.11355678,5.21060833,0.28227283,0.06021006,1.01281276,1.88162714,2.94076277,0.14246441,0.40190331
1.11955978,5.28934258,0.28002083,0.05650243,1.03897981,1.86844529,2.98653348,0.14934903,0.40567092
1.12556278,5.37632950,0.27801540,0.05301333,1.06680166,1.85725930,3.03637659,0.15654846,0.41010959
1.13156578,5.47111238,0.27624424,0.04976877,1.09622389,1.84807090,3.08999194,0.16401390,0.41513421
1.13756878,5.57312032,0.27469415,0.04679038,1.12717445,1.84083781,3.14703579,0.17169200,0.42064911
1.14357179,5.68168975,0.27335188,0.04409511,1.15956860,1.83547969,3.20713118,0.17952598,0.42655086
1.14957479,5.79609021,0.27220500,0.04169502,1.19331438,1.83188593,3.26988027,0.18745684,0.43273148
1.15557779,5.91555248,0.27124273,0.03959738,1.22831827,1.82992418,3.33487750,0.19542465,0.43908185
1.16158079,6.03929699,0.27045658,0.03780477,1.26449066,1.82944915,3.40172278,0.20336981,0.44549527
1.16758379,6.16656066,0.26984088,0.03631535,1.30175067,1.83031086,3.47003353,0.21123427,0.45187072
1.17358679,6.29661998,0.26939305,0.03512318,1.34002993,1.83236174,3.53945471,0.21896269,0.45811590
1.17958979,6.42880907,0.26911367,0.03421863,1.37927494,1.83546219,3.60966608,0.22650333,0.46414974
1.18559280,6.56253119,0.26900630,0.03358877,1.41944778,1.83948407,3.68038604,0.23380890,0.46990422
1.19159580,6.69726307,0.26907710,0.03321777,1.46052495,1.84431232,3.75137169,0.24083711,0.47532564
1.19759880,6.83255157,0.26933424,0.03308733,1.50249421,1.84984439,3.82241508,0.24755102,0.48037499
1.20360180,6.96800304,0.26978718,0.03317704,1.54534955,1.85598788,3.89333574,0.25391928,0.48502768
1.20960480,7.10326596,0.27044588,0.03346480,1.58908433,1.86265670,3.96396988,0.25991606,0.48927259
1.21560780,7.23800796,0.27132001,0.03392708,1.63368294,1.86976613,4.03415702,0.26552095,0.49311049
1.22161081,7.37188882,0.27241812,0.03453933,1.67911129,1.87722725,4.10372475,0.27071864,0.49655202
1.22761381,7.50453127,0.27374706,0.03527624,1.72530668,1.88494141,4.17247272,0.27549864,0.49961536
1.23361681,7.63549153,0.27531141,0.03611205,1.77216755,1.89279509,4.24015687,0.27985482,0.50232372
1.23961981,7.76423172,0.27711327,0.03702088,1.81954369,1.90065574,4.30647497,0.28378510,0.50470287
1.24562281,7.89009620,0.27915222,0.03797697,1.86722766,1.90836887,4.37105466,0.28729104,0.50677877
1.25162581,8.01229367,0.28142560,0.03895504,1.91494784,1.91575680,4.43344472,0.29037755,0.50857555
1.25762881,8.12988663,0.28392903,0.03993056,1.96236390,1.92261914,4.49311059,0.29305264,0.51011386
1.26363182,8.24178945,0.28665719,0.04088003,2.00906496,1.92873507,4.54943458,0.29532724,0.51140978
1.26963482,8.34677578,0.28960493,0.04178134,2.05457102,1.93386738,4.60172113,0.29721509,0.51247411
1.27563782,8.44349560,0.29276841,0.04261401,2.09833771,1.93776801,4.64920731,0.29873264,0.51331236
1.28164082,8.53050162,0.29614648,0.04335948,2.13976458,1.94018493,4.69107812,0.29989906,0.51392517
1.28764382,8.60628423,0.29974204,0.04400136,2.17820674,1.94086991,4.72648634,0.30073615,0.51430914
1.29364682,8.66931373,0.30356344,0.04452564,2.21298954,1.93958678,4.75457601,0.30126832,0.51445809
1.29964982,8.71808810,0.30762565,0.04492087,2.24342602,1.93611991,4.77450874,0.30152251,0.51436450
1.30565283,8.75118423,0.31195136,0.04517828,2.26883620,1.93028225,4.78549153,0.30152802,0.51402112
1.31165583,8.76731026,0.31657170,0.04529185,2.28856779,1.92192277,4.78680503,0.30131628,0.51342259
1.31765883,8.76535669,0.32152669,0.04525835,2.30201725,1.91093279,4.77783085,0.30092054,0.51256683
1.32366183,8.74444370,0.32686528,0.04507728,2.30865048,1.89725099,4.75807667,0.30037546,0.51145639
1.32966483,8.70396249,0.33264493,0.04475078,2.30802199,1.88086682,4.72719801,0.29971663,0.51009930
1.33566783,8.64360855,0.33893082,0.04428349,2.29979210,1.86182221,4.68501559,0.29897996,0.50850969
1.34167084,8.56340534,0.34579455,0.04368237,2.28374091,1.84021150,4.63152744,0.29820109,0.50670790
1.34767384,8.46371703,0.35331252,0.04295646,2.25977887,1.81617959,4.56691533,0.29741473,0.50472029
1.35367684,8.34524978,0.36156385,0.04211659,2.22795309,1.78991844,4.49154510,0.29665394,0.50257857
1.35967984,8.20904135,0.37062807,0.04117514,2.18844936,1.76166204,4.40596089,0.29594952,0.50031884
1.36568284,8.05643957,0.38058255,0.04014570,2.14158969,1.73168009,4.31087370,0.29532937,0.49798039
1.37168584,7.88907049,0.39149973,0.03904281,2.08782542,1.70027069,4.20714463,0.29481795,0.49560421
1.37768884,7.70879773,0.40344437,0.03788160,2.02772640,1.66775219,4.09576376,0.29443577,0.49323158
1.38369185,7.51767461,0.41647076,0.03667751,1.96196645,1.63445477,3.97782538,0.29419908,0.49090247
1.38969485,7.31789118,0.43062007,0.03544606,1.89130596,1.60071174,3.85450083,0.29411955,0.48865416
1.39569785,7.11171823,0.44591787,0.03420249,1.81657216,1.56685115,3.72700993,0.29420411,0.48651996
1.40170085,6.90145038,0.46237188,0.03296162,1.73863800,1.53318782,3.59659213,0.29445489,0.48452812
1.40770385,6.68935051,0.47997018,0.03173758,1.65840030,1.50001606,3.46447838,0.29486923,0.48270108
1.41370685,6.47759722,0.49867963,0.03054361,1.57675811,1.46760338,3.33186474,0.29543973,0.48105489
1.41970985,6.26823725,0.51844486,0.02939196,1.49459186,1.43618528,3.19988846,0.29615446,0.47959904
1.42571286,6.06314402,0.53918769,0.02829368,1.41274413,1.40596124,3.06960714,0.29699709,0.47833651
1.43171586,5.86398360,0.56080704,0.02725856,1.33200246,1.37709207,2.94198150,0.29794715,0.47726403
1.43771886,5.67218858,0.58317934,0.02629506,1.25308476,1.34969857,2.81786198,0.29898025,0.47637273
1.44372186,5.48894050,0.60615958,0.02541018,1.17662753,1.32386155,2.69797937,0.30006837,0.47564878
1.44972486,5.31516068,0.62958274,0.02460953,1.10317711,1.29962318,2.58293930,0.30118017,0.47507438
1.45572786,5.15150936,0.65326587,0.02389725,1.03318410,1.27698954,2.47322059,0.30228131,0.47462873
1.46173087,4.99839271,0.67701059,0.02327603,0.96700081,1.25593427,2.36917705,0.30333486,0.47428916
1.46773387,4.85597688,0.70060609,0.02274722,0.90488156,1.23640320,2.27104258,0.30430178,0.47403223
1.47373687,4.72420828,0.72383248,0.02231083,0.84698576,1.21831975,2.17893885,0.30514148,0.47383492
1.47973987,4.60283907,0.74646460,0.02196567,0.79338331,1.20159093,2.09288549,0.30581244,0.47367573
1.48574287,4.49145664,0.76827595,0.02170944,0.74406198,1.18611359,2.01281200,0.30627300,0.47353569
1.49174587,4.38951593,0.78904284,0.02153888,0.69893646,1.17178085,1.93857099,0.30648224,0.47339936
1.49774887,4.29637316,0.80854866,0.02144992,0.65785867,1.15848825,1.86995237,0.30640092,0.47325560
1.50375188,4.21131989,0.82658797,0.02143786,0.62062872,1.14613946,1.80669773,0.30599254,0.47309819
1.50975488,4.13361594,0.84297049,0.02149753,0.58700647,1.13465127,1.74851469,0.30522440,0.47292624
1.51575788,4.06252014,0.85752484,0.02162347,0.55672285,1.12395753,1.69509061,0.30406873,0.47274435
1.52176088,3.99731778,0.87010180,0.02181008,0.52949107,1.11401197,1.64610522,0.30250371,0.47256244
1.52776388,3.93734384,0.88057718,0.02205182,0.50501691,1.10478957,1.60124189,0.30051446,0.47239534
1.53376688,3.88200136,0.88885409,0.02234332,0.48300823,1.09628652,1.56019716,0.29809381,0.47226207
1.53976988,3.83077441,0.89486469,0.02267951,0.46318321,1.08851867,1.52268824,0.29524299,0.47218473
1.54577289,3.78323548,0.89857122,0.02305569,0.44527725,1.08151851,1.48845843,0.29197200,0.47218723
1.55177589,3.73904731,0.89996657,0.02346761,0.42904841,1.07533093,1.45728028,0.28829978,0.47229378
1.55777889,3.69795954,0.89907411,0.02391150,0.41428137,1.07000780,1.42895661,0.28425407,0.47252713
1.56378189,3.65980064,0.89594706,0.02438404,0.40078981,1.06560189,1.40331950,0.27987099,0.47290686
