energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
0.32116058,2.23398478,0.94238049,1.54071017,0.00076935,0.05603224,0.24106331,0.00000000,0.27712986,0.43401603
0.32716358,2.28806160,0.96146580,1.58148756,0.00079037,0.05797544,0.24672814,0.00000000,0.27954741,0.44224682
0.33316658,2.33421573,0.97675571,1.61550906,0.00080785,0.05963164,0.25138990,0.00000000,0.28130286,0.45053900
0.33916958,2.37163019,0.98798177,1.64215156,0.00082122,0.06096991,0.25496781,0.00000000,0.28234772,0.45878033
0.34517259,2.39967707,0.99496243,1.66094446,0.00083002,0.06196667,0.25740787,0.00000000,0.28264880,0.46686544
0.35117559,2.41793755,0.99760853,1.67158509,0.00083393,0.06260649,0.25868500,0.00000000,0.28218802,0.47469883
0.35717859,2.42621691,0.99592667,1.67395007,0.00083282,0.06288268,0.25880428,0.00000000,0.28096210,0.48219763
0.36318159,2.42455406,0.99002016,1.66810197,0.00082670,0.06279768,0.25780144,0.00000000,0.27898218,0.48929438
0.36918459,2.41322482,0.98008758,1.65429104,0.00081574,0.06236301,0.25574231,0.00000000,0.27627344,0.49593946
0.37518759,2.39273878,0.96641868,1.63295162,0.00080029,0.06159902,0.25272137,0.00000000,0.27287472,0.50210318
0.38119060,2.36382965,0.94938781,1.60469333,0.00078084,0.06053437,0.24885937,0.00000000,0.26883798,0.50777744
0.38719360,2.32743918,0.92944497,1.57028715,0.00075802,0.05920517,0.24429999,0.00000000,0.26422781,0.51297685
0.39319660,2.28469519,0.90710461,1.53064693,0.00073260,0.05765391,0.23920579,0.00000000,0.25912076,0.51773929
0.39919960,2.23688421,0.88293264,1.48680662,0.00070544,0.05592820,0.23375344,0.00000000,0.25360457,0.52212583
0.40520260,2.18541966,0.85753192,1.43989414,0.00067752,0.05407930,0.22812852,0.00000000,0.24777721,0.52622009
0.41120560,2.13180636,0.83152671,1.39110267,0.00064989,0.05216063,0.22251991,0.00000000,0.24174572,0.53012684
0.41720860,2.07760259,0.80554655,1.34166008,0.00062367,0.05022613,0.21711415,0.00000000,0.23562478,0.53397007
0.42321161,2.02438061,0.78021010,1.29279756,0.00060003,0.04832871,0.21208983,0.00000000,0.22953502,0.53789028
0.42921461,1.97368680,0.75610932,1.24571842,0.00058015,0.04651868,0.20761226,0.00000000,0.22360109,0.54204125
0.43521761,1.92700248,0.73379459,1.20156764,0.00056525,0.04484235,0.20382860,0.00000000,0.21794933,0.54658607
0.44122061,1.88570628,0.71376103,1.16140335,0.00055654,0.04334072,0.20086360,0.00000000,0.21270524,0.55169265
0.44722361,1.85103911,0.69643651,1.12617067,0.00055524,0.04204834,0.19881607,0.00000000,0.20799070,0.55752866
0.45322661,1.82407239,0.68217154,1.09667872,0.00056251,0.04099248,0.19775623,0.00000000,0.20392087,0.56425592
0.45922961,1.80568031,0.67123132,1.07358115,0.00057951,0.04019240,0.19772391,0.00000000,0.20060112,0.57202451
0.46523262,1.79651670,0.66379005,1.05736090,0.00060732,0.03965893,0.19872774,0.00000000,0.19812370,0.58096655
0.47123562,1.79699709,0.65992763,1.04831913,0.00064697,0.03939433,0.20074528,0.00000000,0.19656459,0.59118986
0.47723862,1.80728621,0.65962875,1.04656886,0.00069940,0.03939238,0.20372405,0.00000000,0.19598048,0.60277178
0.48324162,1.82729153,0.66278429,1.05203332,0.00076542,0.03963867,0.20758336,0.00000000,0.19640595,0.61575328
0.48924462,1.85666278,0.66919501,1.06444893,0.00084573,0.04011120,0.21221704,0.00000000,0.19785115,0.63013364
0.49524762,1.89479790,0.67857740,1.08337312,0.00094086,0.04078118,0.21749667,0.00000000,0.20030002,0.64586603
0.50125063,1.94085524,0.69057146,1.10819652,0.00105112,0.04161402,0.22327551,0.00000000,0.20370907,0.66285414
0.50725363,1.99377198,0.70475031,1.13815949,0.00117663,0.04257045,0.22939270,0.00000000,0.20800706,0.68095029
0.51325663,2.05228860,0.72063138,1.17237258,0.00131722,0.04360783,0.23567792,0.00000000,0.21309544,0.69995501
0.51925963,2.11497889,0.73768884,1.20984031,0.00147245,0.04468152,0.24195601,0.00000000,0.21884974,0.71961855
0.52526263,2.18028491,0.75536715,1.24948799,0.00164153,0.04574630,0.24805177,0.00000000,0.22512186,0.73964416
0.53126563,2.24655625,0.77309527,1.29019055,0.00182336,0.04675779,0.25379452,0.00000000,0.23174322,0.75969340
0.53726863,2.31209237,0.79030135,1.33080287,0.00201644,0.04767383,0.25902250,0.00000000,0.23852884,0.77939319
0.54327164,2.37518717,0.80642731,1.37019070,0.00221892,0.04845578,0.26358685,0.00000000,0.24528206,0.79834467
0.54927464,2.43417415,0.82094323,1.40726111,0.00242860,0.04906965,0.26735520,0.00000000,0.25179983,0.81613353
0.55527764,2.48747109,0.83336082,1.44099171,0.00264290,0.04948710,0.27021465,0.00000000,0.25787847,0.83234136
0.56128064,2.53362253,0.84324594,1.47045762,0.00285895,0.04968619,0.27207416,0.00000000,0.26331957,0.84655783
0.56728364,2.57133870,0.85022940,1.49485519,0.00307360,0.04965193,0.27286628,0.00000000,0.26793588,0.85839314
0.57328664,2.59952956,0.85401610,1.51352192,0.00328349,0.04937652,0.27254816,0.00000000,0.27155695,0.86749012
0.57928964,2.61733262,0.85439186,1.52595161,0.00348514,0.04885940,0.27110186,0.00000000,0.27403430,0.87353576
0.58529265,2.62413361,0.85122795,1.53180443,0.00367502,0.04810699,0.26853397,0.00000000,0.27524590,0.87627138
0.59129565,2.61957922,0.84448306,1.53091150,0.00384962,0.04713221,0.26487448,0.00000000,0.27509981,0.87550128
0.59729865,2.60358152,0.83420267,1.52327396,0.00400562,0.04595378,0.26017513,0.00000000,0.27353685,0.87109931
0.60330165,2.57631394,0.82051587,1.50905655,0.00413991,0.04459534,0.25450718,0.00000000,0.27053215,0.86301313
0.60930465,2.53819920,0.80362990,1.48857627,0.00424973,0.04308442,0.24795866,0.00000000,0.26609561,0.85126612
0.61530765,2.48988983,0.78382239,1.46228652,0.00433278,0.04145135,0.24063138,0.00000000,0.26027127,0.83595670
0.62131066,2.43224211,0.76143196,1.43075766,0.00438725,0.03972807,0.23263755,0.00000000,0.25313559,0.81725524
0.62731366,2.36628503,0.73684742,1.39465486,0.00441189,0.03794701,0.22409645,0.00000000,0.24479476,0.79539873
0.63331666,2.29318539,0.71049607,1.35471429,0.00440611,0.03613996,0.21513094,0.00000000,0.23538129,0.77068348
0.63931966,2.21421092,0.68283165,1.31171884,0.00436993,0.03433714,0.20586420,0.00000000,0.22504991,0.74345612
0.64532266,2.13069290,0.65432244,1.26647434,0.00430402,0.03256631,0.19641666,0.00000000,0.21397303,0.71410359
0.65132566,2.04399008,0.62543997,1.21978744,0.00420969,0.03085213,0.18690327,0.00000000,0.20233597,0.68304225
0.65732866,1.95545514,0.59664878,1.17244594,0.00408881,0.02921563,0.17743114,0.00000000,0.19033215,0.65070690
0.66333167,1.86640523,0.56839759,1.12520236,0.00394378,0.02767396,0.16809774,0.00000000,0.17815845,0.61753991
0.66933467,1.77809735,0.54111215,1.07876136,0.00377743,0.02624030,0.15898953,0.00000000,0.16601082,0.58398114
0.67533767,1.69170943,0.51518985,1.03377106,0.00359295,0.02492398,0.15018114,0.00000000,0.15408031,0.55045883
0.68134067,1.60832720,0.49099622,0.99081857,0.00339378,0.02373072,0.14173507,0.00000000,0.14254973,0.51738178
0.68734367,1.52893701,0.46886313,0.95042931,0.00318350,0.02266309,0.13370192,0.00000000,0.13159075,0.48513311
0.69334667,1.45442399,0.44908860,0.91306971,0.00296573,0.02172102,0.12612091,0.00000000,0.12136167,0.45406558
0.69934967,1.38557501,0.43193785,0.87915281,0.00274403,0.02090242,0.11902095,0.00000000,0.11200574,0.42449856
0.70535268,1.32308518,0.41764532,0.84904561,0.00252183,0.02020381,0.11242178,0.00000000,0.10365005,0.39671644
0.71135568,1.26756707,0.40641722,0.82307766,0.00230229,0.01962094,0.10633546,0.00000000,0.09640477,0.37096849
0.71735868,1.21956099,0.39843421,0.80154960,0.00208833,0.01914941,0.10076778,0.00000000,0.09036284,0.34746974
0.72336168,1.17954532,0.39385387,0.78474088,0.00188250,0.01878515,0.09571980,0.00000000,0.08559988,0.32640268
0.72936468,1.14794541,0.39281254,0.77291575,0.00168695,0.01852486,0.09118918,0.00000000,0.08217423,0.30791960
0.73536768,1.12514011,0.39542625,0.76632684,0.00150347,0.01836625,0.08717136,0.00000000,0.08012708,0.29214496
0.74137069,1.11146508,0.40179068,0.76521565,0.00133344,0.01830825,0.08366052,0.00000000,0.07948259,0.27917790
0.74737369,1.10721207,0.41197979,0.76980978,0.00117783,0.01835093,0.08065022,0.00000000,0.08024794,0.26909423
0.75337669,1.11262421,0.42604336,0.78031672,0.00103726,0.01849541,0.07813381,0.00000000,0.08241330,0.26194810
0.75937969,1.12788715,0.44400344,0.79691439,0.00091199,0.01874357,0.07610444,0.00000000,0.08595169,0.25777292
0.76538269,1.15311656,0.46584991,0.81973890,0.00080198,0.01909769,0.07455493,0.00000000,0.09081882,0.25658164
0.77138569,1.18834273,0.49153538,0.84887008,0.00070694,0.01955993,0.07347727,0.00000000,0.09695289,0.25836634
0.77738869,1.23349319,0.52096995,0.88431578,0.00062633,0.02013182,0.07286204,0.00000000,0.10427453,0.26309720
0.78339170,1.28837474,0.55401600,0.92599572,0.00055944,0.02081374,0.07269768,0.00000000,0.11268684,0.27072107
0.78939470,1.35265597,0.59048352,0.97372624,0.00050540,0.02160433,0.07296974,0.00000000,0.12207574,0.28115968
0.79539770,1.42585192,0.63012638,1.02720681,0.00046325,0.02249998,0.07366012,0.00000000,0.13231068,0.29430781
0.80140070,1.50731207,0.67263983,1.08600947,0.00043195,0.02349445,0.07474642,0.00000000,0.14324578,0.31003163
0.80740370,1.59621303,0.71765954,1.14957231,0.00041039,0.02457853,0.07620154,0.00000000,0.15472145,0.32816735
0.81340670,1.69155679,0.76476247,1.21719748,0.00039747,0.02573985,0.07799332,0.00000000,0.16656664,0.34852043
0.81940970,1.79217546,0.81346961,1.28805456,0.00039205,0.02696281,0.08008456,0.00000000,0.17860152,0.37086557
0.82541271,1.89674278,0.86325063,1.36118959,0.00039303,0.02822878,0.08243325,0.00000000,0.19064077,0.39494742
0.83141571,2.00379257,0.91353055,1.43553961,0.00039931,0.02951628,0.08499306,0.00000000,0.20249720,0.42048230
0.83741871,2.11174371,0.96369808,1.50995271,0.00040983,0.03080151,0.08771403,0.00000000,0.21398585,0.44716075
0.84342171,2.21893104,1.01311548,1.58321271,0.00042359,0.03205888,0.09054358,0.00000000,0.22492810,0.47465098
0.84942471,2.32364114,1.06112977,1.65406800,0.00043960,0.03326172,0.09342754,0.00000000,0.23515599,0.50260317
0.85542771,2.42415169,1.10708473,1.72126317,0.00045696,0.03438307,0.09631142,0.00000000,0.24451628,0.53065426
0.86143072,2.51877292,1.15033354,1.78357230,0.00047480,0.03539657,0.09914164,0.00000000,0.25287425,0.55843347
0.86743372,2.60588947,1.19025152,1.83983267,0.00049235,0.03627731,0.10186685,0.00000000,0.26011697,0.58556801
0.87343672,2.68400113,1.22624861,1.88897726,0.00050888,0.03700269,0.10443905,0.00000000,0.26615602,0.61168900
0.87943972,2.75176061,1.25778131,1.93006486,0.00052375,0.03755328,0.10681476,0.00000000,0.27092932,0.63643745
0.88544272,2.80800704,1.28436366,1.96230647,0.00053641,0.03791349,0.10895587,0.00000000,0.27440225,0.65947008
0.89144572,2.85179386,1.30557699,1.98508684,0.00054640,0.03807219,0.11083042,0.00000000,0.27656782,0.68046483
0.89744872,2.88241012,1.32107819,1.99798040,0.00055333,0.03802317,0.11241312,0.00000000,0.27744592,0.69912610
0.90345173,2.89939454,1.33060636,2.00076094,0.00055694,0.03776540,0.11368562,0.00000000,0.27708182,0.71518951
0.90945473,2.90254196,1.33398766,1.99340474,0.00055703,0.03730314,0.11463662,0.00000000,0.27554386,0.72842619
0.91545773,2.89190228,1.33113831,1.97608715,0.00055353,0.03664583,0.11526179,0.00000000,0.27292052,0.73864658
0.92146073,2.86777224,1.32206561,1.94917308,0.00054645,0.03580780,0.11556343,0.00000000,0.26931706,0.74570366
0.92746373,2.83068066,1.30686722,1.91320178,0.00053588,0.03480785,0.11555014,0.00000000,0.26485178,0.74949575
0.93346673,2.78136811,1.28572854,1.86886693,0.00052202,0.03366861,0.11523623,0.00000000,0.25965222,0.74996865
0.93946973,2.72076203,1.25891832,1.81699288,0.00050512,0.03241585,0.11464118,0.00000000,0.25385128,0.74711732
0.94547274,2.64994854,1.22678281,1.75850827,0.00048552,0.03107760,0.11378906,0.00000000,0.24758368,0.74098695
0.95147574,2.57014220,1.18973836,1.69441818,0.00046358,0.02968330,0.11270788,0.00000000,0.24098256,0.73167338
0.95747874,2.48265481,1.14826278,1.62577583,0.00043974,0.02826290,0.11142906,0.00000000,0.23417666,0.71932292
0.96348174,2.38886451,1.10288576,1.55365512,0.00041445,0.02684593,0.10998689,0.00000000,0.22728787,0.70413144
0.96948474,2.29018609,1.05417829,1.47912483,0.00038816,0.02546068,0.10841812,0.00000000,0.22042936,0.68634269
0.97548774,2.18804331,1.00274164,1.40322531,0.00036137,0.02413342,0.10676149,0.00000000,0.21370428,0.66624582
0.98149075,2.08384393,0.94919597,1.32694831,0.00033453,0.02288771,0.10505746,0.00000000,0.20720490,0.64417206
0.98749375,1.97895776,0.89416883,1.25122033,0.00030809,0.02174391,0.10334791,0.00000000,0.20101230,0.62049055
0.99349675,1.87469808,0.83828388,1.17688971,0.00028247,0.02071872,0.10167584,0.00000000,0.19519640,0.59560332
0.99949975,1.77230639,0.78215009,1.10471756,0.00025808,0.01982495,0.10008518,0.00000000,0.18981641,0.56993945
1.00550275,1.67294044,0.72635156,1.03537222,0.00023527,0.01907141,0.09862046,0.00000000,0.18492144,0.54394847
1.01150575,1.57766521,0.67143832,0.96942721,0.00021435,0.01846295,0.09732659,0.00000000,0.18055137,0.51809309
1.01750875,1.48744665,0.61791821,0.90736202,0.00019559,0.01800062,0.09624842,0.00000000,0.17673771,0.49284144
1.02351176,1.40314763,0.56625001,0.84956540,0.00017924,0.01768193,0.09543034,0.00000000,0.17350462,0.46865879
1.02951476,1.32552566,0.51683802,0.79634066,0.00016547,0.01750129,0.09491575,0.00000000,0.17086970,0.44599907
1.03551776,1.25523211,0.47002802,0.74791225,0.00015444,0.01745039,0.09474640,0.00000000,0.16884489,0.42529626
1.04152076,1.19281218,0.42610478,0.70443329,0.00014625,0.01751875,0.09496165,0.00000000,0.16743705,0.40695584
1.04752376,1.13870550,0.38529096,0.66599342,0.00014098,0.01769422,0.09559757,0.00000000,0.16664847,0.39134641
1.05352676,1.09324687,0.34774745,0.63262653,0.00013866,0.01796352,0.09668599,0.00000000,0.16647718,0.37879176
1.05952976,1.05666689,0.31357491,0.60431804,0.00013929,0.01831275,0.09825345,0.00000000,0.16691702,0.36956343
1.06553277,1.02909236,0.28281652,0.58101134,0.00014285,0.01872783,0.10032002,0.00000000,0.16795760,0.36387395
1.07153577,1.01054631,0.25546161,0.56261325,0.00014928,0.01919492,0.10289820,0.00000000,0.16958398,0.36187101
1.07753877,1.00094773,0.23145004,0.54899830,0.00015847,0.01970072,0.10599174,0.00000000,0.17177627,0.36363255
1.08354177,1.00011104,0.21067732,0.54001187,0.00017031,0.02023280,0.10959456,0.00000000,0.17450914,0.36916308
1.08954477,1.00774576,0.19299989,0.53547210,0.00018463,0.02077972,0.11368982,0.00000000,0.17775119,0.37839128
1.09554777,1.02345635,0.17824086,0.53517087,0.00020124,0.02133115,0.11824908,0.00000000,0.18146436,0.39116908
1.10155078,1.04674289,0.16619571,0.53887390,0.00021992,0.02187794,0.12323180,0.00000000,0.18560339,0.40727227
1.10755378,1.07700293,0.15663793,0.54632031,0.00024043,0.02241205,0.12858511,0.00000000,0.19011541,0.42640294
1.11355678,1.11353479,0.14932462,0.55722187,0.00026247,0.02292654,0.13424391,0.00000000,0.19493967,0.44819355
1.11955978,1.15554301,0.14400176,0.57126231,0.00028574,0.02341542,0.14013139,0.00000000,0.20000757,0.47221298
1.12556278,1.20214601,0.14040926,0.58809699,0.00030991,0.02387360,0.14616002,0.00000000,0.20524298,0.49797422
1.13156578,1.25238634,0.13828571,0.60735321,0.00033462,0.02429672,0.15223293,0.00000000,0.21056286,0.52494395
1.13756878,1.30524361,0.13737269,0.62863137,0.00035951,0.02468107,0.15824571,0.00000000,0.21587828,0.55255360
1.14357179,1.35965007,0.13741887,0.65150731,0.00038422,0.02502349,0.16408872,0.00000000,0.22109581,0.58021180
1.14957479,1.41450858,0.13818358,0.67553582,0.00040838,0.02532131,0.16964958,0.00000000,0.22611918,0.60731787
1.15557779,1.46871264,0.13944013,0.70025537,0.00043164,0.02557232,0.17481605,0.00000000,0.23085128,0.63327603
1.16158079,1.52116789,0.14097864,0.72519409,0.00045365,0.02577470,0.17947903,0.00000000,0.23519634,0.65750980
1.16758379,1.57081445,0.14260844,0.74987677,0.00047411,0.02592709,0.18353557,0.00000000,0.23906232,0.67947622
1.17358679,1.61664923,0.14416011,0.77383267,0.00049274,0.02602852,0.18689190,0.00000000,0.24236319,0.69867935
1.17958979,1.65774745,0.14548695,0.79660394,0.00050931,0.02607852,0.18946613,0.00000000,0.24502126,0.71468258
1.18559280,1.69328248,0.14646600,0.81775419,0.00052362,0.02607704,0.19119076,0.00000000,0.24696922,0.72711919
1.19159580,1.72254314,0.14699853,0.83687692,0.00053553,0.02602452,0.19201463,0.00000000,0.24815199,0.73570101
1.19759880,1.74494783,0.14701008,0.85360353,0.00054495,0.02592183,0.19190447,0.00000000,0.24852811,0.74022450
1.20360180,1.76005495,0.14644986,0.86761039,0.00055183,0.02577024,0.19084573,0.00000000,0.24807070,0.74057431
1.20960480,1.76756905,0.14528980,0.87862487,0.00055619,0.02557139,0.18884291,0.00000000,0.24676803,0.73672413
1.21560780,1.76734285,0.14352306,0.88643008,0.00055806,0.02532714,0.18591916,0.00000000,0.24462350,0.72873471
1.22161081,1.75937482,0.14116218,0.89086802,0.00055754,0.02503954,0.18211532,0.00000000,0.24165518,0.71674937
1.22761381,1.74380282,0.13823691,0.89184128,0.00055475,0.02471065,0.17748839,0.00000000,0.23789494,0.70098709
1.23361681,1.72089424,0.13479181,0.88931323,0.00054983,0.02434251,0.17210952,0.00000000,0.23338722,0.68173359
1.23961981,1.69103298,0.13088364,0.88330669,0.00054296,0.02393697,0.16606167,0.00000000,0.22818745,0.65933079
1.24562281,1.65470432,0.12657878,0.87390140,0.00053432,0.02349564,0.15943690,0.00000000,0.22236041,0.63416508
1.25162581,1.61247819,0.12195065,0.86123034,0.00052409,0.02301985,0.15233367,0.00000000,0.21597831,0.60665504
1.25762881,1.56499163,0.11707722,0.84547520,0.00051246,0.02251060,0.14485398,0.00000000,0.20911901,0.57723891
1.26363182,1.51293139,0.11203879,0.82686123,0.00049963,0.02196862,0.13710069,0.00000000,0.20186427,0.54636240
1.26963482,1.45701694,0.10691594,0.80565161,0.00048578,0.02139439,0.12917502,0.00000000,0.19429803,0.51446730
1.27563782,1.39798482,0.10178784,0.78214159,0.00047108,0.02078825,0.12117428,0.00000000,0.18650502,0.48198112
1.28164082,1.33657441,0.09673082,0.75665261,0.00045569,0.02015054,0.11318998,0.00000000,0.17856946,0.44930817
1.28764382,1.27351556,0.09181736,0.72952642,0.00043979,0.01948174,0.10530631,0.00000000,0.17057395,0.41682220
1.29364682,1.20951813,0.08711525,0.70111933,0.00042351,0.01878260,0.09759902,0.00000000,0.16259865,0.38486070
1.29964982,1.14526344,0.08268722,0.67179678,0.00040701,0.01805435,0.09013466,0.00000000,0.15472051,0.35372099
1.30565283,1.08139757,0.07859068,0.64192799,0.00039042,0.01729881,0.08297024,0.00000000,0.14701270,0.32365781
1.31165583,1.01852626,0.07487780,0.61188100,0.00037389,0.01651854,0.07615319,0.00000000,0.13954416,0.29488263
1.31765883,0.95721137,0.07159580,0.58201801,0.00035757,0.01571693,0.06972168,0.00000000,0.13237913,0.26756416
1.32366183,0.89796848,0.06878736,0.55269096,0.00034158,0.01489828,0.06370505,0.00000000,0.12557682,0.24183008
1.32966483,0.84126571,0.06649129,0.52423768,0.00032608,0.01406781,0.05812465,0.00000000,0.11919111,0.21776979
1.33566783,0.78752337,0.06474325,0.49697837,0.00031122,0.01323167,0.05299460,0.00000000,0.11327017,0.19543768
1.34167084,0.73711459,0.06357675,0.47121278,0.00029714,0.01239687,0.04832282,0.00000000,0.10785628,0.17485711
1.34767384,0.69036675,0.06302421,0.44721807,0.00028402,0.01157124,0.04411205,0.00000000,0.10298567,0.15602451
1.35367684,0.64756378,0.06311825,0.42524752,0.00027202,0.01076333,0.04036089,0.00000000,0.09868840,0.13891370
1.35967984,0.60894940,0.06389309,0.40553026,0.00026129,0.00998228,0.03706487,0.00000000,0.09498848,0.12348016
1.36568284,0.57473131,0.06538618,0.38827200,0.00025203,0.00923774,0.03421750,0.00000000,0.09190416,0.10966509
1.37168584,0.54508642,0.06763994,0.37365701,0.00024441,0.00853973,0.03181127,0.00000000,0.08944837,0.09739937
1.37768884,0.52016708,0.07070365,0.36185112,0.00023862,0.00789858,0.02983861,0.00000000,0.08762948,0.08660707
1.38369185,0.50010816,0.07463533,0.35300593,0.00023488,0.00732483,0.02829277,0.00000000,0.08645222,0.07720872
1.38969485,0.48503500,0.07950368,0.34726376,0.00023339,0.00682916,0.02716866,0.00000000,0.08591888,0.06912424
1.39569785,0.47507171,0.08538985,0.34476346,0.00023441,0.00642237,0.02646357,0.00000000,0.08603068,0.06227540
1.40170085,0.47034959,0.09238894,0.34564641,0.00023817,0.00611533,0.02617779,0.00000000,0.08678918,0.05658805
1.40770385,0.47101521,0.10061110,0.35006251,0.00024496,0.00591896,0.02631505,0.00000000,0.08819784,0.05199381
1.41370685,0.47723746,0.11018201,0.35817562,0.00025509,0.00584420,0.02688289,0.00000000,0.09026341,0.04843157
1.41970985,0.48921306,0.12124264,0.37016790,0.00026887,0.00590202,0.02789276,0.00000000,0.09299718,0.04584845
1.42571286,0.50716990,0.13394803,0.38624265,0.00028668,0.00610328,0.02935994,0.00000000,0.09641590,0.04420049
1.43171586,0.53136757,0.14846503,0.40662500,0.00030887,0.00645874,0.03130321,0.00000000,0.10054230,0.04345296
1.43771886,0.56209460,0.16496880,0.43156021,0.00033585,0.00697885,0.03374429,0.00000000,0.10540510,0.04358021
1.44372186,0.59966205,0.18363812,0.46130904,0.00036800,0.00767362,0.03670695,0.00000000,0.11103834,0.04456524
1.44972486,0.64439312,0.20464934,0.49614028,0.00040571,0.00855236,0.04021595,0.00000000,0.11748020,0.04639881
1.45572786,0.69660899,0.22816930,0.53632014,0.00044936,0.00962342,0.04429565,0.00000000,0.12477098,0.04907831
1.46173087,0.75661089,0.25434706,0.58209889,0.00049927,0.01089381,0.04896845,0.00000000,0.13295059,0.05260616
1.46773387,0.82465914,0.28330498,0.63369502,0.00055571,0.01236883,0.05425305,0.00000000,0.14205538,0.05698809
1.47373687,0.90094970,0.31512930,0.69127748,0.00061887,0.01405164,0.06016263,0.00000000,0.15211460,0.06223111
1.47973987,0.98558945,0.34986067,0.75494684,0.00068884,0.01594284,0.06670298,0.00000000,0.16314654,0.06834136
1.48574287,1.07857128,0.38748518,0.82471625,0.00076557,0.01804004,0.07387076,0.00000000,0.17515457,0.07532194
1.49174587,1.17975036,0.42792620,0.90049323,0.00084887,0.02033744,0.08165194,0.00000000,0.18812340,0.08317080
1.49774887,1.28882324,0.47103786,0.98206342,0.00093838,0.02282550,0.09002046,0.00000000,0.20201564,0.09187877
1.50375188,1.40531096,0.51660040,1.06907749,0.00103357,0.02549073,0.09893744,0.00000000,0.21676905,0.10142789
1.50975488,1.52854794,0.56431801,1.16104213,0.00113371,0.02831549,0.10835072,0.00000000,0.23229460,0.11179019
1.51575788,1.65767757,0.61381951,1.25731626,0.00123790,0.03127807,0.11819512,0.00000000,0.24847564,0.12292689
1.52176088,1.79165568,0.66466220,1.35711305,0.00134504,0.03435281,0.12839327,0.00000000,0.26516824,0.13478822
1.52776388,1.92926252,0.71633887,1.45950843,0.00145387,0.03751049,0.13885708,0.00000000,0.28220291,0.14731388
1.53376688,2.06912334,0.76828816,1.56345609,0.00156300,0.04071882,0.14948993,0.00000000,0.29938760,0.16043416
1.53976988,2.20973759,0.81990782,1.66780902,0.00167090,0.04394319,0.16018944,0.00000000,0.31651211,0.17407166
1.54577289,2.34951579,0.87057074,1.77134695,0.00177598,0.04714756,0.17085074,0.00000000,0.33335364,0.18814363
1.55177589,2.48682307,0.91964295,1.87280894,0.00187664,0.05029543,0.18137020,0.00000000,0.34968346,0.20256481
1.55777889,2.62002765,0.96650306,1.97092979,0.00197128,0.05335101,0.19164938,0.00000000,0.36527424,0.21725057
1.56378189,2.74755232,1.01056225,2.06447897,0.00205836,0.05628039,0.20159906,0.00000000,0.37990797,0.23212024
1.56978489,2.86792645,1.05128383,2.15230017,0.00213650,0.05905275,0.21114311,0.00000000,0.39338391,0.24710048
1.57578789,2.97983630,1.08820156,2.23334980,0.00220445,0.06164151,0.22022206,0.00000000,0.40552628,0.26212826
1.58179090,3.08217085,1.12093567,2.30673240,0.00226122,0.06402534,0.22879610,0.00000000,0.41619134,0.27715355
1.58779390,3.17406082,1.14920575,2.37173130,0.00230603,0.06618909,0.23684734,0.00000000,0.42527344,0.29214121
1.59379690,3.25490871,1.17283993,2.42783273,0.00233843,0.06812437,0.24438117,0.00000000,0.43270964,0.30707206
1.59979990,3.32440804,1.19177952,2.47474210,0.00235825,0.06982998,0.25142659,0.00000000,0.43848280,0.32194302
1.60580290,3.38255039,1.20607912,2.51239147,0.00236563,0.07131196,0.25803542,0.00000000,0.44262278,0.33676608
1.61180590,3.42961971,1.21590178,2.54093753,0.00236102,0.07258335,0.26428045,0.00000000,0.44520566,0.35156619
1.61780890,3.46617376,1.22150963,2.56075010,0.00234519,0.07366359,0.27025242,0.00000000,0.44635107,0.36637820
1.62381191,3.49301338,1.22325023,2.57239154,0.00231915,0.07457765,0.27605609,0.00000000,0.44621751,0.38124271
1.62981491,3.51114098,1.22153945,2.57658791,0.00228417,0.07535484,0.28180541,0.00000000,0.44499602,0.39620133
1.63581791,3.52171010,1.21684154,2.57419341,0.00224169,0.07602741,0.28761814,0.00000000,0.44290233,0.41129141
1.64182091,3.52596874,1.20964754,2.56614971,0.00219332,0.07662900,0.29361009,0.00000000,0.44016796,0.42654058
1.64782391,3.52519910,1.20045315,2.55344219,0.00214079,0.07719292,0.29988922,0.00000000,0.43703048,0.44196154
1.65382691,3.52065700,1.18973705,2.53705555,0.00208586,0.07775052,0.30655003,0.00000000,0.43372360,0.45754731
1.65982991,3.51351407,1.17794093,2.51793068,0.00203031,0.07832962,0.31366834,0.00000000,0.43046735,0.47326737
1.66583292,3.50480578,1.16545210,2.49692540,0.00197591,0.07895302,0.32129695,0.00000000,0.42745890,0.48906499
1.67183592,3.49538784,1.15258967,2.47478065,0.00192436,0.07963740,0.32946219,0.00000000,0.42486445,0.50485596
1.67783892,3.48590348,1.13959478,2.45209413,0.00187729,0.08039237,0.33816179,0.00000000,0.42281254,0.52052889
1.68384192,3.47676285,1.12662545,2.42930238,0.00183621,0.08122002,0.34736396,0.00000000,0.42138906,0.53594720
1.68984492,3.46813583,1.11375599,2.40667214,0.00180255,0.08211476,0.35700789,0.00000000,0.42063419,0.55095278
1.69584792,3.45995801,1.10098111,2.38430121,0.00177763,0.08306359,0.36700568,0.00000000,0.42054150,0.56537113
1.70185093,3.45194949,1.08822407,2.36212842,0.00176264,0.08404681,0.37724546,0.00000000,0.42105899,0.57901782
1.70785393,3.44364507,1.07534845,2.33995193,0.00175870,0.08503896,0.38759568,0.00000000,0.42209231,0.59170598
