energy_ev,total_up,total_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
4.48124062,0.37898474,-0.37898474,0.42929083,-0.42929083,0.00179636,-0.00179636,0.00328060,-0.00328060,0.06398526,-0.06398526,0.00109680,-0.00109680,0.01895098,-0.01895098,0.04633201,-0.04633201
4.48724362,0.35817263,-0.35817263,0.41135743,-0.41135743,0.00149726,-0.00149726,0.00274776,-0.00274776,0.06038632,-0.06038632,0.00101196,-0.00101196,0.01804346,-0.01804346,0.04452759,-0.04452759
4.49324662,0.33731110,-0.33731110,0.39222016,-0.39222016,0.00124025,-0.00124025,0.00229054,-0.00229054,0.05679814,-0.05679814,0.00093203,-0.00093203,0.01710628,-0.01710628,0.04257095,-0.04257095
4.49924962,0.31641885,-0.31641885,0.37200637,-0.37200637,0.00102094,-0.00102094,0.00190077,-0.00190077,0.05322128,-0.05322128,0.00085657,-0.00085657,0.01614287,-0.01614287,0.04047651,-0.04047651
4.50525263,0.29554890,-0.29554890,0.35088696,-0.35088696,0.00083511,-0.00083511,0.00157075,-0.00157075,0.04966221,-0.04966221,0.00078525,-0.00078525,0.01515851,-0.01515851,0.03826404,-0.03826404
4.51125563,0.27478334,-0.27478334,0.32906752,-0.32906751,0.00067875,-0.00067875,0.00129337,-0.00129337,0.04613249,-0.04613249,0.00071780,-0.00071780,0.01415996,-0.01415996,0.03595757,-0.03595757
4.51725863,0.25422730,-0.25422730,0.30677883,-0.30677883,0.00054814,-0.00054814,0.00106213,-0.00106213,0.04264770,-0.04264770,0.00065404,-0.00065404,0.01315510,-0.01315510,0.03358420,-0.03358420
4.52326163,0.23400249,-0.23400249,0.28426726,-0.28426726,0.00043982,-0.00043982,0.00087118,-0.00087118,0.03922637,-0.03922637,0.00059385,-0.00059385,0.01215258,-0.01215258,0.03117296,-0.03117296
4.52926463,0.21424062,-0.21424062,0.26178525,-0.26178525,0.00035066,-0.00035066,0.00071538,-0.00071538,0.03588884,-0.03588884,0.00053715,-0.00053715,0.01116140,-0.01116140,0.02875371,-0.02875371
4.53526763,0.19507722,-0.19507722,0.23958263,-0.23958263,0.00027784,-0.00027784,0.00059026,-0.00059026,0.03265622,-0.03265622,0.00048392,-0.00048392,0.01019058,-0.01019058,0.02635611,-0.02635611
4.54127064,0.17664584,-0.17664584,0.21789883,-0.21789883,0.00021883,-0.00021883,0.00049208,-0.00049208,0.02954941,-0.02954941,0.00043417,-0.00043417,0.00924886,-0.00924886,0.02400875,-0.02400875
4.54727364,0.15907318,-0.15907318,0.19695640,-0.19695640,0.00017143,-0.00017143,0.00041781,-0.00041781,0.02658825,-0.02658825,0.00038791,-0.00038791,0.00834438,-0.00834438,0.02173840,-0.02173840
4.55327664,0.14247519,-0.14247519,0.17695598,-0.17695598,0.00013374,-0.00013374,0.00036513,-0.00036513,0.02379088,-0.02379088,0.00034519,-0.00034519,0.00748455,-0.00748455,0.01956951,-0.01956951
4.55927964,0.12695419,-0.12695419,0.15807276,-0.15807276,0.00010412,-0.00010412,0.00033243,-0.00033243,0.02117321,-0.02117321,0.00030604,-0.00030604,0.00667583,-0.00667583,0.01752376,-0.01752376
4.56528264,0.11259722,-0.11259722,0.14045462,-0.14045462,0.00008120,-0.00008120,0.00031882,-0.00031882,0.01874867,-0.01874867,0.00027052,-0.00027052,0.00592370,-0.00592370,0.01561998,-0.01561998
4.57128564,0.09947545,-0.09947545,0.12422163,-0.12422163,0.00006387,-0.00006387,0.00032411,-0.00032411,0.01652813,-0.01652813,0.00023864,-0.00023864,0.00523262,-0.00523262,0.01387407,-0.01387407
4.57728864,0.08764473,-0.08764473,0.10946691,-0.10946691,0.00005124,-0.00005124,0.00034881,-0.00034881,0.01452001,-0.01452001,0.00021046,-0.00021046,0.00460608,-0.00460608,0.01229918,-0.01229918
4.58329165,0.07714694,-0.07714694,0.09625873,-0.09625873,0.00004265,-0.00004265,0.00039416,-0.00039416,0.01273053,-0.01273053,0.00018598,-0.00018598,0.00404672,-0.00404672,0.01090599,-0.01090599
4.58929465,0.06801217,-0.06801217,0.08464332,-0.08464332,0.00003762,-0.00003762,0.00046207,-0.00046207,0.01116419,-0.01116419,0.00016525,-0.00016525,0.00355643,-0.00355643,0.00970308,-0.00970308
4.59529765,0.06026149,-0.06026149,0.07464852,-0.07464852,0.00003589,-0.00003589,0.00055521,-0.00055521,0.00982429,-0.00982429,0.00014828,-0.00014828,0.00313655,-0.00313655,0.00869741,-0.00869741
4.60130065,0.05391000,-0.05391000,0.06628759,-0.06628759,0.00003739,-0.00003739,0.00067692,-0.00067692,0.00871360,-0.00871360,0.00013512,-0.00013512,0.00278805,-0.00278805,0.00789476,-0.00789476
4.60730365,0.04897008,-0.04897008,0.05956322,-0.05956322,0.00004223,-0.00004223,0.00083122,-0.00083122,0.00783505,-0.00783505,0.00012583,-0.00012583,0.00251178,-0.00251178,0.00730026,-0.00730026
4.61330665,0.04545462,-0.04545462,0.05447129,-0.05447129,0.00005074,-0.00005074,0.00102283,-0.00102283,0.00719252,-0.00719252,0.00012046,-0.00012046,0.00230863,-0.00230863,0.00691882,-0.00691882
4.61930965,0.04337996,-0.04337996,0.05100424,-0.05100424,0.00006344,-0.00006344,0.00125705,-0.00125705,0.00679156,-0.00679156,0.00011913,-0.00011913,0.00217979,-0.00217979,0.00675553,-0.00675553
4.62531266,0.04276850,-0.04276850,0.04915382,-0.04915382,0.00008109,-0.00008109,0.00153978,-0.00153978,0.00664014,-0.00664014,0.00012194,-0.00012194,0.00212692,-0.00212692,0.00681599,-0.00681599
4.63131566,0.04365072,-0.04365072,0.04891308,-0.04891308,0.00010466,-0.00010466,0.00187738,-0.00187738,0.00674932,-0.00674932,0.00012906,-0.00012906,0.00215233,-0.00215233,0.00710651,-0.00710651
4.63731866,0.04606661,-0.04606661,0.05027749,-0.05027749,0.00013541,-0.00013541,0.00227662,-0.00227662,0.00713391,-0.00713391,0.00014066,-0.00014066,0.00225915,-0.00225915,0.00763417,-0.00763417
4.64332166,0.05006641,-0.05006641,0.05324512,-0.05324512,0.00017485,-0.00017485,0.00274449,-0.00274449,0.00781297,-0.00781297,0.00015696,-0.00015696,0.00245143,-0.00245143,0.00840682,-0.00840682
4.64932466,0.05571048,-0.05571048,0.05781594,-0.05781595,0.00022480,-0.00022480,0.00328810,-0.00328810,0.00881025,-0.00881025,0.00017819,-0.00017819,0.00273421,-0.00273421,0.00943289,-0.00943289
4.65532766,0.06306859,-0.06306859,0.06399020,-0.06399020,0.00028739,-0.00028739,0.00391447,-0.00391447,0.01015446,-0.01015446,0.00020461,-0.00020461,0.00311361,-0.00311361,0.01072111,-0.01072111
4.66133067,0.07221827,-0.07221827,0.07176597,-0.07176597,0.00036509,-0.00036509,0.00463033,-0.00463033,0.01187942,-0.01187942,0.00023649,-0.00023649,0.00359681,-0.00359681,0.01228007,-0.01228007
4.66733367,0.08324258,-0.08324258,0.08113614,-0.08113614,0.00046067,-0.00046067,0.00544191,-0.00544191,0.01402401,-0.01402401,0.00027410,-0.00027410,0.00419200,-0.00419200,0.01411772,-0.01411772
4.67333667,0.09622714,-0.09622714,0.09208480,-0.09208480,0.00057724,-0.00057724,0.00635467,-0.00635467,0.01663191,-0.01663191,0.00031771,-0.00031771,0.00490833,-0.00490833,0.01624078,-0.01624078
4.67933967,0.11125667,-0.11125667,0.10458343,-0.10458343,0.00071822,-0.00071822,0.00737313,-0.00737313,0.01975119,-0.01975119,0.00036754,-0.00036754,0.00575575,-0.00575575,0.01865407,-0.01865407
4.68534267,0.12841102,-0.12841102,0.11858701,-0.11858701,0.00088728,-0.00088728,0.00850057,-0.00850057,0.02343353,-0.02343353,0.00042380,-0.00042380,0.00674486,-0.00674486,0.02135988,-0.02135988
4.69134567,0.14776084,-0.14776084,0.13403027,-0.13403027,0.00108830,-0.00108830,0.00973883,-0.00973883,0.02773328,-0.02773328,0.00048666,-0.00048666,0.00788667,-0.00788667,0.02435725,-0.02435725
4.69734867,0.16936303,-0.16936304,0.15082442,-0.15082442,0.00132532,-0.00132532,0.01108811,-0.01108811,0.03270622,-0.03270622,0.00055620,-0.00055620,0.00919230,-0.00919230,0.02764138,-0.02764138
4.70335168,0.19325615,-0.19325616,0.16885453,-0.16885453,0.00160240,-0.00160240,0.01254684,-0.01254684,0.03840797,-0.03840797,0.00063242,-0.00063242,0.01067269,-0.01067269,0.03120305,-0.03120305
4.70935468,0.21945575,-0.21945575,0.18797775,-0.18797775,0.00192351,-0.00192351,0.01411149,-0.01411149,0.04489219,-0.04489219,0.00071526,-0.00071526,0.01233820,-0.01233820,0.03502819,-0.03502819
4.71535768,0.24794992,-0.24794992,0.20802258,-0.20802258,0.00229242,-0.00229242,0.01577656,-0.01577656,0.05220846,-0.05220846,0.00080453,-0.00080453,0.01419820,-0.01419820,0.03909753,-0.03909753
4.72136068,0.27869516,-0.27869516,0.22878937,-0.22878937,0.00271248,-0.00271248,0.01753451,-0.01753451,0.06039991,-0.06039991,0.00089992,-0.00089992,0.01626057,-0.01626057,0.04338646,-0.04338646
4.72736368,0.31161259,-0.31161259,0.25005197,-0.25005197,0.00318648,-0.00318648,0.01937582,-0.01937583,0.06950068,-0.06950068,0.00100102,-0.00100102,0.01853123,-0.01853123,0.04786500,-0.04786500
4.73336668,0.34658473,-0.34658473,0.27156077,-0.27156077,0.00371647,-0.00371647,0.02128909,-0.02128909,0.07953320,-0.07953320,0.00110729,-0.00110729,0.02101359,-0.02101359,0.05249795,-0.05249795
4.73936968,0.38345291,-0.38345291,0.29304682,-0.29304682,0.00430352,-0.00430352,0.02326112,-0.02326112,0.09050545,-0.09050545,0.00121805,-0.00121805,0.02370803,-0.02370803,0.05724530,-0.05724530
4.74537269,0.42201544,-0.42201544,0.31422713,-0.31422713,0.00494756,-0.00494756,0.02527719,-0.02527719,0.10240823,-0.10240823,0.00133249,-0.00133249,0.02661135,-0.02661135,0.06206265,-0.06206265
4.75137569,0.46202657,-0.46202657,0.33481083,-0.33481083,0.00564719,-0.00564719,0.02732120,-0.02732120,0.11521261,-0.11521261,0.00144970,-0.00144970,0.02971625,-0.02971625,0.06690196,-0.06690196
4.75737869,0.50319646,-0.50319646,0.35450601,-0.35450601,0.00639955,-0.00639955,0.02937596,-0.02937596,0.12886769,-0.12886769,0.00156862,-0.00156862,0.03301087,-0.03301087,0.07171227,-0.07171227
4.76338169,0.54519214,-0.54519214,0.37302695,-0.37302695,0.00720017,-0.00720017,0.03142348,-0.03142348,0.14329879,-0.14329879,0.00168811,-0.00168811,0.03647844,-0.03647844,0.07644065,-0.07644065
4.76938469,0.58763952,-0.58763952,0.39010139,-0.39010139,0.00804293,-0.00804293,0.03344521,-0.03344521,0.15840618,-0.15840618,0.00180692,-0.00180692,0.04009691,-0.04009691,0.08103314,-0.08103314
4.77538769,0.63012667,-0.63012667,0.40547764,-0.40547764,0.00892000,-0.00892000,0.03542230,-0.03542230,0.17406459,-0.17406459,0.00192375,-0.00192375,0.04383886,-0.04383886,0.08543577,-0.08543577
4.78139070,0.67220825,-0.67220825,0.41893105,-0.41893105,0.00982194,-0.00982194,0.03733594,-0.03733594,0.19012351,-0.19012351,0.00203721,-0.00203721,0.04767143,-0.04767143,0.08959558,-0.08959558
4.78739370,0.71341114,-0.71341114,0.43026975,-0.43026975,0.01073778,-0.01073778,0.03916751,-0.03916751,0.20640842,-0.20640842,0.00214592,-0.00214592,0.05155656,-0.05155656,0.09346161,-0.09346161
4.79339670,0.75324141,-0.75324141,0.43933920,-0.43933920,0.01165524,-0.01165524,0.04089889,-0.04089889,0.22272308,-0.22272308,0.00224845,-0.00224845,0.05545124,-0.05545124,0.09698588,-0.09698588
4.79939970,0.79119241,-0.79119241,0.44602563,-0.44602563,0.01256097,-0.01256097,0.04251261,-0.04251261,0.23885276,-0.23885276,0.00234342,-0.00234342,0.05930818,-0.05930818,0.10012423,-0.10012423
4.80540270,0.82675400,-0.82675400,0.45025806,-0.45025805,0.01344087,-0.01344087,0.04399207,-0.04399207,0.25456852,-0.25456852,0.00242949,-0.00242949,0.06307650,-0.06307650,0.10283713,-0.10283713
4.81140570,0.85942271,-0.85942271,0.45200885,-0.45200885,0.01428055,-0.01428055,0.04532174,-0.04532174,0.26963241,-0.26963241,0.00250539,-0.00250539,0.06670277,-0.06670277,0.10509036,-0.10509036
4.81740870,0.88871275,-0.88871275,0.45129305,-0.45129305,0.01506568,-0.01506568,0.04648730,-0.04648730,0.28380344,-0.28380344,0.00256996,-0.00256996,0.07013210,-0.07013210,0.10685559,-0.10685559
4.82341171,0.91416743,-0.91416743,0.44816628,-0.44816628,0.01578256,-0.01578256,0.04747588,-0.04747588,0.29684424,-0.29684424,0.00262218,-0.00262218,0.07330948,-0.07330948,0.10811084,-0.10811084
4.82941471,0.93537094,-0.93537094,0.44272163,-0.44272163,0.01641859,-0.01641859,0.04827621,-0.04827621,0.30852807,-0.30852807,0.00266118,-0.00266118,0.07618119,-0.07618119,0.10884085,-0.10884084
4.83541771,0.95195981,-0.95195981,0.43508559,-0.43508559,0.01696275,-0.01696275,0.04887887,-0.04887887,0.31864604,-0.31864604,0.00268627,-0.00268627,0.07869632,-0.07869632,0.10903728,-0.10903728
4.84142071,0.96363398,-0.96363398,0.42541329,-0.42541329,0.01740614,-0.01740614,0.04927651,-0.04927651,0.32701417,-0.32701417,0.00269698,-0.00269698,0.08080823,-0.08080823,0.10869888,-0.10869888
4.84742371,0.97016683,-0.97016683,0.41388328,-0.41388328,0.01774241,-0.01774241,0.04946411,-0.04946411,0.33348011,-0.33348011,0.00269307,-0.00269307,0.08247602,-0.08247602,0.10783149,-0.10783149
4.85342671,0.97141386,-0.97141386,0.40069214,-0.40069214,0.01796817,-0.01796817,0.04943926,-0.04943926,0.33792916,-0.33792916,0.00267452,-0.00267452,0.08366592,-0.08366592,0.10644796,-0.10644796
4.85942971,0.96731961,-0.96731961,0.38604906,-0.38604906,0.01808336,-0.01808336,0.04920243,-0.04920243,0.34028935,-0.34028935,0.00264155,-0.00264155,0.08435237,-0.08435237,0.10456799,-0.10456799
4.86543272,0.95792246,-0.95792246,0.37017067,-0.37017067,0.01809147,-0.01809147,0.04875726,-0.04875726,0.34053540,-0.34053540,0.00259464,-0.00259464,0.08451906,-0.08451906,0.10221783,-0.10221783
4.87143572,0.94335708,-0.94335708,0.35327622,-0.35327622,0.01799975,-0.01799975,0.04811081,-0.04811081,0.33869135,-0.33869135,0.00253451,-0.00253451,0.08415956,-0.08415956,0.09942990,-0.09942990
4.87743872,0.92385417,-0.92385417,0.33558331,-0.33558331,0.01781929,-0.01781929,0.04727378,-0.04727378,0.33483176,-0.33483176,0.00246209,-0.00246209,0.08327768,-0.08327768,0.09624233,-0.09624233
4.88344172,0.89973767,-0.89973767,0.31730408,-0.31730408,0.01756501,-0.01756501,0.04626069,-0.04626069,0.32908136,-0.32908136,0.00237855,-0.00237855,0.08188754,-0.08188754,0.09269834,-0.09269834
4.88944472,0.87141919,-0.87141919,0.29864214,-0.29864214,0.01725559,-0.01725559,0.04508996,-0.04508996,0.32161332,-0.32161332,0.00228523,-0.00228523,0.08001325,-0.08001325,0.08884565,-0.08884565
4.89544772,0.83938998,-0.83938998,0.27978997,-0.27978997,0.01691321,-0.01691321,0.04378394,-0.04378394,0.31264599,-0.31264599,0.00218364,-0.00218364,0.07768828,-0.07768828,0.08473564,-0.08473564
4.90145073,0.80421057,-0.80421057,0.26092701,-0.26092701,0.01656335,-0.01656335,0.04236879,-0.04236879,0.30243838,-0.30243838,0.00207542,-0.00207542,0.07495457,-0.07495457,0.08042259,-0.08042259
4.90745373,0.76649847,-0.76649847,0.24221820,-0.24221819,0.01623443,-0.01623443,0.04087431,-0.04087431,0.29128455,-0.29128455,0.00196229,-0.00196229,0.07186126,-0.07186126,0.07596273,-0.07596273
4.91345673,0.72691439,-0.72691439,0.22381297,-0.22381297,0.01595734,-0.01595734,0.03933358,-0.03933358,0.27950696,-0.27950696,0.00184604,-0.00184604,0.06846339,-0.06846339,0.07141338,-0.07141338
4.91945973,0.68614729,-0.68614729,0.20584473,-0.20584473,0.01576498,-0.01576498,0.03778253,-0.03778253,0.26744922,-0.26744922,0.00172848,-0.00172848,0.06482023,-0.06482023,0.06683191,-0.06683191
4.92546273,0.64489904,-0.64489904,0.18843054,-0.18843054,0.01569172,-0.01569172,0.03625936,-0.03625936,0.25546821,-0.25546821,0.00161139,-0.00161139,0.06099374,-0.06099374,0.06227486,-0.06227486
4.93146573,0.60386893,-0.60386893,0.17167115,-0.17167115,0.01577274,-0.01577274,0.03480387,-0.03480387,0.24392605,-0.24392605,0.00149650,-0.00149650,0.05704683,-0.05704683,0.05779695,-0.05779695
4.93746873,0.56373867,-0.56373867,0.15565121,-0.15565121,0.01604337,-0.01604337,0.03345670,-0.03345670,0.23318188,-0.23318188,0.00138545,-0.00138545,0.05304174,-0.05304174,0.05345025,-0.05345025
4.94347174,0.52515829,-0.52515829,0.14043970,-0.14043970,0.01653839,-0.01653839,0.03225842,-0.03225842,0.22358380,-0.22358380,0.00127976,-0.00127976,0.04903856,-0.04903856,0.04928335,-0.04928335
4.94947474,0.48873341,-0.48873341,0.12609045,-0.12609045,0.01729118,-0.01729118,0.03124864,-0.03124864,0.21546109,-0.21546109,0.00118081,-0.00118081,0.04509384,-0.04509384,0.04534067,-0.04534067
4.95547774,0.45501398,-0.45501397,0.11264287,-0.11264287,0.01833289,-0.01833289,0.03046501,-0.03046501,0.20911674,-0.20911674,0.00108979,-0.00108979,0.04125941,-0.04125941,0.04166188,-0.04166188
4.96148074,0.42448499,-0.42448499,0.10012277,-0.10012276,0.01969159,-0.01969159,0.02994224,-0.02994224,0.20482060,-0.20482060,0.00100774,-0.00100774,0.03758148,-0.03758148,0.03828147,-0.03828147
4.96748374,0.39755918,-0.39755918,0.08854328,-0.08854328,0.02139132,-0.02139132,0.02971112,-0.02971112,0.20280303,-0.20280303,0.00093549,-0.00093549,0.03409989,-0.03409989,0.03522839,-0.03522839
4.97348674,0.37457181,-0.37457181,0.07790595,-0.07790595,0.02345114,-0.02345114,0.02979753,-0.02979753,0.20324934,-0.20324934,0.00087366,-0.00087366,0.03084776,-0.03084776,0.03252598,-0.03252598
4.97948974,0.35577761,-0.35577761,0.06820193,-0.06820193,0.02588424,-0.02588424,0.03022160,-0.03022160,0.20629491,-0.20629491,0.00082267,-0.00082267,0.02785121,-0.02785121,0.03019195,-0.03019195
4.98549275,0.34134983,-0.34134983,0.05941321,-0.05941321,0.02869705,-0.02869705,0.03099689,-0.03099689,0.21202133,-0.21202133,0.00078275,-0.00078275,0.02512947,-0.02512947,0.02823854,-0.02823854
4.99149575,0.33138135,-0.33138135,0.05151404,-0.05151404,0.03188844,-0.03188844,0.03212973,-0.03212973,0.22045341,-0.22045341,0.00075392,-0.00075392,0.02269510,-0.02269510,0.02667286,-0.02667286
4.99749875,0.32588773,-0.32588773,0.04447231,-0.04447231,0.03544901,-0.03544901,0.03361876,-0.03361876,0.23155735,-0.23155735,0.00073605,-0.00073605,0.02055447,-0.02055447,0.02549729,-0.02549729
5.00350175,0.32481210,-0.32481210,0.03825108,-0.03825107,0.03936065,-0.03936065,0.03545453,-0.03545453,0.24524020,-0.24524020,0.00072880,-0.00072880,0.01870830,-0.01870830,0.02471015,-0.02471015
5.00950475,0.32803180,-0.32803180,0.03281003,-0.03281003,0.04359619,-0.04359619,0.03761949,-0.03761949,0.26135055,-0.26135055,0.00073170,-0.00073170,0.01715239,-0.01715239,0.02430631,-0.02430631
5.01550775,0.33536642,-0.33536642,0.02810693,-0.02810693,0.04811942,-0.04811942,0.04008808,-0.04008808,0.27968080,-0.27968080,0.00074415,-0.00074415,0.01587841,-0.01587841,0.02427801,-0.02427801
5.02151076,0.34658734,-0.34658734,0.02409902,-0.02409902,0.05288534,-0.05288534,0.04282714,-0.04282714,0.29997098,-0.29997098,0.00076545,-0.00076545,0.01487471,-0.01487471,0.02461569,-0.02461569
5.02751376,0.36142825,-0.36142825,0.02074433,-0.02074433,0.05784074,-0.05784074,0.04579655,-0.04579655,0.32191410,-0.32191410,0.00079478,-0.00079478,0.01412716,-0.01412716,0.02530886,-0.02530886
5.03351676,0.37959659,-0.37959659,0.01800277,-0.01800277,0.06292519,-0.06292519,0.04895015,-0.04895015,0.34516319,-0.34516319,0.00083129,-0.00083129,0.01362000,-0.01362000,0.02634703,-0.02634703
5.03951976,0.40078547,-0.40078548,0.01583716,-0.01583716,0.06807228,-0.06807228,0.05223687,-0.05223687,0.36933977,-0.36933977,0.00087410,-0.00087410,0.01333658,-0.01333658,0.02772050,-0.02772050
5.04552276,0.42468577,-0.42468577,0.01421400,-0.01421400,0.07321126,-0.07321126,0.05560214,-0.05560214,0.39404374,-0.39404374,0.00092230,-0.00092230,0.01326008,-0.01326008,0.02942119,-0.02942119
5.05152576,0.45099786,-0.45099786,0.01310399,-0.01310399,0.07826886,-0.07826886,0.05898936,-0.05898936,0.41886429,-0.41886429,0.00097502,-0.00097502,0.01337415,-0.01337415,0.03144333,-0.03144333
5.05752876,0.47944268,-0.47944268,0.01248236,-0.01248236,0.08317141,-0.08317141,0.06234162,-0.06234162,0.44339161,-0.44339161,0.00103144,-0.00103144,0.01366342,-0.01366342,0.03378394,-0.03378394
5.06353177,0.50977143,-0.50977143,0.01232890,-0.01232890,0.08784705,-0.08784705,0.06560337,-0.06560337,0.46722892,-0.46722892,0.00109078,-0.00109078,0.01411391,-0.01411391,0.03644319,-0.03644319
5.06953477,0.54177342,-0.54177342,0.01262777,-0.01262777,0.09222800,-0.09222800,0.06872216,-0.06872216,0.49000432,-0.49000432,0.00115238,-0.00115238,0.01471328,-0.01471328,0.03942448,-0.03942448
5.07553777,0.57528172,-0.57528172,0.01336705,-0.01336705,0.09625270,-0.09625270,0.07165021,-0.07165021,0.51138200,-0.51138200,0.00121566,-0.00121566,0.01545100,-0.01545100,0.04273426,-0.04273426
5.08154077,0.61017587,-0.61017587,0.01453801,-0.01453801,0.09986788,-0.09986788,0.07434590,-0.07434590,0.53107224,-0.53107224,0.00128017,-0.00128017,0.01631837,-0.01631837,0.04638158,-0.04638158
5.08754377,0.64638152,-0.64638152,0.01613423,-0.01613423,0.10303026,-0.10303026,0.07677495,-0.07677495,0.54883967,-0.54883967,0.00134557,-0.00134557,0.01730836,-0.01730836,0.05037725,-0.05037725
5.09354677,0.68386672,-0.68386672,0.01815052,-0.01815052,0.10570793,-0.10570793,0.07891133,-0.07891133,0.56450937,-0.56450937,0.00141163,-0.00141163,0.01841540,-0.01841540,0.05473280,-0.05473280
5.09954977,0.72263473,-0.72263473,0.02058169,-0.02058169,0.10788122,-0.10788122,0.08073782,-0.08073782,0.57797052,-0.57797052,0.00147824,-0.00147824,0.01963500,-0.01963500,0.05945904,-0.05945904
5.10555278,0.76271353,-0.76271353,0.02342121,-0.02342121,0.10954311,-0.10954311,0.08224615,-0.08224615,0.58917715,-0.58917715,0.00154538,-0.00154538,0.02096331,-0.02096331,0.06456447,-0.06456447
5.11155578,0.80414251,-0.80414251,0.02665991,-0.02665991,0.11069907,-0.11069907,0.08343683,-0.08343683,0.59814619,-0.59814619,0.00161307,-0.00161307,0.02239661,-0.02239661,0.07005343,-0.07005343
5.11755878,0.84695670,-0.84695670,0.03028467,-0.03028467,0.11136637,-0.11136637,0.08431847,-0.08431847,0.60495266,-0.60495266,0.00168141,-0.00168141,0.02393069,-0.02393069,0.07592417,-0.07592417
5.12356178,0.89116958,-0.89116958,0.03427722,-0.03427722,0.11157282,-0.11157282,0.08490685,-0.08490685,0.60972233,-0.60972233,0.00175047,-0.00175047,0.02556037,-0.02556037,0.08216687,-0.08216687
5.12956478,0.93675527,-0.93675527,0.03861310,-0.03861310,0.11135517,-0.11135517,0.08522365,-0.08522365,0.61262227,-0.61262227,0.00182035,-0.00182035,0.02727888,-0.02727888,0.08876186,-0.08876186
5.13556778,0.98363133,-0.98363133,0.04326095,-0.04326095,0.11075704,-0.11075704,0.08529497,-0.08529497,0.61384976,-0.61384976,0.00189103,-0.00189103,0.02907742,-0.02907742,0.09567790,-0.09567790
5.14157079,1.03164329,-1.03164330,0.04818205,-0.04818205,0.10982665,-0.10982665,0.08514967,-0.08514966,0.61362021,-0.61362021,0.00196246,-0.00196246,0.03094481,-0.03094481,0.10287095,-0.10287095
5.14757379,1.08055222,-1.08055223,0.05333023,-0.05333023,0.10861444,-0.10861444,0.08481773,-0.08481773,0.61215480,-0.61215480,0.00203443,-0.00203443,0.03286720,-0.03286720,0.11028331,-0.11028331
5.15357679,1.13002626,-1.13002627,0.05865227,-0.05865227,0.10717062,-0.10717062,0.08432865,-0.08432865,0.60966864,-0.60966864,0.00210664,-0.00210664,0.03482808,-0.03482808,0.11784339,-0.11784339
5.15957979,1.17963729,-1.17963729,0.06408872,-0.06408872,0.10554298,-0.10554298,0.08370997,-0.08370997,0.60635998,-0.60635998,0.00217862,-0.00217862,0.03680839,-0.03680839,0.12546602,-0.12546602
5.16558279,1.22886326,-1.22886326,0.06957518,-0.06957518,0.10377484,-0.10377484,0.08298606,-0.08298606,0.60240132,-0.60240132,0.00224974,-0.00224974,0.03878684,-0.03878684,0.13305355,-0.13305355
5.17158579,1.27709680,-1.27709680,0.07504405,-0.07504405,0.10190345,-0.10190345,0.08217721,-0.08217721,0.59793277,-0.59793277,0.00231927,-0.00231927,0.04074050,-0.04074050,0.14049762,-0.14049762
5.17758879,1.32365992,-1.32365992,0.08042673,-0.08042673,0.09995880,-0.09995880,0.08129911,-0.08129911,0.59305811,-0.59305811,0.00238634,-0.00238634,0.04264551,-0.04264551,0.14768161,-0.14768161
5.18359180,1.36782468,-1.36782468,0.08565612,-0.08565612,0.09796295,-0.09796295,0.08036265,-0.08036265,0.58784376,-0.58784377,0.00245000,-0.00245000,0.04447806,-0.04447806,0.15448370,-0.15448370
5.18959480,1.40883906,-1.40883906,0.09066945,-0.09066945,0.09592985,-0.09592985,0.07937413,-0.07937413,0.58232063,-0.58232063,0.00250924,-0.00250924,0.04621540,-0.04621540,0.16078047,-0.16078047
5.19559780,1.44595687,-1.44595687,0.09541125,-0.09541125,0.09386570,-0.09386570,0.07833589,-0.07833589,0.57648862,-0.57648862,0.00256308,-0.00256308,0.04783703,-0.04783703,0.16645086,-0.16645086
5.20160080,1.47847046,-1.47847046,0.09983637,-0.09983637,0.09176977,-0.09176977,0.07724713,-0.07724713,0.57032356,-0.57032356,0.00261057,-0.00261057,0.04932586,-0.04932586,0.17138031,-0.17138031
5.20760380,1.50574441,-1.50574441,0.10391288,-0.10391288,0.08963559,-0.08963559,0.07610505,-0.07610505,0.56378594,-0.56378594,0.00265087,-0.00265087,0.05066942,-0.05066942,0.17546499,-0.17546499
5.21360680,1.52724863,-1.52724863,0.10762476,-0.10762476,0.08745250,-0.08745250,0.07490614,-0.07490614,0.55683082,-0.55683082,0.00268332,-0.00268332,0.05186085,-0.05186085,0.17861570,-0.17861570
5.21960980,1.54258879,-1.54258879,0.11097411,-0.11097411,0.08520730,-0.08520730,0.07364749,-0.07364749,0.54941829,-0.54941829,0.00270746,-0.00270746,0.05289986,-0.05289986,0.18076155,-0.18076155
5.22561281,1.55153249,-1.55153249,0.11398290,-0.11398290,0.08288610,-0.08288610,0.07232808,-0.07232808,0.54152363,-0.54152363,0.00272309,-0.00272309,0.05379334,-0.05379334,0.18185291,-0.18185291
5.23161581,1.55402945,-1.55402945,0.11669397,-0.11669397,0.08047605,-0.08047605,0.07094998,-0.07094998,0.53314655,-0.53314655,0.00273028,-0.00273028,0.05455576,-0.05455576,0.18186369,-0.18186369
