energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
3.44272136,2.19457064,0.29026564,0.89989086,0.00800785,0.09989592,0.17038335,0.17036857,0.28041308,0.86529156
3.44872436,2.17205294,0.29235478,0.89040824,0.00767596,0.09665357,0.16969012,0.16787940,0.28168337,0.85389598
3.45472736,2.14856236,0.29395092,0.88317225,0.00742812,0.09341850,0.16800237,0.16511126,0.28440345,0.84132255
3.46073037,2.12419920,0.29506907,0.87811255,0.00726207,0.09019426,0.16535383,0.16206359,0.28860742,0.82764732
3.46673337,2.09914243,0.29573791,0.87514742,0.00717460,0.08698920,0.16180128,0.15874438,0.29430587,0.81298868
3.47273637,2.07363860,0.29599806,0.87418368,0.00716156,0.08381619,0.15742263,0.15517035,0.30148284,0.79750168
3.47873937,2.04798583,0.29589979,0.87511513,0.00721799,0.08069197,0.15231413,0.15136669,0.31009290,0.78137049
3.48474237,2.02251407,0.29550020,0.87782001,0.00733818,0.07763628,0.14658712,0.14736647,0.32005857,0.76479913
3.49074537,1.99756296,0.29486017,0.88215785,0.00751570,0.07467082,0.14036417,0.14320968,0.33126840,0.74800146
3.49674837,1.97345913,0.29404119,0.88796637,0.00774353,0.07181805,0.13377506,0.13894208,0.34357602,0.73119063
3.50275138,1.95049430,0.29310225,0.89505889,0.00801409,0.06910003,0.12695261,0.13461380,0.35680031,0.71456894
3.50875438,1.92890609,0.29209704,0.90322293,0.00831934,0.06653720,0.12002863,0.13027792,0.37072713,0.69831861
3.51475738,1.90886275,0.29107158,0.91222046,0.00865090,0.06414741,0.11313010,0.12598895,0.38511263,0.68259397
3.52076038,1.89045308,0.29006248,0.92179015,0.00900014,0.06194501,0.10637581,0.12180145,0.39968817,0.66751569
3.52676338,1.87368217,0.28909577,0.93165189,0.00935834,0.05994029,0.09987341,0.11776870,0.41416708,0.65316713
3.53276638,1.85847344,0.28818655,0.94151361,0.00971685,0.05813911,0.09371721,0.11394153,0.42825273,0.63959324
3.53876938,1.84467681,0.28733926,0.95108020,0.01006724,0.05654285,0.08798646,0.11036737,0.44164809,0.62680181
3.54477239,1.83208242,0.28654865,0.96006419,0.01040152,0.05514866,0.08274439,0.10708952,0.45406613,0.61476712
3.55077539,1.82043912,0.28580129,0.96819774,0.01071229,0.05394999,0.07803783,0.10414649,0.46524080,0.60343558
3.55677839,1.80947636,0.28507746,0.97524519,0.01099293,0.05293727,0.07389739,0.10157171,0.47493798,0.59273304
3.56278139,1.79892805,0.28435339,0.98101546,0.01123776,0.05209888,0.07033823,0.09939322,0.48296605,0.58257328
3.56878439,1.78855682,0.28360348,0.98537343,0.01144217,0.05142214,0.06736108,0.09763361,0.48918534,0.57286712
3.57478739,1.77817695,0.28280255,0.98824963,0.01160277,0.05089439,0.06495375,0.09630999,0.49351613,0.56353156
3.58079040,1.76767454,0.28192785,0.98964742,0.01171740,0.05050404,0.06309274,0.09543408,0.49594465,0.55449852
3.58679340,1.75702354,0.28096071,0.98964706,0.01178522,0.05024149,0.06174503,0.09501224,0.49652669,0.54572246
3.59279640,1.74629657,0.27988780,0.98840630,0.01180668,0.05009999,0.06086986,0.09504566,0.49538870,0.53718672
3.59879940,1.73566974,0.27870191,0.98615717,0.01178351,0.05007615,0.06042054,0.09553046,0.49272601,0.52890794
3.60480240,1.72542123,0.27740225,0.98319901,0.01171860,0.05017030,0.06034617,0.09645780,0.48879841,0.52093860
3.61080540,1.71592357,0.27599427,0.97988788,0.01161596,0.05038658,0.06059314,0.09781413,0.48392294,0.51336744
3.61680840,1.70763010,0.27448920,0.97662285,0.01148056,0.05073268,0.06110665,0.09958128,0.47846442,0.50631770
3.62281141,1.70105627,0.27290314,0.97382961,0.01131821,0.05121939,0.06183192,0.10173678,0.47282379,0.49994351
3.62881441,1.69675689,0.27125612,0.97194237,0.01113546,0.05185984,0.06271533,0.10425409,0.46742492,0.49442439
3.63481741,1.69530056,0.26957097,0.97138471,0.01093946,0.05266855,0.06370541,0.10710300,0.46270035,0.48995834
3.64082041,1.69724256,0.26787228,0.97255049,0.01073788,0.05366040,0.06475368,0.11025009,0.45907643,0.48675380
3.64682341,1.70309774,0.26618546,0.97578558,0.01053879,0.05484934,0.06581538,0.11365920,0.45695862,0.48502081
3.65282641,1.71331465,0.26453602,0.98137144,0.01035064,0.05624728,0.06685013,0.11729209,0.45671733,0.48496188
3.65882941,1.72825223,0.26294902,0.98951134,0.01018217,0.05786287,0.06782246,0.12110902,0.45867496,0.48676284
3.66483242,1.74816022,0.26144881,1.00031977,0.01004245,0.05970043,0.06870228,0.12506953,0.46309457,0.49058414
3.67083542,1.77316391,0.26005899,1.01381573,0.00994082,0.06175915,0.06946532,0.12913304,0.47017058,0.49655288
3.67683842,1.80325419,0.25880251,1.02992006,0.00988687,0.06403236,0.07009337,0.13325959,0.48002182,0.50475582
3.68284142,1.83828291,0.25770193,1.04845706,0.00989045,0.06650722,0.07057452,0.13741043,0.49268713,0.51523369
3.68884442,1.87796391,0.25677969,1.06916019,0.00996163,0.06916466,0.07090328,0.14154857,0.50812365,0.52797690
3.69484742,1.92187931,0.25605836,1.09168173,0.01011058,0.07197963,0.07108054,0.14563920,0.52620774,0.54292286
3.70085043,1.96949085,0.25556073,1.11560579,0.01034751,0.07492169,0.07111342,0.14965005,0.54673854,0.55995485
3.70685343,2.02015563,0.25530979,1.14046423,0.01068247,0.07795591,0.07101497,0.15355159,0.56944394,0.57890260
3.71285643,2.07314543,0.25532845,1.16575460,0.01112517,0.08104401,0.07080374,0.15731714,0.59398869,0.59954446
3.71885943,2.12766888,0.25563903,1.19095950,0.01168467,0.08414578,0.07050313,0.16092287,0.61998440,0.62161117
3.72486243,2.18289542,0.25626253,1.21556631,0.01236911,0.08722056,0.07014069,0.16434776,0.64700098,0.64479099
3.73086543,2.23798024,0.25721769,1.23908659,0.01318531,0.09022891,0.06974722,0.16757353,0.67457911,0.66873624
3.73686843,2.29208903,0.25851988,1.26107416,0.01413841,0.09313423,0.06935580,0.17058450,0.70224348,0.69307087
3.74287144,2.34442184,0.26017998,1.28114135,0.01523147,0.09590432,0.06900068,0.17336755,0.72951604,0.71739900
3.74887444,2.39423507,0.26220310,1.29897246,0.01646509,0.09851283,0.06871622,0.17591208,0.75592914,0.74131410
3.75487744,2.44086081,0.26458754,1.31433406,0.01783703,0.10094041,0.06853569,0.17821005,0.78103796,0.76440860
3.76088044,2.48372303,0.26732378,1.32708178,0.01934195,0.10317565,0.06849022,0.18025610,0.80443194,0.78628359
3.76688344,2.52235002,0.27039370,1.33716317,0.02097115,0.10521565,0.06860767,0.18204775,0.82574483,0.80655842
3.77288644,2.55638272,0.27377013,1.34461676,0.02271248,0.10706618,0.06891171,0.18358564,0.84466302,0.82487976
3.77888944,2.58557885,0.27741660,1.34956724,0.02455031,0.10874153,0.06942096,0.18487386,0.86093217,0.84093000
3.78489245,2.60981271,0.28128750,1.35221724,0.02646571,0.11026383,0.07014826,0.18592022,0.87436167,0.85443458
3.79089545,2.62907092,0.28532856,1.35283583,0.02843664,0.11166215,0.07110016,0.18673660,0.88482709,0.86516811
3.79689845,2.64344425,0.28947757,1.35174459,0.03043846,0.11297107,0.07227656,0.18733911,0.89227058,0.87295906
3.80290145,2.65311621,0.29366550,1.34930168,0.03244441,0.11422915,0.07367052,0.18774830,0.89669918,0.87769288
3.80890445,2.65834873,0.29781776,1.34588468,0.03442629,0.11547702,0.07526832,0.18798910,0.89818143,0.87931347
3.81490745,2.65946591,0.30185576,1.34187304,0.03635526,0.11675546,0.07704963,0.18809073,0.89684215,0.87782295
3.82091046,2.65683639,0.30569856,1.33763081,0.03820271,0.11810332,0.07898795,0.18808633,0.89285604,0.87327992
3.82691346,2.65085533,0.30926467,1.33349053,0.03994112,0.11955560,0.08105113,0.18801246,0.88644014,0.86579611
3.83291646,2.64192672,0.31247394,1.32973882,0.04154498,0.12114160,0.08320218,0.18790843,0.87784554,0.85553172
3.83891946,2.63044695,0.31524942,1.32660445,0.04299172,0.12288332,0.08540005,0.18781546,0.86734886,0.84268974
3.84492246,2.61679032,0.31751932,1.32424930,0.04426253,0.12479417,0.08760069,0.18777564,0.85524364,0.82750926
3.85092546,2.60129710,0.31921881,1.32276266,0.04534310,0.12687809,0.08975815,0.18783087,0.84183213,0.81025833
3.85692846,2.58426474,0.32029188,1.32215896,0.04622421,0.12912902,0.09182571,0.18802166,0.82741777,0.79122639
3.86293147,2.56594252,0.32069303,1.32237925,0.04690223,0.13153091,0.09375719,0.18838594,0.81229851,0.77071679
3.86893447,2.54652978,0.32038882,1.32329605,0.04737941,0.13405802,0.09550815,0.18895787,0.79676138,0.74903945
3.87493747,2.52617772,0.31935940,1.32472157,0.04766396,0.13667584,0.09703721,0.18976670,0.78107822,0.72650398
3.88094047,2.50499450,0.31759965,1.32641877,0.04776997,0.13934223,0.09830724,0.19083581,0.76550279,0.70341342
3.88694347,2.48305334,0.31512024,1.32811484,0.04771710,0.14200896,0.09928654,0.19218178,0.75026914,0.68005879
3.89294647,2.46040288,0.31194836,1.32951637,0.04753014,0.14462349,0.09994990,0.19381379,0.73559116,0.65671444
3.89894947,2.43707923,0.30812813,1.33032562,0.04723833,0.14713090,0.10027953,0.19573314,0.72166325,0.63363432
3.90495248,2.41311892,0.30372063,1.33025709,0.04687457,0.14947588,0.10026584,0.19793307,0.70866166,0.61104911
3.91095548,2.38857184,0.29880353,1.32905371,0.04647444,0.15160468,0.09990798,0.20039880,0.69674645,0.58916427
3.91695848,2.36351340,0.29347030,1.32650176,0.04607523,0.15346704,0.09921422,0.20310790,0.68606362,0.56815880
3.92296148,2.33805524,0.28782893,1.32244409,0.04571477,0.15501779,0.09820201,0.20603089,0.67674723,0.54818482
3.92896448,2.31235358,0.28200020,1.31679083,0.04543033,0.15621834,0.09689791,0.20913209,0.66892113,0.52936763
3.93496748,2.28661497,0.27611542,1.30952733,0.04525745,0.15703772,0.09533714,0.21237076,0.66270003,0.51180637
3.94097049,2.26109882,0.27031384,1.30071880,0.04522884,0.15745344,0.09356296,0.21570237,0.65818984,0.49557511
3.94697349,2.23611662,0.26473958,1.29051164,0.04537333,0.15745191,0.09162580,0.21908007,0.65548696,0.48072418
3.95297649,2.21202794,0.25953830,1.27913129,0.04571498,0.15702853,0.08958216,0.22245627,0.65467666,0.46728188
3.95897949,2.18923315,0.25485357,1.26687685,0.04627221,0.15618752,0.08749341,0.22578423,0.65583036,0.45525627
3.96498249,2.16816343,0.25082316,1.25411263,0.04705717,0.15494144,0.08542430,0.22901966,0.65900213,0.44463721
3.97098549,2.14926845,0.24757528,1.24125703,0.04807530,0.15331044,0.08344155,0.23212221,0.66422444,0.43539839
3.97698849,2.13300234,0.24522493,1.22876930,0.04932501,0.15132141,0.08161226,0.23505681,0.67150345,0.42749959
3.98299150,2.11980858,0.24387045,1.21713472,0.05079760,0.14900695,0.08000234,0.23779477,0.68081422,0.42088884
3.98899450,2.11010458,0.24359041,1.20684874,0.05247742,0.14640425,0.07867496,0.24031467,0.69209611,0.41550471
3.99499750,2.10426660,0.24444097,1.19840083,0.05434216,0.14355403,0.07768912,0.24260285,0.70524867,0.41127854
4.00100050,2.10261568,0.24645375,1.19225859,0.05636338,0.14049938,0.07709821,0.24465363,0.72012856,0.40813669
4.00700350,2.10540517,0.24963439,1.18885274,0.05850723,0.13728481,0.07694880,0.24646919,0.73654757,0.40600267
4.01300650,2.11281036,0.25396172,1.18856343,0.06073524,0.13395520,0.07727945,0.24805905,0.75427226,0.40479920
4.01900950,2.12492055,0.25938774,1.19170848,0.06300536,0.13055507,0.07811982,0.24943934,0.77302517,0.40445011
4.02501251,2.14173392,0.26583833,1.19853365,0.06527296,0.12712777,0.07948979,0.25063173,0.79248796,0.40488202
4.03101551,2.16315521,0.27321468,1.20920546,0.06749200,0.12371498,0.08139889,0.25166224,0.81230635,0.40602580
4.03701851,2.18899622,0.28139549,1.22380642,0.06961615,0.12035615,0.08384579,0.25255984,0.83209691,0.40781775
4.04302151,2.21897924,0.29023977,1.24233296,0.07159995,0.11708824,0.08681805,0.25335512,0.85145549,0.41020043
4.04902451,2.25274284,0.29959030,1.26469579,0.07339990,0.11394541,0.09029204,0.25407885,0.86996702,0.41312315
4.05502751,2.28985011,0.30927753,1.29072263,0.07497545,0.11095892,0.09423304,0.25476073,0.88721648,0.41654216
4.06103052,2.32979870,0.31912389,1.32016309,0.07628999,0.10815702,0.09859554,0.25542826,0.90280057,0.42042039
4.06703352,2.37203244,0.32894833,1.35269539,0.07731159,0.10556493,0.10332379,0.25610585,0.91633962,0.42472693
4.07303652,2.41595402,0.33857105,1.38793466,0.07801365,0.10320484,0.10835251,0.25681408,0.92748935,0.42943612
4.07903952,2.46093834,0.34781812,1.42544237,0.07837547,0.10109593,0.11360793,0.25756930,0.93595199,0.43452646
4.08504252,2.50634605,0.35652602,1.46473671,0.07838257,0.09925434,0.11900895,0.25838340,0.94148623,0.43997919
4.09104552,2.55153696,0.36454583,1.50530340,0.07802684,0.09769316,0.12446863,0.25926384,0.94391566,0.44577678
4.09704852,2.59588282,0.37174700,1.54660686,0.07730667,0.09642238,0.12989584,0.26021379,0.94313524,0.45190130
4.10305153,2.63877923,0.37802058,1.58810123,0.07622676,0.09544872,0.13519716,0.26123249,0.93911554,0.45833275
4.10905453,2.67965645,0.38328185,1.62924110,0.07479792,0.09477547,0.14027894,0.26231562,0.93190457,0.46504745
4.11505753,2.71798883,0.38747206,1.66949189,0.07303666,0.09440230,0.14504949,0.26345569,0.92162692,0.47201651
4.12106053,2.75330271,0.39055965,1.70833940,0.07096477,0.09432494,0.14942135,0.26464245,0.90848043,0.47920455
4.12706353,2.78518283,0.39254040,1.74529882,0.06860866,0.09453498,0.15331356,0.26586321,0.89273030,0.48656859
4.13306653,2.81327717,0.39343701,1.77992276,0.06599880,0.09501958,0.15665390,0.26710304,0.87470090,0.49405727
4.13906953,2.83730028,0.39329781,1.81180850,0.06316891,0.09576130,0.15938098,0.26834489,0.85476567,0.50161042
4.14507254,2.85703522,0.39219483,1.84060428,0.06015530,0.09673799,0.16144607,0.26956964,0.83333537,0.50915906
4.15107554,2.87233437,0.39022123,1.86601474,0.05699605,0.09792283,0.16281471,0.27075594,0.81084529,0.51662573
4.15707854,2.88311910,0.38748833,1.88780545,0.05373026,0.09928453,0.16346782,0.27188016,0.78774178,0.52392537
4.16308154,2.88937870,0.38412221,1.90580646,0.05039725,0.10078776,0.16340254,0.27291616,0.76446881,0.53096656
4.16908454,2.89116863,0.38026015,1.91991506,0.04703592,0.10239375,0.16263243,0.27383521,0.74145494,0.53765326
4.17508754,2.88860835,0.37604693,1.93009759,0.04368397,0.10406119,0.16118725,0.27460594,0.71910136,0.54388688
4.18109055,2.88187883,0.37163125,1.93639025,0.04037739,0.10574730,0.15911223,0.27519438,0.69777133,0.54956872
4.18709355,2.87121978,0.36716227,1.93889905,0.03714985,0.10740912,0.15646677,0.27556430,0.67778142,0.55460276
4.19309655,2.85692675,0.36278642,1.93779865,0.03403227,0.10900493,0.15332273,0.27567756,0.65939498,0.55889851
4.19909955,2.83934787,0.35864461,1.93333012,0.03105245,0.11049577,0.14976230,0.27549488,0.64281772,0.56237403
4.20510255,2.81888027,0.35486976,1.92579750,0.02823481,0.11184698,0.14587550,0.27497667,0.62819580,0.56495885
4.21110555,2.79596583,0.35158482,1.91556305,0.02560019,0.11302964,0.14175747,0.27408414,0.61561608,0.56659669
4.21710855,2.77108615,0.34890119,1.90304108,0.02316573,0.11402188,0.13750562,0.27278050,0.60510856,0.56724787
4.22311156,2.74475640,0.34691758,1.88869026,0.02094490,0.11480984,0.13321666,0.27103240,0.59665055,0.56689122
4.22911456,2.71751779,0.34571916,1.87300439,0.01894749,0.11538845,0.12898377,0.26881124,0.59017241,0.56552538
4.23511756,2.68992832,0.34537704,1.85650147,0.01717977,0.11576160,0.12489387,0.26609458,0.58556434,0.56316932
4.24112056,2.66255189,0.34594806,1.83971127,0.01564461,0.11594202,0.12102522,0.26286741,0.58268380,0.55986214
4.24712356,2.63594533,0.34747456,1.82316135,0.01434170,0.11595062,0.11744522,0.25912317,0.58136306,0.55566193
4.25312656,2.61064371,0.34998443,1.80736178,0.01326773,0.11581529,0.11420874,0.25486464,0.58141662,0.55064375
4.25912956,2.58714403,0.35349102,1.79278897,0.01241666,0.11556940,0.11135681,0.25010438,0.58264795,0.54489681
4.26513257,2.56588759,0.35799309,1.77986883,0.01177992,0.11524983,0.10891583,0.24486487,0.58485539,0.53852091
4.27113557,2.54724180,0.36347465,1.76896002,0.01134668,0.11489478,0.10689720,0.23917828,0.58783690,0.53162221
4.27713857,2.53148198,0.36990473,1.76033773,0.01110405,0.11454140,0.10529755,0.23308578,0.59139361,0.52430864
4.28314157,2.51877415,0.37723703,1.75417887,0.01103734,0.11422338,0.10409928,0.22663655,0.59533220,0.51668502
4.28914457,2.50915968,0.38540951,1.75054937,0.01113026,0.11396872,0.10327164,0.21988633,0.59946603,0.50884831
4.29514757,2.50254291,0.39434394,1.74939434,0.01136518,0.11379767,0.10277212,0.21289581,0.60361540,0.50088300
4.30115058,2.49868259,0.40394551,1.75053188,0.01172331,0.11372110,0.10254821,0.20572872,0.60760704,0.49285715
4.30715358,2.49718823,0.41410251,1.75365125,0.01218497,0.11373929,0.10253932,0.19844983,0.61127312,0.48481909
4.31315658,2.49752187,0.42468629,1.75831574,0.01272985,0.11384137,0.10267901,0.19112288,0.61445018,0.47679518
4.31915958,2.49900597,0.43555143,1.76397073,0.01333723,0.11400529,0.10289717,0.18380861,0.61697816,0.46878853
4.32516258,2.50083746,0.44653637,1.76995685,0.01398627,0.11419841,0.10312236,0.17656293,0.61869985,0.46077911
4.33116558,2.50210801,0.45746452,1.77552828,0.01465633,0.11437878,0.10328408,0.16943530,0.61946097,0.45272490
4.33716858,2.50182989,0.46814593,1.77987542,0.01532724,0.11449684,0.10331484,0.16246743,0.61911107,0.44456435
4.34317159,2.49896677,0.47837960,1.78215145,0.01597964,0.11449763,0.10315222,0.15569240,0.61750524,0.43621993
4.34917459,2.49246824,0.48795636,1.78150173,0.01659526,0.11432331,0.10274052,0.14913411,0.61450660,0.42760248
4.35517759,2.48130669,0.49666254,1.77709470,0.01715725,0.11391591,0.10203231,0.14280713,0.60998963,0.41861637
4.36118059,2.46451508,0.50428408,1.76815319,0.01765051,0.11322004,0.10098955,0.13671705,0.60384391,0.40916503
4.36718359,2.44122365,0.51061131,1.75398452,0.01806186,0.11218561,0.09958442,0.13086112,0.59597825,0.39915659
4.37318659,2.41069420,0.51544400,1.73400817,0.01838037,0.11077020,0.09779978,0.12522928,0.58632489,0.38850943
4.37918959,2.37235005,0.51859673,1.70777951,0.01859749,0.10894115,0.09562931,0.11980540,0.57484333,0.37715714
4.38519260,2.32580043,0.51990433,1.67500864,0.01870719,0.10667714,0.09307729,0.11456879,0.56152373,0.36505294
4.39119560,2.27085806,0.51922712,1.63557341,0.01870607,0.10396927,0.09015803,0.10949579,0.54638945,0.35217304
4.39719860,2.20754913,0.51645577,1.58952592,0.01859335,0.10082149,0.08689509,0.10456142,0.52949860,0.33851894
4.40320160,2.13611525,0.51151567,1.53709233,0.01837080,0.09725057,0.08332018,0.09974094,0.51094445,0.32411858
4.40920460,2.05700743,0.50437036,1.47866609,0.01804270,0.09328541,0.07947187,0.09501137,0.49085453,0.30902624
4.41520760,1.97087236,0.49502406,1.41479496,0.01761565,0.08896587,0.07539422,0.09035277,0.46938854,0.29332126
4.42121061,1.87853189,0.48352308,1.34616252,0.01709837,0.08434125,0.07113528,0.08574932,0.44673512,0.27710570
4.42721361,1.78095677,0.46995593,1.27356527,0.01650147,0.07946833,0.06674552,0.08119018,0.42310749,0.26050108
4.43321661,1.67923601,0.45445225,1.19788646,0.01583715,0.07440929,0.06227642,0.07666997,0.39873836,0.24364441
4.43921961,1.57454340,0.43718043,1.12006793,0.01511901,0.06922949,0.05777896,0.07218909,0.37387423,0.22668374
4.44522261,1.46810277,0.41834406,1.04108137,0.01436167,0.06399525,0.05330240,0.06775373,0.34876933,0.20977345
4.45122561,1.36115366,0.39817744,0.96190027,0.01358054,0.05877178,0.04889313,0.06337560,0.32367956,0.19306962
4.45722861,1.25491879,0.37694013,0.88347384,0.01279161,0.05362126,0.04459377,0.05907157,0.29885667,0.17672557
4.46323162,1.15057469,0.35491092,0.80670378,0.01201111,0.04860123,0.04044236,0.05486307,0.27454285,0.16088786
4.46923462,1.04922656,0.33238154,0.73242493,0.01125544,0.04376331,0.03647196,0.05077549,0.25096609,0.14569296
4.47523762,0.95188808,0.30965009,0.66139016,0.01054091,0.03915224,0.03271029,0.04683742,0.22833623,0.13126460
4.48124062,0.85946674,0.28701482,0.59425993,0.00988365,0.03480530,0.02917968,0.04308003,0.20684208,0.11771191
4.48724362,0.77275472,0.26476818,0.53159649,0.00929954,0.03075210,0.02589715,0.03953643,0.18664943,0.10512848
4.49324662,0.69242525,0.24319155,0.47386253,0.00880411,0.02701468,0.02287473,0.03624111,0.16790008,0.09359209
4.49924962,0.61903401,0.22255071,0.42142390,0.00841251,0.02360790,0.02011983,0.03322955,0.15071169,0.08316529
4.50525263,0.55302489,0.20309221,0.37455571,0.00813951,0.02054002,0.01763578,0.03053792,0.13517857,0.07389657
4.51125563,0.49473933,0.18504062,0.33345118,0.00799943,0.01781356,0.01542243,0.02820288,0.12137297,0.06582200
4.51725863,0.44442822,0.16859676,0.29823244,0.00800618,0.01542618,0.01347675,0.02626152,0.10934700,0.05896726
4.52326163,0.40226544,0.15393665,0.26896239,0.00817315,0.01337167,0.01179352,0.02475140,0.09913479,0.05334982
4.52926463,0.36836184,0.14121129,0.24565681,0.00851315,0.01164089,0.01036593,0.02371057,0.09075482,0.04898118
4.53526763,0.34277883,0.13054696,0.22829604,0.00903836,0.01022279,0.00918612,0.02317764,0.08421216,0.04586891
4.54127064,0.32554061,0.12204590,0.21683544,0.00976008,0.00910517,0.00824575,0.02319175,0.07950060,0.04401847
4.54727364,0.31664421,0.11578717,0.21121416,0.01068858,0.00827545,0.00753641,0.02379251,0.07660433,0.04343456
4.55327664,0.31606682,0.11182752,0.21136173,0.01183284,0.00772123,0.00704989,0.02501966,0.07549927,0.04412204
4.55927964,0.32376981,0.11020213,0.21720211,0.01320022,0.00743074,0.00677847,0.02691264,0.07615383,0.04608617
4.56528264,0.33969943,0.11092496,0.22865527,0.01479612,0.00739304,0.00671498,0.02950983,0.07852913,0.04933231
4.57128564,0.36378390,0.11398880,0.24563598,0.01662357,0.00759816,0.00685285,0.03284759,0.08257870,0.05386497
4.57728864,0.39592717,0.11936478,0.26805023,0.01868282,0.00803697,0.00718596,0.03695898,0.08824763,0.05968628
4.58329165,0.43599979,0.12700157,0.29578940,0.02097092,0.00870102,0.00770852,0.04187223,0.09547135,0.06679389
4.58929465,0.48382730,0.13682412,0.32872261,0.02348130,0.00958218,0.00841476,0.04760897,0.10417408,0.07517844
4.59529765,0.53917690,0.14873226,0.36668772,0.02620340,0.01067221,0.00929866,0.05418233,0.11426706,0.08482081
4.60130065,0.60174339,0.16259919,0.40948162,0.02912233,0.01196232,0.01035359,0.06159485,0.12564687,0.09568903
4.60730365,0.67113517,0.17827020,0.45685045,0.03221866,0.01344261,0.01157197,0.06983649,0.13819381,0.10773540
4.61330665,0.74686141,0.19556167,0.50848034,0.03546826,0.01510161,0.01294493,0.07888266,0.15177063,0.12089365
4.61930965,0.82832149,0.21426086,0.56398952,0.03884233,0.01692578,0.01446203,0.08869249,0.16622184,0.13507663
4.62531266,0.91479762,0.23412637,0.62292235,0.04230752,0.01889918,0.01611103,0.09920747,0.18137357,0.15017441
4.63131566,1.00545168,0.25488980,0.68474598,0.04582625,0.02100313,0.01787777,0.11035061,0.19703425,0.16605332
4.63731866,1.09932695,0.27625847,0.74885010,0.04935722,0.02321611,0.01974609,0.12202608,0.21299621,0.18255580
4.64332166,1.19535540,0.29791952,0.81455028,0.05285602,0.02551374,0.02169799,0.13411961,0.22903813,0.19950125
4.64932466,1.29237074,0.31954519,0.88109512,0.05627597,0.02786894,0.02371379,0.14649969,0.24492845,0.21668811
4.65532766,1.38912745,0.34079932,0.94767719,0.05956912,0.03025229,0.02577248,0.15901950,0.26042970,0.23389693
4.66133067,1.48432537,0.36134493,1.01344792,0.06268733,0.03263249,0.02785220,0.17151965,0.27530352,0.25089465
4.66733367,1.57663928,0.38085247,1.07753579,0.06558352,0.03497705,0.02993082,0.18383171,0.28931637,0.26743984
4.67333667,1.66475262,0.39900869,1.13906755,0.06821287,0.03725303,0.03198652,0.19578239,0.30224564,0.28328883
4.67933967,1.74739404,0.41552544,1.19719161,0.07053420,0.03942793,0.03399857,0.20719827,0.31388593,0.29820245
4.68534267,1.82337552,0.43014828,1.25110276,0.07251117,0.04147059,0.03594803,0.21791085,0.32405529,0.31195323
4.69134567,1.89163018,0.44266432,1.30006720,0.07411349,0.04335214,0.03781844,0.22776186,0.33260108,0.32433264
4.69734867,1.95124837,0.45290887,1.34344684,0.07531798,0.04504695,0.03959649,0.23660839,0.33940517,0.33515820
4.70335168,2.00151010,0.46077063,1.38072163,0.07610948,0.04653338,0.04127258,0.24432784,0.34438832,0.34427996
4.70935468,2.04191231,0.46619505,1.41150901,0.07648148,0.04779455,0.04284125,0.25082229,0.34751335,0.35158622
4.71535768,2.07218958,0.46918563,1.43557929,0.07643656,0.04881887,0.04430147,0.25602210,0.34878707,0.35700806
4.72136068,2.09232698,0.46980309,1.45286639,0.07598657,0.04960038,0.04565672,0.25988860,0.34826073,0.36052254
4.72736368,2.10256449,0.46816235,1.46347316,0.07515248,0.05013888,0.04691488,0.26241573,0.34602900,0.36215426
4.73336668,2.10339239,0.46442752,1.46767099,0.07396394,0.05043990,0.04808800,0.26363041,0.34222740,0.36197533
4.73936968,2.09553773,0.45880502,1.46589359,0.07245864,0.05051433,0.04919177,0.26359177,0.33702839,0.36010357
4.74537269,2.07994242,0.45153520,1.45872522,0.07068129,0.05037795,0.05024494,0.26238909,0.33063608,0.35669908
4.75137569,2.05773367,0.44288289,1.44688371,0.06868254,0.05005069,0.05126850,0.26013866,0.32327996,0.35195924
4.75737869,2.03018813,0.43312729,1.43119917,0.06651757,0.04955584,0.05228486,0.25697963,0.31520771,0.34611231
4.76338169,1.99869114,0.42255173,1.41258902,0.06424465,0.04891906,0.05331692,0.25306897,0.30667753,0.33941007
4.76938469,1.96469294,0.41143373,1.39203066,0.06192357,0.04816738,0.05438713,0.24857594,0.29795022,0.33211949
4.77538769,1.92966354,0.40003594,1.37053273,0.05961411,0.04732819,0.05551659,0.24367608,0.28928132,0.32451405
4.78139070,1.89504802,0.38859812,1.34910610,0.05737446,0.04642826,0.05672426,0.23854519,0.28091361,0.31686492
4.78739370,1.86222411,0.37733082,1.32873576,0.05525978,0.04549286,0.05802627,0.23335338,0.27307028,0.30943235
4.79339670,1.83246346,0.36641064,1.31035446,0.05332086,0.04454501,0.05943531,0.22825953,0.26594898,0.30245763
4.79939970,1.80689784,0.35597745,1.29481897,0.05160294,0.04360482,0.06096027,0.22340642,0.25971690,0.29615583
4.80540270,1.78649126,0.34613346,1.28288963,0.05014474,0.04268913,0.06260600,0.21891647,0.25450708,0.29070972
4.81140570,1.77201869,0.33694402,1.27521349,0.04897763,0.04181121,0.06437326,0.21488855,0.25041596,0.28626487
4.81740870,1.76405149,0.32844011,1.27231141,0.04812505,0.04098073,0.06625877,0.21139570,0.24750229,0.28292612
4.82341171,1.76294979,0.32062208,1.27456904,0.04760220,0.04020387,0.06825547,0.20848385,0.24578721,0.28075561
4.82941471,1.76886128,0.31346451,1.28223177,0.04741578,0.03948360,0.07035284,0.20617168,0.24525558,0.27977214
