energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
0.31515758,2.91831624,0.08263354,0.64223992,0.73674698,1.00722566,1.72341534,0.46057031,0.47459376,0.00000000
0.32116058,2.87454026,0.08234617,0.63772288,0.74681365,0.97672433,1.70542472,0.46087655,0.46735981,0.00000000
0.32716358,2.82595653,0.08206108,0.63161080,0.75569905,0.94482137,1.68654185,0.46050959,0.45949451,0.00000000
0.33316658,2.77257954,0.08174692,0.62386095,0.76304522,0.91174555,1.66631274,0.45934594,0.45101149,0.00000000
0.33916958,2.71446176,0.08137031,0.61445257,0.76850005,0.87772858,1.64428424,0.45727124,0.44192405,0.00000000
0.34517259,2.65170517,0.08089764,0.60338892,0.77173029,0.84300260,1.62002391,0.45418628,0.43224755,0.00000000
0.35117559,2.58447309,0.08029703,0.59069906,0.77243457,0.80779840,1.59313992,0.45001282,0.42200219,0.00000000
0.35717859,2.51300192,0.07954010,0.57643911,0.77035584,0.77234432,1.56330014,0.44469886,0.41121596,0.00000000
0.36318159,2.43761187,0.07860369,0.56069318,0.76529273,0.73686596,1.53024978,0.43822318,0.39992771,0.00000000
0.36918459,2.35871605,0.07747123,0.54357358,0.75710914,0.70158630,1.49382656,0.43059892,0.38818990,0.00000000
0.37518759,2.27682695,0.07613383,0.52522052,0.74574174,0.66672635,1.45397272,0.42187591,0.37607107,0.00000000
0.38119060,2.19255948,0.07459108,0.50580091,0.73120476,0.63250587,1.41074323,0.41214166,0.36365755,0.00000000
0.38719360,2.10662991,0.07285137,0.48550646,0.71359204,0.59914398,1.36430949,0.40152081,0.35105438,0.00000000
0.39319660,2.01985005,0.07093187,0.46455083,0.69307592,0.56685944,1.31495841,0.39017302,0.33838518,0.00000000
0.39919960,1.93311645,0.06885804,0.44316589,0.66990316,0.53587026,1.26308652,0.37828936,0.32579098,0.00000000
0.40520260,1.84739441,0.06666287,0.42159723,0.64438796,0.50639259,1.20918945,0.36608710,0.31342786,0.00000000
0.41120560,1.76369726,0.06438568,0.40009874,0.61690233,0.47863870,1.15384709,0.35380331,0.30146346,0.00000000
0.41720860,1.68306128,0.06207072,0.37892674,0.58786440,0.45281403,1.09770497,0.34168731,0.29007250,0.00000000
0.42321161,1.60651724,0.05976549,0.35833350,0.55772506,0.42911345,1.04145293,0.32999225,0.27943147,0.00000000
0.42921461,1.53505967,0.05751900,0.33856068,0.52695355,0.40771673,0.98580179,0.31896636,0.26971269,0.00000000
0.43521761,1.46961514,0.05537989,0.31983266,0.49602277,0.38878363,0.93145931,0.30884388,0.26107799,0.00000000
0.44122061,1.41101099,0.05339467,0.30235025,0.46539484,0.37244873,0.87910646,0.29983650,0.25367239,0.00000000
0.44722361,1.35994616,0.05160602,0.28628492,0.43550763,0.35881641,0.82937512,0.29212524,0.24761810,0.00000000
0.45322661,1.31696531,0.05005125,0.27177387,0.40676268,0.34795623,0.78282828,0.28585351,0.24300900,0.00000000
0.45922961,1.28243785,0.04876105,0.25891609,0.37951511,0.33989919,0.73994340,0.28112138,0.23990615,0.00000000
0.46523262,1.25654284,0.04775852,0.24776972,0.35406582,0.33463494,0.70109984,0.27798157,0.23833431,0.00000000
0.47123562,1.23926071,0.04705854,0.23835071,0.33065610,0.33211038,0.66657064,0.27643719,0.23827993,0.00000000
0.47723862,1.23037230,0.04666749,0.23063300,0.30946485,0.33222969,0.63651884,0.27644139,0.23969054,0.00000000
0.48324162,1.22946559,0.04658334,0.22455011,0.29060834,0.33485595,0.61099846,0.27789906,0.24247575,0.00000000
0.48924462,1.23594969,0.04679613,0.21999812,0.27414222,0.33981425,0.58995961,0.28067041,0.24650976,0.00000000
0.49524762,1.24907582,0.04728875,0.21684004,0.26006574,0.34689631,0.57325753,0.28457634,0.25163539,0.00000000
0.50125063,1.26796434,0.04803803,0.21491120,0.24832758,0.35586632,0.56066471,0.28940539,0.25766941,0.00000000
0.50725363,1.29163652,0.04901612,0.21402560,0.23883309,0.36646779,0.55188542,0.29492200,0.26440888,0.00000000
0.51325663,1.31904995,0.05019200,0.21398294,0.23145237,0.37843106,0.54657180,0.30087567,0.27163845,0.00000000
0.51925963,1.34913574,0.05153317,0.21457590,0.22602880,0.39148115,0.54434054,0.30701072,0.27913805,0.00000000
0.52526263,1.38083603,0.05300733,0.21559759,0.22238759,0.40534546,0.54478950,0.31307611,0.28669077,0.00000000
0.53126563,1.41314002,0.05458408,0.21684872,0.22034399,0.41976113,0.54751327,0.31883502,0.29409057,0.00000000
0.53726863,1.44511704,0.05623652,0.21814425,0.21971075,0.43448145,0.55211716,0.32407370,0.30114945,0.00000000
0.54327164,1.47594514,0.05794257,0.21931923,0.22030462,0.44928125,0.55822901,0.32860920,0.30770372,0.00000000
0.54927464,1.50493410,0.05968620,0.22023375,0.22195169,0.46396089,0.56550850,0.33229573,0.31361925,0.00000000
0.55527764,1.53154186,0.06145818,0.22077663,0.22449147,0.47834876,0.57365377,0.33502925,0.31879527,0.00000000
0.56128064,1.55538384,0.06325662,0.22086791,0.22777956,0.49230225,0.58240520,0.33675030,0.32316679,0.00000000
0.56728364,1.57623503,0.06508703,0.22046003,0.23168919,0.50570713,0.59154677,0.33744476,0.32670534,0.00000000
0.57328664,1.59402485,0.06696198,0.21953763,0.23611139,0.51847558,0.60090488,0.33714267,0.32941822,0.00000000
0.57928964,1.60882545,0.06890045,0.21811621,0.24095426,0.53054303,0.61034542,0.33591521,0.33134627,0.00000000
0.58529265,1.62083419,0.07092669,0.21623960,0.24614133,0.54186406,0.61976922,0.33386995,0.33256018,0.00000000
0.59129565,1.63035139,0.07306882,0.21397648,0.25160926,0.55240772,0.62910659,0.33114460,0.33315574,0.00000000
0.59729865,1.63775469,0.07535706,0.21141608,0.25730521,0.56215261,0.63831128,0.32789971,0.33324820,0.00000000
0.60330165,1.64347128,0.07782189,0.20866341,0.26318393,0.57108211,0.64735445,0.32431055,0.33296591,0.00000000
0.60930465,1.64794959,0.08049192,0.20583405,0.26920485,0.57917991,0.65621898,0.32055857,0.33244376,0.00000000
0.61530765,1.65163169,0.08339180,0.20304882,0.27532946,0.58642635,0.66489433,0.31682296,0.33181651,0.00000000
0.62131066,1.65492772,0.08654022,0.20042857,0.28151891,0.59279565,0.67337227,0.31327253,0.33121247,0.00000000
0.62731366,1.65819348,0.08994800,0.19808921,0.28773208,0.59825414,0.68164355,0.31005834,0.33074765,0.00000000
0.63331666,1.66171194,0.09361645,0.19613713,0.29392418,0.60275964,0.68969536,0.30730738,0.33052071,0.00000000
0.63931966,1.66567938,0.09753606,0.19466519,0.30004580,0.60626194,0.69750963,0.30511756,0.33060887,0.00000000
0.64532266,1.67019649,0.10168560,0.19374939,0.30604259,0.60870420,0.70506196,0.30355411,0.33106483,0.00000000
0.65132566,1.67526453,0.10603169,0.19344614,0.31185537,0.61002530,0.71232095,0.30264759,0.33191488,0.00000000
0.65732866,1.68078634,0.11052882,0.19379039,0.31742068,0.61016268,0.71924779,0.30239344,0.33315822,0.00000000
0.66333167,1.68657202,0.11511994,0.19479444,0.32267174,0.60905573,0.72579585,0.30275311,0.33476736,0.00000000
0.66933467,1.69234858,0.11973751,0.19644752,0.32753973,0.60664923,0.73191031,0.30365659,0.33668964,0.00000000
0.67533767,1.69777304,0.12430508,0.19871611,0.33195528,0.60289679,0.73752757,0.30500624,0.33884981,0.00000000
0.68134067,1.70244820,0.12873927,0.20154490,0.33585018,0.59776401,0.74257460,0.30668160,0.34115340,0.00000000
0.68734367,1.70594042,0.13295209,0.20485841,0.33915916,0.59123121,0.74696829,0.30854510,0.34349081,0.00000000
0.69334667,1.70779858,0.13685363,0.20856323,0.34182184,0.58329562,0.75061488,0.31044830,0.34574204,0.00000000
0.69934967,1.70757343,0.14035482,0.21255073,0.34378461,0.57397291,0.75340989,0.31223832,0.34778172,0.00000000
0.70535268,1.70483685,0.14337039,0.21670030,0.34500260,0.56329820,0.75523844,0.31376439,0.34948438,0.00000000
0.71135568,1.69920018,0.14582163,0.22088288,0.34544157,0.55132628,0.75597656,0.31488409,0.35072973,0.00000000
0.71735868,1.69033125,0.14763921,0.22496491,0.34507974,0.53813146,0.75549335,0.31546916,0.35140784,0.00000000
0.72336168,1.67796947,0.14876556,0.22881240,0.34390950,0.52380676,0.75365438,0.31541056,0.35142394,0.00000000
0.72936468,1.66193871,0.14915704,0.23229511,0.34193897,0.50846284,0.75032614,0.31462275,0.35070280,0.00000000
0.73536768,1.64215757,0.14878557,0.23529079,0.33919336,0.49222655,0.74538170,0.31304700,0.34919250,0.00000000
0.74137069,1.61864683,0.14763985,0.23768914,0.33571602,0.47523936,0.73870723,0.31065361,0.34686741,0.00000000
0.74737369,1.59153382,0.14572600,0.23939564,0.33156914,0.45765558,0.73020926,0.30744305,0.34373046,0.00000000
0.75337669,1.56105369,0.14306765,0.24033485,0.32683406,0.43964055,0.71982221,0.30344601,0.33981438,0.00000000
0.75937969,1.52754752,0.13970544,0.24045324,0.32161111,0.42136882,0.70751594,0.29872243,0.33518204,0.00000000
0.76538269,1.49145732,0.13569604,0.23972137,0.31601885,0.40302224,0.69330261,0.29335945,0.32992587,0.00000000
0.77138569,1.45331811,0.13111060,0.23813528,0.31019281,0.38478817,0.67724268,0.28746861,0.32416623,0.00000000
0.77738869,1.41374724,0.12603285,0.23571711,0.30428363,0.36685756,0.65944938,0.28118222,0.31804900,0.00000000
0.78339170,1.37343134,0.12055676,0.23251487,0.29845453,0.34942306,0.64009145,0.27464922,0.31174225,0.00000000
0.78939470,1.33311129,0.11478401,0.22860131,0.29287838,0.33267713,0.61939370,0.26803058,0.30543227,0.00000000
0.79539770,1.29356557,0.10882124,0.22407201,0.28773411,0.31681001,0.59763539,0.26149446,0.29931900,0.00000000
0.80140070,1.25559261,0.10277725,0.21904272,0.28320281,0.30200765,0.57514615,0.25521141,0.29361105,0.00000000
0.80740370,1.21999258,0.09676021,0.21364601,0.27946349,0.28844963,0.55229973,0.24934947,0.28852038,0.00000000
0.81340670,1.18754916,0.09087498,0.20802739,0.27668864,0.27630692,0.52950555,0.24406973,0.28425704,0.00000000
0.81940970,1.15901181,0.08522063,0.20234109,0.27503975,0.26573964,0.50719849,0.23952211,0.28102380,0.00000000
0.82541271,1.13507889,0.07988822,0.19674556,0.27466290,0.25689478,0.48582721,0.23584168,0.27901108,0.00000000
0.83141571,1.11638219,0.07495884,0.19139889,0.27568460,0.24990391,0.46584144,0.23314551,0.27839223,0.00000000
0.83741871,1.10347302,0.07050207,0.18645437,0.27820797,0.24488087,0.44767880,0.23153006,0.27931925,0.00000000
0.84342171,1.09681015,0.06657473,0.18205620,0.28230945,0.24191958,0.43175153,0.23106926,0.28191903,0.00000000
0.84942471,1.09674982,0.06322009,0.17833561,0.28803605,0.24109192,0.41843376,0.23181309,0.28629031,0.00000000
0.85542771,1.10353776,0.06046733,0.17540742,0.29540335,0.24244568,0.40804971,0.23378677,0.29250118,0.00000000
0.86143072,1.11730337,0.05833148,0.17336709,0.30439431,0.24600285,0.40086319,0.23699044,0.30058738,0.00000000
0.86743372,1.13805602,0.05681359,0.17228844,0.31495880,0.25175800,0.39706895,0.24139930,0.31055126,0.00000000
0.87343672,1.16568329,0.05590125,0.17222190,0.32701416,0.25967702,0.39678596,0.24696420,0.32236145,0.00000000
0.87943972,1.19995136,0.05556938,0.17319347,0.34044645,0.26969627,0.40005295,0.25361256,0.33595317,0.00000000
0.88544272,1.24050718,0.05578120,0.17520425,0.35511275,0.28172206,0.40682642,0.26124960,0.35122921,0.00000000
0.89144572,1.28688271,0.05648946,0.17823062,0.37084413,0.29563072,0.41698097,0.26975984,0.36806155,0.00000000
0.89744872,1.33850090,0.05763776,0.18222494,0.38744941,0.31126918,0.43031216,0.27900895,0.38629351,0.00000000
0.90345173,1.39468369,0.05916207,0.18711682,0.40471965,0.32845617,0.44654172,0.28884575,0.40574239,0.00000000
0.90945473,1.45466180,0.06099232,0.19281484,0.42243304,0.34698412,0.46532486,0.29910456,0.42620270,0.00000000
0.91545773,1.51758642,0.06305400,0.19920873,0.44036026,0.36662169,0.48625963,0.30960774,0.44744965,0.00000000
0.92146073,1.58254269,0.06526990,0.20617190,0.45827003,0.38711707,0.50889786,0.32016857,0.46924305,0.00000000
0.92746373,1.64856493,0.06756180,0.21356433,0.47593460,0.40820183,0.53275750,0.33059434,0.49133148,0.00000000
0.93346673,1.71465342,0.06985217,0.22123568,0.49313519,0.42959550,0.55733577,0.34068974,0.51345661,0.00000000
0.93946973,1.77979241,0.07206580,0.22902864,0.50966688,0.45101053,0.58212297,0.35026045,0.53535760,0.00000000
0.94547274,1.84296930,0.07413139,0.23678243,0.52534305,0.47215774,0.60661623,0.35911694,0.55677550,0.00000000
0.95147574,1.90319423,0.07598304,0.24433638,0.53999891,0.49275195,0.63033293,0.36707836,0.57745752,0.00000000
0.95747874,1.95951990,0.07756160,0.25153348,0.55349424,0.51251766,0.65282334,0.37397645,0.59716110,0.00000000
0.96348174,2.01106092,0.07881583,0.25822396,0.56571494,0.53119464,0.67368203,0.37965938,0.61565769,0.00000000
0.96948474,2.05701228,0.07970343,0.26426874,0.57657363,0.54854317,0.69255779,0.38399544,0.63273613,0.00000000
0.97548774,2.09666615,0.08019184,0.26954262,0.58600898,0.56434880,0.70916162,0.38687628,0.64820558,0.00000000
0.98149075,2.12942681,0.08025871,0.27393735,0.59398415,0.57842646,0.72327289,0.38821982,0.66189807,0.00000000
0.98749375,2.15482294,0.07989228,0.27736434,0.60048416,0.59062374,0.73474328,0.38797251,0.67367041,0.00000000
0.99349675,2.17251712,0.07909132,0.27975702,0.60551259,0.60082337,0.74349860,0.38611099,0.68340573,0.00000000
0.99949975,2.18231214,0.07786490,0.28107283,0.60908772,0.60894461,0.74953869,0.38264293,0.69101450,0.00000000
1.00550275,2.18415407,0.07623187,0.28129478,0.61123835,0.61494390,0.75293544,0.37760713,0.69643512,0.00000000
1.01150575,2.17813208,0.07422006,0.28043256,0.61199973,0.61881436,0.75382915,0.37107281,0.69963420,0.00000000
1.01750875,2.16447506,0.07186526,0.27852319,0.61140970,0.62058464,0.75242375,0.36313806,0.70060647,0.00000000
1.02351176,2.14354537,0.06921001,0.27563115,0.60950543,0.62031693,0.74898092,0.35392762,0.69937448,0.00000000
1.02951476,2.11582994,0.06630222,0.27184804,0.60632093,0.61810433,0.74381366,0.34358996,0.69598813,0.00000000
1.03551776,2.08192926,0.06319366,0.26729176,0.60188555,0.61406782,0.73727952,0.33229385,0.69052401,0.00000000
1.04152076,2.04254446,0.05993843,0.26210520,0.59622357,0.60835285,0.72977374,0.32022451,0.68308462,0.00000000
1.04752376,1.99846317,0.05659131,0.25645441,0.58935480,0.60112569,0.72172257,0.30757943,0.67379749,0.00000000
1.05352676,1.95054427,0.05320631,0.25052633,0.58129640,0.59256979,0.71357679,0.29456413,0.66281414,0.00000000
1.05952976,1.89970223,0.04983514,0.24452608,0.57206549,0.58288205,0.70580550,0.28138787,0.65030880,0.00000000
1.06553277,1.84689111,0.04652594,0.23867380,0.56168257,0.57226920,0.69889017,0.26825946,0.63647697,0.00000000
1.07153577,1.79308847,0.04332211,0.23320098,0.55017538,0.56094436,0.69331872,0.25538336,0.62153355,0.00000000
1.07753877,1.73927965,0.04026139,0.22834659,0.53758300,0.54912368,0.68957962,0.24295603,0.60571073,0.00000000
1.08354177,1.68644221,0.03737514,0.22435269,0.52395974,0.53702321,0.68815562,0.23116270,0.58925529,0.00000000
1.08954477,1.63553087,0.03468790,0.22145980,0.50937870,0.52485584,0.68951704,0.22017450,0.57242555,0.00000000
1.09554777,1.58746299,0.03221713,0.21990206,0.49393451,0.51282851,0.69411445,0.21014609,0.55548776,0.00000000
1.10155078,1.54310461,0.02997328,0.21990219,0.47774514,0.50113950,0.70237052,0.20121365,0.53871207,0.00000000
1.10755378,1.50325721,0.02796001,0.22166633,0.46095267,0.48997582,0.71467118,0.19349336,0.52236800,0.00000000
1.11355678,1.46864531,0.02617470,0.22537897,0.44372265,0.47951094,0.73135600,0.18708019,0.50671972,0.00000000
1.11955978,1.43990503,0.02460902,0.23119794,0.42624237,0.46990251,0.75270809,0.18204717,0.49202106,0.00000000
1.12556278,1.41757392,0.02324976,0.23924971,0.40871783,0.46129048,0.77894371,0.17844491,0.47851050,0.00000000
1.13156578,1.40208220,0.02207971,0.24962502,0.39136971,0.45379548,0.81020211,0.17630150,0.46640636,0.00000000
1.13756878,1.39374573,0.02107861,0.26237504,0.37442842,0.44751754,0.84653592,0.17562267,0.45590234,0.00000000
1.14357179,1.39276101,0.02022413,0.27750816,0.35812862,0.44253525,0.88790270,0.17639231,0.44716357,0.00000000
1.14957479,1.39920240,0.01949286,0.29498760,0.34270330,0.43890543,0.93415816,0.17857322,0.44032350,0.00000000
1.15557779,1.41302194,0.01886123,0.31472987,0.32837795,0.43666326,0.98505162,0.18210817,0.43548156,0.00000000
1.16158079,1.43405176,0.01830640,0.33660420,0.31536491,0.43582304,1.04022401,0.18692128,0.43270198,0.00000000
1.16758379,1.46200931,0.01780700,0.36043309,0.30385826,0.43637941,1.09920904,0.19291970,0.43201362,0.00000000
1.17358679,1.49650538,0.01734379,0.38599394,0.29402949,0.43830908,1.16143755,0.19999557,0.43341096,0.00000000
1.17958979,1.53705476,0.01690016,0.41302184,0.28602409,0.44157307,1.22624537,0.20802830,0.43685618,0.00000000
1.18559280,1.58308935,0.01646253,0.44121353,0.27995917,0.44611917,1.29288443,0.21688713,0.44228226,0.00000000
1.19159580,1.63397337,0.01602055,0.47023234,0.27592222,0.45188475,1.36053719,0.22643394,0.44959693,0.00000000
1.19759880,1.68902023,0.01556724,0.49971432,0.27397097,0.45879960,1.42833376,0.23652625,0.45868733,0.00000000
1.20360180,1.74751050,0.01509891,0.52927511,0.27413428,0.46678870,1.49537150,0.24702038,0.46942506,0.00000000
1.20960480,1.80871042,0.01461507,0.55851768,0.27641397,0.47577489,1.56073621,0.25777465,0.48167155,0.00000000
1.21560780,1.87189025,0.01411811,0.58704064,0.28078745,0.48568105,1.62352452,0.26865261,0.49528328,0.00000000
1.22161081,1.93634185,0.01361307,0.61444691,0.28721094,0.49643202,1.68286651,0.27952607,0.51011674,0.00000000
1.22761381,2.00139479,0.01310720,0.64035259,0.29562315,0.50795578,1.73794783,0.29027796,0.52603285,0.00000000
1.23361681,2.06643050,0.01260954,0.66439581,0.30594911,0.52018413,1.78803063,0.30080482,0.54290062,0.00000000
1.23961981,2.13089375,0.01213054,0.68624520,0.31810413,0.53305262,1.83247260,0.31101888,0.56059984,0.00000000
1.24562281,2.19430133,0.01168160,0.70560794,0.33199755,0.54649993,1.87074332,0.32084959,0.57902281,0.00000000
1.25162581,2.25624739,0.01127470,0.72223690,0.34753626,0.56046654,1.90243757,0.33024457,0.59807491,0.00000000
1.25762881,2.31640544,0.01092201,0.73593694,0.36462781,0.57489292,1.92728503,0.33916993,0.61767409,0.00000000
1.26363182,2.37452709,0.01063560,0.74656984,0.38318298,0.58971728,1.94515619,0.34760990,0.63774935,0.00000000
1.26963482,2.43043756,0.01042716,0.75405806,0.40311794,0.60487312,1.95606424,0.35556583,0.65823832,0.00000000
1.27563782,2.48402844,0.01030783,0.75838684,0.42435565,0.62028661,1.96016296,0.36305460,0.67908412,0.00000000
1.28164082,2.53524820,0.01028807,0.75960475,0.44682689,0.63587412,1.95774070,0.37010646,0.70023177,0.00000000
1.28764382,2.58409087,0.01037756,0.75782270,0.47047053,0.65154008,1.94921082,0.37676245,0.72162438,0.00000000
1.29364682,2.63058383,0.01058521,0.75321117,0.49523346,0.66717524,1.93509881,0.38307152,0.74319940,0.00000000
1.29964982,2.67477516,0.01091914,0.74599592,0.52106988,0.68265567,1.91602665,0.38908742,0.76488523,0.00000000
1.30565283,2.71672151,0.01138676,0.73645232,0.54794019,0.69784258,1.89269505,0.39486566,0.78659842,0.00000000
1.31165583,2.75647700,0.01199482,0.72489818,0.57580951,0.71258304,1.86586389,0.40046041,0.80824173,0.00000000
1.31765883,2.79408376,0.01274947,0.71168564,0.60464569,0.72671168,1.83633184,0.40592184,0.82970315,0.00000000
1.32366183,2.82956461,0.01365630,0.69719203,0.63441702,0.74005339,1.80491556,0.41129358,0.85085603,0.00000000
1.32966483,2.86291802,0.01472034,0.68181023,0.66508954,0.75242700,1.77242911,0.41661078,0.87156033,0.00000000
1.33566783,2.89411562,0.01594605,0.66593858,0.69662402,0.76364971,1.73966421,0.42189858,0.89166495,0.00000000
1.34167084,2.92310203,0.01733719,0.64997080,0.72897252,0.77354221,1.70737186,0.42717105,0.91101090,0.00000000
1.34767384,2.94979674,0.01889666,0.63428612,0.76207468,0.78193417,1.67624564,0.43243066,0.92943533,0.00000000
1.35367684,2.97409772,0.02062629,0.61923992,0.79585373,0.78866990,1.64690715,0.43766815,0.94677585,0.00000000
1.35967984,2.99588614,0.02252646,0.60515518,0.83021230,0.79361388,1.61989378,0.44286285,0.96287514,0.00000000
1.36568284,3.01503168,0.02459582,0.59231493,0.86502815,0.79665574,1.59564910,0.44798320,0.97758530,0.00000000
1.37168584,3.03139783,0.02683076,0.58095587,0.90015003,0.79771467,1.57451579,0.45298757,0.99077188,0.00000000
1.37768884,3.04484664,0.02922509,0.57126349,0.93539381,0.79674265,1.55673135,0.45782517,1.00231704,0.00000000
1.38369185,3.05524254,0.03176946,0.56336861,0.97053928,0.79372665,1.54242653,0.46243712,1.01212196,0.00000000
1.38969485,3.06245505,0.03445103,0.55734560,1.00532776,0.78868947,1.53162628,0.46675744,1.02010807,0.00000000
1.39569785,3.06636010,0.03725308,0.55321220,1.03946092,0.78168916,1.52425333,0.47071410,1.02621735,0.00000000
1.40170085,3.06684033,0.04015475,0.55093100,1.07260113,0.77281718,1.52013414,0.47423017,1.03041152,0.00000000
1.40770385,3.06378439,0.04313093,0.55041256,1.10437356,0.76219528,1.51900708,0.47722484,1.03267044,0.00000000
1.41370685,3.05708589,0.04615227,0.55151988,1.13437035,0.74997135,1.52053268,0.47961469,1.03298975,0.00000000
1.41970985,3.04664224,0.04918543,0.55407434,1.16215685,0.73631446,1.52430561,0.48131496,1.03137826,0.00000000
1.42571286,3.03235409,0.05219348,0.55786266,1.18728005,0.72140938,1.52986820,0.48224108,1.02785511,0.00000000
1.43171586,3.01412574,0.05513656,0.56264481,1.20927908,0.70545081,1.53672506,0.48231041,1.02244716,0.00000000
1.43771886,2.99186695,0.05797265,0.56816242,1.22769753,0.68863771,1.54435851,0.48144414,1.01518685,0.00000000
1.44372186,2.96549621,0.06065860,0.57414755,1.24209709,0.67116794,1.55224417,0.47956950,1.00611065,0.00000000
1.44972486,2.93494569,0.06315124,0.58033139,1.25207219,0.65323338,1.55986641,0.47662208,0.99525826,0.00000000
1.45572786,2.90016749,0.06540867,0.58645255,1.25726484,0.63501583,1.56673296,0.47254830,0.98267270,0.00000000
1.46173087,2.86114091,0.06739145,0.59226464,1.25737898,0.61668364,1.57238823,0.46730782,0.96840101,0.00000000
1.46773387,2.81788006,0.06906391,0.59754285,1.25219367,0.59838915,1.57642484,0.46087580,0.95249571,0.00000000
1.47373687,2.77044125,0.07039531,0.60208929,1.24157433,0.58026704,1.57849273,0.45324493,0.93501658,0.00000000
1.47973987,2.71892929,0.07136092,0.60573683,1.22548141,0.56243326,1.57830569,0.44442697,0.91603262,0.00000000
1.48574287,2.66350213,0.07194281,0.60835143,1.20397586,0.54498466,1.57564497,0.43445371,0.89562392,0.00000000
1.49174587,2.60437305,0.07213050,0.60983280,1.17722110,0.52799911,1.57035977,0.42337727,0.87388315,0.00000000
1.49774887,2.54181010,0.07192130,0.61011357,1.14548119,0.51153589,1.56236482,0.41126967,0.85091646,0.00000000
1.50375188,2.47613254,0.07132037,0.60915698,1.10911530,0.49563639,1.55163523,0.39822152,0.82684352,0.00000000
1.50975488,2.40770424,0.07034050,0.60695343,1.06856855,0.48032491,1.53819899,0.38434009,0.80179683,0.00000000
1.51575788,2.33692444,0.06900158,0.60351608,1.02435975,0.46560956,1.52212764,0.36974658,0.77592000,0.00000000
1.52176088,2.26421632,0.06732987,0.59887587,0.97706647,0.45148320,1.50352589,0.35457286,0.74936528,0.00000000
1.52776388,2.19001427,0.06535704,0.59307637,0.92730842,0.43792449,1.48252077,0.33895787,0.72229046,0.00000000
1.53376688,2.11475057,0.06311910,0.58616867,0.87572955,0.42489908,1.45925119,0.32304374,0.69485524,0.00000000
1.53976988,2.03884270,0.06065516,0.57820689,0.82298016,0.41236102,1.43385859,0.30697194,0.66721756,0.00000000
1.54577289,1.96268199,0.05800625,0.56924438,0.76969948,0.40025435,1.40647925,0.29087967,0.63952991,0.00000000
1.55177589,1.88662476,0.05521411,0.55933098,0.71649974,0.38851520,1.37723897,0.27489660,0.61193620,0.00000000
1.55777889,1.81098643,0.05232009,0.54851146,0.66395226,0.37707412,1.34625022,0.25914222,0.58456919,0.00000000
1.56378189,1.73603920,0.04936417,0.53682522,0.61257613,0.36585895,1.31361218,0.24372382,0.55754885,0.00000000
1.56978489,1.66201357,0.04638418,0.52430723,0.56282983,0.35479803,1.27941343,0.22873533,0.53098175,0.00000000
1.57578789,1.58910360,0.04341521,0.51099001,0.51510594,0.34382373,1.24373717,0.21425687,0.50496153,0.00000000
1.58179090,1.51747558,0.04048916,0.49690669,0.46972897,0.33287628,1.20666850,0.20035509,0.47957043,0.00000000
1.58779390,1.44727962,0.03763460,0.48209457,0.42695611,0.32190759,1.16830328,0.18708431,0.45488186,0.00000000
1.59379690,1.37866330,0.03487679,0.46659924,0.38698064,0.31088511,1.12875782,0.17448810,0.43096367,0.00000000
1.59979990,1.31178659,0.03223781,0.45047862,0.34993751,0.29979542,1.08817874,0.16260149,0.40788215,0.00000000
1.60580290,1.24683698,0.02973698,0.43380686,0.31591071,0.28864732,1.04675223,0.15145336,0.38570624,0.00000000
1.61180590,1.18404378,0.02739123,0.41667765,0.28494177,0.27747444,1.00471204,0.14106904,0.36451184,0.00000000
1.61780890,1.12369082,0.02521570,0.39920670,0.25703890,0.26633700,0.96234552,0.13147281,0.34438586,0.00000000
1.62381191,1.06612649,0.02322426,0.38153332,0.23218622,0.25532276,0.91999737,0.12269030,0.32542975,0.00000000
1.62981491,1.01177055,0.02143013,0.36382070,0.21035262,0.24454696,0.87807041,0.11475050,0.30776225,0.00000000
1.63581791,0.96111713,0.01984641,0.34625509,0.19149983,0.23415125,0.83702355,0.10768733,0.29152111,0.00000000
1.64182091,0.91473361,0.01848653,0.32904371,0.17558921,0.22430165,0.79736655,0.10154071,0.27686379,0.00000000
1.64782391,0.87325512,0.01736471,0.31241140,0.16258725,0.21518542,0.75965186,0.09635702,0.26396672,0.00000000
1.65382691,0.83737484,0.01649619,0.29659636,0.15246934,0.20700712,0.72446365,0.09218890,0.25302340,0.00000000
1.65982991,0.80783008,0.01589739,0.28184483,0.14522189,0.19998369,0.69240447,0.08909449,0.24424106,0.00000000
1.66583292,0.78538465,0.01558592,0.26840516,0.14084264,0.19433890,0.66407988,0.08713600,0.23783612,0.00000000
1.67183592,0.77080782,0.01558039,0.25652132,0.13933931,0.19029719,0.64008164,0.08637775,0.23402834,0.00000000
1.67783892,0.76485056,0.01590013,0.24642613,0.14072668,0.18807701,0.62096993,0.08688368,0.23303404,0.00000000
1.68384192,0.76821958,0.01656467,0.23833453,0.14502222,0.18788394,0.60725536,0.08871448,0.23505833,0.00000000
1.68984492,0.78155003,0.01759307,0.23243697,0.15224056,0.18990359,0.59938111,0.09192438,0.24028672,0.00000000
1.69584792,0.80537756,0.01900316,0.22889324,0.16238701,0.19429459,0.59770619,0.09655770,0.24887629,0.00000000
1.70185093,0.84011074,0.02081061,0.22782692,0.17545056,0.20118183,0.60248998,0.10264545,0.26094676,0.00000000
