energy_ev,total_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,0.67038192,0.25819373,0.15305044,0.09785422,0.12061013,0.00000005,0.09513144,0.00000018,0.35785990
-4.63131566,0.66911456,0.25604082,0.15774913,0.09686031,0.11805563,0.00000003,0.09458115,0.00000024,0.35407646
-4.62531266,0.67080729,0.25468424,0.16334418,0.09621036,0.11615326,0.00000002,0.09432737,0.00000033,0.35172630
-4.61930965,0.67515351,0.25403953,0.16971969,0.09587592,0.11484822,0.00000002,0.09433469,0.00000046,0.35068323
-4.61330665,0.68175950,0.25399281,0.17673377,0.09581644,0.11407254,0.00000001,0.09455727,0.00000064,0.35077615
-4.60730365,0.69015539,0.25440423,0.18422176,0.09598044,0.11374731,0.00000001,0.09494021,0.00000088,0.35179407
-4.60130065,0.69980960,0.25511258,0.19200059,0.09630716,0.11378537,0.00000001,0.09542136,0.00000121,0.35349302
-4.59529765,0.71014635,0.25594112,0.19987405,0.09672871,0.11409442,0.00000001,0.09593350,0.00000164,0.35560441
-4.58929465,0.72056560,0.25670415,0.20763887,0.09717256,0.11458042,0.00000001,0.09640686,0.00000222,0.35784463
-4.58329165,0.73046450,0.25721405,0.21509146,0.09756427,0.11515110,0.00000002,0.09677181,0.00000298,0.35992533
-4.57728864,0.73925973,0.25728859,0.22203493,0.09783037,0.11571950,0.00000002,0.09696149,0.00000397,0.36156413
-4.57128564,0.74640941,0.25675798,0.22828639,0.09790120,0.11620737,0.00000003,0.09691454,0.00000525,0.36249504
-4.56528264,0.75143400,0.25547140,0.23368397,0.09771362,0.11654824,0.00000004,0.09657747,0.00000690,0.36247831
-4.55927964,0.75393490,0.25330277,0.23809341,0.09721344,0.11669009,0.00000006,0.09590673,0.00000900,0.36130912
-4.55327664,0.75361021,0.25015531,0.24141395,0.09635744,0.11659745,0.00000008,0.09487046,0.00001165,0.35882488
-4.54727364,0.75026678,0.24596499,0.24358316,0.09511502,0.11625276,0.00000010,0.09344959,0.00001498,0.35491066
-4.54127064,0.74382802,0.24070238,0.24458057,0.09346920,0.11565707,0.00000014,0.09163852,0.00001912,0.34950261
-4.53526763,0.73433718,0.23437317,0.24442983,0.09141712,0.11482991,0.00000018,0.08944515,0.00002424,0.34258930
-4.52926463,0.72195593,0.22701719,0.24319936,0.08896995,0.11380834,0.00000024,0.08689043,0.00003051,0.33421080
-4.52326163,0.70695830,0.21870607,0.24100134,0.08615228,0.11264525,0.00000031,0.08400731,0.00003812,0.32445583
-4.51725863,0.68972031,0.20953973,0.23798911,0.08300089,0.11140695,0.00000041,0.08083929,0.00004730,0.31345689
-4.51125563,0.67070567,0.19964187,0.23435302,0.07956323,0.11017013,0.00000054,0.07743854,0.00005828,0.30138390
-4.50525263,0.65044827,0.18915475,0.23031478,0.07589546,0.10901833,0.00000071,0.07386378,0.00007130,0.28843651
-4.49924962,0.62953223,0.17823347,0.22612073,0.07206021,0.10803806,0.00000093,0.07017794,0.00008662,0.27483556
-4.49324662,0.60857019,0.16704006,0.22203394,0.06812427,0.10731475,0.00000122,0.06644577,0.00010450,0.26081408
-4.48724362,0.58818098,0.15573770,0.21832570,0.06415614,0.10692866,0.00000159,0.06273146,0.00012520,0.24660821
-4.48124062,0.56896729,0.14448521,0.21526654,0.06022376,0.10695100,0.00000207,0.05909641,0.00014896,0.23244851
-4.47523762,0.55149449,0.13343213,0.21311721,0.05639225,0.10744028,0.00000268,0.05559723,0.00017602,0.21855195
-4.46923462,0.53627112,0.12271445,0.21211978,0.05272196,0.10843931,0.00000347,0.05228397,0.00020658,0.20511493
-4.46323162,0.52373196,0.11245127,0.21248943,0.04926683,0.10997265,0.00000447,0.04919877,0.00024082,0.19230756
-4.45722861,0.51422414,0.10274226,0.21440694,0.04607301,0.11204488,0.00000574,0.04637481,0.00027886,0.18026937
-4.45122561,0.50799684,0.09366618,0.21801244,0.04317792,0.11463973,0.00000735,0.04383576,0.00032078,0.16910648
-4.44522261,0.50519471,0.08528018,0.22340042,0.04060967,0.11771994,0.00000938,0.04159550,0.00036661,0.15889040
-4.43921961,0.50585542,0.07762005,0.23061643,0.03838688,0.12122814,0.00001191,0.03965833,0.00041631,0.14965822
-4.43321661,0.50991106,0.07070125,0.23965537,0.03651882,0.12508848,0.00001506,0.03801944,0.00046979,0.14141420
-4.42721361,0.51719352,0.06452049,0.25046167,0.03500597,0.12920907,0.00001896,0.03666574,0.00052689,0.13413254
-4.42121061,0.52744334,0.05905788,0.26293127,0.03384079,0.13348516,0.00002374,0.03557693,0.00058739,0.12776115
-4.41520760,0.54032180,0.05427948,0.27691539,0.03300885,0.13780283,0.00002958,0.03472676,0.00065104,0.12222611
-4.40920460,0.55542569,0.05014004,0.29222599,0.03249005,0.14204317,0.00003666,0.03408437,0.00071755,0.11743669
-4.40320160,0.57230406,0.04658581,0.30864260,0.03226013,0.14608661,0.00004517,0.03361584,0.00078661,0.11329060
-4.39719860,0.59047648,0.04355738,0.32592055,0.03229217,0.14981744,0.00005534,0.03328560,0.00085788,0.10967914
-4.39119560,0.60945180,0.04099236,0.34379987,0.03255822,0.15312813,0.00006740,0.03305789,0.00093109,0.10649231
-4.38519260,0.62874697,0.03882782,0.36201488,0.03303087,0.15592339,0.00008160,0.03289810,0.00100595,0.10362333
-4.37918959,0.64790491,0.03700244,0.38030374,0.03368481,0.15812380,0.00009816,0.03277397,0.00108227,0.10097270
-4.37318659,0.66651084,0.03545832,0.39841776,0.03449825,0.15966878,0.00011735,0.03265667,0.00115992,0.09845152
-4.36718359,0.68420637,0.03414245,0.41612983,0.03545419,0.16051887,0.00013938,0.03252157,0.00123886,0.09598401
-4.36118059,0.70070081,0.03300775,0.43324176,0.03654157,0.16065719,0.00016447,0.03234895,0.00131918,0.09350930
-4.35517759,0.71577921,0.03201373,0.44958997,0.03775606,0.16009006,0.00019280,0.03212432,0.00140105,0.09098235
-4.34917459,0.72930690,0.03112685,0.46504939,0.03910072,0.15884669,0.00022449,0.03183865,0.00148481,0.08837404
-4.34317159,0.74123027,0.03032049,0.47953536,0.04058627,0.15697806,0.00025964,0.03148833,0.00157087,0.08567069
-4.33716858,0.75157390,0.02957469,0.49300335,0.04223109,0.15455499,0.00029824,0.03107487,0.00165978,0.08287281
-4.33116558,0.76043428,0.02887561,0.50544666,0.04406094,0.15166554,0.00034025,0.03060454,0.00175217,0.07999342
-4.32516258,0.76797030,0.02821484,0.51689213,0.04610824,0.14841177,0.00038549,0.03008772,0.00184874,0.07705601
-4.31915958,0.77439128,0.02758852,0.52739427,0.04841113,0.14490613,0.00043373,0.02953826,0.00195023,0.07409213
-4.31315658,0.77994294,0.02699649,0.53702806,0.05101216,0.14126745,0.00048460,0.02897261,0.00205736,0.07113894
-4.30715358,0.78489219,0.02644124,0.54588095,0.05395670,0.13761695,0.00053767,0.02840898,0.00217085,0.06823675
-4.30115058,0.78951141,0.02592707,0.55404450,0.05729107,0.13407408,0.00059236,0.02786647,0.00229131,0.06542657
-4.29514757,0.79406309,0.02545913,0.56160625,0.06106048,0.13075269,0.00064802,0.02736417,0.00241925,0.06274796
-4.28914457,0.79878547,0.02504263,0.56864224,0.06530678,0.12775736,0.00070392,0.02692030,0.00255501,0.06023709
-4.28314157,0.80387997,0.02468218,0.57521072,0.07006610,0.12518019,0.00075923,0.02655146,0.00269871,0.05792510
-4.27713857,0.80950086,0.02438118,0.58134738,0.07536648,0.12309811,0.00081310,0.02627192,0.00285027,0.05583688
-4.27113557,0.81574761,0.02414141,0.58706237,0.08122551,0.12157064,0.00086461,0.02609304,0.00300931,0.05399019
-4.26513257,0.82266029,0.02396276,0.59233931,0.08764816,0.12063834,0.00091287,0.02602279,0.00317518,0.05239512
-4.25912956,0.83021797,0.02384306,0.59713628,0.09462479,0.12032187,0.00095698,0.02606543,0.00334694,0.05105397
-4.25312656,0.83834017,0.02377809,0.60138865,0.10212950,0.12062162,0.00099610,0.02622128,0.00352331,0.04996142
-4.24712356,0.84689111,0.02376163,0.60501365,0.11011891,0.12151799,0.00102945,0.02648668,0.00370273,0.04910494
-4.24112056,0.85568649,0.02378571,0.60791628,0.11853145,0.12297223,0.00105637,0.02685403,0.00388337,0.04846554
-4.23511756,0.86450221,0.02384083,0.60999608,0.12728719,0.12492782,0.00107632,0.02731199,0.00406311,0.04801858
-4.22911456,0.87308476,0.02391634,0.61115450,0.13628839,0.12731230,0.00108889,0.02784581,0.00423963,0.04773482
-4.22311156,0.88116252,0.02400082,0.61130228,0.14542064,0.13003958,0.00109384,0.02843769,0.00441042,0.04758151
-4.21710855,0.88845750,0.02408240,0.61036636,0.15455481,0.13301258,0.00109111,0.02906736,0.00457283,0.04752351
-4.21110555,0.89469701,0.02414925,0.60829602,0.16354961,0.13612606,0.00108080,0.02971261,0.00472418,0.04752444
-4.20510255,0.89962473,0.02418989,0.60506777,0.17225477,0.13926985,0.00106318,0.03034997,0.00486177,0.04754782
-4.19909955,0.90301064,0.02419358,0.60068883,0.18051488,0.14233197,0.00103870,0.03095540,0.00498295,0.04755808
-4.19309655,0.90465966,0.02415064,0.59519890,0.18817355,0.14520195,0.00100796,0.03150498,0.00508526,0.04752154
-4.18709355,0.90441855,0.02405270,0.58867026,0.19507797,0.14777402,0.00097169,0.03197566,0.00516643,0.04740727
-4.18109055,0.90218082,0.02389291,0.58120611,0.20108354,0.14995012,0.00093072,0.03234590,0.00522447,0.04718784
-4.17508754,0.89788980,0.02366616,0.57293731,0.20605849,0.15164273,0.00088601,0.03259638,0.00525775,0.04683993
-4.16908454,0.89153949,0.02336914,0.56401767,0.20988822,0.15277728,0.00083852,0.03271053,0.00526507,0.04634482
-4.16308154,0.88317354,0.02300038,0.55461814,0.21247925,0.15329423,0.00078929,0.03267504,0.00524564,0.04568870
-4.15707854,0.87288227,0.02256032,0.54492000,0.21376252,0.15315059,0.00073934,0.03248029,0.00519920,0.04486292
-4.15107554,0.86079807,0.02205117,0.53510761,0.21369597,0.15232096,0.00068968,0.03212060,0.00512597,0.04386399
-4.14507254,0.84708933,0.02147691,0.52536096,0.21226617,0.15079790,0.00064126,0.03159439,0.00502672,0.04269355
-4.13906953,0.83195320,0.02084307,0.51584833,0.20948906,0.14859182,0.00059496,0.03090427,0.00490270,0.04135816
-4.13306653,0.81560762,0.02015665,0.50671953,0.20540965,0.14573018,0.00055158,0.03005687,0.00475564,0.03986899
-4.12706353,0.79828288,0.01942591,0.49809992,0.20010077,0.14225626,0.00051181,0.02906269,0.00458772,0.03824140
-4.12106053,0.78021318,0.01866018,0.49008553,0.19366086,0.13822732,0.00047623,0.02793579,0.00440150,0.03649444
-4.11505753,0.76162852,0.01786969,0.48273953,0.18621102,0.13371246,0.00044529,0.02669334,0.00419984,0.03465034
-4.10905453,0.74274742,0.01706541,0.47609018,0.17789134,0.12879009,0.00041933,0.02535520,0.00398586,0.03273392
-4.10305153,0.72377067,0.01625893,0.47013039,0.16885687,0.12354529,0.00039852,0.02394343,0.00376283,0.03077200
-4.09704852,0.70487661,0.01546230,0.46481893,0.15927318,0.11806703,0.00038296,0.02248170,0.00353410,0.02879284
-4.09104552,0.68621797,0.01468807,0.46008324,0.14931201,0.11244554,0.00037257,0.02099485,0.00330301,0.02682565
-4.08504252,0.66792068,0.01394920,0.45582384,0.13914690,0.10676973,0.00036720,0.01950840,0.00307281,0.02490012
-4.07903952,0.65008454,0.01325919,0.45192001,0.12894932,0.10112498,0.00036656,0.01804813,0.00284662,0.02304610
-4.07303652,0.63278585,0.01263218,0.44823670,0.11888514,0.09559130,0.00037027,0.01663977,0.00262733,0.02129338
-4.06703352,0.61608176,0.01208311,0.44463227,0.10911177,0.09024186,0.00037789,0.01530875,0.00241757,0.01967154
-4.06103052,0.60001627,0.01162801,0.44096679,0.09977600,0.08514209,0.00038886,0.01408009,0.00221969,0.01820994
-4.05502751,0.58462746,0.01128423,0.43711057,0.09101253,0.08034916,0.00040260,0.01297833,0.00203575,0.01693791
-4.04902451,0.56995556,0.01107078,0.43295250,0.08294318,0.07591203,0.00041848,0.01202760,0.00186749,0.01588490
-4.04302151,0.55605149,0.01100862,0.42840788,0.07567684,0.07187194,0.00043581,0.01125176,0.00171635,0.01508082
-4.03701851,0.54298528,0.01112101,0.42342538,0.06930986,0.06826321,0.00045394,0.01067457,0.00158351,0.01455641
-4.03101551,0.53085392,0.01143372,0.41799278,0.06392699,0.06511444,0.00047217,0.01031996,0.00146993,0.01434360
-4.02501251,0.51978818,0.01197528,0.41214127,0.05960254,0.06244984,0.00048986,0.01021223,0.00137637,0.01447591
-4.01900950,0.50995792,0.01277708,0.40594801,0.05640164,0.06029074,0.00050638,0.01037630,0.00130342,0.01498877
-4.01300650,0.50157542,0.01387334,0.39953692,0.05438155,0.05865711,0.00052119,0.01083783,0.00125162,0.01591972
-4.00700350,0.49489661,0.01530099,0.39307748,0.05359271,0.05756892,0.00053377,0.01162335,0.00122140,0.01730854
-4.00100050,0.49021984,0.01709935,0.38678165,0.05407949,0.05704746,0.00054371,0.01276018,0.00121323,0.01919717
-3.99499750,0.48788214,0.01930961,0.38089895,0.05588049,0.05711628,0.00055068,0.01427635,0.00122758,0.02162945
-3.98899450,0.48825300,0.02197417,0.37570989,0.05902834,0.05780189,0.00055445,0.01620022,0.00126495,0.02465061
-3.98299150,0.49172587,0.02513577,0.37151794,0.06354898,0.05913414,0.00055490,0.01856008,0.00132594,0.02830664
-3.97698849,0.49870750,0.02883642,0.36864027,0.06946038,0.06114612,0.00055199,0.02138354,0.00141118,0.03264325
-3.97098549,0.50960561,0.03311619,0.36739776,0.07677072,0.06387380,0.00054581,0.02469676,0.00152137,0.03770484
-3.96498249,0.52481529,0.03801185,0.36810449,0.08547635,0.06735526,0.00053655,0.02852358,0.00165726,0.04353304
-3.95897949,0.54470468,0.04355545,0.37105714,0.09555929,0.07162967,0.00052447,0.03288459,0.00181957,0.05016529
-3.95297649,0.56960039,0.04977276,0.37652470,0.10698484,0.07673594,0.00050994,0.03779601,0.00200902,0.05763319
-3.94697349,0.59977344,0.05668181,0.38473887,0.11969914,0.08271124,0.00049338,0.04326870,0.00222623,0.06596083
-3.94097049,0.63542612,0.06429142,0.39588544,0.13362720,0.08958946,0.00047529,0.04930704,0.00247171,0.07516309
-3.93496748,0.67668047,0.07259987,0.41009708,0.14867135,0.09739954,0.00045618,0.05590795,0.00274577,0.08524403
-3.92896448,0.72356879,0.08159372,0.42744760,0.16471043,0.10616398,0.00043663,0.06306002,0.00304848,0.09619537
-3.92296148,0.77602664,0.09124689,0.44794807,0.18159990,0.11589742,0.00041718,0.07074272,0.00337964,0.10799521
-3.91695848,0.83388866,0.10151999,0.47154480,0.19917300,0.12660551,0.00039841,0.07892583,0.00373870,0.12060691
-3.91095548,0.89688739,0.11235999,0.49811922,0.21724292,0.13828397,0.00038084,0.08756911,0.00412474,0.13397831
-3.90495248,0.96465522,0.12370020,0.52748977,0.23560618,0.15091810,0.00036498,0.09662213,0.00453643,0.14804128
-3.89894947,1.03672941,0.13546067,0.55941554,0.25404709,0.16448255,0.00035128,0.10602441,0.00497203,0.16271159
-3.89294647,1.11256006,0.14754892,0.59360158,0.27234320,0.17894154,0.00034015,0.11570578,0.00542932,0.17788919
-3.88694347,1.19152070,0.15986105,0.62970575,0.29027147,0.19424945,0.00033192,0.12558701,0.00590565,0.19345886
-3.88094047,1.27292122,0.17228317,0.66734673,0.30761518,0.21035181,0.00032688,0.13558063,0.00639795,0.20929125
-3.87493747,1.35602272,0.18469319,0.70611299,0.32417097,0.22718660,0.00032522,0.14559204,0.00690270,0.22524429
-3.86893447,1.44005371,0.19696286,0.74557244,0.33975597,0.24468588,0.00032709,0.15552072,0.00741602,0.24116492
-3.86293147,1.52422726,0.20895999,0.78528247,0.35421454,0.26277770,0.00033258,0.16526172,0.00793367,0.25689123
-3.85692846,1.60775856,0.22055096,0.82480000,0.36742435,0.28138815,0.00034171,0.17470721,0.00845111,0.27225486
-3.85092546,1.68988233,0.23160318,0.86369150,0.37930135,0.30044360,0.00035447,0.18374816,0.00896360,0.28708365
-3.84492246,1.76986969,0.24198777,0.90154251,0.38980357,0.31987288,0.00037081,0.19227613,0.00946619,0.30120457
-3.83891946,1.84704400,0.25158214,0.93796660,0.39893334,0.33960947,0.00039067,0.20018515,0.00995389,0.31444684
-3.83291646,1.92079529,0.26027251,0.97261353,0.40673783,0.35959355,0.00041397,0.20737350,0.01042168,0.32664518
-3.82691346,1.99059293,0.26795635,1.00517647,0.41330778,0.37977373,0.00044065,0.21374568,0.01086463,0.33764314
-3.82091046,2.05599619,0.27454457,1.03539818,0.41877454,0.40010847,0.00047067,0.21921421,0.01127801,0.34729651
-3.81490745,2.11666244,0.27996355,1.06307588,0.42330533,0.42056705,0.00050400,0.22370141,0.01165735,0.35547659
-3.80890445,2.17235275,0.28415682,1.08806493,0.42709698,0.44113000,0.00054067,0.22714114,0.01199856,0.36207340
-3.80290145,2.22293468,0.28708636,1.11028095,0.43036844,0.46178883,0.00058078,0.22948033,0.01229800,0.36699858
-3.79689845,2.26838208,0.28873361,1.12970052,0.43335214,0.48254524,0.00062444,0.23068034,0.01255255,0.37018802
-3.79089545,2.30877183,0.28909992,1.14636017,0.43628490,0.50340945,0.00067185,0.23071818,0.01275975,0.37160399
-3.78489245,2.34427743,0.28820665,1.16035373,0.43939832,0.52439799,0.00072326,0.22958730,0.01291778,0.37123673
-3.77888944,2.37515956,0.28609465,1.17182797,0.44290951,0.54553069,0.00077895,0.22729822,0.01302554,0.36910537
-3.77288644,2.40175366,0.28282340,1.18097645,0.44701221,0.56682724,0.00083924,0.22387865,0.01308269,0.36525820
-3.76688344,2.42445495,0.27846954,1.18803182,0.45186879,0.58830323,0.00090447,0.21937337,0.01308963,0.35977199
-3.76088044,2.44370110,0.27312499,1.19325654,0.45760356,0.60996600,0.00097497,0.21384352,0.01304754,0.35275065
-3.75487744,2.45995330,0.26689472,1.19693242,0.46429753,0.63181045,0.00105103,0.20736564,0.01295827,0.34432300
-3.74887444,2.47367630,0.25989408,1.19934906,0.47198493,0.65381507,0.00113291,0.20003014,0.01282439,0.33463972
-3.74287144,2.48531818,0.25224597,1.20079189,0.48065165,0.67593847,0.00122078,0.19193949,0.01264905,0.32386964
-3.73686843,2.49529089,0.24407778,1.20152998,0.49023563,0.69811673,0.00131468,0.18320603,0.01243592,0.31219550
-3.73086543,2.50395227,0.23551833,1.20180431,0.50062928,0.72026161,0.00141455,0.17394953,0.01218913,0.29980913
-3.72486243,2.51159069,0.22669486,1.20181712,0.51168369,0.74226017,0.00152015,0.16429452,0.01191314,0.28690656
-3.71885943,2.51841299,0.21773018,1.20172263,0.52321465,0.76397559,0.00163109,0.15436751,0.01161266,0.27368286
-3.71285643,2.52453649,0.20874011,1.20161999,0.53501005,0.78524954,0.00174679,0.14429429,0.01129254,0.26032729
-3.70685343,2.52998562,0.19983124,1.20154858,0.54683843,0.80590589,0.00186647,0.13419715,0.01095766,0.24701868
-3.70085043,2.53469343,0.19109921,1.20148624,0.55845835,0.82575586,0.00198920,0.12419248,0.01061289,0.23392137
-3.69484742,2.53850800,0.18262735,1.20135046,0.56962807,0.84460414,0.00211384,0.11438844,0.01026293,0.22118179
-3.68884442,2.54120354,0.17448592,1.20100267,0.58011512,0.86225601,0.00223915,0.10488309,0.00991231,0.20892586
-3.68284142,2.54249550,0.16673180,1.20025546,0.58970543,0.87852480,0.00236372,0.09576287,0.00956527,0.19725728
-3.67683842,2.54205905,0.15940862,1.19888234,0.59821153,0.89323950,0.00248608,0.08710145,0.00922574,0.18625668
-3.67083542,2.53954987,0.15254736,1.19662980,0.60547941,0.90625201,0.00260471,0.07895911,0.00889729,0.17598178
-3.66483242,2.53462603,0.14616727,1.19323087,0.61139391,0.91744363,0.00271806,0.07138244,0.00858307,0.16646827
-3.65882941,2.52696983,0.14027704,1.18841957,0.61588226,0.92673033,0.00282465,0.06440453,0.00828580,0.15773164
-3.65282641,2.51630849,0.13487623,1.18194562,0.61891572,0.93406669,0.00292304,0.05804547,0.00800774,0.14976947
-3.64682341,2.50243241,0.12995671,1.17358844,0.62050941,0.93944803,0.00301193,0.05231320,0.00775066,0.14256438
-3.64082041,2.48521034,0.12550422,1.16317002,0.62072026,0.94291091,0.00309016,0.04720462,0.00751584,0.13608726
-3.63481741,2.46460058,0.12149984,1.15056582,0.61964341,0.94453181,0.00315676,0.04270685,0.00730403,0.13030066
-3.62881441,2.44065810,0.11792141,1.13571329,0.61740743,0.94442422,0.00321095,0.03879867,0.00711547,0.12516224
-3.62281141,2.41353719,0.11474480,1.11861772,0.61416850,0.94273450,0.00325220,0.03545204,0.00694988,0.12062807
-3.61680840,2.38349014,0.11194510,1.09935506,0.61010428,0.93963663,0.00328016,0.03263355,0.00680648,0.11665567
-3.61080540,2.35086219,0.10949764,1.07807194,0.60540773,0.93532655,0.00329474,0.03030597,0.00668399,0.11320666
-3.60480240,2.31608361,0.10737889,1.05498274,0.60028132,0.93001627,0.00329605,0.02842959,0.00658068,0.11024896
-3.59879940,2.27965948,0.10556729,1.03036421,0.59493217,0.92392843,0.00328440,0.02696352,0.00649439,0.10775844
-3.59279640,2.24215822,0.10404393,1.00454791,0.58956829,0.91729146,0.00326029,0.02586685,0.00642265,0.10572006
-3.58679340,2.20419954,0.10279327,0.97791090,0.58439624,0.91033582,0.00322438,0.02509964,0.00636266,0.10412838
-3.58079040,2.16644252,0.10180371,0.95086525,0.57962025,0.90329140,0.00317746,0.02462374,0.00631149,0.10298755
-3.57478739,2.12957436,0.10106821,0.92384683,0.57544281,0.89638622,0.00312047,0.02440346,0.00626609,0.10231073
