energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
3.40670335,0.00479385,0.00051182,0.00159080,0.00000000,0.00045073,0.00002983,0.00040575,0.00000000,0.00240581
3.41270635,0.00381726,0.00040755,0.00126673,0.00000000,0.00035891,0.00002375,0.00032309,0.00000000,0.00191570
3.41870935,0.00301779,0.00032220,0.00100143,0.00000000,0.00028374,0.00001878,0.00025542,0.00000000,0.00151449
3.42471236,0.00236864,0.00025290,0.00078601,0.00000000,0.00022271,0.00001474,0.00020048,0.00000000,0.00118870
3.43071536,0.00184578,0.00019708,0.00061250,0.00000000,0.00017355,0.00001149,0.00015622,0.00000001,0.00092630
3.43671836,0.00142802,0.00015249,0.00047386,0.00000000,0.00013427,0.00000890,0.00012086,0.00000001,0.00071665
3.44272136,0.00109690,0.00011716,0.00036398,0.00000000,0.00010314,0.00000685,0.00009284,0.00000002,0.00055047
3.44872436,0.00083655,0.00008940,0.00027756,0.00000000,0.00007866,0.00000525,0.00007080,0.00000003,0.00041980
3.45472736,0.00063347,0.00006777,0.00021015,0.00000000,0.00005957,0.00000401,0.00005360,0.00000005,0.00031786
3.46073037,0.00047634,0.00005107,0.00015797,0.00000000,0.00004479,0.00000308,0.00004030,0.00000008,0.00023898
3.46673337,0.00035576,0.00003831,0.00011790,0.00000000,0.00003346,0.00000240,0.00003008,0.00000013,0.00017843
3.47273637,0.00026402,0.00002870,0.00008738,0.00000000,0.00002484,0.00000193,0.00002230,0.00000020,0.00013233
3.47873937,0.00019488,0.00002160,0.00006430,0.00000000,0.00001835,0.00000165,0.00001642,0.00000031,0.00009753
3.48474237,0.00014335,0.00001652,0.00004701,0.00000000,0.00001352,0.00000156,0.00001201,0.00000047,0.00007153
3.49074537,0.00010549,0.00001311,0.00003416,0.00000000,0.00000999,0.00000167,0.00000875,0.00000072,0.00005232
3.49674837,0.00007829,0.00001114,0.00002470,0.00000000,0.00000747,0.00000202,0.00000636,0.00000108,0.00003835
3.50275138,0.00005947,0.00001052,0.00001781,0.00000000,0.00000575,0.00000267,0.00000463,0.00000162,0.00002844
3.50875438,0.00004744,0.00001127,0.00001288,0.00000001,0.00000470,0.00000371,0.00000341,0.00000241,0.00002172
3.51475738,0.00004116,0.00001356,0.00000943,0.00000001,0.00000422,0.00000530,0.00000259,0.00000357,0.00001757
3.52076038,0.00004014,0.00001773,0.00000712,0.00000001,0.00000429,0.00000765,0.00000209,0.00000523,0.00001561
3.52676338,0.00004441,0.00002432,0.00000571,0.00000002,0.00000492,0.00001106,0.00000185,0.00000761,0.00001568
3.53276638,0.00005451,0.00003412,0.00000504,0.00000002,0.00000620,0.00001592,0.00000186,0.00001101,0.00001782
3.53876938,0.00007161,0.00004827,0.00000504,0.00000003,0.00000828,0.00002281,0.00000211,0.00001580,0.00002224
3.54477239,0.00009754,0.00006830,0.00000569,0.00000005,0.00001138,0.00003248,0.00000263,0.00002251,0.00002943
3.55077539,0.00013495,0.00009630,0.00000704,0.00000007,0.00001581,0.00004593,0.00000346,0.00003185,0.00004012
3.55677839,0.00018751,0.00013503,0.00000921,0.00000010,0.00002201,0.00006449,0.00000469,0.00004473,0.00005532
3.56278139,0.00026013,0.00018815,0.00001239,0.00000013,0.00003057,0.00008992,0.00000642,0.00006238,0.00007647
3.56878439,0.00035923,0.00026039,0.00001686,0.00000019,0.00004224,0.00012449,0.00000881,0.00008636,0.00010542
3.57478739,0.00049318,0.00035784,0.00002298,0.00000026,0.00005800,0.00017111,0.00001206,0.00011870,0.00014460
3.58079040,0.00067262,0.00048827,0.00003124,0.00000035,0.00007911,0.00023349,0.00001643,0.00016198,0.00019713
3.58679340,0.00091104,0.00066150,0.00004224,0.00000048,0.00010716,0.00031634,0.00002224,0.00021945,0.00026696
3.59279640,0.00122528,0.00088976,0.00005676,0.00000064,0.00014412,0.00042551,0.00002990,0.00029519,0.00035901
3.59879940,0.00163619,0.00118820,0.00007577,0.00000086,0.00019246,0.00056824,0.00003992,0.00039420,0.00047938
3.60480240,0.00216927,0.00157536,0.00010044,0.00000114,0.00025516,0.00075341,0.00005292,0.00052265,0.00063556
3.61080540,0.00285543,0.00207368,0.00013220,0.00000151,0.00033587,0.00099173,0.00006965,0.00068797,0.00083659
3.61680840,0.00373167,0.00271003,0.00017276,0.00000198,0.00043894,0.00129608,0.00009103,0.00089909,0.00109330
3.62281141,0.00484181,0.00351621,0.00022415,0.00000257,0.00056951,0.00168167,0.00011810,0.00116656,0.00141855
3.62881441,0.00623710,0.00452947,0.00028875,0.00000333,0.00073362,0.00216630,0.00015214,0.00150272,0.00182735
3.63481741,0.00797680,0.00579281,0.00036929,0.00000428,0.00093824,0.00277057,0.00019457,0.00192186,0.00233706
3.64082041,0.01012851,0.00735533,0.00046891,0.00000547,0.00119131,0.00351796,0.00024705,0.00244026,0.00296748
3.64682341,0.01276832,0.00927223,0.00059112,0.00000695,0.00150178,0.00443491,0.00031144,0.00307623,0.00374093
3.65282641,0.01598060,0.01160478,0.00073985,0.00000877,0.00187957,0.00555073,0.00038979,0.00385010,0.00468211
3.65882941,0.01985747,0.01441981,0.00091934,0.00001101,0.00233550,0.00689746,0.00048435,0.00478405,0.00581804
3.66483242,0.02449776,0.01778904,0.00113419,0.00001374,0.00288118,0.00850944,0.00059752,0.00590188,0.00717767
3.67083542,0.03000551,0.02178791,0.00138922,0.00001706,0.00352884,0.01042285,0.00073185,0.00722861,0.00879152
3.67683842,0.03648783,0.02649408,0.00168938,0.00002109,0.00429105,0.01267496,0.00088994,0.00879002,0.01069097
3.68284142,0.04405223,0.03198546,0.00203966,0.00002595,0.00518042,0.01530318,0.00107442,0.01061197,0.01290758
3.68884442,0.05280332,0.03833776,0.00244492,0.00003179,0.00620920,0.01834397,0.00128782,0.01271958,0.01547203
3.69484742,0.06283891,0.04562170,0.00290969,0.00003881,0.00738885,0.02183145,0.00153253,0.01513633,0.01841304
3.70085043,0.07424564,0.05389974,0.00343802,0.00004722,0.00872947,0.02579589,0.00181066,0.01788297,0.02175608
3.70685343,0.08709414,0.06322265,0.00403319,0.00005729,0.01023927,0.03026210,0.00212392,0.02097636,0.02552195
3.71285643,0.10143406,0.07362572,0.00469754,0.00006935,0.01192395,0.03524765,0.00247350,0.02442825,0.02972533
3.71885943,0.11728888,0.08512506,0.00543218,0.00008379,0.01378609,0.04076113,0.00285997,0.02824402,0.03437329
3.72486243,0.13465097,0.09771396,0.00623683,0.00010109,0.01582457,0.04680043,0.00328310,0.03242151,0.03946382
3.73086543,0.15347710,0.11135950,0.00710956,0.00012186,0.01803403,0.05335122,0.00374183,0.03694985,0.04498454
3.73686843,0.17368459,0.12599976,0.00804660,0.00014680,0.02040439,0.06038565,0.00423410,0.04180860,0.05091159
3.74287144,0.19514846,0.14154165,0.00904229,0.00017680,0.02292051,0.06786137,0.00475681,0.04696699,0.05720880
3.74887444,0.21769984,0.15785973,0.01008892,0.00021292,0.02556201,0.07572101,0.00530581,0.05238351,0.06382723
3.75487744,0.24112588,0.17479598,0.01117681,0.00025643,0.02830321,0.08389220,0.00587583,0.05800591,0.07070517
3.76088044,0.26517127,0.19216094,0.01229430,0.00030886,0.03111332,0.09228813,0.00646057,0.06377152,0.07776861
3.76688344,0.28954166,0.20973603,0.01342798,0.00037202,0.03395681,0.10080876,0.00705276,0.06960804,0.08493222
3.77288644,0.31390883,0.22727727,0.01456291,0.00044802,0.03679403,0.10934265,0.00764430,0.07543479,0.09210093
3.77888944,0.33791767,0.24452034,0.01568294,0.00053929,0.03958201,0.11776941,0.00822641,0.08116437,0.09917192
3.78489245,0.36119481,0.26118672,0.01677111,0.00064862,0.04227545,0.12596270,0.00878984,0.08670473,0.10603722
3.79089545,0.38335854,0.27699100,0.01781010,0.00077918,0.04482793,0.13379372,0.00932514,0.09196155,0.11258656
3.79689845,0.40402987,0.29164887,0.01878278,0.00093445,0.04719315,0.14113497,0.00982289,0.09684093,0.11871064
3.80290145,0.42284404,0.30488556,0.01967270,0.00111826,0.04932638,0.14786427,0.01027401,0.10125217,0.12430450
3.80890445,0.43946229,0.31644452,0.02046464,0.00133472,0.05118579,0.15386876,0.01067006,0.10511065,0.12927089
3.81490745,0.45358303,0.32609573,0.02114513,0.00158816,0.05273387,0.15904874,0.01100346,0.10834055,0.13352357
3.82091046,0.46495223,0.33364344,0.02170291,0.00188303,0.05393861,0.16332112,0.01126783,0.11087746,0.13699026
3.82691346,0.47337223,0.33893289,0.02212932,0.00222379,0.05477468,0.16662238,0.01145814,0.11267055,0.13961519
3.83291646,0.47870870,0.34185576,0.02241862,0.00261476,0.05522425,0.16891080,0.01157090,0.11368440,0.14136108
3.83891946,0.48089535,0.34235396,0.02256818,0.00305994,0.05527768,0.17016793,0.01160432,0.11390019,0.14221040
3.84492246,0.47993610,0.34042173,0.02257857,0.00356286,0.05493381,0.17039911,0.01155835,0.11331641,0.14216594
3.85092546,0.47590459,0.33610575,0.02245349,0.00412631,0.05420004,0.16963306,0.01143465,0.11194887,0.14125057
3.85692846,0.46894110,0.32950350,0.02219963,0.00475214,0.05309205,0.16792062,0.01123655,0.10983012,0.13950622
3.86293147,0.45924698,0.32075969,0.02182637,0.00544106,0.05163323,0.16533252,0.01096896,0.10700826,0.13699214
3.86893447,0.44707679,0.31006112,0.02134539,0.00619241,0.04985389,0.16195648,0.01063810,0.10354519,0.13378252
3.87493747,0.43272875,0.29763016,0.02077025,0.00700395,0.04779019,0.15789366,0.01025136,0.09951443,0.12996358
3.88094047,0.41653369,0.28371712,0.02011579,0.00787172,0.04548293,0.15325471,0.00981698,0.09499860,0.12563027
3.88694347,0.39884333,0.26859202,0.01939763,0.00878993,0.04297621,0.14815559,0.00934382,0.09008665,0.12088277
3.89294647,0.38001820,0.25253590,0.01863157,0.00975086,0.04031603,0.14271333,0.00884100,0.08487098,0.11582292
3.89894947,0.36041592,0.23583231,0.01783309,0.01074490,0.03754892,0.13704209,0.00831769,0.07944465,0.11055081
3.90495248,0.34038032,0.21875916,0.01701679,0.01176063,0.03472061,0.13124948,0.00778278,0.07389863,0.10516159
3.91095548,0.32023181,0.20158127,0.01619603,0.01278495,0.03187479,0.12543351,0.00724465,0.06831946,0.09974274
3.91695848,0.30025938,0.18454403,0.01538251,0.01380337,0.02905211,0.11968020,0.00671100,0.06278705,0.09437183
3.92296148,0.28071459,0.16786813,0.01458610,0.01480027,0.02628928,0.11406193,0.00618863,0.05737308,0.08911490
3.92896448,0.26180754,0.15174566,0.01381462,0.01575933,0.02361843,0.10863668,0.00568337,0.05213975,0.08402541
3.93496748,0.24370493,0.13633760,0.01307386,0.01666397,0.02106663,0.10344795,0.00519999,0.04713897,0.07914393
3.94097049,0.22653015,0.12177260,0.01236757,0.01749783,0.01865575,0.09852561,0.00474216,0.04241203,0.07449830
3.94697349,0.21036517,0.10814703,0.01169764,0.01824530,0.01640235,0.09388732,0.00431252,0.03798977,0.07010446
3.95297649,0.19525398,0.09552622,0.01106431,0.01889202,0.01431788,0.08954053,0.00391268,0.03389295,0.06596765
3.95897949,0.18120737,0.08394654,0.01046640,0.01942542,0.01240903,0.08548502,0.00354336,0.03013313,0.06208399
3.96498249,0.16820848,0.07341833,0.00990165,0.01983515,0.01067811,0.08171554,0.00320447,0.02671362,0.05844231
3.97098549,0.15621897,0.06392932,0.00936701,0.02011350,0.00912361,0.07822481,0.00289525,0.02363075,0.05502606
3.97698849,0.14518537,0.05544838,0.00885899,0.02025569,0.00774082,0.07500628,0.00261441,0.02087511,0.05181532
3.98299150,0.13504526,0.04792949,0.00837395,0.02026016,0.00652240,0.07205687,0.00236026,0.01843292,0.04878860
3.98899450,0.12573304,0.04131553,0.00790835,0.02012860,0.00545906,0.06937937,0.00213083,0.01628733,0.04592458
3.99499750,0.11718507,0.03554203,0.00745904,0.01986605,0.00454012,0.06698446,0.00192402,0.01441961,0.04320348
4.00100050,0.10934400,0.03054058,0.00702338,0.01948071,0.00375409,0.06489228,0.00173768,0.01281027,0.04060828
4.00700350,0.10216215,0.02624178,0.00659943,0.01898380,0.00308919,0.06313353,0.00156974,0.01143999,0.03812545
4.01300650,0.09560401,0.02257794,0.00618599,0.01838919,0.00253381,0.06174994,0.00141821,0.01029042,0.03574553
4.01900950,0.08964779,0.01948518,0.00578268,0.01771309,0.00207686,0.06079441,0.00128129,0.00934478,0.03346327
4.02501251,0.08428607,0.01690518,0.00538991,0.01697352,0.00170812,0.06033046,0.00115741,0.00858825,0.03127755
4.03101551,0.07952573,0.01478649,0.00500883,0.01618987,0.00141850,0.06043139,0.00104520,0.00800832,0.02919101
4.03701851,0.07538728,0.01308550,0.00464129,0.01538239,0.00120024,0.06117900,0.00094355,0.00759483,0.02720955
4.04302151,0.07190355,0.01176701,0.00428973,0.01457165,0.00104704,0.06266195,0.00085156,0.00734003,0.02534165
4.04902451,0.06911823,0.01080463,0.00395710,0.01377808,0.00095419,0.06497403,0.00076858,0.00723843,0.02359761
4.05502751,0.06708398,0.01018084,0.00364677,0.01302152,0.00091864,0.06821207,0.00069413,0.00728664,0.02198874
4.06103052,0.06586056,0.00988697,0.00336240,0.01232082,0.00093901,0.07247388,0.00062792,0.00748309,0.02052659
4.06703352,0.06551293,0.00992291,0.00310792,0.01169350,0.00101561,0.07785614,0.00056983,0.00782773,0.01922226
4.07303652,0.06610930,0.01029680,0.00288737,0.01115549,0.00115037,0.08445228,0.00051986,0.00832172,0.01808571
4.07903952,0.06771943,0.01102452,0.00270492,0.01072097,0.00134685,0.09235041,0.00047811,0.00896711,0.01712521
4.08504252,0.07041290,0.01212904,0.00256475,0.01040217,0.00161008,0.10163138,0.00044479,0.00976647,0.01634699
4.09104552,0.07425755,0.01363972,0.00247105,0.01020936,0.00194647,0.11236689,0.00042016,0.01072259,0.01575486
4.09704852,0.07931792,0.01559136,0.00242795,0.01015084,0.00236365,0.12461776,0.00040454,0.01183816,0.01535012
4.10305153,0.08565378,0.01802313,0.00243948,0.01023290,0.00287022,0.13843224,0.00039829,0.01311549,0.01513142
4.10905453,0.09331854,0.02097731,0.00250954,0.01045994,0.00347553,0.15384443,0.00040177,0.01455619,0.01509482
4.11505753,0.10235762,0.02449778,0.00264178,0.01083451,0.00418936,0.17087270,0.00041537,0.01616092,0.01523397
4.12106053,0.11280662,0.02862830,0.00283959,0.01135736,0.00502158,0.18951822,0.00043943,0.01792915,0.01554021
4.12706353,0.12468939,0.03341059,0.00310595,0.01202752,0.00598171,0.20976344,0.00047428,0.01985889,0.01600284
4.13306653,0.13801583,0.03888221,0.00344337,0.01284234,0.00707848,0.23157056,0.00052018,0.02194644,0.01660941
4.13906953,0.15277964,0.04507428,0.00385372,0.01379751,0.00831935,0.25488010,0.00057733,0.02418621,0.01734597
4.14507254,0.16895579,0.05200909,0.00433809,0.01488707,0.00971002,0.27960944,0.00064581,0.02657045,0.01819732
4.15107554,0.18649822,0.05969775,0.00489670,0.01610343,0.01125388,0.30565157,0.00072559,0.02908906,0.01914735
4.15707854,0.20533741,0.06813784,0.00552868,0.01743730,0.01295157,0.33287398,0.00081650,0.03172947,0.02017922
4.16308154,0.22537843,0.07731136,0.00623200,0.01887768,0.01480047,0.36111796,0.00091820,0.03447646,0.02127565
4.16908454,0.24649933,0.08718298,0.00700334,0.02041190,0.01679442,0.39019844,0.00103017,0.03731212,0.02241908
4.17508754,0.26855027,0.09769875,0.00783800,0.02202560,0.01892336,0.41990441,0.00115169,0.04021585,0.02359193
4.18109055,0.29135355,0.10878547,0.00872992,0.02370283,0.02117324,0.45000036,0.00128188,0.04316447,0.02477672
4.18709355,0.31470461,0.12035071,0.00967169,0.02542616,0.02352604,0.48022865,0.00141965,0.04613246,0.02595633
4.19309655,0.33837446,0.13228379,0.01065464,0.02717691,0.02595991,0.51031315,0.00156373,0.04909226,0.02711413
4.19909955,0.36211327,0.14445751,0.01166904,0.02893543,0.02844963,0.53996421,0.00171272,0.05201480,0.02823422
4.20510255,0.38565557,0.15673092,0.01270433,0.03068150,0.03096709,0.56888492,0.00186511,0.05487015,0.02930164
4.21110555,0.40872667,0.16895293,0.01374942,0.03239481,0.03348212,0.59677882,0.00201933,0.05762824,0.03030266
4.21710855,0.43105051,0.18096681,0.01479313,0.03405552,0.03596341,0.62335868,0.00217378,0.06025984,0.03122500
4.22311156,0.45235848,0.19261532,0.01582457,0.03564488,0.03837956,0.64835636,0.00232696,0.06273756,0.03205819
4.22911456,0.47239903,0.20374645,0.01683364,0.03714595,0.04070031,0.67153320,0.00247748,0.06503692,0.03279385
4.23511756,0.49094768,0.21421938,0.01781151,0.03854426,0.04289778,0.69269067,0.00262414,0.06713750,0.03342603
4.24112056,0.50781687,0.22391053,0.01875109,0.03982851,0.04494771,0.71168062,0.00276602,0.06902402,0.03395154
4.24712356,0.52286528,0.23271926,0.01964749,0.04099123,0.04683064,0.72841460,0.00290256,0.07068736,0.03437017
4.25312656,0.53600593,0.24057309,0.02049836,0.04202927,0.04853299,0.74287167,0.00303354,0.07212542,0.03468502
4.25912956,0.54721258,0.24743195,0.02130419,0.04294424,0.05004797,0.75510396,0.00315919,0.07334374,0.03490255
4.26513257,0.55652406,0.25329131,0.02206850,0.04374270,0.05137615,0.76523957,0.00328021,0.07435592,0.03503272
4.27113557,0.56404586,0.25818393,0.02279782,0.04443621,0.05252582,0.77348229,0.00339771,0.07518362,0.03508885
4.27713857,0.56994891,0.26217995,0.02350160,0.04504112,0.05351298,0.78010775,0.00351325,0.07585628,0.03508750
4.28314157,0.57446533,0.26538536,0.02419193,0.04557812,0.05436102,0.78545591,0.00362877,0.07641037,0.03504807
4.28914457,0.57788099,0.26793869,0.02488310,0.04607156,0.05509990,0.78991998,0.00374651,0.07688838,0.03499234
4.29514757,0.58052532,0.27000612,0.02559101,0.04654853,0.05576517,0.79393185,0.00386893,0.07733731,0.03494383
4.30115058,0.58275844,0.27177496,0.02633250,0.04703779,0.05639648,0.79794477,0.00399859,0.07780693,0.03492702
4.30715358,0.58495628,0.27344602,0.02712447,0.04756848,0.05703602,0.80241368,0.00413805,0.07834775,0.03496653
4.31315658,0.58749429,0.27522486,0.02798311,0.04816878,0.05772656,0.80777428,0.00428969,0.07900882,0.03508613
4.31915958,0.59073049,0.27731269,0.02892293,0.04886453,0.05850952,0.81442173,0.00445561,0.07983543,0.03530781
4.32516258,0.59498874,0.27989692,0.02995592,0.04967786,0.05942300,0.82269013,0.00463747,0.08086694,0.03565081
4.33116558,0.60054306,0.28314226,0.03109078,0.05062593,0.06049981,0.83283379,0.00483639,0.08213461,0.03613071
4.33716858,0.60760391,0.28718246,0.03233222,0.05171988,0.06176577,0.84501159,0.00505283,0.08365985,0.03675865
4.34317159,0.61630712,0.29211336,0.03368048,0.05296397,0.06323822,0.85927521,0.00528652,0.08545277,0.03754071
4.34917459,0.62670631,0.29798752,0.03513096,0.05435509,0.06492491,0.87556206,0.00553642,0.08751119,0.03847745
4.35517759,0.63876915,0.30481085,0.03667419,0.05588252,0.06682335,0.89369373,0.00580069,0.08982026,0.03956371
4.36118059,0.65237781,0.31254134,0.03829596,0.05752813,0.06892055,0.91337986,0.00607676,0.09235257,0.04078871
4.36718359,0.66733376,0.32109013,0.03997771,0.05926694,0.07119337,0.93422792,0.00636136,0.09506899,0.04213627
4.37318659,0.68336674,0.33032480,0.04169718,0.06106798,0.07360928,0.95575818,0.00665065,0.09791997,0.04358546
4.37918959,0.70014743,0.34007494,0.04342921,0.06289555,0.07612767,0.97742353,0.00694035,0.10084749,0.04511140
4.38519260,0.71730339,0.35013955,0.04514680,0.06471071,0.07870153,0.99863316,0.00722592,0.10378742,0.04668626
4.39119560,0.73443731,0.36029604,0.04682222,0.06647299,0.08127951,1.01877896,0.00750275,0.10667222,0.04828046
4.39719860,0.75114669,0.37031046,0.04842822,0.06814215,0.08380820,1.03726330,0.00776633,0.10943391,0.04986399
4.40320160,0.76704391,0.37994825,0.04993922,0.06968010,0.08623459,1.05352686,0.00801252,0.11200709,0.05140768
4.40920460,0.78177551,0.38898511,0.05133248,0.07105259,0.08850848,1.06707491,0.00823766,0.11433185,0.05288455
4.41520760,0.79503974,0.39721738,0.05258909,0.07223084,0.09058483,1.07750077,0.00843882,0.11635650,0.05427100
4.42121061,0.80660121,0.40447133,0.05369476,0.07319286,0.09242577,1.08450502,0.00861386,0.11803987,0.05554779
4.42721361,0.81630193,0.41061092,0.05464050,0.07392447,0.09400239,1.08790957,0.00876161,0.11935312,0.05670091
4.43321661,0.82406796,0.41554352,0.05542281,0.07441992,0.09529592,1.08766569,0.00888187,0.12028093,0.05772203
4.43921961,0.82991142,0.41922336,0.05604379,0.07468205,0.09629845,1.08385552,0.00897542,0.12082200,0.05860874
4.44522261,0.83392752,0.42165251,0.05651079,0.07472208,0.09701314,1.07668711,0.00904399,0.12098883,0.05936441
4.45122561,0.83628687,0.42287919,0.05683587,0.07455887,0.09745370,1.06648301,0.00909017,0.12080681,0.05999777
4.45722861,0.83722350,0.42299374,0.05703493,0.07421791,0.09764343,1.05366324,0.00911723,0.12031264,0.06052216
4.46323162,0.83701916,0.42212230,0.05712669,0.07372984,0.09761370,1.03872341,0.00912896,0.11955215,0.06095452
4.46923462,0.83598493,0.42041866,0.05713145,0.07312886,0.09740202,1.02220925,0.00912946,0.11857768,0.06131425
4.47523762,0.83444115,0.41805473,0.05706987,0.07245083,0.09704976,1.00468894,0.00912289,0.11744519,0.06162190
4.48124062,0.83269680,0.41521013,0.05696164,0.07173141,0.09659977,0.98672464,0.00911327,0.11621109,0.06189779
4.48724362,0.83102969,0.41206162,0.05682426,0.07100423,0.09609390,0.96884492,0.00910422,0.11492926,0.06216081
4.49324662,0.82966844,0.40877290,0.05667201,0.07029919,0.09557061,0.95151941,0.00909879,0.11364814,0.06242719
4.49924962,0.82877761,0.40548539,0.05651506,0.06964100,0.09506288,0.93513704,0.00909926,0.11240818,0.06270965
4.50525263,0.82844654,0.40231049,0.05635890,0.06904812,0.09459648,0.91998901,0.00910703,0.11123987,0.06301673
4.51125563,0.82868289,0.39932387,0.05620398,0.06853202,0.09418863,0.90625740,0.00912254,0.11016221,0.06335248
4.51725863,0.82941107,0.39656194,0.05604582,0.06809691,0.09384733,0.89400973,0.00914526,0.10918200,0.06371655
4.52326163,0.83047581,0.39402082,0.05587527,0.06773990,0.09357119,0.88319985,0.00917372,0.10829375,0.06410461
4.52926463,0.83165058,0.39165777,0.05567914,0.06745161,0.09334988,0.87367493,0.00920563,0.10748029,0.06450916
4.53526763,0.83265047,0.38939496,0.05544113,0.06721718,0.09316517,0.86518798,0.00923799,0.10671404,0.06492066
4.54127064,0.83314876,0.38712543,0.05514286,0.06701763,0.09299242,0.85741522,0.00926731,0.10595889,0.06532886
4.54727364,0.83279618,0.38472065,0.05476516,0.06683142,0.09280252,0.84997712,0.00928981,0.10517245,0.06572441
4.55327664,0.83124189,0.38203952,0.05428928,0.06663628,0.09256412,0.84246204,0.00930169,0.10430868,0.06610043
4.55927964,0.82815481,0.37893794,0.05369827,0.06641098,0.09224601,0.83445100,0.00929937,0.10332069,0.06645421
4.56528264,0.82324431,0.37527860,0.05297809,0.06613712,0.09181948,0.82554235,0.00927973,0.10216349,0.06678859
4.57128564,0.81627886,0.37094037,0.05211875,0.06580081,0.09126062,0.81537490,0.00924032,0.10079666,0.06711332
4.57728864,0.80710184,0.36582675,0.05111509,0.06539396,0.09055232,0.80364849,0.00917956,0.09918670,0.06744589
4.58329165,0.79564348,0.35987286,0.04996739,0.06491539,0.08968582,0.79014086,0.00909690,0.09730901,0.06781211
4.58929465,0.78192840,0.35305069,0.04868170,0.06437142,0.08866193,0.77472004,0.00899288,0.09514926,0.06824611
4.59529765,0.76607833,0.34537233,0.04726985,0.06377613,0.08749151,0.75735196,0.00886920,0.09270439,0.06878986
4.60130065,0.74830995,0.33689099,0.04574917,0.06315106,0.08619553,0.73810275,0.00872866,0.08998281,0.06949219
4.60730365,0.72892795,0.32769985,0.04414198,0.06252451,0.08480441,0.71713612,0.00857511,0.08700417,0.07040721
4.61330665,0.70831384,0.31792889,0.04247481,0.06193040,0.08335690,0.69470589,0.00841330,0.08379848,0.07159238
4.61930965,0.68691108,0.30773984,0.04077747,0.06140680,0.08189834,0.67114447,0.00824872,0.08040485,0.07310603
4.62531266,0.66520735,0.29731966,0.03908193,0.06099410,0.08047863,0.64684792,0.00808737,0.07686968,0.07500471
4.63131566,0.64371507,0.28687294,0.03742127,0.06073300,0.07914979,0.62225858,0.00793552,0.07324475,0.07734022
4.63731866,0.62295105,0.27661364,0.03582846,0.06066244,0.07796341,0.59784629,0.00779946,0.06958500,0.08015668
4.64332166,0.60341643,0.26675667,0.03433532,0.06081745,0.07696804,0.57408927,0.00768527,0.06594632,0.08348762
4.64932466,0.58557797,0.25750974,0.03297157,0.06122717,0.07620666,0.55145557,0.00759856,0.06238338,0.08735331
4.65532766,0.56985157,0.24906601,0.03176404,0.06191307,0.07571439,0.53038617,0.00754426,0.05894769,0.09175854
4.66133067,0.55658883,0.24159775,0.03073607,0.06288751,0.07551657,0.51128042,0.00752649,0.05568588,0.09669081
4.66733367,0.54606734,0.23525152,0.02990719,0.06415259,0.07562727,0.49448447,0.00754838,0.05263832,0.10211925
4.67333667,0.53848504,0.23014489,0.02929299,0.06569961,0.07604836,0.48028324,0.00761201,0.04983819,0.10799421
4.67933967,0.53395896,0.22636496,0.02890529,0.06750888,0.07676914,0.46889591,0.00771841,0.04731089,0.11424774
4.68534267,0.53252816,0.22396860,0.02875252,0.06955013,0.07776659,0.46047523,0.00786756,0.04507393,0.12079480
4.69134567,0.53416074,0.22298438,0.02884030,0.07178338,0.07900623,0.45511021,0.00805851,0.04313724,0.12753538
4.69734867,0.53876438,0.22341597,0.02917218,0.07416030,0.08044355,0.45283192,0.00828946,0.04150381,0.13435732
4.70335168,0.54619971,0.22524671,0.02975054,0.07662594,0.08202588,0.45362179,0.00855795,0.04017060,0.14113983
4.70935468,0.55629581,0.22844513,0.03057748,0.07912083,0.08369474,0.45742179,0.00886106,0.03912982,0.14775760
4.71535768,0.56886668,0.23297086,0.03165578,0.08158328,0.08538843,0.46414560,0.00919558,0.03837021,0.15408515
4.72136068,0.58372784,0.23878066,0.03298973,0.08395181,0.08704474,0.47369005,0.00955825,0.03787850,0.16000152
4.72736368,0.60071200,0.24583401,0.03458582,0.08616758,0.08860378,0.48594595,0.00994590,0.03764077,0.16539476
4.73336668,0.61968267,0.25409802,0.03645327,0.08817668,0.09001060,0.50080762,0.01035569,0.03764377,0.17016631
4.73936968,0.64054489,0.26355110,0.03860429,0.08993221,0.09121755,0.51818027,0.01078516,0.03787598,0.17423472
4.74537269,0.66325237,0.27418520,0.04105398,0.09139602,0.09218634,0.53798496,0.01123236,0.03832852,0.17753888
4.75137569,0.68781019,0.28600643,0.04381997,0.09254000,0.09288955,0.56016044,0.01169586,0.03899563,0.18004029
4.75737869,0.71427308,0.29903377,0.04692170,0.09334692,0.09331161,0.58466196,0.01217475,0.03987491,0.18172434
4.76338169,0.74273881,0.31329603,0.05037927,0.09381074,0.09344917,0.61145688,0.01266854,0.04096718,0.18260064
4.76938469,0.77333710,0.32882707,0.05421212,0.09393634,0.09331086,0.64051743,0.01317703,0.04227594,0.18270212
4.77538769,0.80621448,0.34565951,0.05843730,0.09373883,0.09291643,0.67181089,0.01370016,0.04380661,0.18208320
4.78139070,0.84151569,0.36381718,0.06306763,0.09324231,0.09229539,0.70528803,0.01423778,0.04556535,0.18081692
4.78739370,0.87936280,0.38330692,0.06810969,0.09247830,0.09148510,0.74087036,0.01478942,0.04755779,0.17899129
4.79339670,0.91983309,0.40410993,0.07356185,0.09148382,0.09052857,0.77843719,0.01535408,0.04978758,0.17670497
