energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
2.60230115,0.25925469,-0.24954572,0.14535616,-0.08365445,0.12713576,-0.11679053,0.00071607,-0.00540607,0.06993715,-0.08766138,0.00082073,-0.00460321,0.00000000,-0.00000000
2.60830415,0.25820336,-0.23659994,0.14451408,-0.08232521,0.12653869,-0.11087570,0.00065439,-0.00468143,0.06984191,-0.08220521,0.00082671,-0.00397622,0.00000000,-0.00000000
2.61430715,0.25652175,-0.22650135,0.14287220,-0.08211866,0.12557027,-0.10635195,0.00061674,-0.00403254,0.06975925,-0.07765137,0.00087020,-0.00341603,0.00000000,-0.00000000
2.62031016,0.25423521,-0.21908718,0.14043853,-0.08297731,0.12424187,-0.10314412,0.00060167,-0.00345677,0.06969885,-0.07394324,0.00095397,-0.00292051,0.00000000,-0.00000000
2.62631316,0.25141960,-0.21415346,0.13724620,-0.08482474,0.12258972,-0.10115644,0.00060832,-0.00295060,0.06968448,-0.07101216,0.00108210,-0.00248681,0.00000000,-0.00000000
2.63231616,0.24819692,-0.21146301,0.13335173,-0.08756697,0.12067290,-0.10027613,0.00063647,-0.00250980,0.06975247,-0.06878091,0.00126010,-0.00211157,0.00000000,-0.00000000
2.63831916,0.24472962,-0.21075389,0.12883265,-0.09109405,0.11857069,-0.10037708,0.00068650,-0.00212970,0.06994968,-0.06716715,0.00149496,-0.00179113,0.00000000,-0.00000000
2.64432216,0.24121371,-0.21174794,0.12378451,-0.09528214,0.11637941,-0.10132373,0.00075938,-0.00180534,0.07033118,-0.06608679,0.00179532,-0.00152172,0.00000000,-0.00000000
2.65032516,0.23787113,-0.21415923,0.11831763,-0.09999586,0.11420884,-0.10297495,0.00085663,-0.00153173,0.07095761,-0.06545712,0.00217146,-0.00129969,0.00000000,-0.00000000
2.65632816,0.23494167,-0.21770233,0.11255353,-0.10509105,0.11217835,-0.10518789,0.00098032,-0.00130397,0.07189258,-0.06519973,0.00263544,-0.00112162,0.00000000,-0.00000000
2.66233117,0.23267479,-0.22210002,0.10662139,-0.11041778,0.11041308,-0.10782171,0.00113301,-0.00111741,0.07319988,-0.06524302,0.00320113,-0.00098457,0.00000000,-0.00000000
2.66833417,0.23132169,-0.22709048,0.10065461,-0.11582367,0.10904011,-0.11074116,0.00131776,-0.00096776,0.07494092,-0.06552427,0.00388425,-0.00088616,0.00000000,-0.00000000
2.67433717,0.23112792,-0.23243377,0.09478763,-0.12115739,0.10818487,-0.11381984,0.00153804,-0.00085119,0.07717230,-0.06599129,0.00470239,-0.00082475,0.00000000,-0.00000000
2.68034017,0.23232689,-0.23791733,0.08915316,-0.12627225,0.10796799,-0.11694324,0.00179777,-0.00076440,0.07994375,-0.06660355,0.00567505,-0.00079954,0.00000000,-0.00000000
2.68634317,0.23513432,-0.24336066,0.08387982,-0.13102987,0.10850251,-0.12001130,0.00210120,-0.00070465,0.08329635,-0.06733278,0.00682352,-0.00081073,0.00000000,-0.00000000
2.69234617,0.23974395,-0.24861887,0.07909037,-0.13530368,0.10989170,-0.12294064,0.00245294,-0.00066984,0.08726130,-0.06816308,0.00817090,-0.00085957,0.00000000,-0.00000000
2.69834917,0.24632452,-0.25358509,0.07490043,-0.13898230,0.11222736,-0.12566625,0.00285787,-0.00065845,0.09185909,-0.06909056,0.00974188,-0.00094853,0.00000000,-0.00000000
2.70435218,0.25501801,-0.25819181,0.07141770,-0.14197250,0.11558877,-0.12814267,0.00332110,-0.00066961,0.09709916,-0.07012254,0.01156264,-0.00108133,0.00000000,-0.00000000
2.71035518,0.26593909,-0.26241100,0.06874167,-0.14420180,0.12004214,-0.13034467,0.00384789,-0.00070303,0.10298007,-0.07127626,0.01366053,-0.00126311,0.00000000,-0.00000000
2.71635818,0.27917562,-0.26625312,0.06696371,-0.14562047,0.12564053,-0.13226730,0.00444362,-0.00075904,0.10949013,-0.07257742,0.01606385,-0.00150045,0.00000000,-0.00000000
2.72236118,0.29479007,-0.26976507,0.06616733,-0.14620297,0.13242421,-0.13392540,0.00511366,-0.00083852,0.11660830,-0.07405829,0.01880134,-0.00180148,0.00000000,-0.00000000
2.72836418,0.31282148,-0.27302718,0.06642875,-0.14594868,0.14042125,-0.13535265,0.00586328,-0.00094293,0.12430556,-0.07575574,0.02190180,-0.00217597,0.00000000,-0.00000000
2.73436718,0.33328788,-0.27614942,0.06781728,-0.14488193,0.14964835,-0.13660001,0.00669758,-0.00107421,0.13254634,-0.07770920,0.02539346,-0.00263538,0.00000000,-0.00000000
2.74037019,0.35618866,-0.27926685,0.07039579,-0.14305137,0.16011167,-0.13773387,0.00762129,-0.00123481,0.14129016,-0.07995853,0.02930334,-0.00319292,0.00000000,-0.00000000
2.74637319,0.38150680,-0.28253477,0.07422080,-0.14052868,0.17180759,-0.13883371,0.00863867,-0.00142762,0.15049317,-0.08254208,0.03365648,-0.00386356,0.00000000,-0.00000000
2.75237619,0.40921049,-0.28612353,0.07934230,-0.13740669,0.18472332,-0.13998964,0.00975333,-0.00165597,0.16010966,-0.08549490,0.03847509,-0.00466411,0.00000000,-0.00000000
2.75837919,0.43925415,-0.29021335,0.08580327,-0.13379701,0.19883720,-0.14129971,0.01096805,-0.00192358,0.17009330,-0.08884720,0.04377766,-0.00561314,0.00000000,-0.00000000
2.76438219,0.47157851,-0.29498936,0.09363861,-0.12982733,0.21411865,-0.14286722,0.01228460,-0.00223452,0.18039813,-0.09262315,0.04957794,-0.00673098,0.00000000,-0.00000000
2.77038519,0.50610968,-0.30063701,0.10287381,-0.12563836,0.23052778,-0.14479807,0.01370350,-0.00259319,0.19097910,-0.09684001,0.05588390,-0.00803964,0.00000000,-0.00000000
2.77638819,0.54275735,-0.30733797,0.11352315,-0.12138074,0.24801462,-0.14719826,0.01522386,-0.00300425,0.20179232,-0.10150773,0.06269673,-0.00956269,0.00000000,-0.00000000
2.78239120,0.58141199,-0.31526679,0.12558766,-0.11721188,0.26651797,-0.15017162,0.01684313,-0.00347263,0.21279482,-0.10662886,0.07000979,-0.01132508,0.00000000,-0.00000000
2.78839420,0.62194141,-0.32458812,0.13905284,-0.11329280,0.28596404,-0.15381782,0.01855698,-0.00400341,0.22394399,-0.11219891,0.07780766,-0.01335292,0.00000000,-0.00000000
2.79439720,0.66418681,-0.33545477,0.15388639,-0.10978529,0.30626490,-0.15823068,0.02035904,-0.00460180,0.23519664,-0.11820703,0.08606528,-0.01567319,0.00000000,-0.00000000
2.80040020,0.70795871,-0.34800636,0.17003603,-0.10684908,0.32731698,-0.16349683,0.02224083,-0.00527304,0.24650781,-0.12463695,0.09474730,-0.01831337,0.00000000,-0.00000000
2.80640320,0.75303314,-0.36236843,0.18742766,-0.10463939,0.34899966,-0.16969454,0.02419165,-0.00602235,0.25782954,-0.13146816,0.10380758,-0.02130104,0.00000000,-0.00000000
2.81240620,0.79914845,-0.37865207,0.20596401,-0.10330464,0.37117423,-0.17689293,0.02619854,-0.00685476,0.26910944,-0.13867715,0.11318896,-0.02466329,0.00000000,-0.00000000
2.81840920,0.84600316,-0.39695358,0.22552388,-0.10298435,0.39368331,-0.18515128,0.02824631,-0.00777507,0.28028955,-0.14623870,0.12282338,-0.02842617,0.00000000,-0.00000000
2.82441221,0.89325526,-0.41735418,0.24596229,-0.10380724,0.41635100,-0.19451840,0.03031761,-0.00878764,0.29130534,-0.15412708,0.13263233,-0.03261396,0.00000000,-0.00000000
2.83041521,0.94052328,-0.43991943,0.26711147,-0.10588944,0.43898371,-0.20503207,0.03239315,-0.00989627,0.30208505,-0.16231700,0.14252760,-0.03724842,0.00000000,-0.00000000
2.83641821,0.98738926,-0.46469823,0.28878293,-0.10933275,0.46137193,-0.21671837,0.03445194,-0.01110403,0.31254959,-0.17078438,0.15241254,-0.04234789,0.00000000,-0.00000000
2.84242121,1.03340390,-0.49172121,0.31077045,-0.11422289,0.48329299,-0.22959088,0.03647161,-0.01241303,0.32261285,-0.17950671,0.16218358,-0.04792639,0.00000000,-0.00000000
2.84842421,1.07809383,-0.52099848,0.33285417,-0.12062776,0.50451460,-0.24364973,0.03842884,-0.01382424,0.33218271,-0.18846304,0.17173218,-0.05399265,0.00000000,-0.00000000
2.85442721,1.12097082,-0.55251662,0.35480548,-0.12859566,0.52479940,-0.25888040,0.04029981,-0.01533730,0.34116252,-0.19763360,0.18094706,-0.06054908,0.00000000,-0.00000000
2.86043022,1.16154275,-0.58623511,0.37639268,-0.13815346,0.54391015,-0.27525234,0.04206075,-0.01695026,0.34945319,-0.20699897,0.18971669,-0.06759081,0.00000000,-0.00000000
2.86643322,1.19932596,-0.62208217,0.39738721,-0.14930485,0.56161552,-0.29271753,0.04368851,-0.01865942,0.35695575,-0.21653898,0.19793199,-0.07510472,0.00000000,-0.00000000
2.87243622,1.23385842,-0.65995042,0.41757009,-0.16202863,0.57769623,-0.31120886,0.04516111,-0.02045912,0.36357424,-0.22623128,0.20548907,-0.08306857,0.00000000,-0.00000000
2.87843922,1.26471324,-0.69969252,0.43673847,-0.17627729,0.59195126,-0.33063872,0.04645832,-0.02234156,0.36921886,-0.23604975,0.21229195,-0.09145029,0.00000000,-0.00000000
2.88444222,1.29151188,-0.74111718,0.45471179,-0.19197580,0.60420390,-0.35089770,0.04756224,-0.02429675,0.37380922,-0.24596284,0.21825523,-0.10020741,0.00000000,-0.00000000
2.89044522,1.31393643,-0.78398598,0.47133749,-0.20902101,0.61430730,-0.37185366,0.04845774,-0.02631237,0.37727743,-0.25593202,0.22330648,-0.10928678,0.00000000,-0.00000000
2.89644822,1.33174035,-0.82801129,0.48649578,-0.22728153,0.62214932,-0.39335138,0.04913293,-0.02837381,0.37957102,-0.26591033,0.22738827,-0.11862451,0.00000000,-0.00000000
2.90245123,1.34475720,-0.87285578,0.50010339,-0.24659848,0.62765642,-0.41521280,0.04957947,-0.03046420,0.38065539,-0.27584139,0.23045990,-0.12814628,0.00000000,-0.00000000
2.90845423,1.35290693,-0.91813366,0.51211605,-0.26678697,0.63079636,-0.43723816,0.04979284,-0.03256459,0.38051577,-0.28565870,0.23249852,-0.13776798,0.00000000,-0.00000000
2.91445723,1.35619927,-0.96341413,0.52252956,-0.28763861,0.63157962,-0.45920797,0.04977241,-0.03465417,0.37915848,-0.29528562,0.23349982,-0.14739673,0.00000000,-0.00000000
2.92046023,1.35473433,-1.00822697,0.53137950,-0.30892499,0.63005950,-0.48088597,0.04952149,-0.03671054,0.37661156,-0.30463588,0.23347805,-0.15693228,0.00000000,-0.00000000
2.92646323,1.34870007,-1.05207036,0.53873938,-0.33040211,0.62633074,-0.50202308,0.04904718,-0.03871015,0.37292451,-0.31361466,0.23246563,-0.16626882,0.00000000,-0.00000000
2.93246623,1.33836703,-1.09442089,0.54471767,-0.35181565,0.62052697,-0.52236219,0.04836021,-0.04062874,0.36816742,-0.32212046,0.23051203,-0.17529698,0.00000000,-0.00000000
2.93846923,1.32408041,-1.13474534,0.54945342,-0.37290715,0.61281680,-0.54164384,0.04747453,-0.04244187,0.36242934,-0.33004737,0.22768235,-0.18390633,0.00000000,-0.00000000
2.94447224,1.30624999,-1.17251410,0.55311113,-0.39342065,0.60339910,-0.55961245,0.04640701,-0.04412546,0.35581599,-0.33728799,0.22405534,-0.19198788,0.00000000,-0.00000000
2.95047524,1.28533823,-1.20721548,0.55587475,-0.41310977,0.59249727,-0.57602304,0.04517687,-0.04565645,0.34844701,-0.34373661,0.21972111,-0.19943688,0.00000000,-0.00000000
2.95647824,1.26184721,-1.23837057,0.55794136,-0.43174483,0.58035308,-0.59064804,0.04380523,-0.04701332,0.34045277,-0.34929277,0.21477864,-0.20615553,0.00000000,-0.00000000
2.96248124,1.23630483,-1.26554784,0.55951453,-0.44911982,0.56722018,-0.60328402,0.04231453,-0.04817674,0.33197094,-0.35386478,0.20933310,-0.21205572,0.00000000,-0.00000000
2.96848424,1.20925089,-1.28837700,0.56079794,-0.46505880,0.55335752,-0.61375799,0.04072799,-0.04913006,0.32314288,-0.35737320,0.20349310,-0.21706150,0.00000000,-0.00000000
2.97448724,1.18122350,-1.30656136,0.56198923,-0.47942156,0.53902293,-0.62193300,0.03906905,-0.04985984,0.31411012,-0.35975412,0.19736804,-0.22111137,0.00000000,-0.00000000
2.98049025,1.15274627,-1.31988808,0.56327437,-0.49210815,0.52446715,-0.62771277,0.03736092,-0.05035618,0.30501093,-0.36096194,0.19106556,-0.22416010,0.00000000,-0.00000000
2.98649325,1.12431657,-1.32823604,0.56482279,-0.50306215,0.50992825,-0.63104515,0.03562604,-0.05061309,0.29597706,-0.36097160,0.18468919,-0.22618017,0.00000000,-0.00000000
2.99249625,1.09639530,-1.33158065,0.56678322,-0.51227242,0.49562686,-0.63192418,0.03388575,-0.05062861,0.28713092,-0.35978019,0.17833630,-0.22716260,0.00000000,-0.00000000
2.99849925,1.06939810,-1.32999557,0.56928040,-0.51977330,0.48176208,-0.63039076,0.03215993,-0.05040489,0.27858302,-0.35740778,0.17209626,-0.22711735,0.00000000,-0.00000000
3.00450225,1.04368826,-1.32365118,0.57241266,-0.52564320,0.46850812,-0.62653175,0.03046670,-0.04994814,0.27042990,-0.35389740,0.16604907,-0.22607301,0.00000000,-0.00000000
3.01050525,1.01957137,-1.31280986,0.57625027,-0.53000163,0.45601183,-0.62047758,0.02882227,-0.04926844,0.26275247,-0.34931425,0.16026418,-0.22407599,0.00000000,-0.00000000
3.01650825,0.99729153,-1.29781832,0.58083461,-0.53300478,0.44439099,-0.61239861,0.02724080,-0.04837944,0.25561475,-0.34374421,0.15479980,-0.22118919,0.00000000,-0.00000000
3.02251126,0.97702915,-1.27909734,0.58617805,-0.53483992,0.43373330,-0.60250010,0.02573435,-0.04729798,0.24906313,-0.33729153,0.14970239,-0.21749015,0.00000000,-0.00000000
3.02851426,0.95890032,-1.25712926,0.59226453,-0.53571871,0.42409614,-0.59101638,0.02431287,-0.04604360,0.24312598,-0.33007599,0.14500661,-0.21306881,0.00000000,-0.00000000
3.03451726,0.94295745,-1.23244401,0.59905071,-0.53586997,0.41550696,-0.57820411,0.02298431,-0.04463800,0.23781364,-0.32222963,0.14073545,-0.20802501,0.00000000,-0.00000000
3.04052026,0.92919140,-1.20560397,0.60646777,-0.53553192,0.40796428,-0.56433518,0.02175466,-0.04310451,0.23311886,-0.31389306,0.13690070,-0.20246571,0.00000000,-0.00000000
3.04652326,0.91753470,-1.17718851,0.61442371,-0.53494447,0.40143931,-0.54968935,0.02062819,-0.04146742,0.22901750,-0.30521167,0.13350363,-0.19650217,0.00000000,-0.00000000
3.05252626,0.90786609,-1.14777864,0.62280634,-0.53434165,0.39587807,-0.53454701,0.01960757,-0.03975147,0.22546969,-0.29633181,0.13053591,-0.19024710,0.00000000,-0.00000000
3.05852926,0.90001618,-1.11794234,0.63148670,-0.53394468,0.39120406,-0.51918227,0.01869413,-0.03798121,0.22242122,-0.28739702,0.12798072,-0.18381192,0.00000000,-0.00000000
3.06453227,0.89377421,-1.08822107,0.64032322,-0.53395565,0.38732138,-0.50385653,0.01788805,-0.03618053,0.21980530,-0.27854457,0.12581399,-0.17730418,0.00000000,-0.00000000
3.07053527,0.88889585,-1.05911775,0.64916626,-0.53455221,0.38411838,-0.48881287,0.01718866,-0.03437215,0.21754460,-0.26990232,0.12400587,-0.17082531,0.00000000,-0.00000000
3.07653827,0.88511195,-1.03108648,0.65786326,-0.53588319,0.38147160,-0.47427113,0.01659462,-0.03257723,0.21555359,-0.26158595,0.12252223,-0.16446858,0.00000000,-0.00000000
3.08254127,0.88213803,-1.00452428,0.66626427,-0.53806537,0.37925010,-0.46042405,0.01610420,-0.03081506,0.21374113,-0.25369672,0.12132624,-0.15831745,0.00000000,-0.00000000
3.08854427,0.87968438,-0.97976466,0.67422767,-0.54118131,0.37732006,-0.44743421,0.01571548,-0.02910277,0.21201322,-0.24631968,0.12037999,-0.15244435,0.00000000,-0.00000000
3.09454727,0.87746639,-0.95707326,0.68162600,-0.54527812,0.37554937,-0.43543203,0.01542655,-0.02745519,0.21027595,-0.23952243,0.11964612,-0.14690975,0.00000000,-0.00000000
3.10055028,0.87521488,-0.93664533,0.68835157,-0.55036729,0.37381234,-0.42451453,0.01523565,-0.02588475,0.20843850,-0.23335431,0.11908928,-0.14176158,0.00000000,-0.00000000
3.10655328,0.87268597,-0.91860496,0.69432152,-0.55642529,0.37199410,-0.41474507,0.01514132,-0.02440142,0.20641609,-0.22784609,0.11867759,-0.13703511,0.00000000,-0.00000000
3.11255628,0.86967004,-0.90300586,0.69948211,-0.56339499,0.36999466,-0.40615368,0.01514245,-0.02301281,0.20413285,-0.22301003,0.11838374,-0.13275303,0.00000000,-0.00000000
3.11855928,0.86599948,-0.88983364,0.70381187,-0.57118768,0.36773240,-0.39873824,0.01523829,-0.02172425,0.20152451,-0.21884042,0.11818599,-0.12892588,0.00000000,-0.00000000
3.12456228,0.86155462,-0.87900934,0.70732324,-0.57968574,0.36514685,-0.39246613,0.01542843,-0.02053891,0.19854062,-0.21531435,0.11806878,-0.12555272,0.00000000,-0.00000000
3.13056528,0.85626765,-0.87039419,0.71006266,-0.58874582,0.36220055,-0.38727652,0.01571265,-0.01945805,0.19514652,-0.21239286,0.11802304,-0.12262204,0.00000000,-0.00000000
3.13656828,0.85012420,-0.86379536,0.71210867,-0.59820259,0.35887991,-0.38308314,0.01609080,-0.01848122,0.19132465,-0.21002235,0.11804610,-0.12011284,0.00000000,-0.00000000
3.14257129,0.84316238,-0.85897284,0.71356821,-0.60787299,0.35519498,-0.37977744,0.01656259,-0.01760651,0.18707534,-0.20813623,0.11814125,-0.11799595,0.00000000,-0.00000000
3.14857429,0.83546929,-0.85564717,0.71457103,-0.61756098,0.35117816,-0.37723229,0.01712730,-0.01683086,0.18241698,-0.20665685,0.11831696,-0.11623542,0.00000000,-0.00000000
3.15457729,0.82717506,-0.85350821,0.71526243,-0.62706294,0.34688179,-0.37530595,0.01778353,-0.01615034,0.17738551,-0.20549761,0.11858571,-0.11479007,0.00000000,-0.00000000
3.16058029,0.81844481,-0.85222457,0.71579468,-0.63617345,0.34237486,-0.37384650,0.01852890,-0.01556045,0.17203323,-0.20456529,0.11896265,-0.11361514,0.00000000,-0.00000000
3.16658329,0.80946875,-0.85145395,0.71631743,-0.64469166,0.33773889,-0.37269650,0.01935973,-0.01505640,0.16642714,-0.20376258,0.11946400,-0.11266405,0.00000000,-0.00000000
3.17258629,0.80045108,-0.85085392,0.71696784,-0.65242802,0.33306324,-0.37169792,0.02027081,-0.01463344,0.16064661,-0.20299076,0.12010533,-0.11189010,0.00000000,-0.00000000
3.17858929,0.79159820,-0.85009319,0.71786076,-0.65921123,0.32844013,-0.37069719,0.02125518,-0.01428712,0.15478067,-0.20215246,0.12089989,-0.11124829,0.00000000,-0.00000000
3.18459230,0.78310692,-0.84886285,0.71907972,-0.66489526,0.32395952,-0.36955029,0.02230394,-0.01401351,0.14892504,-0.20115455,0.12185704,-0.11069701,0.00000000,-0.00000000
3.19059530,0.77515334,-0.84688743,0.72066932,-0.66936606,0.31970430,-0.36812770,0.02340622,-0.01380949,0.14317882,-0.19991093,0.12298079,-0.11019967,0.00000000,-0.00000000
3.19659830,0.76788295,-0.84393529,0.72262940,-0.67254783,0.31574588,-0.36631901,0.02454920,-0.01367287,0.13764120,-0.19834535,0.12426872,-0.10972617,0.00000000,-0.00000000
3.20260130,0.76140250,-0.83982786,0.72491161,-0.67440822,0.31214049,-0.36403710,0.02571820,-0.01360256,0.13240824,-0.19639388,0.12571123,-0.10925415,0.00000000,-0.00000000
3.20860430,0.75577418,-0.83444733,0.72741846,-0.67496240,0.30892640,-0.36122158,0.02689697,-0.01359861,0.12756969,-0.19400728,0.12729111,-0.10876997,0.00000000,-0.00000000
3.21460730,0.75101213,-0.82774237,0.73000521,-0.67427539,0.30612204,-0.35784137,0.02806799,-0.01366224,0.12320619,-0.19115282,0.12898369,-0.10826936,0.00000000,-0.00000000
3.22061031,0.74708166,-0.81973138,0.73248433,-0.67246243,0.30372531,-0.35389626,0.02921290,-0.01379579,0.11938680,-0.18781577,0.13075729,-0.10775764,0.00000000,-0.00000000
3.22661331,0.74390097,-0.81050303,0.73463251,-0.66968718,0.30171381,-0.34941720,0.03031304,-0.01400255,0.11616686,-0.18400018,0.13257413,-0.10724960,0.00000000,-0.00000000
3.23261631,0.74134522,-0.80021386,0.73619967,-0.66615760,0.30004611,-0.34446540,0.03134999,-0.01428657,0.11358644,-0.17972920,0.13439153,-0.10676887,0.00000000,-0.00000000
3.23861931,0.73925263,-0.78908283,0.73691973,-0.66211936,0.29866391,-0.33913011,0.03230617,-0.01465238,0.11166919,-0.17504459,0.13616349,-0.10634685,0.00000000,-0.00000000
3.24462231,0.73743215,-0.77738297,0.73652222,-0.65784706,0.29749482,-0.33352508,0.03316542,-0.01510466,0.11042169,-0.17000565,0.13784233,-0.10602127,0.00000000,-0.00000000
3.25062531,0.73567220,-0.76543031,0.73474438,-0.65363345,0.29645565,-0.32778390,0.03391360,-0.01564783,0.10983329,-0.16468747,0.13938045,-0.10583431,0.00000000,-0.00000000
3.25662831,0.73374992,-0.75357043,0.73134281,-0.64977695,0.29545604,-0.32205429,0.03453904,-0.01628562,0.10987648,-0.15917852,0.14073213,-0.10583044,0.00000000,-0.00000000
3.26263132,0.73144048,-0.74216329,0.72610427,-0.64656816,0.29440207,-0.31649161,0.03503305,-0.01702067,0.11050758,-0.15357782,0.14185518,-0.10605403,0.00000000,-0.00000000
3.26863432,0.72852583,-0.73156693,0.71885494,-0.64427582,0.29319987,-0.31125190,0.03539016,-0.01785401,0.11166798,-0.14799153,0.14271237,-0.10654680,0.00000000,-0.00000000
3.27463732,0.72480263,-0.72212070,0.70946767,-0.64313298,0.29175884,-0.30648464,0.03560837,-0.01878471,0.11328562,-0.14252937,0.14327264,-0.10734533,0.00000000,-0.00000000
3.28064032,0.72008890,-0.71412897,0.69786701,-0.64332409,0.28999455,-0.30232576,0.03568919,-0.01980952,0.11527690,-0.13730076,0.14351200,-0.10847862,0.00000000,-0.00000000
3.28664332,0.71422934,-0.70784591,0.68403177,-0.64497369,0.28783111,-0.29889096,0.03563759,-0.02092252,0.11754877,-0.13241103,0.14341410,-0.10996590,0.00000000,-0.00000000
3.29264632,0.70709906,-0.70346229,0.66799510,-0.64813733,0.28520300,-0.29626996,0.03546179,-0.02211499,0.12000121,-0.12795762,0.14297045,-0.11181483,0.00000000,-0.00000000
3.29864932,0.69860581,-0.70109474,0.64984234,-0.65279539,0.28205640,-0.29452174,0.03517296,-0.02337528,0.12252969,-0.12402667,0.14218032,-0.11402007,0.00000000,-0.00000000
3.30465233,0.68869089,-0.70077819,0.62970671,-0.65884997,0.27834997,-0.29367099,0.03478475,-0.02468888,0.12502795,-0.12068990,0.14105033,-0.11656244,0.00000000,-0.00000000
3.31065533,0.67732869,-0.70246172,0.60776339,-0.66612533,0.27405520,-0.29370618,0.03431282,-0.02603856,0.12739070,-0.11800202,0.13959385,-0.11940865,0.00000000,-0.00000000
3.31665833,0.66452532,-0.70600819,0.58422230,-0.67437190,0.26915633,-0.29457900,0.03377421,-0.02740472,0.12951637,-0.11599872,0.13783015,-0.12251160,0.00000000,-0.00000000
3.32266133,0.65031637,-0.71119748,0.55932018,-0.68327363,0.26365009,-0.29620550,0.03318676,-0.02876575,0.13130981,-0.11469530,0.13578343,-0.12581134,0.00000000,-0.00000000
3.32866433,0.63476419,-0.71773335,0.53331224,-0.69245850,0.25754502,-0.29846863,0.03256845,-0.03009865,0.13268476,-0.11408601,0.13348176,-0.12923662,0.00000000,-0.00000000
3.33466733,0.61795478,-0.72525351,0.50646402,-0.70151168,0.25086081,-0.30122219,0.03193681,-0.03137961,0.13356612,-0.11414410,0.13095599,-0.13270687,0.00000000,-0.00000000
3.34067034,0.59999462,-0.73334247,0.47904381,-0.70999077,0.24362748,-0.30429603,0.03130826,-0.03258475,0.13389193,-0.11482251,0.12823871,-0.13613471,0.00000000,-0.00000000
3.34667334,0.58100746,-0.74154644,0.45131576,-0.71744230,0.23588446,-0.30750205,0.03069765,-0.03369084,0.13361493,-0.11605535,0.12536319,-0.13942879,0.00000000,-0.00000000
3.35267634,0.56113123,-0.74938981,0.42353419,-0.72341886,0.22767970,-0.31064099,0.03011774,-0.03467611,0.13270368,-0.11775983,0.12236252,-0.14249674,0.00000000,-0.00000000
3.35867934,0.54051518,-0.75639232,0.39593898,-0.72749596,0.21906876,-0.31350951,0.02957885,-0.03552094,0.13114323,-0.11983892,0.11926871,-0.14524831,0.00000000,-0.00000000
3.36468234,0.51931720,-0.76208615,0.36875222,-0.72928787,0.21011385,-0.31590737,0.02908858,-0.03620857,0.12893526,-0.12218426,0.11611209,-0.14759846,0.00000000,-0.00000000
3.37068534,0.49770136,-0.76603240,0.34217608,-0.72846180,0.20088286,-0.31764432,0.02865160,-0.03672572,0.12609768,-0.12467960,0.11292070,-0.14947019,0.00000000,-0.00000000
3.37668834,0.47583566,-0.76783605,0.31639169,-0.72474970,0.19144842,-0.31854649,0.02826962,-0.03706304,0.12266381,-0.12720432,0.10971989,-0.15079718,0.00000000,-0.00000000
3.38269135,0.45388997,-0.76715909,0.29155907,-0.71795734,0.18188679,-0.31846210,0.02794141,-0.03721551,0.11868096,-0.12963719,0.10653206,-0.15152599,0.00000000,-0.00000000
3.38869435,0.43203414,-0.76373116,0.26781773,-0.70797030,0.17227684,-0.31726609,0.02766294,-0.03718265,0.11420878,-0.13186004,0.10337649,-0.15161779,0.00000000,-0.00000000
3.39469735,0.41043622,-0.75735747,0.24528788,-0.69475671,0.16269896,-0.31486378,0.02742762,-0.03696854,0.10931715,-0.13376128,0.10026943,-0.15104961,0.00000000,-0.00000000
3.40070035,0.38926091,-0.74792384,0.22407202,-0.67836683,0.15323389,-0.31119329,0.02722665,-0.03658179,0.10408392,-0.13523925,0.09722416,-0.14981495,0.00000000,-0.00000000
3.40670335,0.36866808,-0.73539869,0.20425675,-0.65892958,0.14396162,-0.30622678,0.02704941,-0.03603519,0.09859244,-0.13620512,0.09425129,-0.14792387,0.00000000,-0.00000000
3.41270635,0.34881151,-0.71983217,0.18591454,-0.63664632,0.13496031,-0.29997043,0.02688392,-0.03534541,0.09292911,-0.13658538,0.09135915,-0.14540252,0.00000000,-0.00000000
3.41870935,0.32983781,-0.70135248,0.16910559,-0.61178244,0.12630519,-0.29246337,0.02671738,-0.03453237,0.08718098,-0.13632374,0.08855424,-0.14229207,0.00000000,-0.00000000
3.42471236,0.31188553,-0.68015985,0.15387932,-0.58465701,0.11806766,-0.28377550,0.02653668,-0.03361869,0.08143350,-0.13538251,0.08584176,-0.13864725,0.00000000,-0.00000000
3.43071536,0.29508446,-0.65651836,0.14027578,-0.55563137,0.11031440,-0.27400450,0.02632897,-0.03262889,0.07576844,-0.13374324,0.08322629,-0.13453443,0.00000000,-0.00000000
3.43671836,0.27955515,-0.63074605,0.12832668,-0.52509689,0.10310665,-0.26327198,0.02608217,-0.03158866,0.07026220,-0.13140678,0.08071231,-0.13002938,0.00000000,-0.00000000
3.44272136,0.26540859,-0.60320399,0.11805623,-0.49346274,0.09649964,-0.25171927,0.02578548,-0.03052403,0.06498434,-0.12839267,0.07830489,-0.12521481,0.00000000,-0.00000000
3.44872436,0.25274595,-0.57428441,0.10948155,-0.46114396,0.09054213,-0.23950267,0.02542978,-0.02946052,0.05999654,-0.12473795,0.07601021,-0.12017775,0.00000000,-0.00000000
3.45472736,0.24165852,-0.54439877,0.10261295,-0.42855043,0.08527612,-0.22678863,0.02500805,-0.02842243,0.05535183,-0.12049545,0.07383603,-0.11500690,0.00000000,-0.00000000
