energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,V_p_up,V_d_up
3.23261631,2.00498976,0.05641351,0.04828211,0.36697495,0.34200146,0.03965937,0.43069799,0.36916276,0.94775678
3.23861931,1.92999812,0.05213097,0.04693494,0.34768490,0.33086530,0.03723768,0.42087133,0.35345796,0.91502490
3.24462231,1.85858693,0.04801126,0.04628428,0.32945430,0.32154336,0.03533510,0.41121694,0.33849678,0.88224687
3.25062531,1.79152255,0.04409567,0.04632272,0.31251831,0.31408210,0.03396625,0.40189366,0.32443385,0.84981807
3.25662831,1.72953165,0.04041919,0.04704227,0.29709160,0.30852653,0.03314267,0.39306441,0.31142094,0.81812158
3.26263132,1.67329328,0.03701041,0.04843430,0.28336597,0.30492120,0.03287289,0.38489340,0.29960562,0.78752228
3.26863432,1.62343197,0.03389147,0.05048949,0.27150845,0.30331095,0.03316249,0.37754324,0.28913002,0.75836161
3.27463732,1.58051167,0.03107830,0.05319747,0.26165973,0.30374144,0.03401410,0.37117208,0.28012970,0.73095306
3.28064032,1.54503049,0.02858087,0.05654653,0.25393316,0.30625917,0.03542740,0.36593071,0.27273265,0.70557825
3.28664332,1.51741590,0.02640359,0.06052310,0.24841389,0.31091125,0.03739905,0.36195976,0.26705827,0.68248376
3.29264632,1.49802049,0.02454569,0.06511124,0.24515851,0.31774454,0.03992268,0.35938692,0.26321646,0.66187849
3.29864932,1.48711800,0.02300180,0.07029204,0.24419482,0.32680452,0.04298873,0.35832428,0.26130664,0.64393157
3.30465233,1.48489975,0.02176237,0.07604308,0.24552203,0.33813353,0.04658443,0.35886580,0.26141683,0.62877089
3.31065533,1.49147125,0.02081422,0.08233790,0.24911106,0.35176877,0.05069371,0.36108502,0.26362257,0.61648194
3.31665833,1.50684925,0.02014107,0.08914551,0.25490531,0.36773976,0.05529717,0.36503289,0.26798580,0.60710721
3.32266133,1.53095905,0.01972402,0.09643011,0.26282151,0.38606562,0.06037209,0.37073598,0.27455362,0.60064597
3.32866433,1.56363235,0.01954204,0.10415082,0.27275095,0.40675199,0.06589240,0.37819496,0.28335692,0.59705449
3.33466733,1.60460556,0.01957243,0.11226164,0.28456095,0.42978780,0.07182878,0.38738347,0.29440877,0.59624675
3.34067034,1.65351883,0.01979125,0.12071153,0.29809652,0.45514183,0.07814868,0.39824737,0.30770271,0.59809556
3.34667334,1.70991568,0.02017371,0.12944466,0.31318230,0.48275931,0.08481642,0.41070447,0.32321088,0.60243423
3.35267634,1.77324345,0.02069456,0.13840074,0.32962458,0.51255844,0.09179319,0.42464467,0.34088191,0.60905875
3.35867934,1.84285453,0.02132841,0.14751543,0.34721349,0.54442694,0.09903705,0.43993063,0.36063876,0.61773053
3.36468234,1.91800849,0.02205002,0.15672095,0.36572530,0.57821889,0.10650294,0.45639883,0.38237646,0.62817961
3.37068534,1.99787503,0.02283463,0.16594652,0.38492467,0.61375172,0.11414253,0.47386107,0.40595993,0.64010851
3.37668834,2.08153799,0.02365812,0.17511895,0.40456696,0.65080357,0.12190405,0.49210645,0.43122184,0.65319645
3.38269135,2.16800032,0.02449730,0.18416313,0.42440048,0.68911129,0.12973216,0.51090366,0.45796083,0.66710405
3.38869435,2.25619027,0.02533004,0.19300251,0.44416874,0.72836900,0.13756765,0.53000367,0.48594016,0.68147841
3.39469735,2.34496895,0.02613546,0.20155950,0.46361262,0.76822764,0.14534729,0.54914274,0.51488696,0.69595841
3.40070035,2.43313943,0.02689408,0.20975585,0.48247258,0.80829556,0.15300369,0.56804572,0.54449232,0.71018034
3.40670335,2.51945764,0.02758795,0.21751302,0.50049092,0.84814041,0.16046526,0.58642968,0.57441249,0.72378348
3.41270635,2.60264535,0.02820076,0.22475257,0.51741418,0.88729260,0.16765640,0.60400781,0.60427117,0.73641587
3.41870935,2.68140540,0.02871797,0.23139661,0.53299560,0.92525032,0.17449789,0.62049361,0.63366329,0.74773994
3.42471236,2.75443933,0.02912690,0.23736842,0.54699793,0.96148639,0.18090756,0.63560538,0.66216016,0.75743807
3.43071536,2.82046751,0.02941684,0.24259312,0.55919645,0.99545692,0.18680133,0.64907091,0.68931626,0.76521797
3.43671836,2.87825160,0.02957915,0.24699865,0.56938219,1.02661171,0.19209449,0.66063246,0.71467738,0.77081770
3.44272136,2.92661905,0.02960736,0.25051691,0.57736559,1.05440618,0.19670341,0.67005185,0.73779016,0.77401050
3.44872436,2.96448916,0.02949718,0.25308512,0.58298011,1.07831467,0.20054751,0.67711566,0.75821272,0.77460904
3.45472736,2.99089995,0.02924662,0.25464739,0.58608619,1.09784460,0.20355141,0.68164037,0.77552612,0.77246921
3.46073037,3.00503498,0.02885601,0.25515644,0.58657496,1.11255101,0.20564735,0.68347722,0.78934615,0.76749326
3.46673337,3.00624892,0.02832795,0.25457538,0.58437189,1.12205095,0.20677755,0.68251680,0.79933506,0.75963217
3.47273637,2.99409079,0.02766730,0.25287950,0.57943993,1.12603699,0.20689660,0.67869287,0.80521271,0.74888709
3.47873937,2.96832347,0.02688108,0.25005797,0.57178212,1.12428933,0.20597355,0.67198552,0.80676656,0.73530989
3.48474237,2.92893850,0.02597837,0.24611524,0.56144330,1.11668565,0.20399378,0.66242317,0.80386000,0.71900242
3.49074537,2.87616475,0.02497005,0.24107222,0.54851090,1.10320836,0.20096036,0.65008342,0.79643867,0.70011476
3.49674837,2.81047047,0.02386865,0.23496692,0.53311453,1.08394865,0.19689490,0.63509246,0.78453416,0.67884210
3.50275138,2.73255786,0.02268801,0.22785465,0.51542439,1.05910702,0.19183779,0.61762310,0.76826509,0.65542041
3.50875438,2.64335005,0.02144301,0.21980762,0.49564837,1.02899014,0.18584779,0.59789125,0.74783525,0.63012097
3.51475738,2.54397068,0.02014917,0.21091399,0.47402791,0.99400414,0.17900095,0.57615096,0.72352881,0.60324381
3.52076038,2.43571662,0.01882238,0.20127624,0.45083279,0.95464443,0.17138889,0.55268822,0.69570292,0.57511020
3.52676338,2.32002480,0.01747845,0.19100917,0.42635493,0.91148244,0.16311658,0.52781358,0.66477774,0.54605461
3.53276638,2.19843440,0.01613280,0.18023726,0.40090141,0.86515000,0.15429957,0.50185399,0.63122457,0.51641613
3.53876938,2.07254602,0.01480013,0.16909180,0.37478710,0.81632183,0.14506096,0.47514415,0.59555238,0.48652998
3.54477239,1.94397949,0.01349409,0.15770770,0.34832710,0.76569704,0.13552809,0.44801771,0.55829352,0.45671918
3.55077539,1.81433215,0.01222706,0.14622032,0.32182931,0.71398035,0.12582923,0.42079872,0.51998900,0.42728684
3.55677839,1.68513938,0.01100995,0.13476220,0.29558746,0.66186395,0.11609030,0.39379369,0.48117423,0.39850935
3.56278139,1.55783882,0.00985203,0.12346008,0.26987480,0.61001054,0.10643185,0.36728460,0.44236548,0.37063075
3.56878439,1.43373988,0.00876088,0.11243218,0.24493880,0.55903841,0.09696638,0.34152310,0.40404787,0.34385840
3.57478739,1.31399942,0.00774236,0.10178591,0.22099692,0.50950892,0.08779602,0.31672616,0.36666509,0.31836026
3.58079040,1.19960431,0.00680065,0.09161601,0.19823358,0.46191676,0.07901083,0.29307328,0.33061117,0.29426363
3.58679340,1.09136124,0.00593834,0.08200323,0.17679846,0.41668325,0.07068752,0.27070530,0.29622462,0.27165553
3.59279640,0.98989362,0.00515660,0.07301362,0.15680598,0.37415265,0.06288875,0.24972471,0.26378482,0.25058453
3.59879940,0.89564514,0.00445529,0.06469823,0.13833603,0.33459136,0.05566297,0.23019748,0.23351067,0.23106378
3.60480240,0.80888924,0.00383325,0.05709336,0.12143572,0.29818978,0.04904469,0.21215603,0.20556135,0.21307526
3.61080540,0.72974355,0.00328845,0.05022123,0.10612195,0.26506642,0.04305520,0.19560327,0.18003887,0.19657470
3.61680840,0.65818803,0.00281824,0.04409102,0.09238479,0.23527382,0.03770357,0.18051723,0.15699216,0.18149715
3.62281141,0.59408562,0.00241959,0.03870006,0.08019124,0.20880584,0.03298793,0.16685625,0.13642235,0.16776265
3.62881441,0.53720418,0.00208927,0.03403536,0.06948927,0.18560573,0.02889687,0.15456414,0.11828879,0.15528193
3.63481741,0.48723845,0.00182408,0.03007504,0.06021203,0.16557457,0.02541096,0.14357521,0.10251555,0.14396180
3.64082041,0.44383116,0.00162097,0.02678990,0.05228182,0.14857960,0.02250417,0.13381897,0.08899805,0.13370990
3.64682341,0.40659212,0.00147724,0.02414489,0.04561387,0.13446213,0.02014534,0.12522410,0.07760945,0.12443886
3.65282641,0.37511501,0.00139057,0.02210038,0.04011977,0.12304463,0.01829943,0.11772175,0.06820672,0.11606957
3.65882941,0.34899113,0.00135916,0.02061338,0.03571034,0.11413695,0.01692865,0.11124801,0.06063609,0.10853350
3.66483242,0.32782007,0.00138168,0.01963856,0.03229811,0.10754143,0.01599347,0.10574549,0.05473790,0.10177424
3.67083542,0.31121730,0.00145733,0.01912906,0.02979913,0.10305701,0.01545338,0.10116412,0.05035061,0.09574802
3.67683842,0.29881880,0.00158575,0.01903715,0.02813437,0.10048219,0.01526753,0.09746110,0.04731419,0.09042352
3.68284142,0.29028313,0.00176695,0.01931481,0.02723055,0.09961725,0.01539527,0.09460028,0.04547287,0.08578096
3.68884442,0.28529139,0.00200119,0.01991411,0.02702059,0.10026555,0.01579650,0.09255097,0.04467721,0.08181056
3.69484742,0.28354556,0.00228886,0.02078760,0.02744366,0.10223442,0.01643200,0.09128639,0.04478578,0.07851067
3.70085043,0.28476574,0.00263032,0.02188864,0.02844495,0.10533554,0.01726371,0.09078183,0.04566646,0.07588547
3.70685343,0.28868685,0.00302569,0.02317172,0.02997529,0.10938523,0.01825503,0.09101281,0.04719753,0.07394267
3.71285643,0.29505523,0.00347470,0.02459287,0.03199051,0.11420473,0.01937103,0.09195317,0.04926855,0.07269098
3.71885943,0.30362554,0.00397651,0.02611007,0.03445093,0.11962054,0.02057886,0.09357346,0.05178131,0.07213785
3.72486243,0.31415829,0.00452954,0.02768373,0.03732076,0.12546505,0.02184807,0.09583943,0.05465065,0.07228721
3.73086543,0.32641822,0.00513129,0.02927733,0.04056757,0.13157744,0.02315107,0.09871093,0.05780542,0.07313756
3.73686843,0.34017355,0.00577826,0.03085797,0.04416191,0.13780485,0.02446356,0.10214111,0.06118945,0.07468025
3.74287144,0.35519629,0.00646586,0.03239709,0.04807713,0.14400385,0.02576506,0.10607606,0.06476247,0.07689821
3.74887444,0.37126333,0.00718834,0.03387113,0.05228922,0.15004208,0.02703939,0.11045476,0.06850099,0.07976490
3.75487744,0.38815838,0.00793884,0.03526213,0.05677690,0.15580002,0.02827512,0.11520947,0.07239910,0.08324381
3.76088044,0.40567438,0.00870946,0.03655830,0.06152185,0.16117273,0.02946597,0.12026635,0.07646883,0.08728814
3.76688344,0.42361627,0.00949136,0.03775445,0.06650896,0.16607148,0.03061109,0.12554650,0.08074033,0.09184106
3.77288644,0.44180393,0.01027497,0.03885221,0.07172670,0.17042510,0.03171517,0.13096716,0.08526141,0.09683624
3.77888944,0.46007485,0.01105023,0.03986008,0.07716745,0.17418100,0.03278841,0.13644316,0.09009657,0.10219876
3.78489245,0.47828657,0.01180686,0.04079324,0.08282778,0.17730571,0.03384624,0.14188853,0.09532531,0.10784643
3.79089545,0.49631847,0.01253470,0.04167306,0.08870862,0.17978489,0.03490883,0.14721821,0.10103966,0.11369136
3.79689845,0.51407296,0.01322405,0.04252633,0.09481521,0.18162281,0.03600038,0.15234979,0.10734104,0.11964191
3.80290145,0.53147582,0.01386601,0.04338433,0.10115689,0.18284125,0.03714815,0.15720530,0.11433624,0.12560482
3.80890445,0.54847573,0.01445287,0.04428150,0.10774654,0.18347786,0.03838130,0.16171295,0.12213281,0.13148762
3.81490745,0.56504295,0.01497838,0.04525403,0.11459978,0.18358405,0.03972953,0.16580875,0.13083383,0.13720105
3.82091046,0.58116725,0.01543810,0.04633825,0.12173392,0.18322248,0.04122162,0.16943799,0.14053226,0.14266164
3.82691346,0.59685509,0.01582960,0.04756893,0.12916655,0.18246433,0.04288384,0.17255661,0.15130516,0.14779420
3.83291646,0.61212632,0.01615263,0.04897756,0.13691397,0.18138627,0.04473842,0.17513224,0.16320778,0.15253422
3.83891946,0.62701039,0.01640925,0.05059069,0.14498947,0.18006752,0.04680204,0.17714501,0.17626816,0.15682994
3.84492246,0.64154242,0.01660379,0.05242840,0.15340147,0.17858695,0.04908443,0.17858809,0.19048215,0.16064423
3.85092546,0.65575919,0.01674280,0.05450303,0.16215175,0.17702035,0.05158722,0.17946785,0.20580937,0.16395595
3.85692846,0.66969538,0.01683491,0.05681812,0.17123375,0.17543802,0.05430308,0.17980369,0.22217031,0.16676087
3.86293147,0.68338011,0.01689056,0.05936773,0.18063113,0.17390280,0.05721513,0.17962752,0.23944478,0.16907197
3.86893447,0.69683401,0.01692169,0.06213618,0.19031663,0.17246852,0.06029677,0.17898287,0.25747193,0.17091924
3.87493747,0.71006698,0.01694135,0.06509813,0.20025136,0.17117890,0.06351194,0.17792373,0.27605187,0.17234880
3.88094047,0.72307677,0.01696330,0.06821915,0.21038454,0.17006705,0.06681575,0.17651305,0.29494915,0.17342141
3.88694347,0.73584830,0.01700153,0.07145668,0.22065379,0.16915545,0.07015556,0.17482100,0.31389770,0.17421044
3.89294647,0.74835400,0.01706974,0.07476132,0.23098590,0.16845631,0.07347237,0.17292311,0.33260751,0.17479942
3.89894947,0.76055488,0.01718089,0.07807854,0.24129810,0.16797254,0.07670262,0.17089821,0.35077252,0.17527903
3.90495248,0.77240246,0.01734670,0.08135059,0.25149977,0.16769891,0.07978015,0.16882647,0.36807953,0.17574401
3.91095548,0.78384146,0.01757719,0.08451857,0.26149452,0.16762362,0.08263841,0.16678734,0.38421787,0.17628977
3.91695848,0.79481301,0.01788028,0.08752467,0.27118246,0.16773005,0.08521270,0.16485782,0.39888927,0.17700906
3.92296148,0.80525837,0.01826143,0.09031431,0.28046272,0.16799863,0.08744237,0.16311078,0.41181760,0.17798886
3.92896448,0.81512298,0.01872331,0.09283829,0.28923590,0.16840882,0.08927293,0.16161367,0.42275799,0.17930746
3.93496748,0.82436065,0.01926567,0.09505466,0.29740644,0.16894105,0.09065791,0.16042760,0.43150501,0.18103213
3.94097049,0.83293783,0.01988512,0.09693041,0.30488482,0.16957862,0.09156041,0.15960679,0.43789940,0.18321721
3.94697349,0.84083775,0.02057515,0.09844279,0.31158950,0.17030945,0.09195433,0.15919845,0.44183324,0.18590306
3.95297649,0.84806437,0.02132619,0.09958032,0.31744853,0.17112769,0.09182510,0.15924311,0.44325316,0.18911556
3.95897949,0.85464607,0.02212577,0.10034331,0.32240073,0.17203514,0.09117004,0.15977541,0.44216162,0.19286656
3.96498249,0.86063881,0.02295877,0.10074408,0.32639669,0.17304235,0.08999819,0.16082517,0.43861617,0.19715496
3.97098549,0.86612889,0.02380780,0.10080671,0.32939926,0.17416958,0.08832979,0.16241889,0.43272677,0.20196857
3.97698849,0.87123507,0.02465365,0.10056643,0.33138386,0.17544733,0.08619531,0.16458133,0.42465141,0.20728657
3.98299150,0.87610982,0.02547579,0.10006861,0.33233855,0.17691668,0.08363418,0.16733724,0.41459018,0.21308236
3.98899450,0.88093986,0.02625299,0.09936756,0.33226388,0.17862911,0.08069328,0.17071304,0.40277814,0.21932682
3.99499750,0.88594540,0.02696394,0.09852490,0.33117263,0.18064607,0.07742516,0.17473828,0.38947742,0.22599151
4.00100050,0.89137824,0.02758790,0.09760785,0.32908944,0.18303798,0.07388630,0.17944671,0.37496873,0.23305178
4.00700350,0.89751832,0.02810537,0.09668729,0.32605039,0.18588282,0.07013526,0.18487686,0.35954287,0.24048944
4.01300650,0.90466858,0.02849872,0.09583570,0.32210250,0.18926419,0.06623092,0.19107198,0.34349229,0.24829482
4.01900950,0.91314792,0.02875274,0.09512503,0.31730309,0.19326878,0.06223089,0.19807913,0.32710331,0.25646797
4.02501251,0.92328225,0.02885522,0.09462457,0.31171907,0.19798340,0.05819010,0.20594752,0.31064898,0.26501885
4.03101551,0.93539354,0.02879728,0.09439880,0.30542607,0.20349135,0.05415954,0.21472593,0.29438285,0.27396642
4.03701851,0.94978694,0.02857373,0.09450527,0.29850731,0.20986847,0.05018539,0.22445925,0.27853388,0.28333653
4.04302151,0.96673631,0.02818319,0.09499264,0.29105226,0.21717873,0.04630830,0.23518438,0.26330234,0.29315871
4.04902451,0.98646852,0.02762819,0.09589883,0.28315504,0.22546961,0.04256299,0.24692542,0.24885689,0.30346194
4.05502751,1.00914703,0.02691499,0.09724936,0.27491251,0.23476742,0.03897805,0.25968854,0.23533275,0.31426955
4.06103052,1.03485564,0.02605341,0.09905593,0.26642214,0.24507283,0.03557600,0.27345676,0.22283082,0.32559365
4.06703352,1.06358305,0.02505645,0.10131536,0.25777973,0.25635670,0.03237348,0.28818491,0.21141786,0.33742934
4.07303652,1.09520932,0.02393982,0.10400883,0.24907690,0.26855665,0.02938163,0.30379520,0.20112737,0.34974904
4.07903952,1.12949518,0.02272145,0.10710159,0.24039869,0.28157457,0.02660657,0.32017366,0.19196130,0.36249745
4.08504252,1.16607504,0.02142083,0.11054316,0.23182124,0.29527516,0.02404991,0.33716786,0.18389234,0.37558749
4.09104552,1.20445470,0.02005842,0.11426792,0.22340964,0.30948606,0.02170938,0.35458612,0.17686678,0.38889757
4.09704852,1.24401427,0.01865503,0.11819643,0.21521627,0.32399932,0.01957942,0.37219855,0.17080780,0.40227054
4.10305153,1.28401689,0.01723117,0.12223711,0.20727952,0.33857465,0.01765177,0.38973995,0.16561908,0.41551450
4.10905453,1.32362326,0.01580654,0.12628854,0.19962313,0.35294424,0.01591601,0.40691466,0.16118876,0.42840565
4.11505753,1.36191186,0.01439951,0.13024218,0.19225620,0.36681920,0.01436015,0.42340335,0.15739352,0.44069313
4.12106053,1.39790439,0.01302670,0.13398551,0.18517377,0.37989729,0.01297107,0.43887141,0.15410276,0.45210572
4.12706353,1.43059543,0.01170271,0.13740542,0.17835812,0.39187190,0.01173497,0.45297879,0.15118284,0.46236026
4.13306653,1.45898534,0.01043984,0.14039181,0.17178060,0.40244170,0.01063776,0.46539087,0.14850122,0.47117129
4.13906953,1.48211480,0.00924800,0.14284119,0.16540397,0.41132072,0.00966535,0.47578973,0.14593032,0.47826151
4.14507254,1.49909954,0.00813470,0.14466014,0.15918511,0.41824833,0.00880401,0.48388556,0.14335126,0.48337266
4.15107554,1.50916364,0.00710507,0.14576855,0.15307786,0.42299864,0.00804056,0.48942741,0.14065702,0.48627605
4.15707854,1.51166964,0.00616201,0.14610235,0.14703602,0.42538893,0.00736258,0.49221290,0.13775526,0.48678240
4.16308154,1.50614402,0.00530640,0.14561580,0.14101614,0.42528662,0.00675854,0.49209633,0.13457048,0.48475033
4.16908454,1.49229684,0.00453729,0.14428300,0.13498006,0.42261456,0.00621799,0.48899477,0.13104563,0.48009312
4.17508754,1.47003444,0.00385220,0.14209878,0.12889714,0.41735413,0.00573157,0.48289188,0.12714297,0.47278341
4.18109055,1.43946471,0.00324740,0.13907878,0.12274584,0.40954631,0.00529113,0.47383920,0.12284433,0.46285548
4.18709355,1.40089457,0.00271817,0.13525880,0.11651488,0.39929042,0.00488972,0.46195489,0.11815067,0.45040518
4.19309655,1.35482004,0.00225907,0.13069335,0.11020371,0.38674078,0.00452159,0.44741998,0.11308101,0.43558741
4.19909955,1.30190932,0.00186422,0.12545370,0.10382244,0.37210131,0.00418221,0.43047235,0.10767088,0.41861134
4.20510255,1.24297995,0.00152752,0.11962521,0.09739118,0.35561857,0.00386818,0.41139875,0.10197029,0.39973372
4.21110555,1.17897120,0.00124280,0.11330446,0.09093898,0.33757332,0.00357724,0.39052535,0.09604135,0.37925053
4.21710855,1.11091320,0.00100405,0.10659591,0.08450229,0.31827133,0.00330814,0.36820709,0.08995574,0.35748758
4.22311156,1.03989424,0.00080551,0.09960864,0.07812326,0.29803362,0.00306066,0.34481664,0.08379210,0.33479034
4.22911456,0.96702790,0.00064177,0.09245303,0.07184780,0.27718673,0.00283548,0.32073328,0.07763345,0.31151373
4.23511756,0.89342144,0.00050786,0.08523761,0.06572368,0.25605338,0.00263414,0.29633217,0.07156481,0.28801217
4.24112056,0.82014676,0.00039927,0.07806633,0.05979863,0.23494396,0.00245903,0.27197465,0.06567108,0.26463036
4.24712356,0.74821499,0.00031195,0.07103613,0.05411868,0.21414903,0.00231326,0.24799972,0.06003521,0.24169519
4.25312656,0.67855564,0.00024236,0.06423500,0.04872670,0.19393325,0.00220071,0.22471704,0.05473687,0.21950903
4.25912956,0.61200060,0.00018742,0.05774064,0.04366128,0.17453072,0.00212595,0.20240165,0.04985139,0.19834453
4.26513257,0.54927344,0.00014448,0.05161955,0.03895582,0.15614188,0.00209423,0.18129046,0.04544918,0.17844101
4.27113557,0.49098366,0.00011132,0.04592667,0.03463812,0.13893189,0.00211147,0.16158045,0.04159545,0.16000248
4.27713857,0.43762570,0.00008606,0.04070550,0.03073011,0.12303044,0.00218420,0.14342843,0.03835027,0.14319709
4.28314157,0.38958204,0.00006716,0.03598860,0.02724797,0.10853284,0.00231958,0.12695232,0.03576876,0.12815785
4.28914457,0.34712963,0.00005337,0.03179844,0.02420243,0.09550207,0.00252526,0.11223347,0.03390147,0.11498445
4.29514757,0.31044883,0.00004367,0.02814842,0.02159921,0.08397166,0.00280935,0.09931999,0.03279475,0.10374574
4.30115058,0.27963397,0.00003727,0.02504415,0.01943968,0.07394921,0.00318030,0.08823059,0.03249099,0.09448283
4.30715358,0.25470454,0.00003353,0.02248472,0.01772140,0.06542004,0.00364670,0.07895875,0.03302874,0.08721223
4.31315658,0.23561633,0.00003196,0.02046392,0.01643882,0.05835111,0.00421710,0.07147690,0.03444255,0.08192910
4.31915958,0.22227178,0.00003221,0.01897142,0.01558378,0.05269463,0.00489974,0.06574046,0.03676249,0.07861007
4.32516258,0.21452890,0.00003398,0.01799380,0.01514598,0.04839149,0.00570226,0.06169140,0.04001334,0.07721571
4.33116558,0.21220849,0.00003707,0.01751537,0.01511331,0.04537423,0.00663131,0.05926129,0.04421340,0.07769240
4.33716858,0.21509935,0.00004132,0.01751873,0.01547202,0.04356951,0.00769220,0.05837375,0.04937296,0.07997357
4.34317159,0.22296155,0.00004661,0.01798517,0.01620674,0.04290001,0.00888849,0.05894619,0.05549255,0.08398038
4.34917459,0.23552775,0.00005285,0.01889485,0.01730037,0.04328583,0.01022152,0.06089095,0.06256094,0.08962177
4.35517759,0.25250295,0.00005995,0.02022669,0.01873387,0.04464534,0.01169001,0.06411579,0.07055309,0.09679415
4.36118059,0.27356302,0.00006785,0.02195814,0.02048589,0.04689562,0.01328970,0.06852395,0.07942810,0.10538077
4.36718359,0.29835250,0.00007646,0.02406489,0.02253249,0.04995251,0.01501298,0.07401379,0.08912745,0.11525087
4.37318659,0.32648213,0.00008570,0.02652035,0.02484670,0.05373043,0.01684863,0.08047821,0.09957347,0.12625905
4.37918959,0.35752675,0.00009547,0.02929521,0.02739824,0.05814203,0.01878168,0.08780398,0.11066842,0.13824474
4.38519260,0.39102397,0.00010567,0.03235697,0.03015327,0.06309779,0.02079337,0.09587113,0.12229410,0.15103218
4.39119560,0.42647414,0.00011617,0.03566956,0.03307426,0.06850569,0.02286122,0.10455256,0.13431231,0.16443089
4.39719860,0.46334196,0.00012683,0.03919306,0.03612007,0.07427100,0.02495934,0.11371389,0.14656605,0.17823687
4.40320160,0.50106002,0.00013751,0.04288358,0.03924610,0.08029627,0.02705876,0.12321379,0.15888168,0.19223450
4.40920460,0.53903433,0.00014804,0.04669331,0.04240482,0.08648161,0.02912808,0.13290469,0.17107191,0.20619922
4.41520760,0.57665193,0.00015825,0.05057083,0.04554627,0.09272524,0.03113409,0.14263405,0.18293963,0.21990092
4.42121061,0.61329040,0.00016797,0.05446153,0.04861895,0.09892432,0.03304264,0.15224609,0.19428247,0.23310802
4.42721361,0.64832899,0.00017702,0.05830838,0.05157077,0.10497610,0.03481960,0.16158397,0.20489795,0.24559202
4.43321661,0.68116099,0.00018524,0.06205276,0.05435014,0.11077928,0.03643175,0.17049234,0.21458903,0.25713244
4.43921961,0.71120697,0.00019246,0.06563555,0.05690718,0.11623559,0.03784790,0.17882022,0.22316977,0.26752193
4.44522261,0.73792816,0.00019854,0.06899833,0.05919499,0.12125153,0.03903980,0.18642405,0.23047101,0.27657129
4.45122561,0.76083953,0.00020335,0.07208465,0.06117081,0.12574013,0.03998310,0.19317080,0.23634568,0.28411425
4.45722861,0.77952201,0.00020681,0.07484139,0.06279727,0.12962275,0.04065816,0.19894096,0.24067352,0.29001178
4.46323162,0.79363317,0.00020882,0.07722006,0.06404337,0.13283076,0.04105075,0.20363145,0.24336504,0.29415565
4.46923462,0.80291602,0.00020936,0.07917809,0.06488537,0.13530705,0.04115250,0.20715802,0.24436447,0.29647122
4.47523762,0.80720540,0.00020840,0.08067990,0.06530748,0.13700735,0.04096122,0.20945738,0.24365162,0.29691923
4.48124062,0.80643177,0.00020598,0.08169792,0.06530223,0.13790120,0.04048097,0.21048869,0.24124244,0.29549651
4.48724362,0.80062210,0.00020213,0.08221336,0.06487070,0.13797261,0.03972193,0.21023445,0.23718841,0.29223562
4.49324662,0.78989804,0.00019695,0.08221666,0.06402235,0.13722038,0.03870002,0.20870079,0.23157466,0.28720345
4.49924962,0.77447111,0.00019054,0.08170781,0.06277465,0.13565797,0.03743633,0.20591708,0.22451693,0.28049874
4.50525263,0.75463552,0.00018302,0.08069626,0.06115251,0.13331298,0.03595645,0.20193486,0.21615764,0.27224881
4.51125563,0.73075856,0.00017455,0.07920063,0.05918737,0.13022636,0.03428953,0.19682620,0.20666105,0.26260544
4.51725863,0.70326927,0.00016529,0.07724816,0.05691623,0.12645112,0.03246741,0.19068149,0.19620790,0.25174020
4.52326163,0.67264565,0.00015541,0.07487382,0.05438047,0.12205087,0.03052355,0.18360682,0.18498974,0.23983946
4.52926463,0.63940097,0.00014508,0.07211935,0.05162460,0.11709804,0.02849206,0.17572092,0.17320314,0.22709912
4.53526763,0.60406984,0.00013447,0.06903199,0.04869499,0.11167195,0.02640670,0.16715193,0.16104403,0.21371941
4.54127064,0.56719428,0.00012375,0.06566321,0.04563860,0.10585673,0.02429997,0.15803402,0.14870249,0.19989983
4.54727364,0.52931050,0.00011308,0.06206725,0.04250179,0.09973923,0.02220233,0.14850402,0.13635804,0.18583451
4.55327664,0.49093669,0.00010259,0.05829973,0.03932918,0.09340691,0.02014156,0.13869809,0.12417567,0.17170799
4.55927964,0.45256224,0.00009242,0.05441627,0.03616268,0.08694587,0.01814215,0.12874868,0.11230264,0.15769166
4.56528264,0.41463851,0.00008266,0.05047112,0.03304072,0.08043897,0.01622505,0.11878173,0.10086624,0.14394086
4.57128564,0.37757155,0.00007341,0.04651603,0.02999756,0.07396421,0.01440737,0.10891429,0.08997233,0.13059262
4.57728864,0.34171663,0.00006472,0.04259911,0.02706287,0.06759329,0.01270237,0.09925249,0.07970478,0.11776428
4.58329165,0.30737480,0.00005666,0.03876405,0.02426145,0.06139049,0.01111952,0.08989004,0.07012571,0.10555266
4.58929465,0.27479126,0.00004926,0.03504941,0.02161311,0.05541180,0.00966471,0.08090717,0.06127637,0.09403394
4.59529765,0.24415545,0.00004251,0.03148812,0.01913275,0.04970441,0.00834052,0.07237002,0.05317863,0.08326420
4.60130065,0.21560280,0.00003643,0.02810728,0.01683058,0.04430639,0.00714659,0.06433053,0.04583692,0.07328037
4.60730365,0.18921761,0.00003099,0.02492804,0.01471237,0.03924675,0.00608003,0.05682670,0.03924042,0.06410162
4.61330665,0.16503724,0.00002618,0.02196573,0.01277994,0.03454570,0.00513587,0.04988317,0.03336553,0.05573114
4.61930965,0.14305693,0.00002196,0.01923012,0.01103156,0.03021508,0.00430748,0.04351223,0.02817829,0.04815809
