energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
3.10055028,1.21469228,-1.21466974,0.01130417,-0.01130429,0.53747875,-0.53746647,0.55221982,-0.55220690,0.28864480,-0.28863577,0.28210596,-0.28210517,0.08111184,-0.08111138,0.04319256,-0.04319275,0.20821970,-0.20821778
3.10655328,1.17487350,-1.17484262,0.01017344,-0.01017355,0.52550702,-0.52549021,0.53714712,-0.53712960,0.28211664,-0.28210507,0.26677988,-0.26677855,0.07707723,-0.07707633,0.03946736,-0.03946755,0.20131949,-0.20131657
3.11255628,1.12974300,-1.12970444,0.00909007,-0.00909017,0.51032413,-0.51030315,0.51900852,-0.51898677,0.27378986,-0.27377595,0.25140790,-0.25140607,0.07285572,-0.07285440,0.03588027,-0.03588045,0.19374375,-0.19373992
3.11855928,1.07997600,-1.07993055,0.00806373,-0.00806382,0.49222076,-0.49219605,0.49812972,-0.49810416,0.26383157,-0.26381559,0.23612381,-0.23612155,0.06849945,-0.06849774,0.03246164,-0.03246181,0.18558111,-0.18557644
3.12456228,1.02630688,-1.02625547,0.00710191,-0.00710199,0.47153792,-0.47150996,0.47488094,-0.47485210,0.25243772,-0.25241995,0.22104267,-0.22104003,0.06405967,-0.06405763,0.02923468,-0.02923485,0.17692444,-0.17691906
3.13056528,0.96951074,-0.96945437,0.00620989,-0.00620997,0.44865604,-0.44862538,0.44966575,-0.44963416,0.23982661,-0.23980738,0.20626134,-0.20625838,0.05958589,-0.05958356,0.02621574,-0.02621590,0.16786941,-0.16786343
3.13656828,0.91038409,-0.91032382,0.00539092,-0.00539099,0.42398319,-0.42395041,0.42290899,-0.42287525,0.22623194,-0.22621158,0.19185954,-0.19185634,0.05512502,-0.05512245,0.02341472,-0.02341487,0.15851295,-0.15850649
3.14257129,0.84972558,-0.84966249,0.00464635,-0.00464641,0.39794285,-0.39790852,0.39504462,-0.39500932,0.21189556,-0.21187442,0.17790143,-0.17789806,0.05072068,-0.05071793,0.02083577,-0.02083591,0.14895173,-0.14894493
3.14857429,0.78831732,-0.78825250,0.00397586,-0.00397591,0.37096169,-0.37092641,0.36650368,-0.36646741,0.19706041,-0.19703881,0.16443738,-0.16443392,0.04641261,-0.04640972,0.01847800,-0.01847813,0.13928067,-0.13927365
3.15457729,0.72690759,-0.72684206,0.00337769,-0.00337774,0.34345806,-0.34342238,0.33770312,-0.33766646,0.18196374,-0.18194201,0.15150589,-0.15150239,0.04223615,-0.04223318,0.01633631,-0.01633643,0.12959147,-0.12958435
3.16058029,0.66619536,-0.66613009,0.00284891,-0.00284895,0.31583139,-0.31579583,0.30903572,-0.30899919,0.16683103,-0.16680947,0.13913543,-0.13913197,0.03822193,-0.03821894,0.01440221,-0.01440234,0.11997125,-0.11996415
3.16658329,0.60681723,-0.60675311,0.00238566,-0.00238569,0.28845297,-0.28841802,0.28086147,-0.28082558,0.15187071,-0.15184959,0.12734627,-0.12734290,0.03439564,-0.03439267,0.01266470,-0.01266482,0.11050134,-0.11049436
3.17258629,0.54933705,-0.54927485,0.00198338,-0.00198341,0.26165845,-0.26162453,0.25350075,-0.25346592,0.13726991,-0.13724947,0.11615196,-0.11614872,0.03077789,-0.03077499,0.01111096,-0.01111107,0.10125619,-0.10124942
3.17858929,0.49423842,-0.49417881,0.00163710,-0.00163712,0.23574202,-0.23570950,0.22722930,-0.22719589,0.12319128,-0.12317173,0.10556066,-0.10555759,0.02738432,-0.02738151,0.00972710,-0.00972720,0.09230240,-0.09229593
3.18459230,0.44192022,-0.44186374,0.00134157,-0.00134159,0.21095261,-0.21092178,0.20227513,-0.20224345,0.10977090,-0.10975241,0.09557615,-0.09557328,0.02422566,-0.02422298,0.00849873,-0.00849883,0.08369813,-0.08369200
3.19059530,0.39269497,-0.39264205,0.00109150,-0.00109151,0.18749184,-0.18746292,0.17881731,-0.17878759,0.09711737,-0.09710005,0.08619862,-0.08619598,0.02130804,-0.02130551,0.00741151,-0.00741160,0.07549248,-0.07548676
3.19659830,0.34678999,-0.34674092,0.00088166,-0.00088167,0.16551376,-0.16548693,0.15698644,-0.15695886,0.08531180,-0.08529576,0.07742514,-0.07742274,0.01863332,-0.01863096,0.00645147,-0.00645155,0.06772533,-0.06772004
3.20260130,0.30435087,-0.30430584,0.00070705,-0.00070706,0.14512625,-0.14510161,0.13686672,-0.13684138,0.07440889,-0.07439417,0.06924999,-0.06924784,0.01619948,-0.01619731,0.00560535,-0.00560543,0.06042725,-0.06042242
3.20860430,0.26544715,-0.26540622,0.00056295,-0.00056296,0.12639367,-0.12637126,0.11849924,-0.11847618,0.06443858,-0.06442520,0.06166484,-0.06166293,0.01400114,-0.01399916,0.00486080,-0.00486087,0.05361966,-0.05361529
3.21460730,0.23007948,-0.23004265,0.00044500,-0.00044501,0.10934063,-0.10932045,0.10188631,-0.10186552,0.05540848,-0.05539644,0.05465875,-0.05465709,0.01202997,-0.01202818,0.00420648,-0.00420655,0.04731524,-0.04731133
3.22061031,0.19818812,-0.19815530,0.00034923,-0.00034924,0.09395664,-0.09393863,0.08699649,-0.08697793,0.04730667,-0.04729593,0.04821823,-0.04821679,0.01027533,-0.01027373,0.00363212,-0.00363219,0.04151845,-0.04151499
3.22661331,0.16966215,-0.16963317,0.00027211,-0.00027212,0.08020119,-0.08018527,0.07377009,-0.07375368,0.04010476,-0.04009527,0.04232720,-0.04232598,0.00872469,-0.00872327,0.00312851,-0.00312858,0.03622624,-0.03622320
3.23261631,0.14434902,-0.14432367,0.00021050,-0.00021050,0.06800921,-0.06799527,0.06212479,-0.06211041,0.03376108,-0.03375277,0.03696703,-0.03696601,0.00736417,-0.00736292,0.00268748,-0.00268753,0.03142886,-0.03142623
3.23861931,0.12206406,-0.12204209,0.00016166,-0.00016167,0.05729644,-0.05728435,0.05196122,-0.05194872,0.02822388,-0.02821667,0.03211663,-0.03211578,0.00617903,-0.00617795,0.00230176,-0.00230181,0.02711077,-0.02710851
3.24462231,0.10259972,-0.10258086,0.00012327,-0.00012327,0.04796476,-0.04795437,0.04316821,-0.04315745,0.02343434,-0.02342814,0.02775258,-0.02775189,0.00515410,-0.00515317,0.00196498,-0.00196503,0.02325160,-0.02324968
3.25062531,0.08573409,-0.08571805,0.00009332,-0.00009332,0.03990705,-0.03989820,0.03562771,-0.03561854,0.01932940,-0.01932412,0.02384940,-0.02384885,0.00427413,-0.00427333,0.00167151,-0.00167155,0.01982712,-0.01982550
3.25662831,0.07123866,-0.07122516,0.00007014,-0.00007014,0.03301167,-0.03300422,0.02921910,-0.02921135,0.01584421,-0.01583975,0.02037985,-0.02037941,0.00352417,-0.00352349,0.00141638,-0.00141642,0.01681018,-0.01680884
3.26263132,0.05888519,-0.05887395,0.00005233,-0.00005234,0.02716641,-0.02716020,0.02382289,-0.02381641,0.01291435,-0.01291063,0.01731527,-0.01731494,0.00288981,-0.00288925,0.00119520,-0.00119524,0.01417171,-0.01417061
3.26863432,0.04845147,-0.04844221,0.00003877,-0.00003877,0.02226179,-0.02225667,0.01932383,-0.01931847,0.01047759,-0.01047452,0.01462607,-0.01462582,0.00235743,-0.00235696,0.00100409,-0.00100412,0.01188151,-0.01188062
3.27463732,0.03972613,-0.03971862,0.00002852,-0.00002852,0.01819382,-0.01818967,0.01561338,-0.01560899,0.00847539,-0.00847289,0.01228211,-0.01228194,0.00191436,-0.00191398,0.00083956,-0.00083959,0.00990910,-0.00990838
3.28064032,0.03251247,-0.03250648,0.00002082,-0.00002082,0.01486619,-0.01486289,0.01259152,-0.01258799,0.00685394,-0.00685194,0.01025322,-0.01025310,0.00154898,-0.00154868,0.00069850,-0.00069853,0.00822439,-0.00822383
3.28664332,0.02663129,-0.02662662,0.00001510,-0.00001510,0.01219193,-0.01218937,0.01016813,-0.01016534,0.00556504,-0.00556346,0.00850960,-0.00850952,0.00125084,-0.00125060,0.00057812,-0.00057814,0.00679832,-0.00679789
3.29264632,0.02192293,-0.02191942,0.00001087,-0.00001087,0.01009452,-0.01009262,0.00826377,-0.00826162,0.00456655,-0.00456535,0.00702229,-0.00702225,0.00101065,-0.00101046,0.00047590,-0.00047592,0.00560333,-0.00560301
3.29864932,0.01824854,-0.01824605,0.00000777,-0.00000777,0.00850871,-0.00850738,0.00681011,-0.00680851,0.00382274,-0.00382188,0.00576350,-0.00576348,0.00082030,-0.00082016,0.00038956,-0.00038958,0.00461380,-0.00461358
3.30465233,0.01549078,-0.01548919,0.00000551,-0.00000551,0.00738083,-0.00738003,0.00575001,-0.00574891,0.00330437,-0.00330380,0.00470696,-0.00470696,0.00067286,-0.00067276,0.00031705,-0.00031707,0.00380634,-0.00380620
3.31065533,0.01355382,-0.01355306,0.00000388,-0.00000388,0.00666897,-0.00666865,0.00503734,-0.00503668,0.00298859,-0.00298828,0.00382818,-0.00382820,0.00056251,-0.00056245,0.00025653,-0.00025654,0.00315998,-0.00315992
3.31665833,0.01236312,-0.01236312,0.00000272,-0.00000272,0.00634272,-0.00634287,0.00463656,-0.00463629,0.00285880,-0.00285875,0.00310464,-0.00310468,0.00048450,-0.00048447,0.00020634,-0.00020635,0.00265637,-0.00265638
3.32266133,0.01186459,-0.01186534,0.00000189,-0.00000189,0.00638288,-0.00638348,0.00452212,-0.00452223,0.00290435,-0.00290454,0.00251591,-0.00251596,0.00043507,-0.00043506,0.00016501,-0.00016502,0.00227977,-0.00227984
3.32866433,0.01202366,-0.01202514,0.00000131,-0.00000131,0.00678087,-0.00678191,0.00467782,-0.00467829,0.00312015,-0.00312058,0.00204375,-0.00204380,0.00041137,-0.00041139,0.00013123,-0.00013124,0.00201705,-0.00201718
3.33466733,0.01282390,-0.01282613,0.00000090,-0.00000090,0.00753799,-0.00753951,0.00509596,-0.00509679,0.00350625,-0.00350690,0.00167208,-0.00167215,0.00041139,-0.00041144,0.00010386,-0.00010387,0.00185766,-0.00185785
3.34067034,0.01426549,-0.01426850,0.00000063,-0.00000063,0.00866463,-0.00866665,0.00577648,-0.00577767,0.00406729,-0.00406819,0.00138700,-0.00138708,0.00043388,-0.00043396,0.00008192,-0.00008192,0.00179346,-0.00179371
3.34667334,0.01636342,-0.01636726,0.00000044,-0.00000044,0.01017914,-0.01018169,0.00672598,-0.00672755,0.00481199,-0.00481316,0.00117670,-0.00117679,0.00047825,-0.00047835,0.00006455,-0.00006455,0.00181857,-0.00181889
3.35267634,0.01914541,-0.01915015,0.00000032,-0.00000032,0.01210672,-0.01210985,0.00795672,-0.00795869,0.00575249,-0.00575394,0.00103136,-0.00103147,0.00054447,-0.00054459,0.00005106,-0.00005106,0.00192919,-0.00192958
3.35867934,0.02264963,-0.02265535,0.00000025,-0.00000025,0.01447801,-0.01448177,0.00948544,-0.00948784,0.00690361,-0.00690536,0.00094305,-0.00094317,0.00063299,-0.00063315,0.00004089,-0.00004089,0.00212337,-0.00212384
3.36468234,0.02692216,-0.02692893,0.00000022,-0.00000022,0.01732754,-0.01733198,0.01133219,-0.01133505,0.00828210,-0.00828417,0.00090561,-0.00090574,0.00074468,-0.00074486,0.00003361,-0.00003361,0.00240072,-0.00240128
3.37068534,0.03201412,-0.03202202,0.00000023,-0.00000023,0.02069200,-0.02069719,0.01351900,-0.01352235,0.00990573,-0.00990815,0.00091453,-0.00091469,0.00088066,-0.00088088,0.00002892,-0.00002892,0.00276221,-0.00276286
3.37668834,0.03797866,-0.03798778,0.00000026,-0.00000026,0.02460833,-0.02461431,0.01606848,-0.01607235,0.01179236,-0.01179515,0.00096688,-0.00096705,0.00104229,-0.00104255,0.00002668,-0.00002668,0.00320981,-0.00321056
3.38269135,0.04486765,-0.04487805,0.00000033,-0.00000033,0.02911157,-0.02911839,0.01900234,-0.01900676,0.01395889,-0.01396208,0.00106119,-0.00106138,0.00123101,-0.00123130,0.00002688,-0.00002688,0.00374628,-0.00374713
3.38869435,0.05272824,-0.05273999,0.00000044,-0.00000044,0.03423267,-0.03424037,0.02233980,-0.02234481,0.01642018,-0.01642378,0.00119745,-0.00119766,0.00144825,-0.00144859,0.00002968,-0.00002968,0.00437485,-0.00437581
3.39469735,0.06159934,-0.06161248,0.00000060,-0.00000060,0.03999615,-0.04000477,0.02609603,-0.02610163,0.01918789,-0.01919190,0.00137707,-0.00137731,0.00169540,-0.00169577,0.00003540,-0.00003540,0.00509898,-0.00510006
3.40070035,0.07150811,-0.07152266,0.00000082,-0.00000082,0.04641777,-0.04642732,0.03028049,-0.03028669,0.02226932,-0.02227377,0.00160297,-0.00160324,0.00197362,-0.00197403,0.00004458,-0.00004458,0.00592215,-0.00592334
3.40670335,0.08246657,-0.08248252,0.00000111,-0.00000111,0.05350219,-0.05351266,0.03489539,-0.03490219,0.02566633,-0.02567119,0.00187964,-0.00187993,0.00228386,-0.00228431,0.00005800,-0.00005800,0.00684759,-0.00684890
3.41270635,0.09446854,-0.09448586,0.00000151,-0.00000151,0.06124086,-0.06125222,0.03993426,-0.03994164,0.02937421,-0.02937948,0.00221333,-0.00221365,0.00262671,-0.00262721,0.00007669,-0.00007669,0.00787825,-0.00787968
3.41870935,0.10748704,-0.10750565,0.00000204,-0.00000204,0.06961012,-0.06962234,0.04538061,-0.04538854,0.03338080,-0.03338646,0.00261227,-0.00261261,0.00300244,-0.00300298,0.00010202,-0.00010202,0.00901664,-0.00901818
3.42471236,0.12147227,-0.12149205,0.00000274,-0.00000274,0.07856974,-0.07858273,0.05120694,-0.05121538,0.03766573,-0.03767173,0.00308695,-0.00308731,0.00341088,-0.00341145,0.00013572,-0.00013572,0.01026488,-0.01026652
3.43071536,0.13635044,-0.13637125,0.00000365,-0.00000365,0.08806183,-0.08807550,0.05737402,-0.05738289,0.04219984,-0.04220614,0.00365051,-0.00365089,0.00385149,-0.00385209,0.00017996,-0.00017996,0.01162482,-0.01162654
3.43671836,0.15202357,-0.15204520,0.00000482,-0.00000482,0.09801046,-0.09802468,0.06383053,-0.06383976,0.04694500,-0.04695154,0.00431912,-0.00431951,0.00432335,-0.00432398,0.00023740,-0.00023740,0.01309816,-0.01309996
3.44272136,0.16837027,-0.16839249,0.00000633,-0.00000633,0.10832193,-0.10833654,0.07051323,-0.07052271,0.05185415,-0.05186084,0.00511247,-0.00511287,0.00482524,-0.00482589,0.00031129,-0.00031129,0.01468686,-0.01468871
3.44872436,0.18524777,-0.18527029,0.00000826,-0.00000826,0.11888570,-0.11890052,0.07734753,-0.07735714,0.05687172,-0.05687848,0.00605423,-0.00605464,0.00535572,-0.00535639,0.00040548,-0.00040548,0.01639344,-0.01639532
3.45472736,0.20249506,-0.20251759,0.00001069,-0.00001069,0.12957625,-0.12959109,0.08424862,-0.08425823,0.06193450,-0.06194123,0.00717257,-0.00717298,0.00591328,-0.00591396,0.00052455,-0.00052455,0.01822152,-0.01822340
3.46073037,0.21993727,-0.21995947,0.00001374,-0.00001374,0.14025559,-0.14027022,0.09112311,-0.09113258,0.06697277,-0.06697938,0.00850064,-0.00850104,0.00649646,-0.00649713,0.00067383,-0.00067383,0.02017634,-0.02017820
3.46673337,0.23739095,-0.23741245,0.00001754,-0.00001754,0.15077653,-0.15079073,0.09787114,-0.09788033,0.07191190,-0.07191826,0.01007692,-0.01007731,0.00710403,-0.00710468,0.00085947,-0.00085947,0.02226537,-0.02226718
3.47273637,0.25467029,-0.25469074,0.00002224,-0.00002224,0.16098663,-0.16100015,0.10438894,-0.10439767,0.07667415,-0.07668016,0.01194556,-0.01194592,0.00773519,-0.00773583,0.00108845,-0.00108845,0.02449889,-0.02450063
3.47873937,0.27159397,-0.27161299,0.00002799,-0.00002799,0.17073260,-0.17074520,0.11057169,-0.11057982,0.08118086,-0.08118640,0.01415649,-0.01415682,0.00838979,-0.00839040,0.00136859,-0.00136859,0.02689054,-0.02689217
3.48474237,0.28799224,-0.28800948,0.00003497,-0.00003497,0.17986503,-0.17987648,0.11631669,-0.11632407,0.08535472,-0.08535968,0.01676534,-0.01676564,0.00906846,-0.00906902,0.00170854,-0.00170854,0.02945779,-0.02945927
3.49074537,0.30371398,-0.30372910,0.00004340,-0.00004340,0.18824333,-0.18825342,0.12152661,-0.12153309,0.08912216,-0.08912644,0.01983308,-0.01983334,0.00977280,-0.00977330,0.00211769,-0.00211769,0.03222219,-0.03222351
3.49674837,0.31863329,-0.31864600,0.00005349,-0.00005349,0.19574047,-0.19574899,0.12611267,-0.12611812,0.09241575,-0.09241925,0.02342535,-0.02342556,0.01050549,-0.01050593,0.00260605,-0.00260605,0.03520953,-0.03521066
3.50275138,0.33265525,-0.33266528,0.00006546,-0.00006546,0.20224749,-0.20225427,0.12999775,-0.13000206,0.09517644,-0.09517909,0.02761137,-0.02761153,0.01127038,-0.01127075,0.00318411,-0.00318411,0.03844965,-0.03845056
3.50875438,0.34572045,-0.34572758,0.00007956,-0.00007955,0.20767734,-0.20768225,0.13311907,-0.13312216,0.09735560,-0.09735733,0.03246250,-0.03246260,0.01207250,-0.01207279,0.00386262,-0.00386262,0.04197596,-0.04197664
3.51475738,0.35780792,-0.35781201,0.00009603,-0.00009603,0.21196813,-0.21197105,0.13543051,-0.13543230,0.09891672,-0.09891749,0.03805034,-0.03805038,0.01291795,-0.01291816,0.00465228,-0.00465228,0.04582462,-0.04582505
3.52076038,0.36893629,-0.36893724,0.00011513,-0.00011512,0.21508521,-0.21508610,0.13690425,-0.13690472,0.09983668,-0.09983647,0.04444439,-0.04444436,0.01381379,-0.01381391,0.00556344,-0.00556344,0.05003338,-0.05003355
3.52676338,0.37916287,-0.37916066,0.00013709,-0.00013709,0.21702240,-0.21702124,0.13753189,-0.13753103,0.10010657,-0.10010536,0.05170932,-0.05170922,0.01476779,-0.01476782,0.00660569,-0.00660569,0.05464000,-0.05463991
3.53276638,0.38858071,-0.38857539,0.00016217,-0.00016216,0.21780187,-0.21779868,0.13732474,-0.13732255,0.09973192,-0.09972974,0.05990187,-0.05990170,0.01578811,-0.01578806,0.00778742,-0.00778743,0.05968039,-0.05968005
3.53876938,0.39731357,-0.39730525,0.00019057,-0.00019056,0.21747292,-0.21746778,0.13631338,-0.13630993,0.09873249,-0.09872937,0.06906748,-0.06906725,0.01688291,-0.01688278,0.00911541,-0.00911541,0.06518641,-0.06518581
3.54477239,0.40550910,-0.40549795,0.00022249,-0.00022248,0.21610966,-0.21610268,0.13454661,-0.13454196,0.09714140,-0.09713740,0.07923681,-0.07923652,0.01805991,-0.01805970,0.01059426,-0.01059427,0.07118345,-0.07118262
3.55077539,0.41333042,-0.41331667,0.00025810,-0.00025809,0.21380761,-0.21379893,0.13208959,-0.13208384,0.09500386,-0.09499905,0.09042213,-0.09042178,0.01932590,-0.01932562,0.01222599,-0.01222600,0.07768791,-0.07768686
3.55677839,0.42094657,-0.42093051,0.00029754,-0.00029753,0.21067937,-0.21066918,0.12902151,-0.12901478,0.09237542,-0.09236990,0.10261398,-0.10261358,0.02068623,-0.02068589,0.01400956,-0.01400958,0.08470467,-0.08470342
3.56278139,0.42852239,-0.42850433,0.00034090,-0.00034090,0.20684980,-0.20683829,0.12543279,-0.12542522,0.08931991,-0.08931377,0.11577812,-0.11577767,0.02214435,-0.02214395,0.01594046,-0.01594048,0.09222463,-0.09222321
3.56878439,0.43620820,-0.43618850,0.00038825,-0.00038825,0.20245063,-0.20243804,0.12142196,-0.12141368,0.08590707,-0.08590042,0.12985297,-0.12985248,0.02370134,-0.02370090,0.01801041,-0.01801044,0.10022265,-0.10022109
3.57478739,0.44413013,-0.44410914,0.00043962,-0.00043961,0.19761505,-0.19760161,0.11709235,-0.11708353,0.08221011,-0.08220307,0.14474789,-0.14474737,0.02535558,-0.02535511,0.02020715,-0.02020718,0.10865579,-0.10865411
3.58079040,0.45238142,-0.45235953,0.00049499,-0.00049498,0.19247236,-0.19245830,0.11254886,-0.11253966,0.07830326,-0.07829594,0.16034225,-0.16034171,0.02710251,-0.02710202,0.02251433,-0.02251437,0.11746215,-0.11746039
3.58679340,0.46101548,-0.46099305,0.00055432,-0.00055431,0.18714307,-0.18712864,0.10789484,-0.10788541,0.07425932,-0.07425184,0.17648565,-0.17648510,0.02893446,-0.02893396,0.02491162,-0.02491166,0.12656050,-0.12655869
3.59279640,0.47004095,-0.47001835,0.00061755,-0.00061754,0.18173467,-0.18172008,0.10322922,-0.10321971,0.07014755,-0.07014001,0.19299928,-0.19299873,0.03084073,-0.03084023,0.02737488,-0.02737493,0.13585053,-0.13584870
3.59879940,0.47941923,-0.47939680,0.00068461,-0.00068460,0.17633813,-0.17632361,0.09864411,-0.09863467,0.06603171,-0.06602422,0.20967855,-0.20967801,0.03280774,-0.03280726,0.02987662,-0.02987668,0.14521413,-0.14521230
3.60480240,0.48906463,-0.48904267,0.00075543,-0.00075542,0.17102553,-0.17101127,0.09422282,-0.09421358,0.06196857,-0.06196122,0.22629697,-0.22629644,0.03481942,-0.03481895,0.03238653,-0.03238661,0.15451741,-0.15451561
3.61080540,0.49884713,-0.49882592,0.00082994,-0.00082993,0.16584865,-0.16583481,0.09003844,-0.09002951,0.05800674,-0.05799962,0.24261119,-0.24261069,0.03685765,-0.03685722,0.03487222,-0.03487231,0.16361365,-0.16361191
3.61680840,0.50859780,-0.50857758,0.00090811,-0.00090810,0.16083869,-0.16082543,0.08615295,-0.08614443,0.05418599,-0.05417916,0.25836717,-0.25836671,0.03890294,-0.03890255,0.03730005,-0.03730015,0.17234703,-0.17234537
3.62281141,0.51811635,-0.51809732,0.00098993,-0.00098992,0.15600707,-0.15599450,0.08261682,-0.08260879,0.05053693,-0.05053045,0.27330708,-0.27330667,0.04093511,-0.04093478,0.03963612,-0.03963624,0.18055699,-0.18055542
3.62881441,0.52718059,-0.52716291,0.00107543,-0.00107542,0.15134716,-0.15133538,0.07946912,-0.07946165,0.04708115,-0.04707506,0.28717696,-0.28717660,0.04293410,-0.04293383,0.04184728,-0.04184741,0.18808310,-0.18808163
3.63481741,0.53555716,-0.53554093,0.00116470,-0.00116470,0.14683681,-0.14682589,0.07673803,-0.07673116,0.04383171,-0.04382604,0.29973448,-0.29973419,0.04488074,-0.04488053,0.04390217,-0.04390232,0.19477022,-0.19476887
3.64082041,0.54301289,-0.54299820,0.00125788,-0.00125787,0.14244159,-0.14243156,0.07444158,-0.07443534,0.04079386,-0.04078864,0.31075683,-0.31075660,0.04675750,-0.04675735,0.04577223,-0.04577240,0.20047376,-0.20047254
3.64682341,0.54932621,-0.54931308,0.00135513,-0.00135512,0.13811831,-0.13810919,0.07258867,-0.07258308,0.03796615,-0.03796137,0.32004800,-0.32004785,0.04854916,-0.04854909,0.04743266,-0.04743285,0.20506470,-0.20506360
3.65282641,0.55429778,-0.55428623,0.00145665,-0.00145665,0.13381888,-0.13381068,0.07118015,-0.07117522,0.03534149,-0.03533716,0.32744547,-0.32744540,0.05024335,-0.05024335,0.04886318,-0.04886339,0.20843427,-0.20843330
3.65882941,0.55775995,-0.55774996,0.00156266,-0.00156266,0.12949410,-0.12948678,0.07020988,-0.07020558,0.03290850,-0.03290461,0.33282562,-0.33282563,0.05183090,-0.05183097,0.05004865,-0.05004888,0.21049795,-0.21049710
3.66483242,0.55958428,-0.55957579,0.00167336,-0.00167336,0.12509713,-0.12509066,0.06966570,-0.06966201,0.03065275,-0.03064928,0.33610793,-0.33610802,0.05330599,-0.05330614,0.05097954,-0.05097979,0.21119860,-0.21119788
3.67083542,0.55968682,-0.55967977,0.00178889,-0.00178890,0.12058672,-0.12058106,0.06953029,-0.06952720,0.02855796,-0.02855490,0.33725744,-0.33725762,0.05466612,-0.05466633,0.05165208,-0.05165235,0.21050872,-0.21050811
3.67683842,0.55803092,-0.55802521,0.00190933,-0.00190934,0.11592976,-0.11592486,0.06978183,-0.06977929,0.02660715,-0.02660446,0.33628564,-0.33628589,0.05591179,-0.05591208,0.05206819,-0.05206848,0.20843143,-0.20843094
3.68284142,0.55462733,-0.55462287,0.00203463,-0.00203464,0.11110323,-0.11109901,0.07039435,-0.07039232,0.02478357,-0.02478123,0.33324945,-0.33324978,0.05704608,-0.05704643,0.05223523,-0.05223553,0.20500047,-0.20500007
3.68884442,0.54953187,-0.54952854,0.00216458,-0.00216459,0.10609542,-0.10609183,0.07133805,-0.07133649,0.02307151,-0.02306948,0.32824860,-0.32824901,0.05807392,-0.05807432,0.05216540,-0.05216572,0.20027890,-0.20027860
3.69484742,0.54284062,-0.54283832,0.00229878,-0.00229879,0.10090645,-0.10090342,0.07257929,-0.07257815,0.02145689,-0.02145514,0.32142142,-0.32142189,0.05900136,-0.05900181,0.05187509,-0.05187543,0.19435688,-0.19435666
3.70085043,0.53468333,-0.53468193,0.00243658,-0.00243660,0.09554811,-0.09554558,0.07408058,-0.07407981,0.01992765,-0.01992616,0.31293922,-0.31293976,0.05983467,-0.05983517,0.05138398,-0.05138433,0.18734837,-0.18734823
3.70685343,0.52521520,-0.52521458,0.00257712,-0.00257714,0.09004302,-0.09004093,0.07580048,-0.07580003,0.01847397,-0.01847270,0.30299973,-0.30300031,0.06057947,-0.06058000,0.05071405,-0.05071440,0.17938711,-0.17938703
3.71285643,0.51460790,-0.51460793,0.00271922,-0.00271924,0.08442331,-0.08442159,0.07769349,-0.07769332,0.01708829,-0.01708722,0.29181971,-0.29182033,0.06123985,-0.06124042,0.04988856,-0.04988891,0.17062200,-0.17062197
3.71885943,0.50304018,-0.50304075,0.00286144,-0.00286147,0.07872887,-0.07872748,0.07971013,-0.07971019,0.01576525,-0.01576434,0.27962732,-0.27962797,0.06181768,-0.06181826,0.04893102,-0.04893138,0.16121211,-0.16121213
3.72486243,0.49068887,-0.49068986,0.00300210,-0.00300212,0.07300534,-0.07300422,0.08179710,-0.08179734,0.01450142,-0.01450066,0.26665443,-0.26665509,0.06231198,-0.06231257,0.04786427,-0.04786462,0.15132160,-0.15132165
3.73086543,0.47772065,-0.47772195,0.00313923,-0.00313926,0.06730191,-0.06730102,0.08389770,-0.08389808,0.01329504,-0.01329441,0.25312933,-0.25312999,0.06271858,-0.06271916,0.04670958,-0.04670992,0.14111470,-0.14111478
3.73686843,0.46428520,-0.46428671,0.00327070,-0.00327073,0.06166917,-0.06166847,0.08595255,-0.08595303,0.01214565,-0.01214512,0.23927014,-0.23927079,0.06302997,-0.06303054,0.04548600,-0.04548633,0.13075103,-0.13075113
3.74287144,0.45050997,-0.45051159,0.00339421,-0.00339424,0.05615696,-0.05615642,0.08790047,-0.08790101,0.01105372,-0.01105328,0.22527917,-0.22527980,0.06323546,-0.06323600,0.04420986,-0.04421017,0.12038140,-0.12038151
3.74887444,0.43649688,-0.43649853,0.00350737,-0.00350740,0.05081255,-0.05081213,0.08967976,-0.08968033,0.01002030,-0.01001994,0.21133840,-0.21133899,0.06332154,-0.06332204,0.04289443,-0.04289472,0.11014425,-0.11014436
3.75487744,0.42232101,-0.42232260,0.00360779,-0.00360781,0.04567893,-0.04567861,0.09122962,-0.09123019,0.00904667,-0.00904637,0.19760620,-0.19760673,0.06327247,-0.06327292,0.04154989,-0.04155016,0.10016282,-0.10016294
3.76088044,0.40803118,-0.40803263,0.00369314,-0.00369316,0.04079360,-0.04079337,0.09249174,-0.09249227,0.00813403,-0.00813379,0.18421538,-0.18421585,0.06307116,-0.06307156,0.04018337,-0.04018360,0.09054316,-0.09054327
3.76688344,0.39365231,-0.39365357,0.00376126,-0.00376128,0.03618760,-0.03618742,0.09341204,-0.09341252,0.00728331,-0.00728311,0.17127251,-0.17127291,0.06270010,-0.06270043,0.03879926,-0.03879946,0.08137285,-0.08137295
