energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
0.01500750,0.65995046,0.00344298,0.02653173,0.02401277,0.00304783,0.19113483,0.31594515,0.46294481
0.02101051,0.63949853,0.00337164,0.02577803,0.02399754,0.00307931,0.17676532,0.31178129,0.45167567
0.02701351,0.62028321,0.00329411,0.02515058,0.02403382,0.00311843,0.16395407,0.30817334,0.44060044
0.03301651,0.60224366,0.00321117,0.02463784,0.02411394,0.00316386,0.15261668,0.30504792,0.42974331
0.03901951,0.58530366,0.00312352,0.02422619,0.02422805,0.00321403,0.14266845,0.30232344,0.41911490
0.04502251,0.56937806,0.00303181,0.02390072,0.02436481,0.00326721,0.13402740,0.29991536,0.40871572
0.05102551,0.55438050,0.00293665,0.02364604,0.02451216,0.00332171,0.12661738,0.29774197,0.39854048
0.05702851,0.54023187,0.00283859,0.02344715,0.02465809,0.00337593,0.12037112,0.29573075,0.38858338
0.06303152,0.52686917,0.00273816,0.02329020,0.02479153,0.00342849,0.11523311,0.29382468,0.37884372
0.06903452,0.51425426,0.00263587,0.02316331,0.02490313,0.00347837,0.11116208,0.29198850,0.36933182
0.07503752,0.50238209,0.00253221,0.02305721,0.02498604,0.00352502,0.10813313,0.29021425,0.36007471
0.08104052,0.49128782,0.00242772,0.02296580,0.02503657,0.00356841,0.10613919,0.28852606,0.35112142
0.08704352,0.48105256,0.00232297,0.02288658,0.02505476,0.00360913,0.10519182,0.28698370,0.34254739
0.09304652,0.47180714,0.00221858,0.02282091,0.02504477,0.00364842,0.10532123,0.28568470,0.33445787
0.09904952,0.46373376,0.00211526,0.02277404,0.02501512,0.00368821,0.10657545,0.28476490,0.32698991
0.10505253,0.45706524,0.00201378,0.02275509,0.02497878,0.00373108,0.10901852,0.28439716,0.32031292
0.11105553,0.45208172,0.00191505,0.02277672,0.02495305,0.00378024,0.11272787,0.28478836,0.31462763
0.11705853,0.44910486,0.00182006,0.02285468,0.02495932,0.00383944,0.11779071,0.28617454,0.31016333
0.12306153,0.44848962,0.00172989,0.02300725,0.02502259,0.00391290,0.12429969,0.28881448,0.30717361
0.12906453,0.45061400,0.00164573,0.02325448,0.02517094,0.00400517,0.13234774,0.29298174,0.30593061
0.13506753,0.45586682,0.00156886,0.02361736,0.02543483,0.00412100,0.14202242,0.29895563,0.30671803
0.14107054,0.46463433,0.00150063,0.02411688,0.02584635,0.00426520,0.15339993,0.30701127,0.30982315
0.14707354,0.47728595,0.00144245,0.02477315,0.02643840,0.00444246,0.16653886,0.31740927,0.31552819
0.15307654,0.49415972,0.00139575,0.02560438,0.02724385,0.00465719,0.18147421,0.33038529,0.32410129
0.15907954,0.51554823,0.00136198,0.02662603,0.02829472,0.00491340,0.19821167,0.34614018,0.33578762
0.16508254,0.54168552,0.00134260,0.02784995,0.02962135,0.00521450,0.21672269,0.36483079,0.35080079
0.17108554,0.57273539,0.00133901,0.02928372,0.03125170,0.00556320,0.23694039,0.38656211,0.36931501
0.17708854,0.60878194,0.00135256,0.03093003,0.03321066,0.00596143,0.25875676,0.41138093,0.39145824
0.18309155,0.64982232,0.00138451,0.03278632,0.03551949,0.00641019,0.28202121,0.43927136,0.41730663
0.18909455,0.69576234,0.00143601,0.03484458,0.03819532,0.00690957,0.30654071,0.47015231,0.44688025
0.19509755,0.74641481,0.00150806,0.03709131,0.04125071,0.00745868,0.33208156,0.50387719,0.48014040
0.20110055,0.80150077,0.00160150,0.03950778,0.04469338,0.00805567,0.35837286,0.54023551,0.51698837
0.20710355,0.86065338,0.00171695,0.04207034,0.04852593,0.00869776,0.38511155,0.57895661,0.55726560
0.21310655,0.92342429,0.00185481,0.04475104,0.05274559,0.00938130,0.41196893,0.61971504,0.60075514
0.21910955,0.98929197,0.00201521,0.04751831,0.05734409,0.01010186,0.43859833,0.66213744,0.64718426
0.22511256,1.05767168,0.00219795,0.05033779,0.06230749,0.01085431,0.46464380,0.70581047,0.69622781
0.23111556,1.12792646,0.00240253,0.05317325,0.06761600,0.01163291,0.48974926,0.75028956,0.74751242
0.23711856,1.19937871,0.00262805,0.05598752,0.07324391,0.01243145,0.51356792,0.79510787,0.80062094
0.24312156,1.27132173,0.00287323,0.05874347,0.07915936,0.01324334,0.53577136,0.83978525,0.85509729
0.24912456,1.34303097,0.00313636,0.06140487,0.08532432,0.01406172,0.55605808,0.88383679,0.91045130
0.25512756,1.41377453,0.00341528,0.06393728,0.09169446,0.01487955,0.57416103,0.92678069,0.96616370
0.26113057,1.48282271,0.00370740,0.06630871,0.09821918,0.01568972,0.58985384,0.96814536,1.02169108
0.26713357,1.54945669,0.00400967,0.06849032,0.10484171,0.01648508,0.60295555,1.00747552,1.07647110
0.27313657,1.61297621,0.00431864,0.07045681,0.11149939,0.01725857,0.61333366,1.04433744,1.12992786
0.27913957,1.67270656,0.00463046,0.07218678,0.11812411,0.01800327,0.62090553,1.07832337,1.18147788
0.28514257,1.72800514,0.00494097,0.07366292,0.12464303,0.01871244,0.62563801,1.10905531,1.23053671
0.29114557,1.77826794,0.00524572,0.07487208,0.13097948,0.01937964,0.62754571,1.13618842,1.27652648
0.29714857,1.82293620,0.00554015,0.07580524,0.13705425,0.01999877,0.62668778,1.15941421,1.31888455
0.30315158,1.86150368,0.00581958,0.07645738,0.14278708,0.02056419,0.62316377,1.17846382,1.35707328
0.30915458,1.89352464,0.00607945,0.07682732,0.14809845,0.02107080,0.61710870,1.19311155,1.39059101
0.31515758,1.91862267,0.00631534,0.07691750,0.15291157,0.02151416,0.60868766,1.20317866,1.41898402
0.32116058,1.93650032,0.00652321,0.07673376,0.15715458,0.02189065,0.59809035,1.20853768,1.44185928
0.32716358,1.94694915,0.00669943,0.07628514,0.16076279,0.02219755,0.58552570,1.20911680,1.45889739
0.33316658,1.94985991,0.00684101,0.07558367,0.16368092,0.02243321,0.57121681,1.20490455,1.46986543
0.33916958,1.94523219,0.00694563,0.07464414,0.16586524,0.02259715,0.55539648,1.19595408,1.47462875
0.34517259,1.93318283,0.00701179,0.07348399,0.16728540,0.02269020,0.53830320,1.18238693,1.47316129
0.35117559,1.91395230,0.00703889,0.07212306,0.16792601,0.02271450,0.52017782,1.16439582,1.46555340
0.35717859,1.88790834,0.00702723,0.07058347,0.16778767,0.02267358,0.50126080,1.14224593,1.45201676
0.36318159,1.85554602,0.00697809,0.06888933,0.16688751,0.02257233,0.48178981,1.11627436,1.43288550
0.36918459,1.81748374,0.00689367,0.06706652,0.16525908,0.02241692,0.46199777,1.08688737,1.40861330
0.37518759,1.77445470,0.00677704,0.06514237,0.16295167,0.02221464,0.44211110,1.05455529,1.37976608
0.38119060,1.72729370,0.00663209,0.06314524,0.16002892,0.02197371,0.42234794,1.01980473,1.34701022
0.38719360,1.67691933,0.00646339,0.06110407,0.15656691,0.02170304,0.40291641,0.98320850,1.31109657
0.39319660,1.62431209,0.00627605,0.05904788,0.15265165,0.02141190,0.38401275,0.94537305,1.27284062
0.39919960,1.57048888,0.00607557,0.05700515,0.14837623,0.02110960,0.36581919,0.90692417,1.23309957
0.40520260,1.51647499,0.00586768,0.05500322,0.14383763,0.02080508,0.34850176,0.86849108,1.19274704
0.41120560,1.46327464,0.00565810,0.05306765,0.13913335,0.02050664,0.33220797,0.83068987,1.15264660
0.41720860,1.41184127,0.00545242,0.05122164,0.13435819,0.02022151,0.31706447,0.79410667,1.11362512
0.42321161,1.36304902,0.00525589,0.04948543,0.12960101,0.01995558,0.30317481,0.75928154,1.07644715
0.42921461,1.31766665,0.00507323,0.04787587,0.12494198,0.01971316,0.29061759,0.72669357,1.04179149
0.43521761,1.27633513,0.00490854,0.04640602,0.12045019,0.01949677,0.27944490,0.69674810,1.01023092
0.44122061,1.23955001,0.00476513,0.04508495,0.11618179,0.01930709,0.26968149,0.66976638,0.98221606
0.44722361,1.20764936,0.00464544,0.04391764,0.11217883,0.01914291,0.26132459,0.64597844,0.95806411
0.45322661,1.18080787,0.00455102,0.04290511,0.10846873,0.01900125,0.25434452,0.62551921,0.93795276
0.45922961,1.15903740,0.00448242,0.04204460,0.10506438,0.01887750,0.24868631,0.60842824,0.92191977
0.46523262,1.14219390,0.00443929,0.04133002,0.10196499,0.01876574,0.24427203,0.59465296,0.90986788
0.47123562,1.12999037,0.00442037,0.04075244,0.09915739,0.01865899,0.24100407,0.58405526,0.90157504
0.47723862,1.12201518,0.00442359,0.04030070,0.09661790,0.01854965,0.23876914,0.57642113,0.89670925
0.48324162,1.11775498,0.00444614,0.03996213,0.09431455,0.01842988,0.23744282,0.57147290,0.89484734
0.48924462,1.11662101,0.00448465,0.03972321,0.09220958,0.01829199,0.23689466,0.56888345,0.89549684
0.49524762,1.11797772,0.00453529,0.03957033,0.09026200,0.01812890,0.23699341,0.56829192,0.89811993
0.50125063,1.12117236,0.00459397,0.03949044,0.08843022,0.01793449,0.23761238,0.56932007,0.90215832
0.50725363,1.12556435,0.00465647,0.03947163,0.08667449,0.01770389,0.23863463,0.57158871,0.90705827
0.51325663,1.13055328,0.00471864,0.03950367,0.08495912,0.01743380,0.23995779,0.57473359,0.91229439
0.51925963,1.13560431,0.00477653,0.03957834,0.08325438,0.01712263,0.24149843,0.57842014,0.91739160
0.52526263,1.14027034,0.00482658,0.03968974,0.08153800,0.01677058,0.24319573,0.58235646,0.92194436
0.53126563,1.14420998,0.00486573,0.03983442,0.07979619,0.01637972,0.24501453,0.58630435,0.92563247
0.53726863,1.14720111,0.00489154,0.04001137,0.07802424,0.01595386,0.24694742,0.59008794,0.92823325
0.54327164,1.14914958,0.00490229,0.04022201,0.07622666,0.01549845,0.24901617,0.59359978,0.92962954
0.54927464,1.15009317,0.00489705,0.04046996,0.07441686,0.01502036,0.25127227,0.59680441,0.92981377
0.55527764,1.15020090,0.00487569,0.04076087,0.07261642,0.01452763,0.25379669,0.59973934,0.92888796
0.56128064,1.14976816,0.00483892,0.04110213,0.07085408,0.01402917,0.25669890,0.60251370,0.92706018
0.56728364,1.14920794,0.00478830,0.04150261,0.06916444,0.01353444,0.26011527,0.60530466,0.92463765
0.57328664,1.14903897,0.00472614,0.04197241,0.06758643,0.01305318,0.26420681,0.60835206,0.92201703
0.57928964,1.14987113,0.00465549,0.04252253,0.06616167,0.01259503,0.26915637,0.61195132,0.91967259
0.58529265,1.15238901,0.00458004,0.04316473,0.06493287,0.01216930,0.27516529,0.61644511,0.91814255
0.59129565,1.15733395,0.00450403,0.04391124,0.06394210,0.01178466,0.28244964,0.62221412,0.91801435
0.59729865,1.16548528,0.00443217,0.04477464,0.06322926,0.01144897,0.29123594,0.62966700,0.91990928
0.60330165,1.17764107,0.00436945,0.04576765,0.06283066,0.01116907,0.30175640,0.63922997,0.92446684
0.60930465,1.19459889,0.00432113,0.04690298,0.06277772,0.01095065,0.31424384,0.65133614,0.93232929
0.61530765,1.21713676,0.00429251,0.04819313,0.06309594,0.01079818,0.32892598,0.66641481,0.94412669
0.62131066,1.24599467,0.00428888,0.04965020,0.06380404,0.01071485,0.34601957,0.68488093,0.96046256
0.62731366,1.28185670,0.00431537,0.05128564,0.06491343,0.01070256,0.36572394,0.70712479,0.98190039
0.63331666,1.32533412,0.00437681,0.05310993,0.06642776,0.01076201,0.38821454,0.73350210,1.00895114
0.63931966,1.37694954,0.00447768,0.05513227,0.06834288,0.01089268,0.41363615,0.76432470,1.04206187
0.64532266,1.43712239,0.00462195,0.05736017,0.07064691,0.01109300,0.44209642,0.79985187,1.08160552
0.65132566,1.50615611,0.00481304,0.05979904,0.07332057,0.01136039,0.47365950,0.84028270,1.12787208
0.65732866,1.58422730,0.00505367,0.06245173,0.07633773,0.01169145,0.50834049,0.88574941,1.18106123
0.66333167,1.67137724,0.00534587,0.06531813,0.07966606,0.01208208,0.54610058,0.93631218,1.24127671
0.66933467,1.76750625,0.00569087,0.06839473,0.08326797,0.01252759,0.58684362,0.99195542,1.30852258
0.67533767,1.87237136,0.00608910,0.07167432,0.08710161,0.01302292,0.63041404,1.05258601,1.38270156
0.68134067,1.98558750,0.00654015,0.07514573,0.09112197,0.01356277,0.67659670,1.11803345,1.46361574
0.68734367,2.10663266,0.00704278,0.07879373,0.09528217,0.01414176,0.72511864,1.18805222,1.55096970
0.69334667,2.23485716,0.00759494,0.08259902,0.09953469,0.01475457,0.77565309,1.26232640,1.64437618
0.69934967,2.36949685,0.00819382,0.08653840,0.10383277,0.01539615,0.82782552,1.34047648,1.74336425
0.70535268,2.50969014,0.00883592,0.09058513,0.10813164,0.01606182,0.88122184,1.42206812,1.84738979
0.71135568,2.65449829,0.00951708,0.09470936,0.11238985,0.01674739,0.93539843,1.50662278,1.95584800
0.71735868,2.80292828,0.01023267,0.09887874,0.11657039,0.01744933,0.98989362,1.59362958,2.06808750
0.72336168,2.95395718,0.01097759,0.10305917,0.12064175,0.01816482,1.04424028,1.68255799,2.18342535
0.72936468,3.10655709,0.01174647,0.10721554,0.12457870,0.01889177,1.09797882,1.77287066,2.30116233
0.73536768,3.25971925,0.01253376,0.11131258,0.12836292,0.01962893,1.15067001,1.86403573,2.42059769
0.74137069,3.41247603,0.01333386,0.11531566,0.13198327,0.02037580,1.20190707,1.95553798,2.54104254
0.74737369,3.56391966,0.01414122,0.11919153,0.13543588,0.02113256,1.25132624,2.04688797,2.66183107
0.75337669,3.71321655,0.01495045,0.12290905,0.13872376,0.02190003,1.29861530,2.13762884,2.78232903
0.75937969,3.85961631,0.01575641,0.12643969,0.14185620,0.02267943,1.34351962,2.22734019,2.90193877
0.76538269,4.00245497,0.01655425,0.12975801,0.14484784,0.02347224,1.38584522,2.31563880,3.02010070
0.77138569,4.14115222,0.01733950,0.13284183,0.14771741,0.02427995,1.42545888,2.40217621,3.13629100
0.77738869,4.27520289,0.01810803,0.13567245,0.15048630,0.02510380,1.46228499,2.48663330,3.25001582
0.78339170,4.40416331,0.01885606,0.13823448,0.15317691,0.02594455,1.49629963,2.56871232,3.36080258
0.78939470,4.52763367,0.01958016,0.14051577,0.15581096,0.02680216,1.52752200,2.64812698,3.46818890
0.79539770,4.64523769,0.02027713,0.14250704,0.15840775,0.02767562,1.55600386,2.72459151,3.57171045
0.80140070,4.75660116,0.02094402,0.14420158,0.16098252,0.02856268,1.58181759,2.79780952,3.67088859
0.80740370,4.86133128,0.02157799,0.14559480,0.16354507,0.02945975,1.60504356,2.86746371,3.76521916
0.81340670,4.95899845,0.02217628,0.14668388,0.16609854,0.03036175,1.62575776,2.93320751,3.85416369
0.81940970,5.04912217,0.02273610,0.14746736,0.16863862,0.03126218,1.64402027,2.99465943,3.93714393
0.82541271,5.13116255,0.02325463,0.14794483,0.17115315,0.03215311,1.65986544,3.05140105,4.01354091
0.83141571,5.20451838,0.02372894,0.14811668,0.17362215,0.03302538,1.67329438,3.10297899,4.08269890
0.83741871,5.26853257,0.02415601,0.14798398,0.17601833,0.03386884,1.68427016,3.14891133,4.14393472
0.84342171,5.32250486,0.02453274,0.14754841,0.17830804,0.03467265,1.69271614,3.18869826,4.19655235
0.84942471,5.36571163,0.02485601,0.14681230,0.18045262,0.03542563,1.69851741,3.22183678,4.23986226
0.85542771,5.39743174,0.02512271,0.14577876,0.18241008,0.03611671,1.70152534,3.24783865,4.27320477
0.86143072,5.41697711,0.02532991,0.14445186,0.18413706,0.03673536,1.70156502,3.26625072,4.29597612
0.86743372,5.42372629,0.02547495,0.14283684,0.18559088,0.03727198,1.69844494,3.27667652,4.30765593
0.87343672,5.41715905,0.02555557,0.14094042,0.18673166,0.03771835,1.69196854,3.27879781,4.30783439
0.87943972,5.39688976,0.02557005,0.13877095,0.18752435,0.03806795,1.68194682,3.27239471,4.29623749
0.88544272,5.36269752,0.02551738,0.13633864,0.18794051,0.03831625,1.66821129,3.25736313,4.27274866
0.89144572,5.31455096,0.02539734,0.13365577,0.18795978,0.03846089,1.65062651,3.23372837,4.23742543
0.89744872,5.25262622,0.02521062,0.13073665,0.18757104,0.03850175,1.62910150,3.20165370,4.19050963
0.90345173,5.17731646,0.02495889,0.12759771,0.18677293,0.03844096,1.60359936,3.16144350,4.13243061
0.90945473,5.08923250,0.02464482,0.12425738,0.18557407,0.03828274,1.57414461,3.11354027,4.06380068
0.91545773,4.98919398,0.02427206,0.12073591,0.18399256,0.03803316,1.54082775,3.05851571,3.98540294
0.92146073,4.87821146,0.02384522,0.11705507,0.18205522,0.03769986,1.50380703,2.99705606,3.89817181
0.92746373,4.75746037,0.02336972,0.11323791,0.17979616,0.03729160,1.46330713,2.92994239,3.80316726
0.93346673,4.62824787,0.02285168,0.10930831,0.17725522,0.03681786,1.41961501,2.85802693,3.70154377
0.93946973,4.49197455,0.02229777,0.10529058,0.17447597,0.03628840,1.37307318,2.78220648,3.59451574
0.94547274,4.35009286,0.02171497,0.10120906,0.17150370,0.03571276,1.32407075,2.70339441,3.48332097
0.95147574,4.20406439,0.02111037,0.09708764,0.16838328,0.03509988,1.27303276,2.62249266,3.36918417
0.95747874,4.05531821,0.02049098,0.09294941,0.16515720,0.03445774,1.22040843,2.54036522,3.25328213
0.96348174,3.90521240,0.01986353,0.08881627,0.16186374,0.03379305,1.16665889,2.45781441,3.13671242
0.96948474,3.75500042,0.01923425,0.08470866,0.15853551,0.03311106,1.11224495,2.37556108,3.02046711
0.97548774,3.60580406,0.01860873,0.08064528,0.15519831,0.03241547,1.05761561,2.29422973,2.90541238
0.98149075,3.45859391,0.01799181,0.07664295,0.15187044,0.03170842,1.00319764,2.21433909,2.79227526
0.98749375,3.31417792,0.01738750,0.07271655,0.14856246,0.03099059,0.94938688,2.13629844,2.68163742
0.99349675,3.17319844,0.01679892,0.06887900,0.14527742,0.03026139,0.89654122,2.06040959,2.57393631
0.99949975,3.03613703,0.01622837,0.06514131,0.14201149,0.02951918,0.84497576,1.98687420,2.46947299
1.00550275,2.90332662,0.01567731,0.06151273,0.13875495,0.02876163,0.79496003,1.91580559,2.36842602
1.01150575,2.77496964,0.01514654,0.05800095,0.13549351,0.02798602,0.74671721,1.84724431,2.27087008
1.01750875,2.65116075,0.01463625,0.05461228,0.13220985,0.02718962,0.70042522,1.78117614,2.17679827
1.02351176,2.53191263,0.01414622,0.05135193,0.12888523,0.02636999,0.65621941,1.71755146,2.08614628
1.02951476,2.41718290,0.01367596,0.04822425,0.12550114,0.02552532,0.61419653,1.65630466,1.99881732
1.03551776,2.30690082,0.01322487,0.04523298,0.12204089,0.02465469,0.57441956,1.59737229,1.91470594
1.04152076,2.20099190,0.01279240,0.04238146,0.11849103,0.02375824,0.53692310,1.54070906,1.83371966
1.04752376,2.09939919,0.01237820,0.03967284,0.11484248,0.02283730,0.50171888,1.48630058,1.75579720
1.05352676,2.00210019,0.01198220,0.03711020,0.11109144,0.02189448,0.46880112,1.43417216,1.68092237
1.05952976,1.90911853,0.01160472,0.03469669,0.10723987,0.02093358,0.43815136,1.38439335,1.60913300
1.06553277,1.82053014,0.01124649,0.03243553,0.10329574,0.01995956,0.40974261,1.33707796,1.54052477
1.07153577,1.73646365,0.01090867,0.03033005,0.09927275,0.01897833,0.38354261,1.29237975,1.47524973
1.07753877,1.65709550,0.01059277,0.02838359,0.09518994,0.01799657,0.35951618,1.25048405,1.41351007
1.08354177,1.58264024,0.01030066,0.02659945,0.09107077,0.01702145,0.33762654,1.21159618,1.35554744
1.08954477,1.51333692,0.01003437,0.02498072,0.08694219,0.01606042,0.31783578,1.17592731,1.30162896
1.09554777,1.44943249,0.00979606,0.02353013,0.08283337,0.01512085,0.30010455,1.14367872,1.25203050
1.10155078,1.39116360,0.00958779,0.02224990,0.07877443,0.01420983,0.28439103,1.11502576,1.20701861
1.10755378,1.33873777,0.00941141,0.02114153,0.07479511,0.01333388,0.27064958,1.09010223,1.16683206
1.11355678,1.29231530,0.00926843,0.02020562,0.07092352,0.01249875,0.25882898,1.06898658,1.13166404
1.11955978,1.25199298,0.00915984,0.01944175,0.06718499,0.01170924,0.24887079,1.05169056,1.10164614
1.12556278,1.21779057,0.00908602,0.01884832,0.06360106,0.01096908,0.24070771,1.03815131,1.07683495
1.13156578,1.18964077,0.00904663,0.01842244,0.06018880,0.01028083,0.23426226,1.02822728,1.05720192
1.13756878,1.16738336,0.00904057,0.01815986,0.05696027,0.00964591,0.22944598,1.02169851,1.04262709
1.14357179,1.15076372,0.00906593,0.01805494,0.05392229,0.00906458,0.22615898,1.01827116,1.03289701
1.14957479,1.13943578,0.00912005,0.01810066,0.05107656,0.00853605,0.22429019,1.01758619,1.02770675
1.15557779,1.13296925,0.00919950,0.01828865,0.04841988,0.00805859,0.22371811,1.01923176,1.02666610
1.16158079,1.13086074,0.00930027,0.01860929,0.04594474,0.00762969,0.22431208,1.02275876,1.02930949
1.16758379,1.13254804,0.00941779,0.01905181,0.04364001,0.00724623,0.22593410,1.02769856,1.03510907
1.17358679,1.13742703,0.00954716,0.01960443,0.04149186,0.00690467,0.22844096,1.03358199,1.04349046
1.17958979,1.14487017,0.00968326,0.02025456,0.03948463,0.00660125,0.23168670,1.03995872,1.05385033
1.18559280,1.15424582,0.00982098,0.02098897,0.03760193,0.00633217,0.23552530,1.04641577,1.06557494
1.19159580,1.16493736,0.00995536,0.02179402,0.03582749,0.00609377,0.23981334,1.05259434,1.07805896
1.19759880,1.17636147,0.01008179,0.02265589,0.03414617,0.00588269,0.24441270,1.05820394,1.09072362
1.20360180,1.18798451,0.01019617,0.02356080,0.03254467,0.00569598,0.24919312,1.06303312,1.10303359
1.20960480,1.19933659,0.01029504,0.02449526,0.03101224,0.00553117,0.25403453,1.06695635,1.11451180
1.21560780,1.21002274,0.01037570,0.02544633,0.02954110,0.00538640,0.25882910,1.06993651,1.12475167
1.22161081,1.21973074,0.01043628,0.02640183,0.02812675,0.00526036,0.26348300,1.07202314,1.13342647
1.22761381,1.22823559,0.01047581,0.02735054,0.02676808,0.00515231,0.26791778,1.07334629,1.14029532
1.23361681,1.23540034,0.01049415,0.02828243,0.02546729,0.00506208,0.27207137,1.07410667,1.14520595
1.23961981,1.24117374,0.01049203,0.02918881,0.02422962,0.00498991,0.27589872,1.07456223,1.14809401
1.24562281,1.24558457,0.01047095,0.03006243,0.02306296,0.00493644,0.27937199,1.07501231,1.14897929
1.25162581,1.24873343,0.01043303,0.03089763,0.02197737,0.00490258,0.28248050,1.07577987,1.14795901
1.25762881,1.25078219,0.01038094,0.03169029,0.02098446,0.00488940,0.28523019,1.07719287,1.14519865
1.26363182,1.25194180,0.01031772,0.03243787,0.02009673,0.00489799,0.28764281,1.07956572,1.14092083
1.26963482,1.25245902,0.01024660,0.03313931,0.01932692,0.00492941,0.28975485,1.08318177,1.13539280
1.27563782,1.25260281,0.01017085,0.03379490,0.01868732,0.00498456,0.29161607,1.08827767,1.12891302
1.28164082,1.25265082,0.01009362,0.03440608,0.01818918,0.00506410,0.29328793,1.09503039,1.12179776
1.28764382,1.25287677,0.01001778,0.03497520,0.01784208,0.00516842,0.29484176,1.10354762,1.11436802
1.29364682,1.25353920,0.00994582,0.03550530,0.01765354,0.00529762,0.29635676,1.11386186,1.10693748
1.29964982,1.25487204,0.00987973,0.03599973,0.01762852,0.00545145,0.29791800,1.12592865,1.09980204
1.30565283,1.25707726,0.00982093,0.03646190,0.01776924,0.00562938,0.29961422,1.13962891,1.09323121
1.31165583,1.26032007,0.00977027,0.03689496,0.01807493,0.00583066,0.30153584,1.15477516,1.08746169
1.31765883,1.26472645,0.00972802,0.03730153,0.01854184,0.00605431,0.30377282,1.17112148,1.08269335
1.32366183,1.27038316,0.00969393,0.03768344,0.01916323,0.00629925,0.30641278,1.18837634,1.07908748
1.32966483,1.27733993,0.00966725,0.03804158,0.01992958,0.00656439,0.30953916,1.20621783,1.07676723
1.33566783,1.28561343,0.00964690,0.03837576,0.02082882,0.00684867,0.31322953,1.22431021,1.07581994
1.34167084,1.29519257,0.00963154,0.03868467,0.02184663,0.00715117,0.31755407,1.24232084,1.07630088
1.34767384,1.30604467,0.00961968,0.03896592,0.02296688,0.00747114,0.32257421,1.25993660,1.07823803
1.35367684,1.31812163,0.00960982,0.03921612,0.02417203,0.00780808,0.32834130,1.27687858,1.08163713
1.35967984,1.33136568,0.00960056,0.03943110,0.02544360,0.00816172,0.33489546,1.29291422,1.08648662
1.36568284,1.34571402,0.00959069,0.03960611,0.02676262,0.00853200,0.34226443,1.30786621,1.09276176
1.37168584,1.36110185,0.00957923,0.03973610,0.02811007,0.00891904,0.35046249,1.32161728,1.10042755
1.37768884,1.37746339,0.00956551,0.03981601,0.02946730,0.00932302,0.35948932,1.33411089,1.10943998
1.38369185,1.39473078,0.00954914,0.03984106,0.03081637,0.00974409,0.36932899,1.34534734,1.11974558
1.38969485,1.41283069,0.00953002,0.03980706,0.03214036,0.01018221,0.37994884,1.35537586,1.13127899
1.39569785,1.43167901,0.00950822,0.03971063,0.03342355,0.01063699,0.39129861,1.36428289,1.14395895
1.40170085,1.45117390,0.00948400,0.03954944,0.03465158,0.01110754,0.40330957,1.37217754,1.15768288
1.40770385,1.47118789,0.00945762,0.03932229,0.03581149,0.01159225,0.41589407,1.37917495,1.17232057
1.41370685,1.49155970,0.00942927,0.03902926,0.03689170,0.01208872,0.42894531,1.38537894,1.18770776
1.41970985,1.51208660,0.00939901,0.03867168,0.03788195,0.01259355,0.44233776,1.39086498,1.20364008
1.42571286,1.53251832,0.00936658,0.03825208,0.03877313,0.01310232,0.45592809,1.39566479,1.21986834
1.43171586,1.55255306,0.00933141,0.03777413,0.03955718,0.01360951,0.46955683,1.39975375,1.23609569
1.43771886,1.57183659,0.00929252,0.03724241,0.04022687,0.01410858,0.48305085,1.40304205,1.25197741
1.44372186,1.58996478,0.00924851,0.03666233,0.04077571,0.01459199,0.49622662,1.40537034,1.26712368
1.44972486,1.60648997,0.00919759,0.03603982,0.04119778,0.01505139,0.50889424,1.40651046,1.28110568
1.45572786,1.62093114,0.00913759,0.03538123,0.04148769,0.01547782,0.52086208,1.40617125,1.29346505
1.46173087,1.63278772,0.00906608,0.03469306,0.04164056,0.01586200,0.53194210,1.40400928,1.30372645
1.46773387,1.64155640,0.00898046,0.03398181,0.04165209,0.01619460,0.54195530,1.39964412,1.31141286
1.47373687,1.64675028,0.00887808,0.03325384,0.04151869,0.01646659,0.55073734,1.39267707,1.31606292
1.47973987,1.64791937,0.00875643,0.03251524,0.04123765,0.01666962,0.55814390,1.38271252,1.31724945
1.48574287,1.64467124,0.00861324,0.03177171,0.04080739,0.01679635,0.56405553,1.36938055,1.31459822
1.49174587,1.63669075,0.00844667,0.03102852,0.04022774,0.01684080,0.56838169,1.35235955,1.30780603
1.49774887,1.62375774,0.00825545,0.03029047,0.03950023,0.01679862,0.57106374,1.33139749,1.29665695
1.50375188,1.60576153,0.00803894,0.02956186,0.03862832,0.01666737,0.57207670,1.30633063,1.28103597
1.50975488,1.58271156,0.00779729,0.02884648,0.03761772,0.01644664,0.57142966,1.27709870,1.26093918
1.51575788,1.55474340,0.00753146,0.02814759,0.03647650,0.01613824,0.56916480,1.24375557,1.23647996
1.52176088,1.52211993,0.00724323,0.02746794,0.03521524,0.01574614,0.56535508,1.20647505,1.20789095
1.52776388,1.48522767,0.00693523,0.02680977,0.03384706,0.01527647,0.56010077,1.16555155,1.17552145
1.53376688,1.44456835,0.00661084,0.02617480,0.03238753,0.01473736,0.55352502,1.12139558,1.13983074
1.53976988,1.40074655,0.00627414,0.02556427,0.03085448,0.01413875,0.54576875,1.07452458,1.10137749
1.54577289,1.35445386,0.00592979,0.02497888,0.02926776,0.01349211,0.53698524,1.02554963,1.06080592
1.55177589,1.30645055,0.00558291,0.02441888,0.02764888,0.01281015,0.52733472,0.97515885,1.01882938
1.55777889,1.25754582,0.00523893,0.02388408,0.02602053,0.01210648,0.51697926,0.92409829,0.97621220
