energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
4.37918959,1.62735301,0.30472479,1.17066542,0.06565325,0.03087057,0.33739531,0.02207665,0.05042868,0.17437472
4.38519260,1.63237823,0.30483802,1.17289778,0.06339801,0.03175424,0.33482029,0.02208580,0.05273850,0.17776021
4.39119560,1.63948228,0.30677523,1.17431863,0.06153264,0.03285251,0.33339144,0.02213893,0.05553484,0.18174036
4.39719860,1.64856270,0.31050562,1.17483528,0.06005077,0.03414870,0.33310250,0.02223635,0.05877581,0.18625766
4.40320160,1.65956679,0.31599475,1.17441916,0.05893696,0.03562849,0.33396560,0.02237939,0.06241996,0.19125281
4.40920460,1.67247886,0.32320222,1.17309777,0.05816758,0.03728008,0.33600612,0.02257005,0.06642621,0.19666538
4.41520760,1.68730534,0.33207914,1.17094478,0.05771176,0.03909421,0.33925687,0.02281056,0.07075389,0.20243445
4.42121061,1.70405914,0.34256554,1.16806917,0.05753251,0.04106422,0.34375168,0.02310300,0.07536273,0.20849934
4.42721361,1.72274388,0.35458783,1.16460375,0.05758793,0.04318593,0.34951888,0.02344880,0.08021286,0.21480024
4.43321661,1.74333918,0.36805654,1.16069397,0.05783245,0.04545758,0.35657512,0.02384839,0.08526483,0.22127898
4.43921961,1.76578768,0.38286456,1.15648728,0.05821808,0.04787953,0.36491966,0.02430084,0.09047973,0.22787969
4.44522261,1.78998445,0.39888591,1.15212374,0.05869567,0.05045400,0.37452960,0.02480357,0.09581926,0.23454952
4.45122561,1.81576931,0.41597516,1.14772795,0.05921616,0.05318460,0.38535621,0.02535220,0.10124582,0.24123920
4.45722861,1.84292234,0.43396769,1.14340267,0.05973169,0.05607579,0.39732256,0.02594042,0.10672262,0.24790350
4.46323162,1.87116274,0.45268063,1.13922419,0.06019674,0.05913214,0.41032254,0.02656002,0.11221372,0.25450160
4.46923462,1.90015095,0.47191461,1.13523957,0.06056909,0.06235761,0.42422136,0.02720101,0.11768408,0.26099720
4.47523762,1.92949388,0.49145627,1.13146548,0.06081067,0.06575456,0.43885745,0.02785185,0.12309955,0.26735852
4.48124062,1.95875297,0.51108138,1.12788876,0.06088829,0.06932285,0.45404567,0.02849969,0.12842678,0.27355810
4.48724362,1.98745459,0.53055862,1.12446844,0.06077428,0.07305876,0.46958171,0.02913083,0.13363315,0.27957244
4.49324662,2.01510241,0.54965367,1.12113901,0.06044682,0.07695408,0.48524745,0.02973110,0.13868664,0.28538153
4.49924962,2.04119110,0.56813382,1.11781480,0.05989029,0.08099516,0.50081704,0.03028630,0.14355568,0.29096828
4.50525263,2.06522095,0.58577254,1.11439525,0.05909534,0.08516218,0.51606339,0.03078277,0.14820909,0.29631800
4.51125563,2.08671278,0.60235429,1.11077084,0.05805884,0.08942862,0.53076489,0.03120775,0.15261600,0.30141785
4.51725863,2.10522260,0.61767903,1.10682951,0.05678368,0.09376093,0.54471190,0.03154992,0.15674589,0.30625645
4.52326163,2.12035555,0.63156652,1.10246328,0.05527840,0.09811860,0.55771297,0.03179972,0.16056870,0.31082358
4.52926463,2.13177860,0.64386026,1.09757497,0.05355677,0.10245452,0.56960024,0.03194970,0.16405509,0.31511008
4.53526763,2.13923161,0.65443069,1.09208466,0.05163715,0.10671573,0.58023409,0.03199476,0.16717679,0.31910792
4.54127064,2.14253629,0.66317790,1.08593570,0.04954191,0.11084450,0.58950661,0.03193232,0.16990711,0.32281042
4.54727364,2.14160273,0.67003340,1.07910006,0.04729660,0.11477976,0.59734391,0.03176233,0.17222146,0.32621257
4.55327664,2.13643318,0.67496106,1.07158273,0.04492929,0.11845879,0.60370715,0.03148726,0.17409806,0.32931145
4.55927964,2.12712296,0.67795712,1.06342486,0.04246976,0.12181910,0.60859217,0.03111199,0.17551855,0.33210663
4.56528264,2.11385823,0.67904924,1.05470556,0.03994872,0.12480046,0.61202785,0.03064350,0.17646873,0.33460039
4.57128564,2.09691064,0.67829457,1.04554200,0.03739713,0.12734691,0.61407324,0.03009069,0.17693909,0.33679794
4.57728864,2.07662899,0.67577693,1.03608778,0.03484552,0.12940875,0.61481356,0.02946393,0.17692531,0.33870718
4.58329165,2.05342799,0.67160316,1.02652944,0.03232336,0.13094424,0.61435524,0.02877470,0.17642865,0.34033833
4.58929465,2.02777449,0.66589885,1.01708116,0.02985863,0.13192114,0.61282030,0.02803518,0.17545601,0.34170316
4.59529765,2.00017174,0.65880345,1.00797771,0.02747732,0.13231782,0.61034021,0.02725776,0.17401995,0.34281393
4.60130065,1.97114203,0.65046515,0.99946589,0.02520318,0.13212400,0.60704957,0.02645471,0.17213836,0.34368199
4.60730365,1.94120869,0.64103564,0.99179478,0.02305747,0.13134100,0.60307989,0.02563771,0.16983406,0.34431634
4.61330665,1.91087800,0.63066503,0.98520522,0.02105889,0.12998165,0.59855371,0.02481755,0.16713406,0.34472193
4.61930965,1.88062195,0.61949722,0.97991902,0.01922350,0.12806963,0.59357948,0.02400382,0.16406889,0.34489812
4.62531266,1.85086275,0.60766584,0.97612844,0.01756481,0.12563859,0.58824726,0.02320471,0.16067168,0.34483731
4.63131566,1.82195980,0.59529118,0.97398658,0.01609388,0.12273084,0.58262562,0.02242687,0.15697732,0.34452392
4.63731866,1.79419990,0.58247805,0.97359926,0.01481949,0.11939588,0.57675984,0.02167533,0.15302165,0.34393387
4.64332166,1.76779139,0.56931490,0.97501896,0.01374836,0.11568878,0.57067154,0.02095350,0.14884068,0.34303463
4.64932466,1.74286253,0.55587412,0.97824128,0.01288534,0.11166853,0.56435977,0.02026331,0.14447008,0.34178600
4.65532766,1.71946445,0.54221362,0.98320429,0.01223365,0.10739640,0.55780354,0.01960529,0.13994478,0.34014160
4.66133067,1.69757860,0.52837953,0.98979102,0.01179510,0.10293456,0.55096571,0.01897886,0.13529876,0.33805103
4.66733367,1.67712844,0.51440992,0.99783517,0.01157027,0.09834474,0.54379794,0.01838251,0.13056512,0.33546274
4.67333667,1.65799488,0.50033928,1.00712977,0.01155871,0.09368726,0.53624668,0.01781412,0.12577630,0.33232733
4.67933967,1.64003468,0.48620356,1.01743868,0.01175904,0.08902026,0.52825967,0.01727127,0.12096444,0.32860125
4.68534267,1.62310092,0.47204533,1.02851023,0.01216909,0.08439930,0.51979268,0.01675153,0.11616191,0.32425062
4.69134567,1.60706428,0.45791891,1.04009247,0.01278595,0.07987711,0.51081622,0.01625272,0.11140183,0.31925494
4.69734867,1.59183409,0.44389495,1.05194916,0.01360604,0.07550361,0.50132175,0.01577323,0.10671860,0.31361051
4.70335168,1.57737781,0.43006421,1.06387563,0.01462509,0.07132614,0.49132694,0.01531218,0.10214834,0.30733326
4.70935468,1.56373763,0.41654030,1.07571354,0.01583819,0.06738974,0.48087997,0.01486962,0.09772917,0.30046083
4.71535768,1.55104318,0.40346105,1.08736372,0.01723975,0.06373746,0.47006218,0.01444663,0.09350131,0.29305363
4.72136068,1.53951943,0.39098841,1.09879603,0.01882347,0.06041074,0.45898920,0.01404539,0.08950687,0.28519498
4.72736368,1.52948877,0.37930671,1.11005572,0.02058235,0.05744958,0.44781032,0.01366911,0.08578942,0.27698993
4.73336668,1.52136718,0.36861940,1.12126548,0.02250862,0.05489264,0.43670596,0.01332203,0.08239331,0.26856310
4.73936968,1.51565398,0.35914417,1.13262301,0.02459372,0.05277713,0.42588345,0.01300918,0.07936259,0.26005528
4.74537269,1.51291550,0.35110678,1.14439383,0.02682825,0.05113849,0.41557118,0.01273628,0.07673986,0.25161923
4.75137569,1.51376318,0.34473364,1.15689954,0.02920191,0.05000985,0.40601136,0.01250940,0.07456480,0.24341448
4.75737869,1.51882677,0.34024362,1.17050185,0.03170344,0.04942129,0.39745159,0.01233475,0.07287268,0.23560177
4.76338169,1.52872378,0.33783934,1.18558312,0.03432048,0.04939884,0.39013583,0.01221835,0.07169272,0.22833695
4.76938469,1.54402660,0.33769829,1.20252427,0.03703950,0.04996345,0.38429482,0.01216567,0.07104654,0.22176501
4.77538769,1.56522872,0.33996431,1.22168099,0.03984562,0.05112973,0.38013675,0.01218138,0.07094674,0.21601417
4.78139070,1.59271165,0.34473964,1.24335977,0.04272246,0.05290476,0.37783823,0.01226900,0.07139561,0.21119058
4.78739370,1.62671442,0.35207817,1.26779473,0.04565193,0.05528686,0.37753635,0.01243065,0.07238414,0.20737371
4.79339670,1.66730706,0.36198000,1.29512676,0.04861408,0.05826454,0.37932184,0.01266680,0.07389137,0.20461270
4.79939970,1.71436984,0.37438776,1.32538615,0.05158690,0.06181557,0.38323394,0.01297611,0.07588407,0.20292385
4.80540270,1.76757938,0.38918493,1.35847980,0.05454622,0.06590639,0.38925714,0.01335531,0.07831689,0.20228940
4.81140570,1.82640274,0.40619619,1.39418396,0.05746563,0.07049177,0.39731987,0.01379915,0.08113292,0.20265759
4.81740870,1.89010031,0.42519001,1.43214305,0.06031647,0.07551488,0.40729545,0.01430042,0.08426463,0.20394409
4.82341171,1.95773746,0.44588331,1.47187497,0.06306797,0.08090779,0.41900504,0.01485012,0.08763528,0.20603473
4.82941471,2.02820516,0.46794818,1.51278279,0.06568752,0.08659234,0.43222269,0.01543755,0.09116067,0.20878934
4.83541771,2.10024874,0.49102034,1.55417248,0.06814105,0.09248152,0.44668214,0.01605065,0.09475119,0.21204667
4.84142071,2.17250373,0.51470907,1.59527594,0.07039356,0.09848114,0.46208514,0.01667627,0.09831415,0.21563014
4.84742371,2.24353756,0.53860814,1.63527828,0.07240986,0.10449197,0.47811097,0.01730053,0.10175624,0.21935403
4.85342671,2.31189514,0.56230739,1.67334803,0.07415534,0.11041206,0.49442651,0.01790926,0.10498606,0.22303009
4.85942971,2.37614639,0.58540441,1.70866890,0.07559698,0.11613931,0.51069675,0.01848840,0.10791669,0.22647413
4.86543272,2.43493362,0.60751569,1.74047135,0.07670430,0.12157413,0.52659494,0.01902444,0.11046808,0.22951231
4.87143572,2.48701653,0.62828702,1.76806253,0.07745046,0.12662213,0.54181208,0.01950481,0.11256924,0.23198694
4.87743872,2.53131284,0.64740240,1.79085301,0.07781326,0.13119656,0.55606537,0.01991828,0.11416025,0.23376150
4.88344172,2.56693261,0.66459130,1.80837914,0.07777609,0.13522066,0.56910509,0.02025528,0.11519375,0.23472474
4.88944472,2.59320498,0.67963384,1.82031983,0.07732881,0.13862964,0.58071992,0.02050819,0.11563619,0.23479359
4.89544772,2.60969601,0.69236381,1.82650728,0.07646834,0.14137217,0.59074024,0.02067148,0.11546851,0.23391498
4.90145073,2.61621727,0.70266943,1.82693132,0.07519915,0.14341149,0.59903966,0.02074189,0.11468645,0.23206639
4.90745373,2.61282509,0.71049199,1.82173735,0.07353345,0.14472599,0.60553459,0.02071841,0.11330030,0.22925519
4.91345673,2.59981095,0.71582249,1.81121858,0.07149107,0.14530919,0.61018225,0.02060224,0.11133433,0.22551695
4.91945973,2.57768405,0.71869670,1.79580332,0.06909916,0.14516933,0.61297722,0.02039667,0.10882571,0.22091272
4.92546273,2.54714742,0.71918891,1.77603847,0.06639154,0.14432839,0.61394701,0.02010687,0.10582314,0.21552562
4.93146573,2.50906929,0.71740500,1.75257048,0.06340786,0.14282078,0.61314691,0.01973963,0.10238520,0.20945681
4.93746873,2.46445163,0.71347514,1.72612535,0.06019252,0.14069168,0.61065463,0.01930309,0.09857850,0.20282118
4.94347174,2.41439783,0.70754672,1.69748876,0.05679353,0.13799517,0.60656515,0.01880640,0.09447568,0.19574291
4.94947474,2.36008120,0.69977790,1.66748792,0.05326111,0.13479228,0.60098592,0.01825942,0.09015340,0.18835124
4.95547774,2.30271610,0.69033212,1.63697585,0.04964645,0.13114895,0.59403300,0.01767237,0.08569033,0.18077647
4.96148074,2.24353285,0.67937392,1.60681894,0.04600031,0.12713416,0.58582806,0.01705557,0.08116532,0.17314652
4.96748374,2.18375722,0.66706603,1.57788806,0.04237179,0.12281816,0.57649643,0.01641916,0.07665561,0.16558406
4.97348674,2.12459499,0.65356801,1.55105316,0.03880727,0.11827094,0.56616628,0.01577289,0.07223536,0.15820432
4.97948974,2.06722127,0.63903612,1.52718085,0.03534937,0.11356095,0.55496857,0.01512598,0.06797430,0.15111359
4.98549275,2.01277412,0.62362430,1.50713415,0.03203624,0.10875415,0.54303783,0.01448695,0.06393671,0.14440838
4.99149575,1.96235149,0.60748600,1.49177339,0.02890102,0.10391327,0.53051329,0.01386356,0.06018058,0.13817512
4.99749875,1.91700999,0.59077637,1.48195677,0.02597143,0.09909735,0.51754015,0.01326282,0.05675702,0.13249035
5.00350175,1.87776428,0.57365461,1.47853944,0.02326969,0.09436154,0.50427063,0.01269094,0.05370985,0.12742130
5.00950475,1.84558542,0.55628586,1.48236953,0.02081257,0.08975695,0.49086450,0.01215336,0.05107537,0.12302653
5.01550775,1.82139673,0.53884249,1.49428024,0.01861154,0.08533074,0.47748880,0.01165484,0.04888223,0.11935671
5.02151076,1.80606612,0.52150431,1.51507681,0.01667315,0.08112613,0.46431657,0.01119943,0.04715146,0.11645525
5.02751376,1.80039392,0.50445768,1.54551811,0.01499946,0.07718249,0.45152454,0.01079058,0.04589646,0.11435870
5.03351676,1.80509583,0.48789321,1.58629268,0.01358849,0.07353531,0.43928960,0.01043112,0.04512316,0.11309687
5.03951976,1.82078116,0.47200231,1.63798968,0.01243479,0.07021612,0.42778435,0.01012329,0.04483004,0.11269255
5.04552276,1.84792689,0.45697248,1.70106569,0.01152988,0.06725228,0.41717179,0.00986874,0.04500834,0.11316089
5.05152576,1.88684864,0.44298174,1.77580885,0.01086280,0.06466667,0.40759942,0.00966848,0.04564208,0.11450839
5.05752876,1.93767014,0.43019238,1.86230202,0.01042050,0.06247726,0.39919317,0.00952290,0.04670830,0.11673167
5.06353177,2.00029315,0.41874455,1.96038729,0.01018826,0.06069663,0.39205137,0.00943162,0.04817719,0.11981600
5.06953477,2.07436978,0.40874995,2.06963406,0.01014998,0.05933148,0.38623941,0.00939352,0.05001234,0.12373377
5.07553777,2.15927963,0.40028618,2.18931306,0.01028843,0.05838211,0.38178512,0.00940662,0.05217111,0.12844314
5.08154077,2.25411383,0.39339203,2.31837879,0.01058551,0.05784199,0.37867558,0.00946809,0.05460501,0.13388679
5.08754377,2.35766792,0.38806414,2.45546218,0.01102235,0.05769750,0.37685526,0.00957416,0.05726033,0.13999114
5.09354677,2.46844533,0.38425529,2.59887537,0.01157952,0.05792782,0.37622603,0.00972017,0.06007887,0.14666608
5.09954977,2.58467237,0.38187448,2.74662949,0.01223707,0.05850502,0.37664885,0.00990055,0.06299884,0.15380532
5.10555278,2.70432560,0.38078894,2.89646620,0.01297472,0.05939445,0.37794734,0.01010892,0.06595587,0.16128740
5.11155578,2.82517133,0.38082805,3.04590254,0.01377201,0.06055541,0.37991299,0.01033819,0.06888432,0.16897755
5.11755878,2.94481646,0.38178897,3.19228840,0.01460839,0.06194208,0.38231193,0.01058066,0.07171853,0.17673016
5.12356178,3.06076950,0.38344391,3.33287478,0.01546353,0.06350471,0.38489292,0.01082822,0.07439433,0.18439211
5.12956478,3.17050954,0.38554859,3.46489070,0.01631746,0.06519110,0.38739616,0.01107255,0.07685047,0.19180653
5.13556778,3.27156067,0.38785165,3.58562580,0.01715092,0.06694825,0.38956266,0.01130534,0.07903016,0.19881721
5.14157079,3.36156901,0.39010444,3.69251534,0.01794565,0.06872410,0.39114366,0.01151850,0.08088251,0.20527318
5.14757379,3.43837894,0.39207092,3.78322418,0.01868470,0.07046939,0.39190974,0.01170447,0.08236386,0.21103352
5.15357679,3.50010537,0.39353707,3.85572580,0.01935281,0.07213949,0.39165910,0.01185637,0.08343891,0.21597200
5.15957979,3.54519875,0.39431943,3.90837311,0.01993672,0.07369608,0.39022486,0.01196826,0.08408175,0.21998149
5.16558279,3.57249971,0.39427242,3.93995753,0.02042549,0.07510867,0.38748083,0.01203536,0.08427650,0.22297776
5.17158579,3.58128089,0.39329399,3.94975367,0.02081081,0.07635584,0.38334575,0.01205414,0.08401769,0.22490269
5.17758879,3.57127381,0.39132946,3.93754741,0.02108717,0.07742611,0.37778567,0.01202248,0.08331040,0.22572647
5.18359180,3.54267943,0.38837329,3.90364581,0.02125206,0.07831844,0.37081447,0.01193972,0.08216997,0.22544892
5.18959480,3.49616165,0.38446871,3.84886839,0.02130603,0.07904223,0.36249255,0.01180665,0.08062140,0.22409963
5.19559780,3.43282405,0.37970522,3.77451993,0.02125267,0.07961684,0.35292377,0.01162551,0.07869855,0.22173703
5.20160080,3.35417067,0.37421413,3.68234583,0.02109851,0.08007075,0.34225079,0.01139984,0.07644292,0.21844631
5.20760380,3.26205240,0.36816222,3.57447197,0.02085284,0.08044009,0.33064906,0.01113438,0.07390231,0.21433635
5.21360680,3.15860142,0.36174391,3.45333167,0.02052741,0.08076695,0.31831981,0.01083486,0.07112925,0.20953568
5.21960980,3.04615636,0.35517223,3.32158273,0.02013613,0.08109726,0.30548223,0.01050776,0.06817935,0.20418777
5.22561281,2.92718148,0.34866903,3.18201829,0.01969462,0.08147846,0.29236533,0.01016009,0.06510956,0.19844571
5.23161581,2.80418323,0.34245489,3.03747502,0.01921982,0.08195705,0.27919970,0.00979914,0.06197649,0.19246658
5.23761881,2.67962764,0.33673913,2.89074266,0.01872951,0.08257613,0.26620962,0.00943214,0.05883477,0.18640576
5.24362181,2.55586203,0.33171039,2.74447833,0.01824189,0.08337304,0.25360574,0.00906611,0.05573556,0.18041142
5.24962481,2.43504401,0.32752830,2.60112903,0.01777511,0.08437724,0.24157864,0.00870751,0.05272528,0.17461937
5.25562781,2.31908042,0.32431640,2.46286513,0.01734692,0.08560848,0.23029353,0.00836211,0.04984455,0.16914855
5.26163082,2.20957852,0.32215692,2.33152711,0.01697429,0.08707547,0.21988612,0.00803477,0.04712736,0.16409732
5.26763382,2.10781072,0.32108731,2.20858710,0.01667320,0.08877501,0.21045997,0.00772933,0.04460060,0.15954070
5.27363682,2.01469394,0.32109898,2.09512609,0.01645836,0.09069169,0.20208513,0.00744853,0.04228380,0.15552861
5.27963982,1.93078349,0.32213799,1.99182696,0.01634310,0.09279814,0.19479822,0.00719396,0.04018922,0.15208523
5.28564282,1.85628132,0.32410791,1.89898274,0.01633929,0.09505589,0.18860373,0.00696606,0.03832211,0.14920939
5.29164582,1.79105713,0.32687433,1.81651891,0.01645728,0.09741671,0.18347651,0.00676423,0.03668132,0.14687602
5.29764882,1.73468104,0.33027118,1.74402799,0.01670590,0.09982440,0.17936518,0.00658689,0.03525995,0.14503848
5.30365183,1.68646549,0.33410811,1.68081416,0.01709247,0.10221704,0.17619623,0.00643163,0.03404634,0.14363171
5.30965483,1.64551413,0.33817882,1.62594556,0.01762279,0.10452933,0.17387870,0.00629538,0.03302491,0.14257589
5.31565783,1.61077502,0.34226981,1.57831143,0.01830116,0.10669521,0.17230897,0.00617457,0.03217728,0.14178061
5.32166083,1.58109562,0.34616911,1.53668143,0.01913030,0.10865040,0.17137564,0.00606535,0.03148321,0.14114920
5.32766383,1.55527701,0.34967449,1.49976451,0.02011127,0.11033481,0.17096413,0.00596375,0.03092159,0.14058300
5.33366683,1.53212495,0.35260093,1.46626493,0.02124331,0.11169473,0.17096078,0.00586587,0.03047126,0.13998555
5.33966983,1.51049594,0.35478686,1.43493321,0.02252367,0.11268467,0.17125647,0.00576805,0.03011177,0.13926627
5.34567284,1.48933650,0.35609898,1.40461038,0.02394735,0.11326876,0.17174941,0.00566699,0.02982396,0.13834378
5.35167584,1.46771469,0.35643548,1.37426420,0.02550685,0.11342169,0.17234722,0.00555987,0.02959035,0.13714844
5.35767884,1.44484300,0.35572762,1.34301648,0.02719188,0.11312911,0.17296822,0.00544445,0.02939548,0.13562428
5.36368184,1.42009266,0.35393971,1.31016130,0.02898914,0.11238764,0.17354194,0.00531906,0.02922594,0.13373020
5.36968484,1.39299949,0.35106756,1.27517413,0.03088208,0.11120430,0.17400900,0.00518266,0.02907041,0.13144039
5.37568784,1.36326196,0.34713570,1.23771246,0.03285081,0.10959565,0.17432042,0.00503484,0.02891954,0.12874415
5.38169085,1.33073267,0.34219359,1.19760879,0.03487206,0.10758658,0.17443661,0.00487572,0.02876570,0.12564502
5.38769385,1.29540438,0.33631118,1.15485726,0.03691935,0.10520886,0.17432603,0.00470597,0.02860279,0.12215946
5.39369685,1.25739208,0.32957417,1.10959517,0.03896325,0.10249964,0.17396393,0.00452666,0.02842595,0.11831516
5.39969985,1.21691261,0.32207928,1.06208099,0.04097183,0.09949989,0.17333111,0.00433924,0.02823135,0.11414903
5.40570285,1.17426340,0.31392990,1.01267022,0.04291132,0.09625289,0.17241297,0.00414540,0.02801602,0.10970515
5.41170585,1.12980151,0.30523233,0.96179069,0.04474686,0.09280297,0.17119895,0.00394704,0.02777769,0.10503261
5.41770885,1.08392432,0.29609295,0.90991849,0.04644349,0.08919436,0.16968237,0.00374616,0.02751482,0.10018357
5.42371186,1.03705273,0.28661630,0.85755563,0.04796717,0.08547042,0.16786079,0.00354481,0.02722664,0.09521140
5.42971486,0.98961748,0.27690425,0.80521040,0.04928591,0.08167303,0.16573686,0.00334499,0.02691331,0.09016915
5.43571786,0.94204898,0.26705616,0.75338090,0.05037093,0.07784236,0.16331956,0.00314871,0.02657616,0.08510831
5.44172086,0.89477077,0.25717005,0.70254220,0.05119775,0.07401685,0.16062576,0.00295785,0.02621794,0.08007790
