energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
3.43071536,0.34118476,-0.48958642,0.16020359,-0.26001167,0.02344010,-0.03761766,0.02598629,-0.03405135,0.01018843,-0.01181057,0.30821182,-0.35458880,0.02746972,-0.02208157,0.00000000,-0.00000000
3.43671836,0.34275458,-0.46593419,0.15719166,-0.24685486,0.02323994,-0.03558028,0.02620284,-0.03282070,0.01084581,-0.01094735,0.31748883,-0.34094377,0.02982566,-0.02121337,0.00000000,-0.00000000
3.44272136,0.34895174,-0.44212380,0.15619645,-0.23345862,0.02335414,-0.03354869,0.02675158,-0.03151490,0.01169595,-0.01017811,0.33114012,-0.32714846,0.03266456,-0.02046272,0.00000000,-0.00000000
3.44872436,0.35991257,-0.41870295,0.15728792,-0.22009346,0.02378978,-0.03156114,0.02764739,-0.03017754,0.01273883,-0.00951504,0.34930713,-0.31367175,0.03599542,-0.01986523,0.00000000,-0.00000000
3.45472736,0.37567697,-0.39622884,0.16049527,-0.20703308,0.02454762,-0.02965591,0.02889738,-0.02885416,0.01397161,-0.00896978,0.37203399,-0.30100035,0.03981785,-0.01945774,0.00000000,-0.00000000
3.46073037,0.39618313,-0.37525783,0.16580597,-0.19454911,0.02562178,-0.02787065,0.03050050,-0.02759118,0.01538830,-0.00855347,0.39925999,-0.28962937,0.04412095,-0.01927797,0.00000000,-0.00000000
3.46673337,0.42126407,-0.35633516,0.17316561,-0.18290606,0.02699961,-0.02624170,0.03244728,-0.02643492,0.01697950,-0.00827673,0.43081401,-0.28005240,0.04888244,-0.01936399,0.00000000,-0.00000000
3.47273637,0.45064664,-0.33998481,0.18247878,-0.17235647,0.02866160,-0.02480348,0.03471977,-0.02543057,0.01873216,-0.00814970,0.46641129,-0.27275152,0.05406793,-0.01975360,0.00000000,-0.00000000
3.47873937,0.48395287,-0.32669949,0.19361099,-0.16313647,0.03058150,-0.02358789,0.03729171,-0.02462125,0.02062954,-0.00818194,0.50565292,-0.26818705,0.05963060,-0.02048368,0.00000000,-0.00000000
3.48474237,0.52070427,-0.31693112,0.20639159,-0.15546179,0.03272659,-0.02262367,0.04012890,-0.02404708,0.02265122,-0.00838229,0.54802845,-0.26678727,0.06551118,-0.02158926,0.00000000,-0.00000000
3.49074537,0.56032922,-0.31108161,0.22061797,-0.14952412,0.03505817,-0.02193590,0.04318986,-0.02374431,0.02477325,-0.00875873,0.59292191,-0.26893821,0.07163846,-0.02310265,0.00000000,-0.00000000
3.49674837,0.60217341,-0.30949419,0.23606077,-0.14548811,0.03753216,-0.02154544,0.04642665,-0.02374457,0.02696851,-0.00931810,0.63962135,-0.27497345,0.07793017,-0.02505230,0.00000000,-0.00000000
3.50275138,0.64551353,-0.31244531,0.25247020,-0.14348875,0.04009999,-0.02146843,0.04978599,-0.02407411,0.02920716,-0.01006583,0.68733209,-0.28516420,0.08429438,-0.02746174,0.00000000,-0.00000000
3.50875438,0.68957397,-0.32013715,0.26958335,-0.14362932,0.04270962,-0.02171586,0.05321063,-0.02475320,0.03145734,-0.01100560,0.73519348,-0.29970976,0.09063139,-0.03034828,0.00000000,-0.00000000
3.51475738,0.73354620,-0.33269092,0.28713218,-0.14597987,0.04530674,-0.02229315,0.05664086,-0.02579557,0.03368586,-0.01213903,0.78229887,-0.31872847,0.09683600,-0.03372186,0.00000000,-0.00000000
3.52076038,0.77661033,-0.35014117,0.30485223,-0.15057620,0.04783612,-0.02319984,0.06001621,-0.02720798,0.03585920,-0.01346525,0.82771839,-0.34224956,0.10280024,-0.03758379,0.00000000,-0.00000000
3.52676338,0.81795826,-0.37243125,0.32249138,-0.15741948,0.05024303,-0.02442927,0.06327722,-0.02898983,0.03794443,-0.01498064,0.87052382,-0.37020604,0.10841632,-0.04192566,0.00000000,-0.00000000
3.53276638,0.85681748,-0.39941018,0.33981862,-0.16647639,0.05247480,-0.02596841,0.06636731,-0.03113301,0.03991026,-0.01667845,0.90981474,-0.40242924,0.11357981,-0.04672837,0.00000000,-0.00000000
3.53876938,0.89247480,-0.43083130,0.35663230,-0.17767999,0.05448227,-0.02779783,0.06923456,-0.03362181,0.04172810,-0.01854864,0.94474500,-0.43864511,0.11819286,-0.05196137,0.00000000,-0.00000000
3.54477239,0.92429870,-0.46635298,0.37276731,-0.19093124,0.05622127,-0.02989170,0.07183340,-0.03643299,0.04337300,-0.02057766,0.97454848,-0.47847302,0.12216734,-0.05758223,0.00000000,-0.00000000
3.55077539,0.95175963,-0.50554160,0.38810107,-0.20610122,0.05765395,-0.03221802,0.07412611,-0.03953611,0.04482455,-0.02274844,0.99856303,-0.52142712,0.12542783,-0.06353648,0.00000000,-0.00000000
3.55677839,0.97444701,-0.54787709,0.40255771,-0.22303417,0.05874994,-0.03473901,0.07608400,-0.04289396,0.04606760,-0.02504049,1.01625161,-0.56692097,0.12791413,-0.06975792,0.00000000,-0.00000000
3.56278139,0.99208223,-0.59276130,0.41611011,-0.24155117,0.05948728,-0.03741164,0.07768835,-0.04646328,0.04709280,-0.02743007,1.02721958,-0.61427540,0.12958342,-0.07616935,0.00000000,-0.00000000
3.56878439,1.00452681,-0.63952895,0.42877980,-0.26145452,0.05985312,-0.04018839,0.07893088,-0.05019561,0.04789689,-0.02989063,1.03122748,-0.66272989,0.13041181,-0.08268376,0.00000000,-0.00000000
3.57478739,1.01178545,-0.68746149,0.44063429,-0.28253271,0.05984400,-0.04301814,0.07981379,-0.05403836,0.04848278,-0.03239326,1.02819858,-0.71145741,0.13039516,-0.08920600,0.00000000,-0.00000000
3.58079040,1.01400347,-0.73580318,0.45178209,-0.30456577,0.05946597,-0.04584731,0.08034947,-0.05793607,0.04885928,-0.03490734,1.01822093,-0.75958254,0.12954933,-0.09563483,0.00000000,-0.00000000
3.58679340,1.01145895,-0.78377940,0.46236538,-0.32733091,0.05873427,-0.04862107,0.08055961,-0.06183182,0.04904069,-0.03740132,1.00154384,-0.80620246,0.12790959,-0.10186543,0.00000000,-0.00000000
3.59279640,1.00454975,-0.83061628,0.47255075,-0.35060805,0.05767271,-0.05128475,0.08047407,-0.06566864,0.04904606,-0.03984346,0.97856897,-0.85041016,0.12552947,-0.10779217,0.00000000,-0.00000000
3.59879940,0.99377613,-0.87556126,0.48251836,-0.37418518,0.05631286,-0.05378519,0.08012933,-0.06939106,0.04889826,-0.04220277,0.94983646,-0.89131931,0.12247888,-0.11331159,0.00000000,-0.00000000
3.60480240,0.97971975,-0.91790346,0.49245008,-0.39786305,0.05469285,-0.05607229,0.07956665,-0.07294662,0.04862295,-0.04444985,0.91600694,-0.92808965,0.11884178,-0.11832551,0.00000000,-0.00000000
3.61080540,0.96302024,-0.95699335,0.50251725,-0.42145910,0.05285614,-0.05810037,0.07883017,-0.07628722,0.04824734,-0.04655770,0.87784022,-0.95995209,0.11471341,-0.12274405,0.00000000,-0.00000000
3.61680840,0.94435031,-0.99226052,0.51286872,-0.44481026,0.05085006,-0.05982951,0.07796478,-0.07937037,0.04779899,-0.04850249,0.83617170,-0.98623237,0.11019724,-0.12648851,0.00000000,-0.00000000
3.62281141,0.92439087,-1.02322894,0.52361985,-0.46777446,0.04872435,-0.06122675,0.07701413,-0.08216027,0.04730460,-0.05026417,0.79188762,-1.00637230,0.10540175,-0.12949395,0.00000000,-0.00000000
3.62881441,0.90380718,-1.04952889,0.53484316,-0.49023080,0.04652965,-0.06226704,0.07601874,-0.08462848,0.04678887,-0.05182693,0.74590035,-1.01994758,0.10043731,-0.13171136,0.00000000,-0.00000000
3.63481741,0.88322727,-1.07090507,0.54656126,-0.51207824,0.04431608,-0.06293398,0.07501437,-0.08675446,0.04627354,-0.05317950,0.69912459,-1.02668146,0.09541308,-0.13310923,0.00000000,-0.00000000
3.64082041,0.86322355,-1.08722042,0.55874240,-0.53323294,0.04213198,-0.06322023,0.07403063,-0.08852565,0.04577654,-0.05431525,0.65245555,-1.02645345,0.09043422,-0.13367467,0.00000000,-0.00000000
3.64682341,0.84429825,-1.09845562,0.57129906,-0.55362444,0.04002272,-0.06312771,0.07309002,-0.08993728,0.04531148,-0.05523205,0.60674980,-1.01930290,0.08559949,-0.13341372,0.00000000,-0.00000000
3.65282641,0.82687327,-1.10470432,0.58408977,-0.57319097,0.03802978,-0.06266738,0.07220738,-0.09099190,0.04488729,-0.05593203,0.56280930,-1.00542710,0.08099916,-0.13235112,0.00000000,-0.00000000
3.65882941,0.81128454,-1.10616450,0.59692394,-0.59187421,0.03618997,-0.06185880,0.07138976,-0.09169856,0.04450816,-0.05642109,0.52136889,-0.98517424,0.07671349,-0.13052935,0.00000000,-0.00000000
3.66483242,0.79778077,-1.10312649,0.60956963,-0.60961396,0.03453492,-0.06072939,0.07063666,-0.09207182,0.04417374,-0.05670833,0.48308744,-0.95903137,0.07281157,-0.12800717,0.00000000,-0.00000000
3.67083542,0.78652630,-1.09595836,0.62176384,-0.62634317,0.03309070,-0.05931348,0.06994074,-0.09213062,0.04387952,-0.05680535,0.44854226,-0.92760824,0.06935067,-0.12485760,0.00000000,-0.00000000
3.67683842,0.77760727,-1.08508966,0.63322456,-0.64198382,0.03187768,-0.05765111,0.06928877,-0.09189702,0.04361748,-0.05672555,0.41822672,-0.89161771,0.06637595,-0.12116547,0.00000000,-0.00000000
3.68284142,0.77104050,-1.07099436,0.64366414,-0.65644402,0.03091052,-0.05578679,0.06866285,-0.09139498,0.04337679,-0.05648340,0.39255027,-0.85185372,0.06392057,-0.11702476,0.00000000,-0.00000000
3.68884442,0.76678408,-1.05417385,0.65280304,-0.66961676,0.03019829,-0.05376810,0.06804186,-0.09064914,0.04314471,-0.05609370,0.37184046,-0.80916783,0.06200602,-0.11253570,0.00000000,-0.00000000
3.69484742,0.76474871,-1.03514101,0.66038321,-0.68138040,0.02974465,-0.05164431,0.06740290,-0.08968387,0.04290744,-0.05557106,0.35634619,-0.76444549,0.06064265,-0.10780189,0.00000000,-0.00000000
3.70085043,0.76480901,-1.01440595,0.66618030,-0.69160117,0.02954816,-0.04946508,0.06672277,-0.08852235,0.04265099,-0.05492934,0.34624163,-0.71858296,0.05983039,-0.10292749,0.00000000,-0.00000000
3.70685343,0.76681374,-0.99246397,0.67001411,-0.70013751,0.02960256,-0.04727911,0.06597933,-0.08718596,0.04236202,-0.05418135,0.34163002,-0.67246575,0.05955944,-0.09801460,0.00000000,-0.00000000
3.71285643,0.77059458,-0.96978609,0.67175654,-0.70684616,0.02989709,-0.04513310,0.06515270,-0.08569394,0.04202852,-0.05333861,0.34254709,-0.62694946,0.05981104,-0.09316086,0.00000000,-0.00000000
3.71885943,0.77597267,-0.94681230,0.67133669,-0.71158952,0.03041681,-0.04307067,0.06422626,-0.08406324,0.04164038,-0.05241134,0.34896351,-0.58284337,0.06055821,-0.08845747,0.00000000,-0.00000000
3.72486243,0.78276300,-0.92394731,0.66874296,-0.71424400,0.03114290,-0.04113155,0.06318732,-0.08230858,0.04118979,-0.05140847,0.36078638,-0.54089724,0.06176641,-0.08398750,0.00000000,-0.00000000
3.73086543,0.79077634,-0.90155862,0.66402195,-0.71470862,0.03205302,-0.03935093,0.06202756,-0.08044278,0.04067147,-0.05033790,0.37785950,-0.50179138,0.06339419,-0.07982457,0.00000000,-0.00000000
3.73686843,0.79981913,-0.87997632,0.65727442,-0.71291342,0.03312158,-0.03775891,0.06074322,-0.07847715,0.04008274,-0.04920672,0.39996289,-0.46612991,0.06539383,-0.07603195,0.00000000,-0.00000000
3.74287144,0.80969167,-0.85949419,0.64864866,-0.70882694,0.03432009,-0.03638017,0.05933490,-0.07642200,0.03942343,-0.04802152,0.42681159,-0.43443686,0.06771193,-0.07266194,0.00000000,-0.00000000
3.74887444,0.82018519,-0.84037142,0.63833171,-0.70246224,0.03561759,-0.03523370,0.05780728,-0.07428717,0.03869571,-0.04678873,0.45805440,-0.40715476,0.07029013,-0.06975555,0.00000000,-0.00000000
3.75487744,0.83107845,-0.82283430,0.62653904,-0.69388105,0.03698103,-0.03433274,0.05616857,-0.07208251,0.03790375,-0.04551491,0.49327302,-0.38464516,0.07306582,-0.06734245,0.00000000,-0.00000000
3.76088044,0.84213461,-0.80707754,0.61350345,-0.68319548,0.03837583,-0.03368470,0.05442982,-0.06981834,0.03705338,-0.04420694,0.53198235,-0.36719040,0.07597308,-0.06544104,0.00000000,-0.00000000
3.76688344,0.85309910,-0.79326461,0.59946390,-0.67056726,0.03976644,-0.03329123,0.05260425,-0.06750568,0.03615172,-0.04287222,0.57363240,-0.35499628,0.07894368,-0.06405879,0.00000000,-0.00000000
3.77288644,0.86369901,-0.78152702,0.58465486,-0.65620430,0.04111704,-0.03314836,0.05070647,-0.06515643,0.03520685,-0.04151869,0.61761252,-0.34819483,0.08190839,-0.06319254,0.00000000,-0.00000000
3.77888944,0.87364460,-0.77196234,0.56929693,-0.64035484,0.04239228,-0.03324667,0.04875181,-0.06278334,0.03422745,-0.04015480,0.66325844,-0.34684689,0.08479833,-0.06282904,0.00000000,-0.00000000
3.78489245,0.88263314,-0.76463118,0.55358926,-0.62329926,0.04355812,-0.03357151,0.04675565,-0.06039985,0.03322265,-0.03878938,0.70986241,-0.35094414,0.08754666,-0.06294542,0.00000000,-0.00000000
3.79089545,0.89035531,-0.75955335,0.53770402,-0.60534021,0.04458270,-0.03410333,0.04473298,-0.05801976,0.03220184,-0.03743138,0.75668659,-0.36041038,0.09009029,-0.06350982,0.00000000,-0.00000000
3.79689845,0.89650395,-0.75670360,0.52178331,-0.58679135,0.04543724,-0.03481802,0.04269798,-0.05565684,0.03117467,-0.03608960,0.80297974,-0.37510211,0.09237180,-0.06448205,0.00000000,-0.00000000
3.80290145,0.90078491,-0.75600750,0.50593849,-0.56796560,0.04609689,-0.03568739,0.04066385,-0.05332434,0.03015111,-0.03477239,0.84799674,-0.39480839,0.09434133,-0.06581437,0.00000000,-0.00000000
3.80890445,0.90292953,-0.75733801,0.49025180,-0.54916325,0.04654157,-0.03667968,0.03864267,-0.05103452,0.02914163,-0.03348733,0.89102060,-0.41925042,0.09595849,-0.06745239,0.00000000,-0.00000000
3.81490745,0.90270806,-0.76051330,0.47478016,-0.53066094,0.04675669,-0.03776022,0.03664546,-0.04879812,0.02815742,-0.03224092,0.93138611,-0.44808117,0.09719413,-0.06933605,0.00000000,-0.00000000
3.82091046,0.89994327,-0.76529639,0.45956058,-0.51270173,0.04673375,-0.03889212,0.03468234,-0.04662403,0.02721071,-0.03103836,0.96850423,-0.48088549,0.09803192,-0.07140080,0.00000000,-0.00000000
3.82691346,0.89452349,-0.77139693,0.44461690,-0.49548712,0.04647077,-0.04003713,0.03276272,-0.04451893,0.02631503,-0.02988342,1.00188615,-0.51718135,0.09846961,-0.07357896,0.00000000,-0.00000000
3.83291646,0.88641411,-0.77847560,0.42996712,-0.47917123,0.04597249,-0.04115652,0.03089556,-0.04248714,0.02548554,-0.02877837,1.03116577,-0.55642259,0.09852000,-0.07580116,0.00000000,-0.00000000
3.83891946,0.87566695,-0.78615103,0.41563101,-0.46385748,0.04525044,-0.04221208,0.02908963,-0.04053060,0.02473928,-0.02772403,1.05611954,-0.59800387,0.09821135,-0.07799804,0.00000000,-0.00000000
3.84492246,0.86242668,-0.79400943,0.40163724,-0.44959792,0.04432271,-0.04316712,0.02735377,-0.03864896,0.02409531,-0.02671999,1.07668226,-0.64126806,0.09758743,-0.08010195,0.00000000,-0.00000000
3.85092546,0.84693372,-0.80161650,0.38802958,-0.43639505,0.04321351,-0.04398747,0.02569705,-0.03683990,0.02357480,-0.02576485,1.09295790,-0.68551644,0.09670692,-0.08204884,0.00000000,-0.00000000
3.85692846,0.82952341,-0.80853144,0.37487182,-0.42420625,0.04195257,-0.04464254,0.02412890,-0.03509945,0.02320092,-0.02485664,1.10522448,-0.73002188,0.09564234,-0.08378012,0.00000000,-0.00000000
3.86293147,0.81062100,-0.81432233,0.36225096,-0.41295014,0.04057427,-0.04510620,0.02265915,-0.03342253,0.02299867,-0.02399325,1.11393232,-0.77404483,0.09447840,-0.08524452,0.00000000,-0.00000000
3.86893447,0.79073273,-0.81858243,0.35027856,-0.40251490,0.03911668,-0.04535765,0.02129799,-0.03180345,0.02299442,-0.02317295,1.11969513,-0.81685207,0.09330987,-0.08639983,0.00000000,-0.00000000
3.87493747,0.77043299,-0.82094657,0.33908999,-0.39276767,0.03762042,-0.04538208,0.02005578,-0.03023650,0.02321538,-0.02239494,1.12327398,-0.85773747,0.09223892,-0.08721454,0.00000000,-0.00000000
3.88094047,0.75034813,-0.82110693,0.32884171,-0.38356486,0.03612743,-0.04517123,0.01894286,-0.02871654,0.02368887,-0.02165986,1.12555427,-0.89604451,0.09137215,-0.08766919,0.00000000,-0.00000000
3.88694347,0.73113727,-0.81882748,0.31970673,-0.37476263,0.03467976,-0.04472370,0.01796922,-0.02723947,0.02444142,-0.02097033,1.12751623,-0.93118935,0.09081715,-0.08775747,0.00000000,-0.00000000
3.89294647,0.71347107,-0.81395647,0.31186836,-0.36622711,0.03331827,-0.04404506,0.01714412,-0.02580269,0.02549777,-0.02033137,1.13019996,-0.96268384,0.09067899,-0.08748699,0.00000000,-0.00000000
3.89894947,0.69800903,-0.80643626,0.30551262,-0.35784378,0.03208142,-0.04314775,0.01647570,-0.02440547,0.02687973,-0.01975076,1.13466606,-0.99015717,0.09105654,-0.08687968,0.00000000,-0.00000000
3.90495248,0.68537631,-0.79631009,0.30081981,-0.34952578,0.03100415,-0.04205078,0.01597056,-0.02304915,0.02860500,-0.01923931,1.14195336,-1.01337527,0.09203873,-0.08597174,0.00000000,-0.00000000
3.91095548,0.67614105,-0.78372549,0.29795545,-0.34122053,0.03011684,-0.04077917,0.01563333,-0.02173724,0.03068597,-0.01881097,1.15303545,-1.03225678,0.09370105,-0.08481323,0.00000000,-0.00000000
3.91695848,0.67079287,-0.76893400,0.29706133,-0.33291462,0.02944447,-0.03936330,0.01546625,-0.02047544,0.03312856,-0.01848286,1.16877779,-1.04688455,0.09610224,-0.08346720,0.00000000,-0.00000000
3.92296148,0.66972373,-0.75228728,0.29824686,-0.32463667,0.02900589,-0.03783796,0.01546886,-0.01927143,0.03593111,-0.01827507,1.18989710,-1.05751191,0.09928139,-0.08200844,0.00000000,-0.00000000
3.92896448,0.67321167,-0.73422958,0.30158141,-0.31645813,0.02881333,-0.03624148,0.01563770,-0.01813469,0.03908345,-0.01821039,1.21692513,-1.06456293,0.10325558,-0.08052176,0.00000000,-0.00000000
3.93496748,0.68140828,-0.71528692,0.30708788,-0.30849193,0.02887210,-0.03461454,0.01596610,-0.01707608,0.04256620,-0.01831386,1.25017831,-1.06862617,0.10801804,-0.07910005,0.00000000,-0.00000000
3.94097049,0.69433042,-0.69605310,0.31473794,-0.30088923,0.02918052,-0.03299916,0.01644412,-0.01610747,0.04635024,-0.01861212,1.28973486,-1.07044177,0.11353716,-0.07784188,0.00000000,-0.00000000
3.94697349,0.71185657,-0.67717328,0.32444918,-0.29383425,0.02973003,-0.03143747,0.01705852,-0.01524125,0.05039659,-0.01913270,1.33542061,-1.07088189,0.11975620,-0.07684896,0.00000000,-0.00000000
3.95297649,0.73372798,-0.65932528,0.33608439,-0.28753752,0.03050553,-0.02997069,0.01779288,-0.01448977,0.05465660,-0.01990314,1.38680452,-1.07092484,0.12659386,-0.07622328,0.00000000,-0.00000000
3.95897949,0.75955477,-0.64319949,0.34945299,-0.28222778,0.03148590,-0.02863798,0.01862788,-0.01386489,0.05907243,-0.02094997,1.44320412,-1.07162365,0.13394572,-0.07606417,0.00000000,-0.00000000
3.96498249,0.78882663,-0.62947775,0.36431465,-0.27814284,0.03264472,-0.02747554,0.01954163,-0.01337737,0.06357808,-0.02229768,1.50370130,-1.07406990,0.14168656,-0.07646525,0.00000000,-0.00000000
3.97098549,0.82092791,-0.61881202,0.38038500,-0.27551977,0.03395113,-0.02651567,0.02051012,-0.01303647,0.06810062,-0.02396752,1.56716766,-1.07935402,0.14967341,-0.07751143,0.00000000,-0.00000000
3.97698849,0.85515637,-0.61180332,0.39734310,-0.27458476,0.03537074,-0.02578603,0.02150777,-0.01284939,0.07256188,-0.02597637,1.63229884,-1.08852353,0.15774941,-0.07927586,0.00000000,-0.00000000
3.98299150,0.89074498,-0.60898174,0.41484048,-0.27554307,0.03686677,-0.02530899,0.02250809,-0.01282093,0.07688042,-0.02833557,1.69765632,-1.10254067,0.16574819,-0.08181714,0.00000000,-0.00000000
3.98899450,0.92688579,-0.61078789,0.43251125,-0.27856935,0.03840112,-0.02510112,0.02348434,-0.01295311,0.08097370,-0.03104977,1.76171506,-1.12224111,0.17349875,-0.08517677,0.00000000,-0.00000000
3.99499750,0.96275499,-0.61755670,0.44998296,-0.28379873,0.03993549,-0.02517283,0.02441022,-0.01324490,0.08476046,-0.03411597,1.82291506,-1.14829542,0.18083061,-0.08937681,0.00000000,-0.00000000
4.00100050,0.99753802,-0.62950372,0.46688754,-0.29131910,0.04143247,-0.02552811,0.02526065,-0.01369206,0.08816313,-0.03752264,1.87971451,-1.18117500,0.18757897,-0.09441813,0.00000000,-0.00000000
4.00700350,1.03045369,-0.64671472,0.48287203,-0.30116468,0.04285658,-0.02616451,0.02601241,-0.01428695,0.09111024,-0.04124907,1.93064229,-1.22112388,0.19358981,-0.10027902,0.00000000,-0.00000000
4.01300650,1.06077647,-0.66913876,0.49760845,-0.31331132,0.04417515,-0.02707311,0.02664480,-0.01501863,0.09353865,-0.04526493,1.97434749,-1.26813787,0.19872461,-0.10691444,0.00000000,-0.00000000
4.01900950,1.08785580,-0.69658509,0.51080254,-0.32767361,0.04535913,-0.02823879,0.02714021,-0.01587286,0.09539559,-0.04953020,2.00964389,-1.32195209,0.20286449,-0.11425595,0.00000000,-0.00000000
4.02501251,1.11113188,-0.72872412,0.52220086,-0.34410406,0.04638369,-0.02964050,0.02748457,-0.01683232,0.09664033,-0.05399535,2.03554739,-1.38203775,0.20591371,-0.12221229,0.00000000,-0.00000000
4.03101551,1.13014737,-0.76509250,0.53159609,-0.36239424,0.04722864,-0.03125176,0.02766767,-0.01787687,0.09724545,-0.05860195,2.05130495,-1.44760846,0.20780221,-0.13067071,0.00000000,-0.00000000
4.03701851,1.14455454,-0.80510216,0.53883031,-0.38227807,0.04787870,-0.03304120,0.02768342,-0.01898399,0.09719768,-0.06328356,2.05641397,-1.51763633,0.20848730,-0.13949906,0.00000000,-0.00000000
4.04302151,1.15411798,-0.84805330,0.54379626,-0.40343707,0.04832352,-0.03497329,0.02752985,-0.02012916,0.09649816,-0.06796704,2.05063146,-1.59087735,0.20795421,-0.14854858,0.00000000,-0.00000000
4.04902451,1.15871287,-0.89315082,0.54643658,-0.42550746,0.04855758,-0.03700910,0.02720907,-0.02128649,0.09516227,-0.07257420,2.03397301,-1.66590529,0.20621571,-0.15765730,0.00000000,-0.00000000
4.05502751,1.15831930,-0.93952381,0.54674128,-0.44808883,0.04857989,-0.03910719,0.02672702,-0.02242929,0.09321889,-0.07702368,2.00670201,-1.74115304,0.20331073,-0.16665414,0.00000000,-0.00000000
4.06103052,1.15301323,-0.98624747,0.54474359,-0.47075416,0.04839356,-0.04122453,0.02609314,-0.02353075,0.09070922,-0.08123312,1.96931005,-1.81495974,0.19930209,-0.17536326,0.00000000,-0.00000000
4.06703352,1.14295469,-1.03236681,0.54051472,-0.49306083,0.04800530,-0.04331750,0.02531995,-0.02456461,0.08768525,-0.08512148,1.92248989,-1.88562206,0.19427346,-0.18360892,0.00000000,-0.00000000
4.07303652,1.12837429,-1.07692130,0.53415772,-0.51456217,0.04742479,-0.04534287,0.02442247,-0.02550590,0.08420779,-0.08861141,1.86710260,-1.95144751,0.18832580,-0.19122033,0.00000000,-0.00000000
4.07903952,1.10955868,-1.11896966,0.52580091,-0.53481921,0.04666406,-0.04725877,0.02341765,-0.02633154,0.08034439,-0.09163156,1.80414082,-2.01080773,0.18157338,-0.19803649,0.00000000,-0.00000000
4.08504252,1.08683604,-1.15761395,0.51559137,-0.55341217,0.04573688,-0.04902566,0.02232377,-0.02702107,0.07616707,-0.09411888,1.73469001,-2.06218956,0.17413960,-0.20391084,0.00000000,-0.00000000
4.09104552,1.06056218,-1.19202225,0.50368869,-0.56995132,0.04465819,-0.05060718,0.02115981,-0.02755710,0.07175005,-0.09602054,1.65988967,-2.10424197,0.16615279,-0.20871544,0.00000000,-0.00000000
4.09704852,1.03110806,-1.22144899,0.49025943,-0.58408681,0.04344352,-0.05197092,0.01994483,-0.02792584,0.06716750,-0.09729566,1.58089624,-2.13581686,0.15774227,-0.21234453,0.00000000,-0.00000000
4.10305153,0.99884923,-1.24525248,0.47547237,-0.59551713,0.04210860,-0.05308913,0.01869747,-0.02811743,0.06249153,-0.09791655,1.49884928,-2.15600239,0.14903469,-0.21471749,0.00000000,-0.00000000
4.10905453,0.96415737,-1.26290901,0.45949486,-0.60399602,0.04066899,-0.05393920,0.01743543,-0.02812615,0.05779034,-0.09786962,1.41484201,-2.16414735,0.14015084,-0.21578080,0.00000000,-0.00000000
4.11505753,0.92739421,-1.27402319,0.44249014,-0.60933750,0.03913982,-0.05450409,0.01617510,-0.02795051,0.05312672,-0.09715564,1.32989719,-2.15987615,0.13120307,-0.21550918,0.00000000,-0.00000000
4.12106053,0.88890772,-1.27833429,0.42461571,-0.61141910,0.03753568,-0.05477252,0.01493120,-0.02759322,0.04855684,-0.09578966,1.24494877,-2.14309388,0.12229329,-0.21390579,0.00000000,-0.00000000
4.12706353,0.84903032,-1.27571862,0.40602268,-0.61018306,0.03587049,-0.05473904,0.01371663,-0.02706094,0.04412940,-0.09380032,1.16082936,-2.11398162,0.11351160,-0.21100139,0.00000000,-0.00000000
4.13306653,0.80807886,-1.26618791,0.38685575,-0.60563569,0.03415756,-0.05440400,0.01254230,-0.02636400,0.03988511,-0.09122876,1.07826336,-2.07298269,0.10493555,-0.20685277,0.00000000,-0.00000000
4.13906953,0.76635584,-1.24988420,0.36725384,-0.59784503,0.03240962,-0.05377325,0.01141708,-0.02551599,0.03585657,-0.08812712,0.99786519,-2.02078069,0.09662992,-0.20154029,0.00000000,-0.00000000
4.14507254,0.72415146,-1.22707131,0.34735100,-0.58693681,0.03063892,-0.05285783,0.01034785,-0.02453320,0.03206836,-0.08455669,0.92014197,-1.95827069,0.08864704,-0.19516478,0.00000000,-0.00000000
4.15107554,0.68174604,-1.19812366,0.32727742,-0.57308919,0.02885733,-0.05167351,0.00933963,-0.02343406,0.02853746,-0.08058586,0.84549962,-1.88652507,0.08102751,-0.18784399,0.00000000,-0.00000000
4.15707854,0.63941231,-1.16351286,0.30716038,-0.55652632,0.02707640,-0.05024020,0.00839567,-0.02223850,0.02527379,-0.07628792,0.77425165,-1.80675563,0.07380110,-0.17970863,0.00000000,-0.00000000
4.16308154,0.59741731,-1.12379257,0.28712488,-0.53751114,0.02530751,-0.04858136,0.00751767,-0.02096736,0.02228105,-0.07173875,0.70662960,-1.72027388,0.06698807,-0.17089829,0.00000000,-0.00000000
4.16908454,0.55602351,-1.07958249,0.26729400,-0.51633770,0.02356186,-0.04672331,0.00670597,-0.01964171,0.01955748,-0.06701466,0.64279425,-1.62845093,0.06060036,-0.16155735,0.00000000,-0.00000000
4.17508754,0.51548908,-1.03155166,0.24778871,-0.49332313,0.02185046,-0.04469454,0.00595980,-0.01828229,0.01709685,-0.06219028,0.58284688,-1.53267875,0.05464300,-0.15183105,0.00000000,-0.00000000
4.18109055,0.47606724,-0.98040204,0.22872735,-0.46879972,0.02018418,-0.04252507,0.00527745,-0.01690898,0.01488929,-0.05733671,0.52684006,-1.43433402,0.04911535,-0.14186181,0.00000000,-0.00000000
