energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
3.26263132,2.95860159,0.84430766,0.25932947,0.12882353,0.29719172,0.16967454,0.52126276,0.65977204,1.59932587
3.26863432,2.95740623,0.83711175,0.25936837,0.12116218,0.30028366,0.16928448,0.52557713,0.65669945,1.60784641
3.27463732,2.95404469,0.82902015,0.25889553,0.11364875,0.30335357,0.16873553,0.52838785,0.65388035,1.61651561
3.28064032,2.94765420,0.82007905,0.25786477,0.10630247,0.30624695,0.16804057,0.52955879,0.65115463,1.62456735
3.28664332,2.93753170,0.81036586,0.25625060,0.09914314,0.30882411,0.16722354,0.52899247,0.64838826,1.63131319
3.29264632,2.92316207,0.79998726,0.25404980,0.09219113,0.31096469,0.16631871,0.52663538,0.64547738,1.63616823
3.29864932,2.90423833,0.78907600,0.25128228,0.08546721,0.31257124,0.16536948,0.52248183,0.64235089,1.63867147
3.30465233,2.88067239,0.77778650,0.24799112,0.07899234,0.31357160,0.16442692,0.51657593,0.63897129,1.63850003
3.31065533,2.85259619,0.76628936,0.24424167,0.07278722,0.31392005,0.16354789,0.50901178,0.63533403,1.63547650
3.31665833,2.82035272,0.75476513,0.24011980,0.06687188,0.31359723,0.16279294,0.49993155,0.63146516,1.62956921
3.32266133,2.78447747,0.74339749,0.23572929,0.06126521,0.31260882,0.16222394,0.48952163,0.62741761,1.62088558
3.32866433,2.74567106,0.73236611,0.23118837,0.05598445,0.31098307,0.16190151,0.47800685,0.62326617,1.60965877
3.33466733,2.70476409,0.72183958,0.22662561,0.05104473,0.30876742,0.16188242,0.46564308,0.61910147,1.59622861
3.34067034,2.66267604,0.71196854,0.22217525,0.04645866,0.30602429,0.16221686,0.45270847,0.61502328,1.58101775
3.34667334,2.62036990,0.70287947,0.21797210,0.04223593,0.30282645,0.16294590,0.43949362,0.61113340,1.56450422
3.35267634,2.57880486,0.69466921,0.21414632,0.03838303,0.29925198,0.16409905,0.42629128,0.60752850,1.54719204
3.35867934,2.53888907,0.68740064,0.21081814,0.03490299,0.29537945,0.16569212,0.41338576,0.60429330,1.52958123
3.36468234,2.50143499,0.68109946,0.20809287,0.03179526,0.29128317,0.16772554,0.40104281,0.60149430,1.51213887
3.37068534,2.46711909,0.67575246,0.20605630,0.02905562,0.28702917,0.17018308,0.38950012,0.59917449,1.49527264
3.37668834,2.43644817,0.67130716,0.20477079,0.02667618,0.28267178,0.17303120,0.37895903,0.59734918,1.47930811
3.38269135,2.40973355,0.66767290,0.20427215,0.02464544,0.27825118,0.17621902,0.36957769,0.59600315,1.46447098
3.38869435,2.38707453,0.66472340,0.20456746,0.02294849,0.27379189,0.17967906,0.36146598,0.59508931,1.45087494
3.39469735,2.36835170,0.66230063,0.20563396,0.02156713,0.26930243,0.18332858,0.35468236,0.59452888,1.43851577
3.40070035,2.35323041,0.66021985,0.20741914,0.02048020,0.26477586,0.18707164,0.34923276,0.59421305,1.42727172
3.40670335,2.34117407,0.65827571,0.20984182,0.01966384,0.26019138,0.19080189,0.34507150,0.59400611,1.41691018
3.41270635,2.33146665,0.65624905,0.21279446,0.01909190,0.25551671,0.19440574,0.34210417,0.59374989,1.40709992
3.41870935,2.32324313,0.65391438,0.21614648,0.01873631,0.25071117,0.19776612,0.34019233,0.59326927,1.39742836
3.42471236,2.31552653,0.65104750,0.21974841,0.01856755,0.24572919,0.20076642,0.33915978,0.59237864,1.38742270
3.43071536,2.30726956,0.64743322,0.22343687,0.01855510,0.24052404,0.20329464,0.33880013,0.59088891,1.37657391
3.43671836,2.29739919,0.64287283,0.22704007,0.01866798,0.23505163,0.20524742,0.33888534,0.58861488,1.36436216
3.44272136,2.28486190,0.63719107,0.23038364,0.01887527,0.22927408,0.20653388,0.33917483,0.58538270,1.35028256
3.44872436,2.26866770,0.63024230,0.23329656,0.01914663,0.22316289,0.20707910,0.33942486,0.58103696,1.33386986
3.45472736,2.24793113,0.62191577,0.23561702,0.01945287,0.21670162,0.20682699,0.33939782,0.57544740,1.31472096
3.46073037,2.22190731,0.61213977,0.23719787,0.01976647,0.20988786,0.20574256,0.33887087,0.56851471,1.29251434
3.46673337,2.19002189,0.60088449,0.23791152,0.02006208,0.20273442,0.20381333,0.33764402,0.56017539,1.26702544
3.47273637,2.15189370,0.58816344,0.23765412,0.02031703,0.19526981,0.20105001,0.33554687,0.55040541,1.23813766
3.47873937,2.10734937,0.57403359,0.23634883,0.02051171,0.18753789,0.19748627,0.33244424,0.53922255,1.20584840
3.48474237,2.05642964,0.55859395,0.23394808,0.02062997,0.17959686,0.19317766,0.32824020,0.52668735,1.17027031
3.49074537,1.99938744,0.54198286,0.23043473,0.02065939,0.17151754,0.18819981,0.32288061,0.51290259,1.13162777
3.49674837,1.93667816,0.52437401,0.22582218,0.02059148,0.16338126,0.18264588,0.31635397,0.49801147,1.09024900
3.50275138,1.86894281,0.50597137,0.22015341,0.02042179,0.15527721,0.17662353,0.30869083,0.48219435,1.04655450
3.50875438,1.79698531,0.48700321,0.21349900,0.02014995,0.14729972,0.17025138,0.29996160,0.46566447,1.00104236
3.51475738,1.72174491,0.46771550,0.20595430,0.01977957,0.13954541,0.16365527,0.29027321,0.44866256,0.95427139
3.52076038,1.64426544,0.44836498,0.19763589,0.01931808,0.13211033,0.15696439,0.27976460,0.43145081,0.90684296
3.52676338,1.56566270,0.42921217,0.18867750,0.01877646,0.12508745,0.15030753,0.26860134,0.41430624,0.85938232
3.53276638,1.48709152,0.41051458,0.17922556,0.01816894,0.11856432,0.14380946,0.25696982,0.39751389,0.81252036
3.53876938,1.40971396,0.39252059,0.16943459,0.01751258,0.11262118,0.13758775,0.24507100,0.38136004,0.76687649
3.54477239,1.33466981,0.37546406,0.15946271,0.01682687,0.10732954,0.13174996,0.23311420,0.36612568,0.72304337
3.55077539,1.26305048,0.35956003,0.14946729,0.01613320,0.10275119,0.12639148,0.22131117,0.35208056,0.68157389
3.55677839,1.19587708,0.34500164,0.13960105,0.01545443,0.09893764,0.12159383,0.20987049,0.33947790,0.64297077
3.56278139,1.13408315,0.33195838,0.13000865,0.01481433,0.09593011,0.11742369,0.19899270,0.32854995,0.60767893
3.56878439,1.07850228,0.32057572,0.12082387,0.01423717,0.09375975,0.11393241,0.18886610,0.31950463,0.57608064
3.57478739,1.02986041,0.31097595,0.11216751,0.01374718,0.09244822,0.11115616,0.17966337,0.31252295,0.54849321
3.58079040,0.98877267,0.30326031,0.10414588,0.01336811,0.09200843,0.10911650,0.17153906,0.30775761,0.52516891
3.58679340,0.95574389,0.29751191,0.09685000,0.01312288,0.09244541,0.10782132,0.16462781,0.30533238,0.50629671
3.59279640,0.93117218,0.29379949,0.09035543,0.01303308,0.09375709,0.10726618,0.15904331,0.30534229,0.49200534
3.59879940,0.91535458,0.29218139,0.08472250,0.01311872,0.09593504,0.10743570,0.15487784,0.30785444,0.48236707
3.60480240,0.90849390,0.29270963,0.07999711,0.01339782,0.09896493,0.10830507,0.15220232,0.31290931,0.47740170
3.61080540,0.91070574,0.29543358,0.07621168,0.01388616,0.10282684,0.10984162,0.15106665,0.32052229,0.47708028
3.61680840,0.92202495,0.30040300,0.07338641,0.01459695,0.10749516,0.11200614,0.15150019,0.33068529,0.48132819
3.62281141,0.94241062,0.30767001,0.07153053,0.01554060,0.11293828,0.11475416,0.15351243,0.34336836,0.49002715
3.62881441,0.97174942,0.31728991,0.07064358,0.01672445,0.11911793,0.11803694,0.15709348,0.35852097,0.50301624
3.63481741,1.00985669,0.32932060,0.07071647,0.01815259,0.12598837,0.12180223,0.16221452,0.37607308,0.52009167
3.64082041,1.05647545,0.34382051,0.07173252,0.01982556,0.13349540,0.12599484,0.16882813,0.39593578,0.54100575
3.64682341,1.11127343,0.36084508,0.07366806,0.02174024,0.14157534,0.13055699,0.17686847,0.41800152,0.56546500
3.65282641,1.17383859,0.38044193,0.07649299,0.02388967,0.15015413,0.13542846,0.18625138,0.44214402,0.59312820
3.65882941,1.24367376,0.40264488,0.08017096,0.02626291,0.15914662,0.14054675,0.19687447,0.46821776,0.62360452
3.66483242,1.32019111,0.42746720,0.08465935,0.02884497,0.16845620,0.14584703,0.20861731,0.49605739,0.65645254
3.67083542,1.40270721,0.45489426,0.08990914,0.03161681,0.17797494,0.15126233,0.22134181,0.52547687,0.69118050
3.67683842,1.49043974,0.48487624,0.09586461,0.03455535,0.18758419,0.15672367,0.23489290,0.55626871,0.72724839
3.68284142,1.58250638,0.51732113,0.10246299,0.03763362,0.19715586,0.16216040,0.24909961,0.58820342,0.76407222
3.68884442,1.67792676,0.55208848,0.10963414,0.04082092,0.20655426,0.16750076,0.26377667,0.62102912,0.80103070
3.69484742,1.77562795,0.58898449,0.11730037,0.04408316,0.21563860,0.17267260,0.27872662,0.65447176,0.83747451
3.70085043,1.87445381,0.62775857,0.12537637,0.04738325,0.22426595,0.17760431,0.29374245,0.68823573,0.87273798
3.70685343,1.97317833,0.66810187,0.13376936,0.05068155,0.23229475,0.18222602,0.30861087,0.72200529,0.90615298
3.71285643,2.07052295,0.70964792,0.14237960,0.05393646,0.23958849,0.18647083,0.32311598,0.75544663,0.93706449
3.71885943,2.16517742,0.75197563,0.15110111,0.05710515,0.24601962,0.19027626,0.33704338,0.78821082,0.96484741
3.72486243,2.25582376,0.79461462,0.15982283,0.06014426,0.25147335,0.19358563,0.35018455,0.81993759,0.98892367
3.73086543,2.34116261,0.83705289,0.16843001,0.06301077,0.25585126,0.19634952,0.36234138,0.85025998,1.00877907
3.73686843,2.41994112,0.87874667,0.17680604,0.06566287,0.25907452,0.19852701,0.37333069,0.87880976,1.02397891
3.74287144,2.49098156,0.91913224,0.18483450,0.06806090,0.26108645,0.20008685,0.38298860,0.90522375,1.03418169
3.74887444,2.55320959,0.95763937,0.19240153,0.07016827,0.26185450,0.20100835,0.39117455,0.92915073,1.03915020
3.75487744,2.60568126,0.99370597,0.19939832,0.07195243,0.26137139,0.20128203,0.39777489,0.95025896,1.03875934
3.76088044,2.64760797,1.02679356,0.20572382,0.07338570,0.25965544,0.20091001,0.40270593,0.96824407,1.03300046
3.76688344,2.67837824,1.05640288,0.21128742,0.07444615,0.25675003,0.19990603,0.40591632,0.98283716,1.02198175
3.77288644,2.69757591,1.08208927,0.21601159,0.07511827,0.25272231,0.19829522,0.40738862,0.99381279,1.00592494
3.77888944,2.70499383,1.10347705,0.21983435,0.07539362,0.24766114,0.19611357,0.40714028,1.00099667,0.98515820
3.78489245,2.70064274,1.12027256,0.22271155,0.07527123,0.24167450,0.19340719,0.40522365,1.00427269,0.96010583
3.79089545,2.68475485,1.13227510,0.22461869,0.07475791,0.23488627,0.19023124,0.40172530,1.00358898,0.93127504
3.79689845,2.65778195,1.13938535,0.22555233,0.07386828,0.22743286,0.18664881,0.39676465,0.99896264,0.89924056
3.80290145,2.62038796,1.14161094,0.22553098,0.07262465,0.21945944,0.18272949,0.39049171,0.99048290,0.86462768
3.80890445,2.57343594,1.13906865,0.22459531,0.07105669,0.21111627,0.17854799,0.38308428,0.97831241,0.82809445
3.81490745,2.51796975,1.13198312,0.22280771,0.06920081,0.20255505,0.17418248,0.37474447,0.96268634,0.79031363
3.82091046,2.45519072,1.12068193,0.22025119,0.06709941,0.19392534,0.16971304,0.36569463,0.94390927,0.75195526
3.82691346,2.38642972,1.10558708,0.21702746,0.06479990,0.18537140,0.16521994,0.35617275,0.92234967,0.71367007
3.83291646,2.31311534,1.08720298,0.21325444,0.06235354,0.17702920,0.16078190,0.34642744,0.89843208,0.67607455
3.83891946,2.23673876,1.06610140,0.20906303,0.05981414,0.16902387,0.15647444,0.33671247,0.87262704,0.63973768
3.84492246,2.15881628,1.04290362,0.20459335,0.05723670,0.16146739,0.15236807,0.32728098,0.84543905,0.60516985
3.85092546,2.08085050,1.01826062,0.19999055,0.05467595,0.15445682,0.14852669,0.31837954,0.81739290,0.57281390
3.85692846,2.00429110,0.99283178,0.19540026,0.05218484,0.14807273,0.14500592,0.31024196,0.78901877,0.54303844
3.86293147,1.93049646,0.96726302,0.19096391,0.04981312,0.14237806,0.14185159,0.30308324,0.76083670,0.51613334
3.86893447,1.86069733,0.94216516,0.18681402,0.04760596,0.13741730,0.13909843,0.29709359,0.73334089,0.49230732
3.87493747,1.79596364,0.91809333,0.18306966,0.04560273,0.13321603,0.13676883,0.29243279,0.70698457,0.47168748
3.88094047,1.73717576,0.89552839,0.17983233,0.04383587,0.12978078,0.13487206,0.28922506,0.68216602,0.45432075
3.88694347,1.68500112,0.87486095,0.17718232,0.04233003,0.12709924,0.13340360,0.28755461,0.65921628,0.44017680
3.89294647,1.63987726,0.85637892,0.17517575,0.04110144,0.12514086,0.13234503,0.28746209,0.63838920,0.42915261
3.89894947,1.60200203,0.84025895,0.17384248,0.04015748,0.12385782,0.13166419,0.28894211,0.61985423,0.42107829
3.90495248,1.57133140,0.82656219,0.17318492,0.03949657,0.12318636,0.13131592,0.29194201,0.60369230,0.41572406
3.91095548,1.54758533,0.81523471,0.17317783,0.03910834,0.12304860,0.13124316,0.29636199,0.58989506,0.41280835
3.91695848,1.53026140,0.80611240,0.17376917,0.03897406,0.12335465,0.13137858,0.30205679,0.57836750,0.41200673
3.92296148,1.51865621,0.79893039,0.17488198,0.03906736,0.12400518,0.13164660,0.30883882,0.56893397,0.41296171
3.92896448,1.51189364,0.79333630,0.17641712,0.03935514,0.12489435,0.13196577,0.31648290,0.56134722,0.41529305
3.93496748,1.50895922,0.78890711,0.17825706,0.03979875,0.12591289,0.13225151,0.32473238,0.55530038,0.41860857
3.94097049,1.50873934,0.78516861,0.18027019,0.04035534,0.12695159,0.13241902,0.33330666,0.55044107,0.42251523
3.94697349,1.51006404,0.78161683,0.18231581,0.04097929,0.12790473,0.13238622,0.34190971,0.54638731,0.42663027
3.95297649,1.51175161,0.77774033,0.18424949,0.04162376,0.12867360,0.13207679,0.35023955,0.54274442,0.43059211
3.95897949,1.51265363,0.77304263,0.18592849,0.04224223,0.12916988,0.13142298,0.35799819,0.53912230,0.43407084
3.96498249,1.51169858,0.76706353,0.18721723,0.04279005,0.12931882,0.13036817,0.36490176,0.53515237,0.43677813
3.97098549,1.50793241,0.75939877,0.18799235,0.04322587,0.12906199,0.12886906,0.37069044,0.53050331,0.43847604
3.97698849,1.50055478,0.74971700,0.18814744,0.04351291,0.12835961,0.12689744,0.37513779,0.52489529,0.43898475
3.98299150,1.48894937,0.73777348,0.18759694,0.04362008,0.12719233,0.12444135,0.37805921,0.51811182,0.43818885
3.98899450,1.47270744,0.72342010,0.18627934,0.04352285,0.12556235,0.12150576,0.37931899,0.51000894,0.43604200
3.99499750,1.45164365,0.70661125,0.18415944,0.04320386,0.12349384,0.11811256,0.37883584,0.50052147,0.43256984
4.00100050,1.42580386,0.68740560,0.18122954,0.04265327,0.12103269,0.11430003,0.37658664,0.48966595,0.42787092
4.00700350,1.39546459,0.66596373,0.17750970,0.04186885,0.11824553,0.11012174,0.37260811,0.47754043,0.42211573
4.01300650,1.36112434,0.64254188,0.17304687,0.04085573,0.11521811,0.10564496,0.36699652,0.46432108,0.41554365
4.01900950,1.32348730,0.61748223,0.16791319,0.03962595,0.11205302,0.10094859,0.35990531,0.45025588,0.40845794
4.02501251,1.28344001,0.59120025,0.16220335,0.03819780,0.10886690,0.09612087,0.35154069,0.43565559,0.40121877
4.03101551,1.24202204,0.56416962,0.15603118,0.03659486,0.10578723,0.09125669,0.34215551,0.42088266,0.39423452
4.03701851,1.20039165,0.53690554,0.14952578,0.03484507,0.10294865,0.08645490,0.33204144,0.40633821,0.38795129
4.04302151,1.15978781,0.50994701,0.14282706,0.03297950,0.10048923,0.08181544,0.32151983,0.39244787,0.38284112
4.04902451,1.12148962,0.48383873,0.13608114,0.03103124,0.09854639,0.07743660,0.31093169,0.37964689,0.37938883
4.05502751,1.08677466,0.45911342,0.12943565,0.02903423,0.09725298,0.07341230,0.30062678,0.36836496,0.37807803
4.06103052,1.05687738,0.43627500,0.12303503,0.02702206,0.09673330,0.06982964,0.29095266,0.35901141,0.37937642
4.06703352,1.03294881,0.41578309,0.11701619,0.02502699,0.09709937,0.06676652,0.28224355,0.35196113,0.38372080
4.07303652,1.01601866,0.39803946,0.11150441,0.02307904,0.09844744,0.06428970,0.27480979,0.34754171,0.39150217
4.07903952,1.00696095,0.38337655,0.10660979,0.02120514,0.10085481,0.06245305,0.26892791,0.34602200,0.40305118
4.08504252,1.00646398,0.37204836,0.10242426,0.01942862,0.10437714,0.06129613,0.26483181,0.34760269,0.41862456
4.09104552,1.01500547,0.36422392,0.09901920,0.01776869,0.10904617,0.06084308,0.26270519,0.35240883,0.43839280
4.09704852,1.03283361,0.35998334,0.09644372,0.01624022,0.11486806,0.06110194,0.26267554,0.36048468,0.46242958
4.10305153,1.05995444,0.35931648,0.09472371,0.01485365,0.12182233,0.06206423,0.26480977,0.37179102,0.49070337
4.10905453,1.09612613,0.36212416,0.09386155,0.01361502,0.12986140,0.06370490,0.26911176,0.38620482,0.52307171
4.11505753,1.14086020,0.36822188,0.09383647,0.01252618,0.13891089,0.06598269,0.27552176,0.40352146,0.55927833
4.12106053,1.19343001,0.37734574,0.09460564,0.01158512,0.14887064,0.06884080,0.28391775,0.42345933,0.59895371
4.12706353,1.25288625,0.38916056,0.09610586,0.01078633,0.15961638,0.07220799,0.29411867,0.44566669,0.64161899
4.13306653,1.31807921,0.40326977,0.09825572,0.01012131,0.17100216,0.07599994,0.30588959,0.46973071,0.68669361
4.13906953,1.38768731,0.41922687,0.10095834,0.00957909,0.18286350,0.08012111,0.31894843,0.49518828,0.73350647
4.14507254,1.46025118,0.43654818,0.10410443,0.00914674,0.19502100,0.08446678,0.33297424,0.52153835,0.78131053
4.15107554,1.53421237,0.45472633,0.10757568,0.00880999,0.20728464,0.08892550,0.34761669,0.54825546,0.82930046
4.15707854,1.60795548,0.47324440,0.11124832,0.00855369,0.21945831,0.09338175,0.36250646,0.57480391,0.87663293
4.16308154,1.67985239,0.49158987,0.11499674,0.00836239,0.23134471,0.09771875,0.37726622,0.60065230,0.92244878
4.16908454,1.74830720,0.50926834,0.11869713,0.00822079,0.24275028,0.10182148,0.39152178,0.62528763,0.96589647
4.17508754,1.81180010,0.52581635,0.12223092,0.00811415,0.25349004,0.10557961,0.40491300,0.64822884,1.00615580
4.18109055,1.86892892,0.54081285,0.12548793,0.00802870,0.26339224,0.10889051,0.41710417,0.66903897,1.04246106
4.18709355,1.91844642,0.55388911,0.12836919,0.00795189,0.27230246,0.11166192,0.42779330,0.68733574,1.07412269
4.19309655,1.95929228,0.56473660,0.13078932,0.00787270,0.28008719,0.11381448,0.43672012,0.70280002,1.10054651
4.19909955,1.99061842,0.57311262,0.13267828,0.00778177,0.28663663,0.11528384,0.44367246,0.71518200,1.12124976
4.20510255,2.01180671,0.57884357,0.13398264,0.00767153,0.29186671,0.11602232,0.44849076,0.72430483,1.13587328
4.21110555,2.02247863,0.58182569,0.13466619,0.00753624,0.29572015,0.11600001,0.45107059,0.73006570,1.14418937
4.21710855,2.02249664,0.58202350,0.13470994,0.00737199,0.29816658,0.11520540,0.45136324,0.73243437,1.14610500
4.22311156,2.01195739,0.57946595,0.13411152,0.00717663,0.29920191,0.11364528,0.44937421,0.73144939,1.14166039
4.22911456,1.99117747,0.57424064,0.13288414,0.00694966,0.29884666,0.11134415,0.44516003,0.72721232,1.13102306
4.23511756,1.96067248,0.56648646,0.13105499,0.00669208,0.29714383,0.10834301,0.43882341,0.71988016,1.11447789
4.24112056,1.92113085,0.55638504,0.12866335,0.00640622,0.29415598,0.10469766,0.43050715,0.70965675,1.09241359
4.24712356,1.87338357,0.54415148,0.12575846,0.00609552,0.28996213,0.10047655,0.42038710,0.69678335,1.06530649
4.25312656,1.81837167,0.53002491,0.12239724,0.00576433,0.28465425,0.09575835,0.40866463,0.68152902,1.03370243
4.25912956,1.75711284,0.51425925,0.11864198,0.00541770,0.27833391,0.09062918,0.39555890,0.66418133,0.99819763
4.26513257,1.69066877,0.49711463,0.11455817,0.00506118,0.27110895,0.08517987,0.38129932,0.64503777,0.95941952
4.27113557,1.62011466,0.47884984,0.11021243,0.00470062,0.26309044,0.07950311,0.36611859,0.62439813,0.91800824
4.27713857,1.54651192,0.45971604,0.10567076,0.00434197,0.25439014,0.07369074,0.35024649,0.60255826,0.87459976
4.28314157,1.47088502,0.43995192,0.10099709,0.00399120,0.24511837,0.06783135,0.33390468,0.57980529,0.82981094
4.28914457,1.39420299,0.41978034,0.09625212,0.00365414,0.23538239,0.06200800,0.31730266,0.55641424,0.78422720
4.29514757,1.31736581,0.39940653,0.09149250,0.00333645,0.22528540,0.05629646,0.30063478,0.53264611,0.73839295
4.30115058,1.24119565,0.37901752,0.08677040,0.00304349,0.21492597,0.05076377,0.28407850,0.50874720,0.69280484
4.30715358,1.16643245,0.35878280,0.08213324,0.00278040,0.20439788,0.04546724,0.26779354,0.48494933,0.64790776
4.31315658,1.09373348,0.33885588,0.07762376,0.00255205,0.19379041,0.04045389,0.25192200,0.46147095,0.60409337
4.31915958,1.02367592,0.31937644,0.07328023,0.00236309,0.18318875,0.03576022,0.23658911,0.43851839,0.56170076
4.32516258,0.95676177,0.30047276,0.06913668,0.00221799,0.17267460,0.03141247,0.22190447,0.41628740,0.52101886
4.33116558,0.89342407,0.28226427,0.06522332,0.00212110,0.16232682,0.02742705,0.20796354,0.39496432,0.48229008
4.33716858,0.83403381,0.26486376,0.06156686,0.00207669,0.15222195,0.02381133,0.19484920,0.37472685,0.44571476
4.34317159,0.77890652,0.24837925,0.05819076,0.00208899,0.14243461,0.02056458,0.18263326,0.35574417,0.41145593
4.34917459,0.72830824,0.23291514,0.05511543,0.00216224,0.13303768,0.01767907,0.17137764,0.33817627,0.37964402
4.35517759,0.68246007,0.21857275,0.05235832,0.00230063,0.12410225,0.01514117,0.16113531,0.32217255,0.35038115
4.36118059,0.64154142,0.20545005,0.04993387,0.00250833,0.11569729,0.01293260,0.15195083,0.30786964,0.32374487
4.36718359,0.60569149,0.19364067,0.04785334,0.00278937,0.10788903,0.01103146,0.14386042,0.29538863,0.29979095
4.37318659,0.57500928,0.18323224,0.04612459,0.00314757,0.10074017,0.00941339,0.13689183,0.28483177,0.27855552
4.37918959,0.54955227,0.17430418,0.04475177,0.00358636,0.09430884,0.00805251,0.13106375,0.27627902,0.26005618
4.38519260,0.52933394,0.16692500,0.04373500,0.00410861,0.08864741,0.00692225,0.12638509,0.26978452,0.24429244
4.39119560,0.51432068,0.16114947,0.04307004,0.00471643,0.08380126,0.00599611,0.12285410,0.26537324,0.23124542
4.39719860,0.50442841,0.15701553,0.04274802,0.00541092,0.07980744,0.00524824,0.12045748,0.26303819,0.22087708
4.40320160,0.49951929,0.15454141,0.04275528,0.00619193,0.07669339,0.00465392,0.11916951,0.26273820,0.21312913
4.40920460,0.49939901,0.15372300,0.04307325,0.00705780,0.07447574,0.00418993,0.11895143,0.26439659,0.20792175
4.41520760,0.50381501,0.15453155,0.04367853,0.00800514,0.07315921,0.00383481,0.11975091,0.26790084,0.20515240
4.42121061,0.51245587,0.15691200,0.04454312,0.00902862,0.07273572,0.00356898,0.12150198,0.27310322,0.20469481
4.42721361,0.52495227,0.16078202,0.04563474,0.01012081,0.07318369,0.00337491,0.12412516,0.27982270,0.20639833
4.43321661,0.54087950,0.16603177,0.04691742,0.01127210,0.07446765,0.00323711,0.12752803,0.28784786,0.21008784
4.43921961,0.55976187,0.17252459,0.04835210,0.01247065,0.07653809,0.00314211,0.13160618,0.29694089,0.21556424
4.44522261,0.58107885,0.18009857,0.04989746,0.01370249,0.07933171,0.00307846,0.13624446,0.30684258,0.22260566
4.45122561,0.60427309,0.18856906,0.05151086,0.01495163,0.08277199,0.00303667,0.14131871,0.31727816,0.23096945
4.45722861,0.62876005,0.19773215,0.05314932,0.01620036,0.08677019,0.00300910,0.14669772,0.32796388,0.24039500
4.46323162,0.65393930,0.20736896,0.05477060,0.01742958,0.09122669,0.00298988,0.15224555,0.33861404,0.25060727
4.46923462,0.67920704,0.21725075,0.05633429,0.01861921,0.09603277,0.00297486,0.15782409,0.34894846,0.26132122
4.47523762,0.70396976,0.22714474,0.05780295,0.01974874,0.10107280,0.00296152,0.16329583,0.35870002,0.27224686
4.48124062,0.72765856,0.23682034,0.05914315,0.02079776,0.10622672,0.00294883,0.16852674,0.36762211,0.28309493
4.48724362,0.74974387,0.24605586,0.06032650,0.02174662,0.11137291,0.00293724,0.17338933,0.37549583,0.29358306
4.49324662,0.76974996,0.25464515,0.06133060,0.02257694,0.11639121,0.00292852,0.17776556,0.38213662,0.30344218
4.49924962,0.78726897,0.26240426,0.06213986,0.02327234,0.12116619,0.00292573,0.18154981,0.38740022,0.31242311
4.50525263,0.80197380,0.26917757,0.06274613,0.02381889,0.12559042,0.00293311,0.18465156,0.39118760,0.32030291
4.51125563,0.81362939,0.27484335,0.06314927,0.02420563,0.12956771,0.00295594,0.18699795,0.39344884,0.32689096
4.51725863,0.82210189,0.27931842,0.06335737,0.02442500,0.13301610,0.00300050,0.18853579,0.39418574,0.33203433
4.52326163,0.82736525,0.28256157,0.06338689,0.02447305,0.13587061,0.00307387,0.18923334,0.39345289,0.33562237
4.52926463,0.82950480,0.28457575,0.06326249,0.02434966,0.13808552,0.00318386,0.18908139,0.39135734,0.33759013
4.53526763,0.82871743,0.28540873,0.06301663,0.02405851,0.13963606,0.00333880,0.18809381,0.38805656,0.33792057
4.54127064,0.82530819,0.28515211,0.06268888,0.02360696,0.14051951,0.00354736,0.18630749,0.38375483,0.33664529
4.54727364,0.81968318,0.28393877,0.06232501,0.02300585,0.14075557,0.00381838,0.18378151,0.37869806,0.33384377
4.55327664,0.81233869,0.28193869,0.06197580,0.02226904,0.14038593,0.00416059,0.18059567,0.37316706,0.32964112
4.55927964,0.80384692,0.27935325,0.06169564,0.02141299,0.13947309,0.00458240,0.17684841,0.36746950,0.32420417
4.56528264,0.79483847,0.27640825,0.06154089,0.02045622,0.13809854,0.00509155,0.17265399,0.36193072,0.31773639
4.57128564,0.78598214,0.27334580,0.06156807,0.01941862,0.13636014,0.00569487,0.16813929,0.35688360,0.31047139
4.57728864,0.77796281,0.27041540,0.06183199,0.01832089,0.13436902,0.00639791,0.16344010,0.35265794,0.30266559
4.58329165,0.77145801,0.26786457,0.06238372,0.01718383,0.13224603,0.00720466,0.15869713,0.34956951,0.29459017
4.58929465,0.76711410,0.26592940,0.06326866,0.01602777,0.13011790,0.00811715,0.15405198,0.34790932,0.28652258
4.59529765,0.76552312,0.26482533,0.06452461,0.01487201,0.12811328,0.00913523,0.14964298,0.34793339,0.27873816
4.60130065,0.76720099,0.26473858,0.06618010,0.01373426,0.12635879,0.01025621,0.14560137,0.34985344,0.27150196
4.60730365,0.77256832,0.26581862,0.06825282,0.01263033,0.12497535,0.01147469,0.14204772,0.35382899,0.26506129
4.61330665,0.78193436,0.26817199,0.07074848,0.01157372,0.12407477,0.01278235,0.13908887,0.35996098,0.25963911
4.61930965,0.79548507,0.27185761,0.07366002,0.01057548,0.12375690,0.01416788,0.13681546,0.36828749,0.25542863
4.62531266,0.81327575,0.27688402,0.07696719,0.00964408,0.12410733,0.01561698,0.13530015,0.37878152,0.25258929
4.63131566,0.83522865,0.28320847,0.08063668,0.00878541,0.12519568,0.01711248,0.13459655,0.39135117,0.25124409
4.63731866,0.86113569,0.29073798,0.08462267,0.00800285,0.12707465,0.01863452,0.13473893,0.40584214,0.25147847
4.64332166,0.89066625,0.29933238,0.08886795,0.00729746,0.12977968,0.02016096,0.13574264,0.42204249,0.25334057
4.64932466,0.92337969,0.30880911,0.09330540,0.00666816,0.13332920,0.02166776,0.13760521,0.43968966,0.25684287
