energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-0.03301651,9.23524526,0.03611935,1.19655417,0.19666992,2.50103774,2.00231802,4.39463543,0.14015730,1.08572786
-0.02701351,9.33316737,0.03701203,1.22166710,0.19861147,2.51530116,2.02616184,4.43113733,0.14344844,1.10504448
-0.02101051,9.40620371,0.03773679,1.24397175,0.19974099,2.52402800,2.04632914,4.45604014,0.14603605,1.12036845
-0.01500750,9.45182321,0.03828130,1.26310785,0.20004435,2.52612426,2.06225135,4.46856410,0.14788187,1.13134685
-0.00900450,9.46836653,0.03863896,1.27880122,0.19952337,2.52080182,2.07349474,4.46826966,0.14896635,1.13775456
-0.00300150,9.45506056,0.03880912,1.29086822,0.19819508,2.50757849,2.07977078,4.45506279,0.14928946,1.13950088
0.00300150,9.41201002,0.03879705,1.29921789,0.19609060,2.48627083,2.08094264,4.42919138,0.14887074,1.13663214
0.00900450,9.34016718,0.03861369,1.30385181,0.19325377,2.45698007,2.07702791,4.39123348,0.14774883,1.12933005
0.01500750,9.24128149,0.03827526,1.30486186,0.18973956,2.42007171,2.06819744,4.34207798,0.14598038,1.11790600
0.02101051,9.11783129,0.03780261,1.30242609,0.18561238,2.37614967,2.05477070,4.28289874,0.14363840,1.10279127
0.02701351,8.97294010,0.03722048,1.29680294,0.18094423,2.32602572,2.03720762,4.21512319,0.14081016,1.08452388
0.03301651,8.81028068,0.03655656,1.28832394,0.17581302,2.27068536,2.01609741,4.14039622,0.13759465,1.06373225
0.03901951,8.63396938,0.03584055,1.27738528,0.17030080,2.21125107,1.99214459,4.06054052,0.13409977,1.04111648
0.04502251,8.44845431,0.03510302,1.26443828,0.16449217,2.14894426,1.96615248,3.97751419,0.13043936,1.01742796
0.05102551,8.25839990,0.03437442,1.24997908,0.15847285,2.08504685,1.93900466,3.89336655,0.12673007,0.99344777
0.05702851,8.06857093,0.03368401,1.23453759,0.15232830,2.02086369,1.91164460,3.81019290,0.12308828,0.96996503
0.06303152,7.88371852,0.03305890,1.21866600,0.14614260,1.95768672,1.88505396,3.73008911,0.11962721,0.94775555
0.06903452,7.70847064,0.03252321,1.20292685,0.13999743,1.89676183,1.86022988,3.65510663,0.11645409,0.92756159
0.07503752,7.54722916,0.03209738,1.18788096,0.13397113,1.83925911,1.83816168,3.58720874,0.11366776,0.91007344
0.08104052,7.40407540,0.03179756,1.17407533,0.12813795,1.78624719,1.81980751,3.52822869,0.11135650,0.89591305
0.08704352,7.28268602,0.03163531,1.16203130,0.12256735,1.73867193,1.80607123,3.47983053,0.10959633,0.88562036
0.09304652,7.18626027,0.03161740,1.15223311,0.11732335,1.69733987,1.79778025,3.44347323,0.10844963,0.87964248
0.09904952,7.11746016,0.03174577,1.14511728,0.11246396,1.66290647,1.79566460,3.42037897,0.10796426,0.87832584
0.10505253,7.07836399,0.03201776,1.14106290,0.10804063,1.63586899,1.80033800,3.41150626,0.10817303,0.88191150
0.11105553,7.07043410,0.03242641,1.14038334,0.10409775,1.61656396,1.81228117,3.41752852,0.10909360,0.89053336
0.11705853,7.09449880,0.03296094,1.14331947,0.10067215,1.60516860,1.83182814,3.43881871,0.11072869,0.90421930
0.12306153,7.15074854,0.03360730,1.15003467,0.09779269,1.60170608,1.85915564,3.47544064,0.11306670,0.92289483
0.12906453,7.23874572,0.03434882,1.16061185,0.09547983,1.60605368,1.89427627,3.52714698,0.11608253,0.94638904
0.13506753,7.35744736,0.03516689,1.17505246,0.09374535,1.61795362,1.93703541,3.59338431,0.11973861,0.97444248
0.14107054,7.50523954,0.03604167,1.19327763,0.09259209,1.63702562,1.98711212,3.67330496,0.12398618,1.00671655
0.14707354,7.67998199,0.03695274,1.21513120,0.09201380,1.66278083,2.04402405,3.76578539,0.12876660,1.04280390
0.15307654,7.87906141,0.03787973,1.24038459,0.09199510,1.69463639,2.10713621,3.86945053,0.13401279,1.08223971
0.15907954,8.09945144,0.03880288,1.26874309,0.09251162,1.73193021,2.17567333,3.98270318,0.13965068,1.12451310
0.16508254,8.33777756,0.03970349,1.29985349,0.09353018,1.77393552,2.24873556,4.10375784,0.14560059,1.16907867
0.17108554,8.59038499,0.04056435,1.33331244,0.09500924,1.81987492,2.32531695,4.23067766,0.15177862,1.21536770
0.17708854,8.85340786,0.04136992,1.36867529,0.09689937,1.86893360,2.40432634,4.36141355,0.15809798,1.26279879
0.18309155,9.12283811,0.04210658,1.40546516,0.09914399,1.92027183,2.48460990,4.49384438,0.16447019,1.31078784
0.18909455,9.39459298,0.04276266,1.44318176,0.10168020,1.97303662,2.56497500,4.62581717,0.17080625,1.35875727
0.19509755,9.66457995,0.04332846,1.48130984,0.10443976,2.02637259,2.64421461,4.75518642,0.17701767,1.40614432
0.20110055,9.92875865,0.04379614,1.51932714,0.10735025,2.07943231,2.72113174,4.87985177,0.18301751,1.45240860
0.20710355,10.18319941,0.04415962,1.55671168,0.11033632,2.13138628,2.79456338,4.99779329,0.18872133,1.49703879
0.21310655,10.42413808,0.04441440,1.59294850,0.11332105,2.18143257,2.86340349,5.10710406,0.19404811,1.53955864
0.21910955,10.64802745,0.04455738,1.62753586,0.11622743,2.22880646,2.92662441,5.20601964,0.19892115,1.57953222
0.22511256,10.85158497,0.04458670,1.65999103,0.11897985,2.27278999,2.98329645,5.29294414,0.20326904,1.61656859
0.23111556,11.03183696,0.04450154,1.68985583,0.12150570,2.31272149,3.03260515,5.36647297,0.20702652,1.65032580
0.23711856,11.18615904,0.04430202,1.71670203,0.12373690,2.34800488,3.07386584,5.42541188,0.21013543,1.68051428
0.24312156,11.31231227,0.04398906,1.74013665,0.12561136,2.37811857,3.10653525,5.46879253,0.21254563,1.70689947
0.24912456,11.40847451,0.04356435,1.75980727,0.12707444,2.40262366,3.13021985,5.49588415,0.21421587,1.72930373
0.25512756,11.47326592,0.04303024,1.77540720,0.12808018,2.42117096,3.14468056,5.50620142,0.21511462,1.74760726
0.26113057,11.50576763,0.04238982,1.78668047,0.12859233,2.43350649,3.14983382,5.49950809,0.21522076,1.76174798
0.26713357,11.50553226,0.04164686,1.79342642,0.12858526,2.43947500,3.14574883,5.47581642,0.21452415,1.77172031
0.27313657,11.47258525,0.04080586,1.79550352,0.12804442,2.43902112,3.13264080,5.43538190,0.21302598,1.77757258
0.27913957,11.40741583,0.03987208,1.79283236,0.12696664,2.43218791,3.11086058,5.37869333,0.21073893,1.77940316
0.28514257,11.31095716,0.03885156,1.78539728,0.12536003,2.41911253,3.08088060,5.30645805,0.20768701,1.77735532
0.29114557,11.18455520,0.03775111,1.77324652,0.12324354,2.40001920,3.04327777,5.21958235,0.20390511,1.77161084
0.29714857,11.02992672,0.03657825,1.75649071,0.12064625,2.37520945,2.99871358,5.11914745,0.19943834,1.76238262
0.30315158,10.84910751,0.03534122,1.73529944,0.11760630,2.34505015,2.94791231,5.00638143,0.19434094,1.74990650
0.30915458,10.64439210,0.03404881,1.70989611,0.11416957,2.30995967,2.89163796,4.88262774,0.18867507,1.73443274
0.31515758,10.41826740,0.03271029,1.68055110,0.11038821,2.27039295,2.83067085,4.74931142,0.18250925,1.71621737
0.32116058,10.17334278,0.03133524,1.64757346,0.10631892,2.22682613,2.76578489,4.60790393,0.17591678,1.69551397
0.32716358,9.91227946,0.02993338,1.61130160,0.10202122,2.17974151,2.69772623,4.45988797,0.16897391,1.67256625
0.33316658,9.63772252,0.02851439,1.57209338,0.09755572,2.12961356,2.62719444,4.30672356,0.16175812,1.64760180
0.33916958,9.35223817,0.02708771,1.53031598,0.09298240,2.07689674,2.55482678,4.14981668,0.15434635,1.62082729
0.34517259,9.05825933,0.02566238,1.48633628,0.08835906,2.02201557,2.48118627,3.99049172,0.14681344,1.59242537
0.35117559,8.75804143,0.02424691,1.44051207,0.08373999,1.96535739,2.40675395,3.82996868,0.13923071,1.56255338
0.35717859,8.45363020,0.02284907,1.39318454,0.07917481,1.90726801,2.33192548,3.66934591,0.13166477,1.53134381
0.36318159,8.14684205,0.02147588,1.34467245,0.07470763,1.84805029,2.25701201,3.50958894,0.12417662,1.49890640
0.36918459,7.83925729,0.02013347,1.29526806,0.07037646,1.78796533,2.18224510,3.35152534,0.11682112,1.46533160
0.37518759,7.53222515,0.01882710,1.24523502,0.06621298,1.72723609,2.10778502,3.19584556,0.10964661,1.43069519
0.38119060,7.22687938,0.01756117,1.19480804,0.06224251,1.66605274,2.03373186,3.04310909,0.10269501,1.39506337
0.38719360,6.92416236,0.01633922,1.14419428,0.05848427,1.60457935,1.96013853,2.89375522,0.09600203,1.35849828
0.39319660,6.62485525,0.01516403,1.09357603,0.05495184,1.54296117,1.88702481,2.74811735,0.08959769,1.32106324
0.39919960,6.32961175,0.01403768,1.04311438,0.05165385,1.48133194,1.81439150,2.60643968,0.08350699,1.28282751
0.40520260,6.03899288,0.01296168,0.99295355,0.04859472,1.41982059,1.74223387,2.46889519,0.07775078,1.24387018
0.41120560,5.75350034,0.01193706,0.94322531,0.04577553,1.35855707,1.67055366,2.33560372,0.07234656,1.20428310
0.41720860,5.47360662,0.01096446,0.89405323,0.04319491,1.29767674,1.59936898,2.20664911,0.06730948,1.16417259
0.42321161,5.19978025,0.01004423,0.84555636,0.04084994,1.23732327,1.52872183,2.08209465,0.06265315,1.12366010
0.42921461,4.93250512,0.00917652,0.79785213,0.03873693,1.17764999,1.45868296,1.96199614,0.05839049,1.08288173
0.43521761,4.67229358,0.00836136,0.75105832,0.03685220,1.11881978,1.38935402,1.84641212,0.05453443,1.04198699
0.44122061,4.41969315,0.00759865,0.70529398,0.03519269,1.06100360,1.32086734,1.73541130,0.05109841,1.00113679
0.44722361,4.17528749,0.00688827,0.66067935,0.03375645,1.00437805,1.25338335,1.62907699,0.04809683,0.96050108
0.45322661,3.93969219,0.00623005,0.61733498,0.03254297,0.94912221,1.18708634,1.52750886,0.04554518,0.92025625
0.45922961,3.71354655,0.00562376,0.57538006,0.03155340,0.89541411,1.12217887,1.43082249,0.04346003,0.88058259
0.46523262,3.49750216,0.00506913,0.53493024,0.03079054,0.84342710,1.05887532,1.33914683,0.04185883,0.84166194
0.47123562,3.29220949,0.00456581,0.49609525,0.03025872,0.79332643,0.99739509,1.25262031,0.04075949,0.80367551
0.47723862,3.09830323,0.00411334,0.45897638,0.02996348,0.74526617,0.93795582,1.17138585,0.04017969,0.76680208
0.48324162,2.91638706,0.00371112,0.42366413,0.02991121,0.69938666,0.88076698,1.09558521,0.04013610,0.73121639
0.48924462,2.74701840,0.00335838,0.39023611,0.03010848,0.65581244,0.82602408,1.02535294,0.04064336,0.69708766
0.49524762,2.59069349,0.00305416,0.35875540,0.03056147,0.61465075,0.77390357,0.96081021,0.04171298,0.66457815
0.50125063,2.44783272,0.00279724,0.32926933,0.03127516,0.57599032,0.72455865,0.90205868,0.04335203,0.63384145
0.50725363,2.31876645,0.00258617,0.30180875,0.03225250,0.53990067,0.67811576,0.84917435,0.04556190,0.60502064
0.51325663,2.20372129,0.00241921,0.27638775,0.03349363,0.50643139,0.63467200,0.80220169,0.04833694,0.57824584
0.51925963,2.10280670,0.00229436,0.25300380,0.03499499,0.47561161,0.59429308,0.76114790,0.05166318,0.55363140
0.52526263,2.01600225,0.00220929,0.23163815,0.03674862,0.44744939,0.55701195,0.72597741,0.05551725,0.53127260
0.53126563,1.94314563,0.00216140,0.21225658,0.03874142,0.42193109,0.52282800,0.69660670,0.05986533,0.51124191
0.53726863,1.88392198,0.00214779,0.19481019,0.04095467,0.39902059,0.49170665,0.67289961,0.06466252,0.49358501
0.54327164,1.83785501,0.00216528,0.17923637,0.04336367,0.37865856,0.46357953,0.65466323,0.06985241,0.47831680
0.54927464,1.80430067,0.00221044,0.16545978,0.04593759,0.36076174,0.43834511,0.64164473,0.07536711,0.46541768
0.55527764,1.78244414,0.00227962,0.15339336,0.04863962,0.34522245,0.41586986,0.63352930,0.08112769,0.45483027
0.56128064,1.77130107,0.00236895,0.14293933,0.05142733,0.33190844,0.39599001,0.62993951,0.08704507,0.44645712
0.56728364,1.76972357,0.00247443,0.13399026,0.05425335,0.32066326,0.37851407,0.63043648,0.09302142,0.44015944
0.57328664,1.77641183,0.00259193,0.12643011,0.05706625,0.31130725,0.36322589,0.63452290,0.09895195,0.43575729
0.57928964,1.78993144,0.00271730,0.12013548,0.05981180,0.30363935,0.34988863,0.64164828,0.10472718,0.43303134
0.58529265,1.80873673,0.00284637,0.11497682,0.06243426,0.29743966,0.33824929,0.65121647,0.11023555,0.43172627
0.59129565,1.83119970,0.00297509,0.11081998,0.06487799,0.29247293,0.32804397,0.66259530,0.11536631,0.43155580
0.59729865,1.85564401,0.00309954,0.10752776,0.06708911,0.28849284,0.31900362,0.67512840,0.12001255,0.43220940
0.60330165,1.88038290,0.00321601,0.10496173,0.06901713,0.28524699,0.31086018,0.68814866,0.12407428,0.43336018
0.60930465,1.90376007,0.00332113,0.10298420,0.07061665,0.28248241,0.30335280,0.70099322,0.12746142,0.43467400
0.61530765,1.92419160,0.00341186,0.10146031,0.07184886,0.27995143,0.29623408,0.71301915,0.13009662,0.43581916
0.62131066,1.94020746,0.00348561,0.10026015,0.07268289,0.27741772,0.28927591,0.72361948,0.13191765,0.43647641
0.62731366,1.95049082,0.00354030,0.09926096,0.07309686,0.27466211,0.28227473,0.73223870,0.13287938,0.43634874
0.63331666,1.95391319,0.00357435,0.09834921,0.07307867,0.27148797,0.27505606,0.73838721,0.13295521,0.43517058
0.63931966,1.94956413,0.00358678,0.09742249,0.07262640,0.26772606,0.26747792,0.74165398,0.13213784,0.43271589
0.64532266,1.93677376,0.00357721,0.09639123,0.07174838,0.26323834,0.25943319,0.74171682,0.13043947,0.42880481
0.65132566,1.91512737,0.00354588,0.09518002,0.07046277,0.25792087,0.25085066,0.73834981,0.12789119,0.42330864
0.65732866,1.88447122,0.00349360,0.09372861,0.06879696,0.25170548,0.24169491,0.73142744,0.12454189,0.41615277
0.66333167,1.84490937,0.00342180,0.09199243,0.06678646,0.24456016,0.23196486,0.72092542,0.12045648,0.40731763
0.66933467,1.79679177,0.00333247,0.08994262,0.06447359,0.23648833,0.22169121,0.70691786,0.11571367,0.39683746
0.67533767,1.74069415,0.00322810,0.08756568,0.06190601,0.22752681,0.21093297,0.68957123,0.11040333,0.38479727
0.68134067,1.67739075,0.00311167,0.08486255,0.05913496,0.21774287,0.19977308,0.66913512,0.10462364,0.37132783
0.68734367,1.60782130,0.00298658,0.08184736,0.05621353,0.20723026,0.18831356,0.64593051,0.09847797,0.35659933
0.69334667,1.53305359,0.00285656,0.07854580,0.05319498,0.19610465,0.17667030,0.62033589,0.09207197,0.34081373
0.69934967,1.45424366,0.00272568,0.07499319,0.05013098,0.18449850,0.16496774,0.59277198,0.08551051,0.32419644
0.70535268,1.37259510,0.00259822,0.07123239,0.04707018,0.17255582,0.15333373,0.56368579,0.07889508,0.30698756
0.71135568,1.28931940,0.00247865,0.06731159,0.04405689,0.16042676,0.14189472,0.53353464,0.07232140,0.28943314
0.71735868,1.20559876,0.00237157,0.06328211,0.04113002,0.14826255,0.13077148,0.50277086,0.06587735,0.27177691
0.72336168,1.12255292,0.00228166,0.05919627,0.03832235,0.13621072,0.12007545,0.47182788,0.05964153,0.25425264
0.72936468,1.04121098,0.00221360,0.05510546,0.03566006,0.12441096,0.10990586,0.44110803,0.05368207,0.23707756
0.73536768,0.96248905,0.00217211,0.05105843,0.03316259,0.11299151,0.10034759,0.41097269,0.04805604,0.22044706
0.74137069,0.88717425,0.00216180,0.04709985,0.03084273,0.10206648,0.09146986,0.38173494,0.04280924,0.20453056
0.74737369,0.81591502,0.00218724,0.04326926,0.02870709,0.09173370,0.08332562,0.35365484,0.03797637,0.18946898
0.75337669,0.74921782,0.00225285,0.03960028,0.02675665,0.08207355,0.07595162,0.32693737,0.03358162,0.17537341
0.75937969,0.68744946,0.00236291,0.03612026,0.02498762,0.07314841,0.06936908,0.30173292,0.02963945,0.16232521
0.76538269,0.63084463,0.00252150,0.03285014,0.02339239,0.06500273,0.06358477,0.27814003,0.02615565,0.15037717
0.77138569,0.57951761,0.00273250,0.02980474,0.02196053,0.05766380,0.05859255,0.25621009,0.02312854,0.13955570
0.77738869,0.53347736,0.00299955,0.02699319,0.02067991,0.05114284,0.05437499,0.23595361,0.02055029,0.12986375
0.78339170,0.49264481,0.00332605,0.02441962,0.01953774,0.04543659,0.05090528,0.21734755,0.01840818,0.12128437
0.78939470,0.45687156,0.00371510,0.02208397,0.01852160,0.04052904,0.04814903,0.20034336,0.01668595,0.11378451
0.79539770,0.42595895,0.00416955,0.01998296,0.01762039,0.03639342,0.04606614,0.18487531,0.01536510,0.10731902
0.80140070,0.39967678,0.00469197,0.01811099,0.01682515,0.03299414,0.04461246,0.17086852,0.01442600,0.10183461
0.80740370,0.37778092,0.00528471,0.01646113,0.01612972,0.03028883,0.04374142,0.15824667,0.01384901,0.09727366
0.81340670,0.36002933,0.00594989,0.01502602,0.01553131,0.02823024,0.04340539,0.14693874,0.01361547,0.09357771
0.81940970,0.34619610,0.00668949,0.01379865,0.01503087,0.02676800,0.04355693,0.13688487,0.01370854,0.09069060
0.82541271,0.33608331,0.00750538,0.01277305,0.01463327,0.02585032,0.04414988,0.12804104,0.01411390,0.08856120
0.83141571,0.32953042,0.00839944,0.01194487,0.01434739,0.02542539,0.04514029,0.12038247,0.01482045,0.08714572
0.83741871,0.32642137,0.00937359,0.01131177,0.01418598,0.02544272,0.04648723,0.11390580,0.01582074,0.08640964
0.84342171,0.32668934,0.01042991,0.01087362,0.01416545,0.02585415,0.04815352,0.10863009,0.01711138,0.08632916
0.84942471,0.33031921,0.01157067,0.01063263,0.01430543,0.02661482,0.05010635,0.10459657,0.01869331,0.08689233
0.85542771,0.33734802,0.01279841,0.01059327,0.01462835,0.02768381,0.05231789,0.10186744,0.02057194,0.08809982
0.86143072,0.34786340,0.01411593,0.01076204,0.01515874,0.02902474,0.05476580,0.10052369,0.02275716,0.08996537
0.86743372,0.36200020,0.01552626,0.01114719,0.01592266,0.03060605,0.05743370,0.10066212,0.02526320,0.09251583
0.87343672,0.37993542,0.01703262,0.01175827,0.01694686,0.03240125,0.06031163,0.10239175,0.02810839,0.09579103
0.87943972,0.40188158,0.01863822,0.01260560,0.01825804,0.03438888,0.06339640,0.10582965,0.03131470,0.09984312
0.88544272,0.42807875,0.02034611,0.01369974,0.01988206,0.03655235,0.06669189,0.11109647,0.03490718,0.10473572
0.89144572,0.45878517,0.02215889,0.01505092,0.02184311,0.03887967,0.07020922,0.11831165,0.03891319,0.11054256
0.89744872,0.49426697,0.02407845,0.01666840,0.02416298,0.04136294,0.07396694,0.12758859,0.04336154,0.11734577
0.90345173,0.53478688,0.02610552,0.01855998,0.02686035,0.04399777,0.07799102,0.13902981,0.04828142,0.12523369
0.90945473,0.58059251,0.02823940,0.02073153,0.02995020,0.04678256,0.08231475,0.15272226,0.05370129,0.13429832
0.91545773,0.63190434,0.03047751,0.02318657,0.03344330,0.04971767,0.08697866,0.16873301,0.05964767,0.14463228
0.92146073,0.68890395,0.03281503,0.02592610,0.03734592,0.05280456,0.09203028,0.18710529,0.06614386,0.15632544
0.92746373,0.75172283,0.03524463,0.02894849,0.04165961,0.05604491,0.09752386,0.20785515,0.07320874,0.16946128
0.93346673,0.82043240,0.03775621,0.03224962,0.04638123,0.05943972,0.10352020,0.23096890,0.08085558,0.18411302
0.93946973,0.89503559,0.04033679,0.03582318,0.05150312,0.06298851,0.11008632,0.25640129,0.08909099,0.20033969
0.94547274,0.97546056,0.04297050,0.03966119,0.05701351,0.06668860,0.11729527,0.28407470,0.09791410,0.21818237
0.95147574,1.06155687,0.04563875,0.04375473,0.06289699,0.07053458,0.12522599,0.31387939,0.10731590,0.23766064
0.95747874,1.15309452,0.04832053,0.04809488,0.06913521,0.07451788,0.13396309,0.34567475,0.11727882,0.25876947
0.96348174,1.24976592,0.05099284,0.05267371,0.07570766,0.07862660,0.14359676,0.37929168,0.12777673,0.28147684
0.96948474,1.35119095,0.05363131,0.05748550,0.08259240,0.08284558,0.15422254,0.41453601,0.13877511,0.30572205
0.97548774,1.45692485,0.05621089,0.06252788,0.08976694,0.08715658,0.16594101,0.45119281,0.15023157,0.33141501
0.98149075,1.56646868,0.05870665,0.06780303,0.09720887,0.09153875,0.17885730,0.48903147,0.16209667,0.35843650
0.98749375,1.67928177,0.06109460,0.07331870,0.10489645,0.09596929,0.19308020,0.52781137,0.17431488,0.38663957
0.99349675,1.79479553,0.06335257,0.07908909,0.11280901,0.10042409,0.20872096,0.56728781,0.18682585,0.41585190
0.99949975,1.91242785,0.06546094,0.08513529,0.12092702,0.10487867,0.22589144,0.60721795,0.19956562,0.44587916
1.00550275,2.03159706,0.06740337,0.09148555,0.12923197,0.10930896,0.24470171,0.64736648,0.21246801,0.47650918
1.01150575,2.15173470,0.06916733,0.09817490,0.13770587,0.11369211,0.26525687,0.68751061,0.22546585,0.50751678
1.01750875,2.27229613,0.07074448,0.10524435,0.14633055,0.11800725,0.28765310,0.72744414,0.23849211,0.53866898
1.02351176,2.39276817,0.07213087,0.11273955,0.15508659,0.12223602,0.31197298,0.76698039,0.25148085,0.56973033
1.02951476,2.51267318,0.07332685,0.12070880,0.16395215,0.12636295,0.33828007,0.80595368,0.26436783,0.60046805
1.03551776,2.63156921,0.07433684,0.12920067,0.17290159,0.13037559,0.36661291,0.84421924,0.27709092,0.63065680
1.04152076,2.74904593,0.07516888,0.13826101,0.18190410,0.13426443,0.39697857,0.88165166,0.28959009,0.66008262
1.04752376,2.86471659,0.07583397,0.14792963,0.19092233,0.13802253,0.42934609,0.91814171,0.30180715,0.68854605
1.05352676,2.97820639,0.07634531,0.15823676,0.19991124,0.14164494,0.46364004,0.95359181,0.31368517,0.71586411
1.05952976,3.08913803,0.07671744,0.16919936,0.20881723,0.14512794,0.49973458,0.98791043,0.32516771,0.74187116
1.06553277,3.19711526,0.07696530,0.18081751,0.21757760,0.14846808,0.53744841,1.02100570,0.33619783,0.76641858
1.07153577,3.30170587,0.07710336,0.19307111,0.22612049,0.15166120,0.57654103,1.05277863,0.34671708,0.78937345
1.07753877,3.40242525,0.07714475,0.20591701,0.23436535,0.15470140,0.61671067,1.08311652,0.35666459,0.81061630
1.08354177,3.49872206,0.07710055,0.21928688,0.24222387,0.15758006,0.65759422,1.11188696,0.36597615,0.83003835
1.08954477,3.58996727,0.07697921,0.23308584,0.24960153,0.16028499,0.69876959,1.13893290,0.37458378,0.84753838
1.09554777,3.67544804,0.07678613,0.24719218,0.25639962,0.16279980,0.73976050,1.16406937,0.38241542,0.86301973
1.10155078,3.75436722,0.07652349,0.26145815,0.26251764,0.16510350,0.78004395,1.18708208,0.38939525,0.87638772
1.10755378,3.82584961,0.07619018,0.27571196,0.26785613,0.16717045,0.81906032,1.20772825,0.39544438,0.88754785
1.11355678,3.88895504,0.07578208,0.28976095,0.27231962,0.16897056,0.85622589,1.22573986,0.40048214,0.89640503
1.11955978,3.94269851,0.07529235,0.30339594,0.27581982,0.17046994,0.89094745,1.24082935,0.40442781,0.90286415
1.12556278,3.98607699,0.07471203,0.31639659,0.27827859,0.17163178,0.92263869,1.25269755,0.40720291,0.90683207
1.13156578,4.01810184,0.07403069,0.32853764,0.27963092,0.17241764,0.95073762,1.26104372,0.40873380,0.90822096
1.13756878,4.03783578,0.07323713,0.33959576,0.27982743,0.17278889,0.97472461,1.26557717,0.40895469,0.90695304
1.14357179,4.04443281,0.07232021,0.34935683,0.27883662,0.17270841,0.99414000,1.26602998,0.40781067,0.90296638
1.14957479,4.03717898,0.07126967,0.35762325,0.27664647,0.17214242,1.00860080,1.26217022,0.40526092,0.89622146
1.15557779,4.01553231,0.07007684,0.36422105,0.27326550,0.17106222,1.01781558,1.25381501,0.40128164,0.88670815
1.16158079,3.97915944,0.06873536,0.36900637,0.26872326,0.16944603,1.02159687,1.24084254,0.39586874,0.87445250
1.16758379,3.92796712,0.06724178,0.37187114,0.26307007,0.16728050,1.01987043,1.22320271,0.38904001,0.85952295
1.17358679,3.86212660,0.06559604,0.37274762,0.25637623,0.16456210,1.01268084,1.20092543,0.38083671,0.84203547
1.17958979,3.78208932,0.06380174,0.37161152,0.24873049,0.16129810,1.00019320,1.17412628,0.37132439,0.82215706
1.18559280,3.68859274,0.06186636,0.36848369,0.24023813,0.15750719,0.98269056,1.14300901,0.36059290,0.80010735
1.19159580,3.58265552,0.05980124,0.36343007,0.23101845,0.15321968,0.96056722,1.10786476,0.34875549,0.77615789
1.19759880,3.46556171,0.05762141,0.35656007,0.22120191,0.14847721,0.93431804,1.06906785,0.33594708,0.75062913
1.20360180,3.33883449,0.05534530,0.34802333,0.21092699,0.14333199,0.90452411,1.02706821,0.32232162,0.72388484
1.20960480,3.20420004,0.05299426,0.33800504,0.20033686,0.13784567,0.87183538,0.98238084,0.30804868,0.69632425
1.21560780,3.06354289,0.05059201,0.32671989,0.18957597,0.13208770,0.83695088,0.93557269,0.29330943,0.66837205
1.22161081,2.91885465,0.04816399,0.31440512,0.17878670,0.12613348,0.80059724,0.88724737,0.27829200,0.64046670
1.22761381,2.77217799,0.04573658,0.30131277,0.16810609,0.12006213,0.76350649,0.83802860,0.26318665,0.61304743
1.23361681,2.62554830,0.04333638,0.28770149,0.15766287,0.11395422,0.72639391,0.78854292,0.24818065,0.58654048
1.23961981,2.48093540,0.04098941,0.27382840,0.14757476,0.10788934,0.68993685,0.73940249,0.23345332,0.56134538
1.24562281,2.34018783,0.03872040,0.25994108,0.13794622,0.10194372,0.65475521,0.69118871,0.21917128,0.53782154
1.25162581,2.20498194,0.03655207,0.24627024,0.12886662,0.09618812,0.62139455,0.64443729,0.20548418,0.51627617
1.25762881,2.07677803,0.03450461,0.23302320,0.12040902,0.09068575,0.59031211,0.59962553,0.19252102,0.49695379
1.26363182,1.95678515,0.03259515,0.22037850,0.11262938,0.08549074,0.56186652,0.55716210,0.18038729,0.48002798
1.26963482,1.84593620,0.03083752,0.20848176,0.10556656,0.08064682,0.53631131,0.51737991,0.16916295,0.46559574
1.27563782,1.74487404,0.02924205,0.19744299,0.09924274,0.07618657,0.51379256,0.48053209,0.15890138,0.45367485
1.28164082,1.65394932,0.02781565,0.18733529,0.09366456,0.07213110,0.49435048,0.44679146,0.14962929,0.44420422
1.28764382,1.57322989,0.02656200,0.17819504,0.08882479,0.06849023,0.47792503,0.41625311,0.14134766,0.43704743
1.29364682,1.50252128,0.02548196,0.17002349,0.08470456,0.06526315,0.46436500,0.38894023,0.13403361,0.43199924
1.29964982,1.44139738,0.02457420,0.16278956,0.08127603,0.06243953,0.45344041,0.36481265,0.12764304,0.42879495
1.30565283,1.38923996,0.02383588,0.15643375,0.07850550,0.06000103,0.44485740,0.34377790,0.12211410,0.42712211
1.31165583,1.34528529,0.02326363,0.15087295,0.07635682,0.05792312,0.43827525,0.32570408,0.11737121,0.42663427
1.31765883,1.30867593,0.02285447,0.14600581,0.07479497,0.05617717,0.43332470,0.31043428,0.11332946,0.42696603
1.32366183,1.27851567,0.02260694,0.14171861,0.07378976,0.05473268,0.42962688,0.29780166,0.10989931,0.42774903
1.32966483,1.25392525,0.02252224,0.13789116,0.07331948,0.05355955,0.42681213,0.28764489,0.10699135,0.42862794
1.33566783,1.23409668,0.02260534,0.13440266,0.07337428,0.05263037,0.42453805,0.27982313,0.10452089,0.42927609
1.34167084,1.21834416,0.02286605,0.13113717,0.07395934,0.05192245,0.42250614,0.27423018,0.10241227,0.42940983
1.34767384,1.20614932,0.02332005,0.12798860,0.07509748,0.05141972,0.42047629,0.27080708,0.10060278,0.42880135
1.35367684,1.19719934,0.02398974,0.12486491,0.07683113,0.05111427,0.41827887,0.26955280,0.09904586,0.42728912
