energy_ev,total_up,Au_p_up,Au_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.20860430,0.55558834,0.47266449,0.01153405,0.22490529,0.00000000,0.01356438,0.03115223,0.03831334,0.03115750
3.21460730,0.56206828,0.47348387,0.01147537,0.20489965,0.00000000,0.01274305,0.03208870,0.03829005,0.02894071
3.22061031,0.57120950,0.47597933,0.01148951,0.19086570,0.00000000,0.01209558,0.03324697,0.03840326,0.02740480
3.22661331,0.58268620,0.47985973,0.01156612,0.18267630,0.00000000,0.01161516,0.03461893,0.03863002,0.02656419
3.23261631,0.59622431,0.48486001,0.01169583,0.18022801,0.00000000,0.01129500,0.03620127,0.03894984,0.02643323
3.23861931,0.61161329,0.49075244,0.01187048,0.18344583,0.00000000,0.01112866,0.03799587,0.03934553,0.02702642
3.24462231,0.62871384,0.49735507,0.01208345,0.19228415,0.00000000,0.01111025,0.04000982,0.03980391,0.02835835
3.25062531,0.64746107,0.50453720,0.01232973,0.20672378,0.00000000,0.01123459,0.04225518,0.04031616,0.03044309
3.25662831,0.66786276,0.51222150,0.01260597,0.22676535,0.00000000,0.01149714,0.04474828,0.04087808,0.03329335
3.26263132,0.68999276,0.52038255,0.01291044,0.25241920,0.00000000,0.01189393,0.04750875,0.04148988,0.03691919
3.26863432,0.71397957,0.52904208,0.01324281,0.28369225,0.00000000,0.01242133,0.05055812,0.04215586,0.04132648
3.27463732,0.73999067,0.53826090,0.01360396,0.32057251,0.00000000,0.01307577,0.05391825,0.04288370,0.04651509
3.28064032,0.76821330,0.54812813,0.01399563,0.36301179,0.00000000,0.01385331,0.05760932,0.04368359,0.05247692
3.28664332,0.79883244,0.55874821,0.01442010,0.41090761,0.00000000,0.01474932,0.06164786,0.04456712,0.05919388
3.29264632,0.83200734,0.57022644,0.01487971,0.46408514,0.00000000,0.01575794,0.06604455,0.04554608,0.06663599
3.29864932,0.86784773,0.58265387,0.01537654,0.52228015,0.00000000,0.01687175,0.07080213,0.04663112,0.07475962
3.30465233,0.90639108,0.59609246,0.01591200,0.58512408,0.00000000,0.01808135,0.07591345,0.04783051,0.08350606
3.31065533,0.94758226,0.61056136,0.01648645,0.65213221,0.00000000,0.01937502,0.08135982,0.04914891,0.09280056
3.31665833,0.99125700,0.62602512,0.01709897,0.72269576,0.00000000,0.02073857,0.08710966,0.05058628,0.10255196
3.32266133,1.03713012,0.64238476,0.01774712,0.79607886,0.00000000,0.02215516,0.09311775,0.05213705,0.11265290
3.32866433,1.08478962,0.65947213,0.01842684,0.87142098,0.00000000,0.02360539,0.09932502,0.05378955,0.12298083
3.33466733,1.13369720,0.67704812,0.01913246,0.94774523,0.00000000,0.02506747,0.10565893,0.05552574,0.13339976
3.34067034,1.18319555,0.69480494,0.01985677,1.02397263,0.00000000,0.02651749,0.11203463,0.05732130,0.14376274
3.34667334,1.23252231,0.71237242,0.02059123,1.09894224,0.00000000,0.02792993,0.11835668,0.05914606,0.15391511
3.35267634,1.28083036,0.72932820,0.02132626,1.17143675,0.00000000,0.02927824,0.12452149,0.06096477,0.16369829
3.35867934,1.32721352,0.74521126,0.02205159,1.24021254,0.00000000,0.03053550,0.13042029,0.06273817,0.17295416
3.36468234,1.37073664,0.75953822,0.02275670,1.30403339,0.00000000,0.03167522,0.13594254,0.06442437,0.18152974
3.37068534,1.41046854,0.77182161,0.02343126,1.36170636,0.00000000,0.03267211,0.14097967,0.06598030,0.18928199
3.37668834,1.44551639,0.78158904,0.02406556,1.41211836,0.00000000,0.03350295,0.14542896,0.06736344,0.19608254
3.38269135,1.47505961,0.78840252,0.02465099,1.45427188,0.00000000,0.03414731,0.14919738,0.06853343,0.20182225
3.38869435,1.49838172,0.79187672,0.02518039,1.48731820,0.00000000,0.03458828,0.15220527,0.06945375,0.20641505
3.39469735,1.51489847,0.79169538,0.02564836,1.51058643,0.00000000,0.03481307,0.15438957,0.07009316,0.20980131
3.40070035,1.52418087,0.78762499,0.02605152,1.52360711,0.00000000,0.03481348,0.15570654,0.07042702,0.21195019
3.40670335,1.52597186,0.77952504,0.02638858,1.52612914,0.00000000,0.03458620,0.15613372,0.07043829,0.21286102
3.41270635,1.52019601,0.76735444,0.02666041,1.51812920,0.00000000,0.03413292,0.15567121,0.07011818,0.21256359
3.41870935,1.50696161,0.75117379,0.02686991,1.49981315,0.00000000,0.03346027,0.15434190,0.06946652,0.21111736
3.42471236,1.48655538,0.73114349,0.02702180,1.47160938,0.00000000,0.03257963,0.15219102,0.06849168,0.20860950
3.43071536,1.45943006,0.70751792,0.02712238,1.43415449,0.00000000,0.03150669,0.14928457,0.06721025,0.20515196
3.43671836,1.42618570,0.68063599,0.02717912,1.38827182,0.00000000,0.03026090,0.14570716,0.06564626,0.20087767
3.44272136,1.38754579,0.65090873,0.02720029,1.33494414,0.00000000,0.02886485,0.14155898,0.06383024,0.19593592
3.44872436,1.34432953,0.61880457,0.02719450,1.27528163,0.00000000,0.02734347,0.13695227,0.06179800,0.19048741
3.45472736,1.29742179,0.58483310,0.02717029,1.21048679,0.00000000,0.02572326,0.13200734,0.05958928,0.18469887
3.46073037,1.24774231,0.54952820,0.02713572,1.14181795,0.00000000,0.02403146,0.12684844,0.05724631,0.17873777
3.46673337,1.19621565,0.51343127,0.02709804,1.07055289,0.00000000,0.02229526,0.12159945,0.05481241,0.17276718
3.47273637,1.14374348,0.47707538,0.02706337,0.99795435,0.00000000,0.02054108,0.11637991,0.05233059,0.16694115
3.47873937,1.09118018,0.44097102,0.02703658,0.92523872,0.00000000,0.01879384,0.11130122,0.04984235,0.16140074
3.48474237,1.03931303,0.40559392,0.02702114,0.85354918,0.00000000,0.01707649,0.10646340,0.04738666,0.15627080
3.49074537,0.98884743,0.37137546,0.02701918,0.78393406,0.00000000,0.01540950,0.10195248,0.04499912,0.15165785
3.49674837,0.94039777,0.33869576,0.02703159,0.71733128,0.00000000,0.01381056,0.09783859,0.04271144,0.14764892
3.50275138,0.89448374,0.30787958,0.02705825,0.65455879,0.00000000,0.01229441,0.09417480,0.04055111,0.14431149
3.50875438,0.85153201,0.27919502,0.02709833,0.59631123,0.00000000,0.01087274,0.09099683,0.03854142,0.14169443
3.51475738,0.81188276,0.25285472,0.02715068,0.54316224,0.00000000,0.00955427,0.08832344,0.03670161,0.13983003
3.52076038,0.77580015,0.22901918,0.02721423,0.49557182,0.00000000,0.00834487,0.08615768,0.03504732,0.13873674
3.52676338,0.74348590,0.20780198,0.02728844,0.45389787,0.00000000,0.00724778,0.08448868,0.03359113,0.13842269
3.53276638,0.71509498,0.18927617,0.02737377,0.41841086,0.00000000,0.00626392,0.08329399,0.03234327,0.13888965
3.53876938,0.69075201,0.17348152,0.02747207,0.38931034,0.00000000,0.00539220,0.08254238,0.03131235,0.14013722
3.54477239,0.67056762,0.16043200,0.02758697,0.36674233,0.00000000,0.00462985,0.08219679,0.03050609,0.14216700
3.55077539,0.65465325,0.15012305,0.02772417,0.35081603,0.00000000,0.00397285,0.08221738,0.02993205,0.14498651
3.55677839,0.64313377,0.14253820,0.02789162,0.34161905,0.00000000,0.00341615,0.08256454,0.02959817,0.14861257
3.56278139,0.63615671,0.13765457,0.02809958,0.33922984,0.00000000,0.00295411,0.08320159,0.02951322,0.15307380
3.56878439,0.63389766,0.13544708,0.02836058,0.34372663,0.00000000,0.00258070,0.08409710,0.02968703,0.15841226
3.57478739,0.63656122,0.13589105,0.02868918,0.35519221,0.00000000,0.00228977,0.08522672,0.03013051,0.16468379
3.58079040,0.64437725,0.13896307,0.02910162,0.37371399,0.00000000,0.00207526,0.08657438,0.03085545,0.17195708
3.58679340,0.65759238,0.14464022,0.02961529,0.39937933,0.00000000,0.00193130,0.08813278,0.03187402,0.18031135
3.59279640,0.67645709,0.15289758,0.03024809,0.43226611,0.00000000,0.00185238,0.08990324,0.03319814,0.18983267
3.59879940,0.70120868,0.16370426,0.03101766,0.47242903,0.00000000,0.00183337,0.09189475,0.03483852,0.20060896
3.60480240,0.73205108,0.17701826,0.03194048,0.51988220,0.00000000,0.00186956,0.09412247,0.03680368,0.21272394
3.61080540,0.76913217,0.19278042,0.03303093,0.57457896,0.00000000,0.00195665,0.09660557,0.03909870,0.22625008
3.61680840,0.81252002,0.21090790,0.03430036,0.63639010,0.00000000,0.00209075,0.09936465,0.04172403,0.24124111
3.62281141,0.86217915,0.23128759,0.03575609,0.70508170,0.00000000,0.00226835,0.10241885,0.04467424,0.25772425
3.62881441,0.91794823,0.25376997,0.03740058,0.78029405,0.00000000,0.00248625,0.10578280,0.04793687,0.27569269
3.63481741,0.97952075,0.27816394,0.03923063,0.86152323,0.00000000,0.00274154,0.10946361,0.05149150,0.29509879
3.64082041,1.04642987,0.30423286,0.04123677,0.94810660,0.00000000,0.00303157,0.11345810,0.05530892,0.31584836
3.64682341,1.11803887,0.33169249,0.04340291,1.03921374,0.00000000,0.00335390,0.11775039,0.05935076,0.33779651
3.65282641,1.19353807,0.36021090,0.04570615,1.13384399,0.00000000,0.00370633,0.12231007,0.06356936,0.36074546
3.65882941,1.27194925,0.38941076,0.04811693,1.23083128,0.00000000,0.00408688,0.12709111,0.06790812,0.38444450
3.66483242,1.35213780,0.41887401,0.05059944,1.32885716,0.00000000,0.00449378,0.13203145,0.07230220,0.40859245
3.67083542,1.43283283,0.44814896,0.05311235,1.42647173,0.00000000,0.00492555,0.13705360,0.07667973,0.43284261
3.67683842,1.51265474,0.47675962,0.05560977,1.52212265,0.00000000,0.00538096,0.14206600,0.08096333,0.45681009
3.68284142,1.59014958,0.50421699,0.05804252,1.61419108,0.00000000,0.00585912,0.14696526,0.08507211,0.48008147
3.68884442,1.66382894,0.53003195,0.06035957,1.70103363,0.00000000,0.00635948,0.15163912,0.08892387,0.50222634
3.69484742,1.73221391,0.55372912,0.06250963,1.78102866,0.00000000,0.00688181,0.15597013,0.09243756,0.52281033
3.70085043,1.79388104,0.57486113,0.06444285,1.85262504,0.00000000,0.00742620,0.15983968,0.09553585,0.54140902
3.70685343,1.84750861,0.59302271,0.06611252,1.91439124,0.00000000,0.00799307,0.16313238,0.09814768,0.55762221
3.71285643,1.89192066,0.60786380,0.06747667,1.96506255,0.00000000,0.00858301,0.16574046,0.10021078,0.57108778
3.71885943,1.92612715,0.61910112,0.06849961,2.00358422,0.00000000,0.00919675,0.16756807,0.10167382,0.58149451
3.72486243,1.94935790,0.62652763,0.06915312,2.02914839,0.00000000,0.00983499,0.16853517,0.10249840,0.58859329
3.73086543,1.96108896,0.63001934,0.06941752,2.04122309,0.00000000,0.01049823,0.16858089,0.10266052,0.59220607
3.73686843,1.96106002,0.62953915,0.06928231,2.03957179,0.00000000,0.01118661,0.16766615,0.10215156,0.59223219
3.74287144,1.94928210,0.62513758,0.06874650,2.02426267,0.00000000,0.01189967,0.16577553,0.10097880,0.58865178
3.74887444,1.92603512,0.61695027,0.06781858,1.99566708,0.00000000,0.01263618,0.16291810,0.09916537,0.58152606
3.75487744,1.89185578,0.60519243,0.06651613,1.95444727,0.00000000,0.01339390,0.15912741,0.09674956,0.57099454
3.76088044,1.84751623,0.59015060,0.06486509,1.90153419,0.00000000,0.01416946,0.15446053,0.09378379,0.55726937
3.76688344,1.79399493,0.57217202,0.06289877,1.83809639,0.00000000,0.01495816,0.14899622,0.09033300,0.54062707
3.77288644,1.73244108,0.55165228,0.06065659,1.76550150,0.00000000,0.01575398,0.14283232,0.08647273,0.52139821
3.77888944,1.66413458,0.52902176,0.05818268,1.68527236,0.00000000,0.01654946,0.13608265,0.08228690,0.49995539
3.78489245,1.59044340,0.50473168,0.05552438,1.59903963,0.00000000,0.01733585,0.12887329,0.07786541,0.47670041
3.79089545,1.51278038,0.47924010,0.05273071,1.50849311,0.00000000,0.01810319,0.12133872,0.07330165,0.45205094
3.79689845,1.43256137,0.45299884,0.04985089,1.41533381,0.00000000,0.01884055,0.11361783,0.06869009,0.42642756
3.80290145,1.35116639,0.42644153,0.04693292,1.32122863,0.00000000,0.01953632,0.10584994,0.06412386,0.40024152
3.80890445,1.26990529,0.39997339,0.04402239,1.22776925,0.00000000,0.02017853,0.09817111,0.05969260,0.37388392
3.81490745,1.18998887,0.37396299,0.04116143,1.13643649,0.00000000,0.02075530,0.09071076,0.05548053,0.34771642
3.82091046,1.11250621,0.34873614,0.03838789,1.04857114,0.00000000,0.02125525,0.08358877,0.05156476,0.32206395
3.82691346,1.03840846,0.32457198,0.03573476,0.96535153,0.00000000,0.02166796,0.07691307,0.04801393,0.29720954
3.83291646,0.96849906,0.30170118,0.03322978,0.88777817,0.00000000,0.02198439,0.07077776,0.04488716,0.27339104
3.83891946,0.90342996,0.28030605,0.03089534,0.81666512,0.00000000,0.02219728,0.06526185,0.04223323,0.25080005
3.84492246,0.84370314,0.26052242,0.02874849,0.75263760,0.00000000,0.02230154,0.06042852,0.04009016,0.22958247
3.85092546,0.78967672,0.24244280,0.02680116,0.69613507,0.00000000,0.02229447,0.05632489,0.03848492,0.20984072
3.85692846,0.74157464,0.22612066,0.02506047,0.64741904,0.00000000,0.02217598,0.05298226,0.03743342,0.19163711
3.86293147,0.69949901,0.21157535,0.02352918,0.60658457,0.00000000,0.02194868,0.05041674,0.03694072,0.17499820
3.86893447,0.66344418,0.19879754,0.02220618,0.57357465,0.00000000,0.02161787,0.04863027,0.03700134,0.15991975
3.87493747,0.63331180,0.18775460,0.02108697,0.54819657,0.00000000,0.02119143,0.04761193,0.03759979,0.14637193
3.88094047,0.60892614,0.17839611,0.02016426,0.53013955,0.00000000,0.02067960,0.04733943,0.03871122,0.13430463
3.88694347,0.59004925,0.17065884,0.01942842,0.51899316,0.00000000,0.02009476,0.04778083,0.04030219,0.12365252
3.89294647,0.57639553,0.16447156,0.01886803,0.51426582,0.00000000,0.01945106,0.04889645,0.04233159,0.11433979
3.89894947,0.56764553,0.15975924,0.01847029,0.51540335,0.00000000,0.01876402,0.05064076,0.04475162,0.10628436
3.90495248,0.56345888,0.15644679,0.01822150,0.52180706,0.00000000,0.01805017,0.05296447,0.04750905,0.09940159
3.91095548,0.56348629,0.15446231,0.01810743,0.53285138,0.00000000,0.01732664,0.05581656,0.05054638,0.09360737
3.91695848,0.56738067,0.15373984,0.01811371,0.54790083,0.00000000,0.01661072,0.05914633,0.05380335,0.08882066
3.92296148,0.57480727,0.15422159,0.01822611,0.56632617,0.00000000,0.01591956,0.06290538,0.05721833,0.08496541
3.92896448,0.58545278,0.15585972,0.01843091,0.58751960,0.00000000,0.01526981,0.06704942,0.06072988,0.08197201
3.93496748,0.59903334,0.15861755,0.01871512,0.61090865,0.00000000,0.01467737,0.07153998,0.06427834,0.07977831
3.94097049,0.61530120,0.16247035,0.01906674,0.63596868,0.00000000,0.01415713,0.07634576,0.06780732,0.07833006
3.94697349,0.63404967,0.16740539,0.01947495,0.66223333,0.00000000,0.01372282,0.08144371,0.07126511,0.07758112
3.95297649,0.65511622,0.17342141,0.01993027,0.68930281,0.00000000,0.01338682,0.08681963,0.07460602,0.07749322
3.95897949,0.67838318,0.18052740,0.02042465,0.71684944,0.00000000,0.01316009,0.09246833,0.07779135,0.07803535
3.96498249,0.70377592,0.18874053,0.02095149,0.74462011,0.00000000,0.01305201,0.09839322,0.08079023,0.07918290
3.97098549,0.73125813,0.19808330,0.02150563,0.77243541,0.00000000,0.01307035,0.10460528,0.08358005,0.08091643
3.97698849,0.76082413,0.20857989,0.02208323,0.80018522,0.00000000,0.01322108,0.11112148,0.08614650,0.08322015
3.98299150,0.79248825,0.22025174,0.02268155,0.82782073,0.00000000,0.01350832,0.11796260,0.08848331,0.08608020
3.98899450,0.82627157,0.23311250,0.02329873,0.85534307,0.00000000,0.01393418,0.12515048,0.09059153,0.08948267
3.99499750,0.86218631,0.24716249,0.02393345,0.88278906,0.00000000,0.01449861,0.13270491,0.09247850,0.09341143
4.00100050,0.90021880,0.26238291,0.02458457,0.91021452,0.00000000,0.01519921,0.14064017,0.09415647,0.09784596
4.00700350,0.94031156,0.27873017,0.02525071,0.93767604,0.00000000,0.01603111,0.14896144,0.09564107,0.10275919
4.01300650,0.98234584,0.29613050,0.02592984,0.96521220,0.00000000,0.01698678,0.15766132,0.09694952,0.10811540
4.01900950,1.02612548,0.31447538,0.02661892,0.99282527,0.00000000,0.01805594,0.16671654,0.09809888,0.11386848
4.02501251,1.07136339,0.33361803,0.02731354,1.02046452,0.00000000,0.01922544,0.17608523,0.09910435,0.11996048
4.03101551,1.11767171,0.35337133,0.02800764,1.04801230,0.00000000,0.02047929,0.18570486,0.09997768,0.12632071
4.03701851,1.16455660,0.37350747,0.02869335,1.07527384,0.00000000,0.02179872,0.19549103,0.10072597,0.13286540
4.04302151,1.21141852,0.39375956,0.02936092,1.10197164,0.00000000,0.02316238,0.20533737,0.10135068,0.13949803
4.04902451,1.25755843,0.41382528,0.02999880,1.12774493,0.00000000,0.02454662,0.21511645,0.10184719,0.14611046
4.05502751,1.30219011,0.43337256,0.03059380,1.15215471,0.00000000,0.02592588,0.22468199,0.10220472,0.15258466
4.06103052,1.34445833,0.45204734,0.03113146,1.17469412,0.00000000,0.02727328,0.23387214,0.10240680,0.15879522
4.06703352,1.38346250,0.46948298,0.03159644,1.19480385,0.00000000,0.02856114,0.24251380,0.10243211,0.16461250
4.07303652,1.41828465,0.48531101,0.03197307,1.21189198,0.00000000,0.02976181,0.25042789,0.10225574,0.16990623
4.07903952,1.44802068,0.49917299,0.03224596,1.22535719,0.00000000,0.03084832,0.25743527,0.10185083,0.17454948
4.08504252,1.47181328,0.51073260,0.03240062,1.23461414,0.00000000,0.03179528,0.26336305,0.10119036,0.17842285
4.09104552,1.48888509,0.51968772,0.03242411,1.23911975,0.00000000,0.03257960,0.26805102,0.10024905,0.18141856
4.09704852,1.49857014,0.52578167,0.03230563,1.23839878,0.00000000,0.03318129,0.27135788,0.09900538,0.18344438
4.10305153,1.50034218,0.52881323,0.03203710,1.23206757,0.00000000,0.03358410,0.27316693,0.09744333,0.18442712
4.10905453,1.49383824,0.52864478,0.03161354,1.21985434,0.00000000,0.03377611,0.27339096,0.09555402,0.18431547
4.11505753,1.47887627,0.52520827,0.03103342,1.20161523,0.00000000,0.03375013,0.27197605,0.09333696,0.18308217
4.12106053,1.45546582,0.51850861,0.03029888,1.17734503,0.00000000,0.03350400,0.26890414,0.09080097,0.18072521
4.12706353,1.42381141,0.50862434,0.02941567,1.14718216,0.00000000,0.03304063,0.26419419,0.08796458,0.17726818
4.13306653,1.38430814,0.49570565,0.02839310,1.11140772,0.00000000,0.03236794,0.25790188,0.08485603,0.17275966
4.13906953,1.33753009,0.47996961,0.02724374,1.07043869,0.00000000,0.03149855,0.25011791,0.08151277,0.16727165
4.14507254,1.28421196,0.46169324,0.02598305,1.02481577,0.00000000,0.03044938,0.24096497,0.07798055,0.16089719
4.15107554,1.22522502,0.44120433,0.02462887,0.97518660,0.00000000,0.02924106,0.23059358,0.07431209,0.15374733
4.15707854,1.16154861,0.41887090,0.02320084,0.92228536,0.00000000,0.02789719,0.21917690,0.07056547,0.14594748
4.16308154,1.09423857,0.39508949,0.02171977,0.86690981,0.00000000,0.02644362,0.20690498,0.06680221,0.13763339
4.16908454,1.02439418,0.37027306,0.02020701,0.80989692,0.00000000,0.02490758,0.19397857,0.06308532,0.12894700
4.17508754,0.95312507,0.34483885,0.01868383,0.75209852,0.00000000,0.02331683,0.18060277,0.05947719,0.12003225
4.18109055,0.88151962,0.31919695,0.01717079,0.69435771,0.00000000,0.02169889,0.16698099,0.05603753,0.11103111
4.18709355,0.81061605,0.29373973,0.01568723,0.63748745,0.00000000,0.02008023,0.15330919,0.05282148,0.10207994
4.19309655,0.74137724,0.26883284,0.01425084,0.58225171,0.00000000,0.01848563,0.13977094,0.04987782,0.09330631
4.19909955,0.67467009,0.24480777,0.01287728,0.52935009,0.00000000,0.01693760,0.12653313,0.04724753,0.08482647
4.20510255,0.61124993,0.22195631,0.01157996,0.47940608,0.00000000,0.01545592,0.11374275,0.04496257,0.07674332
4.21110555,0.55175016,0.20052691,0.01036987,0.43295913,0.00000000,0.01405735,0.10152459,0.04304502,0.06914515
4.21710855,0.49667698,0.18072292,0.00925552,0.39046031,0.00000000,0.01275542,0.08997994,0.04150654,0.06210498
4.22311156,0.44640907,0.16270260,0.00824302,0.35227146,0.00000000,0.01156039,0.07918627,0.04034827,0.05568047
4.22911456,0.40120150,0.14658069,0.00733617,0.31866711,0.00000000,0.01047932,0.06919779,0.03956094,0.04991439
4.23511756,0.36119341,0.13243133,0.00653662,0.28983886,0.00000000,0.00951622,0.06004668,0.03912544,0.04483552
4.24112056,0.32641856,0.12029201,0.00584416,0.26590131,0.00000000,0.00867234,0.05174502,0.03901362,0.04045989
4.24712356,0.29681800,0.11016834,0.00525689,0.24689924,0.00000000,0.00794647,0.04428717,0.03918940,0.03679228
4.25312656,0.27225418,0.10203924,0.00477157,0.23281505,0.00000000,0.00733532,0.03765236,0.03961007,0.03382779
4.25912956,0.25252551,0.09586242,0.00438384,0.22357631,0.00000000,0.00683396,0.03180759,0.04022781,0.03155357
4.26513257,0.23738107,0.09157982,0.00408850,0.21906269,0.00000000,0.00643621,0.02671040,0.04099134,0.02995039
4.27113557,0.22653452,0.08912288,0.00387975,0.21911212,0.00000000,0.00613511,0.02231168,0.04184763,0.02899422
4.27713857,0.21967718,0.08841746,0.00375139,0.22352599,0.00000000,0.00592327,0.01855818,0.04274368,0.02865757
4.28314157,0.21648954,0.08938830,0.00369701,0.23207326,0.00000000,0.00579330,0.01539484,0.04362820,0.02891068
4.28914457,0.21665145,0.09196298,0.00371013,0.24449369,0.00000000,0.00573811,0.01276675,0.04445331,0.02972256
4.29514757,0.21985049,0.09607538,0.00378436,0.26050021,0.00000000,0.00575124,0.01062082,0.04517601,0.03106176
4.30115058,0.22578878,0.10166850,0.00391340,0.27978083,0.00000000,0.00582705,0.00890707,0.04575952,0.03289697
4.30715358,0.23418820,0.10869687,0.00409118,0.30200023,0.00000000,0.00596098,0.00757958,0.04617442,0.03519745
4.31315658,0.24479412,0.11712833,0.00431187,0.32680157,0.00000000,0.00614962,0.00659708,0.04639943,0.03793333
4.31915958,0.25737779,0.12694536,0.00456988,0.35380852,0.00000000,0.00639082,0.00592332,0.04642206,0.04107570
4.32516258,0.27173759,0.13814599,0.00485990,0.38262805,0.00000000,0.00668370,0.00552711,0.04623881,0.04459673
4.33116558,0.28769920,0.15074409,0.00517686,0.41285403,0.00000000,0.00702859,0.00538214,0.04585514,0.04846954
4.33716858,0.30511488,0.16476927,0.00551597,0.44407164,0.00000000,0.00742699,0.00546659,0.04528517,0.05266812
4.34317159,0.32386199,0.18026617,0.00587265,0.47586286,0.00000000,0.00788138,0.00576266,0.04455099,0.05716713
4.34917459,0.34384075,0.19729319,0.00624255,0.50781262,0.00000000,0.00839507,0.00625589,0.04368185,0.06194166
4.35517759,0.36497142,0.21592053,0.00662154,0.53951564,0.00000000,0.00897198,0.00693447,0.04271298,0.06696693
4.36118059,0.38719086,0.23622758,0.00700568,0.57058358,0.00000000,0.00961634,0.00778842,0.04168439,0.07221793
4.36718359,0.41044854,0.25829946,0.00739119,0.60065211,0.00000000,0.01033244,0.00880889,0.04063936,0.07766901
4.37318659,0.43470208,0.28222288,0.00777448,0.62938767,0.00000000,0.01112431,0.00998730,0.03962301,0.08329347
4.37918959,0.45991235,0.30808109,0.00815209,0.65649335,0.00000000,0.01199540,0.01131468,0.03868073,0.08906298
4.38519260,0.48603820,0.33594820,0.00852068,0.68171368,0.00000000,0.01294825,0.01278097,0.03785666,0.09494714
4.39119560,0.51303099,0.36588279,0.00887705,0.70483797,0.00000000,0.01398420,0.01437447,0.03719223,0.10091291
4.39719860,0.54082906,0.39792107,0.00921807,0.72570194,0.00000000,0.01510307,0.01608139,0.03672482,0.10692410
4.40320160,0.56935224,0.43206971,0.00954071,0.74418771,0.00000000,0.01630294,0.01788555,0.03648651,0.11294096
4.40920460,0.59849686,0.46829878,0.00984197,0.76022185,0.00000000,0.01757989,0.01976817,0.03650306,0.11891980
4.41520760,0.62813124,0.50653489,0.01011897,0.77377191,0.00000000,0.01892792,0.02170793,0.03679301,0.12481284
4.42121061,0.65809211,0.54665518,0.01036883,0.78484150,0.00000000,0.02033880,0.02368108,0.03736708,0.13056815
4.42721361,0.68818225,0.58848233,0.01058879,0.79346423,0.00000000,0.02180210,0.02566182,0.03822770,0.13612992
4.43321661,0.71816948,0.63178108,0.01077617,0.79969707,0.00000000,0.02330529,0.02762276,0.03936881,0.14143887
4.43921961,0.74778728,0.67625671,0.01092841,0.80361329,0.00000000,0.02483387,0.02953559,0.04077591,0.14643307
4.44522261,0.77673730,0.72155572,0.01104314,0.80529578,0.00000000,0.02637167,0.03137181,0.04242634,0.15104889
4.45122561,0.80469364,0.76726905,0.01111823,0.80483090,0.00000000,0.02790124,0.03310362,0.04428970,0.15522233
4.45722861,0.83130912,0.81293800,0.01115184,0.80230332,0.00000000,0.02940421,0.03470484,0.04632858,0.15889052
4.46323162,0.85622329,0.85806289,0.01114253,0.79779224,0.00000000,0.03086189,0.03615183,0.04849945,0.16199345
4.46923462,0.87907200,0.90211447,0.01108932,0.79136907,0.00000000,0.03225580,0.03742447,0.05075375,0.16447572
4.47523762,0.89949832,0.94454774,0.01099175,0.78309671,0.00000000,0.03356830,0.03850697,0.05303906,0.16628847
4.48124062,0.91716432,0.98481791,0.01084999,0.77303039,0.00000000,0.03478322,0.03938872,0.05530050,0.16739116
4.48724362,0.93176326,1.02239785,0.01066488,0.76121987,0.00000000,0.03588652,0.04006485,0.05748213,0.16775327
4.49324662,0.94303172,1.05679656,0.01043797,0.74771291,0.00000000,0.03686686,0.04053675,0.05952850,0.16735574
4.49924962,0.95076102,1.08757770,0.01017155,0.73255953,0.00000000,0.03771615,0.04081232,0.06138612,0.16619216
4.50525263,0.95480743,1.11437738,0.00986864,0.71581669,0.00000000,0.03843001,0.04090596,0.06300495,0.16426954
4.51125563,0.95510064,1.13692045,0.00953298,0.69755313,0.00000000,0.03900810,0.04083846,0.06433979,0.16160872
4.51725863,0.95164995,1.15503415,0.00916896,0.67785384,0.00000000,0.03945435,0.04063651,0.06535156,0.15824425
4.52326163,0.94454781,1.16865853,0.00878152,0.65682380,0.00000000,0.03977699,0.04033207,0.06600839,0.15422390
4.52926463,0.93397041,1.17785279,0.00837611,0.63459072,0.00000000,0.03998845,0.03996150,0.06628653,0.14960761
4.53526763,0.92017513,1.18279689,0.00795850,0.61130649,0.00000000,0.04010506,0.03956445,0.06617095,0.14446614
4.54127064,0.90349483,1.18378829,0.00753465,0.58714728,0.00000000,0.04014658,0.03918271,0.06565577,0.13887927
4.54727364,0.88432916,1.18123342,0.00711061,0.56231205,0.00000000,0.04013558,0.03885878,0.06474432,0.13293369
4.55327664,0.86313296,1.17563414,0.00669231,0.53701974,0.00000000,0.04009662,0.03863451,0.06344893,0.12672076
4.55927964,0.84040238,1.16756951,0.00628543,0.51150505,0.00000000,0.04005537,0.03854958,0.06179052,0.12033410
4.56528264,0.81665916,1.15767357,0.00589524,0.48601325,0.00000000,0.04003754,0.03864010,0.05979782,0.11386709
4.57128564,0.79243362,1.14660996,0.00552652,0.46079409,0.00000000,0.04006786,0.03893723,0.05750647,0.10741057
4.57728864,0.76824722,1.13504449,0.00518339,0.43609538,0.00000000,0.04016893,0.03946589,0.05495788,0.10105057
4.58329165,0.74459541,1.12361700,0.00486926,0.41215638,0.00000000,0.04036020,0.04024374,0.05219799,0.09486638
4.58929465,0.72193140,1.11291368,0.00458674,0.38920157,0.00000000,0.04065697,0.04128027,0.04927595,0.08892883
4.59529765,0.70065189,1.10344147,0.00433767,0.36743508,0.00000000,0.04106952,0.04257623,0.04624280,0.08329908
