energy_ev,total_up,Au_p_up,Au_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
2.85442721,0.20595255,0.10890752,0.00627845,0.25369226,0.00135830,0.01085836,0.04356580,0.03421676,0.04294976
2.86043022,0.22626237,0.11943678,0.00694849,0.28118507,0.00149282,0.01206015,0.04856569,0.03741746,0.04750880
2.86643322,0.24780321,0.13063827,0.00765157,0.30996821,0.00163556,0.01331468,0.05375744,0.04083668,0.05229517
2.87243622,0.27025529,0.14234018,0.00837839,0.33967110,0.00178435,0.01460640,0.05908173,0.04442032,0.05724519
2.87843922,0.29326520,0.15435340,0.00911852,0.36987754,0.00193683,0.01591774,0.06447051,0.04810881,0.06228767
2.88444222,0.31645090,0.16647415,0.00986060,0.40013170,0.00209045,0.01722936,0.06984812,0.05183799,0.06734493
2.89044522,0.33940842,0.17848754,0.01059253,0.42994634,0.00224252,0.01852052,0.07513280,0.05554024,0.07233418
2.89644822,0.36172016,0.19017185,0.01130170,0.45881333,0.00239027,0.01976954,0.08023858,0.05914586,0.07716931
2.90245123,0.38296457,0.20130362,0.01197533,0.48621592,0.00253090,0.02095430,0.08507749,0.06258471,0.08176290
2.90845423,0.40272687,0.21166326,0.01260079,0.51164242,0.00266167,0.02205286,0.08956206,0.06578792,0.08602862
2.91445723,0.42061049,0.22104102,0.01316596,0.53460090,0.00277994,0.02304409,0.09360791,0.06868979,0.08988363
2.92046023,0.43624871,0.22924305,0.01365961,0.55463401,0.00288328,0.02390831,0.09713644,0.07122967,0.09325113
2.92646323,0.44931605,0.23609737,0.01407173,0.57133363,0.00296953,0.02462790,0.10007741,0.07335385,0.09606281
2.93246623,0.45953887,0.24145939,0.01439392,0.58435433,0.00303686,0.02518789,0.10237141,0.07501723,0.09826120
2.93846923,0.46670475,0.24521681,0.01461965,0.59342529,0.00308383,0.02557647,0.10397197,0.07618487,0.09980163
2.94447224,0.47067014,0.24729363,0.01474448,0.59835997,0.00310948,0.02578541,0.10484725,0.07683325,0.10065396
2.95047524,0.47136591,0.24765300,0.01476632,0.59906303,0.00311330,0.02581033,0.10498140,0.07695116,0.10080376
2.95647824,0.46880070,0.24629898,0.01468544,0.59553431,0.00309530,0.02565089,0.10437517,0.07654024,0.10025304
2.96248124,0.46306159,0.24327686,0.01450456,0.58786949,0.00305600,0.02531077,0.10304617,0.07561510,0.09902043
2.96848424,0.45431239,0.23867225,0.01422878,0.57625751,0.00299638,0.02479758,0.10102839,0.07420306,0.09714081
2.97448724,0.44278941,0.23260884,0.01386544,0.56097488,0.00291794,0.02412260,0.09837123,0.07234342,0.09466441
2.98049025,0.42879501,0.22524500,0.01342391,0.54237709,0.00282255,0.02330038,0.09513806,0.07008650,0.09165545
2.98649325,0.41268921,0.21676931,0.01291536,0.52088759,0.00271247,0.02234827,0.09140426,0.06749218,0.08819032
2.99249625,0.39487967,0.20739538,0.01235241,0.49698481,0.00259024,0.02128585,0.08725502,0.06462835,0.08435546
2.99849925,0.37581058,0.19735591,0.01174882,0.47118783,0.00245864,0.02013432,0.08278279,0.06156906,0.08024501
3.00450225,0.35595081,0.18689653,0.01111906,0.44404132,0.00232057,0.01891581,0.07808468,0.05839258,0.07595822
3.01050525,0.33578181,0.17626939,0.01047801,0.41610036,0.00217900,0.01765277,0.07325977,0.05517946,0.07159694
3.01650825,0.31578564,0.16572692,0.00984053,0.38791565,0.00203689,0.01636734,0.06840655,0.05201050,0.06726299
3.02251126,0.29643356,0.15551579,0.00922113,0.36001981,0.00189712,0.01508075,0.06362044,0.04896491,0.06305582
3.02851426,0.27817534,0.14587139,0.00863361,0.33291493,0.00176240,0.01381285,0.05899163,0.04611850,0.05907021
3.03451726,0.26142969,0.13701273,0.00809081,0.30706186,0.00163525,0.01258166,0.05460312,0.04354205,0.05539423
3.04052026,0.24657580,0.12913808,0.00760435,0.28287144,0.00151790,0.01140306,0.05052914,0.04129992,0.05210753
3.04652326,0.23394612,0.12242119,0.00718435,0.26069764,0.00141230,0.01029052,0.04683387,0.03944872,0.04927981
3.05252626,0.22382047,0.11700821,0.00683934,0.24083274,0.00132007,0.00925503,0.04357051,0.03803632,0.04696959
3.05852926,0.21642124,0.11301525,0.00657606,0.22350436,0.00124249,0.00830496,0.04078069,0.03710090,0.04522332
3.06453227,0.21190986,0.11052654,0.00639940,0.20887424,0.00118045,0.00744618,0.03849409,0.03667031,0.04407461
3.07053527,0.21038429,0.10959317,0.00631232,0.19703850,0.00113451,0.00668209,0.03672846,0.03676151,0.04354385
3.07653827,0.21187759,0.11023238,0.00631582,0.18802932,0.00110484,0.00601383,0.03548974,0.03738025,0.04363790
3.08254127,0.21635740,0.11242732,0.00640892,0.18181761,0.00109128,0.00544045,0.03477245,0.03852082,0.04435008
3.08854427,0.22372643,0.11612737,0.00658873,0.17831664,0.00109332,0.00495917,0.03456025,0.04016607,0.04566035
3.09454727,0.23382391,0.12124892,0.00685046,0.17738636,0.00111013,0.00456560,0.03482659,0.04228755,0.04753565
3.10055028,0.24642806,0.12767670,0.00718754,0.17883842,0.00114058,0.00425403,0.03553552,0.04484584,0.04993049
3.10655328,0.26125966,0.13526566,0.00759171,0.18244154,0.00118328,0.00401767,0.03664267,0.04779112,0.05278769
3.11255628,0.27798675,0.14384344,0.00805318,0.18792745,0.00123659,0.00384890,0.03809622,0.05106390,0.05603944
3.11855928,0.29623057,0.15321346,0.00856081,0.19499713,0.00129866,0.00373953,0.03983808,0.05459608,0.05960849
3.12456228,0.31557273,0.16315869,0.00910232,0.20332754,0.00136751,0.00368100,0.04180510,0.05831221,0.06340967
3.13056528,0.33556367,0.17344600,0.00966453,0.21257853,0.00144098,0.00366459,0.04393046,0.06213092,0.06735163
3.13656828,0.35573220,0.18383114,0.01023368,0.22240016,0.00151688,0.00368160,0.04614505,0.06596676,0.07133873
3.14257129,0.37559618,0.19406424,0.01079570,0.23244022,0.00159296,0.00372356,0.04837901,0.06973204,0.07527325
3.14857429,0.39467388,0.20389569,0.01133654,0.24235182,0.00166700,0.00378233,0.05056324,0.07333899,0.07905767
3.15457729,0.41249597,0.21308235,0.01184256,0.25180107,0.00173686,0.00385024,0.05263103,0.07670196,0.08259706
3.16058029,0.42861758,0.22139374,0.01230081,0.26047450,0.00180050,0.00392026,0.05451953,0.07973965,0.08580154
3.16658329,0.44263011,0.22861817,0.01269942,0.26808614,0.00185608,0.00398602,0.05617131,0.08237730,0.08858859
3.17258629,0.45417237,0.23456843,0.01302792,0.27438403,0.00190196,0.00404196,0.05753571,0.08454879,0.09088534
3.17858929,0.46294055,0.23908693,0.01327748,0.27915587,0.00193676,0.00408334,0.05857000,0.08619848,0.09263054
3.18459230,0.46869655,0.24205000,0.01344120,0.28223375,0.00195940,0.00410632,0.05924047,0.08728279,0.09377624
3.19059530,0.47127449,0.24337114,0.01351426,0.28349756,0.00196910,0.00410797,0.05952309,0.08777142,0.09428907
3.19659830,0.47058481,0.24300319,0.01349406,0.28287716,0.00196543,0.00408625,0.05940401,0.08764808,0.09415113
3.20260130,0.46661610,0.24093909,0.01338026,0.28035303,0.00194829,0.00404004,0.05887971,0.08691088,0.09336034
3.20860430,0.45943421,0.23721147,0.01317478,0.27595551,0.00191791,0.00396905,0.05795685,0.08557211,0.09193028
3.21460730,0.44917904,0.23189080,0.01288167,0.26976261,0.00187485,0.00387377,0.05665176,0.08365769,0.08988961
3.22061031,0.43605891,0.22508243,0.01250698,0.26189650,0.00181996,0.00375543,0.05498971,0.08120603,0.08728100
3.22661331,0.42034287,0.21692247,0.01205856,0.25251882,0.00175435,0.00361587,0.05300390,0.07826664,0.08415961
3.23261631,0.40235138,0.20757284,0.01154577,0.24182519,0.00167935,0.00345744,0.05073425,0.07489832,0.08059134
3.23861931,0.38244574,0.19721560,0.01097918,0.23003895,0.00159646,0.00328289,0.04822604,0.07116713,0.07665078
3.24462231,0.36101674,0.18604696,0.01037029,0.21740467,0.00150732,0.00309529,0.04552841,0.06714428,0.07241906
3.25062531,0.33847316,0.17427107,0.00973118,0.20418156,0.00141367,0.00289785,0.04269300,0.06290387,0.06798164
3.25662831,0.31523052,0.16209400,0.00907422,0.19063715,0.00131724,0.00269387,0.03977241,0.05852075,0.06342620
3.26263132,0.29170054,0.14971806,0.00841176,0.17704153,0.00121979,0.00248658,0.03681894,0.05406847,0.05884068
3.26863432,0.26828184,0.13733673,0.00775590,0.16366223,0.00112302,0.00227912,0.03388339,0.04961747,0.05431152
3.27463732,0.24535197,0.12513033,0.00711826,0.15076012,0.00102856,0.00207439,0.03101405,0.04523352,0.04992224
3.28064032,0.22326119,0.11326260,0.00650979,0.13858618,0.00093792,0.00187504,0.02825590,0.04097646,0.04575229
3.28664332,0.20232793,0.10187818,0.00594072,0.12737936,0.00085250,0.00168341,0.02565009,0.03689933,0.04187628
3.29264632,0.18283614,0.09110115,0.00542041,0.11736535,0.00077356,0.00150152,0.02323352,0.03304777,0.03836349
3.29864932,0.16503410,0.08103444,0.00495738,0.10875616,0.00070225,0.00133106,0.02103873,0.02945980,0.03527769
3.30465233,0.14913487,0.07176017,0.00455926,0.10175046,0.00063954,0.00117336,0.01909389,0.02616588,0.03267717
3.31065533,0.13531781,0.06334074,0.00423288,0.09653421,0.00058632,0.00102950,0.01742299,0.02318927,0.03061496
3.31665833,0.12373103,0.05582055,0.00398427,0.09328160,0.00054332,0.00090028,0.01604610,0.02054651,0.02913913
3.32266133,0.11449440,0.04922827,0.00381875,0.09215581,0.00051120,0.00078629,0.01497963,0.01824817,0.02829306
3.32866433,0.10770274,0.04357939,0.00374093,0.09330946,0.00049051,0.00068799,0.01423671,0.01629964,0.02811564
3.33466733,0.10342883,0.03887899,0.00375480,0.09688450,0.00048171,0.00060576,0.01382745,0.01470194,0.02864138
3.34067034,0.10172616,0.03512459,0.00386368,0.10301127,0.00048520,0.00053997,0.01375916,0.01345259,0.02990026
3.34667334,0.10263085,0.03230882,0.00407021,0.11180665,0.00050131,0.00049103,0.01403647,0.01254637,0.03191726
3.35267634,0.10616291,0.03042203,0.00437631,0.12337125,0.00053029,0.00045951,0.01466137,0.01197604,0.03471177
3.35867934,0.11232655,0.02945452,0.00478305,0.13778561,0.00057234,0.00044614,0.01563306,0.01173289,0.03829659
3.36468234,0.12110960,0.02939850,0.00529053,0.15510549,0.00062755,0.00045194,0.01694775,0.01180726,0.04267676
3.37068534,0.13248214,0.03024958,0.00589775,0.17535647,0.00069596,0.00047819,0.01859837,0.01218881,0.04784815
3.37668834,0.14639442,0.03200795,0.00660240,0.19852814,0.00077747,0.00052655,0.02057415,0.01286676,0.05379602
3.38269135,0.16277440,0.03467906,0.00740073,0.22456815,0.00087189,0.00059904,0.02286025,0.01382995,0.06049352
3.38869435,0.18152506,0.03827391,0.00828735,0.25337648,0.00097888,0.00069805,0.02543736,0.01506682,0.06790026
3.39469735,0.20252185,0.04280895,0.00925512,0.28480048,0.00109794,0.00082638,0.02828139,0.01656534,0.07596124
3.40070035,0.22561056,0.04830556,0.01029505,0.31863098,0.00122842,0.00098720,0.03136327,0.01831284,0.08460601
3.40670335,0.25060600,0.05478927,0.01139626,0.35459990,0.00136951,0.00118400,0.03464896,0.02029583,0.09374837
3.41270635,0.27729163,0.06228859,0.01254603,0.39237981,0.00152019,0.00142058,0.03809964,0.02249980,0.10328671
3.41870935,0.30542050,0.07083359,0.01372989,0.43158561,0.00167931,0.00170096,0.04167218,0.02490911,0.11310493
3.42471236,0.33471764,0.08045426,0.01493187,0.47177867,0.00184552,0.00202931,0.04531987,0.02750680,0.12307412
3.43071536,0.36488393,0.09117871,0.01613479,0.51247343,0.00201736,0.00240985,0.04899347,0.03027455,0.13305504
3.43671836,0.39560153,0.10303122,0.01732061,0.55314647,0.00219327,0.00284674,0.05264252,0.03319262,0.14290121
3.44272136,0.42654076,0.11603022,0.01847095,0.59324782,0.00237159,0.00334400,0.05621691,0.03623993,0.15246273
3.44872436,0.45736824,0.13018627,0.01956759,0.63221436,0.00255064,0.00390543,0.05966871,0.03939417,0.16159053
3.45472736,0.48775602,0.14550020,0.02059310,0.66948473,0.00272879,0.00453444,0.06295409,0.04263191,0.17014113
3.46073037,0.51739137,0.16196125,0.02153140,0.70451536,0.00290446,0.00523406,0.06603536,0.04592892,0.17798148
3.46673337,0.54598689,0.17954567,0.02236841,0.73679692,0.00307620,0.00600685,0.06888304,0.04926034,0.18499381
3.47273637,0.57329047,0.19821545,0.02309262,0.76587074,0.00324277,0.00685489,0.07147779,0.05260105,0.19108027
3.47873937,0.59909464,0.21791769,0.02369562,0.79134428,0.00340317,0.00777983,0.07381219,0.05592600,0.19616709
3.48474237,0.62324499,0.23858433,0.02417256,0.81290537,0.00355670,0.00878290,0.07589219,0.05921054,0.20020806
3.49074537,0.64564725,0.26013254,0.02452251,0.83033430,0.00370297,0.00986508,0.07773830,0.06243081,0.20318717
3.49674837,0.66627257,0.28246574,0.02474864,0.84351369,0.00384199,0.01102723,0.07938618,0.06556413,0.20512026
3.50275138,0.68516097,0.30547530,0.02485834,0.85243531,0.00397416,0.01227030,0.08088688,0.06858934,0.20605553
3.50875438,0.70242263,0.32904280,0.02486313,0.85720405,0.00410029,0.01359555,0.08230646,0.07148722,0.20607287
3.51475738,0.71823695,0.35304305,0.02477847,0.85803862,0.00422157,0.01500481,0.08372505,0.07424087,0.20528215
3.52076038,0.73284948,0.37734745,0.02462337,0.85526910,0.00433961,0.01650073,0.08523536,0.07683605,0.20382024
3.52676338,0.74656661,0.40182789,0.02441993,0.84933144,0.00445639,0.01808699,0.08694066,0.07926155,0.20184717
3.53276638,0.75974846,0.42636081,0.02419270,0.84075921,0.00457419,0.01976853,0.08895226,0.08150954,0.19954139
3.53876938,0.77279996,0.45083131,0.02396802,0.83017269,0.00469559,0.02155165,0.09138659,0.08357583,0.19709444
3.54477239,0.78616051,0.47513715,0.02377323,0.81826590,0.00482339,0.02344403,0.09436190,0.08546018,0.19470509
3.55077539,0.80029254,0.49919229,0.02363588,0.80579173,0.00496051,0.02545467,0.09799478,0.08716641,0.19257348
3.55677839,0.81566935,0.52292999,0.02358292,0.79354573,0.00510999,0.02759364,0.10239648,0.08870258,0.19089507
3.56278139,0.83276255,0.54630503,0.02363990,0.78234883,0.00527486,0.02987178,0.10766935,0.09008093,0.18985513
3.56878439,0.85202950,0.56929515,0.02383028,0.77302942,0.00545807,0.03230009,0.11390322,0.09131774,0.18962350
3.57478739,0.87390113,0.59190142,0.02417473,0.76640505,0.00566243,0.03488917,0.12117218,0.09243315,0.19035022
3.58079040,0.89877056,0.61414768,0.02469060,0.76326425,0.00589055,0.03764837,0.12953161,0.09345064,0.19216189
3.58679340,0.92698278,0.63607896,0.02539150,0.76434856,0.00614476,0.04058492,0.13901574,0.09439655,0.19515904
3.59279640,0.95882577,0.65775912,0.02628697,0.77033523,0.00642709,0.04370300,0.14963568,0.09529931,0.19941453
3.59879940,0.99452335,0.67926769,0.02738234,0.78182075,0.00673919,0.04700279,0.16137819,0.09618863,0.20497303
3.60480240,1.03423003,0.70069636,0.02867872,0.79930561,0.00708238,0.05047951,0.17420511,0.09709454,0.21185155
3.61080540,1.07802793,0.72214521,0.03017311,0.82318059,0.00745758,0.05412267,0.18805350,0.09804632,0.22004105
3.61680840,1.12592615,0.74371902,0.03185869,0.85371471,0.00786537,0.05791544,0.20283659,0.09907151,0.22950889
3.62281141,1.17786233,0.76552390,0.03372520,0.89104545,0.00830599,0.06183420,0.21844549,0.10019476,0.24020219
3.62881441,1.23370660,0.78766457,0.03575945,0.93517130,0.00877940,0.06584848,0.23475155,0.10143695,0.25205181
3.63481741,1.29326769,0.81024229,0.03794589,0.98594706,0.00928534,0.06992113,0.25160946,0.10281419,0.26497686
3.64082041,1.35630087,0.83335377,0.04026727,1.04308216,0.00982337,0.07400893,0.26886082,0.10433722,0.27888941
3.64682341,1.42251758,0.85709085,0.04270533,1.10614215,0.01039299,0.07806348,0.28633820,0.10601081,0.29369935
3.65282641,1.49159598,0.88154109,0.04524147,1.17455362,0.01099365,0.08203247,0.30386946,0.10783354,0.30931905
3.65882941,1.56319222,0.90678893,0.04785744,1.24761243,0.01162485,0.08586124,0.32128225,0.10979774,0.32566761
3.66483242,1.63695152,0.93291722,0.05053590,1.32449548,0.01228619,0.08949463,0.33840839,0.11188972,0.34267443
3.67083542,1.71251858,0.96000878,0.05326100,1.40427555,0.01297737,0.09287893,0.35508809,0.11409029,0.36028204
3.67683842,1.78954666,0.98814764,0.05601868,1.48593914,0.01369825,0.09596393,0.37117372,0.11637546,0.37844779
3.68284142,1.86770460,1.01741949,0.05879704,1.56840695,0.01444880,0.09870499,0.38653304,0.11871730,0.39714436
3.68884442,1.94668146,1.04791104,0.06158633,1.65055625,0.01522906,0.10106483,0.40105174,0.12108506,0.41635902
3.69484742,2.02618818,1.07970794,0.06437895,1.73124489,0.01603905,0.10301523,0.41463512,0.12344629,0.43609154
3.70085043,2.10595616,1.11289110,0.06716920,1.80933598,0.01687869,0.10453827,0.42720886,0.12576798,0.45635080
3.70685343,2.18573275,1.14753121,0.06995282,1.88372280,0.01774760,0.10562715,0.43871898,0.12801777,0.47715014
3.71285643,2.26527368,1.18368164,0.07272651,1.95335297,0.01864502,0.10628657,0.44913073,0.13016496,0.49850186
3.71885943,2.34433313,1.22136987,0.07548722,2.01725142,0.01956957,0.10653253,0.45842682,0.13218149,0.52041073
3.72486243,2.42265174,1.26058787,0.07823138,2.07454133,0.02051907,0.10639160,0.46660482,0.13404267,0.54286729
3.73086543,2.49994375,1.30128184,0.08095413,2.12446256,0.02149040,0.10589974,0.47367403,0.13572778,0.56584095
3.73686843,2.57588387,1.34334219,0.08364855,2.16638706,0.02247929,0.10510056,0.47965206,0.13722041,0.58927351
3.74287144,2.65009531,1.38659417,0.08630488,2.19983090,0.02348020,0.10404334,0.48456113,0.13850859,0.61307347
3.74887444,2.72213984,1.43079026,0.08890995,2.22446271,0.02448624,0.10278073,0.48842462,0.13958475,0.63711153
3.75487744,2.79151099,1.47560470,0.09144673,2.24010844,0.02548909,0.10136627,0.49126375,0.14044550,0.66121774
3.76088044,2.85763138,1.52063126,0.09389405,2.24675239,0.02647905,0.09985198,0.49309498,0.14109123,0.68518051
3.76688344,2.91985487,1.56538437,0.09622667,2.24453486,0.02744511,0.09828601,0.49392791,0.14152567,0.70874782
3.77288644,2.97747401,1.60930433,0.09841544,2.23374649,0.02837511,0.09671056,0.49376415,0.14175536,0.73163071
3.77888944,3.02973297,1.65176660,0.10042792,2.21481973,0.02925592,0.09516016,0.49259700,0.14178910,0.75350900
3.78489245,3.07584579,1.69209512,0.10222909,2.18831788,0.03007383,0.09366034,0.49041218,0.14163750,0.77403928
3.79089545,3.11501936,1.72957942,0.10378238,2.15492196,0.03081477,0.09222683,0.48718932,0.14131249,0.79286466
3.79689845,3.14648034,1.76349487,0.10505094,2.11541611,0.03146480,0.09086530,0.48290437,0.14082700,0.80962617
3.80290145,3.16950481,1.79312539,0.10599889,2.07067168,0.03201050,0.08957162,0.47753261,0.14019478,0.82397508
3.80890445,3.18344917,1.81778753,0.10659283,2.02163039,0.03243940,0.08833256,0.47105208,0.13943018,0.83558578
3.81490745,3.18778080,1.83685498,0.10680324,1.96928706,0.03274041,0.08712707,0.46344732,0.13854823,0.84416842
3.82091046,3.18210662,1.84978226,0.10660586,1.91467179,0.03290426,0.08592776,0.45471304,0.13756464,0.84948085
3.82691346,3.16619812,1.85612640,0.10598289,1.85883208,0.03292383,0.08470278,0.44485751,0.13649594,0.85133910
3.83291646,3.14001107,1.85556555,0.10492404,1.80281470,0.03279444,0.08341785,0.43390554,0.13535958,0.84962594
3.83891946,3.10369873,1.84791356,0.10342728,1.74764756,0.03251411,0.08203822,0.42190063,0.13417403,0.84429699
3.84492246,3.05761754,1.83312966,0.10149927,1.69432147,0.03208367,0.08053078,0.40890639,0.13295883,0.83538409
3.85092546,3.00232451,1.81132277,0.09915548,1.64377202,0.03150681,0.07886582,0.39500684,0.13173443,0.82299567
3.85692846,2.93856628,1.78275006,0.09641999,1.59686153,0.03079002,0.07701868,0.38030583,0.13052200,0.80731412
3.86293147,2.86725995,1.74780992,0.09332486,1.55436130,0.02994239,0.07497099,0.36492533,0.12934301,0.78859020
3.86893447,2.78946645,1.70702949,0.08990927,1.51693457,0.02897543,0.07271169,0.34900281,0.12821867,0.76713476
3.87493747,2.70635751,1.66104743,0.08621839,1.48512044,0.02790271,0.07023750,0.33268779,0.12716917,0.74330824
3.88094047,2.61917782,1.61059271,0.08230200,1.45931933,0.02673943,0.06755312,0.31613779,0.12621281,0.71750826
3.88694347,2.52920397,1.55646050,0.07821294,1.43978067,0.02550204,0.06467106,0.29951375,0.12536508,0.69015617
3.89294647,2.43770239,1.49948630,0.07400555,1.42659348,0.02420773,0.06161105,0.28297532,0.12463760,0.66168289
3.89894947,2.34588809,1.44051959,0.06973409,1.41968055,0.02287396,0.05839931,0.26667617,0.12403724,0.63251492
3.90495248,2.25488640,1.38039823,0.06545116,1.41879708,0.02151798,0.05506743,0.25075960,0.12356524,0.60306110
3.91095548,2.16569948,1.31992487,0.06120632,1.42353434,0.02015643,0.05165131,0.23535456,0.12321656,0.57370063
3.91695848,2.07917923,1.25984639,0.05704491,1.43332888,0.01880488,0.04818983,0.22057247,0.12297952,0.54477294
3.92296148,1.99600793,1.20083731,0.05300703,1.44747766,0.01747757,0.04472362,0.20650474,0.12283570,0.51656969
3.92896448,1.91668732,1.14348777,0.04912685,1.46515908,0.01618709,0.04129388,0.19322134,0.12276034,0.48932933
3.93496748,1.84153667,1.08829650,0.04543216,1.48545975,0.01494422,0.03794127,0.18077019,0.12272299,0.46323416
3.94097049,1.77069951,1.03566889,0.04194421,1.50740625,0.01375783,0.03470498,0.16917762,0.12268862,0.43841000
3.94697349,1.70415865,0.98591989,0.03867781,1.53000113,0.01263482,0.03162193,0.15844960,0.12261917,0.41492830
3.95297649,1.64175833,0.93928141,0.03564171,1.55226171,0.01158017,0.02872627,0.14857388,0.12247525,0.39281036
3.95897949,1.58323207,0.89591336,0.03283905,1.57326026,0.01059706,0.02604891,0.13952264,0.12221826,0.37203350
3.96498249,1.52823464,0.85591758,0.03026815,1.59216370,0.00968701,0.02361740,0.13125567,0.12181246,0.35253850
3.97098549,1.47637603,0.81935341,0.02792329,1.60827104,0.00885008,0.02145581,0.12372381,0.12122720,0.33423797
3.97698849,1.42725574,0.78625393,0.02579557,1.62104643,0.00808510,0.01958489,0.11687248,0.12043889,0.31702526
3.98299150,1.38049518,0.75664170,0.02387379,1.63014627,0.00738990,0.01802219,0.11064504,0.11943290,0.30078314
3.98899450,1.33576645,0.73054271,0.02214532,1.63543839,0.00676157,0.01678228,0.10498595,0.11820488,0.28539214
3.99499750,1.29281608,0.70799788,0.02059689,1.63701224,0.00619666,0.01587700,0.09984341,0.11676180,0.27073788
4.00100050,1.25148230,0.68907091,0.01921521,1.63517895,0.00569144,0.01531563,0.09517154,0.11512235,0.25671729
4.00700350,1.21170511,0.67385224,0.01798756,1.63046082,0.00524204,0.01510503,0.09093183,0.11331669,0.24324337
4.01300650,1.17352873,0.66245851,0.01690218,1.62357031,0.00484462,0.01524965,0.08709401,0.11138566,0.23024841
4.01900950,1.13709649,0.65502761,0.01594855,1.61537904,0.00449548,0.01575148,0.08363615,0.10937936,0.21768564
4.02501251,1.10263855,0.65170944,0.01511745,1.60687795,0.00419113,0.01660985,0.08054422,0.10735511,0.20552938
4.03101551,1.07045339,0.65265298,0.01440098,1.59913021,0.00392834,0.01782109,0.07781100,0.10537499,0.19377378
4.03701851,1.04088431,0.65799026,0.01379242,1.59321888,0.00370415,0.01937816,0.07543456,0.10350302,0.18243037
4.04302151,1.01429223,0.66781827,0.01328599,1.59019174,0.00351583,0.02127019,0.07341638,0.10180206,0.17152477
4.04902451,0.99102670,0.68217991,0.01287655,1.59100579,0.00336087,0.02348191,0.07175921,0.10033073,0.16109266
4.05502751,0.97139657,0.70104520,0.01255928,1.59647416,0.00323688,0.02599323,0.07046493,0.09914027,0.15117546
4.06103052,0.95564225,0.72429389,0.01232931,1.60721798,0.00314155,0.02877871,0.06953243,0.09827184,0.14181592
4.06703352,0.94391104,0.75170080,0.01218142,1.62362575,0.00307257,0.03180730,0.06895563,0.09775399,0.13305393
4.07303652,0.93623701,0.78292499,0.01210972,1.64582223,0.00302758,0.03504210,0.06872195,0.09760086,0.12492280
4.07903952,0.93252649,0.81750361,0.01210742,1.67364869,0.00300409,0.03844040,0.06881101,0.09781085,0.11744615
4.08504252,0.93255015,0.85485120,0.01216671,1.70665557,0.00299948,0.04195394,0.06919396,0.09836609,0.11063551
4.09104552,0.93594198,0.89426496,0.01227863,1.74410831,0.00301094,0.04552936,0.06983322,0.09923260,0.10448889
4.09704852,0.94220542,0.93493596,0.01243313,1.78500616,0.00303548,0.04910905,0.07068280,0.10036123,0.09899011
4.10305153,0.95072627,0.97596623,0.01261919,1.82811343,0.00306998,0.05263213,0.07168915,0.10168925,0.09410907
4.10905453,0.96079177,1.01639128,0.01282495,1.87200188,0.00311117,0.05603578,0.07279242,0.10314268,0.08980273
4.11505753,0.97161500,1.05520699,0.01303805,1.91510237,0.00315575,0.05925670,0.07392816,0.10463905,0.08601684
4.12106053,0.98236324,1.09140007,0.01324589,1.95576354,0.00320040,0.06223276,0.07502937,0.10609064,0.08268817
4.12706353,0.99218912,1.12398067,0.01343604,1.99231486,0.00324191,0.06490477,0.07602866,0.10740794,0.07974716
4.13306653,1.00026284,1.15201564,0.01359658,2.02313114,0.00327723,0.06721824,0.07686064,0.10850328,0.07712076
4.13906953,1.00580411,1.17466107,0.01371653,2.04669565,0.00330358,0.06912504,0.07746414,0.10929432,0.07473540
4.14507254,1.00811219,1.19119251,0.01378615,2.06165899,0.00331849,0.07058501,0.07778443,0.10970736,0.07251985
4.15107554,1.00659273,1.20103147,0.01379734,2.06689097,0.00331995,0.07156730,0.07777510,0.10968027,0.07040781
4.15707854,1.00078021,1.20376703,0.01374386,2.06152346,0.00330639,0.07205142,0.07739972,0.10916498,0.06834030
4.16308154,0.99035507,1.19917150,0.01362153,2.04498224,0.00327678,0.07202800,0.07663297,0.10812934,0.06626746
4.16908454,0.97515482,1.18720946,0.01342840,2.01700678,0.00323062,0.07149912,0.07546146,0.10655829,0.06415003
4.17508754,0.95517891,1.16803977,0.01316473,1.97765725,0.00316798,0.07047832,0.07388399,0.10445443,0.06196021
4.18109055,0.93058714,1.14201062,0.01283302,1.92730886,0.00308947,0.06899011,0.07191137,0.10183779,0.05968204
4.18709355,0.90169216,1.10964779,0.01243786,1.86663421,0.00299622,0.06706919,0.06956584,0.09874501,0.05731129
4.19309655,0.86894634,1.07163680,0.01198573,1.79657475,0.00288982,0.06475932,0.06687999,0.09522793,0.05485491
4.19909955,0.83292393,1.02879984,0.01148479,1.71830306,0.00277229,0.06211186,0.06389548,0.09135151,0.05233002
4.20510255,0.79429945,0.98206856,0.01094455,1.63317808,0.00264596,0.05918411,0.06066139,0.08719153,0.04976268
4.21110555,0.75382335,0.93245392,0.01037557,1.54269536,0.00251343,0.05603751,0.05723246,0.08283185,0.04718636
4.21710855,0.71229602,0.88101435,0.00978909,1.44843481,0.00237745,0.05273579,0.05366729,0.07836149,0.04464023
4.22311156,0.67054132,0.82882367,0.00919669,1.35200827,0.00224087,0.04934304,0.05002642,0.07387173,0.04216744
4.22911456,0.62938060,0.77693970,0.00860996,1.25500893,0.00210651,0.04592197,0.04637061,0.06945314,0.03981335
4.23511756,0.58960816,0.72637501,0.00804016,1.15896472,0.00197714,0.04253222,0.04275928,0.06519284,0.03762385
4.24112056,0.55196897,0.67807033,0.00749795,1.06529703,0.00185534,0.03922891,0.03924905,0.06117196,0.03564377
