energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-0.22511256,2.76087515,1.37021544,0.07007412,0.09296570,0.31832189,0.87378465,1.57952695,0.40905792,0.00000000
-0.21910955,2.71594598,1.34537459,0.06820149,0.09153264,0.32135240,0.85958149,1.54857240,0.40747750,0.00000000
-0.21310655,2.66195439,1.31418046,0.06612418,0.08977586,0.32316111,0.84226831,1.51260183,0.40451403,0.00000000
-0.20710355,2.59960158,1.27719840,0.06387306,0.08770540,0.32371747,0.82229471,1.47207543,0.40026032,0.00000000
-0.20110055,2.52971634,1.23507066,0.06148173,0.08533746,0.32301475,0.80015221,1.42751783,0.39483396,0.00000000
-0.19509755,2.45324525,1.18849932,0.05898587,0.08269431,0.32107223,0.77636342,1.37951068,0.38837693,0.00000000
-0.18909455,2.37123994,1.13822874,0.05642266,0.07980413,0.31793674,0.75147107,1.32868367,0.38105470,0.00000000
-0.18309155,2.28484160,1.08502813,0.05383010,0.07670045,0.31368343,0.72602692,1.27570444,0.37305488,0.00000000
-0.17708854,2.19526289,1.02967470,0.05124633,0.07342147,0.30841556,0.70058079,1.22126724,0.36458528,0.00000000
-0.17108554,2.10376751,0.97293800,0.04870896,0.07000920,0.30226340,0.67566991,1.16608077,0.35587132,0.00000000
-0.16508254,2.01164777,0.91556571,0.04625440,0.06650837,0.29538204,0.65180855,1.11085536,0.34715277,0.00000000
-0.15907954,1.92020057,0.85827106,0.04391718,0.06296529,0.28794832,0.62947809,1.05628965,0.33867979,0.00000000
-0.15307654,1.83070209,0.80172217,0.04172932,0.05942668,0.28015675,0.60911761,1.00305714,0.33070826,0.00000000
-0.14707354,1.74438194,0.74653322,0.03971975,0.05593841,0.27221458,0.59111499,0.95179278,0.32349452,0.00000000
-0.14107054,1.66239711,0.69325748,0.03791375,0.05254429,0.26433622,0.57579880,0.90308011,0.31728947,0.00000000
-0.13506753,1.58580654,0.64238213,0.03633245,0.04928499,0.25673709,0.56343088,0.85743890,0.31233229,0.00000000
-0.12906453,1.51554691,0.59432464,0.03499241,0.04619699,0.24962721,0.55419998,0.81531411,0.30884392,0.00000000
-0.12306153,1.45241034,0.54943065,0.03390524,0.04331170,0.24320458,0.54821668,0.77706604,0.30702037,0.00000000
-0.11705853,1.39702494,0.50797323,0.03307730,0.04065478,0.23764885,0.54550955,0.74296235,0.30702631,0.00000000
-0.11105553,1.34983862,0.47015318,0.03250956,0.03824553,0.23311525,0.54602323,0.71317210,0.30898900,0.00000000
-0.10505253,1.31110713,0.43610043,0.03219750,0.03609662,0.22972926,0.54961819,0.68776215,0.31299288,0.00000000
-0.09904952,1.28088673,0.40587637,0.03213112,0.03421391,0.22758204,0.55607278,0.66669610,0.31907511,0.00000000
-0.09304652,1.25903202,0.37947688,0.03229515,0.03259655,0.22672695,0.56508738,0.64983598,0.32722218,0.00000000
-0.08704352,1.24519924,0.35683620,0.03266928,0.03123716,0.22717725,0.57629094,0.63694676,0.33736791,0.00000000
-0.08104052,1.23885514,0.33783135,0.03322865,0.03012233,0.22890511,0.58924975,0.62770360,0.34939291,0.00000000
-0.07503752,1.23929142,0.32228718,0.03394433,0.02923319,0.23184198,0.60347838,0.62170178,0.36312560,0.00000000
-0.06903452,1.24564432,0.30998201,0.03478408,0.02854616,0.23588033,0.61845248,0.61846893,0.37834491,0.00000000
-0.06303152,1.25691900,0.30065366,0.03571308,0.02803384,0.24087676,0.63362310,0.61747945,0.39478454,0.00000000
-0.05702851,1.27201791,0.29400594,0.03669482,0.02766591,0.24665630,0.64843208,0.61817041,0.41213875,0.00000000
-0.05102551,1.28977222,0.28971548,0.03769206,0.02741019,0.25301777,0.66232803,0.61995852,0.43006946,0.00000000
-0.04502251,1.30897541,0.28743881,0.03866781,0.02723368,0.25974013,0.67478221,0.62225765,0.44821457,0.00000000
-0.03901951,1.32841774,0.28681963,0.03958633,0.02710358,0.26658940,0.68530378,0.62449610,0.46619705,0.00000000
-0.03301651,1.34692048,0.28749606,0.04041406,0.02698826,0.27332595,0.69345383,0.62613325,0.48363467,0.00000000
-0.02701351,1.36336863,0.28910787,0.04112058,0.02685823,0.27971206,0.69885758,0.62667465,0.50014994,0.00000000
-0.02101051,1.37674102,0.29130356,0.04167935,0.02668689,0.28551915,0.70121435,0.62568541,0.51537986,0.00000000
-0.01500750,1.38613682,0.29374694,0.04206841,0.02645125,0.29053475,0.70030488,0.62280107,0.52898534,0.00000000
-0.00900450,1.39079745,0.29612348,0.04227095,0.02613246,0.29456863,0.69599576,0.61773587,0.54065966,0.00000000
-0.00300150,1.39012324,0.29814581,0.04227559,0.02571613,0.29745819,0.68824083,0.61028796,0.55013605,0.00000000
0.00300150,1.38368455,0.29955870,0.04207663,0.02519257,0.29907268,0.67707968,0.60034170,0.55719374,0.00000000
0.00900450,1.37122691,0.30014308,0.04167399,0.02455679,0.29931622,0.66263323,0.58786684,0.56166270,0.00000000
0.01500750,1.35267031,0.29971918,0.04107307,0.02380835,0.29812962,0.64509689,0.57291493,0.56342662,0.00000000
0.02101051,1.32810309,0.29814863,0.04028436,0.02295107,0.29549080,0.62473143,0.55561311,0.56242429,0.00000000
0.02701351,1.29777059,0.29533555,0.03932294,0.02199262,0.29141399,0.60185231,0.53615572,0.55864926,0.00000000
0.03301651,1.26205964,0.29122654,0.03820791,0.02094394,0.28594782,0.57681775,0.51479424,0.55214804,0.00000000
0.03901951,1.22147941,0.28580959,0.03696159,0.01981869,0.27917225,0.55001626,0.49182591,0.54301679,0.00000000
0.04502251,1.17663975,0.27911205,0.03560882,0.01863257,0.27119477,0.52185392,0.46758173,0.53139677,0.00000000
0.05102551,1.12822792,0.27119757,0.03417610,0.01740264,0.26214583,0.49274228,0.44241417,0.51746887,0.00000000
0.05702851,1.07698473,0.26216230,0.03269081,0.01614669,0.25217391,0.46308689,0.41668532,0.50144731,0.00000000
0.06303152,1.02368096,0.25213032,0.03118043,0.01488263,0.24144027,0.43327710,0.39075569,0.48357293,0.00000000
0.06903452,0.96909502,0.24124866,0.02967185,0.01362792,0.23011379,0.40367742,0.36497412,0.46410616,0.00000000
0.07503752,0.91399250,0.22968182,0.02819067,0.01239915,0.21836595,0.37462033,0.33966920,0.44332010,0.00000000
0.08104052,0.85910820,0.21760630,0.02676076,0.01121166,0.20636613,0.34640106,0.31514219,0.42149385,0.00000000
0.08704352,0.80513109,0.20520504,0.02540375,0.01007930,0.19427745,0.31927393,0.29166173,0.39890615,0.00000000
0.09304652,0.75269256,0.19266219,0.02413875,0.00901427,0.18225326,0.29345051,0.26946031,0.37582977,0.00000000
0.09904952,0.70235782,0.18015820,0.02298216,0.00802711,0.17043420,0.26909922,0.24873246,0.35252647,0.00000000
0.10505253,0.65462083,0.16786552,0.02194757,0.00712674,0.15894609,0.24634644,0.22963454,0.32924282,0.00000000
0.11105553,0.60990221,0.15594501,0.02104580,0.00632060,0.14789843,0.22527869,0.21228603,0.30620676,0.00000000
0.11705853,0.56855012,0.14454311,0.02028504,0.00561489,0.13738367,0.20594581,0.19677205,0.28362504,0.00000000
0.12306153,0.53084369,0.13378989,0.01967101,0.00501481,0.12747707,0.18836488,0.18314688,0.26168143,0.00000000
0.12906453,0.49699863,0.12379792,0.01920733,0.00452487,0.11823718,0.17252469,0.17143833,0.24053567,0.00000000
0.13506753,0.46717448,0.11466216,0.01889577,0.00414921,0.10970672,0.15839051,0.16165262,0.22032314,0.00000000
0.14107054,0.44148319,0.10646049,0.01873671,0.00389191,0.10191398,0.14590904,0.15377955,0.20115518,0.00000000
0.14707354,0.41999836,0.09925519,0.01872949,0.00375726,0.09487440,0.13501338,0.14779777,0.18311985,0.00000000
0.15307654,0.40276485,0.09309490,0.01887288,0.00375001,0.08859243,0.12562794,0.14367985,0.16628332,0.00000000
0.15907954,0.38980818,0.08801723,0.01916541,0.00387560,0.08306352,0.11767312,0.14139706,0.15069149,0.00000000
0.16508254,0.38114344,0.08405174,0.01960579,0.00414024,0.07827607,0.11106971,0.14092362,0.13637202,0.00000000
0.17108554,0.37678309,0.08122313,0.02019321,0.00455101,0.07421344,0.10574308,0.14224028,0.12333662,0.00000000
0.17708854,0.37674374,0.07955458,0.02092757,0.00511580,0.07085576,0.10162685,0.14533714,0.11158338,0.00000000
0.18309155,0.38105120,0.07907102,0.02180968,0.00584326,0.06818167,0.09866635,0.15021562,0.10109939,0.00000000
0.18909455,0.38974397,0.07980227,0.02284132,0.00674259,0.06616974,0.09682150,0.15688950,0.09186328,0.00000000
0.19509755,0.40287495,0.08178582,0.02402524,0.00782330,0.06479977,0.09606937,0.16538510,0.08384781,0.00000000
0.20110055,0.42051128,0.08506932,0.02536505,0.00909487,0.06405376,0.09640619,0.17574049,0.07702242,0.00000000
0.20710355,0.44273260,0.08971247,0.02686504,0.01056642,0.06391660,0.09784895,0.18800394,0.07135572,0.00000000
0.21310655,0.46962768,0.09578849,0.02852986,0.01224630,0.06437656,0.10043639,0.20223160,0.06681776,0.00000000
0.21910955,0.50128983,0.10338486,0.03036422,0.01414161,0.06542541,0.10422954,0.21848453,0.06338230,0.00000000
0.22511256,0.53781134,0.11260350,0.03237247,0.01625781,0.06705844,0.10931160,0.23682540,0.06102871,0.00000000
0.23111556,0.57927731,0.12356030,0.03455821,0.01859826,0.06927419,0.11578728,0.25731476,0.05974384,0.00000000
0.23711856,0.62575935,0.13638383,0.03692388,0.02116385,0.07207399,0.12378138,0.28000732,0.05952344,0.00000000
0.24312156,0.67730934,0.15121352,0.03947040,0.02395265,0.07546147,0.13343682,0.30494827,0.06037349,0.00000000
0.24912456,0.73395387,0.16819701,0.04219686,0.02695960,0.07944187,0.14491183,0.33216983,0.06231104,0.00000000
0.25512756,0.79568938,0.18748682,0.04510031,0.03017635,0.08402135,0.15837645,0.36168818,0.06536478,0.00000000
0.26113057,0.86247839,0.20923636,0.04817562,0.03359107,0.08920629,0.17400827,0.39350092,0.06957516,0.00000000
0.26713357,0.93424683,0.23359514,0.05141547,0.03718847,0.09500255,0.19198730,0.42758499,0.07499403,0.00000000
0.27313657,1.01088240,0.26070344,0.05481046,0.04094981,0.10141480,0.21249022,0.46389515,0.08168378,0.00000000
0.27913957,1.09223396,0.29068631,0.05834923,0.04485306,0.10844581,0.23568379,0.50236302,0.08971587,0.00000000
0.28514257,1.17811149,0.32364701,0.06201884,0.04887308,0.11609590,0.26171770,0.54289649,0.09916877,0.00000000
0.29114557,1.26828652,0.35966004,0.06580497,0.05298189,0.12436225,0.29071682,0.58537942,0.11012519,0.00000000
0.29714857,1.36249249,0.39876397,0.06969234,0.05714899,0.13323840,0.32277320,0.62967164,0.12266871,0.00000000
0.30315158,1.46042480,0.44095407,0.07366499,0.06134173,0.14271365,0.35793783,0.67560885,0.13687965,0.00000000
0.30915458,1.56174011,0.48617523,0.07770662,0.06552564,0.15277255,0.39621255,0.72300263,0.15283040,0.00000000
0.31515758,1.66605480,0.53431529,0.08180070,0.06966485,0.16339439,0.43754245,0.77164026,0.17058023,0.00000000
0.32116058,1.77294251,0.58519913,0.08593065,0.07372244,0.17455267,0.48180898,0.82128443,0.19016964,0.00000000
0.32716358,1.88193070,0.63858401,0.09007978,0.07766090,0.18621474,0.52882431,0.87167285,0.21161460,0.00000000
0.33316658,1.99249680,0.69415631,0.09423116,0.08144243,0.19834147,0.57832722,0.92251798,0.23490076,0.00000000
0.33916958,2.10406422,0.75153028,0.09836743,0.08502942,0.21088708,0.62998092,0.97350689,0.25997807,0.00000000
0.34517259,2.21599892,0.81024892,0.10247041,0.08838481,0.22379927,0.68337329,1.02430168,0.28675588,0.00000000
0.35117559,2.32760745,0.86978738,0.10652083,0.09147254,0.23701951,0.73801959,1.07454062,0.31509914,0.00000000
0.35717859,2.43813714,0.92955907,0.11049792,0.09425804,0.25048383,0.79336809,1.12384032,0.34482585,0.00000000
0.36318159,2.54677950,0.98892452,0.11437918,0.09670869,0.26412394,0.84880860,1.17179932,0.37570604,0.00000000
0.36918459,2.65267738,1.04720304,0.11814019,0.09879445,0.27786885,0.90368390,1.21800315,0.40746275,0.00000000
0.37518759,2.75493668,1.10368691,0.12175461,0.10048841,0.29164700,0.95730386,1.26203125,0.43977501,0.00000000
0.38119060,2.85264287,1.15765787,0.12519444,0.10176750,0.30538879,1.00896208,1.30346554,0.47228306,0.00000000
0.38719360,2.94488237,1.20840541,0.12843042,0.10261313,0.31902965,1.05795440,1.34190088,0.50459576,0.00000000
0.39319660,3.03076845,1.25524630,0.13143274,0.10301194,0.33251338,1.10359875,1.37695690,0.53630018,0.00000000
0.39919960,3.10947098,1.29754462,0.13417204,0.10295646,0.34579572,1.14525566,1.40829101,0.56697304,0.00000000
0.40520260,3.18024884,1.33473153,0.13662050,0.10244580,0.35884798,1.18234856,1.43561215,0.59619367,0.00000000
0.41120560,3.24248367,1.36632403,0.13875319,0.10148620,0.37166053,1.21438305,1.45869445,0.62355813,0.00000000
0.41720860,3.29571312,1.39194171,0.14054947,0.10009151,0.38424586,1.24096414,1.47739030,0.64869374,0.00000000
0.42321161,3.33966176,1.41132085,0.14199438,0.09828351,0.39664108,1.26181089,1.49164195,0.67127351,0.00000000
0.42921461,3.37426765,1.42432513,0.14307998,0.09609206,0.40890946,1.27676741,1.50149095,0.69102979,0.00000000
0.43521761,3.39970261,1.43095231,0.14380647,0.09355501,0.42114098,1.28580980,1.50708463,0.70776629,0.00000000
0.44122061,3.41638445,1.43133646,0.14418305,0.09071794,0.43345150,1.28904845,1.50867907,0.72136802,0.00000000
0.44722361,3.42497974,1.42574555,0.14422842,0.08763360,0.44598052,1.28672556,1.50663796,0.73180839,0.00000000
0.45322661,3.42639592,1.41457435,0.14397082,0.08436114,0.45888741,1.27920778,1.50142716,0.73915304,0.00000000
0.45922961,3.42176250,1.39833273,0.14344764,0.08096513,0.47234611,1.26697409,1.49360464,0.74356004,0.00000000
0.46523262,3.41240099,1.37762982,0.14270452,0.07751431,0.48653832,1.25059950,1.48380610,0.74527626,0.00000000
0.47123562,3.39978453,1.35315460,0.14179400,0.07408023,0.50164542,1.23073502,1.47272646,0.74462999,0.00000000
0.47723862,3.38548823,1.32565356,0.14077369,0.07073562,0.51783933,1.20808479,1.46109782,0.74201975,0.00000000
0.48324162,3.37113195,1.29590642,0.13970416,0.06755280,0.53527261,1.18338129,1.44966453,0.73789998,0.00000000
0.48924462,3.35831794,1.26470082,0.13864645,0.06460186,0.55406828,1.15735965,1.43915655,0.73276387,0.00000000
0.49524762,3.34856569,1.23280690,0.13765952,0.06194896,0.57430970,1.13073209,1.43026175,0.72712411,0.00000000
0.50125063,3.34324704,1.20095296,0.13679763,0.05965458,0.59603122,1.10416373,1.42359874,0.72149238,0.00000000
0.50725363,3.34352447,1.16980303,0.13610784,0.05777187,0.61920983,1.07825047,1.41969096,0.71635846,0.00000000
0.51325663,3.35029531,1.13993722,0.13562770,0.05634512,0.64375853,1.05350022,1.41894356,0.71216977,0.00000000
0.51925963,3.36414496,1.11183568,0.13538338,0.05540846,0.66952174,1.03031790,1.42162387,0.70931235,0.00000000
0.52526263,3.38531109,1.08586672,0.13538814,0.05498469,0.69627327,1.00899495,1.42784654,0.70809415,0.00000000
0.53126563,3.41366114,1.06227941,0.13564148,0.05508443,0.72371694,0.98970366,1.43756410,0.70873131,0.00000000
0.53726863,3.44868430,1.04120099,0.13612875,0.05570560,0.75149022,0.97249643,1.45056353,0.71133810,0.00000000
0.54327164,3.48949869,1.02263899,0.13682150,0.05683314,0.77917085,0.95730993,1.46646901,0.71592107,0.00000000
0.54927464,3.53487400,1.00648790,0.13767836,0.05843915,0.80628632,0.94397372,1.48475122,0.72237761,0.00000000
0.55527764,3.58326877,0.99253989,0.13864654,0.06048333,0.83232603,0.93222303,1.50474258,0.73049902,0.00000000
0.56128064,3.63288107,0.98049922,0.13966384,0.06291388,0.85675571,0.92171479,1.52565832,0.73997813,0.00000000
0.56728364,3.68171071,0.96999938,0.14066104,0.06566864,0.87903368,0.91204635,1.54662239,0.75042091,0.00000000
0.57328664,3.72763043,0.96062238,0.14156468,0.06867665,0.89862816,0.90277583,1.56669741,0.76136180,0.00000000
0.57928964,3.76846318,0.95191913,0.14229995,0.07185995,0.91503525,0.89344324,1.58491749,0.77228204,0.00000000
0.58529265,3.80206239,0.94343016,0.14279363,0.07513569,0.92779647,0.88359149,1.60032251,0.78263006,0.00000000
0.59129565,3.82639176,0.93470570,0.14297698,0.07841837,0.93651551,0.87278632,1.61199282,0.79184331,0.00000000
0.59729865,3.83960141,0.92532440,0.14278844,0.08162222,0.94087318,0.86063440,1.61908255,0.79937032,0.00000000
0.60330165,3.84009705,0.91490985,0.14217590,0.08466361,0.94064002,0.84679893,1.62085058,0.80469222,0.00000000
0.60930465,3.82659941,0.90314438,0.14109865,0.08746339,0.93568608,0.83101221,1.61668770,0.80734272,0.00000000
0.61530765,3.79819163,0.88977970,0.13952879,0.08994912,0.92598732,0.81308476,1.60613886,0.80692572,0.00000000
0.62131066,3.75435251,0.87464403,0.13745212,0.09205699,0.91162834,0.79291083,1.58891980,0.80312981,0.00000000
0.62731366,3.69497475,0.85764569,0.13486840,0.09373354,0.89280146,0.77047033,1.56492729,0.79573925,0.00000000
0.63331666,3.62036740,0.83877313,0.13179114,0.09493692,0.86980201,0.74582709,1.53424261,0.78464079,0.00000000
0.63931966,3.53124287,0.81809171,0.12824681,0.09563772,0.84302005,0.71912411,1.49712834,0.76982639,0.00000000
0.64532266,3.42868940,0.79573755,0.12427362,0.09581941,0.81292905,0.69057579,1.45401860,0.75139172,0.00000000
0.65132566,3.31413039,0.77190893,0.11991988,0.09547824,0.78007170,0.66045793,1.40550324,0.72953071,0.00000000
0.65732866,3.18927283,0.74685584,0.11524210,0.09462275,0.74504367,0.62909605,1.35230681,0.70452654,0.00000000
0.66333167,3.05604710,0.72086826,0.11030285,0.09327285,0.70847591,0.59685245,1.29526326,0.67673952,0.00000000
0.66933467,2.91654106,0.69426394,0.10516862,0.09145851,0.67101611,0.56411282,1.23528748,0.64659270,0.00000000
0.67533767,2.77293123,0.66737600,0.09990758,0.08921820,0.63331011,0.53127295,1.17334487,0.61455581,0.00000000
0.68134067,2.62741400,0.64054133,0.09458752,0.08659712,0.59598396,0.49872598,1.11042038,0.58112829,0.00000000
0.68734367,2.48213965,0.61408984,0.08927398,0.08364536,0.55962710,0.46685074,1.04748799,0.54682231,0.00000000
0.69334667,2.33915147,0.58833521,0.08402863,0.08041594,0.52477745,0.43600150,0.98548202,0.51214638,0.00000000
0.69934967,2.20033229,0.56356733,0.07890789,0.07696300,0.49190864,0.40649945,0.92527119,0.47759021,0.00000000
0.70535268,2.06735982,0.54004641,0.07396201,0.07334014,0.46141986,0.37862598,0.86763623,0.44361142,0.00000000
0.71135568,1.94167202,0.51799897,0.06923434,0.06959893,0.43362852,0.35261793,0.81325186,0.41062441,0.00000000
0.71735868,1.82444303,0.49761543,0.06476104,0.06578764,0.40876575,0.32866469,0.76267330,0.37899168,0.00000000
0.72336168,1.71656974,0.47904914,0.06057103,0.06195037,0.38697489,0.30690703,0.71632774,0.34901779,0.00000000
0.72936468,1.61866856,0.46241665,0.05668619,0.05812635,0.36831269,0.28743756,0.67451060,0.32094580,0.00000000
0.73536768,1.53108151,0.44779879,0.05312178,0.05434960,0.35275308,0.27030247,0.63738645,0.29495620,0.00000000
0.74137069,1.45389061,0.43524231,0.04988702,0.05064883,0.34019325,0.25550441,0.60499405,0.27116805,0.00000000
0.74737369,1.38693906,0.42476179,0.04698569,0.04704755,0.33046165,0.24300608,0.57725513,0.24964192,0.00000000
0.75337669,1.32985772,0.41634145,0.04441689,0.04356443,0.32332748,0.23273445,0.55398620,0.23038453,0.00000000
0.75937969,1.28209531,0.40993690,0.04217564,0.04021371,0.31851138,0.22458523,0.53491265,0.21335438,0.00000000
0.76538269,1.24295083,0.40547645,0.04025353,0.03700578,0.31569676,0.21842743,0.51968448,0.19846832,0.00000000
0.77138569,1.21160668,0.40286219,0.03863926,0.03394776,0.31454146,0.21410782,0.50789291,0.18560843,0.00000000
0.77738869,1.18716135,0.40197068,0.03731905,0.03104406,0.31468923,0.21145531,0.49908720,0.17462913,0.00000000
0.78339170,1.16866060,0.40265368,0.03627705,0.02829701,0.31578087,0.21028488,0.49279118,0.16536405,0.00000000
0.78939470,1.15512629,0.40473874,0.03549550,0.02570727,0.31746453,0.21040142,0.48851878,0.15763262,0.00000000
0.79539770,1.14558237,0.40803025,0.03495498,0.02327434,0.31940496,0.21160314,0.48578837,0.15124608,0.00000000
0.80140070,1.13907769,0.41231090,0.03463450,0.02099687,0.32129167,0.21368486,0.48413548,0.14601297,0.00000000
0.80740370,1.13470549,0.41734392,0.03451162,0.01887293,0.32284562,0.21644097,0.48312372,0.14174382,0.00000000
0.81340670,1.13161964,0.42287624,0.03456253,0.01690019,0.32382452,0.21966845,0.48235391,0.13825536,0.00000000
0.81940970,1.12904789,0.42864272,0.03476220,0.01507611,0.32402674,0.22316965,0.48147119,0.13537387,0.00000000
0.82541271,1.12630227,0.43437135,0.03508459,0.01339794,0.32329371,0.22675517,0.48017045,0.13293811,0.00000000
0.83141571,1.12278718,0.43978964,0.03550290,0.01186285,0.32151107,0.23024670,0.47819999,0.13080153,0.00000000
0.83741871,1.11800529,0.44463169,0.03598994,0.01046791,0.31860856,0.23347991,0.47536368,0.12883409,0.00000000
0.84342171,1.11156181,0.44864609,0.03651856,0.00921016,0.31455881,0.23630722,0.47152176,0.12692358,0.00000000
0.84942471,1.10316713,0.45160405,0.03706221,0.00808661,0.30937531,0.23860065,0.46659054,0.12497652,0.00000000
0.85542771,1.09263833,0.45330755,0.03759547,0.00709432,0.30310949,0.24025439,0.46054107,0.12291873,0.00000000
0.86143072,1.07989933,0.45359711,0.03809474,0.00623044,0.29584732,0.24118720,0.45339705,0.12069549,0.00000000
0.86743372,1.06498006,0.45235874,0.03853882,0.00549232,0.28770550,0.24134444,0.44523213,0.11827146,0.00000000
0.87343672,1.04801431,0.44952970,0.03890961,0.00487758,0.27882726,0.24069960,0.43616653,0.11563021,0.00000000
0.87943972,1.02923636,0.44510281,0.03919262,0.00438422,0.26937814,0.23925530,0.42636336,0.11277348,0.00000000
0.88544272,1.00897611,0.43912887,0.03937748,0.00401071,0.25954157,0.23704358,0.41602432,0.10972007,0.00000000
0.89144572,0.98765259,0.43171721,0.03945833,0.00375610,0.24951461,0.23412543,0.40538511,0.10650458,0.00000000
0.89744872,0.96576573,0.42303413,0.03943397,0.00362004,0.23950363,0.23058960,0.39471037,0.10317570,0.00000000
0.90345173,0.94388617,0.41329923,0.03930802,0.00360286,0.22972011,0.22655045,0.38428813,0.09979443,0.00000000
0.90945473,0.92264309,0.40277988,0.03908870,0.00370553,0.22037663,0.22214509,0.37442391,0.09643190,0.00000000
0.91545773,0.90271008,0.39178379,0.03878863,0.00392959,0.21168283,0.21752974,0.36543419,0.09316721,0.00000000
0.92146073,0.88478911,0.38065018,0.03842429,0.00427706,0.20384162,0.21287539,0.35763960,0.09008500,0.00000000
0.92746373,0.86959283,0.36973968,0.03801541,0.00475028,0.19704535,0.20836291,0.35135759,0.08727306,0.00000000
0.93346673,0.85782550,0.35942354,0.03758425,0.00535162,0.19147221,0.20417771,0.34689476,0.08481986,0.00000000
0.93946973,0.85016302,0.35007235,0.03715468,0.00608325,0.18728267,0.20050422,0.34453903,0.08281228,0.00000000
0.94547274,0.84723255,0.34204490,0.03675127,0.00694683,0.18461613,0.19752019,0.34455170,0.08133332,0.00000000
0.95147574,0.84959229,0.33567743,0.03639833,0.00794306,0.18358766,0.19539113,0.34715965,0.08046012,0.00000000
0.95747874,0.85771226,0.33127372,0.03611894,0.00907138,0.18428512,0.19426513,0.35254789,0.08026220,0.00000000
0.96348174,0.87195663,0.32909645,0.03593411,0.01032953,0.18676655,0.19426799,0.36085274,0.08080001,0.00000000
0.96948474,0.89256838,0.32935996,0.03586192,0.01171317,0.19105790,0.19549918,0.37215589,0.08212380,0.00000000
0.97548774,0.91965701,0.33222485,0.03591688,0.01321556,0.19715142,0.19802843,0.38647962,0.08427287,0.00000000
0.98149075,0.95318994,0.33779445,0.03610940,0.01482726,0.20500454,0.20189341,0.40378342,0.08727515,0.00000000
0.98749375,0.99298804,0.34611339,0.03644549,0.01653589,0.21453948,0.20709824,0.42396230,0.09114723,0.00000000
0.99349675,1.03872578,0.35716819,0.03692659,0.01832607,0.22564364,0.21361321,0.44684690,0.09589464,0.00000000
0.99949975,1.08993612,0.37089000,0.03754962,0.02017937,0.23817088,0.22137555,0.47220561,0.10151248,0.00000000
1.00550275,1.14602036,0.38715921,0.03830724,0.02207445,0.25194355,0.23029124,0.49974865,0.10798635,0.00000000
1.01150575,1.20626254,0.40581179,0.03918824,0.02398736,0.26675558,0.24023786,0.52913424,0.11529344,0.00000000
1.01750875,1.26984822,0.42664725,0.04017810,0.02589188,0.28237629,0.25106834,0.55997653,0.12340376,0.00000000
1.02351176,1.33588700,0.44943763,0.04125971,0.02776012,0.29855505,0.26261553,0.59185531,0.13228150,0.00000000
1.02951476,1.40343798,0.47393742,0.04241408,0.02956312,0.31502664,0.27469733,0.62432708,0.14188630,0.00000000
1.03551776,1.47153731,0.49989374,0.04362120,0.03127166,0.33151716,0.28712232,0.65693705,0.15217455,0.00000000
1.04152076,1.53922681,0.52705655,0.04486086,0.03285707,0.34775035,0.29969560,0.68923187,0.16310045,0.00000000
1.04752376,1.60558248,0.55518824,0.04611339,0.03429211,0.36345410,0.31222462,0.72077233,0.17461698,0.00000000
1.05352676,1.66974189,0.58407230,0.04736048,0.03555192,0.37836697,0.32452492,0.75114578,0.18667654,0.00000000
1.05952976,1.73092926,0.61352048,0.04858575,0.03661485,0.39224453,0.33642542,0.77997762,0.19923143,0.00000000
1.06553277,1.78847738,0.64337827,0.04977531,0.03746326,0.40486524,0.34777319,0.80694149,0.21223398,0.00000000
1.07153577,1.84184535,0.67352831,0.05091814,0.03808429,0.41603574,0.35843750,0.83176769,0.22563656,0.00000000
1.07753877,1.89063163,0.70389151,0.05200634,0.03847041,0.42559534,0.36831310,0.85424954,0.23939127,0.00000000
1.08354177,1.93458195,0.73442595,0.05303527,0.03861983,0.43341961,0.37732253,0.87424749,0.25344958,0.00000000
1.08954477,1.97359172,0.76512353,0.05400346,0.03853674,0.43942284,0.38541755,0.89169066,0.26776184,0.00000000
1.09554777,2.00770319,0.79600458,0.05491253,0.03823141,0.44355946,0.39257960,0.90657612,0.28227687,0.00000000
1.10155078,2.03709756,0.82711086,0.05576691,0.03771997,0.44582419,0.39881937,0.91896569,0.29694159,0.00000000
1.10755378,2.06208248,0.85849723,0.05657347,0.03702412,0.44625117,0.40417552,0.92898059,0.31170093,0.00000000
1.11355678,2.08307568,0.89022273,0.05734113,0.03617063,0.44491184,0.40871266,0.93679439,0.32649790,0.00000000
1.11955978,2.10058562,0.92234154,0.05808041,0.03519062,0.44191188,0.41251869,0.94262430,0.34127410,0.00000000
1.12556278,2.11518988,0.95489448,0.05880292,0.03411886,0.43738719,0.41570163,0.94672157,0.35597052,0.00000000
1.13156578,2.12751246,0.98790173,0.05952090,0.03299285,0.43149912,0.41838609,0.94936119,0.37052880,0.00000000
1.13756878,2.13820079,1.02135726,0.06024675,0.03185188,0.42442906,0.42070945,0.95083148,0.38489279,0.00000000
1.14357179,2.14790330,1.05522548,0.06099253,0.03073617,0.41637256,0.42281793,0.95142396,0.39901044,0.00000000
1.14957479,2.15724852,1.08944040,0.06176958,0.02968588,0.40753327,0.42486260,0.95142390,0.41283592,0.00000000
1.15557779,2.16682605,1.12390752,0.06258810,0.02874030,0.39811672,0.42699545,0.95110179,0.42633182,0.00000000
