energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-0.09904952,6.61890016,0.20701605,0.10098437,2.40783046,2.16193851,2.73812315,0.19503292,1.27487865
-0.09304652,6.55864481,0.20511557,0.09659043,2.38089821,2.17809774,2.71894724,0.19203265,1.27792724
-0.08704352,6.46456781,0.20177648,0.09173184,2.34239330,2.18289056,2.68566383,0.18783053,1.27423876
-0.08104052,6.33821774,0.19706975,0.08649948,2.29296140,2.17612959,2.63876737,0.18250865,1.26385802
-0.07503752,6.18161858,0.19109401,0.08098712,2.23338520,2.15781778,2.57896812,0.17616907,1.24693208
-0.06903452,5.99720865,0.18397220,0.07528859,2.16456266,2.12814793,2.50716922,0.16893049,1.22370650
-0.06303152,5.78777338,0.17584734,0.06949529,2.08748446,2.08749810,2.42444034,0.16092460,1.19451931
-0.05702851,5.55637395,0.16687777,0.06369383,2.00321140,2.03642252,2.33198888,0.15229206,1.15979319
-0.05102551,5.30627403,0.15723208,0.05796407,1.91285216,1.97563842,2.23112956,0.14317848,1.12002576
-0.04502251,5.04086661,0.14708393,0.05237753,1.81754183,1.90600896,2.12325324,0.13373040,1.07577847
-0.03901951,4.76360273,0.13660690,0.04699626,1.71842167,1.82852262,2.00979591,0.12409154,1.02766422
-0.03301651,4.47792372,0.12596984,0.04187210,1.61662024,1.74426982,1.89220845,0.11439937,0.97633410
-0.02701351,4.18719843,0.11533250,0.03704644,1.51323603,1.65441726,1.77192803,0.10478219,0.92246367
-0.02101051,3.89466649,0.10484201,0.03255029,1.40932188,1.56018094,1.65035175,0.09535673,0.86673899
-0.01500750,3.60338881,0.09462999,0.02840477,1.30587119,1.46279857,1.52881299,0.08622636,0.80984304
-0.00900450,3.31620574,0.08481049,0.02462190,1.20380594,1.36350237,1.40856109,0.07747991,0.75244266
-0.00300150,3.03570372,0.07547879,0.02120553,1.10396668,1.26349314,1.29074451,0.06919121,0.69517658
0.00300150,2.76419056,0.06671098,0.01815263,1.00710461,1.16391635,1.17639795,0.06141905,0.63864481
0.00900450,2.50367943,0.05856430,0.01545446,0.91387550,1.06584097,1.06643333,0.05420786,0.58339959
0.01500750,2.25588161,0.05107809,0.01309802,0.82483590,0.97024179,0.96163493,0.04758874,0.52993827
0.02101051,2.02220758,0.04427539,0.01106729,0.74044125,0.87798556,0.86265837,0.04158096,0.47869823
0.02701351,1.80377586,0.03816492,0.00934461,0.66104615,0.78982123,0.77003333,0.03619366,0.43005383
0.03301651,1.60142915,0.03274331,0.00791182,0.58690647,0.70637448,0.68416973,0.03142790,0.38431556
0.03901951,1.41575659,0.02799765,0.00675140,0.51818349,0.62814637,0.60536699,0.02727871,0.34173107
0.04502251,1.24712131,0.02390800,0.00584743,0.45494957,0.55551601,0.53382577,0.02373723,0.30248823
0.05102551,1.09569199,0.02044994,0.00518640,0.39719534,0.48874662,0.46966173,0.02079282,0.26671962
0.05702851,0.96147709,0.01759692,0.00475789,0.34483816,0.42799477,0.41292068,0.01843504,0.23450854
0.06303152,0.84436049,0.01532247,0.00455507,0.29773142,0.37332187,0.36359439,0.01665540,0.20589588
0.06903452,0.74413700,0.01360213,0.00457507,0.25567449,0.32470751,0.32163651,0.01544898,0.18088769
0.07503752,0.66054638,0.01241503,0.00481917,0.21842291,0.28206377,0.28697775,0.01481566,0.15946298
0.08104052,0.59330446,0.01174519,0.00529280,0.18569862,0.24524987,0.25953979,0.01476110,0.14158141
0.08704352,0.54213014,0.01158244,0.00600547,0.15719978,0.21408655,0.23924731,0.01529734,0.12719048
0.09304652,0.50676699,0.01192288,0.00697041,0.13260997,0.18836943,0.22603742,0.01644295,0.11623182
0.09904952,0.48699860,0.01276913,0.00820416,0.11160666,0.16788097,0.21986628,0.01822289,0.10864648
0.10505253,0.48265692,0.01413003,0.00972596,0.09386856,0.15240053,0.22071232,0.02066785,0.10437875
0.11105553,0.49362295,0.01602012,0.01155695,0.07908188,0.14171226,0.22857599,0.02381318,0.10337843
0.11705853,0.51981982,0.01845869,0.01371931,0.06694544,0.13561049,0.24347578,0.02769748,0.10560155
0.12306153,0.56119826,0.02146858,0.01623518,0.05717447,0.13390272,0.26544074,0.03236062,0.11100928
0.12906453,0.61771487,0.02507463,0.01912551,0.04950329,0.13641005,0.29449963,0.03784162,0.11956527
0.13506753,0.68930432,0.02930201,0.02240885,0.04368689,0.14296531,0.33066710,0.04417603,0.13123146
0.14107054,0.77584635,0.03417424,0.02610005,0.03950150,0.15340909,0.37392752,0.05139317,0.14596260
0.14707354,0.87712936,0.03971123,0.03020902,0.03674429,0.16758393,0.42421711,0.05951324,0.16369979
0.15307654,0.99281235,0.04592719,0.03473952,0.03523245,0.18532724,0.48140538,0.06854432,0.18436325
0.15907954,1.12238726,0.05282868,0.03968804,0.03480165,0.20646328,0.54527674,0.07847954,0.20784496
0.16508254,1.26514406,0.06041278,0.04504297,0.03530419,0.23079485,0.61551349,0.08929447,0.23400142
0.17108554,1.42014085,0.06866547,0.05078391,0.03660703,0.25809509,0.69168121,0.10094488,0.26264709
0.17708854,1.58618125,0.07756049,0.05688140,0.03858961,0.28810024,0.77321776,0.11336504,0.29354902
0.18309155,1.76180125,0.08705849,0.06329690,0.04114194,0.32050350,0.85942681,0.12646673,0.32642298
0.18909455,1.94526723,0.09710686,0.06998331,0.04416281,0.35495092,0.94947682,0.14013898,0.36093172
0.19509755,2.13458660,0.10764006,0.07688587,0.04755827,0.39103943,1.04240622,0.15424878,0.39668547
0.20110055,2.32753177,0.11858060,0.08394345,0.05124056,0.42831747,1.13713507,0.16864271,0.43324503
0.20710355,2.52167775,0.12984065,0.09109035,0.05512732,0.46628844,1.23248331,0.18314953,0.47012759
0.21310655,2.71445256,0.14132428,0.09825838,0.05914125,0.50441697,1.32719546,0.19758374,0.50681514
0.21910955,2.90319937,0.15293018,0.10537930,0.06321017,0.54213805,1.41997093,0.21174998,0.54276546
0.22511256,3.08524815,0.16455487,0.11238740,0.06726732,0.57886855,1.50949914,0.22544816,0.57742521
0.23111556,3.25799400,0.17609615,0.11922220,0.07125199,0.61402099,1.59449792,0.23847913,0.61024476
0.23711856,3.41897901,0.18745662,0.12583101,0.07511024,0.64701892,1.67375377,0.25065062,0.64069422
0.24312156,3.56597372,0.19854724,0.13217136,0.07879585,0.67731309,1.74616194,0.26178329,0.66827989
0.24912456,3.69705425,0.20929047,0.13821301,0.08227104,0.70439804,1.81076458,0.27171648,0.69256035
0.25512756,3.81067116,0.21962300,0.14393949,0.08550728,0.72782788,1.86678490,0.28031353,0.71316166
0.26113057,3.90570625,0.22949776,0.14934897,0.08848571,0.74723086,1.91365548,0.28746626,0.72979053
0.26713357,3.98151393,0.23888511,0.15445451,0.09119742,0.76232169,1.95103916,0.29309846,0.74224517
0.27313657,4.03794472,0.24777313,0.15928344,0.09364328,0.77291111,1.97884126,0.29716821,0.75042284
0.27913957,4.07534891,0.25616679,0.16387596,0.09583346,0.77891208,1.99721205,0.29966882,0.75432394
0.28514257,4.09455985,0.26408617,0.16828303,0.09778647,0.78034232,2.00653936,0.30062844,0.75405219
0.29114557,4.09685693,0.27156377,0.17256352,0.09952791,0.77732290,2.00743116,0.30010821,0.74981089
0.29714857,4.08390992,0.27864090,0.17678072,0.10108883,0.77007295,2.00068905,0.29819921,0.74189528
0.30315158,4.05770684,0.28536352,0.18099853,0.10250386,0.75890082,1.98727354,0.29501821,0.73068145
0.30915458,4.02046892,0.29177761,0.18527735,0.10380905,0.74419187,1.96826298,0.29070254,0.71661215
0.31515758,3.97455662,0.29792445,0.18966991,0.10503984,0.72639376,1.94480800,0.28540430,0.70018029
0.32116058,3.92237129,0.30383606,0.19421733,0.10622882,0.70599972,1.91808365,0.27928421,0.68191077
0.32716358,3.86625740,0.30953110,0.19894560,0.10740384,0.68353080,1.88924166,0.27250549,0.66234167
0.33316658,3.80841015,0.31501149,0.20386265,0.10858627,0.65951787,1.85936523,0.26522794,0.64200556
0.33916958,3.75079295,0.32026003,0.20895624,0.10978971,0.63448417,1.82942847,0.25760262,0.62141185
0.34517259,3.69506880,0.32523914,0.21419277,0.11101906,0.60892937,1.80026244,0.24976739,0.60103100
0.35117559,3.64254892,0.32989100,0.21951722,0.11227016,0.58331571,1.77252954,0.24184339,0.58128136
0.35717859,3.59416071,0.33413891,0.22485404,0.11352997,0.55805677,1.74670717,0.23393265,0.56251902
0.36318159,3.55043654,0.33789000,0.23010928,0.11477730,0.53350939,1.72308150,0.22611700,0.54503120
0.36918459,3.51152330,0.34103922,0.23517365,0.11598403,0.50996881,1.70175123,0.21845805,0.52903343
0.37518759,3.47721186,0.34347424,0.23992649,0.11711679,0.48766717,1.68264112,0.21099834,0.51467020
0.38119060,3.44698445,0.34508121,0.24424051,0.11813911,0.46677514,1.66552406,0.20376348,0.50201931
0.38719360,3.42007692,0.34575102,0.24798701,0.11901371,0.44740647,1.65005062,0.19676506,0.49109913
0.39319660,3.39555245,0.34538573,0.25104147,0.11970506,0.42962481,1.63578402,0.19000416,0.48187852
0.39919960,3.37238236,0.34390489,0.25328909,0.12018188,0.41345254,1.62223870,0.18347520,0.47428858
0.40520260,3.34952963,0.34125140,0.25463022,0.12041964,0.39888064,1.60892033,0.17716994,0.46823556
0.41120560,3.32603063,0.33739665,0.25498527,0.12040267,0.38587922,1.59536498,0.17108124,0.46361412
0.41720860,3.30107075,0.33234466,0.25429901,0.12012604,0.37440792,1.58117554,0.16520665,0.46032019
0.42321161,3.27404994,0.32613506,0.25254393,0.11959693,0.36442558,1.56605332,0.15955135,0.45826262
0.42921461,3.24463490,0.31884476,0.24972265,0.11883542,0.35589868,1.54982338,0.15413051,0.45737303
0.43521761,3.21279538,0.31058823,0.24586924,0.11787475,0.34880812,1.53245226,0.14897084,0.45761332
0.44122061,3.17882288,0.30151638,0.24104930,0.11676086,0.34315401,1.51405742,0.14411144,0.45898044
0.44722361,3.14333095,0.29181414,0.23535894,0.11555138,0.33895824,1.49490786,0.13960376,0.46150811
0.45322661,3.10723748,0.28169678,0.22892261,0.11431398,0.33626489,1.47541622,0.13551078,0.46526564
0.45922961,3.07172986,0.27140512,0.22188992,0.11312417,0.33513849,1.45612272,0.13190557,0.47035377
0.46523262,3.03821516,0.26119988,0.21443159,0.11206264,0.33566030,1.43767196,0.12886915,0.47689787
0.47123562,3.00825793,0.25135524,0.20673463,0.11121227,0.33792301,1.42078390,0.12648787,0.48503906
0.47723862,2.98350878,0.24215196,0.19899698,0.11065483,0.34202417,1.40622041,0.12485048,0.49492360
0.48324162,2.96562757,0.23387009,0.19142183,0.11046768,0.34805877,1.39474934,0.12404486,0.50669132
0.48924462,2.95620475,0.22678166,0.18421178,0.11072038,0.35611160,1.38710767,0.12415471,0.52046374
0.49524762,2.95668482,0.22114338,0.17756303,0.11147155,0.36624967,1.38396575,0.12525624,0.53633261
0.50125063,2.96829554,0.21718953,0.17165986,0.11276603,0.37851527,1.38589424,0.12741494,0.55434943
0.50725363,2.99198601,0.21512535,0.16666947,0.11463242,0.39292009,1.39333537,0.13068264,0.57451666
0.51325663,3.02837652,0.21512086,0.16273747,0.11708125,0.40944071,1.40657967,0.13509479,0.59678115
0.51925963,3.07772224,0.21730531,0.15998394,0.12010367,0.42801572,1.42574943,0.14066819,0.62103000
0.52526263,3.13989217,0.22176254,0.15850047,0.12367096,0.44854472,1.45078925,0.14739912,0.64708923
0.53126563,3.21436414,0.22852703,0.15834790,0.12773470,0.47088922,1.48146428,0.15526195,0.67472529
0.53726863,3.30023570,0.23758111,0.15955518,0.13222776,0.49487541,1.51736589,0.16420825,0.70364938
0.54327164,3.39625027,0.24885314,0.16211902,0.13706599,0.52029876,1.55792452,0.17416646,0.73352423
0.54927464,3.50083717,0.26221701,0.16600465,0.14215066,0.54693014,1.60242897,0.18504214,0.76397321
0.55527764,3.61216350,0.27749278,0.17114737,0.14737152,0.57452327,1.65005114,0.19671870,0.79459113
0.56128064,3.72819560,0.29444878,0.17745513,0.15261035,0.60282308,1.69987521,0.20905883,0.82495631
0.56728364,3.84676736,0.31280509,0.18481174,0.15774502,0.63157467,1.75092971,0.22190640,0.85464333
0.57328664,3.96565261,0.33223836,0.19308092,0.16265372,0.66053241,1.80222133,0.23508895,0.88323591
0.57928964,4.08263846,0.35238813,0.20211083,0.16721936,0.68946874,1.85276883,0.24842075,0.91033938
0.58529265,4.19559703,0.37286438,0.21173901,0.17133396,0.71818238,1.90163591,0.26170625,0.93559212
0.59129565,4.30255267,0.39325630,0.22179761,0.17490274,0.74650547,1.94796154,0.27474409,0.95867574
0.59729865,4.40174242,0.41314202,0.23211867,0.17784791,0.77430936,1.99098679,0.28733136,0.97932348
0.60330165,4.49166759,0.43209916,0.24253926,0.18011193,0.80150880,2.03007717,0.29926813,0.99732667
0.60930465,4.57113492,0.44971575,0.25290636,0.18166006,0.82806438,2.06473968,0.31036216,1.01253911
0.61530765,4.63928612,0.46560137,0.26308122,0.18248223,0.85398302,2.09463424,0.32043360,1.02487930
0.62131066,4.69561508,0.47939790,0.27294310,0.18259400,0.87931656,2.11957913,0.32931948,1.03433051
0.62731366,4.73997258,0.49078981,0.28239219,0.18203661,0.90415851,2.13955050,0.33687803,1.04093904
0.63331666,4.77255883,0.49951326,0.29135172,0.18087619,0.92863901,2.15467619,0.34299244,1.04481055
0.63931966,4.79390426,0.50536389,0.29976905,0.17920193,0.95291834,2.16522437,0.34757410,1.04610496
0.64532266,4.80484004,0.50820293,0.30761575,0.17712356,0.97717912,2.17158752,0.35056503,1.04503016
0.65132566,4.80645936,0.50796127,0.31488680,0.17476786,1.00161759,2.17426269,0.35193961,1.04183467
0.65732866,4.80007137,0.50464148,0.32159883,0.17227467,1.02643432,2.17382882,0.35170527,1.03679975
0.66333167,4.78714961,0.49831743,0.32778751,0.16979225,1.05182462,2.17092228,0.34990227,1.03023117
0.66933467,4.76927685,0.48913184,0.33350432,0.16747226,1.07796921,2.16621140,0.34660260,1.02245091
0.67533767,4.74808844,0.47729154,0.33881282,0.16546461,1.10502522,2.16037120,0.34190787,1.01378899
0.68134067,4.72521615,0.46306081,0.34378446,0.16391212,1.13311817,2.15405913,0.33594644,1.00457578
0.68734367,4.70223426,0.44675301,0.34849437,0.16294541,1.16233483,2.14789265,0.32886979,0.99513479
0.69334667,4.68060982,0.42872080,0.35301702,0.16267809,1.19271753,2.14242941,0.32084836,0.98577621
0.69934967,4.66165824,0.40934545,0.35742221,0.16320239,1.22425978,2.13815051,0.31206696,0.97679114
0.70535268,4.64650568,0.38902552,0.36177125,0.16458544,1.25690349,2.13544730,0.30271994,0.96844681
0.71135568,4.63605899,0.36816541,0.36611371,0.16686635,1.29053773,2.13461187,0.29300633,0.96098246
0.71735868,4.63098381,0.34716421,0.37048468,0.17005410,1.32499906,2.13583139,0.28312506,0.95460624
0.72336168,4.63169115,0.32640515,0.37490265,0.17412656,1.36007336,2.13918607,0.27327049,0.94949283
0.72936468,4.63833254,0.30624611,0.37936808,0.17903034,1.39549909,2.14465078,0.26362831,0.94578193
0.73536768,4.65080341,0.28701133,0.38386273,0.18468192,1.43097186,2.15209981,0.25437189,0.94357740
0.74137069,4.66875439,0.26898468,0.38834960,0.19096967,1.46615028,2.16131457,0.24565925,0.94294718
0.74737369,4.69160981,0.25240443,0.39277365,0.19775697,1.50066289,2.17199378,0.23763065,0.94392389
0.75337669,4.71859277,0.23745981,0.39706312,0.20488623,1.53411615,2.18376571,0.23040665,0.94650595
0.75937969,4.74875581,0.22428914,0.40113162,0.21218367,1.56610334,2.19620220,0.22408693,0.95065947
0.76538269,4.78101629,0.21297964,0.40488062,0.21946483,1.59621430,2.20883387,0.21874954,0.95632060
0.77138569,4.81419535,0.20356864,0.40820265,0.22654039,1.62404582,2.22116628,0.21445069,0.96339852
0.77738869,4.84705939,0.19604618,0.41098485,0.23322236,1.64921259,2.23269657,0.21122496,0.97177894
0.78339170,4.87836294,0.19035864,0.41311297,0.23933021,1.67135847,2.24293026,0.20908591,0.98132811
0.78939470,4.90689142,0.18641340,0.41447554,0.24469675,1.69016771,2.25139769,0.20802695,0.99189724
0.79539770,4.93150274,0.18408405,0.41496831,0.24917357,1.70537603,2.25766988,0.20802249,1.00332726
0.80140070,4.95116619,0.18321619,0.41449855,0.25263579,1.71678082,2.26137312,0.20902924,1.01545369
0.80740370,4.96499723,0.18363340,0.41298929,0.25498592,1.72425035,2.26220196,0.21098770,1.02811155
0.81340670,4.97228696,0.18514331,0.41038316,0.25615669,1.72773123,2.25993009,0.21382374,1.04114008
0.81940970,4.97252474,0.18754354,0.40664569,0.25611267,1.72725369,2.25441857,0.21745022,1.05438688
0.82541271,4.96541317,0.19062736,0.40176793,0.25485077,1.72293430,2.24562087,0.22176873,1.06771148
0.83141571,4.95087409,0.19418895,0.39576819,0.25239939,1.71497553,2.23358457,0.22667130,1.08098781
0.83741871,4.92904544,0.19802815,0.38869274,0.24881653,1.70366194,2.21844904,0.23204216,1.09410563
0.84342171,4.90026844,0.20195460,0.38061545,0.24418671,1.68935279,2.20043932,0.23775951,1.10697051
0.84942471,4.86506548,0.20579125,0.37163618,0.23861702,1.67247109,2.17985592,0.24369726,1.11950247
0.85542771,4.82410939,0.20937718,0.36187815,0.23223247,1.65348923,2.15706094,0.24972677,1.13163318
0.86143072,4.77818521,0.21256973,0.35148407,0.22517079,1.63291174,2.13246085,0.25571859,1.14330183
0.86743372,4.72814621,0.21524594,0.34061150,0.21757699,1.61125565,2.10648674,0.26154413,1.15444987
0.87343672,4.67486626,0.21730342,0.32942731,0.20959793,1.58902936,2.07957267,0.26707733,1.16501508
0.87943972,4.61919085,0.21866051,0.31810174,0.20137710,1.56671108,2.05213344,0.27219628,1.17492515
0.88544272,4.56188934,0.21925603,0.30680222,0.19304983,1.54472777,2.02454273,0.27678483,1.18409146
0.89144572,4.50361135,0.21904854,0.29568730,0.18473922,1.52343580,1.99711287,0.28073412,1.19240348
0.89744872,4.44484949,0.21801517,0.28490096,0.17655274,1.50310443,1.97007759,0.28394414,1.19972431
0.90345173,4.38591103,0.21615031,0.27456767,0.16857985,1.48390320,1.94357859,0.28632517,1.20588801
0.90945473,4.32690024,0.21346395,0.26478841,0.16089045,1.46589387,1.91765702,0.28779922,1.21069884
0.91545773,4.26771273,0.20998004,0.25563788,0.15353437,1.44902780,1.89225061,0.28830139,1.21393309
0.92146073,4.20804254,0.20573472,0.24716307,0.14654172,1.43314887,1.86719663,0.28778115,1.21534339
0.92746373,4.14740187,0.20077461,0.23938324,0.13992413,1.41800217,1.84224090,0.28620344,1.21466561
0.93346673,4.08515272,0.19515521,0.23229127,0.13367658,1.40324807,1.81705255,0.28354973,1.21162826
0.93946973,4.02054888,0.18893930,0.22585641,0.12777995,1.38848105,1.79124377,0.27981876,1.20596387
0.94547274,3.95278618,0.18219561,0.22002810,0.12220385,1.37325253,1.76439369,0.27502708,1.19742209
0.95147574,3.88105840,0.17499750,0.21474084,0.11690974,1.35709649,1.73607516,0.26920933,1.18578369
0.95747874,3.80461575,0.16742183,0.20991956,0.11185410,1.33955658,1.70588297,0.26241807,1.17087481
0.96348174,3.72282269,0.15954796,0.20548551,0.10699154,1.32021334,1.67346205,0.25472337,1.15258075
0.96948474,3.63521211,0.15145680,0.20136199,0.10227760,1.29871021,1.63853402,0.24621182,1.13085842
0.97548774,3.54153247,0.14322999,0.19747989,0.09767135,1.27477681,1.60092071,0.23698523,1.10574680
0.98149075,3.44178561,0.13494903,0.19378253,0.09313738,1.24824836,1.56056316,0.22715884,1.07737467
0.98749375,3.33625289,0.12669457,0.19022962,0.08864742,1.21908032,1.51753529,0.21685913,1.04596522
0.99349675,3.22550807,0.11854558,0.18680011,0.08418144,1.18735729,1.47205108,0.20622126,1.01183707
0.99949975,3.11041636,0.11057858,0.18349381,0.07972812,1.15329589,1.42446512,0.19538614,0.97540156
1.00550275,2.99211929,0.10286683,0.18033162,0.07528499,1.11724150,1.37526626,0.18449735,0.93715639
1.01150575,2.87200616,0.09547953,0.17735440,0.07085795,1.07965884,1.32506456,0.17369785,0.89767561
1.01750875,2.75167342,0.08848098,0.17462064,0.06646058,1.04111709,1.27457236,0.16312660,0.85759655
1.02351176,2.63287379,0.08192979,0.17220288,0.06211305,1.00227023,1.22458005,0.15291532,0.81760406
1.02951476,2.51745753,0.07587810,0.17018324,0.05784084,0.96383341,1.17592800,0.14318539,0.77841262
1.03551776,2.40730854,0.07037082,0.16864818,0.05367335,0.92655676,1.12947560,0.13404496,0.74074719
1.04152076,2.30427831,0.06544501,0.16768290,0.04964255,0.89119761,1.08606926,0.12558649,0.70532341
1.04752376,2.21012039,0.06112930,0.16736552,0.04578153,0.85849245,1.04651036,0.11788473,0.67282793
1.05352676,2.12642856,0.05744346,0.16776145,0.04212334,0.82913000,1.01152502,0.11099522,0.64389958
1.05952976,2.05458107,0.05439813,0.16891822,0.03869992,0.80372629,0.98173671,0.10495334,0.61911208
1.06553277,1.99569345,0.05199467,0.17086102,0.03554134,0.78280309,0.95764299,0.09977400,0.59895890
1.07153577,1.95058163,0.05022528,0.17358922,0.03267523,0.76677027,0.93959737,0.09545193,0.58384071
1.07753877,1.91973700,0.04907324,0.17707391,0.03012658,0.75591294,0.92779698,0.09196255,0.57405594
1.08354177,1.90331423,0.04851339,0.18125692,0.02791782,0.75038386,0.92227660,0.08926349,0.56979460
1.08954477,1.90113226,0.04851290,0.18605092,0.02606922,0.75020113,0.92290912,0.08729657,0.57113579
1.09554777,1.91268852,0.04903216,0.19134104,0.02459951,0.75525155,0.92941259,0.08599026,0.57804867
1.10155078,1.93718555,0.05002596,0.19698773,0.02352686,0.76529904,0.94136330,0.08526257,0.59039721
1.10755378,1.97356913,0.05144485,0.20283067,0.02286996,0.77999813,0.95821449,0.08502413,0.60794828
1.11355678,2.02057627,0.05323670,0.20869384,0.02264938,0.79891157,0.97931984,0.08518157,0.63038305
1.11955978,2.07679130,0.05534841,0.21439123,0.02288896,0.82153159,1.00396075,0.08564090,0.65731122
1.12556278,2.14070763,0.05772772,0.21973311,0.02361732,0.84730378,1.03137634,0.08631085,0.68828760
1.13156578,2.21079287,0.06032511,0.22453256,0.02486930,0.87565255,1.06079480,0.08710608,0.72283060
1.13756878,2.28555458,0.06309565,0.22861191,0.02668730,0.90600728,1.09146492,0.08795013,0.76044179
1.14357179,2.36360380,0.06600084,0.23180895,0.02912246,0.93782775,1.12268634,0.08877796,0.80062585
1.14957479,2.44371377,0.06901023,0.23398244,0.03223554,0.97062805,1.15383733,0.08953804,0.84291004
1.15557779,2.52487101,0.07210282,0.23501691,0.03609744,1.00399754,1.18439878,0.09019392,0.88686243
1.16158079,2.60631644,0.07526821,0.23482638,0.04078925,1.03761813,1.21397336,0.09072514,0.93210782
1.16758379,2.68757441,0.07850722,0.23335700,0.04640174,1.07127686,1.24229893,0.09112752,0.97834072
1.17358679,2.76846794,0.08183213,0.23058841,0.05303428,1.10487308,1.26925556,0.09141282,1.02533446
1.17958979,2.84911913,0.08526640,0.22653388,0.06079307,1.13841980,1.29486575,0.09160764,1.07294587
1.18559280,2.92993411,0.08884379,0.22123922,0.06978860,1.17203891,1.31928769,0.09175185,1.12111523
1.19159580,3.01157296,0.09260694,0.21478054,0.08013256,1.20595037,1.34280185,0.09189626,1.16986092
1.19759880,3.09490531,0.09660544,0.20726105,0.09193396,1.24045568,1.36579137,0.09210002,1.21926918
1.20360180,3.18095340,0.10089337,0.19880703,0.10529471,1.27591627,1.38871715,0.09242747,1.26947907
1.20960480,3.27082510,0.10552650,0.18956319,0.12030481,1.31272776,1.41208867,0.09294484,1.32066331
1.21560780,3.36563959,0.11055917,0.17968764,0.13703714,1.35129130,1.43643204,0.09371682,1.37300585
1.22161081,3.46644960,0.11604106,0.16934671,0.15554227,1.39198334,1.46225661,0.09480315,1.42667738
1.22761381,3.57416373,0.12201401,0.15870992,0.17584343,1.43512538,1.49002205,0.09625540,1.48180994
1.23361681,3.68947312,0.12850907,0.14794510,0.19793184,1.48095549,1.52010736,0.09811412,1.53847231
1.23961981,3.81278638,0.13554388,0.13721409,0.22176284,1.52960296,1.55278351,0.10040646,1.59664749
1.24562281,3.94417655,0.14312074,0.12666899,0.24725305,1.58106782,1.58819123,0.10314431,1.65621379
1.25162581,4.08334332,0.15122527,0.11644918,0.27427869,1.63520645,1.62632510,0.10632325,1.71693095
1.25762881,4.22959308,0.15982605,0.10667903,0.30267544,1.69172441,1.66702500,0.10992219,1.77843225
1.26363182,4.38183856,0.16887510,0.09746653,0.33224000,1.75017707,1.70997534,0.11390378,1.84022349
1.26963482,4.53861878,0.17830930,0.08890256,0.36273328,1.80997844,1.75471242,0.11821566,1.90168932
1.27563782,4.69813875,0.18805279,0.08106098,0.39388539,1.87041802,1.80063955,0.12279243,1.96210677
1.28164082,4.85832779,0.19802008,0.07399930,0.42540226,1.93068497,1.84704928,0.12755827,2.02066580
1.28764382,5.01691361,0.20811996,0.06775982,0.45697366,1.98989870,1.89315168,0.13243007,2.07649582
1.29364682,5.17150889,0.21825968,0.06237123,0.48828244,2.04714427,1.93810722,0.13732102,2.12869710
1.29964982,5.31970595,0.22834952,0.05785037,0.51901451,2.10151093,1.98106269,0.14214433,2.17637543
1.30565283,5.45917485,0.23830711,0.05420408,0.54886910,2.15213176,2.02118808,0.14681700,2.21867841
1.31165583,5.58775972,0.24806152,0.05143106,0.57756891,2.19822234,2.05771268,0.15126341,2.25483119
1.31765883,5.70356830,0.25755656,0.04952350,0.60486956,2.23911621,2.08995845,0.15541851,2.28417010
1.32366183,5.80504984,0.26675327,0.04846851,0.63056777,2.27429531,2.11736878,0.15923049,2.30617196
1.32966483,5.89105725,0.27563120,0.04824915,0.65450804,2.30341352,2.13953136,0.16266270,2.32047777
1.33566783,5.96089012,0.28418847,0.04884518,0.67658710,2.32631201,2.15619374,0.16569479,2.32690930
1.34167084,6.01431620,0.29244048,0.05023328,0.69675610,2.34302543,2.16727097,0.16832296,2.32547769
1.34767384,6.05157044,0.30041728,0.05238703,0.71502031,2.35377863,2.17284499,0.17055928,2.31638366
1.35367684,6.07333156,0.30815980,0.05527646,0.73143621,2.35897389,2.17315577,0.17243014,2.30000925
1.35967984,6.08067760,0.31571500,0.05886742,0.74610615,2.35916947,2.16858499,0.17397402,2.27690172
1.36568284,6.07502313,0.32313042,0.06312070,0.75917080,2.35505052,2.15963317,0.17523845,2.24775027
1.37168584,6.05804164,0.33044826,0.06799114,0.77079981,2.34739413,2.14689157,0.17627666,2.21335718
1.37768884,6.03157748,0.33769954,0.07342677,0.78118109,2.33703035,2.13101062,0.17714386,2.17460476
1.38369185,5.99755254,0.34489875,0.07936816,0.79050938,2.32480133,2.11266667,0.17789354,2.13241999
1.38969485,5.95787257,0.35203923,0.08574797,0.79897465,2.31152097,2.09252880,0.17857392,2.08773871
1.39569785,5.91433855,0.35908982,0.09249093,0.80675101,2.29793729,2.07122777,0.17922482,2.04147121
1.40170085,5.86856775,0.36599296,0.09951429,0.81398679,2.28469946,2.04932849,0.17987515,1.99447103
1.40770385,5.82192875,0.37266456,0.10672864,0.82079626,2.27233148,2.02730772,0.18054110,1.94750837
1.41370685,5.77549358,0.37899560,0.11403943,0.82725357,2.26121366,2.00553790,0.18122522,1.90124935
1.41970985,5.73000938,0.38485558,0.12134880,0.83338919,2.25157300,1.98427797,0.18191645,1.85624195
1.42571286,5.68589061,0.39009764,0.12855793,0.83918908,2.24348282,1.96367134,0.18259099,1.81290909
1.43171586,5.64323166,0.39456514,0.13556972,0.84459675,2.23687137,1.94375110,0.18321415,1.77154881
1.43771886,5.60183874,0.39809932,0.14229171,0.84951787,2.23153898,1.92445169,0.18374284,1.73234119
